50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.616415,,,,,,,,,,,,,,,570776ed-81ed-45c4-acd1-6fe27652fda5,1661,,,"[70.8, 6.9]",3829486,44,,,,,2.5849934,,Right Foot,,,,"[52.8, 18.1]",,High Pass,,21.2,,,Incomplete,,Sébastien Squillaci,26481.0,,,,,,,1,From Throw In,Florian Marange,40528.0,Left Back,100,Bastia,2736,"['03798707-36b6-440c-8def-c16cf1c5032c', '636a37df-a80b-4cc2-ae2c-0e178001bd55']",50,,,,,,,,,,,,,,,,,,Bastia,2736,00:44:50.404,Pass,
,,,,,,,,,,,,,,,,1.102479,,,,,,,,,,,,,,,4d5add7a-805d-4bf5-b1f2-366455b8047d,1665,,,"[94.0, 80.0]",3829486,45,,,,,-1.6998461,,,,,,"[92.3, 66.9]",,Low Pass,,13.209845,,,,,Adrien Regattin,16418.0,,,,,,Throw-in,1,From Throw In,Wissam Ben Yedder,6723.0,Right Attacking Midfield,101,Toulouse,130,['01bc4332-7ae1-47cf-afe1-b3a19b41cfe1'],0,,,,,,,,,,,,,,,,,,Toulouse,130,00:45:00.724,Pass,
,,,,,,,,,,,,,,,,0.704513,,,,,,,,,,,,,,,ec80deca-5a7a-4729-8a25-2761df8a0906,1668,,,"[93.8, 69.7]",3829486,45,,,,,0.58427125,,Right Foot,,,,"[100.0, 73.8]",,Ground Pass,,7.4330344,,,,,Wissam Ben Yedder,6723.0,,,,,,,1,From Throw In,Adrien Regattin,16418.0,Left Attacking Midfield,101,Toulouse,130,['c9457de6-1531-4321-8495-7ba80d92d6df'],2,,,,,,,,,,,,,,,,,,Toulouse,130,00:45:02.621,Pass,
,,,,,,,,,,,,,,,,0.801971,,,,,,,,,,,,,,,3328b17b-1d4d-4154-8be8-c97697bbeee2,1673,,,"[100.0, 72.4]",3829486,45,,,,,-0.19739556,,Left Foot,,,,"[109.5, 70.5]",,Ground Pass,,9.688137,,,,,Adrien Regattin,16418.0,,,,,,,1,From Throw In,Wissam Ben Yedder,6723.0,Right Attacking Midfield,101,Toulouse,130,['674b32b2-d073-4b52-b22b-a637f8959409'],4,,,,,,,,,,,,,,,,,,Toulouse,130,00:45:04.882,Pass,
,,,,,,,,,,,,,,,,2.444482,,,,,,,,,,,,,,,0ec17dd6-d654-4031-a4bc-d346815f73bd,1679,,,"[120.0, 80.0]",3829486,45,,,,,-1.7831887,,Right Foot,,,,"[109.8, 32.7]",,High Pass,,48.38729,,,Incomplete,True,Martin Braithwaite Christensen,4447.0,,,True,Outswinging,,Corner,1,From Corner,Adrien Regattin,16418.0,Left Attacking Midfield,102,Toulouse,130,"['bb5ede35-e6ed-46e8-b24d-a2e9d910db72', 'de4c847b-a2d9-402d-899f-9b6570777141']",30,,,,,,,,,,,,,,,,,,Toulouse,130,00:45:30.050,Pass,
,,,,,,,,,,,,,,,,4.396362,,,,,,,,,,,,,,,06ebc07c-68d3-4cd9-822e-fb792e6e9bdf,1687,,,"[14.1, 26.7]",3829486,45,,,,,-0.14005446,,Right Foot,,,,"[67.3, 19.2]",,Low Pass,,53.726063,,,Incomplete,,Gaël Danic,7349.0,,,,,,,1,From Corner,Yannick Cahuzac,4350.0,Right Back,102,Toulouse,130,"['27114d23-0ef8-4486-b93d-c9ce590d60b8', '4c135b65-38ab-4207-b250-0eeaf195dcc2', 'c69af163-8fa1-4fea-acf3-d3313e84b24b']",35,,,,,,,,,,,,,,,,,,Bastia,2736,00:45:35.227,Pass,True
,,,,,,,,,,,,,,,,3.142686,,,,,,,,,,,,,,,4c135b65-38ab-4207-b250-0eeaf195dcc2,1689,,,"[52.8, 60.9]",3829486,45,,,,,0.3581583,,Right Foot,,,,"[88.6, 74.3]",,High Pass,,38.225647,,,,,Alexis Blin,3036.0,,,,,,Recovery,1,From Corner,Jean-Daniel Akpa Akpro,31174.0,Right Center Midfield,102,Toulouse,130,"['06ebc07c-68d3-4cd9-822e-fb792e6e9bdf', 'b899a754-9340-411d-a8e3-5bd99c1eed26']",39,,,,,,,,,,,,,,,,,,Toulouse,130,00:45:39.623,Pass,
,,,,,,,,,,,,,,,,1.999347,,,,,,,,,,,,,,,91986f58-f39e-4cb4-920a-747bec2564c0,1692,,,"[87.0, 73.4]",3829486,45,,,,True,-2.6501744,,,,,,"[79.9, 69.6]",,High Pass,,8.05295,,,,,Adrien Regattin,16418.0,,,,,,,1,From Corner,Alexis Blin,3036.0,Left Back,102,Toulouse,130,"['5f56c1ef-b9b6-4c70-9b45-1032ed1c01ff', '6f4f130b-c5ee-464a-b02a-6a06b4bdc4f8']",42,,,,,,,,,,,,,,,,,,Toulouse,130,00:45:42.766,Pass,True
,,,,,,,,,,,,,,,,0.916138,,,,,,,,,,,,,,,67ed4c20-8d84-4eae-8e7b-ac5469789690,1695,,,"[83.6, 66.6]",3829486,45,,,,,-0.55787987,,Right Foot,,,,"[96.1, 58.8]",,Low Pass,,14.733974,,,,,Wissam Ben Yedder,6723.0,,,,,,,1,From Corner,Adrien Regattin,16418.0,Left Attacking Midfield,102,Toulouse,130,['794da360-9154-4e9b-84a0-d3d3f1917745'],45,,,,,,,,,,,,,,,,,,Toulouse,130,00:45:45.355,Pass,
,,,,,,,,,,,,,,,,1.258623,,,,,,,,,,,,,,,6a6fb225-a9b7-4cf0-b03e-c9bbba102e6f,1700,,,"[93.6, 54.0]",3829486,45,,,,,-1.3378171,,Right Foot,,,,"[97.8, 36.3]",,Ground Pass,,18.19148,,,,,Martin Braithwaite Christensen,4447.0,,,,,,,1,From Corner,Wissam Ben Yedder,6723.0,Right Attacking Midfield,102,Toulouse,130,"['3d64240c-1371-485e-b69e-77cb2f76882b', 'f7492f94-8c9e-44ea-a7e7-af73bfef4a6a']",47,,,,,,,,,,,,,,,,,,Toulouse,130,00:45:47.881,Pass,True
,,,,,,,,,,,,,,,,0.282318,,,,,,,,,,,,,,,8f4614bd-b799-47e7-bc67-c9400431aee6,1704,,,"[99.7, 43.3]",3829486,45,,,,,0.32175055,,Right Foot,,,,"[102.4, 44.2]",,Ground Pass,,2.8460498,,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,,1,From Corner,Martin Braithwaite Christensen,4447.0,Center Forward,102,Toulouse,130,"['01db1aaf-ee8f-4670-b38e-2ac5532920d8', '087bd844-cd9f-45b9-9de4-014fca16dc53', '678e0588-b6c3-4f6d-a438-9809ecd4a413']",50,,,,,,,,,,,,,,,,,,Toulouse,130,00:45:50.271,Pass,True
,,,,,,,,,,,,,,,,1.293063,,,,,,,,,,,,,,,888a58f7-a938-45ef-84c2-c169d6fcce2b,1710,,,"[92.0, 33.8]",3829486,45,,,,,-0.60670793,,Left Foot,,,,"[105.4, 24.5]",,Ground Pass,,16.311039,,,Incomplete,,Jean-Daniel Akpa Akpro,31174.0,,,,,,,1,From Corner,Tongo Hamed Doumbia,16522.0,Left Center Midfield,102,Toulouse,130,"['05fd6520-11bf-4d4a-b14e-17a59a78016d', '35c624f0-8085-4c0c-bfed-b14ab77b4913', 'a86b7f50-5cfd-4849-b159-d3f0591dec9a']",53,,,,,,,,,,,,,,,,,,Toulouse,130,00:45:53.173,Pass,True
,,,,,,,,,,,,,,,,2.915178,,,,,,,,,,,,,,,53491271-2f11-4923-833c-8810157fb352,1713,,,"[120.0, 0.1]",3829486,46,,,,,1.8067234,,Right Foot,,,,"[108.1, 49.6]",,High Pass,,50.910313,,,Incomplete,,Jean-Armel Kana-Biyik,30447.0,,True,True,Straight,,Corner,1,From Corner,Adrien Regattin,16418.0,Left Attacking Midfield,103,Toulouse,130,"['08cd4eb8-5006-4398-b087-dcb2f51ccdf0', '8b923d8e-2706-4f96-b325-dd0c4c493060']",16,,,,,,,,,,,,,,,,,,Toulouse,130,00:46:16.386,Pass,
,,,,,,,,,,,,,,,,0.546444,,,,,,,,,,,,,,,936f593c-8680-4244-8068-55b3bf8b2f8e,1721,,,"[60.0, 40.0]",3829486,45,,,,,2.003204,,Right Foot,,,,"[58.2, 43.9]",,Ground Pass,,4.2953463,,,,,Abdoulaye Sadio Diallo,31711.0,,,,,,Kick Off,2,From Kick Off,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,104,Bastia,2736,['47206e58-4ac4-4f53-a585-7a47b763337d'],0,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:00.740,Pass,
,,,,,,,,,,,,,,,,1.517579,,,,,,,,,,,,,,,ff25b4a5-6194-4e3d-9c68-bf6bca58b819,1724,,,"[58.2, 44.1]",3829486,45,,,,,2.4451895,,Right Foot,,,,"[40.5, 58.9]",,Ground Pass,,23.072277,,,,,Yannick Cahuzac,4350.0,,,,,,,2,From Kick Off,Abdoulaye Sadio Diallo,31711.0,Center Attacking Midfield,104,Bastia,2736,['0fe0837a-6058-4bec-98b9-1b5ae7c8eec8'],1,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:01.892,Pass,
,,,,,,,,,,,,,,,,1.645746,,,,,,,,,,,,,,,bb557ed7-89ea-48c5-9d2f-c9fb9e42fc04,1727,,,"[41.4, 58.9]",3829486,45,,,,,0.734161,,Right Foot,,,,"[57.8, 73.7]",,Ground Pass,,22.090721,,,,,Gaël Danic,7349.0,,,,,,,2,From Kick Off,Yannick Cahuzac,4350.0,Right Back,104,Bastia,2736,['43f504c4-a1d2-4ec7-89f2-adb4aadf0723'],4,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:04.355,Pass,
,,,,,,,,,,,,,,,,0.559791,,,,,,,,,,,,,,,06b84629-13af-4097-9bb6-b25c695f0762,1734,,,"[77.9, 77.1]",3829486,45,,,,,-0.051237166,,Left Foot,,,,"[85.7, 76.7]",,Ground Pass,,7.81025,,,,,Abdoulaye Sadio Diallo,31711.0,,,,,,,2,From Kick Off,Gaël Danic,7349.0,Right Wing,104,Bastia,2736,['f807849c-c37f-433c-8bb2-242b299fe458'],10,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:10.498,Pass,
,,,,,,,,,,,,,,,,0.879541,,,,,,,,,,,,,,,1d23547c-245f-40b3-b34f-6c3f65380a69,1740,,,"[89.3, 80.0]",3829486,45,,,,,-0.8481177,,,,,,"[99.0, 69.0]",,High Pass,,14.665947,,,,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,,Throw-in,2,From Throw In,Yannick Cahuzac,4350.0,Right Back,105,Bastia,2736,['917a16ad-cebf-41f1-9f33-e76fb659547e'],25,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:25.506,Pass,
,,,,,,,,,,,,,,,,0.196694,,,,,,,,,,,,,,,a507509c-c572-4d16-8fc7-4287e82190a7,1743,,,"[100.1, 67.4]",3829486,45,,,,,2.634494,,Left Foot,,,,"[96.5, 69.4]",,Low Pass,,4.1182523,,,Incomplete,,Gaël Danic,7349.0,,,,,,,2,From Throw In,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,105,Bastia,2736,"['030df97e-efb9-45ca-b03d-97eb539c28f4', '6f9d48bd-e01f-46b1-a56f-7f1c55d6a475']",26,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:26.475,Pass,
,,,,,,,,,,,,,,,,0.307261,,,,,,,,,,,,,,,1912e16c-d07d-4e69-81e6-e6d88a8ffb34,1749,,,"[18.4, 7.6]",3829486,45,,,,,-0.7114591,,Left Foot,,,,"[21.3, 5.1]",,Ground Pass,,3.8288379,,,Incomplete,,,,,,,,,,2,Regular Play,Alexis Blin,3036.0,Left Back,106,Toulouse,130,['7c414392-d94a-4b12-816d-cb2d33664189'],30,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:30.374,Pass,
,,,,,,,,,,,,,,,,1.308332,,,,,,,,,,,,,,,998d8eef-8546-400c-b879-fa510b98b799,1758,,,"[20.0, 4.1]",3829486,45,,,,,2.7367008,,Right Foot,,,,"[9.5, 8.6]",,Ground Pass,,11.423659,,,,,Alexis Blin,3036.0,,,,,,,2,Regular Play,Tongo Hamed Doumbia,16522.0,Left Center Midfield,106,Toulouse,130,"['4f742757-35cf-4129-a7d5-93f5213b3966', '78d49373-f413-4a1d-a646-7c31cbda0b2a']",35,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:35.390,Pass,True
,,,,,,,,,,,,,,,,2.134314,,,,,,,,,,,,,,,6ccfd094-2ce4-4d27-98f7-584248e541b2,1760,,,"[9.9, 8.6]",3829486,45,,,,,0.0,,Right Foot,,,,"[50.7, 8.6]",,High Pass,,40.8,,,,,Martin Braithwaite Christensen,4447.0,,,,,,,2,Regular Play,Alexis Blin,3036.0,Left Back,106,Toulouse,130,['15603920-4313-49d2-8739-c2f7e0e47eaa'],36,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:36.699,Pass,
,,,,,,,,,,,,,,,,0.677759,,,,,,,,,,,,,,,9a950d31-c20a-47ac-9de7-2a4e357d8a40,1764,,,"[50.5, 7.6]",3829486,45,,,,,-2.5111911,,Right Foot,,,,"[46.8, 4.9]",,Ground Pass,,4.580393,,,,,Adrien Regattin,16418.0,,,,,,,2,Regular Play,Martin Braithwaite Christensen,4447.0,Center Forward,106,Toulouse,130,['51874376-afd1-4b88-938f-03b3716b831b'],39,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:39.295,Pass,
,,,,,,,,,,,,,,,,0.973813,,,,,,,,,,,,,,,42a95682-ca09-4561-8498-e05f4a9348cf,1769,,,"[57.3, 0.1]",3829486,45,,,,,1.1337205,,,,,,"[63.0, 12.3]",,Low Pass,,13.465883,,,,,Tongo Hamed Doumbia,16522.0,,,,,,Throw-in,2,From Throw In,Alexis Blin,3036.0,Left Back,107,Toulouse,130,['6039518a-6cdf-4313-86cf-1ceb81eb1f28'],55,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:55.580,Pass,
,,,,,,,,,,,,,,,,1.14669,,,,,,,,,,,,,,,07778b31-7f6d-43c8-80ce-eb4cfe5a8dc8,1771,,,"[63.4, 12.5]",3829486,45,,,,,-2.1531494,,Right Foot,,,,"[58.0, 4.3]",,Ground Pass,,9.81835,,,,,Alexis Blin,3036.0,,,,,,,2,From Throw In,Tongo Hamed Doumbia,16522.0,Left Center Midfield,107,Toulouse,130,['4d45acdf-15f9-4a1f-ab9f-a3c08fae8569'],56,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:56.554,Pass,
,,,,,,,,,,,,,,,,0.527253,,,,,,,,,,,,,,,406b6705-7f02-46c6-a286-f8d96be8cb57,1774,,,"[58.0, 4.5]",3829486,45,,,,,0.23554498,,Right Foot,,,,"[65.5, 6.3]",,Ground Pass,,7.712976,,,,,Adrien Regattin,16418.0,,,,,,,2,From Throw In,Alexis Blin,3036.0,Left Back,107,Toulouse,130,['0312b4b8-c3f7-4c36-aed8-f9b4ba090e58'],57,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:57.759,Pass,
,,,,,,,,,,,,,,,,0.63245,,,,,,,,,,,,,,,87c0ead9-41cf-48f6-8d6b-16141f80603c,1778,,,"[63.8, 3.5]",3829486,45,,,,,1.591412,,Right Foot,,,,"[63.6, 13.2]",,Ground Pass,,9.702062,,,,,Tongo Hamed Doumbia,16522.0,,,,,,,2,From Throw In,Adrien Regattin,16418.0,Left Attacking Midfield,107,Toulouse,130,"['40a0c6b3-fed0-4db1-8a4e-4bc337e1e1b2', 'b5d91852-2cbd-45b3-88f1-13f9ca1ac9f4']",58,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:58.345,Pass,True
,,,,,,,,,,,,,,,,4.185842,,,,,,,,,,,,,,,e898aa58-0d45-49d5-a4b3-dcce88db5f1d,1787,,,"[52.0, 7.7]",3829486,46,,,,,-0.22488864,,Left Foot,,,,"[82.6, 0.7]",,Ground Pass,,31.390444,,,Out,,Martin Braithwaite Christensen,4447.0,,,,,,,2,From Throw In,Yann Bodiger,2961.0,Center Defensive Midfield,107,Toulouse,130,"['2c983232-b28d-4971-82c7-205b5b75c725', '990f13ae-23e7-4fe9-814d-f5c220926e9a']",1,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:01.612,Pass,True
,,,,,,,,,,,,,,,,1.650612,,,,,,,,,,,,,,,ac30a73e-33b0-4ad0-8675-71e23db3860b,1791,,,"[36.5, 80.0]",3829486,46,,,,,-0.35425943,,,,,,"[58.4, 71.9]",,High Pass,,23.349947,,,Incomplete,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,,Throw-in,2,From Throw In,Yannick Cahuzac,4350.0,Right Back,108,Bastia,2736,"['82a4f66b-cc7f-42e8-bb97-116b197dea98', '8793f8c6-6926-4493-ae04-cd224420f6e2']",23,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:23.235,Pass,
,,,,,,,,,,,,,,,,1.145382,,,,,,,,,,,,,,,82a4f66b-cc7f-42e8-bb97-116b197dea98,1793,,,"[61.7, 8.2]",3829486,46,,,,,1.4548143,,Head,,,,"[62.9, 18.5]",,Low Pass,,10.369667,,,,,Jean-Daniel Akpa Akpro,31174.0,,,,,,Recovery,2,Regular Play,Alexis Blin,3036.0,Left Back,109,Toulouse,130,"['ac30a73e-33b0-4ad0-8675-71e23db3860b', 'b6dcc0db-53a6-4def-bc3f-08b39eef7cad']",24,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:24.885,Pass,
,,,,,,,,,,,,,,,,1.374809,,,,,,,,,,,,,,,c0189fd7-5159-42d6-8c3a-b332218de579,1796,,,"[68.9, 21.9]",3829486,46,,,,,-1.4464413,,Right Foot,,,,"[70.1, 12.3]",,Ground Pass,,9.674709,,,,,Tongo Hamed Doumbia,16522.0,,,,,,,2,Regular Play,Jean-Daniel Akpa Akpro,31174.0,Right Center Midfield,109,Toulouse,130,['2398c7a6-eec5-4ad7-8b29-b9bdf49e205c'],28,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:28.141,Pass,
,,,,,,,,,,,,,,,,1.3937,,,,,,,,,,,,,,,910c6dd6-8353-49ab-a43c-542084f886b3,1799,,,"[79.7, 7.2]",3829486,46,,,,,2.7859569,,Right Foot,,,,"[72.7, 9.8]",,Ground Pass,,7.467262,,,,,Alexis Blin,3036.0,,,,,,,2,Regular Play,Tongo Hamed Doumbia,16522.0,Left Center Midfield,109,Toulouse,130,['129ac233-6dfb-4019-be3a-600a796935e8'],33,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:33.073,Pass,
,,,,,,,,,,,,,,,,0.730391,,,,,,,,,,,,,,,c98c8e2d-0094-43af-97a2-4c6fa853fe59,1802,,,"[72.7, 9.7]",3829486,46,,,,,0.8833496,,Right Foot,,,,"[80.5, 19.2]",,Ground Pass,,12.291867,,,,,Jean-Daniel Akpa Akpro,31174.0,,,,,,,2,Regular Play,Alexis Blin,3036.0,Left Back,109,Toulouse,130,['b9def975-749e-4b2b-a8eb-2306af47ecf1'],35,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:35.566,Pass,
,,,,,,,,,,,,,,,,3.047629,,,,,,,,,,,,,,,71131832-7ad6-4236-b18a-d84ac001f807,1805,,,"[83.4, 22.7]",3829486,46,,,,,0.07860483,,Right Foot,,,,"[112.6, 25.0]",,Ground Pass,,29.290442,,,,,Wissam Ben Yedder,6723.0,,,,,,,2,Regular Play,Jean-Daniel Akpa Akpro,31174.0,Right Center Midfield,109,Toulouse,130,['dab1a3d5-1d88-457b-90ae-364f660a4d27'],37,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:37.798,Pass,
,,,,,,,,,,,,,,,,2.355287,,,,,,,,,,,,,,,afc9ec9f-a874-4bdb-8f0f-aae9e3da4569,1811,,,"[120.0, 0.1]",3829486,47,,,,,1.6672701,,Right Foot,,,,"[115.5, 46.6]",,High Pass,True,46.717236,,,Incomplete,,,,,,True,Inswinging,,Corner,2,From Corner,Adrien Regattin,16418.0,Left Attacking Midfield,110,Toulouse,130,['9b5ae9ae-da42-408d-8b2a-3103058f9dd7'],1,,,,,,,,,,,,,,,,,,Toulouse,130,00:02:01.120,Pass,
,,,,,,,,,,,,,,,,1.755468,,,,,,,,,,,,,,,51f7e46a-cfd6-47fd-9d98-5e966aeb05ec,1814,,,"[11.0, 26.1]",3829486,47,,,,,-0.5335781,,Keeper Arm,,,,"[36.9, 10.8]",,Ground Pass,,30.081556,,,,,Abdoulaye Sadio Diallo,31711.0,,,,,,,2,From Keeper,Jean-Louis Leca,7282.0,Goalkeeper,111,Bastia,2736,['eb34065b-357c-41b1-b0fb-97dc15471549'],5,,,,,,,,,,,,,,,,,,Bastia,2736,00:02:05.762,Pass,
,,,,,,,,,,,,,,,,1.411395,,,,,,,,,,,,,,,3ad86e6e-291a-4607-9d2f-706ceb4cf6e4,1827,,,"[73.3, 66.8]",3829486,47,,,,,-1.886412,,Right Foot,,,,"[68.5, 52.1]",,Ground Pass,,15.463829,,,,,Wissam Ben Yedder,6723.0,,,,,,,2,Regular Play,Yann Bodiger,2961.0,Center Defensive Midfield,112,Toulouse,130,['9bde914b-eb2a-4771-8f33-6373f85d77a5'],14,,,,,,,,,,,,,,,,,,Toulouse,130,00:02:14.528,Pass,
,,,,,,,,,,,,,,,,0.970543,,,,,,,,,,,,,,,319b5244-1447-4446-9a59-8ffad60a24ef,1830,,,"[67.7, 43.0]",3829486,47,,,,,-0.7763894,,Left Foot,,,,"[78.9, 32.0]",,Low Pass,,15.698407,,,,,Adrien Regattin,16418.0,,,,,,,2,Regular Play,Wissam Ben Yedder,6723.0,Right Attacking Midfield,112,Toulouse,130,['306b9493-387b-48d1-b4fc-55d9cf3f1a7e'],16,,,,,,,,,,,,,,,,,,Toulouse,130,00:02:16.531,Pass,
,,,,,,,,,,,,,,,,2.022499,,,,,,,,,,,,,,,dd7bc973-3935-4796-a4bf-b791e6599fd7,1833,,,"[78.0, 33.1]",3829486,47,,,,,-1.8145297,,Left Foot,,,,"[73.3, 14.2]",,Ground Pass,,19.475626,,,,,Alexis Blin,3036.0,,,,,,,2,Regular Play,Adrien Regattin,16418.0,Left Attacking Midfield,112,Toulouse,130,['1efd523e-c390-4bad-bb1c-56581e86c241'],18,,,,,,,,,,,,,,,,,,Toulouse,130,00:02:18.469,Pass,
,,,,,,,,,,,,,,,,0.94198,,,,,,,,,,,,,,,55dd75d5-5419-4b4e-b21d-7b66d9203177,1836,,,"[78.4, 11.7]",3829486,47,,,,,2.0816193,,Right Foot,,,,"[73.3, 20.8]",,Ground Pass,,10.431683,,,,,Adrien Regattin,16418.0,,,,,,,2,Regular Play,Alexis Blin,3036.0,Left Back,112,Toulouse,130,['8d76f7a3-a50f-4848-9714-97ec9ce23165'],21,,,,,,,,,,,,,,,,,,Toulouse,130,00:02:21.896,Pass,
,,,,,,,,,,,,,,,,1.203228,,,,,,,,,,,,,,,e2c95cf8-f1fe-4026-ab76-ad52bd421c0c,1839,,,"[73.3, 21.9]",3829486,47,,,,,1.5042281,,Right Foot,,,,"[74.2, 35.4]",,High Pass,,13.529966,,,,,Jean-Daniel Akpa Akpro,31174.0,,,,,,,2,Regular Play,Adrien Regattin,16418.0,Left Attacking Midfield,112,Toulouse,130,['d8cab23f-75eb-4922-8018-f2d203943685'],24,,,,,,,,,,,,,,,,,,Toulouse,130,00:02:24.503,Pass,
,,,,,,,,,,,,,,,,1.014289,,,,,,,,,,,,,,,8a706de1-22b5-4e97-8711-e31a1308fe70,1842,,,"[76.7, 44.2]",3829486,47,,,,,-0.98279375,,Right Foot,,,,"[80.7, 38.2]",,Ground Pass,,7.2111025,,,,,Tongo Hamed Doumbia,16522.0,,,,,,,2,Regular Play,Jean-Daniel Akpa Akpro,31174.0,Right Center Midfield,112,Toulouse,130,['8d6e6de4-8e5d-4fd6-94bf-a92722cd5df2'],26,,,,,,,,,,,,,,,,,,Toulouse,130,00:02:26.647,Pass,
,,,,,,,,,,,,,,,,2.003186,,,,,,,,,,,,,,,52873b24-47ec-4f1c-aceb-c8c567b91b56,1846,,,"[87.5, 33.1]",3829486,47,,,,,-0.73532075,,Right Foot,,,,"[109.5, 13.2]",,Ground Pass,,29.664963,,,,,Adrien Regattin,16418.0,,,,,,,2,Regular Play,Tongo Hamed Doumbia,16522.0,Left Center Midfield,112,Toulouse,130,['0795e9c3-f161-4520-8b81-21060d6d68ac'],30,,,,,,,,,,,,,,,,,,Toulouse,130,00:02:30.860,Pass,
,,,,,,,,,,,,,,,,0.630865,,,,,,,,,,,,,,,f1908e90-1551-438a-b7f9-260cad009ede,1848,,,"[109.9, 11.5]",3829486,47,,,,,1.5707964,,Left Foot,,,,"[109.9, 25.4]",,Low Pass,,13.9,,,Incomplete,,,,,,,,,,2,Regular Play,Adrien Regattin,16418.0,Left Attacking Midfield,112,Toulouse,130,['915d8837-1968-410e-9cd2-82018203f5d1'],32,,,,,,,,,,,,,,,,,,Toulouse,130,00:02:32.863,Pass,
,,,,,,,,,,,,,,,,1.804408,,,,,,,,,,,,,,,94799181-b155-4e98-b21b-222a74c04475,1850,,,"[120.0, 0.1]",3829486,47,,,,,1.6644186,,Right Foot,,,,"[116.0, 42.7]",,High Pass,True,42.78738,,,Incomplete,,,,,,True,Inswinging,,Corner,2,From Corner,Adrien Regattin,16418.0,Left Attacking Midfield,113,Toulouse,130,['6cca0ca5-fddb-4e50-ab5c-0545b81bb15b'],57,,,,,,,,,,,,,,,,,,Toulouse,130,00:02:57.078,Pass,
,,,,,,,,,,,,,,,,2.88809,,,,,,,,,,,,,,,2db9783c-2136-4101-a360-1c6106b83ebb,1861,,,"[25.3, 61.2]",3829486,48,,True,,,0.06496422,,Right Foot,,,,"[79.1, 64.7]",,High Pass,,53.913727,,,Incomplete,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,,Free Kick,2,From Free Kick,Jean-Louis Leca,7282.0,Goalkeeper,114,Bastia,2736,"['64f41ba6-109f-450b-a10e-4317ec404e67', '85667194-6998-4b37-bb8b-b2738cdbb296']",46,,,,,,,,,,,,,,,,,,Bastia,2736,00:03:46.902,Pass,
,,,,,,,,,,,,,,,,1.613702,,,,,,,,,,,,,,,eb0d27f6-f82b-4b11-88ee-9444f4251144,1865,,,"[61.5, 80.0]",3829486,48,,,,,-1.0288776,,,,,,"[73.3, 60.4]",,Low Pass,,22.877937,,,,,Gaël Danic,7349.0,,,,,,Throw-in,2,From Throw In,Yannick Cahuzac,4350.0,Right Back,115,Bastia,2736,['975df476-12c6-4f5d-83be-0c4a5320a6db'],59,,,,,,,,,,,,,,,,,,Bastia,2736,00:03:59.376,Pass,
