50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,"[49.5, 57.0]",,,,,,,,,,,,2.563336,,,,,,,,,,,,,,82e0dec0-a9df-4f1e-9eaf-25abbed290d8,659,,,"[43.2, 53.8]",3829473,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,41,Paris Saint-Germain,131,"['4ea2efd8-7e22-4ee9-b141-9cf4f4557724', 'ceb3e282-86e7-4dd7-812c-68465f3f8825']",21,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:21.511,Carry,
,,,,,,,"[64.9, 60.3]",,,,,,,,,,,,0.242685,,,,,,,,,,,,,,f6cdd900-ac3e-4c14-ba74-31e4d8e5bcfa,662,,,"[65.1, 60.3]",3829473,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Matías Pastore,4370.0,Right Center Midfield,41,Paris Saint-Germain,131,"['620e8480-0ee6-4cd7-bfb8-11fc978a1128', 'f6a5b14f-c78c-4c42-b9a5-175d4e9df0db']",24,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:24.875,Carry,
,,,,,,,"[56.7, 53.8]",,,,,,,,,,,,1.859572,,,,,,,,,,,,,,047dcd72-86af-4b5e-a6d0-57864de2b55a,665,,,"[50.9, 52.9]",3829473,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,41,Paris Saint-Germain,131,"['0c9ad276-3fad-4c6a-910b-7ae4e66609ac', 'f23487ec-6d5a-4255-942a-0d0b4e6fc686']",25,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:25.917,Carry,
,,,,,,,"[69.3, 65.6]",,,,,,,,,,,,3.484203,,,,,,,,,,,,,,fa41fca4-c36d-4eaa-a10f-d82a3826993d,668,,,"[62.5, 65.6]",3829473,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Matías Pastore,4370.0,Right Center Midfield,41,Paris Saint-Germain,131,"['a4fc34be-d2b4-45a8-8d91-d0df26b1e073', 'fff48313-b715-4116-ad06-d51a012fc4c1']",28,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:28.459,Carry,
,,,,,,,"[82.2, 74.1]",,,,,,,,,,,,1.688215,,,,,,,,,,,,,,2e9fb093-9343-4bdd-99d7-fff9b35c657f,671,,,"[82.1, 74.8]",3829473,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gregory van der Wiel,20048.0,Right Back,41,Paris Saint-Germain,131,"['94fab620-7d33-4608-9089-5ac1efec65e9', 'd9c8ec0a-f80c-4357-8ca0-2040760467a0', 'f1e7dd99-8ad4-4e6c-8db9-cd78bbab4575']",32,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:32.743,Carry,True
,,,,,,,"[64.7, 66.0]",,,,,,,,,,,,1.439517,,,,,,,,,,,,,,9f92c0c1-2f8e-4865-8814-212bf9753873,675,,,"[70.7, 66.8]",3829473,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Matías Pastore,4370.0,Right Center Midfield,41,Paris Saint-Germain,131,"['303cef9e-006d-42c6-a873-6c2b887110f8', '7da37cf2-1ea1-455b-8b2f-4991efd09f00']",35,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:35.231,Carry,
,,,,,,,"[56.3, 52.2]",,,,,,,,,,,,0.244677,,,,,,,,,,,,,,3fb45dd5-b0a6-4e9e-ad23-ba54d1d2d068,678,,,"[56.3, 52.2]",3829473,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,41,Paris Saint-Germain,131,"['43bec62e-c948-4c99-9e27-5f8ad6adc436', 'e251d27a-6a15-47bc-9acf-4406d0fe286c']",38,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:38.087,Carry,
,,,,,,,"[68.5, 48.8]",,,,,,,,,,,,1.243353,,,,,,,,,,,,,,c3b45ab7-b680-48de-bc2b-a28286dec657,681,,,"[68.5, 48.8]",3829473,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,41,Paris Saint-Germain,131,"['88cb0d9f-652a-4789-9b3e-c6d0e6e98f56', 'd3129066-2a29-4162-abd1-14e94a169985']",39,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:39.132,Carry,
,,,,,,,"[73.4, 48.8]",,,,,,,,,,,,0.312772,,,,,,,,,,,,,,12b8dee9-e1a8-4df3-9f4a-7bea8fdc2546,684,,,"[73.4, 48.8]",3829473,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,41,Paris Saint-Germain,131,"['3c7c7b26-c61c-47e8-bf88-2e56c189760a', 'c89b3d50-bba8-4e30-8b08-ff25a4ab9880']",40,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:40.763,Carry,
,,,,,,,"[61.7, 36.3]",,,,,,,,,,,,0.353172,,,,,,,,,,,,,,77e96f18-417e-46f8-a539-38f8e926f609,688,,,"[62.7, 41.2]",3829473,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,41,Paris Saint-Germain,131,"['3933defb-c6c0-421c-8c22-3d800a36efb7', '691052ce-0b4c-493e-95a8-3a8d6e74dd65', 'f7c5aa23-62f2-430b-8629-0e02c70602e7']",42,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:42.103,Carry,True
,,,,,,,"[64.3, 17.9]",,,,,,,,,,,,1.283918,,,,,,,,,,,,,,dffb63eb-24e1-4d16-867c-551825902f0a,691,,,"[63.5, 22.0]",3829473,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,41,Paris Saint-Germain,131,"['a0b8b87c-7d92-4835-b4be-dd1884129ebe', 'e66074be-6f2e-4cc5-acc0-087de259c191']",43,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:43.115,Carry,
,,,,,,,"[114.1, 11.9]",,,,,,,,,,,,1.392849,,,,,,,,,,,,,,519abc8a-e093-47fe-b983-ae7e9db721bb,694,,,"[100.5, 5.2]",3829473,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,41,Paris Saint-Germain,131,"['5091faf9-741c-45bf-8b83-2bfd7d589062', '6c7eb27c-b267-487b-aa08-3f816684e709']",46,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:46.711,Carry,
,,,,,,,"[52.8, 61.6]",,,,,,,,,,,,0.21330701,,,,,,,,,,,,,,2e63db79-f36d-4d79-ba16-36398e5d80df,708,,,"[53.1, 65.0]",3829473,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,43,Paris Saint-Germain,131,"['160de16f-d9d2-4a5d-a2fc-6236b4bbe82e', '40184b12-458b-4ede-b8c9-dabad3efe03c', '411354ee-fa91-410d-9d7e-a418da4650c3']",26,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:26.491,Carry,True
,,,,,,,"[81.8, 54.3]",,,,,,,,,,,,3.378459,,,,,,,,,,,,,,2d223f70-7e97-49b2-b986-0f1b6af115a7,717,,,"[65.0, 41.6]",3829473,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nill De Pauw,23784.0,Right Midfield,43,Paris Saint-Germain,131,"['bbf76aa5-6f49-4556-909c-5c0d524de5c1', 'e18ca882-f411-4328-9b74-b684096dbcbc', 'ebb8d434-cbb0-4aba-85af-9433dd2e24ee']",31,,,,,,,,,,,,,,,,,,,Guingamp,142,00:19:31.120,Carry,True
,,,,,,,"[14.2, 6.6]",,,,,,,,,,,,0.834096,,,,,,,,,,,,,,8b41a1bc-ecac-4871-a880-6a1a4282966b,726,,,"[16.2, 13.8]",3829473,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,43,Paris Saint-Germain,131,"['73f29020-1a17-4f6a-9b13-c4d41b78151a', 'd6990cbb-404a-4e74-9f40-ceef24b978d0', 'fb0e9057-cd3b-41a5-b4a4-c353b1fc0726']",38,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:38.060,Carry,True
,,,,,,,"[22.7, 1.4]",,,,,,,,,,,,0.290329,,,,,,,,,,,,,,bd5f75e8-1c9a-4e97-9df6-1577093b5405,730,,,"[22.7, 1.4]",3829473,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Left Wing,43,Paris Saint-Germain,131,"['4101c8cc-1cba-4afd-b8fe-e32f9d40500f', '95b080c9-2e79-45dc-abd9-5c0bd9922d5a']",39,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:39.621,Carry,
,,,,,,,"[11.0, 24.7]",,,,,,,,,,,,1.129465,,,,,,,,,,,,,,7d945752-0b35-4d48-9e23-847079647a07,733,,,"[10.1, 22.5]",3829473,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,43,Paris Saint-Germain,131,"['526b0330-995f-4361-bbce-2e5cf5c888db', '8b71b2bb-9b16-49ff-a20b-1ebb030b1021']",41,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:41.447,Carry,
,,,,,,,"[50.3, 28.1]",,,,,,,,,,,,3.992642,,,,,,,,,,,,,,e9ee7cd6-d114-4b4f-a432-0afb95a9ae34,736,,,"[30.2, 28.0]",3829473,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,43,Paris Saint-Germain,131,"['d97e123f-3f45-4d69-88e8-dd87dcb20212', 'f94edd71-8ee0-4064-bb73-a0b5fcc8442e']",43,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:43.777,Carry,
,,,,,,,"[75.3, 5.6]",,,,,,,,,,,,2.141355,,,,,,,,,,,,,,fd1187e0-60e1-4a96-b352-1439ec3653a1,739,,,"[61.9, 5.0]",3829473,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,43,Paris Saint-Germain,131,"['107cc61d-1c4f-42bd-82c3-b052df847c7d', 'aa492bc9-a5d1-46ca-ab06-7a4013799960']",48,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:48.918,Carry,
,,,,,,,"[95.2, 4.4]",,,,,,,,,,,,1.705256,,,,,,,,,,,,,,1bb7afe9-f40d-4f16-92da-30801da3d15f,742,,,"[86.2, 2.3]",3829473,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Left Wing,43,Paris Saint-Germain,131,"['3c853f1a-9069-45dc-a176-e4c5dc6d3037', 'abf66823-b5fe-434c-8046-dd9c54bdf0e4']",52,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:52.099,Carry,
,,,,,,,"[88.8, 11.8]",,,,,,,,,,,,0.819028,,,,,,,,,,,,,,49f92ba2-b9bd-4bc8-83ac-45a21916c3cd,745,,,"[88.0, 11.0]",3829473,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,43,Paris Saint-Germain,131,"['08a985e5-cbd9-4374-b81b-f1396431018e', '25690e7f-a99c-45e5-b00c-ab02cbb0db8d', 'c026edab-117e-4848-8ac0-35eb337e0d97']",54,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:54.604,Carry,True
,,,,,,,"[96.6, 19.2]",,,,,,,,,,,,1.3623,,,,,,,,,,,,,,996437ea-d235-46ec-95f6-f832596a3280,750,,,"[100.5, 21.1]",3829473,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,43,Paris Saint-Germain,131,"['04fa3a0d-2db7-4fba-a9af-a900de212a02', '633d69c8-ba8d-4db8-a126-15207056e7c5', '75bc048b-72ad-4ead-b6a7-7e078e3f1b60', 'a5aa07a7-9dca-4634-8f36-2c1161c88543']",56,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:56.254,Carry,True
,,,,,,,"[44.3, 22.8]",,,,,,,,,,,,1.928773,,,,,,,,,,,,,,2bbe6db7-025a-47c1-8335-82bede1e6951,764,,,"[37.9, 23.9]",3829473,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jérémy Sorbon,3124.0,Left Center Back,45,Guingamp,142,"['3a4dc0be-1e51-4b76-b174-8cd26bba2a4d', '77c3f6b6-8f91-4b39-b4e5-7d6b40727243']",57,,,,,,,,,,,,,,,,,,,Guingamp,142,00:20:57.675,Carry,
,,,,,,,"[46.2, 38.1]",,,,,,,,,,,,2.409009,,,,,,,,,,,,,,0cb70f52-fd4b-438f-94cc-1ae79b8f3c03,772,,,"[45.4, 34.0]",3829473,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Mathis,401512.0,Left Defensive Midfield,45,Guingamp,142,"['0c800bff-be66-4429-90bc-544f70bd098b', '43ceb209-c3a9-4658-89e2-74842bf2053e']",4,,,,,,,,,,,,,,,,,,,Guingamp,142,00:21:04.470,Carry,
,,,,,,,"[55.8, 32.1]",,,,,,,,,,,,2.165345,,,,,,,,,,,,,,0f36e60e-6b4b-45e7-a77b-d91fda1ccbf8,778,,,"[52.7, 36.5]",3829473,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Mathis,401512.0,Left Defensive Midfield,45,Guingamp,142,"['34e0af00-4660-4c33-bb5f-8ac61f8cc0b2', 'cf46861f-c864-4ef4-9806-8729b49fb219']",8,,,,,,,,,,,,,,,,,,,Guingamp,142,00:21:08.762,Carry,
,,,,,,,"[66.5, 22.7]",,,,,,,,,,,,1.745643,,,,,,,,,,,,,,76c3cd1c-6b71-4549-b1f1-920b80d55e9b,781,,,"[70.6, 26.5]",3829473,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Younousse Sankharé,3348.0,Left Center Forward,45,Guingamp,142,"['68b1bdae-5c3d-4f5e-ac38-cc182c540a18', 'f033f9cc-3b42-4161-a9b0-3e059680291a']",11,,,,,,,,,,,,,,,,,,,Guingamp,142,00:21:11.835,Carry,
,,,,,,,"[80.1, 5.5]",,,,,,,,,,,,1.767937,,,,,,,,,,,,,,028e0eec-df08-4083-8bfd-5437db64dda2,784,,,"[82.3, 7.2]",3829473,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcus Coco,3363.0,Left Midfield,45,Guingamp,142,"['9d2fbc71-ade7-4180-9b14-3e4b4d4448a7', '9fb7934c-f0ac-4750-a2b5-d8fa59782f76', 'f775643a-88fa-4ad0-b54a-b46d4ebd9f2f']",14,,,,,,,,,,,,,,,,,,,Guingamp,142,00:21:14.896,Carry,True
,,,,,,,"[2.7, 74.6]",,,,,,,,,,,,1.891807,,,,,,,,,,,,,,0f3ef506-5bae-4e98-9bc2-af964bfa3448,789,,,"[4.3, 71.2]",3829473,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,46,Paris Saint-Germain,131,"['ad578b4a-49a5-4044-ae0c-dde4e5f8405b', 'b5d8f7a4-c229-4d8d-8a95-4091bdb863b0', 'd871bde0-5d19-40f9-a0af-a0f4b40d9719']",19,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:19.025,Carry,True
,,,,,,,"[34.5, 51.0]",,,,,,,,,,,,0.00582,,,,,,,,,,,,,,a6834a24-1cc8-4d45-a022-ce1b37bb3392,799,,,"[33.7, 50.4]",3829473,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thiago Motta,4325.0,Center Defensive Midfield,47,Paris Saint-Germain,131,"['b08b29fc-ec7b-4ae7-acef-d7918f554ebd', 'ce358467-0bcb-4590-86dc-3b5b83052575']",32,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:32.836,Carry,
,,,,,,,"[56.9, 53.8]",,,,,,,,,,,,5.095658,,,,,,,,,,,,,,29a7b416-d196-483e-bb31-f80cc254a3fc,802,,,"[44.3, 56.4]",3829473,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Matías Pastore,4370.0,Right Center Midfield,47,Paris Saint-Germain,131,"['a403c0cb-e8fd-49e7-8a8b-5126d138a3d4', 'a8634ed0-a695-4af5-ba81-f88c845ce248', 'c3af00ff-2c8f-4642-bddb-f49f06aa6c16']",34,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:34.042,Carry,True
,,,,,,,"[50.1, 63.8]",,,,,,,,,,,,0.786506,,,,,,,,,,,,,,a657e08c-888d-4cda-b9d6-618ff73ed520,806,,,"[50.1, 63.8]",3829473,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gregory van der Wiel,20048.0,Right Back,47,Paris Saint-Germain,131,"['19c40f64-284b-4062-9952-569567a60677', 'e4378f19-6c93-4e77-b836-ffc01ed1a858']",39,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:39.938,Carry,
,,,,,,,"[45.5, 48.6]",,,,,,,,,,,,2.179381,,,,,,,,,,,,,,a1af70e0-6740-4fd6-a0c9-bee244b95893,809,,,"[42.5, 51.8]",3829473,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,47,Paris Saint-Germain,131,"['c5b1efac-9190-469f-af97-3e5a6461682e', 'dd94ad31-e011-4416-8e46-865783fc600a']",41,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:41.353,Carry,
,,,,,,,"[49.0, 26.1]",,,,,,,,,,,,3.199999,,,,,,,,,,,,,,d1edabac-0498-4da7-a32a-ca77999f989e,812,,,"[46.0, 24.7]",3829473,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,David Luiz Moreira Marinho,3956.0,Left Center Back,47,Paris Saint-Germain,131,"['47edad10-63da-4044-b774-3c403aef07d2', '89d7bc72-4938-4198-9802-17d3e1ee608c']",44,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:44.563,Carry,
,,,,,,,"[57.5, 52.6]",,,,,,,,,,,,2.747616,,,,,,,,,,,,,,9703ce76-4479-49ce-9067-68d705cecf4c,815,,,"[48.7, 48.6]",3829473,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,47,Paris Saint-Germain,131,"['ade69bbf-6e53-4159-81f1-057a3719fa10', 'eb59491f-904a-432e-912b-0e42cd9a4a20']",48,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:48.563,Carry,
,,,,,,,"[64.3, 70.5]",,,,,,,,,,,,1.801947,,,,,,,,,,,,,,52a78e4d-c757-4b2f-a805-e194ebc13881,818,,,"[64.3, 70.5]",3829473,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gregory van der Wiel,20048.0,Right Back,47,Paris Saint-Germain,131,"['9fd7eb0e-8821-45d6-80ec-33ac95339a10', 'c0ffdbf4-1e22-44da-9110-d41a12db70ad']",52,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:52.696,Carry,
,,,,,,,"[89.2, 72.4]",,,,,,,,,,,,2.440624,,,,,,,,,,,,,,161e636c-f2ed-4bcc-a998-cc4cd2fd562a,821,,,"[78.6, 74.0]",3829473,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Matías Pastore,4370.0,Right Center Midfield,47,Paris Saint-Germain,131,"['bd2b5933-adb1-446a-8617-90c16685d521', 'be15b642-6467-42c7-b520-4b89bf381b2b']",55,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:55.593,Carry,
,,,,,,,"[85.6, 60.4]",,,,,,,,,,,,1.267377,,,,,,,,,,,,,,50266769-164a-4136-9ded-7f49e4d816b6,824,,,"[85.1, 62.0]",3829473,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Zlatan Ibrahimović,3672.0,Center Forward,47,Paris Saint-Germain,131,"['93aba6d7-6eca-4d89-80ef-e82af1dff30a', 'e0dd4cad-55ed-48a7-9a2a-9278052f8269', 'ee044eda-7b85-4530-9c92-411c56a390df']",58,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:58.434,Carry,True
,,,,,,,"[88.8, 72.7]",,,,,,,,,,,,1.398324,,,,,,,,,,,,,,815e5b00-fe74-4289-aa62-eb3a491c9203,828,,,"[88.8, 71.0]",3829473,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Matías Pastore,4370.0,Right Center Midfield,47,Paris Saint-Germain,131,"['2b8e49d1-8560-46b9-b0a2-cc5809892aaa', '3caffbe9-1970-4a96-9559-436eaafe77d8', '85cd0f15-e277-4863-8b61-2c9eb22e5c58']",0,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:00.047,Carry,True
,,,,,,,"[79.1, 57.8]",,,,,,,,,,,,1.982177,,,,,,,,,,,,,,7bae3bfd-f8e5-4806-bb0a-a0cd8c2a3537,832,,,"[83.2, 61.4]",3829473,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Zlatan Ibrahimović,3672.0,Center Forward,47,Paris Saint-Germain,131,"['69ae9676-1206-4f01-846c-837e9092666b', '853b072c-624a-4af1-aadd-6e9df85fc91d', 'a20e24aa-473d-476c-982b-26170c207569']",1,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:01.896,Carry,True
,,,,,,,"[76.6, 10.5]",,,,,,,,,,,,5.896,,,,,,,,,,,,,,23c48b50-350d-44c4-8a5e-546cd4f782a4,836,,,"[66.3, 17.3]",3829473,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,David Luiz Moreira Marinho,3956.0,Left Center Back,47,Paris Saint-Germain,131,"['0d49431f-c9e1-4c0e-b8da-588595e833f0', 'd5bda15f-ed9e-485d-9ada-8832f207207b']",6,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:06.301,Carry,
,,,,,,,"[63.8, 24.3]",,,,,,,,,,,,1.410316,,,,,,,,,,,,,,f5aeb371-9d97-48b7-af3b-0ae586b8739f,839,,,"[66.3, 25.5]",3829473,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thiago Motta,4325.0,Center Defensive Midfield,47,Paris Saint-Germain,131,"['98a71cb3-dc61-4252-a30e-983e0b2d417a', 'fb486313-ecb8-48c0-b3e7-d59f9262e640']",12,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:12.541,Carry,
,,,,,,,"[63.8, 37.5]",,,,,,,,,,,,3.012712,,,,,,,,,,,,,,55ef7b06-c5a3-40e0-bce3-0390400bd7f3,842,,,"[62.9, 44.4]",3829473,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,47,Paris Saint-Germain,131,"['916e34ca-13a6-49f3-ba0d-9da49d724533', 'e639c85f-6bd0-4024-8cc3-087917048920']",14,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:14.593,Carry,
,,,,,,,"[74.1, 37.1]",,,,,,,,,,,,1.678017,,,,,,,,,,,,,,c209ec73-540a-4eff-97cd-a50434aa95f2,845,,,"[77.8, 31.5]",3829473,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Edinson Roberto Cavani Gómez,4319.0,Left Wing,47,Paris Saint-Germain,131,"['679d26a3-6452-4e92-a335-39bcf04493a4', 'd9f660f6-611e-48a5-bacc-71365e2591d4']",17,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:17.967,Carry,
,,,,,,,"[76.6, 61.6]",,,,,,,,,,,,0.176343,,,,,,,,,,,,,,42d3056e-8cef-4261-9098-c182bd2f874c,849,,,"[76.9, 56.8]",3829473,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gregory van der Wiel,20048.0,Right Back,47,Paris Saint-Germain,131,"['78bb8b2b-79ae-42ef-bad7-58a56c54acb0', '97f8fb47-dddd-4d69-ae5b-9126331d4f5d', 'c5e2e10d-9856-4c9e-89fb-3c3a5565cb15']",21,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:21.245,Carry,True
,,,,,,,"[72.6, 62.8]",,,,,,,,,,,,3.198947,,,,,,,,,,,,,,6592e1b4-f788-4220-90d2-dfd82c13a7bd,852,,,"[81.6, 73.4]",3829473,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ángel Fabián Di María Hernández,2995.0,Right Wing,47,Paris Saint-Germain,131,"['615b62b0-8ed1-45c3-8355-62d349a9c4fd', '77623cdb-aec8-4639-b77e-5cd39ff6019c', 'b468e150-8f03-47dd-8133-5440e710574e']",22,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:22.311,Carry,True
,,,,,,,"[84.4, 18.4]",,,,,,,,,,,,2.161474,,,,,,,,,,,,,,d840ed21-6a89-472d-8026-981d37f1376c,856,,,"[75.0, 16.8]",3829473,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thiago Motta,4325.0,Center Defensive Midfield,47,Paris Saint-Germain,131,"['062e2327-211a-429e-8838-0ea31a2e3c88', 'b4277f02-dd60-4843-999f-a6d47afcddea']",27,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:27.426,Carry,
