bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18abad3f-7a35-49a1-9d6a-d1136f3c3a20,3181,,"[98.0, 45.0]",3901256,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kévin Bérigaud,2980.0,Right Center Forward,193,Montpellier,139,['2dddf9ae-fc85-49fb-8666-59422e7704e3'],10,,,,,,,,,,,,,,,,,,Montpellier,139,00:31:10.912,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8c5d3ca-29b6-4af2-af06-2752c167ad2e,3190,,"[81.6, 64.4]",3901256,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nabil Dirar,5727.0,Right Wing,194,AS Monaco,129,['69dc7851-c3fc-4479-8199-ad1c6f51f860'],14,,,,,,,,,,,,,,,,,,AS Monaco,129,00:33:14.525,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4e9026d-3dc3-495a-b8b5-1d8142c49cc9,3193,,"[51.2, 12.1]",3901256,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonas Martin,2950.0,Left Center Midfield,194,AS Monaco,129,['5d6a3b08-b280-46e7-b29f-376d89e4de11'],17,,,,,,,,,,,,,,,,,,Montpellier,139,00:33:17.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fac47e2-565a-4786-be49-cb47d0303c57,3196,,"[61.1, 60.8]",3901256,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tiemoué Bakayoko,3955.0,Right Center Midfield,194,AS Monaco,129,"['65661f36-854e-4a85-9b20-aa1f6e067049', '990d60e5-c95d-4bcb-9a39-fbe07ed60d82']",18,,,,,,,,,,,,,,,,,,AS Monaco,129,00:33:18.223,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7471c98d-e0a9-4a1e-bbf7-6210b2f8182a,3210,,"[49.5, 73.8]",3901256,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nabil Dirar,5727.0,Right Wing,195,AS Monaco,129,['b6105f37-5f5a-45ec-b4a1-81fbe52b6da1'],51,,,,,,,,,,,,,,,,,,AS Monaco,129,00:33:51.104,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455915e5-9d87-4037-9a1e-1bddd79af475,3215,,"[43.2, 68.6]",3901256,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wallace Fortuna dos Santos,8277.0,Right Center Back,196,AS Monaco,129,['5a031044-55c4-4a8d-8fc6-6e09218ac902'],20,,,,,,,,,,,,,,,,,,AS Monaco,129,00:34:20.431,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd080ca8-e584-410c-94d2-b162a5b4cf21,3218,,"[81.6, 58.6]",3901256,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vágner Silva de Souza,18953.0,Center Forward,196,AS Monaco,129,['99f4bf30-272d-4f2c-9e7f-d804a55be05f'],24,,,,,,,,,,,,,,,,,,AS Monaco,129,00:34:24.095,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a677e1d8-c708-4205-a444-deead429c195,3221,,"[93.4, 40.1]",3901256,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,196,AS Monaco,129,['86ad4d1e-9e6f-4111-8a6e-195543a2c126'],25,,,,,,,,,,,,,,,,,,AS Monaco,129,00:34:25.525,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520e28b3-829c-4623-bbc7-c3f979188e71,3228,,"[73.0, 64.6]",3901256,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Djamel Bakar,7485.0,Center Forward,196,AS Monaco,129,['fa837800-224b-4b49-bf96-161d6aea942c'],34,,,,,,,,,,,,,,,,,,Montpellier,139,00:34:34.804,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eaadb314-e055-469f-bd58-041720df7137,3234,,"[37.5, 23.3]",3901256,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Toulalan,3406.0,Center Defensive Midfield,196,AS Monaco,129,['bb38ab75-885a-4d97-9db8-a2ba05446d67'],38,,,,,,,,,,,,,,,,,,AS Monaco,129,00:34:38.567,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91c0ac10-adad-4a4f-b78e-02672aba6226,3237,,"[51.2, 30.7]",3901256,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tiemoué Bakayoko,3955.0,Right Center Midfield,196,AS Monaco,129,['6be5451d-a669-4ce7-af40-7cb421def8c7'],40,,,,,,,,,,,,,,,,,,AS Monaco,129,00:34:40.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fabc53f9-9bfb-4397-aa15-0999597d3ead,3242,,"[32.0, 38.7]",3901256,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wallace Fortuna dos Santos,8277.0,Right Center Back,196,AS Monaco,129,['b2f243c7-5051-4fae-8cf8-9bfd1c9df088'],43,,,,,,,,,,,,,,,,,,AS Monaco,129,00:34:43.276,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05cd8470-2e74-433d-9865-fc9a9bed03c3,3245,,"[71.9, 26.3]",3901256,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,196,AS Monaco,129,['7c0e8d06-f259-4c1d-856c-7af94bfe3141'],49,,,,,,,,,,,,,,,,,,AS Monaco,129,00:34:49.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7a191e9-3071-4198-8dc5-63b391e3af4e,3247,,"[4.6, 59.2]",3901256,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laurent Pionnier,40645.0,Goalkeeper,197,Montpellier,139,['01946aca-4102-4c9c-b591-4013a7ac7fcf'],52,,,,,,,,,,,,,,,,,,Montpellier,139,00:34:52.176,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195edf24-d125-4bff-902b-d38558218fd4,3250,,"[16.6, 28.3]",3901256,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellyes Joris Skhiri,3767.0,Left Center Back,197,Montpellier,139,['17d3ea3c-6435-4066-aa74-1a8e188fb302'],57,,,,,,,,,,,,,,,,,,Montpellier,139,00:34:57.376,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6540fee-8c2e-4fca-b845-02d355110cfb,3253,,"[22.3, 51.8]",3901256,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,197,Montpellier,139,['fe300f7a-64e9-4522-869f-80c388b78fba'],59,,,,,,,,,,,,,,,,,,Montpellier,139,00:34:59.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2e96967-3f55-4998-8c08-0c95f9dfde6a,3256,,"[34.5, 52.8]",3901256,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Right Center Midfield,197,Montpellier,139,['862fc874-b244-486c-a5a6-1c2bf52f40fb'],2,,,,,,,,,,,,,,,,,,Montpellier,139,00:35:02.161,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afa5bf1d-3f79-45f7-8ca3-4412b2476fea,3259,,"[26.7, 52.6]",3901256,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,197,Montpellier,139,['1663219c-81e5-43a4-a67d-a37a27990c7c'],3,,,,,,,,,,,,,,,,,,Montpellier,139,00:35:03.548,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470cbc72-ba46-49a8-a175-e2f5004de916,3262,,"[58.2, 56.8]",3901256,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joris Marveaux,7590.0,Center Defensive Midfield,197,Montpellier,139,['c93cb707-920a-4b08-8938-3f70a1cffa72'],6,,,,,,,,,,,,,,,,,,Montpellier,139,00:35:06.238,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da7acdbe-379a-4fff-9be7-1855f9f9c286,3266,,"[64.2, 78.1]",3901256,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kévin Bérigaud,2980.0,Right Midfield,197,Montpellier,139,['fb01216f-6088-475e-9eae-4997b9702ad2'],8,,,,,,,,,,,,,,,,,,Montpellier,139,00:35:08.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe48b0e8-cb5a-4b40-b60b-f285b5eae414,3269,,"[50.3, 76.1]",3901256,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,William Jean Rémy,4669.0,Right Back,197,Montpellier,139,['6727bace-f27b-4123-842f-a0e0a56e0705'],10,,,,,,,,,,,,,,,,,,Montpellier,139,00:35:10.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecd95f83-07e9-4353-a28d-d74179bb9c02,3271,,"[56.3, 58.1]",3901256,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Right Center Midfield,197,Montpellier,139,['ea78a821-3faf-4383-bac4-b96db1795046'],11,,,,,,,,,,,,,,,,,,Montpellier,139,00:35:11.425,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dfbb305-a24c-45ca-83c5-8dbf0b8835fe,3275,,"[49.4, 19.8]",3901256,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellyes Joris Skhiri,3767.0,Left Center Back,197,Montpellier,139,['ec188bdb-d52a-43a7-b4f0-8f1e9dfcb2f2'],15,,,,,,,,,,,,,,,,,,Montpellier,139,00:35:15.361,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706e1518-c5aa-4940-89ea-54ebb44e35c0,3277,,"[79.0, 8.2]",3901256,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigue Casimir Ninga,3020.0,Left Midfield,197,Montpellier,139,['305b13da-50e1-400b-b5af-811c85bc35ce'],17,,,,,,,,,,,,,,,,,,Montpellier,139,00:35:17.361,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51bca6be-c63d-4a86-b476-aade83d8ff42,3280,,"[84.5, 20.3]",3901256,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Martin,2950.0,Left Center Midfield,197,Montpellier,139,['6cc70677-02bb-4d4a-9fdf-2883a6a34903'],19,,,,,,,,,,,,,,,,,,Montpellier,139,00:35:19.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f058540-c59f-4608-9e6d-86b9c0ac301b,3286,,"[107.5, 36.2]",3901256,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Djamel Bakar,7485.0,Center Forward,197,Montpellier,139,['074aa85d-7724-4c9c-8c9c-3138a8ce166e'],25,,,,,,,,,,,,,,,,,,Montpellier,139,00:35:25.738,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee4d506d-cb43-441e-a747-c4ec06b9bd16,3290,,"[77.5, 22.9]",3901256,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,198,AS Monaco,129,['2c8d976d-cfcc-44fe-bee3-20e297877571'],5,,,,,,,,,,,,,,,,,,AS Monaco,129,00:36:05.293,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511058ea-e6e9-47a1-be7b-524f9a893ac6,3294,,"[50.3, 74.5]",3901256,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,William Jean Rémy,4669.0,Right Back,199,Montpellier,139,['88da276b-b5b7-4a7a-b017-59608b62b765'],19,,,,,,,,,,,,,,,,,,Montpellier,139,00:36:19.091,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae74d8d7-71ff-4645-afcf-3d5544324231,3298,,"[56.0, 66.3]",3901256,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ryad Boudebouz,6661.0,Right Center Midfield,199,Montpellier,139,['ac2b7d3d-09f2-40be-9b21-45fccf3cc25d'],21,,,,,,,,,,,,,,,,,,Montpellier,139,00:36:21.811,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cded059b-3301-41cc-a36e-cd4ca0b83df6,3303,,"[62.0, 76.1]",3901256,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kévin Bérigaud,2980.0,Right Midfield,199,Montpellier,139,['f3b400e1-4d50-4c6d-a0de-25b1e2ad7f63'],24,,,,,,,,,,,,,,,,,,Montpellier,139,00:36:24.766,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfe62826-4e68-4e7d-84c1-017a391656d9,3306,,"[62.8, 71.8]",3901256,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ryad Boudebouz,6661.0,Right Center Midfield,199,Montpellier,139,['97a9334c-68f3-484b-a5ec-441c434e79b1'],26,,,,,,,,,,,,,,,,,,Montpellier,139,00:36:26.171,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3d53908-c35f-45d1-a3bc-524eb06a5061,3310,,"[65.4, 63.8]",3901256,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joris Marveaux,7590.0,Center Defensive Midfield,199,Montpellier,139,['108e6e9a-9719-41aa-9716-eb9fe9e5d52d'],27,,,,,,,,,,,,,,,,,,Montpellier,139,00:36:27.263,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8c7480c-d2dd-458c-b374-b2b756ebbe02,3313,,"[84.9, 79.5]",3901256,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ryad Boudebouz,6661.0,Right Center Midfield,199,Montpellier,139,['5701d38d-bc96-493b-a636-9dd10617cb78'],31,,,,,,,,,,,,,,,,,,Montpellier,139,00:36:31.703,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23335d61-5126-4e10-91bf-3a1e36d3143c,3315,,"[55.8, 3.7]",3901256,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,200,AS Monaco,129,['d1d2e00a-e370-4213-9b83-8a4e436aa829'],43,,,,,,,,,,,,,,,,,,AS Monaco,129,00:36:43.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3304a85-84ab-465d-b255-09b64787caa9,3317,,"[63.8, 2.2]",3901256,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vágner Silva de Souza,18953.0,Center Forward,200,AS Monaco,129,['b43e9ea9-85ee-4d90-a34b-93607842f3f0'],46,,,,,,,,,,,,,,,,,,AS Monaco,129,00:36:46.403,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0862b652-ece2-44f3-9fc4-96ec3121f1fa,3322,,"[60.8, 17.1]",3901256,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Toulalan,3406.0,Center Defensive Midfield,200,AS Monaco,129,['622d459d-b055-4bb5-9f29-4830fc4f6066'],52,,,,,,,,,,,,,,,,,,AS Monaco,129,00:36:52.254,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adce475b-ec8b-444c-8e33-c1cb21b2f7c4,3325,,"[69.8, 28.0]",3901256,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nabil Dirar,5727.0,Right Wing,200,AS Monaco,129,['7e0b7621-42d2-486e-ad0d-f46ce7b369d9'],53,,,,,,,,,,,,,,,,,,AS Monaco,129,00:36:53.485,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296c5883-5aca-4826-8a2d-ebad81fa0560,3329,,"[56.3, 32.1]",3901256,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Toulalan,3406.0,Center Defensive Midfield,200,AS Monaco,129,['c41a86bc-8f7b-4045-b631-3b6a6e4e9572'],54,,,,,,,,,,,,,,,,,,AS Monaco,129,00:36:54.681,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33ea7871-30b7-45f2-aa0b-88140224b911,3332,,"[52.0, 41.1]",3901256,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tiemoué Bakayoko,3955.0,Right Center Midfield,200,AS Monaco,129,['9e4f778d-8ed1-4ac7-af01-cf4c9a1646be'],56,,,,,,,,,,,,,,,,,,AS Monaco,129,00:36:56.370,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2f9fc06-bba7-4dd3-86fb-b5e7e19c46e5,3335,,"[61.9, 72.1]",3901256,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fábio Henrique Tavares,3247.0,Right Back,200,AS Monaco,129,['d6a53ab2-7a93-4c9f-889f-781903742055'],59,,,,,,,,,,,,,,,,,,AS Monaco,129,00:36:59.143,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c70bdad-a101-4ead-a9dd-35b3cb0dbe9f,3339,,"[62.7, 60.6]",3901256,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tiemoué Bakayoko,3955.0,Right Center Midfield,200,AS Monaco,129,['f419930e-7e80-4a83-881a-b64b1903bb8b'],2,,,,,,,,,,,,,,,,,,AS Monaco,129,00:37:02.312,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8cb5628-8de2-47f3-90aa-4acce5ab123b,3344,,"[44.3, 59.4]",3901256,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wallace Fortuna dos Santos,8277.0,Right Center Back,200,AS Monaco,129,['80e6b136-416a-4579-b3fa-d7686900b017'],4,,,,,,,,,,,,,,,,,,AS Monaco,129,00:37:04.168,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250f3cad-8004-4a35-8403-b2529e07f3be,3346,,"[56.5, 47.4]",3901256,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Toulalan,3406.0,Center Defensive Midfield,200,AS Monaco,129,['f49490e9-92c2-40c8-a2ca-483ae41ed4b2'],5,,,,,,,,,,,,,,,,,,AS Monaco,129,00:37:05.732,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070372d2-44b6-4d8e-95a2-08d247873b0a,3349,,"[64.2, 25.3]",3901256,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonas Martin,2950.0,Left Center Midfield,200,AS Monaco,129,['1b5fd3ec-43f5-4a52-ac0d-5fbdaee63bf6'],7,,,,,,,,,,,,,,,,,,Montpellier,139,00:37:07.569,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6edb9760-bbfa-4202-8bb7-1a6d3ea82adf,3354,,"[105.4, 12.3]",3901256,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigue Casimir Ninga,3020.0,Left Midfield,201,Montpellier,139,['c63cb150-ebc5-4f46-9032-dc64a10fd263'],13,,,,,,,,,,,,,,,,,,Montpellier,139,00:37:13.455,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c06cfd84-c500-4cfa-980f-c00e462fb6e0,3357,,"[115.7, 22.5]",3901256,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Right Center Midfield,201,Montpellier,139,['a839874b-6c85-4bd5-b157-c07bf2d17188'],17,,,,,,,,,,,,,,,,,,Montpellier,139,00:37:17.289,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cb0175b-47ef-411e-acdd-c2a7c46ce956,3362,,"[37.5, 7.2]",3901256,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Lemar,3245.0,Left Center Midfield,201,Montpellier,139,['b536d950-c094-4c4b-b079-d12eec81cc45'],27,,,,,,,,,,,,,,,,,,AS Monaco,129,00:37:27.990,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4155c964-83ab-4e0b-ae2b-fca220f519bb,3365,,"[85.1, 4.2]",3901256,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,201,Montpellier,139,['41e94663-c0a1-45e5-9587-b45deee55c00'],34,,,,,,,,,,,,,,,,,,AS Monaco,129,00:37:34.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a018733-b7e0-42d8-a8d9-65f02edc6788,3367,,"[55.2, 72.6]",3901256,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kévin Bérigaud,2980.0,Right Midfield,201,Montpellier,139,['490e325d-7993-4eb8-9d33-c3a1f270e34a'],35,,,,,,,,,,,,,,,,,,Montpellier,139,00:37:35.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb3f593c-5f2e-426c-9862-7133e18ff10a,3371,,"[61.8, 47.6]",3901256,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Martin,2950.0,Left Center Midfield,201,Montpellier,139,['29587e68-1aef-43f5-a2cd-fa7da995a903'],40,,,,,,,,,,,,,,,,,,Montpellier,139,00:37:40.826,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2e5653b-48dd-4d10-a5f4-cf919f965546,3374,,"[91.9, 11.3]",3901256,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigue Casimir Ninga,3020.0,Left Midfield,201,Montpellier,139,['120a7bae-2413-46d4-9043-7da09c8a7964'],45,,,,,,,,,,,,,,,,,,Montpellier,139,00:37:45.028,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e56e397e-2756-4981-beac-18c62bcdf225,3380,,"[79.9, 66.9]",3901256,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,William Jean Rémy,4669.0,Right Back,201,Montpellier,139,['02bd8a23-7124-43f7-bc29-3d9cb07f63ed'],54,,,,,,,,,,,,,,,,,,Montpellier,139,00:37:54.076,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9dd1453-0839-4163-a899-bb8af7c546fa,3383,,"[74.1, 44.1]",3901256,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joris Marveaux,7590.0,Center Defensive Midfield,201,Montpellier,139,['9228489f-1e43-492a-86ad-570a1990a50d'],57,,,,,,,,,,,,,,,,,,Montpellier,139,00:37:57.521,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af5c4df7-d193-4ac7-955e-d5547b0588fb,3385,,"[74.1, 28.3]",3901256,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Martin,2950.0,Left Center Midfield,201,Montpellier,139,['80cd20df-7d48-4751-a54a-84d597212e42'],58,,,,,,,,,,,,,,,,,,Montpellier,139,00:37:58.666,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efb159ad-50ef-43cf-8fb2-cdd4337d0a94,3389,,"[71.6, 41.9]",3901256,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joris Marveaux,7590.0,Center Defensive Midfield,201,Montpellier,139,['2b05ad58-21f9-4b38-b8f0-c58ee75877f5'],4,,,,,,,,,,,,,,,,,,Montpellier,139,00:38:04.846,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871e571e-6ed0-4c82-8bd1-5a202de7d83e,3391,,"[79.8, 40.0]",3901256,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Right Center Midfield,201,Montpellier,139,['9e08104b-2876-4611-bced-4435ac198d30'],5,,,,,,,,,,,,,,,,,,Montpellier,139,00:38:05.965,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06cdf382-fba1-46bf-9076-114706db3ebc,3398,,"[68.9, 49.0]",3901256,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,201,Montpellier,139,"['8c6505bd-5b18-41cc-bdad-6268d14ee654', '8d120366-71a2-44f9-be75-8c2d0e1c41a9']",10,,,,,,,,,,,,,,,,,,Montpellier,139,00:38:10.751,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240b053b-064a-4cd0-8eef-8120a7e72aa8,3400,,"[61.8, 29.4]",3901256,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellyes Joris Skhiri,3767.0,Left Center Back,201,Montpellier,139,['81e569a2-417b-43aa-8dac-0068fa2ea8db'],12,,,,,,,,,,,,,,,,,,Montpellier,139,00:38:12.156,Ball Receipt*,
