50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.168435,,,,,,,,,,,35cdfb4b-afb3-4db9-878a-4a893977b853,1207,,"[120.0, 0.1]",3900568,30,,,,,1.6666554,,Right Foot,,,"[117.0, 31.3]",,High Pass,True,31.343899,,,Incomplete,,Gnaly Maxwell Cornet,3162.0,,,Inswinging,,Corner,1,From Corner,Clément Grenier,3361.0,Left Center Midfield,73,Lyon,137,"['4e54cafe-0165-4060-91f5-ee8ab96384af', '6e899560-9e7a-4990-90a1-4acadbc71dd3']",10,,,,,,,,,,,,,,,,,,Lyon,137,00:30:10.244,Pass,
,,,,,,,,,,,,,,,,,,0.924369,,,,,,,,,,,1a3662ca-2495-4b12-b930-a8617e4621f3,1213,,"[90.1, 9.1]",3900568,30,,,,,1.0986019,,Right Foot,True,,"[102.0, 32.4]",,Low Pass,,26.16295,,,Incomplete,,Claudio Beauvue,6600.0,,,,,,1,From Corner,Clément Grenier,3361.0,Left Center Midfield,73,Lyon,137,"['0655f3e3-5943-47f9-a4ac-d641aebf9b99', '9acaca2e-3cf1-4dd2-becd-734bb001c2c5']",17,,,,,,,,,,,,,,,,,,Lyon,137,00:30:17.911,Pass,
,,,,,,,,,,,,,,,,,,1.252408,,,,,,,,,,,69ee6ca6-8486-426a-ba72-7c622b016731,1216,,"[103.4, 0.1]",3900568,30,,,,,0.7152432,,,,,"[113.3, 8.7]",,Low Pass,,13.113733,,,,,Clément Grenier,3361.0,,,,,Throw-in,1,From Throw In,Henri Bedimo Nsamè,4895.0,Left Wing Back,74,Lyon,137,['64be940c-d9fb-44d9-801d-72dea0d92ba4'],34,,,,,,,,,,,,,,,,,,Lyon,137,00:30:34.637,Pass,
,,,,,,,,,,,,,,,,,,1.908263,,,,,,,,,,,20394b6d-45b2-43c6-adb2-a8ab8282233e,1223,,"[26.4, 62.6]",3900568,30,,,,,0.43508396,,Left Foot,,,"[47.7, 72.5]",,Ground Pass,,23.488295,,,,,Jacques Zoua Daogari,401505.0,,,,,,1,From Throw In,Amos Youga,7389.0,Right Center Midfield,74,Lyon,137,['8e65027f-aec9-4847-8a9b-b0acafc409e7'],38,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:30:38.403,Pass,
,,,,,,,,,,,,,,,,,,2.345721,,,,,,,,,,,437f4a2a-8b94-4ae6-ac87-a5812999902e,1227,,"[53.9, 77.7]",3900568,30,,,,,-0.32779887,,Right Foot,,,"[83.6, 67.6]",,Ground Pass,,31.370369,,,Incomplete,,David Ducourtioux,401509.0,,,,,,1,From Throw In,Jacques Zoua Daogari,401505.0,Left Center Forward,74,Lyon,137,"['ac69ce15-c555-4954-9acf-cb4ab3521586', 'e83b0f92-52d0-42b4-86e0-7fed59bd4536']",43,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:30:43.021,Pass,
,,,,,,,,,,,,,,,,,,2.171587,,,,,,,,,,,038c1079-f433-4a41-a128-156fe7070f7e,1231,,"[30.2, 12.1]",3900568,30,,,,,2.6293824,,Right Foot,,,"[3.7, 27.0]",,Ground Pass,,30.401644,,,,,Anthony Lopes,2947.0,,,,,,1,From Throw In,Maxime Gonalons,6982.0,Center Back,74,Lyon,137,['7f57d03c-e356-422f-a50e-e9b4448d332f'],46,,,,,,,,,,,,,,,,,,Lyon,137,00:30:46.432,Pass,
,,,,,,,,,,,,,,,,,,3.229518,,,,,,,,,,,2a8370fe-f39d-4c00-a83b-f4837bec8c91,1235,,"[6.1, 23.1]",3900568,30,,,,,-0.116211005,,Left Foot,,,"[77.2, 14.8]",,High Pass,,71.58282,,,Incomplete,,Claudio Beauvue,6600.0,,,,,,1,From Throw In,Anthony Lopes,2947.0,Goalkeeper,74,Lyon,137,"['0c3ad319-426f-4718-88d9-b22f40b5683d', '719a4b80-bc83-4946-a539-aede24f4c97d']",50,,,,,,,,,,,,,,,,,,Lyon,137,00:30:50.549,Pass,
,,,,,,,,,,,,,,,,,,1.106068,,,,,,,,,,,be0cf7fe-306f-45fa-90c5-340fac1a7fb5,1242,,"[76.1, 34.9]",3900568,30,,,,,-0.471563,,Right Foot,,,"[91.2, 27.2]",,Ground Pass,,16.949926,,,Pass Offside,,Gnaly Maxwell Cornet,3162.0,,,,,,1,From Throw In,Claudio Beauvue,6600.0,Left Center Forward,74,Lyon,137,['5ad124a2-9090-420b-8e68-8ec4474eb141'],57,,,,,,,,,,,,,,,,,,Lyon,137,00:30:57.691,Pass,
,,,,,,,,,,,,,,,,,,1.646674,,,,,,,,,,,7218a39f-ff73-48a4-ae55-e206ddee08a8,1244,,"[17.2, 39.9]",3900568,31,,True,,,-0.97615373,,Right Foot,,,"[28.9, 22.6]",,Ground Pass,,20.884922,,,,,Issiaga Sylla,4352.0,,,,,Free Kick,1,From Free Kick,Alexandre Coeff,7428.0,Right Back,75,Gazélec Ajaccio,160,['9bdf64aa-8425-48bb-9975-bc2e9f60bdf4'],2,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:31:02.038,Pass,
,,,,,,,,,,,,,,,,,,1.900239,,,,,,,,,,,b61a124a-f20c-4213-b94a-8addb2c44d30,1246,,"[38.9, 13.0]",3900568,31,,,,,2.4028895,,Left Foot,,,"[22.1, 28.3]",,Ground Pass,,22.722897,,,,,Jérémie Bréchet,7603.0,,,,,,1,From Free Kick,Issiaga Sylla,4352.0,Left Back,75,Gazélec Ajaccio,160,['b1757713-d185-4874-935c-3248421421f3'],7,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:31:07.099,Pass,
,,,,,,,,,,,,,,,,,,1.389204,,,,,,,,,,,8122a902-b5e9-40d4-bb2f-ab8bb479ff2b,1249,,"[24.9, 28.3]",3900568,31,,,,,1.5753212,,Left Foot,,,"[24.8, 50.4]",,Ground Pass,,22.100225,,,,,Abdou Kader Mangane,2953.0,,,,,,1,From Free Kick,Jérémie Bréchet,7603.0,Left Center Back,75,Gazélec Ajaccio,160,['f3e55dc9-c75b-445c-be39-bde37292df65'],9,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:31:09.541,Pass,
,,,,,,,,,,,,,,,,,,3.543519,,,,,,,,,,,f34db8df-742c-4f2d-b32b-b07bcdff3778,1252,,"[51.0, 57.4]",3900568,31,,,,,-0.29592603,,Right Foot,,,"[108.4, 39.9]",,High Pass,,60.008415,,,Incomplete,,,,,,,,,1,From Free Kick,Abdou Kader Mangane,2953.0,Right Center Back,75,Gazélec Ajaccio,160,['1c5c4385-2c7b-4f79-848a-850da5ddaac4'],16,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:31:16.901,Pass,
,,,,,,,,,,,,,,,,,,1.416148,,,,,,,,,,,f151f3c6-b50f-4fb9-b414-82857f3958ec,1255,,"[16.8, 39.6]",3900568,31,,,,,0.11065722,,Keeper Arm,,,"[24.9, 40.5]",,Ground Pass,,8.149847,,,,,Maxime Gonalons,6982.0,,,,,,1,From Free Kick,Anthony Lopes,2947.0,Goalkeeper,75,Gazélec Ajaccio,160,['b068ebfc-ebff-4c10-bb8f-a7a3a64a0797'],22,,,,,,,,,,,,,,,,,,Lyon,137,00:31:22.743,Pass,
,,,,,,,,,,,,,,,,,,2.179305,,,,,,,,,,,a7ed4cec-94f3-4424-a447-fa18e186ab3d,1258,,"[40.2, 41.0]",3900568,31,,,,,-0.6357711,,Right Foot,,,"[63.1, 24.1]",,High Pass,,28.46085,,,Incomplete,,Clément Grenier,3361.0,,,,,,1,From Free Kick,Maxime Gonalons,6982.0,Center Back,75,Gazélec Ajaccio,160,"['0c75bf35-088f-4e94-b974-38b53f01c690', 'fb0d5a7c-29d9-48fb-be20-d246c47dc360']",28,,,,,,,,,,,,,,,,,,Lyon,137,00:31:28.723,Pass,
,,,,,,,,,,,,,,,,,,1.257049,,,,,,,,,,,7c3437e5-3108-44d7-bb8b-c0f092ea94c2,1263,,"[96.0, 74.2]",3900568,31,,,,,-1.5849798,cb979afa-97ee-4fe2-ad0e-fbe109c08795,Right Foot,,,"[95.6, 46.0]",True,Low Pass,,28.202837,,,,,Mohamed Larbi,10616.0,,,,,,1,From Free Kick,Jérôme Le Moigne,401507.0,Center Defensive Midfield,75,Gazélec Ajaccio,160,"['7c0fc6ce-01c3-4932-945b-933bacd03734', 'a3f9aaeb-76b3-4bdb-8eda-5f5fd3fd92e4']",35,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:31:35.956,Pass,True
,,,,,,,,,,,,,,,,,,0.485273,,,,,,,,,,,c9d06a91-1216-41f9-9baa-17d3fd0de29f,1271,,"[61.0, 40.1]",3900568,32,,,,,-2.2974386,,Right Foot,,,"[60.2, 39.2]",,Ground Pass,,1.2041595,,,,,Claudio Beauvue,6600.0,,,,,Kick Off,1,From Kick Off,Gnaly Maxwell Cornet,3162.0,Right Center Forward,77,Lyon,137,['3db7ac55-7291-4649-9684-27f68886327f'],33,,,,,,,,,,,,,,,,,,Lyon,137,00:32:33.406,Pass,
,,,,,,,,,,,,,,,,,,0.50359,,,,,,,,,,,7a9f37ce-5250-4141-841f-326aa3dbf3a7,1274,,"[60.0, 39.6]",3900568,32,,,,,2.6971734,,Left Foot,,,"[57.9, 40.6]",,Ground Pass,,2.3259406,,,,,Clément Grenier,3361.0,,,,,,1,From Kick Off,Claudio Beauvue,6600.0,Left Center Forward,77,Lyon,137,['5f203394-2b8c-4de4-9b33-09b232b6cec4'],34,,,,,,,,,,,,,,,,,,Lyon,137,00:32:34.149,Pass,
,,,,,,,,,,,,,,,,,,0.855911,,,,,,,,,,,12c27729-e0a2-4a1d-a887-2258f912912e,1277,,"[61.6, 41.3]",3900568,32,,,,,0.77910894,,Right Foot,,,"[77.6, 57.1]",,Ground Pass,,22.48644,,,,,Steed Malbranque,40407.0,,,,,,1,From Kick Off,Clément Grenier,3361.0,Left Center Midfield,77,Lyon,137,['419b79ac-e3dc-4755-8635-f19cd5e52e1c'],36,,,,,,,,,,,,,,,,,,Lyon,137,00:32:36.364,Pass,
,,,,,,,,,,,,,,,,,,2.099621,,,,,,,,,,,01e70e37-b779-435e-8b2c-e5f8701fe5a9,1281,,"[76.7, 57.1]",3900568,32,,,,,-0.66349846,,Right Foot,,,"[96.4, 41.7]",,Low Pass,,25.005,,,Incomplete,,Claudio Beauvue,6600.0,,,,,,1,From Kick Off,Steed Malbranque,40407.0,Right Center Midfield,77,Lyon,137,"['56acb5e2-f565-41a0-a8c2-351b678731fa', 'bf4a9bac-033d-4132-9ed2-b013bfa1dc30', 'f15432e1-b734-42c8-aa4e-605dc5a252bc']",37,,,,,,,,,,,,,,,,,,Lyon,137,00:32:37.299,Pass,True
,,,,,,,,,,,,,,,,,,0.782545,,,,,,,,,,,a32d261c-a03b-40f8-bed7-828e6040e3e7,1285,,"[98.2, 80.0]",3900568,32,,,,,-1.8825138,,,,,"[95.3, 71.0]",,Low Pass,,9.455687,,,,,Steed Malbranque,40407.0,,,,,Throw-in,1,From Throw In,Corentin Tolisso,5480.0,Right Wing Back,78,Lyon,137,['a1521ec2-7446-49c1-88d3-76b7f0eca0d9'],48,,,,,,,,,,,,,,,,,,Lyon,137,00:32:48.349,Pass,
,,,,,,,,,,,,,,,,,,1.077447,,,,,,,,,,,c2597630-04b7-4f01-b5ce-ea7b7b7c3c06,1288,,"[95.3, 71.0]",3900568,32,,,,,0.62165993,,Right Foot,,,"[102.0, 75.8]",,Ground Pass,,8.241966,,,,,Corentin Tolisso,5480.0,,,,,,1,From Throw In,Steed Malbranque,40407.0,Right Center Midfield,78,Lyon,137,['f1b7eac8-29e3-4c41-9201-ec284e90bcd7'],49,,,,,,,,,,,,,,,,,,Lyon,137,00:32:49.252,Pass,
,,,,,,,,,,,,,,,,,,0.996499,,,,,,,,,,,b0604965-409f-412b-b079-24617bbf5c75,1291,,"[102.0, 75.8]",3900568,32,,,,,-2.739722,,Right Foot,,,"[86.0, 69.0]",,Ground Pass,,17.385052,,,,,Steed Malbranque,40407.0,,,,,,1,From Throw In,Corentin Tolisso,5480.0,Right Wing Back,78,Lyon,137,['967b7d9f-6548-4204-8316-7e86a5b2994e'],51,,,,,,,,,,,,,,,,,,Lyon,137,00:32:51.636,Pass,
,,,,,,,,,,,,,,,,,,0.164489,,,,,,,,,,,a806c6ea-a2d2-4b77-9437-61b0cca48e69,1294,,"[86.7, 67.1]",3900568,32,,,,,-0.413999,,Right Foot,,,"[93.3, 64.2]",,Ground Pass,,7.209022,,,Incomplete,,Henri Bedimo Nsamè,4895.0,,,,,,1,From Throw In,Steed Malbranque,40407.0,Right Center Midfield,78,Lyon,137,"['b734b1f8-f5ff-4527-bc3e-8a0036a3b97d', 'c472d133-4a93-47b3-87fc-294ee9a748cb']",53,,,,,,,,,,,,,,,,,,Lyon,137,00:32:53.774,Pass,
,,,,,,,,,,,,,,,,,,0.880663,,,,,,,,,,,3470c28c-4016-4800-bf83-2190631661d3,1297,,"[85.6, 66.5]",3900568,32,,,,,0.823475,,Right Foot,,,"[95.7, 77.4]",,Ground Pass,,14.860013,,,,,Corentin Tolisso,5480.0,,,,,Recovery,1,From Throw In,Steed Malbranque,40407.0,Right Center Midfield,78,Lyon,137,['af357cbb-d9c3-4dd8-b888-c18e36d05528'],55,,,,,,,,,,,,,,,,,,Lyon,137,00:32:55.368,Pass,
,,,,,,,,,,,,,,,,,,0.054047,,,,,,,,,,,7afb0baf-fef8-4ce4-af37-9701f45536d9,1301,,"[90.1, 66.5]",3900568,32,,,,,-0.8908875,,Left Foot,,,"[93.9, 61.8]",,Low Pass,,6.0440054,,,Incomplete,,Henri Bedimo Nsamè,4895.0,,,,,,1,From Throw In,Corentin Tolisso,5480.0,Right Wing Back,78,Lyon,137,"['1f993cd3-5951-4336-984f-0a9efdf8ca69', '29d8354b-ba0b-49ef-b905-66f9d2548eae']",58,,,,,,,,,,,,,,,,,,Lyon,137,00:32:58.995,Pass,
,,,,,,,,,,,,,,,,,,3.250104,,,,,,,,,,,575c9278-43d4-44da-b0b3-091b3ddbad7f,1304,,"[38.2, 30.6]",3900568,33,,,,,0.186116,,Right Foot,,,"[77.5, 38.0]",,Ground Pass,,39.990623,,,Incomplete,,Mohamed Larbi,10616.0,,,,,Recovery,1,From Throw In,Jérôme Le Moigne,401507.0,Center Defensive Midfield,78,Lyon,137,"['2b4014c3-4eac-45c0-81eb-04d920d2956d', 'e2c38273-66b8-4c60-8f05-7042c2993239']",2,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:33:02.182,Pass,
,,,,,,,,,,,,,,,,,,2.34327,,,,,,,,,,,2b4014c3-4eac-45c0-81eb-04d920d2956d,1306,,"[42.6, 42.1]",3900568,33,,,,,3.123609,,Right Foot,,,"[14.8, 42.6]",,Ground Pass,,27.804497,,,,,Anthony Lopes,2947.0,,,,,Recovery,1,From Throw In,Maxime Gonalons,6982.0,Center Back,78,Lyon,137,"['575c9278-43d4-44da-b0b3-091b3ddbad7f', '9c9bed62-fd78-4303-a196-4bc4d8ef363a']",5,,,,,,,,,,,,,,,,,,Lyon,137,00:33:05.432,Pass,
,,,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,fb66cc16-2128-4a48-be0d-a8c1aa5272e1,1309,,"[13.6, 38.1]",3900568,33,,,,,-0.75599486,,Left Foot,,,"[24.1, 28.2]",,Ground Pass,,14.431216,,,,,Maxime Gonalons,6982.0,,,,,,1,From Throw In,Anthony Lopes,2947.0,Goalkeeper,78,Lyon,137,['1070525b-6160-4212-b4e9-30cf5291e35f'],10,,,,,,,,,,,,,,,,,,Lyon,137,00:33:10.205,Pass,
,,,,,,,,,,,,,,,,,,1.575192,,,,,,,,,,,f5fcecfe-cde0-456d-91ff-dc187ad1dc17,1312,,"[27.2, 30.0]",3900568,33,,,,,-0.8333613,,Right Foot,,,"[39.1, 16.9]",,Ground Pass,,17.698023,,,,,Mapou Yanga-Mbiwa,4463.0,,,,,,1,From Throw In,Maxime Gonalons,6982.0,Center Back,78,Lyon,137,['ee2af043-7ad6-475f-8d3c-d5f459d10477'],12,,,,,,,,,,,,,,,,,,Lyon,137,00:33:12.115,Pass,
,,,,,,,,,,,,,,,,,,1.371716,,,,,,,,,,,847b8125-8912-49dc-a178-9147c322f2e4,1315,,"[36.5, 16.7]",3900568,33,,,,,1.8001888,,Right Foot,,,"[31.9, 36.4]",,Ground Pass,,20.229929,,,,,Maxime Gonalons,6982.0,,,,,,1,From Throw In,Mapou Yanga-Mbiwa,4463.0,Left Center Back,78,Lyon,137,['411c7933-230b-468c-bedb-a8e6ce0cd653'],16,,,,,,,,,,,,,,,,,,Lyon,137,00:33:16.116,Pass,
,,,,,,,,,,,,,,,,,,1.152601,,,,,,,,,,,fd8051db-7e98-4c5e-84e2-aa63836e09e8,1318,,"[33.8, 35.8]",3900568,33,,,,,0.5215046,,Right Foot,,,"[56.6, 48.9]",,Ground Pass,,26.295437,,,,,Steed Malbranque,40407.0,,,,,,1,From Throw In,Maxime Gonalons,6982.0,Center Back,78,Lyon,137,['3127e73c-d091-4115-aa87-400368a7bb46'],18,,,,,,,,,,,,,,,,,,Lyon,137,00:33:18.547,Pass,
,,,,,,,,,,,,,,,,,,0.657932,,,,,,,,,,,3a00d92c-ba29-414b-ae81-4bbf65379117,1321,,"[56.6, 48.9]",3900568,33,,,,,-1.0209432,,Right Foot,,,"[62.3, 39.6]",,Ground Pass,,10.907795,,,,,Jordan Ferri,3118.0,,,,,,1,From Throw In,Steed Malbranque,40407.0,Right Center Midfield,78,Lyon,137,['7971d895-c91e-4aa7-9746-c4bf99d80b83'],19,,,,,,,,,,,,,,,,,,Lyon,137,00:33:19.779,Pass,
,,,,,,,,,,,,,,,,,,1.35383,,,,,,,,,,,3053a99b-8409-4733-9e5a-e79151215984,1325,,"[55.0, 47.7]",3900568,33,,,,,-0.4274643,,Right Foot,,,"[64.0, 43.6]",,Ground Pass,,9.889894,,,,,Mohamed Larbi,10616.0,,,,,Recovery,1,Regular Play,Amos Youga,7389.0,Right Center Midfield,79,Gazélec Ajaccio,160,['8fe0f09e-eb37-43af-a0a4-8e13b7c458b1'],21,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:33:21.532,Pass,
,,,,,,,,,,,,,,,,,,1.125498,,,,,,,,,,,0b4bbd5f-7986-463c-8b89-ec09074ba1f4,1328,,"[84.7, 63.2]",3900568,33,,,,,0.6280384,,Right Foot,,,"[100.4, 74.6]",,Ground Pass,,19.402319,,,,,John Tshibumbu,7721.0,,,,,,1,Regular Play,Mohamed Larbi,10616.0,Center Attacking Midfield,79,Gazélec Ajaccio,160,['6b5fbd5e-a88d-446e-a450-04cf64da0a18'],27,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:33:27.066,Pass,
,,,,,,,,,,,,,,,,,,0.233576,,,,,,,,,,,8b9e1229-96b3-4b13-96ae-5a042f1f3fad,1331,,"[100.4, 74.6]",3900568,33,,,,,-1.048962,,Right Foot,,,"[102.7, 70.6]",,Ground Pass,,4.6141086,,,Incomplete,,Mohamed Larbi,10616.0,,,,,,1,Regular Play,John Tshibumbu,7721.0,Right Center Forward,79,Gazélec Ajaccio,160,"['c47da427-d1bd-498b-955c-1d0607d5c307', 'fe04be74-b2b0-447f-8c02-bb4b547937c7']",28,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:33:28.341,Pass,
,,,,,,,,,,,,,,,,,,3.384252,,,,,,,,,,,1671aa9a-eb50-4adf-b978-c402891a0cd7,1336,,"[28.6, 0.1]",3900568,34,,,,,2.354098,,,,,"[4.8, 24.0]",,Low Pass,,33.72907,,,,,Anthony Lopes,2947.0,,,,,Throw-in,1,From Throw In,Henri Bedimo Nsamè,4895.0,Left Wing Back,80,Lyon,137,['a33499d6-8cbb-4c07-8cc6-2d18636f4413'],0,,,,,,,,,,,,,,,,,,Lyon,137,00:34:00.979,Pass,
,,,,,,,,,,,,,,,,,,2.826071,,,,,,,,,,,6fa93a69-980d-4a1b-9c17-6c9a7d17d7e9,1339,,"[22.0, 18.8]",3900568,34,,,,,0.1691462,,Left Foot,,,"[74.7, 27.8]",,High Pass,,53.46298,,,Incomplete,,Claudio Beauvue,6600.0,,,,,,1,From Throw In,Anthony Lopes,2947.0,Goalkeeper,80,Lyon,137,"['d4bd4c2a-2a16-420d-bbaf-02a6026d847b', 'ff224a83-b771-4ee5-8cb4-ff3654627a6f']",16,,,,,,,,,,,,,,,,,,Lyon,137,00:34:16.286,Pass,
,,,,,,,,,,,,,,,,,,1.746227,,,,,,,,,,,ff224a83-b771-4ee5-8cb4-ff3654627a6f,1342,,"[45.4, 52.3]",3900568,34,,,,True,0.38674763,,,,,"[70.2, 62.4]",,High Pass,,26.77779,,,,,John Tshibumbu,7721.0,,,,,Recovery,1,Regular Play,Abdou Kader Mangane,2953.0,Right Center Back,81,Gazélec Ajaccio,160,"['2d15b6b9-19ba-441b-ba1f-59b5863b65e5', '3a1cfe30-5d28-4656-89b3-ecd250ffe692', '6fa93a69-980d-4a1b-9c17-6c9a7d17d7e9']",19,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:34:19.112,Pass,True
,,,,,,,,,,,,,,,,,,2.42946,,,,,,,,,,,3c5aa3ce-56c1-46ed-bf58-acc032453401,1347,,"[49.3, 17.3]",3900568,34,,,,,0.3663944,,Right Foot,,,"[92.3, 33.8]",,High Pass,,46.05703,,,Incomplete,,Gnaly Maxwell Cornet,3162.0,,,,,Free Kick,1,From Free Kick,Mapou Yanga-Mbiwa,4463.0,Left Center Back,82,Lyon,137,"['6ad304f1-d209-43bd-ae7a-d0a2f9a57b78', '92d99909-603a-4773-ac33-cef17edd6936']",41,,,,,,,,,,,,,,,,,,Lyon,137,00:34:41.589,Pass,
,,,,,,,,,,,,,,,,,,0.921134,,,,,,,,,,,6ad304f1-d209-43bd-ae7a-d0a2f9a57b78,1349,,"[27.8, 46.3]",3900568,34,,,,,0.08047101,,Head,,,"[40.2, 47.3]",,Low Pass,,12.440257,,,,,Amos Youga,7389.0,,,,,Recovery,1,From Free Kick,Jérôme Le Moigne,401507.0,Center Defensive Midfield,82,Lyon,137,"['26a35374-a03f-46a0-bacc-26b5177c4585', '3c5aa3ce-56c1-46ed-bf58-acc032453401']",44,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:34:44.019,Pass,
,,,,,,,,,,,,,,,,,,0.354248,,,,,,,,,,,9a41a2dc-7864-4e2f-ab2a-128b92187156,1356,,"[90.9, 18.0]",3900568,34,,,,,0.0,,Left Foot,,,"[97.3, 18.0]",,Ground Pass,,6.4,,,Incomplete,,Henri Bedimo Nsamè,4895.0,,,,,,1,From Free Kick,Clément Grenier,3361.0,Left Center Midfield,82,Lyon,137,"['06a4624b-364c-4941-bf1c-30d3e6c67d5f', '1be7c14d-e8ac-490b-bb53-6d584171a578', '3421dc1c-3f54-4968-ba91-d462dd788fdc']",47,,,,,,,,,,,,,,,,,,Lyon,137,00:34:47.750,Pass,True
,,,,,,,,,,,,,,,,,,2.775053,,,,,,,,,,,9cc61432-8b01-41e9-9c60-2e3c03a2027a,1361,,"[42.1, 7.2]",3900568,34,,,,,2.2752905,,Right Foot,,,"[20.0, 33.2]",,Ground Pass,,34.12345,,,,,Anthony Lopes,2947.0,,,,,Recovery,1,From Free Kick,Mapou Yanga-Mbiwa,4463.0,Left Center Back,82,Lyon,137,"['cda3fc3d-669b-4bab-9529-506f038feaa6', 'e9a226d6-151e-4029-9d1e-4ddc3f2f9109']",53,,,,,,,,,,,,,,,,,,Lyon,137,00:34:53.532,Pass,True
,,,,,,,,,,,,,,,,,,1.143438,,,,,,,,,,,d438ac85-6cd6-45a0-a812-a787f4e65ad2,1364,,"[17.3, 33.8]",3900568,34,,,,,-0.093187265,,Right Foot,,,"[28.0, 32.8]",,Ground Pass,,10.746628,,,,,Maxime Gonalons,6982.0,,,,,,1,From Free Kick,Anthony Lopes,2947.0,Goalkeeper,82,Lyon,137,['1440529c-fceb-4073-a0b3-5209e1eb46db'],57,,,,,,,,,,,,,,,,,,Lyon,137,00:34:57.128,Pass,
,,,,,,,,,,,,,,,,,,1.491187,,,,,,,,,,,c78ffa88-8b10-44c7-aa8e-32de793f5fb0,1367,,"[28.6, 40.2]",3900568,35,,,,,1.3898698,,Right Foot,,,"[33.1, 64.8]",,Ground Pass,,25.008198,,,,,Bakary Koné,4450.0,,,,,,1,From Free Kick,Maxime Gonalons,6982.0,Center Back,82,Lyon,137,['2f2fd097-4b64-4c4e-8459-5aaa724c9201'],0,,,,,,,,,,,,,,,,,,Lyon,137,00:35:00.153,Pass,
,,,,,,,,,,,,,,,,,,2.070333,,,,,,,,,,,5d126351-1917-4da0-aa59-103c27780096,1370,,"[38.3, 66.3]",3900568,35,,,,,0.07715328,,Right Foot,,,"[78.4, 69.4]",,High Pass,,40.219646,,,Incomplete,,Gnaly Maxwell Cornet,3162.0,,,,,,1,From Free Kick,Bakary Koné,4450.0,Right Center Back,82,Lyon,137,"['116a4edc-f5b4-41b2-8198-d1ba36aa12f3', '896bf8b1-56ab-4af5-a69d-2293aaddf388']",3,,,,,,,,,,,,,,,,,,Lyon,137,00:35:03.698,Pass,
,,,,,,,,,,,,,,,,,,2.490011,,,,,,,,,,,896bf8b1-56ab-4af5-a69d-2293aaddf388,1373,,"[41.7, 10.7]",3900568,35,,,,True,0.8216142,,,,,"[55.0, 25.0]",,High Pass,,19.528954,,,Incomplete,,,,,,,,Interception,1,From Free Kick,Issiaga Sylla,4352.0,Left Back,82,Lyon,137,"['5d126351-1917-4da0-aa59-103c27780096', '8cfc8096-efd2-4006-b3f1-ac0e6fff87d2', 'f5fe30ae-2fcb-4f8a-bcc5-e1262fe49dc4']",5,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:35:05.768,Pass,True
,,,,,,,,,,,,,,,,,,1.370449,,,,,,,,,,,b1d46bdf-8176-483b-b227-96099b717c4e,1375,,"[52.9, 28.0]",3900568,35,,,,,1.816776,,Left Foot,,,"[47.0, 51.5]",,Ground Pass,,24.22932,,,,,Abdou Kader Mangane,2953.0,,,,,Free Kick,1,From Free Kick,Jérémie Bréchet,7603.0,Left Center Back,83,Gazélec Ajaccio,160,['529847a2-a171-4581-9d78-195a45f0ecf2'],31,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:35:31.510,Pass,
