50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.857318,,,,,,,,,,,,,db7d798e-4c97-45ad-be7b-8207403c216d,754,,"[48.8, 11.5]",3829518,21,,,,,1.7227687,,Right Foot,,,"[47.1, 22.6]",,Ground Pass,,11.229425,,,,Florent Balmont,3211.0,,,,,,Recovery,1,Regular Play,Marvin Martin,7441.0,Center Attacking Midfield,52,Lille,143,"['703d128a-f967-4d0d-bea3-0d6e35a45a63', '7c81456a-e74e-4b52-bcaf-3d50c41051b5', '7df58387-b1cc-42ad-a88d-12b7319e4683']",27,,,,,,,,,,,,,,,,,Lille,143,00:21:27.442,Pass,True
,,,,,,,,,,,,,,,,4.164865,,,,,,,,,,,,,2a11bdf3-7f78-4379-b8f9-02edba4e9b2d,757,,"[49.0, 25.8]",3829518,21,,,,,-0.23804636,,Right Foot,,,"[103.4, 12.6]",,High Pass,,55.97857,,,,Yassine Benzia,3673.0,,,,,,,1,Regular Play,Florent Balmont,3211.0,Right Defensive Midfield,52,Lille,143,['b476bc07-73e6-4277-aa6d-8440ac3b5d06'],29,,,,,,,,,,,,,,,,,Lille,143,00:21:29.341,Pass,
,,,,,,,,,,,,,,,,1.060309,,,,,,,,,,,,,cccf5c2f-72f2-46df-8353-84e7c609b4f6,761,,"[116.4, 15.3]",3829518,21,,,,,2.7780657,,Right Foot,,True,"[107.2, 18.8]",,Ground Pass,,9.843272,,,,Sofiane Boufal,3625.0,,,,,,,1,Regular Play,Yassine Benzia,3673.0,Center Forward,52,Lille,143,['5562d519-88b2-466b-9e87-80af4730ada1'],38,,,,,,,,,,,,,,,,,Lille,143,00:21:38.178,Pass,
,,,,,,,,,,,,,,,,1.821295,,,,,,,,,,,,,f132f7f9-4039-4287-974b-17556915024b,767,,"[24.2, 64.1]",3829518,21,,,,,0.6095336,,Left Foot,,,"[41.1, 75.9]",,Ground Pass,,20.611889,,,,Romain Alessandrini,15296.0,,,,,,,1,Regular Play,Javier Manquillo Gaitán,3075.0,Right Back,53,Marseille,147,['85235864-7177-4df3-8bea-3ebbee275d55'],43,,,,,,,,,,,,,,,,,Marseille,147,00:21:43.454,Pass,
,,,,,,,,,,,,,,,,2.026794,,,,,,,,,,,,,ffb8e027-8e57-44c1-b555-ababe140f6be,770,,"[85.2, 61.1]",3829518,21,,,,,-1.7296205,,Left Foot,,,"[81.5, 38.0]",,Ground Pass,,23.394444,,,,Rémy Cabella,3420.0,,,,,,,1,Regular Play,Romain Alessandrini,15296.0,Right Wing,53,Marseille,147,['450083df-11f7-4cca-9667-e259a7b82ef7'],51,,,,,,,,,,,,,,,,,Marseille,147,00:21:51.001,Pass,
,,,,,,,,,,,,,,,,1.501655,,,,,,,,,,,,,1e860d43-b703-424c-9707-4afa147d6b3a,773,,"[83.2, 33.1]",3829518,21,,,,,-1.2583047,,Right Foot,,,"[89.5, 13.6]",,Ground Pass,,20.492437,,,,Benjamin Mendy,3261.0,,,,,,,1,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,53,Marseille,147,['ea332526-a387-48c1-b256-3b0f6e0a877a'],54,,,,,,,,,,,,,,,,,Marseille,147,00:21:54.272,Pass,
,,,,,,,,,,,,,,,,1.023299,,,,,,,,,,,,,a8eb7e49-64bf-459b-b778-8c36609917bb,776,,"[95.4, 14.9]",3829518,21,,,,,1.3612734,ea6a9332-0f2c-4a53-a1c9-ee9b8a3dabc1,Left Foot,,,"[99.1, 32.3]",,Ground Pass,,17.789042,,,,Romain Alessandrini,15296.0,True,,,,,,1,Regular Play,Benjamin Mendy,3261.0,Left Back,53,Marseille,147,['8d123ace-7299-466b-829b-17f9c6e00de3'],57,,,,,,,,,,,,,,,,,Marseille,147,00:21:57.379,Pass,
,,,,,,,,,,,,,,,,2.032707,,,,,,,,,,,,,fc979d5e-83bd-4575-b49a-c27219e2c2bf,781,,"[6.0, 36.0]",3829518,22,,True,,,-0.74181676,,Right Foot,,,"[40.7, 4.2]",,Ground Pass,,47.06729,,,,Djibril Sidibé,3446.0,,,,,,Goal Kick,1,From Goal Kick,Vincent Enyeama,40484.0,Goalkeeper,54,Lille,143,['e212d9a2-98d6-4074-b069-1a9a4fb92755'],26,,,,,,,,,,,,,,,,,Lille,143,00:22:26.292,Pass,
,,,,,,,,,,,,,,,,1.910548,,,,,,,,,,,,,86cfafe1-69b9-48eb-8e0c-de0306ae29af,783,,"[40.7, 4.2]",3829518,22,,,,,3.0674047,,Left Foot,,,"[25.9, 5.3]",,Ground Pass,,14.840822,,,,Bakary Adama Soumaoro,3677.0,,,,,,,1,From Goal Kick,Djibril Sidibé,3446.0,Left Back,54,Lille,143,['ef14f239-c6b3-42ce-a96e-049f65d5b7de'],29,,,,,,,,,,,,,,,,,Lille,143,00:22:29.407,Pass,
,,,,,,,,,,,,,,,,1.322708,,,,,,,,,,,,,729bb63a-f024-463c-89f0-7e1d39ae63ad,785,,"[20.0, 6.4]",3829518,22,,,,,1.7548593,,Right Foot,,,"[16.5, 25.2]",,Ground Pass,,19.123022,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,,1,From Goal Kick,Bakary Adama Soumaoro,3677.0,Left Center Back,54,Lille,143,['9a6501dc-b8ea-4dde-869b-64fac1565ef3'],31,,,,,,,,,,,,,,,,,Lille,143,00:22:31.318,Pass,
,,,,,,,,,,,,,,,,1.90843,,,,,,,,,,,,,5ab399ef-67c6-49c8-a6f3-a93ae82a8ebe,788,,"[11.0, 28.2]",3829518,22,,,,,1.2342594,,Right Foot,,,"[22.3, 60.5]",,Ground Pass,,34.219585,,,,Renato Civelli,29057.0,,,,,,,1,From Goal Kick,Rio Antonio Zoba Mavuba,40522.0,Left Defensive Midfield,54,Lille,143,['0b94e36c-a722-4993-b78c-e21252473432'],33,,,,,,,,,,,,,,,,,Lille,143,00:22:33.864,Pass,
,,,,,,,,,,,,,,,,1.678766,,,,,,,,,,,,,cb335732-a7e0-4b98-8ba2-2e68cc3bac50,791,,"[23.2, 60.9]",3829518,22,,,,,-2.3355079,,Right Foot,,,"[9.0, 46.1]",,Ground Pass,,20.510485,,,,Vincent Enyeama,40484.0,,,,,,,1,From Goal Kick,Renato Civelli,29057.0,Right Center Back,54,Lille,143,['50e50d23-ef86-4ce9-8b6a-c25d784059fe'],36,,,,,,,,,,,,,,,,,Lille,143,00:22:36.764,Pass,
,,,,,,,,,,,,,,,,4.259519,,,,,,,,,,,,,0508b3db-3b87-486a-9a62-209f46c5353b,793,,"[9.0, 45.9]",3829518,22,,,,,0.52225167,,Right Foot,,,"[54.0, 71.8]",,High Pass,,51.921192,,Incomplete,,Sébastien Corchia,6716.0,,,,,,,1,From Goal Kick,Vincent Enyeama,40484.0,Goalkeeper,54,Lille,143,"['e5df8f9c-1959-4ab1-a8eb-9a2f07fc777e', 'fd60d99f-a6e3-4609-8239-e68f380455b8']",38,,,,,,,,,,,,,,,,,Lille,143,00:22:38.443,Pass,
,,,,,,,,,,,,,,,,3.122107,,,,,,,,,,,,,4629d791-3c10-4cc3-9e74-f2ab509d220a,806,,"[43.2, 0.1]",3829518,23,,,,,0.1968553,,,,,"[78.8, 7.2]",,High Pass,,36.3011,,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,Throw-in,1,From Throw In,Benjamin Mendy,3261.0,Left Back,55,Marseille,147,['68645a1a-edb1-4694-987c-5f0bd53becfe'],12,,,,,,,,,,,,,,,,,Marseille,147,00:23:12.844,Pass,
,,,,,,,,,,,,,,,,1.020263,,,,,,,,,,,,,e6b6f005-19f4-42e6-bbed-2d1a04dcf9c5,809,,"[78.8, 7.2]",3829518,23,,,,,2.9937432,,Right Foot,,,"[74.1, 7.9]",,Ground Pass,,4.7518415,,,,Michy Batshuayi Tunga,3457.0,,,,,,,1,From Throw In,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,55,Marseille,147,['51277b6c-4f07-4609-b371-c23fcc1f682f'],16,,,,,,,,,,,,,,,,,Marseille,147,00:23:16.013,Pass,
,,,,,,,,,,,,,,,,1.131557,,,,,,,,,,,,,8d1d6fe9-0b7d-49d5-88ee-05ea8ee60229,813,,"[75.3, 18.6]",3829518,23,,,,,1.6452851,,Right Foot,,,"[74.3, 32.0]",,Ground Pass,,13.437262,,Incomplete,,Lucas Silva Borges,25199.0,,,,,,,1,From Throw In,Michy Batshuayi Tunga,3457.0,Center Forward,55,Marseille,147,"['64dfc559-a382-4175-8efb-50247beb3c1a', 'a254cc9d-7f6f-464c-acfd-5087227728f7']",18,,,,,,,,,,,,,,,,,Marseille,147,00:23:18.655,Pass,
,,,,,,,,,,,,,,,,0.695102,,,,,,,,,,,,,3beb6372-1db0-4610-8541-cfb135281278,817,,"[53.5, 54.7]",3829518,23,,,,,-0.35537702,,Right Foot,,,"[63.2, 51.1]",,Ground Pass,,10.346497,,,,Sofiane Boufal,3625.0,,,,,,,1,Regular Play,Marvin Martin,7441.0,Center Attacking Midfield,56,Lille,143,['cc386997-3811-4f45-accd-e8649a03e84a'],21,,,,,,,,,,,,,,,,,Lille,143,00:23:21.420,Pass,
,,,,,,,,,,,,,,,,1.092421,,,,,,,,,,,,,5914d649-c203-4629-95f4-87ffbec1245f,820,,"[78.6, 52.6]",3829518,23,,,,,1.7698073,,Left Foot,,,"[76.2, 64.5]",,Ground Pass,,12.139605,,,,Florent Balmont,3211.0,,,,,,,1,Regular Play,Sofiane Boufal,3625.0,Left Wing,56,Lille,143,['492a2c10-168e-431e-9193-f64984a5cc85'],24,,,,,,,,,,,,,,,,,Lille,143,00:23:24.028,Pass,
,,,,,,,,,,,,,,,,1.043418,,,,,,,,,,,,,86274f31-abb9-4e96-ba95-019acb2f04ab,824,,"[79.0, 68.4]",3829518,23,,,,,0.30739748,,Right Foot,,,"[91.6, 72.4]",,Ground Pass,,13.219683,,,,Sofiane Boufal,3625.0,,,,,,,1,Regular Play,Florent Balmont,3211.0,Right Defensive Midfield,56,Lille,143,"['e643d8a8-df73-4ed7-b67c-93ecf9474f5d', 'f7772071-ee74-46b7-bf03-c682a14dcf36']",26,,,,,,,,,,,,,,,,,Lille,143,00:23:26.237,Pass,True
,,,,,,,,,,,,,,,,0.954782,,,,,,,,,,,,,46d7a4a9-3c8f-4211-bad3-d5c247ec6129,831,,"[96.1, 59.8]",3829518,23,,,,,-1.3663751,,Right Foot,,,"[99.5, 43.4]",,Low Pass,,16.748732,,,,Yassine Benzia,3673.0,,,,,,,1,Regular Play,Sofiane Boufal,3625.0,Left Wing,56,Lille,143,['07ab79f5-3738-4a54-80f0-3713397d4328'],30,,,,,,,,,,,,,,,,,Lille,143,00:23:30.846,Pass,
,,,,,,,,,,,,,,,,0.50649,,,,,,,,,,,,,0310612d-1d10-4c4f-aeb9-1707abf1ae9b,833,,"[99.5, 41.2]",3829518,23,,,,,-1.4711276,,No Touch,,,"[100.2, 34.2]",,Ground Pass,,7.034913,True,Incomplete,,Baptiste Guillaume,3357.0,,,,,,,1,Regular Play,Yassine Benzia,3673.0,Center Forward,56,Lille,143,"['9f609437-717f-4c15-a495-92342f31e099', 'd1d253e6-1744-4b29-95d7-3e4e178276b9']",31,,,,,,,,,,,,,,,,,Lille,143,00:23:31.801,Pass,
,,,,,,,,,,,,,,,,1.830406,,,,,,,,,,,,,96b4565d-cbbd-4af1-924b-e62e4cdaf266,836,,"[82.8, 25.0]",3829518,23,,,,,-1.1948354,,Right Foot,,,"[87.3, 13.6]",,Ground Pass,,12.256019,,,,Djibril Sidibé,3446.0,,,,,,Recovery,1,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Left Defensive Midfield,56,Lille,143,['6652c86a-6571-4ba2-a082-84d94f0df700'],33,,,,,,,,,,,,,,,,,Lille,143,00:23:33.828,Pass,
,,,,,,,,,,,,,,,,0.669734,,,,,,,,,,,,,6bf80e88-c0e0-4fae-81c7-5b728863b17d,839,,"[94.6, 12.1]",3829518,23,,,,,1.7148302,,Right Foot,,,"[92.7, 25.2]",,Ground Pass,,13.237069,,,,Sofiane Boufal,3625.0,,,,,,,1,Regular Play,Djibril Sidibé,3446.0,Left Back,56,Lille,143,['c5efa6a6-3cd3-45da-84a9-5b34f58a6a75'],37,,,,,,,,,,,,,,,,,Lille,143,00:23:37.333,Pass,
,,,,,,,,,,,,,,,,0.903196,,,,,,,,,,,,,bb615128-391e-4c9b-827c-0c5deae5e914,847,,"[26.4, 62.6]",3829518,23,,,,,2.7223604,,Right Foot,,,"[17.2, 66.7]",,Ground Pass,,10.072239,,,,Javier Manquillo Gaitán,3075.0,,,,,,,1,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,57,Marseille,147,"['6c6f5d3d-041b-426a-8e82-e47300c810fa', 'cbe2bc68-c254-455a-983b-2ce782b4f7a4']",45,,,,,,,,,,,,,,,,,Marseille,147,00:23:45.228,Pass,True
,,,,,,,,,,,,,,,,0.110316,,,,,,,,,,,,,e7f65d82-b04a-4609-bec9-a1b55c17d9f9,851,,"[17.4, 65.4]",3829518,23,,,,,0.28177187,,Right Foot,,,"[21.2, 66.5]",,Low Pass,,3.9560082,,Incomplete,,Romain Alessandrini,15296.0,,,,,,,1,Regular Play,Javier Manquillo Gaitán,3075.0,Right Back,57,Marseille,147,"['84414419-d6e4-46c3-a133-79c829080a9d', 'f3d0061c-d15b-45ce-95f7-257bb8489385']",46,,,,,,,,,,,,,,,,,Marseille,147,00:23:46.166,Pass,
,,,,,,,,,,,,,,,,1.22735,,,,,,,,,,,,,46293b76-2742-4ebc-92c5-8a8930bf0f6a,854,,"[7.0, 44.1]",3829518,23,,True,,,0.5159255,,Right Foot,,,"[20.4, 51.7]",,Ground Pass,,15.405194,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,Goal Kick,1,From Goal Kick,Steve Mandanda,3543.0,Goalkeeper,58,Marseille,147,['330e4d5a-89dc-4c67-8363-85906161796e'],59,,,,,,,,,,,,,,,,,Marseille,147,00:23:59.483,Pass,
,,,,,,,,,,,,,,,,1.825717,,,,,,,,,,,,,f9a7e07a-41b3-4c82-837a-e77e73ec5d9c,856,,"[20.4, 51.7]",3829518,24,,,,,-2.6357167,,Right Foot,,,"[6.5, 44.0]",,Ground Pass,,15.890248,,,,Steve Mandanda,3543.0,,,,,,,1,From Goal Kick,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,58,Marseille,147,['9c58fc22-02f3-427b-8a65-d78623b776eb'],0,,,,,,,,,,,,,,,,,Marseille,147,00:24:00.960,Pass,
,,,,,,,,,,,,,,,,1.788009,,,,,,,,,,,,,d7c90e15-47fa-49e6-86d6-7e6f5d0c1f45,859,,"[8.0, 41.9]",3829518,24,,,,,-1.2273885,,Right Foot,,,"[13.9, 25.4]",,Ground Pass,,17.523129,,,,Rolando Jorge Pires da Fonseca,19813.0,,,,,,,1,From Goal Kick,Steve Mandanda,3543.0,Goalkeeper,58,Marseille,147,['8f70af1f-e2bd-4b5f-95c2-91d10fb4eacc'],3,,,,,,,,,,,,,,,,,Marseille,147,00:24:03.505,Pass,
,,,,,,,,,,,,,,,,1.808979,,,,,,,,,,,,,1dcc3386-2871-4122-9513-e62e989585ce,862,,"[18.0, 24.3]",3829518,24,,,,,1.5120405,,Right Foot,,,"[19.7, 53.2]",,Ground Pass,,28.949957,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,,1,From Goal Kick,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,58,Marseille,147,['bb373081-b530-4ae6-b5fe-35a6cbe26136'],7,,,,,,,,,,,,,,,,,Marseille,147,00:24:07.707,Pass,
,,,,,,,,,,,,,,,,1.931138,,,,,,,,,,,,,9b3578ec-a9cd-42df-9a7b-96435475bdf7,865,,"[20.4, 53.2]",3829518,24,,,,,-1.5707964,,Right Foot,,,"[20.4, 25.6]",,Ground Pass,,27.6,,,,Rolando Jorge Pires da Fonseca,19813.0,,,,,,,1,From Goal Kick,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,58,Marseille,147,['0c59a423-aeae-40ad-be6c-ec80a6341a9d'],10,,,,,,,,,,,,,,,,,Marseille,147,00:24:10.532,Pass,
,,,,,,,,,,,,,,,,1.392691,,,,,,,,,,,,,c603ecc6-d0c7-4545-9bcf-6c6f128538b6,868,,"[27.4, 30.5]",3829518,24,,,,,1.6380522,,Right Foot,,,"[26.1, 49.8]",,Ground Pass,,19.343733,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,,1,From Goal Kick,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,58,Marseille,147,['bbd0e376-a233-492e-bea6-35ae62ec97d9'],16,,,,,,,,,,,,,,,,,Marseille,147,00:24:16.856,Pass,
,,,,,,,,,,,,,,,,1.379256,,,,,,,,,,,,,465cfd65-0627-4ea6-8c76-bf8d559845fd,871,,"[30.0, 51.9]",3829518,24,,,,,1.1689256,,Right Foot,,,"[35.1, 63.9]",,Ground Pass,,13.038788,,,,Lucas Silva Borges,25199.0,,,,,,,1,From Goal Kick,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,58,Marseille,147,['e2a874f2-4ca4-46ea-93bb-c693fb0fb5c8'],19,,,,,,,,,,,,,,,,,Marseille,147,00:24:19.026,Pass,
,,,,,,,,,,,,,,,,1.621225,,,,,,,,,,,,,9b7aaa5a-c6f8-4528-bab1-1053af88dc7f,874,,"[45.0, 70.3]",3829518,24,,,,,-0.06712589,,Right Foot,,,"[56.9, 69.5]",,Ground Pass,,11.926861,,,,Rémy Cabella,3420.0,,,,,,,1,From Goal Kick,Lucas Silva Borges,25199.0,Left Defensive Midfield,58,Marseille,147,['0d8fc38e-6db9-4258-885e-5da91ca796db'],21,,,,,,,,,,,,,,,,,Marseille,147,00:24:21.575,Pass,
,,,,,,,,,,,,,,,,2.041221,,,,,,,,,,,,,60a26c00-f756-4e40-870a-77af4bcdd9c9,878,,"[55.9, 62.6]",3829518,24,,,,,-1.905999,,Left Foot,,,"[44.3, 29.3]",,Ground Pass,,35.262585,,,,Rolando Jorge Pires da Fonseca,19813.0,,,,,,,1,From Goal Kick,Rémy Cabella,3420.0,Center Attacking Midfield,58,Marseille,147,['277f7578-c9cf-4906-a60f-94886c439063'],26,,,,,,,,,,,,,,,,,Marseille,147,00:24:26.501,Pass,
,,,,,,,,,,,,,,,,1.842352,,,,,,,,,,,,,a0b96923-d1b5-4a71-b465-ac731cc9e79a,881,,"[53.1, 27.1]",3829518,24,,,,,-0.46049306,,Right Foot,,,"[78.5, 14.5]",,Ground Pass,,28.353483,,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,,1,From Goal Kick,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,58,Marseille,147,['bd73f763-31c0-4304-9444-ecafe7d84e16'],31,,,,,,,,,,,,,,,,,Marseille,147,00:24:31.267,Pass,
,,,,,,,,,,,,,,,,1.024854,,,,,,,,,,,,,bcefa710-6fdb-426c-afdc-8382c39c51f1,885,,"[74.7, 16.9]",3829518,24,,,,,2.3394363,,Right Foot,,,"[65.9, 26.0]",,Ground Pass,,12.658989,,,,Lassana Diarra,3181.0,,,,,,,1,From Goal Kick,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,58,Marseille,147,"['0fb1befc-f729-45df-abfd-73b2313bfdb2', 'f57ed495-7c87-4d47-a598-a750d70486ee']",33,,,,,,,,,,,,,,,,,Marseille,147,00:24:33.615,Pass,True
,,,,,,,,,,,,,,,,1.502622,,,,,,,,,,,,,874199f6-b19d-4314-8065-5e40bf84016d,889,,"[67.2, 17.3]",3829518,24,,,,,2.7109,,Right Foot,,,"[56.1, 22.4]",,Ground Pass,,12.215564,,,,Rolando Jorge Pires da Fonseca,19813.0,,,,,,,1,From Goal Kick,Lassana Diarra,3181.0,Right Defensive Midfield,58,Marseille,147,['05002cac-972c-47bd-907b-dce064a5eef7'],35,,,,,,,,,,,,,,,,,Marseille,147,00:24:35.859,Pass,
,,,,,,,,,,,,,,,,1.848395,,,,,,,,,,,,,e8d24046-4ed4-4e54-ac15-92845b3fe265,892,,"[58.0, 27.5]",3829518,24,,,,,0.69473827,,Right Foot,,,"[79.6, 45.5]",,High Pass,,28.1169,,,,Romain Alessandrini,15296.0,,,,,,,1,From Goal Kick,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,58,Marseille,147,['d381c602-475c-4b91-b038-c570d4652132'],38,,,,,,,,,,,,,,,,,Marseille,147,00:24:38.909,Pass,
,,,,,,,,,,,,,,,,2.22924,,,,,,,,,,,,,74f65ea5-7af8-4111-a533-fee792191d5e,894,,"[78.3, 45.1]",3829518,24,,,,,0.007904974,,Head,,,"[103.6, 45.3]",,Low Pass,,25.30079,,Incomplete,,Michy Batshuayi Tunga,3457.0,,,,,,,1,From Goal Kick,Romain Alessandrini,15296.0,Right Wing,58,Marseille,147,"['61f7b77f-ed16-4486-a6b0-d985aebf34ed', 'e49559fd-7e85-4807-a445-e3bae6ab5de1']",40,,,,,,,,,,,,,,,,,Marseille,147,00:24:40.758,Pass,
,,,,,,,,,,,,,,,,0.685887,,,,,,,,,,,,,39996bbe-b4a5-4622-bb8f-e5c67c29037c,898,,"[21.9, 25.8]",3829518,24,,,,,-0.9987668,,Left Foot,,,"[26.6, 18.5]",,Ground Pass,,8.682166,,,,Djibril Sidibé,3446.0,,,,,,,1,From Keeper,Vincent Enyeama,40484.0,Goalkeeper,59,Lille,143,['02232384-cc4e-4498-93db-685947264827'],45,,,,,,,,,,,,,,,,,Lille,143,00:24:45.445,Pass,
,,,,,,,,,,,,,,,,0.829386,,,,,,,,,,,,,9c4cd0aa-79cb-4c3e-9f85-aa35018cbc2f,901,,"[18.7, 15.1]",3829518,24,,,,,0.9609903,,Right Foot,,,"[23.8, 22.4]",,Ground Pass,,8.905055,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,,1,From Keeper,Djibril Sidibé,3446.0,Left Back,59,Lille,143,['94d91390-60cd-40d3-86b9-f69210b37668'],48,,,,,,,,,,,,,,,,,Lille,143,00:24:48.942,Pass,
,,,,,,,,,,,,,,,,2.370302,,,,,,,,,,,,,08ed794d-9900-48b5-8cf6-4c5fb53e5cec,910,,"[20.2, 0.1]",3829518,24,,,,,0.44841334,,Right Foot,,,"[49.3, 14.1]",,Ground Pass,,32.29257,,,,Marvin Martin,7441.0,,,,,,,1,From Keeper,Djibril Sidibé,3446.0,Left Back,59,Lille,143,['6448d1d2-36bc-40c9-89e9-2a097262a27b'],54,,,,,,,,,,,,,,,,,Lille,143,00:24:54.772,Pass,
,,,,,,,,,,,,,,,,0.728748,,,,,,,,,,,,,12c557d6-effb-4481-99c7-650ddcbe5ede,914,,"[61.9, 29.2]",3829518,24,,,,,0.9272952,,Right Foot,,,"[68.5, 38.0]",,Ground Pass,,11.0,,,,Yassine Benzia,3673.0,,,,,,,1,From Keeper,Marvin Martin,7441.0,Center Attacking Midfield,59,Lille,143,['7493d600-08e2-44c5-9c47-32e1f08d2717'],59,,,,,,,,,,,,,,,,,Lille,143,00:24:59.584,Pass,
,,,,,,,,,,,,,,,,0.965301,,,,,,,,,,,,,48ecc071-8229-4149-a93c-2a9b532abc0a,916,,"[68.5, 38.0]",3829518,25,,,,,-2.9113731,,Right Foot,,,"[62.1, 36.5]",,Ground Pass,,6.5734315,,,,Marvin Martin,7441.0,,,,,,,1,From Keeper,Yassine Benzia,3673.0,Center Forward,59,Lille,143,['713496fc-2d3c-41f1-8401-d4aea50c786b'],0,,,,,,,,,,,,,,,,,Lille,143,00:25:00.313,Pass,
,,,,,,,,,,,,,,,,1.538236,,,,,,,,,,,,,bee78a1e-f3d9-417f-a35f-b57be4908b08,919,,"[61.4, 38.9]",3829518,25,,,,,0.9658939,,Right Foot,,,"[72.6, 55.1]",,Ground Pass,,19.69467,,,,Florent Balmont,3211.0,,,,,,,1,From Keeper,Marvin Martin,7441.0,Center Attacking Midfield,59,Lille,143,"['b39eb5d5-cc32-4609-b7fc-4773173f542e', 'e52ac393-ef4a-4d4e-b5a2-631d92a6ecc1']",1,,,,,,,,,,,,,,,,,Lille,143,00:25:01.278,Pass,True
,,,,,,,,,,,,,,,,3.431984,,,,,,,,,,,,,ebc71f61-a2ac-4960-94b7-8be5ecd4be4b,926,,"[76.4, 51.9]",3829518,25,,,,,-0.12096614,,Right Foot,,,"[120.0, 46.6]",,High Pass,,43.92095,,Out,,,,,,,,,Free Kick,1,From Free Kick,Marvin Martin,7441.0,Center Attacking Midfield,60,Lille,143,,50,,,,,,,,,,,,,,,,,Lille,143,00:25:50.430,Pass,
,,,,,,,,,,,,,,,,1.795232,,,,,,,,,,,,,c0b30853-7c03-4bd5-8bbc-4776fbb4d38e,927,,"[7.0, 44.1]",3829518,26,,,,,-1.4696391,,Right Foot,,,"[9.7, 17.5]",,Ground Pass,,26.73668,,,,Rolando Jorge Pires da Fonseca,19813.0,,,,,,Goal Kick,1,From Goal Kick,Steve Mandanda,3543.0,Goalkeeper,61,Marseille,147,['6825a85e-f3c4-45c4-934a-72c7da5cd22a'],6,,,,,,,,,,,,,,,,,Marseille,147,00:26:06.985,Pass,
,,,,,,,,,,,,,,,,1.461621,,,,,,,,,,,,,5994ce4d-011b-4003-8a64-2617ef2161c1,930,,"[9.9, 21.3]",3829518,26,,,,,1.8436128,,Left Foot,,,"[4.5, 40.6]",,Ground Pass,,20.041208,,,,Steve Mandanda,3543.0,,,,,,,1,From Goal Kick,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,61,Marseille,147,['052c25fc-f2d8-4c6b-b76b-7d67d4a18fa6'],10,,,,,,,,,,,,,,,,,Marseille,147,00:26:10.090,Pass,
,,,,,,,,,,,,,,,,3.566663,,,,,,,,,,,,,29fa326b-1351-43fe-a9b6-f1cf57d3ed8c,934,,"[5.8, 41.5]",3829518,26,,,,,0.54766786,,Right Foot,,,"[56.3, 72.3]",,High Pass,,59.151417,,,,Romain Alessandrini,15296.0,,,,,,,1,From Goal Kick,Steve Mandanda,3543.0,Goalkeeper,61,Marseille,147,"['2364753b-0313-47ee-ab6f-28df6292bf1f', '58875b80-c72e-4ed2-b0ab-6c782e841853']",12,,,,,,,,,,,,,,,,,Marseille,147,00:26:12.879,Pass,True
