50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.209424,,,,,,,,,,,,,,,df9cc631-8839-4997-a420-ae19fe34bdfd,1110,,,"[56.7, 3.5]",3829496,27,,,,,2.2690372,,Left Foot,,,"[28.5, 37.1]",High Pass,,43.865704,,,,Sébastien Squillaci,26481.0,,,,,,,1,From Throw In,Florian Marange,40528.0,Left Back,64,Bastia,2736,['c43576b1-2a43-4278-a52d-7930665a0801'],22,,,,,,,,,,,,,,,,,Bastia,2736,00:27:22.265,Pass,
,,,,,,,,,,,,,,,1.849959,,,,,,,,,,,,,,,167acc1e-da47-4748-ad71-68f7ede4a003,1113,,,"[34.4, 60.1]",3829496,27,,,,,1.2561631,,Right Foot,,,"[39.9, 77.0]",Ground Pass,,17.772451,,,,Gilles Cioni,40517.0,,,,,,,1,From Throw In,Sébastien Squillaci,26481.0,Right Center Back,64,Bastia,2736,['644a915a-7ae2-4e25-9e93-9eaa9b98d94c'],31,,,,,,,,,,,,,,,,,Bastia,2736,00:27:31.105,Pass,
,,,,,,,,,,,,,,,0.875428,,,,,,,,,,,,,,,45d2c43d-bd5e-4c16-8d4a-2ad44371aa76,1116,,,"[39.9, 77.0]",3829496,27,,,,,-0.73927706,,Right Foot,,,"[53.5, 64.6]",Low Pass,,18.404346,,Incomplete,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,,,1,From Throw In,Gilles Cioni,40517.0,Right Back,64,Bastia,2736,"['d9f5ba16-3e39-4e75-860e-f3a5d429c512', 'f3505a93-341f-448e-9cb8-f9cfa7f0ecc7']",34,,,,,,,,,,,,,,,,,Bastia,2736,00:27:34.164,Pass,
,,,,,,,,,,,,,,,0.738742,,,,,,,,,,,,,,,20938ce5-4c29-4672-9747-9dbdd5b23f77,1120,,,"[72.0, 9.1]",3829496,27,,,,,0.68630856,63705e70-8027-482a-8a9b-f0e24c3411ff,Left Foot,,,"[81.4, 16.8]",Ground Pass,,12.151132,,,,Billy Ketkeophomphone,4441.0,True,,,,,,1,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,65,Angers,145,['85fd6cab-66a9-4358-8d47-0740641b4b69'],36,,,,,,,,,,,,,,,,,Angers,145,00:27:36.531,Pass,
,,,,,,,,,,,,,,,3.003594,,,,,,,,,,,,,,,37f70b11-ce01-46bd-b523-1eea97b08bae,1125,,,"[7.0, 44.1]",3829496,28,,,,,0.39553833,,Right Foot,,,"[64.0, 67.9]",High Pass,,61.76925,,,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,,Goal Kick,1,From Goal Kick,Jean-Louis Leca,7282.0,Goalkeeper,66,Bastia,2736,['642e475a-2311-4949-a03f-090322372963'],5,,,,,,,,,,,,,,,,,Bastia,2736,00:28:05.421,Pass,
,,,,,,,,,,,,,,,2.086783,,,,,,,,,,,,,,,c2ef67b1-1353-4d40-ad7e-6103a8cbffda,1128,,,"[64.0, 67.3]",3829496,28,,,,True,-1.4091749,,,,,"[65.5, 58.1]",High Pass,,9.321481,,Unknown,,Floyd Ayité,15689.0,,,,,,,1,From Goal Kick,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,66,Bastia,2736,"['39bae3aa-d03d-44a4-9f27-db4c0ae5729c', '8508b0e2-f746-460e-95d5-47e4ebc9472a']",8,,,,,,,,,,,,,,,,,Bastia,2736,00:28:08.425,Pass,True
,,,,,,,,,,,,,,,2.1863,,,,,,,,,,,,,,,7bef4c5a-ea6b-4a87-9ac7-b297cc517925,1132,,,"[44.0, 20.7]",3829496,28,,True,,,1.5707964,,Right Foot,,,"[44.0, 47.0]",Ground Pass,,26.3,,,,Ismaël Traoré,3045.0,,,,,,Free Kick,1,From Free Kick,Romain Saïss,5219.0,Center Defensive Midfield,67,Angers,145,['5105550d-708e-4884-8e8d-a561835a5a99'],17,,,,,,,,,,,,,,,,,Angers,145,00:28:17.910,Pass,
,,,,,,,,,,,,,,,1.452842,,,,,,,,,,,,,,,071621f2-b8d2-4912-b416-d88494bcaa9b,1134,,,"[43.0, 50.7]",3829496,28,,,,,1.3246114,,Left Foot,,,"[47.9, 70.2]",Ground Pass,,20.106218,,,,Vincent Manceau,3431.0,,,,,,,1,From Free Kick,Ismaël Traoré,3045.0,Right Center Back,67,Angers,145,['0f1d1a7b-3fe3-4507-9a92-6542a7a4f1b4'],20,,,,,,,,,,,,,,,,,Angers,145,00:28:20.508,Pass,
,,,,,,,,,,,,,,,1.670476,,,,,,,,,,,,,,,70c41b39-052f-438d-86bf-752f498c13bf,1137,,,"[52.1, 72.8]",3829496,28,,,,,-0.6028882,,Right Foot,,,"[87.4, 48.5]",Ground Pass,,42.85534,,,,Billy Ketkeophomphone,4441.0,,,,,,,1,From Free Kick,Vincent Manceau,3431.0,Right Back,67,Angers,145,['b0574d7b-1734-4cec-8f1c-cbe02ecf52da'],23,,,,,,,,,,,,,,,,,Angers,145,00:28:23.961,Pass,
,,,,,,,,,,,,,,,0.895394,,,,,,,,,,,,,,,a45162eb-cb21-4b86-863e-d37aa0373cd8,1142,,,"[86.5, 63.0]",3829496,28,,,,,1.47804,,Right Foot,,,"[87.7, 75.9]",Ground Pass,,12.955694,,,,Férébory Doré,7207.0,,,,,,,1,From Free Kick,Billy Ketkeophomphone,4441.0,Center Forward,67,Angers,145,"['1ad7be1b-51c7-455e-98a1-d162aad24288', '56232f1d-353c-44c4-b11a-fd4460c6173b']",27,,,,,,,,,,,,,,,,,Angers,145,00:28:27.377,Pass,True
,,,,,,,,,,,,,,,1.480151,,,,,,,,,,,,,,,6ac74e7d-a5b5-4fef-841c-1bbddb701213,1145,,,"[87.4, 76.1]",3829496,28,,,,,0.0,,Right Foot,,,"[99.6, 76.1]",Ground Pass,,12.2,,,,Billy Ketkeophomphone,4441.0,,,,,,,1,From Free Kick,Férébory Doré,7207.0,Right Midfield,67,Angers,145,['1cf6b6e4-7536-447a-a901-e85c2c2cb00d'],28,,,,,,,,,,,,,,,,,Angers,145,00:28:28.294,Pass,
,,,,,,,,,,,,,,,0.714632,,,,,,,,,,,,,,,0fc81b01-904a-4efd-bb35-8122c0a3a06d,1149,,,"[20.2, 0.1]",3829496,28,,True,,,0.64987046,,,,,"[30.2, 7.7]",Low Pass,,12.560255,,,,Gaël Danic,7349.0,,,,,,Throw-in,1,From Throw In,Florian Marange,40528.0,Left Back,68,Bastia,2736,['55254d95-b212-4b82-9f73-f1537ff76422'],42,,,,,,,,,,,,,,,,,Bastia,2736,00:28:42.241,Pass,
,,,,,,,,,,,,,,,1.782123,,,,,,,,,,,,,,,b3a4cd4f-8c76-4faf-96b4-ffe7a3cc29b9,1154,,,"[28.5, 9.7]",3829496,28,,,,,-1.5900247,,Left Foot,,,"[28.4, 4.5]",Ground Pass,,5.2009616,,Incomplete,,Florian Marange,40528.0,,,,,,,1,From Throw In,Gaël Danic,7349.0,Left Wing,68,Bastia,2736,"['441e4b7b-9458-4451-9ec8-dd8b15e6bd5e', '91ef9f72-f2d5-43c5-8c96-ba3c579fb06c', 'ba4f6d11-05f0-45c4-b7f3-61babcf90593']",44,,,,,,,,,,,,,,,,,Bastia,2736,00:28:44.287,Pass,True
,,,,,,,,,,,,,,,0.749644,,,,,,,,,,,,,,,4705904b-4a3c-43e7-bf32-ddd086ac4b53,1162,,,"[98.9, 74.9]",3829496,28,,,,,-1.1493771,,Left Foot,,,"[102.8, 66.2]",Ground Pass,,9.534149,,Incomplete,,Billy Ketkeophomphone,4441.0,,,,,,,1,From Throw In,Férébory Doré,7207.0,Right Midfield,68,Bastia,2736,"['0176c149-0d33-4423-84f0-9ae5203def97', 'c69b067d-b7a6-43fc-9df8-b7cf405231d9']",49,,,,,,,,,,,,,,,,,Angers,145,00:28:49.671,Pass,
,,,,,,,,,,,,,,,0.136075,,,,,,,,,,,,,,,0176c149-0d33-4423-84f0-9ae5203def97,1164,,,"[17.3, 13.9]",3829496,28,,,,,-1.2847449,,Right Foot,,,"[18.3, 10.5]",Low Pass,,3.544009,,Incomplete,,Gaël Danic,7349.0,,,,,,Recovery,1,From Throw In,Mathieu Peybernes,23850.0,Left Center Back,68,Bastia,2736,"['4705904b-4a3c-43e7-bf32-ddd086ac4b53', '74cee634-01b0-417c-a79b-ad108960ad18', 'ecd47a8c-fd42-4706-81d6-4f2ba57966df']",50,,,,,,,,,,,,,,,,,Bastia,2736,00:28:50.421,Pass,
,,,,,,,,,,,,,,,2.174102,,,,,,,,,,,,,,,8dcb47f6-fb33-4d93-b082-e857cb380944,1172,,,"[16.5, 42.2]",3829496,29,,,,,1.0427219,,Keeper Arm,,,"[28.4, 62.6]",Ground Pass,,23.617155,,,,Sébastien Squillaci,26481.0,,,,,,,1,Regular Play,Jean-Louis Leca,7282.0,Goalkeeper,71,Bastia,2736,['42439b5a-eced-452b-94f7-66364b3ac76f'],40,,,,,,,,,,,,,,,,,Bastia,2736,00:29:40.283,Pass,
,,,,,,,,,,,,,,,1.705538,,,,,,,,,,,,,,,623979a7-1b19-4099-8510-35c486f4c823,1175,,,"[36.9, 63.1]",3829496,29,,,,,0.93175447,,Right Foot,,,"[47.6, 77.5]",Ground Pass,,17.940178,,,,Gilles Cioni,40517.0,,,,,,,1,Regular Play,Sébastien Squillaci,26481.0,Right Center Back,71,Bastia,2736,['2013fccb-24d9-4b05-aaea-e045e4926b3a'],43,,,,,,,,,,,,,,,,,Bastia,2736,00:29:43.782,Pass,
,,,,,,,,,,,,,,,1.75899,,,,,,,,,,,,,,,0bb19cf9-7f4c-4e81-a654-a4be5189dc08,1177,,,"[48.5, 76.3]",3829496,29,,,,,-0.022827085,,Right Foot,,,"[70.4, 75.8]",Ground Pass,,21.905706,,,,Yannick Cahuzac,4350.0,,,,,,,1,Regular Play,Gilles Cioni,40517.0,Right Back,71,Bastia,2736,['364bce83-b321-4870-817b-0a8c0504030d'],45,,,,,,,,,,,,,,,,,Bastia,2736,00:29:45.487,Pass,
,,,,,,,,,,,,,,,0.832369,,,,,,,,,,,,,,,5f496c30-9cfc-4c7d-934a-f990b9e5e65a,1179,,,"[70.4, 75.8]",3829496,29,,,,,-0.76688176,,Right Foot,,,"[75.9, 70.5]",Ground Pass,,7.6380625,,Incomplete,,Floyd Ayité,15689.0,,,,,,,1,Regular Play,Yannick Cahuzac,4350.0,Right Center Midfield,71,Bastia,2736,"['109c7a7a-3526-41b8-ba18-3affe7d0c62e', 'c8135f8f-309d-4f68-afc7-a92b104e403b']",47,,,,,,,,,,,,,,,,,Bastia,2736,00:29:47.246,Pass,
,,,,,,,,,,True,,,,,1.471928,,,,,,,,,,,,,,,109c7a7a-3526-41b8-ba18-3affe7d0c62e,1182,,,"[44.2, 9.6]",3829496,29,,,,,-0.51173884,,Left Foot,,,"[51.5, 5.5]",Ground Pass,,8.372574,,,,Thomas Mangani,3185.0,,,,,,Interception,1,Regular Play,Romain Thomas,3549.0,Left Center Back,72,Angers,145,"['5f496c30-9cfc-4c7d-934a-f990b9e5e65a', '83585b55-7b5c-44e7-9083-dee54320aaf5']",48,,,,,,,,,,,,,,,,,Angers,145,00:29:48.079,Pass,
,,,,,,,,,,,,,,,1.379308,,,,,,,,,,,,,,,3b2bc629-293c-4866-a1a3-9b3e922c1e6a,1187,,,"[51.4, 2.9]",3829496,29,,,,,3.069139,,Right Foot,,,"[39.0, 3.8]",Ground Pass,,12.432618,,,,Yoann Andreu,3203.0,,,,,,,1,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,72,Angers,145,"['335d0bd7-f2ff-4222-80e8-645042b58a7c', '70270b38-f223-4c11-b694-b3c469c2b1e5']",51,,,,,,,,,,,,,,,,,Angers,145,00:29:51.299,Pass,True
,,,,,,,,,,,,,,,2.104424,,,,,,,,,,,,,,,72b97e73-0d45-478b-a396-0623946988b8,1190,,,"[39.0, 3.8]",3829496,29,,,,,2.4647706,,Right Foot,,,"[27.3, 13.2]",Ground Pass,,15.008331,,,,Romain Thomas,3549.0,,,,,,,1,Regular Play,Yoann Andreu,3203.0,Left Back,72,Angers,145,['b776c28b-a223-4473-a278-13eda972f54e'],53,,,,,,,,,,,,,,,,,Angers,145,00:29:53.249,Pass,
,,,,,,,,,,,,,,,1.107179,,,,,,,,,,,,,,,b20338d5-14ca-4404-9b20-51b98e8a2894,1193,,,"[27.3, 12.2]",3829496,30,,,,,-1.1155168,,Right Foot,,,"[32.0, 2.6]",Ground Pass,,10.688779,,,,Thomas Mangani,3185.0,,,,,,,1,Regular Play,Romain Thomas,3549.0,Left Center Back,72,Angers,145,['48b16bd4-889e-4603-8cf4-db7edf2c01e7'],0,,,,,,,,,,,,,,,,,Angers,145,00:30:00.013,Pass,
,,,,,,,,,,,,,,,2.580313,,,,,,,,,,,,,,,0dece10e-bd04-4c52-9349-ada45486229e,1196,,,"[32.5, 5.5]",3829496,30,,,,,1.9193262,,Left Foot,,,"[20.4, 38.8]",Ground Pass,,35.430214,,,,Ismaël Traoré,3045.0,,,,,,,1,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,72,Angers,145,['e9920a2b-df42-40f2-9268-11d9611cbca9'],4,,,,,,,,,,,,,,,,,Angers,145,00:30:04.059,Pass,
,,,,,,,,,,,,,,,1.348887,,,,,,,,,,,,,,,3a86f894-6efd-4256-b6c7-044973bc3439,1199,,,"[28.6, 47.0]",3829496,30,,,,,0.64919096,,Right Foot,,,"[39.8, 55.5]",Ground Pass,,14.060227,,,,Cheikh N''Doye,5676.0,,,,,,,1,Regular Play,Ismaël Traoré,3045.0,Right Center Back,72,Angers,145,['8b173a80-89ca-49ca-ad62-ec19fc28d6b5'],9,,,,,,,,,,,,,,,,,Angers,145,00:30:09.152,Pass,
,,,,,,,,,,,,,,,1.654736,,,,,,,,,,,,,,,cdcd4a87-eed1-4333-8b1a-ab632c12be24,1201,,,"[39.8, 55.5]",3829496,30,,,,,-1.7459733,,Right Foot,,,"[35.8, 32.9]",Ground Pass,,22.951252,,,,Romain Saïss,5219.0,,,,,,,1,Regular Play,Cheikh N''Doye,5676.0,Right Center Midfield,72,Angers,145,['faa41094-ea64-4017-80fe-da2fa4b5f9ed'],10,,,,,,,,,,,,,,,,,Angers,145,00:30:10.501,Pass,
,,,,,,,,,,,,,,,1.11078,,,,,,,,,,,,,,,5e0185dd-cf1d-4347-9ed2-f349cce7cf25,1204,,,"[40.0, 29.1]",3829496,30,,,,,0.1348358,,Left Foot,,,"[65.8, 32.6]",Ground Pass,,26.036322,,,,Abdoul Razzagui Camara,3078.0,,,,,,,1,Regular Play,Romain Saïss,5219.0,Center Defensive Midfield,72,Angers,145,['64e389be-3c0d-4568-a444-43afa2d18e8e'],13,,,,,,,,,,,,,,,,,Angers,145,00:30:13.430,Pass,
,,,,,,,,,,,,,,,3.627387,,,,,,,,,,,,,,,cf76b057-358f-4320-a427-e650a9301ca7,1214,,,"[56.7, 27.1]",3829496,30,,,,,3.0198796,,Left Foot,,,"[10.1, 32.8]",Ground Pass,,46.94731,,,,Jean-Louis Leca,7282.0,,,,,,Recovery,1,Regular Play,Gaël Danic,7349.0,Left Wing,73,Bastia,2736,"['77969bc5-007b-40c7-b31b-e1233aa768e3', 'c7ef759a-1547-486b-a138-5a7b631c5bd2']",17,,,,,,,,,,,,,,,,,Bastia,2736,00:30:17.866,Pass,True
,,,,,,,,,,,,,,,3.071451,,,,,,,,,,,,,,,fe839e5c-ad33-454c-b8fd-b71370aadbc8,1217,,,"[13.3, 34.1]",3829496,30,,,,,0.9334935,,Right Foot,,,"[42.1, 73.0]",High Pass,,48.40093,,,,Gilles Cioni,40517.0,,,,,,,1,Regular Play,Jean-Louis Leca,7282.0,Goalkeeper,73,Bastia,2736,['251a08da-c6bf-4882-996b-643dc22696a4'],24,,,,,,,,,,,,,,,,,Bastia,2736,00:30:24.899,Pass,
,,,,,,,,,,,,,,,1.660803,,,,,,,,,,,,,,,52859695-8d71-4ccf-98fc-81bfcd15bce0,1220,,,"[42.1, 72.0]",3829496,30,,,,,-0.12832323,,Right Foot,,,"[60.7, 69.6]",Ground Pass,,18.7542,,,,Floyd Ayité,15689.0,,,,,,,1,Regular Play,Gilles Cioni,40517.0,Right Back,73,Bastia,2736,"['4c1eb2bb-b82d-43ce-9771-2c8d31ee845a', '83ed0558-c7d0-4aa2-9707-9745048cb19d']",27,,,,,,,,,,,,,,,,,Bastia,2736,00:30:27.970,Pass,True
,,,,,,,,,,,,,,,0.936696,,,,,,,,,,,,,,,f7a5fc03-4a5a-4fed-a3a4-d4af1db4071c,1229,,,"[52.6, 5.0]",3829496,30,,,,,1.6794575,,Left Foot,,,"[51.4, 16.0]",Ground Pass,,11.065261,,,,Romain Saïss,5219.0,,,,,,,1,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,74,Angers,145,"['233f1208-34bd-4e90-838c-5d7c00a04946', '2b875674-8883-485a-a4e6-6cc4e578aa9c']",34,,,,,,,,,,,,,,,,,Angers,145,00:30:34.194,Pass,True
,,,,,,,,,,,,,,,2.692426,,,,,,,,,,,,,,,19d5437e-1fca-4de0-929d-e75be0f5bb51,1232,,,"[50.4, 17.7]",3829496,30,,,,,2.3118885,,Left Foot,,,"[31.0, 38.9]",Ground Pass,,28.736736,,,,Ismaël Traoré,3045.0,,,,,,,1,Regular Play,Romain Saïss,5219.0,Center Defensive Midfield,74,Angers,145,['175f4ce7-c6d0-497a-9a14-e1c1fddefd03'],35,,,,,,,,,,,,,,,,,Angers,145,00:30:35.891,Pass,
,,,,,,,,,,,,,,,2.04728,,,,,,,,,,,,,,,4c73b9c9-c395-497c-ba16-5734626d5a88,1234,,,"[32.5, 40.6]",3829496,30,,,,,1.4045138,,Right Foot,,,"[37.3, 69.2]",Ground Pass,,29.0,,,,Vincent Manceau,3431.0,,,,,,,1,Regular Play,Ismaël Traoré,3045.0,Right Center Back,74,Angers,145,['46ca6619-b2fc-4f0d-8305-3da72d606880'],38,,,,,,,,,,,,,,,,,Angers,145,00:30:38.584,Pass,
,,,,,,,,,,,,,,,1.556443,,,,,,,,,,,,,,,bbdea001-2a09-49c3-9f9a-a74bc31d9c3c,1236,,,"[37.3, 69.2]",3829496,30,,,,,-1.7978362,,Right Foot,,,"[30.3, 38.9]",Ground Pass,,31.09807,,,,Ismaël Traoré,3045.0,,,,,,,1,Regular Play,Vincent Manceau,3431.0,Right Back,74,Angers,145,['d1ee59b2-f4e3-4704-857d-1cb4e8dd8c61'],40,,,,,,,,,,,,,,,,,Angers,145,00:30:40.631,Pass,
,,,,,,,,,,,,,,,1.788613,,,,,,,,,,,,,,,af7f4c1f-fc63-425e-b567-5bb5dd6f58d7,1239,,,"[33.5, 38.6]",3829496,30,,,,,-1.1583859,,Right Foot,,,"[48.2, 5.0]",Ground Pass,,36.674923,,,,Thomas Mangani,3185.0,,,,,,,1,Regular Play,Ismaël Traoré,3045.0,Right Center Back,74,Angers,145,['a98c43dc-1147-4f4e-a1bc-52bbfc301cef'],43,,,,,,,,,,,,,,,,,Angers,145,00:30:43.537,Pass,
,,,,,,,,,,,,,,,2.582049,,,,,,,,,,,,,,,ae3c7ba0-a671-43c4-bce7-7b7c339c8f4a,1242,,,"[48.7, 5.0]",3829496,30,,,,,0.28559062,,Left Foot,,,"[95.7, 18.8]",High Pass,,48.984077,,Incomplete,,Abdoul Razzagui Camara,3078.0,,,,,,,1,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,74,Angers,145,"['53d86d9b-ef1f-45b7-b096-f9578827a400', '92b3b5dc-973f-4717-9a6e-0ea5a0043a34']",46,,,,,,,,,,,,,,,,,Angers,145,00:30:46.598,Pass,
,,,,,,,,,,,,,,,1.0718,,,,,,,,,,,,,,,a8a88e43-99bb-497c-af48-2b420ec84f98,1247,,,"[110.7, 4.3]",3829496,30,,,,,1.5707964,,Left Foot,True,,"[110.7, 33.7]",High Pass,,29.4,,Incomplete,,Cheikh N''Doye,5676.0,,,,,,,1,Regular Play,Yoann Andreu,3203.0,Left Back,74,Angers,145,"['a231d7e1-3683-4114-8ab0-23dc58c8f020', 'aa272375-aab6-43d5-acd1-0deac5581b72']",53,,,,,,,,,,,,,,,,,Angers,145,00:30:53.148,Pass,
,,,,,,,,,,,,,,,2.304637,,,,,,,,,,,,,,,d235e716-c202-406b-a247-ef1c4ace2be1,1251,,,"[30.2, 58.1]",3829496,30,,,,True,0.44237423,,,,,"[45.4, 65.3]",Low Pass,,16.819036,,Incomplete,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,,Recovery,1,Regular Play,Yannick Cahuzac,4350.0,Right Center Midfield,74,Angers,145,"['0d570b8b-ee7c-4619-8acd-e9c67bc81e59', '52af3b89-c32f-4593-86a8-67f7471fa9c8', 'c71915b4-3cdf-4f31-8dca-5505e17d6452']",57,,,,,,,,,,,,,,,,,Bastia,2736,00:30:57.052,Pass,True
,,,,,,,,,,,,,,,1.248701,,,,,,,,,,,,,,,52af3b89-c32f-4593-86a8-67f7471fa9c8,1253,,,"[74.7, 14.8]",3829496,30,,,,,-0.7415239,,Left Foot,,,"[85.4, 5.0]",Ground Pass,,14.509652,,,,Abdoul Razzagui Camara,3078.0,,,,,,Recovery,1,Regular Play,Romain Saïss,5219.0,Center Defensive Midfield,74,Angers,145,"['2f9b7652-b7e2-4f30-bb99-8c7b446f6110', 'd235e716-c202-406b-a247-ef1c4ace2be1']",59,,,,,,,,,,,,,,,,,Angers,145,00:30:59.357,Pass,
,,,,,,,,,,,,,,,1.370942,,,,,,,,,,,,,,,e6d01077-8b90-4505-b076-32320df77ccd,1256,,,"[86.2, 5.5]",3829496,31,,,,,1.0249811,,Left Foot,True,,"[106.0, 38.1]",High Pass,,38.14184,,Incomplete,,Billy Ketkeophomphone,4441.0,,,,,,,1,Regular Play,Abdoul Razzagui Camara,3078.0,Left Midfield,74,Angers,145,"['3789b3b1-2cb3-49e0-82e9-7adb909aed04', 'f9c85188-1a89-4ee0-b26b-3a11693fee41']",2,,,,,,,,,,,,,,,,,Angers,145,00:31:02.341,Pass,
,,,,,,,,,,,,,,,1.128555,,,,,,,,,,,,,,,f9c85188-1a89-4ee0-b26b-3a11693fee41,1259,,,"[14.1, 42.0]",3829496,31,,,,True,0.17356068,,,,,"[29.5, 44.7]",High Pass,,15.634897,,,,Seko Fofana,7791.0,,,,,,Recovery,1,From Counter,Sébastien Squillaci,26481.0,Right Center Back,75,Bastia,2736,"['78e240c7-f87d-49ab-b6f9-28eaefdca9e9', 'e6d01077-8b90-4505-b076-32320df77ccd', 'fd36c4de-ab21-48c3-a0c2-054e6a0305a6']",3,,,,,,,,,,,,,,,,,Bastia,2736,00:31:03.712,Pass,True
,,,,,,,,,,,,,,,2.225238,,,,,,,,,,,,,,,50234aaa-0042-4422-a6b1-6a55ebdd322b,1264,,,"[76.8, 45.1]",3829496,31,,,,,-2.6239936,,Right Foot,,,"[55.9, 33.2]",Ground Pass,,24.050364,,Incomplete,,Romain Saïss,5219.0,,,,,,Recovery,1,From Counter,Vincent Manceau,3431.0,Right Back,75,Bastia,2736,"['0c4be5a0-cd4d-4967-a62f-d98a9189d63c', '7b0e962c-1dac-4f96-beb6-e6373a2a287d', 'f16f32cb-2604-4cec-bac0-112b619a611e']",7,,,,,,,,,,,,,,,,,Angers,145,00:31:07.018,Pass,True
,,,,,,,,,,,,,,,1.224597,,,,,,,,,,,,,,,d5f32eda-204d-4de8-b8e8-de971d58b902,1272,,,"[11.2, 31.7]",3829496,31,,True,,,-0.7127987,,Keeper Arm,,,"[34.8, 11.3]",Ground Pass,,31.194872,,,,Yoann Andreu,3203.0,,,,,,,1,From Keeper,Ludovic Butelle,4547.0,Goalkeeper,77,Angers,145,['586f6b47-0a42-434e-beab-6b5b49c4647d'],19,,,,,,,,,,,,,,,,,Angers,145,00:31:19.509,Pass,
,,,,,,,,,,,,,,,1.757317,,,,,,,,,,,,,,,f36b5813-2507-4c8a-bc1c-dfc69bcbc5e6,1274,,,"[35.0, 11.1]",3829496,31,,,,,0.89455163,,Left Foot,,,"[41.5, 19.2]",Ground Pass,,10.385567,,,,Thomas Mangani,3185.0,,,,,,,1,From Keeper,Yoann Andreu,3203.0,Left Back,77,Angers,145,['a12e98e5-56e2-4a99-baa1-6ecfa8398ab2'],20,,,,,,,,,,,,,,,,,Angers,145,00:31:20.733,Pass,
,,,,,,,,,,,,,,,1.759504,,,,,,,,,,,,,,,3c51d972-8ce3-43dc-9683-59172404e891,1277,,,"[51.4, 20.0]",3829496,31,,,,,1.6085143,,Left Foot,,,"[51.0, 30.6]",Ground Pass,,10.607545,,,,Romain Saïss,5219.0,,,,,,,1,From Keeper,Thomas Mangani,3185.0,Left Center Midfield,77,Angers,145,['9632c7f8-9142-470c-ba93-96c1316f7b3f'],26,,,,,,,,,,,,,,,,,Angers,145,00:31:26.891,Pass,
,,,,,,,,,,,,,,,2.193943,,,,,,,,,,,,,,,e246cf85-714d-4618-9329-7585b33775e5,1280,,,"[55.9, 36.9]",3829496,31,,,,,1.2878194,,Left Foot,,,"[64.1, 65.1]",High Pass,,29.36801,,,,Vincent Manceau,3431.0,,,,,,,1,From Keeper,Romain Saïss,5219.0,Center Defensive Midfield,77,Angers,145,['f2a55f7c-46a9-4ecc-b37f-31c569970e77'],29,,,,,,,,,,,,,,,,,Angers,145,00:31:29.850,Pass,
,,,,,,,,,,,,,,,1.069156,,,,,,,,,,,,,,,54e906d5-387a-450d-a2bf-037f660cf64b,1284,,,"[59.9, 65.1]",3829496,31,,,,,3.1415927,,Right Foot,,,"[49.4, 65.1]",Ground Pass,,10.5,,,,Ismaël Traoré,3045.0,,,,,,,1,From Keeper,Vincent Manceau,3431.0,Right Back,77,Angers,145,"['804c5e60-4f65-4ff2-8bfe-fcaca1a54e18', 'c47653db-0882-4c69-8c8f-c5a48822a9b3']",33,,,,,,,,,,,,,,,,,Angers,145,00:31:33.244,Pass,True
,,,,,,,,,,,,,,,1.780804,,,,,,,,,,,,,,,ed2590b1-7f9a-4ce3-848b-208291cff115,1287,,,"[49.5, 65.1]",3829496,31,,,,,-1.6883777,,Right Foot,,,"[43.7, 16.0]",Ground Pass,,49.44138,,,,Romain Thomas,3549.0,,,True,,,,1,From Keeper,Ismaël Traoré,3045.0,Right Center Back,77,Angers,145,['6fc11884-aacf-47f1-b538-de9dd001c22c'],35,,,,,,,,,,,,,,,,,Angers,145,00:31:35.595,Pass,
