50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bda4066-1309-4b3a-bdfd-846f4ae7f1fd,2020,,,"[64.2, 46.6]",3901151,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ferri,3118.0,,Right Defensive Midfield,116,Lyon,137,['38636bb5-24fd-41e2-86a0-9073edcd196e'],55,,,,,,,,,,,,,,,,,Lyon,137,00:08:55.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12c03228-ceb2-4b3e-9f31-8e69cab5c8c1,2023,,,"[75.0, 66.5]",3901151,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachid Ghezzal,3372.0,,Right Wing,116,Lyon,137,['79aea014-497a-4ab7-936c-69d5e426f4ff'],57,,,,,,,,,,,,,,,,,Lyon,137,00:08:57.617,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e58b923-3763-4056-bd73-1b29aeedba32,2026,,,"[91.2, 76.3]",3901151,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christophe Jallet,4410.0,,Right Back,116,Lyon,137,['347beef2-b5a0-4a38-b33c-81bb11ecd909'],59,,,,,,,,,,,,,,,,,Lyon,137,00:08:59.760,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24f195e5-d59c-4395-8f52-a636d89d72b8,2030,,,"[93.6, 67.6]",3901151,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachid Ghezzal,3372.0,,Right Wing,116,Lyon,137,['f0ef3973-8493-4e72-a02a-68ab650a1b98'],1,,,,,,,,,,,,,,,,,Lyon,137,00:09:01.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78e1ede1-e580-450e-9557-47fa14ade3d4,2035,,,"[49.8, 6.3]",3901151,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,,Center Attacking Midfield,117,Lille,143,['54c3011d-790e-4eda-a5cd-ab68b92816ef'],4,,,,,,,,,,,,,,,,,Lille,143,00:09:04.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362a7c38-f10e-4f8c-a9b3-210815cd8d20,2039,,,"[55.5, 15.7]",3901151,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Djibril Sidibé,3446.0,,Left Back,117,Lille,143,['004a96e2-bc08-4a25-bad7-fbc6e373711e'],6,,,,,,,,,,,,,,,,,Lille,143,00:09:06.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c306f934-76a8-4479-8eb8-cd044079f958,2043,,,"[52.2, 40.1]",3901151,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rio Antonio Zoba Mavuba,40522.0,,Right Defensive Midfield,117,Lille,143,['2115e085-5560-4660-abf7-779db8cbd122'],9,,,,,,,,,,,,,,,,,Lille,143,00:09:09.519,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfc8d0f6-63cd-4c52-9d38-6b53e173e665,2046,,,"[50.2, 69.7]",3901151,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sébastien Corchia,6716.0,,Right Back,117,Lille,143,['323dd5aa-bdcf-4614-a97f-c48c227ec1da'],13,,,,,,,,,,,,,,,,,Lille,143,00:09:13.091,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37118016-e9e5-4dba-834b-eb351c592e22,2049,,,"[56.4, 58.2]",3901151,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rio Antonio Zoba Mavuba,40522.0,,Right Defensive Midfield,117,Lille,143,['ebce6748-706e-44bc-96b6-b53b8c404c48'],14,,,,,,,,,,,,,,,,,Lille,143,00:09:14.844,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d71fd72b-613b-4dd1-8ead-1e42a158cce7,2057,,,"[100.4, 5.5]",3901151,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Éric Bauthéac,40486.0,,Left Wing,118,Lille,143,['055c75dc-e493-4508-a8a4-6706553ae13c'],8,,,,,,,,,,,,,,,,,Lille,143,00:10:08.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34383c36-67f3-4dee-bef0-678421b9e491,2063,,,"[108.5, 18.1]",3901151,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yassine Benzia,3673.0,,Center Forward,119,Lille,143,['6f8a23ab-ac36-4c6e-8cef-da4b6c4b7591'],22,,,,,,,,,,,,,,,,,Lille,143,00:10:22.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ed30a24-e318-4588-9d23-abd16766a524,2066,,,"[106.1, 4.7]",3901151,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Djibril Sidibé,3446.0,,Left Back,119,Lille,143,['d56cdea4-93d9-4ad1-88cf-be0a90cd10c4'],24,,,,,,,,,,,,,,,,,Lille,143,00:10:24.607,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3290244-96eb-4e9c-b91f-f7111141e49d,2070,,,"[108.1, 2.4]",3901151,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Florent Balmont,3211.0,,Left Center Midfield,119,Lille,143,['9ceb32fc-4c95-4ced-bb29-91b258134325'],29,,,,,,,,,,,,,,,,,Lille,143,00:10:29.956,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f44fe406-b574-41f9-8663-136fff2c877c,2078,,,"[23.1, 59.6]",3901151,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christophe Jallet,4410.0,,Right Back,121,Lyon,137,['383c6fea-2dc2-4bf6-9a30-b9bb44c930e9'],45,,,,,,,,,,,,,,,,,Lyon,137,00:10:45.442,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551461c3-5408-458f-b6ef-c31f7436bda1,2081,,,"[36.7, 59.1]",3901151,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Ferri,3118.0,,Right Defensive Midfield,121,Lyon,137,['2533a7e3-53e6-45c3-b769-d7005b68d821'],46,,,,,,,,,,,,,,,,,Lyon,137,00:10:46.947,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55864f5a-b91b-4cc0-88ab-675b6126d497,2084,,,"[31.6, 69.2]",3901151,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christophe Jallet,4410.0,,Right Back,121,Lyon,137,['104a0d58-6e33-4d8f-a5ff-ab3bc85a059f'],49,,,,,,,,,,,,,,,,,Lyon,137,00:10:49.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae32022c-eca3-479e-a80c-2d578d5ddf21,2087,,,"[37.1, 53.8]",3901151,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clément Grenier,3361.0,,Left Defensive Midfield,121,Lyon,137,['6bc44ef7-b5f0-4b7b-84e8-ceee19461051'],52,,,,,,,,,,,,,,,,,Lyon,137,00:10:52.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46fc8abf-832f-4c69-b75b-e814481a37ed,2091,,,"[26.8, 59.1]",3901151,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christophe Jallet,4410.0,,Right Back,121,Lyon,137,['482b127f-cd5a-499e-bdcf-756e22fa51ea'],54,,,,,,,,,,,,,,,,,Lyon,137,00:10:54.237,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89e0e658-aa9e-46ec-92bc-52dac7dacb4e,2095,,,"[75.2, 51.0]",3901151,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexandre Lacazette,3451.0,,Center Forward,121,Lyon,137,['76930c15-c7c6-4375-bf76-357aa091d2b3'],2,,,,,,,,,,,,,,,,,Lyon,137,00:11:02.468,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4334ff6e-1327-4b6e-84ab-d3c368c20e7b,2099,,,"[55.9, 42.1]",3901151,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rio Antonio Zoba Mavuba,40522.0,,Right Center Midfield,122,Lille,143,['cccba6a5-d984-4b2d-a4a9-42f0b432189f'],3,,,,,,,,,,,,,,,,,Lille,143,00:11:03.944,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87fa037b-6d4c-4ae1-938d-685ed8447884,2102,,,"[57.6, 54.6]",3901151,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,,Right Wing,122,Lille,143,['ec726c8a-d08a-4a2a-bc8b-17fbd063d037'],5,,,,,,,,,,,,,,,,,Lille,143,00:11:05.397,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e17dc8b-97f0-4687-a240-c48052a068a1,2109,,,"[55.3, 75.1]",3901151,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sébastien Corchia,6716.0,,Right Back,122,Lille,143,['5754a1db-b43a-47eb-87ee-c4e7c06db5ca'],7,,,,,,,,,,,,,,,,,Lille,143,00:11:07.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e46c18d-4426-4a11-81a0-d03f6e0d77b3,2112,,,"[31.8, 57.7]",3901151,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Renato Civelli,29057.0,,Right Center Back,122,Lille,143,['7d01ed7a-9575-4cfc-b085-54652acd2ea5'],11,,,,,,,,,,,,,,,,,Lille,143,00:11:11.419,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab75bd20-425f-4844-bd5d-01948ca77151,2115,,,"[46.3, 40.0]",3901151,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Amadou,11332.0,,Center Defensive Midfield,122,Lille,143,['0dbe3a93-be66-4a4d-9bd6-e528da6f20f7'],12,,,,,,,,,,,,,,,,,Lille,143,00:11:12.875,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a70d354-d754-4ba6-acba-e21c7f0e5704,2121,,,"[82.4, 52.8]",3901151,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yassine Benzia,3673.0,,Center Forward,122,Lille,143,['8f77c9d2-8313-4c51-b048-74f3103c9501'],18,,,,,,,,,,,,,,,,,Lille,143,00:11:18.924,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abf9d755-c794-4ddd-afbc-e6b89f912dce,2123,,,"[43.0, 22.7]",3901151,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Ferri,3118.0,,Right Defensive Midfield,123,Lyon,137,['fa8b99a6-2eec-481f-960e-ac078f5a5e0c'],25,,,,,,,,,,,,,,,,,Lyon,137,00:11:25.176,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2204808-846a-4819-851b-a992d78bf650,2126,,,"[49.2, 9.9]",3901151,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gnaly Maxwell Cornet,3162.0,,Left Wing,123,Lyon,137,['8d5ed0fe-b61c-4e65-9135-39c6d7f52a63'],26,,,,,,,,,,,,,,,,,Lyon,137,00:11:26.463,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb68f335-4eb0-45d1-b21e-1d7496b8f000,2129,,,"[56.9, 24.9]",3901151,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mathieu Valbuena,18868.0,,Center Attacking Midfield,123,Lyon,137,['2cb60b71-bedb-4f2f-9dbb-505d66c685f8'],27,,,,,,,,,,,,,,,,,Lyon,137,00:11:27.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f0df361-6e89-43d1-8d46-09898b348024,2133,,,"[52.7, 29.0]",3901151,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Ferri,3118.0,,Right Defensive Midfield,123,Lyon,137,['8a935c4b-566a-4593-925b-9ece43c65b90'],28,,,,,,,,,,,,,,,,,Lyon,137,00:11:28.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984897b9-a14a-4923-aa0e-b4132107b54a,2139,,,"[57.5, 40.5]",3901151,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clément Grenier,3361.0,,Left Defensive Midfield,123,Lyon,137,['86815db0-c81c-4ce3-836c-a4b4900d9768'],30,,,,,,,,,,,,,,,,,Lyon,137,00:11:30.409,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6ad5796-102b-446c-8857-a6b7d9af792e,2142,,,"[70.0, 68.2]",3901151,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christophe Jallet,4410.0,,Right Back,123,Lyon,137,['c3e9ab9a-56a2-41dd-8099-1b86e1c1adb5'],33,,,,,,,,,,,,,,,,,Lyon,137,00:11:33.204,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d5e9ddd-6dd4-4bf0-b084-b788c3b360a7,2145,,,"[83.3, 46.7]",3901151,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mathieu Valbuena,18868.0,,Center Attacking Midfield,123,Lyon,137,['7e34899d-3b60-4c10-a06a-8dcf1efe8a7f'],38,,,,,,,,,,,,,,,,,Lyon,137,00:11:38.889,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116902ad-4729-4518-b6ba-56c3dbb742e4,2149,,,"[104.6, 74.3]",3901151,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rachid Ghezzal,3372.0,,Right Wing,123,Lyon,137,"['48dc5b4b-ca3f-4c59-8cf6-cd57295f3b4e', '4ab23cd8-f1fb-40e9-a81b-75e00e24906e']",43,,,,,,,,,,,,,,,,,Lyon,137,00:11:43.219,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09c82c7a-7aa3-4ab1-9ca5-da8c4a6cd1b7,2156,,,"[29.0, 21.2]",3901151,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Florent Balmont,3211.0,,Left Center Midfield,123,Lyon,137,['0b05cbf8-186e-47e3-b2aa-d0b68b421366'],46,,,,,,,,,,,,,,,,,Lille,143,00:11:46.946,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63de83da-ab9e-463c-96b2-c1a134c6ad6d,2166,,,"[67.4, 57.7]",3901151,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Yassine Benzia,3673.0,,Center Forward,124,Lille,143,['e6b56a5f-519e-42ce-bd8b-44dc93e7d285'],17,,,,,,,,,,,,,,,,,Lille,143,00:12:17.252,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddfacab3-4964-4893-b47f-ac21239caf25,2169,,,"[62.8, 33.0]",3901151,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathieu Valbuena,18868.0,,Center Attacking Midfield,125,Lyon,137,['639fc7a7-8ca4-406c-8804-a2e59b2443e8'],18,,,,,,,,,,,,,,,,,Lyon,137,00:12:18.637,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76a72ecf-c2ef-42ec-ba0f-50e53006cb9a,2171,,,"[48.1, 34.3]",3901151,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Grenier,3361.0,,Left Defensive Midfield,125,Lyon,137,['5f3b3dc9-2abd-4603-bd32-1a2ee2dbe191'],20,,,,,,,,,,,,,,,,,Lyon,137,00:12:20.267,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c8a4b0c-03ef-467b-8c96-6cb1ccf4157c,2174,,,"[88.9, 4.0]",3901151,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnaly Maxwell Cornet,3162.0,,Left Wing,125,Lyon,137,['7cd17ede-75b6-464b-baae-65e2c534123f'],26,,,,,,,,,,,,,,,,,Lyon,137,00:12:26.725,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241f88f4-d390-4b3d-9d12-2a41dc498b3e,2177,,,"[109.4, 12.2]",3901151,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ferri,3118.0,,Right Defensive Midfield,125,Lyon,137,['b4b36a79-570e-4e96-8752-32e8333c4e3c'],31,,,,,,,,,,,,,,,,,Lyon,137,00:12:31.338,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df5d137-1ca7-49ad-ad04-d5be2ab583c8,2181,,,"[109.4, 34.3]",3901151,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Lacazette,3451.0,,Center Forward,125,Lyon,137,['9b9e57df-e76d-4cd2-becc-04df27f630a3'],32,,,,,,,,,,,,,,,,,Lyon,137,00:12:32.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77184e53-7824-48f0-a5db-04aecff38354,2185,,,"[115.3, 6.3]",3901151,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gnaly Maxwell Cornet,3162.0,,Left Wing,126,Lyon,137,"['5a999c2f-15b8-4766-b01e-64c1d3bb890b', '6d564d33-39c2-41e1-9d11-968569a5e029']",39,,,,,,,,,,,,,,,,,Lyon,137,00:12:39.986,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14c0a09b-54dd-4250-8ee5-1e2d9d6e9568,2188,,,"[112.7, 2.5]",3901151,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Morel,2983.0,,Left Back,126,Lyon,137,['706c6fcc-23af-4248-af10-71b641c06b8e'],41,,,,,,,,,,,,,,,,,Lyon,137,00:12:41.257,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd9c4007-f799-4dd2-928f-64ba211efc14,2191,,,"[110.4, 21.1]",3901151,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rachid Ghezzal,3372.0,,Right Wing,126,Lyon,137,['067c8574-dd02-4799-a4f6-12c52bb5e3dc'],45,,,,,,,,,,,,,,,,,Lyon,137,00:12:45.085,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56fd6454-199e-460d-802e-91ee12b30c75,2194,,,"[15.6, 31.5]",3901151,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bakary Adama Soumaoro,3677.0,,Left Center Back,127,Lille,143,['3493a3ec-7fa8-4551-a8b4-c47c8d104030'],52,,,,,,,,,,,,,,,,,Lille,143,00:12:52.606,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54e8c7e8-70c5-4494-bb80-e9e704f8901c,2196,,,"[11.0, 37.6]",3901151,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Enyeama,40484.0,,Goalkeeper,127,Lille,143,['6c74405a-5723-4707-95dc-b7896300f4fe'],56,,,,,,,,,,,,,,,,,Lille,143,00:12:56.907,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1eaac-e80f-4885-8311-816e8d9af822,2200,,,"[60.8, 64.4]",3901151,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,,Right Wing,127,Lille,143,['30a1a4b3-dd91-40ee-aa5c-aef36f11f5af'],1,,,,,,,,,,,,,,,,,Lille,143,00:13:01.265,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9ac88fb-dcd2-41cd-bc54-0d883cf84267,2203,,,"[77.9, 25.8]",3901151,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Lacazette,3451.0,,Center Forward,127,Lille,143,['6accf30d-6e1c-4e4c-8ac0-05a6f01ec1bd'],2,,,,,,,,,,,,,,,,,Lyon,137,00:13:02.991,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031e901d-d89f-4a5d-b001-ee928c04d95d,2205,,,"[69.7, 29.8]",3901151,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ferri,3118.0,,Right Defensive Midfield,127,Lille,143,['615742d6-5da7-4664-90de-cdadfea41bb4'],4,,,,,,,,,,,,,,,,,Lyon,137,00:13:04.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f86d50d-d8a0-4804-9717-0acf93c45267,2207,,,"[57.9, 59.5]",3901151,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florent Balmont,3211.0,,Left Center Midfield,127,Lille,143,['3e930269-ff39-4ae1-969b-3c18be637622'],6,,,,,,,,,,,,,,,,,Lille,143,00:13:06.041,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9d2b229-0c83-4a63-972e-2c8785399cab,2210,,,"[75.5, 75.7]",3901151,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,,Right Wing,127,Lille,143,['95e3b7ff-9abe-461f-8282-704bb0c07eb1'],9,,,,,,,,,,,,,,,,,Lille,143,00:13:09.405,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359f78bc-a562-464e-bea5-7824d99ec173,2213,,,"[100.3, 43.2]",3901151,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yassine Benzia,3673.0,,Center Forward,127,Lille,143,['6163ef75-e8d0-4058-9f1d-606fa950406b'],13,,,,,,,,,,,,,,,,,Lille,143,00:13:13.646,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebfc458a-edfb-457d-a86c-ce1ba81700fd,2219,,,"[48.1, 7.4]",3901151,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ferri,3118.0,,Right Defensive Midfield,128,Lyon,137,['55d4d96c-2cb3-4ac6-9aaa-38ae65bb049e'],22,,,,,,,,,,,,,,,,,Lyon,137,00:13:22.122,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58813c4a-43db-4018-a188-7c868ad16288,2222,,,"[70.6, 2.1]",3901151,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnaly Maxwell Cornet,3162.0,,Left Wing,128,Lyon,137,['a41a59ec-d24c-41d0-815e-85d585289509'],23,,,,,,,,,,,,,,,,,Lyon,137,00:13:23.466,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3969f279-cade-4901-90d3-36a95f029259,2225,,,"[82.7, 5.4]",3901151,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachid Ghezzal,3372.0,,Right Wing,128,Lyon,137,['d62c1d6b-d3fa-4ff6-9fd5-2e79bfcdfb75'],25,,,,,,,,,,,,,,,,,Lyon,137,00:13:25.751,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66303384-60b6-4c3d-9277-e28acd072d0e,2228,,,"[75.2, 10.0]",3901151,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mathieu Valbuena,18868.0,,Center Attacking Midfield,129,Lyon,137,['d9e931b1-e331-4716-b673-52a62801b611'],30,,,,,,,,,,,,,,,,,Lyon,137,00:13:30.716,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dedb02c-2b0e-4d25-979e-26bb10dd0c3a,2232,,,"[88.3, 1.7]",3901151,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gnaly Maxwell Cornet,3162.0,,Left Wing,129,Lyon,137,['160d8f3f-a3e9-4709-87b6-e063637bf7aa'],35,,,,,,,,,,,,,,,,,Lyon,137,00:13:35.935,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c7a3257-2364-449c-a87f-2777bf7344b7,2234,,,"[63.8, 77.6]",3901151,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yassine Benzia,3673.0,,Center Forward,130,Lille,143,['2378ed69-28af-42ed-a747-d75f1bf8ab2b'],0,,,,,,,,,,,,,,,,,Lille,143,00:14:00.062,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9de03775-73e7-4ea0-aa75-594ad42615e7,2237,,,"[67.8, 10.9]",3901151,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Ferri,3118.0,,Right Defensive Midfield,130,Lille,143,['7d1d183a-6b01-497f-bb0d-1c1cf15882cb'],0,,,,,,,,,,,,,,,,,Lyon,137,00:14:00.976,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa28e06f-09a5-480b-bcf6-a385eeb44065,2241,,,"[43.9, 20.3]",3901151,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bakary Adama Soumaoro,3677.0,,Left Center Back,131,Lille,143,['321d9316-d41f-40bf-89ba-d8f1bcfd64ef'],18,,,,,,,,,,,,,,,,,Lille,143,00:14:18.707,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e118ad92-cf68-4a87-a11c-fb91ec8f38e4,2244,,,"[91.1, 19.7]",3901151,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Éric Bauthéac,40486.0,,Left Wing,131,Lille,143,['8638d2e8-e060-4aa1-b09c-0c689300f799'],23,,,,,,,,,,,,,,,,,Lille,143,00:14:23.813,Ball Receipt*,
