50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,087886d7-60b8-40e1-a904-56b4c1f5b127,260,,,"[94.2, 19.6]",3901211,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,12,Marseille,147,['3eedb7e9-8d06-4ea3-b461-78a9f863506c'],35,,,,,,,,,,,,,,,,Marseille,147,00:05:35.131,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d31de07-0038-4805-b074-071a7d53a11f,264,,,"[110.2, 4.2]",3901211,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Thauvin,3254.0,Left Wing,12,Marseille,147,['e3ac08da-d180-441e-8321-927ebed47000'],39,,,,,,,,,,,,,,,,Marseille,147,00:05:39.534,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912dbda5-c705-4579-8224-30f60798129e,267,,,"[110.0, 43.1]",3901211,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Fletcher,9554.0,Center Forward,12,Marseille,147,['c7ca26fe-7cfc-4cee-ab7a-9bfd8f8959a4'],41,,,,,,,,,,,,,,,,Marseille,147,00:05:41.551,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0f69728-b8d7-4db4-ba58-607ea5479bb8,272,,,"[64.2, 65.8]",3901211,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Enzo Crivelli,3184.0,Center Forward,13,Bordeaux,146,['1af91ec4-934b-49dc-9c91-777e52fd4e77'],8,,,,,,,,,,,,,,,,Bordeaux,146,00:06:08.374,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6466f34a-f2b0-49c4-92c1-e8cf3aa12264,275,,,"[73.2, 16.2]",3901211,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Steven Fletcher,9554.0,Center Forward,13,Bordeaux,146,['84f6f9c2-f8db-41b7-b994-68d6f26c1c8b'],9,,,,,,,,,,,,,,,,Marseille,147,00:06:09.900,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6c6acd1-17b3-467f-a4e8-94f0cffdbba0,277,,,"[56.3, 60.3]",3901211,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jaroslav Plašil,3150.0,Left Defensive Midfield,13,Bordeaux,146,['c9f1698b-5d32-4061-94ee-f019f8d0771d'],10,,,,,,,,,,,,,,,,Bordeaux,146,00:06:10.524,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ebfab68-8992-4dd4-a777-56a3edfdf5b3,279,,,"[63.4, 64.6]",3901211,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Adam Ounas,10448.0,Center Attacking Midfield,13,Bordeaux,146,['12ffb7d1-0495-479a-bb29-4363af1b5838'],11,,,,,,,,,,,,,,,,Bordeaux,146,00:06:11.818,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fc2c2ec-1682-482f-943c-9800892a0e8d,287,,,"[70.0, 31.6]",3901211,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thomas Touré,3408.0,Left Midfield,13,Bordeaux,146,['9c84e332-e2ae-4aa6-bd6b-008dbfff9cad'],18,,,,,,,,,,,,,,,,Bordeaux,146,00:06:18.066,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44ea5eab-0bfd-438e-a423-47d556c5cfd9,294,,,"[50.8, 52.8]",3901211,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bouna Sarr,4351.0,Right Wing,14,Marseille,147,['8149ef00-acf4-45c0-acf4-18d658f9bba1'],21,,,,,,,,,,,,,,,,Marseille,147,00:06:21.548,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cd43ea3-e159-4e80-9ca5-902cca5727fa,301,,,"[81.6, 75.7]",3901211,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Manquillo Gaitán,3075.0,Right Back,15,Marseille,147,['8740a473-c0f3-414d-b1a9-f13de0743825'],34,,,,,,,,,,,,,,,,Marseille,147,00:06:34.141,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502b6ab5-4cec-4072-bc1c-16aeecf0691d,305,,,"[74.7, 68.8]",3901211,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rémy Cabella,3420.0,Center Attacking Midfield,15,Marseille,147,['abd58a9a-915c-4d5d-a092-77f0680acf1b'],35,,,,,,,,,,,,,,,,Marseille,147,00:06:35.775,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b33866d1-14a1-4321-9ad5-f3c46dfbbe3a,311,,,"[110.2, 42.3]",3901211,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steven Fletcher,9554.0,Center Forward,16,Marseille,147,['0ba4fd37-861b-46ee-8e78-23124fa74bc1'],6,,,,,,,,,,,,,,,,Marseille,147,00:07:06.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7876087-1906-4ba3-be3b-77378ae37007,317,,,"[39.8, 52.3]",3901211,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Silva Borges,25199.0,Left Defensive Midfield,17,Bordeaux,146,"['1eceb214-7abc-4794-bba1-7c46410e901f', 'ba677ac6-47a1-4a19-b0b2-da5011ca7b1e']",33,,,,,,,,,,,,,,,,Marseille,147,00:07:33.518,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e3a5116-7322-4d63-8688-aa7e192c0cf0,320,,,"[73.2, 36.3]",3901211,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steven Fletcher,9554.0,Center Forward,17,Bordeaux,146,['f7a44a12-5c88-4c58-962f-bd8e9e8b2b3c'],37,,,,,,,,,,,,,,,,Marseille,147,00:07:37.524,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40213de2-2d42-4a65-81c2-5c6f376ff7fd,323,,,"[9.5, 37.8]",3901211,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérôme Prior,4509.0,Goalkeeper,17,Bordeaux,146,['1bd5ed5b-7589-4660-bd4e-347d10d53bc7'],41,,,,,,,,,,,,,,,,Bordeaux,146,00:07:41.781,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b0ccd8e-9e34-4589-9d06-df6190a519ed,326,,,"[77.5, 10.0]",3901211,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thomas Touré,3408.0,Left Midfield,17,Bordeaux,146,['97af9f0f-a61d-4484-b4a2-c105bbd3f14b'],56,,,,,,,,,,,,,,,,Bordeaux,146,00:07:56.286,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9e15332-2992-4042-b145-74547e3dfd80,330,,,"[24.9, 49.1]",3901211,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steve Mandanda,3543.0,Goalkeeper,18,Marseille,147,['38435c9e-e80b-425f-8c7b-75361f58dc76'],15,,,,,,,,,,,,,,,,Marseille,147,00:08:15.740,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244b4e7-0c9f-473c-a9e4-b979f33b4582,332,,,"[28.3, 27.5]",3901211,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Karim Rekik,8572.0,Left Center Back,18,Marseille,147,['d5c714d7-5dbf-40e5-befb-96aea8df3849'],19,,,,,,,,,,,,,,,,Marseille,147,00:08:19.732,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4abf524-32ad-4743-9e7c-3ea44b5c178c,335,,,"[37.5, 44.2]",3901211,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Silva Borges,25199.0,Left Defensive Midfield,18,Marseille,147,['5818a561-8632-41e6-8084-c83edfe2f99e'],23,,,,,,,,,,,,,,,,Marseille,147,00:08:23.809,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f766f01-06c2-4d41-8f82-3e4fa5371029,338,,,"[50.1, 72.0]",3901211,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Manquillo Gaitán,3075.0,Right Back,18,Marseille,147,['bf546a9c-664a-4653-a21c-29d2f908a8ec'],26,,,,,,,,,,,,,,,,Marseille,147,00:08:26.985,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a57dbe6d-dc10-4743-9fd4-f814e0ee9717,341,,,"[33.2, 62.4]",3901211,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,18,Marseille,147,['fc16a608-5404-49ce-84f6-a3e4c4434d01'],29,,,,,,,,,,,,,,,,Marseille,147,00:08:29.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a05382a-0afc-44fb-bddc-6ee489d8536f,344,,,"[36.9, 23.9]",3901211,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Karim Rekik,8572.0,Left Center Back,18,Marseille,147,['a211f571-a19c-4351-8b06-05d04b388fc1'],32,,,,,,,,,,,,,,,,Marseille,147,00:08:32.371,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4203476-f427-4146-90aa-cfaebd44a13c,347,,,"[55.2, 4.9]",3901211,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Benjamin Mendy,3261.0,Left Back,18,Marseille,147,['e3780d00-b2da-4d54-a9ea-5b7d69032292'],35,,,,,,,,,,,,,,,,Marseille,147,00:08:35.276,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44585c75-eb29-4f96-9b8b-342c84105130,350,,,"[53.5, 11.5]",3901211,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rémy Cabella,3420.0,Center Attacking Midfield,18,Marseille,147,['73fc2d6a-ea77-47ac-9a97-254bef87fa46'],36,,,,,,,,,,,,,,,,Marseille,147,00:08:36.975,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6c2e356-9cea-4f46-9d15-700647f4fb4e,357,,,"[58.0, 22.2]",3901211,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Silva Borges,25199.0,Left Defensive Midfield,19,Marseille,147,['43147b15-6a90-4531-aba9-1c201966e2ad'],47,,,,,,,,,,,,,,,,Marseille,147,00:08:47.898,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d54d410b-edfd-417b-bcc4-c6111ea544e9,359,,,"[82.2, 4.2]",3901211,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Benjamin Mendy,3261.0,Left Back,19,Marseille,147,['6c45a270-3d4d-48cb-ab5a-5cb94e8aebee'],51,,,,,,,,,,,,,,,,Marseille,147,00:08:51.464,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8aacb52e-fa67-4f15-8ef5-36b2fca1b909,362,,,"[108.9, 34.8]",3901211,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steven Fletcher,9554.0,Center Forward,19,Marseille,147,['bb54fcf9-2162-4442-83c1-d94bf02e2b73'],54,,,,,,,,,,,,,,,,Marseille,147,00:08:54.456,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fb50929-83d2-463b-8b70-2ae26bf877d9,382,,,"[8.8, 48.9]",3901211,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérôme Prior,4509.0,Goalkeeper,20,Bordeaux,146,['d96736aa-cbc6-46b8-80a2-2d23d43a62ce'],4,,,,,,,,,,,,,,,,Bordeaux,146,00:09:04.374,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a34c5b4f-8812-4bda-ba6c-4a62c4427ab1,386,,,"[56.5, 71.2]",3901211,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Crivelli,3184.0,Center Forward,20,Bordeaux,146,['eba5ed04-6c4c-463f-8253-27f6111bded4'],9,,,,,,,,,,,,,,,,Bordeaux,146,00:09:09.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71d0e9e7-574b-4865-b565-6a535a5878fa,392,,,"[55.4, 44.4]",3901211,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jaroslav Plašil,3150.0,Left Defensive Midfield,20,Bordeaux,146,['b7fa3c74-9f90-43d0-9ebe-e9d6c0108df2'],12,,,,,,,,,,,,,,,,Bordeaux,146,00:09:12.983,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1250e9a-e8c1-4065-bf81-6ea03b71d330,396,,,"[41.5, 45.1]",3901211,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Nascimento Castro,4542.0,Left Center Back,20,Bordeaux,146,['225b8adc-ef5a-4d44-a4f2-6a1694012970'],14,,,,,,,,,,,,,,,,Bordeaux,146,00:09:14.514,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81422599-eca2-40e3-8d00-e49d8a1f8fff,399,,,"[48.2, 12.6]",3901211,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Armando Valentin Contento,4628.0,Left Back,20,Bordeaux,146,['7f03feeb-e710-49e3-b860-a4b5cd01d6e6'],17,,,,,,,,,,,,,,,,Bordeaux,146,00:09:17.365,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3807a40-1021-442a-9f2c-349417976d76,402,,,"[72.6, 9.8]",3901211,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Touré,3408.0,Left Midfield,20,Bordeaux,146,['f54991e3-c0c5-4940-bbae-17e66e3176a5'],22,,,,,,,,,,,,,,,,Bordeaux,146,00:09:22.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52ed871e-9986-4b62-83c5-dd000caeeecb,406,,,"[64.0, 25.0]",3901211,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cédric Yambéré,3779.0,Right Defensive Midfield,20,Bordeaux,146,['7106b2f8-74e3-48e6-9410-022072017565'],24,,,,,,,,,,,,,,,,Bordeaux,146,00:09:24.258,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca41cc52-0c86-4d1e-a6de-f61b5676f3fd,410,,,"[57.4, 44.4]",3901211,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Biyogo Poko,30338.0,Right Midfield,20,Bordeaux,146,['08b7fed8-9b24-4733-88dc-e499147ab8cc'],26,,,,,,,,,,,,,,,,Bordeaux,146,00:09:26.806,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49be8c84-2ada-47d3-92b3-eb46bb2fac1b,413,,,"[94.8, 35.2]",3901211,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Crivelli,3184.0,Center Forward,20,Bordeaux,146,['167e69ac-84aa-47b8-a7fc-5a8b859ecf7d'],31,,,,,,,,,,,,,,,,Bordeaux,146,00:09:31.775,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943587e8-d3a4-4454-9632-b16f05a74de3,417,,,"[8.6, 38.9]",3901211,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steve Mandanda,3543.0,Goalkeeper,21,Marseille,147,['e7cdd02d-f406-4fc3-9574-19ae786cd581'],35,,,,,,,,,,,,,,,,Marseille,147,00:09:35.022,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080782f-99d1-4ae3-b78a-b589d594ffbc,420,,,"[33.4, 5.3]",3901211,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Mendy,3261.0,Left Back,21,Marseille,147,['237cb43c-4418-48ae-96a8-7bfc33f6e351'],43,,,,,,,,,,,,,,,,Marseille,147,00:09:43.656,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,043958f5-5395-4fd7-b525-00b951cc07ca,424,,,"[56.1, 2.7]",3901211,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Thauvin,3254.0,Left Wing,21,Marseille,147,"['a4202d8a-0615-4d6e-b5f6-da0264cea0c0', 'ea16ea15-4685-4b84-9806-5402298d5822']",47,,,,,,,,,,,,,,,,Marseille,147,00:09:47.296,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60794864-950e-4d7a-960b-58172f1fec37,428,,,"[46.7, 9.8]",3901211,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim Rekik,8572.0,Left Center Back,22,Marseille,147,['fec6ca11-e81c-4ccc-975f-3cffa838a133'],54,,,,,,,,,,,,,,,,Marseille,147,00:09:54.946,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13950ded-8cf5-447e-8328-b697a690771d,431,,,"[42.0, 37.4]",3901211,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,22,Marseille,147,['4914bf95-556c-48ad-93ce-fd07b55ad5e6'],58,,,,,,,,,,,,,,,,Marseille,147,00:09:58.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fb031be-a227-400e-b927-b3aa9716adeb,434,,,"[46.9, 70.3]",3901211,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Manquillo Gaitán,3075.0,Right Back,22,Marseille,147,['e0bb720d-d8c7-42ab-b932-d72087cc83b9'],1,,,,,,,,,,,,,,,,Marseille,147,00:10:01.212,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a11c9c5f-2c18-46ef-8b2b-d294d5c66c35,437,,,"[39.6, 50.8]",3901211,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,22,Marseille,147,['7dcf3df8-ab63-4091-8717-61fa3a237cb1'],3,,,,,,,,,,,,,,,,Marseille,147,00:10:03.678,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63605344-6f4d-4abb-96c0-81900bbd3623,440,,,"[44.6, 20.9]",3901211,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim Rekik,8572.0,Left Center Back,22,Marseille,147,['83a603ae-5274-4264-ab85-8f7736dabc47'],6,,,,,,,,,,,,,,,,Marseille,147,00:10:06.459,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc77b6a9-87e6-4ed2-8500-f661157a4bac,443,,,"[55.5, 7.0]",3901211,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rémy Cabella,3420.0,Center Attacking Midfield,22,Marseille,147,['2804a970-064c-492b-b2f6-97864dbc4365'],8,,,,,,,,,,,,,,,,Marseille,147,00:10:08.479,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aae5f295-e269-41ad-a85c-e58daa087b6b,446,,,"[70.0, 3.8]",3901211,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benjamin Mendy,3261.0,Left Back,22,Marseille,147,['b3efc890-6b7b-4cc4-8ec2-19bef4e3955d'],10,,,,,,,,,,,,,,,,Marseille,147,00:10:10.747,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddf72190-eee1-40fd-92ff-26b19855aceb,450,,,"[56.5, 74.0]",3901211,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cédric Yambéré,3779.0,Right Defensive Midfield,23,Bordeaux,146,['aa60d104-b62c-4ac2-9eb6-b6b8b1314e33'],27,,,,,,,,,,,,,,,,Bordeaux,146,00:10:27.401,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3887f145-d463-4396-bf88-16f1e248bcb4,453,,,"[62.9, 68.8]",3901211,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enzo Crivelli,3184.0,Center Forward,23,Bordeaux,146,['3ce486d9-77e9-48b0-9b70-12ffb56642da'],28,,,,,,,,,,,,,,,,Bordeaux,146,00:10:28.811,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9191c460-a409-4f8e-be9f-b6c8dc25f935,456,,,"[55.0, 6.1]",3901211,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Mendy,3261.0,Left Back,24,Marseille,147,['afec0e55-6fd6-4692-97cc-f8babce766fa'],28,,,,,,,,,,,,,,,,Marseille,147,00:10:28.916,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e1f9c48-68ed-414f-8aff-ac5c2241b6df,461,,,"[45.4, 17.7]",3901211,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,24,Marseille,147,['7af512bf-33b1-408a-bca4-16ba33bece15'],31,,,,,,,,,,,,,,,,Marseille,147,00:10:31.342,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e541670-4fa4-490b-b543-b3a7521176d1,464,,,"[44.8, 51.9]",3901211,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Silva Borges,25199.0,Left Defensive Midfield,24,Marseille,147,['27ce71e7-c440-4651-8463-38ae28129a1e'],38,,,,,,,,,,,,,,,,Marseille,147,00:10:38.006,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc97f894-53ef-456a-b320-ae705099cbdb,467,,,"[46.5, 70.5]",3901211,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Manquillo Gaitán,3075.0,Right Back,24,Marseille,147,['835d9dea-ae86-4bdd-9d28-b72cdd2f1cf6'],40,,,,,,,,,,,,,,,,Marseille,147,00:10:40.211,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db4fbedb-1fae-44b4-ae5c-a2d9e764f643,470,,,"[39.0, 50.2]",3901211,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,24,Marseille,147,['78b1f679-08e3-49b9-bbf1-f4ce4b186760'],43,,,,,,,,,,,,,,,,Marseille,147,00:10:43.806,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bd3f942-d999-4abe-9b4f-180ffb7e1b8e,473,,,"[39.2, 20.9]",3901211,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Rekik,8572.0,Left Center Back,24,Marseille,147,['fd799fa4-997d-487e-9884-0e47641e58fb'],46,,,,,,,,,,,,,,,,Marseille,147,00:10:46.427,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12cf0654-f17d-44c4-bc2b-c6b14d8b28d3,476,,,"[63.8, 3.6]",3901211,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Mendy,3261.0,Left Back,24,Marseille,147,['4fc6d29e-2762-409c-a73a-7208e7934a6b'],49,,,,,,,,,,,,,,,,Marseille,147,00:10:49.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1dab88b-0e1c-45f2-ab54-d7ba65268982,481,,,"[89.7, 35.9]",3901211,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Fletcher,9554.0,Center Forward,24,Marseille,147,"['161aec70-2f08-4805-ae9f-4eaa2bf2ebb6', 'f60e87fb-1cd2-428c-a5f3-1cd6b6f4e1ab']",54,,,,,,,,,,,,,,,,Marseille,147,00:10:54.454,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5701e6e7-8661-44dc-b33e-7dd799011cb4,484,,,"[109.4, 4.4]",3901211,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Thauvin,3254.0,Left Wing,24,Marseille,147,['1a9a1a3a-cfc9-4a4d-9079-5475592fd0d4'],56,,,,,,,,,,,,,,,,Marseille,147,00:10:56.754,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ce70388-23ae-4f28-a4fd-0a55153b9005,486,,,"[80.5, 65.6]",3901211,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Enzo Crivelli,3184.0,Center Forward,25,Bordeaux,146,['b226a9db-9aa9-4b60-b6f9-a7299735ce74'],22,,,,,,,,,,,,,,,,Bordeaux,146,00:11:22.373,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fecaef32-4440-4ec9-b296-804308c888d3,489,,,"[50.3, 14.1]",3901211,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Florian Thauvin,3254.0,Left Wing,25,Bordeaux,146,['8c192d21-1e0e-4294-8d7d-339ce18d9713'],23,,,,,,,,,,,,,,,,Marseille,147,00:11:23.649,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff420c9-6bfc-40a0-a39c-8563d8fea12e,491,,,"[76.6, 54.7]",3901211,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adam Ounas,10448.0,Center Attacking Midfield,25,Bordeaux,146,['ba270ec5-5a5a-4d35-a216-65d0c0c17816'],24,,,,,,,,,,,,,,,,Bordeaux,146,00:11:24.184,Ball Receipt*,
