50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e752560-5461-4405-b711-eed8f3db5210,1759,,"[80.3, 61.8]",3901174,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aly Ndom,7369.0,Right Defensive Midfield,104,Stade de Reims,156,['66257df4-895a-4c6b-9dce-03abace455e8'],52,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:43:52.765,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2952db7d-9304-4739-add5-c8e4c9979dfb,1766,,"[98.7, 73.1]",3901174,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hamari Traoré,3248.0,Right Wing Back,104,Stade de Reims,156,['ab54a648-1d3c-4354-9a06-185ac6175d59'],58,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:43:58.289,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,badf09ec-b0e8-44cf-9609-77b4244da47a,1769,,"[98.0, 63.0]",3901174,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gaëtan Charbonnier,7635.0,Center Attacking Midfield,104,Stade de Reims,156,['a64056c0-01eb-4468-8194-c9846d3092b4'],0,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:44:00.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff5f7790-b869-41e7-af64-5d1e284314bd,1771,,"[104.8, 69.9]",3901174,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hamari Traoré,3248.0,Right Wing Back,104,Stade de Reims,156,['89b02dfd-217d-443b-b6f7-5a2bc9e6d1c1'],1,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:44:01.670,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8b17635-0fab-483e-8fe1-a9e97e5c0695,1773,,"[109.0, 31.8]",3901174,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas de Roussel de Préville,4383.0,Right Center Forward,104,Stade de Reims,156,['3f18cdc1-0f73-4e58-b054-d3865fd4e562'],4,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:44:04.081,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b1c03d2-e683-48b9-b4c5-22e05de1fe6d,1777,,"[105.3, 35.0]",3901174,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thievy Guivane Bifouma Koulossa,26775.0,Left Center Forward,104,Stade de Reims,156,"['0263e671-f471-4100-ab5e-79f7b2727716', '31de149e-15f7-4615-9296-43591d6efd78']",5,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:44:05.903,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f4f3703-9290-4eca-9123-2545a739dd42,1783,,"[8.9, 36.6]",3901174,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,105,AS Monaco,129,"['6c928c59-7144-48e8-92e6-e00906464ea4', 'cda241d5-1c43-4ce8-94f6-4bd214a5413e']",10,,,,,,,,,,,,,,,,,,AS Monaco,129,00:44:10.437,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dabe25f-bbcf-4f2b-be42-20520d48ac6a,1786,,"[43.9, 5.4]",3901174,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vágner Silva de Souza,18953.0,Center Forward,105,AS Monaco,129,"['2ba5d131-9a25-4535-9c07-56aff313ff5b', '93f09b69-19fb-46e3-8ed3-c52061c684d8']",14,,,,,,,,,,,,,,,,,,AS Monaco,129,00:44:14.397,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137fbe55-ef24-4c98-b196-7d1edf7d6820,1789,,"[67.7, 67.3]",3901174,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jaba Kankava,46801.0,Left Defensive Midfield,106,Stade de Reims,156,['2e07f9f4-51ca-426c-9e17-75cfb98f634b'],19,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:44:19.350,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb8a6a72-49ad-4e2a-a6eb-092d02a941b7,1792,,"[103.2, 38.3]",3901174,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas de Roussel de Préville,4383.0,Right Center Forward,106,Stade de Reims,156,['0fbb6a3c-2246-49c0-bc31-7a03e139d0dd'],23,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:44:23.067,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0ecc68c-f818-433f-b3b4-961392cc4968,1794,,"[15.5, 55.8]",3901174,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fábio Henrique Tavares,3247.0,Right Back,107,AS Monaco,129,['ae3ac7fa-e806-4da1-bc55-02dcd3edf321'],25,,,,,,,,,,,,,,,,,,AS Monaco,129,00:44:25.707,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c4c5c58-95ab-4b3a-842f-fa5341a457f1,1796,,"[9.5, 52.4]",3901174,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danijel Subašić,3444.0,Goalkeeper,107,AS Monaco,129,['2031f1cb-efb9-433b-89dc-59469bf3cfb7'],26,,,,,,,,,,,,,,,,,,AS Monaco,129,00:44:26.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2471f4c9-6022-44cb-9220-60f8874ec1d8,1798,,"[34.7, 67.7]",3901174,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Wing,107,AS Monaco,129,['aadf8338-3f63-4690-ade1-21b786cb4bd8'],33,,,,,,,,,,,,,,,,,,AS Monaco,129,00:44:33.307,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958203d3-f261-4769-951d-e3ce6fc31153,1802,,"[42.5, 71.2]",3901174,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wallace Fortuna dos Santos,8277.0,Right Center Back,108,AS Monaco,129,['99105cf0-7e30-49cc-a989-f9caaa73c496'],58,,,,,,,,,,,,,,,,,,AS Monaco,129,00:44:58.453,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d29ae1b-fb9c-4625-844a-bf7d73f7f5be,1805,,"[105.2, 4.0]",3901174,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vágner Silva de Souza,18953.0,Center Forward,108,AS Monaco,129,['7241583e-6331-4490-9752-36db986af9a7'],8,,,,,,,,,,,,,,,,,,AS Monaco,129,00:45:08.493,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a56f9262-9d2b-4ead-8234-b7cce912cfe5,1807,,"[48.3, 74.3]",3901174,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aly Ndom,7369.0,Right Defensive Midfield,109,Stade de Reims,156,['07c74b19-ad95-49a6-ab08-eaaa3309831a'],28,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:45:28.211,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adbe0875-d9c4-4433-9255-17510f8a0d7c,1814,,"[82.0, 26.0]",3901174,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vágner Silva de Souza,18953.0,Center Forward,110,AS Monaco,129,['1e117b44-505e-460e-91ae-d73c0cdaad19'],32,,,,,,,,,,,,,,,,,,AS Monaco,129,00:45:32.218,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0ee4b65-29df-406c-8ee0-39a24612ca0c,1817,,"[88.5, 24.8]",3901174,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,110,AS Monaco,129,['d9428814-a91e-487d-9194-d2512efde278'],32,,,,,,,,,,,,,,,,,,AS Monaco,129,00:45:32.921,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8192aad1-bea2-4ddb-b9f9-ebc1de88d672,1822,,"[96.0, 31.0]",3901174,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,110,AS Monaco,129,['d3885b96-564d-4fb0-9ace-375d2bc131b9'],39,,,,,,,,,,,,,,,,,,AS Monaco,129,00:45:39.795,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a610d2ef-f9b5-4143-a087-c310080748cf,1824,,"[35.9, 43.7]",3901174,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaëtan Charbonnier,7635.0,Center Attacking Midfield,111,Stade de Reims,156,['f0848f90-d618-4721-9f75-ee0cbbc3ec27'],41,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:45:41.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b19ead0-6226-4255-a86f-8dd377386c1f,1827,,"[47.6, 49.9]",3901174,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolas de Roussel de Préville,4383.0,Right Center Forward,111,Stade de Reims,156,['6aab362e-a9cc-4c08-94cf-100bd2ef96b2'],42,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:45:42.904,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de6f1bfb-c95f-462c-93b3-05e23d50d25e,1834,,"[69.8, 66.9]",3901174,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aly Ndom,7369.0,Right Defensive Midfield,112,Stade de Reims,156,['299cad42-89a1-4d22-82ae-a59a22b1d733'],59,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:45:59.217,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4ffb51f-b517-4492-ac5b-965d97eeb1a8,1838,,"[77.6, 76.3]",3901174,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hamari Traoré,3248.0,Right Wing Back,112,Stade de Reims,156,['0602b5a3-36b1-4d49-95c9-b336d6756eba'],1,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:46:01.824,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4fa5022-e3f4-491d-82f5-b56f514e2c30,1846,,"[59.8, 44.6]",3901174,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gaëtan Charbonnier,7635.0,Center Attacking Midfield,113,Stade de Reims,156,['92504832-0473-4638-8c46-65c2052026b2'],1,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:01.478,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27a2ced1-e6f8-4967-8f29-11ca6d96adc5,1848,,"[48.3, 40.5]",3901174,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jaba Kankava,46801.0,Left Defensive Midfield,113,Stade de Reims,156,['9572dd39-73e8-42c1-b245-17b7d88e14f8'],2,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:02.409,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3baa517b-34fb-4aed-9230-f91020443182,1851,,"[37.3, 19.7]",3901174,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Aïssa Mandi,6648.0,Center Back,113,Stade de Reims,156,['4fb39d47-8013-468a-b351-7cf2f3e75098'],7,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:07.200,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b8bc88d-1dbf-4237-98f7-5dfa015550ba,1853,,"[46.0, 6.5]",3901174,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Abdelhamid El Kaoutari,23329.0,Left Center Back,113,Stade de Reims,156,['bc5afd53-2e7b-4e6d-97fa-0190d3cd3035'],8,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:08.331,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47f00f47-7711-41c2-9cd8-864846aaa74c,1857,,"[26.3, 10.8]",3901174,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Aïssa Mandi,6648.0,Center Back,113,Stade de Reims,156,['4d7af376-9033-49db-9f8c-d4247972a430'],11,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:11.398,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbcb0c9f-546d-4019-a34b-56226bfec902,1859,,"[63.3, 20.0]",3901174,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gaëtan Charbonnier,7635.0,Center Attacking Midfield,113,Stade de Reims,156,['a0f0d39a-fdcd-4eb4-984d-7561a1bdc3b6'],13,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:13.959,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ff37683-a7e2-4254-88e1-b357c87d2c75,1861,,"[63.8, 38.9]",3901174,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,113,Stade de Reims,156,['24f53fdd-eda3-40cd-b69b-05f974b8144e'],16,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:16.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7eff86da-9dfd-4d49-af4e-c415326df118,1865,,"[49.6, 70.5]",3901174,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Hamari Traoré,3248.0,Right Wing Back,113,Stade de Reims,156,['243076b2-2674-4d79-9f5b-2fa0366d9a23'],19,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:19.370,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f60ec66-a709-46b9-945e-4fe9274c0e11,1868,,"[86.2, 76.0]",3901174,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nicolas de Roussel de Préville,4383.0,Right Center Forward,113,Stade de Reims,156,['ac0d95d5-05f4-48d9-a3e2-fc33e6886bdf'],23,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:23.187,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b51f066a-3124-412c-9c17-d044728ab51c,1873,,"[82.8, 12.1]",3901174,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vágner Silva de Souza,18953.0,Center Forward,114,AS Monaco,129,"['de91c819-92f3-478f-ac4f-9800c7bebb68', 'fc2213a8-3437-4142-b100-b3e334139084']",49,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:49.907,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e2cb847-e252-4cc8-87e4-a58b923df0f1,1877,,"[36.3, 69.4]",3901174,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Rigonato Rodrigues,7363.0,Left Wing Back,114,AS Monaco,129,['4efe1a13-5153-4c16-a364-ff072945cac0'],53,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:53.054,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4aee4048-116b-46e6-87c3-d958719b81c5,1879,,"[84.8, 13.7]",3901174,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Lemar,3245.0,Center Attacking Midfield,114,AS Monaco,129,['fa18ac2f-fdda-49c1-a42f-a9b01ff31c56'],53,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:53.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d16e354-174c-4b8e-88f6-d2fa8f764cac,1881,,"[81.1, 12.1]",3901174,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,114,AS Monaco,129,['51ba2b2c-0b62-4156-a3e7-ffe8a74879af'],54,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:54.494,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e4c2f64-1dd7-4ae4-a26f-4363978d2f3a,1883,,"[84.8, 10.4]",3901174,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Lemar,3245.0,Center Attacking Midfield,114,AS Monaco,129,['da3dcb35-8d74-4c6c-9374-98ca2e0530ff'],55,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:55.463,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a1cc39f-57ca-4bd4-90a4-a2431ac5ad89,1886,,"[58.0, 73.5]",3901174,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thievy Guivane Bifouma Koulossa,26775.0,Left Center Forward,114,AS Monaco,129,['9c52f30b-5b35-4155-ae05-cc4f84515aa5'],58,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:58.276,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9233b87e-9fb9-4d93-854b-cf62bac86951,1889,,"[72.0, 1.2]",3901174,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Lemar,3245.0,Center Attacking Midfield,114,AS Monaco,129,"['3cfdf99f-2cbe-4e19-a840-1ae7746db471', '7a05224c-4043-4b36-8090-ae274e3cfb2d']",0,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:00.436,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a4aac34-e6ee-4a03-bcb9-289afd1f731f,1896,,"[101.8, 8.6]",3901174,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,115,AS Monaco,129,['5f856b74-532f-46d8-8ed3-1f35aa8353b2'],46,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:46.135,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956d9021-205f-4f12-93e0-51178f9566b8,1899,,"[109.0, 29.9]",3901174,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,116,AS Monaco,129,['89e1186a-e1e5-4158-9793-cdcaf84b9c96'],14,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:14.914,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06d6d76e-6eb0-4f27-9a98-7bdc549fc728,1905,,"[32.6, 13.0]",3901174,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Rigonato Rodrigues,7363.0,Left Wing Back,117,Stade de Reims,156,['ae79628b-70d0-4db5-a034-e7495048c9c7'],20,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:20.484,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99cc2dbe-1fd6-4e44-b831-9b8d84fa88aa,1912,,"[77.5, 6.3]",3901174,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Rigonato Rodrigues,7363.0,Left Wing Back,118,Stade de Reims,156,"['40502921-4cfa-4a26-937d-2bed70f8cd7b', '42b7e82e-6904-4b27-b769-badeb3fa8e5d']",38,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:38.471,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842619c5-2266-412c-9741-3ee826ca88e4,1915,,"[71.6, 12.8]",3901174,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gaëtan Charbonnier,7635.0,Center Attacking Midfield,118,Stade de Reims,156,"['68857a51-5d9e-447b-8de9-54a129dbf9ad', '6bd296bf-4daf-435d-bb71-36cda04594fb']",39,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:39.203,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a23fb361-3c0e-4bef-bc81-f8d528222daf,1923,,"[61.5, 56.8]",3901174,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vágner Silva de Souza,18953.0,Center Forward,119,AS Monaco,129,['629deece-71c2-4322-9fda-21f24154b8d4'],41,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:41.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0e6923d-b2b8-4afe-b106-689963054780,1926,,"[26.3, 48.6]",3901174,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,119,AS Monaco,129,['ff941e43-ef4f-4d48-abf3-a068cd7c01df'],46,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:46.251,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5b3fe3-0f68-4f2a-9721-4d233da0cd40,1929,,"[36.4, 15.2]",3901174,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,119,AS Monaco,129,['d5315a5a-c3b0-4d19-a320-884039894bdc'],49,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:49.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdcc95b7-5541-4ff1-bb91-4754c1e0a3e6,1932,,"[30.4, 19.9]",3901174,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wallace Fortuna dos Santos,8277.0,Right Center Back,119,AS Monaco,129,['8b8899c9-48c5-48c7-a599-21b0a0585fe0'],52,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:52.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34de0f4c-825f-414a-a426-fcc1c7ce8a6b,1935,,"[20.8, 46.9]",3901174,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,119,AS Monaco,129,['544fee8e-5b6a-4cba-a005-437e21cfe660'],54,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:54.994,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89bd24e4-a1d2-4054-9ef8-4cacefd6e047,1938,,"[65.0, 60.3]",3901174,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Lemar,3245.0,Center Attacking Midfield,119,AS Monaco,129,['f6910a82-cd30-485f-ab01-391ac5031811'],0,,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:00.205,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5003c0f9-dfb0-4b74-855e-b15ecd4ecd33,1943,,"[90.8, 17.2]",3901174,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,119,AS Monaco,129,['d0f94cd7-940b-402f-8ded-a1da24851ebe'],5,,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:05.543,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086020ad-b1e8-4502-86a0-5c0cf7d3d058,1948,,"[4.3, 43.7]",3901174,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johann Carrasso,7641.0,Goalkeeper,120,Stade de Reims,156,"['97d38932-3bf7-4e64-b2ee-eba10173ce96', 'aa74ce4f-dfab-4726-a2bb-b41e241af075']",9,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:03:09.147,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fe25c3c-bad1-4bef-80db-21720bd19e4a,1950,,"[52.6, 59.5]",3901174,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas de Roussel de Préville,4383.0,Right Center Forward,120,Stade de Reims,156,['9abfb0f7-745a-4afe-8e01-4a1a6b66b0b6'],13,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:03:13.050,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220e3447-9793-4aba-9d11-aa351c4133f1,1953,,"[89.5, 16.6]",3901174,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vágner Silva de Souza,18953.0,Center Forward,120,Stade de Reims,156,['2c73ea4f-1e83-4866-8856-051fae572dd9'],15,,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:15.043,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50f128d8-161c-4bf3-b459-e416b8ed06f2,1955,,"[32.4, 59.4]",3901174,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hamari Traoré,3248.0,Right Wing Back,120,Stade de Reims,156,['86b07246-a794-44ef-94cd-e9e686364c60'],15,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:03:15.985,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5069779-81f5-4a35-b223-c55fc4c28f55,1958,,"[45.0, 57.5]",3901174,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aïssa Mandi,6648.0,Center Back,120,Stade de Reims,156,['1333088d-dfa5-40e8-8279-c01253a3bb87'],17,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:03:17.165,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0075ec4b-9d67-4a12-a6fe-090632f7989e,1962,,"[107.5, 28.2]",3901174,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vágner Silva de Souza,18953.0,Center Forward,120,Stade de Reims,156,['7e3d1395-4a58-4fe6-869f-37bd50865535'],21,,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:21.325,Ball Receipt*,
