50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.497742,,,,,,,,,,,,,,2ad3eb9f-5380-4cde-bb70-18c8e916b58a,1445,,"[74.4, 34.9]",3829447,42,,,,,2.5294402,,Right Foot,,,"[65.0, 41.5]",,Ground Pass,,11.485643,,,Sofiane Boufal,3625.0,,,,,,1,From Free Kick,Ronny Rodelin,2955.0,Left Center Midfield,94,Lille,143,['5d386c6c-d77f-4cca-826c-71dde1265bd5'],39,,,,,,,,,,,,,,,,,,Lille,143,00:42:39.571,Pass,
,,,,,,,,,,,,,,,1.657624,,,,,,,,,,,,,,39db12c8-3dbb-4bf4-a138-9a230af2d935,1448,,"[68.8, 31.6]",3829447,42,,,,,-1.6193019,,Right Foot,,,"[67.8, 11.0]",,Ground Pass,,20.624258,,,Djibril Sidibé,3446.0,,,,,,1,From Free Kick,Sofiane Boufal,3625.0,Right Wing,94,Lille,143,['28741334-e535-4ac1-a022-ef96eb078bc9'],44,,,,,,,,,,,,,,,,,,Lille,143,00:42:44.047,Pass,
,,,,,,,,,,,,,,,1.26379,,,,,,,,,,,,,,7827337c-c096-449b-8dfb-2fbdfdb07c0a,1451,,"[69.1, 11.0]",3829447,42,,,,,-0.15824032,,Right Foot,,,"[87.9, 8.0]",,Ground Pass,,19.037857,,,Éric Bauthéac,40486.0,,,,,,1,From Free Kick,Djibril Sidibé,3446.0,Left Back,94,Lille,143,['df4d03d8-d49f-4e82-a380-9bbf2e5009ad'],47,,,,,,,,,,,,,,,,,,Lille,143,00:42:47.427,Pass,
,,,,,,,,,,,,,,,1.657861,,,,,,,,,,,,,,28ea2e87-eaa0-4ee6-833c-a3779879c51f,1461,,"[34.3, 73.0]",3829447,43,,True,,,-2.2033489,,Right Foot,,,"[18.1, 50.9]",,Ground Pass,,27.401642,,,Clément Maury,401508.0,,,,,Free Kick,1,From Free Kick,Issiaga Sylla,4352.0,Right Back,96,Gazélec Ajaccio,160,['faef7262-453e-463c-8e42-3bac8222ddb7'],2,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:02.894,Pass,
,,,,,,,,,,,,,,,1.282439,,,,,,,,,,,,,,ca6cffa3-28e3-4917-ae39-a46a84496133,1463,,"[18.1, 44.9]",3829447,43,,,,,-1.19029,,Left Foot,,,"[26.5, 23.9]",,Ground Pass,,22.617693,,,Abdou Kader Mangane,2953.0,,,,,,1,From Free Kick,Clément Maury,401508.0,Goalkeeper,96,Gazélec Ajaccio,160,['901700ac-3f0b-4e08-8332-10e912a5d472'],6,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:06.329,Pass,
,,,,,,,,,,,,,,,1.526858,,,,,,,,,,,,,,be53f71b-710b-401a-a27f-0d4aa7c752f9,1466,,"[26.5, 23.9]",3829447,43,,,,,1.2387369,,Right Foot,,,"[32.5, 41.3]",,Ground Pass,,18.405434,,,Jérôme Le Moigne,401507.0,,,,,,1,From Free Kick,Abdou Kader Mangane,2953.0,Left Center Back,96,Gazélec Ajaccio,160,['6d303c8f-bf55-4b3f-a1b5-4325c6c4f512'],8,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:08.446,Pass,
,,,,,,,,,,,,,,,1.687909,,,,,,,,,,,,,,796dde96-94e7-438b-8c84-e1198fc0ed8e,1468,,"[32.5, 41.3]",3829447,43,,,,,2.1300814,,Right Foot,,,"[24.3, 54.4]",,Ground Pass,,15.454773,,,Roderic Filippi,7808.0,,,,,,1,From Free Kick,Jérôme Le Moigne,401507.0,Right Defensive Midfield,96,Gazélec Ajaccio,160,['29d5e065-ff46-461e-bfb4-8e87837d05d1'],9,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:09.973,Pass,
,,,,,,,,,,,,,,,2.213347,,,,,,,,,,,,,,2b645a71-e75b-4a11-8003-91595c5bfce2,1470,,"[24.3, 54.4]",3829447,43,,,,,-1.8731587,,Right Foot,,,"[17.5, 32.6]",,Ground Pass,,22.835938,,,Clément Maury,401508.0,,,,,,1,From Free Kick,Roderic Filippi,7808.0,Right Center Back,96,Gazélec Ajaccio,160,['8e85cd43-c3d9-46d8-9c54-5058c8ff1ed2'],11,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:11.661,Pass,
,,,,,,,,,,,,,,,1.007323,,,,,,,,,,,,,,61440164-46b8-4e2d-bf24-f308c2538a2a,1473,,"[17.5, 32.6]",3829447,43,,,,,-0.9864657,,Left Foot,,,"[30.0, 13.7]",,Ground Pass,,22.659657,,,Abdou Kader Mangane,2953.0,,,,,,1,From Free Kick,Clément Maury,401508.0,Goalkeeper,96,Gazélec Ajaccio,160,['aa375db5-5425-440f-8f74-750646c0ca0b'],14,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:14.887,Pass,
,,,,,,,,,,,,,,,1.373889,,,,,,,,,,,,,,ff93fc6f-f920-4205-9460-5041c4d5c1fb,1476,,"[32.5, 22.1]",3829447,43,,,,,1.2622277,,Right Foot,,,"[42.7, 54.1]",,Ground Pass,,33.586308,,,Jérôme Le Moigne,401507.0,,,,,,1,From Free Kick,Abdou Kader Mangane,2953.0,Left Center Back,96,Gazélec Ajaccio,160,['78c6e3cd-3ff8-41c1-8c7e-ffea5929a211'],19,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:19.205,Pass,
,,,,,,,,,,,,,,,1.46476,,,,,,,,,,,,,,f80c5561-2bf7-4222-b9db-2649c504e31c,1480,,"[42.7, 54.1]",3829447,43,,,,,0.98990595,,Right Foot,,,"[53.4, 70.4]",,Ground Pass,,19.498205,,,Issiaga Sylla,4352.0,,,,,,1,From Free Kick,Jérôme Le Moigne,401507.0,Right Defensive Midfield,96,Gazélec Ajaccio,160,"['db2da811-955d-4aaa-94d8-18ab11bd6bcd', 'fc6fb2fa-b704-4867-b776-e8da533d15aa']",22,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:22.318,Pass,True
,,,,,,,,,,,,,,,0.673053,,,,,,,,,,,,,,bab8b184-8184-4024-a2e1-67f75813feb8,1484,,"[52.5, 70.4]",3829447,43,,,,,-1.4173723,,Left Foot,,,"[54.0, 60.7]",,Ground Pass,,9.815294,,,Jérôme Le Moigne,401507.0,,,,,,1,From Free Kick,Issiaga Sylla,4352.0,Right Back,96,Gazélec Ajaccio,160,['208685d5-e2d6-4d2b-a12d-4870720933f9'],25,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:25.375,Pass,
,,,,,,,,,,,,,,,0.530782,,,,,,,,,,,,,,ff179828-5369-4fed-9206-eb03581e6014,1488,,"[54.0, 60.7]",3829447,43,,,,,0.0344691,,Right Foot,,,"[62.7, 61.0]",,High Pass,,8.705171,Incomplete,,Jacques Zoua Daogari,401505.0,,,,,,1,From Free Kick,Jérôme Le Moigne,401507.0,Right Defensive Midfield,96,Gazélec Ajaccio,160,"['59d20fc4-e0de-4ab3-a36a-3d227ab0f43f', 'a53465bb-c7d7-405a-8ef1-f05026b09b44', 'b20c9348-528c-4680-8364-9c7e127a9f10']",26,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:26.088,Pass,True
,,,,,,,,,,,,,,,2.1652,,,,,,,,,,,,,,b20c9348-528c-4680-8364-9c7e127a9f10,1490,,"[57.4, 19.1]",3829447,43,,,,,0.7076332,,Head,,,"[65.7, 26.2]",,Low Pass,,10.922454,Incomplete,,Rio Antonio Zoba Mavuba,40522.0,,,,,Recovery,1,From Free Kick,Ronny Rodelin,2955.0,Left Center Midfield,96,Gazélec Ajaccio,160,"['0832608c-ddf3-4388-8544-47d45cec0106', 'a1fbcd6c-99d2-43a3-8942-12b36a2f1c8d', 'ff179828-5369-4fed-9206-eb03581e6014']",26,,,,,,,,,,,,,,,,,,Lille,143,00:43:26.619,Pass,
,,,,,,,,,,,,,,,1.007506,,,,,,,,,,,,,,0832608c-ddf3-4388-8544-47d45cec0106,1492,,"[54.4, 53.9]",3829447,43,,,,,-1.6548086,,Right Foot,,,"[52.0, 25.4]",,Ground Pass,,28.600874,,,Damjan Đoković,31911.0,,,,,Recovery,1,From Free Kick,Jérôme Le Moigne,401507.0,Right Defensive Midfield,96,Gazélec Ajaccio,160,"['b20c9348-528c-4680-8364-9c7e127a9f10', 'f7d6e34b-ad50-4d0e-8924-5f1f088cc580']",28,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:28.784,Pass,
,,,,,,,,,,,,,,,1.325327,,,,,,,,,,,,,,a36d8f2c-705c-4ca9-9b8f-c03d9d02eb98,1496,,"[51.0, 23.5]",3829447,43,,,,,2.4952905,,Left Foot,,,"[45.3, 27.8]",,Ground Pass,,7.140028,,,Abdou Kader Mangane,2953.0,,,,,,1,From Free Kick,Damjan Đoković,31911.0,Left Defensive Midfield,96,Gazélec Ajaccio,160,"['880f0188-4add-414f-a19a-33beda3a40a9', 'ec3f2558-68e0-410c-86eb-6163da7502ac']",32,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:32.992,Pass,True
,,,,,,,,,,,,,,,0.741006,,,,,,,,,,,,,,db8c62c2-1a82-46e4-8d7e-e678e000c30f,1499,,"[45.3, 27.8]",3829447,43,,,,,0.9137214,,Right Foot,,,"[53.4, 38.3]",,Ground Pass,,13.261222,,,Jérôme Le Moigne,401507.0,,,,,,1,From Free Kick,Abdou Kader Mangane,2953.0,Left Center Back,96,Gazélec Ajaccio,160,['8ecc3520-aa8b-4ad1-8b8d-01cad762b8a2'],36,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:36.076,Pass,
,,,,,,,,,,,,,,,0.99384,,,,,,,,,,,,,,bea30138-3e2f-4732-93fa-137b5f5ea696,1502,,"[52.8, 25.4]",3829447,43,,,,,-0.5158566,,Right Foot,,,"[69.2, 16.1]",,Ground Pass,,18.853382,,,Jacques Zoua Daogari,401505.0,,,,,,1,From Free Kick,Jérôme Le Moigne,401507.0,Right Defensive Midfield,96,Gazélec Ajaccio,160,['81f04f42-eb56-4e43-8e05-9f37e0b7995b'],39,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:39.718,Pass,
,,,,,,,,,,,,,,,1.244883,,,,,,,,,,,,,,e6d41164-0437-4eac-8a5b-75f4f89e1c2a,1506,,"[69.2, 16.1]",3829447,43,,,,,1.713438,,Right Foot,,,"[66.5, 34.9]",,Ground Pass,,18.992893,Incomplete,,Damjan Đoković,31911.0,,,,,,1,From Free Kick,Jacques Zoua Daogari,401505.0,Left Center Forward,96,Gazélec Ajaccio,160,"['5aa5d8bd-df96-40dc-b404-5c37ccbab072', '7c87acc8-add4-4cd7-9ef7-c292b79fe8ba', 'afed67ba-2c26-474f-8735-ba5cd1102708']",40,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:40.752,Pass,True
,,,,,,,,,,,,,,,1.690758,,,,,,,,,,,,,,4076fee8-3064-46d9-b6aa-a1f220e9448a,1511,,"[56.3, 48.6]",3829447,43,,,,,0.97875607,,Right Foot,,,"[67.8, 65.7]",,High Pass,,20.60728,Incomplete,,Sofiane Boufal,3625.0,,,,,,1,From Free Kick,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,96,Gazélec Ajaccio,160,"['22f08f95-f0f8-4cd5-aa9c-8698030331ec', '366a4f72-ac45-482d-8508-a99369ce8ee2', '8d03ed2d-bd3e-4dac-9f6e-f8f336f71817']",43,,,,,,,,,,,,,,,,,,Lille,143,00:43:43.204,Pass,True
,,,,,,,,,,,,,,,1.571092,,,,,,,,,,,,,,c49b7a17-7acd-4e1d-aed4-39e4433dfab8,1515,,"[49.8, 16.7]",3829447,43,,,,,2.644962,,Right Foot,,,"[34.3, 25.1]",,Low Pass,,17.629805,,,Abdou Kader Mangane,2953.0,,,,,,1,From Free Kick,Jérôme Le Moigne,401507.0,Right Defensive Midfield,96,Gazélec Ajaccio,160,['14cced68-02ad-4762-bd8a-f17dcfa2bbd0'],45,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:45.408,Pass,
,,,,,,,,,,,,,,,0.472607,,,,,,,,,,,,,,692bf3cc-5e27-4549-8e77-863eefc20190,1520,,"[54.4, 39.2]",3829447,43,,,,,1.2397002,,Right Foot,,,"[56.6, 45.6]",,Ground Pass,,6.7675695,,,Florent Balmont,3211.0,,,,,Recovery,1,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,97,Lille,143,['36dddee1-3d94-48a6-891f-e216a961f428'],52,,,,,,,,,,,,,,,,,,Lille,143,00:43:52.617,Pass,
,,,,,,,,,,,,,,,5.794158,,,,,,,,,,,,,,59a2d844-8591-478c-b9c1-5f5851c3d2b1,1523,,"[56.6, 45.6]",3829447,43,,,,,-0.5781823,,Right Foot,,,"[111.0, 10.1]",,High Pass,,64.95853,,,Éric Bauthéac,40486.0,,,,,,1,Regular Play,Florent Balmont,3211.0,Right Center Midfield,97,Lille,143,['06936973-4134-4ce9-9f09-3122bd612e0d'],55,,,,,,,,,,,,,,,,,,Lille,143,00:43:55.143,Pass,
,,,,,,,,,,,,,,,1.517921,,,,,,,,,,,,,,c1e25884-5197-40b4-ba8e-4a7b37c0e5ae,1528,,"[120.0, 0.1]",3829447,44,,,,,1.6721429,,Right Foot,,,"[116.4, 35.5]",,High Pass,True,35.58258,Incomplete,,Renato Civelli,29057.0,,,Inswinging,,Corner,1,From Corner,Sofiane Boufal,3625.0,Right Wing,98,Lille,143,"['1c2f6396-abc2-491c-8a96-c6a6d05568d3', '31ac6154-e3af-470c-b838-017c181ff5c5']",33,,,,,,,,,,,,,,,,,,Lille,143,00:44:33.381,Pass,
,,,,,,,,,,,,,,,1.658413,,,,,,,,,,,,,,b535ee35-e539-4394-ba10-04b40f83cc69,1531,,"[1.1, 4.7]",3829447,44,,,,,0.012096184,,Left Foot,,,"[25.9, 5.0]",,Low Pass,,24.801815,,,Kévin Mayi,7430.0,,,,,Recovery,1,From Counter,Pablo Jean Antoine Martínez,3207.0,Left Back,99,Gazélec Ajaccio,160,['9dbe80e0-1a6d-4e3d-b68b-2085f43ded99'],38,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:38.643,Pass,
,,,,,,,,,,,,,,,2.519682,,,,,,,,,,,,,,a8a73a8a-59b3-4528-9296-7f25c9bce118,1537,,"[30.6, 0.1]",3829447,44,,True,,,2.567288,,,,,"[3.4, 17.7]",,Low Pass,,32.39753,,,Clément Maury,401508.0,,,,,Throw-in,1,From Throw In,Pablo Jean Antoine Martínez,3207.0,Left Back,100,Gazélec Ajaccio,160,['2897cb0a-4c2e-47ca-bad2-c1dfa0e674fd'],50,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:50.381,Pass,
,,,,,,,,,,,,,,,3.574628,,,,,,,,,,,,,,696fd7fc-ad10-4423-b062-fca6a106ecb5,1539,,"[21.5, 31.9]",3829447,45,,,,,-0.16318072,,Left Foot,,,"[79.2, 22.4]",,High Pass,,58.476833,,,Grégory Pujol,401506.0,,,,,,1,From Throw In,Clément Maury,401508.0,Goalkeeper,100,Gazélec Ajaccio,160,['a6c2163a-9e3b-4bf0-a7f7-f5915210b522'],0,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:45:00.412,Pass,
,,,,,,,,,,,,,,,1.166324,,,,,,,,,,,,,,26c95f2d-d699-43a2-a4f1-ab36d3574861,1543,,"[79.2, 22.4]",3829447,45,,,,,0.15370753,,Left Foot,,,"[86.3, 23.5]",,High Pass,,7.184706,Incomplete,,Jacques Zoua Daogari,401505.0,,,,,,1,From Throw In,Grégory Pujol,401506.0,Right Center Forward,100,Gazélec Ajaccio,160,"['6c197365-b89f-4cfd-ba5d-f0747efcae44', 'd1e79b53-d77f-4814-94fa-42b8ad539187']",4,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:45:04.027,Pass,
,,,,,,,,,,,,,,,0.736577,,,,,,,,,,,,,,a714a0da-d3e4-4ab5-ae2f-f453749e8ea2,1549,,"[41.9, 57.7]",3829447,45,,,,,0.5532943,,Right Foot,,,"[48.7, 61.9]",,Ground Pass,,7.9924965,,,Florent Balmont,3211.0,,,,,,1,Regular Play,Marko Baša,40523.0,Left Center Back,101,Lille,143,"['1b904b56-fa87-4586-969e-4d1e54313a0f', '57487564-acae-46f1-bb1d-b55045d545a6']",7,,,,,,,,,,,,,,,,,,Lille,143,00:45:07.344,Pass,True
,,,,,,,,,,,,,,,3.135437,,,,,,,,,,,,,,2fe42224-3c44-4c9b-9405-bebafaa0769c,1552,,"[52.0, 62.7]",3829447,45,,,,,0.20504197,,Right Foot,,,"[97.2, 72.1]",,High Pass,,46.167088,,,Baptiste Guillaume,3357.0,,,,,,1,Regular Play,Florent Balmont,3211.0,Right Center Midfield,101,Lille,143,['3a9fc122-8b85-4138-9985-05fc12017783'],10,,,,,,,,,,,,,,,,,,Lille,143,00:45:10.169,Pass,
,,,,,,,,,,,,,,,0.834708,,,,,,,,,,,,,,646baa8b-c46c-48df-97b6-c3fa3133c720,1558,,"[98.6, 71.1]",3829447,46,,,,,-1.2910188,f9b35229-9342-4ff0-bd14-3b8bc0761c8d,Right Foot,True,,"[106.3, 44.3]",,Low Pass,,27.884226,,,Éric Bauthéac,40486.0,True,,,,Free Kick,1,From Free Kick,Sébastien Corchia,6716.0,Right Back,102,Lille,143,['984e67d3-9d73-45ba-bb48-f939acbf6235'],35,,,,,,,,,,,,,,,,,,Lille,143,00:46:35.348,Pass,
,,,,,,,,,,,,,,,1.637621,,,,,,,,,,,,,,916e50a6-85de-4a2a-ac1f-ddc3b316a70f,1564,,"[7.9, 27.8]",3829447,46,,True,,,-0.738052,,Right Foot,,,"[28.9, 8.7]",,Ground Pass,,28.386793,,,Pablo Jean Antoine Martínez,3207.0,,,,,Free Kick,1,From Free Kick,Clément Maury,401508.0,Goalkeeper,103,Gazélec Ajaccio,160,,48,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:46:48.039,Pass,
,,,,,,,,,,,,,,,0.511378,,,,,,,,,,,,,,07c70941-f1e0-424b-81b7-f9d293129096,1570,,"[61.0, 40.1]",3829447,45,,True,,,-1.9756881,,Right Foot,,,"[60.7, 39.4]",,Ground Pass,,0.7615773,,,Grégory Pujol,401506.0,,,,,Kick Off,2,From Kick Off,Jacques Zoua Daogari,401505.0,Left Center Forward,104,Gazélec Ajaccio,160,['3ccd3fa0-a407-4ea4-beb9-0272df9ac185'],0,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:00.462,Pass,
,,,,,,,,,,,,,,,1.589532,,,,,,,,,,,,,,8bee543a-1712-48f4-8b9b-90b5c7f57de3,1572,,"[59.5, 39.8]",3829447,45,,,,,-3.113693,,Right Foot,,,"[38.0, 39.2]",,Ground Pass,,21.508371,,,Abdou Kader Mangane,2953.0,,,,,,2,From Kick Off,Grégory Pujol,401506.0,Right Center Forward,104,Gazélec Ajaccio,160,['3ce90cb2-6444-44cd-9a12-538eadcaa633'],1,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:01.257,Pass,
,,,,,,,,,,,,,,,3.09244,,,,,,,,,,,,,,4664be70-8b06-4e9f-88cf-aff639050bc0,1575,,"[38.8, 30.2]",3829447,45,,,,,-0.37185606,,Right Foot,,,"[88.8, 10.7]",,High Pass,,53.66796,Incomplete,,Jacques Zoua Daogari,401505.0,,,,,,2,From Kick Off,Abdou Kader Mangane,2953.0,Left Center Back,104,Gazélec Ajaccio,160,"['9b54604b-9266-4ae0-8ab2-17963754dd71', 'c66bee39-f8ed-46a7-91cb-3c5ddf1ddd6b']",4,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:04.261,Pass,
,,,,,,,,,,,,,,,1.694492,,,,,,,,,,,,,,9b54604b-9266-4ae0-8ab2-17963754dd71,1578,,"[31.3, 69.4]",3829447,45,,,,True,-1.7234457,,,,,"[30.1, 61.6]",,Low Pass,,7.891768,Incomplete,,Florent Balmont,3211.0,,,,,Recovery,2,From Kick Off,Sébastien Corchia,6716.0,Right Back,104,Gazélec Ajaccio,160,"['07752375-238c-43ec-b22c-f0011b6fb995', '2cff4664-d2e2-42a0-9bea-a92f6bb5fa5d', '4664be70-8b06-4e9f-88cf-aff639050bc0', '85c96ad4-dd1b-4b36-ab33-27488bf3a794']",7,,,,,,,,,,,,,,,,,,Lille,143,00:00:07.353,Pass,True
,,,,,,,,,,,,,,,2.517827,,,,,,,,,,,,,,21838d38-969b-4daf-abb0-36f8079d035b,1581,,"[32.5, 65.1]",3829447,45,,,,,-0.10294859,,Right Foot,,,"[83.8, 59.8]",,High Pass,,51.573055,Incomplete,,Baptiste Guillaume,3357.0,,,,,Free Kick,2,From Free Kick,Vincent Enyeama,40484.0,Goalkeeper,105,Lille,143,"['22eac4e0-f848-475b-b7df-8cc01e327956', '562d669e-cf47-4918-8f2a-7826ca1bd73e']",30,,,,,,,,,,,,,,,,,,Lille,143,00:00:30.901,Pass,
,,,,,,,,,,,,,,,1.969182,,,,,,,,,,,,,,666a9784-abd9-4a5d-9d88-c52ed8495f91,1586,,"[68.4, 63.9]",3829447,45,,,,,-0.309093,,Right Foot,,,"[92.2, 56.3]",,High Pass,,24.983995,Incomplete,,Baptiste Guillaume,3357.0,,,,,Recovery,2,From Free Kick,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,105,Lille,143,"['161341e9-4a00-4f69-abcd-7aef5a254a3a', '4ca8cda4-c8b5-41d2-8bc5-1d7b63fddc72']",36,,,,,,,,,,,,,,,,,,Lille,143,00:00:36.989,Pass,
,,,,,,,,,,,,,,,1.960192,,,,,,,,,,,,,,4ca8cda4-c8b5-41d2-8bc5-1d7b63fddc72,1588,,"[27.9, 23.8]",3829447,45,,,,,-0.074396595,,Head,,,"[60.1, 21.4]",,High Pass,,32.289318,,,Jacques Zoua Daogari,401505.0,,,,,Recovery,2,From Free Kick,Abdou Kader Mangane,2953.0,Left Center Back,105,Lille,143,"['4cb66d1b-8f99-4032-a999-a56446a2f6ef', '666a9784-abd9-4a5d-9d88-c52ed8495f91']",38,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:38.958,Pass,
,,,,,,,,,,,,,,,1.243315,,,,,,,,,,,,,,ddd811ef-b197-4155-a915-6b45bc30a58c,1592,,"[64.7, 50.8]",3829447,45,,,,,1.1378558,,Right Foot,,,"[70.2, 62.7]",,Ground Pass,,13.109538,,,Florent Balmont,3211.0,,,,,Recovery,2,From Free Kick,Ronny Rodelin,2955.0,Left Center Midfield,105,Lille,143,['b8fd51b4-273d-47bc-9791-a23ab4caf8cb'],42,,,,,,,,,,,,,,,,,,Lille,143,00:00:42.472,Pass,
,,,,,,,,,,,,,,,0.61106,,,,,,,,,,,,,,547402b4-6987-4df2-a9c5-348531f8a9eb,1596,,"[68.8, 58.9]",3829447,45,,,,,0.13927926,,Right Foot,,,"[79.5, 60.4]",,Ground Pass,,10.804628,,,Sofiane Boufal,3625.0,,,,,,2,From Free Kick,Florent Balmont,3211.0,Right Center Midfield,105,Lille,143,['2897c0ff-3053-4aeb-b816-20ebd488f76a'],44,,,,,,,,,,,,,,,,,,Lille,143,00:00:44.755,Pass,
,,,,,,,,,,,,,,,0.75608,,,,,,,,,,,,,,01b06762-0133-40e5-b0e9-5ce0d46a17e6,1599,,"[78.0, 60.6]",3829447,45,,,,,2.9945142,,Right Foot,,,"[69.9, 61.8]",,Ground Pass,,8.188406,,,Florent Balmont,3211.0,,,,,,2,From Free Kick,Sofiane Boufal,3625.0,Right Wing,105,Lille,143,['f348059c-355e-4dc0-9843-959697040bf3'],45,,,,,,,,,,,,,,,,,,Lille,143,00:00:45.564,Pass,
,,,,,,,,,,,,,,,1.03209,,,,,,,,,,,,,,87f7229e-75fa-4323-84e5-f772a0ca22fc,1602,,"[70.2, 64.5]",3829447,45,,,,,-1.3708034,,Right Foot,,,"[71.7, 57.1]",,Ground Pass,,7.5504966,,,Sofiane Boufal,3625.0,,,,,,2,From Free Kick,Florent Balmont,3211.0,Right Center Midfield,105,Lille,143,['c4d88d64-d6e3-4a68-8884-80aa6e03ba79'],48,,,,,,,,,,,,,,,,,,Lille,143,00:00:48.678,Pass,
,,,,,,,,,,,,,,,1.149252,,,,,,,,,,,,,,d78b3d59-5950-4217-9444-16f2d359e617,1604,,"[71.7, 57.1]",3829447,45,,,,,1.6133238,,Right Foot,,,"[71.1, 71.2]",,Ground Pass,,14.112761,,,Florent Balmont,3211.0,,,,,,2,From Free Kick,Sofiane Boufal,3625.0,Right Wing,105,Lille,143,['1154d681-e937-401e-8a6e-ae64f82d26a6'],49,,,,,,,,,,,,,,,,,,Lille,143,00:00:49.710,Pass,
,,,,,,,,,,,,,,,1.52531,,,,,,,,,,,,,,f47a1dd0-0e7b-438b-a88a-4bb30817b0a5,1607,,"[68.4, 68.8]",3829447,45,,,,,3.0983763,,Right Foot,,,"[49.9, 69.6]",,Ground Pass,,18.51729,,,Renato Civelli,29057.0,,,,,,2,From Free Kick,Florent Balmont,3211.0,Right Center Midfield,105,Lille,143,['c17bc780-290c-48d0-a589-ecb231a8acc0'],51,,,,,,,,,,,,,,,,,,Lille,143,00:00:51.791,Pass,
,,,,,,,,,,,,,,,3.121208,,,,,,,,,,,,,,c09b3476-403d-407a-be67-4f6c5686ce70,1610,,"[49.9, 69.6]",3829447,45,,,,,-1.7157103,,Right Foot,,,"[41.1, 9.3]",,Low Pass,,60.93874,,,Marko Baša,40523.0,,True,,,,2,From Free Kick,Renato Civelli,29057.0,Right Center Back,105,Lille,143,['ba8dc371-aee8-402b-aa18-5161960f5b91'],53,,,,,,,,,,,,,,,,,,Lille,143,00:00:53.359,Pass,
,,,,,,,,,,,,,,,1.666921,,,,,,,,,,,,,,6e4bdf82-0fc4-492e-b062-493e75851cad,1612,,"[54.0, 11.3]",3829447,46,,True,,,0.14470999,,Right Foot,,,"[73.9, 14.2]",,Ground Pass,,20.110197,,,Sofiane Boufal,3625.0,,,,,,2,From Free Kick,Marko Baša,40523.0,Left Center Back,105,Lille,143,['bb7c87cb-c4e7-4cb3-bd67-695ef6d7eab0'],9,,,,,,,,,,,,,,,,,,Lille,143,00:01:09.291,Pass,
