50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.270852,,,,,,,,,,,,,35d71bc9-9d70-4e08-8854-23b8b61a6ae5,1978,,,"[87.3, 41.3]",3829416,56,,,,,-0.21687362,,Right Foot,,,"[93.2, 40.0]",,High Pass,,6.041523,,Incomplete,,Alassane Pléa,3230.0,,,,Through Ball,True,,2,From Throw In,Valère Germain,3210.0,Left Wing Back,126,OGC Nice,136,"['1bbf1634-7276-4e8b-b686-d85bf8d8b09e', 'a81c98c4-f55c-4ebb-a0b3-237dd7679d67']",54,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:11:54.908,Pass,
,,,,,,,,,,,,,,,,3.519618,,,,,,,,,,,,,317b4d9c-147b-4b39-974a-82765b5e2274,1983,,,"[29.8, 47.3]",3829416,56,,,,,0.24594672,,Left Foot,,,"[78.4, 59.5]",,High Pass,,50.107883,,Incomplete,,Anthony Martial,20039.0,,,,,,,2,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,126,OGC Nice,136,"['34777103-0eef-4965-962c-fcbc8b3453ac', 'e9b059c2-7b81-4c08-95f6-e53eed8900c8']",57,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:11:57.580,Pass,
,,,,,,,,,,,,,,,,2.141565,,,,,,,,,,,,,34777103-0eef-4965-962c-fcbc8b3453ac,1986,,,"[41.7, 20.6]",3829416,57,,,,True,1.377369,,,,,"[43.6, 30.3]",,High Pass,,9.884331,,,,Paul Baysse,4443.0,,,,,,Recovery,2,From Throw In,Maxime Le Marchand,3229.0,Left Center Back,126,OGC Nice,136,"['317b4d9c-147b-4b39-974a-82765b5e2274', '9369f757-b35f-42a1-b9e9-1f2da91b26f1', 'accead21-ccdb-4a00-ae2b-1d608ae2d4a9']",1,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:01.099,Pass,True
,,,,,,,,,,,,,,,,1.513202,,,,,,,,,,,,,b92bbd7f-b0e3-4d46-b636-2fc7e39201e9,1989,,,"[43.0, 30.3]",3829416,57,,,,,0.28511775,,Head,,,"[54.6, 33.7]",,Low Pass,,12.088011,,,,Nampalys Mendy,4506.0,,,,,,,2,From Throw In,Paul Baysse,4443.0,Center Back,126,OGC Nice,136,['c64e24a0-e8c8-4193-b310-b81004eced1b'],3,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:03.269,Pass,
,,,,,,,,,,,,,,,,1.395684,,,,,,,,,,,,,3e6dc2ae-1617-457e-bb73-2fce937b1d94,1993,,,"[60.5, 42.8]",3829416,57,,,,,2.9098759,,Right Foot,,,"[51.6, 44.9]",,Ground Pass,,9.144397,,,,Vincent Koziello,4264.0,,,,,,,2,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,126,OGC Nice,136,['e2a6037e-a806-4a8d-86f1-1ba8dedf3027'],9,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:09.162,Pass,
,,,,,,,,,,,,,,,,1.234061,,,,,,,,,,,,,f4febb14-65a2-4ca7-bb7e-d7648b6fe40e,1997,,,"[49.5, 43.8]",3829416,57,,,,,-1.0040671,,Right Foot,,,"[56.5, 32.8]",,Ground Pass,,13.038404,,,,Jean Michaël Seri,3359.0,,,,,,,2,From Throw In,Vincent Koziello,4264.0,Right Center Midfield,126,OGC Nice,136,"['4eaded1c-0bba-411e-a461-5a036182d7e9', '748aefa6-b07e-433a-97a3-24c1393444b9']",10,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:10.954,Pass,True
,,,,,,,,,,,,,,,,2.726473,,,,,,,,,,,,,83bb95c1-7d77-4d10-aa47-a380e13a83f4,2000,,,"[56.9, 30.3]",3829416,57,,,,,-1.2599281,,Right Foot,,,"[64.9, 5.4]",,Ground Pass,,26.153585,,,,Maxime Le Marchand,3229.0,,,,,,,2,From Throw In,Jean Michaël Seri,3359.0,Left Center Midfield,126,OGC Nice,136,['d322e613-7284-47c6-8766-d54da4fe5339'],13,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:13.021,Pass,
,,,,,,,,,,,,,,,,1.547879,,,,,,,,,,,,,053205c2-1ad4-421e-9adb-785ae89d519f,2003,,,"[70.8, 5.4]",3829416,57,,,,,-0.17871778,,Left Foot,,,"[86.3, 2.6]",,Ground Pass,,15.750873,,,,Alassane Pléa,3230.0,,,,,,,2,From Throw In,Maxime Le Marchand,3229.0,Left Center Back,126,OGC Nice,136,['04eca982-2f72-42f2-9c5a-2771a87def26'],15,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:15.787,Pass,
,,,,,,,,,,,,,,,,1.908475,,,,,,,,,,,,,9edf0bfb-f103-4bbd-abc3-5eb5bed3e510,2011,,,"[7.0, 44.1]",3829416,57,,,,,-0.82384074,,Right Foot,,,"[19.5, 30.6]",,Ground Pass,,18.398369,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,Goal Kick,2,From Goal Kick,Danijel Subašić,3444.0,Goalkeeper,127,AS Monaco,129,['1818b3af-9e00-4c12-b5ee-afa00126d66f'],44,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:12:44.111,Pass,
,,,,,,,,,,,,,,,,1.154462,,,,,,,,,,,,,c116fc94-f9c8-4a23-80a4-bca461ecd307,2014,,,"[21.4, 30.2]",3829416,57,,,,,0.6070999,,Right Foot,,,"[38.1, 41.8]",,Ground Pass,,20.33347,,,,Jérémy Toulalan,3406.0,,,,,,,2,From Goal Kick,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,127,AS Monaco,129,['43748f49-444e-4f39-b499-369f3c34950f'],46,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:12:46.519,Pass,
,,,,,,,,,,,,,,,,1.485053,,,,,,,,,,,,,03a9bfca-8fb0-4907-8127-0146a21903a0,2017,,,"[37.2, 37.5]",3829416,57,,,,,-1.3831565,,Right Foot,,,"[40.2, 21.7]",,Ground Pass,,16.082289,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,,2,From Goal Kick,Jérémy Toulalan,3406.0,Right Defensive Midfield,127,AS Monaco,129,['271c08ad-a26f-4597-bb4a-f6e9857f5419'],48,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:12:48.821,Pass,
,,,,,,,,,,,,,,,,1.580625,,,,,,,,,,,,,598b5ce7-bb78-4535-8e2d-40e591c7c066,2020,,,"[64.2, 24.2]",3829416,57,,,,,2.9507616,,Right Foot,,,"[55.4, 25.9]",,Ground Pass,,8.962701,,,,Jérémy Toulalan,3406.0,,,,,,,2,From Goal Kick,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,127,AS Monaco,129,['7e6769bc-b65b-4274-83db-6dd3f4454ad4'],54,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:12:54.809,Pass,
,,,,,,,,,,,,,,,,0.750127,,,,,,,,,,,,,97d823f1-0eae-40a0-ae76-abe77f1f387f,2023,,,"[55.4, 27.8]",3829416,57,,,,,0.9490588,,Right Foot,,,"[64.5, 40.5]",,Ground Pass,,15.6237,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,,2,From Goal Kick,Jérémy Toulalan,3406.0,Right Defensive Midfield,127,AS Monaco,129,['b2e88e7b-ad7e-4237-b359-5cef7e99012f'],56,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:12:56.726,Pass,
,,,,,,,,,,,,,,,,2.416206,,,,,,,,,,,,,a645ddf6-1e33-40e5-97fe-b4bf0c1f4fe2,2026,,,"[66.8, 47.9]",3829416,57,,,,,1.0063093,,Right Foot,,,"[85.1, 76.8]",,High Pass,,34.206726,,,,Fábio Henrique Tavares,3247.0,,,,,,,2,From Goal Kick,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,127,AS Monaco,129,['5efcc6c6-7c8b-4c30-80f4-4bbf75633971'],59,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:12:59.865,Pass,
,,,,,,,,,,,,,,,,0.639512,,,,,,,,,,,,,086041a2-0e4e-45e9-8cb3-215e6ab97188,2029,,,"[95.3, 75.8]",3829416,58,,,,,-0.937791,,Right Foot,,,"[107.7, 58.9]",,Low Pass,,20.961155,,Incomplete,,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,,,,,,,2,From Goal Kick,Fábio Henrique Tavares,3247.0,Right Back,127,AS Monaco,129,"['84764e60-8f45-4028-9486-49b940359b74', 'e5e98ebc-b88c-4085-9528-f9005288e862']",4,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:04.961,Pass,
,,,,,,,,,,,,,,,,1.143897,,,,,,,,,,,,,c29ce959-08f5-4688-ae19-8456e390324e,2034,,,"[81.6, 80.0]",3829416,58,,,,,-2.6011732,,,,,"[74.6, 75.8]",,Low Pass,,8.163333,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,Throw-in,2,From Throw In,Fábio Henrique Tavares,3247.0,Right Back,128,AS Monaco,129,['afb2a8f4-5f24-4d7a-93cd-b48710c52f1a'],15,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:15.185,Pass,
,,,,,,,,,,,,,,,,1.022206,,,,,,,,,,,,,57764237-2316-4878-baf8-581182642d42,2037,,,"[74.8, 73.2]",3829416,58,,,,,-1.1162119,,Left Foot,,,"[81.3, 59.9]",,Ground Pass,,14.803378,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,,2,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,128,AS Monaco,129,['55b41ada-dc40-4db8-b637-60881b328d72'],18,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:18.183,Pass,
,,,,,,,,,,,,,,,,1.826688,,,,,,,,,,,,,6d505b36-0e6c-436d-aafd-73501d375e6d,2040,,,"[81.3, 59.9]",3829416,58,,,,,-3.0008624,,Right Foot,,,"[69.3, 58.2]",,Ground Pass,,12.119819,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,,2,From Throw In,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,128,AS Monaco,129,['724f5122-8ec7-4ce0-9a1e-18febe49e197'],20,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:20.221,Pass,
,,,,,,,,,,,,,,,,1.301659,,,,,,,,,,,,,0928f37b-8734-4078-9d5e-61297834ec30,2042,,,"[70.6, 58.7]",3829416,58,,,,,-1.7975951,,Left Foot,,,"[66.4, 40.5]",,Ground Pass,,18.67833,,,,Jérémy Toulalan,3406.0,,,,,,,2,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,128,AS Monaco,129,['8066319a-621a-4a7d-b203-8cb992c5cff7'],22,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:22.047,Pass,
,,,,,,,,,,,,,,,,1.203925,,,,,,,,,,,,,8343aeb6-b7fc-4a4f-ab5e-d12d6d9134de,2045,,,"[76.7, 38.6]",3829416,58,,,,,1.5304142,,Right Foot,,,"[77.1, 48.5]",,Ground Pass,,9.908077,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,,2,From Throw In,Jérémy Toulalan,3406.0,Right Defensive Midfield,128,AS Monaco,129,['f6169528-9f28-41fe-bd45-d64c1deede7c'],27,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:27.259,Pass,
,,,,,,,,,,,,,,,,1.779764,,,,,,,,,,,,,48d23aaa-5c0b-451c-9fd4-47239fbc79e9,2048,,,"[76.5, 51.9]",3829416,58,,,,,1.6449842,,Right Foot,,,"[75.4, 66.7]",,Ground Pass,,14.840822,,,,Andrea Raggi,3374.0,,,,,,,2,From Throw In,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,128,AS Monaco,129,['f230a932-47bc-4e94-9f3e-c926e8b384d3'],33,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:33.476,Pass,
,,,,,,,,,,,,,,,,1.114516,,,,,,,,,,,,,10ea1847-d383-4f0e-987e-c0b4e3a98605,2051,,,"[78.0, 67.7]",3829416,58,,,,,-1.7100756,,Right Foot,,,"[76.5, 57.0]",,Ground Pass,,10.804628,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,,2,From Throw In,Andrea Raggi,3374.0,Right Center Back,128,AS Monaco,129,['8d01d3cd-3404-441a-bee7-a5006095d71b'],36,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:36.876,Pass,
,,,,,,,,,,,,,,,,2.301657,,,,,,,,,,,,,4e8094a6-fb12-4f9f-8f5e-85396c696e6a,2054,,,"[78.0, 52.7]",3829416,58,,,,,-1.6233793,,Right Foot,,,"[76.5, 24.2]",,Ground Pass,,28.539446,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,,2,From Throw In,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,128,AS Monaco,129,['c6a10a11-d262-432d-ad5a-11e46fbfc954'],40,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:40.014,Pass,
,,,,,,,,,,,,,,,,1.636003,,,,,,,,,,,,,8bd381e7-3897-4afd-b059-72ef1fbb370f,2057,,,"[78.4, 18.7]",3829416,58,,,,,-0.5121706,,Right Foot,,,"[100.1, 6.5]",,Ground Pass,,24.894377,,,,Layvin Kurzawa,4326.0,,,,,,,2,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,128,AS Monaco,129,['c1625930-a729-44d6-b556-b1b1674a75ba'],44,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:44.122,Pass,
,,,,,,,,,,,,,,,,1.295174,,,,,,,,,,,,,d9b73c63-5697-481d-8ad5-020c0308eb0e,2060,,,"[96.8, 6.5]",3829416,58,,,,,2.9557908,,Left Foot,,,"[83.5, 9.0]",,Ground Pass,,13.532923,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,,2,From Throw In,Layvin Kurzawa,4326.0,Left Back,128,AS Monaco,129,['80e6f61e-f8d1-43f6-8eb9-e1798b18e4c4'],47,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:47.950,Pass,
,,,,,,,,,,,,,,,,0.734295,,,,,,,,,,,,,3f30bb9c-ea4d-4676-b984-7c7926b8f64a,2063,,,"[83.9, 9.7]",3829416,58,,,,,1.4570043,,Right Foot,,,"[85.1, 20.2]",,Ground Pass,,10.568349,,,,Stephan El Shaarawy,6979.0,,,,,,,2,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,128,AS Monaco,129,['6b9abd43-a761-482b-b69a-f9a48f9432aa'],50,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:50.482,Pass,
,,,,,,,,,,,,,,,,1.286925,,,,,,,,,,,,,282ddbd3-a15f-4cf6-b17f-8dfdc1224617,2065,,,"[83.9, 18.1]",3829416,58,,,,,-1.4477104,,Left Foot,,,"[85.1, 8.4]",,Ground Pass,,9.773945,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,,2,From Throw In,Stephan El Shaarawy,6979.0,Left Wing,128,AS Monaco,129,['e8c8c442-aaf1-44c9-a4a8-2cf81da72291'],51,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:51.216,Pass,
,,,,,,,,,,,,,,,,1.105033,,,,,,,,,,,,,47341e8d-c202-445f-bb1c-c73aea56bdf2,2068,,,"[85.8, 9.5]",3829416,58,,,,,1.5822244,,Right Foot,,,"[85.6, 27.0]",,Ground Pass,,17.501143,,,,Stephan El Shaarawy,6979.0,,,,,,,2,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,128,AS Monaco,129,['869d8655-9a39-4c9e-bcdf-e37ac7453599'],54,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:54.226,Pass,
,,,,,,,,,,,,,,,,1.510406,,,,,,,,,,,,,be615702-79a3-45e8-b180-395f5b449c5f,2071,,,"[85.6, 27.0]",3829416,58,,,,,-1.8571485,,Left Foot,,,"[80.3, 9.0]",,Ground Pass,,18.764061,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,,2,From Throw In,Stephan El Shaarawy,6979.0,Left Wing,128,AS Monaco,129,['b5d55e9e-b258-4a5d-bda3-3aab5ba284d4'],55,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:55.601,Pass,
,,,,,,,,,,,,,,,,1.157035,,,,,,,,,,,,,aa6d7c55-e074-4c48-b980-98d866cd2ba0,2074,,,"[80.3, 9.0]",3829416,58,,,,,0.4798875,,Right Foot,,,"[97.4, 17.9]",,Ground Pass,,19.277449,,,,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,,,,,,,2,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,128,AS Monaco,129,['33812d0a-9d22-4316-bb47-6a37b6888995'],58,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:58.222,Pass,
,,,,,,,,,,,,,,,,1.819883,,,,,,,,,,,,,17d414c7-1059-47c2-98e0-cb50053328be,2079,,,"[116.0, 7.6]",3829416,59,,,,,-3.072875,,Right Foot,,,"[91.3, 5.9]",,Ground Pass,,24.758432,,,,Layvin Kurzawa,4326.0,,,,,,,2,From Throw In,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,Right Wing,128,AS Monaco,129,['900cbdbe-490d-486a-99c2-059a93a649a0'],5,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:14:05.145,Pass,
,,,,,,,,,,,,,,,,0.966367,,,,,,,,,,,,,a2a63edb-f237-4626-b811-c472172f6a2e,2098,,,"[4.5, 55.0]",3829416,59,,,,,1.4056476,,Right Foot,,,"[6.9, 69.4]",,Ground Pass,,14.59863,,,,Kévin Gomis,401474.0,,,,,,Recovery,2,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,129,OGC Nice,136,['b68a56c6-4878-4b67-ac87-329014dc6ad9'],15,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:14:15.884,Pass,
,,,,,,,,,,,,,,,,1.298891,,,,,,,,,,,,,008e5486-5215-4886-ae71-1a91411c4df6,2101,,,"[8.1, 69.4]",3829416,59,,,,,0.03904265,,Right Foot,,,"[33.7, 70.4]",,Ground Pass,,25.619524,,,,Alassane Pléa,3230.0,,,,,,,2,Regular Play,Kévin Gomis,401474.0,Right Center Back,129,OGC Nice,136,['70436fe6-b457-4fd4-a6a9-18a0da13d2f3'],18,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:14:18.173,Pass,
,,,,,,,,,,,,,,,,1.475686,,,,,,,,,,,,,e37c5920-3f2a-4ce8-ab49-91d79037a55a,2105,,,"[33.1, 71.1]",3829416,59,,,,,-1.2776095,,Right Foot,,,"[37.9, 55.2]",,Ground Pass,,16.608732,,Incomplete,,Jean Michaël Seri,3359.0,,,,,,,2,Regular Play,Alassane Pléa,3230.0,Center Forward,129,OGC Nice,136,"['360a272b-fce8-480a-9f37-e20237c60137', '53508daa-1627-4a3d-aae7-edc325dca89f', 'acedd5f0-3e33-4db9-a374-e81ce1983d39']",19,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:14:19.865,Pass,True
,,,,,,,,,,,,,,,,2.017439,,,,,,,,,,,,,acedd5f0-3e33-4db9-a374-e81ce1983d39,2108,,,"[82.2, 24.9]",3829416,59,,,,,-2.6494975,,Right Foot,,,"[62.8, 14.5]",,Ground Pass,,22.011814,,,,Jérémy Toulalan,3406.0,,,,,,Recovery,2,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,130,AS Monaco,129,"['83e7b57c-ad8f-4606-9ea4-cf695e14d4da', 'c5a32927-64ad-4075-8b56-529441a194a7', 'e37c5920-3f2a-4ce8-ab49-91d79037a55a']",21,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:14:21.340,Pass,True
,,,,,,,,,,,,,,,,1.59713,,,,,,,,,,,,,04d6e600-1595-4b94-98b7-9d15698c590b,2110,,,"[62.8, 14.9]",3829416,59,,,,,1.966023,,Right Foot,,,"[56.0, 31.2]",,Ground Pass,,17.661541,,,,Andrea Raggi,3374.0,,,,,,,2,Regular Play,Jérémy Toulalan,3406.0,Right Defensive Midfield,130,AS Monaco,129,['073e45bb-0318-4927-bd1d-4fb8644792b3'],23,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:14:23.358,Pass,
,,,,,,,,,,,,,,,,2.599792,,,,,,,,,,,,,812cb33e-8efb-4c90-9b60-85e353b5c136,2113,,,"[63.2, 47.3]",3829416,59,,,,,1.4625257,,Right Foot,,,"[65.7, 70.3]",,Ground Pass,,23.135471,,,,Fábio Henrique Tavares,3247.0,,,,,,,2,Regular Play,Andrea Raggi,3374.0,Right Center Back,130,AS Monaco,129,['7383dd63-3c62-48ca-9997-853772a6b94b'],26,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:14:26.277,Pass,
,,,,,,,,,,,,,,,,1.554516,,,,,,,,,,,,,3e092743-dab0-4549-a9d8-0db38752a907,2116,,,"[65.7, 69.9]",3829416,59,,,,,-1.3481354,,Right Foot,,,"[69.3, 54.0]",,Ground Pass,,16.302454,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,,2,Regular Play,Fábio Henrique Tavares,3247.0,Right Back,130,AS Monaco,129,['fcd67ac7-3622-4f08-b702-1ef566440427'],29,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:14:29.704,Pass,
,,,,,,,,,,,,,,,,1.409447,,,,,,,,,,,,,2751948f-885b-4f81-9a28-e848896b4183,2119,,,"[71.2, 53.8]",3829416,59,,,,,0.08896641,,Right Foot,,,"[92.5, 55.7]",,Ground Pass,,21.384573,,,,Anthony Martial,20039.0,,,,,,,2,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,130,AS Monaco,129,['57826111-d24f-4a39-a07b-79a53cf177f5'],32,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:14:32.682,Pass,
,,,,,,,,,,,,,,,,1.119645,,,,,,,,,,,,,d3e3b565-08bc-405d-9681-80e341245b29,2123,,,"[92.5, 66.1]",3829416,59,,,,,0.7538297,,Right Foot,,,"[102.3, 75.3]",,Ground Pass,,13.441726,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,,2,Regular Play,Anthony Martial,20039.0,Center Forward,130,AS Monaco,129,['b966a648-0dd6-4b53-9df6-b63c6b2dd506'],37,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:14:37.862,Pass,
,,,,,,,,,,,,,,,,1.461162,,,,,,,,,,,,,736400e6-ced1-4de9-b14a-a88adafe6885,2126,,,"[87.7, 72.8]",3829416,59,,,,,-1.8838891,,Left Foot,,,"[83.2, 58.9]",,Ground Pass,,14.6102705,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,,2,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,130,AS Monaco,129,['65e6f1d4-9892-4de6-9992-cea2a18c42b8'],42,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:14:42.262,Pass,
,,,,,,,,,,,,,,,,0.719369,,,,,,,,,,,,,8ebcba90-d293-44b1-9c30-eccfca332ed8,2130,,,"[83.9, 59.9]",3829416,59,,,,,1.589662,,Right Foot,,,"[83.7, 70.5]",,Ground Pass,,10.601887,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,,2,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,130,AS Monaco,129,['35345c56-4eb1-4fd5-aded-7e19e5d96138'],44,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:14:44.623,Pass,
,,,,,,,,,,,,,,,,1.264,,,,,,,,,,,,,c0b49e11-94ad-4107-bb86-213ca91175e5,2133,,,"[91.1, 72.6]",3829416,59,,,,,-1.8830684,,Left Foot,,,"[87.0, 59.9]",,Ground Pass,,13.345411,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,,2,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,130,AS Monaco,129,['505dbc34-c6f3-4232-9466-573954aed7cd'],47,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:14:47.912,Pass,
,,,,,,,,,,,,,,,,3.503014,,,,,,,,,,,,,9f547754-196a-4b7f-a80a-cc5ee40d897c,2137,,,"[87.5, 58.0]",3829416,59,,,,,-1.4826046,,Right Foot,,,"[91.7, 10.5]",,Ground Pass,,47.68532,,,,Layvin Kurzawa,4326.0,,,True,,,,2,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,130,AS Monaco,129,['0993d544-2513-42fb-be92-4599f8c6b7b9'],50,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:14:50.333,Pass,
,,,,,,,,,,,,,,,,1.083158,,,,,,,,,,,,,d517a66d-2001-4e13-807c-e515427b629b,2140,,,"[91.3, 10.1]",3829416,59,,,,,1.7532117,,Left Foot,,,"[89.4, 20.4]",,Ground Pass,,10.473777,,,,Stephan El Shaarawy,6979.0,,,,,,,2,Regular Play,Layvin Kurzawa,4326.0,Left Back,130,AS Monaco,129,['da327a38-2882-49aa-b446-a81f0e5d0787'],55,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:14:55.634,Pass,
,,,,,,,,,,,,,,,,1.00741,,,,,,,,,,,,,a711f1a6-d6bb-4ee7-8049-59f7388ab3b9,2144,,,"[89.4, 18.1]",3829416,59,,,,,-1.377369,,Right Foot,,,"[91.3, 8.4]",,Ground Pass,,9.884331,,,,Layvin Kurzawa,4326.0,,,,,,,2,Regular Play,Stephan El Shaarawy,6979.0,Left Wing,130,AS Monaco,129,"['40e1adf6-9b72-4069-8c47-dcb30052fe12', 'aaa9c419-c3ef-4d5c-9de3-95806f57c3d4']",56,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:14:56.981,Pass,True
,,,,,,,,,,,,,,,,1.17091,,,,,,,,,,,,,0dbbebd4-1029-435b-8a45-cf5ca173b4c4,2147,,,"[91.3, 8.4]",3829416,60,,,,,2.2974386,,Left Foot,,,"[84.9, 15.6]",,Ground Pass,,9.633276,,,,Stephan El Shaarawy,6979.0,,,,,,,2,Regular Play,Layvin Kurzawa,4326.0,Left Back,130,AS Monaco,129,['774da94f-e2df-4209-ab72-a6ab9ec78bd4'],0,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:15:00.072,Pass,
