50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[34.9, 19.8]",,,,,,,,,,,,1.335901,,,,,,,,,,,9c14fd20-0a5f-489b-94fc-8d08f48d7dab,403,,"[46.2, 15.4]",3900494,9,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Chantôme,7552.0,Left Defensive Midfield,26,Bordeaux,146,"['037062d4-ae0a-4d87-b5df-f6279da025d2', 'c832c303-9a4f-4696-98da-8e5ee08cacf4', 'ff930a06-8a68-4f50-baed-59cb0ee71390']",37,,,,,,,,,,,,,,,,Bordeaux,146,00:09:37.820,Carry,True
,,,,"[8.8, 45.9]",,,,,,,,,,,,1.200018,,,,,,,,,,,48de5a04-a08e-476a-9a7c-67d4a33121fc,406,,"[9.2, 44.2]",3900494,9,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cédric Carrasso,40533.0,Goalkeeper,26,Bordeaux,146,"['27e4be28-59b5-4e1e-a425-5d6e3f890186', '2def3ad5-2275-4d90-a8b6-8f92ff2044f5']",42,,,,,,,,,,,,,,,,Bordeaux,146,00:09:42.265,Carry,
,,,,"[32.8, 41.2]",,,,,,,,,,,,1.233035,,,,,,,,,,,e547a5ae-1eb9-40dc-978b-07b470f8df82,413,,"[32.6, 35.7]",3900494,9,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Biyogo Poko,30338.0,Right Defensive Midfield,26,Bordeaux,146,"['cdc2acbb-ef59-4f9e-b1bd-d399337f81bf', 'f1aecadb-29cb-4392-a018-6ae5ec75e0fd']",49,,,,,,,,,,,,,,,,Bordeaux,146,00:09:49.860,Carry,
,,,,"[7.7, 41.7]",,,,,,,,,,,,1.767216,,,,,,,,,,,7b25b737-75ee-4cb6-b9d0-743a01eca582,419,,"[6.0, 40.4]",3900494,9,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cédric Carrasso,40533.0,Goalkeeper,26,Bordeaux,146,"['9a5bcc84-13d3-4f58-afb6-6ce818a2a70b', 'a79ae724-04b8-4e89-935e-fff69e3acdfe', 'cb12247a-1431-4b02-a84d-cfbb6edb592f']",55,,,,,,,,,,,,,,,,Bordeaux,146,00:09:55.385,Carry,True
,,,,"[75.4, 73.9]",,,,,,,,,,,,0.122457,,,,,,,,,,,aaee4c00-e116-4136-8ae6-51a1c10d8801,428,,"[75.4, 73.9]",3900494,10,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amos Youga,7389.0,Right Center Midfield,26,Bordeaux,146,"['5b627f44-b964-48fe-b693-911dc0365bc6', 'ccf4aedc-6d08-4e86-a80c-8c702003e43a', 'eab22aae-3aa9-40bd-a4ad-1b091f4ffdbd']",3,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:10:03.669,Carry,True
,,,,"[25.3, 8.7]",,,,,,,,,,,,1.155725,,,,,,,,,,,e0117ba8-5b13-41cb-932d-4c90e97453b2,432,,"[24.4, 14.1]",3900494,10,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas Pallois,3256.0,Left Center Back,26,Bordeaux,146,"['b9318036-32bb-42f3-9590-8d2ca572bb24', 'dfd9e8da-07a7-4b54-8196-3f6bfdce61df']",5,,,,,,,,,,,,,,,,Bordeaux,146,00:10:05.433,Carry,
,,,,"[68.3, 9.4]",,,,,,,,,,,,0.039999,,,,,,,,,,,4669b10e-6b54-45a7-8566-5bab812528d7,439,,"[68.3, 10.0]",3900494,10,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Alejandro Rolan Silva,6739.0,Center Forward,27,Bordeaux,146,"['62c5c7ce-8384-4f35-8b0a-db7d27d06219', '7b88aaf1-344e-421b-9730-27b0ff83e165', 'c9633788-8b14-40db-93f3-1aadd2d82d46']",17,,,,,,,,,,,,,,,,Bordeaux,146,00:10:17.646,Carry,True
,,,,"[7.8, 35.0]",,,,,,,,,,,,0.279998,,,,,,,,,,,5130dd4b-55c3-4561-b881-3fc94b0c7cf5,443,,"[7.8, 35.0]",3900494,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Maury,401508.0,Goalkeeper,28,Gazélec Ajaccio,160,"['cf4a6da7-9ab2-4c3b-9b9c-d2258fe0e89f', 'e1c5c5a3-b02a-4dff-b35e-bb268e40e215']",23,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:10:23.656,Carry,
,,,,"[44.3, 70.3]",,,,,,,,,,,,0.04,,,,,,,,,,,deffabfc-fb99-45e7-ac0a-1c20da5cdeba,446,,"[44.3, 70.3]",3900494,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandre Coeff,7428.0,Right Back,28,Gazélec Ajaccio,160,"['72fea49e-2144-4c84-b251-9a80bed7de09', 'b1d48a05-4b65-4304-8559-f672a687bf6a']",25,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:10:25.774,Carry,
,,,,"[33.9, 72.9]",,,,,,,,,,,,1.170062,,,,,,,,,,,8cb22dbb-0a0e-4e31-bda5-9cc9bf8f22a0,454,,"[30.6, 71.8]",3900494,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roderic Filippi,7808.0,Right Center Back,30,Gazélec Ajaccio,160,"['ab48b854-e332-46bd-bffa-c50b45db8c96', 'dc7377de-7911-458e-8cbe-57b9728ff2da']",47,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:10:47.836,Carry,
,,,,"[71.5, 69.2]",,,,,,,,,,,,0.157597,,,,,,,,,,,0a314b05-dc30-442c-bcbd-31d865c6d5ba,460,,"[71.5, 69.2]",3900494,10,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amos Youga,7389.0,Right Center Midfield,31,Gazélec Ajaccio,160,"['4c44703c-6854-4289-bbad-1d1cc59e2f7a', 'f4a0719a-ea37-4247-a7b4-e7d0306e7175']",58,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:10:58.924,Carry,
,,,,"[65.5, 74.2]",,,,,,,,,,,,0.729383,,,,,,,,,,,e0510dad-c2c4-4fd0-8b2b-e91c2889b54d,463,,"[71.3, 75.0]",3900494,10,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexandre Coeff,7428.0,Right Back,31,Gazélec Ajaccio,160,"['2395ed74-2fbf-4896-b148-f2b894c89e16', 'e7fdecfc-5a9f-4b68-bdae-e8e408d9082a']",59,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:10:59.844,Carry,
,,,,"[63.4, 17.5]",,,,,,,,,,,,4.59861,,,,,,,,,,,7d89d81d-247d-47c0-abb7-abb73052bcde,466,,"[44.3, 36.5]",3900494,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérémie Bréchet,7603.0,Left Center Back,31,Gazélec Ajaccio,160,"['aef36afe-c901-4527-b6b2-210bda39b94f', 'be287746-fc96-4819-a624-0ce2c5efa92a', 'd633044d-ba65-452f-a74d-ed7bdde61ed0']",2,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:11:02.481,Carry,True
,,,,"[105.3, 3.8]",,,,,,,,,,,,3.833212,,,,,,,,,,,3b1025f7-6ec7-4620-86e2-7f637ad9cd0d,474,,"[111.9, 11.5]",3900494,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Larbi,10616.0,Center Attacking Midfield,31,Gazélec Ajaccio,160,"['17ddd195-efc1-4b24-85f2-3b35c0c771a9', '75f4feb3-c7f5-4a81-b514-694dc7b2180d', 'cdf5e66d-60a7-4282-abb6-bafeca761a72']",12,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:11:12.758,Carry,True
,,,,"[88.8, 2.3]",,,,,,,,,,,,3.44226,,,,,,,,,,,36f1fc3a-e02d-4c39-a279-961d6f49d22b,477,,"[88.0, 3.4]",3900494,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Jean Antoine Martínez,3207.0,Left Back,31,Gazélec Ajaccio,160,"['184d1dfa-ed63-458d-92b6-7142370ad670', '73bb0493-2d24-4c5c-8c0d-db636fd4795d', 'bd48d7e9-b60a-4bad-bc55-5d341bd8c56e']",18,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:11:18.485,Carry,True
,,,,"[101.2, 1.4]",,,,,,,,,,,,1.298526,,,,,,,,,,,3b7216e0-aa15-49ae-9842-69b2b7558686,482,,"[88.8, 2.3]",3900494,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Jean Antoine Martínez,3207.0,Left Back,31,Gazélec Ajaccio,160,"['2dc48eae-c3fb-4326-a053-18738ecea8ef', '35b96d16-2747-49b0-bed0-cfd9a566e395', '75647022-c026-42c3-9dff-f3ea0e240580', '787e3dce-39f2-4802-a329-7d1b6cba7a74', 'bd48d7e9-b60a-4bad-bc55-5d341bd8c56e']",21,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:11:21.928,Carry,True
,,,,"[96.5, 45.4]",,,,,,,,,,,,1.108856,,,,,,,,,,,9b68f3e3-40c9-4af1-99c9-1dcfa1c7e7ed,490,,"[96.5, 44.0]",3900494,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amos Youga,7389.0,Right Center Midfield,31,Gazélec Ajaccio,160,"['220038e0-638d-4f44-ad53-c3dda46ddd4c', 'c6d592fa-b809-451f-aa14-1dd6405e3c82']",27,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:11:27.542,Carry,
,,,,"[64.9, 77.2]",,,,,,,,,,,,1.219833,,,,,,,,,,,40c8cab7-3c24-48f3-9b51-cd4f38e780b7,497,,"[64.9, 77.2]",3900494,11,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jaroslav Plašil,3150.0,Right Wing,32,Bordeaux,146,"['3aea0eb2-cbd5-4b4d-9d1d-7adfbead21f0', '822c341a-7f3a-4959-8972-9e7881f02040', '9e2c6d14-f82c-4653-bb4a-331179ad2a63']",55,,,,,,,,,,,,,,,,Bordeaux,146,00:11:55.092,Carry,True
,,,,"[78.8, 60.7]",,,,,,,,,,,,0.606285,,,,,,,,,,,57a53fd3-efcb-40bc-8b3d-7cb403ff0981,505,,"[77.5, 60.1]",3900494,12,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Biyogo Poko,30338.0,Right Defensive Midfield,33,Bordeaux,146,"['51ea81f5-aaa8-4585-9187-b89a1754186f', '5f7f4774-8bff-490c-82b6-ecbf4c24f715', '9ccf9892-a7c3-4749-933f-0e5d8db4a354']",15,,,,,,,,,,,,,,,,Bordeaux,146,00:12:15.772,Carry,True
,,,,"[85.0, 77.8]",,,,,,,,,,,,0.143312,,,,,,,,,,,b7e2386b-c80d-4cef-a2e6-b0e2f669255a,510,,"[85.0, 77.8]",3900494,12,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jaroslav Plašil,3150.0,Right Wing,33,Bordeaux,146,"['002df213-35be-4245-b342-d2d1e33bf4cd', '34c552d0-0ba7-40ad-b384-6e022f3f17e9', '3dc3e850-31db-4a38-b0e5-e7eabed02233']",18,,,,,,,,,,,,,,,,Bordeaux,146,00:12:18.404,Carry,True
,,,,"[46.9, 2.7]",,,,,,,,,,,,0.874622,,,,,,,,,,,7692db96-4150-46c1-aa81-ddc42766fc8e,516,,"[46.0, 2.9]",3900494,12,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jacques Zoua Daogari,401505.0,Left Center Forward,34,Gazélec Ajaccio,160,"['05fdbc05-095d-49c7-8f2f-899a87876e31', '99de86e0-7eee-434a-9784-f2d11f9a7fcb', 'a94d34f7-61df-4564-ad24-740de1298955']",34,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:12:34.690,Carry,True
,,,,"[31.1, 1.9]",,,,,,,,,,,,0.039999,,,,,,,,,,,e06da159-af6b-49a6-b595-9402aec5131e,519,,"[31.1, 1.9]",3900494,12,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Jean Antoine Martínez,3207.0,Left Back,34,Gazélec Ajaccio,160,"['ca69c43f-27a6-4392-b03b-416e1caad9bf', 'fd4b4ea9-adde-4cee-81a6-9e7a36688c25']",36,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:12:36.646,Carry,
,,,,"[33.6, 68.0]",,,,,,,,,,,,2.524554,,,,,,,,,,,46939a7b-f0c3-484c-99d3-534b8eece3f0,523,,"[43.7, 58.8]",3900494,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolas Pallois,3256.0,Left Center Back,35,Bordeaux,146,"['8e7e1878-d794-4206-b683-88c80d611799', 'abb38a3f-367a-4cd6-807e-7c9632aceb98']",39,,,,,,,,,,,,,,,,Bordeaux,146,00:12:39.166,Carry,
,,,,"[34.1, 77.4]",,,,,,,,,,,,1.367753,,,,,,,,,,,a76dc265-7153-4122-8fc4-c641e7548ef8,528,,"[33.6, 76.1]",3900494,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolas Pallois,3256.0,Left Center Back,35,Bordeaux,146,"['51ee5d84-31d5-4922-87e2-9cedc7a241a2', '872bd759-ee95-4017-902b-b009f4f5b209', 'ad10f4c3-3e04-4137-96c7-0f6f3ea831d2']",44,,,,,,,,,,,,,,,,Bordeaux,146,00:12:44.275,Carry,True
,,,,"[93.1, 47.4]",,,,,,,,,,,,5.636738,,,,,,,,,,,57b5412f-20f5-4b83-abbd-e4ed1d7f7059,532,,"[65.1, 65.2]",3900494,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wahbi Khazri,3196.0,Center Attacking Midfield,35,Bordeaux,146,"['bba9c190-b379-4d7e-92fb-493234ac317e', 'c0f135f5-198c-4f5a-a2cb-0eb96a6e75ae', 'e0f15566-01ee-4327-b1d6-59685b942175']",47,,,,,,,,,,,,,,,,Bordeaux,146,00:12:47.367,Carry,True
,,,,"[27.0, 49.3]",,,,,,,,,,,,2.628133,,,,,,,,,,,59a7f870-ec3c-4f83-bf29-73b42c31ea53,540,,"[20.4, 40.8]",3900494,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Ducourtioux,401509.0,Center Defensive Midfield,36,Gazélec Ajaccio,160,"['2ebdf832-07a2-498e-bf59-a558dc625e02', '63423bf1-be4f-4588-9df7-bfee076106f0']",54,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:12:54.969,Carry,
,,,,"[36.6, 56.2]",,,,,,,,,,,,2.048061,,,,,,,,,,,e6bd10f6-de4b-45a5-b72d-4da646643f90,544,,"[52.9, 72.2]",3900494,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jacques Zoua Daogari,401505.0,Left Center Forward,36,Gazélec Ajaccio,160,"['8e74aba0-a252-41ca-a630-8cd10d94cf73', 'b7656fa8-52dc-440e-ab11-b9dadb5fafe1', 'ff5a3263-6459-46ac-8c2f-1b6d7db245f1']",59,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:12:59.729,Carry,True
,,,,"[21.9, 49.1]",,,,,,,,,,,,1.665545,,,,,,,,,,,b754772c-57ac-4e4f-b086-988de1d5f715,548,,"[21.9, 49.1]",3900494,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roderic Filippi,7808.0,Right Center Back,36,Gazélec Ajaccio,160,"['2b44dd37-c061-4df3-b103-6c964524bcee', '53e7d4b4-96b0-4a2f-a05b-f8626eead7e7', '75a443a0-4e44-4c2f-b93f-226d302f6148']",3,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:13:03.538,Carry,True
,,,,"[21.5, 18.8]",,,,,,,,,,,,1.183581,,,,,,,,,,,3d581189-4899-4502-ade4-0e347393d186,551,,"[23.4, 25.8]",3900494,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémie Bréchet,7603.0,Left Center Back,36,Gazélec Ajaccio,160,"['3920cdeb-3474-4049-8314-46ce3daf0e2d', 'a9319487-a97b-4f5a-9323-d97d34736bd1']",6,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:13:06.975,Carry,
,,,,"[51.4, 3.6]",,,,,,,,,,,,1.504738,,,,,,,,,,,3a1ba31f-379f-4e7d-a95a-218171d1476c,554,,"[49.3, 3.1]",3900494,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Back,36,Gazélec Ajaccio,160,"['053981f4-1e04-4e98-87cb-4103e2858df8', '67194d89-ac8c-45f6-8bb3-ede143f4850a']",10,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:13:10.151,Carry,
,,,,"[69.8, 2.9]",,,,,,,,,,,,0.12,,,,,,,,,,,61e2bf63-5e4a-4450-9f4d-1346c3e48e14,557,,"[69.8, 2.9]",3900494,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jacques Zoua Daogari,401505.0,Left Center Forward,36,Gazélec Ajaccio,160,"['26451bc0-cf73-45c5-9381-370e072538d5', '6fd759e6-a802-434b-a4d4-8d6dcbcf219e']",12,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:13:12.678,Carry,
,,,,"[74.1, 12.8]",,,,,,,,,,,,0.45503,,,,,,,,,,,40802fce-411c-4b1d-912a-561123fc2467,561,,"[74.3, 12.6]",3900494,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grégory Pujol,401506.0,Right Center Forward,36,Gazélec Ajaccio,160,"['4fafa2d3-cb1f-4da9-8183-43095d6128c8', '672402d7-f43d-4204-895b-a2fe9c212180', 'e8b56053-6ebf-4002-b3f0-a50e90a622f3', 'f20eb761-6c1c-4424-8d52-d79d0b15fefc']",14,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:13:14.475,Carry,True
,,,,"[73.2, 7.2]",,,,,,,,,,,,0.867812,,,,,,,,,,,5a2f4f69-52e8-4a3c-8d1e-38b88134c769,564,,"[74.1, 12.8]",3900494,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grégory Pujol,401506.0,Right Center Forward,36,Gazélec Ajaccio,160,"['46e5555d-0f26-4548-98b4-5e7378e0b2c7', '672402d7-f43d-4204-895b-a2fe9c212180', 'cbecd78f-de21-4d6d-80cb-44621e24924d', 'f20eb761-6c1c-4424-8d52-d79d0b15fefc']",14,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:13:14.930,Carry,True
,,,,"[45.6, 76.1]",,,,,,,,,,,,0.383929,,,,,,,,,,,0d8febe1-a214-431c-8629-7985287a91fa,571,,"[45.6, 76.1]",3900494,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Biyogo Poko,30338.0,Right Defensive Midfield,37,Bordeaux,146,"['5cf1d24c-6846-4b27-a7d0-9ff5b8ea7ff8', 'b4148436-9bde-4421-881f-baf597d27420', 'e67f1899-b528-4394-b9b9-74c142df58ca']",16,,,,,,,,,,,,,,,,Bordeaux,146,00:13:16.303,Carry,True
,,,,"[39.6, 75.9]",,,,,,,,,,,,0.289995,,,,,,,,,,,aa819ab8-b53a-4267-8bc7-9017e585ba98,575,,"[40.9, 76.5]",3900494,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jaroslav Plašil,3150.0,Right Wing,37,Bordeaux,146,"['02647c96-0c7e-410c-b8d7-0c138d9912b6', 'fd2a832b-1ac9-48e9-b156-927dd0b8f818']",17,,,,,,,,,,,,,,,,Bordeaux,146,00:13:17.756,Carry,
,,,,"[63.2, 3.8]",,,,,,,,,,,,1.121479,,,,,,,,,,,275c076d-3d7c-41ef-8d5c-12be9ad544ae,582,,"[57.2, 1.6]",3900494,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Back,37,Bordeaux,146,"['15368fe8-7463-4a65-9968-a648312a8dd1', 'd3b95ee5-66ea-44cf-8290-dc689a2d5225', 'e72b619e-e517-42e4-8311-2196af6c7c16']",23,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:13:23.666,Carry,True
,,,,"[49.5, 62.8]",,,,,,,,,,,,1.273947,,,,,,,,,,,090ce2a8-d82f-4f68-9c66-d3eeaf292dc0,588,,"[49.0, 63.3]",3900494,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Biyogo Poko,30338.0,Right Defensive Midfield,37,Bordeaux,146,"['37e4d508-f2e9-4642-8fa5-1592ac679c03', '95f8f77b-71f0-4e4b-909f-0262b6ff9ab5']",27,,,,,,,,,,,,,,,,Bordeaux,146,00:13:27.890,Carry,
,,,,"[53.3, 77.0]",,,,,,,,,,,,0.119999,,,,,,,,,,,b6b98c3e-9ed8-4833-abb6-f55373b02e3e,591,,"[53.1, 76.5]",3900494,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jaroslav Plašil,3150.0,Right Wing,37,Bordeaux,146,"['3c2ee0d8-7fef-4e7c-a316-6071d6463e64', 'c7134213-b25c-4ba3-b182-f58ed230dd9c']",30,,,,,,,,,,,,,,,,Bordeaux,146,00:13:30.249,Carry,
,,,,"[64.0, 71.0]",,,,,,,,,,,,0.799407,,,,,,,,,,,dd8a00b0-63eb-40cf-9f77-60f8353af27f,595,,"[63.1, 70.8]",3900494,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Alejandro Rolan Silva,6739.0,Center Forward,37,Bordeaux,146,"['3145c81b-ddf1-47ab-af0e-0843ef83a8b0', '5eeb255f-2b12-480b-889a-ce4b506a64b8', '87e3d9fc-00c5-4503-82d5-201d3cd81165', 'ad4ea567-a03d-4f51-9c2c-08f4b9291dc2']",31,,,,,,,,,,,,,,,,Bordeaux,146,00:13:31.323,Carry,True
,,,,"[62.7, 76.7]",,,,,,,,,,,,1.923202,,,,,,,,,,,7b8d258c-9f7c-4374-920d-430c7864e068,599,,"[64.0, 71.0]",3900494,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Alejandro Rolan Silva,6739.0,Center Forward,37,Bordeaux,146,"['3145c81b-ddf1-47ab-af0e-0843ef83a8b0', '39416855-1e0b-4e0e-adb3-63c91f0a9577', '5eeb255f-2b12-480b-889a-ce4b506a64b8', 'f426ab57-220b-48ac-b7c7-2a0d41dc9a9c', 'f4bbeb00-0c90-4a0a-bd00-cea6ca580b4c']",32,,,,,,,,,,,,,,,,Bordeaux,146,00:13:32.123,Carry,True
,,,,"[15.2, 28.4]",,,,,,,,,,,,4.839445,,,,,,,,,,,47e34cd2-104f-45a2-9f12-f546c242078c,612,,"[8.6, 30.5]",3900494,14,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cédric Carrasso,40533.0,Goalkeeper,38,Bordeaux,146,"['3870af0d-f9ff-42aa-84cf-0fb399fffc27', 'e638dd1b-ef63-4abf-bbea-498615710981']",17,,,,,,,,,,,,,,,,Bordeaux,146,00:14:17.155,Carry,
,,,,"[30.6, 6.6]",,,,,,,,,,,,1.460827,,,,,,,,,,,2150affe-2f02-4cb2-bce8-9daf3c0d2b6c,615,,"[24.4, 8.1]",3900494,14,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maxime Poundjé,4442.0,Left Back,38,Bordeaux,146,"['2ae593af-ea58-454f-bc6a-50b763bedc2a', 'c64d18d0-31c8-4b3a-addc-5fea7189fd43', 'de8d4ee1-db03-4d7f-9b81-e04a4744aa7c']",23,,,,,,,,,,,,,,,,Bordeaux,146,00:14:23.838,Carry,True
,,,,"[50.9, 11.9]",,,,,,,,,,,,1.807097,,,,,,,,,,,f6294b58-0698-409d-9db6-3a197a9d9e4e,620,,"[55.2, 7.0]",3900494,14,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Henri Saivet,5110.0,Left Wing,38,Bordeaux,146,"['79b8badc-4451-429c-85b2-6b10ec29c1b3', '819880a8-0342-4f7a-b046-ae7b5fc072eb', 'ba953746-3ab1-46eb-aaf2-ddaab6050633']",26,,,,,,,,,,,,,,,,Bordeaux,146,00:14:26.203,Carry,True
,,,,"[97.6, 67.5]",,,,,,,,,,,,1.382166,,,,,,,,,,,84e4ba7c-67e1-4d4d-8ed6-af0efcc672b8,625,,"[92.7, 64.1]",3900494,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Larbi,10616.0,Center Attacking Midfield,39,Gazélec Ajaccio,160,"['b2d1b451-b3fe-4240-adf3-fd9ed5e4963c', 'cf1a86ad-5ab4-4797-968b-e9e52b6ca7ab', 'e475894a-de32-4769-b590-12035ea4bd14']",34,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:14:34.709,Carry,True
,,,,"[30.0, 13.6]",,,,,,,,,,,,2.677434,,,,,,,,,,,052d8c88-edcf-476f-b23f-f1787647ca00,631,,"[22.5, 14.1]",3900494,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Chantôme,7552.0,Left Defensive Midfield,39,Gazélec Ajaccio,160,"['88e03d52-99e2-48c0-b281-e901f1787f85', 'b7dc9828-72de-4f40-a15a-0cf727a26bce', 'f6b5ebb1-9d5d-4ef5-9b25-0789931ec8cc']",36,,,,,,,,,,,,,,,,Bordeaux,146,00:14:36.934,Carry,True
,,,,"[40.3, 39.1]",,,,,,,,,,,,0.373947,,,,,,,,,,,05a13838-c778-4b93-9056-f8deb68f4bf6,638,,"[41.3, 35.7]",3900494,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Biyogo Poko,30338.0,Right Defensive Midfield,39,Gazélec Ajaccio,160,"['4550f247-95fd-4787-a0a5-29a11c48ef97', '6a640cca-b803-460f-89e1-e37976706da4', '776b1395-8dce-46ed-838b-c5ab5464e477']",43,,,,,,,,,,,,,,,,Bordeaux,146,00:14:43.558,Carry,True
,,,,"[80.3, 35.7]",,,,,,,,,,,,0.079999,,,,,,,,,,,d1aa4bbe-718a-4770-9fb2-f689cdabf5e4,647,,"[79.6, 35.0]",3900494,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Larbi,10616.0,Center Attacking Midfield,39,Gazélec Ajaccio,160,"['b98ea51e-4e71-421b-85a2-885fc3e085bc', 'ba36dd71-99b8-476b-9600-d82ec090b6a1']",49,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:14:49.218,Carry,
