ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[28.6, 28.3]",,,,,,,,,,2.005075,,,,,,,,,,,,,a032a429-7584-4ac1-b1d7-f87058c26ad7,195,,"[25.0, 28.5]",3900600,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,10,Marseille,147,"['05a349d0-64d7-468f-9ad1-0d52af57b54b', '3bd01de6-7376-41ec-b8df-7ba2fee71702']",53,,,,,,,,,,,,,,,,,,Marseille,147,00:03:53.742,Carry,
,,,"[39.4, 22.9]",,,,,,,,,,0.040000003,,,,,,,,,,,,,df1ed137-d7df-491a-92c2-0c3d9b6f98ea,198,,"[39.4, 22.9]",3900600,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Silva Borges,25199.0,Left Defensive Midfield,10,Marseille,147,"['54aec564-8e18-4c13-aa4d-6b690bebb2d4', '7cf84147-f66d-4d15-b0da-4644e0a976bd']",56,,,,,,,,,,,,,,,,,,Marseille,147,00:03:56.978,Carry,
,,,"[27.6, 28.8]",,,,,,,,,,2.594745,,,,,,,,,,,,,b30a6607-ece8-4d34-ad52-3c6c52343b17,201,,"[27.6, 28.8]",3900600,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,10,Marseille,147,"['41e41ce9-abc5-4477-9865-0a0891e9f33a', '860e231d-ae08-47ca-9585-afba98b1bcbb']",57,,,,,,,,,,,,,,,,,,Marseille,147,00:03:57.937,Carry,
,,,"[37.3, 19.9]",,,,,,,,,,1.250891,,,,,,,,,,,,,aed909cd-e3f3-4476-9bf1-e385b593a4cb,204,,"[33.4, 22.3]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Silva Borges,25199.0,Left Defensive Midfield,10,Marseille,147,"['4d46a9e8-0fd7-41a1-b208-2ccbf7073e09', 'a53ec528-8e11-46fa-bf7b-4fbcfe6a7b48']",1,,,,,,,,,,,,,,,,,,Marseille,147,00:04:01.522,Carry,
,,,"[46.4, 3.5]",,,,,,,,,,0.720893,,,,,,,,,,,,,33b254a8-4501-41a2-a60e-9c4d78ef1c75,207,,"[46.4, 3.5]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Manquillo Gaitán,3075.0,Left Back,10,Marseille,147,"['2c6b886b-cf34-469c-8e15-5e8b5fcd4486', '75f14b3e-f840-4544-84dd-302c8222ec91']",3,,,,,,,,,,,,,,,,,,Marseille,147,00:04:03.888,Carry,
,,,"[31.0, 19.7]",,,,,,,,,,1.966327,,,,,,,,,,,,,a5733e11-5a5f-4765-a4f9-a845782d88dc,210,,"[35.8, 14.3]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Silva Borges,25199.0,Left Defensive Midfield,10,Marseille,147,"['49de1a39-ec66-4739-856c-4c3305daaf99', '90a47541-5fc1-4e67-932f-87c9caa1fe55', 'd3f86ff9-36ea-4362-84b5-eadf48208364']",6,,,,,,,,,,,,,,,,,,Marseille,147,00:04:06.113,Carry,True
,,,"[5.3, 42.1]",,,,,,,,,,0.073966,,,,,,,,,,,,,96949f13-333a-40ef-865e-6d25de142ab3,215,,"[4.7, 42.4]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yohann Pelé,4432.0,Goalkeeper,10,Marseille,147,"['9fcaf46b-8507-4b74-9931-29e316d88fe7', 'e96a3d31-0ba3-48a6-9639-300e35c99b85', 'f62b05a4-aa3b-42f2-9a03-40ae531667b8']",11,,,,,,,,,,,,,,,,,,Marseille,147,00:04:11.297,Carry,True
,,,"[103.4, 10.6]",,,,,,,,,,5.501554,,,,,,,,,,,,,b91741eb-97d2-4d4f-b05e-3595b0c84e45,221,,"[79.0, 7.6]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,10,Marseille,147,"['0aff3d18-3729-4cf7-ab52-8b1ef0397b3e', '1a6c70a6-f000-4968-8aca-eaaea466166b', '1b4ffaf4-c9c4-4204-be51-8602f2091c90']",17,,,,,,,,,,,,,,,,,,Marseille,147,00:04:17.360,Carry,True
,,,"[64.3, 5.4]",,,,,,,,,,1.469186,,,,,,,,,,,,,5f4f5efc-da37-4ffe-b3f9-db286c228105,229,,"[64.1, 9.1]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,10,Marseille,147,"['a3ca6ae2-5111-4dcf-bd84-5e8f5e72c7a8', 'c430e36e-1d28-4f3c-bf1e-3827eeae1fbf']",29,,,,,,,,,,,,,,,,,,Marseille,147,00:04:29.666,Carry,
,,,"[28.6, 35.9]",,,,,,,,,,0.239725,,,,,,,,,,,,,d8394e3c-86e2-4af4-a242-597b05adc96a,232,,"[27.6, 35.9]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yohann Pelé,4432.0,Goalkeeper,10,Marseille,147,"['df9dc538-6390-496b-b912-03fb70e65add', 'e24eb6b0-469a-401d-9733-3baa1f88289e']",35,,,,,,,,,,,,,,,,,,Marseille,147,00:04:35.442,Carry,
,,,"[41.4, 41.3]",,,,,,,,,,1.928522,,,,,,,,,,,,,cdd8c2a3-c4b0-4737-a600-424353dabc83,235,,"[41.4, 41.5]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,10,Marseille,147,"['d30ab6bd-0c4a-43d5-935a-d580a57a6796', 'df0210be-c7fb-44fa-a6d3-6e8cb0135c72']",36,,,,,,,,,,,,,,,,,,Marseille,147,00:04:36.968,Carry,
,,,"[44.4, 34.6]",,,,,,,,,,0.865828,,,,,,,,,,,,,9991db4f-9f2d-47c1-95e3-30fd078b6b4a,238,,"[44.2, 34.2]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,10,Marseille,147,"['8af12eff-c75f-4cbf-8927-2ab7a2a4018e', 'dc980f70-406b-4d12-b1d2-115b79b3b78b']",40,,,,,,,,,,,,,,,,,,Marseille,147,00:04:40.024,Carry,
,,,"[55.6, 54.5]",,,,,,,,,,1.087627,,,,,,,,,,,,,c189e66d-dbb5-4760-914f-65ceacc3de74,241,,"[58.7, 54.5]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bouna Sarr,4351.0,Right Wing,10,Marseille,147,"['d1c007dd-c1c3-44f5-a699-8a8daf5ad3b3', 'd72b5ea1-2c7a-4c23-84e3-9bed6e03f910']",42,,,,,,,,,,,,,,,,,,Marseille,147,00:04:42.037,Carry,
,,,"[40.7, 59.4]",,,,,,,,,,1.159292,,,,,,,,,,,,,6864e164-f082-4a0b-8ca4-35032630cd5f,244,,"[40.3, 59.0]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,10,Marseille,147,"['db48b251-200f-4f1e-9162-ee2afef4601c', 'f2fb6f80-a0aa-47c5-ab28-b97795d47e1c']",44,,,,,,,,,,,,,,,,,,Marseille,147,00:04:44.789,Carry,
,,,"[56.1, 75.0]",,,,,,,,,,2.601197,,,,,,,,,,,,,87f6c79e-2a1e-4529-99ad-a6ded9d792ac,247,,"[61.0, 75.8]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brice Dja Djédjé,7857.0,Right Back,10,Marseille,147,"['3aaead19-b410-46d9-bb1f-6ededaa034d8', 'f968ff48-11bc-45e6-9817-7585da3bb4fa']",47,,,,,,,,,,,,,,,,,,Marseille,147,00:04:47.038,Carry,
,,,"[46.8, 67.6]",,,,,,,,,,3.159269,,,,,,,,,,,,,8c314b2f-12c5-469d-83a9-990ff64c7d5e,250,,"[42.7, 67.4]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,10,Marseille,147,"['3164b2d6-82cf-4c35-a83f-73570b383aa4', 'f0bfd778-22f8-4f81-9a5c-20da7867e720']",51,,,,,,,,,,,,,,,,,,Marseille,147,00:04:51.415,Carry,
,,,"[52.4, 48.0]",,,,,,,,,,1.317676,,,,,,,,,,,,,3b137641-1417-4c0f-a32a-519761ab7004,253,,"[52.4, 48.0]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,10,Marseille,147,"['38bc7170-a23c-4d75-97c4-21cbb5db6d03', '880dd8c0-997f-48fc-885f-9d54f91ba938']",55,,,,,,,,,,,,,,,,,,Marseille,147,00:04:55.580,Carry,
,,,"[67.7, 26.6]",,,,,,,,,,0.936909,,,,,,,,,,,,,096b126a-ec7a-4b19-ae3c-fe2f32410687,256,,"[69.0, 26.6]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,10,Marseille,147,"['6cb413ab-ee92-4376-9947-06c976ae3f2e', '71aec9b3-5cb6-49e3-8440-c8e464a18ab7', 'e86e839d-ddc3-40ca-a14e-2c49c6c40470']",58,,,,,,,,,,,,,,,,,,Marseille,147,00:04:58.044,Carry,True
,,,"[97.5, 5.2]",,,,,,,,,,3.286784,,,,,,,,,,,,,2682e517-951b-46ad-bcba-121ef78c5cf4,260,,"[87.2, 3.1]",3900600,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,10,Marseille,147,"['54569cdf-d9f2-4b5b-b590-41a399a0c9a7', 'b3a3b613-2921-403e-9ab8-b3a149b14e01', 'f2221031-1c1e-4bd5-8c41-2a5a1aec258a']",1,,,,,,,,,,,,,,,,,,Marseille,147,00:05:01.551,Carry,True
,,,"[3.6, 77.5]",,,,,,,,,,4.297306,,,,,,,,,,,,,a6e73c60-ab49-4487-9158-d30d982be080,264,,"[22.6, 74.9]",3900600,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofiane Boufal,3625.0,Right Wing,10,Marseille,147,"['11b2a06e-c661-4b7f-84d9-873dbde23b26', '38c6230b-bb0e-4e19-9df7-78263d8c363e', 'e6ab7bb1-6750-47ee-84ba-a760e11f2b05']",4,,,,,,,,,,,,,,,,,,Lille,143,00:05:04.838,Carry,True
,,,"[104.4, 5.7]",,,,,,,,,,1.263363,,,,,,,,,,,,,0fa02cfc-3f9a-4fe1-a1a0-89c11d343cee,269,,"[110.5, 3.5]",3900600,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,10,Marseille,147,"['1a9fd5b3-d71b-412d-a1c3-17323a7c1f38', '59ad397b-eb0f-4eb3-a3eb-86463ec22761']",11,,,,,,,,,,,,,,,,,,Marseille,147,00:05:11.502,Carry,
,,,"[92.6, 26.2]",,,,,,,,,,0.692744,,,,,,,,,,,,,78de431b-fd86-48bb-ad0b-39ce6a62966d,272,,"[92.6, 23.1]",3900600,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,10,Marseille,147,"['66907dec-93ae-4902-99e7-a0867cf9f8cc', '774c6f01-f2c7-4287-a3ab-ba773f2409a0']",14,,,,,,,,,,,,,,,,,,Marseille,147,00:05:14.512,Carry,
,,,"[44.8, 17.7]",,,,,,,,,,1.14675,,,,,,,,,,,,,e41a070f-722e-40fe-86c4-8304cfd74be6,279,,"[42.9, 17.5]",3900600,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Manquillo Gaitán,3075.0,Left Back,12,Marseille,147,"['6cf1d8ee-947b-4c16-ac11-603b144ed6a5', '7c3db36a-6403-4a31-8cb2-6c04dab02848']",34,,,,,,,,,,,,,,,,,,Marseille,147,00:05:34.208,Carry,
,,,"[53.0, 15.4]",,,,,,,,,,1.038859,,,,,,,,,,,,,b7d1291e-ebbf-4e32-a29e-9936e880c708,283,,"[56.9, 15.8]",3900600,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,12,Marseille,147,"['1d9f1d0a-d9be-4937-b8e6-5fa045b115ad', '1dc63d08-a5c7-41f4-9f95-b4e38558c2ca', 'e3d0bd42-ea99-41d7-aeab-9acdefe4301d', 'e78eb2d7-5185-4def-ad49-c76a8848b872']",36,,,,,,,,,,,,,,,,,,Marseille,147,00:05:36.074,Carry,True
,,,"[46.4, 18.4]",,,,,,,,,,0.08,,,,,,,,,,,,,ad9b90a7-c74a-4251-9edc-7d2ddd85df45,287,,"[46.4, 18.4]",3900600,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Silva Borges,25199.0,Left Defensive Midfield,12,Marseille,147,"['5d27b2da-a947-447f-985f-d68f015ec369', 'ba9478a2-d619-438e-b019-057913a35f51']",38,,,,,,,,,,,,,,,,,,Marseille,147,00:05:38.240,Carry,
,,,"[44.4, 11.3]",,,,,,,,,,0.828478,,,,,,,,,,,,,0c96a6d9-5076-4131-9315-4a1e6a458d44,290,,"[44.8, 11.3]",3900600,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Manquillo Gaitán,3075.0,Left Back,12,Marseille,147,"['1683da9c-96bd-4fba-a7ba-376a8b9c2a23', '5cd62c25-cccf-4a3a-8c42-dcd19d20e152', '7aca979a-2f63-454d-ba7b-551240f7fe99']",38,,,,,,,,,,,,,,,,,,Marseille,147,00:05:38.901,Carry,True
,,,"[29.9, 14.9]",,,,,,,,,,4.640815,,,,,,,,,,,,,5ad4abcb-de43-40cb-acfa-fdd77d9bfcba,296,,"[32.3, 9.1]",3900600,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,13,Marseille,147,"['35937f21-fb48-4f96-a527-22c6642840f9', 'a2f78598-9bee-4e3e-8661-29bc475555ad']",53,,,,,,,,,,,,,,,,,,Marseille,147,00:05:53.119,Carry,
,,,"[10.5, 33.9]",,,,,,,,,,0.08,,,,,,,,,,,,,e768378f-999d-40ac-940a-16710a83d17e,299,,"[10.5, 33.9]",3900600,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yohann Pelé,4432.0,Goalkeeper,13,Marseille,147,"['416f32df-767c-4ac0-973c-0911e42552d2', '89618ec8-3305-4ebd-a339-3cf10943a693']",59,,,,,,,,,,,,,,,,,,Marseille,147,00:05:59.929,Carry,
,,,"[36.6, 21.2]",,,,,,,,,,4.964777,,,,,,,,,,,,,016e4a62-34ee-43b5-a05f-151f69ead53e,302,,"[23.0, 19.7]",3900600,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,13,Marseille,147,"['c8b188c5-b8ad-4527-b02a-4a57a3914156', 'dc43afb1-c255-4ab5-915c-82dcba86381c']",1,,,,,,,,,,,,,,,,,,Marseille,147,00:06:01.127,Carry,
,,,"[99.5, 8.9]",,,,,,,,,,4.193655,,,,,,,,,,,,,2a77e637-b9bc-4638-917c-a6faaa895f55,307,,"[86.1, 7.4]",3900600,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rémy Cabella,3420.0,Center Attacking Midfield,13,Marseille,147,"['471ca602-6ef6-4fa3-bde7-be1ebaa65981', '944aee04-84de-4597-8f77-e7da29c780f8', 'dcfd98b3-2513-4f02-901e-a72db07d0e69']",11,,,,,,,,,,,,,,,,,,Marseille,147,00:06:11.230,Carry,True
,,,"[74.6, 53.2]",,,,,,,,,,0.08,,,,,,,,,,,,,3840860f-3f82-46fc-9850-11c81bc078ea,322,,"[74.6, 53.2]",3900600,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bouna Sarr,4351.0,Right Wing,16,Marseille,147,"['13de9435-d251-4e37-8bd1-fcd2b8594126', 'b0a28855-499c-4c29-a924-5273962f7925']",41,,,,,,,,,,,,,,,,,,Marseille,147,00:07:41.177,Carry,
,,,"[80.5, 47.1]",,,,,,,,,,0.08,,,,,,,,,,,,,70fa10ef-a955-474c-9440-a817afe72668,326,,"[79.8, 47.5]",3900600,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michy Batshuayi Tunga,3457.0,Center Forward,16,Marseille,147,"['34fb985d-46aa-4c00-b645-35966ae3157e', 'bd7b12e0-ce0f-4f87-86ed-68787756db33']",42,,,,,,,,,,,,,,,,,,Marseille,147,00:07:42.622,Carry,
,,,"[11.6, 34.9]",,,,,,,,,,2.269236,,,,,,,,,,,,,d74373d7-f22d-41bd-9e11-6dc82858d89b,332,,"[7.5, 35.8]",3900600,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Enyeama,40484.0,Goalkeeper,17,Lille,143,"['0438abc3-be38-43bc-a729-2326a7c919d5', '451edad1-8879-43b3-9994-8d5a69c4c110']",46,,,,,,,,,,,,,,,,,,Lille,143,00:07:46.844,Carry,
,,,"[45.5, 7.3]",,,,,,,,,,2.719121,,,,,,,,,,,,,c2bfae5d-988b-4a24-baf5-c9127dba2c46,335,,"[24.5, 14.6]",3900600,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Pavard,5476.0,Left Back,17,Lille,143,"['1a71bf78-2a6b-4c2f-afba-9a9a09efbf0e', '36601388-3874-4af2-8cf2-3bfeb115f166', 'dc1d14ae-1d11-4093-89b2-dd4090757931']",51,,,,,,,,,,,,,,,,,,Lille,143,00:07:51.862,Carry,True
,,,"[64.1, 37.4]",,,,,,,,,,0.748104,,,,,,,,,,,,,6f121b77-4c20-492e-8f94-f3776878f1df,348,,"[63.2, 42.4]",3900600,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,18,Marseille,147,"['3572a15f-8e3d-4572-b1e9-69d0ca9c07e9', 'd28ee6b4-a89a-4a41-a216-fbf9ccf8ade9']",17,,,,,,,,,,,,,,,,,,Marseille,147,00:08:17.934,Carry,
,,,"[68.4, 16.7]",,,,,,,,,,0.67315,,,,,,,,,,,,,eac45a23-e594-4e05-9143-c68c6da439c7,351,,"[68.4, 16.7]",3900600,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Manquillo Gaitán,3075.0,Left Back,18,Marseille,147,"['67a9dc41-8cbc-4f60-9808-adc4c8d1ab65', '893fa056-3417-494a-abef-8eef4f59be1d']",19,,,,,,,,,,,,,,,,,,Marseille,147,00:08:19.908,Carry,
,,,"[84.1, 1.8]",,,,,,,,,,0.889138,,,,,,,,,,,,,365d1a90-a2a5-4e74-95a4-c7ce20c98e4c,354,,"[79.6, 3.9]",3900600,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,18,Marseille,147,"['a570837b-6ae8-447a-8f1a-f5d95efbf811', 'ad0df34a-0b26-4150-9499-d19351818820']",21,,,,,,,,,,,,,,,,,,Marseille,147,00:08:21.814,Carry,
,,,"[67.5, 6.1]",,,,,,,,,,1.539391,,,,,,,,,,,,,c4d23769-2204-4306-9200-5b2711d1d3bb,361,,"[68.6, 3.5]",3900600,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,20,Marseille,147,"['11fd3d99-8f81-4fc2-906d-ad0661438fb8', '61bdf67a-7094-4e38-a12e-a794305fc8d7', 'a5914fdb-7fcb-49ba-8932-5563cb5dedbc']",50,,,,,,,,,,,,,,,,,,Marseille,147,00:08:50.151,Carry,True
,,,"[60.6, 9.1]",,,,,,,,,,0.746558,,,,,,,,,,,,,4059eb00-e6ef-4f2b-bb5f-7c2f7c099772,365,,"[60.6, 9.1]",3900600,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Silva Borges,25199.0,Left Defensive Midfield,20,Marseille,147,"['25aa6340-a13d-4c61-9c9a-c3d897652994', '7970ec50-ada3-4f77-a11a-38253465f7a9']",52,,,,,,,,,,,,,,,,,,Marseille,147,00:08:52.478,Carry,
,,,"[49.8, 32.2]",,,,,,,,,,3.310157,,,,,,,,,,,,,dd697e3a-610c-4810-86da-bc4743a9ddc9,368,,"[52.2, 27.2]",3900600,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,20,Marseille,147,"['2ab71622-199a-4f10-af45-9d09764e260c', '2ea8bf5e-9b64-448e-ba37-45c67abb8e78']",54,,,,,,,,,,,,,,,,,,Marseille,147,00:08:54.411,Carry,
,,,"[74.6, 32.4]",,,,,,,,,,0.08,,,,,,,,,,,,,cf6eec75-f84f-4a44-a313-ef44e6b26efc,371,,"[74.6, 32.4]",3900600,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michy Batshuayi Tunga,3457.0,Center Forward,20,Marseille,147,"['654bebff-d423-4c54-b6bf-06557358916d', '97a86bf8-d652-4386-8d0f-50d1996703d2']",59,,,,,,,,,,,,,,,,,,Marseille,147,00:08:59.223,Carry,
,,,"[63.0, 52.7]",,,,,,,,,,0.697859,,,,,,,,,,,,,6e3aa29d-e21f-4ffb-918f-6cd45f7a65c0,374,,"[63.0, 50.1]",3900600,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rémy Cabella,3420.0,Center Attacking Midfield,20,Marseille,147,"['6168fb0b-124f-4436-8250-f38a5140b481', '8662c623-5230-45f6-8e66-eab3878fa60c']",1,,,,,,,,,,,,,,,,,,Marseille,147,00:09:01.058,Carry,
,,,"[63.8, 73.9]",,,,,,,,,,0.866179,,,,,,,,,,,,,19410369-d6ae-4423-a558-da7980f4481c,377,,"[64.9, 73.7]",3900600,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Brice Dja Djédjé,7857.0,Right Back,20,Marseille,147,"['5ab9885a-be75-47cf-929b-7e5d09b3516d', 'f1ea699d-281e-4905-af46-1b14caea0ff1']",3,,,,,,,,,,,,,,,,,,Marseille,147,00:09:03.039,Carry,
,,,"[61.9, 49.3]",,,,,,,,,,4.635915,,,,,,,,,,,,,1846634c-e801-48b0-8d3a-0b83542bbb03,380,,"[61.5, 62.7]",3900600,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rémy Cabella,3420.0,Center Attacking Midfield,20,Marseille,147,"['246c7245-8cdf-497b-a0bc-c267d7e37f4c', 'a4f72481-ebe6-47d5-a169-ce5367de7c6d']",4,,,,,,,,,,,,,,,,,,Marseille,147,00:09:04.666,Carry,
,,,"[56.1, 34.6]",,,,,,,,,,1.073963,,,,,,,,,,,,,83bfb769-267e-4dcf-a9e3-7c6433766f92,383,,"[56.1, 34.6]",3900600,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Silva Borges,25199.0,Left Defensive Midfield,20,Marseille,147,"['62c607ae-cf27-42d0-b4d9-a31b18ba9305', 'd2d4af2a-8a31-4bb5-920e-4e4b2e214790']",10,,,,,,,,,,,,,,,,,,Marseille,147,00:09:10.737,Carry,
,,,"[73.8, 17.5]",,,,,,,,,,0.040000003,,,,,,,,,,,,,77d6d436-874c-4bb1-88d6-cf97f9207879,391,,"[72.9, 17.5]",3900600,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Manquillo Gaitán,3075.0,Left Back,20,Marseille,147,"['3b5291b6-ec9e-41a7-96db-8673fa61fa00', 'd043ccf0-792c-4ecf-99ed-127d11456d29']",18,,,,,,,,,,,,,,,,,,Marseille,147,00:09:18.562,Carry,
,,,"[92.6, 5.9]",,,,,,,,,,3.317951,,,,,,,,,,,,,bf331f51-c4d6-4311-9aa3-c3d091f20076,394,,"[77.2, 19.0]",3900600,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rémy Cabella,3420.0,Center Attacking Midfield,20,Marseille,147,"['06fa541a-3bb9-4496-bd79-d5c9e83913ac', '1d48cf2e-9336-4676-b750-66d669962dd2', '32ca66a7-f186-4786-939c-87a14b405f2b']",19,,,,,,,,,,,,,,,,,,Marseille,147,00:09:19.369,Carry,True
,,,"[91.5, 5.4]",,,,,,,,,,0.694757,,,,,,,,,,,,,5a71204c-f430-41bf-9645-c64fd2589e1b,399,,"[88.5, 2.2]",3900600,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,20,Marseille,147,"['0d7d8ba7-cbec-4915-a444-a70f49b70c4f', 'b997ea34-44a0-4c5c-a4cb-57d6e392b68a', 'cdba59b7-47bb-4791-a123-8da82ad8e86b', 'dac6c9f7-17cd-4bf9-a3fd-6f2022dcef06']",23,,,,,,,,,,,,,,,,,,Marseille,147,00:09:23.232,Carry,True
,,,"[96.4, 14.7]",,,,,,,,,,2.056937,,,,,,,,,,,,,d011b8c5-b0d9-4f0d-9c5e-ae1f56027625,402,,"[91.5, 5.4]",3900600,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,20,Marseille,147,"['0d7d8ba7-cbec-4915-a444-a70f49b70c4f', 'a5a0e51a-456c-47d0-8546-19d3f829df13', 'cdba59b7-47bb-4791-a123-8da82ad8e86b', 'f0856f41-b2c1-4d05-aca0-74270d5e9873']",23,,,,,,,,,,,,,,,,,,Marseille,147,00:09:23.927,Carry,True
,,,"[99.3, 19.9]",,,,,,,,,,0.94266,,,,,,,,,,,,,6cfbcec0-2dd1-46a9-a1d4-a302e18d754c,406,,"[96.4, 14.7]",3900600,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,20,Marseille,147,"['4d4cc242-3cc8-487a-bfb2-93195d4ae9e1', '7f1080ea-2eb4-44f1-b882-98e27bec0fc5', 'a44d2acd-fbde-4a5f-ba24-d931d2b3ec35', 'a5a0e51a-456c-47d0-8546-19d3f829df13']",25,,,,,,,,,,,,,,,,,,Marseille,147,00:09:25.983,Carry,True
