50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.591235,,,,,,,,,,,9e6837d6-58e5-4614-881c-e35c4810b09f,2244,,"[49.2, 39.3]",3829441,52,,,,0.9760371,,Right Foot,,,,"[58.4, 52.9]",,Ground Pass,,16.4195,,,,Abdelaziz Barrada,23933.0,,,,,2,Regular Play,Mario Lemina,3951.0,Left Center Midfield,100,Marseille,147,['6fe17223-85ce-41ff-8858-7b9a00a070c6'],6,,,,,,,,,,,,,,,,,,Marseille,147,00:07:06.356,Pass,
,,,,,,,,,,,,,,,,,1.752732,,,,,,,,,,,23e62a39-340a-4283-b116-d8435bf40146,2247,,"[63.3, 57.0]",3829441,52,,,,0.61095977,,Right Foot,,,,"[92.0, 77.1]",,Ground Pass,,35.03855,,,,Romain Alessandrini,15296.0,,,,,2,Regular Play,Abdelaziz Barrada,23933.0,Right Center Midfield,100,Marseille,147,['29c5fc74-24ba-4bf4-a772-3bb0765a8255'],10,,,,,,,,,,,,,,,,,,Marseille,147,00:07:10.170,Pass,
,,,,,,,,,,,,,,,,,1.050624,,,,,,,,,,,164efc2a-5bd4-4ab7-9f5c-c4b874e831cc,2251,,"[90.0, 65.2]",3829441,52,,,,1.2981865,,Left Foot,,,,"[92.6, 74.5]",,Ground Pass,,9.656604,,Incomplete,,Abdelaziz Barrada,23933.0,,,,,2,Regular Play,Romain Alessandrini,15296.0,Right Wing,100,Marseille,147,"['12d4bda4-1c58-48f9-98ea-62d8dbfd92af', 'da95be8b-f323-4401-b31c-381683e0f08b']",21,,,,,,,,,,,,,,,,,,Marseille,147,00:07:21.758,Pass,
,,,,,,,,,,,,,,,,,1.677876,,,,,,,,,,,b206108c-066c-4d11-973a-62ac1048882a,2257,,"[11.7, 2.5]",3829441,52,,,,1.731697,,Right Foot,,,,"[8.6, 21.6]",,Ground Pass,,19.349936,,,,Matthieu Saunier,13730.0,,,,,2,Regular Play,Fabien Camus,401470.0,Left Wing,101,Troyes,133,"['7d863bcf-ea82-46de-a7c2-a16fb7d792f5', '98e6d3b7-0629-4236-b2be-85f2e069a5ce']",25,,,,,,,,,,,,,,,,,,Troyes,133,00:07:25.722,Pass,True
,,,,,,,,,,,,,,,,,0.853795,,,,,,,,,,,d5fcfead-a5fb-4623-bd45-f52ddf9eec5e,2261,,"[11.4, 20.8]",3829441,52,,,,-0.8940034,,Left Foot,,,,"[25.7, 3.0]",,Ground Pass,,22.832651,,,,Lossémy Karaboué,7301.0,,,,,2,Regular Play,Matthieu Saunier,13730.0,Left Center Back,101,Troyes,133,['8c0660a9-60ed-415f-800b-b14a7d9fe29a'],28,,,,,,,,,,,,,,,,,,Troyes,133,00:07:28.244,Pass,
,,,,,,,,,,,,,,,,,1.086668,,,,,,,,,,,11ac1ddc-c447-4af2-8e96-f1ce0a3c5840,2264,,"[25.7, 3.0]",3829441,52,,,,1.6233793,,Left Foot,,,,"[25.0, 16.3]",,Ground Pass,,13.318408,,,,Matthieu Saunier,13730.0,,,,,2,Regular Play,Lossémy Karaboué,7301.0,Center Attacking Midfield,101,Troyes,133,['a91ab206-0de6-4191-8502-6e27bee55e1e'],29,,,,,,,,,,,,,,,,,,Troyes,133,00:07:29.822,Pass,
,,,,,,,,,,,,,,,,,1.632471,,,,,,,,,,,118a5a0a-fbb5-4663-baf4-923638e4240a,2267,,"[25.0, 16.3]",3829441,52,,,,-0.49192625,,Right Foot,,,,"[48.7, 3.6]",,Ground Pass,,26.888287,,,,Thomas Ayasse,7488.0,,,,,2,Regular Play,Matthieu Saunier,13730.0,Left Center Back,101,Troyes,133,['63610f69-9ef6-4520-9b10-1b0519215510'],31,,,,,,,,,,,,,,,,,,Troyes,133,00:07:31.068,Pass,
,,,,,,,,,,,,,,,,,1.612797,,,,,,,,,,,d7b26ec3-0099-4b66-99e5-ea66c8016c96,2270,,"[50.6, 5.5]",3829441,52,,,,0.88373464,,Right Foot,,,,"[70.7, 30.0]",,Ground Pass,,31.690062,,,,Stéphane Darbion,2993.0,,,,,2,Regular Play,Thomas Ayasse,7488.0,Right Defensive Midfield,101,Troyes,133,['b89efa66-c22d-440f-8343-c76512a5ca82'],34,,,,,,,,,,,,,,,,,,Troyes,133,00:07:34.062,Pass,
,,,,,,,,,,,,,,,,,3.112922,,,,,,,,,,,99913714-781a-40bf-a020-60ba3ec7f0a4,2273,,"[83.7, 24.1]",3829441,52,,,,-0.65912485,,Left Foot,,,,"[109.0, 4.5]",,Ground Pass,,32.003906,,,,Lossémy Karaboué,7301.0,,,,,2,Regular Play,Stéphane Darbion,2993.0,Right Wing,101,Troyes,133,['197cc094-9e99-4a5d-ae5c-2d703b0874bf'],38,,,,,,,,,,,,,,,,,,Troyes,133,00:07:38.364,Pass,
,,,,,,,,,,,,,,,,,0.58793,,,,,,,,,,,7e9ed48d-df33-481e-a1f4-76cf6938567c,2279,,"[111.7, 0.1]",3829441,52,True,,,2.8890383,,,,,,"[99.3, 3.3]",,Low Pass,,12.806249,,,,Fabien Camus,401470.0,,,,Throw-in,2,From Throw In,Lossémy Karaboué,7301.0,Center Attacking Midfield,102,Troyes,133,['b07b05bf-5cf2-4df6-b344-57e334443313'],46,,,,,,,,,,,,,,,,,,Troyes,133,00:07:46.541,Pass,
,,,,,,,,,,,,,,,,,1.534127,,,,,,,,,,,9d527474-ff4d-446b-8304-cc974724d4f9,2281,,"[99.3, 3.3]",3829441,52,,,,2.6578135,,Left Foot,,,,"[87.5, 9.5]",,High Pass,,13.329666,,Unknown,,Thomas Ayasse,7488.0,,,,,2,From Throw In,Fabien Camus,401470.0,Left Wing,102,Troyes,133,['4e479340-a8b2-42f8-8d0f-32515bf651db'],47,,,,,,,,,,,,,,,,,,Troyes,133,00:07:47.526,Pass,
,,,,,,,,,,,,,,,,,1.259723,,,,,,,,,,,2db1c2a6-fcb8-4433-881b-223c5fcf93c0,2285,,"[32.0, 73.5]",3829441,53,True,,,-1.820705,,Right Foot,,,,"[24.7, 44.9]",,Ground Pass,,29.516945,,,,Karim Rekik,8572.0,,,,Free Kick,2,From Free Kick,Lassana Diarra,3181.0,Center Defensive Midfield,103,Marseille,147,['661a887a-a274-4a2c-a87c-2785cf953502'],24,,,,,,,,,,,,,,,,,,Marseille,147,00:08:24.432,Pass,
,,,,,,,,,,,,,,,,,1.096002,,,,,,,,,,,b6955097-3cf0-4f10-ae63-acaae8bf0f3e,2287,,"[29.7, 39.9]",3829441,53,,,,-0.46793944,,Left Foot,,,,"[39.0, 35.2]",,Ground Pass,,10.420173,,,,Abdelaziz Barrada,23933.0,,,,,2,From Free Kick,Karim Rekik,8572.0,Left Center Back,103,Marseille,147,['5e5defdc-1863-4a39-8a08-e9b1ad6d547a'],26,,,,,,,,,,,,,,,,,,Marseille,147,00:08:26.095,Pass,
,,,,,,,,,,,,,,,,,0.8782,,,,,,,,,,,7bfff5b7-3b18-40d7-a918-163edcd38535,2290,,"[32.6, 37.9]",3829441,53,,,,1.8895884,,Right Foot,,,,"[25.9, 58.2]",,Ground Pass,,21.37709,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,2,From Free Kick,Abdelaziz Barrada,23933.0,Right Center Midfield,103,Marseille,147,['8182dbda-a435-4f0c-bd12-8b76c8538ebc'],28,,,,,,,,,,,,,,,,,,Marseille,147,00:08:28.913,Pass,
,,,,,,,,,,,,,,,,,1.982456,,,,,,,,,,,79fa9597-c2f6-4bc1-8b9b-14a824c7a88b,2292,,"[25.9, 58.2]",3829441,53,,,,-2.2960262,,Right Foot,,,,"[10.3, 40.6]",,Ground Pass,,23.518503,,,,Steve Mandanda,3543.0,,,,,2,From Free Kick,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,103,Marseille,147,['b705656b-478e-43c7-954e-13dd01c0667e'],29,,,,,,,,,,,,,,,,,,Marseille,147,00:08:29.791,Pass,
,,,,,,,,,,,,,,,,,2.943167,,,,,,,,,,,8fc318ab-1aa0-4520-8be1-c9ce7ecaa99e,2295,,"[12.2, 39.3]",3829441,53,,,,0.97634596,,Left Foot,,,,"[38.7, 78.5]",,High Pass,,47.31691,,,,Javier Manquillo Gaitán,3075.0,,,,,2,From Free Kick,Steve Mandanda,3543.0,Goalkeeper,103,Marseille,147,['fcd00bf2-dd74-46b3-80d5-5cee78b5cab6'],32,,,,,,,,,,,,,,,,,,Marseille,147,00:08:32.552,Pass,
,,,,,,,,,,,,,,,,,1.087716,,,,,,,,,,,c924c70c-644b-4dec-ab01-c3de32f7e806,2298,,"[38.7, 78.2]",3829441,53,,,,-1.9059689,,Right Foot,,,,"[35.6, 69.3]",,Ground Pass,,9.424437,,,,Abdelaziz Barrada,23933.0,,,,,2,From Free Kick,Javier Manquillo Gaitán,3075.0,Right Back,103,Marseille,147,['22084c49-7853-48a9-b110-9fb413ba5478'],36,,,,,,,,,,,,,,,,,,Marseille,147,00:08:36.551,Pass,
,,,,,,,,,,,,,,,,,0.94453,,,,,,,,,,,2b975f3b-74b7-4e75-b0f8-8e8b8f4ab274,2301,,"[35.6, 69.3]",3829441,53,,,,1.3659196,,Right Foot,,,,"[37.2, 77.0]",,Ground Pass,,7.864477,,,,Javier Manquillo Gaitán,3075.0,,,,,2,From Free Kick,Abdelaziz Barrada,23933.0,Right Center Midfield,103,Marseille,147,['d81c9c1f-0e09-422a-a862-944ae8419b2d'],37,,,,,,,,,,,,,,,,,,Marseille,147,00:08:37.643,Pass,
,,,,,,,,,,,,,,,,,1.159075,,,,,,,,,,,7aaa03a6-4fb1-4a05-9cf3-b710ebc1ee22,2305,,"[43.7, 75.1]",3829441,53,,,,-0.39205703,,Right Foot,,,,"[64.5, 66.5]",,Ground Pass,,22.507776,,,,Michy Batshuayi Tunga,3457.0,,,,,2,From Free Kick,Javier Manquillo Gaitán,3075.0,Right Back,103,Marseille,147,"['463c60e3-2dcc-472f-b133-df126c3387f9', 'da224dda-17ea-4666-a490-d62b239d8196']",40,,,,,,,,,,,,,,,,,,Marseille,147,00:08:40.036,Pass,True
,,,,,,,,,,,,,,,,,1.693927,,,,,,,,,,,2ccbe044-64af-42bb-85cd-29af64500af1,2308,,"[57.5, 64.6]",3829441,53,,,,1.4765879,,Right Foot,,,,"[58.7, 77.3]",,Ground Pass,,12.756567,,,,Romain Alessandrini,15296.0,,,,,2,From Free Kick,Michy Batshuayi Tunga,3457.0,Center Forward,103,Marseille,147,['08ee1fdb-bc52-4910-8200-2ce6bac5a864'],42,,,,,,,,,,,,,,,,,,Marseille,147,00:08:42.060,Pass,
,,,,,,,,,,,,,,,,,1.134382,,,,,,,,,,,02f18c65-f185-4929-8089-61d18f85bea6,2311,,"[58.7, 77.3]",3829441,53,,,,-1.9365436,,Left Foot,,,,"[55.1, 67.9]",,Ground Pass,,10.0657835,,,,Abdelaziz Barrada,23933.0,,,,,2,From Free Kick,Romain Alessandrini,15296.0,Right Wing,103,Marseille,147,['787e8c99-bf5c-4a90-913b-696d01bb1fe8'],44,,,,,,,,,,,,,,,,,,Marseille,147,00:08:44.631,Pass,
,,,,,,,,,,,,,,,,,3.273969,,,,,,,,,,,aa546602-fe0c-440f-be5f-041ae3403c0f,2314,,"[55.1, 67.9]",3829441,53,,,,-1.2811335,,Right Foot,,,,"[73.4, 6.5]",,High Pass,,64.06911,,Incomplete,,Benjamin Mendy,3261.0,,True,,,2,From Free Kick,Abdelaziz Barrada,23933.0,Right Center Midfield,103,Marseille,147,"['6df7884b-eb0e-4b8e-b524-bbff568e2bed', '9b01c8a9-d5e0-4c88-9ae3-2070bba70328']",46,,,,,,,,,,,,,,,,,,Marseille,147,00:08:46.932,Pass,
,,,,,,,,,,,,,,,,,1.170306,,,,,,,,,,,7aa0f5c8-42b4-4847-b457-768ad80242bb,2318,,"[69.0, 0.1]",3829441,53,,,,1.6506263,,,,,,"[67.8, 15.1]",,Low Pass,,15.047923,,,,Rémy Cabella,3420.0,,,,Throw-in,2,From Throw In,Benjamin Mendy,3261.0,Left Back,104,Marseille,147,['47baabe5-e314-4068-8c6f-e422c315d30d'],59,,,,,,,,,,,,,,,,,,Marseille,147,00:08:59.129,Pass,
,,,,,,,,,,,,,,,,,1.174933,,,,,,,,,,,24f3ae38-ffd4-4c86-bbc2-ecb197e555bd,2322,,"[66.2, 11.0]",3829441,54,,,,-1.4940244,,Right Foot,,,,"[67.0, 0.6]",,Ground Pass,,10.430724,,Out,,Benjamin Mendy,3261.0,,,,,2,From Throw In,Rémy Cabella,3420.0,Left Wing,104,Marseille,147,"['5012e470-71ca-4fdc-9f31-db843ac3510f', '57e3811b-4301-4252-a16b-abb716d77184']",1,,,,,,,,,,,,,,,,,,Marseille,147,00:09:01.154,Pass,True
,,,,,,,,,,,,,,,,,1.651124,,,,,,,,,,,7226440a-fa81-4989-8c60-990c58dd9a42,2324,,"[53.2, 80.0]",3829441,54,,,,-2.684024,,,,,,"[40.0, 73.5]",,Low Pass,,14.713599,,,,Mory Koné,7685.0,,,,Throw-in,2,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,105,Troyes,133,['11adb45a-a1e0-49c8-a42f-59ec2a12cc81'],6,,,,,,,,,,,,,,,,,,Troyes,133,00:09:06.882,Pass,
,,,,,,,,,,,,,,,,,1.255993,,,,,,,,,,,8f43efa2-9f50-4d33-bc3b-eaf592cd7efc,2327,,"[40.0, 73.5]",3829441,54,,,,-1.7294515,,Right Foot,,,,"[34.8, 41.0]",,Ground Pass,,32.913372,,,,Matthieu Saunier,13730.0,,,,,2,From Throw In,Mory Koné,7685.0,Right Center Back,105,Troyes,133,['b533a9fb-66a1-46af-b6bc-012b2a2c6d32'],9,,,,,,,,,,,,,,,,,,Troyes,133,00:09:09.611,Pass,
,,,,,,,,,,,,,,,,,1.894899,,,,,,,,,,,d4b7ad2c-8825-401b-9dbb-556ab72d9288,2330,,"[47.8, 31.1]",3829441,54,,,,-1.1987286,,Right Foot,,,,"[59.0, 2.4]",,Ground Pass,,30.807953,,,,Quentin Othon,148132.0,,,,,2,From Throw In,Matthieu Saunier,13730.0,Left Center Back,105,Troyes,133,['d1a45125-11d2-4d2b-909e-cc2a50012e2e'],14,,,,,,,,,,,,,,,,,,Troyes,133,00:09:14.798,Pass,
,,,,,,,,,,,,,,,,,1.38245,,,,,,,,,,,fcc0db7e-1f93-4d63-851e-05eb8e2e5646,2333,,"[66.2, 2.5]",3829441,54,,,,1.4341532,,Left Foot,,,,"[67.3, 10.5]",,Ground Pass,,8.075271,,,,Lossémy Karaboué,7301.0,,,,,2,From Throw In,Quentin Othon,148132.0,Left Back,105,Troyes,133,['74dcd547-7127-41d5-b69c-55bcfad73896'],19,,,,,,,,,,,,,,,,,,Troyes,133,00:09:19.268,Pass,
,,,,,,,,,,,,,,,,,1.086181,,,,,,,,,,,d98b6a0f-2d89-4711-bfaf-3b627d1172f5,2336,,"[69.3, 10.5]",3829441,54,,,,1.9229944,,Right Foot,,,,"[65.0, 22.2]",,Ground Pass,,12.465152,,,,Thomas Ayasse,7488.0,,,,,2,From Throw In,Lossémy Karaboué,7301.0,Center Attacking Midfield,105,Troyes,133,"['99385ca2-befa-4ce4-8779-c3beae2a82ad', 'ddea5372-3960-420b-a85d-6e6a6be5ebf9']",20,,,,,,,,,,,,,,,,,,Troyes,133,00:09:20.651,Pass,True
,,,,,,,,,,,,,,,,,0.949119,,,,,,,,,,,abd7b8f8-969c-4362-89fa-cb25e68eefe7,2345,,"[45.3, 57.0]",3829441,54,,,,-0.76499283,,Right Foot,,,,"[52.8, 49.8]",,Ground Pass,,10.396634,,,,Michy Batshuayi Tunga,3457.0,,,,,2,Regular Play,Lassana Diarra,3181.0,Center Defensive Midfield,106,Marseille,147,"['7a60298c-b4d2-494b-91b7-3cf01100c636', 'be4e9f48-8745-4621-b5da-412a596ab9d0']",28,,,,,,,,,,,,,,,,,,Marseille,147,00:09:28.192,Pass,True
,,,,,,,,,,,,,,,,,1.921208,,,,,,,,,,,5f629770-e28a-408e-b5f0-cc3430bef48c,2348,,"[55.8, 45.1]",3829441,54,,,,-1.3314726,,Right Foot,,,,"[61.9, 20.1]",,Ground Pass,,25.73344,,,,Rémy Cabella,3420.0,,,,,2,Regular Play,Michy Batshuayi Tunga,3457.0,Center Forward,106,Marseille,147,['8af393d2-0be9-4c4b-b2f4-edf4c7d2703e'],30,,,,,,,,,,,,,,,,,,Marseille,147,00:09:30.206,Pass,
,,,,,,,,,,,,,,,,,0.300451,,,,,,,,,,,79216a54-d369-4ae7-ade0-ab909d71489b,2355,,"[80.0, 4.6]",3829441,54,,,,1.19029,,Right Foot,,,,"[82.0, 9.6]",,Ground Pass,,5.3851647,,Incomplete,,,,,,,,2,Regular Play,Rémy Cabella,3420.0,Left Wing,106,Marseille,147,['1cfbd118-8e59-4168-9163-bece9a8c6165'],37,,,,,,,,,,,,,,,,,,Marseille,147,00:09:37.155,Pass,
,,,,,,,,,,,,,,,,,1.23993,,,,,,,,,,,9a2b92bf-1178-481a-97bb-e521ca351cdd,2365,,"[28.4, 71.1]",3829441,54,,,,-1.8968571,,Left Foot,,,,"[23.7, 57.2]",,Ground Pass,,14.673104,,,,Mory Koné,7685.0,,,,,2,Regular Play,Thomas Ayasse,7488.0,Right Defensive Midfield,107,Troyes,133,['56ae0c3d-a510-4657-b2a5-df28f2290084'],42,,,,,,,,,,,,,,,,,,Troyes,133,00:09:42.490,Pass,
,,,,,,,,,,,,,,,,,1.602754,,,,,,,,,,,2be471f2-aecf-4488-a9a6-785dce758bc1,2369,,"[23.1, 56.1]",3829441,54,,,,-0.89536285,,Right Foot,,,,"[37.2, 38.5]",,Ground Pass,,22.551497,,,,Lossémy Karaboué,7301.0,,,,,2,Regular Play,Mory Koné,7685.0,Right Center Back,107,Troyes,133,['712fc8b1-9880-467f-a37c-03b7b2081643'],44,,,,,,,,,,,,,,,,,,Troyes,133,00:09:44.169,Pass,
,,,,,,,,,,,,,,,,,1.252473,,,,,,,,,,,ed6b755d-6273-4afe-9be6-b5f5331e23ca,2373,,"[53.7, 37.7]",3829441,54,,,,-2.64425,,Right Foot,,,,"[46.7, 33.9]",,Ground Pass,,7.964923,,,,Stéphane Darbion,2993.0,,,,,2,Regular Play,Lossémy Karaboué,7301.0,Center Attacking Midfield,107,Troyes,133,"['b0b4b6e2-be04-4f48-bb63-13a550f2859f', 'd950819b-0326-45bd-b88a-f34f531da5f3']",50,,,,,,,,,,,,,,,,,,Troyes,133,00:09:50.761,Pass,True
,,,,,,,,,,,,,,,,,1.774734,,,,,,,,,,,f5433862-b67a-47b4-8a36-0a914359b1db,2376,,"[46.5, 32.4]",3829441,54,,,,-1.5853407,,Left Foot,,,,"[46.1, 4.9]",,Ground Pass,,27.502909,,,,Quentin Othon,148132.0,,,,,2,Regular Play,Stéphane Darbion,2993.0,Right Wing,107,Troyes,133,['6aa1b51a-e287-46c0-91b0-8029b31f436d'],52,,,,,,,,,,,,,,,,,,Troyes,133,00:09:52.061,Pass,
,,,,,,,,,,,,,,,,,1.784409,,,,,,,,,,,5464fcb8-9dbb-47a3-a7c5-60c8895508b9,2378,,"[46.1, 4.9]",3829441,54,,,,0.8519663,,Left Foot,,,,"[55.9, 16.1]",,Ground Pass,,14.882204,,,,Stéphane Darbion,2993.0,,,,,2,Regular Play,Quentin Othon,148132.0,Left Back,107,Troyes,133,['5d641e5b-ed42-4e6f-a892-8ecad76277d8'],53,,,,,,,,,,,,,,,,,,Troyes,133,00:09:53.835,Pass,
,,,,,,,,,,,,,,,,,0.705499,,,,,,,,,,,34fecfab-9f83-4f48-827b-5c95e9bfd98d,2381,,"[87.2, 15.6]",3829441,55,,,,-0.8160009,,Left Foot,,,,"[96.7, 5.5]",,Ground Pass,,13.865786,,,,Fabien Camus,401470.0,,,,,2,Regular Play,Stéphane Darbion,2993.0,Right Wing,107,Troyes,133,['1d40b314-db55-4dc4-bec4-785cd8267089'],0,,,,,,,,,,,,,,,,,,Troyes,133,00:10:00.854,Pass,
,,,,,,,,,,,,,,,,,1.241772,,,,,,,,,,,8ea12eac-8d37-41dd-8937-653e03bad629,2385,,"[90.9, 3.3]",3829441,55,,,,-3.1272051,,Right Foot,,,,"[77.0, 3.1]",,Ground Pass,,13.901439,,,,Quentin Othon,148132.0,,,,,2,Regular Play,Fabien Camus,401470.0,Left Wing,107,Troyes,133,"['6e673159-3bcd-4e6b-bfd2-7b4251ac2c6a', 'c4a64f27-1212-4e8e-b7fd-d2ce4302942e']",2,,,,,,,,,,,,,,,,,,Troyes,133,00:10:02.735,Pass,True
,,,,,,,,,,,,,,,,,0.703605,,,,,,,,,,,603a5a29-ca83-45ef-afeb-032bcc826c37,2388,,"[77.0, 3.1]",3829441,55,,,,0.92458886,,Left Foot,,,,"[85.9, 14.9]",,Ground Pass,,14.780054,,,,Stéphane Darbion,2993.0,,,,,2,Regular Play,Quentin Othon,148132.0,Left Back,107,Troyes,133,['aac2867b-a6cf-482b-8d22-2c049264da5c'],5,,,,,,,,,,,,,,,,,,Troyes,133,00:10:05.122,Pass,
,,,,,,,,,,,,,,,,,0.935316,,,,,,,,,,,4ce9c723-428b-4733-b6db-f5ba22666371,2391,,"[85.9, 10.5]",3829441,55,,,,-1.0851742,,Left Foot,,,,"[89.7, 3.3]",,Ground Pass,,8.1412525,,,,Fabien Camus,401470.0,,,,,2,Regular Play,Stéphane Darbion,2993.0,Right Wing,107,Troyes,133,['98e845d3-26c2-4464-ba31-7b6e8aded1f9'],10,,,,,,,,,,,,,,,,,,Troyes,133,00:10:10.422,Pass,
,,,,,,,,,,,,,,,,,1.516475,,,,,,,,,,,532457dc-a7d2-47f2-aae0-bcbc0621698e,2396,,"[70.0, 5.6]",3829441,55,,,,3.0415263,,Right Foot,,,,"[45.1, 8.1]",,Ground Pass,,25.025187,,,,Matthieu Saunier,13730.0,,,,,2,Regular Play,Fabien Camus,401470.0,Left Wing,107,Troyes,133,"['384de3b1-2686-48a6-a1e7-12f9a4869d16', '4b0adbbd-03ed-4aa6-807c-a83b475440f4']",19,,,,,,,,,,,,,,,,,,Troyes,133,00:10:19.155,Pass,True
,,,,,,,,,,,,,,,,,2.696648,,,,,,,,,,,98c9492e-f7b0-4f81-9428-2a68b2781530,2399,,"[45.1, 8.1]",3829441,55,,,,1.2824523,,Right Foot,,,,"[55.6, 43.5]",,Ground Pass,,36.92438,,,,Jessy Pi,7415.0,,,,,2,Regular Play,Matthieu Saunier,13730.0,Left Center Back,107,Troyes,133,['deea4edd-0d68-4e1d-a39c-9fe5eb0bbf2f'],22,,,,,,,,,,,,,,,,,,Troyes,133,00:10:22.885,Pass,
,,,,,,,,,,,,,,,,,1.415213,,,,,,,,,,,46ea95be-5fe2-4fa8-b1a0-1e12d569bc74,2402,,"[59.0, 53.9]",3829441,55,,,,0.9513699,,Right Foot,,,,"[75.4, 76.9]",,Ground Pass,,28.248186,,,,Jonathan Martins-Pereira,3364.0,,,,,2,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,107,Troyes,133,['452424d8-dda9-4db1-ad5a-1a202fec3689'],27,,,,,,,,,,,,,,,,,,Troyes,133,00:10:27.204,Pass,
,,,,,,,,,,,,,,,,,1.446735,,,,,,,,,,,cfb371c4-7494-492d-a624-839faf20b8ec,2405,,"[75.4, 76.9]",3829441,55,,,,-1.076855,,Right Foot,,,,"[84.5, 60.0]",,Ground Pass,,19.19427,,Incomplete,,Jessy Pi,7415.0,,,,,2,Regular Play,Jonathan Martins-Pereira,3364.0,Right Back,107,Troyes,133,"['54eab995-6d29-44c0-bcce-7f0e67fdf4eb', 'd7da3bad-8271-42dd-9945-6012f352c133']",29,,,,,,,,,,,,,,,,,,Troyes,133,00:10:29.284,Pass,
,,,,,,,,,,,,,,,,,0.692015,,,,,,,,,,,02a34064-3d52-4fa1-a6dd-9b7614d8bac9,2410,,"[30.3, 13.1]",3829441,55,,,,2.976444,,Left Foot,,,,"[26.1, 13.8]",,Ground Pass,,4.2579336,,,,Benjamin Mendy,3261.0,,,,,2,Regular Play,Mario Lemina,3951.0,Left Center Midfield,108,Marseille,147,"['08c99888-3183-45d2-9656-fcf89324a5ce', '38c4fac0-5dda-45fa-a3cb-4367bfd8fdd7']",31,,,,,,,,,,,,,,,,,,Marseille,147,00:10:31.784,Pass,True
,,,,,,,,,,,,,,,,,1.84636,,,,,,,,,,,892de62b-a6d8-425c-9df1-b36b9f832c50,2412,,"[26.1, 13.8]",3829441,55,,,,0.0291584,,Left Foot,,,,"[50.1, 14.5]",,High Pass,,24.010206,,,,Michy Batshuayi Tunga,3457.0,,,,,2,Regular Play,Benjamin Mendy,3261.0,Left Back,108,Marseille,147,['b1b18e84-3f98-488f-86bd-c7e5e67407a9'],32,,,,,,,,,,,,,,,,,,Marseille,147,00:10:32.476,Pass,
,,,,,,,,,,,,,,,,,1.154769,,,,,,,,,,,eeba298d-f00a-4c35-acd7-055aefc21c9e,2415,,"[50.1, 14.5]",3829441,55,,,,-1.3236198,,Right Foot,,,,"[52.8, 3.8]",,Ground Pass,,11.035398,,,,Rémy Cabella,3420.0,,,,,2,Regular Play,Michy Batshuayi Tunga,3457.0,Center Forward,108,Marseille,147,['079c0d9d-d229-4596-9a50-c52fb0143fa0'],34,,,,,,,,,,,,,,,,,,Marseille,147,00:10:34.430,Pass,
,,,,,,,,,,,,,,,,,1.46102,,,,,,,,,,,835a77fa-3689-49d4-94fa-0f42eaceb3bd,2418,,"[57.5, 4.8]",3829441,55,,,,0.99003994,,Right Foot,,,,"[65.9, 17.6]",,Ground Pass,,15.310127,,,,Michy Batshuayi Tunga,3457.0,,,,,2,Regular Play,Rémy Cabella,3420.0,Left Wing,108,Marseille,147,['4d6dca66-8266-48bf-84a7-c9042405b106'],36,,,,,,,,,,,,,,,,,,Marseille,147,00:10:36.488,Pass,
,,,,,,,,,,,,,,,,,0.181627,,,,,,,,,,,a4428ea0-213f-4c94-b7e6-72e97b327cf8,2432,,"[60.0, 40.0]",3829441,58,True,,,-2.1045046,,Right Foot,,,,"[58.7, 37.8]",,Ground Pass,,2.5553865,,,,Benjamin Nivet,3002.0,,,,Kick Off,2,From Kick Off,Corentin Jean,3010.0,Center Forward,109,Troyes,133,['3ae51525-4648-4746-8700-00a8d164c930'],35,,,,,,,,,,,,,,,,,,Troyes,133,00:13:35.033,Pass,
