bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[35.1, 10.1]",,,,,,,,,,,0.422293,,,,,,,,,,,,,,,94867060-2dbf-4f6c-86a7-5f0e30958881,859,,"[35.1, 10.1]",3901230,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mathieu Peybernes,23850.0,Left Center Back,56,Bastia,2736,"['60f31944-4321-44a7-a55d-8d18f39490dd', 'f8e4f413-7013-45bf-bd6e-767fd89c155d']",30,,,,,,,,,,,,,,,,,Bastia,2736,00:23:30.740,Carry,
,,,,,"[48.0, 73.3]",,,,,,,,,,,2.989553,,,,,,,,,,,,,,,d7589c53-691e-4bc9-bb7e-5b67a039aa06,864,,"[48.0, 73.3]",3901230,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdou Kader Mangane,2953.0,Right Center Back,57,Gazélec Ajaccio,160,"['0d847b44-21a6-4367-ad8d-2f076f9240f8', '316532ce-a0c0-4b51-9bdb-4bf758b5710a']",46,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:23:46.102,Carry,
,,,,,"[28.1, 39.0]",,,,,,,,,,,1.2912,,,,,,,,,,,,,,,157fba06-7fc0-45d8-bbf9-4a30254ebdb5,867,,"[29.1, 46.4]",3901230,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Maury,401508.0,Goalkeeper,57,Gazélec Ajaccio,160,"['a85b5fa1-15d8-4a22-bd90-e36261c03465', 'cf5f9d24-ca18-4369-88bf-e441422a44d7']",51,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:23:51.549,Carry,
,,,,,"[41.8, 15.1]",,,,,,,,,,,2.112404,,,,,,,,,,,,,,,98c477df-e536-4c1c-98e5-f3c4b08f9e63,870,,"[41.4, 15.5]",3901230,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Jean Antoine Martínez,3207.0,Left Center Back,57,Gazélec Ajaccio,160,"['88241c66-ab85-4900-9c7f-f7270d963909', 'f0676a23-84d5-47bb-825c-808bff22f22b']",54,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:23:54.575,Carry,
,,,,,"[54.8, 28.4]",,,,,,,,,,,1.35838,,,,,,,,,,,,,,,bc0a86e6-82fe-4cb7-8e5b-8d97e63ebb98,873,,"[51.8, 29.0]",3901230,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Ducourtioux,401509.0,Left Center Midfield,57,Gazélec Ajaccio,160,"['521b41a6-a569-41ad-896f-7a2d2f68f741', 'a0f0b4ef-3330-47e9-ac33-18b2e4a1f680']",57,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:23:57.887,Carry,
,,,,,"[57.5, 60.4]",,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,4478b859-5b95-45e1-a0c7-7dd5807ca1e8,878,,"[57.5, 60.4]",3901230,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Cahuzac,4350.0,Right Center Midfield,58,Bastia,2736,"['747e5373-c6d9-4d93-b173-3597406a76d2', 'a5c98f93-e7ad-45d4-9b8a-9f56e1c080d4']",3,,,,,,,,,,,,,,,,,Bastia,2736,00:24:03.373,Carry,
,,,,,"[42.3, 28.4]",,,,,,,,,,,0.580425,,,,,,,,,,,,,,,d3d9b9c8-d9c3-4043-8cfe-89f5e596dad4,889,,"[42.9, 28.2]",3901230,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Center Back,58,Bastia,2736,"['06b881b4-ae60-4c52-92b4-cf8af4b0e400', 'a0216bb3-884d-44a3-8ee1-49bda6252a45']",6,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:24:06.703,Carry,
,,,,,"[21.5, 24.0]",,,,,,,,,,,4.434228,,,,,,,,,,,,,,,a024d221-6ef8-46e8-bdb0-9b5ff1396001,893,,"[15.1, 39.0]",3901230,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Maury,401508.0,Goalkeeper,58,Bastia,2736,"['16d2d0da-17ee-4f35-be01-c95e2beac8f8', 'fc5f5c9f-16fc-49e1-b10a-fe48199b7adf']",10,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:24:10.139,Carry,
,,,,,"[24.4, 54.9]",,,,,,,,,,,0.793107,,,,,,,,,,,,,,,42d2659a-10e9-4fec-9b1b-10016b7d228b,902,,"[24.2, 55.1]",3901230,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sébastien Squillaci,26481.0,Center Back,58,Bastia,2736,"['647557f7-7170-4d77-ba88-9f8a9d3aa418', '805b0b7e-d1cf-4652-97b3-24d4e10b358c']",26,,,,,,,,,,,,,,,,,Bastia,2736,00:24:26.721,Carry,
,,,,,"[84.0, 67.0]",,,,,,,,,,,3.560485,,,,,,,,,,,,,,,b18ae407-5abb-490d-b71f-1f23d0ccca85,919,,"[66.0, 64.8]",3901230,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Floyd Ayité,15689.0,Right Center Forward,58,Bastia,2736,"['03224859-79e9-4132-a619-6f4b2fcfad8f', '1cebeac9-8a17-4b58-bc4a-0aa79a78d23c', '3909602b-d0ff-4d8b-b74a-d6f7240e96c0', '58545057-4306-43a3-af97-ce54c310bfa6']",39,,,,,,,,,,,,,,,,,Bastia,2736,00:24:39.789,Carry,True
,,,,,"[33.8, 20.2]",,,,,,,,,,,1.701885,,,,,,,,,,,,,,,16d4f9db-1e95-48a6-90ef-0b3a94edb718,923,,"[36.1, 13.1]",3901230,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Issiaga Sylla,4352.0,Left Back,58,Bastia,2736,"['b6119caf-072c-4db5-9bfc-1a6ae62c1bf9', 'ed0591ab-afb0-4fcc-8a65-553fa454a5fb']",43,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:24:43.349,Carry,
,,,,,"[9.4, 25.5]",,,,,,,,,,,3.053704,,,,,,,,,,,,,,,645f9337-8c59-419c-8414-99abbd57a506,926,,"[9.0, 30.7]",3901230,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Maury,401508.0,Goalkeeper,58,Bastia,2736,"['00fb5f42-5eb9-49de-8092-47a60a328bea', '3a302eeb-8832-4c02-912d-8f7202b10d04', 'cdba0b40-9a19-4c6d-98dc-37afd611b6f0']",47,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:24:47.531,Carry,True
,,,,,"[85.5, 72.7]",,,,,,,,,,,5.256914,,,,,,,,,,,,,,,1377a509-959e-4fff-80db-2929ec5ffb5e,935,,"[78.5, 69.3]",3901230,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Floyd Ayité,15689.0,Right Center Forward,58,Bastia,2736,"['5e1ed1c8-acf4-4b40-a479-5e460afb0eda', '69b44436-1e8c-47df-8300-b968a28bb9c2', 'b38ae0ff-fcbd-49a3-ac4b-c3d3071f0686']",57,,,,,,,,,,,,,,,,,Bastia,2736,00:24:57.437,Carry,True
,,,,,"[34.6, 4.3]",,,,,,,,,,,1.748634,,,,,,,,,,,,,,,6bf9cfc2-8c3b-4112-8534-679bda86d717,939,,"[34.6, 7.4]",3901230,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Issiaga Sylla,4352.0,Left Back,58,Bastia,2736,"['074b0acf-9720-4ae6-8b19-c6e91d9e4972', '105a8a4e-551b-49aa-88dc-42228657b5cd', 'e663feb2-4116-4d15-baa1-fe3d4ee9e5cd']",2,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:25:02.694,Carry,True
,,,,,"[84.0, 75.9]",,,,,,,,,,,0.319998,,,,,,,,,,,,,,,7c754cc3-3742-4c12-80e9-37513c0949ad,946,,"[84.0, 75.9]",3901230,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehdi Mostefa Sbaa,10522.0,Center Defensive Midfield,58,Bastia,2736,"['26678e24-22b4-4341-b2c2-b87f8e474f31', '608bd615-723a-458e-9ecc-22a35f6b09d4', '8302b59c-6b14-474f-8962-1212f4a36f08']",5,,,,,,,,,,,,,,,,,Bastia,2736,00:25:05.408,Carry,True
,,,,,"[91.4, 76.3]",,,,,,,,,,,0.174092,,,,,,,,,,,,,,,11abf517-e94e-42b2-a9d8-f4084e3c1e68,950,,"[91.2, 76.1]",3901230,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Floyd Ayité,15689.0,Right Center Forward,58,Bastia,2736,"['22faed07-1e69-44fd-9c5e-7ea44ab7724f', '2bed4dec-43de-4a19-88b2-18b918053266', '7f815e4d-dfc0-42de-9755-8e37070f86e6']",7,,,,,,,,,,,,,,,,,Bastia,2736,00:25:07.294,Carry,True
,,,,,"[20.8, 39.8]",,,,,,,,,,,8.081017,,,,,,,,,,,,,,,ff7b2714-18bc-4082-82b4-fc06d7c5b4ac,954,,"[3.2, 21.0]",3901230,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Maury,401508.0,Goalkeeper,59,Gazélec Ajaccio,160,"['143b7d34-ddc0-4ff3-8ffb-44b9f775007b', '61ca6351-a19b-4c66-b099-97827f9307b8']",29,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:25:29.628,Carry,
,,,,,"[44.0, 63.6]",,,,,,,,,,,0.680989,,,,,,,,,,,,,,,f363dad8-2e2d-45d3-a729-e137768e237d,960,,"[44.8, 63.6]",3901230,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mehdi Mostefa Sbaa,10522.0,Center Defensive Midfield,59,Gazélec Ajaccio,160,"['08f1077f-dff6-4d42-b453-b40c110d7c20', 'aed7e768-d56c-43a4-b237-b557cdb79b1e', 'de61ba06-0def-400c-ad6c-2812004019a8']",43,,,,,,,,,,,,,,,,,Bastia,2736,00:25:43.274,Carry,True
,,,,,"[70.4, 8.1]",,,,,,,,,,,0.853509,,,,,,,,,,,,,,,cdc9dd4e-1a07-47f6-9340-ae01be0ba2da,965,,"[70.4, 8.1]",3901230,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Issiaga Sylla,4352.0,Left Back,59,Gazélec Ajaccio,160,"['cb6bf05d-6730-43fa-a6fe-be37fee21e1d', 'ce52c18b-bfbb-4f0a-a2fd-7209fec00eff']",46,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:25:46.339,Carry,
,,,,,"[69.2, 20.4]",,,,,,,,,,,0.077834,,,,,,,,,,,,,,,035daf16-4e3c-429c-9c25-af7c7ed5226e,968,,"[69.2, 20.4]",3901230,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Ducourtioux,401509.0,Left Center Midfield,59,Gazélec Ajaccio,160,"['289fe2a6-4e83-4e60-8f13-907c87e35a50', '83b58a64-2a68-4819-867e-c574224decae']",48,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:25:48.429,Carry,
,,,,,"[77.0, 4.0]",,,,,,,,,,,1.510132,,,,,,,,,,,,,,,e55de3b8-7a8f-4b3b-8022-7f487867d706,971,,"[70.8, 5.1]",3901230,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Issiaga Sylla,4352.0,Left Back,59,Gazélec Ajaccio,160,"['b918020f-816c-4d5c-a7da-04ec31506ec5', 'fdef4e18-967a-4654-8be2-2dad19c49d01']",49,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:25:49.662,Carry,
,,,,,"[23.8, 76.3]",,,,,,,,,,,0.04,,,,,,,,,,,,,,,77316413-3541-4b66-9609-deacacb30d23,980,,"[24.0, 76.3]",3901230,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilles Cioni,40517.0,Right Wing Back,61,Bastia,2736,"['2f6ffe22-3e52-4151-8d09-56346c9f91a8', '8c2c58f4-8e15-4524-9f5c-f8d1fb55d3d6', '9bb30e40-bcb6-4b85-85a7-f61523cfb416']",59,,,,,,,,,,,,,,,,,Bastia,2736,00:25:59.775,Carry,True
,,,,,"[23.8, 61.2]",,,,,,,,,,,0.040618002,,,,,,,,,,,,,,,ad797ff7-db21-4a8b-a967-a3ec541826e2,984,,"[23.8, 61.2]",3901230,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Cahuzac,4350.0,Right Center Midfield,61,Bastia,2736,"['69472d6a-57da-4a2a-bb3b-0847f122cf50', 'b838b536-f165-4995-aba4-c4b301322c5f', 'c9ff3b58-5bba-4e7f-aa23-58248e422c36']",1,,,,,,,,,,,,,,,,,Bastia,2736,00:26:01.312,Carry,True
,,,,,"[22.8, 11.5]",,,,,,,,,,,1.116682,,,,,,,,,,,,,,,feebd6c5-6429-4bad-b458-2fb84662106f,992,,"[21.3, 10.2]",3901230,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Maury,401508.0,Goalkeeper,62,Gazélec Ajaccio,160,"['8367a3b8-da51-4aa0-81af-ecdd382b7c2f', '8995e620-88bd-4f09-8ba0-8c2fe5cceb49']",12,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:26:12.707,Carry,
,,,,,"[27.2, 43.2]",,,,,,,,,,,0.849612,,,,,,,,,,,,,,,40da8911-209d-4010-8c42-e6ea4dfa28db,995,,"[27.2, 43.3]",3901230,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdou Kader Mangane,2953.0,Right Center Back,62,Gazélec Ajaccio,160,"['7ac43311-a87c-4b90-b53f-fc496e8b6524', '8ec85c12-49cf-48a8-bcfc-9656de56868d']",16,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:26:16.314,Carry,
,,,,,"[35.7, 13.4]",,,,,,,,,,,4.851698,,,,,,,,,,,,,,,c61dcbf9-3075-4722-8c3a-fe9edd0dcf3d,998,,"[22.7, 21.8]",3901230,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Maury,401508.0,Goalkeeper,62,Gazélec Ajaccio,160,"['9bc28ab0-0b3a-498c-aba2-8b018694a025', 'f9e9bacf-d300-40c7-85eb-36522c00f774']",19,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:26:19.367,Carry,
,,,,,"[97.3, 73.3]",,,,,,,,,,,2.97782,,,,,,,,,,,,,,,38350311-2d49-4cf7-9bae-6ec0a00dba53,1011,,"[83.4, 64.2]",3901230,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alassane Touré,90746.0,Right Back,63,Bastia,2736,"['c473a8ac-d947-442a-acb5-578fa4468df3', 'e287946c-cc5c-4c0e-9358-1e48dea0a938']",33,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:26:33.326,Carry,
,,,,,"[12.0, 41.3]",,,,,,,,,,,1.173457,,,,,,,,,,,,,,,1676c9d5-69a6-4c62-866a-38dab709f160,1015,,"[5.6, 41.3]",3901230,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Louis Leca,7282.0,Goalkeeper,63,Bastia,2736,"['aa17e8f1-924e-4e0d-bcc3-24fcb18f32f1', 'db5efa7f-1c1c-4c5a-9aed-09e42b14e452']",38,,,,,,,,,,,,,,,,,Bastia,2736,00:26:38.315,Carry,
,,,,,"[37.0, 61.4]",,,,,,,,,,,0.718496,,,,,,,,,,,,,,,3258afda-e44a-4756-9bc9-061543e90075,1018,,"[29.8, 58.5]",3901230,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehdi Mostefa Sbaa,10522.0,Center Defensive Midfield,63,Bastia,2736,"['090c4be7-ff79-4aa0-9c59-74c02829b105', '1085f332-d70d-4aff-b54a-384fab2829cf', 'ea698944-6e00-4fe4-b785-74b044bb832f']",42,,,,,,,,,,,,,,,,,Bastia,2736,00:26:42.100,Carry,True
,,,,,"[50.7, 58.5]",,,,,,,,,,,1.490111,,,,,,,,,,,,,,,4f024177-3a3a-4e67-806b-859f2bdd0dba,1023,,"[56.7, 55.5]",3901230,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Floyd Ayité,15689.0,Right Center Forward,63,Bastia,2736,"['057bcf71-8e2c-4087-aedf-8354a299459d', '0b18a9d6-5adb-40e1-8142-a5c7151d24b1', '0fdde279-be1e-4971-b498-54f8e7255df7']",44,,,,,,,,,,,,,,,,,Bastia,2736,00:26:44.185,Carry,True
,,,,,"[49.2, 73.5]",,,,,,,,,,,1.370072,,,,,,,,,,,,,,,2efa24a2-8e12-4bc6-ab41-f3e5279268da,1026,,"[49.2, 73.5]",3901230,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehdi Mostefa Sbaa,10522.0,Center Defensive Midfield,63,Bastia,2736,"['1df63139-669c-4390-997e-8b5a714b330d', 'acd28d2b-6516-46d6-bb99-f96a6a9b9e2b']",47,,,,,,,,,,,,,,,,,Bastia,2736,00:26:47.073,Carry,
,,,,,"[63.4, 53.4]",,,,,,,,,,,0.119999,,,,,,,,,,,,,,,ea552595-694b-4f1d-adc7-ab02541cdeaf,1032,,"[63.0, 54.2]",3901230,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehdi Mostefa Sbaa,10522.0,Center Defensive Midfield,63,Bastia,2736,"['23c26190-3c61-4df9-a290-d89bc18b2064', '7561ae39-5f98-48e7-abbc-9caf93227507', 'e9af0e22-40f6-469a-84df-20b388cf5081']",55,,,,,,,,,,,,,,,,,Bastia,2736,00:26:55.649,Carry,True
,,,,,"[110.9, 25.0]",,,,,,,,,,,0.04,,,,,,,,,,,,,,,0b8eb770-e3bc-4bc6-9cfd-d049f6164f5c,1039,,"[110.9, 25.0]",3901230,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,François Kamano,3405.0,Left Center Forward,64,Bastia,2736,"['1e89ed51-4953-4d11-baa0-ca34a2c34955', '7958e697-644f-4eb2-b075-7f1805eda552']",39,,,,,,,,,,,,,,,,,Bastia,2736,00:27:39.561,Carry,
,,,,,"[70.2, 8.7]",,,,,,,,,,,0.123858,,,,,,,,,,,,,,,06d850c5-259d-4630-b66e-e76fbd0926f0,1055,,"[70.2, 8.7]",3901230,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,David Ducourtioux,401509.0,Left Center Midfield,65,Gazélec Ajaccio,160,"['1ee8c80a-e45e-4cb6-86ef-26c54685cb7d', '4ed072de-8db5-42b0-a57b-531fa6a5fb8e']",6,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:28:06.330,Carry,
,,,,,"[62.4, 7.0]",,,,,,,,,,,0.57918,,,,,,,,,,,,,,,7290e407-ed90-4fe0-82c8-68521d7587fd,1066,,"[63.4, 6.8]",3901230,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Issiaga Sylla,4352.0,Left Back,65,Gazélec Ajaccio,160,"['0443d847-db40-490a-ba2b-a8add6e1373d', '707b9be9-381a-422d-a167-6ad5f93030b5', 'd4b12c18-57b0-46f8-a39c-a999efadfa5f']",9,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:28:09.003,Carry,True
,,,,,"[72.1, 67.0]",,,,,,,,,,,1.808228,,,,,,,,,,,,,,,9d86006a-b9b3-461f-a927-06fd02bf4864,1070,,"[70.4, 71.4]",3901230,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Floyd Ayité,15689.0,Right Center Forward,65,Gazélec Ajaccio,160,"['0241e638-11c3-4795-82ed-c2bc94c9b427', '0aa7bd4f-4461-4340-892a-73f09211f811']",10,,,,,,,,,,,,,,,,,Bastia,2736,00:28:10.167,Carry,
,,,,,"[111.5, 19.7]",,,,,,,,,,,3.841901,,,,,,,,,,,,,,,2cfbb8c2-16c5-4842-9bb0-917274416666,1073,,"[96.9, 30.9]",3901230,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,François Kamano,3405.0,Left Center Forward,65,Gazélec Ajaccio,160,"['2f501391-296d-4129-82f8-3a39ed82c311', '773d7408-72d5-4e03-8762-c1dc9b8361f2', '92bc5611-8233-4515-a109-5ed2e32c5a6f']",13,,,,,,,,,,,,,,,,,Bastia,2736,00:28:13.819,Carry,True
,,,,,"[8.5, 70.2]",,,,,,,,,,,2.043176,,,,,,,,,,,,,,,6fac648e-6356-4bfa-9590-67b180ad7373,1077,,"[8.6, 60.4]",3901230,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Abdou Kader Mangane,2953.0,Right Center Back,65,Gazélec Ajaccio,160,"['57034e8b-bea8-467b-90df-69f9918930c5', '6ef7bf0d-b713-46f1-8ec6-fd10b3b26eb9', 'd28aa72b-f224-4cdd-9168-e9aac4c72948']",17,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:28:17.661,Carry,True
,,,,,"[98.2, 68.5]",,,,,,,,,,,0.225783,,,,,,,,,,,,,,,009cc62c-6966-4910-8736-0980aee5f9a4,1088,,"[98.2, 68.5]",3901230,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Larbi,10616.0,Center Attacking Midfield,67,Gazélec Ajaccio,160,"['121f1a0b-893b-4076-86f8-6e303bdec57c', 'ce30ec0b-ba75-4b5c-b02d-d0ee5457491d', 'f30f2c5f-9dbe-4f97-a671-bb6a9f553bf3']",18,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:29:18.547,Carry,True
,,,,,"[29.1, 34.1]",,,,,,,,,,,3.047044,,,,,,,,,,,,,,,b160038b-fed8-4aa7-8719-d90f26a06d53,1094,,"[29.8, 17.8]",3901230,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Axel Ngando,29875.0,Left Center Midfield,68,Bastia,2736,"['5828d06a-88c1-45a6-bdee-47e6e2f2ece5', '762637b3-fb8a-4d33-9f27-8e0fe832f8d6', 'b70058c7-d24b-4818-a66e-14ff7b58cfd6']",21,,,,,,,,,,,,,,,,,Bastia,2736,00:29:21.275,Carry,True
,,,,,"[41.6, 63.6]",,,,,,,,,,,1.717671,,,,,,,,,,,,,,,2348a494-6090-42a0-838c-1cd7174ec74e,1097,,"[29.3, 56.1]",3901230,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Djiku,2989.0,Right Center Back,68,Bastia,2736,"['00b699e6-d6b5-4bf2-9ff1-85ad9628d649', '27896110-3e50-4064-9777-1e0bb0aa0c7d', '974d6914-1c82-41ec-acfd-1dbd8ba7af20']",25,,,,,,,,,,,,,,,,,Bastia,2736,00:29:25.671,Carry,True
,,,,,"[51.4, 58.0]",,,,,,,,,,,2.032363,,,,,,,,,,,,,,,6677af93-0ecb-41f8-b65d-c124d39eea3b,1101,,"[41.6, 63.6]",3901230,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Djiku,2989.0,Right Center Back,68,Bastia,2736,"['00b699e6-d6b5-4bf2-9ff1-85ad9628d649', '1a45d82c-1ea0-4c9a-b818-c59cbc769764', '27896110-3e50-4064-9777-1e0bb0aa0c7d', '50b1add8-135d-4eb5-8d90-57401243d4e4', '7e98abdc-4f1f-4322-8345-11af54fdc02c']",27,,,,,,,,,,,,,,,,,Bastia,2736,00:29:27.389,Carry,True
,,,,,"[56.2, 58.3]",,,,,,,,,,,1.76354,,,,,,,,,,,,,,,fe3a013b-10e7-47e5-b490-1343dc9f56e0,1106,,"[51.4, 58.0]",3901230,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Djiku,2989.0,Right Center Back,68,Bastia,2736,"['020e6d63-f037-465d-98bd-5be99404607d', '0873dfe6-c7dc-43fb-88e4-e36554904a79', '1a45d82c-1ea0-4c9a-b818-c59cbc769764', '516b2ed5-dec4-46e7-a609-54d14a2ffab5', '7e98abdc-4f1f-4322-8345-11af54fdc02c']",29,,,,,,,,,,,,,,,,,Bastia,2736,00:29:29.421,Carry,True
,,,,,"[63.9, 63.3]",,,,,,,,,,,0.021062002,,,,,,,,,,,,,,,19a8e04c-ccf8-4919-8f6b-eabcc3fc00e6,1110,,"[63.9, 63.3]",3901230,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Axel Ngando,29875.0,Left Center Midfield,68,Bastia,2736,"['3d630515-0399-4af4-9b93-9dd01c176f57', '8680850c-48f8-47b5-aa38-6702bc47207f', '87b0efdb-314d-447e-9f73-5ca82e4c4106']",31,,,,,,,,,,,,,,,,,Bastia,2736,00:29:31.765,Carry,True
,,,,,"[47.7, 7.9]",,,,,,,,,,,3.794012,,,,,,,,,,,,,,,22fc1cff-da61-4920-9070-27175dd03f2a,1122,,"[40.6, 7.9]",3901230,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Jean Antoine Martínez,3207.0,Left Center Back,69,Gazélec Ajaccio,160,"['8f1c5b03-a644-4cd0-aced-fe8fa9bbf14b', 'c1d27e99-0b65-4554-9eca-568c03a5a984']",42,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:29:42.619,Carry,
,,,,,"[70.0, 10.4]",,,,,,,,,,,0.679842,,,,,,,,,,,,,,,b41cbd1c-0740-458d-9941-bae558b08b09,1129,,"[70.2, 10.8]",3901230,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Ducourtioux,401509.0,Left Center Midfield,70,Gazélec Ajaccio,160,"['ce84f829-0fc7-42c0-a813-267ff3b4fdce', 'd9cf3ac7-7ef2-4de6-b130-39c547b55ad7', 'db9469ea-9fbb-4466-a8b0-3852265814de']",53,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:29:53.750,Carry,True
,,,,,"[42.4, 72.9]",,,,,,,,,,,0.08,,,,,,,,,,,,,,,9c555d57-7540-47b1-82de-ba1a1f2137d0,1136,,"[41.8, 73.3]",3901230,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gilles Cioni,40517.0,Right Wing Back,70,Gazélec Ajaccio,160,"['7bbfe1c0-a109-4544-b8a3-ecea653100cd', 'b046a1d6-d969-46b8-9b16-634baefb41c8', 'c21b316c-e62c-43a5-b71b-0bc3bec8d3c9']",56,,,,,,,,,,,,,,,,,Bastia,2736,00:29:56.600,Carry,True
