50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a31c31e-9c9f-403a-b0a2-853793f656d4,2905,,"[88.0, 0.4]",3901243,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gilles Sunu,3111.0,Right Midfield,171,Angers,145,['819653b6-9d5f-4c51-bcf0-fa980f6e2753'],28,,,,,,,,,,,,,,,,,Angers,145,00:28:28.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3cd5528-c2bd-417e-aeaa-8568dedc0826,2908,,"[80.1, 3.8]",3901243,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arnold Bouka Moutou,4906.0,Left Back,171,Angers,145,['d97c4e01-9249-4b63-b672-3795b1c73dbd'],29,,,,,,,,,,,,,,,,,Angers,145,00:28:29.598,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a82548c-a8b2-4af1-aa1d-a6c66cb4ead1,2914,,"[27.0, 77.2]",3901243,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Djiku,2989.0,Right Back,172,Bastia,2736,['cf32ef6b-0e10-488f-aaf1-1619a4726bd4'],31,,,,,,,,,,,,,,,,,Bastia,2736,00:28:31.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79eb553e-7853-442e-9a9f-8c8491d29572,2917,,"[46.9, 75.9]",3901243,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Floyd Ayité,15689.0,Right Wing,172,Bastia,2736,['fb2d6e7d-664d-4865-9b2c-65a6d2b285da'],33,,,,,,,,,,,,,,,,,Bastia,2736,00:28:33.566,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c533706-8793-4c6c-9135-2adcc9d43633,2920,,"[42.2, 69.3]",3901243,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Cahuzac,4350.0,Right Defensive Midfield,172,Bastia,2736,['d7eecf59-2012-4527-9688-1befa3e5c9c0'],35,,,,,,,,,,,,,,,,,Bastia,2736,00:28:35.277,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c47d2d60-9c72-483c-a5b8-5c1cae2bd586,2922,,"[53.3, 71.2]",3901243,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Axel Ngando,29875.0,Center Attacking Midfield,172,Bastia,2736,['e1b9888a-c5d4-46aa-a070-232209ece59f'],36,,,,,,,,,,,,,,,,,Bastia,2736,00:28:36.028,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3046e1cd-244d-419a-93ac-96be40a68561,2927,,"[49.2, 69.9]",3901243,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Cahuzac,4350.0,Right Defensive Midfield,172,Bastia,2736,['276b1204-8972-4ba4-be59-66d3eec6c4ac'],37,,,,,,,,,,,,,,,,,Bastia,2736,00:28:37.450,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cd1931a-72c5-4ce6-aa2d-b49a293418d9,2929,,"[50.7, 75.0]",3901243,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Floyd Ayité,15689.0,Right Wing,172,Bastia,2736,['247e96ea-a427-4502-bcd1-0bc4740a3094'],38,,,,,,,,,,,,,,,,,Bastia,2736,00:28:38.021,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407de1a7-a019-41de-9355-dc87cffea62e,2932,,"[45.4, 53.9]",3901243,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Mostefa Sbaa,10522.0,Left Defensive Midfield,172,Bastia,2736,['06e118c3-d6f3-4d0c-8386-bf2bed6982c0'],39,,,,,,,,,,,,,,,,,Bastia,2736,00:28:39.694,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011625ea-1ccb-42b0-93d7-e5cbe7eabf48,2935,,"[42.6, 21.1]",3901243,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,François Modesto,401194.0,Left Center Back,172,Bastia,2736,['70138bae-936f-4095-8ffd-21e92adc4f4c'],42,,,,,,,,,,,,,,,,,Bastia,2736,00:28:42.678,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,039caeeb-a0f6-409c-96c6-054749d8d234,2938,,"[95.0, 19.0]",3901243,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,François Kamano,3405.0,Left Wing,172,Bastia,2736,['7f12f299-3b5a-4737-b1cf-dfe405504c74'],49,,,,,,,,,,,,,,,,,Bastia,2736,00:28:49.417,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516f50fa-08f0-48ba-852d-973e95673929,2941,,"[39.0, 12.1]",3901243,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arnold Bouka Moutou,4906.0,Left Back,172,Bastia,2736,['4d1d313a-e481-4020-a021-22907962bfb6'],54,,,,,,,,,,,,,,,,,Angers,145,00:28:54.824,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2bb9a7d-e7e2-44d8-9f29-325fde253878,2943,,"[51.8, 2.9]",3901243,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilles Sunu,3111.0,Right Midfield,172,Bastia,2736,['4ad6fe51-ddf6-4f43-83cd-6aae3821a2e5'],57,,,,,,,,,,,,,,,,,Angers,145,00:28:57.616,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a77b2f3c-8e4b-4ce8-af21-7a2df6d78a9b,2947,,"[74.3, 78.5]",3901243,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,173,Bastia,2736,['0ec95387-c454-4ed8-8223-87c7f866d2ef'],21,,,,,,,,,,,,,,,,,Bastia,2736,00:29:21.925,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc3fd99f-e0e5-42f9-87a8-b3a32f5435ce,2950,,"[87.5, 77.8]",3901243,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Floyd Ayité,15689.0,Right Wing,173,Bastia,2736,['b0145abe-c937-4aec-b1c1-901e9419cde4'],22,,,,,,,,,,,,,,,,,Bastia,2736,00:29:22.601,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed12fb66-c500-4bdb-99b3-8d537d809f93,2955,,"[8.0, 32.9]",3901243,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Letellier,3432.0,Goalkeeper,174,Angers,145,"['9edcd34a-7e7b-4ec0-875a-d07e22b33cf7', 'be12fdbd-0b2c-49cd-a8ee-0b2ca1cc9b01']",27,,,,,,,,,,,,,,,,,Angers,145,00:29:27.496,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856b33ab-602c-433b-b0a5-2620e807b2fe,2958,,"[68.9, 21.3]",3901243,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Lamine Yattara,7337.0,Center Forward,174,Angers,145,['183a0735-7525-4585-baa8-414ff6c8087d'],31,,,,,,,,,,,,,,,,,Angers,145,00:29:31.468,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582dc92d-ae7b-4100-877f-8f3bf9b11d83,2963,,"[4.3, 48.3]",3901243,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Louis Leca,7282.0,Goalkeeper,175,Bastia,2736,['10a4177b-be63-4707-b67b-fe60e2f184a9'],36,,,,,,,,,,,,,,,,,Bastia,2736,00:29:36.298,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a3d2ce0-33da-4470-af32-f67d181bd447,2965,,"[52.9, 50.2]",3901243,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Axel Ngando,29875.0,Center Attacking Midfield,175,Bastia,2736,['76da44f6-df60-4c59-9c50-f8f9b6fd1489'],38,,,,,,,,,,,,,,,,,Bastia,2736,00:29:38.788,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8c2591f-4b98-49fb-97dc-4f8a6db06f66,2970,,"[52.7, 60.7]",3901243,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Axel Ngando,29875.0,Center Attacking Midfield,175,Bastia,2736,['44d4ad13-2784-4a5b-a0bb-324439259abf'],42,,,,,,,,,,,,,,,,,Bastia,2736,00:29:42.290,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac10196f-a91f-4e5a-befe-1aae66eac724,2972,,"[54.6, 54.3]",3901243,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Cahuzac,4350.0,Right Defensive Midfield,175,Bastia,2736,['804652fe-04e8-49b3-8d9f-5d6df08fb7bb'],43,,,,,,,,,,,,,,,,,Bastia,2736,00:29:43.252,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bf8942a-9b3a-4187-a0ed-349205e6e539,2977,,"[65.1, 54.1]",3901243,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Floyd Ayité,15689.0,Right Wing,175,Bastia,2736,"['5ad181be-c49f-4f3e-bfdb-2409cb01b5b6', 'fb770f71-1b03-4a44-a07c-a916f47903d1']",44,,,,,,,,,,,,,,,,,Bastia,2736,00:29:44.509,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37227ef3-5a69-44d8-a4c0-250c5ff0d128,2981,,"[100.6, 53.2]",3901243,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,175,Bastia,2736,['d97c6d4c-6ee5-4fe8-8eac-1866640320e0'],49,,,,,,,,,,,,,,,,,Bastia,2736,00:29:49.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b80a749d-e97b-4bbf-ae57-3cbe92041476,2983,,"[34.1, 17.9]",3901243,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arnold Bouka Moutou,4906.0,Left Back,176,Angers,145,['2fd49ed0-76a6-4e93-894a-c4029b4883b3'],57,,,,,,,,,,,,,,,,,Angers,145,00:29:57.409,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124e248f-d2d3-4227-9caf-dfa64050d4ba,2986,,"[44.8, 5.9]",3901243,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Mangani,3185.0,Left Defensive Midfield,176,Angers,145,['0818f264-afe2-41d0-9be3-5f1c72d9ffac'],0,,,,,,,,,,,,,,,,,Angers,145,00:30:00.001,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acfc10a7-7532-4ebb-8e4d-c43c0d7fadb5,2990,,"[58.2, 8.9]",3901243,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pierrick Capelle,3071.0,Center Attacking Midfield,176,Angers,145,['f0266c4a-a8e1-4d84-b43a-19f053fbfaf4'],1,,,,,,,,,,,,,,,,,Angers,145,00:30:01.617,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468234e9-4b35-4b70-9c90-241b7a8ccb7d,2993,,"[57.4, 9.1]",3901243,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Mangani,3185.0,Left Defensive Midfield,176,Angers,145,['3270b5c1-f4c0-4b6f-a8dd-6a27d820152d'],7,,,,,,,,,,,,,,,,,Angers,145,00:30:07.211,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53ecd22d-2ddb-454f-97cd-1c42b33958c8,2997,,"[66.4, 2.3]",3901243,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arnold Bouka Moutou,4906.0,Left Back,176,Angers,145,['00fb353c-aa0c-4b05-8cee-2380d4a1dc3c'],8,,,,,,,,,,,,,,,,,Angers,145,00:30:08.590,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7e0d500-eee5-4ac3-abf9-35556fc2631f,3000,,"[73.4, 11.7]",3901243,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gilles Sunu,3111.0,Right Midfield,176,Angers,145,['c743bc46-9774-4074-ba72-1127ea80e7c9'],13,,,,,,,,,,,,,,,,,Angers,145,00:30:13.769,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865799bd-2c95-4d64-aa6f-4d4610c0fe81,3004,,"[67.9, 19.6]",3901243,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pierrick Capelle,3071.0,Center Attacking Midfield,176,Angers,145,['de6f9253-257b-45f8-96a7-3d71241aa340'],15,,,,,,,,,,,,,,,,,Angers,145,00:30:15.472,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547bff60-21d3-411e-8497-f7ac94a1f443,3007,,"[49.2, 49.6]",3901243,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Floyd Ayité,15689.0,Right Wing,177,Bastia,2736,['fec14b3b-80fb-469a-92a8-278c1455dd4b'],18,,,,,,,,,,,,,,,,,Bastia,2736,00:30:18.394,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb2fa652-5d1b-469d-856c-af152ed8d969,3019,,"[72.1, 1.2]",3901243,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Saïd Benrahma,7212.0,Left Midfield,178,Angers,145,['ec7a6249-42b2-49c0-9e94-650e33bc4ffe'],29,,,,,,,,,,,,,,,,,Angers,145,00:30:29.512,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e643bb5-9bf8-4581-a5c0-10b3e93e5aef,3023,,"[74.5, 16.6]",3901243,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierrick Capelle,3071.0,Center Attacking Midfield,178,Angers,145,['808ef5e2-4b6c-4cd0-88cd-5a92e64a196c'],31,,,,,,,,,,,,,,,,,Angers,145,00:30:31.650,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342764c4-e87b-4005-9658-086816ba7d4c,3025,,"[85.0, 2.1]",3901243,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arnold Bouka Moutou,4906.0,Left Back,178,Angers,145,['8b50b1de-304b-4b2d-a2b3-6abf8b6cc63f'],32,,,,,,,,,,,,,,,,,Angers,145,00:30:32.850,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dce2c83-d6af-4126-b807-16b70851fa91,3029,,"[114.7, 20.9]",3901243,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Saïd Benrahma,7212.0,Left Midfield,178,Angers,145,"['345e4427-a580-45b0-b2c2-9ee4af63bb88', '74f1c080-b805-4247-9170-f0472dfc0f50']",36,,,,,,,,,,,,,,,,,Angers,145,00:30:36.606,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab1a40bf-a8f1-4211-83af-d5ea5636be6b,3034,,"[110.7, 41.3]",3901243,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Cheikh N''Doye,5676.0,Right Defensive Midfield,179,Angers,145,['395d0491-a2b6-475f-8299-36011118d84f'],4,,,,,,,,,,,,,,,,,Angers,145,00:31:04.463,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21692444-f120-46e2-a291-4c1cee51aa62,3038,,"[84.3, 44.7]",3901243,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,180,Bastia,2736,['15c148eb-f95c-4e0e-9a3e-d35a73a4ca2c'],52,,,,,,,,,,,,,,,,,Bastia,2736,00:31:52.323,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9420ddad-4efc-4367-ad3d-41ac11b29f14,3045,,"[48.0, 4.6]",3901243,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohamed Saïd Benrahma,7212.0,Left Midfield,180,Bastia,2736,"['7abd9ef1-3134-46ab-9826-22d9bb695762', 'd09f2bcc-848e-4aa7-a308-075027ab41e5']",57,,,,,,,,,,,,,,,,,Angers,145,00:31:57.082,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794581bc-8c59-40a6-8800-f5d649dad3ba,3052,,"[94.6, 78.7]",3901243,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexander Djiku,2989.0,Right Back,180,Bastia,2736,['73e2c657-9c3e-483b-9eba-02ca7d2a3e13'],1,,,,,,,,,,,,,,,,,Bastia,2736,00:32:01.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425a98d3-f4dc-41b4-a125-744f339a5392,3055,,"[92.4, 59.6]",3901243,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Floyd Ayité,15689.0,Right Wing,180,Bastia,2736,['ca1a7936-7028-46d5-b271-b64b6569ce33'],6,,,,,,,,,,,,,,,,,Bastia,2736,00:32:06.271,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81dfea3f-5e75-4ec8-a691-9ae55be6fe6c,3057,,"[104.6, 38.7]",3901243,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Axel Ngando,29875.0,Center Attacking Midfield,180,Bastia,2736,['d328e30e-7b23-4cf9-8ddb-a0f5b4e7acdf'],7,,,,,,,,,,,,,,,,,Bastia,2736,00:32:07.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52ea4584-664f-4799-90cd-060293b1f818,3066,,"[89.2, 71.8]",3901243,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Floyd Ayité,15689.0,Right Wing,180,Bastia,2736,['39dd4bc7-95e3-41da-8680-95482a7aaf39'],14,,,,,,,,,,,,,,,,,Bastia,2736,00:32:14.027,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5065f395-e7ed-4a16-ac66-d1d94e4e50b6,3070,,"[104.9, 35.0]",3901243,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,180,Bastia,2736,['2e9ade05-bff7-4cf2-980e-50444bb53963'],16,,,,,,,,,,,,,,,,,Bastia,2736,00:32:16.595,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc962ba9-5d85-468a-bfb9-bb247abee9f0,3072,,"[73.4, 51.7]",3901243,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cheikh N''Doye,5676.0,Right Defensive Midfield,181,Angers,145,['2d4ad565-c3f5-4bbb-bf8e-4ff268c3cc7c'],40,,,,,,,,,,,,,,,,,Angers,145,00:32:40.734,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4124ef51-d438-4f73-ba93-a76da58a4d0a,3078,,"[4.1, 48.5]",3901243,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Louis Leca,7282.0,Goalkeeper,182,Bastia,2736,['44e2801b-02c7-4eb6-97d3-f40fa415986d'],46,,,,,,,,,,,,,,,,,Bastia,2736,00:32:46.435,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db5dd8c4-aced-4d7c-9bef-84913eceecc7,3081,,"[61.6, 62.8]",3901243,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Floyd Ayité,15689.0,Right Wing,182,Bastia,2736,"['6261cdff-1446-4f3a-ae25-5f130b9b8e25', '9590b23a-13b3-4097-9a05-7f62025d352f']",50,,,,,,,,,,,,,,,,,Bastia,2736,00:32:50.638,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0a41de4-6c89-4ecb-a7f9-e8c8147801e9,3085,,"[52.7, 72.9]",3901243,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Djiku,2989.0,Right Back,182,Bastia,2736,"['0c9e8730-ec6a-4bf0-b070-22fb4eb8bbe7', 'ad3fdb40-5a24-4b19-ba20-f9d858bd2d5e']",53,,,,,,,,,,,,,,,,,Bastia,2736,00:32:53.365,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08d6198b-91ca-4c49-b318-f57305c3276d,3091,,"[73.8, 48.9]",3901243,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,183,Bastia,2736,['1963cc7b-f87c-46f0-8208-40c1f13b5c7e'],6,,,,,,,,,,,,,,,,,Bastia,2736,00:33:06.457,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c3f3eba-e1af-4142-a289-c5176acf28a9,3101,,"[72.6, 65.0]",3901243,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cheikh N''Doye,5676.0,Right Defensive Midfield,185,Angers,145,['0ba3add1-6f3b-480d-8387-fbd40959958a'],0,,,,,,,,,,,,,,,,,Angers,145,00:34:00.056,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d52378f-7d89-41cb-a342-9d8d2943d051,3104,,"[62.1, 7.4]",3901243,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,François Kamano,3405.0,Left Wing,185,Angers,145,['5c0dcf77-5d94-4312-82d2-0d469d007425'],1,,,,,,,,,,,,,,,,,Bastia,2736,00:34:01.883,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247f8236-3c46-4f90-b8d6-8f8f27e9575b,3108,,"[88.6, 64.3]",3901243,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gilles Sunu,3111.0,Right Midfield,186,Angers,145,['cd0e000b-e82e-485f-baf1-ee89590ab447'],15,,,,,,,,,,,,,,,,,Angers,145,00:34:15.801,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3417086f-712a-49df-9166-b0526a95a3d7,3112,,"[82.8, 73.5]",3901243,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gaël Angoula,401482.0,Right Back,186,Angers,145,"['2f3b7d2e-eb9e-4e2f-932a-b8c5d7c0c601', '53aa26b7-f324-4414-bf0e-153e4c4a8be3']",16,,,,,,,,,,,,,,,,,Angers,145,00:34:16.706,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f66ec4e7-c4ff-48c4-9fce-f17a70ce18e2,3115,,"[98.0, 59.6]",3901243,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gilles Sunu,3111.0,Right Midfield,186,Angers,145,['1664641b-ee70-4638-85c3-5d60177b31df'],18,,,,,,,,,,,,,,,,,Angers,145,00:34:18.907,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335b65b7-5268-4e6e-bb76-b4f2bbde9852,3123,,"[50.3, 5.1]",3901243,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,186,Angers,145,['9014a756-babe-4df3-b30f-efce31b18293'],28,,,,,,,,,,,,,,,,,Bastia,2736,00:34:28.351,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a0f30f2-8e4b-4b32-a841-4b2cb8bbd7f3,3125,,"[87.8, 65.0]",3901243,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohamed Lamine Yattara,7337.0,Center Forward,186,Angers,145,['553c2e58-14d6-453c-a5d2-49908ebbac6e'],30,,,,,,,,,,,,,,,,,Angers,145,00:34:30.069,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32357b76-426c-4744-a5a2-904ac992a68e,3128,,"[72.1, 66.0]",3901243,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Mangani,3185.0,Left Defensive Midfield,186,Angers,145,['84b40933-83b3-42a1-898e-660e217e3581'],32,,,,,,,,,,,,,,,,,Angers,145,00:34:32.136,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3068a574-aa24-47e2-ae42-21e08290c038,3131,,"[56.1, 67.5]",3901243,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ismaël Traoré,3045.0,Right Center Back,186,Angers,145,"['1600fe35-4300-4e2b-ae4d-3cc0d375d22c', 'fe5128b8-1a84-4435-90bf-1a94bdbd4304']",34,,,,,,,,,,,,,,,,,Angers,145,00:34:34.135,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccadf8e0-65a8-450b-9e67-45a2b2e9c339,3134,,"[66.2, 52.6]",3901243,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cheikh N''Doye,5676.0,Right Defensive Midfield,186,Angers,145,"['dc553d30-e717-400c-a6b8-0252a7af2d9f', 'fee8a6b6-1a5b-4293-aa21-896ead918f18']",35,,,,,,,,,,,,,,,,,Angers,145,00:34:35.391,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557ad75f-b2ad-4f68-a0c9-7f5ad80a9ab7,3139,,"[54.6, 34.2]",3901243,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Romain Thomas,3549.0,Left Center Back,187,Angers,145,['605b87cd-1c5c-49ab-b7d0-047bd51abe3a'],48,,,,,,,,,,,,,,,,,Angers,145,00:34:48.433,Ball Receipt*,
