50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.507925,,,,,,,,,,,,,,,,82172af8-0e9b-4955-9155-d15c532fd33c,2566,,"[76.5, 19.9]",3901257,65,,,,,-0.54899377,,Left Foot,,,,"[103.8, 3.2]",Ground Pass,32.00281,,,,,Lenny Nangis,7303.0,,,,,,2,Regular Play,Ibrahim Amadou,11332.0,Center Defensive Midfield,140,Lille,143,['06a63a52-6f11-4a2b-8216-8106d8c0c849'],3,,,,,,,,,,,,,,,,,Lille,143,00:20:03.173,Pass,
,,,,,,,,,,,,,,,,,,0.501251,,,,,,,,,,,,,,,,22855f9e-7750-42f2-a9c6-b2e26afb3712,2569,,"[118.0, 22.4]",3901257,65,,,,,1.7771202,,Left Foot,True,,,"[115.3, 35.3]",Low Pass,13.179529,,,Incomplete,,,,,,,,,2,Regular Play,Lenny Nangis,7303.0,Right Wing,140,Lille,143,['fee3c5c1-09a3-487a-9ce6-e7feeac78197'],9,,,,,,,,,,,,,,,,,Lille,143,00:20:09.564,Pass,
,,,,,,,,,,,,,,,,,,1.691547,,,,,,,,,,,,,,,,b1264b5e-327d-41e4-b6b8-74986d8a692f,2571,,"[120.0, 0.1]",3901257,65,,,,,1.7637671,,Left Foot,,,,"[111.5, 43.6]",High Pass,44.32268,,,Incomplete,True,,,,True,Outswinging,,Corner,2,From Corner,Marcos Paulo Mesquita Lopes,3218.0,Left Wing,141,Lille,143,['bb4c394a-dff7-48c1-a6b2-e5ba3c99e084'],38,,,,,,,,,,,,,,,,,Lille,143,00:20:38.342,Pass,
,,,,,,,,,,,,,,,,,,2.843281,,,,,,,,,,,,,,,,9f3b5515-f110-4ecd-b16b-566c3278cb2d,2575,,"[11.2, 36.6]",3901257,65,,True,,,-0.56012136,,Keeper Arm,,,,"[34.8, 21.8]",Low Pass,27.856777,,,,,Florentin Pogba,4802.0,,,,,,2,Regular Play,Stéphane Ruffier,4259.0,Goalkeeper,142,Saint-Étienne,135,['a579a723-0e4d-462d-b47a-34a1080f9be4'],46,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:20:46.960,Pass,
,,,,,,,,,,,,,,,,,,2.231224,,,,,,,,,,,,,,,,dc0e8f0a-51ab-4eb4-97f5-c11b513098b9,2577,,"[34.0, 18.0]",3901257,65,,,,,-1.5707964,,Left Foot,,,,"[34.0, 2.3]",Ground Pass,15.7,,,,,Benoît Assou-Ekotto,3047.0,,,,,,2,Regular Play,Florentin Pogba,4802.0,Left Center Back,142,Saint-Étienne,135,['88d56b9c-f87b-412e-8824-466b10a7b704'],50,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:20:50.948,Pass,
,,,,,,,,,,,,,,,,,,2.03809,,,,,,,,,,,,,,,,c6e2363f-83ca-4ffb-8ce6-6e2abd8753dc,2581,,"[34.5, 5.1]",3901257,65,,,,,2.4319422,,Left Foot,,,,"[10.4, 25.8]",Ground Pass,31.769482,,,,,Stéphane Ruffier,4259.0,,,,,,2,Regular Play,Benoît Assou-Ekotto,3047.0,Left Back,142,Saint-Étienne,135,"['28506e7d-049f-4130-9edd-c06f61760650', '428bd80f-69e3-4f88-aa54-206de85ecfb6']",54,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:20:54.131,Pass,True
,,,,,,,,,,,,,,,,,,1.324519,,,,,,,,,,,,,,,,3782d79a-92d9-4b52-94ff-7a8f4da39947,2584,,"[12.1, 30.3]",3901257,65,,,,,0.941423,,Right Foot,,,,"[27.1, 50.9]",Ground Pass,25.482544,,,,,Loïc Perrin,4263.0,,,,,,2,Regular Play,Stéphane Ruffier,4259.0,Goalkeeper,142,Saint-Étienne,135,['bf7ea04e-b618-40a8-89e5-bb212027bcb0'],57,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:20:57.286,Pass,
,,,,,,,,,,,,,,,,,,1.171926,,,,,,,,,,,,,,,,2e4643cc-bc3c-440c-a2f4-915722e2e6c8,2587,,"[52.0, 61.0]",3901257,66,,,,,0.67278147,,Left Foot,,,,"[70.7, 75.9]",Ground Pass,23.91025,,,,,Kévin Théophile-Catherine,3413.0,,,,,,2,Regular Play,Loïc Perrin,4263.0,Right Center Back,142,Saint-Étienne,135,['be3dfad7-7cd6-442a-8464-b1e9a7e5e339'],3,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:21:03.112,Pass,
,,,,,,,,,,,,,,,,,,2.312335,,,,,,,,,,,,,,,,23cf1af1-6111-4570-8b6c-ee94e0014b79,2590,,"[72.4, 75.8]",3901257,66,,,,,-0.92085755,,Right Foot,,,,"[100.6, 38.7]",High Pass,46.600967,,,Incomplete,,,,,,,,,2,Regular Play,Kévin Théophile-Catherine,3413.0,Right Back,142,Saint-Étienne,135,['acc39b9c-4359-4c11-a0e7-ebe5b0dc7e87'],5,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:21:05.541,Pass,
,,,,,,,,,,,,,,,,,,2.51336,,,,,,,,,,,,,,,,8d1a6b1b-3d79-42f5-baa0-7316cbf23f53,2601,,"[53.0, 0.1]",3901257,66,,True,,,1.8276663,,,,,,"[47.3, 21.8]",Low Pass,22.436132,,,,,Loïc Perrin,4263.0,,,,,Throw-in,2,From Throw In,Benoît Assou-Ekotto,3047.0,Left Back,143,Saint-Étienne,135,['c4f47a40-19af-48b0-86ae-e077c9b3595b'],57,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:21:57.906,Pass,
,,,,,,,,,,,,,,,,,,1.095149,,,,,,,,,,,,,,,,191b8057-27a1-4cbe-b8ca-6d66a138b633,2603,,"[47.3, 21.8]",3901257,67,,,,,-1.515734,,Right Foot,,,,"[48.0, 9.1]",Ground Pass,12.719276,,,,,Florentin Pogba,4802.0,,,,,,2,From Throw In,Loïc Perrin,4263.0,Right Center Back,143,Saint-Étienne,135,['ed45921b-0511-440a-9ad1-d81ff0b405a3'],3,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:22:03.948,Pass,
,,,,,,,,,,,,,,,,,,2.640519,,,,,,,,,,,,,,,,d1645793-27e4-478e-a0a7-78a80151ce16,2607,,"[51.2, 8.3]",3901257,67,,,,,-0.13296872,,Left Foot,,,,"[98.3, 2.0]",High Pass,47.51947,,,,,Kévin Monnet-Paquet,4431.0,,,,,,2,From Throw In,Florentin Pogba,4802.0,Left Center Back,143,Saint-Étienne,135,"['7c7ca801-7e19-459a-a169-cb8b4c892e84', 'cd488b38-8ed0-47d8-acb5-bcd2e0f9e315']",7,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:22:07.523,Pass,True
,,,,,,,,,,,,,,,,,,1.217791,,,,,,,,,,,,,,,,24f6321a-52a5-4391-b2d0-e337f9caed7f,2609,,"[98.3, 2.0]",3901257,67,,,,True,1.9605049,,,,,,"[93.7, 13.2]",Low Pass,12.107849,,,Incomplete,,Nolan Roux,3179.0,,,,,,2,From Throw In,Kévin Monnet-Paquet,4431.0,Left Wing,143,Saint-Étienne,135,"['696ee28d-6050-4240-91dd-f1da956a708f', 'c48d23ab-e6da-4a13-b668-8e8928b0749f', 'df60c82a-5ba8-4cc6-a751-4b74ec63966b']",10,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:22:10.163,Pass,True
,,,,,,,,,,,,,,,,,,3.282084,,,,,,,,,,,,,,,,bd253ae5-49b1-47a9-8fac-6c0bfbebdc45,2618,,"[26.7, 77.4]",3901257,67,,,,,-0.41521275,,Right Foot,,,,"[88.4, 50.2]",High Pass,67.42944,,,Incomplete,,Éderzito António Macedo Lopes,15996.0,,,,,Free Kick,2,From Free Kick,Vincent Enyeama,40484.0,Goalkeeper,144,Lille,143,"['1287a605-8953-4f40-abbf-bb75ad9a5377', '3a64df98-315b-42b3-b1c7-ed5031a8cabf']",53,,,,,,,,,,,,,,,,,Lille,143,00:22:53.362,Pass,
,,,,,,,,,,,,,,,,,,0.999612,,,,,,,,,,,,,,,,1287a605-8953-4f40-abbf-bb75ad9a5377,2621,,"[31.7, 29.9]",3901257,67,,,,True,0.40601918,,,,,,"[42.4, 34.5]",Low Pass,11.646888,,,,,Renaud Cohade,3200.0,,,,,Recovery,2,From Free Kick,Loïc Perrin,4263.0,Right Center Back,144,Lille,143,"['3507da08-f551-4ac0-8512-c067d572a9ab', 'aa6f68c8-bd34-4488-a858-a103265801a7', 'bd253ae5-49b1-47a9-8fac-6c0bfbebdc45']",56,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:22:56.644,Pass,True
,,,,,,,,,,,,,,,,,,2.169151,,,,,,,,,,,,,,,,8eb1a865-aa0d-4b51-9e62-9547081903fc,2624,,"[42.4, 34.5]",3901257,67,,,,,-0.53722805,,Right Foot,,,,"[70.1, 18.0]",High Pass,32.241898,,,Incomplete,,,,,,,,,2,From Free Kick,Renaud Cohade,3200.0,Right Defensive Midfield,144,Lille,143,['2348539c-e76d-4189-9527-a271b4f9ab03'],57,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:22:57.648,Pass,
,,,,,,,,,,,,,,,,,,3.01551,,,,,,,,,,,,,,,,6f5eff0d-e621-4024-82e3-3eac88f149e5,2631,,"[46.3, 59.9]",3901257,68,,,,,-2.7735431,,Right Foot,,,,"[15.7, 48.1]",Ground Pass,32.79634,,,,,Vincent Enyeama,40484.0,,,,,,2,From Free Kick,Renato Civelli,29057.0,Right Center Back,144,Lille,143,['dc3b202e-4746-4a07-94b1-807880d9d7df'],2,,,,,,,,,,,,,,,,,Lille,143,00:23:02.824,Pass,
,,,,,,,,,,,,,,,,,,3.327594,,,,,,,,,,,,,,,,8960817d-3936-4364-a881-dd8bf2dffb0b,2634,,"[15.2, 48.1]",3901257,68,,,,,-0.12999286,,Right Foot,,,,"[74.1, 40.4]",High Pass,59.40118,,,Incomplete,,Éderzito António Macedo Lopes,15996.0,,,,,,2,From Free Kick,Vincent Enyeama,40484.0,Goalkeeper,144,Lille,143,"['2cd929a2-326f-42ce-93f2-a986e552017a', 'dead99c1-e0e0-4a04-9223-f30debafc91d']",7,,,,,,,,,,,,,,,,,Lille,143,00:23:07.048,Pass,
,,,,,,,,,,,,,,,,,,2.402186,,,,,,,,,,,,,,,,cb610eef-0b0f-4fe1-85b8-6f45e0f7ff08,2643,,"[62.1, 39.3]",3901257,68,,,,,1.0958498,,Left Foot,,,,"[80.2, 74.5]",Ground Pass,39.58093,,,,,Kévin Théophile-Catherine,3413.0,,,,,Free Kick,2,From Free Kick,Jérémy Clément,7442.0,Left Defensive Midfield,146,Saint-Étienne,135,['05348909-e96f-4551-a055-a4dad6d57918'],17,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:23:17.847,Pass,
,,,,,,,,,,,,,,,,,,1.582883,,,,,,,,,,,,,,,,6d9f301b-9eba-44b5-94fb-2a71a802ea02,2649,,"[91.9, 80.0]",3901257,68,,,,,-2.777133,,,,,,"[74.6, 73.4]",Low Pass,18.516209,,,,,Loïc Perrin,4263.0,,,,,Throw-in,2,From Throw In,Kévin Théophile-Catherine,3413.0,Right Back,147,Saint-Étienne,135,['547875d6-77d6-4588-8782-54747acf109d'],24,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:23:24.894,Pass,
,,,,,,,,,,,,,,,,,,1.807184,,,,,,,,,,,,,,,,847bcc34-3473-4285-ae54-2217cc2ba7b7,2653,,"[78.3, 74.1]",3901257,68,,,,,-0.68905866,,Right Foot,,,,"[104.4, 52.6]",High Pass,33.815086,,,Incomplete,,,,,,,,,2,From Throw In,Loïc Perrin,4263.0,Right Center Back,147,Saint-Étienne,135,"['438df033-085b-41e6-8d0e-e2e9fbfec0c9', 'bde0070b-9131-4a48-ac4d-e38e9e483fe8']",28,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:23:28.285,Pass,True
,,,,,,,,,,,,,,,,,,1.660605,,,,,,,,,,,,,,,,8a2ccfa7-eb7f-4252-8bfa-aebc20672d92,2659,,"[70.0, 39.6]",3901257,68,,,,,-3.1135101,,Left Foot,,,,"[52.2, 39.1]",Ground Pass,17.80702,,,,,Florentin Pogba,4802.0,,,,,,2,From Throw In,Benoît Assou-Ekotto,3047.0,Left Back,147,Saint-Étienne,135,"['6ba45e86-ef50-4e7e-bcb3-5dff99ac7eb6', 'a0437a03-8df1-4351-9e96-c3aa4491294f']",36,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:23:36.509,Pass,True
,,,,,,,,,,,,,,,,,,3.208531,,,,,,,,,,,,,,,,0b6a30c7-83b5-4b9c-ba5a-c233eabdbb9f,2662,,"[52.2, 39.1]",3901257,68,,,,,0.35996565,,Left Foot,,,,"[107.2, 59.8]",High Pass,58.766403,,,,,Kévin Théophile-Catherine,3413.0,,,,,,2,From Throw In,Florentin Pogba,4802.0,Left Center Back,147,Saint-Étienne,135,['3d359e83-2f6f-416c-97d8-255686ba24eb'],39,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:23:39.481,Pass,
,,,,,,,,,,,,,,,,,,0.701004,,,,,,,,,,,,,,,,0e57f9fa-dbfc-43bb-805c-241b7b4f4659,2664,,"[107.2, 59.8]",3901257,68,,,,,-1.5377505,,Right Foot,True,,,"[107.6, 47.7]",Low Pass,12.106609,,,Incomplete,,Robert Berič,4601.0,,,,,,2,From Throw In,Kévin Théophile-Catherine,3413.0,Right Back,147,Saint-Étienne,135,"['9d212b33-424b-4373-8513-93996086aa19', 'aacd48c0-a3fb-41b0-83c1-987e7b61b60a']",42,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:23:42.690,Pass,
,,,,,,,,,,,,,,,,,,0.589045,,,,,,,,,,,,,,,,44661a8f-22e9-4840-8217-2562e1f1c465,2668,,"[8.1, 34.9]",3901257,68,,,,,3.0520887,,Right Foot,,,,"[0.3, 35.6]",Ground Pass,7.8313475,,,Out,,,,,,,,,2,From Throw In,Marko Baša,40523.0,Left Center Back,147,Saint-Étienne,135,,44,,,,,,,,,,,,,,,,,Lille,143,00:23:44.417,Pass,
,,,,,,,,,,,,,,,,,,1.788902,,,,,,,,,,,,,,,,393f3c72-81c9-45a1-8686-8f0ab2f59f8d,2669,,"[120.0, 80.0]",3901257,69,,,,,-1.7855692,b254774b-92af-4b1d-b4ef-d42ff41f678f,Right Foot,,,,"[111.1, 39.2]",High Pass,41.75943,,,,True,Loïc Perrin,4263.0,True,True,Outswinging,,Corner,2,From Corner,Renaud Cohade,3200.0,Right Defensive Midfield,148,Saint-Étienne,135,['854b8f98-aa8c-49d3-b8aa-a6add43291ca'],9,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:24:09.112,Pass,
,,,,,,,,,,,,,,,,,,1.015795,,,,,,,,,,,,,,,,10456fd5-ff75-4df9-a7cd-26481d427f22,2676,,"[7.3, 38.4]",3901257,69,,,,True,2.878598,,,,,,"[2.1, 39.8]",High Pass,5.3851647,,,,,Vincent Enyeama,40484.0,,,,,,2,Regular Play,Renato Civelli,29057.0,Right Center Back,149,Lille,143,"['42e93cf1-b527-4a5e-98c2-c8dffb2eafb6', '8f47a5cd-59da-4e48-8f7b-a061b4e9f4f3']",12,,,,,,,,,,,,,,,,,Lille,143,00:24:12.508,Pass,True
,,,,,,,,,,,,,,,,,,2.799999,,,,,,,,,,,,,,,,b9278368-6d94-4a90-b5ba-88ec0a156af8,2678,,"[13.5, 32.1]",3901257,69,,True,,,-0.396345,,Drop Kick,,,,"[54.6, 14.9]",High Pass,44.5539,,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,2,Regular Play,Vincent Enyeama,40484.0,Goalkeeper,149,Lille,143,['afda1eb2-36a5-4faf-a57f-e75f281fa405'],20,,,,,,,,,,,,,,,,,Lille,143,00:24:20.133,Pass,
,,,,,,,,,,,,,,,,,,1.447773,,,,,,,,,,,,,,,,d44b996a-d8b7-4e0d-b678-74fe0e55f529,2680,,"[71.4, 15.8]",3901257,69,,,,,-0.5847453,cdd8c0fa-f9b0-4fb5-88c7-a8704b972f9a,Right Foot,,,,"[85.6, 6.4]",Ground Pass,17.029387,,,,,Marcos Paulo Mesquita Lopes,3218.0,True,,,,,2,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Left Center Midfield,149,Lille,143,['79e7d442-8eaa-49ff-9156-49df30612d8f'],23,,,,,,,,,,,,,,,,,Lille,143,00:24:23.779,Pass,
,,,,,,,,,,,,,,,,,,1.780222,,,,,,,,,,,,,,,,c3533fd5-b518-4e9b-a592-c55c2271bea8,2688,,"[6.0, 44.0]",3901257,69,,True,,,-0.79124606,,Right Foot,,,,"[23.0, 26.8]",Ground Pass,24.183466,,,,,Florentin Pogba,4802.0,,,,,Goal Kick,2,From Goal Kick,Stéphane Ruffier,4259.0,Goalkeeper,150,Saint-Étienne,135,['5c05b31b-9151-4c7b-8707-cc909bfb52eb'],38,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:24:38.822,Pass,
,,,,,,,,,,,,,,,,,,1.762381,,,,,,,,,,,,,,,,bbfe5a43-7cc4-4e85-bbfe-a06fbfca043a,2690,,"[23.3, 28.2]",3901257,69,,,,,2.1068792,,Left Foot,,,,"[13.2, 45.2]",Ground Pass,19.773973,,,,,Stéphane Ruffier,4259.0,,,,,,2,From Goal Kick,Florentin Pogba,4802.0,Left Center Back,150,Saint-Étienne,135,['cc36620e-8d92-404e-8b12-60d03a089d8f'],44,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:24:44.860,Pass,
,,,,,,,,,,,,,,,,,,2.733765,,,,,,,,,,,,,,,,0a5f3feb-d479-4f7d-a67e-24d484abf8e9,2693,,"[16.3, 46.3]",3901257,69,,,,,0.4904611,,Right Foot,,,,"[57.5, 68.3]",High Pass,46.705887,,,,,Kévin Théophile-Catherine,3413.0,,,,,,2,From Goal Kick,Stéphane Ruffier,4259.0,Goalkeeper,150,Saint-Étienne,135,['14c44801-beeb-4126-8f66-c13c300eda5c'],48,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:24:48.427,Pass,
,,,,,,,,,,,,,,,,,,0.070564,,,,,,,,,,,,,,,,9f049964-efec-4ab4-8fcc-4139171a2045,2696,,"[57.5, 68.3]",3901257,69,,,,True,-0.27829966,,,,,,"[58.9, 67.9]",High Pass,1.456022,,,Incomplete,,,,,,,,,2,From Goal Kick,Kévin Théophile-Catherine,3413.0,Right Back,150,Saint-Étienne,135,"['255b08c7-45b3-45bb-898d-4c236a09499b', 'c04ba25a-b8b9-4097-b2a7-08ce2b11e205']",51,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:24:51.090,Pass,True
,,,,,,,,,,,,,,,,,,0.580771,,,,,,,,,,,,,,,,a1bd5c2c-80ff-4c79-bf48-2b5829d4632f,2702,,"[42.5, 61.3]",3901257,69,,,,,0.38416937,,Right Foot,,,,"[51.9, 65.1]",Ground Pass,10.139033,,,,,Renaud Cohade,3200.0,,,,,Recovery,2,From Goal Kick,Loïc Perrin,4263.0,Right Center Back,150,Saint-Étienne,135,['f1c84bdb-6bcf-4e9e-b35d-c683e3cd4dea'],55,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:24:55.517,Pass,
,,,,,,,,,,,,,,,,,,0.915398,,,,,,,,,,,,,,,,5a322ac7-3bc2-4348-9732-b3d4242d5421,2704,,"[51.9, 65.1]",3901257,69,,,,,3.001668,,Right Foot,,,,"[44.8, 66.1]",Ground Pass,7.170077,,,,,Loïc Perrin,4263.0,,,,,,2,From Goal Kick,Renaud Cohade,3200.0,Right Defensive Midfield,150,Saint-Étienne,135,['3d98ea74-024d-4e89-98f2-3ecfe93ebe53'],56,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:24:56.098,Pass,
,,,,,,,,,,,,,,,,,,1.125707,,,,,,,,,,,,,,,,55ff9535-c566-4c39-9bc1-7d8667c74d4d,2713,,"[13.9, 52.2]",3901257,70,,,,,-2.4134567,,Left Foot,,,,"[5.6, 44.8]",Ground Pass,11.119802,,,,,Stéphane Ruffier,4259.0,,,,,Recovery,2,From Goal Kick,Loïc Perrin,4263.0,Right Center Back,150,Saint-Étienne,135,['23e8dbad-813d-4132-827e-cc428b0bef30'],5,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:25:05.912,Pass,
,,,,,,,,,,,,,,,,,,1.556804,,,,,,,,,,,,,,,,2e7136e8-1d35-488b-92f2-760ef2981dd4,2715,,"[5.6, 44.8]",3901257,70,,,,,0.4413188,,Right Foot,,,,"[21.9, 52.5]",Ground Pass,18.027203,,,,,Jérémy Clément,7442.0,,,,,,2,From Goal Kick,Stéphane Ruffier,4259.0,Goalkeeper,150,Saint-Étienne,135,['e942db80-7016-40e5-b724-720060d9ec2e'],7,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:25:07.038,Pass,
,,,,,,,,,,,,,,,,,,1.460337,,,,,,,,,,,,,,,,58d8f747-91de-428a-ba4b-8d9c1b19b870,2718,,"[30.2, 53.2]",3901257,70,,,,,0.8848259,,Left Foot,,,,"[48.7, 75.8]",Ground Pass,29.206335,,,,,Romain Hamouma,4260.0,,,,,,2,From Goal Kick,Jérémy Clément,7442.0,Left Defensive Midfield,150,Saint-Étienne,135,['3fbcf903-1260-42d2-bd97-8911e8cbffa0'],10,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:25:10.780,Pass,
,,,,,,,,,,,,,,,,,,2.023136,,,,,,,,,,,,,,,,991a7018-e4f0-413f-bbeb-cfdd2b3e7411,2720,,"[48.7, 75.8]",3901257,70,,,,,-2.8284998,,Right Foot,,,,"[34.8, 71.3]",Ground Pass,14.6102705,,,,,Loïc Perrin,4263.0,,,,,,2,From Goal Kick,Romain Hamouma,4260.0,Right Wing,150,Saint-Étienne,135,['b8c8d01b-43ab-4b73-b37f-bb74e7e25bd7'],12,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:25:12.240,Pass,
,,,,,,,,,,,,,,,,,,1.160633,,,,,,,,,,,,,,,,fc4b3837-0a3d-4517-b6d1-51ab8f824333,2722,,"[34.8, 71.5]",3901257,70,,,,,-0.13343066,,Right Foot,,,,"[49.7, 69.5]",Ground Pass,15.033629,,,,,Kévin Théophile-Catherine,3413.0,,,,,,2,From Goal Kick,Loïc Perrin,4263.0,Right Center Back,150,Saint-Étienne,135,['0e1fbfac-2450-413a-a439-82d0f117d37a'],14,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:25:14.264,Pass,
,,,,,,,,,,,,,,,,,,0.955909,,,,,,,,,,,,,,,,a170a456-39ad-48a8-92b5-809bf614b34d,2726,,"[47.0, 70.3]",3901257,70,,,,,-3.1071236,,Left Foot,,,,"[35.4, 69.9]",Ground Pass,11.6068945,,,,,Loïc Perrin,4263.0,,,,,,2,From Goal Kick,Kévin Théophile-Catherine,3413.0,Right Back,150,Saint-Étienne,135,"['7f3c7a6c-b056-4c1a-b0bb-b2a519ef74fd', 'c53d831e-5d94-4f3f-ac7f-2092394e3a3c']",16,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:25:16.252,Pass,True
,,,,,,,,,,,,,,,,,,0.935023,,,,,,,,,,,,,,,,4b17298f-5cdd-45ad-ac8e-018ac55b7e77,2729,,"[35.4, 69.9]",3901257,70,,,,,-1.1536838,,Right Foot,,,,"[42.8, 53.2]",Ground Pass,18.266088,,,,,Jérémy Clément,7442.0,,,,,,2,From Goal Kick,Loïc Perrin,4263.0,Right Center Back,150,Saint-Étienne,135,['fb7bfa5d-ff3c-4c82-bce2-cef693014f33'],18,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:25:18.034,Pass,
,,,,,,,,,,,,,,,,,,1.401175,,,,,,,,,,,,,,,,fe469ab9-a5a9-487c-b9cc-b29540d9195d,2732,,"[33.4, 51.8]",3901257,70,,,,,1.2991128,,Right Foot,,,,"[37.3, 65.8]",Ground Pass,14.533066,,,,,Loïc Perrin,4263.0,,,,,,2,From Goal Kick,Jérémy Clément,7442.0,Left Defensive Midfield,150,Saint-Étienne,135,['4a7df27d-16f0-4402-ace9-561c9572d980'],22,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:25:22.663,Pass,
,,,,,,,,,,,,,,,,,,2.078688,,,,,,,,,,,,,,,,84453670-125a-4208-9bd6-a11179cdf28d,2734,,"[37.3, 65.8]",3901257,70,,,,,-1.7156088,,Right Foot,,,,"[35.2, 51.4]",Ground Pass,14.55232,,,,,Jérémy Clément,7442.0,,,,,,2,From Goal Kick,Loïc Perrin,4263.0,Right Center Back,150,Saint-Étienne,135,['26c4d396-b33c-43a1-a134-abf383b53201'],24,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:25:24.064,Pass,
,,,,,,,,,,,,,,,,,,0.841944,,,,,,,,,,,,,,,,21accd7c-96b3-4303-9120-db0ab65520b0,2737,,"[35.8, 51.2]",3901257,70,,,,,-1.6941665,,Left Foot,,,,"[32.7, 26.2]",Ground Pass,25.191467,,,,,Florentin Pogba,4802.0,,,,,,2,From Goal Kick,Jérémy Clément,7442.0,Left Defensive Midfield,150,Saint-Étienne,135,['624248c1-8283-4780-9e2b-642a0bba093f'],27,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:25:27.321,Pass,
,,,,,,,,,,,,,,,,,,2.360755,,,,,,,,,,,,,,,,87cb50e8-f923-487b-8952-32d1d71da158,2741,,"[34.4, 23.0]",3901257,70,,,,,-0.45977542,,Left Foot,,,,"[75.8, 2.5]",High Pass,46.19751,,,,,Kévin Monnet-Paquet,4431.0,,,,,,2,From Goal Kick,Florentin Pogba,4802.0,Left Center Back,150,Saint-Étienne,135,['b134353b-6d35-467e-bd93-f937afea9ed9'],29,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:25:29.244,Pass,
,,,,,,,,,,,,,,,,,,0.078942,,,,,,,,,,,,,,,,dc1ccc6c-873e-444b-a578-e6a576cbc3c4,2748,,"[30.9, 76.7]",3901257,70,,,,,-0.07677189,,Right Foot,,,,"[34.8, 76.4]",Ground Pass,3.9115214,,,Incomplete,,,,,,,,,2,Regular Play,Sébastien Corchia,6716.0,Right Back,151,Lille,143,['b25c2acf-182a-4b8d-9d83-af643ae94845'],35,,,,,,,,,,,,,,,,,Lille,143,00:25:35.329,Pass,
