50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,3.774019,,,,,,,,,,,49c94270-ae33-4fd5-8253-0ed3409ab9ca,398,,"[6.0, 44.0]",3829469,9,,,,0.045354653,,Left Foot,,,,"[72.1, 47.0]",,High Pass,,66.168045,,,Incomplete,,Benjamin Jeannot,3552.0,,,,,Goal Kick,1,From Goal Kick,Benjamin Lecomte,3008.0,Goalkeeper,24,Lorient,165,"['86f68869-d97a-45f6-a43f-64a66760c925', 'f3e286e7-69cf-40f0-8d94-d6cc6fb942fe']",7,,,,,,,,,,,,,,,,,,Lorient,165,00:09:07.326,Pass,
,,,,,,,,,,,,,,,,,,,1.873307,,,,,,,,,,,f3e286e7-69cf-40f0-8d94-d6cc6fb942fe,401,,"[48.0, 33.1]",3829469,9,,,True,0.36919266,,,,,,"[67.9, 40.8]",,High Pass,,21.337759,,,Incomplete,,Guido Marcelo Carrillo,3246.0,,,,,Recovery,1,From Goal Kick,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,24,Lorient,165,"['49c94270-ae33-4fd5-8253-0ed3409ab9ca', '701e1345-9dde-41f7-8520-df18e8b77076', '7361db54-4fad-4269-9755-20aa6fc4060f', 'f4148f1b-ca95-4ae3-a576-d45fb2608b31']",11,,,,,,,,,,,,,,,,,,AS Monaco,129,00:09:11.100,Pass,True
,,,,,,,,,,,,,,,,,,,2.683184,,,,,,,,,,,f4148f1b-ca95-4ae3-a576-d45fb2608b31,403,,"[52.2, 39.3]",3829469,9,,,,-0.56233585,,Head,,,,"[71.4, 27.2]",,High Pass,,22.694714,,,,,Benjamin Jeannot,3552.0,,,,,Recovery,1,From Goal Kick,Zargo Touré,7211.0,Left Center Back,24,Lorient,165,"['8b6890a3-539a-4384-8552-a99a3a9b5822', 'f3e286e7-69cf-40f0-8d94-d6cc6fb942fe']",12,,,,,,,,,,,,,,,,,,Lorient,165,00:09:12.973,Pass,
,,,,,,,,,,,,,,,,,,,1.209817,,,,,,,,,,,2befa91c-2d7e-4b45-9e70-2db71c9b2cb6,406,,"[71.4, 27.2]",3829469,9,,,True,0.4636476,11d191f3-a635-49c4-8d85-d654acd28c73,,,,,"[78.8, 30.9]",,High Pass,,8.273452,,,,,Abdul Majeed Waris,7615.0,True,,,,,1,From Goal Kick,Benjamin Jeannot,3552.0,Right Center Forward,24,Lorient,165,"['01bd11f7-05de-4201-99d8-811fd37038b0', '411bc6ed-53c1-4a7b-bd41-9ff3f391af23']",15,,,,,,,,,,,,,,,,,,Lorient,165,00:09:15.656,Pass,True
,,,,,,,,,,,,,,,,,,,1.684411,,,,,,,,,,,0ba29fc0-e132-46f7-b958-57cc6bb3022f,417,,"[12.1, 50.6]",3829469,9,True,,,1.0100427,,Right Foot,,,,"[27.8, 75.6]",,Ground Pass,,29.52101,,,,,Almamy Touré,3204.0,,,,,,1,Regular Play,Danijel Subašić,3444.0,Goalkeeper,25,AS Monaco,129,['947ca413-8f4e-43f0-ad17-8cdb411bfa92'],26,,,,,,,,,,,,,,,,,,AS Monaco,129,00:09:26.066,Pass,
,,,,,,,,,,,,,,,,,,,1.729501,,,,,,,,,,,bbfec399-e651-4460-be42-14b6cb085161,419,,"[33.7, 76.2]",3829469,9,,,,-1.8565419,,Right Foot,,,,"[28.5, 58.5]",,Ground Pass,,18.448034,,,,,Fábio Henrique Tavares,3247.0,,,,,,1,Regular Play,Almamy Touré,3204.0,Right Back,25,AS Monaco,129,['13e798fe-5d27-4612-84a6-6c1884a3ca69'],29,,,,,,,,,,,,,,,,,,AS Monaco,129,00:09:29.410,Pass,
,,,,,,,,,,,,,,,,,,,1.745827,,,,,,,,,,,c1931b0f-6765-4659-ae3e-03c1690f2e89,422,,"[32.3, 57.2]",3829469,9,,,,-1.2248654,,Right Foot,,,,"[42.5, 28.9]",,Ground Pass,,30.082054,,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,1,Regular Play,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,25,AS Monaco,129,['831d7bdb-83e1-474e-9cd9-d65460fb3381'],32,,,,,,,,,,,,,,,,,,AS Monaco,129,00:09:32.406,Pass,
,,,,,,,,,,,,,,,,,,,1.329448,,,,,,,,,,,e2538ec1-271a-4eb5-9b02-1f4cd15c33cf,425,,"[55.0, 24.8]",3829469,9,,,,-1.4432868,,Right Foot,,,,"[57.5, 5.3]",,Ground Pass,,19.659603,,,,,Fábio Alexandre da Silva Coentrão,19047.0,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,25,AS Monaco,129,['ec942fae-5262-44e1-8da1-57e99ef3c269'],36,,,,,,,,,,,,,,,,,,AS Monaco,129,00:09:36.800,Pass,
,,,,,,,,,,,,,,,,,,,2.412775,,,,,,,,,,,b36f59fc-82f0-4270-bb57-5e783a93f757,428,,"[58.8, 5.3]",3829469,9,,,,0.25105453,,Left Foot,,,,"[105.2, 17.2]",,High Pass,,47.90167,,,Incomplete,,Stephan El Shaarawy,6979.0,,,,,,1,Regular Play,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,25,AS Monaco,129,"['2d16120a-fd0c-4f47-836f-70cb76564211', '9100ea3c-b20f-4212-b075-717560313858']",39,,,,,,,,,,,,,,,,,,AS Monaco,129,00:09:39.481,Pass,
,,,,,,,,,,,,,,,,,,,1.604404,,,,,,,,,,,5be99363-13d7-45a2-bfb6-c0447486a460,431,,"[109.3, 0.1]",3829469,9,,,,2.7217968,,,,,,"[91.6, 8.0]",,Low Pass,,19.382982,,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,Throw-in,1,From Throw In,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,26,AS Monaco,129,['961098ce-c7a8-4bfa-abb1-3c795dd04349'],55,,,,,,,,,,,,,,,,,,AS Monaco,129,00:09:55.932,Pass,
,,,,,,,,,,,,,,,,,,,0.886263,,,,,,,,,,,860fe292-c7a0-417a-8ff9-d6460987a681,435,,"[92.0, 6.2]",3829469,9,,,,0.3577461,,Right Foot,,,,"[102.7, 10.2]",,High Pass,,11.423222,,,Incomplete,,Stephan El Shaarawy,6979.0,,,,,,1,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,26,AS Monaco,129,"['0e10e785-2ea3-4b51-913b-e8e2cd08e70b', '4fb4266d-ffe4-48bb-a0e7-5ebdc8c9015f']",58,,,,,,,,,,,,,,,,,,AS Monaco,129,00:09:58.366,Pass,
,,,,,,,,,,,,,,,,,,,0.881581,,,,,,,,,,,41eecbe5-9ad2-4088-949d-f16b336d780e,439,,"[105.5, 0.1]",3829469,10,,,,1.665748,,,,,,"[104.5, 10.6]",,Low Pass,,10.547511,,,,,Stephan El Shaarawy,6979.0,,,,,Throw-in,1,From Throw In,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,27,AS Monaco,129,['b395f88b-98be-4d5f-8875-6ec23b8d76d1'],4,,,,,,,,,,,,,,,,,,AS Monaco,129,00:10:04.984,Pass,
,,,,,,,,,,,,,,,,,,,1.505125,,,,,,,,,,,a5db54d3-5219-4b56-81cf-b433e1f68002,441,,"[104.5, 10.6]",3829469,10,,,,-0.4048918,,Head,,,,"[112.9, 7.0]",,Low Pass,,9.138927,,,,,Fábio Alexandre da Silva Coentrão,19047.0,,,,,,1,From Throw In,Stephan El Shaarawy,6979.0,Left Wing,27,AS Monaco,129,['38420e3c-583f-4e26-8dc8-5eca1dd8d6cc'],6,,,,,,,,,,,,,,,,,,AS Monaco,129,00:10:06.160,Pass,
,,,,,,,,,,,,,,,,,,,1.503814,,,,,,,,,,,6a9b658b-79b5-4111-89bf-de1ac2f6efa7,444,,"[113.3, 5.2]",3829469,10,,,,1.4917265,,Left Foot,True,,,"[116.2, 41.8]",,High Pass,,36.71471,,,Incomplete,,Guido Marcelo Carrillo,3246.0,,,,,,1,From Throw In,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,27,AS Monaco,129,"['2c608448-1359-4ae5-8c9f-5b43961ef915', 'e0132bed-917d-4ba6-8679-400fd1ca2620']",8,,,,,,,,,,,,,,,,,,AS Monaco,129,00:10:08.642,Pass,
,,,,,,,,,,,,,,,,,,,1.459612,,,,,,,,,,,f4fea541-fa3f-425a-ae5c-c340398cebf8,447,,"[13.6, 44.2]",3829469,10,True,,,-0.4508278,,Keeper Arm,,,,"[29.3, 36.6]",,Ground Pass,,17.442764,,,,,Rafidine Abdullah,24646.0,,,,,,1,From Keeper,Benjamin Lecomte,3008.0,Goalkeeper,28,Lorient,165,['03f46bb4-2347-4f27-8176-1d16ecb54df3'],12,,,,,,,,,,,,,,,,,,Lorient,165,00:10:12.522,Pass,
,,,,,,,,,,,,,,,,,,,1.719976,,,,,,,,,,,c8c0d029-35b4-48ee-81b0-f77fbce26098,449,,"[29.3, 36.6]",3829469,10,,,,-1.5886515,,Right Foot,,,,"[28.9, 14.2]",,Ground Pass,,22.403572,,,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,1,From Keeper,Rafidine Abdullah,24646.0,Left Defensive Midfield,28,Lorient,165,['c1498510-4dc1-41cb-b368-2e16082c9901'],14,,,,,,,,,,,,,,,,,,Lorient,165,00:10:14.030,Pass,
,,,,,,,,,,,,,,,,,,,0.630026,,,,,,,,,,,52e23b9a-3408-4b64-83d1-72e1bc6666d0,452,,"[45.0, 7.7]",3829469,10,,,,-2.5930433,,Left Foot,,,,"[39.6, 4.4]",,Ground Pass,,6.328507,,,,,Romain Philippoteaux,7338.0,,,,,,1,From Keeper,Raphaël Adelino José Guerreiro,5209.0,Left Back,28,Lorient,165,['193399a5-ce3d-4642-b42c-d16b88769f32'],17,,,,,,,,,,,,,,,,,,Lorient,165,00:10:17.788,Pass,
,,,,,,,,,,,,,,,,,,,1.472448,,,,,,,,,,,f38d07f6-fac9-4adf-b995-dd8ad75f8165,455,,"[42.2, 5.3]",3829469,10,,,,2.474581,,Right Foot,,,,"[29.5, 15.3]",,Ground Pass,,16.164467,,,,,Zargo Touré,7211.0,,,,,,1,From Keeper,Romain Philippoteaux,7338.0,Left Midfield,28,Lorient,165,['b857e87a-4ce8-4ba1-93e4-638f01bab1c5'],22,,,,,,,,,,,,,,,,,,Lorient,165,00:10:22.129,Pass,
,,,,,,,,,,,,,,,,,,,0.652811,,,,,,,,,,,1ff30a1e-c2e8-425c-a644-5143db46c6ea,458,,"[29.5, 17.8]",3829469,10,,,,1.6236106,,Right Foot,,,,"[28.3, 40.5]",,Ground Pass,,22.731695,,,,,Lamine Koné,13286.0,,,,,,1,From Keeper,Zargo Touré,7211.0,Left Center Back,28,Lorient,165,['d60efbc9-6e0e-48f6-89d1-27ad2acbbf46'],25,,,,,,,,,,,,,,,,,,Lorient,165,00:10:25.148,Pass,
,,,,,,,,,,,,,,,,,,,1.958805,,,,,,,,,,,02fe2f8f-2029-48f6-9793-27f1d2395d20,462,,"[28.9, 39.7]",3829469,10,,,,-1.4319888,,Right Foot,,,,"[32.7, 12.5]",,Ground Pass,,27.464159,,,,,Zargo Touré,7211.0,,,,,,1,From Keeper,Lamine Koné,13286.0,Right Center Back,28,Lorient,165,"['a33ce920-0993-4b02-9db3-42b13afb0345', 'ebcd0b06-d4cb-4497-ad7a-dd14951c9efc']",26,,,,,,,,,,,,,,,,,,Lorient,165,00:10:26.882,Pass,True
,,,,,,,,,,,,,,,,,,,0.958065,,,,,,,,,,,98f4df74-03a0-4063-839d-220be18dbd6a,466,,"[36.9, 9.0]",3829469,10,,,,-0.016214795,,Right Foot,,,,"[55.4, 8.7]",,Ground Pass,,18.502432,,,Incomplete,,Abdul Majeed Waris,7615.0,,,,,,1,From Keeper,Zargo Touré,7211.0,Left Center Back,28,Lorient,165,"['7294340d-cdf3-4de3-bfd1-cee102d8aaf2', 'c2b133f2-995c-48b0-9568-d5f0cd4da83d', 'cd49c9c3-3eca-41d8-992b-3b906fcdd84e']",30,,,,,,,,,,,,,,,,,,Lorient,165,00:10:30.254,Pass,True
,,,,,,,,,,,,,,,,,,,1.034738,,,,,,,,,,,7294340d-cdf3-4de3-bfd1-cee102d8aaf2,469,,"[64.7, 71.4]",3829469,10,,,,0.32175055,,Right Foot,,,,"[77.3, 75.6]",,Ground Pass,,13.281567,,,,,Marcos Paulo Mesquita Lopes,3218.0,,,,,Interception,1,From Keeper,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,28,Lorient,165,"['98f4df74-03a0-4063-839d-220be18dbd6a', 'bee1e036-9680-4a34-b5a5-71612b5a4cc2']",31,,,,,,,,,,,,,,,,,,AS Monaco,129,00:10:31.212,Pass,
,,,,,,,,,,,,,,,,,,,0.803182,,,,,,,,,,,f01f2ee2-a031-429b-be07-33714c7241cd,475,,"[41.4, 15.6]",3829469,10,,,,2.550075,,Left Foot,,,,"[28.3, 24.4]",,Ground Pass,,15.781318,,,,,Lamine Koné,13286.0,,,,,,1,From Keeper,Raphaël Adelino José Guerreiro,5209.0,Left Back,28,Lorient,165,['d40ebc7d-8e59-4825-b491-d9d79156f68d'],36,,,,,,,,,,,,,,,,,,Lorient,165,00:10:36.289,Pass,
,,,,,,,,,,,,,,,,,,,1.981383,,,,,,,,,,,59410d1f-2e3f-49dc-8c73-e2bf476c2763,478,,"[21.9, 35.5]",3829469,10,,,,2.6091914,,Right Foot,,,,"[9.0, 43.1]",,Ground Pass,,14.972308,,,,,Benjamin Lecomte,3008.0,,,,,,1,From Keeper,Lamine Koné,13286.0,Right Center Back,28,Lorient,165,['337e68d0-dc5b-4a0c-ad6d-a1755ac442e0'],39,,,,,,,,,,,,,,,,,,Lorient,165,00:10:39.562,Pass,
,,,,,,,,,,,,,,,,,,,3.265355,,,,,,,,,,,cf66079f-3743-4cee-bba1-19bfa6260bc9,482,,"[10.4, 50.9]",3829469,10,,,,0.034848273,,Right Foot,,,,"[64.9, 52.8]",,High Pass,,54.533108,,,Unknown,,Benjamin Jeannot,3552.0,,,,,,1,From Keeper,Benjamin Lecomte,3008.0,Goalkeeper,28,Lorient,165,"['063759ef-f26d-481e-adb9-61a822be87ae', '4490df53-501e-4c71-a756-5f5a3d3168b1']",43,,,,,,,,,,,,,,,,,,Lorient,165,00:10:43.393,Pass,True
,,,,,,,,,,,,,,,,,,,1.760602,,,,,,,,,,,b944c038-b0d3-47d5-b4ac-e3ffc28d90d1,486,,"[55.0, 25.1]",3829469,11,,,,1.9918288,,Left Foot,,,,"[41.7, 54.8]",,Ground Pass,,32.541973,,,,,Andrea Raggi,3374.0,,,,,Free Kick,1,From Free Kick,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,29,AS Monaco,129,['f3623784-600e-440a-816b-f3bc0b427749'],15,,,,,,,,,,,,,,,,,,AS Monaco,129,00:11:15.362,Pass,
,,,,,,,,,,,,,,,,,,,1.731025,,,,,,,,,,,b457cf13-2799-43a1-9c4a-398eaece5bfb,489,,"[55.7, 74.8]",3829469,11,,,,-0.0420173,,Right Foot,,,,"[89.0, 73.4]",,High Pass,,33.32942,,,Incomplete,,Thomas Lemar,3245.0,,,,,,1,From Free Kick,Andrea Raggi,3374.0,Right Center Back,29,AS Monaco,129,"['3049b827-161f-4f16-af05-a10af25f4997', '824ac569-0719-4c03-9eea-abee6d03eb2b']",21,,,,,,,,,,,,,,,,,,AS Monaco,129,00:11:21.464,Pass,
,,,,,,,,,,,,,,,,,,,0.884044,,,,,,,,,,,824ac569-0719-4c03-9eea-abee6d03eb2b,491,,"[31.1, 6.7]",3829469,11,,,,0.37337637,,Left Foot,,,,"[40.8, 10.5]",,Low Pass,,10.417773,,,,,Rafidine Abdullah,24646.0,,,,,Recovery,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,30,Lorient,165,"['288dd807-7b83-4a89-beeb-9c57484e995f', 'b457cf13-2799-43a1-9c4a-398eaece5bfb']",23,,,,,,,,,,,,,,,,,,Lorient,165,00:11:23.195,Pass,
,,,,,,,,,,,,,,,,,,,1.48254,,,,,,,,,,,1f1a95c4-4310-4df7-a33b-a4cae85dbdcd,494,,"[39.4, 9.1]",3829469,11,,,,-0.46737894,,Right Foot,,,,"[50.1, 3.7]",,High Pass,,11.985408,,,,,Romain Philippoteaux,7338.0,,,,,,1,Regular Play,Rafidine Abdullah,24646.0,Left Defensive Midfield,30,Lorient,165,"['2a8561ab-4d3b-497f-9f65-35d3b8e21cc3', 'e9362e86-3f78-4d55-b3a2-b393a6fed009']",24,,,,,,,,,,,,,,,,,,Lorient,165,00:11:24.079,Pass,True
,,,,,,,,,,,,,,,,,,,1.529212,,,,,,,,,,,8fe0ecc1-47d4-4dba-b798-2e191ac9a6e6,498,,"[77.2, 24.7]",3829469,11,,,,1.5069299,1423d86c-6b77-41ae-aef8-7c75ad2a4772,Right Foot,,,,"[78.3, 41.9]",True,Ground Pass,,17.235138,,,,,Didier Ndong Ibrahim,22587.0,,,,,,1,Regular Play,Romain Philippoteaux,7338.0,Left Midfield,30,Lorient,165,['5a001c63-83f4-406f-9109-5fd13681e593'],30,,,,,,,,,,,,,,,,,,Lorient,165,00:11:30.681,Pass,
,,,,,,,,,,,,,,,,,,,1.536312,,,,,,,,,,,0ea65a3f-1e12-49de-8ec9-1cbf1290a892,503,,"[61.0, 40.1]",3829469,12,True,,,-1.9308556,,Right Foot,,,,"[54.6, 23.1]",,Ground Pass,,18.1648,,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,Kick Off,1,From Kick Off,Guido Marcelo Carrillo,3246.0,Center Forward,31,AS Monaco,129,['9108e004-511c-4ed7-a5d1-cb542efa0e3a'],25,,,,,,,,,,,,,,,,,,AS Monaco,129,00:12:25.241,Pass,
,,,,,,,,,,,,,,,,,,,1.321408,,,,,,,,,,,e11d3fc1-6b8e-4319-9d63-1d40837baaf3,505,,"[63.3, 23.1]",3829469,12,,,,-1.541565,,Right Foot,,,,"[63.8, 6.0]",,Ground Pass,,17.107307,,,,,Fábio Alexandre da Silva Coentrão,19047.0,,,,,,1,From Kick Off,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,31,AS Monaco,129,['bfb8060c-cf44-4c47-8e7a-833b1999781c'],28,,,,,,,,,,,,,,,,,,AS Monaco,129,00:12:28.660,Pass,
,,,,,,,,,,,,,,,,,,,1.779453,,,,,,,,,,,82d0d422-0995-4114-a705-1facaa2fd2b1,509,,"[67.2, 4.3]",3829469,12,,,,0.40301913,,Left Foot,,,,"[93.0, 15.3]",,High Pass,,28.047104,,,Incomplete,,Stephan El Shaarawy,6979.0,,,,,,1,From Kick Off,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,31,AS Monaco,129,"['a8d2af7e-596f-4628-aa45-26adbaa87ee9', 'b0f4dc82-68c7-4f4c-b666-e0e971d6999d', 'c8fd1fa1-b271-4f53-82b8-5ff7710c446e']",30,,,,,,,,,,,,,,,,,,AS Monaco,129,00:12:30.318,Pass,True
,,,,,,,,,,,,,,,,,,,1.630147,,,,,,,,,,,e7d4a899-df65-40d2-a922-67077c4f6bf3,512,,"[97.6, 0.1]",3829469,12,,,,0.8670666,,,,,,"[110.5, 15.3]",,High Pass,,19.936148,,,,,Guido Marcelo Carrillo,3246.0,,,,,Throw-in,1,From Throw In,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,32,AS Monaco,129,['ecc3e685-919a-4b74-bb0a-3b638ca3d07a'],43,,,,,,,,,,,,,,,,,,AS Monaco,129,00:12:43.949,Pass,
,,,,,,,,,,,,,,,,,,,1.455742,,,,,,,,,,,7f97f5e9-a928-476d-bd73-84084b2e5407,516,,"[111.1, 15.8]",3829469,12,,,,2.8929973,,Right Foot,,,,"[98.1, 19.1]",,Ground Pass,,13.412308,,,,,Marcos Paulo Mesquita Lopes,3218.0,,,,,,1,From Throw In,Guido Marcelo Carrillo,3246.0,Center Forward,32,AS Monaco,129,['0a768ffe-618c-447c-bec4-79427948d8cf'],45,,,,,,,,,,,,,,,,,,AS Monaco,129,00:12:45.619,Pass,
,,,,,,,,,,,,,,,,,,,0.462341,,,,,,,,,,,0df26fbe-1126-4b37-86d4-3102de7906fb,519,,"[103.8, 11.8]",3829469,12,,,,2.878598,,Left Foot,,,,"[98.6, 13.2]",,Ground Pass,,5.3851647,,,,,Fábio Alexandre da Silva Coentrão,19047.0,,,,,,1,From Throw In,Marcos Paulo Mesquita Lopes,3218.0,Center Attacking Midfield,32,AS Monaco,129,['3c4d4603-f8f6-483e-99ea-1ca830a153d0'],48,,,,,,,,,,,,,,,,,,AS Monaco,129,00:12:48.765,Pass,
,,,,,,,,,,,,,,,,,,,0.356933,,,,,,,,,,,d0a457e2-9a66-4d04-a36d-7b330600a1cc,523,,"[98.5, 14.6]",3829469,12,,,,1.3016288,,Left Foot,,,,"[100.9, 23.3]",,Low Pass,,9.024965,,,Incomplete,,Stephan El Shaarawy,6979.0,,,,,,1,From Throw In,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,32,AS Monaco,129,"['0c2c0cd0-83bb-4418-86fa-f21417c01ae0', '2c099ab5-6722-4043-ba0c-99589150456e']",49,,,,,,,,,,,,,,,,,,AS Monaco,129,00:12:49.771,Pass,
,,,,,,,,,,,,,,,,,,,1.798117,,,,,,,,,,,68f5cc74-e8af-40c7-a90a-ad94a3f7713c,533,,"[69.2, 56.0]",3829469,12,,,,0.8491415,4d7782dc-d8dc-4ba9-9c07-c254fb8a8676,Right Foot,,,,"[80.2, 68.5]",,Ground Pass,,16.650826,,,,,Benjamin Jeannot,3552.0,True,,,,,1,From Counter,Abdul Majeed Waris,7615.0,Left Center Forward,33,Lorient,165,['10e94823-d2f7-4b33-811a-c6fb5cf0f7dd'],57,,,,,,,,,,,,,,,,,,Lorient,165,00:12:57.021,Pass,
,,,,,,,,,,,,,,,,,,,0.652473,,,,,,,,,,,5c0ea961-e886-40d5-9ebd-bee3b5d5c302,541,,"[64.3, 51.6]",3829469,13,,,,0.45407853,,Left Foot,,,,"[72.7, 55.7]",,Ground Pass,,9.347192,,,,,Guido Marcelo Carrillo,3246.0,,,,,,1,Regular Play,Thomas Lemar,3245.0,Right Wing,34,AS Monaco,129,['36c54d74-ccfd-4dbb-b04a-9def6af67f5f'],12,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:12.880,Pass,
,,,,,,,,,,,,,,,,,,,1.321219,,,,,,,,,,,a8973aad-aae7-403d-929c-f37c2605e429,545,,"[69.0, 60.9]",3829469,13,,,,1.1045377,,Right Foot,,,,"[76.7, 76.2]",,Ground Pass,,17.12834,,,,,Marcos Paulo Mesquita Lopes,3218.0,,,,,,1,Regular Play,Guido Marcelo Carrillo,3246.0,Center Forward,34,AS Monaco,129,['47b29a47-80fa-48a8-af51-133e816ab578'],15,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:15.039,Pass,
,,,,,,,,,,,,,,,,,,,1.017272,,,,,,,,,,,03440e86-4692-4fc8-9805-b44dab351f4e,548,,"[76.7, 76.2]",3829469,13,,,,-1.4108832,,Left Foot,,,,"[77.7, 70.0]",,Ground Pass,,6.2801275,,,,,Thomas Lemar,3245.0,,,,,,1,Regular Play,Marcos Paulo Mesquita Lopes,3218.0,Center Attacking Midfield,34,AS Monaco,129,['022420dc-2f44-457f-99be-dd06a1288168'],17,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:17.753,Pass,
,,,,,,,,,,,,,,,,,,,0.911427,,,,,,,,,,,684d6864-f72b-4df0-a871-adfa2f628dc7,551,,"[79.0, 67.6]",3829469,13,,,,0.14816003,,Left Foot,,,,"[85.7, 68.6]",,Ground Pass,,6.7742157,,,,,Marcos Paulo Mesquita Lopes,3218.0,,,,,,1,Regular Play,Thomas Lemar,3245.0,Right Wing,34,AS Monaco,129,['fd42d894-9901-4b21-90a8-c6f39bf54212'],19,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:19.160,Pass,
,,,,,,,,,,,,,,,,,,,0.319071,,,,,,,,,,,bf7bc596-8223-4743-a975-99cb0b076128,555,,"[91.2, 62.7]",3829469,13,,,,0.8097836,,Left Foot,,,,"[93.2, 64.8]",,Ground Pass,,2.9,,,Incomplete,,Almamy Touré,3204.0,,,,,,1,Regular Play,Marcos Paulo Mesquita Lopes,3218.0,Center Attacking Midfield,34,AS Monaco,129,"['5c1edb4e-d139-4a7b-9363-f1392aec9f7a', '9609c69c-82f8-4d67-b8d5-3dc05c8c9921', 'a4fc4f13-d890-4f50-8510-58bbd0905d79']",20,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:20.674,Pass,True
,,,,,,,,,,,,,,,,,,,1.202688,,,,,,,,,,,daa0ef99-7559-4839-9f62-677648d9c312,563,,"[41.0, 12.2]",3829469,13,,,,-0.6170464,,Right Foot,,,,"[55.8, 1.7]",,Ground Pass,,18.146349,,,,,Romain Philippoteaux,7338.0,,,,,,1,Regular Play,Benjamin Jeannot,3552.0,Right Center Forward,34,AS Monaco,129,['80ae85e4-8a74-4ac4-a850-522612443fb1'],29,,,,,,,,,,,,,,,,,,Lorient,165,00:13:29.833,Pass,
,,,,,,,,,,,,,,,,,,,1.843744,,,,,,,,,,,9c71bcfb-7626-4966-a2d2-970bb79a90f2,567,,"[56.8, 2.3]",3829469,13,,,,1.8670747,,Right Foot,,,,"[53.9, 11.8]",,Low Pass,,9.932774,True,,Incomplete,,Benjamin Jeannot,3552.0,,,,,,1,Regular Play,Romain Philippoteaux,7338.0,Left Midfield,34,AS Monaco,129,"['3161aad2-9ecf-4404-b941-f93a375d1b2a', '8a3abe30-6a71-45ba-a0f3-beecc2113baf']",31,,,,,,,,,,,,,,,,,,Lorient,165,00:13:31.643,Pass,
,,,,,,,,,,,,,,,,,,,0.98268,,,,,,,,,,,8a3abe30-6a71-45ba-a0f3-beecc2113baf,569,,"[66.2, 68.3]",3829469,13,,,,2.1175852,,Right Foot,,,,"[63.4, 72.9]",,Ground Pass,,5.3851647,,,,,Marcos Paulo Mesquita Lopes,3218.0,,,,,Recovery,1,Regular Play,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,34,AS Monaco,129,"['95b3c416-e211-4572-bb8c-c317d7fb7174', '9c71bcfb-7626-4966-a2d2-970bb79a90f2']",33,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:33.487,Pass,
