50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.604353,,,,,,,,,,,,023c84cf-6d2d-42f2-a7f2-495f56bd73ad,975,,,"[54.3, 36.4]",3829432,19,,,,1.3962742,,Right Foot,,,"[61.0, 74.4]",,Ground Pass,,38.586136,,,,,Blaise Matuidi,4375.0,,,,,,1,From Throw In,Marco Verratti,3166.0,Right Center Midfield,26,Paris Saint-Germain,131,['c85fe518-4af5-4343-a0ac-45b174ebf164'],15,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:15.789,Pass,
,,,,,,,,,,,,,,,1.642315,,,,,,,,,,,,1898f963-8897-467e-98e3-ab88ab992de4,978,,,"[62.2, 74.4]",3829432,19,,,,0.13168386,,Left Foot,,,"[77.3, 76.4]",,Ground Pass,,15.231874,,,,,Serge Aurier,3481.0,,,,,,1,From Throw In,Blaise Matuidi,4375.0,Left Center Midfield,26,Paris Saint-Germain,131,['2880b15f-cf29-4b06-b0a6-ea178022e45b'],18,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:18.132,Pass,
,,,,,,,,,,,,,,,0.733643,,,,,,,,,,,,f49f433d-71a6-49fb-bf67-3a5b588c5eb6,981,,,"[80.7, 76.7]",3829432,19,,,,-0.6250227,,Right Foot,,,"[88.6, 71.0]",,Ground Pass,,9.741663,,,,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,1,From Throw In,Serge Aurier,3481.0,Right Back,26,Paris Saint-Germain,131,['9f31ace5-e4dd-4bbb-a477-541e81a4b955'],22,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:22.731,Pass,
,,,,,,,,,,,,,,,0.952933,,,,,,,,,,,,baa94da4-3b03-43d5-9694-3dc440f58942,983,,,"[89.4, 69.6]",3829432,19,,,,2.4170947,,Right Foot,,,"[80.7, 77.3]",,Ground Pass,,11.61809,,,,,Serge Aurier,3481.0,,,,,,1,From Throw In,Lucas Rodrigues Moura da Silva,3745.0,Left Wing,26,Paris Saint-Germain,131,['c79d3291-c5ec-4ff9-aa81-a0ade3cccd4a'],23,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:23.464,Pass,
,,,,,,,,,,,,,,,1.557417,,,,,,,,,,,,b305c3e4-088e-404c-8309-41bfcf3ba2ae,986,,,"[80.7, 77.3]",3829432,19,,,,-2.6762297,,Right Foot,,,"[57.4, 65.6]",,Ground Pass,,26.072592,,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Throw In,Serge Aurier,3481.0,Right Back,26,Paris Saint-Germain,131,['fc6d927f-2e93-44e6-911a-9b39432f2894'],25,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:25.655,Pass,
,,,,,,,,,,,,,,,1.75542,,,,,,,,,,,,3336bdec-08f9-420d-bdb5-128fdf23b7c8,989,,,"[57.4, 65.6]",3829432,19,,,,-1.7153506,,Right Foot,,,"[52.8, 34.0]",,Ground Pass,,31.933056,,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Right Center Back,26,Paris Saint-Germain,131,['ec1aad97-8653-4761-a95b-0ff72afd7f1f'],28,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:28.604,Pass,
,,,,,,,,,,,,,,,1.43987,,,,,,,,,,,,d3fd2ad3-3d7b-4e79-b37b-5b717ea799e7,992,,,"[52.5, 33.8]",3829432,19,,,,1.4476137,,Left Foot,,,"[55.1, 54.8]",,Ground Pass,,21.16034,,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Throw In,David Luiz Moreira Marinho,3956.0,Left Center Back,26,Paris Saint-Germain,131,['b751402b-2760-4971-b3df-0218fcefd62e'],32,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:32.456,Pass,
,,,,,,,,,,,,,,,1.151788,,,,,,,,,,,,1187b5d1-5942-4b20-94f4-6dab2cfe1bfb,995,,,"[57.0, 61.7]",3829432,19,,,,0.5643163,,Right Foot,,,"[75.8, 73.6]",,Ground Pass,,22.24972,,,,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Right Center Back,26,Paris Saint-Germain,131,['36cfc692-dc00-49ff-ade0-4568be2af76b'],35,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:35.253,Pass,
,,,,,,,,,,,,,,,0.836553,,,,,,,,,,,,ad2b4686-f9ab-440f-82e5-750c9a900e50,999,,,"[75.8, 73.0]",3829432,19,,,,0.77508926,,Right Foot,,,"[80.7, 77.8]",,Ground Pass,,6.8593,,,,,Serge Aurier,3481.0,,,,,,1,From Throw In,Lucas Rodrigues Moura da Silva,3745.0,Left Wing,26,Paris Saint-Germain,131,"['42140a33-244d-4a81-affc-5d3c7dab1298', '9182ed88-7280-4f86-83a5-6a96dd7373b0']",38,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:38.193,Pass,True
,,,,,,,,,,,,,,,1.151928,,,,,,,,,,,,fdabc6ab-540a-49bf-8d1e-6970ea6c9c29,1003,,,"[78.4, 77.8]",3829432,19,,,,0.043138687,,Right Foot,,,"[92.3, 78.4]",,Ground Pass,,13.912944,,,,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,1,From Throw In,Serge Aurier,3481.0,Right Back,26,Paris Saint-Germain,131,['d456be69-d035-414c-b698-e3d4d427176a'],41,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:41.217,Pass,
,,,,,,,,,,,,,,,1.396125,,,,,,,,,,,,ead49362-f519-4c6f-954e-2aa8422764e0,1011,,,"[120.0, 80.0]",3829432,20,,,,-1.7718472,2394bc4d-0638-476a-ad07-f9c56bd33602,Left Foot,,,"[112.5, 43.2]",True,High Pass,True,37.55649,,,,,Thiago Emiliano da Silva,3295.0,,,Inswinging,,Corner,1,From Corner,Thiago Motta,4325.0,Center Defensive Midfield,27,Paris Saint-Germain,131,['17d51254-8ff4-4828-88dd-194a6dc7e3e0'],21,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:20:21.256,Pass,
,,,,,,,,,,,,,,,0.864194,,,,,,,,,,,,f9a13df5-362f-4108-aa71-ec3b0f88605d,1015,,,"[60.0, 40.0]",3829432,21,True,,,-3.0309355,,Right Foot,,,"[58.2, 39.8]",,Ground Pass,,1.811077,,,,,Jacques Zoua Daogari,401505.0,,,,,Kick Off,1,From Kick Off,Grégory Pujol,401506.0,Right Center Forward,28,Gazélec Ajaccio,160,['1c26c53e-88fd-4ddb-9766-2cdb6e4d6097'],18,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:21:18.716,Pass,
,,,,,,,,,,,,,,,0.973826,,,,,,,,,,,,a2e76297-073b-4655-a635-4307b12470cd,1017,,,"[57.3, 39.8]",3829432,21,,,,2.5366013,,Right Foot,,,"[47.9, 46.3]",,Ground Pass,,11.428473,,,,,Amos Youga,7389.0,,,,,,1,From Kick Off,Jacques Zoua Daogari,401505.0,Left Center Forward,28,Gazélec Ajaccio,160,['86d39954-bf11-457f-91c5-57c88979cd2b'],20,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:21:20.189,Pass,
,,,,,,,,,,,,,,,2.179802,,,,,,,,,,,,06de5b07-6af7-4875-9997-cca7416ffb53,1020,,,"[46.3, 45.7]",3829432,21,,,,-1.9585665,,Right Foot,,,"[31.8, 10.2]",,Ground Pass,,38.3471,,,,,Pablo Jean Antoine Martínez,3207.0,,,,,,1,From Kick Off,Amos Youga,7389.0,Left Defensive Midfield,28,Gazélec Ajaccio,160,['fe244978-4976-4f80-9324-df7bde4f5e48'],22,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:21:22.378,Pass,
,,,,,,,,,,,,,,,1.547923,,,,,,,,,,,,8e502b60-429f-4819-8175-1eac622f9869,1023,,,"[31.8, 9.9]",3829432,21,,,,-0.3439691,,Left Foot,,,"[45.2, 5.1]",,Ground Pass,,14.233763,,,,,Issiaga Sylla,4352.0,,,,,,1,From Kick Off,Pablo Jean Antoine Martínez,3207.0,Left Center Back,28,Gazélec Ajaccio,160,['766d3b5a-642a-4611-b100-4b13dfc859e6'],24,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:21:24.829,Pass,
,,,,,,,,,,,,,,,3.694359,,,,,,,,,,,,fbc122aa-f3e3-460d-a734-0851c97476f8,1027,,,"[58.2, 3.2]",3829432,21,,,,0.3852489,,Left Foot,,,"[109.0, 23.8]",,High Pass,,54.81788,,,Incomplete,,,,,,,,,1,From Kick Off,Issiaga Sylla,4352.0,Left Back,28,Gazélec Ajaccio,160,"['4f1f1569-d913-4e0e-879f-2b75cd4d4701', 'fdf00381-6cb1-4b8a-b734-5f7b6c0580f3']",27,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:21:27.761,Pass,True
,,,,,,,,,,,,,,,3.730075,,,,,,,,,,,,8c0f3e75-f4f3-410a-a5a0-744ef0d729db,1030,,,"[11.4, 53.2]",3829432,21,,,,-1.0446246,,Keeper Arm,,,"[38.0, 7.4]",,Low Pass,,52.964138,,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,True,,,,1,Regular Play,Kevin Trapp,4440.0,Goalkeeper,29,Paris Saint-Germain,131,['61e73813-8b28-4235-bfc7-8db5bfe77fda'],32,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:32.276,Pass,
,,,,,,,,,,,,,,,1.126143,,,,,,,,,,,,1af88122-a57e-429e-b1a9-5c0ffc5067b5,1033,,,"[54.5, 9.4]",3829432,21,,,,1.2877005,,Left Foot,,,"[57.7, 20.4]",,Ground Pass,,11.456003,,,,,Blaise Matuidi,4375.0,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,29,Paris Saint-Germain,131,['dfe7f029-5af3-49c4-8ace-d2e38610aec5'],41,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:41.879,Pass,
,,,,,,,,,,,,,,,0.973341,,,,,,,,,,,,6172f7b8-779c-417c-a26f-75db7318e01e,1038,,,"[63.1, 63.3]",3829432,21,,,,-0.6794138,,Right Foot,,,"[76.1, 52.8]",,Ground Pass,,16.710775,,,,,Jacques Zoua Daogari,401505.0,,,,,Recovery,1,Regular Play,David Ducourtioux,401509.0,Right Midfield,30,Gazélec Ajaccio,160,['8fa26b2f-d61f-41ad-ae85-c290765ad979'],44,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:21:44.191,Pass,
,,,,,,,,,,,,,,,1.366056,,,,,,,,,,,,278d3a49-df6d-44df-b4d7-0b57d0689e79,1041,,,"[97.1, 64.2]",3829432,21,,,,1.4083072,,Right Foot,,,"[99.1, 76.4]",,Ground Pass,,12.362847,,,,,David Ducourtioux,401509.0,,,,,,1,Regular Play,Jacques Zoua Daogari,401505.0,Left Center Forward,30,Gazélec Ajaccio,160,['ac5a6969-f02f-4bc9-87ce-cf11031845bb'],49,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:21:49.218,Pass,
,,,,,,,,,,,,,,,1.352548,,,,,,,,,,,,5417961b-8c44-4262-85ee-4f05d472de60,1043,,,"[99.1, 76.4]",3829432,21,,,,-3.00858,,Right Foot,,,"[84.9, 74.5]",,Ground Pass,,14.326549,,,,,Amos Youga,7389.0,,,,,,1,Regular Play,David Ducourtioux,401509.0,Right Midfield,30,Gazélec Ajaccio,160,['f1319c2c-3d66-4868-bd01-f18871e120bb'],50,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:21:50.585,Pass,
,,,,,,,,,,,,,,,1.153898,,,,,,,,,,,,ff2791ac-0286-4d0d-a96d-36a86acb0ac7,1046,,,"[84.9, 74.5]",3829432,21,,,,-2.1185822,,Right Foot,,,"[75.2, 58.6]",,Ground Pass,,18.625252,,,,,Jérôme Le Moigne,401507.0,,,,,,1,Regular Play,Amos Youga,7389.0,Left Defensive Midfield,30,Gazélec Ajaccio,160,['78485894-a21d-43bc-9e6d-2b9f37614943'],52,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:21:52.460,Pass,
,,,,,,,,,,,,,,,0.869895,,,,,,,,,,,,93d8b20d-5f7d-44bb-98e1-36b06e72f65e,1049,,,"[75.2, 58.6]",3829432,21,,,,1.1186424,,Right Foot,,,"[83.7, 76.1]",,Ground Pass,,19.455076,,,,,Amos Youga,7389.0,,,,,,1,Regular Play,Jérôme Le Moigne,401507.0,Right Defensive Midfield,30,Gazélec Ajaccio,160,['d38d87c1-62da-4df7-a1a6-101c8abb32ac'],54,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:21:54.585,Pass,
,,,,,,,,,,,,,,,1.428117,,,,,,,,,,,,903042ae-3e4f-42ca-aebc-9a33b2aafd0b,1052,,,"[83.7, 76.1]",3829432,21,,,,-1.3330865,06880c90-f65e-4918-93c2-58eb60bff95a,Right Foot,,,"[89.2, 53.4]",,Ground Pass,,23.356798,,,,,Jacques Zoua Daogari,401505.0,True,,,,,1,Regular Play,Amos Youga,7389.0,Left Defensive Midfield,30,Gazélec Ajaccio,160,['5c817a38-e556-403d-a951-ea7e802f12c4'],57,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:21:57.365,Pass,
,,,,,,,,,,,,,,,2.618197,,,,,,,,,,,,b0a3c1fa-fbf8-454a-8c9b-16eaae98444f,1062,,,"[7.0, 44.1]",3829432,22,,,,-1.3879558,,Right Foot,,,"[11.9, 17.6]",,Ground Pass,,26.949211,,,,,David Luiz Moreira Marinho,3956.0,,,,,Goal Kick,1,From Goal Kick,Kevin Trapp,4440.0,Goalkeeper,31,Paris Saint-Germain,131,['8b704ddc-41cb-4e5a-9b33-0bd88b9d0861'],10,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:10.561,Pass,
,,,,,,,,,,,,,,,2.055693,,,,,,,,,,,,4e0adf43-6c1c-47a2-ab7c-22d5972d6b5d,1065,,,"[12.5, 23.0]",3829432,22,,,,1.4150902,,Left Foot,,,"[17.9, 57.4]",,Ground Pass,,34.82126,,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Goal Kick,David Luiz Moreira Marinho,3956.0,Left Center Back,31,Paris Saint-Germain,131,['daf9c7c5-ad97-4917-ab0d-520c3e37d3e0'],14,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:14.742,Pass,
,,,,,,,,,,,,,,,1.663428,,,,,,,,,,,,3b8de68e-e66d-4012-9764-fcf82218bf76,1068,,,"[20.1, 59.7]",3829432,22,,,,0.76345813,,Left Foot,,,"[36.4, 75.3]",,Ground Pass,,22.562136,,,,,Serge Aurier,3481.0,,,,,,1,From Goal Kick,Thiago Emiliano da Silva,3295.0,Right Center Back,31,Paris Saint-Germain,131,['a816c305-db72-46ef-a5a7-c98074cc8c71'],18,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:18.270,Pass,
,,,,,,,,,,,,,,,1.418824,,,,,,,,,,,,e2026faa-e878-4612-b292-3512cc73431e,1071,,,"[36.6, 75.3]",3829432,22,,,,-2.4766278,,Right Foot,,,"[27.8, 68.4]",,Ground Pass,,11.182576,,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Goal Kick,Serge Aurier,3481.0,Right Back,31,Paris Saint-Germain,131,['f5e7f596-e522-4dd0-b11b-1ee81e36c4d9'],20,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:20.042,Pass,
,,,,,,,,,,,,,,,1.097675,,,,,,,,,,,,6f787977-6f15-49c0-924e-7ab5c2bfd353,1074,,,"[28.4, 68.4]",3829432,22,,,,-1.2252407,,Right Foot,,,"[32.9, 55.9]",,Ground Pass,,13.28533,,,,,Thiago Motta,4325.0,,,,,,1,From Goal Kick,Thiago Emiliano da Silva,3295.0,Right Center Back,31,Paris Saint-Germain,131,['b47838b5-fa94-4408-9b61-1471dd0edbc0'],22,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:22.457,Pass,
,,,,,,,,,,,,,,,0.939035,,,,,,,,,,,,8ae38597-4613-419e-9e48-46e4e0bacd91,1077,,,"[33.8, 55.9]",3829432,22,,,,-0.33155417,,Left Foot,,,"[46.0, 51.7]",,Ground Pass,,12.902713,,,,,Marco Verratti,3166.0,,,,,,1,From Goal Kick,Thiago Motta,4325.0,Center Defensive Midfield,31,Paris Saint-Germain,131,['c0e61700-3169-4920-a666-f240a1e28e66'],24,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:24.297,Pass,
,,,,,,,,,,,,,,,1.064815,,,,,,,,,,,,9ac9fafa-2d20-4825-b3fe-4887ced34659,1079,,,"[46.0, 51.7]",3829432,22,,,,2.9115064,,Right Foot,,,"[34.9, 54.3]",,Ground Pass,,11.400438,,,,,Thiago Motta,4325.0,,,,,,1,From Goal Kick,Marco Verratti,3166.0,Right Center Midfield,31,Paris Saint-Germain,131,['f2e7f48a-cdfc-468e-b49a-f5281f260626'],25,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:25.236,Pass,
,,,,,,,,,,,,,,,1.153945,,,,,,,,,,,,0a0b3acb-7606-4715-8814-267cc562e43d,1082,,,"[37.5, 52.8]",3829432,22,,,,1.0800469,,Left Foot,,,"[44.5, 65.9]",,Ground Pass,,14.852946,,,,,Marco Verratti,3166.0,,,,,,1,From Goal Kick,Thiago Motta,4325.0,Center Defensive Midfield,31,Paris Saint-Germain,131,['5e1a82e6-1ff6-45ae-8cef-8381a164e187'],27,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:27.996,Pass,
,,,,,,,,,,,,,,,1.525206,,,,,,,,,,,,52ef090f-6fc3-40b7-9166-3a42029fdd58,1086,,,"[57.9, 62.8]",3829432,22,,,,3.0426261,,Right Foot,,,"[43.8, 64.2]",,Ground Pass,,14.169333,,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Goal Kick,Marco Verratti,3166.0,Right Center Midfield,31,Paris Saint-Germain,131,['fb7da3da-8ced-4377-8450-c2634eafd0ac'],34,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:34.708,Pass,
,,,,,,,,,,,,,,,1.628534,,,,,,,,,,,,ec762eb1-4c34-4a42-8f8d-3bf3392deed5,1089,,,"[43.8, 64.2]",3829432,22,,,,-1.7837347,,Right Foot,,,"[36.6, 30.9]",,Ground Pass,,34.06949,,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,From Goal Kick,Thiago Emiliano da Silva,3295.0,Right Center Back,31,Paris Saint-Germain,131,['25b8ef7d-4098-496f-abab-09a5f1377817'],36,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:36.974,Pass,
,,,,,,,,,,,,,,,1.672917,,,,,,,,,,,,05d479dd-c505-4400-858b-b1b9edb0d254,1092,,,"[36.6, 30.9]",3829432,22,,,,-0.9422499,,Right Foot,,,"[53.9, 7.1]",,Ground Pass,,29.42329,,,,,Blaise Matuidi,4375.0,,,,,,1,From Goal Kick,David Luiz Moreira Marinho,3956.0,Left Center Back,31,Paris Saint-Germain,131,['627a6701-00d4-4406-b9b2-f5cbabf323cb'],39,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:39.333,Pass,
,,,,,,,,,,,,,,,1.163835,,,,,,,,,,,,ca769b0a-210c-4bb4-b608-5822cff0eba9,1095,,,"[56.3, 5.1]",3829432,22,,,,-0.14855728,,Left Foot,,,"[71.0, 2.9]",,Ground Pass,,14.863714,,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,From Goal Kick,Blaise Matuidi,4375.0,Left Center Midfield,31,Paris Saint-Germain,131,['2285c455-bc8f-4da2-9fc7-171fba1228fe'],42,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:42.083,Pass,
,,,,,,,,,,,,,,,0.280956,,,,,,,,,,,,63f3543c-32bd-44db-a171-9a8b424d100a,1098,,,"[72.4, 3.4]",3829432,22,,,,0.096473776,,Right Foot,,,"[75.5, 3.7]",,Ground Pass,,3.1144824,,,Incomplete,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,1,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,31,Paris Saint-Germain,131,"['0fbef844-ad0e-443d-ad11-8fa51c7872e0', '4508c51d-4e9e-4e6f-af8a-5f98beb2651c']",43,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:43.713,Pass,
,,,,,,,,,,,,,,,1.150895,,,,,,,,,,,,9925daf7-a1cc-4a86-ba6c-b5822d6dce96,1101,,,"[80.1, 0.1]",3829432,22,,,,2.0942683,,,,,"[71.5, 15.0]",,Low Pass,,17.20378,,,,,Marco Verratti,3166.0,,,,,Throw-in,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,32,Paris Saint-Germain,131,['c7d04adf-c154-4c3d-ad0d-db45ad5ef391'],52,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:52.799,Pass,
,,,,,,,,,,,,,,,0.80439,,,,,,,,,,,,d6f9c5d2-1523-468e-bcd6-b38b641d4e41,1105,,,"[71.0, 15.4]",3829432,22,,,,-1.4417465,,Left Foot,,,"[72.7, 2.3]",,Ground Pass,,13.209845,,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,From Throw In,Marco Verratti,3166.0,Right Center Midfield,32,Paris Saint-Germain,131,['ce41a1f7-b6ba-49ef-9375-713529bb3de2'],54,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:54.069,Pass,
,,,,,,,,,,,,,,,0.75853,,,,,,,,,,,,7730b7c6-334c-43d9-acdb-09fde8624f4c,1108,,,"[72.7, 2.3]",3829432,22,,,,2.3679585,,Left Foot,,,"[68.4, 6.5]",,Ground Pass,,6.0108237,,,,,Marco Verratti,3166.0,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,32,Paris Saint-Germain,131,['c967ec19-d9c4-4b56-a2ce-05d1cd9cb7bd'],54,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:54.954,Pass,
,,,,,,,,,,,,,,,1.228186,,,,,,,,,,,,0de735e6-b802-4265-8446-b468a3018bcf,1111,,,"[68.2, 6.5]",3829432,22,,,,-3.1107383,,Right Foot,,,"[52.0, 6.0]",,Low Pass,,16.207714,,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,From Throw In,Marco Verratti,3166.0,Right Center Midfield,32,Paris Saint-Germain,131,['b7b2e9a0-0504-4170-8173-b1032b321aa7'],56,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:56.282,Pass,
,,,,,,,,,,,,,,,1.389012,,,,,,,,,,,,07cdeb84-6eb7-4abf-8f24-d8bf4331d99b,1114,,,"[52.3, 11.6]",3829432,22,,,,1.6904749,,Right Foot,,,"[48.5, 43.2]",,Ground Pass,,31.827662,,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Throw In,David Luiz Moreira Marinho,3956.0,Left Center Back,32,Paris Saint-Germain,131,['2c8e1496-4f3b-485c-ba35-3e7216af52d0'],58,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:58.760,Pass,
,,,,,,,,,,,,,,,1.912779,,,,,,,,,,,,30d414cd-c00d-453a-b0ce-93b22370daae,1117,,,"[48.9, 43.4]",3829432,23,,,,-0.68052125,,Right Foot,,,"[59.4, 34.9]",,Ground Pass,,13.509256,,,,,Thiago Motta,4325.0,,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Right Center Back,32,Paris Saint-Germain,131,['69ce7605-9487-46ef-9f27-6e1398daa51d'],0,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:00.233,Pass,
,,,,,,,,,,,,,,,0.850802,,,,,,,,,,,,29ab9f3c-2b62-4525-89aa-1d7831349a04,1120,,,"[60.2, 34.9]",3829432,23,,,,0.48833394,,Right Foot,,,"[76.2, 43.4]",,Ground Pass,,18.11767,,,,,Edinson Roberto Cavani Gómez,4319.0,,,,,,1,From Throw In,Thiago Motta,4325.0,Center Defensive Midfield,32,Paris Saint-Germain,131,['797e5973-2eec-4cfa-a80b-e2a1006ee78d'],2,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:02.218,Pass,
,,,,,,,,,,,,,,,1.101638,,,,,,,,,,,,b0d5babc-6016-40da-8a32-731b1085d6cc,1122,,,"[76.7, 42.6]",3829432,23,,,,2.2397425,,Right Foot,,,"[65.0, 57.4]",,Ground Pass,,18.866108,,,,,Thiago Motta,4325.0,,,,,,1,From Throw In,Edinson Roberto Cavani Gómez,4319.0,Center Forward,32,Paris Saint-Germain,131,['10629873-edd2-4c2f-9a40-cec0da2e4135'],3,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:03.068,Pass,
,,,,,,,,,,,,,,,1.285408,,,,,,,,,,,,a32663af-2d0c-42cd-860f-7ba749f83683,1125,,,"[68.8, 59.1]",3829432,23,,,,0.68598276,,Left Foot,,,"[90.3, 76.7]",,Ground Pass,,27.785069,,,,,Serge Aurier,3481.0,,,,,,1,From Throw In,Thiago Motta,4325.0,Center Defensive Midfield,32,Paris Saint-Germain,131,['a718ded3-1a01-44a9-84da-7a61abd298c2'],5,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:05.689,Pass,
,,,,,,,,,,,,,,,1.242674,,,,,,,,,,,,750bda76-1fcb-48aa-9349-f0d5edd0824b,1129,,,"[113.3, 75.0]",3829432,23,,,,-2.8624127,,Right Foot,,,"[98.3, 70.7]",,Ground Pass,,15.604166,,,,,Thiago Motta,4325.0,,,,,,1,From Throw In,Serge Aurier,3481.0,Right Back,32,Paris Saint-Germain,131,['1c7fdf3b-36a7-42db-b2fe-fd2f34576904'],13,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:13.139,Pass,
,,,,,,,,,,,,,,,1.055497,,,,,,,,,,,,2de5bc68-43b5-4736-add5-d284eb776184,1132,,,"[98.3, 69.3]",3829432,23,,,,-1.147261,,Left Foot,True,,"[109.3, 44.9]",,High Pass,,26.764902,,,Incomplete,,,,,,,,,1,From Throw In,Thiago Motta,4325.0,Center Defensive Midfield,32,Paris Saint-Germain,131,['8269787d-2266-4746-a0d5-384366b7e5d6'],15,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:15.416,Pass,
