50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.429434,,,,,,,,,,c7e43064-c295-42cc-a449-4ce51530a02f,31,,"[34.5, 0.1]",3829477,0,,,,,0.7363809,,,,,"[48.4, 12.7]",,High Pass,,18.760864,,,Abdelaziz Barrada,23933.0,,,,,Throw-in,1,From Throw In,Paolo De Ceglie,401476.0,Left Back,4,Marseille,147,['801edcb3-c821-45f3-89d1-0ab6d951efda'],28,,,,,,,,,,,,,,,,,,Marseille,147,00:00:28.433,Pass,
,,,,,,,,,,,,,,,,,0.727558,,,,,,,,,,f1df5521-ef1c-41f9-ae3a-ac34477cb6b9,34,,"[47.5, 14.0]",3829477,0,,,,,2.7790484,,Other,,,"[44.6, 15.1]",,Low Pass,,3.1016126,,,Rémy Cabella,3420.0,,,,,,1,From Throw In,Abdelaziz Barrada,23933.0,Left Center Midfield,4,Marseille,147,"['1b448b39-dcca-41a5-a0da-107bbf643ffd', '84a80184-43e7-49e9-a786-f9b63cd709c4']",29,,,,,,,,,,,,,,,,,,Marseille,147,00:00:29.862,Pass,True
,,,,,,,,,,,,,,,,,0.595348,,,,,,,,,,5b575c7e-3a89-4eff-8c3d-51c6453d73fd,39,,"[44.5, 14.5]",3829477,0,,,,,1.0335116,,Right Foot,,,"[47.3, 19.2]",,Ground Pass,,5.470832,,,Abdelaziz Barrada,23933.0,,,,,,1,From Throw In,Rémy Cabella,3420.0,Left Wing,4,Marseille,147,"['01888915-26f3-473d-b42b-8f305a1a061a', '68eb141d-fae9-42e1-b840-c7038ecfec18']",31,,,,,,,,,,,,,,,,,,Marseille,147,00:00:31.518,Pass,True
,,,,,,,,,,,,,,,,,0.965012,,,,,,,,,,1e7ab5b3-16a4-4a60-9947-d9416de470d0,48,,"[37.7, 20.7]",3829477,0,,,,,2.7580652,,Right Foot,,,"[26.3, 25.3]",,Ground Pass,,12.293088,,,Karim Rekik,8572.0,,,,,,1,From Throw In,Lassana Diarra,3181.0,Center Defensive Midfield,4,Marseille,147,['f3cfa918-030a-4580-b71f-0ca8c64f74dd'],35,,,,,,,,,,,,,,,,,,Marseille,147,00:00:35.165,Pass,
,,,,,,,,,,,,,,,,,2.010216,,,,,,,,,,d4d926d5-43d6-4066-b262-2a965f399691,51,,"[25.9, 25.3]",3829477,0,,,,,2.1937053,,Left Foot,,,"[10.6, 46.6]",,Ground Pass,,26.22556,,,Steve Mandanda,3543.0,,,,,,1,From Throw In,Karim Rekik,8572.0,Left Center Back,4,Marseille,147,['b19a2a66-9f79-49f0-b22f-a2d5256d3bd8'],36,,,,,,,,,,,,,,,,,,Marseille,147,00:00:36.986,Pass,
,,,,,,,,,,,,,,,,,3.415039,,,,,,,,,,d01013ab-2ff8-40c3-8b3c-37b0a2c2458f,55,,"[13.0, 48.2]",3829477,0,,,,,0.20922156,,Right Foot,,,"[71.4, 60.6]",,High Pass,,59.701927,Incomplete,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,1,From Throw In,Steve Mandanda,3543.0,Goalkeeper,4,Marseille,147,"['032e109b-fbf1-4c74-a8c1-1c51242d2a19', '380ead86-d37f-47c3-b4a2-614799c49254', 'ad2cb2e5-eb5a-4b35-8188-7aec4370b5fe']",43,,,,,,,,,,,,,,,,,,Marseille,147,00:00:43.543,Pass,True
,,,,,,,,,,,,,,,,,2.028075,,,,,,,,,,ad2cb2e5-eb5a-4b35-8188-7aec4370b5fe,57,,"[48.7, 19.5]",3829477,0,,,,,-0.24497867,,Head,,,"[57.5, 17.3]",,High Pass,,9.070832,,,Tongo Hamed Doumbia,16522.0,,,,,Recovery,1,Regular Play,Jacques François Moubandje,3024.0,Left Back,5,Toulouse,130,"['73d42df8-ff8b-4880-ab67-1d54c6ebc423', 'd01013ab-2ff8-40c3-8b3c-37b0a2c2458f']",46,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:46.958,Pass,
,,,,,,,,,,,,,,,,,0.962778,,,,,,,,,,2a630697-e3c6-446b-9344-c90a0c651ce1,62,,"[57.2, 18.5]",3829477,0,,,,,2.1137474,,Right Foot,,,"[53.7, 24.3]",,Ground Pass,,6.7742157,,,Étienne Didot,3189.0,,,,,,1,Regular Play,Tongo Hamed Doumbia,16522.0,Left Defensive Midfield,5,Toulouse,130,"['35515100-1106-4944-955a-0347baaa673f', '9f0c8052-a2af-40ff-b9c4-2cea295f0c86']",49,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:49.996,Pass,True
,,,,,,,,,,,,,,,,,2.201917,,,,,,,,,,5b604d37-a55e-4ff4-a584-bfd8fdc4f7ea,64,,"[52.0, 24.3]",3829477,0,,,,,-1.8844169,,Left Foot,,,"[46.0, 5.8]",,High Pass,,19.44865,,,Jacques François Moubandje,3024.0,,,,,,1,Regular Play,Étienne Didot,3189.0,Right Defensive Midfield,5,Toulouse,130,['dfe7726e-0bdb-4810-941d-1d9e4a337ae7'],50,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:50.959,Pass,
,,,,,,,,,,,,,,,,,1.292904,,,,,,,,,,9eada99f-8156-41fe-8ae2-8c320d73b6ee,67,,"[44.3, 4.8]",3829477,0,,,,,2.7900195,,Left Foot,,,"[21.4, 13.2]",,Ground Pass,,24.392008,,,Steeve Yago,3035.0,,,,,,1,Regular Play,Jacques François Moubandje,3024.0,Left Back,5,Toulouse,130,['c3a66ced-5c9c-4209-abde-aee345ab765d'],54,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:54.709,Pass,
,,,,,,,,,,,,,,,,,1.455498,,,,,,,,,,5574eb55-55fb-496e-8d92-c5e683562c3e,70,,"[17.5, 13.5]",3829477,0,,,,,2.1815224,,Right Foot,,,"[3.5, 33.5]",,Ground Pass,,24.41311,,,Mauro Daniel Goicoechea Furia,22130.0,,,,,,1,Regular Play,Steeve Yago,3035.0,Left Center Back,5,Toulouse,130,['ca34ed32-2e67-46c4-92b3-8b59890f28c9'],56,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:56.750,Pass,
,,,,,,,,,,,,,,,,,1.873404,,,,,,,,,,9d03f600-3ae1-451b-8c5a-cca03dc89bc7,73,,"[4.1, 33.5]",3829477,0,,,,,1.0164888,,Right Foot,,,"[15.8, 52.4]",,Ground Pass,,22.228361,,,Jean-Armel Kana-Biyik,30447.0,,,,,,1,Regular Play,Mauro Daniel Goicoechea Furia,22130.0,Goalkeeper,5,Toulouse,130,['a5ddcb4c-2d9c-4e54-8df7-64f8e54fa334'],59,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:59.556,Pass,
,,,,,,,,,,,,,,,,,2.174245,,,,,,,,,,ed392f2d-2986-4bdf-a825-50bff4c83ec5,76,,"[21.0, 60.0]",3829477,1,,,,,-1.8001512,,Right Foot,,,"[15.0, 34.3]",,Ground Pass,,26.391096,,,Steeve Yago,3035.0,,,,,,1,Regular Play,Jean-Armel Kana-Biyik,30447.0,Right Center Back,5,Toulouse,130,['df81addf-06e2-4239-8ae1-5f06e94ea0fd'],4,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:04.215,Pass,
,,,,,,,,,,,,,,,,,1.825086,,,,,,,,,,46d35bc2-1402-43ae-b40d-13fef93e7910,79,,"[18.4, 33.5]",3829477,1,,,,,-0.7737708,,Right Foot,,,"[35.8, 16.5]",,Ground Pass,,24.326118,,,Tongo Hamed Doumbia,16522.0,,,,,,1,Regular Play,Steeve Yago,3035.0,Left Center Back,5,Toulouse,130,['fee91620-f21e-47e6-ae87-d7e65c26ff6e'],8,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:08.066,Pass,
,,,,,,,,,,,,,,,,,1.285146,,,,,,,,,,8a2f5188-b418-406d-803c-af8c104e5c48,82,,"[46.5, 17.3]",3829477,1,,,,,-0.8825275,,Right Foot,,,"[55.3, 6.6]",,Ground Pass,,13.85388,,,Jacques François Moubandje,3024.0,,,,,,1,Regular Play,Tongo Hamed Doumbia,16522.0,Left Defensive Midfield,5,Toulouse,130,['f0a36f5d-8612-469f-822d-e1c4dae49fbe'],13,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:13.097,Pass,
,,,,,,,,,,,,,,,,,1.106473,,,,,,,,,,c418c21c-930c-4b2e-b6bd-195cb37d0da7,84,,"[55.1, 6.6]",3829477,1,,,,,2.5127964,,Left Foot,,,"[44.1, 14.6]",,Ground Pass,,13.601471,,,Tongo Hamed Doumbia,16522.0,,,,,,1,Regular Play,Jacques François Moubandje,3024.0,Left Back,5,Toulouse,130,['3dc4c36a-1e93-422f-8461-5b4a4c5c1a6f'],14,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:14.382,Pass,
,,,,,,,,,,,,,,,,,1.748094,,,,,,,,,,7f93dddf-47bf-42c6-8e08-01aa19e4364b,87,,"[43.5, 16.8]",3829477,1,,,,,2.6086118,,Right Foot,,,"[29.6, 25.0]",,Ground Pass,,16.138464,,,Steeve Yago,3035.0,,,,,,1,Regular Play,Tongo Hamed Doumbia,16522.0,Left Defensive Midfield,5,Toulouse,130,['fd5baf29-d36d-4c24-b78b-5ec61a47e38f'],16,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:16.122,Pass,
,,,,,,,,,,,,,,,,,1.787324,,,,,,,,,,850a064b-b0fc-4d6f-8f7f-f2cf50300c5c,90,,"[28.4, 28.0]",3829477,1,,,,,1.4904329,,Right Foot,,,"[30.8, 57.8]",,Ground Pass,,29.896488,,,Jean-Armel Kana-Biyik,30447.0,,,,,,1,Regular Play,Steeve Yago,3035.0,Left Center Back,5,Toulouse,130,['103dd0a9-d441-4308-95a9-d91199666594'],18,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:18.852,Pass,
,,,,,,,,,,,,,,,,,1.812457,,,,,,,,,,fc98bfa9-8542-49b0-82c1-dcd1becadc85,93,,"[37.2, 60.0]",3829477,1,,,,,-2.2227638,,Right Foot,,,"[24.3, 43.1]",,Ground Pass,,21.260761,,,Steeve Yago,3035.0,,,,,,1,Regular Play,Jean-Armel Kana-Biyik,30447.0,Right Center Back,5,Toulouse,130,['5a90f987-7ec9-40b8-8f07-2a63e89ebbd8'],22,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:22.370,Pass,
,,,,,,,,,,,,,,,,,1.550486,,,,,,,,,,76665416-7afc-4506-be1d-88d7c96bee31,96,,"[27.0, 41.5]",3829477,1,,,,,-0.28605145,,Right Foot,,,"[37.2, 38.5]",,Ground Pass,,10.632027,,,Jean-Daniel Akpa Akpro,31174.0,,,,,,1,Regular Play,Steeve Yago,3035.0,Left Center Back,5,Toulouse,130,['06f380cd-8faf-4526-93de-9211471e6648'],24,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:24.981,Pass,
,,,,,,,,,,,,,,,,,1.123845,,,,,,,,,,225d6201-7151-4ad7-8ca0-3387dab3ab7e,99,,"[36.2, 38.5]",3829477,1,,,,,-2.6888142,,Right Foot,,,"[28.8, 34.9]",,Ground Pass,,8.229217,,,Steeve Yago,3035.0,,,,,,1,Regular Play,Jean-Daniel Akpa Akpro,31174.0,Right Midfield,5,Toulouse,130,['634a35b4-450d-490c-956f-ab789f5dca73'],26,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:26.824,Pass,
,,,,,,,,,,,,,,,,,1.536068,,,,,,,,,,869b2ac5-5c45-4905-970e-7a3b90733bfb,102,,"[33.2, 32.5]",3829477,1,,,,,-1.3394754,,Right Foot,,,"[38.9, 8.3]",,Ground Pass,,24.86222,,,Tongo Hamed Doumbia,16522.0,,,,,,1,Regular Play,Steeve Yago,3035.0,Left Center Back,5,Toulouse,130,['cd5c1648-5eba-44d7-b78a-949502c78e89'],29,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:29.439,Pass,
,,,,,,,,,,,,,,,,,1.945541,,,,,,,,,,a3024d7b-1cb1-4c52-bec7-e6b326d8d778,105,,"[43.0, 11.3]",3829477,1,,,,,1.0404222,,Right Foot,,,"[52.5, 27.5]",,Ground Pass,,18.780043,,,Jean-Daniel Akpa Akpro,31174.0,,,,,,1,Regular Play,Tongo Hamed Doumbia,16522.0,Left Defensive Midfield,5,Toulouse,130,['727e2dd8-33a2-42cb-8bef-45cea66dddd0'],32,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:32.525,Pass,
,,,,,,,,,,,,,,,,,2.217008,,,,,,,,,,062f9855-0754-4587-853c-0216f5f2e6d1,109,,"[52.3, 27.5]",3829477,1,,,,,1.957672,,Right Foot,,,"[43.5, 49.1]",,Ground Pass,,23.323807,,,Jean-Armel Kana-Biyik,30447.0,,,,,,1,Regular Play,Jean-Daniel Akpa Akpro,31174.0,Right Midfield,5,Toulouse,130,['c1f229d6-92ea-44c1-ba13-1e88dcd08b46'],34,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:34.738,Pass,
,,,,,,,,,,,,,,,,,1.679277,,,,,,,,,,754307a8-2981-4267-8d37-743376747ba8,112,,"[47.1, 58.1]",3829477,1,,,,,-0.2932547,,Right Foot,,,"[72.6, 50.4]",,Low Pass,,26.637192,,,Wissam Ben Yedder,6723.0,,,,,,1,Regular Play,Jean-Armel Kana-Biyik,30447.0,Right Center Back,5,Toulouse,130,['a873eb71-1a18-45b5-9c12-8fadb3b53b79'],38,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:38.199,Pass,
,,,,,,,,,,,,,,,,,1.433623,,,,,,,,,,944707cb-5e16-4b4b-adfb-3d2efaa23214,118,,"[72.0, 52.6]",3829477,1,,,,,1.0296152,,Right Foot,,,"[83.6, 71.9]",,Ground Pass,,22.51777,,,Marcel Tisserand,8677.0,,,,,Free Kick,1,From Free Kick,Étienne Didot,3189.0,Right Defensive Midfield,6,Toulouse,130,['c87f4a65-ef88-4cf8-8ae7-c0f934f58522'],48,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:48.773,Pass,
,,,,,,,,,,,,,,,,,0.197422,,,,,,,,,,7c21fbab-ca8a-45d1-964d-cad947db2ac6,121,,"[86.8, 71.9]",3829477,1,,,,,-0.6578886,,Right Foot,,,"[89.0, 70.2]",,Low Pass,,2.7802877,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,1,From Free Kick,Marcel Tisserand,8677.0,Right Back,6,Toulouse,130,"['94b7101f-f7b9-4c12-b67a-d45a23e76400', 'c65ccbe5-f19d-4b56-ae0f-4143e20e95da']",52,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:52.007,Pass,
,,,,,,,,,,,,,,,,,1.597583,,,,,,,,,,6f4e093b-32fe-4ece-9392-6dbbb2f0e6b1,124,,"[96.0, 80.0]",3829477,1,,,,,-0.9223139,,,,,"[105.7, 67.2]",,High Pass,,16.0602,,,Adrien Regattin,16418.0,,,,,Throw-in,1,From Throw In,Marcel Tisserand,8677.0,Right Back,7,Toulouse,130,['f9acad63-327c-410a-9daf-f9b28723eb2b'],58,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:58.837,Pass,
