bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.624985,,,,,,,,,,,,,,9bac0bbe-509f-4b7d-9f36-5157bf3afc9c,2551,,"[75.3, 21.8]",3900493,56,,,,1.0749018,,Right Foot,,,,"[78.6, 27.9]",Ground Pass,,6.935416,,,,,Mathieu Valbuena,18868.0,,,,,,,2,From Keeper,Sergi Darder Moll,3236.0,Left Center Midfield,136,Lyon,137,['421c0cce-5bc0-49ce-81be-e89443825e32'],25,,,,,,,,,,,,,,,,,Lyon,137,00:11:25.961,Pass,
,,,,,,,,,,,,,,,,,0.69601,,,,,,,,,,,,,,b0e577a7-cc20-4848-b764-e8f8dbad5260,2554,,"[78.6, 27.9]",3900493,56,,,,-0.611497,,Right Foot,,,,"[87.3, 21.8]",Ground Pass,,10.625442,,,,,Claudio Beauvue,6600.0,,,,,,,2,From Keeper,Mathieu Valbuena,18868.0,Center Attacking Midfield,136,Lyon,137,['b0ff6cbd-f19c-4367-9b9d-d3fbdb4cb9a9'],27,,,,,,,,,,,,,,,,,Lyon,137,00:11:27.177,Pass,
,,,,,,,,,,,,,,,,,0.633098,,,,,,,,,,,,,,37788fec-548e-4ac0-8d60-71b8a8191e18,2557,,"[87.3, 21.8]",3900493,56,,,,-2.6057813,,Right Foot,,,,"[84.1, 19.9]",Ground Pass,,3.7215588,,,,,Mathieu Valbuena,18868.0,,,,,,,2,From Keeper,Claudio Beauvue,6600.0,Right Center Forward,136,Lyon,137,['0f925937-a9a4-449f-b109-986bbb8d056f'],27,,,,,,,,,,,,,,,,,Lyon,137,00:11:27.932,Pass,
,,,,,,,,,,,,,,,,,1.214797,,,,,,,,,,,,,,c96fa34a-ef69-4c6c-bfab-05928fec6712,2560,,"[86.4, 23.6]",3900493,56,,,,-0.7104781,,Right Foot,,,,"[108.6, 4.5]",Ground Pass,,29.285662,,,,,Jérémy Morel,2983.0,,,,,,,2,From Keeper,Mathieu Valbuena,18868.0,Center Attacking Midfield,136,Lyon,137,['745459e1-bfc9-4b46-a2f1-398d53a8229d'],29,,,,,,,,,,,,,,,,,Lyon,137,00:11:29.422,Pass,
,,,,,,,,,,,,,,,,,2.119292,,,,,,,,,,,,,,112c7786-fac0-432d-b294-eca20e60af2f,2563,,"[109.1, 5.6]",3900493,56,,,,1.6377066,,Left Foot,True,,,"[106.5, 44.4]",High Pass,,38.887016,,,,,Alexandre Lacazette,3451.0,,,,,,,2,From Keeper,Jérémy Morel,2983.0,Left Back,136,Lyon,137,['0fb380a3-6d87-498a-b1d9-3ef5acc2f3cf'],31,,,,,,,,,,,,,,,,,Lyon,137,00:11:31.833,Pass,
,,,,,,,,,,,,,,,,,1.535571,,,,,,,,,,,,,,cd807eb9-a6d7-4d64-a9c0-4af71e1866df,2565,,"[106.5, 44.4]",3900493,56,,,,-1.5189909,,Head,,,,"[107.2, 30.9]",Low Pass,,13.518136,,,Incomplete,,Claudio Beauvue,6600.0,,,,,,,2,From Keeper,Alexandre Lacazette,3451.0,Left Center Forward,136,Lyon,137,"['81e53302-d104-4210-ba0f-cf72762af015', 'e40ee3e1-61a9-4c28-9a55-ace003d898b9']",33,,,,,,,,,,,,,,,,,Lyon,137,00:11:33.952,Pass,
,,,,,,,,,,,,,,,,,1.784234,,,,,,,,,,,,,,464317a0-e935-4bdd-8571-c20a50453ff0,2568,,"[86.4, 53.4]",3900493,56,,,,1.2627436,,Right Foot,,,,"[89.9, 64.4]",Low Pass,,11.543396,,,,,Jordan Ferri,3118.0,,,,,,Recovery,2,From Keeper,Corentin Tolisso,5480.0,Center Defensive Midfield,136,Lyon,137,['67300678-e29f-435b-9c09-e49321d43cc8'],37,,,,,,,,,,,,,,,,,Lyon,137,00:11:37.661,Pass,
,,,,,,,,,,,,,,,,,2.459665,,,,,,,,,,,,,,38e43a72-f335-4e33-8583-6b6d754ad809,2571,,"[94.3, 60.9]",3900493,56,,,,1.19029,,Right Foot,,,,"[100.3, 75.9]",Ground Pass,,16.155495,,,,,Christophe Jallet,4410.0,,,,,,,2,From Keeper,Jordan Ferri,3118.0,Right Center Midfield,136,Lyon,137,['f9a00dcd-dcc9-42ba-a91a-ba3edad07b0c'],40,,,,,,,,,,,,,,,,,Lyon,137,00:11:40.363,Pass,
,,,,,,,,,,,,,,,,,1.457187,,,,,,,,,,,,,,3a86a6cb-9a3c-4143-83e3-bcf0a89c38d6,2574,,"[106.8, 75.9]",3900493,56,,,,-1.3739567,,Right Foot,True,,,"[113.7, 41.3]",High Pass,,35.2813,,,Incomplete,,Claudio Beauvue,6600.0,,,,,,,2,From Keeper,Christophe Jallet,4410.0,Right Back,136,Lyon,137,"['2ab7c3be-1745-4c60-bed5-dd3fd72e3b88', '39e41e6f-88d6-4c7a-8641-d7d211f32f1f']",43,,,,,,,,,,,,,,,,,Lyon,137,00:11:43.589,Pass,
,,,,,,,,,,,,,,,,,2.665008,,,,,,,,,,,,,,09c2e9a9-2e84-4304-b68e-2157ce85fcd2,2578,,"[14.9, 28.6]",3900493,56,,,,0.17363688,,Drop Kick,,,,"[64.5, 37.3]",High Pass,,50.357224,,,Unknown,,Benjamin Nivet,3002.0,,,,,,,2,From Keeper,Paul Bernardoni,7193.0,Goalkeeper,136,Lyon,137,['cb2e92c5-bf3d-4fad-a65a-e3402e32fdfa'],59,,,,,,,,,,,,,,,,,Troyes,133,00:11:59.515,Pass,
,,,,,,,,,,,,,,,,,1.890979,,,,,,,,,,,,,,f85096db-0afe-489d-8b51-aa9ff9f12b0c,2582,,"[62.0, 33.8]",3900493,57,,,,0.049342632,,Right Foot,,,,"[94.4, 35.4]",High Pass,,32.439484,,,Incomplete,,Stéphane Darbion,2993.0,,,,Through Ball,True,Free Kick,2,From Free Kick,Jessy Pi,7415.0,Left Defensive Midfield,137,Troyes,133,"['711c04c3-ceae-4b43-aa76-c3821c6e6a70', 'ee9e4687-dec7-4de0-98ba-baaa4a05749d']",19,,,,,,,,,,,,,,,,,Troyes,133,00:12:19.897,Pass,
,,,,,,,,,,,,,,,,,0.926965,,,,,,,,,,,,,,ee9e4687-dec7-4de0-98ba-baaa4a05749d,2584,,"[25.7, 44.7]",3900493,57,,,,1.6897966,,Head,,,,"[24.6, 53.9]",Low Pass,,9.265528,,,,,Maxime Gonalons,6982.0,,,,,,Recovery,2,Regular Play,Mapou Yanga-Mbiwa,4463.0,Left Center Back,138,Lyon,137,"['41b706bc-1c27-4d27-88d2-be9a325acb29', 'f85096db-0afe-489d-8b51-aa9ff9f12b0c']",21,,,,,,,,,,,,,,,,,Lyon,137,00:12:21.788,Pass,
,,,,,,,,,,,,,,,,,1.672783,,,,,,,,,,,,,,6ae7fea6-677a-4f11-82ba-2d2ed0db99cd,2587,,"[16.7, 58.8]",3900493,57,,,,0.18998829,,Right Foot,,,,"[37.5, 62.8]",Ground Pass,,21.181124,,,,,Jordan Ferri,3118.0,,,,,,,2,Regular Play,Maxime Gonalons,6982.0,Right Center Back,138,Lyon,137,['d2b90791-c392-44ca-850d-89aafd0ddc96'],25,,,,,,,,,,,,,,,,,Lyon,137,00:12:25.155,Pass,
,,,,,,,,,,,,,,,,,1.116023,,,,,,,,,,,,,,db8d10a1-9deb-4320-93b3-f93f2dd33a05,2589,,"[36.7, 66.6]",3900493,57,,,,1.7388394,,Right Foot,,,,"[34.8, 77.8]",Ground Pass,,11.360018,,,,,Christophe Jallet,4410.0,,,,,,,2,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,138,Lyon,137,['a0f54e75-aac4-46a9-a7e1-4f1385b169c6'],26,,,,,,,,,,,,,,,,,Lyon,137,00:12:26.827,Pass,
,,,,,,,,,,,,,,,,,0.638314,,,,,,,,,,,,,,c579f8d0-66cb-4763-aa2f-1bceca32dcac,2592,,"[35.3, 77.2]",3900493,57,,,,-1.6027855,,Right Foot,,,,"[34.9, 64.7]",Ground Pass,,12.506398,,,,,Jordan Ferri,3118.0,,,,,,,2,Regular Play,Christophe Jallet,4410.0,Right Back,138,Lyon,137,['0c42d80d-590a-46a4-9d2f-9b8a8f717931'],27,,,,,,,,,,,,,,,,,Lyon,137,00:12:27.983,Pass,
,,,,,,,,,,,,,,,,,2.350919,,,,,,,,,,,,,,af5fe6d0-b8d9-404d-9e4f-7aa266bb7deb,2594,,"[35.9, 63.6]",3900493,57,,,,0.6759778,,Right Foot,,,,"[55.6, 79.4]",Ground Pass,,25.253317,,,Incomplete,,Christophe Jallet,4410.0,,,,,,,2,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,138,Lyon,137,"['27396b9d-9b57-4c6b-98b0-8374e21d2571', '2cf4b7b4-8716-4365-93c1-a83064d8fee4']",28,,,,,,,,,,,,,,,,,Lyon,137,00:12:28.622,Pass,
,,,,,,,,,,,,,,,,,2.219077,,,,,,,,,,,,,,321fa646-9bb1-4056-8571-b4ff612fe000,2598,,"[57.0, 80.0]",3900493,57,,,,-2.4842772,,,,,,"[42.1, 68.5]",Low Pass,,18.821796,,,,,Maxime Gonalons,6982.0,,,,,,Throw-in,2,From Throw In,Christophe Jallet,4410.0,Right Back,139,Lyon,137,['1b29d05e-e00f-48d1-acda-d08fc5e70ef1'],35,,,,,,,,,,,,,,,,,Lyon,137,00:12:35.090,Pass,
,,,,,,,,,,,,,,,,,2.620838,,,,,,,,,,,,,,736d4e7a-d0e9-4135-aa1a-99b421e99547,2601,,"[44.3, 63.2]",3900493,57,,,,-1.2904015,,Right Foot,,,,"[57.0, 19.1]",High Pass,,45.892265,,,,,Sergi Darder Moll,3236.0,,,True,,,,2,From Throw In,Maxime Gonalons,6982.0,Right Center Back,139,Lyon,137,['779baa72-7b10-4e1c-b020-eed4f5013006'],38,,,,,,,,,,,,,,,,,Lyon,137,00:12:38.624,Pass,
,,,,,,,,,,,,,,,,,1.048507,,,,,,,,,,,,,,1e110a28-2138-4860-b661-d3b6a8966e09,2604,,"[57.5, 12.0]",3900493,57,,,,-0.4549773,,Right Foot,,,,"[71.4, 5.2]",Ground Pass,,15.474172,,,,,Jérémy Morel,2983.0,,,,,,,2,From Throw In,Sergi Darder Moll,3236.0,Left Center Midfield,139,Lyon,137,['9fa8e1a5-2d04-4c50-8ed2-d42b3d64d9ef'],42,,,,,,,,,,,,,,,,,Lyon,137,00:12:42.238,Pass,
,,,,,,,,,,,,,,,,,0.935097,,,,,,,,,,,,,,d3b7bb0b-69df-46c2-bc1d-a04df3d5e5dc,2607,,"[97.8, 20.2]",3900493,57,,,,1.8721416,,Left Foot,,,,"[93.2, 35.0]",Ground Pass,,15.498387,,,,,Mathieu Valbuena,18868.0,,,,,,,2,From Throw In,Jérémy Morel,2983.0,Left Back,139,Lyon,137,['7665e2b4-5e38-4bc3-854d-5f1f4503fb15'],47,,,,,,,,,,,,,,,,,Lyon,137,00:12:47.305,Pass,
,,,,,,,,,,,,,,,,,0.718931,,,,,,,,,,,,,,a59199a6-0c90-4342-8db3-4cf6a70d2a74,2611,,"[86.5, 38.8]",3900493,57,,,,1.815775,,Right Foot,,,,"[83.0, 52.8]",Ground Pass,,14.43087,,,,,Jordan Ferri,3118.0,,,,,,,2,From Throw In,Mathieu Valbuena,18868.0,Center Attacking Midfield,139,Lyon,137,['61bb4ed2-df65-4c21-b3a3-fe10d6d24d30'],50,,,,,,,,,,,,,,,,,Lyon,137,00:12:50.984,Pass,
,,,,,,,,,,,,,,,,,0.664673,,,,,,,,,,,,,,4dba8710-87cb-44cf-8d9f-d385183633f4,2614,,"[84.3, 51.5]",3900493,57,,,,-1.5707964,,Right Foot,,,,"[84.3, 41.8]",Ground Pass,,9.7,,,,,Mathieu Valbuena,18868.0,,,,,,,2,From Throw In,Jordan Ferri,3118.0,Right Center Midfield,139,Lyon,137,['70aed409-804a-4563-b567-a6eacba814a3'],51,,,,,,,,,,,,,,,,,Lyon,137,00:12:51.899,Pass,
,,,,,,,,,,,,,,,,,3.022003,,,,,,,,,,,,,,c36c5df3-0732-44ba-980b-0d9c2803be90,2617,,"[84.3, 41.7]",3900493,57,,,,0.6905912,,Right Foot,,,,"[120.0, 71.2]",High Pass,,46.311337,,,Out,,,,,,,,,,2,From Throw In,Mathieu Valbuena,18868.0,Center Attacking Midfield,139,Lyon,137,,53,,,,,,,,,,,,,,,,,Lyon,137,00:12:53.519,Pass,
,,,,,,,,,,,,,,,,,3.478642,,,,,,,,,,,,,,5b389059-6dbf-4a50-81e4-cfb915b0ef47,2618,,"[6.0, 44.0]",3900493,58,,,,0.39283523,,Left Foot,,,,"[71.4, 71.1]",High Pass,,70.79244,,,,,Thomas Ayasse,7488.0,,,,,,Goal Kick,2,From Goal Kick,Paul Bernardoni,7193.0,Goalkeeper,140,Troyes,133,['890aa465-b765-4d94-bf08-8983c85b61d1'],24,,,,,,,,,,,,,,,,,Troyes,133,00:13:24.660,Pass,
,,,,,,,,,,,,,,,,,1.730054,,,,,,,,,,,,,,2eff58af-b1ef-482f-b1b7-c6757e4d7f2d,2620,,"[71.4, 71.1]",3900493,58,,,True,-0.90975314,,,,,,"[76.3, 64.8]",High Pass,,7.981228,,,Incomplete,,Stéphane Darbion,2993.0,,,,,,,2,From Goal Kick,Thomas Ayasse,7488.0,Right Defensive Midfield,140,Troyes,133,"['7ec2305a-4e5e-4687-865b-e43d6570bc8d', 'a465126b-63a3-448e-a50e-1b6e720a732c', 'fac3901b-1ba4-448f-988e-7e6c96a7c7d9']",28,,,,,,,,,,,,,,,,,Troyes,133,00:13:28.139,Pass,True
,,,,,,,,,,,,,,,,,1.263701,,,,,,,,,,,,,,fac3901b-1ba4-448f-988e-7e6c96a7c7d9,2623,,"[43.8, 15.3]",3900493,58,,,,-0.32175055,,Head,,,,"[53.7, 12.0]",High Pass,,10.435516,,,,,Sergi Darder Moll,3236.0,,,,,,Recovery,2,Regular Play,Corentin Tolisso,5480.0,Center Defensive Midfield,141,Lyon,137,"['2eff58af-b1ef-482f-b1b7-c6757e4d7f2d', '8e4f5717-3e98-4095-96fa-92aef938ef93']",29,,,,,,,,,,,,,,,,,Lyon,137,00:13:29.869,Pass,
,,,,,,,,,,,,,,,,,1.178448,,,,,,,,,,,,,,cfcb85c4-a50a-46e4-9564-b640488cbc03,2626,,"[53.4, 21.3]",3900493,58,,,,1.0641887,,Right Foot,,,,"[63.0, 38.6]",Ground Pass,,19.785095,,,,,Mathieu Valbuena,18868.0,,,,,,,2,Regular Play,Sergi Darder Moll,3236.0,Left Center Midfield,141,Lyon,137,['6d4bf844-3686-4cbd-9000-7ae9253d61ba'],33,,,,,,,,,,,,,,,,,Lyon,137,00:13:33.040,Pass,
,,,,,,,,,,,,,,,,,1.132643,,,,,,,,,,,,,,9be55930-5bc1-4a66-900a-1f3abde0f32e,2635,,"[66.0, 44.0]",3900493,58,,,,-1.4032638,,Right Foot,,,,"[68.3, 30.4]",Ground Pass,,13.793115,,,,,Sergi Darder Moll,3236.0,,,,,,Free Kick,2,From Free Kick,Corentin Tolisso,5480.0,Center Defensive Midfield,142,Lyon,137,['173b4585-3aed-4ba9-b709-a7d64406e6fa'],47,,,,,,,,,,,,,,,,,Lyon,137,00:13:47.494,Pass,
,,,,,,,,,,,,,,,,,1.092945,,,,,,,,,,,,,,e9c16ec3-cb45-4aca-a679-675f9b0d0b01,2638,,"[80.0, 31.2]",3900493,58,,,,1.3444401,,Right Foot,,,,"[83.8, 47.7]",Ground Pass,,16.931923,,,,,Mathieu Valbuena,18868.0,,,,,,,2,From Free Kick,Sergi Darder Moll,3236.0,Left Center Midfield,142,Lyon,137,['670d3717-3d10-41ea-bddc-867a04f2d92f'],52,,,,,,,,,,,,,,,,,Lyon,137,00:13:52.385,Pass,
,,,,,,,,,,,,,,,,,1.742278,,,,,,,,,,,,,,c7263bfd-f885-4e65-b381-edfa5c5db48d,2641,,"[84.9, 47.4]",3900493,58,,,,1.4928297,,Right Foot,,,,"[86.4, 66.6]",Ground Pass,,19.258505,,,,,Jordan Ferri,3118.0,,,,,,,2,From Free Kick,Mathieu Valbuena,18868.0,Center Attacking Midfield,142,Lyon,137,['77277e49-6ca4-4ba5-acfd-687c70ed306c'],55,,,,,,,,,,,,,,,,,Lyon,137,00:13:55.228,Pass,
,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,234fc7ae-1d39-47e4-a551-9531657f57c3,2644,,"[86.4, 66.3]",3900493,58,,,,0.47606933,,Right Foot,,,,"[99.2, 72.9]",Ground Pass,,14.401389,,,,,Christophe Jallet,4410.0,,,,,,,2,From Free Kick,Jordan Ferri,3118.0,Right Center Midfield,142,Lyon,137,['40174d54-8619-4234-bb53-ba0e1f0f4202'],57,,,,,,,,,,,,,,,,,Lyon,137,00:13:57.252,Pass,
,,,,,,,,,,,,,,,,,0.700426,,,,,,,,,,,,,,35c394f0-0146-4db1-bae9-051253b8eb4d,2647,,"[99.2, 72.9]",3900493,58,,,,-2.6317594,,Right Foot,,,,"[89.9, 67.7]",Ground Pass,,10.6550455,,,,,Jordan Ferri,3118.0,,,,,,,2,From Free Kick,Christophe Jallet,4410.0,Right Back,142,Lyon,137,['74dbd278-2560-4931-9304-98a3310103e6'],59,,,,,,,,,,,,,,,,,Lyon,137,00:13:59.073,Pass,
,,,,,,,,,,,,,,,,,1.105759,,,,,,,,,,,,,,c10f26ed-e5cf-4a7f-ad8c-f04ccc6ccb0f,2650,,"[89.9, 67.7]",3900493,59,,,,-1.9195673,,Right Foot,,,,"[88.7, 64.4]",Ground Pass,,3.51141,,,,,Mathieu Valbuena,18868.0,,,,,,,2,From Free Kick,Jordan Ferri,3118.0,Right Center Midfield,142,Lyon,137,['4b036ad3-27d8-40b4-9eb3-ac9f13b003cc'],0,,,,,,,,,,,,,,,,,Lyon,137,00:14:00.155,Pass,
,,,,,,,,,,,,,,,,,0.155626,,,,,,,,,,,,,,c5ec9175-7bb8-4f03-823f-3ef863171077,2655,,"[91.0, 61.7]",3900493,59,,,,-1.0666304,,Right Foot,,,,"[92.6, 58.8]",Ground Pass,,3.312099,,,Incomplete,,Alexandre Lacazette,3451.0,,,,,,,2,From Free Kick,Mathieu Valbuena,18868.0,Center Attacking Midfield,142,Lyon,137,"['261dcd50-7f3f-4284-a58f-74f54af9d95f', '9ac71f27-d3a2-4c4d-8a0a-e2382c78f85b', 'ec8ddd26-bef8-4907-8f28-763e6a94317e']",2,,,,,,,,,,,,,,,,,Lyon,137,00:14:02.508,Pass,True
,,,,,,,,,,,,,,,,,0.23686,,,,,,,,,,,,,,261dcd50-7f3f-4284-a58f-74f54af9d95f,2657,,"[27.5, 21.3]",3900493,59,,,,-0.18534794,,Left Foot,,,,"[29.1, 21.0]",Ground Pass,,1.627882,,,Incomplete,,Benjamin Nivet,3002.0,,,,,,Recovery,2,From Free Kick,Jessy Pi,7415.0,Left Defensive Midfield,142,Lyon,137,"['5b25300d-6dfc-450e-b22e-e347524a3ef1', 'b07fd34a-fd89-4588-9df1-1d6d84c7353e', 'c5ec9175-7bb8-4f03-823f-3ef863171077']",2,,,,,,,,,,,,,,,,,Troyes,133,00:14:02.664,Pass,
,,,,,,,,,,,,,,,,,0.652785,,,,,,,,,,,,,,dcacb7b7-afed-44f9-805b-1c7819ebe5af,2670,,"[83.8, 63.6]",3900493,59,,,,0.6461189,,Right Foot,,,,"[89.9, 68.2]",Ground Pass,,7.640026,,,,,Jordan Ferri,3118.0,,,,,,,2,From Free Kick,Corentin Tolisso,5480.0,Center Defensive Midfield,142,Lyon,137,"['0a068a66-64fd-422c-abf4-b31ffd1427a7', '3426347e-0ed3-40f1-817a-d27c1e32439a']",8,,,,,,,,,,,,,,,,,Lyon,137,00:14:08.306,Pass,True
,,,,,,,,,,,,,,,,,1.639999,,,,,,,,,,,,,,a97b6642-60a6-4578-a693-1effd49c3a98,2673,,"[91.3, 67.8]",3900493,59,,,,0.48154852,,Right Foot,,,,"[106.8, 75.9]",Ground Pass,,17.488853,,,,,Christophe Jallet,4410.0,,,,,,,2,From Free Kick,Jordan Ferri,3118.0,Right Center Midfield,142,Lyon,137,['073718c1-4182-4c6b-985d-e6ee34963cd0'],9,,,,,,,,,,,,,,,,,Lyon,137,00:14:09.709,Pass,
,,,,,,,,,,,,,,,,,1.275619,,,,,,,,,,,,,,3299f0d3-1ac8-471c-b04a-c413fdc66214,2676,,"[111.6, 71.8]",3900493,59,,,,-1.5182133,,Right Foot,True,,,"[112.9, 47.1]",High Pass,,24.734186,,,Incomplete,,Claudio Beauvue,6600.0,,,,,,,2,From Free Kick,Christophe Jallet,4410.0,Right Back,142,Lyon,137,"['a4ed0903-4a39-48a9-a5f2-e3d7883ae6af', 'f832f323-0ff6-4a59-ae69-9aebf647f498']",11,,,,,,,,,,,,,,,,,Lyon,137,00:14:11.856,Pass,
,,,,,,,,,,,,,,,,,1.426538,,,,,,,,,,,,,,ec8a3a8b-a18c-42b9-86ad-03f7c4e73e67,2679,,"[120.0, 80.0]",3900493,59,,,,-1.7250569,22311ac1-c389-4156-b112-71e151e53459,Right Foot,,,,"[114.2, 42.7]",High Pass,,37.748245,,,,True,Claudio Beauvue,6600.0,True,,,Outswinging,,Corner,2,From Corner,Mathieu Valbuena,18868.0,Center Attacking Midfield,143,Lyon,137,['314cfe25-0752-486e-b640-0299279a236d'],32,,,,,,,,,,,,,,,,,Lyon,137,00:14:32.787,Pass,
,,,,,,,,,,,,,,,,,3.612715,,,,,,,,,,,,,,263c2b3f-0704-469e-99c2-52658fca3505,2685,,"[6.0, 44.0]",3900493,60,,,,0.22691052,,Left Foot,,,,"[71.4, 59.1]",High Pass,,67.12056,,,Incomplete,,Stéphane Darbion,2993.0,,,,,,Goal Kick,2,From Goal Kick,Paul Bernardoni,7193.0,Goalkeeper,144,Troyes,133,"['228a4daf-c010-4c0e-9cc6-1756cbc0a803', 'b926cc6b-8838-438b-b859-48aebf458196']",13,,,,,,,,,,,,,,,,,Troyes,133,00:15:13.902,Pass,
,,,,,,,,,,,,,,,,,1.600125,,,,,,,,,,,,,,b926cc6b-8838-438b-b859-48aebf458196,2687,,"[48.7, 21.0]",3900493,60,,,,0.11249377,,Head,,,,"[72.6, 23.7]",High Pass,,24.052027,,,Incomplete,,,,,,,,,Recovery,2,From Goal Kick,Corentin Tolisso,5480.0,Center Defensive Midfield,144,Troyes,133,"['263c2b3f-0704-469e-99c2-52658fca3505', '32649c0c-3929-4ebc-bc3f-787c0451a30e']",17,,,,,,,,,,,,,,,,,Lyon,137,00:15:17.515,Pass,
,,,,,,,,,,,,,,,,,0.708135,,,,,,,,,,,,,,32649c0c-3929-4ebc-bc3f-787c0451a30e,2688,,"[47.5, 56.4]",3900493,60,,,,-0.65165585,,Right Foot,,,,"[63.1, 44.5]",High Pass,,19.620653,,,,,Fabien Camus,401470.0,,,,,,Recovery,2,From Goal Kick,Calvin Anele Ngcongca,401479.0,Right Center Back,144,Troyes,133,"['58918919-aa7c-4ad6-83de-c607efb6e76f', 'b926cc6b-8838-438b-b859-48aebf458196']",19,,,,,,,,,,,,,,,,,Troyes,133,00:15:19.115,Pass,
,,,,,,,,,,,,,,,,,1.731966,,,,,,,,,,,,,,5bb259f3-94e5-4940-a580-0076645ecde4,2690,,"[63.7, 43.7]",3900493,60,,,,-0.2465363,,Head,,,,"[78.8, 39.9]",High Pass,,15.570806,,,Incomplete,,Benjamin Nivet,3002.0,,,,,,,2,From Goal Kick,Fabien Camus,401470.0,Left Midfield,144,Troyes,133,"['62c8442b-e8ae-42be-9a81-e1d7f4080082', 'ef3e10a9-871d-4671-a3d9-bae193150cf3']",19,,,,,,,,,,,,,,,,,Troyes,133,00:15:19.823,Pass,
,,,,,,,,,,,,,,,,,1.802711,,,,,,,,,,,,,,62c8442b-e8ae-42be-9a81-e1d7f4080082,2692,,"[41.3, 40.2]",3900493,60,,,,1.5831923,,Head,,,,"[41.0, 64.4]",Low Pass,,24.201859,,,,,Christophe Jallet,4410.0,,,,,,Recovery,2,Regular Play,Mapou Yanga-Mbiwa,4463.0,Left Center Back,145,Lyon,137,"['1f772f53-348b-45b8-afea-d6056486fd91', '5bb259f3-94e5-4940-a580-0076645ecde4']",21,,,,,,,,,,,,,,,,,Lyon,137,00:15:21.555,Pass,
,,,,,,,,,,,,,,,,,2.980395,,,,,,,,,,,,,,bea9fc91-33a5-4e53-ac3b-16c44f594d14,2694,,"[41.6, 63.2]",3900493,60,,,,-2.7579741,,Right Foot,,,,"[8.4, 49.8]",High Pass,,35.802235,,,,,Anthony Lopes,2947.0,,,,,,,2,Regular Play,Christophe Jallet,4410.0,Right Back,145,Lyon,137,['d91e7563-da2f-479a-9d73-d1ae426a09e2'],23,,,,,,,,,,,,,,,,,Lyon,137,00:15:23.358,Pass,
,,,,,,,,,,,,,,,,,2.49636,,,,,,,,,,,,,,e400851f-9a9b-485f-b738-8143a1d7a59f,2698,,"[9.2, 51.8]",3900493,60,,,,0.8980415,,Left Foot,,,,"[28.8, 76.4]",High Pass,,31.453457,,,,,Christophe Jallet,4410.0,,,,,,,2,Regular Play,Anthony Lopes,2947.0,Goalkeeper,145,Lyon,137,"['9442d186-e552-4515-beb5-d1976fe29b75', 'cfb2e897-e2a8-4a08-b75f-b218d4ffc69a']",26,,,,,,,,,,,,,,,,,Lyon,137,00:15:26.854,Pass,True
,,,,,,,,,,,,,,,,,1.42064,,,,,,,,,,,,,,c884e294-9b4b-4108-a0e7-184d1b19174c,2702,,"[35.6, 75.0]",3900493,60,,,,-1.1469287,,Right Foot,,,,"[43.0, 58.6]",Low Pass,,17.99222,,,,,Corentin Tolisso,5480.0,,,,,,,2,Regular Play,Christophe Jallet,4410.0,Right Back,145,Lyon,137,"['2f1162ce-a45d-44a3-8925-3bb42d8209f9', 'e31a2598-b6b0-4590-bb0f-4fa444b2b8f7']",30,,,,,,,,,,,,,,,,,Lyon,137,00:15:30.816,Pass,True
,,,,,,,,,,,,,,,,,1.312119,,,,,,,,,,,,,,1c57ced4-51bf-415e-9e1c-bf203245ecd5,2706,,"[43.2, 47.1]",3900493,60,,,,-1.2540709,,Right Foot,,,,"[53.0, 17.2]",High Pass,,31.46506,,,,,Sergi Darder Moll,3236.0,,,,,,,2,Regular Play,Corentin Tolisso,5480.0,Center Defensive Midfield,145,Lyon,137,['9c7a6fd4-4ca5-4826-a588-4af87c4e8e90'],34,,,,,,,,,,,,,,,,,Lyon,137,00:15:34.050,Pass,
