50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,"[63.4, 5.2]",,,,,,,,,,,,1.022948,,,,,,,,,,,,,28c84764-d138-4c14-8b9f-c4264b0d9413,987,,"[66.9, 13.5]",3829512,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yann Bodiger,2961.0,Right Defensive Midfield,54,Toulouse,130,"['3baf1d32-2b76-4fce-a936-a5d301c5612e', '7f904bd7-715b-402a-9285-7de3053755ab', '843a85ea-129d-4150-a383-051c2041d939']",32,,,,,,,,,,,,,,,,,,Toulouse,130,00:26:32.676,Carry,True
,,,,,,,"[6.3, 41.4]",,,,,,,,,,,,2.186765,,,,,,,,,,,,,06b46b1e-b8ce-4387-bd3f-242501074a31,995,,"[3.5, 30.1]",3829512,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ali Nadhoim Ahamada,41385.0,Goalkeeper,54,Toulouse,130,"['34bbe9af-8b97-44c1-9742-eafdb10b51da', '9d424927-2b59-4126-9da1-227fda1cd4c3', 'f50adb4b-8a06-4c4e-889c-2dcec2baef2e']",39,,,,,,,,,,,,,,,,,,Toulouse,130,00:26:39.978,Carry,True
,,,,,,,"[45.4, 2.8]",,,,,,,,,,,,1.011872,,,,,,,,,,,,,ed8b4110-25fb-4ed3-aacb-e5c15102c461,1001,,"[42.8, 3.3]",3829512,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Morel,2983.0,Left Back,55,Lyon,137,"['3976eba7-fcc7-4f1e-bef3-985de9fd1b07', 'd8fccb7c-92d8-464a-8fb6-753f954d6b8e']",50,,,,,,,,,,,,,,,,,,Lyon,137,00:26:50.316,Carry,
,,,,,,,"[56.1, 11.8]",,,,,,,,,,,,1.449733,,,,,,,,,,,,,8e62b035-a3a9-4981-a657-b06b5456ea60,1004,,"[55.8, 11.6]",3829512,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Center Defensive Midfield,55,Lyon,137,"['96676982-c40f-4f06-9559-0638c89daad2', 'eea84705-a24c-48db-ab4a-ea6de21ac2fe']",52,,,,,,,,,,,,,,,,,,Lyon,137,00:26:52.934,Carry,
,,,,,,,"[61.2, 16.0]",,,,,,,,,,,,2.265013,,,,,,,,,,,,,dce822e3-621c-4bf4-975d-cc2780a56002,1009,,"[61.2, 16.0]",3829512,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Center Defensive Midfield,55,Lyon,137,"['5074e9dd-3d92-44b8-9575-9b633b980daf', 'b2886515-cfd1-403e-8048-1809fb4d3493']",56,,,,,,,,,,,,,,,,,,Lyon,137,00:26:56.392,Carry,
,,,,,,,"[44.4, 17.0]",,,,,,,,,,,,0.729392,,,,,,,,,,,,,ac1d62e0-0f7b-4744-963b-f2f7da39f7b3,1012,,"[46.9, 16.9]",3829512,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,55,Lyon,137,"['2eff6f52-bcd5-4165-bccb-4228107922dc', '99f3317a-8282-4272-b257-3e12d8dbfa65']",0,,,,,,,,,,,,,,,,,,Lyon,137,00:27:00.114,Carry,
,,,,,,,"[41.3, 57.9]",,,,,,,,,,,,1.428606,,,,,,,,,,,,,95d0b52b-702d-46d6-9e42-cbebbcfe6675,1015,,"[41.3, 49.1]",3829512,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxime Gonalons,6982.0,Right Center Back,55,Lyon,137,"['6341f15e-840b-46ef-b63a-8d35fb16e104', 'b1913d70-a881-47cd-b40d-393805b09e6e']",2,,,,,,,,,,,,,,,,,,Lyon,137,00:27:02.424,Carry,
,,,,,,,"[48.1, 71.2]",,,,,,,,,,,,2.153924,,,,,,,,,,,,,fe960d64-3191-45af-8d6c-643eec5433f0,1018,,"[46.5, 72.2]",3829512,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,55,Lyon,137,"['9d811700-030c-40b9-97e0-a8fc62c17920', 'fbfddbfd-8fdd-4623-aaa5-1b598e806a93']",5,,,,,,,,,,,,,,,,,,Lyon,137,00:27:05.049,Carry,
,,,,,,,"[14.9, 43.4]",,,,,,,,,,,,0.08,,,,,,,,,,,,,c220a0b1-334d-4a3a-aaa1-369dbe3ecb9f,1021,,"[14.9, 43.4]",3829512,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anthony Lopes,2947.0,Goalkeeper,55,Lyon,137,"['8bc04c5a-fc78-4a40-92c0-9d5a291199b4', 'f493445e-dc04-4507-86ba-726489e285a6']",10,,,,,,,,,,,,,,,,,,Lyon,137,00:27:10.047,Carry,
,,,,,,,"[30.7, 18.8]",,,,,,,,,,,,3.079997,,,,,,,,,,,,,9e0eb397-4425-49e8-8e9e-a05b1c245ce3,1024,,"[26.2, 19.9]",3829512,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,55,Lyon,137,"['4bd49076-0b89-4b25-b00c-6098af24fc0d', 'a643b5c5-7360-4690-a8eb-d2cae8d9d4b0']",12,,,,,,,,,,,,,,,,,,Lyon,137,00:27:12.373,Carry,
,,,,,,,"[54.8, 14.2]",,,,,,,,,,,,2.119999,,,,,,,,,,,,,28aa3a64-f46e-485e-867f-356f14b84cc8,1027,,"[54.4, 16.5]",3829512,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Darder Moll,3236.0,Left Center Midfield,55,Lyon,137,"['40a5e18c-fcae-4727-9249-64f278e76c08', 'dec86c80-60d4-411c-aa5f-2b416e43a862']",16,,,,,,,,,,,,,,,,,,Lyon,137,00:27:16.808,Carry,
,,,,,,,"[65.8, 2.2]",,,,,,,,,,,,1.30961,,,,,,,,,,,,,c252b71f-e27f-4e76-a31a-ad508250e04d,1031,,"[63.9, 2.3]",3829512,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Morel,2983.0,Left Back,55,Lyon,137,"['53df959c-0aef-45de-8744-2257418896b2', '9b26b363-1089-4ced-85ff-8e12be9a8c23', 'c813fd56-f626-4db2-a4c7-cadf3cd6867f', 'dc08b99c-3f78-4c1a-9fea-0620d635e881']",19,,,,,,,,,,,,,,,,,,Lyon,137,00:27:19.909,Carry,True
,,,,,,,"[70.5, 8.4]",,,,,,,,,,,,2.10689,,,,,,,,,,,,,61a1502b-82ff-4e90-90c1-922a42cc08cd,1034,,"[65.8, 2.2]",3829512,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Morel,2983.0,Left Back,55,Lyon,137,"['3f7b8fb5-69a9-4fe3-b661-e9d74528c230', '533db36a-2c15-40e2-bc48-bc52d0d65593', '53df959c-0aef-45de-8744-2257418896b2', '9b26b363-1089-4ced-85ff-8e12be9a8c23', 'dc08b99c-3f78-4c1a-9fea-0620d635e881']",21,,,,,,,,,,,,,,,,,,Lyon,137,00:27:21.218,Carry,True
,,,,,,,"[82.5, 16.3]",,,,,,,,,,,,3.969311,,,,,,,,,,,,,0601f1b3-8780-43f8-9b7a-293beba2bb55,1038,,"[76.7, 12.3]",3829512,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Beauvue,6600.0,Left Center Forward,55,Lyon,137,"['1108e4e2-e8e3-45a6-8c11-697571e4a5ad', 'ffdb1d72-550d-4e11-8edc-e9effd37b838']",23,,,,,,,,,,,,,,,,,,Lyon,137,00:27:23.908,Carry,
,,,,,,,"[78.0, 33.5]",,,,,,,,,,,,1.055682,,,,,,,,,,,,,8a839373-ec48-4295-8ae9-37227b69ea54,1041,,"[78.9, 31.6]",3829512,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,Center Attacking Midfield,55,Lyon,137,"['6eb69e26-d2ad-46f4-b552-755a0eb3ff39', '9b6fbe8e-bf99-4d54-8c58-0bcdab738138', 'e403eea5-01e6-4467-b201-020c86d0e39d']",28,,,,,,,,,,,,,,,,,,Lyon,137,00:27:28.732,Carry,True
,,,,,,,"[95.4, 71.0]",,,,,,,,,,,,1.516273,,,,,,,,,,,,,2cf09759-f54d-485a-8c92-9dd229394566,1045,,"[94.9, 74.5]",3829512,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christophe Jallet,4410.0,Right Back,55,Lyon,137,"['8e05a022-8b4e-4855-b758-06ee8fc1cbdd', 'bf300668-8911-4244-ac16-70610adbae14']",32,,,,,,,,,,,,,,,,,,Lyon,137,00:27:32.052,Carry,
,,,,,,,"[109.2, 60.2]",,,,,,,,,,,,1.881786,,,,,,,,,,,,,a9a9598a-ed0e-4fb3-9963-54fb1c6b58d8,1048,,"[100.2, 54.5]",3829512,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,Center Attacking Midfield,55,Lyon,137,"['3f3ddce4-d901-4412-9e43-0fd13241155f', '587a61eb-968c-41a5-b198-27385b2f410d', 'a1a3bc55-181d-4d74-b805-9bf16631d356']",34,,,,,,,,,,,,,,,,,,Lyon,137,00:27:34.742,Carry,True
,,,,,,,"[85.3, 63.2]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,b9dbf7b2-c0e2-4abd-984a-0e459aa1530b,1056,,"[85.3, 63.2]",3829512,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,55,Lyon,137,"['0ecd475b-7ac9-4ccb-bc5d-d6ea35034b6f', 'da139607-2f12-492d-9226-3a621e00e337']",40,,,,,,,,,,,,,,,,,,Lyon,137,00:27:40.813,Carry,
,,,,,,,"[103.0, 74.3]",,,,,,,,,,,,1.199999,,,,,,,,,,,,,87c2e85c-6f2d-4325-8c75-310f97cc12c3,1059,,"[103.0, 74.3]",3829512,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,Center Attacking Midfield,55,Lyon,137,"['855edeaf-2c22-4042-a234-87f01bee3d25', 'ed06591a-9f95-4a6c-a48b-1c5d7afde5a9']",42,,,,,,,,,,,,,,,,,,Lyon,137,00:27:42.271,Carry,
,,,,,,,"[108.1, 58.9]",,,,,,,,,,,,0.81902,,,,,,,,,,,,,b2e0bc50-9c43-44bc-a87d-bbf6c79c897b,1062,,"[101.2, 60.5]",3829512,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,55,Lyon,137,"['27dc04e2-3469-4a7e-8ca7-84aaff27d90a', 'c57bd527-e6d3-4f87-9d0e-3e2e82c38e97']",44,,,,,,,,,,,,,,,,,,Lyon,137,00:27:44.496,Carry,
,,,,,,,"[52.2, 52.1]",,,,,,,,,,,,0.518942,,,,,,,,,,,,,84559175-1a36-4bbc-a575-75848ff24ecc,1075,,"[52.2, 50.4]",3829512,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxime Gonalons,6982.0,Right Center Back,55,Lyon,137,"['30c48a0b-7f71-4cdf-9934-295b0ef38763', 'b0b7b2e0-2ffc-4185-93f3-45dcfbb37040', 'c5fe456c-6162-4154-a7aa-1fc06999195c']",55,,,,,,,,,,,,,,,,,,Lyon,137,00:27:55.871,Carry,True
,,,,,,,"[67.4, 68.6]",,,,,,,,,,,,1.150953,,,,,,,,,,,,,77f60aff-42d3-451f-a855-600de49da510,1078,,"[67.4, 68.6]",3829512,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christophe Jallet,4410.0,Right Back,55,Lyon,137,"['2a2cb606-4a0d-437d-9802-81cc82b5f725', '96c10151-9a22-487a-ba4f-e8cf8f29f931']",57,,,,,,,,,,,,,,,,,,Lyon,137,00:27:57.546,Carry,
,,,,,,,"[72.7, 74.0]",,,,,,,,,,,,1.885631,,,,,,,,,,,,,a5c47ea8-4207-4dec-9e97-79fb2ec39347,1084,,"[75.6, 74.7]",3829512,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,Center Attacking Midfield,55,Lyon,137,"['1f141d9e-98a2-4632-9bd0-550cd5eb69ec', '7e51fe27-ab3d-4b6c-bb16-71e5fcf06521', 'a0f659ae-6bfc-4bf4-897a-b6c53d7bbce2']",0,,,,,,,,,,,,,,,,,,Lyon,137,00:28:00.334,Carry,True
,,,,,,,"[54.6, 62.4]",,,,,,,,,,,,1.279999,,,,,,,,,,,,,ef6aab91-cf59-43d3-9fa7-b48283e6adfd,1090,,"[54.9, 70.6]",3829512,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maxime Gonalons,6982.0,Right Center Back,56,Lyon,137,"['5eb4aef2-e862-4364-a5c7-d8a4025624e4', 'b784a420-a9d3-4f94-96ef-8343978cb442']",55,,,,,,,,,,,,,,,,,,Lyon,137,00:28:55.580,Carry,
,,,,,,,"[66.9, 14.3]",,,,,,,,,,,,1.01415,,,,,,,,,,,,,a7f9313a-167e-41e8-ab9e-e7a9d3d3bd4e,1093,,"[63.6, 21.6]",3829512,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Corentin Tolisso,5480.0,Center Defensive Midfield,56,Lyon,137,"['bf4f4f13-71b8-48cf-a014-5fcadddb246a', 'e8a32123-7e02-4f95-afb2-bcbaf12405f8']",59,,,,,,,,,,,,,,,,,,Lyon,137,00:28:59.523,Carry,
,,,,,,,"[86.6, 3.6]",,,,,,,,,,,,1.304826,,,,,,,,,,,,,e3360ff1-5e28-4f37-9156-89a31781a8f3,1096,,"[87.1, 2.9]",3829512,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Morel,2983.0,Left Back,56,Lyon,137,"['12a3995b-6111-436e-a8fa-2d67480ea37d', 'fea2c712-5400-4776-a1f9-ff5ac6853dd9']",1,,,,,,,,,,,,,,,,,,Lyon,137,00:29:01.775,Carry,
,,,,,,,"[71.5, 11.4]",,,,,,,,,,,,1.110339,,,,,,,,,,,,,526a84b2-67b8-441e-864b-6830d2e63812,1099,,"[72.8, 9.7]",3829512,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Corentin Tolisso,5480.0,Center Defensive Midfield,56,Lyon,137,"['03addc46-ff92-4afb-9f48-2c2586413b42', 'aa1f8976-29d1-4039-826a-a11ae4d8731f']",4,,,,,,,,,,,,,,,,,,Lyon,137,00:29:04.685,Carry,
,,,,,,,"[85.4, 43.0]",,,,,,,,,,,,6.104765,,,,,,,,,,,,,dcd3c515-0c6d-481d-a558-0a0e71209b98,1106,,"[49.5, 48.5]",3829512,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Center Forward,57,Toulouse,130,"['79145e51-10ba-4851-b5d6-8018d29d8fe6', 'f3dbc11b-897d-42e4-a756-6e29b3b06eb3']",8,,,,,,,,,,,,,,,,,,Toulouse,130,00:29:08.526,Carry,
,,,,,,,"[99.3, 25.9]",,,,,,,,,,,,1.108039,,,,,,,,,,,,,325272d8-8073-441e-ae7e-090c574034d9,1114,,"[92.3, 28.3]",3829512,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Center Forward,57,Toulouse,130,"['a7cb1cd5-fc10-4905-b608-9ed411d94752', 'ad1ac33b-0295-44c1-a700-78d7933e2265', 'd10c4166-2534-43b2-bd8b-7738d5bd5dc4', 'e98822e2-146c-4200-b213-81694621564a']",17,,,,,,,,,,,,,,,,,,Toulouse,130,00:29:17.372,Carry,True
,,,,,,,"[61.4, 5.1]",,,,,,,,,,,,0.875629,,,,,,,,,,,,,02cd21d9-6647-4016-b54a-42c573d2990a,1125,,"[58.3, 7.5]",3829512,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mathieu Valbuena,18868.0,Center Attacking Midfield,58,Lyon,137,"['5f7586a8-32bf-4320-ab56-2e077453e227', 'c9a78cf6-751e-46fc-837f-a68544b5d678', 'eecf56fd-b829-4d4b-b382-d4a896107cdf']",36,,,,,,,,,,,,,,,,,,Lyon,137,00:29:36.924,Carry,True
,,,,,,,"[49.4, 4.7]",,,,,,,,,,,,1.553615,,,,,,,,,,,,,9b80f1f0-bafb-414b-94bf-a3d2627369e2,1129,,"[49.4, 4.7]",3829512,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jérémy Morel,2983.0,Left Back,58,Lyon,137,"['58a28470-26c1-4d29-9127-4b900d37c0e3', 'ce6ce02b-1ad9-44ef-b904-881b3d0b96e3']",39,,,,,,,,,,,,,,,,,,Lyon,137,00:29:39.121,Carry,
,,,,,,,"[31.9, 21.1]",,,,,,,,,,,,1.430893,,,,,,,,,,,,,46b8c356-831a-4659-a9f1-65b1db162b5b,1132,,"[28.7, 17.6]",3829512,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Samuel Yves Umtiti,5492.0,Left Center Back,58,Lyon,137,"['37a7e65c-b178-4cf9-bd2f-2f17614a602d', '938ad1a6-e7ad-4b31-a919-3b4d77396fcb']",42,,,,,,,,,,,,,,,,,,Lyon,137,00:29:42.341,Carry,
,,,,,,,"[35.7, 60.5]",,,,,,,,,,,,1.719999,,,,,,,,,,,,,6ebc1c59-674c-4a05-8d43-31e618e5b341,1135,,"[31.1, 50.4]",3829512,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Maxime Gonalons,6982.0,Right Center Back,58,Lyon,137,"['5d3746b0-78c6-4cc8-b255-9277fb1f4a21', 'd4a8ef30-7285-4d12-9c53-1b5f036fcb2a']",45,,,,,,,,,,,,,,,,,,Lyon,137,00:29:45.267,Carry,
,,,,,,,"[41.5, 70.6]",,,,,,,,,,,,1.78479,,,,,,,,,,,,,7ce6c86f-f661-4684-be57-39f2ac589c74,1138,,"[47.6, 76.2]",3829512,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Christophe Jallet,4410.0,Right Back,58,Lyon,137,"['2815cbd7-8aec-464e-badf-d25f3df2a867', '2f1fc4d0-7ca4-4659-97d5-85baeb1ddb3c', '83db39c6-7ebd-4874-95a7-414a6f780a08']",48,,,,,,,,,,,,,,,,,,Lyon,137,00:29:48.051,Carry,True
,,,,,,,"[53.5, 53.6]",,,,,,,,,,,,1.599998,,,,,,,,,,,,,60dc0e8a-7396-45af-919c-09357ae87194,1142,,"[45.8, 55.5]",3829512,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Corentin Tolisso,5480.0,Center Defensive Midfield,58,Lyon,137,"['066169e5-da04-4cad-a9d3-dc9ea18eebab', '0f696304-aa8c-4563-a968-68769eadcb3e']",50,,,,,,,,,,,,,,,,,,Lyon,137,00:29:50.794,Carry,
,,,,,,,"[63.6, 26.6]",,,,,,,,,,,,1.12,,,,,,,,,,,,,8cbd0ff9-d634-481c-910e-15efc05b6064,1145,,"[57.7, 33.8]",3829512,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sergi Darder Moll,3236.0,Left Center Midfield,58,Lyon,137,"['949700cf-adf1-47b1-804c-e78f598edb77', '94bb306d-a72f-4401-95b0-2a6e5335e105']",53,,,,,,,,,,,,,,,,,,Lyon,137,00:29:53.695,Carry,
,,,,,,,"[87.5, 17.8]",,,,,,,,,,,,4.395685,,,,,,,,,,,,,a2e6e52a-68a3-42d7-9765-f2735e9f50c2,1148,,"[80.3, 4.7]",3829512,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mathieu Valbuena,18868.0,Center Attacking Midfield,58,Lyon,137,"['a6233df0-8ae0-48f6-8c85-f1066d7be1a2', 'd8b96b5e-bd3a-4580-9c33-e9cabb2f0bf2']",56,,,,,,,,,,,,,,,,,,Lyon,137,00:29:56.570,Carry,
,,,,,,,"[95.4, 59.5]",,,,,,,,,,,,3.209185,,,,,,,,,,,,,9a4009a9-0813-4948-83bd-09abf512dc32,1151,,"[100.9, 73.9]",3829512,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jordan Ferri,3118.0,Right Center Midfield,58,Lyon,137,"['4bdecc6a-e640-4bdb-b234-1e9e618f13cc', '76f41a4b-c80f-4e70-9a1a-2ef74c20578d']",4,,,,,,,,,,,,,,,,,,Lyon,137,00:30:04.172,Carry,
,,,,,,,"[70.6, 52.5]",,,,,,,,,,,,1.131587,,,,,,,,,,,,,5aa0bce9-d92c-4e67-b271-24c2be1c3cd8,1156,,"[68.6, 52.8]",3829512,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Maxime Gonalons,6982.0,Right Center Back,58,Lyon,137,"['047c0d6e-f5df-404d-921e-75ee7c84b6d7', 'c4f76002-aaa3-4364-88a4-b25a0d8dd71f']",9,,,,,,,,,,,,,,,,,,Lyon,137,00:30:09.800,Carry,
,,,,,,,"[84.0, 26.4]",,,,,,,,,,,,2.8,,,,,,,,,,,,,a4b1c110-0258-47ea-80df-94876a291c0d,1159,,"[80.0, 28.6]",3829512,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sergi Darder Moll,3236.0,Left Center Midfield,58,Lyon,137,"['4052095b-a734-4a5e-b4f5-c22ef923e615', '5cbc6f8f-4701-485f-8320-a64b32368493']",12,,,,,,,,,,,,,,,,,,Lyon,137,00:30:12.833,Carry,
,,,,,,,"[95.1, 7.5]",,,,,,,,,,,,3.081117,,,,,,,,,,,,,4e3e34a0-5d74-4ca2-9ccb-18c05dc3ce12,1162,,"[95.1, 7.5]",3829512,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jérémy Morel,2983.0,Left Back,58,Lyon,137,"['8f38cdfd-3bf3-4a38-bd1b-8db0eb907462', 'cc535aa0-ffda-4e49-bd08-88534038855c']",17,,,,,,,,,,,,,,,,,,Lyon,137,00:30:17.172,Carry,
,,,,,,,"[24.1, 51.5]",,,,,,,,,,,,0.458118,,,,,,,,,,,,,546c9d44-a647-4ee3-a15c-767eab2defc0,1167,,"[21.9, 53.0]",3829512,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Bodiger,2961.0,Right Defensive Midfield,59,Toulouse,130,"['288d775f-9220-4540-bfe4-c81dafe85f50', '63d47189-6231-4169-ae91-bef97196cbb4', 'a5f534f2-b960-4958-9db5-655896314d8c', 'c22f7199-2fe6-4c1f-9a3a-4d372d7d4dfc']",22,,,,,,,,,,,,,,,,,,Toulouse,130,00:30:22.324,Carry,True
,,,,,,,"[40.5, 19.6]",,,,,,,,,,,,1.068245,,,,,,,,,,,,,5bf46500-1aaa-4cdc-b77c-15048d5adf7a,1174,,"[41.3, 23.7]",3829512,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yann Bodiger,2961.0,Right Defensive Midfield,60,Toulouse,130,"['25c0d9ef-acb5-43a0-b1fa-48d05efb4c0e', '4adf2a30-8ba1-4b2e-8cfa-40b8cf3e84b8']",41,,,,,,,,,,,,,,,,,,Toulouse,130,00:30:41.610,Carry,
,,,,,,,"[49.5, 16.5]",,,,,,,,,,,,1.357188,,,,,,,,,,,,,75c9ebd0-b8b0-4ded-af70-0b224f545803,1178,,"[50.3, 13.8]",3829512,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wissam Ben Yedder,6723.0,Center Attacking Midfield,60,Toulouse,130,"['179d76e9-ecf8-4f06-90bb-a89b4a4b96aa', 'b2b004bd-c36f-4850-8017-3adf3013157d', 'b56d8d69-6945-4138-a057-851aa889a55d']",43,,,,,,,,,,,,,,,,,,Toulouse,130,00:30:43.327,Carry,True
,,,,,,,"[48.1, 31.1]",,,,,,,,,,,,0.269353,,,,,,,,,,,,,6102930d-3a3e-4756-aa05-b9e9700e83df,1182,,"[46.8, 30.9]",3829512,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yann Bodiger,2961.0,Right Defensive Midfield,60,Toulouse,130,"['37c11102-c97e-46fe-bc16-4d4c5adf1440', '56bdf3be-809e-4b78-b37e-a0b8bdb4fd33', 'a26de1ff-a781-407e-bac4-a186efb56656']",46,,,,,,,,,,,,,,,,,,Toulouse,130,00:30:46.048,Carry,True
,,,,,,,"[65.3, 51.2]",,,,,,,,,,,,1.479699,,,,,,,,,,,,,d5fe09b6-d1da-408c-825b-6fdabecaba0b,1189,,"[65.6, 43.0]",3829512,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maxime Gonalons,6982.0,Right Center Back,61,Lyon,137,"['44840a18-4556-4e25-a7c3-92995ae56ebc', '5c36c307-38a4-4473-8527-41c386e6cc7d']",23,,,,,,,,,,,,,,,,,,Lyon,137,00:31:23.812,Carry,
,,,,,,,"[69.6, 70.4]",,,,,,,,,,,,1.859293,,,,,,,,,,,,,71250b81-22bd-4653-842e-5e24c8ac590b,1192,,"[69.6, 67.6]",3829512,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordan Ferri,3118.0,Right Center Midfield,61,Lyon,137,"['14e2da03-3327-4ca8-8e2b-0439828d8432', 'ea6faa1c-1987-4d0a-aec1-0fc2bf5ab65a']",26,,,,,,,,,,,,,,,,,,Lyon,137,00:31:26.464,Carry,
,,,,,,,"[54.7, 60.6]",,,,,,,,,,,,0.079999,,,,,,,,,,,,,9f4d25d2-d227-443a-93c6-4bfd444ba740,1195,,"[55.9, 60.6]",3829512,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maxime Gonalons,6982.0,Right Center Back,61,Lyon,137,"['3c256a22-a4bb-4c43-b8e3-91fafd12dffe', 'badbabcd-5cdc-470f-92a2-5fdd90a8da00']",30,,,,,,,,,,,,,,,,,,Lyon,137,00:31:30.103,Carry,
,,,,,,,"[50.0, 27.5]",,,,,,,,,,,,2.429899,,,,,,,,,,,,,89ea0de0-20ab-469c-b4e3-b7e41de85904,1198,,"[51.5, 27.5]",3829512,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,61,Lyon,137,"['4d21bcbf-bd31-4de4-8402-d71eb435a40d', '51e6d908-0d22-4e91-a34e-54bc40933fac']",33,,,,,,,,,,,,,,,,,,Lyon,137,00:31:33.271,Carry,
