50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,4.560676,,,,,,,,,,,,,c8d449ca-50f0-4e95-9f56-fb858e4dbddb,2906,,"[84.9, 54.6]",3900554,78,,,,,-0.9914064,,Right Foot,,,,"[118.4, 3.4]",,High Pass,,61.1857,,,,Yoann Court,7376.0,,True,,,,2,Regular Play,Jimmy Cabot,7336.0,Right Wing,165,Troyes,133,['12e909c9-eab0-4af6-995f-3b93ec261443'],29,,,,,,,,,,,,,,,,Troyes,133,00:33:29.685,Pass,
,,,,,,,,,,,,,,,,,,0.995658,,,,,,,,,,,,,4ab8ab6a-4486-4d7c-8d77-eb7bf9b1c83e,2912,,"[104.1, 0.1]",3900554,78,,,,,0.5323225,,,,,,"[111.4, 4.4]",,Low Pass,,8.472308,,Incomplete,,Jimmy Cabot,7336.0,,,,,Throw-in,2,From Throw In,Mouhamadou Dabo,26752.0,Left Back,166,Troyes,133,"['16c521f8-7768-4d31-ba69-a4c3a738a293', 'e6041c51-75f0-436c-b4ef-fcd1ac41b3cf']",46,,,,,,,,,,,,,,,,Troyes,133,00:33:46.325,Pass,
,,,,,,,,,,,,,,,,,,1.312152,,,,,,,,,,,,,b5cfcc5c-c4d2-4658-ae5d-eec9678f9f65,2915,,"[112.0, 0.1]",3900554,78,,,,,1.6317893,,,,,,"[111.2, 13.2]",,Low Pass,,13.124405,,,,Corentin Jean,3010.0,,,,,Throw-in,2,From Throw In,Mouhamadou Dabo,26752.0,Left Back,167,Troyes,133,['a456860f-73bc-41a6-89f8-6b2d819e80cd'],59,,,,,,,,,,,,,,,,Troyes,133,00:33:59.906,Pass,
,,,,,,,,,,,,,,,,,,0.769379,,,,,,,,,,,,,336f4cc5-c035-41a6-943d-90492b065272,2919,,"[106.3, 13.3]",3900554,79,,,,,2.4582014,5ea896fd-2fa9-4e48-8837-e3240aad6784,Left Foot,,,,"[99.3, 19.0]",,Ground Pass,,9.027182,,,,Thomas Ayasse,7488.0,True,,,,,2,From Throw In,Corentin Jean,3010.0,Center Forward,167,Troyes,133,['f1db70e4-dbad-4e3a-82b2-9db5a4d3a316'],2,,,,,,,,,,,,,,,,Troyes,133,00:34:02.473,Pass,
,,,,,,,,,,,,,,,,,,3.288315,,,,,,,,,,,,,2e694407-fd6d-40bf-bd99-8ceb77807a1f,2924,,"[7.0, 36.1]",3900554,79,,True,,,-0.22641644,,Right Foot,,,,"[64.3, 22.9]",,High Pass,,58.800766,,,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,Goal Kick,2,From Goal Kick,Jean-Louis Leca,7282.0,Goalkeeper,168,Bastia,2736,['d65cd3b1-2430-4aa3-8791-c89633ffe81a'],28,,,,,,,,,,,,,,,,Bastia,2736,00:34:28.500,Pass,
,,,,,,,,,,,,,,,,,,1.309109,,,,,,,,,,,,,f988f348-df07-43dd-a33b-0b50a6c81f22,2927,,"[64.3, 22.9]",3900554,79,,,,True,0.54204285,,,,,,"[82.4, 33.8]",,High Pass,,21.128654,,Incomplete,,,,,,,,,2,From Goal Kick,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,168,Bastia,2736,"['550c44de-688a-46d3-a7d6-1e8cbf907f68', '6047b200-1b2d-48d3-978b-f71df613aa9d']",31,,,,,,,,,,,,,,,,Bastia,2736,00:34:31.789,Pass,True
,,,,,,,,,,,,,,,,,,0.952394,,,,,,,,,,,,,e250cf80-2179-4b2d-b15f-e8d88d3f5d1b,2930,,"[42.0, 44.8]",3900554,79,,,,,-0.64675844,,Right Foot,,,,"[56.7, 33.7]",,Ground Pass,,18.420097,,,,Yoann Court,7376.0,,,,,,2,Regular Play,Matthieu Saunier,13730.0,Left Center Back,169,Troyes,133,['0f101843-7533-472a-8bc6-8b48ba77ac96'],34,,,,,,,,,,,,,,,,Troyes,133,00:34:34.178,Pass,
,,,,,,,,,,,,,,,,,,2.693205,,,,,,,,,,,,,21cbf3f3-e115-49c4-b0d2-5f56557a5f75,2933,,"[56.7, 33.7]",3900554,79,,,,,-1.8683006,,Left Foot,,,,"[50.2, 12.5]",,Ground Pass,,22.174084,,,,Mouhamadou Dabo,26752.0,,,,,,2,Regular Play,Yoann Court,7376.0,Left Wing,169,Troyes,133,['24b6611c-d38c-4305-a612-6bb2f883f920'],35,,,,,,,,,,,,,,,,Troyes,133,00:34:35.132,Pass,
,,,,,,,,,,,,,,,,,,1.10387,,,,,,,,,,,,,76b4610e-2030-4351-8737-2b6d6b1e0155,2936,,"[50.1, 12.8]",3900554,79,,,,,0.5366402,,Right Foot,,,,"[69.6, 24.4]",,Ground Pass,,22.689425,,Incomplete,,Chaouki Ben Saada,3161.0,,,,,,2,Regular Play,Mouhamadou Dabo,26752.0,Left Back,169,Troyes,133,"['3aba26d4-8246-4de4-8b07-cb819ab8b42f', 'd4815542-6158-46c5-850d-2d40ee0ba5c6']",40,,,,,,,,,,,,,,,,Troyes,133,00:34:40.317,Pass,
,,,,,,,,,,,,True,,,,,,1.001436,,,,,,,,,,,,,3aba26d4-8246-4de4-8b07-cb819ab8b42f,2939,,"[50.5, 55.7]",3900554,79,,,,,0.6682894,,Right Foot,,,,"[63.8, 66.2]",,Low Pass,,16.945206,,,,Floyd Ayité,15689.0,,,,,Interception,2,Regular Play,Mathieu Peybernes,23850.0,Center Defensive Midfield,170,Bastia,2736,"['76b4610e-2030-4351-8737-2b6d6b1e0155', '87d30d13-1c85-44a3-9e11-5234636eb76c', 'a09ded80-98b3-447f-8aed-ddf708a9ae20']",41,,,,,,,,,,,,,,,,Bastia,2736,00:34:41.421,Pass,True
,,,,,,,,,,,,,,,,,,0.760651,,,,,,,,,,,,,650f4dca-f2d2-44f2-aa2f-e0add4705d57,2941,,"[63.4, 65.8]",3900554,79,,,,,-2.6090887,,Left Foot,,,,"[57.8, 62.5]",,Low Pass,,6.5,,,,Axel Ngando,29875.0,,,,,,2,Regular Play,Floyd Ayité,15689.0,Right Midfield,170,Bastia,2736,['5ae013cc-7faa-4720-8829-5cf2d143048b'],42,,,,,,,,,,,,,,,,Bastia,2736,00:34:42.422,Pass,
,,,,,,,,,,,,,,,,,,1.337318,,,,,,,,,,,,,c2ddce1e-2e6f-40af-8256-399daa3a9c14,2944,,"[57.5, 62.0]",3900554,79,,,,,2.285888,,Left Foot,,,,"[54.2, 65.8]",,Ground Pass,,5.0328918,,,,Floyd Ayité,15689.0,,,,,,2,Regular Play,Axel Ngando,29875.0,Right Center Midfield,170,Bastia,2736,"['d62a252b-eacb-4287-950b-0abb3bdbcc26', 'f9a436af-5e86-4d21-b614-7671cd58f802']",43,,,,,,,,,,,,,,,,Bastia,2736,00:34:43.183,Pass,True
,,,,,,,,,,,,,,,,,,0.251859,,,,,,,,,,,,,03ed22a5-501c-40a0-96c2-ad908dc8548a,2948,,"[63.0, 46.6]",3900554,79,,,,,-1.5707964,,Right Foot,,,,"[63.0, 43.8]",,Ground Pass,,2.8,,Incomplete,,Seko Fofana,7791.0,,,,,,2,Regular Play,Floyd Ayité,15689.0,Right Midfield,170,Bastia,2736,"['3aaeaee8-1a85-4a73-8fa3-1b01cdd05b19', 'ccfaaf71-75e2-4f1f-822a-8c73ae30e711']",48,,,,,,,,,,,,,,,,Bastia,2736,00:34:48.378,Pass,
,,,,,,,,,,,,,,,,,,1.979292,,,,,,,,,,,,,d1b18892-213e-4d26-a79b-e409bde180f3,2955,,"[51.6, 28.2]",3900554,79,,,,,-1.4827889,,Right Foot,,,,"[52.5, 18.0]",,Ground Pass,,10.239629,,,,Mouhamadou Dabo,26752.0,,,,,,2,Regular Play,Chaouki Ben Saada,3161.0,Center Attacking Midfield,171,Troyes,133,"['7fa45f97-1ca5-423f-9107-89173338e89c', 'ea4992c4-5610-46ec-a6cb-0a8e13b6b4f8']",52,,,,,,,,,,,,,,,,Troyes,133,00:34:52.817,Pass,True
,,,,,,,,,,,,,,,,,,1.869992,,,,,,,,,,,,,24e3ea99-59e7-4cc6-8984-f575ea605893,2958,,"[69.7, 15.6]",3900554,79,,,,,-0.7603138,,Right Foot,,,,"[84.0, 2.0]",,Ground Pass,,19.734488,,,,Corentin Jean,3010.0,,,,,,2,Regular Play,Mouhamadou Dabo,26752.0,Left Back,171,Troyes,133,['131e2588-007b-4833-90f3-09ea009fe37f'],56,,,,,,,,,,,,,,,,Troyes,133,00:34:56.695,Pass,
,,,,,,,,,,,,,,,,,,0.270642,,,,,,,,,,,,,a3aaf178-df0b-476a-b8e9-f1bcaab55db8,2961,,"[108.7, 6.7]",3900554,80,,,,,0.8803499,,Left Foot,,,,"[110.6, 9.0]",,Low Pass,,2.9832869,,Incomplete,,,,,,,,,2,Regular Play,Corentin Jean,3010.0,Center Forward,171,Troyes,133,['bd8e726d-74c7-4165-9e5f-fa10ea9ab79f'],2,,,,,,,,,,,,,,,,Troyes,133,00:35:02.395,Pass,
,,,,,,,,,,,,,,,,,,2.922408,,,,,,,,,,,,,66a0ed2a-0687-4c62-9c22-9557e3c0ee0a,2963,,"[120.0, 0.1]",3900554,80,,,,,1.7350683,40d04e3f-b215-4acf-a7d2-1a1ae72e6970,Right Foot,,,,"[110.8, 55.6]",,High Pass,True,56.257355,,,,Corentin Jean,3010.0,True,True,Inswinging,,Corner,2,From Corner,Jimmy Cabot,7336.0,Right Wing,172,Troyes,133,['94d3b278-ee01-4690-9d89-81a5635f440b'],32,,,,,,,,,,,,,,,,Troyes,133,00:35:32.533,Pass,
,,,,,,,,,,,,,,,,,,1.49162,,,,,,,,,,,,,09505390-a38f-4320-ade3-d24f248669fc,2969,,"[120.0, 80.0]",3900554,80,,,,,-1.9046361,,Left Foot,,,,"[114.0, 62.7]",,Ground Pass,,18.310926,,,,Jessy Pi,7415.0,,,,,Corner,2,From Corner,Chaouki Ben Saada,3161.0,Center Attacking Midfield,173,Troyes,133,['f8b893d8-dc61-42b3-96e2-33212c31df16'],54,,,,,,,,,,,,,,,,Troyes,133,00:35:54.029,Pass,
,,,,,,,,,,,,,,,,,,1.396549,,,,,,,,,,,,,ab2510c0-df65-4870-9e99-790f4be4ae09,2973,,"[114.5, 62.4]",3900554,80,,,,,2.7536926,,Right Foot,,,,"[105.2, 66.2]",,Ground Pass,,10.046392,,,,Chaouki Ben Saada,3161.0,,,,,,2,From Corner,Jessy Pi,7415.0,Left Defensive Midfield,173,Troyes,133,['acbc178c-0598-4739-8e77-982ee5640bb9'],55,,,,,,,,,,,,,,,,Troyes,133,00:35:55.647,Pass,
,,,,,,,,,,,,,,,,,,0.026084,,,,,,,,,,,,,4ee95817-681c-47f1-aabc-779361128ad2,2976,,"[105.2, 66.2]",3900554,80,,,,,-1.5300026,,Left Foot,,,,"[105.4, 61.3]",,Ground Pass,,4.90408,,Incomplete,,,,,,,,,2,From Corner,Chaouki Ben Saada,3161.0,Center Attacking Midfield,173,Troyes,133,['dd824b45-a20e-4263-addb-809155419136'],57,,,,,,,,,,,,,,,,Troyes,133,00:35:57.164,Pass,
,,,,,,,,,,,,,,,,,,2.027183,,,,,,,,,,,,,3180e085-5bab-43f3-b319-3f7e1fe674c4,2978,,"[63.3, 56.7]",3900554,81,,,,,0.1375441,,Right Foot,,,,"[98.7, 61.6]",,High Pass,,35.737514,,Incomplete,,Jonathan Martins-Pereira,3364.0,,,,,Recovery,2,From Corner,Calvin Anele Ngcongca,401479.0,Right Center Back,173,Troyes,133,"['1b19f7d2-93c7-4616-837b-53994cc245ca', 'd8feaf7a-620a-4b13-97fb-ac3bc2cb05c3']",1,,,,,,,,,,,,,,,,Troyes,133,00:36:01.340,Pass,
,,,,,,,,,,,,,,,,,,2.628251,,,,,,,,,,,,,d8feaf7a-620a-4b13-97fb-ac3bc2cb05c3,2981,,"[21.4, 18.5]",3900554,81,,,,,-0.10612895,,Right Foot,,,,"[50.5, 15.4]",,High Pass,,29.264654,,,,Florian Raspentino,16271.0,,,,,Recovery,2,From Corner,Julian Palmieri,4508.0,Left Back,173,Troyes,133,"['3180e085-5bab-43f3-b319-3f7e1fe674c4', '32b0b59b-c290-47f2-b0a9-787b634e4e4f']",3,,,,,,,,,,,,,,,,Bastia,2736,00:36:03.367,Pass,
,,,,,,,,,,,,,,,,,,0.988848,,,,,,,,,,,,,3509f781-3a80-4c93-8796-d6f8a0508877,2984,,"[50.8, 15.8]",3900554,81,,,,,2.1164513,,Right Foot,,,,"[49.1, 18.6]",,Low Pass,,3.275668,,Incomplete,,Seko Fofana,7791.0,,,,,,2,From Corner,Florian Raspentino,16271.0,Left Midfield,173,Troyes,133,"['255fcd5e-0cbe-4aad-b632-ee91f84f681f', '2eb259f0-9aa9-4155-947a-39c964850d79', 'b3a85c12-66d4-49e5-9e31-689aac42b461']",5,,,,,,,,,,,,,,,,Bastia,2736,00:36:05.995,Pass,True
,,,,,,,,,,,,,,,,,,1.268769,,,,,,,,,,,,,063d1848-63c6-4ce5-9751-0abc87ad53bd,2988,,"[70.7, 64.1]",3900554,81,,,,,0.7100693,,Right Foot,,,,"[82.1, 73.9]",,Ground Pass,,15.033297,,,,Yoann Court,7376.0,,,,,,2,From Corner,Jessy Pi,7415.0,Left Defensive Midfield,173,Troyes,133,['f4164a89-f4f9-4e97-9cdd-619b69d3c68b'],8,,,,,,,,,,,,,,,,Troyes,133,00:36:08.074,Pass,
,,,,,,,,,,,,,,,,,,0.837875,,,,,,,,,,,,,06a9b260-5b32-48d9-bb75-06b94a359ef4,2992,,"[103.1, 70.4]",3900554,81,,,,,-2.6135182,,Left Foot,,,,"[97.1, 66.9]",,Ground Pass,,6.946222,,,,Jonathan Martins-Pereira,3364.0,,,,,,2,From Corner,Yoann Court,7376.0,Left Wing,173,Troyes,133,"['97c910f0-c3cf-4572-b747-d4c5dffe1085', 'fef586e9-2258-44da-b1a2-0aae33e14548']",11,,,,,,,,,,,,,,,,Troyes,133,00:36:11.148,Pass,True
,,,,,,,,,,,,,,,,,,0.899108,,,,,,,,,,,,,bd8becb6-1d04-4070-b56c-db2b3f8a427d,2995,,"[97.1, 66.9]",3900554,81,,,,,-2.569003,,Right Foot,,,,"[85.0, 59.1]",,Ground Pass,,14.39618,,,,Jessy Pi,7415.0,,,,,,2,From Corner,Jonathan Martins-Pereira,3364.0,Right Back,173,Troyes,133,['d60fb064-4e72-4012-8540-08d1c53d7ee4'],12,,,,,,,,,,,,,,,,Troyes,133,00:36:12.358,Pass,
,,,,,,,,,,,,,,,,,,2.559181,,,,,,,,,,,,,e2479801-4f6e-4ae4-89a5-1f8d01940d82,2999,,"[88.2, 60.5]",3900554,81,,,,,1.4754976,,Right Foot,,,,"[89.5, 74.1]",,Ground Pass,,13.661991,,,,Jonathan Martins-Pereira,3364.0,,,,,,2,From Corner,Jessy Pi,7415.0,Left Defensive Midfield,173,Troyes,133,"['4b71d2be-565c-4dfe-8701-12eaab6b7a7c', 'ee7b577e-6f02-4a00-baa3-158d4d294825']",14,,,,,,,,,,,,,,,,Troyes,133,00:36:14.553,Pass,True
,,,,,,,,,,,,,,,,,,1.340562,,,,,,,,,,,,,35ea8a52-acaf-430d-92e2-15346bed4ec1,3001,,"[89.5, 74.1]",3900554,81,,,,,0.15101534,7f976dc3-c528-44d5-9522-2dd8721f9987,Right Foot,,,,"[98.7, 75.5]",,Ground Pass,,9.305912,,,,Yoann Court,7376.0,True,,,,,2,From Corner,Jonathan Martins-Pereira,3364.0,Right Back,173,Troyes,133,['6372a5ff-3a48-4510-96f2-2010badc475a'],17,,,,,,,,,,,,,,,,Troyes,133,00:36:17.112,Pass,
,,,,,,,,,,,,,,,,,,3.372791,,,,,,,,,,,,,ff7537a4-d71d-4a95-812f-c54b6b00b62e,3008,,"[7.0, 36.1]",3900554,81,,,,,-0.2548957,,Right Foot,,,,"[63.8, 21.3]",,High Pass,,58.696507,,,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,Goal Kick,2,From Goal Kick,Jean-Louis Leca,7282.0,Goalkeeper,174,Bastia,2736,['91024341-bc2d-49ad-840e-1b2fa00176ec'],54,,,,,,,,,,,,,,,,Bastia,2736,00:36:54.533,Pass,
,,,,,,,,,,,,,,,,,,1.235099,,,,,,,,,,,,,b715744a-29e5-426c-a9cd-27267fd48468,3011,,"[63.8, 21.3]",3900554,81,,,,True,0.38687572,,,,,,"[77.3, 26.8]",,High Pass,,14.57738,,Incomplete,,Floyd Ayité,15689.0,,,,,,2,From Goal Kick,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,174,Bastia,2736,"['082a7232-24a7-4afd-a4ca-6b69ea1bdaac', '247c16a8-0c66-4a94-8d91-becca48e41e7', 'f72a7d5e-f0f3-40db-99d0-e91d57791842']",57,,,,,,,,,,,,,,,,Bastia,2736,00:36:57.906,Pass,True
,,,,,,,,,,,,,,,,,,1.547158,,,,,,,,,,,,,d5ef766a-33df-447e-866f-a2e8b6f6e9c2,3014,,"[50.2, 56.0]",3900554,82,,,,,2.544416,,Right Foot,,,,"[35.2, 66.2]",,Ground Pass,,18.13946,,,,Jonathan Martins-Pereira,3364.0,,,,,Recovery,2,Regular Play,Thomas Ayasse,7488.0,Right Defensive Midfield,175,Troyes,133,['a2f26e72-1b7e-4753-970e-4c4c70069e0c'],0,,,,,,,,,,,,,,,,Troyes,133,00:37:00.090,Pass,
,,,,,,,,,,,,,,,,,,1.124031,,,,,,,,,,,,,26fca4c3-ea90-443a-9fc0-a29731a580a2,3020,,"[36.3, 65.5]",3900554,82,,,,,-2.1047974,,Right Foot,,,,"[29.5, 54.0]",,Ground Pass,,13.360015,,,,Calvin Anele Ngcongca,401479.0,,,,,Free Kick,2,From Free Kick,Jonathan Martins-Pereira,3364.0,Right Back,176,Troyes,133,['64d8ff49-7764-47d9-9c41-1d7d77024ee7'],12,,,,,,,,,,,,,,,,Troyes,133,00:37:12.549,Pass,
,,,,,,,,,,,,,,,,,,1.178519,,,,,,,,,,,,,0cf28bbe-5f0d-42ac-8a86-11d0c4ffbc0d,3023,,"[39.0, 44.3]",3900554,82,,,,,-0.365038,,Right Foot,,,,"[54.7, 38.3]",,Ground Pass,,16.807438,,,,Jessy Pi,7415.0,,,,,,2,From Free Kick,Calvin Anele Ngcongca,401479.0,Right Center Back,176,Troyes,133,['268306c5-0f71-4e1d-a6f4-ec177f98f5d1'],17,,,,,,,,,,,,,,,,Troyes,133,00:37:17.215,Pass,
,,,,,,,,,,,,,,,,,,1.589399,,,,,,,,,,,,,8881cc6d-83be-4078-b111-28dabab6f7a5,3026,,"[64.4, 54.6]",3900554,82,,,,,0.6466934,,Right Foot,,,,"[84.4, 69.7]",,Ground Pass,,25.060127,,Incomplete,,Yoann Court,7376.0,,,,,,2,From Free Kick,Jessy Pi,7415.0,Left Defensive Midfield,176,Troyes,133,"['add996b4-e487-4471-bd47-fbee7c387aa8', 'f4664762-6ba5-437a-aafc-4986cc8d4bc3']",21,,,,,,,,,,,,,,,,Troyes,133,00:37:21.427,Pass,
,,,,,,,,,,,,,,,,,,0.841317,,,,,,,,,,,,,31ea73f6-9d6c-481c-9eb8-7f0517777066,3032,,"[77.3, 14.4]",3900554,82,,,,,0.06885649,,Right Foot,,,,"[97.6, 15.8]",,Ground Pass,,20.348219,,Incomplete,,Julien Romain,402967.0,,,,,,2,Regular Play,Floyd Ayité,15689.0,Left Midfield,177,Bastia,2736,"['94179f81-f109-4343-b890-aaa9a8a05ac6', 'a05e0dae-d500-4bf1-a273-8ccca0dc21bc']",28,,,,,,,,,,,,,,,,Bastia,2736,00:37:28.273,Pass,
,,,,,,,,,,,,,,,,,,0.888626,,,,,,,,,,,,,b6cf6617-c625-457c-bd46-0547936fc9a4,3036,,"[99.6, 23.9]",3900554,82,,,,,1.9018924,,Right Foot,,,,"[97.4, 30.3]",,Ground Pass,,6.7675695,,,,Seko Fofana,7791.0,,,,,Recovery,2,Regular Play,Julien Romain,402967.0,Right Midfield,177,Bastia,2736,"['b0a1583a-3496-4473-9590-7d26cc4246db', 'f66299be-4da0-4b01-85e1-94b0f56dd656']",30,,,,,,,,,,,,,,,,Bastia,2736,00:37:30.655,Pass,True
,,,,,,,,,,,,,,,,,,0.90607,,,,,,,,,,,,,5f453df7-0a6e-4900-8944-cd691beb5856,3038,,"[97.4, 30.3]",3900554,82,,,,,1.3009472,,Right Foot,,,,"[101.3, 44.4]",,Ground Pass,,14.629422,,,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,,2,Regular Play,Seko Fofana,7791.0,Left Center Midfield,177,Bastia,2736,['83839481-57c5-4243-8ed6-efa93b2f21b3'],31,,,,,,,,,,,,,,,,Bastia,2736,00:37:31.544,Pass,
,,,,,,,,,,,,,,,,,,1.129689,,,,,,,,,,,,,c7ab63bd-5f44-4d9d-9368-4d654fa2ac9b,3040,,"[101.3, 44.4]",3900554,82,,,,,-2.8744502,ccafd6b2-b1c8-4b77-b188-025bf5fec92a,Left Foot,,,,"[91.8, 41.8]",,Ground Pass,,9.849365,,,,Axel Ngando,29875.0,True,,,,,2,Regular Play,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,177,Bastia,2736,['7714207d-1b5d-4ca1-a66c-3c94c61cc086'],32,,,,,,,,,,,,,,,,Bastia,2736,00:37:32.450,Pass,
,,,,,,,,,,,,,,,,,,1.441868,,,,,,,,,,,,,2bad8742-68dc-4384-87cd-c4ade0d17e25,3046,,"[6.0, 36.0]",3900554,82,,,,,-0.7993248,,Right Foot,,,,"[23.7, 17.8]",,Ground Pass,,25.387596,,,,Mouhamadou Dabo,26752.0,,,,,Goal Kick,2,From Goal Kick,Paul Bernardoni,7193.0,Goalkeeper,178,Troyes,133,['30fbc8ee-44c0-44b9-b014-09af345dc38c'],40,,,,,,,,,,,,,,,,Troyes,133,00:37:40.196,Pass,
,,,,,,,,,,,,,,,,,,1.069641,,,,,,,,,,,,,55a625d2-a984-4546-951d-3247b9a1fbe1,3049,,"[49.2, 11.9]",3900554,82,,,,,1.5203341,,Left Foot,,,,"[49.7, 21.8]",,Ground Pass,,9.912619,,,,Jessy Pi,7415.0,,,,,,2,From Goal Kick,Mouhamadou Dabo,26752.0,Left Back,178,Troyes,133,['16511ed1-0d77-48b9-a765-445b6704c498'],44,,,,,,,,,,,,,,,,Troyes,133,00:37:44.939,Pass,
,,,,,,,,,,,,,,,,,,2.349463,,,,,,,,,,,,,a679a549-8c74-4b2e-a354-f504a67395c4,3052,,"[51.9, 24.7]",3900554,82,,,,,0.88195235,,Right Foot,,,,"[87.8, 68.3]",,High Pass,,56.47805,,Incomplete,,Chaouki Ben Saada,3161.0,,True,,,,2,From Goal Kick,Jessy Pi,7415.0,Left Defensive Midfield,178,Troyes,133,"['5a9b5497-5644-458e-a97a-823d0a0b59a4', '8f0e90f6-afcc-4f7d-b4b1-f0e65b72f0d9']",47,,,,,,,,,,,,,,,,Troyes,133,00:37:47.482,Pass,
,,,,,,,,,,,,,,,,,,2.103727,,,,,,,,,,,,,8f0e90f6-afcc-4f7d-b4b1-f0e65b72f0d9,3054,,"[32.3, 11.8]",3900554,82,,,,,-0.036569055,,Head,,,,"[48.7, 11.2]",,High Pass,,16.410973,,,,Julien Romain,402967.0,,,,,Interception,2,From Goal Kick,Julian Palmieri,4508.0,Left Back,178,Troyes,133,"['93654d00-63ec-494d-98ca-b525916c956f', 'a679a549-8c74-4b2e-a354-f504a67395c4']",49,,,,,,,,,,,,,,,,Bastia,2736,00:37:49.831,Pass,
,,,,,,,,,,,,,,,,,,0.62724,,,,,,,,,,,,,4bb1bcab-3ae0-4b2c-b840-2a47d5992ec9,3061,,"[61.0, 68.3]",3900554,82,,,,,-2.888327,,Left Foot,,,,"[52.5, 66.1]",,Ground Pass,,8.780091,,,,Jonathan Martins-Pereira,3364.0,,,,,,2,From Goal Kick,Yoann Court,7376.0,Right Wing,178,Troyes,133,['34f89fa6-9138-464c-a0f1-bb3ca34ae26f'],53,,,,,,,,,,,,,,,,Troyes,133,00:37:53.833,Pass,
,,,,,,,,,,,,,,,,,,1.064888,,,,,,,,,,,,,d42eff90-5e22-4c7e-9f9a-06cf025818f0,3064,,"[52.5, 66.1]",3900554,82,,,,,-0.3270981,,Right Foot,,,,"[63.7, 62.3]",,Ground Pass,,11.827087,,,,Thomas Ayasse,7488.0,,,,,,2,From Goal Kick,Jonathan Martins-Pereira,3364.0,Right Back,178,Troyes,133,['dfa05f73-0ab6-4929-8ac0-67255a168997'],55,,,,,,,,,,,,,,,,Troyes,133,00:37:55.173,Pass,
,,,,,,,,,,,,,,,,,,0.94573,,,,,,,,,,,,,c7760587-5614-4fd2-808a-bb1d9a2a995c,3067,,"[63.7, 62.3]",3900554,82,,,,,0.8053955,,Right Foot,,,,"[73.5, 72.5]",,Ground Pass,,14.144964,,,,Chaouki Ben Saada,3161.0,,,,,,2,From Goal Kick,Thomas Ayasse,7488.0,Right Defensive Midfield,178,Troyes,133,['f75ef63b-c770-4a37-807a-27ac330fc9d2'],56,,,,,,,,,,,,,,,,Troyes,133,00:37:56.358,Pass,
,,,,,,,,,,,,,,,,,,2.129284,,,,,,,,,,,,,8d5f7524-6f45-4795-8c82-ca0adc797798,3071,,"[96.4, 61.9]",3900554,83,,,,,-0.3864085,,Left Foot,,,,"[116.8, 53.6]",,Ground Pass,,22.023851,,,,Corentin Jean,3010.0,,,Through Ball,True,,2,From Goal Kick,Chaouki Ben Saada,3161.0,Center Attacking Midfield,178,Troyes,133,"['094cb950-4691-4d9b-9929-681752b95540', '8f7e1b2f-8705-47cf-a594-dfd25e301ad7']",2,,,,,,,,,,,,,,,,Troyes,133,00:38:02.502,Pass,True
,,,,,,,,,,,,,,,,,,3.139215,,,,,,,,,,,,,32dd1445-4d80-413d-81da-0e693a609daf,3079,,"[18.5, 42.8]",3900554,83,,,,,-0.11622509,,Right Foot,,,,"[77.6, 35.9]",,High Pass,,59.501427,,Incomplete,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,,2,Regular Play,Jean-Louis Leca,7282.0,Goalkeeper,179,Bastia,2736,"['7b977b87-9894-4838-aa5f-01c18f00b252', '8174860b-698f-44c5-ab71-586bc2845ff6']",21,,,,,,,,,,,,,,,,Bastia,2736,00:38:21.828,Pass,
