ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.819974,,,,,,,,,,,,a446dca7-7930-46c7-aa44-8dc42ad4adb2,3286,,"[87.3, 28.9]",3901249,78,,,,2.557414,,Right Foot,,,,"[75.2, 36.9]",,Ground Pass,,14.505516,,,Ellyes Joris Skhiri,3767.0,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,156,Montpellier,139,['6fbee8e2-7f43-4e82-b938-8dd0b28179ba'],51,,,,,,,,,,,,,,,,Montpellier,139,00:33:51.006,Pass,
,,,,,,,,,,,,,,,2.218466,,,,,,,,,,,,112ac714-04a6-44a8-a73e-4203eab65b53,3289,,"[75.8, 44.0]",3901249,78,,,,1.4029685,,Right Foot,,,,"[79.9, 68.2]",,Ground Pass,,24.544857,,,Mathieu Deplagne,2975.0,,,,,,,2,Regular Play,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,156,Montpellier,139,['f6451953-894d-42b3-894d-6d92005fb123'],53,,,,,,,,,,,,,,,,Montpellier,139,00:33:53.819,Pass,
,,,,,,,,,,,,,,,1.361053,,,,,,,,,,,,dc816358-f849-48cb-b1f2-618b680ae4ad,3292,,"[86.3, 69.6]",3901249,78,,,,-0.9593788,,Right Foot,True,,,"[106.7, 40.5]",,High Pass,,35.53829,Incomplete,,Mustapha Yatabaré,30255.0,,,,,,,2,Regular Play,Mathieu Deplagne,2975.0,Right Back,156,Montpellier,139,"['1f2db847-5838-4517-a4e7-6e3d18bd297c', 'd6952022-a394-4cfb-8197-92ce2645a03a']",57,,,,,,,,,,,,,,,,Montpellier,139,00:33:57.043,Pass,
,,,,,,,,,,,,,,,1.26769,,,,,,,,,,,,b67a8bef-0fc0-4934-8344-e11c6eab5bf8,3298,,"[29.7, 23.0]",3901249,79,,,,3.01975,,Right Foot,,,,"[19.9, 24.2]",,Ground Pass,,9.873196,,,Edson André Sitoe,3250.0,,,,,,,2,Regular Play,Jeremie Boga,4909.0,Left Wing,157,Rennes,134,['80e7d876-776b-491b-ab6d-b97c11efd8a4'],2,,,,,,,,,,,,,,,,Rennes,134,00:34:02.393,Pass,
,,,,,,,,,,,,,,,1.370257,,,,,,,,,,,,3a670ab5-b62b-4979-8751-4a6b77b9fa39,3301,,"[20.7, 24.6]",3901249,79,,,,0.44099775,,Right Foot,,,,"[33.2, 30.5]",,Ground Pass,,13.822446,,,Yacouba Sylla,29714.0,,,,,,,2,Regular Play,Edson André Sitoe,3250.0,Left Center Back,157,Rennes,134,['e80897f5-165f-4006-8149-2aae22abdb01'],4,,,,,,,,,,,,,,,,Rennes,134,00:34:04.926,Pass,
,,,,,,,,,,,,,,,1.117314,,,,,,,,,,,,6d43aa87-fe01-47ae-91d9-15e26112f7d5,3304,,"[33.2, 30.5]",3901249,79,,,,1.8629988,,Right Foot,,,,"[29.5, 42.8]",,Ground Pass,,12.844454,,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,,,2,Regular Play,Yacouba Sylla,29714.0,Center Defensive Midfield,157,Rennes,134,['556c1817-0b32-49cb-b6eb-7b433de1ea34'],6,,,,,,,,,,,,,,,,Rennes,134,00:34:06.462,Pass,
,,,,,,,,,,,,,,,1.515222,,,,,,,,,,,,c8fe4d78-4576-45a5-9fd0-0cfae28f90fc,3307,,"[29.7, 43.4]",3901249,79,,,,-1.851248,,Right Foot,,,,"[24.4, 25.0]",,Ground Pass,,19.148108,,,Edson André Sitoe,3250.0,,,,,,,2,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Right Center Midfield,157,Rennes,134,"['42756a1e-5c81-4251-af7b-90eec33a7a1b', '560be60e-9e71-4123-bfaa-4e379645109e']",7,,,,,,,,,,,,,,,,Rennes,134,00:34:07.579,Pass,True
,,,,,,,,,,,,,,,3.626932,,,,,,,,,,,,f09a698d-b0b3-48b5-ac2b-6f97d094f7ca,3310,,"[24.4, 23.0]",3901249,79,,,,2.1335335,,Right Foot,,,,"[8.0, 49.0]",,Ground Pass,,30.740202,,,Benoît Guy Robert Costil,3354.0,,,,,,,2,Regular Play,Edson André Sitoe,3250.0,Left Center Back,157,Rennes,134,['891cfea6-58f6-4d7a-a88a-2a93d066b888'],9,,,,,,,,,,,,,,,,Rennes,134,00:34:09.753,Pass,
,,,,,,,,,,,,,,,3.973764,,,,,,,,,,,,8c16dbba-6ee2-4ac1-8060-2f634ef72b8a,3313,,"[8.0, 49.2]",3901249,79,,,,-0.27119127,,Right Foot,,,,"[71.3, 31.6]",,High Pass,,65.70122,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,,,,,,2,Regular Play,Benoît Guy Robert Costil,3354.0,Goalkeeper,157,Rennes,134,"['108f27ba-f83a-4e2c-9502-3be32796a979', '94d55653-ad75-4f32-b35e-949185c6ce27']",13,,,,,,,,,,,,,,,,Rennes,134,00:34:13.396,Pass,
,,,,,,,,,,,,,,,1.843148,,,,,,,,,,,,108f27ba-f83a-4e2c-9502-3be32796a979,3315,,"[48.8, 48.5]",3901249,79,,,,-1.5920697,,Head,,,,"[48.4, 29.7]",,High Pass,,18.804255,,,Jérôme Roussillon,3676.0,,,,,,Recovery,2,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,157,Rennes,134,"['5e437766-71a0-439d-afe6-9f333ec97239', '8c16dbba-6ee2-4ac1-8060-2f634ef72b8a']",17,,,,,,,,,,,,,,,,Montpellier,139,00:34:17.370,Pass,
,,,,,,,,,,,,,,,3.122136,,,,,,,,,,,,020c4dde-028e-40e8-9b83-9feadad8e61a,3318,,"[48.4, 29.7]",3901249,79,,,,0.754586,,Right Foot,,,,"[78.5, 58.0]",,High Pass,,41.314648,Incomplete,,Mustapha Yatabaré,30255.0,,,,,,,2,Regular Play,Jérôme Roussillon,3676.0,Left Back,157,Rennes,134,"['2b1e273a-64fb-4b69-a832-c90a91d40744', '35253a6c-d33b-42ab-8637-77488de88e89']",19,,,,,,,,,,,,,,,,Montpellier,139,00:34:19.583,Pass,
,,,,,,,,,,,,,,,0.839655,,,,,,,,,,,,2b1e273a-64fb-4b69-a832-c90a91d40744,3321,,"[41.6, 22.1]",3901249,79,,,True,0.21109334,,,,,,"[57.0, 25.4]",,Low Pass,,15.749603,,,Joris Gnagnon,18921.0,,,,,,Recovery,2,Regular Play,Edson André Sitoe,3250.0,Left Center Back,157,Rennes,134,"['020c4dde-028e-40e8-9b83-9feadad8e61a', '20e7c1e0-b8c8-4c35-a6a3-44176a6369dd', '955498c3-de07-40f3-9db5-5e51438dd5a8']",22,,,,,,,,,,,,,,,,Rennes,134,00:34:22.705,Pass,True
,,,,,,,,,,,,,,,3.12179,,,,,,,,,,,,6158f104-f8fc-4fbe-9b8c-188521c8129c,3324,,"[57.0, 25.4]",3901249,79,,,,-0.6488726,,Right Foot,,,,"[74.8, 11.9]",,Low Pass,,22.340322,Incomplete,,Jeremie Boga,4909.0,,,,,,,2,Regular Play,Joris Gnagnon,18921.0,Left Center Midfield,157,Rennes,134,"['3601c55a-5102-4976-b93d-7b43cfe67311', 'a1768b76-61c7-43f8-b98e-49e5dcd10211']",23,,,,,,,,,,,,,,,,Rennes,134,00:34:23.750,Pass,
,,,,,,,,,,,,,,,1.179862,,,,,,,,,,,,3601c55a-5102-4976-b93d-7b43cfe67311,3326,,"[45.3, 68.2]",3901249,79,,,,-2.7261004,,Left Foot,,,,"[35.1, 63.7]",,Ground Pass,,11.148542,,,Vitorino Hilton da Silva,3674.0,,,,,,Recovery,2,Regular Play,Mathieu Deplagne,2975.0,Right Back,158,Montpellier,139,"['00b6ca17-d1cb-424b-92ff-ee7ba7719f39', '6158f104-f8fc-4fbe-9b8c-188521c8129c']",26,,,,,,,,,,,,,,,,Montpellier,139,00:34:26.871,Pass,
,,,,,,,,,,,,,,,3.212693,,,,,,,,,,,,1ab298a0-e3f6-4ce4-96bf-110fcccb716c,3329,,"[62.3, 43.6]",3901249,79,,,,-1.012729,,Right Foot,,,,"[83.4, 9.8]",,Ground Pass,,39.845325,,,Ryad Boudebouz,6661.0,,,,,,,2,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,158,Montpellier,139,['7afe6803-5b21-4e3e-80e8-3a06c2941fd4'],34,,,,,,,,,,,,,,,,Montpellier,139,00:34:34.427,Pass,
,,,,,,,,,,,,,,,1.276651,,,,,,,,,,,,10cccdfe-c0c3-4598-96ef-95a32fde395a,3335,,"[31.6, 65.8]",3901249,79,,,,-2.6466353,,Right Foot,,,,"[14.0, 56.3]",,Ground Pass,,20.00025,,,Pedro Filipe Teodósio Mendes,3753.0,,,,,,,2,Regular Play,Giovanni-Guy Yann Sio,3018.0,Center Forward,159,Rennes,134,['2769dae8-4997-4c15-bc4a-eba608551e24'],41,,,,,,,,,,,,,,,,Rennes,134,00:34:41.002,Pass,
,,,,,,,,,,,,,,,1.201972,,,,,,,,,,,,9fc67d7b-58db-4c10-b07c-b72ab84a594a,3339,,"[16.8, 67.0]",3901249,79,,,,-1.3673984,,Right Foot,,,,"[20.1, 51.0]",,Ground Pass,,16.33677,,,Fallou Diagne,3022.0,,,,,,,2,Regular Play,Pedro Filipe Teodósio Mendes,3753.0,Right Back,159,Rennes,134,['23fdeab9-f4f6-471a-b91a-db1144ce0f68'],46,,,,,,,,,,,,,,,,Rennes,134,00:34:46.755,Pass,
,,,,,,,,,,,,,,,0.969697,,,,,,,,,,,,185e01e0-24c8-4515-a334-6108ca6abd34,3342,,"[20.1, 51.0]",3901249,79,,,,1.0755501,,Right Foot,,,,"[27.5, 64.7]",,Ground Pass,,15.570806,,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,,,2,Regular Play,Fallou Diagne,3022.0,Right Center Back,159,Rennes,134,['67df1d95-c80b-4156-ba93-670112e32d45'],48,,,,,,,,,,,,,,,,Rennes,134,00:34:48.156,Pass,
,,,,,,,,,,,,,,,0.454697,,,,,,,,,,,,91f20dc5-6eca-4779-9243-71ec855b77cf,3346,,"[40.8, 71.5]",3901249,79,,,,-0.33631262,,Right Foot,,,,"[53.1, 67.2]",,Ground Pass,,13.029965,,,Pedro Henrique Konzen Medina da Silva,16503.0,,,,,,,2,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Right Center Midfield,159,Rennes,134,"['3cf273a5-2288-4610-b004-797e4ba693ee', 'c5348b6b-380f-41b4-9d6c-611b40eb3c61']",52,,,,,,,,,,,,,,,,Rennes,134,00:34:52.209,Pass,True
,,,,,,,,,,,,,,,2.120804,,,,,,,,,,,,b1bec9dd-eedb-454d-8e25-c9b1215b18bc,3349,,"[53.1, 62.7]",3901249,79,,,,-2.210566,,Left Foot,,,,"[43.5, 49.8]",,Ground Pass,,16.080112,,,Yacouba Sylla,29714.0,,,,,,,2,Regular Play,Pedro Henrique Konzen Medina da Silva,16503.0,Right Wing,159,Rennes,134,['a59707bb-6adc-4773-9b3c-bf7f208fab56'],52,,,,,,,,,,,,,,,,Rennes,134,00:34:52.756,Pass,
,,,,,,,,,,,,,,,1.608104,,,,,,,,,,,,6706fb8b-8627-4017-b2a6-b178d20a8772,3352,,"[46.1, 28.1]",3901249,79,,,,-1.2592494,,Right Foot,,,,"[53.7, 4.5]",,Ground Pass,,24.793547,,,Mehdi Zeffane,3195.0,,,,,,,2,Regular Play,Yacouba Sylla,29714.0,Center Defensive Midfield,159,Rennes,134,['43129423-5f19-4ccc-a0f8-677689ea1454'],59,,,,,,,,,,,,,,,,Rennes,134,00:34:59.012,Pass,
,,,,,,,,,,,,,,,1.429451,,,,,,,,,,,,961c0b98-9f24-4f7b-bd95-8f7c554f4913,3355,,"[52.3, 7.4]",3901249,80,,,,0.3727626,,Right Foot,,,,"[85.8, 20.5]",,Low Pass,,35.970264,Incomplete,,Pedro Henrique Konzen Medina da Silva,16503.0,,,,,,,2,Regular Play,Mehdi Zeffane,3195.0,Left Back,159,Rennes,134,"['0988031a-c6ee-4fbc-b242-c4fe835a5653', 'cf901b92-6fd9-4497-afe3-aa10746c1093']",3,,,,,,,,,,,,,,,,Rennes,134,00:35:03.680,Pass,
,,,,,,,,,,,,,,,1.063862,,,,,,,,,,,,6026a837-8aa3-4248-95d9-dc40973c2d7f,3360,,"[34.3, 76.4]",3901249,80,,,,-1.3802433,,Right Foot,,,,"[38.1, 56.7]",,Ground Pass,,20.06315,,,Jonas Martin,2950.0,,,,,,,2,Regular Play,Mathieu Deplagne,2975.0,Right Back,160,Montpellier,139,['509176f1-68d9-4b52-aa81-c584042949ea'],10,,,,,,,,,,,,,,,,Montpellier,139,00:35:10.034,Pass,
,,,,,,,,,,,,,,,1.429284,,,,,,,,,,,,da823d2b-2d72-4ba6-b974-48f3bc0ffb8e,3363,,"[41.2, 48.3]",3901249,80,,,,-1.8846315,,Right Foot,,,,"[37.5, 36.9]",,Ground Pass,,11.985408,,,Daniel Congré,3011.0,,,,,,,2,Regular Play,Jonas Martin,2950.0,Left Defensive Midfield,160,Montpellier,139,['a80a461b-a5d9-4fb9-8220-7962ff2fd398'],12,,,,,,,,,,,,,,,,Montpellier,139,00:35:12.500,Pass,
,,,,,,,,,,,,,,,0.946982,,,,,,,,,,,,7342c4a2-be61-4546-82c6-a5a4f92fb90b,3366,,"[37.5, 37.3]",3901249,80,,,,0.43535328,,Left Foot,,,,"[41.8, 39.3]",,Ground Pass,,4.7423625,,,Jonas Martin,2950.0,,,,,,,2,Regular Play,Daniel Congré,3011.0,Left Center Back,160,Montpellier,139,['0fff6520-9f55-4190-a324-fd709d8fbb44'],14,,,,,,,,,,,,,,,,Montpellier,139,00:35:14.009,Pass,
,,,,,,,,,,,,,,,0.947563,,,,,,,,,,,,575cbc57-89d4-4de3-9cd2-403dc81267d3,3369,,"[44.1, 36.5]",3901249,80,,,,-0.95173025,,Right Foot,,,,"[49.8, 28.5]",,Ground Pass,,9.822932,,,Ryad Boudebouz,6661.0,,,,,,,2,Regular Play,Jonas Martin,2950.0,Left Defensive Midfield,160,Montpellier,139,['42efbe0c-4757-4c7e-9f6a-778f9f202bf8'],15,,,,,,,,,,,,,,,,Montpellier,139,00:35:15.036,Pass,
,,,,,,,,,,,,,,,0.823034,,,,,,,,,,,,f40bb6a7-d698-4841-a67c-7709ca76ff5c,3372,,"[48.8, 26.0]",3901249,80,,,,1.5707964,,Left Foot,,,,"[48.8, 34.0]",,Ground Pass,,8.0,,,Jonas Martin,2950.0,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,160,Montpellier,139,['dfadd35c-bd5b-4674-8f12-9fb0c712a3bc'],16,,,,,,,,,,,,,,,,Montpellier,139,00:35:16.024,Pass,
,,,,,,,,,,,,,,,0.931736,,,,,,,,,,,,173b5cc6-04dc-4308-849a-6bb2b5bb9e1c,3375,,"[49.0, 33.6]",3901249,80,,,,-1.5707964,,Right Foot,,,,"[49.0, 26.0]",,Ground Pass,,7.6,,,Ryad Boudebouz,6661.0,,,,,,,2,Regular Play,Jonas Martin,2950.0,Left Defensive Midfield,160,Montpellier,139,['d1b1e49a-6909-4a86-95e4-8218ef4952aa'],17,,,,,,,,,,,,,,,,Montpellier,139,00:35:17.213,Pass,
,,,,,,,,,,,,,,,0.953899,,,,,,,,,,,,ad522bb8-a533-4c01-b1c2-0abe5f00cdeb,3378,,"[49.0, 26.0]",3901249,80,,,,1.7681919,,Left Foot,,,,"[47.6, 33.0]",,Ground Pass,,7.1386275,,,Jonas Martin,2950.0,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,160,Montpellier,139,['28a4e8c2-76e3-4765-85bb-160b0bfea1c8'],18,,,,,,,,,,,,,,,,Montpellier,139,00:35:18.185,Pass,
,,,,,,,,,,,,,,,0.418415,,,,,,,,,,,,d9367c1e-654e-4a18-9d59-7a42f195eeb9,3381,,"[49.2, 31.1]",3901249,80,,,,-1.5707964,,Right Foot,,,,"[49.2, 23.4]",,Ground Pass,,7.7,,,Ryad Boudebouz,6661.0,,,,,,,2,Regular Play,Jonas Martin,2950.0,Left Defensive Midfield,160,Montpellier,139,['e42a2635-3ab8-4e29-afc1-c8c90d67214c'],19,,,,,,,,,,,,,,,,Montpellier,139,00:35:19.259,Pass,
,,,,,,,,,,,,,,,1.066252,,,,,,,,,,,,417bbb83-4387-46d9-9b2c-180ba042969d,3385,,"[53.3, 18.8]",3901249,80,,,,0.26625204,,Left Foot,,,,"[67.6, 22.7]",,Ground Pass,,14.822281,,,Kévin Bérigaud,2980.0,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,160,Montpellier,139,"['3f2f9932-e677-4eb1-ad39-9cb06c4669bc', 'f53ff02f-a257-4581-9455-ed46df3e21c2']",21,,,,,,,,,,,,,,,,Montpellier,139,00:35:21.096,Pass,True
,,,,,,,,,,,,,,,0.607864,,,,,,,,,,,,f8545465-1b02-4144-8080-987b97d7c71e,3389,,"[67.6, 22.7]",3901249,80,,,,2.4704487,,Right Foot,,,,"[64.2, 25.4]",,Ground Pass,,4.3416586,,,Jonas Martin,2950.0,,,,,,,2,Regular Play,Kévin Bérigaud,2980.0,Left Wing,160,Montpellier,139,"['44e7928d-6705-4db7-8347-1feae11b3937', 'd73ba0de-4cd4-4d56-ba89-d1637adaa0be']",22,,,,,,,,,,,,,,,,Montpellier,139,00:35:22.263,Pass,True
,,,,,,,,,,,,,,,0.239885,,,,,,,,,,,,b576822f-09da-4d78-9656-437f02f89207,3391,,"[64.2, 25.4]",3901249,80,,,,-0.5743048,,Left Foot,,,,"[69.3, 22.1]",,Ground Pass,,6.074537,Incomplete,,Ryad Boudebouz,6661.0,,,,,,,2,Regular Play,Jonas Martin,2950.0,Left Defensive Midfield,160,Montpellier,139,"['5c489ea4-1ec9-43c4-aa4a-77ac7d6fc9c5', 'f1d20fc1-7827-479a-bb96-7014b06e732b']",22,,,,,,,,,,,,,,,,Montpellier,139,00:35:22.871,Pass,
,,,,,,,,,,,,,,,2.342489,,,,,,,,,,,,9d121af2-7eb1-42c9-8169-9f055a1d1b78,3394,,"[50.4, 2.7]",3901249,80,,,,2.1312132,,Left Foot,,,,"[34.9, 27.4]",,Ground Pass,,29.16059,,,Daniel Congré,3011.0,,,,,,Recovery,2,Regular Play,Jérôme Roussillon,3676.0,Left Back,160,Montpellier,139,['c87ad483-6bcd-492b-8060-cb0d9b12f799'],26,,,,,,,,,,,,,,,,Montpellier,139,00:35:26.376,Pass,
,,,,,,,,,,,,,,,1.27536,,,,,,,,,,,,e957d037-ed80-4a0e-bff9-fbc5b39beaa3,3397,,"[34.3, 32.8]",3901249,80,,,,0.4039181,,Right Foot,,,,"[46.7, 38.1]",,Ground Pass,,13.485177,,,Ellyes Joris Skhiri,3767.0,,,,,,,2,Regular Play,Daniel Congré,3011.0,Left Center Back,160,Montpellier,139,['9820d4e0-1cd9-4ad5-85b5-a5c898b16688'],29,,,,,,,,,,,,,,,,Montpellier,139,00:35:29.704,Pass,
,,,,,,,,,,,,,,,1.08194,,,,,,,,,,,,9b712227-7a74-4ba7-ac2c-6ab1905ad4db,3400,,"[46.7, 38.1]",3901249,80,,,,-2.547843,,Right Foot,,,,"[42.7, 35.4]",,Ground Pass,,4.8259716,,,Jonas Martin,2950.0,,,,,,,2,Regular Play,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,160,Montpellier,139,['82c24a59-06e3-484f-8594-23148b4fcef9'],31,,,,,,,,,,,,,,,,Montpellier,139,00:35:31.468,Pass,
,,,,,,,,,,,,,,,1.486222,,,,,,,,,,,,34ca72aa-eefd-490f-b493-112371006380,3403,,"[43.7, 38.7]",3901249,80,,,,1.5916266,,Right Foot,,,,"[43.3, 57.9]",,Ground Pass,,19.204166,,,Vitorino Hilton da Silva,3674.0,,,,,,,2,Regular Play,Jonas Martin,2950.0,Left Defensive Midfield,160,Montpellier,139,['276985bc-306d-4f76-93df-7d566009af16'],32,,,,,,,,,,,,,,,,Montpellier,139,00:35:32.589,Pass,
,,,,,,,,,,,,,,,1.075345,,,,,,,,,,,,4f6c0198-3140-46a2-ab19-a6f2c2e1314d,3406,,"[58.2, 52.8]",3901249,80,,,,-1.0134072,,Right Foot,,,,"[72.1, 30.5]",,Ground Pass,,26.277367,,,Ryad Boudebouz,6661.0,,,,,,,2,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,160,Montpellier,139,['4eac90dc-3e09-4bd9-b6b4-35e9c1fb75f6'],37,,,,,,,,,,,,,,,,Montpellier,139,00:35:37.723,Pass,
,,,,,,,,,,,,,,,0.416511,,,,,,,,,,,,a1f71be2-3c83-4138-b2df-759f0f700865,3409,,"[72.3, 28.9]",3901249,80,,,,0.04647813,,Left Foot,,,,"[76.6, 29.1]",,Ground Pass,,4.304649,Unknown,,Mustapha Yatabaré,30255.0,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,160,Montpellier,139,['464a1d97-61e3-4822-bbf8-e15a4f2f5af4'],39,,,,,,,,,,,,,,,,Montpellier,139,00:35:39.789,Pass,
,,,,,,,,,,,,,,,1.605191,,,,,,,,,,,,070e15c8-7c8a-4ec6-b9ed-5371e54bcd67,3413,,"[76.4, 4.9]",3901249,80,,,,2.3256695,,Left Foot,,,,"[63.7, 18.4]",,Ground Pass,,18.534832,,,Jonas Martin,2950.0,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,160,Montpellier,139,['f89834cd-6b42-472b-82c6-aeff2b660981'],45,,,,,,,,,,,,,,,,Montpellier,139,00:35:45.651,Pass,
,,,,,,,,,,,,,,,1.404813,,,,,,,,,,,,ae961208-9d9f-469f-879b-89e96f3e9a23,3416,,"[55.3, 22.9]",3901249,80,,,,1.1672614,,Right Foot,,,,"[62.9, 40.7]",,Ground Pass,,19.354586,,,Ellyes Joris Skhiri,3767.0,,,,,,,2,Regular Play,Jonas Martin,2950.0,Left Defensive Midfield,160,Montpellier,139,['9b94bf03-b3d6-4709-a1b0-5f66afd645e8'],48,,,,,,,,,,,,,,,,Montpellier,139,00:35:48.785,Pass,
,,,,,,,,,,,,,,,0.987227,,,,,,,,,,,,1d1ce2fe-9624-41d7-be91-197f31c5c1e2,3419,,"[63.1, 40.7]",3901249,80,,,,2.3777738,,Right Foot,,,,"[56.0, 47.5]",,Ground Pass,,9.831073,,,Vitorino Hilton da Silva,3674.0,,,,,,,2,Regular Play,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,160,Montpellier,139,['2e675906-734b-44a4-b409-e69b2e12ee64'],50,,,,,,,,,,,,,,,,Montpellier,139,00:35:50.513,Pass,
,,,,,,,,,,,,,,,1.245092,,,,,,,,,,,,397fb69c-68c5-4857-a5bd-3d6a6aeb62b5,3422,,"[67.4, 63.1]",3901249,80,,,,1.3529358,,Right Foot,,,,"[70.3, 76.2]",,Ground Pass,,13.417153,,,Mathieu Deplagne,2975.0,,,,,,,2,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,160,Montpellier,139,['0adb2bf4-1578-4103-bb84-a14809fcaa90'],55,,,,,,,,,,,,,,,,Montpellier,139,00:35:55.047,Pass,
,,,,,,,,,,,,,,,0.834373,,,,,,,,,,,,122d638f-f4e9-41bf-9db0-413957d51987,3425,,"[72.3, 76.2]",3901249,80,,,,0.22615243,,Left Foot,,,,"[83.6, 78.8]",,Ground Pass,,11.595258,,,Rodrigue Casimir Ninga,3020.0,,,,,,,2,Regular Play,Mathieu Deplagne,2975.0,Right Back,160,Montpellier,139,['fad5c87c-fd9a-4072-beda-b64336a6cb5b'],57,,,,,,,,,,,,,,,,Montpellier,139,00:35:57.041,Pass,
,,,,,,,,,,,,,,,1.03974,,,,,,,,,,,,8eb43bd5-a067-4819-9c1c-8aef2945f138,3429,,"[73.4, 75.1]",3901249,81,,,,-2.4613607,,Right Foot,,,,"[53.5, 59.0]",,Ground Pass,,25.597265,,,Ellyes Joris Skhiri,3767.0,,,,,,,2,Regular Play,Rodrigue Casimir Ninga,3020.0,Right Wing,160,Montpellier,139,"['58ee5d01-4e6b-457c-b637-e50e3cb52521', 'fd3c58a4-090e-404a-b1ee-aced091055ce']",0,,,,,,,,,,,,,,,,Montpellier,139,00:36:00.046,Pass,True
,,,,,,,,,,,,,,,1.669713,,,,,,,,,,,,75873867-8014-474a-9b7a-8013d3bd6702,3432,,"[48.8, 51.4]",3901249,81,,,,-1.9756881,,Right Foot,,,,"[42.2, 36.0]",,Ground Pass,,16.754702,,,Daniel Congré,3011.0,,,,,,,2,Regular Play,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,160,Montpellier,139,['1b98cb6d-87ef-4b3a-9e5b-ecca84aac896'],3,,,,,,,,,,,,,,,,Montpellier,139,00:36:03.161,Pass,
,,,,,,,,,,,,,,,1.999089,,,,,,,,,,,,993323f5-f618-421d-bf71-ddf4973f44cd,3436,,"[43.7, 36.9]",3901249,81,,,,-1.3884194,,Right Foot,,,,"[48.2, 12.5]",,Ground Pass,,24.81149,,,Jérôme Roussillon,3676.0,,,,,,,2,Regular Play,Daniel Congré,3011.0,Left Center Back,160,Montpellier,139,"['72cb5a68-dfb6-4e14-9989-c8269a107715', '7b7559ca-9ba9-42bb-aac9-412597ebeca9']",4,,,,,,,,,,,,,,,,Montpellier,139,00:36:04.871,Pass,True
,,,,,,,,,,,,,,,1.271914,,,,,,,,,,,,290e5a38-905d-4811-87be-6fe0e45fe2b0,3440,,"[40.0, 9.8]",3901249,81,,,,2.3561945,,Right Foot,,,,"[35.5, 14.3]",,Ground Pass,,6.363961,Incomplete,,,,,,,,,,2,Regular Play,Jérôme Roussillon,3676.0,Left Back,160,Montpellier,139,"['6ad2907c-6d34-4bb3-9e78-6666c433faf7', 'dae70bf4-8fc9-4405-b010-3801981e57b4']",8,,,,,,,,,,,,,,,,Montpellier,139,00:36:08.438,Pass,True
,,,,,,,,,,,,,,,0.925342,,,,,,,,,,,,e514e4f0-9d96-4fdd-a794-564aece94803,3446,,"[22.2, 8.4]",3901249,81,,,,1.0349851,,Right Foot,,,,"[27.9, 18.0]",,Ground Pass,,11.164677,,,Jonas Martin,2950.0,,,,,,Free Kick,2,From Free Kick,Daniel Congré,3011.0,Left Center Back,161,Montpellier,139,['6acdf0e6-803a-4933-ae03-c94c58215182'],36,,,,,,,,,,,,,,,,Montpellier,139,00:36:36.982,Pass,
