ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.471506,,,,,,,,,,,,,ea27f67b-b395-4a6a-b439-e9212006b94c,21,,,"[84.6, 0.1]",3900578,0,,,,0.45652184,,,,,"[101.5, 8.4]",,High Pass,,18.82817,,,,Gadji Celi Carmen Junior Tallo,10330.0,,,,,Throw-in,1,From Throw In,Djibril Sidibé,3446.0,Left Back,4,Lille,143,['711522dd-4c42-4cfc-a1a8-df4331876443'],35,,,,,,,,,,,,,,,,,Lille,143,00:00:35.584,Pass,
,,,,,,,,,,,,,,,0.252922,,,,,,,,,,,,,945a06cd-edc6-4ea5-ac92-a2149449c720,25,,,"[101.5, 8.4]",3900578,0,,,,-1.1760052,,Right Foot,,,"[102.0, 7.2]",,Low Pass,,1.3,,Incomplete,,Éric Bauthéac,40486.0,,,,,,1,From Throw In,Gadji Celi Carmen Junior Tallo,10330.0,Center Forward,4,Lille,143,"['109e7283-195e-4226-9d80-e6b969e14345', '2a0d0d00-7594-413f-823a-1a784ac78898', '78dc5c80-457b-4d21-a206-8f1d06f94832']",37,,,,,,,,,,,,,,,,,Lille,143,00:00:37.080,Pass,True
,,,,,,,,,,,,,,,0.878985,,,,,,,,,,,,,67207c77-325d-4fac-b70d-695fd3114112,28,,,"[109.1, 0.1]",3900578,0,,,,1.3935709,,,,,"[110.3, 6.8]",,Low Pass,,6.8066144,,,,Éric Bauthéac,40486.0,,,,,Throw-in,1,From Throw In,Djibril Sidibé,3446.0,Left Back,5,Lille,143,['e411868e-50ee-4390-8dc7-b73e8cd33b10'],46,,,,,,,,,,,,,,,,,Lille,143,00:00:46.690,Pass,
,,,,,,,,,,,,,,,0.741174,,,,,,,,,,,,,b6a8629c-402e-4742-82e5-546c444248b1,31,,,"[110.3, 6.8]",3900578,0,,,,-1.5195591,,Left Foot,,,"[110.5, 2.9]",,Ground Pass,,3.905125,,,,Djibril Sidibé,3446.0,,,,,,1,From Throw In,Éric Bauthéac,40486.0,Left Midfield,5,Lille,143,['7e9e31b2-dc9c-4ce7-85ed-50aafabf3ca7'],47,,,,,,,,,,,,,,,,,Lille,143,00:00:47.649,Pass,
,,,,,,,,,,,,,,,0.730777,,,,,,,,,,,,,1d836f0e-4766-4881-99d8-198812c9b6bd,35,,,"[110.5, 2.9]",3900578,0,,,,1.8781939,,Left Foot,,,"[108.5, 9.2]",,Ground Pass,,6.6098413,,Incomplete,,Éric Bauthéac,40486.0,,,,,,1,From Throw In,Djibril Sidibé,3446.0,Left Back,5,Lille,143,"['5a332a0e-8d6d-4d43-a29b-27912bcefcb0', '7352d28f-3013-4bd3-b717-c9420554246b', 'ca018dea-1cb2-4ab1-8a7a-cd629c3238b2']",52,,,,,,,,,,,,,,,,,Lille,143,00:00:52.207,Pass,True
,,,,,,,,,,,,,,,1.012778,,,,,,,,,,,,,0c2e55f1-a299-4fe8-8ca2-52d069d10638,39,,,"[12.2, 66.8]",3900578,0,,,,0.44053033,,Right Foot,,,"[19.2, 70.1]",,Ground Pass,,7.738863,,,,Jean Michaël Seri,3359.0,,,,,,1,From Throw In,Jérémy Pied,4270.0,Right Back,5,Lille,143,['7f8db392-8a91-4d36-b1fa-5d2a1f555de6'],53,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:53.528,Pass,
,,,,,,,,,,,,,,,3.308819,,,,,,,,,,,,,12cb91dc-13be-480c-995d-ede39415c3c9,45,,,"[6.0, 44.0]",3900578,1,,,,0.38875476,,Right Foot,,,"[68.5, 69.6]",,High Pass,,67.539696,,Incomplete,,Valère Germain,3210.0,,,,,Goal Kick,1,From Goal Kick,Yoan Cardinale,4257.0,Goalkeeper,6,OGC Nice,136,"['0b05ddc2-da88-4d2e-ad48-0e15d9684bd5', '4632e1a7-f82a-45dc-96dd-b6165b878af6']",19,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:19.763,Pass,
,,,,,,,,,,,,,,,3.372999,,,,,,,,,,,,,4632e1a7-f82a-45dc-96dd-b6165b878af6,48,,,"[51.6, 10.5]",3900578,1,,,True,-0.16248912,,,,,"[82.1, 5.5]",,High Pass,,30.90712,,,,Éric Bauthéac,40486.0,,,,,Recovery,1,From Goal Kick,Renato Civelli,29057.0,Left Center Back,6,OGC Nice,136,"['12cb91dc-13be-480c-995d-ede39415c3c9', '3d92c351-a62d-413d-871a-489ceeb0bb36', '5fd5f26c-7841-40d2-befe-e6e6ff3110e0']",23,,,,,,,,,,,,,,,,,Lille,143,00:01:23.072,Pass,True
,,,,,,,,,,,,,,,1.322004,,,,,,,,,,,,,7574f867-9550-4f61-8725-b17623da95c4,54,,,"[86.0, 5.5]",3900578,2,,,,0.9221903,,Left Foot,True,,"[107.3, 33.6]",,High Pass,,35.26046,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Éric Bauthéac,40486.0,Left Midfield,7,Lille,143,['ef92daff-3807-497e-9804-0df4527af448'],2,,,,,,,,,,,,,,,,,Lille,143,00:02:02.862,Pass,
,,,,,,,,,,,,,,,2.387557,,,,,,,,,,,,,1beae621-7ba6-4a2f-bf00-a7a6eca5b480,56,,,"[105.8, 69.2]",3900578,2,,,,-1.2433152,,Right Foot,True,,"[120.0, 27.4]",,High Pass,,44.146122,,Out,,Renato Civelli,29057.0,,True,,,Recovery,1,From Free Kick,Florent Balmont,3211.0,Right Midfield,7,Lille,143,['caa999c6-9af5-42af-9d0c-eef99ce28c13'],7,,,,,,,,,,,,,,,,,Lille,143,00:02:07.918,Pass,
,,,,,,,,,,,,,,,3.114223,,,,,,,,,,,,,d7798479-6052-4070-8930-ccb244f01e9e,58,,,"[6.0, 36.0]",3900578,2,,,,-0.42624304,,Right Foot,,,"[64.8, 9.3]",,High Pass,,64.578094,,,,Wallyson Teixeira Mallmann,134561.0,,,,,Goal Kick,1,From Goal Kick,Yoan Cardinale,4257.0,Goalkeeper,8,OGC Nice,136,['0ca81aae-bba4-4890-bb2c-7594c468a325'],40,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:40.449,Pass,
,,,,,,,,,,,,,,,1.159484,,,,,,,,,,,,,35073599-5dcf-450d-bf79-e869d8fe64d6,60,,,"[64.8, 9.3]",3900578,2,,,True,-0.06965458,,,,,"[77.7, 8.4]",,High Pass,,12.931357,,Incomplete,,Hatem Ben Arfa,16462.0,,,,,,1,From Goal Kick,Wallyson Teixeira Mallmann,134561.0,Center Attacking Midfield,8,OGC Nice,136,"['0d0fda8f-247d-4ef7-8ba6-75c3a6bf90fb', '1aeac9fd-3f8f-4cc1-91a4-979c28f82d7f', 'ad30994c-411b-44a2-b3d9-01696e3dc6f4']",43,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:43.563,Pass,True
,,,,,,,,,,,,,,,1.911108,,,,,,,,,,,,,1aeac9fd-3f8f-4cc1-91a4-979c28f82d7f,63,,,"[42.4, 71.7]",3900578,2,,,,0.27331907,,Head,,,"[66.3, 78.4]",,High Pass,,24.821362,,Incomplete,,Yassine Benzia,3673.0,,,,,Recovery,1,From Goal Kick,Sébastien Corchia,6716.0,Right Back,8,OGC Nice,136,"['335b4887-0cb9-409b-b0b9-8a66245e54d7', '35073599-5dcf-450d-bf79-e869d8fe64d6', '35a59a0a-83cf-405c-a6ed-ea0ce19e59ae']",44,,,,,,,,,,,,,,,,,Lille,143,00:02:44.722,Pass,
,,,,,,,,,,,,,,,1.128025,,,,,,,,,,,,,35a59a0a-83cf-405c-a6ed-ea0ce19e59ae,66,,,"[53.8, 1.7]",3900578,2,,,,0.0,,Left Foot,,,"[71.6, 1.7]",,High Pass,,17.8,,Incomplete,,Valère Germain,3210.0,,,,,Recovery,1,From Goal Kick,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,8,OGC Nice,136,"['050fdf8d-b846-438d-9772-d9f978fc6e65', '1aeac9fd-3f8f-4cc1-91a4-979c28f82d7f', 'cf90c8da-d6f5-4ead-b23e-af47899d4f5d', 'eb3a9073-bdf3-4ed4-821d-71065f14332f']",46,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:46.634,Pass,True
,,,,,,,,,,,,,,,1.970311,,,,,,,,,,,,,cf90c8da-d6f5-4ead-b23e-af47899d4f5d,68,,,"[48.5, 78.4]",3900578,2,,,,0.0,,Right Foot,,,"[56.7, 78.4]",,High Pass,,8.2,,,,Yassine Benzia,3673.0,,,,,Recovery,1,From Goal Kick,Sébastien Corchia,6716.0,Right Back,8,OGC Nice,136,"['35a59a0a-83cf-405c-a6ed-ea0ce19e59ae', '84602b3f-1562-4680-a53b-4f5d48d78bc9']",47,,,,,,,,,,,,,,,,,Lille,143,00:02:47.762,Pass,
,,,,,,,,,,,,,,,0.093891,,,,,,,,,,,,,f538a837-0839-44d9-9879-23be472f6999,70,,,"[56.7, 78.4]",3900578,2,,,,-0.32175055,,Head,,,"[58.5, 77.8]",,Low Pass,,1.8973666,,Incomplete,,Florent Balmont,3211.0,,,,,,1,From Goal Kick,Yassine Benzia,3673.0,Center Attacking Midfield,8,OGC Nice,136,"['39a2ecac-b699-4a51-b4ed-37e6157b79f6', 'dc20e2f4-a092-4c08-85c6-c30ccbfb23b9']",49,,,,,,,,,,,,,,,,,Lille,143,00:02:49.772,Pass,
,,,,,,,,,,,,,,,1.0765,,,,,,,,,,,,,dc20e2f4-a092-4c08-85c6-c30ccbfb23b9,72,,,"[61.6, 2.3]",3900578,2,,,,2.55359,,Head,,,"[57.7, 4.9]",,Low Pass,,4.6872168,,Incomplete,,Jean Michaël Seri,3359.0,,,,,Recovery,1,From Goal Kick,Wallyson Teixeira Mallmann,134561.0,Center Attacking Midfield,8,OGC Nice,136,"['1df3e336-ee1c-4b89-8204-5cc3ac563a34', '99448383-20b3-4f4d-ab35-53e61899637a', 'f538a837-0839-44d9-9879-23be472f6999']",49,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:49.866,Pass,
,,,,,,,,,,,,,,,2.619507,,,,,,,,,,,,,1df3e336-ee1c-4b89-8204-5cc3ac563a34,74,,,"[62.4, 75.2]",3900578,2,,,,-0.3104789,,Right Foot,,,"[81.1, 69.2]",,High Pass,,19.638992,,Incomplete,,Gadji Celi Carmen Junior Tallo,10330.0,,,,,Recovery,1,From Goal Kick,Florent Balmont,3211.0,Right Midfield,8,OGC Nice,136,"['70765757-b882-4eaa-8914-d5ed015c7c07', 'cccbac42-89bb-4c88-bb99-a9447b674769', 'dc20e2f4-a092-4c08-85c6-c30ccbfb23b9']",50,,,,,,,,,,,,,,,,,Lille,143,00:02:50.942,Pass,
,,,,,,,,,,,,,,,3.308434,,,,,,,,,,,,,cccbac42-89bb-4c88-bb99-a9447b674769,76,,,"[39.0, 10.9]",3900578,2,,,,2.394935,,Right Foot,,,"[12.2, 35.7]",,Ground Pass,,36.514107,,,,Yoan Cardinale,4257.0,,,,,Recovery,1,From Goal Kick,Romain Genevois,2971.0,Right Center Back,8,OGC Nice,136,"['1df3e336-ee1c-4b89-8204-5cc3ac563a34', 'dcece4d8-a3c2-401d-8cb9-31bf5dd7dcd4']",53,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:53.562,Pass,
,,,,,,,,,,,,,,,1.722341,,,,,,,,,,,,,73924c62-53ef-48e7-bf68-dd8f7724686a,80,,,"[11.0, 32.4]",3900578,2,,,,1.1231474,,Right Foot,,,"[23.1, 57.6]",,Ground Pass,,27.954428,,,,Nampalys Mendy,4506.0,,,,,,1,From Goal Kick,Yoan Cardinale,4257.0,Goalkeeper,8,OGC Nice,136,"['5e7265b8-7047-4ecf-b7fc-853f3bc8fc1d', '8f091e99-ea24-494f-90b0-3d0a544e42e4']",58,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:58.251,Pass,True
,,,,,,,,,,,,,,,0.834926,,,,,,,,,,,,,5d81b321-579d-4677-be2e-d11e1cce3ba8,84,,,"[34.3, 73.9]",3900578,3,,,,-0.97361964,,Right Foot,,,"[39.4, 66.4]",,Ground Pass,,9.06973,,,,Niklas Hult,16056.0,,,,,,1,From Goal Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,8,OGC Nice,136,['dc6f5941-1771-4f55-8627-fead3773e748'],4,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:04.229,Pass,
,,,,,,,,,,,,,,,1.801773,,,,,,,,,,,,,1e367598-b3cf-4009-ac48-b9556a40a22e,87,,,"[39.8, 66.2]",3900578,3,,,,-2.7100701,,Left Foot,,,"[18.3, 56.3]",,Ground Pass,,23.669811,,,,Romain Genevois,2971.0,,,,,,1,From Goal Kick,Niklas Hult,16056.0,Right Center Midfield,8,OGC Nice,136,"['94948175-47e6-4626-a916-a97fd90f3262', 'e0969eed-52dd-4cff-a317-9b200b5767e2']",5,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:05.063,Pass,True
,,,,,,,,,,,,,,,2.11598,,,,,,,,,,,,,df55fdbb-742a-4421-82a0-8bbbfe2b3cd9,89,,,"[18.3, 56.3]",3900578,3,,,,-2.0528364,,Right Foot,,,"[5.9, 32.6]",,Ground Pass,,26.747896,,,,Yoan Cardinale,4257.0,,,,,,1,From Goal Kick,Romain Genevois,2971.0,Right Center Back,8,OGC Nice,136,['f918a18b-6c8f-4278-aa6b-0c8cceb88b55'],6,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:06.865,Pass,
,,,,,,,,,,,,,,,2.931848,,,,,,,,,,,,,9459cab1-e63f-4904-ab3e-5b1a1af5d9bf,92,,,"[6.5, 37.5]",3900578,3,,,,1.1565078,,Right Foot,,,"[20.0, 68.2]",,Ground Pass,,33.537144,,,,Romain Genevois,2971.0,,,,,,1,From Goal Kick,Yoan Cardinale,4257.0,Goalkeeper,8,OGC Nice,136,['f53987c6-ffb0-4229-962a-c3de70f32bf4'],9,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:09.574,Pass,
,,,,,,,,,,,,,,,4.009379,,,,,,,,,,,,,52c8ffea-d529-4ad6-9f09-55c2436fbbdd,95,,,"[52.7, 72.7]",3900578,3,,,,-0.28720707,,Right Foot,,,"[108.9, 56.1]",,High Pass,,58.60034,,Incomplete,,Valère Germain,3210.0,,,,,,1,From Goal Kick,Romain Genevois,2971.0,Right Center Back,8,OGC Nice,136,"['890b1221-99a8-42eb-9078-7f0fc76a6ad8', '91cc0467-e017-407b-8302-a8f6c2c5079b']",17,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:17.001,Pass,
,,,,,,,,,,,,,,,1.532828,,,,,,,,,,,,,a9fbe51a-1634-47bc-91e0-4798cbb72b88,100,,,"[4.1, 18.0]",3900578,3,,,,-1.3113469,,Left Foot,,,"[8.4, 1.8]",,Ground Pass,,16.760967,,Out,,,,,,,,,1,From Goal Kick,Renato Civelli,29057.0,Left Center Back,8,OGC Nice,136,['4515c616-e8fc-44e0-bdc2-f87c3c93d824'],22,,,,,,,,,,,,,,,,,Lille,143,00:03:22.849,Pass,True
,,,,,,,,,,,,,,,2.380907,,,,,,,,,,,,,4b7ba86f-c6db-4673-b740-6a83dd0e498a,101,,,"[111.7, 80.0]",3900578,3,,,,-1.4173362,,,,,"[116.0, 52.2]",,High Pass,,28.130589,,,,Niklas Hult,16056.0,,,,,Throw-in,1,From Throw In,Jérémy Pied,4270.0,Right Back,9,OGC Nice,136,['72a19339-82a4-4abb-afd7-8fcd51f960d8'],39,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:39.103,Pass,
,,,,,,,,,,,,,,,1.36917,,,,,,,,,,,,,0c80c2c5-46e4-440f-a18f-a2a124d87a3a,105,,,"[120.0, 80.0]",3900578,4,True,,,-1.7490637,,Left Foot,,,"[114.0, 46.7]",,Low Pass,True,33.836224,,Incomplete,,Jérémy Pied,4270.0,,,Inswinging,,Corner,1,From Corner,Hatem Ben Arfa,16462.0,Right Center Forward,10,OGC Nice,136,"['31a4bfe1-b58e-4437-8ae6-5fc99fc0f78e', 'b3741ad3-f5a9-4db4-90a4-136ae11f6e5f']",2,,,,,,,,,,,,,,,,,OGC Nice,136,00:04:02.059,Pass,
,,,,,,,,,,,,,,,0.942013,,,,,,,,,,,,,2adb59e1-6202-496e-8c71-ca2a8f46b2ae,108,,,"[82.6, 80.0]",3900578,4,,,,-1.1188669,,,,,"[87.6, 69.7]",,Low Pass,,11.449454,,,,Wallyson Teixeira Mallmann,134561.0,,,,,Throw-in,1,From Throw In,Jérémy Pied,4270.0,Right Back,11,OGC Nice,136,['752ce5f3-0ca2-4888-8dbe-bbe92876ea09'],17,,,,,,,,,,,,,,,,,OGC Nice,136,00:04:17.475,Pass,
,,,,,,,,,,,,,,,1.260982,,,,,,,,,,,,,d3025e94-92e9-4857-ae07-37240ee3584b,111,,,"[87.6, 69.7]",3900578,4,,,,2.2954,,Other,,,"[82.2, 75.8]",,High Pass,,8.146778,,,,Jérémy Pied,4270.0,,,,,,1,From Throw In,Wallyson Teixeira Mallmann,134561.0,Center Attacking Midfield,11,OGC Nice,136,"['e853c19e-0b04-42e7-8eaf-ee3c849fcf79', 'f31c0e40-e6c8-43d3-9ea5-362d047d69c1']",18,,,,,,,,,,,,,,,,,OGC Nice,136,00:04:18.417,Pass,True
,,,,,,,,,,,,,,,1.851929,,,,,,,,,,,,,866b7833-4e71-4ffd-9d18-48d31099f33e,121,,,"[38.9, 22.7]",3900578,4,,,,1.7662871,,Left Foot,,,"[30.9, 63.1]",,Ground Pass,,41.184464,,,,Bakary Adama Soumaoro,3677.0,,True,,,Free Kick,1,From Free Kick,Rio Antonio Zoba Mavuba,40522.0,Right Defensive Midfield,13,Lille,143,['0b0c2402-f455-4e13-b64a-d856bfe52cb1'],31,,,,,,,,,,,,,,,,,Lille,143,00:04:31.051,Pass,
