50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[80.8, 29.3]",,,,,,,,,,3.991617,,,,,,,,,,,,,9ba6d3b9-95d3-4ecf-bc38-2a9e7e26502d,1257,,"[69.0, 18.5]",3900577,29,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,55,Marseille,147,"['71240c2a-d06e-4092-b465-afd44430b0ee', '945589f1-726c-46ce-8e37-87084452b6e9', 'e49c086d-94f5-4358-944c-35ce828ba1fc']",56,,,,,,,,,,,,,,,,,,Marseille,147,00:29:56.171,Carry,True
,,,,,"[16.4, 44.5]",,,,,,,,,,11.453791,,,,,,,,,,,,,99c75cca-c16c-4f0d-8286-ee22faf7ed51,1266,,"[11.7, 38.0]",3900577,30,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jonas Lössl,3322.0,Goalkeeper,56,Guingamp,142,"['4d2287ce-44a8-43be-a7bf-7d210e531e27', '51b1a5c3-9450-41e5-86ed-c880ee7749b3']",6,,,,,,,,,,,,,,,,,,Guingamp,142,00:30:06.284,Carry,
,,,,,"[14.1, 42.2]",,,,,,,,,,5.98999,,,,,,,,,,,,,1d6a1ace-0ed8-4cc3-899c-c91c27f0fb83,1276,,"[13.5, 39.5]",3900577,30,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jonas Lössl,3322.0,Goalkeeper,56,Guingamp,142,"['2dbd135b-73c5-4a0a-ba08-1157957d539a', '4fe76c96-bb71-442a-bef8-8c04cdf60ded', '9b19629e-d054-4829-b838-ea6807b405a0']",29,,,,,,,,,,,,,,,,,,Guingamp,142,00:30:29.157,Carry,True
,,,,,"[23.8, 59.2]",,,,,,,,,,3.312034,,,,,,,,,,,,,825ce105-ab38-4574-916b-bd5f58a49953,1280,,"[21.1, 60.5]",3900577,30,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Christophe Kerbrat,2936.0,Right Center Back,56,Guingamp,142,"['97ecbdd1-625a-45d2-9f73-1d440bf01f03', 'c44f6005-1d47-4d5c-8b77-9104ec23b9d4']",37,,,,,,,,,,,,,,,,,,Guingamp,142,00:30:37.113,Carry,
,,,,,"[31.6, 31.2]",,,,,,,,,,2.864034,,,,,,,,,,,,,f911f7ad-264c-467f-bba7-8c1832bcbab0,1283,,"[24.8, 27.2]",3900577,30,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jérémy Sorbon,3124.0,Left Center Back,56,Guingamp,142,"['3838e198-421b-4ab5-aa9f-cb975104355b', '5451e471-7b46-4b84-a90b-bd9cd2843c7f']",42,,,,,,,,,,,,,,,,,,Guingamp,142,00:30:42.175,Carry,
,,,,,"[53.6, 75.5]",,,,,,,,,,3.631484,,,,,,,,,,,,,a7df092b-c55e-4b7c-b3db-441d28982013,1286,,"[40.9, 72.1]",3900577,30,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Christophe Kerbrat,2936.0,Right Center Back,56,Guingamp,142,"['44bdb770-e7fc-4013-860e-d3f096e123eb', '8a8ab62f-3421-4eb1-a817-7d684d4a7b6c']",46,,,,,,,,,,,,,,,,,,Guingamp,142,00:30:46.950,Carry,
,,,,,"[41.8, 66.0]",,,,,,,,,,1.865337,,,,,,,,,,,,,13e773a9-6565-446a-ab52-a91b36eb8f46,1291,,"[32.2, 65.0]",3900577,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mauricio Aníbal Isla Isla,18874.0,Right Back,57,Marseille,147,"['316c724c-8803-4c6a-9add-87885dce6bdd', '7336b3e8-9218-476e-9183-754bedddc957']",5,,,,,,,,,,,,,,,,,,Marseille,147,00:31:05.294,Carry,
,,,,,"[52.0, 55.5]",,,,,,,,,,0.21507,,,,,,,,,,,,,66f18805-3407-4476-bf36-458dc352895d,1294,,"[52.0, 55.7]",3900577,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abdelaziz Barrada,23933.0,Center Attacking Midfield,57,Marseille,147,"['509788bf-c45e-4d3f-ac05-19640aa1af5d', '924cf318-6bc4-462a-a19e-756f11abc4c5']",8,,,,,,,,,,,,,,,,,,Marseille,147,00:31:08.292,Carry,
,,,,,"[31.6, 48.1]",,,,,,,,,,1.456405,,,,,,,,,,,,,93f00c15-3eb0-4a99-bde9-da4a76f4b473,1299,,"[31.6, 48.1]",3900577,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,57,Marseille,147,"['52bba41c-03ba-4f39-b7da-8ff2a05e18ff', 'a93f2bdb-bff2-4cf0-81a1-004f94b28b5d']",11,,,,,,,,,,,,,,,,,,Marseille,147,00:31:11.011,Carry,
,,,,,"[30.1, 26.2]",,,,,,,,,,1.000354,,,,,,,,,,,,,5707431b-d326-40e8-8fed-1efaa62be307,1302,,"[30.1, 26.2]",3900577,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,57,Marseille,147,"['14c7105c-0c07-411d-b868-63f1a66a1ff6', 'cdaaa5b0-d859-4fe0-a7ae-f551efb60a17']",13,,,,,,,,,,,,,,,,,,Marseille,147,00:31:13.799,Carry,
,,,,,"[53.1, 21.7]",,,,,,,,,,3.540814,,,,,,,,,,,,,4b3ca36a-7360-4077-9e3c-e7912bce7c86,1305,,"[41.3, 6.5]",3900577,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Manquillo Gaitán,3075.0,Left Back,57,Marseille,147,"['89f065db-8964-470d-b13a-699b6944c91e', 'b2413da8-7a07-4813-b6ad-7521c9754c25']",16,,,,,,,,,,,,,,,,,,Marseille,147,00:31:16.197,Carry,
,,,,,"[64.9, 38.7]",,,,,,,,,,0.651351,,,,,,,,,,,,,33a93efe-054c-4ee0-adf5-1f92e056bc55,1309,,"[65.9, 39.7]",3900577,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abdelaziz Barrada,23933.0,Center Attacking Midfield,57,Marseille,147,"['5c798771-c79a-4f4a-b174-da6831118aa8', '61c5785d-9a74-4857-81e3-970a80dd9049', '9b8ffdf1-8fb2-48e2-aac2-2d58af761b67', 'e8d3f450-707f-4b4e-b2a5-048c46102dfa']",20,,,,,,,,,,,,,,,,,,Marseille,147,00:31:20.874,Carry,True
,,,,,"[61.8, 13.6]",,,,,,,,,,3.484947,,,,,,,,,,,,,c4067fe1-4ca2-4f06-bd60-95635ecc09d2,1314,,"[61.8, 13.6]",3900577,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Manquillo Gaitán,3075.0,Left Back,58,Marseille,147,"['750d1da5-c533-4473-b7c1-936dc2f58d32', '96024d34-016f-4b75-9e66-a24ed71df251']",38,,,,,,,,,,,,,,,,,,Marseille,147,00:31:38.196,Carry,
,,,,,"[65.4, 10.2]",,,,,,,,,,0.094254,,,,,,,,,,,,,cc1fc3c9-b7ac-49a5-b535-46b379b0dfae,1317,,"[65.4, 10.2]",3900577,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,58,Marseille,147,"['48f16eae-0233-4513-96c5-9e355f8a4987', 'bcdb4d78-9197-466d-9cfd-a68ee9cf28f2']",42,,,,,,,,,,,,,,,,,,Marseille,147,00:31:42.293,Carry,
,,,,,"[54.4, 29.8]",,,,,,,,,,0.993691,,,,,,,,,,,,,4a2904af-02d8-4fef-9517-729eb7bd1e83,1320,,"[52.1, 25.6]",3900577,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,58,Marseille,147,"['46b6bdee-1fe9-4cb1-827a-2c09982eb2ec', 'd0c376f4-2db9-43c3-8aad-5e07919f0714']",43,,,,,,,,,,,,,,,,,,Marseille,147,00:31:43.518,Carry,
,,,,,"[57.2, 56.0]",,,,,,,,,,0.344809,,,,,,,,,,,,,2ef43fe0-f963-47aa-a95a-4ddaf66609fb,1323,,"[57.2, 56.0]",3900577,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,58,Marseille,147,"['1d8fdcd7-941b-4abb-a13c-520e8fa7769a', '31c4f9ed-5574-49c4-a365-5c023d375de0']",45,,,,,,,,,,,,,,,,,,Marseille,147,00:31:45.788,Carry,
,,,,,"[68.8, 60.2]",,,,,,,,,,0.10764,,,,,,,,,,,,,aec122b8-d6b7-4656-a59e-febca7293854,1326,,"[68.6, 62.8]",3900577,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abdelaziz Barrada,23933.0,Center Attacking Midfield,58,Marseille,147,"['194f0eba-fe2f-4de1-bdc9-ef0d16f9f083', '5be69db2-da04-4f21-b95d-4977adf5c87f']",47,,,,,,,,,,,,,,,,,,Marseille,147,00:31:47.113,Carry,
,,,,,"[52.5, 64.9]",,,,,,,,,,1.566952,,,,,,,,,,,,,8525e17a-e0d4-4f3f-b1d9-37e38d75e24b,1334,,"[52.5, 64.9]",3900577,33,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,59,Marseille,147,"['bf93205e-fd85-4224-8223-d16e430a4460', 'f46940c5-c317-473d-805c-683f8202e5b7']",46,,,,,,,,,,,,,,,,,,Marseille,147,00:33:46.099,Carry,
,,,,,"[51.8, 49.8]",,,,,,,,,,2.074691,,,,,,,,,,,,,5a1333b1-b7ca-4508-95a7-9f243fa0896e,1337,,"[51.8, 49.8]",3900577,33,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,59,Marseille,147,"['0c6bc074-fa7d-4261-9639-fbb98b5955ea', '48c9ff14-843d-4b9a-a2c9-e9feca4ec37e']",48,,,,,,,,,,,,,,,,,,Marseille,147,00:33:48.672,Carry,
,,,,,"[57.5, 61.6]",,,,,,,,,,0.19485301,,,,,,,,,,,,,b588ce15-0113-4d7e-bd9e-e8f532ae7e69,1340,,"[57.5, 61.6]",3900577,33,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lassana Diarra,3181.0,Left Defensive Midfield,59,Marseille,147,"['cf838db8-a0b1-4ffe-af99-fa793d564c8e', 'd7628387-c88b-4303-b6fb-55138c260283']",52,,,,,,,,,,,,,,,,,,Marseille,147,00:33:52.245,Carry,
,,,,,"[44.7, 56.0]",,,,,,,,,,1.032818,,,,,,,,,,,,,dde32d14-c741-4435-9ac9-9703c8d94ef8,1343,,"[44.7, 56.0]",3900577,33,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,59,Marseille,147,"['56badc63-b7a5-4657-8fa5-a5742ff4efc3', 'e87c4813-4dd4-4ad4-bccc-3dd9dcdc3a93']",53,,,,,,,,,,,,,,,,,,Marseille,147,00:33:53.827,Carry,
,,,,,"[49.7, 28.2]",,,,,,,,,,2.113741,,,,,,,,,,,,,ca69c5fe-5427-4ceb-ac57-c3a8ebfabc59,1346,,"[47.0, 30.4]",3900577,33,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,59,Marseille,147,"['3e44035a-4987-4248-8a3f-32f89f3c8548', 'f53b59d3-26b4-47cc-9ffb-73010e1f2331']",56,,,,,,,,,,,,,,,,,,Marseille,147,00:33:56.012,Carry,
,,,,,"[58.4, 23.0]",,,,,,,,,,0.040000003,,,,,,,,,,,,,c5c63130-46b2-45f7-915a-28a8d452dc02,1349,,"[56.8, 23.8]",3900577,33,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jacques-Alaixys Romao,10036.0,Right Defensive Midfield,59,Marseille,147,"['41bf548c-530c-4658-b882-22b6f80909b1', '8155bc6e-fada-4f92-ab26-59e97961a7df']",58,,,,,,,,,,,,,,,,,,Marseille,147,00:33:58.895,Carry,
,,,,,"[50.5, 26.6]",,,,,,,,,,1.327839,,,,,,,,,,,,,0087ecad-30d0-4f97-be19-744278ba593e,1352,,"[50.5, 26.6]",3900577,34,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,59,Marseille,147,"['7bcfb707-4d2b-49c6-bec0-365912b9b903', '7ff84b3f-074a-4da7-96f9-0d57892c2f55']",0,,,,,,,,,,,,,,,,,,Marseille,147,00:34:00.430,Carry,
,,,,,"[50.0, 53.4]",,,,,,,,,,1.221779,,,,,,,,,,,,,081d815c-10df-4ea2-aac1-b9c2de77e6b4,1355,,"[50.0, 53.4]",3900577,34,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,59,Marseille,147,"['0434f1ec-cad1-41c2-8ddd-cf0647bf28d8', 'f301e4b9-e31d-4cbb-b7de-f5ff40cdae80']",2,,,,,,,,,,,,,,,,,,Marseille,147,00:34:02.885,Carry,
,,,,,"[64.3, 66.7]",,,,,,,,,,1.910595,,,,,,,,,,,,,6793a40d-c823-43dc-a3b2-14fd472e1f11,1358,,"[63.6, 64.9]",3900577,34,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdelaziz Barrada,23933.0,Center Attacking Midfield,59,Marseille,147,"['a422b0bd-3ba2-4fd8-804b-f8aaa568afec', 'f4d80ebd-8503-49ae-bfcd-8b01d426451c']",5,,,,,,,,,,,,,,,,,,Marseille,147,00:34:05.435,Carry,
,,,,,"[14.3, 42.2]",,,,,,,,,,4.76123,,,,,,,,,,,,,ff124a92-75f3-4b8c-8de8-9254df6016ec,1362,,"[8.9, 38.2]",3900577,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Lössl,3322.0,Goalkeeper,60,Guingamp,142,"['30e3f14e-c58e-4e40-b73d-9dab93a11dc9', '7e1f4075-d854-40f8-8b9e-7f43ef71c9aa']",9,,,,,,,,,,,,,,,,,,Guingamp,142,00:34:09.836,Carry,
,,,,,"[62.9, 6.5]",,,,,,,,,,0.786031,,,,,,,,,,,,,d3dbb949-5194-4bfc-b12f-8f76ddefbd26,1373,,"[62.6, 8.9]",3900577,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lars Christian Jacobsen,20199.0,Left Back,60,Guingamp,142,"['13e74e87-8838-43e5-812f-30acc7e5ab12', 'dd5ca982-ae70-494f-a689-38c53be213a0', 'ed148262-cd6e-425c-877f-09e03d76eb2e']",29,,,,,,,,,,,,,,,,,,Guingamp,142,00:34:29.224,Carry,True
,,,,,"[43.1, 19.1]",,,,,,,,,,1.392796,,,,,,,,,,,,,225286f4-2b27-4fd5-b43a-b2bb51627bbf,1377,,"[43.1, 19.1]",3900577,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Sorbon,3124.0,Left Center Back,60,Guingamp,142,"['2871e7d7-42f3-430e-95b4-0869f86084af', 'b9ffd6bd-c035-4f2e-86c8-3d53110af2b8']",31,,,,,,,,,,,,,,,,,,Guingamp,142,00:34:31.554,Carry,
,,,,,"[53.9, 49.2]",,,,,,,,,,2.519553,,,,,,,,,,,,,b6350a8e-4a04-4abe-bce7-33b141a1e35a,1380,,"[47.4, 39.0]",3900577,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Mathis,401512.0,Right Defensive Midfield,60,Guingamp,142,"['18ef499f-342f-42be-8332-a7f11dae4db2', '21037e40-3d9e-48d8-b6e2-60f6cbb2808c']",34,,,,,,,,,,,,,,,,,,Guingamp,142,00:34:34.148,Carry,
,,,,,"[67.0, 66.8]",,,,,,,,,,4.132982,,,,,,,,,,,,,a4efa497-29ce-4869-903e-8bea87f9f06b,1383,,"[55.2, 65.0]",3900577,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christophe Kerbrat,2936.0,Right Center Back,60,Guingamp,142,"['b675bbcf-ba72-4ce4-bed4-9b996ec7e2a7', 'c579a4d2-985e-4089-845e-b085ab84e810']",38,,,,,,,,,,,,,,,,,,Guingamp,142,00:34:38.378,Carry,
,,,,,"[63.4, 39.8]",,,,,,,,,,1.838102,,,,,,,,,,,,,2d0280db-b82d-4bd5-b3b2-2a2c7b9dd0f5,1386,,"[57.0, 40.8]",3900577,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,60,Guingamp,142,"['11ad9bbe-c63c-4341-a3f8-468fe10f3d25', 'a79c8fca-c41d-48c4-ace2-49f9925f703b']",44,,,,,,,,,,,,,,,,,,Guingamp,142,00:34:44.199,Carry,
,,,,,"[63.4, 17.3]",,,,,,,,,,3.073398,,,,,,,,,,,,,1ec2948a-3f09-4cdf-ba5c-4a27b9fa4d67,1389,,"[64.4, 11.0]",3900577,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lars Christian Jacobsen,20199.0,Left Back,60,Guingamp,142,"['11e3e03d-3074-4a89-a9d5-bcca3c23c632', '2d4d0364-7b63-46fe-981e-6854d1115e80']",48,,,,,,,,,,,,,,,,,,Guingamp,142,00:34:48.116,Carry,
,,,,,"[70.9, 57.3]",,,,,,,,,,5.519245,,,,,,,,,,,,,44b3cb3f-d0ab-402e-8529-549e2bb34bb7,1392,,"[51.9, 33.5]",3900577,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Sorbon,3124.0,Left Center Back,60,Guingamp,142,"['174684c9-d61f-4a37-849c-323d633e14d9', '9ccf6f04-7e08-4a24-bfa4-8ea7e0695321', 'a72a370c-6b46-416c-976c-c196da9cb927']",52,,,,,,,,,,,,,,,,,,Guingamp,142,00:34:52.497,Carry,True
,,,,,"[94.6, 76.2]",,,,,,,,,,2.671463,,,,,,,,,,,,,547f5316-ba66-4334-a1b0-5dae860e2ffb,1396,,"[82.4, 66.6]",3900577,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannis Salibur,3122.0,Right Midfield,60,Guingamp,142,"['247a4611-b0d6-4577-8a7d-867fee0076b7', '7cb727ea-2f2b-4ae8-bf29-c47ae4c38cf9', 'c7b02988-765e-4061-88f0-f96135d7f9fb']",59,,,,,,,,,,,,,,,,,,Guingamp,142,00:34:59.576,Carry,True
,,,,,"[109.7, 3.5]",,,,,,,,,,1.178459,,,,,,,,,,,,,b8e0b50c-9094-4659-bf8c-d023d1ec4c21,1410,,"[108.0, 3.3]",3900577,35,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christophe Kerbrat,2936.0,Right Center Back,61,Guingamp,142,"['eec23a27-61ec-44a7-82d7-3487054c341a', 'fd653fc2-59f2-438d-a2da-87fb9c81d305']",59,,,,,,,,,,,,,,,,,,Guingamp,142,00:35:59.174,Carry,
,,,,,"[8.8, 53.1]",,,,,,,,,,0.928289,,,,,,,,,,,,,10533b26-f986-4a3c-b9d3-55151068d91a,1413,,"[8.3, 49.9]",3900577,36,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,61,Guingamp,142,"['496ae643-dd2f-4a1d-82fb-f89c80438f68', 'ba431c6a-d532-4a19-990c-c9015f1a6f04', 'cda49050-3997-4a54-b235-5ebee6ad10a1']",2,,,,,,,,,,,,,,,,,,Marseille,147,00:36:02.320,Carry,True
,,,,,"[114.0, 6.3]",,,,,,,,,,0.691675,,,,,,,,,,,,,9c7463b7-95bc-4155-b61e-896fffe4420e,1424,,"[114.3, 8.3]",3900577,36,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jimmy Briand,3213.0,Left Center Forward,63,Guingamp,142,"['03355804-66d2-4107-8d54-d8594d4c235a', '671ca1ec-7c3e-49f7-a7c9-31e4189065ea', 'd2013633-0682-4afd-8b03-fd1e8cb70902']",36,,,,,,,,,,,,,,,,,,Guingamp,142,00:36:36.429,Carry,True
,,,,,"[95.7, 42.0]",,,,,,,,,,0.096972,,,,,,,,,,,,,1574f6cd-914b-490b-a425-cc1a0526ad72,1438,,"[93.3, 43.3]",3900577,36,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yannis Salibur,3122.0,Right Midfield,63,Guingamp,142,"['2d4401e0-26c6-49df-a902-84e5261c1a52', '90cd9a75-f5a1-4a3b-8cd8-7306ad9e5605', 'f32a3b75-ecb7-4ece-ba6a-4a9e40addc6c']",47,,,,,,,,,,,,,,,,,,Guingamp,142,00:36:47.787,Carry,True
,,,,,"[23.9, 5.8]",,,,,,,,,,3.775089,,,,,,,,,,,,,3492b2ed-11bd-43f2-a764-4f8c2e7f7772,1442,,"[27.8, 5.1]",3900577,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,64,Marseille,147,"['1facb821-48a0-413b-9ce5-eb55b02b8b25', '4cbc3db3-e480-43a4-99e2-e057488fcc72', 'eb825753-9f8d-47b1-974b-3bb95859bacb']",50,,,,,,,,,,,,,,,,,,Marseille,147,00:36:50.795,Carry,True
,,,,,"[15.3, 20.3]",,,,,,,,,,1.352782,,,,,,,,,,,,,34dcf9bb-210a-4f8b-a711-0c52fb77f9f3,1448,,"[15.3, 20.3]",3900577,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,65,Marseille,147,"['3e5a6456-50ad-4f7e-8e40-851cc76b3e7d', 'c150df34-de9c-40ea-9a02-f6c424c23dca']",3,,,,,,,,,,,,,,,,,,Marseille,147,00:37:03.394,Carry,
,,,,,"[20.7, 46.9]",,,,,,,,,,1.028143,,,,,,,,,,,,,8dba6b39-35e4-4f14-bbf3-0dbeb581f5b4,1451,,"[20.1, 40.8]",3900577,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,65,Marseille,147,"['bf7e200e-da12-4b63-b589-6c3873743ae4', 'e765d33f-f7bf-4b83-b40b-050b9541710e']",6,,,,,,,,,,,,,,,,,,Marseille,147,00:37:06.276,Carry,
,,,,,"[45.1, 67.1]",,,,,,,,,,3.05617,,,,,,,,,,,,,40ce14eb-d017-40bc-b2a6-f9989688be8e,1454,,"[32.5, 67.0]",3900577,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mauricio Aníbal Isla Isla,18874.0,Right Back,65,Marseille,147,"['386ade2f-8332-4bd9-8e26-8ad2d39fb320', 'b476fd52-05f7-4dbf-88ef-3716929b39a0']",9,,,,,,,,,,,,,,,,,,Marseille,147,00:37:09.063,Carry,
,,,,,"[35.4, 49.9]",,,,,,,,,,1.054065,,,,,,,,,,,,,b6ec7e98-ac25-41ae-91d5-74b2acb6abb3,1457,,"[35.4, 49.9]",3900577,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,65,Marseille,147,"['406c1a06-38e7-4499-884f-1e7f917bc1ed', '6240d97d-7b60-4bc4-bc77-639ef2ef0c77']",13,,,,,,,,,,,,,,,,,,Marseille,147,00:37:13.377,Carry,
,,,,,"[41.8, 20.7]",,,,,,,,,,1.959922,,,,,,,,,,,,,5011a632-e496-4d93-acba-5d3b05d599dc,1460,,"[41.8, 20.7]",3900577,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,65,Marseille,147,"['1f3e39e1-8201-414b-bf80-21fc51c3b3b3', 'c9ca638a-d9b2-462e-8417-050b664f483f']",15,,,,,,,,,,,,,,,,,,Marseille,147,00:37:15.730,Carry,
,,,,,"[59.4, 16.0]",,,,,,,,,,0.959092,,,,,,,,,,,,,3ffae141-02ce-4f13-9eb9-f42f5fb2849a,1463,,"[55.6, 17.1]",3900577,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André-Frank Zambo Anguissa,3141.0,Left Center Midfield,65,Marseille,147,"['2d7a0495-2abb-40be-ae39-6668cdcafc66', '4ed2b101-a9ef-40f1-964b-0be826404371', '4f6b0718-8447-4ca9-a676-b2ecac1edc72']",18,,,,,,,,,,,,,,,,,,Marseille,147,00:37:18.834,Carry,True
,,,,,"[75.0, 72.7]",,,,,,,,,,3.711922,,,,,,,,,,,,,61ba38d3-58db-4b97-b16a-5b9958bbe955,1468,,"[59.8, 73.2]",3900577,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yannis Salibur,3122.0,Right Midfield,65,Marseille,147,"['09615fda-47aa-46bd-b5ec-eaf40dea906d', 'be92dfa3-0561-4941-9832-fd96344c1621', 'fa402e77-7a1d-4b2e-8778-16faf1d90b31']",21,,,,,,,,,,,,,,,,,,Guingamp,142,00:37:21.053,Carry,True
,,,,,"[84.7, 59.8]",,,,,,,,,,0.144164,,,,,,,,,,,,,f76e321f-76a0-4665-ab2e-7db86bc7795b,1472,,"[84.7, 59.8]",3900577,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Mathis,401512.0,Right Defensive Midfield,65,Marseille,147,"['0b05dcd5-7411-42f7-ae7a-41042e6af23e', '0e78081a-c356-4ca2-895a-3df742a86d92']",25,,,,,,,,,,,,,,,,,,Guingamp,142,00:37:25.549,Carry,
,,,,,"[24.6, 17.8]",,,,,,,,,,1.127297,,,,,,,,,,,,,d419caf6-f0f9-4637-a974-0c4ff7c3119a,1480,,"[24.6, 17.8]",3900577,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdelaziz Barrada,23933.0,Right Wing,67,Marseille,147,"['00873d29-d435-4657-adfe-0c3f744fc5cf', '8762060e-411f-4c79-ba04-ae47b85d70c6']",6,,,,,,,,,,,,,,,,,,Marseille,147,00:38:06.632,Carry,
,,,,,"[41.1, 19.8]",,,,,,,,,,1.132448,,,,,,,,,,,,,5067a603-af35-42f3-91f7-5bba7edce461,1483,,"[33.8, 28.4]",3900577,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lassana Diarra,3181.0,Right Center Midfield,67,Marseille,147,"['a6dadcaa-468a-467a-baa9-72b53f8e864c', 'b965fedf-d5f4-4faa-a532-703210803273', 'bab6488c-e35a-4822-896e-ac8eea866137']",9,,,,,,,,,,,,,,,,,,Marseille,147,00:38:09.017,Carry,True
