50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9bf0248-d2b3-4b30-ad3f-7a189d4ef828,3170,,,"[102.9, 18.6]",3901160,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Bedoya,12351.0,Right Midfield,176,Nantes,144,['cea6f6fc-488e-4b2f-8448-811eb00e207b'],19,,,,,,,,,,,,,,,,,Nantes,144,00:39:19.829,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59fe7b46-72cc-4b05-903e-3129ff14f736,3173,,,"[54.7, 74.9]",3901160,84,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kylian Mbappé Lottin,3009.0,Right Wing,177,AS Monaco,129,"['9e68c92c-c6c5-4f3e-8052-6016ad006f81', 'a41b180d-239a-4868-8e15-ef093c42cd18']",55,,,,,,,,,,,,,,,,,AS Monaco,129,00:39:55.009,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bbfe251-f178-47db-ba6c-a23dfeb92a23,3175,,,"[64.0, 73.7]",3901160,84,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Vágner Silva de Souza,18953.0,Center Forward,177,AS Monaco,129,"['053d0a81-c067-4adf-b9dd-7422fc283615', 'a41b180d-239a-4868-8e15-ef093c42cd18']",55,,,,,,,,,,,,,,,,,AS Monaco,129,00:39:55.046,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f229962f-47a0-4bde-9c4e-f11982827b7b,3179,,,"[64.8, 72.4]",3901160,84,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kylian Mbappé Lottin,3009.0,Right Wing,177,AS Monaco,129,['3f7d8eb4-fedc-4a5b-855d-6c16e33a1def'],57,,,,,,,,,,,,,,,,,AS Monaco,129,00:39:57.877,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5c79b0a-ad4f-4b05-9bd5-4aca479a1daa,3181,,,"[58.6, 5.2]",3901160,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Audel,401477.0,Left Midfield,178,Nantes,144,['13102848-4621-4079-a3c1-151944f9f087'],58,,,,,,,,,,,,,,,,,Nantes,144,00:39:58.727,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1dd48ae-2045-4ac0-8caf-7fcfcf592d1c,3187,,,"[77.2, 4.0]",3901160,85,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Johan Audel,401477.0,Left Midfield,179,Nantes,144,['96882bca-fcfe-4330-8e9a-36ec861605b3'],4,,,,,,,,,,,,,,,,,Nantes,144,00:40:04.427,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3d7eb07-d917-43e3-9966-db0222cada69,3191,,,"[72.2, 9.8]",3901160,85,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Guillaume Gillet,4380.0,Right Defensive Midfield,179,Nantes,144,['0ec516f2-64d4-4318-a859-98e34a363e45'],6,,,,,,,,,,,,,,,,,Nantes,144,00:40:06.827,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc7719e9-c2ba-4ef4-b060-5f5805c28ffb,3194,,,"[98.6, 61.6]",3901160,85,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alejandro Bedoya,12351.0,Right Midfield,179,Nantes,144,['b46f0dac-3c3d-427b-aadc-eafa2160594e'],11,,,,,,,,,,,,,,,,,Nantes,144,00:40:11.425,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60881c51-2e1f-4150-9837-e5a886eb7dd8,3196,,,"[30.2, 19.7]",3901160,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,180,AS Monaco,129,['0530dfc0-53b7-41e6-97eb-8c35180cc5d2'],12,,,,,,,,,,,,,,,,,AS Monaco,129,00:40:12.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06ad8e53-e7d2-4d91-b433-256c63e3bb43,3200,,,"[63.2, 2.1]",3901160,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,180,AS Monaco,129,['d6351c6d-4611-49a6-a85f-45940d7ef50c'],18,,,,,,,,,,,,,,,,,AS Monaco,129,00:40:18.192,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3902a6f-d92c-4dd3-afef-1d9037aa2f85,3203,,,"[98.6, 42.5]",3901160,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vágner Silva de Souza,18953.0,Center Forward,180,AS Monaco,129,['92f90859-5859-4993-b6d5-19aca20e501a'],22,,,,,,,,,,,,,,,,,AS Monaco,129,00:40:22.555,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fad71731-7567-4b62-aef5-9f9f74fa4bb0,3205,,,"[30.4, 46.9]",3901160,85,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Rémi Gomis,401478.0,Left Defensive Midfield,181,Nantes,144,['06e306a1-aac5-40da-8a0c-981e924eeae9'],23,,,,,,,,,,,,,,,,,Nantes,144,00:40:23.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49993c3f-7e95-4c14-9f20-f7e8cf9c46e3,3208,,,"[57.8, 43.4]",3901160,85,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Kolbeinn Sigþórsson,6284.0,Right Center Forward,181,Nantes,144,['3a1ee21a-aefd-4290-b2c6-b738758da744'],26,,,,,,,,,,,,,,,,,Nantes,144,00:40:26.778,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f7b8b86-7e61-4438-a08f-498038a2463b,3214,,,"[50.0, 65.2]",3901160,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Raggi,3374.0,Right Back,182,AS Monaco,129,['fa0f996a-c827-4a42-b724-8d6cb2ec2bfe'],31,,,,,,,,,,,,,,,,,AS Monaco,129,00:40:31.299,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78b7ef06-3a17-4149-bd7b-1c0b0e30be2a,3216,,,"[57.1, 64.6]",3901160,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,182,AS Monaco,129,['a0c7e996-a6de-4de5-9f57-47007ed515e0'],32,,,,,,,,,,,,,,,,,AS Monaco,129,00:40:32.272,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e20e88c-0950-4358-880e-63f86993ab83,3220,,,"[99.3, 67.4]",3901160,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Right Wing,182,AS Monaco,129,['5d546868-69f4-4114-a72c-fca201d992f3'],35,,,,,,,,,,,,,,,,,AS Monaco,129,00:40:35.461,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83e17649-dd19-4671-a35a-927b1cc8848d,3227,,,"[38.0, 9.0]",3901160,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guillaume Gillet,4380.0,Right Defensive Midfield,183,Nantes,144,['27cd8614-2f4b-44b9-8335-a16089030173'],44,,,,,,,,,,,,,,,,,Nantes,144,00:40:44.719,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59110e1a-cdf2-422a-b973-0b3c83a35eb9,3229,,,"[50.3, 3.5]",3901160,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lorik Agim Cana,10936.0,Left Center Back,183,Nantes,144,['1cc608a9-c9db-4064-88f9-06816fc20f93'],47,,,,,,,,,,,,,,,,,Nantes,144,00:40:47.138,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840f7f3f-b93c-42c4-b012-e881a563605c,3235,,,"[91.1, 14.9]",3901160,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kolbeinn Sigþórsson,6284.0,Right Center Forward,185,Nantes,144,['abf0ddfb-464d-4419-8c35-27061b90fda1'],41,,,,,,,,,,,,,,,,,Nantes,144,00:41:41.314,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dd4c5f0-c65d-4b9e-b343-23a364af6aa2,3238,,,"[52.2, 72.4]",3901160,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Right Wing,185,Nantes,144,['b81284aa-2e3f-48ec-be3a-69ad13531e20'],43,,,,,,,,,,,,,,,,,AS Monaco,129,00:41:43.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb99336a-96af-4333-8581-c08cfe4525da,3240,,,"[64.9, 18.2]",3901160,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guillaume Gillet,4380.0,Right Defensive Midfield,185,Nantes,144,['f75ebf59-b4eb-438a-a44b-b5d50545718f'],45,,,,,,,,,,,,,,,,,Nantes,144,00:41:45.105,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4b574fc-4f21-4cf4-885a-73014c9c0d2f,3243,,,"[55.3, 14.9]",3901160,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lorik Agim Cana,10936.0,Left Center Back,185,Nantes,144,['de7df015-ee04-46e4-9331-3d53647edef1'],51,,,,,,,,,,,,,,,,,Nantes,144,00:41:51.347,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43181638-0ece-4fb9-8f92-fd3b24f51ed8,3246,,,"[92.3, 33.0]",3901160,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kolbeinn Sigþórsson,6284.0,Right Center Forward,185,Nantes,144,['1f3a9b3c-918c-41c6-a9e3-0e9c7242d1dc'],55,,,,,,,,,,,,,,,,,Nantes,144,00:41:55.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4819577f-5bd4-45df-acde-1c9ffb3bdb88,3249,,,"[44.1, 56.5]",3901160,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Toulalan,3406.0,Left Defensive Midfield,186,AS Monaco,129,"['a165cf35-7df2-4063-8d24-e321f76f637d', 'd39d92c9-960e-4216-ac54-53111ac32b28']",58,,,,,,,,,,,,,,,,,AS Monaco,129,00:41:58.469,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19b24446-4592-4a2e-95d5-74bce0362d02,3253,,,"[53.9, 61.5]",3901160,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Center Attacking Midfield,186,AS Monaco,129,"['a8d7759e-1e8e-4c4f-aa42-d749fe56f376', 'c4bc3fc0-0c1f-4549-b7d1-ea82c416529c', 'e721e479-cb74-4666-96c0-a3faf10c3745']",0,,,,,,,,,,,,,,,,,AS Monaco,129,00:42:00.960,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,059caf52-2759-4170-9dea-1f94c51ba319,3259,,,"[51.0, 10.6]",3901160,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wilfried Moimbé,4249.0,Left Back,187,Nantes,144,['58b71c1a-7d68-4b70-9559-06b76f59462b'],5,,,,,,,,,,,,,,,,,Nantes,144,00:42:05.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b25245a0-72a5-461b-843b-a54415ad4394,3267,,,"[102.4, 47.7]",3901160,88,,,,,,,,,,,,,,,,,,,,,,,2,Other,Kolbeinn Sigþórsson,6284.0,Right Center Forward,189,AS Monaco,129,['5bd9de25-af65-4aed-8c80-2940873c354c'],44,,,,,,,,,,,,,,,,,Nantes,144,00:43:44.180,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a5c8308-504c-416b-9df3-a537f4d282b0,3270,,,"[109.6, 39.3]",3901160,88,,,,,,,,,,,,,,,,,,,,,,,2,Other,Wilfried Moimbé,4249.0,Left Back,189,AS Monaco,129,['2b9cf63b-1be9-47fc-9bd2-f46b3bef11b8'],45,,,,,,,,,,,,,,,,,Nantes,144,00:43:45.463,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990bfce5-0324-4d27-b800-565bc3cf8671,3275,,,"[63.2, 78.7]",3901160,88,,,,,,,,,,,,,,,,,,,,,,,2,Other,João Filipe Iria Santos Moutinho,3168.0,Center Attacking Midfield,189,AS Monaco,129,['40c75b42-a244-4851-be2b-5001215d0474'],59,,,,,,,,,,,,,,,,,AS Monaco,129,00:43:59.603,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3ebe0d9-fec1-4285-b88d-aa9b225880bd,3277,,,"[77.9, 77.0]",3901160,89,,,,,,,,,,,,,,,,,,,,,,,2,Other,Kylian Mbappé Lottin,3009.0,Right Wing,189,AS Monaco,129,['b7cc4cd7-c71b-48d2-98d1-5561da774118'],1,,,,,,,,,,,,,,,,,AS Monaco,129,00:44:01.622,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c54a34f5-d475-42e0-894d-21f0fba8d875,3286,,,"[78.4, 6.4]",3901160,90,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yacine Bammou,3319.0,Left Center Forward,190,Nantes,144,['2fd6b3aa-a455-4f48-bc32-fb7e916ec06d'],16,,,,,,,,,,,,,,,,,Nantes,144,00:45:16.844,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec456174-1048-4966-a04b-5424b70520b6,3290,,,"[76.7, 6.0]",3901160,90,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kolbeinn Sigþórsson,6284.0,Right Center Forward,190,Nantes,144,['f23445cc-0cdf-4f8a-a6c5-3d7205ab7daa'],19,,,,,,,,,,,,,,,,,Nantes,144,00:45:19.396,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b777855-59ad-47ae-b325-7e2fb5f0f6e7,3298,,,"[67.9, 10.2]",3901160,90,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Guillaume Gillet,4380.0,Right Defensive Midfield,190,Nantes,144,['56d263a9-7ecc-41f5-a9b1-ca22ce02b857'],23,,,,,,,,,,,,,,,,,Nantes,144,00:45:23.140,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e8e8b01-e3f0-408b-8eaf-15881a318f3b,3301,,,"[54.0, 37.2]",3901160,90,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Right Center Back,190,Nantes,144,['2ce874db-5223-461a-8a0f-649a330a664f'],26,,,,,,,,,,,,,,,,,Nantes,144,00:45:26.273,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94aab059-e583-4291-b479-e0b51a273ffd,3304,,,"[71.7, 72.6]",3901160,90,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Youssouf Sabaly,3404.0,Right Back,190,Nantes,144,['edb65f61-6f76-406b-a6c8-0ef1beea879c'],29,,,,,,,,,,,,,,,,,Nantes,144,00:45:29.915,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e406708-02c8-43a8-b475-48aca2fb1918,3307,,,"[91.1, 58.7]",3901160,90,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alejandro Bedoya,12351.0,Right Midfield,190,Nantes,144,['79894ef3-b34b-48dd-86e0-43550b0fe800'],31,,,,,,,,,,,,,,,,,Nantes,144,00:45:31.170,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690e92f2-3d7f-4fdf-be67-f5f6c197daab,3311,,,"[92.3, 71.3]",3901160,90,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alejandro Bedoya,12351.0,Right Midfield,191,Nantes,144,"['19cf35ee-8c02-4857-9767-d408758f4e15', '85358ef8-47bc-40d3-941c-3fabc7326a38']",39,,,,,,,,,,,,,,,,,Nantes,144,00:45:39.041,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ec7bf23-20e0-4c11-a134-60887fb60cde,3314,,,"[83.1, 77.2]",3901160,90,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Youssouf Sabaly,3404.0,Right Back,191,Nantes,144,['5f2b9cd6-31d3-44de-94b0-89541f70cc3e'],40,,,,,,,,,,,,,,,,,Nantes,144,00:45:40.048,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32a994f4-f3b1-48ab-b751-3ce25ba64c7d,3319,,,"[29.9, 9.6]",3901160,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Toulalan,3406.0,Left Defensive Midfield,192,AS Monaco,129,['bc612bc4-3196-4804-8552-81b3e0ba52db'],42,,,,,,,,,,,,,,,,,AS Monaco,129,00:45:42.383,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2f1c4b0-0875-48db-9579-3751d3b64fff,3322,,,"[51.8, 15.2]",3901160,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vágner Silva de Souza,18953.0,Center Forward,192,AS Monaco,129,['e6e25ae0-6301-42a8-a7d4-40895687b2c3'],44,,,,,,,,,,,,,,,,,AS Monaco,129,00:45:44.843,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a42a81aa-4712-4a71-9abb-e5ed5869b365,3328,,,"[78.4, 56.6]",3901160,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kolbeinn Sigþórsson,6284.0,Right Center Forward,193,Nantes,144,['4d5a1998-7f5d-48cf-91e6-d647227ff76a'],48,,,,,,,,,,,,,,,,,Nantes,144,00:45:48.008,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7f4e9e4-a468-45e9-a906-28def34001a2,3331,,,"[76.3, 35.1]",3901160,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yacine Bammou,3319.0,Left Center Forward,193,Nantes,144,['4eb5d3be-b631-48d6-a956-9458e1f08f56'],50,,,,,,,,,,,,,,,,,Nantes,144,00:45:50.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187d038-d678-4594-b77b-9fb60322233c,3333,,,"[69.6, 35.1]",3901160,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guillaume Gillet,4380.0,Right Defensive Midfield,193,Nantes,144,['b9fcc39e-2d62-46d3-86ab-2b0e68eeeab2'],51,,,,,,,,,,,,,,,,,Nantes,144,00:45:51.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbf2be5d-0975-48dd-b609-582bd0b3969d,3341,,,"[87.3, 64.9]",3901160,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Youssouf Sabaly,3404.0,Right Back,193,Nantes,144,"['567e0e59-ced2-4a65-929c-8c023b3e8c7d', '9c10fe48-b24e-41bb-8269-d53e48b8ac2c']",56,,,,,,,,,,,,,,,,,Nantes,144,00:45:56.930,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e596fbc1-df61-4bc9-88f1-64de965f3acf,3344,,,"[75.5, 70.8]",3901160,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Bedoya,12351.0,Right Midfield,193,Nantes,144,['8d18e0d8-c98d-4bb6-923d-e7d30ec1cfca'],59,,,,,,,,,,,,,,,,,Nantes,144,00:45:59.063,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cb888e5-57f7-4882-9b33-7df857e5f88f,3347,,,"[101.2, 65.8]",3901160,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guillaume Gillet,4380.0,Right Defensive Midfield,193,Nantes,144,['da55d537-1e76-458b-aace-3685049105b4'],1,,,,,,,,,,,,,,,,,Nantes,144,00:46:01.670,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5b092e1-33d9-431e-a616-ce8226e1e731,3349,,,"[32.8, 13.4]",3901160,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Center Attacking Midfield,194,AS Monaco,129,['45828209-9613-402d-aaa5-fb2475bf1153'],2,,,,,,,,,,,,,,,,,AS Monaco,129,00:46:02.532,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886d1003-6c23-49b0-b5af-125d6febb64c,3351,,,"[26.5, 11.0]",3901160,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,194,AS Monaco,129,['3291946f-30b0-4df8-a6eb-d17b3644da52'],3,,,,,,,,,,,,,,,,,AS Monaco,129,00:46:03.395,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b0efb7c-d5b6-45d3-804c-1909e2913a37,3353,,,"[51.4, 31.5]",3901160,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vágner Silva de Souza,18953.0,Center Forward,194,AS Monaco,129,['e3680c12-54f4-472b-8f83-290b93e395fd'],6,,,,,,,,,,,,,,,,,AS Monaco,129,00:46:06.701,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d108546-4189-4003-a6ca-1527546040a5,3355,,,"[99.5, 35.4]",3901160,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kolbeinn Sigþórsson,6284.0,Right Center Forward,195,Nantes,144,['dd813ded-b09d-4adf-8627-de5515415af7'],10,,,,,,,,,,,,,,,,,Nantes,144,00:46:10.622,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70b28ba3-6c4e-4a06-ac2f-e3b751f3538f,3362,,,"[68.3, 4.3]",3901160,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wilfried Moimbé,4249.0,Left Back,195,Nantes,144,['031482cd-6ffd-442a-b53e-0e6aa3a8ccd7'],17,,,,,,,,,,,,,,,,,Nantes,144,00:46:17.433,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef0b1ed2-16eb-4227-92fa-ed58e2ced3ad,3365,,,"[82.6, 3.5]",3901160,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Bedoya,12351.0,Right Midfield,195,Nantes,144,['ad1c3d67-9530-4087-9b8b-2107168b7844'],19,,,,,,,,,,,,,,,,,Nantes,144,00:46:19.377,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40130800-7995-4cf4-918d-badb14258574,3367,,,"[70.3, 74.7]",3901160,91,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vágner Silva de Souza,18953.0,Center Forward,196,AS Monaco,129,['1bf98621-9feb-4b83-a671-e94b4b91a9f8'],30,,,,,,,,,,,,,,,,,AS Monaco,129,00:46:30.219,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74b9b36a-6473-4a52-adfa-8efbb7314be8,3372,,,"[51.9, 1.4]",3901160,91,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alejandro Bedoya,12351.0,Right Midfield,196,AS Monaco,129,['2e4b5769-2063-4fd1-8f20-8bc837c12758'],35,,,,,,,,,,,,,,,,,Nantes,144,00:46:35.521,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ad9a87e-f7b7-4325-8df3-8c109582e393,3374,,,"[104.9, 66.9]",3901160,91,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vágner Silva de Souza,18953.0,Center Forward,197,AS Monaco,129,['6fab8c49-6e7d-467a-b520-fee32ce3e113'],49,,,,,,,,,,,,,,,,,AS Monaco,129,00:46:49.994,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148f8027-a565-44e0-a1da-bac8418221d2,3376,,,"[33.8, 15.3]",3901160,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rémi Gomis,401478.0,Left Defensive Midfield,198,Nantes,144,['c9ae1d03-df18-4b0a-b4bd-6f7d4a5401c3'],51,,,,,,,,,,,,,,,,,Nantes,144,00:46:51.918,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6ebba9e-4ba0-47c1-ab8d-de0fd9dcff50,3378,,,"[36.3, 6.8]",3901160,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Audel,401477.0,Left Midfield,198,Nantes,144,['c9e68ca9-ff32-4af0-892c-4d5b63847faa'],52,,,,,,,,,,,,,,,,,Nantes,144,00:46:52.941,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8497ba7-e9a7-4778-8a47-ed84a75b7b6a,3381,,,"[70.8, 14.4]",3901160,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Bedoya,12351.0,Right Midfield,198,Nantes,144,['08c990be-80f4-43a8-8ab7-6185d7d32c8b'],57,,,,,,,,,,,,,,,,,Nantes,144,00:46:57.492,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d292c26f-06f8-42ce-bf4c-bb3a35a49a4f,3384,,,"[5.9, 49.2]",3901160,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danijel Subašić,3444.0,Goalkeeper,198,Nantes,144,['d763aa8e-91a5-460c-9605-1a6e6706d28a'],59,,,,,,,,,,,,,,,,,AS Monaco,129,00:46:59.436,Ball Receipt*,
