50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.166441,,,,,,,,,,,,8633d598-c9b3-48fc-aa19-d5b52daf1532,61,,,"[48.0, 6.9]",3901228,0,,,,0.720273,,Right Foot,,,"[57.8, 15.5]",,Ground Pass,,13.038404,,,Benjamin Jeannot,3552.0,,,,,,1,Regular Play,Romain Philippoteaux,7338.0,Left Midfield,4,Lorient,165,['a865c9b4-7852-4136-8c33-1192086a0707'],40,,,,,,,,,,,,,,,,,Lorient,165,00:00:40.432,Pass,
,,,,,,,,,,,,,,,,,,,1.113264,,,,,,,,,,,,bb63613c-d974-4967-98d1-dd135ef9d4fe,65,,,"[58.2, 11.1]",3901228,0,,,,2.0189414,,Right Foot,,,"[53.2, 21.5]",,Ground Pass,,11.539497,,,Walid Mesloub,7766.0,,,,,,1,Regular Play,Benjamin Jeannot,3552.0,Right Center Forward,4,Lorient,165,"['8526cd64-2ca1-4670-a12c-ea763a52fdb7', '94a2da3a-372a-4bf3-9999-6950f819f144']",43,,,,,,,,,,,,,,,,,Lorient,165,00:00:43.044,Pass,True
,,,,,,,,,,,,,,,,,,,1.628932,,,,,,,,,,,,7fb16fc0-5e99-48a5-9894-f2ab11bcb777,68,,,"[49.8, 24.1]",3901228,0,,,,1.3920033,,Right Foot,,,"[55.8, 57.3]",,High Pass,,33.737812,Incomplete,,Pape Abdou Paye,7392.0,,,,,,1,Regular Play,Walid Mesloub,7766.0,Left Defensive Midfield,4,Lorient,165,"['6aa58122-6ccd-439d-ad5b-eca304e7e704', 'b5d75426-0401-44c9-84de-96fd642daeaf']",45,,,,,,,,,,,,,,,,,Lorient,165,00:00:45.273,Pass,
,,,,,,,,,,,,,True,,,,,,2.776498,,,,,,,,,,,,b5d75426-0401-44c9-84de-96fd642daeaf,70,,,"[64.3, 22.8]",3901228,0,,,,-2.8216183,,Head,,,"[47.4, 17.2]",,High Pass,,17.803652,,,Benoît Assou-Ekotto,3047.0,,,,,Interception,1,Regular Play,Oussama Tannane,4265.0,Left Wing,5,Saint-Étienne,135,"['7fb16fc0-5e99-48a5-9894-f2ab11bcb777', 'b2287648-5404-4d22-bc04-6391039fee52']",46,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:46.902,Pass,
,,,,,,,,,,,,,,,,,,,0.938251,,,,,,,,,,,,15cad521-c3c4-459d-851b-641a5b50f644,74,,,"[47.6, 16.8]",3901228,0,,,,1.2433962,,Left Foot,,,"[51.2, 27.4]",,Low Pass,,11.194641,,,Jérémy Clément,7442.0,,,,,,1,Regular Play,Benoît Assou-Ekotto,3047.0,Left Back,5,Saint-Étienne,135,['3555b03b-4bf2-47e4-9909-3cccb9c7aa72'],50,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:50.358,Pass,
,,,,,,,,,,,,,,,,,,,4.045266,,,,,,,,,,,,210e11fb-e5f9-4b24-a3f2-4961ebdc374d,77,,,"[50.4, 28.0]",3901228,0,,,,2.7558582,,Left Foot,,,"[14.2, 42.7]",,Low Pass,,39.07083,,,Stéphane Ruffier,4259.0,,,,,,1,Regular Play,Jérémy Clément,7442.0,Left Defensive Midfield,5,Saint-Étienne,135,['476eb239-75e3-4131-a18b-3a5b61ef18de'],51,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:51.296,Pass,
,,,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,52fe3544-ccd4-4399-b5b1-c1ff69ea6489,79,,,"[15.5, 42.3]",3901228,0,,,,0.5750723,,Right Foot,,,"[26.3, 49.3]",,Ground Pass,,12.87012,,,Moustapha Bayal Sall,401468.0,,,,,,1,Regular Play,Stéphane Ruffier,4259.0,Goalkeeper,5,Saint-Étienne,135,['134f0104-ffb0-4b4a-9014-1e58d22c6b2a'],55,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:55.342,Pass,
,,,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,f4fd1de4-8e40-4a43-b93e-f9199a9e90fe,82,,,"[26.5, 50.1]",3901228,0,,,,0.18977873,,Left Foot,,,"[44.2, 53.5]",,Ground Pass,,18.023596,,,Fabien Lemoine,7200.0,,,,,,1,Regular Play,Moustapha Bayal Sall,401468.0,Right Center Back,5,Saint-Étienne,135,['89236fd4-f48b-48c8-8e2e-7f631a76c40b'],57,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:57.342,Pass,
,,,,,,,,,,,,,,,,,,,0.799998,,,,,,,,,,,,47c9084b-8d78-4ef8-8f96-39c680d7b143,85,,,"[43.4, 53.5]",3901228,1,,,,-1.4308716,,Right Foot,,,"[45.4, 39.3]",,Ground Pass,,14.340154,,,Jérémy Clément,7442.0,,,,,,1,Regular Play,Fabien Lemoine,7200.0,Right Defensive Midfield,5,Saint-Étienne,135,['71cbbc26-ccbc-4225-b0ef-455f236ba5c5'],0,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:00.142,Pass,
,,,,,,,,,,,,,,,,,,,1.562229,,,,,,,,,,,,5118e486-4e82-4902-94bf-d21b80563e71,87,,,"[45.4, 39.5]",3901228,1,,,,1.6858923,,Left Foot,,,"[43.4, 56.8]",,Ground Pass,,17.415224,,,Fabien Lemoine,7200.0,,,,,,1,Regular Play,Jérémy Clément,7442.0,Left Defensive Midfield,5,Saint-Étienne,135,['791c91f9-6bd8-41ea-adfe-e6471314fe08'],0,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:00.942,Pass,
,,,,,,,,,,,,,,,,,,,1.069302,,,,,,,,,,,,279c4621-7923-4873-ad15-7cc11a9ad5db,91,,,"[57.0, 60.2]",3901228,1,,,,1.6356404,,Right Foot,,,"[56.0, 75.6]",,Ground Pass,,15.432433,,,Kévin Théophile-Catherine,3413.0,,,,,,1,Regular Play,Fabien Lemoine,7200.0,Right Defensive Midfield,5,Saint-Étienne,135,['6cb1b999-c9e7-4522-9b5f-5b0cb77d0dbc'],4,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:04.853,Pass,
,,,,,,,,,,,,,,,,,,,0.937551,,,,,,,,,,,,a8cbbcb4-2249-4452-bfc1-4383639f379d,94,,,"[55.8, 76.6]",3901228,1,,,,-0.024534954,,Right Foot,,,"[72.1, 76.2]",,Ground Pass,,16.304907,,,Kévin Monnet-Paquet,4431.0,,,,,,1,Regular Play,Kévin Théophile-Catherine,3413.0,Right Back,5,Saint-Étienne,135,['9d67762a-530f-46fc-aaa8-a31905141a73'],6,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:06.510,Pass,
,,,,,,,,,,,,,,,,,,,1.128455,,,,,,,,,,,,90fc2f71-daf3-431a-8169-8f7e34a370c3,97,,,"[71.7, 74.4]",3901228,1,,,,-0.24958692,,Right Foot,,,"[81.9, 71.8]",,Ground Pass,,10.526158,,,Nolan Roux,3179.0,,,,,,1,Regular Play,Kévin Monnet-Paquet,4431.0,Right Wing,5,Saint-Étienne,135,"['b84c36ed-6c0b-4dff-abea-ae3a9b623e0d', 'fd130b4b-0142-445a-9dab-ad9a9f044daa']",7,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:07.448,Pass,True
,,,,,,,,,,,,,,,,,,,1.657029,,,,,,,,,,,,ecd54496-ab42-4987-89fc-833e6776512e,101,,,"[81.9, 74.6]",3901228,1,,,,-0.6972551,,Right Foot,,,"[93.6, 64.8]",,Ground Pass,,15.262044,,,Kévin Monnet-Paquet,4431.0,,,,,,1,Regular Play,Nolan Roux,3179.0,Center Forward,5,Saint-Étienne,135,"['9275f995-a803-448e-b760-2e25769d047b', 'c3e7934d-dfff-481e-9b35-15f608e125da']",9,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:09.288,Pass,True
,,,,,,,,,,,,,,,,,,,0.252739,,,,,,,,,,,,bc1c6046-d1d5-480f-9f8e-b1fd6e73bdfc,104,,,"[106.8, 72.8]",3901228,1,,,,-1.6010901,,Right Foot,,,"[106.6, 66.2]",,Low Pass,,6.6030297,Incomplete,,,,,,,,,1,Regular Play,Kévin Monnet-Paquet,4431.0,Right Wing,5,Saint-Étienne,135,['5629ec35-f08d-49e8-9232-cb2246b53ea2'],12,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:12.963,Pass,
,,,,,,,,,,,,,,,,,,,2.497047,,,,,,,,,,,,18260ded-2a05-44cb-9a18-93f067841b8c,106,,,"[117.1, 80.0]",3901228,1,,,,-1.5603528,,,,,"[117.5, 41.7]",,High Pass,,38.30209,Incomplete,,Kévin Monnet-Paquet,4431.0,,,,,Throw-in,1,From Throw In,Kévin Théophile-Catherine,3413.0,Right Back,6,Saint-Étienne,135,"['2c6f2273-fa8a-4524-825a-f123b6f2ac84', 'ffb8432a-23b0-41ff-a3d8-38a1cc4b8fd5']",36,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:36.480,Pass,
,,,,,,,,,,,,,,,,,,,1.631683,,,,,,,,,,,,0f504deb-5a77-448a-a9a3-f817f0560bdd,110,,,"[12.3, 34.0]",3901228,1,,,,0.81070924,,Keeper Arm,,,"[35.4, 58.3]",,Low Pass,,33.5276,,,Yann Jouffre,3102.0,,,,,,1,From Counter,Benjamin Lecomte,3008.0,Goalkeeper,7,Lorient,165,['14afe266-2b1e-4973-b60f-fcdef0f337ad'],40,,,,,,,,,,,,,,,,,Lorient,165,00:01:40.537,Pass,
,,,,,,,,,,,,,,,,,,,1.437264,,,,,,,,,,,,23d327db-6b5a-433b-9c31-1fb18fd9134b,114,,,"[47.2, 66.9]",3901228,1,,,,-0.9793573,,Right Foot,,,"[56.2, 53.5]",,Ground Pass,,16.14187,,,Benjamin Jeannot,3552.0,,,,,,1,From Counter,Yann Jouffre,3102.0,Right Midfield,7,Lorient,165,"['4774d042-b305-480b-b042-7069418ebef9', 'eaab9502-2f35-45bd-8b82-d0c1904dc1fa']",43,,,,,,,,,,,,,,,,,Lorient,165,00:01:43.862,Pass,True
