50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.888056,,,,,,,,,,,,,378e0d13-ab2a-4248-9173-d81d162f4331,2150,,,"[25.5, 71.8]",3900586,57,,,,-0.8329813,,Right Foot,,,"[31.5, 65.2]",,Ground Pass,,8.9196415,,,Guillaume Gillet,4380.0,,,,,,2,From Throw In,Lévy Koffi Djidji,3174.0,Right Center Back,133,Nantes,144,['87cc31df-1fd6-4dac-b134-f987cc997f3a'],39,,,,,,,,,,,,,,,,Nantes,144,00:12:39.877,Pass,
,,,,,,,,,,,,,,,,,,1.607679,,,,,,,,,,,,,dad48793-7fec-4038-be50-4ea68723386c,2153,,,"[29.4, 61.8]",3900586,57,,,,-1.5988264,,Right Foot,,,"[28.5, 29.7]",,Ground Pass,,32.112614,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,,2,From Throw In,Guillaume Gillet,4380.0,Left Defensive Midfield,133,Nantes,144,['6be2e146-6d39-4f96-bda3-cf25a9026fd6'],41,,,,,,,,,,,,,,,,Nantes,144,00:12:41.834,Pass,
,,,,,,,,,,,,,,,,,,1.606025,,,,,,,,,,,,,d3cb1291-3017-4d98-b3a0-d7b6bbecb94d,2156,,,"[34.3, 31.2]",3900586,57,,,,-0.68630856,,Right Foot,,,"[43.7, 23.5]",,Ground Pass,,12.151132,,,Adryan Oliveira Tavares,31687.0,,,,,,2,From Throw In,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,133,Nantes,144,['43e35caf-ddc1-44f3-b2be-7ab45df5f5ab'],44,,,,,,,,,,,,,,,,Nantes,144,00:12:44.762,Pass,
,,,,,,,,,,,,,,,,,,1.447513,,,,,,,,,,,,,c6514431-f311-4331-9a8d-f2e2e70245da,2159,,,"[53.7, 22.4]",3900586,57,,,,2.918116,,Right Foot,,,"[40.5, 25.4]",,Ground Pass,,13.536617,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,,2,From Throw In,Adryan Oliveira Tavares,31687.0,Left Wing,133,Nantes,144,['956fbe10-7019-4f4b-ac30-958db675028a'],52,,,,,,,,,,,,,,,,Nantes,144,00:12:52.108,Pass,
,,,,,,,,,,,,,,,,,,1.97816,,,,,,,,,,,,,e8134d7c-8737-4e1d-a840-bfe040dbef64,2162,,,"[40.1, 26.0]",3900586,57,,,,1.4848409,,Right Foot,,,"[43.9, 70.1]",,Low Pass,,44.263416,,,Lévy Koffi Djidji,3174.0,,True,,,,2,From Throw In,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,133,Nantes,144,['787231a2-7c7e-4ba0-8344-b87e879c95c8'],54,,,,,,,,,,,,,,,,Nantes,144,00:12:54.760,Pass,
,,,,,,,,,,,,,,,,,,1.555595,,,,,,,,,,,,,312014af-4b1f-4769-a74e-91bac7ac54c1,2165,,,"[62.7, 76.9]",3900586,58,,,,-0.5070985,,Right Foot,,,"[80.7, 66.9]",,Ground Pass,,20.59126,,,Johan Audel,401477.0,,,,,,2,From Throw In,Lévy Koffi Djidji,3174.0,Right Center Back,133,Nantes,144,['dd83e84b-9111-4582-8ea8-7a8158767cba'],0,,,,,,,,,,,,,,,,Nantes,144,00:13:00.529,Pass,
,,,,,,,,,,,,,,,,,,1.016971,,,,,,,,,,,,,552e0fc4-ed7e-4080-85db-4804340c5200,2169,,,"[80.9, 67.1]",3900586,58,,,,2.1397796,,Other,,,"[75.4, 75.7]",,Ground Pass,,10.20833,,,Youssouf Sabaly,3404.0,,,,,,2,From Throw In,Johan Audel,401477.0,Right Wing,133,Nantes,144,"['bc9c7a58-c2a0-40e1-b602-93f9ca7ec8f9', 'd7da6e97-a26e-4ce3-aeeb-66a3cf83437a']",2,,,,,,,,,,,,,,,,Nantes,144,00:13:02.090,Pass,True
,,,,,,,,,,,,,,,,,,0.839709,,,,,,,,,,,,,29809f31-5191-4ba5-80c8-f7c176446748,2171,,,"[75.6, 76.1]",3900586,58,,,,-1.7111713,,Right Foot,,,"[74.3, 66.9]",,Ground Pass,,9.291394,,,Adrien Thomasson,3375.0,,,,,,2,From Throw In,Youssouf Sabaly,3404.0,Right Back,133,Nantes,144,['90f0bada-3f3e-439f-bf28-4ef9a48bd177'],3,,,,,,,,,,,,,,,,Nantes,144,00:13:03.107,Pass,
,,,,,,,,,,,,,,,,,,2.063611,,,,,,,,,,,,,51526449-952b-4b18-b089-df7fb009fc05,2174,,,"[72.4, 60.3]",3900586,58,,,,-1.7517228,,Right Foot,,,"[67.9, 35.7]",,Ground Pass,,25.008198,,,Guillaume Gillet,4380.0,,,,,,2,From Throw In,Adrien Thomasson,3375.0,Right Defensive Midfield,133,Nantes,144,['3618c29d-2e12-4434-829d-1207122af51d'],5,,,,,,,,,,,,,,,,Nantes,144,00:13:05.977,Pass,
,,,,,,,,,,,,,,,,,,1.783595,,,,,,,,,,,,,1ef57035-37ea-47bc-910b-924cff741a05,2177,,,"[75.8, 27.1]",3900586,58,,,,-1.1529303,,Right Foot,,,"[87.3, 1.2]",,Ground Pass,,28.338314,,,Ermir Lenjani,10746.0,,,,,,2,From Throw In,Guillaume Gillet,4380.0,Left Defensive Midfield,133,Nantes,144,['181303da-42f4-4ac8-84ab-23c869dca2d7'],9,,,,,,,,,,,,,,,,Nantes,144,00:13:09.416,Pass,
,,,,,,,,,,,,,,,,,,1.067974,,,,,,,,,,,,,93310992-079a-4da0-803e-ddfad93873c5,2179,,,"[87.8, 1.2]",3900586,58,,,,2.6516354,,Left Foot,,,"[81.8, 4.4]",,Ground Pass,,6.8,,,Guillaume Gillet,4380.0,,,,,,2,From Throw In,Ermir Lenjani,10746.0,Left Back,133,Nantes,144,['f2d85843-0d60-433a-9697-a81ad4b66f95'],11,,,,,,,,,,,,,,,,Nantes,144,00:13:11.199,Pass,
,,,,,,,,,,,,,,,,,,1.686857,,,,,,,,,,,,,85113202-cae0-4b3c-843b-1848c2777e37,2182,,,"[82.0, 4.4]",3900586,58,,,,1.8535758,,Right Foot,,,"[74.3, 30.9]",,Ground Pass,,27.596014,,,Adrien Thomasson,3375.0,,,,,,2,From Throw In,Guillaume Gillet,4380.0,Left Defensive Midfield,133,Nantes,144,['5aa7a6de-271a-46c6-a88f-b8bf84a36b73'],13,,,,,,,,,,,,,,,,Nantes,144,00:13:13.932,Pass,
,,,,,,,,,,,,,,,,,,0.827391,,,,,,,,,,,,,e0444152-6e2d-4b51-bd26-1909cf2fcea3,2185,,,"[74.7, 39.3]",3900586,58,,,,0.06442684,,Right Foot,,,"[87.1, 40.1]",,Ground Pass,,12.425779,,,Johan Audel,401477.0,,,,,,2,From Throw In,Adrien Thomasson,3375.0,Right Defensive Midfield,133,Nantes,144,['bead1d24-acae-4313-8abf-606c6bd878aa'],16,,,,,,,,,,,,,,,,Nantes,144,00:13:16.948,Pass,
,,,,,,,,,,,,,,,,,,0.587094,,,,,,,,,,,,,92d0fc0c-cc10-4cff-aa25-4c20933fab48,2188,,,"[87.1, 40.1]",3900586,58,,,,0.30865088,,No Touch,,,"[94.0, 42.3]",,Ground Pass,,7.242237,True,,Alejandro Bedoya,12351.0,,,,,,2,From Throw In,Johan Audel,401477.0,Right Wing,133,Nantes,144,['7c2a3db9-e7b2-4684-88f3-cb50d8be24c9'],17,,,,,,,,,,,,,,,,Nantes,144,00:13:17.815,Pass,
,,,,,,,,,,,,,,,,,,0.552521,,,,,,,,,,,,,fd0a6403-03d9-41c9-bad9-d821622179a4,2192,,,"[94.0, 42.1]",3900586,58,,,,2.7583084,,Right Foot,,,"[87.8, 44.6]",,Ground Pass,,6.685058,,,Johan Audel,401477.0,,,,,,2,From Throw In,Alejandro Bedoya,12351.0,Center Attacking Midfield,133,Nantes,144,['227fcc0b-8b27-4e43-a65d-b8b5487cbc7f'],19,,,,,,,,,,,,,,,,Nantes,144,00:13:19.172,Pass,
,,,,,,,,,,,,,,,,,,0.699352,,,,,,,,,,,,,4db30854-d76b-4898-80ed-f1540345be33,2196,,,"[87.5, 44.6]",3900586,58,,,,3.0890095,,Left Foot,,,"[81.8, 44.9]",,Ground Pass,,5.707889,,,Adrien Thomasson,3375.0,,,,,,2,From Throw In,Johan Audel,401477.0,Right Wing,133,Nantes,144,"['974f8656-daa9-4556-9237-54b46d2b2ec6', 'b7f1c3a7-0237-4030-998a-23f20b16acc9']",20,,,,,,,,,,,,,,,,Nantes,144,00:13:20.603,Pass,True
,,,,,,,,,,,,,,,,,,3.407508,,,,,,,,,,,,,76e03365-93c2-4332-ba60-705a7caf40ab,2199,,,"[89.5, 52.1]",3900586,58,,,,-0.7967429,,Right Foot,,,"[120.0, 20.9]",,High Pass,,43.631294,,Out,,,,,,,,2,From Throw In,Adrien Thomasson,3375.0,Right Defensive Midfield,133,Nantes,144,,23,,,,,,,,,,,,,,,,Nantes,144,00:13:23.859,Pass,
,,,,,,,,,,,,,,,,,,3.246149,,,,,,,,,,,,,6b238538-de57-4066-ad31-4f5ce3ff62d1,2200,,,"[7.0, 44.1]",3900586,58,,,,0.353558,,Right Foot,,,"[72.3, 68.2]",,High Pass,,69.605316,,Incomplete,Jimmy Briand,3213.0,,,,,Goal Kick,2,From Goal Kick,Jonas Lössl,3322.0,Goalkeeper,134,Guingamp,142,"['722733e0-f43d-4a32-b7bc-68db590dfb0a', 'dcfe38ab-0296-4883-94bb-bb1eec3eb562']",54,,,,,,,,,,,,,,,,Guingamp,142,00:13:54.991,Pass,
,,,,,,,,,,,,,,,,,,3.112584,,,,,,,,,,,,,6186abff-c489-4cc1-844e-ccae13ab7f7f,2204,,,"[35.4, 0.8]",3900586,58,,,,-0.08216752,,Head,,,"[43.9, 0.1]",,High Pass,,8.528775,,,Adryan Oliveira Tavares,31687.0,,,,,Recovery,2,From Goal Kick,Ermir Lenjani,10746.0,Left Back,134,Guingamp,142,['610d0018-bb1b-4b9b-873d-e873a13113a2'],59,,,,,,,,,,,,,,,,Nantes,144,00:13:59.428,Pass,
,,,,,,,,,,,,,,,,,,1.612354,,,,,,,,,,,,,a97aa953-cb64-48ac-a2e2-ec18b98d8e63,2210,,,"[50.1, 0.1]",3900586,59,,,,0.08931399,,,,,"[70.2, 1.9]",,High Pass,,20.180435,,Incomplete,Kolbeinn Sigþórsson,6284.0,,,,,Throw-in,2,From Throw In,Ermir Lenjani,10746.0,Left Back,135,Nantes,144,"['8f379d45-7317-4eb5-b841-078e75e246cb', '91726f45-d38e-43da-8267-030363671ebe']",11,,,,,,,,,,,,,,,,Nantes,144,00:14:11.135,Pass,
,,,,,,,,,,,,,,,,,,0.75371,,,,,,,,,,,,,8f379d45-7317-4eb5-b841-078e75e246cb,2212,,,"[49.9, 78.2]",3900586,59,,,,-0.28029966,,Head,,,"[56.5, 76.3]",,Low Pass,,6.868042,,,Lionel Mathis,401512.0,,,,,Interception,2,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,135,Nantes,144,"['78ad9a2e-4976-4909-b39d-26523d94b8dc', 'a97aa953-cb64-48ac-a2e2-ec18b98d8e63']",12,,,,,,,,,,,,,,,,Guingamp,142,00:14:12.747,Pass,
,,,,,,,,,,,,,,,,,,0.674537,,,,,,,,,,,,,f6c2ec53-195c-4eb8-8a93-501d1aeb6faa,2217,,,"[52.4, 79.7]",3900586,59,,,,-0.16644569,,Right Foot,,,"[64.9, 77.6]",,Ground Pass,,12.675173,,Incomplete,Yannis Salibur,3122.0,,,,,,2,From Throw In,Lionel Mathis,401512.0,Right Defensive Midfield,135,Nantes,144,"['9b14befd-a515-421c-8c2d-9db0803ed99b', 'c25ddf03-4107-46f3-92fd-234af0db31d0', 'cf70f4e5-0063-4bb7-909d-5ef21c382112', 'eacb8909-8977-4384-98ef-2b0a96a3155a']",16,,,,,,,,,,,,,,,,Guingamp,142,00:14:16.069,Pass,True
,,,,,,,,,,,,,,,,,,0.971261,,,,,,,,,,,,,e67b3f6d-7e92-4c36-a971-1d8b7a735aeb,2224,,,"[58.0, 7.4]",3900586,59,,,,1.5326469,,Left Foot,,,"[58.5, 20.5]",,Ground Pass,,13.109538,,,Adrien Thomasson,3375.0,,,,,,2,From Throw In,Ermir Lenjani,10746.0,Left Back,135,Nantes,144,"['3fda51d7-935d-48bc-aa01-fed6d409b6c1', '42aafc93-9884-46d1-94a4-c81d0885ae48']",18,,,,,,,,,,,,,,,,Nantes,144,00:14:18.524,Pass,True
,,,,,,,,,,,,,,,,,,2.463525,,,,,,,,,,,,,483bb2d8-dd14-4138-8405-80cca9eebf0f,2228,,,"[66.4, 35.0]",3900586,59,,,,1.0206841,,Right Foot,,,"[88.6, 71.2]",,High Pass,,42.465046,,,Youssouf Sabaly,3404.0,,,,,,2,From Throw In,Adrien Thomasson,3375.0,Right Defensive Midfield,135,Nantes,144,"['0cc0ebea-8b09-4412-9d83-0237518bdedd', '541c2f8f-63b5-4cc5-b904-6fb943172539']",22,,,,,,,,,,,,,,,,Nantes,144,00:14:22.269,Pass,True
,,,,,,,,,,,,,,,,,,0.537917,,,,,,,,,,,,,ec612e81-c1b1-434e-8941-b7cbc6c91933,2231,,,"[93.5, 63.9]",3900586,59,,,,-1.4045138,,Right Foot,,,"[95.9, 49.6]",,Ground Pass,,14.5,,,Johan Audel,401477.0,,,,,,2,From Throw In,Youssouf Sabaly,3404.0,Right Back,135,Nantes,144,['ec7ec845-aa10-46f1-abb9-1c17572d6823'],28,,,,,,,,,,,,,,,,Nantes,144,00:14:28.216,Pass,
,,,,,,,,,,,,,,,,,,4.18003,,,,,,,,,,,,,7ebf4f31-66ff-498c-9ca7-50944f21f1ad,2234,,,"[97.2, 49.8]",3900586,59,,,,-0.9412406,,Left Foot,,,"[120.0, 18.5]",,High Pass,,38.723766,,Out,,,,,,,,2,From Throw In,Johan Audel,401477.0,Right Wing,135,Nantes,144,,29,,,,,,,,,,,,,,,,Nantes,144,00:14:29.652,Pass,
,,,,,,,,,,,,,,,,,,2.783789,,,,,,,,,,,,,fe4d5a90-64c1-4b39-8c7a-1a2a774f20e8,2235,,,"[7.0, 44.1]",3900586,59,,,,0.037415687,,Right Foot,,,"[63.1, 46.2]",,High Pass,,56.13929,,Incomplete,,,,,,,Goal Kick,2,From Goal Kick,Jonas Lössl,3322.0,Goalkeeper,136,Guingamp,142,['e3cbeeee-05ac-46b1-ab0c-991c60986f17'],55,,,,,,,,,,,,,,,,Guingamp,142,00:14:55.762,Pass,
,,,,,,,,,,,,,,,,,,1.445335,,,,,,,,,,,,,e3cbeeee-05ac-46b1-ab0c-991c60986f17,2236,,,"[57.0, 33.9]",3900586,59,,,,-0.15188245,,Head,,,"[76.6, 30.9]",,High Pass,,19.828262,,Incomplete,Kolbeinn Sigþórsson,6284.0,,,,,Recovery,2,From Goal Kick,Adrien Thomasson,3375.0,Right Defensive Midfield,136,Guingamp,142,"['1ec95af9-d259-42f7-ac5f-5b9cd52b8039', 'ae75f20e-e508-47d5-bd5a-45fd0ebae962', 'fe4d5a90-64c1-4b39-8c7a-1a2a774f20e8']",58,,,,,,,,,,,,,,,,Nantes,144,00:14:58.546,Pass,
,,,,,,,,,,,,,,,,,,2.667658,,,,,,,,,,,,,354e569e-b71e-4230-be11-e044452539c2,2240,,,"[37.9, 54.3]",3900586,60,,,,-3.0587637,,Left Foot,,,"[11.4, 52.1]",,Ground Pass,,26.591164,,,Jonas Lössl,3322.0,,,,,,2,From Goal Kick,Jérémy Sorbon,3124.0,Left Center Back,136,Guingamp,142,['92a869b6-a632-43ab-98e5-15a992614efc'],1,,,,,,,,,,,,,,,,Guingamp,142,00:15:01.435,Pass,
,,,,,,,,,,,,,,,,,,4.074861,,,,,,,,,,,,,513221ec-19dd-4966-8ade-c8fb57cf9425,2243,,,"[11.4, 52.1]",3900586,60,,,,0.075867616,,Right Foot,,,"[70.6, 56.6]",,High Pass,,59.370785,,Incomplete,Jimmy Briand,3213.0,,,,,,2,From Goal Kick,Jonas Lössl,3322.0,Goalkeeper,136,Guingamp,142,"['744ff379-de38-4956-b56d-fed98560989b', 'ef59d49d-4ae1-437b-b840-a1b64c5d983a']",4,,,,,,,,,,,,,,,,Guingamp,142,00:15:04.222,Pass,
,,,,,,,,,,,,,,,,,,1.523865,,,,,,,,,,,,,ef59d49d-4ae1-437b-b840-a1b64c5d983a,2245,,,"[49.5, 23.5]",3900586,60,,,True,-0.19739556,,,,,"[62.5, 20.9]",,High Pass,,13.257451,,Incomplete,Adryan Oliveira Tavares,31687.0,,,,,Recovery,2,From Goal Kick,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,136,Guingamp,142,"['27c683e0-aa15-494e-8b84-7d5b72fe51ea', '37613ac1-aa90-49ae-807c-dba2dff50374', '513221ec-19dd-4966-8ade-c8fb57cf9425', 'cc4c9e08-4ecc-4e1e-a4ad-5f29b1f7110e']",8,,,,,,,,,,,,,,,,Nantes,144,00:15:08.297,Pass,True
,,,,,,,,,,,,,,,,,,1.293626,,,,,,,,,,,,,57e9ddc1-0183-4c47-bdba-b7dc844744b6,2251,,,"[59.5, 58.8]",3900586,60,,,,1.0431693,,Right Foot,,,"[67.6, 72.7]",,Ground Pass,,16.087883,,Incomplete,Yannis Salibur,3122.0,,,,,,2,From Goal Kick,Lionel Mathis,401512.0,Right Defensive Midfield,136,Guingamp,142,"['26165f6d-cb95-42ff-9bae-0733b87b2676', '91c60a93-aa6a-4820-b43c-ddeddc45edf3', 'f148afab-29a2-4f35-a79c-866987072ee0']",10,,,,,,,,,,,,,,,,Guingamp,142,00:15:10.383,Pass,True
,,,,,,,,,,,,,,,,,,1.041069,,,,,,,,,,,,,f148afab-29a2-4f35-a79c-866987072ee0,2254,,,"[52.5, 7.4]",3900586,60,,,,0.34270558,,Left Foot,,,"[72.4, 14.5]",,Ground Pass,,21.128654,,Incomplete,Kolbeinn Sigþórsson,6284.0,,,,,Interception,2,From Goal Kick,Ermir Lenjani,10746.0,Left Back,136,Guingamp,142,"['0492c111-9dc9-4c2e-9d5d-c4e36fe265fd', '06462fa7-c802-4f7a-8248-108d30b99602', '57e9ddc1-0183-4c47-bdba-b7dc844744b6', 'd7e2f515-5b3f-43a1-8df0-2c3ca587f5d6']",11,,,,,,,,,,,,,,,,Nantes,144,00:15:11.677,Pass,True
,,,,,,,,,,,,,,,,,,0.834802,,,,,,,,,,,,,185d33d6-c516-402a-bbc1-b42a7517cd67,2258,,,"[52.0, 63.7]",3900586,60,,,,-0.35672706,,Right Foot,,,"[68.1, 57.7]",,Ground Pass,,17.181677,,,Jimmy Briand,3213.0,,,,,,2,From Goal Kick,Christophe Kerbrat,2936.0,Right Center Back,136,Guingamp,142,['3c89e456-4510-4df3-8de2-2a0b805a7dc1'],13,,,,,,,,,,,,,,,,Guingamp,142,00:15:13.824,Pass,
,,,,,,,,,,,,,,,,,,2.699293,,,,,,,,,,,,,b55039d9-afb3-4bf3-aa8d-815d60680133,2264,,,"[75.8, 54.1]",3900586,60,,,,-0.6811899,,Right Foot,,,"[105.9, 29.7]",,High Pass,,38.747517,,Incomplete,,,,,,,Free Kick,2,From Free Kick,Lionel Mathis,401512.0,Right Defensive Midfield,137,Guingamp,142,['bb30f2ef-1edf-4538-9e32-459ad03aead1'],41,,,,,,,,,,,,,,,,Guingamp,142,00:15:41.347,Pass,
,,,,,,,,,,,,,,,,,,1.084368,,,,,,,,,,,,,f4095237-09c8-4faa-b5d8-018d67af5ff9,2266,,,"[21.5, 38.9]",3900586,60,,,True,0.119428925,,,,,"[39.0, 41.0]",,High Pass,,17.62555,,Incomplete,Kolbeinn Sigþórsson,6284.0,,,,,Recovery,2,From Free Kick,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,137,Guingamp,142,"['9eaddffb-4faa-4437-aa07-ac2be1cc3036', 'c0ad7d57-a9d0-4251-ab21-296914d86ad5', 'fda8f12f-ab42-4107-8f38-baecbb425461']",46,,,,,,,,,,,,,,,,Nantes,144,00:15:46.996,Pass,True
,,,,,,,,,,,,,,,,,,2.201152,,,,,,,,,,,,,17a9c171-8b5b-4218-aa38-ea52305fa6ff,2271,,,"[79.6, 45.7]",3900586,60,,,,1.7681919,,Right Foot,,,"[73.6, 75.7]",,Ground Pass,,30.594116,,,Jonathan Martins-Pereira,3364.0,,,,,,2,From Free Kick,Younousse Sankharé,3348.0,Left Defensive Midfield,137,Guingamp,142,['4831efe3-895f-448f-9141-d821b2466d25'],49,,,,,,,,,,,,,,,,Guingamp,142,00:15:49.518,Pass,
,,,,,,,,,,,,,,,,,,1.725561,,,,,,,,,,,,,282437a9-1564-4ca5-8bea-064d08ce95ef,2274,,,"[73.4, 76.1]",3900586,60,,,,0.17896894,,Right Foot,,,"[93.3, 79.7]",,Low Pass,,20.223007,,Incomplete,Yannis Salibur,3122.0,,,,,,2,From Free Kick,Jonathan Martins-Pereira,3364.0,Right Back,137,Guingamp,142,"['654e646f-ea9b-425d-a3bb-1d096cef7557', 'd793a63c-2d29-493c-9eb9-a0be52627f44']",54,,,,,,,,,,,,,,,,Guingamp,142,00:15:54.398,Pass,
,,,,,,,,,,,,,,,,,,1.508676,,,,,,,,,,,,,2292da3e-afb7-4bf8-b220-3d553ae462da,2279,,,"[7.1, 1.4]",3900586,60,,,,1.6733762,,Right Foot,,,"[5.0, 21.8]",,Ground Pass,,20.507803,,,Rémy Riou,25377.0,,,,,,2,Regular Play,Ermir Lenjani,10746.0,Left Back,138,Nantes,144,['a5f27096-9993-426c-8db5-d96a40b347b7'],59,,,,,,,,,,,,,,,,Nantes,144,00:15:59.733,Pass,
,,,,,,,,,,,,,,,,,,1.644896,,,,,,,,,,,,,e3e45715-565a-463f-a91d-821d189493e3,2281,,,"[5.0, 21.8]",3900586,61,,,,-0.5654037,,Left Foot,,,"[39.2, 0.1]",,High Pass,,40.503456,,,Adryan Oliveira Tavares,31687.0,,,,,,2,Regular Play,Rémy Riou,25377.0,Goalkeeper,138,Nantes,144,['a962157c-cea1-4aa1-933e-33b4d90ba43c'],1,,,,,,,,,,,,,,,,Nantes,144,00:16:01.242,Pass,
,,,,,,,,,,,,,,,,,,1.025391,,,,,,,,,,,,,441b021e-2670-41a2-9f1b-519410514373,2283,,,"[39.2, 0.1]",3900586,61,,,,0.08413824,,Head,,,"[47.5, 0.8]",,Low Pass,,8.329466,,,Kolbeinn Sigþórsson,6284.0,,,,,,2,Regular Play,Adryan Oliveira Tavares,31687.0,Left Wing,138,Nantes,144,['5d981bcc-d338-4210-9bba-6fa3d3982105'],2,,,,,,,,,,,,,,,,Nantes,144,00:16:02.886,Pass,
,,,,,,,,,,,,,,,,,,0.959758,,,,,,,,,,,,,a1f0b97a-e943-44b2-99d3-e3db413e4491,2292,,,"[75.8, 79.3]",3900586,61,,,,-2.8349164,,Right Foot,,,"[69.8, 77.4]",,Ground Pass,,6.293648,,,Christophe Kerbrat,2936.0,,,,,,2,Regular Play,Jonathan Martins-Pereira,3364.0,Right Back,139,Guingamp,142,"['c8016319-7431-4aee-b8b2-bbfadae6d9ee', 'd51211d8-6631-451b-95da-2b9817324df3']",5,,,,,,,,,,,,,,,,Guingamp,142,00:16:05.966,Pass,True
,,,,,,,,,,,,,,,,,,1.780366,,,,,,,,,,,,,ff1afe43-ec82-4812-ac4a-9bedd26428ef,2295,,,"[64.4, 71.8]",3900586,61,,,,-2.1708465,,Right Foot,,,"[50.1, 50.9]",,Ground Pass,,25.323902,,,Jérémy Sorbon,3124.0,,,,,,2,Regular Play,Christophe Kerbrat,2936.0,Right Center Back,139,Guingamp,142,['30ca81fe-e42d-4d34-9ba1-3193cf05fd5d'],7,,,,,,,,,,,,,,,,Guingamp,142,00:16:07.979,Pass,
,,,,,,,,,,,,,,,,,,2.786946,,,,,,,,,,,,,484835a6-e754-4ae4-8ad6-cde9b3b939ad,2298,,,"[45.8, 48.5]",3900586,61,,,,-2.9205456,,Right Foot,,,"[19.1, 42.5]",,Ground Pass,,27.365854,,,Jonas Lössl,3322.0,,,,,,2,Regular Play,Jérémy Sorbon,3124.0,Left Center Back,139,Guingamp,142,['fb13d39d-bfa7-49fd-b07a-bc27d70fa8c1'],10,,,,,,,,,,,,,,,,Guingamp,142,00:16:10.790,Pass,
,,,,,,,,,,,,,,,,,,3.153137,,,,,,,,,,,,,3bbb796a-90aa-44d3-8597-6719ad69d3d6,2301,,,"[17.6, 45.3]",3900586,61,,,,0.27915338,,Right Foot,,,"[64.0, 58.6]",,High Pass,,48.26852,,Incomplete,,,,,,,,2,Regular Play,Jonas Lössl,3322.0,Goalkeeper,139,Guingamp,142,['3ffe6e4d-cc2a-43f5-a537-44b18d74686b'],15,,,,,,,,,,,,,,,,Guingamp,142,00:16:15.508,Pass,
,,,,,,,,,,,,,,,,,,1.604456,,,,,,,,,,,,,a5e6fccd-97e3-4655-ba48-6b2d7ba153dc,2305,,,"[55.7, 17.5]",3900586,61,,,,-2.0598009,,Right Foot,,,"[49.9, 6.6]",,Low Pass,,12.347064,,Incomplete,Ermir Lenjani,10746.0,,,,,,2,Regular Play,Guillaume Gillet,4380.0,Left Defensive Midfield,139,Guingamp,142,"['00c40317-6ca4-4ed0-815d-37aa0a6a93ac', '74ee6445-405a-4040-a2ff-e466830b1ef2', '9a48c2e6-898b-4d51-b8a7-7e33e7bfbc62']",19,,,,,,,,,,,,,,,,Nantes,144,00:16:19.748,Pass,True
,,,,,,,,,,,,,,,,,,1.834466,,,,,,,,,,,,,eca416e8-12a2-4bd3-b8b5-8c077344c0b8,2310,,,"[88.4, 64.8]",3900586,61,,,,-0.2050759,,Left Foot,,,"[113.4, 59.6]",,Low Pass,,25.535074,,,Mevlüt Erdinç,20027.0,,,,,,2,Regular Play,Yannis Salibur,3122.0,Right Midfield,139,Guingamp,142,['4a09e273-6ec0-4981-a69b-af00558ce4d5'],26,,,,,,,,,,,,,,,,Guingamp,142,00:16:26.227,Pass,
,,,,,,,,,,,,,,,,,,0.373015,,,,,,,,,,,,,a72584a7-1cd8-4203-a88a-9392084f4b81,2313,,,"[119.8, 57.5]",3900586,61,,,,-1.8474647,,Right Foot,True,,"[117.5, 49.4]",,Low Pass,,8.420214,,Incomplete,,,,,,,,2,Regular Play,Mevlüt Erdinç,20027.0,Right Center Forward,139,Guingamp,142,['db1edbda-3cc3-477e-a292-380fb2bd586b'],29,,,,,,,,,,,,,,,,Guingamp,142,00:16:29.278,Pass,
