50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.905272,,,,,,,,,,,,,a924b761-4629-4525-a69f-2eadf3d2c7c6,27,,"[43.2, 39.9]",3900574,0,,,,-1.0443176,,Right Foot,,,,"[50.0, 28.2]",,Ground Pass,,13.532554,,,,Corentin Tolisso,5480.0,,,,,,1,From Kick Off,Maxime Gonalons,6982.0,Center Defensive Midfield,2,Lyon,137,"['99315ab8-a113-4e08-87b9-8b066b7340d0', 'f48c4e6e-069d-441a-9e10-78d21e3bbc14']",13,,,,,,,,,,,,,,,,,,Lyon,137,00:00:13.610,Pass,True
,,,,,,,,,,,,,,,,,1.323409,,,,,,,,,,,,,5dad99c0-d543-43af-afc7-144d3adfd719,30,,"[49.7, 20.2]",3900574,0,,,,-2.9051366,,Right Foot,,,,"[41.4, 18.2]",,Ground Pass,,8.537564,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Kick Off,Corentin Tolisso,5480.0,Left Center Midfield,2,Lyon,137,['b44114bb-e1bf-4ff7-83ab-7230c3397088'],17,,,,,,,,,,,,,,,,,,Lyon,137,00:00:17.369,Pass,
,,,,,,,,,,,,,,,,,1.763685,,,,,,,,,,,,,4caae189-37e3-41f1-8bb4-283cd8407b6d,33,,"[37.6, 21.3]",3900574,0,,,,1.4234842,,Right Foot,,,,"[42.2, 52.3]",,Ground Pass,,31.339432,,,,Mapou Yanga-Mbiwa,4463.0,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Lyon,137,['051f85da-9713-47fa-b153-a53be92dd2cc'],20,,,,,,,,,,,,,,,,,,Lyon,137,00:00:20.006,Pass,
,,,,,,,,,,,,,,,,,1.727007,,,,,,,,,,,,,559f40cb-c229-4f15-89b6-8663ea317e75,36,,"[43.4, 51.4]",3900574,0,,,,-1.3194685,,Right Foot,,,,"[49.1, 29.2]",,Ground Pass,,22.920078,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Kick Off,Mapou Yanga-Mbiwa,4463.0,Right Center Back,2,Lyon,137,['d5dcc372-0878-464a-bd31-9fba8e6d82ff'],24,,,,,,,,,,,,,,,,,,Lyon,137,00:00:24.109,Pass,
,,,,,,,,,,,,,,,,,0.906772,,,,,,,,,,,,,4c02a90c-fa5d-48b3-93aa-9c7f99b2c25b,39,,"[52.5, 26.0]",3900574,0,,,,0.07857803,,Left Foot,,,,"[65.2, 27.0]",,Ground Pass,,12.739309,,,,Clément Grenier,3361.0,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Lyon,137,['fbc47682-16c7-4f19-bd4f-01f93a3a444a'],27,,,,,,,,,,,,,,,,,,Lyon,137,00:00:27.322,Pass,
,,,,,,,,,,,,,,,,,1.177028,,,,,,,,,,,,,f943fe62-c4c9-490f-9fb6-af79b2acb77b,42,,"[64.5, 27.4]",3900574,0,,,,-3.1207623,,Right Foot,,,,"[50.1, 27.1]",,Ground Pass,,14.403125,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Kick Off,Clément Grenier,3361.0,Left Midfield,2,Lyon,137,"['a8fffd1b-65a0-441a-8bf9-c1a560a92fe3', 'ee8bd3d4-d51d-4522-a0cb-97b9b5407f31']",28,,,,,,,,,,,,,,,,,,Lyon,137,00:00:28.229,Pass,True
,,,,,,,,,,,,,,,,,0.818883,,,,,,,,,,,,,a3699149-b175-4cf4-be04-38746d2c80c8,46,,"[50.7, 25.1]",3900574,0,,,,-1.4885083,,Left Foot,,,,"[51.5, 15.4]",,Ground Pass,,9.732934,,,,Corentin Tolisso,5480.0,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Lyon,137,"['54611886-e507-4185-b760-fefc7c704841', '71ba31f7-b45b-4239-a456-3f4de12824bb']",30,,,,,,,,,,,,,,,,,,Lyon,137,00:00:30.623,Pass,True
,,,,,,,,,,,,,,,,,1.897213,,,,,,,,,,,,,8539a855-6d18-4339-bdd1-21b3c6c8baae,50,,"[47.5, 17.4]",3900574,0,,,,1.7706641,,Right Foot,,,,"[41.2, 48.5]",,Ground Pass,,31.731688,,,,Mapou Yanga-Mbiwa,4463.0,,,,,,1,From Kick Off,Corentin Tolisso,5480.0,Left Center Midfield,2,Lyon,137,"['0e4902fa-bae9-4f3c-ad2b-a2936bc52da0', 'c4269569-70e6-46af-8f2c-107cba790c45']",32,,,,,,,,,,,,,,,,,,Lyon,137,00:00:32.421,Pass,True
,,,,,,,,,,,,,,,,,0.901383,,,,,,,,,,,,,fc79323e-9217-4558-b18b-e86a5e36e520,53,,"[56.1, 54.6]",3900574,0,,,,1.5016758,,Left Foot,,,,"[57.0, 67.6]",,Ground Pass,,13.0311165,,,,Sergi Darder Moll,3236.0,,,,,,1,From Kick Off,Mapou Yanga-Mbiwa,4463.0,Right Center Back,2,Lyon,137,['0a28f8c9-768e-4035-8772-6871abb6d11f'],37,,,,,,,,,,,,,,,,,,Lyon,137,00:00:37.732,Pass,
,,,,,,,,,,,,,,,,,1.097159,,,,,,,,,,,,,84d5ce94-5f00-4c74-8e00-a254d3935ad7,56,,"[62.0, 66.7]",3900574,0,,,,0.65284663,,Left Foot,,,,"[70.5, 73.2]",,Ground Pass,,10.700467,,,,Christophe Jallet,4410.0,,,,,,1,From Kick Off,Sergi Darder Moll,3236.0,Right Center Midfield,2,Lyon,137,['f68d1f31-0a80-4142-a7f5-bfaecbdee4d0'],39,,,,,,,,,,,,,,,,,,Lyon,137,00:00:39.468,Pass,
,,,,,,,,,,,,,,,,,0.655925,,,,,,,,,,,,,6862eb34-71a1-45da-b9d0-84ca7af135c3,59,,"[76.8, 72.7]",3900574,0,,,,-1.5615374,,Right Foot,,,,"[76.9, 61.9]",,Ground Pass,,10.800463,,,,Alexandre Lacazette,3451.0,,,,,,1,From Kick Off,Christophe Jallet,4410.0,Right Back,2,Lyon,137,['590d2580-e869-4fb7-8c23-dbe485edd1ca'],41,,,,,,,,,,,,,,,,,,Lyon,137,00:00:41.875,Pass,
,,,,,,,,,,,,,,,,,0.981588,,,,,,,,,,,,,92b4b493-b810-49ea-8a68-9ab433c97c62,61,,"[76.5, 61.7]",3900574,0,,,,2.7241168,,Right Foot,,,,"[64.1, 67.2]",,Ground Pass,,13.565028,,,,Sergi Darder Moll,3236.0,,,,,,1,From Kick Off,Alexandre Lacazette,3451.0,Center Forward,2,Lyon,137,['e4409375-cdb7-4cd6-89a7-f52038166b8a'],42,,,,,,,,,,,,,,,,,,Lyon,137,00:00:42.531,Pass,
,,,,,,,,,,,,,,,,,1.724744,,,,,,,,,,,,,24ef00ba-a419-407c-9031-e868508f83fa,64,,"[65.9, 65.2]",3900574,0,,,,-2.0177028,,Right Foot,,,,"[53.2, 38.7]",,Ground Pass,,29.386051,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Kick Off,Sergi Darder Moll,3236.0,Right Center Midfield,2,Lyon,137,['4c902e5b-9a25-4763-9528-ac75fc21244e'],45,,,,,,,,,,,,,,,,,,Lyon,137,00:00:45.091,Pass,
,,,,,,,,,,,,,,,,,2.512334,,,,,,,,,,,,,19a6b3ad-ef31-4100-9f8e-c22071d90d1a,67,,"[66.6, 34.7]",3900574,0,,,,0.9406602,,Left Foot,,,,"[95.7, 74.6]",,High Pass,,49.38441,,,,Rachid Ghezzal,3372.0,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Lyon,137,['0710a208-8247-40d8-90ab-9505dd500cfd'],50,,,,,,,,,,,,,,,,,,Lyon,137,00:00:50.918,Pass,
,,,,,,,,,,,,,,,,,0.814129,,,,,,,,,,,,,f8429e1b-18a2-47c9-ba48-d60741073788,70,,"[99.7, 72.1]",3900574,0,,,,-2.4376466,,Left Foot,,,,"[94.4, 67.6]",,Ground Pass,,6.9526973,,,,Sergi Darder Moll,3236.0,,,,,,1,From Kick Off,Rachid Ghezzal,3372.0,Right Midfield,2,Lyon,137,['a87b783c-2f04-43c0-bc90-6b9d97528dea'],56,,,,,,,,,,,,,,,,,,Lyon,137,00:00:56.147,Pass,
,,,,,,,,,,,,,,,,,1.337711,,,,,,,,,,,,,bd60f669-12ab-44a0-aea6-fa08dec91bfd,73,,"[94.4, 67.6]",3900574,0,,,,0.54178005,,Right Foot,,,,"[105.2, 74.1]",,Ground Pass,,12.605158,,,,Christophe Jallet,4410.0,,,,,,1,From Kick Off,Sergi Darder Moll,3236.0,Right Center Midfield,2,Lyon,137,['f74f2158-3736-4e78-aae9-007faf604a53'],57,,,,,,,,,,,,,,,,,,Lyon,137,00:00:57.047,Pass,
,,,,,,,,,,,,,,,,,0.937103,,,,,,,,,,,,,9bdb78b6-8158-4395-abe3-dd959fee3217,75,,"[105.4, 74.1]",3900574,0,,,,-1.5707964,,Right Foot,,,,"[105.4, 59.7]",,Ground Pass,,14.4,,,,Rachid Ghezzal,3372.0,,,,,,1,From Kick Off,Christophe Jallet,4410.0,Right Back,2,Lyon,137,['86c8a722-dcf3-4bb9-82f2-693594a679ff'],58,,,,,,,,,,,,,,,,,,Lyon,137,00:00:58.385,Pass,
,,,,,,,,,,,,,,,,,0.627922,,,,,,,,,,,,,82733352-a98e-42ab-a721-acd10a82de1b,78,,"[105.4, 59.7]",3900574,1,,,,-0.84781694,,Left Foot,,,,"[106.9, 58.0]",,Ground Pass,,2.2671568,,,,Christophe Jallet,4410.0,,,,,,1,From Kick Off,Rachid Ghezzal,3372.0,Right Midfield,2,Lyon,137,['ac59216f-338a-42f9-a114-0e7968e04f0d'],0,,,,,,,,,,,,,,,,,,Lyon,137,00:01:00.282,Pass,
,,,,,,,,,,,,,,,,,1.6626,,,,,,,,,,,,,746b24b8-d9e8-47a1-bb58-af6f62384696,88,,"[9.0, 37.1]",3900574,1,,,,1.1544906,,Keeper Arm,,,,"[19.7, 61.3]",,Ground Pass,,26.45997,,,,Aloïs Confais,4413.0,,,,,,1,From Keeper,Paul Bernardoni,7193.0,Goalkeeper,4,Troyes,133,['3fc9a3c4-8b2a-46c7-9e58-64c4d477a1e0'],6,,,,,,,,,,,,,,,,,,Troyes,133,00:01:06.508,Pass,
,,,,,,,,,,,,,,,,,1.224208,,,,,,,,,,,,,4c54d2c5-f3bb-4b31-9208-17ffa3160dc1,91,,"[22.8, 67.1]",3900574,1,,,,0.6584254,,Right Foot,,,,"[33.4, 75.3]",,Ground Pass,,13.401492,,,,Corentin Jean,3010.0,,,,,,1,From Keeper,Aloïs Confais,4413.0,Right Back,4,Troyes,133,['ddd3cedb-72a6-42cc-9a9a-a0a6f549577d'],9,,,,,,,,,,,,,,,,,,Troyes,133,00:01:09.033,Pass,
,,,,,,,,,,,,,,,,,0.533945,,,,,,,,,,,,,e3ff3fa3-e806-4a27-84bc-8e5837e1ec3e,94,,"[34.3, 75.9]",3900574,1,,,,-2.9385474,,Right Foot,,,,"[27.5, 74.5]",,Ground Pass,,6.942622,,,,Aloïs Confais,4413.0,,,,,,1,From Keeper,Corentin Jean,3010.0,Right Midfield,4,Troyes,133,"['bb1b949e-d971-4452-9aca-58fde21fde4c', 'f8f2ba36-d5bd-4798-9182-e07967e01db1']",10,,,,,,,,,,,,,,,,,,Troyes,133,00:01:10.258,Pass,True
,,,,,,,,,,,,,,,,,2.578028,,,,,,,,,,,,,d32d206e-1418-4f07-aa2c-15367ef1847b,96,,"[27.5, 74.5]",3900574,1,,,,-0.24632275,,Right Foot,,,,"[62.5, 65.7]",,Low Pass,,36.089333,,Incomplete,,Fabien Camus,401470.0,,,,,,1,From Keeper,Aloïs Confais,4413.0,Right Back,4,Troyes,133,"['06d98412-c8db-45e5-976a-4fd7955cccbd', '41984bd2-ef12-4e32-9094-ea6868d4ac34']",10,,,,,,,,,,,,,,,,,,Troyes,133,00:01:10.792,Pass,
,,,,,,,,,,,,,,,,,0.686263,,,,,,,,,,,,,8c338f97-3bed-4d8c-99fb-30ae39f767bb,100,,"[62.0, 15.0]",3900574,1,,,,0.648332,,Left Foot,,,,"[68.6, 20.0]",,Ground Pass,,8.280097,,,,Maxime Gonalons,6982.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,5,Lyon,137,['e866800e-d036-459a-bb1d-15c7965142e6'],14,,,,,,,,,,,,,,,,,,Lyon,137,00:01:14.485,Pass,
,,,,,,,,,,,,,,,,,1.13095,,,,,,,,,,,,,7b330e24-1c21-4b06-b086-79aed64887f0,104,,"[69.2, 36.8]",3900574,1,,,,1.8878521,,Right Foot,,,,"[67.1, 43.2]",,Ground Pass,,6.735726,,,,Sergi Darder Moll,3236.0,,,,,,1,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,5,Lyon,137,['eadf980e-d466-4920-a406-00b16cfbd7e3'],20,,,,,,,,,,,,,,,,,,Lyon,137,00:01:20.449,Pass,
,,,,,,,,,,,,,,,,,1.127239,,,,,,,,,,,,,a6295cf2-cd64-4587-bef7-7c0813932bae,107,,"[69.6, 51.1]",3900574,1,,,,1.5755357,,Right Foot,,,,"[69.5, 72.2]",,Ground Pass,,21.100237,,,,Christophe Jallet,4410.0,,,,,,1,Regular Play,Sergi Darder Moll,3236.0,Right Center Midfield,5,Lyon,137,['899454d6-d8c5-47f7-8582-dff728f88ab3'],22,,,,,,,,,,,,,,,,,,Lyon,137,00:01:22.828,Pass,
,,,,,,,,,,,,,,,,,1.152077,,,,,,,,,,,,,7daf4849-ecd8-4769-b1c8-82d6dbcb37c6,110,,"[69.9, 71.3]",3900574,1,,,,-1.8597717,,Right Foot,,,,"[66.6, 60.2]",,Ground Pass,,11.580155,,,,Maxime Gonalons,6982.0,,,,,,1,Regular Play,Christophe Jallet,4410.0,Right Back,5,Lyon,137,['7d4d990d-cd46-4b32-bd78-96b7dd2064db'],25,,,,,,,,,,,,,,,,,,Lyon,137,00:01:25.647,Pass,
,,,,,,,,,,,,,,,,,0.603249,,,,,,,,,,,,,29572fe4-c35d-4159-a9e8-0d45376dc9f0,113,,"[69.9, 59.0]",3900574,1,,,,-0.4758794,,Left Foot,,,,"[82.9, 52.3]",,Ground Pass,,14.624979,,,,Sergi Darder Moll,3236.0,,,,,,1,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,5,Lyon,137,['aee80fff-631f-488f-b855-492619c681e2'],27,,,,,,,,,,,,,,,,,,Lyon,137,00:01:27.682,Pass,
,,,,,,,,,,,,,,,,,0.975537,,,,,,,,,,,,,a326bf0b-0a72-4ff0-b10c-0031907e9cd7,115,,"[82.9, 52.3]",3900574,1,,,,1.9681207,,Right Foot,,,,"[78.2, 63.5]",,Ground Pass,,12.146193,,,,Rachid Ghezzal,3372.0,,,,,,1,Regular Play,Sergi Darder Moll,3236.0,Right Center Midfield,5,Lyon,137,['fbe31f00-56ed-431a-ace3-58d3b4de5316'],28,,,,,,,,,,,,,,,,,,Lyon,137,00:01:28.285,Pass,
,,,,,,,,,,,,,,,,,2.490437,,,,,,,,,,,,,69e5473b-9413-475b-ab4f-37ae839df2f6,117,,"[78.2, 63.5]",3900574,1,,,,-0.45471928,,Left Foot,,,,"[109.7, 48.1]",,Ground Pass,,35.062943,,Incomplete,,Alexandre Lacazette,3451.0,,,Through Ball,True,,1,Regular Play,Rachid Ghezzal,3372.0,Right Midfield,5,Lyon,137,"['1103e0c0-d641-4d37-902a-02ced9650150', 'a4bfdf12-0e8e-4b3a-bc64-ed3c049eb559']",29,,,,,,,,,,,,,,,,,,Lyon,137,00:01:29.260,Pass,
,,,,,,,,,,,,,,,,,2.235681,,,,,,,,,,,,,53b90329-ae6c-4e05-b242-119252ab1ae3,121,,"[14.7, 29.4]",3900574,1,,,,-0.050119802,,Right Foot,,,,"[76.5, 26.3]",,High Pass,,61.8777,,,,Fabien Camus,401470.0,,,,,,1,Regular Play,Paul Bernardoni,7193.0,Goalkeeper,5,Lyon,137,['14984128-6366-4ce6-ad95-54b1959efddf'],42,,,,,,,,,,,,,,,,,,Troyes,133,00:01:42.819,Pass,
,,,,,,,,,,,,,,,,,1.575939,,,,,,,,,,,,,a2a88a9f-2d0a-4a43-ad0d-160dae56f374,126,,"[47.7, 54.7]",3900574,1,,,,-1.849096,,Left Foot,,,,"[44.9, 44.9]",,Ground Pass,,10.192154,,,,Corentin Tolisso,5480.0,,,,,Recovery,1,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,5,Lyon,137,"['44c87f3e-7b89-43c9-a627-03545d4aab2f', 'af209c6f-4371-415d-aab6-1f4086cdb52d']",45,,,,,,,,,,,,,,,,,,Lyon,137,00:01:45.881,Pass,True
