50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.918806,,,,,,,,,,,91a8f8bc-878f-49b6-9327-ca001d99d70d,36,,"[3.8, 14.8]",3901235,0,,,,-0.107427955,,Right Foot,,,"[44.6, 10.4]",,Ground Pass,41.036568,Incomplete,,,,,,,,,1,From Throw In,Corentin Tolisso,5480.0,Left Center Midfield,3,Gazélec Ajaccio,160,['c6cfd2d2-8b65-43c5-b914-72a3acb96cc1'],41,,,,,,,,,,,,,,,,,Lyon,137,00:00:41.430,Pass,
,,,,,,,,,,,,,,,2.835311,,,,,,,,,,,96271e00-24fc-4710-9177-4110b2e18c93,39,,"[63.4, 75.2]",3901235,0,,,,-2.8221252,,Left Foot,,,"[37.1, 66.5]",,Ground Pass,27.701624,,,Roderic Filippi,7808.0,,,,,,1,From Throw In,Abdou Kader Mangane,2953.0,Right Defensive Midfield,3,Gazélec Ajaccio,160,['182237ab-319e-4cb2-85af-91332dc6e8be'],44,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:44.952,Pass,
,,,,,,,,,,,,,,,1.071351,,,,,,,,,,,6167eaf9-32c4-4720-ba81-bdab8b6bca31,42,,"[44.3, 64.8]",3901235,0,,,,-1.0679531,,Right Foot,,,"[49.8, 54.8]",,Ground Pass,11.412712,,,Damjan Đoković,31911.0,,,,,,1,From Throw In,Roderic Filippi,7808.0,Right Center Back,3,Gazélec Ajaccio,160,['35e3d89e-4782-4b9f-b871-bf81bfe628aa'],48,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:48.500,Pass,
,,,,,,,,,,,,,,,2.166683,,,,,,,,,,,73802677-3239-4065-be90-289cd3000c54,45,,"[49.4, 54.8]",3901235,0,,,,-2.998922,,Left Foot,,,"[13.2, 49.6]",,Low Pass,36.571575,,,Clément Maury,401508.0,,,,,,1,From Throw In,Damjan Đoković,31911.0,Left Defensive Midfield,3,Gazélec Ajaccio,160,['e6557d97-1d08-4e9c-afa1-a30852f46742'],49,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:49.598,Pass,
,,,,,,,,,,,,,,,2.445326,,,,,,,,,,,0293766e-5685-4470-bb2e-0816ec740e27,48,,"[15.3, 46.0]",3901235,0,,,,0.08329143,,Left Foot,,,"[70.4, 50.6]",,High Pass,55.29168,,,Abdou Kader Mangane,2953.0,,,,,,1,From Throw In,Clément Maury,401508.0,Goalkeeper,3,Gazélec Ajaccio,160,['3e486c0c-f9fb-4b8a-b91c-57c86a5aeb90'],54,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:54.058,Pass,
,,,,,,,,,,,,,,,1.712246,,,,,,,,,,,a9a31ebd-61cc-4f8c-a6ba-8d4b335db043,50,,"[70.3, 51.2]",3901235,0,,,,-0.6794138,,Head,,,"[78.1, 44.9]",,High Pass,10.026465,Incomplete,,Mohamed Amine Chermiti,403155.0,,,,,,1,From Throw In,Abdou Kader Mangane,2953.0,Right Defensive Midfield,3,Gazélec Ajaccio,160,"['6875ed54-efad-443a-bc49-5018a53c0ac4', '923ad727-6b86-4ebe-befe-28061eddad69']",56,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:56.577,Pass,
,,,,,,,,,,,,,,,0.037105,,,,,,,,,,,6875ed54-efad-443a-bc49-5018a53c0ac4,52,,"[42.0, 35.2]",3901235,0,,,True,-1.2360595,,,,,"[42.8, 32.9]",,Low Pass,2.4351592,Incomplete,,,,,,,,Recovery,1,From Throw In,Mapou Yanga-Mbiwa,4463.0,Right Center Back,3,Gazélec Ajaccio,160,"['4dd37ca8-739c-4418-ac2b-3f2e9e84a8a7', '81ac4635-974e-441a-afba-e53d6239c528', 'a9a31ebd-61cc-4f8c-a6ba-8d4b335db043']",58,,,,,,,,,,,,,,,,,Lyon,137,00:00:58.289,Pass,True
,,,,,,,,,,,,,,,0.74505,,,,,,,,,,,833e01ed-272c-4197-af36-268553ed8487,58,,"[48.4, 43.8]",3901235,1,,,,0.056120783,,Right Foot,,,"[57.3, 44.3]",,Ground Pass,8.914034,,,Jordan Ferri,3118.0,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,4,Lyon,137,['dd24c08e-98a8-4db0-bc6f-6e3c3de42c4b'],1,,,,,,,,,,,,,,,,,Lyon,137,00:01:01.693,Pass,
,,,,,,,,,,,,,,,1.526711,,,,,,,,,,,4e1e8175-7a78-4b30-b523-c3f7129dadee,62,,"[56.3, 46.6]",3901235,1,,,,2.6241994,,Right Foot,,,"[44.0, 53.6]",,Ground Pass,14.152385,,,Rafael Pereira da Silva,3156.0,,,,,,1,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,4,Lyon,137,['fc10d025-e6b3-4be7-b0e2-414d87cbe61c'],3,,,,,,,,,,,,,,,,,Lyon,137,00:01:03.575,Pass,
,,,,,,,,,,,,,,,1.050847,,,,,,,,,,,23f51c7a-96ff-4221-9c40-9d309385d350,65,,"[43.8, 53.6]",3901235,1,,,,-2.239703,,Right Foot,,,"[35.5, 43.1]",,Ground Pass,13.384319,,,Mapou Yanga-Mbiwa,4463.0,,,,,,1,Regular Play,Rafael Pereira da Silva,3156.0,Right Back,4,Lyon,137,['e96a29f0-6870-4135-a9e7-6a7c6d4865f9'],5,,,,,,,,,,,,,,,,,Lyon,137,00:01:05.529,Pass,
,,,,,,,,,,,,,,,1.529262,,,,,,,,,,,65658f16-6160-4a82-87e7-c12a9abf48ef,68,,"[40.4, 39.6]",3901235,1,,,,-1.1612165,,Right Foot,,,"[54.9, 6.2]",,Ground Pass,36.411674,,,Henri Bedimo Nsamè,4895.0,,,,,,1,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,4,Lyon,137,['fe4f3896-2c37-419a-94fa-f3749f9d3362'],8,,,,,,,,,,,,,,,,,Lyon,137,00:01:08.125,Pass,
,,,,,,,,,,,,,,,1.093425,,,,,,,,,,,d0f539ad-53ab-41e9-b3ac-046958ff8af1,71,,"[49.7, 6.3]",3901235,1,,,,-0.37890893,,Left Foot,,,"[60.5, 2.0]",,Ground Pass,11.624543,,,Gnaly Maxwell Cornet,3162.0,,,,,,1,Regular Play,Henri Bedimo Nsamè,4895.0,Left Back,4,Lyon,137,['d0c2fcb1-72d8-460b-a252-5f35facbb7c4'],11,,,,,,,,,,,,,,,,,Lyon,137,00:01:11.223,Pass,
,,,,,,,,,,,,,,,1.005302,,,,,,,,,,,04893076-7eb0-4d13-afe5-9ab383ad939a,75,,"[60.7, 2.5]",3901235,1,,,,2.7651024,,Left Foot,,,"[47.8, 7.6]",,Ground Pass,13.871553,,,Henri Bedimo Nsamè,4895.0,,,,,,1,Regular Play,Gnaly Maxwell Cornet,3162.0,Left Wing,4,Lyon,137,"['9f9c17a4-01ec-4284-a7a4-5adb993ab899', 'dc7c79c9-1b86-4837-9c4b-7f7f733a8e77']",12,,,,,,,,,,,,,,,,,Lyon,137,00:01:12.755,Pass,True
,,,,,,,,,,,,,,,1.260514,,,,,,,,,,,bd0d9780-a7cb-421c-ac16-f2d273ef53cd,78,,"[47.8, 7.6]",3901235,1,,,,2.584691,,Left Foot,,,"[37.2, 14.2]",,Ground Pass,12.486793,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Henri Bedimo Nsamè,4895.0,Left Back,4,Lyon,137,['2bdee396-d3a7-49fa-8685-f525a5f5b4a4'],14,,,,,,,,,,,,,,,,,Lyon,137,00:01:14.784,Pass,
,,,,,,,,,,,,,,,1.804163,,,,,,,,,,,f7e17573-c2ca-4852-8928-c3e60dd19f81,81,,"[37.2, 14.2]",3901235,1,,,,1.406515,,Left Foot,,,"[43.4, 51.6]",,Ground Pass,37.91042,,,Mapou Yanga-Mbiwa,4463.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,4,Lyon,137,['5899551d-27c5-493b-882d-2b0f58ad17bc'],17,,,,,,,,,,,,,,,,,Lyon,137,00:01:17.197,Pass,
,,,,,,,,,,,,,,,1.135009,,,,,,,,,,,14533cb3-f27f-41a5-a3e0-a39f1a43dbc2,84,,"[50.6, 51.6]",3901235,1,,,,-0.18742912,,Left Foot,,,"[56.4, 50.5]",,Ground Pass,5.903389,,,Corentin Tolisso,5480.0,,,,,,1,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,4,Lyon,137,['b66bd657-9019-403c-9c2e-33f4c4eb32d5'],21,,,,,,,,,,,,,,,,,Lyon,137,00:01:21.264,Pass,
,,,,,,,,,,,,,,,0.943453,,,,,,,,,,,a0805146-46ae-4d2d-8638-a53f976d72db,87,,"[63.7, 57.2]",3901235,1,,,,-0.24347942,,Right Foot,,,"[79.4, 53.3]",,Ground Pass,16.177145,,,Jordan Ferri,3118.0,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,4,Lyon,137,['3aa7cb67-fa88-4dea-b0f2-055ce5e4b940'],23,,,,,,,,,,,,,,,,,Lyon,137,00:01:23.929,Pass,
,,,,,,,,,,,,,,,0.206562,,,,,,,,,,,970e7c6c-7868-440f-86c6-b3fa85c4d5bd,91,,"[87.1, 43.8]",3901235,1,,,,-0.83620185,,Left Foot,,,"[89.9, 40.7]",,Ground Pass,4.1773195,Incomplete,,Alexandre Lacazette,3451.0,,,,,,1,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,4,Lyon,137,"['4ec9d202-6dda-413f-8911-6efd2834be0a', '791bfebb-1901-4a39-9e00-8573005eab04']",27,,,,,,,,,,,,,,,,,Lyon,137,00:01:27.527,Pass,
,,,,,,,,,,,,,,,0.613234,,,,,,,,,,,1f5c9683-9ae3-4578-b1d9-0d0ea0ab23ee,96,,"[100.7, 11.0]",3901235,1,,,,-1.8797271,,Right Foot,,,"[99.2, 6.3]",,Ground Pass,4.9335585,,,Gnaly Maxwell Cornet,3162.0,,,,,,1,Regular Play,Alexandre Lacazette,3451.0,Center Forward,4,Lyon,137,['1135f06e-4c02-4564-8d09-33f899384a7a'],32,,,,,,,,,,,,,,,,,Lyon,137,00:01:32.201,Pass,
,,,,,,,,,,,,,,,1.361612,,,,,,,,,,,352240be-18a4-4d72-b5c1-e30ea5dde30a,99,,"[93.4, 9.1]",3901235,1,,,,2.0294936,,Left Foot,,,"[85.4, 25.3]",,Ground Pass,18.06765,,,Corentin Tolisso,5480.0,,,,,,1,Regular Play,Gnaly Maxwell Cornet,3162.0,Left Wing,4,Lyon,137,['d162de30-09cf-4cd3-bbf2-183e8b90881c'],35,,,,,,,,,,,,,,,,,Lyon,137,00:01:35.288,Pass,
,,,,,,,,,,,,,,,0.973159,,,,,,,,,,,b0011439-266e-4e40-b8ce-04fc11b0031d,104,,"[83.6, 27.5]",3901235,1,,,,1.694134,,Right Foot,,,"[82.1, 39.6]",,Ground Pass,12.19262,,,Jordan Ferri,3118.0,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,4,Lyon,137,"['d1fe5b8f-42f0-4175-9004-28b511eb6e18', 'e9613668-c46c-45a3-9eea-dd1b05a69c56']",38,,,,,,,,,,,,,,,,,Lyon,137,00:01:38.562,Pass,True
,,,,,,,,,,,,,,,1.296596,,,,,,,,,,,0b330def-bba9-4db1-9460-1a9a84fd7aec,107,,"[77.0, 43.4]",3901235,1,,,,-2.0818536,,Right Foot,,,"[71.0, 32.7]",,Ground Pass,12.267437,,,Maxime Gonalons,6982.0,,,,,,1,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,4,Lyon,137,['35bf60c7-2d80-476e-aa5b-81c5f6440480'],41,,,,,,,,,,,,,,,,,Lyon,137,00:01:41.624,Pass,
,,,,,,,,,,,,,,,1.398974,,,,,,,,,,,964cb816-acc5-4398-8a0d-167c2ca980ff,110,,"[71.0, 32.0]",3901235,1,,,,1.2940391,,Right Foot,,,"[78.3, 57.7]",,Ground Pass,26.716661,,,Jordan Ferri,3118.0,,,,,,1,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,4,Lyon,137,['7426851e-afd9-4316-be13-42514843a492'],46,,,,,,,,,,,,,,,,,Lyon,137,00:01:46.048,Pass,
,,,,,,,,,,,,,,,1.099192,,,,,,,,,,,069583bb-3b9f-49d1-8de1-bb911922c65b,113,,"[84.2, 57.4]",3901235,1,,,,0.91052717,,Right Foot,,,"[98.1, 75.3]",,Ground Pass,22.663185,,,Rafael Pereira da Silva,3156.0,,,,,,1,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,4,Lyon,137,['5707db05-af0d-44cd-a9f3-a84d17944393'],48,,,,,,,,,,,,,,,,,Lyon,137,00:01:48.893,Pass,
,,,,,,,,,,,,,,,1.612417,,,,,,,,,,,3ef093f9-d57d-43ad-92a4-cb90c0c37660,119,,"[100.7, 67.5]",3901235,1,,,,-1.2833834,,Left Foot,,,"[105.4, 51.6]",,Ground Pass,16.580109,Incomplete,,,,,,,,,1,Regular Play,Rafael Pereira da Silva,3156.0,Right Back,4,Lyon,137,['aca47540-6f2d-4134-9676-1378034cd7d8'],53,,,,,,,,,,,,,,,,,Lyon,137,00:01:53.988,Pass,
,,,,,,,,,,,,,,,2.169048,,,,,,,,,,,39fa80dd-d801-4fd9-8895-b67daf441195,125,,"[34.9, 68.1]",3901235,2,,,,-2.2616758,,Left Foot,,,"[20.1, 50.2]",,Ground Pass,23.226063,,,Anthony Lopes,2947.0,,,,,,1,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,4,Lyon,137,"['91bb8d15-6ced-4803-9eef-231a4341cae9', 'be2535cc-9b6d-4086-a774-e70dfdcbbee3']",1,,,,,,,,,,,,,,,,,Lyon,137,00:02:01.026,Pass,True
,,,,,,,,,,,,,,,2.090734,,,,,,,,,,,422e7d98-8406-44ae-82a4-13c17678525e,128,,"[20.1, 50.2]",3901235,2,,,,-1.1425322,,Left Foot,,,"[30.6, 27.2]",,Ground Pass,25.283394,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Anthony Lopes,2947.0,Goalkeeper,4,Lyon,137,['5a37ca87-ebc4-4507-a9d7-f19f82dd343a'],3,,,,,,,,,,,,,,,,,Lyon,137,00:02:03.813,Pass,
,,,,,,,,,,,,,,,1.312095,,,,,,,,,,,d49ef3c8-b3b1-4ac3-9170-2cc46b4b0c99,131,,"[55.0, 26.2]",3901235,2,,,,2.041437,,Left Foot,,,"[43.4, 49.0]",,Ground Pass,25.581244,,,Mapou Yanga-Mbiwa,4463.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,4,Lyon,137,['7252bbe8-b89c-48c2-b330-148ad0374a73'],12,,,,,,,,,,,,,,,,,Lyon,137,00:02:12.394,Pass,
,,,,,,,,,,,,,,,0.972804,,,,,,,,,,,0b048290-de5b-4019-a672-3de5613b70c1,134,,"[43.6, 49.0]",3901235,2,,,,0.26741078,,Right Foot,,,"[58.2, 53.0]",,Ground Pass,15.138032,,,Jordan Ferri,3118.0,,,,,,1,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,4,Lyon,137,['6d809863-8043-4878-84e9-0596effd5d7c'],14,,,,,,,,,,,,,,,,,Lyon,137,00:02:14.755,Pass,
,,,,,,,,,,,,,,,1.538346,,,,,,,,,,,d91c0628-9005-45c3-95ca-0df1d11ac5b4,137,,"[62.6, 54.0]",3901235,2,,,,1.1598306,,Right Foot,,,"[72.1, 75.8]",,Ground Pass,23.780033,,,Rafael Pereira da Silva,3156.0,,,,,,1,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,4,Lyon,137,['db0e7fb4-6a56-4713-8240-863751cf06c6'],17,,,,,,,,,,,,,,,,,Lyon,137,00:02:17.268,Pass,
