50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215767a9-ff86-483f-84a7-9a2494a332e2,2663,,"[42.7, 39.2]",3901189,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,161,Lille,143,['7a7d1b30-8216-4bbd-a134-a5f74a16a9f1'],9,,,,,,,,,,,,,,,,Lille,143,00:24:09.379,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c085bde5-85fe-4b08-ad74-62c733d75b02,2667,,"[35.0, 5.5]",3901189,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Djibril Sidibé,3446.0,Left Back,161,Lille,143,['fd7b51b3-4b36-4b39-9fd3-4da021c8d5d7'],15,,,,,,,,,,,,,,,,Lille,143,00:24:15.923,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbc7a0b9-f379-4498-aa59-9deb0fb637cc,2669,,"[63.1, 28.7]",3901189,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Wing,161,Lille,143,['458b8a24-c740-40dc-aa74-c5adab6b9ffd'],18,,,,,,,,,,,,,,,,Lille,143,00:24:18.011,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8453b20d-e8e0-4f66-b95e-62816d69f1cf,2673,,"[71.9, 52.8]",3901189,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yann Bodiger,2961.0,Left Defensive Midfield,161,Lille,143,['fd9aaaff-b9aa-458d-bd8c-e957261b074d'],19,,,,,,,,,,,,,,,,Toulouse,130,00:24:19.913,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e87ff10f-f82a-45a1-8b99-73992cc9771b,2678,,"[33.0, 31.3]",3901189,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Amadou,11332.0,Center Defensive Midfield,161,Lille,143,['48ea446b-e593-4856-a1f2-cfde80aae60d'],21,,,,,,,,,,,,,,,,Lille,143,00:24:21.729,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3cd20a9-796f-470c-9403-1931dc9f0731,2682,,"[42.6, 31.8]",3901189,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Right Center Midfield,161,Lille,143,['5a56cae3-3a6a-421d-8c44-8fea716db74a'],23,,,,,,,,,,,,,,,,Lille,143,00:24:23.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,064e290d-bc22-4dd5-b2e8-2dabcf92f8d7,2685,,"[70.0, 76.3]",3901189,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Morgan Amalfitano,3425.0,Right Wing,161,Lille,143,['14118678-eb0a-4940-a63d-d3f0fc77836c'],30,,,,,,,,,,,,,,,,Lille,143,00:24:30.717,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848a61c8-0db8-4e27-8301-872af5346574,2688,,"[92.7, 65.1]",3901189,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Wing,161,Lille,143,['2ecea62e-8479-486e-8da1-02f8395c0335'],35,,,,,,,,,,,,,,,,Lille,143,00:24:35.088,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8915ff3-ff26-4e5c-8dab-4e395435ba3c,2691,,"[84.6, 71.1]",3901189,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Morgan Amalfitano,3425.0,Right Wing,161,Lille,143,['c44ec541-6409-4552-a5d4-385fdbcdd6d4'],36,,,,,,,,,,,,,,,,Lille,143,00:24:36.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e8d1327-76ab-4d80-99e7-e83510eb74ce,2694,,"[91.3, 76.6]",3901189,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Wing,161,Lille,143,['93e0e797-3cf2-4036-bb6b-eab17974a2fe'],38,,,,,,,,,,,,,,,,Lille,143,00:24:38.649,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14820c06-7a3d-4b96-90de-d8beb7f4df29,2698,,"[112.3, 22.1]",3901189,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,161,Lille,143,['ccefc831-186c-44a9-b053-458d4ec16005'],46,,,,,,,,,,,,,,,,Lille,143,00:24:46.606,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b89c7523-7589-4857-9f5f-6ceecfeffb64,2702,,"[62.0, 59.0]",3901189,70,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Tongo Hamed Doumbia,16522.0,Right Defensive Midfield,162,Toulouse,130,['5141c447-6480-42e7-b8a1-37b5b0d7f5ca'],13,,,,,,,,,,,,,,,,Toulouse,130,00:25:13.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468a0039-48f1-4761-af8d-00677ec448ff,2712,,"[55.8, 75.3]",3901189,70,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrien Regattin,16418.0,Right Midfield,163,Toulouse,130,"['67733ab9-1f02-455f-a015-2451b6ff24fe', '6b5e5349-a672-490f-97cb-3aca8363cac4']",22,,,,,,,,,,,,,,,,Toulouse,130,00:25:22.998,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa658712-c621-4c35-b2f2-5d8a44eec356,2718,,"[71.4, 70.8]",3901189,70,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrien Regattin,16418.0,Right Midfield,164,Toulouse,130,"['3991c7c7-42f7-4c59-a340-7d6600c909b5', 'ae5583eb-b5f3-43d0-a2f1-241ac8daf7a5']",37,,,,,,,,,,,,,,,,Toulouse,130,00:25:37.631,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ef05379-fbac-4f91-9afe-1899c9a6c6d7,2729,,"[78.9, 74.2]",3901189,70,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrien Regattin,16418.0,Right Midfield,164,Toulouse,130,['306708b3-debb-4f86-9769-f2bd96e2aa69'],43,,,,,,,,,,,,,,,,Toulouse,130,00:25:43.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4283645f-6671-4bbe-bcad-e64cc91125f6,2739,,"[57.0, 4.2]",3901189,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Wing,165,Lille,143,['04774759-9af9-45ad-b851-f2fb45a25348'],48,,,,,,,,,,,,,,,,Lille,143,00:25:48.823,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4d38ef9-33d9-494d-81f4-6f376c6dd1fe,2746,,"[92.5, 3.8]",3901189,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Djibril Sidibé,3446.0,Left Back,165,Lille,143,['74e3d97f-8463-4b12-95c4-e3eee1019ed2'],56,,,,,,,,,,,,,,,,Lille,143,00:25:56.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40afd11f-82d5-4b60-9716-cf19af1c0ade,2749,,"[85.3, 40.2]",3901189,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Right Center Midfield,165,Lille,143,['e61a031b-97b2-4258-89e8-bed8df2c920e'],0,,,,,,,,,,,,,,,,Lille,143,00:26:00.341,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,02526d53-9778-48f0-aa90-b8b74adf6c2f,2752,,"[99.5, 54.3]",3901189,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Wing,165,Lille,143,['475ebe1c-4b24-473b-b50f-abd1304bcf3d'],0,,,,,,,,,,,,,,,,Lille,143,00:26:00.886,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58620059-50dc-4f25-9417-366e9b824825,2759,,"[90.3, 58.1]",3901189,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Wing,165,Lille,143,['cfe5f95d-c233-40a4-a9f2-0161882b5db3'],8,,,,,,,,,,,,,,,,Lille,143,00:26:08.121,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dff5a7e2-4cb7-477e-b621-3ef12c07edb6,2763,,"[76.7, 47.6]",3901189,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Amadou,11332.0,Center Defensive Midfield,165,Lille,143,['1c87e269-c2fb-4106-b2b6-aed284cd24f0'],11,,,,,,,,,,,,,,,,Lille,143,00:26:11.209,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ca9447b-a572-4d87-b408-b9fdb8c2281a,2766,,"[91.3, 11.2]",3901189,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Djibril Sidibé,3446.0,Left Back,165,Lille,143,['5842721d-6e12-4647-ad24-716eabb923aa'],15,,,,,,,,,,,,,,,,Lille,143,00:26:15.566,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8ce84a4-788b-4b23-a433-1a926765a4a0,2772,,"[27.0, 72.7]",3901189,72,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tongo Hamed Doumbia,16522.0,Right Defensive Midfield,166,Toulouse,130,"['0bfc2285-117e-440e-b2cc-7235072624c8', 'cc322a9f-02a8-43dc-9bd9-a794d420df0b']",32,,,,,,,,,,,,,,,,Toulouse,130,00:27:32.278,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed2c4290-0a22-4bc1-a635-a4594a570ef6,2776,,"[20.1, 75.9]",3901189,72,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steeve Yago,3035.0,Right Back,166,Toulouse,130,"['12b05ec7-a2ec-40e5-a0b6-7378b98b6992', '4cf45c62-0abd-490f-b7aa-6ed52a3af2be']",34,,,,,,,,,,,,,,,,Toulouse,130,00:27:34.666,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6958df3-6808-4359-b01e-855b0405a3cb,2779,,"[52.8, 57.0]",3901189,72,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wissam Ben Yedder,6723.0,Right Center Forward,166,Toulouse,130,['3a4b0f20-8e1d-49bf-a365-0b3505774027'],37,,,,,,,,,,,,,,,,Toulouse,130,00:27:37.780,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,44d300ba-b122-4dc8-a1c7-eb8d6b9eada3,2781,,"[67.3, 24.6]",3901189,72,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rio Antonio Zoba Mavuba,40522.0,Right Center Midfield,166,Toulouse,130,['f0153f79-d114-42fd-b011-4f8d3e25fc5e'],39,,,,,,,,,,,,,,,,Lille,143,00:27:39.717,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,52cf7741-5908-475a-ba1c-69ae671290c3,2785,,"[68.6, 53.3]",3901189,72,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wissam Ben Yedder,6723.0,Right Center Forward,166,Toulouse,130,['5f1ff752-9b57-4e5f-a927-fcd70bac0972'],41,,,,,,,,,,,,,,,,Toulouse,130,00:27:41.296,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d12dd190-babd-4bd4-97c4-c5c3e63ad7db,2787,,"[88.6, 27.6]",3901189,72,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éderzito António Macedo Lopes,15996.0,Center Forward,166,Toulouse,130,['9a1706b7-8145-4242-a687-fa7d9e882e1b'],44,,,,,,,,,,,,,,,,Lille,143,00:27:44.316,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362444b5-97f2-47c9-a2fe-40f9be65dd12,2790,,"[36.3, 39.8]",3901189,72,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jacques François Moubandje,3024.0,Left Back,166,Toulouse,130,['7e26faaa-e6cb-4b85-865a-0ba20786da28'],45,,,,,,,,,,,,,,,,Toulouse,130,00:27:45.821,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c2d4304-e66f-4d79-a902-82ae28743d40,2793,,"[59.9, 72.1]",3901189,72,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrien Regattin,16418.0,Right Midfield,166,Toulouse,130,['2fe34563-f4e7-4ef1-8b20-e68091ff4a85'],48,,,,,,,,,,,,,,,,Toulouse,130,00:27:48.354,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5e71dcb-3599-4d08-a76b-9d1586f6f256,2798,,"[70.0, 68.4]",3901189,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrien Regattin,16418.0,Right Midfield,167,Toulouse,130,"['15847239-ff2e-4ff2-9939-23038ad90dac', '4eb6cb47-9634-4bf2-b561-cf8d1d9a7476']",2,,,,,,,,,,,,,,,,Toulouse,130,00:28:02.114,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd2f1277-623e-4401-a322-95a7822897d1,2802,,"[56.2, 76.9]",3901189,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steeve Yago,3035.0,Right Back,167,Toulouse,130,"['a217606f-b17d-41c7-a346-d7bbb89e8d6f', 'd518bf2b-b9e3-42bf-94d1-f3319c624f22']",4,,,,,,,,,,,,,,,,Toulouse,130,00:28:04.776,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddb0abf9-46ac-4991-bd59-f5630331c697,2806,,"[57.2, 72.4]",3901189,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrien Regattin,16418.0,Right Midfield,167,Toulouse,130,"['e012326c-9dd9-4ac1-851b-89efa9b012d8', 'f380de69-ba43-4200-bb9e-ac5025e6ac66']",6,,,,,,,,,,,,,,,,Toulouse,130,00:28:06.279,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cfe5d9c-2f52-4873-b6ca-09f27a0751a3,2809,,"[42.4, 68.4]",3901189,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Issa Diop,4349.0,Right Center Back,167,Toulouse,130,['bf73fef5-a5b5-4827-8142-744a5ac6b968'],8,,,,,,,,,,,,,,,,Toulouse,130,00:28:08.586,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddca7058-aa22-4c2e-a926-b17ebb282847,2819,,"[42.2, 30.3]",3901189,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcel Tisserand,8677.0,Left Center Back,167,Toulouse,130,['630f330e-fd89-4372-a112-da5b97c924b8'],14,,,,,,,,,,,,,,,,Toulouse,130,00:28:14.197,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7578e753-1321-4f0d-807a-5ab2c21f8e32,2823,,"[67.3, 12.1]",3901189,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Braithwaite Christensen,4447.0,Left Midfield,167,Toulouse,130,"['18bfa416-ad6c-4ece-bf83-e6f192bdeaee', '6039ac9f-c3df-4db1-9c25-17be5a2d2eb2']",16,,,,,,,,,,,,,,,,Toulouse,130,00:28:16.840,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,026e7458-e813-4e93-a13d-d9450146b383,2832,,"[66.6, 60.5]",3901189,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steeve Yago,3035.0,Right Back,167,Toulouse,130,['41080825-567d-44a8-a10b-06a97295deb9'],25,,,,,,,,,,,,,,,,Toulouse,130,00:28:25.123,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63fd5cf6-91a1-4cd7-8e00-95af10f43886,2835,,"[89.9, 75.9]",3901189,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrien Regattin,16418.0,Right Midfield,167,Toulouse,130,['b8749ed8-7083-4c86-8ee3-efbede4bfed2'],27,,,,,,,,,,,,,,,,Toulouse,130,00:28:27.939,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f85c3c9f-9c55-42a7-9f12-18c8658221e1,2838,,"[106.4, 44.2]",3901189,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wissam Ben Yedder,6723.0,Right Center Forward,167,Toulouse,130,['c014ea75-ea9c-4ca4-8ff8-c3ff2ee74576'],33,,,,,,,,,,,,,,,,Toulouse,130,00:28:33.017,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dbd0a21-a784-45c9-9964-cfebd9e7704b,2840,,"[30.7, 41.4]",3901189,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rio Antonio Zoba Mavuba,40522.0,Right Center Midfield,167,Toulouse,130,['1410f51e-ce59-4f84-9755-0afafcb1918e'],33,,,,,,,,,,,,,,,,Lille,143,00:28:33.889,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7164221a-a868-411f-a7e8-455c46e17925,2845,,"[93.2, 21.3]",3901189,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleksandar Pešić,40431.0,Left Center Forward,167,Toulouse,130,"['3aaac1c7-7c98-46f0-9885-c632a76cddf0', 'f5c44bf6-a48c-4e9f-9747-04b21b00cc1d']",37,,,,,,,,,,,,,,,,Toulouse,130,00:28:37.364,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a128446e-1b61-488d-b465-9fcb05c59fda,2850,,"[43.6, 77.7]",3901189,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éderzito António Macedo Lopes,15996.0,Center Forward,168,Lille,143,['71a30873-d693-49fb-b340-576d666cf7f4'],54,,,,,,,,,,,,,,,,Lille,143,00:28:54.778,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2323ffe6-e46a-454d-ab53-392302b6aa1c,2854,,"[78.4, 17.6]",3901189,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tongo Hamed Doumbia,16522.0,Right Defensive Midfield,168,Lille,143,"['2d9e3f6a-0998-4741-851c-72c6c22666c4', '549fe6be-968f-4d5a-a025-8c2c69d5cf01']",57,,,,,,,,,,,,,,,,Toulouse,130,00:28:57.028,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1682cfe-8d9b-45b2-a195-61348a88126b,2861,,"[41.7, 50.9]",3901189,74,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mounir Obbadi,40697.0,Left Center Midfield,168,Lille,143,['fa3c4087-7c3f-49d1-8bc2-5849db6dddb8'],0,,,,,,,,,,,,,,,,Lille,143,00:29:00.357,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3134372-e8c5-42ce-b5d0-4d1c69e32cc4,2863,,"[61.8, 11.2]",3901189,74,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éric Bauthéac,40486.0,Left Wing,168,Lille,143,['9bfc43d2-c8aa-4bb4-a4c3-cc73db6bb90a'],2,,,,,,,,,,,,,,,,Lille,143,00:29:02.666,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9a93060-f994-4a06-b15f-5141216bad96,2870,,"[93.2, 56.6]",3901189,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Pešić,40431.0,Left Center Forward,169,Toulouse,130,"['117c78a2-d7aa-4901-9866-4a08ac8c66b1', '60166e82-e5aa-4e6b-ba28-a9221cb3e450']",11,,,,,,,,,,,,,,,,Toulouse,130,00:29:11.796,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1c16b6c-aa92-4566-b924-efcd7a01643e,2873,,"[105.4, 73.7]",3901189,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wissam Ben Yedder,6723.0,Right Center Forward,169,Toulouse,130,['74b062f4-7207-44fe-acf5-71506502eb39'],13,,,,,,,,,,,,,,,,Toulouse,130,00:29:13.585,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c0ad2d0-7bf8-4e5d-83d1-0445e85a4418,2876,,"[108.0, 34.9]",3901189,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Pešić,40431.0,Left Center Forward,169,Toulouse,130,['d5dd58f5-76fa-4143-95c7-97b53df195b0'],21,,,,,,,,,,,,,,,,Toulouse,130,00:29:21.161,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed700346-b803-43e1-9317-4050c1623651,2879,,"[43.6, 78.0]",3901189,74,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éderzito António Macedo Lopes,15996.0,Center Forward,170,Lille,143,"['8e43f897-9dfb-4966-858a-452ceb90e117', 'c3a82eaa-cf89-4194-b495-beabeeca672d']",41,,,,,,,,,,,,,,,,Lille,143,00:29:41.215,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b9704e2-4900-4fc0-9957-ebdab26d2865,2882,,"[39.9, 78.4]",3901189,74,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bakary Adama Soumaoro,3677.0,Right Back,170,Lille,143,['b858f2a1-186d-4a54-8f34-3eeb9c8a8208'],42,,,,,,,,,,,,,,,,Lille,143,00:29:42.430,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008c6280-6ef1-4fd4-b5ed-983c73487f2c,2890,,"[42.9, 55.8]",3901189,74,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mounir Obbadi,40697.0,Left Center Midfield,170,Lille,143,"['094cfc91-dc52-4bf6-9c3c-42e314437597', 'de65179f-f882-4fba-936b-b1d4c9898ecd']",46,,,,,,,,,,,,,,,,Lille,143,00:29:46.038,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,918476e7-89b1-4e09-b3b6-f515611121b8,2892,,"[53.7, 33.3]",3901189,74,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éric Bauthéac,40486.0,Left Wing,170,Lille,143,['a59c325d-f4b6-4920-bc69-3a4ef85b8799'],47,,,,,,,,,,,,,,,,Lille,143,00:29:47.848,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ff1492a-1ff0-4c50-be19-52886c27edad,2894,,"[62.7, 31.5]",3901189,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tongo Hamed Doumbia,16522.0,Right Defensive Midfield,171,Toulouse,130,['1cadb628-321d-4fbb-b402-3bec4b5a92fd'],48,,,,,,,,,,,,,,,,Toulouse,130,00:29:48.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6181309e-8c56-4941-9e41-6f7a6cbaaf25,2897,,"[48.2, 30.1]",3901189,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Issa Diop,4349.0,Right Center Back,171,Toulouse,130,['d23f7873-45b7-4430-b1c3-b81af96c1c4e'],49,,,,,,,,,,,,,,,,Toulouse,130,00:29:49.999,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b33cea4d-5f9a-4297-8105-0376257c1ad5,2900,,"[76.4, 20.9]",3901189,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Braithwaite Christensen,4447.0,Left Midfield,171,Toulouse,130,['a465e592-6f44-4639-b653-83218e0aefc3'],53,,,,,,,,,,,,,,,,Toulouse,130,00:29:53.508,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0888caa-8338-419a-aef3-e7b99bc138e8,2906,,"[91.3, 4.4]",3901189,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jacques François Moubandje,3024.0,Left Back,171,Toulouse,130,['b4b4ec4b-592a-43ef-9490-a0ff8898cc62'],58,,,,,,,,,,,,,,,,Toulouse,130,00:29:58.852,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a2b73cb-3455-4396-beaa-9488f0c4ef14,2909,,"[89.5, 8.0]",3901189,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,François Pantxi Sirieix,40526.0,Left Defensive Midfield,172,Toulouse,130,['f5290153-976e-427a-9057-456e08188872'],10,,,,,,,,,,,,,,,,Toulouse,130,00:30:10.855,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6df3ba2-0828-4acd-a04c-b0f83d9c37a4,2913,,"[95.7, 3.8]",3901189,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jacques François Moubandje,3024.0,Left Back,172,Toulouse,130,['9f912a77-748d-48dd-8ea7-50cc3a513700'],13,,,,,,,,,,,,,,,,Toulouse,130,00:30:13.004,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d73728ab-1866-4211-9daf-ce237c90581b,2920,,"[39.5, 74.5]",3901189,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éderzito António Macedo Lopes,15996.0,Center Forward,173,Lille,143,['6be5a784-079b-4b5c-83fe-43665180b777'],24,,,,,,,,,,,,,,,,Lille,143,00:30:24.104,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74f8e27d-f255-44f1-bd2f-23b6b58bbe05,2925,,"[60.8, 77.7]",3901189,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éderzito António Macedo Lopes,15996.0,Center Forward,174,Lille,143,"['111c04e9-8b68-4818-89a6-f7264cf406c1', '1e847c13-f82e-41cc-86fa-a2fa58c7e37f', '41bac35e-f737-4353-a472-b84b2beec905']",6,,,,,,,,,,,,,,,,Lille,143,00:31:06.582,Ball Receipt*,True
