ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.839519,,,,,,,,,,,,,,fd2c3193-b033-4e38-963b-d542e0faf49a,2361,,,"[42.4, 39.3]",3900520,54,,,,-1.4056476,,Right Foot,,,"[43.8, 30.9]",,Ground Pass,,8.515867,,,,Sergi Darder Moll,3236.0,,,,,,2,From Keeper,Corentin Tolisso,5480.0,Center Defensive Midfield,135,Lyon,137,['a3699249-3e81-4830-a271-863d40ca288b'],48,,,,,,,,,,,,,,,,,,Lyon,137,00:09:48.301,Pass,
,,,,,,,,,,,,,,,,0.939673,,,,,,,,,,,,,,4bb5a5c8-a2ab-4a1a-bc52-c55687e73ab1,2364,,,"[50.1, 28.1]",3900520,54,,,,1.7542763,,Right Foot,,,"[48.3, 37.8]",,Ground Pass,,9.865597,,,,Corentin Tolisso,5480.0,,,,,,2,From Keeper,Sergi Darder Moll,3236.0,Left Center Midfield,135,Lyon,137,['e8c15417-4a0c-43ae-ae0a-e6c0cd6ed4f2'],53,,,,,,,,,,,,,,,,,,Lyon,137,00:09:53.318,Pass,
,,,,,,,,,,,,,,,,2.436687,,,,,,,,,,,,,,bb7860f8-3530-4727-a6e7-209e44e85bb9,2368,,,"[48.3, 39.1]",3900520,54,,,,3.1312304,,Right Foot,,,"[29.0, 39.3]",,Ground Pass,,19.301037,,,,Maxime Gonalons,6982.0,,,,,,2,From Keeper,Corentin Tolisso,5480.0,Center Defensive Midfield,135,Lyon,137,"['7de12878-f7a7-479a-aa9d-40c749f1180e', '9a535d0d-a209-4d53-907a-68d3b8ca3d8e']",54,,,,,,,,,,,,,,,,,,Lyon,137,00:09:54.762,Pass,True
,,,,,,,,,,,,,,,,1.304862,,,,,,,,,,,,,,ddd8c79d-8335-44e8-8e5d-21753e82c778,2371,,,"[28.8, 42.3]",3900520,54,,,,1.0732634,,Right Foot,,,"[41.4, 65.5]",,Ground Pass,,26.400757,,,,Rafael Pereira da Silva,3156.0,,,,,,2,From Keeper,Maxime Gonalons,6982.0,Left Center Back,135,Lyon,137,['9d392bbc-7f00-44be-926d-deec078750b7'],58,,,,,,,,,,,,,,,,,,Lyon,137,00:09:58.507,Pass,
,,,,,,,,,,,,,,,,0.754715,,,,,,,,,,,,,,ae2aff02-9535-4c4b-895e-5a811b6b9c6e,2374,,,"[49.2, 70.2]",3900520,55,,,,-0.75837773,,Right Foot,,,"[54.9, 64.8]",,Ground Pass,,7.8517513,,,,Jordan Ferri,3118.0,,,,,,2,From Keeper,Rafael Pereira da Silva,3156.0,Right Back,135,Lyon,137,['2944d990-dc0e-4bd3-944c-b041728354f7'],1,,,,,,,,,,,,,,,,,,Lyon,137,00:10:01.818,Pass,
,,,,,,,,,,,,,,,,1.096,,,,,,,,,,,,,,06b010e0-72df-4a83-b55b-68d22a3b97d8,2376,,,"[54.9, 64.8]",3900520,55,,,,1.5313431,,Right Foot,,,"[55.2, 72.4]",,Ground Pass,,7.605919,,,,Rafael Pereira da Silva,3156.0,,,,,,2,From Keeper,Jordan Ferri,3118.0,Right Center Midfield,135,Lyon,137,['d8617cba-225a-4a11-b74b-6cb3e8516487'],2,,,,,,,,,,,,,,,,,,Lyon,137,00:10:02.572,Pass,
,,,,,,,,,,,,,,,,0.88415,,,,,,,,,,,,,,f4e75a3c-265e-469d-bcfb-88c40913eb0b,2379,,,"[55.6, 73.4]",3900520,55,,,,-1.15934,,Right Foot,,,"[58.0, 67.9]",,Ground Pass,,6.0008335,,,,Jordan Ferri,3118.0,,,,,,2,From Keeper,Rafael Pereira da Silva,3156.0,Right Back,135,Lyon,137,['85962670-6e4c-4637-930f-9a37c8df0db0'],4,,,,,,,,,,,,,,,,,,Lyon,137,00:10:04.264,Pass,
,,,,,,,,,,,,,,,,0.885476,,,,,,,,,,,,,,01d04ce2-4339-4b84-b593-57c191f6d810,2382,,,"[57.6, 65.0]",3900520,55,,,,-1.4934859,,Right Foot,,,"[58.7, 50.8]",,Ground Pass,,14.242542,,,,Corentin Tolisso,5480.0,,,,,,2,From Keeper,Jordan Ferri,3118.0,Right Center Midfield,135,Lyon,137,['4c0660bc-8d9d-412d-88e2-f0786fa4be7d'],6,,,,,,,,,,,,,,,,,,Lyon,137,00:10:06.342,Pass,
,,,,,,,,,,,,,,,,1.03754,,,,,,,,,,,,,,100dd7b3-81b0-4f91-8a36-73a253ad1dda,2385,,,"[66.9, 45.1]",3900520,55,,,,1.8925469,,Right Foot,,,"[62.9, 57.1]",,Ground Pass,,12.649111,,,,Jordan Ferri,3118.0,,,,,,2,From Keeper,Corentin Tolisso,5480.0,Center Defensive Midfield,135,Lyon,137,['da9d4bef-00f3-4e75-a9f8-58dddbb3b6ff'],11,,,,,,,,,,,,,,,,,,Lyon,137,00:10:11.999,Pass,
,,,,,,,,,,,,,,,,1.280744,,,,,,,,,,,,,,d07d822b-0b93-4fc3-870c-85cc909b8fea,2388,,,"[64.0, 58.9]",3900520,55,,,,-2.3337767,,Right Foot,,,"[53.1, 47.5]",,Ground Pass,,15.772445,,,,Milan Biševac,3103.0,,,,,,2,From Keeper,Jordan Ferri,3118.0,Right Center Midfield,135,Lyon,137,['3509f9bc-9307-4384-b33d-a228ec94f88a'],15,,,,,,,,,,,,,,,,,,Lyon,137,00:10:15.449,Pass,
,,,,,,,,,,,,,,,,1.004793,,,,,,,,,,,,,,fea0775d-7280-4e48-8abf-7d1517593a56,2392,,,"[55.8, 46.9]",3900520,55,,,,-1.65999,,Right Foot,,,"[54.7, 34.6]",,Ground Pass,,12.349089,,,,Maxime Gonalons,6982.0,,,,,,2,From Keeper,Milan Biševac,3103.0,Right Center Back,135,Lyon,137,"['df02a286-ee9b-4c86-a9b0-738d7b43f22b', 'ea28eea4-eaba-4883-aad6-0a4563630ed9']",17,,,,,,,,,,,,,,,,,,Lyon,137,00:10:17.838,Pass,True
,,,,,,,,,,,,,,,,0.858105,,,,,,,,,,,,,,6c704c74-ca3e-4e25-b038-7030c93a1ed0,2395,,,"[54.7, 35.4]",3900520,55,,,,0.14749251,,Right Foot,,,"[72.2, 38.0]",,Ground Pass,,17.69209,,,,Clément Grenier,3361.0,,,,,,2,From Keeper,Maxime Gonalons,6982.0,Left Center Back,135,Lyon,137,['641fdddb-fe5b-4eb8-af74-5aac7c4b2e29'],19,,,,,,,,,,,,,,,,,,Lyon,137,00:10:19.833,Pass,
,,,,,,,,,,,,,,,,1.04812,,,,,,,,,,,,,,23e18cce-e5fa-423a-94e0-55d4ccd368b0,2399,,,"[70.5, 29.6]",3900520,55,,,,-2.284887,,Right Foot,,,"[58.8, 16.1]",,Ground Pass,,17.86449,,,,Sergi Darder Moll,3236.0,,,,,,2,From Keeper,Clément Grenier,3361.0,Center Attacking Midfield,135,Lyon,137,"['5b18da21-aa80-4916-8eeb-460c3d70b5aa', 'e70684eb-4a3a-408a-9438-11e9b68e3879']",22,,,,,,,,,,,,,,,,,,Lyon,137,00:10:22.321,Pass,True
,,,,,,,,,,,,,,,,0.990604,,,,,,,,,,,,,,f9a9b175-87af-4361-b61a-f3a057636606,2402,,,"[58.5, 20.3]",3900520,55,,,,1.3684747,,Right Foot,,,"[62.5, 39.8]",,Ground Pass,,19.906029,,,,Corentin Tolisso,5480.0,,,,,,2,From Keeper,Sergi Darder Moll,3236.0,Left Center Midfield,135,Lyon,137,['f8493338-4c78-4ff7-a6e5-a45f563fe0f8'],26,,,,,,,,,,,,,,,,,,Lyon,137,00:10:26.380,Pass,
,,,,,,,,,,,,,,,,1.222512,,,,,,,,,,,,,,f68cc875-6eab-4ab1-bd25-b97801891ad9,2405,,,"[62.5, 39.8]",3900520,55,,,,2.649107,,Right Foot,,,"[54.3, 44.2]",,Ground Pass,,9.305912,,,,Milan Biševac,3103.0,,,,,,2,From Keeper,Corentin Tolisso,5480.0,Center Defensive Midfield,135,Lyon,137,['b4c9750e-8b0c-41ab-8bf3-bc40234a710a'],27,,,,,,,,,,,,,,,,,,Lyon,137,00:10:27.425,Pass,
,,,,,,,,,,,,,,,,0.858926,,,,,,,,,,,,,,d3210630-818a-4510-b198-1b5914e60f78,2408,,,"[54.3, 44.2]",3900520,55,,,,-0.5369108,,Right Foot,,,"[66.9, 36.7]",,Ground Pass,,14.663219,,,,Sergi Darder Moll,3236.0,,,,,,2,From Keeper,Milan Biševac,3103.0,Right Center Back,135,Lyon,137,['a03b75e7-93c4-45e8-92ef-2522cc4730a1'],29,,,,,,,,,,,,,,,,,,Lyon,137,00:10:29.639,Pass,
,,,,,,,,,,,,,,,,0.64472,,,,,,,,,,,,,,3d4f81ae-991c-4e67-b6a8-f922436022ac,2410,,,"[66.9, 36.7]",3900520,55,,,,0.60267663,,Right Foot,,,"[77.8, 44.2]",,Low Pass,,13.231024,,,,Clément Grenier,3361.0,,,,,,2,From Keeper,Sergi Darder Moll,3236.0,Left Center Midfield,135,Lyon,137,['c0ec2fbf-aa4c-4930-be83-9de25229095e'],30,,,,,,,,,,,,,,,,,,Lyon,137,00:10:30.498,Pass,
,,,,,,,,,,,,,,,,1.62171,,,,,,,,,,,,,,addc5b80-b08e-49db-92c8-b8cd1a45185c,2412,,,"[77.8, 44.2]",3900520,55,,,,-1.3898698,,Right Foot,,,"[79.3, 36.0]",,Low Pass,,8.336066,,,,Sergi Darder Moll,3236.0,,,,,,2,From Keeper,Clément Grenier,3361.0,Center Attacking Midfield,135,Lyon,137,['bf0ed67f-7983-45ed-8997-1a02fecaee28'],31,,,,,,,,,,,,,,,,,,Lyon,137,00:10:31.143,Pass,
,,,,,,,,,,,,,,,,0.277651,,,,,,,,,,,,,,5bbce181-e95d-4e7c-ae04-d338a9a46dc2,2414,,,"[79.3, 36.0]",3900520,55,,,,0.2931869,,Left Foot,,,"[84.6, 37.6]",,Low Pass,,5.5362444,,Incomplete,,Alexandre Lacazette,3451.0,,,Through Ball,True,,2,From Keeper,Sergi Darder Moll,3236.0,Left Center Midfield,135,Lyon,137,"['ad167ad2-9636-48aa-9981-9ad168a3b915', 'c3554741-a751-4671-8931-e3421f91afa5']",32,,,,,,,,,,,,,,,,,,Lyon,137,00:10:32.764,Pass,
,,,,,,,,,,,,,,,,2.05969,,,,,,,,,,,,,,a0ef800b-49f0-49d4-a7e1-e30d3f318a4c,2419,,,"[91.3, 14.1]",3900520,55,,,,0.8876049,,Right Foot,True,,"[115.8, 44.2]",,High Pass,,38.810566,,Incomplete,,Clément Grenier,3361.0,,,,,,2,From Keeper,Sergi Darder Moll,3236.0,Left Center Midfield,135,Lyon,137,"['5109ca5c-0d36-46a2-8005-a9dd76ca5f44', 'df07247b-28f9-4f1c-9224-5c8f1c7a41c2']",37,,,,,,,,,,,,,,,,,,Lyon,137,00:10:37.849,Pass,
,,,,,,,,,,,,,,,,7.225727,,,,,,,,,,,,,,55ec5392-d80a-4b2d-85a5-3990b14c9e39,2423,,,"[16.0, 38.6]",3900520,55,,,,-0.5029131,,Drop Kick,,,"[70.9, 8.4]",,High Pass,,62.6582,,Incomplete,,Rodrigue Casimir Ninga,3020.0,,,,,,2,From Keeper,Laurent Pionnier,40645.0,Goalkeeper,135,Lyon,137,"['65a5a5b2-3595-4825-af9d-d4f96d46c0ac', '73aac463-18c3-46f0-9394-73bfc65a9b70']",49,,,,,,,,,,,,,,,,,,Montpellier,139,00:10:49.758,Pass,
,,,,,,,,,,,,,,,,1.322723,,,,,,,,,,,,,,8151a6c7-366f-43f5-81db-8b98ab33e64a,2435,,,"[66.5, 7.5]",3900520,56,,,,2.2709317,,Right Foot,,,"[55.8, 20.2]",,Ground Pass,,16.606625,,,,William Jean Rémy,4669.0,,,,,,2,Regular Play,Rodrigue Casimir Ninga,3020.0,Left Midfield,136,Montpellier,139,['46692e02-5922-45a9-8228-995752872d14'],4,,,,,,,,,,,,,,,,,,Montpellier,139,00:11:04.293,Pass,
,,,,,,,,,,,,,,,,4.683044,,,,,,,,,,,,,,ff59047c-09e3-4fcc-8150-65975c10992a,2437,,,"[55.8, 20.2]",3900520,56,,,,-0.2678097,,Right Foot,,,"[110.1, 5.3]",,High Pass,,56.307194,,,,Ryad Boudebouz,6661.0,,,,,,2,Regular Play,William Jean Rémy,4669.0,Center Defensive Midfield,136,Montpellier,139,['c03eda62-75b6-4d49-8519-a8d8f21f5f27'],5,,,,,,,,,,,,,,,,,,Montpellier,139,00:11:05.615,Pass,
,,,,,,,,,,,,,,,,0.619455,,,,,,,,,,,,,,464791d5-0f53-4d42-96a6-1670b7d3d0bb,2440,,,"[116.7, 23.0]",3900520,56,,,,1.5989579,,Left Foot,True,,"[116.3, 37.2]",,Ground Pass,,14.205632,,Incomplete,,Jérôme Roussillon,3676.0,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Forward,136,Montpellier,139,"['05d50e67-b2f4-40d2-aef3-b132507294a7', 'cb50376a-d234-4620-ad23-e15077e1c667']",12,,,,,,,,,,,,,,,,,,Montpellier,139,00:11:12.225,Pass,
,,,,,,,,,,,,,,,,1.165782,,,,,,,,,,,,,,7e90f726-c99e-414d-8de7-d030019f0351,2445,,,"[29.0, 59.9]",3900520,56,,,,-0.94649005,,Right Foot,,,"[42.4, 41.3]",,Ground Pass,,22.924223,,,,Clément Grenier,3361.0,,,,,,2,Regular Play,Milan Biševac,3103.0,Right Center Back,137,Lyon,137,['a47af31e-a701-47de-b4c1-1d2300df8ddb'],17,,,,,,,,,,,,,,,,,,Lyon,137,00:11:17.462,Pass,
,,,,,,,,,,,,,,,,1.644842,,,,,,,,,,,,,,78d93c83-ed12-4c5a-84e1-1439a90280d9,2447,,,"[42.4, 41.3]",3900520,56,,,,-0.080120094,,Right Foot,,,"[56.1, 40.2]",,Ground Pass,,13.74409,,,,Claudio Beauvue,6600.0,,,,,,2,Regular Play,Clément Grenier,3361.0,Center Attacking Midfield,137,Lyon,137,['85b1be7b-dd2c-43b3-9bb7-cceaa53079cb'],18,,,,,,,,,,,,,,,,,,Lyon,137,00:11:18.628,Pass,
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2faebb97-b6ed-46e5-a924-79a36ba65752,2453,,,"[55.8, 33.8]",3900520,56,True,,,-0.67030215,,Right Foot,,,"[94.4, 3.2]",,Ground Pass,,49.25769,,,,Jérémy Morel,2983.0,,,,,Free Kick,2,From Free Kick,Corentin Tolisso,5480.0,Center Defensive Midfield,138,Lyon,137,['ce9dc78a-307e-418b-9cd4-356de3668213'],43,,,,,,,,,,,,,,,,,,Lyon,137,00:11:43.617,Pass,
,,,,,,,,,,,,,,,,0.995584,,,,,,,,,,,,,,575abe0a-babd-4127-8ed8-5d63bec3d26d,2455,,,"[93.2, 6.3]",3900520,56,,,,1.585288,,Left Foot,,,"[93.0, 20.1]",,Ground Pass,,13.801449,,,,Alexandre Lacazette,3451.0,,,,,,2,From Free Kick,Jérémy Morel,2983.0,Left Back,138,Lyon,137,['f49e0673-e188-486a-829a-7b0693d07c16'],48,,,,,,,,,,,,,,,,,,Lyon,137,00:11:48.785,Pass,
,,,,,,,,,,,,,,,,1.796855,,,,,,,,,,,,,,54ce45ad-20b9-4252-a904-951651d3b6a5,2467,,,"[120.0, 0.1]",3900520,58,,,,1.6317536,,Right Foot,,,"[117.4, 42.7]",,High Pass,True,42.679268,,Incomplete,,,,,True,Inswinging,,Corner,2,From Corner,Clément Grenier,3361.0,Center Attacking Midfield,140,Lyon,137,['8fe2f4a9-d747-4570-ac01-942c38a530de'],13,,,,,,,,,,,,,,,,,,Lyon,137,00:13:13.534,Pass,
,,,,,,,,,,,,,,,,5.467062,,,,,,,,,,,,,,d842189f-6569-4779-9436-7d981607ce1f,2471,,,"[9.1, 2.2]",3900520,58,,,,-0.031055102,,Right Foot,,,"[76.7, 0.1]",,High Pass,,67.632614,,Out,,Ryad Boudebouz,6661.0,,,,,,2,From Corner,William Jean Rémy,4669.0,Center Defensive Midfield,140,Lyon,137,['9039595a-bb79-4ba4-983a-e2f079e27bc4'],22,,,,,,,,,,,,,,,,,,Montpellier,139,00:13:22.313,Pass,
,,,,,,,,,,,,,,,,1.446018,,,,,,,,,,,,,,df5dc09c-cab5-4233-aaaa-845053646604,2475,,,"[46.3, 80.0]",3900520,58,,,,-2.8598208,,,,,"[27.3, 74.5]",,Low Pass,,19.78004,,,,Milan Biševac,3103.0,,,,,Throw-in,2,From Throw In,Rafael Pereira da Silva,3156.0,Right Back,141,Lyon,137,['6436e419-3c1f-4027-a84c-889b5fba45a4'],40,,,,,,,,,,,,,,,,,,Lyon,137,00:13:40.138,Pass,
,,,,,,,,,,,,,,,,1.543487,,,,,,,,,,,,,,f731edc1-cdcd-4dde-bfb5-6d5d640c4971,2478,,,"[27.5, 73.4]",3900520,58,,,,-1.6514592,,Right Foot,,,"[24.8, 40.0]",,Ground Pass,,33.508953,,,,Maxime Gonalons,6982.0,,,,,,2,From Throw In,Milan Biševac,3103.0,Right Center Back,141,Lyon,137,['9a2c2d23-58e2-4dc6-9d3a-331fd525d008'],42,,,,,,,,,,,,,,,,,,Lyon,137,00:13:42.964,Pass,
,,,,,,,,,,,,,,,,2.078503,,,,,,,,,,,,,,be988e0f-639f-41b3-9dfb-4cbc0f09d62d,2481,,,"[27.5, 33.4]",3900520,58,,,,-0.63256514,,Left Foot,,,"[51.1, 16.1]",,Ground Pass,,29.26175,,,,Sergi Darder Moll,3236.0,,,,,,2,From Throw In,Maxime Gonalons,6982.0,Left Center Back,141,Lyon,137,['5c2e80d4-3072-4204-9c64-b999ae117ee6'],46,,,,,,,,,,,,,,,,,,Lyon,137,00:13:46.009,Pass,
,,,,,,,,,,,,,,,,0.782218,,,,,,,,,,,,,,cb597b57-73ac-4a44-878e-544414aebde2,2483,,,"[51.1, 16.1]",3900520,58,,,,-2.6448689,,Right Foot,,,"[40.4, 10.3]",,Ground Pass,,12.170867,,,,Jérémy Morel,2983.0,,,,,,2,From Throw In,Sergi Darder Moll,3236.0,Left Center Midfield,141,Lyon,137,['dc5b8cba-ee4d-4d3c-bda2-4738c4b50115'],48,,,,,,,,,,,,,,,,,,Lyon,137,00:13:48.087,Pass,
,,,,,,,,,,,,,,,,0.655638,,,,,,,,,,,,,,859ca384-927a-4220-b061-c3c429c85587,2486,,,"[40.4, 10.3]",3900520,58,,,,0.8134282,,Left Foot,,,"[45.6, 15.8]",,Ground Pass,,7.569016,,,,Sergi Darder Moll,3236.0,,,,,,2,From Throw In,Jérémy Morel,2983.0,Left Back,141,Lyon,137,['4ca9db80-821f-42e0-8124-dbc9f690fd29'],49,,,,,,,,,,,,,,,,,,Lyon,137,00:13:49.832,Pass,
,,,,,,,,,,,,,,,,3.29426,,,,,,,,,,,,,,4dda21e2-2389-4ce6-aa53-aa8530f1b5d2,2489,,,"[45.4, 25.1]",3900520,58,,,,0.7352801,,Right Foot,,,"[94.6, 69.6]",,High Pass,,66.3392,,,,Alexandre Lacazette,3451.0,,True,,,,2,From Throw In,Sergi Darder Moll,3236.0,Left Center Midfield,141,Lyon,137,['10ae46ae-2268-4733-9289-7e40124f560f'],52,,,,,,,,,,,,,,,,,,Lyon,137,00:13:52.976,Pass,
,,,,,,,,,,,,,,,,0.944166,,,,,,,,,,,,,,cdd4859b-22e9-4929-a807-7554bbbf9b0f,2491,,,"[94.6, 69.6]",3900520,58,,,,-2.1730838,,Head,,,"[91.3, 64.8]",,Low Pass,,5.8249464,,Incomplete,,Jordan Ferri,3118.0,,,,,,2,From Throw In,Alexandre Lacazette,3451.0,Left Center Forward,141,Lyon,137,"['428b27ea-1aac-4c10-b164-e2cf7d034a5a', '9dddf44e-ec60-43ed-9f5a-6fb62911586c']",56,,,,,,,,,,,,,,,,,,Lyon,137,00:13:56.270,Pass,
,,,,,,,,,,,,,,,,0.884526,,,,,,,,,,,,,,782f29f8-e52f-48b1-ba45-4da245e08198,2495,,,"[40.3, 18.0]",3900520,58,,,,0.70449406,,Right Foot,,,"[42.3, 19.7]",,Ground Pass,,2.624881,,,,Jonas Martin,2950.0,,,,,,2,Regular Play,Daniel Congré,3011.0,Left Center Back,142,Montpellier,139,['e7c43f16-51d5-4f2b-9c02-ed87b22d49a5'],59,,,,,,,,,,,,,,,,,,Montpellier,139,00:13:59.355,Pass,
,,,,,,,,,,,,,,,,1.157856,,,,,,,,,,,,,,a273f23f-8c5a-45dc-93f1-7fbe0ea79ef9,2498,,,"[55.2, 13.7]",3900520,59,,,,-0.97689986,,Right Foot,,,"[63.1, 2.0]",,Ground Pass,,14.117365,,,,Ryad Boudebouz,6661.0,,,,,,2,Regular Play,Jonas Martin,2950.0,Left Center Midfield,142,Montpellier,139,['b7142c8a-a507-443a-975b-ae7c254e6066'],2,,,,,,,,,,,,,,,,,,Montpellier,139,00:14:02.172,Pass,
,,,,,,,,,,,,,,,,2.223491,,,,,,,,,,,,,,4106df5a-f9c1-4393-9ad6-9092d143ab65,2501,,,"[69.6, 3.6]",3900520,59,,,,0.64458865,,Left Foot,,,"[99.0, 25.7]",,High Pass,,36.78002,,Incomplete,,Rodrigue Casimir Ninga,3020.0,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Forward,142,Montpellier,139,"['6b80fe0f-828e-4c05-976b-b8fe48ecb100', 'd0cac045-154f-41c7-9970-06cfef92b6c9']",5,,,,,,,,,,,,,,,,,,Montpellier,139,00:14:05.114,Pass,
,,,,,,,,,,,,,,,,1.60922,,,,,,,,,,,,,,eca7fb7e-2249-48b6-945c-1627e21aad51,2510,,,"[21.7, 28.1]",3900520,59,,,,0.24320875,,Left Foot,,,"[48.3, 34.7]",,Ground Pass,,27.406569,,,,Claudio Beauvue,6600.0,,,,,,2,Regular Play,Maxime Gonalons,6982.0,Left Center Back,142,Montpellier,139,['c018560c-7d88-4734-acf4-eb027b38ee64'],11,,,,,,,,,,,,,,,,,,Lyon,137,00:14:11.899,Pass,
,,,,,,,,,,,,,,,,1.191184,,,,,,,,,,,,,,d9c99f0c-2dce-4755-b090-f4350ce918d8,2515,,,"[51.1, 65.7]",3900520,59,,,,0.64110875,,Right Foot,,,"[64.5, 75.7]",,Ground Pass,,16.720047,,Incomplete,,Alexandre Lacazette,3451.0,,,,,,2,Regular Play,Claudio Beauvue,6600.0,Right Center Forward,142,Montpellier,139,"['d7c84e01-f261-4439-abd6-1639726eb270', 'ee3f87ec-c988-47d3-9b6b-0652c830b2e0']",18,,,,,,,,,,,,,,,,,,Lyon,137,00:14:18.970,Pass,
,,,,,,,,,,,,,,,,4.819079,,,,,,,,,,,,,,fb81ae6a-403b-4a97-93f7-311effee1f6a,2519,,,"[57.0, 64.6]",3900520,59,,,,0.30195117,,Right Foot,,,"[99.7, 77.9]",,Ground Pass,,44.723373,,Incomplete,,Claudio Beauvue,6600.0,,,,,Recovery,2,Regular Play,Corentin Tolisso,5480.0,Center Defensive Midfield,142,Montpellier,139,"['154c157f-3d89-4369-a201-d606e673c000', 'd149b5d7-5b51-4e81-abbe-ba40df436d2c']",22,,,,,,,,,,,,,,,,,,Lyon,137,00:14:22.196,Pass,
,,,,,,,,,,,,,,,,0.229381,,,,,,,,,,,,,,8619d345-54f1-4064-85bd-2a17d336b8d1,2523,,,"[20.4, 2.4]",3900520,59,,,,0.13706617,,Right Foot,,,"[23.3, 2.8]",,Low Pass,,2.9274561,,Incomplete,,,,,,,,,2,Regular Play,Daniel Congré,3011.0,Left Center Back,142,Montpellier,139,['a263a958-7c61-4643-98bc-13b21aa1539b'],28,,,,,,,,,,,,,,,,,,Montpellier,139,00:14:28.778,Pass,
,,,,,,,,,,,,,,,,1.146127,,,,,,,,,,,,,,a749f5fc-64ec-4c0b-a051-7c6ee299a0ac,2525,,,"[27.5, 0.1]",3900520,59,True,,,0.08531869,,,,,"[42.7, 1.4]",,Low Pass,,15.255491,,,,Rodrigue Casimir Ninga,3020.0,,,,,Throw-in,2,From Throw In,Ramy Bensebaini,3191.0,Left Back,143,Montpellier,139,['c7f1b4bc-3b17-48f8-a8d3-9e6c292399f0'],48,,,,,,,,,,,,,,,,,,Montpellier,139,00:14:48.377,Pass,
,,,,,,,,,,,,,,,,1.396414,,,,,,,,,,,,,,b85c8a92-d0f1-4615-8a09-5fd29341a623,2529,,,"[41.5, 1.4]",3900520,59,,,,0.99609673,,Right Foot,,,"[48.3, 11.9]",,High Pass,,12.509596,,Incomplete,,Ryad Boudebouz,6661.0,,,,,,2,From Throw In,Rodrigue Casimir Ninga,3020.0,Left Midfield,143,Montpellier,139,"['0893e659-56c1-4382-84fa-fe78ff338f85', '4e7f53b6-350d-42f2-abe3-cc90eb9ed713', 'fbdd92d3-77ed-4b75-973b-34e8a12b4694']",51,,,,,,,,,,,,,,,,,,Montpellier,139,00:14:51.000,Pass,True
,,,,,,,,,,,,,,,,1.56941,,,,,,,,,,,,,,fbdd92d3-77ed-4b75-973b-34e8a12b4694,2531,,,"[71.8, 68.2]",3900520,59,,,,-0.74837804,,Head,,,"[78.8, 61.7]",,High Pass,,9.552486,,,,Clément Grenier,3361.0,,,,,Recovery,2,From Throw In,Corentin Tolisso,5480.0,Center Defensive Midfield,143,Montpellier,139,"['b85c8a92-d0f1-4615-8a09-5fd29341a623', 'c1c29975-1d52-41b6-8da7-606bc0d31b22']",52,,,,,,,,,,,,,,,,,,Lyon,137,00:14:52.396,Pass,
,,,,,,,,,,,,,,,,5.53672,,,,,,,,,,,,,,d191d32f-1d1a-457a-ae15-5b64808c9061,2535,,,"[79.1, 59.9]",3900520,59,,,,-1.0160968,,Right Foot,,,"[106.3, 16.0]",,High Pass,,51.64349,,Incomplete,,Alexandre Lacazette,3451.0,,True,,,,2,From Throw In,Clément Grenier,3361.0,Center Attacking Midfield,143,Montpellier,139,"['4a8bdf4e-1e1e-4f77-89ff-8638ae078a7a', 'c99ba3b2-b152-4593-a7b0-f60f8c4f5575', 'ff8b3dd3-1e36-4528-93df-a3bca24378e6']",54,,,,,,,,,,,,,,,,,,Lyon,137,00:14:54.190,Pass,True
,,,,,,,,,,,,,,,,1.153196,,,,,,,,,,,,,,feb5bcaa-5ba3-40a8-b50e-937b1d35927d,2540,,,"[22.7, 73.8]",3900520,60,,,,-0.008096989,,Right Foot,,,"[47.4, 73.6]",,Low Pass,,24.70081,,Incomplete,,Jérôme Roussillon,3676.0,,,,,,2,From Throw In,Mathieu Deplagne,2975.0,Right Back,143,Montpellier,139,"['3f6243a1-18fc-43b9-9001-fda591d5a7c3', '4e624aac-5c82-40ee-905e-da0371785d7e', 'c441d9e7-5198-4fb9-8322-4ce1c5303ed3']",0,,,,,,,,,,,,,,,,,,Montpellier,139,00:15:00.849,Pass,True
