50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.819196,,,,,,,,,,,71f03586-7e55-4831-938f-11f264dc4c9f,19,,,"[12.1, 4.8]",3901175,0,,,,0.2069922,,Left Foot,,,,"[62.1, 15.3]",,High Pass,,51.090607,,Incomplete,,Valère Germain,3210.0,,,,,,,1,From Goal Kick,Maxime Le Marchand,3229.0,Left Center Back,3,OGC Nice,136,"['4db3c1fd-c1ec-41ee-8598-ff4573cc4926', '688f10e2-a3ec-426a-b4dc-eae9d862e9e9', 'a3f68f5e-3128-477c-995c-e5b673dacc89']",18,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:18.435,Pass,True
,,,,,,,,,,,,,,,,,,3.455704,,,,,,,,,,,688f10e2-a3ec-426a-b4dc-eae9d862e9e9,21,,,"[58.0, 64.8]",3901175,0,,,,1.1145835,,Head,,,,"[63.3, 75.6]",,High Pass,,12.030378,,Incomplete,,,,,,,,,Recovery,1,From Goal Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,3,OGC Nice,136,"['71f03586-7e55-4831-938f-11f264dc4c9f', 'b066628c-5862-4184-9244-4d002965a00d']",21,,,,,,,,,,,,,,,,,Montpellier,139,00:00:21.254,Pass,
,,,,,,,,,,,,,,,,,,0.276826,,,,,,,,,,,00861efa-037d-42c4-a0a1-64227c0b7139,24,,,"[63.3, 3.5]",3901175,0,,,,0.51048833,,Right Foot,,,,"[65.8, 4.9]",,High Pass,,2.8653097,,Incomplete,,Valère Germain,3210.0,,,,,,,1,From Goal Kick,Jérémy Pied,4270.0,Left Back,3,OGC Nice,136,"['421059f1-cae3-4bfd-aacb-05d1f87d1121', '8f0cba94-ea33-4250-9791-ca3c9e08fad4']",26,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:26.015,Pass,
,,,,,,,,,,,,,,,,,,1.791999,,,,,,,,,,,6f09a42a-bce4-4196-8dd6-80bd9fcc6b86,27,,,"[70.6, 0.1]",3901175,0,,,,2.7921994,,,,,,"[57.7, 4.8]",,Low Pass,,13.72953,,,,Jean Michaël Seri,3359.0,,,,,,Throw-in,1,From Throw In,Jérémy Pied,4270.0,Left Back,4,OGC Nice,136,['210d7c4f-65a5-46e8-a150-8b7e6544198d'],31,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:31.828,Pass,
,,,,,,,,,,,,,,,,,,1.750601,,,,,,,,,,,843fa3d4-c699-4b01-88fb-6e114fa109f4,30,,,"[53.5, 3.9]",3901175,0,,,,2.7703776,,Left Foot,,,,"[38.6, 9.7]",,Ground Pass,,15.9890585,,,,Maxime Le Marchand,3229.0,,,,,,,1,From Throw In,Jean Michaël Seri,3359.0,Left Center Midfield,4,OGC Nice,136,['856c5859-5a28-49a3-a166-3dafe8727e50'],35,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:35.157,Pass,
,,,,,,,,,,,,,,,,,,2.162828,,,,,,,,,,,0327d333-bdfa-48f1-ae08-8b289de21be9,33,,,"[36.3, 10.5]",3901175,0,,,,2.427842,,Left Foot,,,,"[13.9, 29.9]",,Ground Pass,,29.63309,,,,Yoan Cardinale,4257.0,,,,,,,1,From Throw In,Maxime Le Marchand,3229.0,Left Center Back,4,OGC Nice,136,['0b551e84-50fb-4041-bfff-15a51cc464ab'],37,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:37.768,Pass,
,,,,,,,,,,,,,,,,,,2.013772,,,,,,,,,,,48d6bd19-2fb8-4015-aa51-786b97a5b643,36,,,"[14.6, 29.1]",3901175,0,,,,1.2601564,,Right Foot,,,,"[23.3, 56.2]",,Ground Pass,,28.462255,,,,Paul Baysse,4443.0,,,,,,,1,From Throw In,Yoan Cardinale,4257.0,Goalkeeper,4,OGC Nice,136,['434557d4-7d83-470e-a2cc-817085032fc7'],41,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:41.402,Pass,
,,,,,,,,,,,,,,,,,,3.028248,,,,,,,,,,,04dbfec6-b54a-4fd0-b04c-686acb24b32a,39,,,"[22.3, 57.8]",3901175,0,,,,-1.2710569,,Right Foot,,,,"[36.3, 12.5]",,High Pass,,47.41403,,Incomplete,,Jean Michaël Seri,3359.0,,,True,,,,1,From Throw In,Paul Baysse,4443.0,Right Center Back,4,OGC Nice,136,"['09e1262a-450b-4790-bd32-0650f7a1d769', '3c1b3272-d6cf-4cd9-9ba3-5c636ac6b3e9', 'a27245cc-b4ae-4634-a45d-0cffe961907d']",43,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:43.416,Pass,True
,,,,,,,,,,,,,,,,,,1.174221,,,,,,,,,,,4e4c101f-d924-45f7-95b3-54390fbb813a,49,,,"[105.1, 80.0]",3901175,1,,,,-2.0047498,,,,,,"[101.3, 71.8]",,Low Pass,,9.037699,,,,Ryad Boudebouz,6661.0,,,,,,Throw-in,1,From Throw In,William Jean Rémy,4669.0,Right Back,5,Montpellier,139,['3ccfe1ea-79dd-40d3-8ee8-1f5d3a2cc9fe'],0,,,,,,,,,,,,,,,,,Montpellier,139,00:01:00.399,Pass,
,,,,,,,,,,,,,,,,,,1.426861,,,,,,,,,,,893c9eb1-10f4-4a20-a466-02a970ebff5c,56,,,"[27.8, 22.4]",3901175,1,True,,,0.9197196,,Right Foot,,,,"[35.8, 32.9]",,Ground Pass,,13.200378,,,,Nampalys Mendy,4506.0,,,,,,Free Kick,1,From Free Kick,Maxime Le Marchand,3229.0,Left Center Back,6,OGC Nice,136,['10e44674-fe86-4a7f-98d3-5698ddbc43a7'],24,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:24.884,Pass,
,,,,,,,,,,,,,,,,,,1.453865,,,,,,,,,,,18313034-5de5-4d11-b099-6e3feebcfb31,58,,,"[35.8, 32.9]",3901175,1,,,,1.849096,,Right Foot,,,,"[30.2, 52.5]",,Ground Pass,,20.384308,,,,Paul Baysse,4443.0,,,,,,,1,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,6,OGC Nice,136,['6c36f4e4-67a3-4956-81e9-b2e4e7cabfd4'],27,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:27.929,Pass,
,,,,,,,,,,,,,,,,,,2.81112,,,,,,,,,,,4e18ae69-e7c5-4e39-8e35-f4adc0fe273c,62,,,"[33.1, 58.8]",3901175,1,,,,0.0,,Right Foot,,,,"[83.9, 58.8]",,High Pass,,50.8,,,,Hatem Ben Arfa,16462.0,,,,,,,1,From Free Kick,Paul Baysse,4443.0,Right Center Back,6,OGC Nice,136,"['3ef38ea5-f90f-493a-8636-24fa2b7253b5', '513d7324-cb5f-4836-b7e1-832c57ceb58b']",30,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:30.292,Pass,True
,,,,,,,,,,,,,,,,,,1.757108,,,,,,,,,,,8272836a-4da3-4676-9ba8-f0d93c91f489,66,,,"[83.6, 74.5]",3901175,1,,,,-2.2541406,,Left Foot,,,,"[68.7, 56.2]",,Ground Pass,,23.598728,,,,Nampalys Mendy,4506.0,,,,,,,1,From Free Kick,Hatem Ben Arfa,16462.0,Right Center Forward,6,OGC Nice,136,"['426317f1-1fc7-4b71-aa16-c9263f051de7', 'd0357bd4-f081-4e4d-9b20-84018d31d42c']",36,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:36.116,Pass,True
,,,,,,,,,,,,,,,,,,1.908951,,,,,,,,,,,d49b6cfc-e5d7-436f-acfe-7a46ec07e249,69,,,"[66.5, 51.4]",3901175,1,,,,-2.0818126,,Right Foot,,,,"[56.8, 34.1]",,Ground Pass,,19.833809,,,,Maxime Le Marchand,3229.0,,,,,,,1,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,6,OGC Nice,136,['19b23a81-935f-4df9-98fe-78e1d41f4e2d'],39,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:39.713,Pass,
,,,,,,,,,,,,,,,,,,1.933534,,,,,,,,,,,bd97ccde-f6d7-4927-b314-b9b1f69ef69c,72,,,"[55.3, 32.9]",3901175,1,,,,-1.2377872,,Left Foot,,,,"[65.4, 3.7]",,Ground Pass,,30.897411,,,,Jérémy Pied,4270.0,,,,,,,1,From Free Kick,Maxime Le Marchand,3229.0,Left Center Back,6,OGC Nice,136,['a226030b-4322-405a-959c-c2a6f94d50e7'],42,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:42.470,Pass,
,,,,,,,,,,,,,,,,,,1.805825,,,,,,,,,,,d60d3d0d-0186-43a2-99c2-dbb14acaed24,76,,,"[64.7, 3.1]",3901175,1,,,,2.8430936,,Right Foot,,,,"[47.8, 8.3]",,Ground Pass,,17.681911,,,,Maxime Le Marchand,3229.0,,,,,,,1,From Free Kick,Jérémy Pied,4270.0,Left Back,6,OGC Nice,136,['40d06e1e-59c9-4dc7-b968-e5059e79bed7'],45,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:45.866,Pass,
,,,,,,,,,,,,,,,,,,0.946242,,,,,,,,,,,bc31fd7d-6c31-4ee3-aae6-f89f057ff961,79,,,"[47.8, 8.3]",3901175,1,,,,1.5847814,,Left Foot,,,,"[47.6, 22.6]",,Ground Pass,,14.301398,,,,Nampalys Mendy,4506.0,,,,,,,1,From Free Kick,Maxime Le Marchand,3229.0,Left Center Back,6,OGC Nice,136,['e63d8be1-7548-4576-8fd1-a86a6118f879'],48,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:48.384,Pass,
,,,,,,,,,,,,,,,,,,0.89913,,,,,,,,,,,3ba2d534-d7a4-411a-af5c-f556bc82e056,83,,,"[49.1, 25.0]",3901175,1,,,,-0.12010874,,Right Foot,,,,"[54.9, 24.3]",,Ground Pass,,5.8420887,,Incomplete,,Jean Michaël Seri,3359.0,,,,,,,1,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,6,OGC Nice,136,"['75422c57-00de-4ef4-9514-df2024f16fca', '93a8f1f8-9365-46ae-b6d0-63940ae679d7', 'f2937b4d-912d-4875-b8c9-a4649283f9db']",49,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:49.990,Pass,True
,,,,,,,,,,,,,,,,,,2.356302,,,,,,,,,,,42d35998-4898-4460-bd61-966552ade4bb,88,,,"[73.3, 61.3]",3901175,1,,,,0.68852365,,Left Foot,,,,"[90.8, 75.7]",,Ground Pass,,22.662966,,Incomplete,,Souleymane Camara,3679.0,,,,,,,1,From Free Kick,Jamel Saihi,40530.0,Right Defensive Midfield,6,OGC Nice,136,"['7a335810-a28a-4335-998b-9215c82d7da8', 'e0da1d1d-d79d-45cc-ae09-c87b0968cada', 'ebb1121d-e275-4d5d-a36f-f4035e3c1f12']",52,,,,,,,,,,,,,,,,,Montpellier,139,00:01:52.842,Pass,True
,,,,,,,,,,,,True,,,,,,1.846439,,,,,,,,,,,7a335810-a28a-4335-998b-9215c82d7da8,91,,,"[29.3, 4.4]",3901175,1,,,,2.3122668,,Right Foot,,,,"[20.6, 13.9]",,Ground Pass,,12.88177,,,,Maxime Le Marchand,3229.0,,,,,,Interception,1,From Free Kick,Jérémy Pied,4270.0,Left Back,6,OGC Nice,136,"['42d35998-4898-4460-bd61-966552ade4bb', '90bea6d5-e93a-4a70-b730-9767608f3b76', 'ac620b26-3d55-47b5-be08-5d1504283526']",55,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:55.199,Pass,True
,,,,,,,,,,,,,,,,,,1.120504,,,,,,,,,,,4ac14c0d-f484-44f4-92a5-3bca4f674b32,93,,,"[20.6, 13.9]",3901175,1,,,,0.67600995,,Left Foot,,,,"[30.2, 21.6]",,Ground Pass,,12.306502,,,,Nampalys Mendy,4506.0,,,,,,,1,From Free Kick,Maxime Le Marchand,3229.0,Left Center Back,6,OGC Nice,136,['8077e22e-e79d-45fc-8f99-7588c101f532'],57,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:57.045,Pass,
,,,,,,,,,,,,,,,,,,0.999422,,,,,,,,,,,926fdcaa-6362-40e8-a8f7-cf77b4d78f81,95,,,"[30.2, 21.6]",3901175,1,,,,2.5234485,,Left Foot,,,,"[25.7, 24.8]",,Ground Pass,,5.5217752,,,,Vincent Koziello,4264.0,,,,,,,1,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,6,OGC Nice,136,['6a7c9e05-4ac5-4cc0-b2c7-e424bda30d4c'],58,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:58.166,Pass,
,,,,,,,,,,,,,,,,,,1.361997,,,,,,,,,,,d8a21d46-0872-4742-b5a3-4299d06c9bb8,98,,,"[26.5, 20.4]",3901175,2,,,,3.0866022,,Right Foot,,,,"[15.6, 21.0]",,Ground Pass,,10.916501,,,,Maxime Le Marchand,3229.0,,,,,,,1,From Free Kick,Vincent Koziello,4264.0,Right Center Midfield,6,OGC Nice,136,['26449206-ecb1-4cbf-beb9-4d8f6a093be5'],1,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:01.791,Pass,
,,,,,,,,,,,,,,,,,,0.903995,,,,,,,,,,,e3fa73d1-0743-4e59-b718-27219417ea46,101,,,"[19.5, 21.0]",3901175,2,,,,-0.19868588,,Left Foot,,,,"[34.4, 18.0]",,Ground Pass,,15.199013,,,,Jean Michaël Seri,3359.0,,,,,,,1,From Free Kick,Maxime Le Marchand,3229.0,Left Center Back,6,OGC Nice,136,['3823d968-0113-4499-8170-bd7eb906b03b'],4,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:04.918,Pass,
,,,,,,,,,,,,,,,,,,1.465966,,,,,,,,,,,deb75704-42a7-4a74-bc0e-07bd2a9bdf4e,106,,,"[29.2, 21.6]",3901175,2,,,,2.1945732,,Right Foot,,,,"[21.5, 32.3]",,Ground Pass,,13.182564,,,,Nampalys Mendy,4506.0,,,,,,,1,From Free Kick,Jean Michaël Seri,3359.0,Left Center Midfield,6,OGC Nice,136,"['79015a92-aa24-4466-b77b-5fd830bcc115', '84f448ed-e454-491d-9e77-95ec1f7da6b2']",8,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:08.226,Pass,True
,,,,,,,,,,,,,,,,,,1.090794,,,,,,,,,,,27b4e504-4b46-4c04-af67-ead39ff92e0d,110,,,"[21.5, 23.4]",3901175,2,,,,0.7815372,,Right Foot,,,,"[34.5, 36.3]",,Ground Pass,,18.314201,,,,Mahamane El-Hadj Traoré,401528.0,,,,,,,1,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,6,OGC Nice,136,['0ec53d8c-9bb1-447a-8e36-85b97bfeea51'],11,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:11.790,Pass,
,,,,,,,,,,,,,,,,,,1.360701,,,,,,,,,,,6c4441fe-100f-41f5-9bec-a568568eabfd,113,,,"[34.5, 36.3]",3901175,2,,,,2.1684024,,Right Foot,,,,"[21.5, 55.4]",,Ground Pass,,23.104328,,,,Paul Baysse,4443.0,,,,,,,1,From Free Kick,Mahamane El-Hadj Traoré,401528.0,Center Attacking Midfield,6,OGC Nice,136,['aae65b65-9caf-44bb-be3f-b3e85f0d4859'],12,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:12.920,Pass,
,,,,,,,,,,,,,,,,,,2.144997,,,,,,,,,,,74db33f6-342c-4d10-b012-deb0ad38ffaf,116,,,"[21.5, 55.4]",3901175,2,,,,0.5187822,,Right Foot,,,,"[51.1, 72.3]",,Ground Pass,,34.084747,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,,1,From Free Kick,Paul Baysse,4443.0,Right Center Back,6,OGC Nice,136,['bf48a28e-b750-4d83-a5e8-f271938b953c'],14,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:14.887,Pass,
,,,,,,,,,,,,,,,,,,1.97001,,,,,,,,,,,3e83993b-f264-486b-ba2d-04af7920f62b,119,,,"[65.1, 71.7]",3901175,2,,,,-0.43240777,,Right Foot,,,,"[84.6, 62.7]",,Ground Pass,,21.476732,,,,Hatem Ben Arfa,16462.0,,,,,,,1,From Free Kick,Ricardo Domingos Barbosa Pereira,6352.0,Right Back,6,OGC Nice,136,['d3b38da7-bedc-4203-9032-3f0e42a9e611'],18,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:18.447,Pass,
,,,,,,,,,,,,,,,,,,1.620425,,,,,,,,,,,c5b6b258-f624-4460-b335-38d52a8ada13,124,,,"[80.4, 50.0]",3901175,2,,,,-1.3806098,,Left Foot,,,,"[84.0, 31.3]",,Ground Pass,,19.043371,,,,Mahamane El-Hadj Traoré,401528.0,,,,,,,1,From Free Kick,Hatem Ben Arfa,16462.0,Right Center Forward,6,OGC Nice,136,"['57a5df05-8cb0-4f8b-940b-477f50a36b7b', 'aa5e194f-1efe-4aeb-83a5-21f8d3f56a21']",24,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:24.005,Pass,True
,,,,,,,,,,,,,,,,,,1.867409,,,,,,,,,,,3fe35bab-505c-45ee-8116-96c40b281e78,127,,,"[85.0, 24.4]",3901175,2,,,,-0.90185004,,Right Foot,,,,"[96.7, 9.6]",,Ground Pass,,18.866108,,,,Jérémy Pied,4270.0,,,,,,,1,From Free Kick,Mahamane El-Hadj Traoré,401528.0,Center Attacking Midfield,6,OGC Nice,136,['110fa4c4-7315-4a5d-824f-df0f3e0aa50b'],26,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:26.352,Pass,
,,,,,,,,,,,,,,,,,,4.410968,,,,,,,,,,,987093e8-fab5-4ab7-b3fa-854e33a7e963,131,,,"[110.1, 13.2]",3901175,2,,,,1.4774132,,Left Foot,True,,,"[116.3, 79.4]",,High Pass,,66.4897,,Out,,,,,,True,,,,1,From Free Kick,Jérémy Pied,4270.0,Left Back,6,OGC Nice,136,,31,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:31.325,Pass,
