50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,5.988746,,,,,,,,,,,,,61f890bb-1536-4932-849e-98be00990a8c,1094,,"[59.0, 50.9]",3829483,27,,,,,-0.51058865,,Right Foot,,,,"[119.7, 16.9]",,High Pass,,69.57363,,,Out,,Layvin Kurzawa,4326.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,57,Paris Saint-Germain,131,['c4ba8a62-c2d4-42e1-a522-86f4a73cb44d'],47,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:27:47.726,Pass,
,,,,,,,,,,,,,,,,,3.5566,,,,,,,,,,,,,5d8f3301-694f-4709-978b-6ed4c123a0dc,1096,,"[7.0, 44.1]",3829483,28,,True,,,0.30232102,,Right Foot,,,,"[67.6, 63.0]",,High Pass,,63.478893,,,Incomplete,,Yacine Bammou,3319.0,,,,,Goal Kick,1,From Goal Kick,Rémy Riou,25377.0,Goalkeeper,58,Nantes,144,"['a03ee003-c72b-440d-bace-9b07d9b94851', 'aa1e4365-814c-42a3-8146-1383dbe4d5c8']",12,,,,,,,,,,,,,,,,Nantes,144,00:28:12.583,Pass,
,,,,,,,,,,,,,,,,,2.187278,,,,,,,,,,,,,aa1e4365-814c-42a3-8146-1383dbe4d5c8,1099,,"[52.5, 17.1]",3829483,28,,,,True,1.8285675,,,,,,"[49.6, 28.1]",,High Pass,,11.375852,,,,,Marco Verratti,3166.0,,,,,Recovery,1,Regular Play,Benjamin Stambouli,8515.0,Center Defensive Midfield,59,Paris Saint-Germain,131,"['5d8f3301-694f-4709-978b-6ed4c123a0dc', 'bd9f41f1-3503-40ad-b8f6-043e2e1ff8aa', 'c290bae2-2a0f-434d-a8db-b4219b4af737']",16,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:16.140,Pass,True
,,,,,,,,,,,,,,,,,2.383064,,,,,,,,,,,,,73264373-e39e-4572-8b46-49e539cec5ba,1102,,"[57.6, 41.1]",3829483,28,,,,,0.7162019,,Right Foot,,,,"[84.6, 64.6]",,Low Pass,,35.79455,,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Right Center Midfield,59,Paris Saint-Germain,131,['927f8b58-b52e-40dd-8399-2996d4ac1098'],21,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:21.127,Pass,
,,,,,,,,,,,,,,,,,0.433629,,,,,,,,,,,,,fa2cb077-651a-4cfe-aae6-90b746da4c72,1105,,"[81.3, 66.9]",3829483,28,,,,,0.44075084,,Left Foot,,,,"[86.6, 69.4]",,Ground Pass,,5.860034,,,,,Serge Aurier,3481.0,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,59,Paris Saint-Germain,131,['8e693764-5769-4ff9-9173-865cbfa4dede'],24,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:24.493,Pass,
,,,,,,,,,,,,,,,,,3.338923,,,,,,,,,,,,,39923153-8ca2-4dee-9ba9-9c7a0363cd82,1114,,"[33.8, 12.2]",3829483,28,,,,,0.6081257,,Right Foot,,,,"[88.1, 50.0]",,High Pass,,66.16139,,,Incomplete,,Yacine Bammou,3319.0,,,,,Free Kick,1,From Free Kick,Rémy Riou,25377.0,Goalkeeper,61,Nantes,144,"['c41f79be-25ef-4f07-b265-d4dd69d68727', 'dbe0887f-b8be-4ff0-9c26-45d62ca8cd33']",54,,,,,,,,,,,,,,,,Nantes,144,00:28:54.108,Pass,
,,,,,,,,,,,,,,,,,2.761925,,,,,,,,,,,,,8d4d5fe0-7785-4cb6-afdb-daea45346beb,1118,,"[26.0, 19.4]",3829483,28,,,,,0.9383168,,Left Foot,,,,"[49.6, 51.6]",,High Pass,,39.922424,,,Incomplete,,Ángel Fabián Di María Hernández,2995.0,,,,,Recovery,1,From Free Kick,Layvin Kurzawa,4326.0,Left Back,61,Nantes,144,"['0a570fcc-e6bf-4199-984f-ffe0245abc35', 'e0a822c6-acb7-4b0a-b752-7dae8bb10e62']",59,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:59.142,Pass,
,,,,,,,,,,,,,,,,,2.242723,,,,,,,,,,,,,9c50309a-778d-4a4c-a191-d5dcec78b760,1122,,"[70.1, 23.0]",3829483,29,,,True,,-1.3258177,,Right Foot,,,,"[75.8, 0.2]",,High Pass,,23.501701,,,Injury Clearance,,,,,,,,,1,From Free Kick,Birama Touré,7350.0,Left Defensive Midfield,61,Nantes,144,,3,,,,,,,,,,,,,,,,Nantes,144,00:29:03.012,Pass,
,,,,,,,,,,,,,,,,,8.213014,,,,,,,,,,,,,fef245b2-5896-42c6-b86d-9a4633272033,1125,,"[49.4, 80.0]",3829483,29,,True,,,-0.6824665,,,,,,"[74.5, 59.6]",,Low Pass,,32.34455,,,Injury Clearance,,,,,,,,Throw-in,1,From Throw In,Ángel Fabián Di María Hernández,2995.0,Right Wing,63,Paris Saint-Germain,131,,23,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:29:23.614,Pass,
,,,,,,,,,,,,,,,,,2.428252,,,,,,,,,,,,,5ad82e26-3bbf-43aa-92bf-a9f2df151c54,1126,,"[45.6, 20.5]",3829483,29,,True,,,1.698227,,Right Foot,,,,"[41.5, 52.5]",,Ground Pass,,32.261585,,,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,,1,From Throw In,Lorik Agim Cana,10936.0,Left Center Back,63,Paris Saint-Germain,131,['59899585-cfdd-4547-8e31-c615976bbbf0'],24,,,,,,,,,,,,,,,,Nantes,144,00:29:24.401,Pass,
,,,,,,,,,,,,,,,,,1.702439,,,,,,,,,,,,,48cbe50c-1893-4e9f-8c74-7f7c805bcb1a,1128,,"[41.5, 55.7]",3829483,29,,,,,1.4046768,,Right Foot,,,,"[44.3, 72.4]",,Ground Pass,,16.933104,,,,,Léo Dubois,3144.0,,,,,,1,From Throw In,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Right Center Back,63,Paris Saint-Germain,131,['b215037e-5c38-4369-bd94-e75e8eff95a1'],33,,,,,,,,,,,,,,,,Nantes,144,00:29:33.093,Pass,
,,,,,,,,,,,,,,,,,2.52953,,,,,,,,,,,,,90410139-bf08-441c-ab96-8a5a30965230,1131,,"[44.3, 72.4]",3829483,29,,,,,0.12223242,,Right Foot,,,,"[90.7, 78.1]",,High Pass,,46.7488,,,,,Yacine Bammou,3319.0,,,,,,1,From Throw In,Léo Dubois,3144.0,Right Back,63,Paris Saint-Germain,131,['8c0e5515-fa85-452c-adec-e8831a02a4a7'],36,,,,,,,,,,,,,,,,Nantes,144,00:29:36.145,Pass,
,,,,,,,,,,,,,,,,,1.843788,,,,,,,,,,,,,28ffe607-652f-40e2-978d-9212a3212f09,1136,,"[29.9, 0.1]",3829483,29,,,,,2.5709383,,,,,,"[15.1, 9.6]",,Low Pass,,17.586643,,,,,Marcos Aoás Corrêa,4372.0,,,,,Throw-in,1,From Throw In,Layvin Kurzawa,4326.0,Left Back,64,Paris Saint-Germain,131,['bbb628b9-a4b6-4612-89b1-d86d414b4253'],44,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:29:44.430,Pass,
,,,,,,,,,,,,,,,,,1.703911,,,,,,,,,,,,,9d012157-d7ed-49d3-98ba-3b362e23b8f4,1140,,"[14.1, 12.3]",3829483,29,,,,,2.1879878,,Right Foot,,,,"[3.1, 27.8]",,Ground Pass,,19.006578,,,,,Kevin Trapp,4440.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Left Center Back,64,Paris Saint-Germain,131,"['1181feb5-7c59-4dc0-a22d-7d64fb633c7f', '8236b3b5-e227-4a06-ba3c-fbd8d89850e7']",46,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:29:46.882,Pass,True
,,,,,,,,,,,,,,,,,3.302678,,,,,,,,,,,,,672f56c1-66b9-4d85-88e0-816f83ffabe6,1144,,"[3.2, 31.8]",3829483,29,,,,,0.6301463,,Right Foot,,,,"[51.6, 67.1]",,High Pass,,59.905342,,,Incomplete,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Throw In,Kevin Trapp,4440.0,Goalkeeper,64,Paris Saint-Germain,131,"['5e8b71bc-cea2-42e4-b81a-7d561eaaf16c', 'c5d66f08-bbad-4408-9eca-51066517bd85', 'e3920250-1aad-4edc-8d9c-d91333124228']",49,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:29:49.614,Pass,True
,,,,,,,,,,,,,,,,,1.25065,,,,,,,,,,,,,2548aec9-c897-48e7-b4cb-020594d39055,1149,,"[68.3, 2.9]",3829483,29,,,,,2.6204545,,Right Foot,,,,"[57.5, 9.1]",,Ground Pass,,12.453112,,,,,Wilfried Moimbé,4249.0,,,,,,1,From Throw In,Ermir Lenjani,10746.0,Left Midfield,64,Paris Saint-Germain,131,"['13188717-4736-48c4-827d-ae7a018c8773', '69c097be-4a62-4567-b552-60657b30c0fc']",55,,,,,,,,,,,,,,,,Nantes,144,00:29:55.410,Pass,True
,,,,,,,,,,,,,,,,,0.026396,,,,,,,,,,,,,8f7d2270-3b44-4939-8120-7aa02ac3ca46,1152,,"[57.5, 9.1]",3829483,29,,,,,0.27829966,,Left Foot,,,,"[58.9, 9.5]",,Low Pass,,1.456022,,,Incomplete,,,,,,,,,1,From Throw In,Wilfried Moimbé,4249.0,Left Back,64,Paris Saint-Germain,131,['26b942ec-d71d-47d2-9091-90080152b613'],57,,,,,,,,,,,,,,,,Nantes,144,00:29:57.860,Pass,
,,,,,,,,,,,,,,,,,0.743403,,,,,,,,,,,,,fbff7469-7a4b-45f6-b8c7-9bca76907c57,1162,,"[21.7, 14.3]",3829483,30,,,,,2.04169,,Right Foot,,,,"[18.9, 19.8]",,Ground Pass,,6.1717095,,,,,Wilfried Moimbé,4249.0,,,,,,1,From Throw In,Lorik Agim Cana,10936.0,Left Center Back,64,Paris Saint-Germain,131,"['c0f976de-4e40-44c5-875e-03f98b46b8ed', 'f4518a95-24f9-47b6-ac5d-1b9829111dd0']",9,,,,,,,,,,,,,,,,Nantes,144,00:30:09.057,Pass,True
,,,,,,,,,,,,,,,,,3.269322,,,,,,,,,,,,,b6b11b81-80b3-4cb8-aebd-66b7a497ebad,1165,,"[18.9, 19.8]",3829483,30,,,,,-0.029336954,,Left Foot,,,,"[63.2, 18.5]",,High Pass,,44.31907,,,Pass Offside,,Alejandro Bedoya,12351.0,,,,,,1,From Throw In,Wilfried Moimbé,4249.0,Left Back,64,Paris Saint-Germain,131,['67f2e0e5-1627-4a55-b2ea-4b59a555feeb'],9,,,,,,,,,,,,,,,,Nantes,144,00:30:09.842,Pass,
,,,,,,,,,,,,,,,,,0.957088,,,,,,,,,,,,,54e185f2-5993-49b5-aa72-6b69eb7cb222,1167,,"[49.4, 65.5]",3829483,30,,,,,-1.4887888,,Right Foot,,,,"[50.0, 58.2]",,Ground Pass,,7.324616,,,,,Benjamin Stambouli,8515.0,,,,,Free Kick,1,From Free Kick,Serge Aurier,3481.0,Right Back,65,Paris Saint-Germain,131,['8b4953d0-f853-4c07-97f1-313dd2dc225f'],18,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:30:18.188,Pass,
,,,,,,,,,,,,,,,,,1.642824,,,,,,,,,,,,,7c22bf85-fa6d-4cb0-94cb-798f25cd14a8,1170,,"[50.0, 58.2]",3829483,30,,,,,-1.9387772,,Right Foot,,,,"[43.6, 41.6]",,Ground Pass,,17.79101,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Free Kick,Benjamin Stambouli,8515.0,Center Defensive Midfield,65,Paris Saint-Germain,131,['d5cb0586-3a65-439f-8598-4729654a293d'],20,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:30:20.945,Pass,
,,,,,,,,,,,,,,,,,2.136072,,,,,,,,,,,,,38cd9c5d-28ed-430b-8981-e31230aea377,1173,,"[46.6, 39.0]",3829483,30,,,,,-1.2593935,,Right Foot,,,,"[56.9, 7.0]",,Ground Pass,,33.61681,,,,,Layvin Kurzawa,4326.0,,,,,,1,From Free Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,65,Paris Saint-Germain,131,['146b5579-d9d3-48a4-af19-9ef76c30037b'],23,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:30:23.998,Pass,
,,,,,,,,,,,,,,,,,1.793516,,,,,,,,,,,,,3350c2cf-1fbd-4992-bf53-7ae23436b17a,1175,,"[56.9, 7.0]",3829483,30,,,,,2.0152156,,Left Foot,,,,"[51.9, 17.5]",,Ground Pass,,11.6297035,,,,,Javier Matías Pastore,4370.0,,,,,,1,From Free Kick,Layvin Kurzawa,4326.0,Left Back,65,Paris Saint-Germain,131,['af515484-9265-4415-95e9-e771bc925c5d'],26,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:30:26.134,Pass,
,,,,,,,,,,,,,,,,,0.863674,,,,,,,,,,,,,e13fdab1-80c1-40d0-832f-9f9be94ee777,1179,,"[56.7, 21.2]",3829483,30,,,,,1.5051972,,Right Foot,,,,"[57.6, 34.9]",,Ground Pass,,13.72953,,,,,Marco Verratti,3166.0,,,,,,1,From Free Kick,Javier Matías Pastore,4370.0,Left Center Midfield,65,Paris Saint-Germain,131,['07e3b4e7-4899-4a03-8b1e-d07ff352a4e1'],29,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:30:29.127,Pass,
,,,,,,,,,,,,,,,,,2.159468,,,,,,,,,,,,,6c127513-f545-4f2b-9c07-4f3993153e08,1188,,"[55.7, 45.9]",3829483,30,,,,,0.75366277,,Right Foot,,,,"[81.7, 70.3]",,Ground Pass,,35.656136,,,,,Jules Iloki,3151.0,,,,,,1,Regular Play,Valentin Rongier,3365.0,Right Defensive Midfield,66,Nantes,144,"['39c41c55-f3b1-493e-a41e-029358f5a1d8', '7c7be7ed-1b9a-4723-b2af-cf3969f75055']",35,,,,,,,,,,,,,,,,Nantes,144,00:30:35.839,Pass,True
,,,,,,,,,,,,,,,,,3.427466,,,,,,,,,,,,,e52945ba-22c8-4040-aeb3-09a41e6ab753,1192,,"[110.5, 65.3]",3829483,30,,,,,-1.4440902,,Right Foot,True,,,"[116.5, 18.2]",,High Pass,,47.48063,,,,,Ermir Lenjani,10746.0,,True,,,,1,Regular Play,Jules Iloki,3151.0,Right Midfield,66,Nantes,144,"['79ba2c4a-4e04-440b-89f5-79025609a7ef', 'd171d520-3d24-4ce7-86e4-3dc3aadee217']",44,,,,,,,,,,,,,,,,Nantes,144,00:30:44.619,Pass,True
,,,,,,,,,,,,,,,,,3.297587,,,,,,,,,,,,,6a64a2f5-e71b-4599-a52a-a607265951d0,1201,,"[10.0, 61.9]",3829483,31,,,,,-0.59991205,,Right Foot,,,,"[61.9, 26.4]",,High Pass,,62.879726,,,Incomplete,,Zlatan Ibrahimović,3672.0,,,,,Free Kick,1,From Free Kick,Kevin Trapp,4440.0,Goalkeeper,68,Paris Saint-Germain,131,"['47edf8d8-5103-4f29-af12-d0a941794444', 'cd2ebf83-7feb-427a-b795-2aed538a59bb']",13,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:13.342,Pass,
,,,,,,,,,,,,,,,,,2.26247,,,,,,,,,,,,,2c5f06c2-88af-4374-93fe-ac163a1deef5,1206,,"[50.5, 22.4]",3829483,31,,,,True,1.2524587,,,,,,"[53.4, 31.2]",,Low Pass,,9.265528,,,,,Zlatan Ibrahimović,3672.0,,,,,Recovery,1,From Free Kick,Javier Matías Pastore,4370.0,Left Center Midfield,68,Paris Saint-Germain,131,"['6fb2d1af-4bf8-420c-8a4b-84be1907cada', '830c6974-de5a-44d4-9a29-d3de9adebf9f']",18,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:18.841,Pass,True
,,,,,,,,,,,,,,,,,1.45471,,,,,,,,,,,,,c6890817-7ac2-4a40-b43e-82b67afcc730,1212,,"[55.5, 38.6]",3829483,31,,True,,,-1.4067217,,Right Foot,,,,"[58.0, 23.5]",,Ground Pass,,15.305554,,,,,Javier Matías Pastore,4370.0,,,,,Free Kick,1,From Free Kick,Marco Verratti,3166.0,Right Center Midfield,69,Paris Saint-Germain,131,['1f27e69a-ef81-4c03-81e6-f3d321d8c9c5'],37,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:37.096,Pass,
,,,,,,,,,,,,,,,,,0.811009,,,,,,,,,,,,,9adcac4b-68c8-427c-9716-2ff3c4e0cc78,1214,,"[58.3, 25.1]",3829483,31,,,,,1.0140336,,Right Foot,,,,"[64.4, 34.9]",,Ground Pass,,11.543396,,,,,Zlatan Ibrahimović,3672.0,,,,,,1,From Free Kick,Javier Matías Pastore,4370.0,Left Center Midfield,69,Paris Saint-Germain,131,['462788f3-9fbe-4377-9117-41575d1c0b38'],39,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:39.409,Pass,
,,,,,,,,,,,,,,,,,0.177836,,,,,,,,,,,,,1824ff69-ab43-4983-a4b9-e744df3b4408,1220,,"[59.9, 34.5]",3829483,31,,,,,2.150799,,Right Foot,,,,"[58.0, 37.4]",,Ground Pass,,3.4669871,,,Incomplete,,Marco Verratti,3166.0,,,,,Recovery,1,From Free Kick,Zlatan Ibrahimović,3672.0,Center Forward,69,Paris Saint-Germain,131,"['90133619-8068-43fc-9d58-2baa6976bf7d', 'eba1845e-595b-47c0-8fc2-4a10764a7bde']",42,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:42.062,Pass,
,,,,,,,,,,,,,,,,,0.248961,,,,,,,,,,,,,d4b1a563-e06f-46da-acd0-1a399fa3b50a,1229,,"[82.4, 17.3]",3829483,31,,,,,-1.4288993,,Left Foot,,,,"[82.8, 14.5]",,Ground Pass,,2.828427,,,Incomplete,,Yacine Bammou,3319.0,,,,,Recovery,1,From Free Kick,Ermir Lenjani,10746.0,Left Midfield,69,Paris Saint-Germain,131,"['1e7ed1db-6a59-4f86-bb1c-612f4818cfcb', '89416ded-602d-4ae1-999f-4b58c9106197', 'c860a062-c142-40c4-96f1-b8aea5373f21']",49,,,,,,,,,,,,,,,,Nantes,144,00:31:49.275,Pass,True
,,,,,,,,,,,,,,,,,1.407011,,,,,,,,,,,,,828fba95-8cdf-44a3-b936-a4f2b3ac55c7,1234,,"[40.7, 63.7]",3829483,31,,,,,-1.5549246,,Right Foot,,,,"[40.9, 51.1]",,Ground Pass,,12.601587,,,,,Benjamin Stambouli,8515.0,,,,,,1,From Free Kick,Marco Verratti,3166.0,Right Center Midfield,69,Paris Saint-Germain,131,['6ff630cf-1fbd-43c0-9561-2497e315d940'],51,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:51.343,Pass,
,,,,,,,,,,,,,,,,,0.826488,,,,,,,,,,,,,c563b209-7900-491a-a746-43a1689fc7f9,1237,,"[43.9, 49.5]",3829483,31,,,,,-1.1016086,,Right Foot,,,,"[51.2, 35.1]",,Ground Pass,,16.144659,,,,,Javier Matías Pastore,4370.0,,,,,,1,From Free Kick,Benjamin Stambouli,8515.0,Center Defensive Midfield,69,Paris Saint-Germain,131,['622ac096-7461-4439-a590-2bac9a735cc6'],53,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:53.190,Pass,
,,,,,,,,,,,,,,,,,2.035957,,,,,,,,,,,,,80751dc6-ee19-4847-a9e5-7fe6e4a8d7a9,1241,,"[50.3, 34.5]",3829483,31,,,,,-1.5767843,,Right Foot,,,,"[50.2, 17.8]",,Ground Pass,,16.7003,,,,,Layvin Kurzawa,4326.0,,,,,,1,From Free Kick,Javier Matías Pastore,4370.0,Left Center Midfield,69,Paris Saint-Germain,131,"['30d822f3-d2b5-4a0a-9048-fe1061649b97', 'a47e4145-9440-4e25-8c77-df5588d4841f']",54,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:54.595,Pass,True
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,6caff0d8-3332-4928-9925-4daa58d4e3fb,1243,,"[50.2, 17.8]",3829483,31,,,,,0.45086876,,Left Foot,,,,"[62.8, 23.9]",,Ground Pass,,13.998928,,,,,Javier Matías Pastore,4370.0,,,,,,1,From Free Kick,Layvin Kurzawa,4326.0,Left Back,69,Paris Saint-Germain,131,['202da2a1-5a22-444c-a6e5-5a81821d582b'],56,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:56.631,Pass,
,,,,,,,,,,,,,,,,,0.817569,,,,,,,,,,,,,66bf1a7c-9a4d-47aa-9bc3-49195955d571,1248,,"[69.7, 11.2]",3829483,32,,,,,-1.3574277,,Right Foot,,,,"[71.0, 5.2]",,Ground Pass,,6.1392183,,,,,Layvin Kurzawa,4326.0,,,,,,1,From Free Kick,Javier Matías Pastore,4370.0,Left Center Midfield,69,Paris Saint-Germain,131,"['4f8e0839-4b15-458f-bfab-6e0c30327f7f', '8c0e0caa-3eb9-425e-9353-17e68232b7ee', 'd74a5c39-477f-4ecf-9de0-f24e15726b6a']",0,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:32:00.198,Pass,True
,,,,,,,,,,,,,,,,,0.579246,,,,,,,,,,,,,4b67ef68-132c-4dc0-86f5-04b6fc7b2e0f,1251,,"[91.9, 4.3]",3829483,32,,,,,-1.3825748,,Left Foot,,,,"[92.3, 2.2]",,Ground Pass,,2.1377559,,,,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,1,From Free Kick,Layvin Kurzawa,4326.0,Left Back,69,Paris Saint-Germain,131,['e66af084-35c0-46fc-aef6-dcfc3c3a628e'],3,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:32:03.577,Pass,
,,,,,,,,,,,,,,,,,0.868042,,,,,,,,,,,,,f0d8d4a7-fb30-4872-8810-220899113674,1259,,"[1.5, 65.1]",3829483,32,,,,,-1.2265776,,Left Foot,,,,"[3.4, 59.8]",,Ground Pass,,5.6302752,,,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,,1,From Free Kick,Léo Dubois,3144.0,Right Back,69,Paris Saint-Germain,131,"['b2be9e40-d25b-4c93-a5e2-89ef243c976c', 'ee657f64-e958-4a88-83b6-fab44ebbf180']",10,,,,,,,,,,,,,,,,Nantes,144,00:32:10.437,Pass,True
,,,,,,,,,,,,,,,,,5.467769,,,,,,,,,,,,,d514bb9b-2b6d-4744-ba09-c5bfe9bb9a78,1261,,"[3.4, 59.8]",3829483,32,,,,,0.44464752,,Right Foot,,,,"[37.4, 76.0]",,High Pass,,37.66218,,,Incomplete,,Jules Iloki,3151.0,,,,,,1,From Free Kick,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Right Center Back,69,Paris Saint-Germain,131,"['24ffcd9e-f276-434d-82fd-2fb2c8ef7e0f', '9926af89-6c22-4143-8270-9e61ef3dffdd']",11,,,,,,,,,,,,,,,,Nantes,144,00:32:11.305,Pass,
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,c7e2eb31-3e4b-4d5c-a76d-40eb3669b5a1,1270,,"[92.8, 0.1]",3829483,33,,True,,,2.0344439,,,,,,"[90.7, 4.3]",,Low Pass,,4.6957426,,,,,Javier Matías Pastore,4370.0,,,,,Throw-in,1,From Throw In,Layvin Kurzawa,4326.0,Left Back,70,Paris Saint-Germain,131,['24fdd0df-54bb-4738-a8b6-e00d42b6dc74'],33,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:33.675,Pass,
,,,,,,,,,,,,,,,,,1.447256,,,,,,,,,,,,,0bad00c9-bd33-4e29-ba79-c7b1f8e9f411,1272,,"[90.7, 4.3]",3829483,33,,True,,,-0.33832362,,Right Foot,,,,"[96.1, 2.4]",,Low Pass,,5.724509,,,,,Layvin Kurzawa,4326.0,,,,,,1,From Throw In,Javier Matías Pastore,4370.0,Left Center Midfield,70,Paris Saint-Germain,131,['c01bc43d-2ec8-45c5-884a-84d99d63e881'],35,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:35.675,Pass,
,,,,,,,,,,,,,,,,,1.822948,,,,,,,,,,,,,bec3e437-62ab-4646-9d7c-79cb7dee754c,1278,,"[108.6, 6.6]",3829483,33,,,,,0.9703117,,Left Foot,,,,"[119.9, 23.1]",,High Pass,,19.9985,,,Out,,Zlatan Ibrahimović,3672.0,,,,,,1,From Throw In,Layvin Kurzawa,4326.0,Left Back,70,Paris Saint-Germain,131,"['7657f6b1-a4cb-4af4-b4b1-fd0365c6f3a3', '807fcf13-7c47-466f-ba39-68a02334fc15']",39,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:39.429,Pass,True
,,,,,,,,,,,,,,,,,3.35178,,,,,,,,,,,,,8ea21ae3-18d7-4fb4-8d2a-56559df84190,1281,,"[7.0, 44.1]",3829483,34,,,,,0.55412436,,Right Foot,,,,"[63.4, 79.0]",,High Pass,,66.32473,,,Incomplete,,Yacine Bammou,3319.0,,,,,Goal Kick,1,From Goal Kick,Rémy Riou,25377.0,Goalkeeper,71,Nantes,144,"['62e42583-2e30-40ba-92d0-54f49a987902', '6c7892e2-fb00-4c1f-bd0d-c3ba5b43c07a']",18,,,,,,,,,,,,,,,,Nantes,144,00:34:18.116,Pass,
,,,,,,,,,,,,,,,,,1.25023,,,,,,,,,,,,,ac04013d-0fe7-4eae-8578-81aec8c14fe5,1285,,"[57.5, 21.7]",3829483,34,,,,True,0.6193731,,,,,,"[68.3, 29.4]",,Low Pass,,13.263861,,,Incomplete,,Zlatan Ibrahimović,3672.0,,,,,Recovery,1,From Goal Kick,Javier Matías Pastore,4370.0,Left Center Midfield,71,Nantes,144,"['542b45fe-a02a-4d25-b9d2-568e75f692c5', 'b59b40d1-5ed4-416c-b687-3a31510ed733', 'dbf801ad-87ec-41f6-9afb-b8171175b719']",23,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:23.390,Pass,True
,,,,,,,,,,,,,,,,,1.452835,,,,,,,,,,,,,3ff2f02a-f02b-490d-8b5e-ac73a2f08572,1292,,"[65.3, 55.4]",3829483,34,,,,,-0.10749768,,Right Foot,,,,"[79.2, 53.9]",,Ground Pass,,13.980701,,,Incomplete,,Yacine Bammou,3319.0,,,,,,1,From Goal Kick,Lorik Agim Cana,10936.0,Left Center Back,71,Nantes,144,"['9415eeea-f7b3-464f-9e70-6f3cbc32cc3a', 'aad629a6-d26c-4763-929c-b6aaf4f4a462', 'b68ddb5d-220f-4672-b07c-f529e273aa9c']",27,,,,,,,,,,,,,,,,Nantes,144,00:34:27.176,Pass,True
