50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,5.275498,,,,,,,,,,,,,,a4b45553-f437-47b6-a6d6-a36b247c802d,865,,"[49.0, 51.6]",3900612,22,,,,,-0.48565307,,Right Foot,,,"[119.1, 14.6]",,High Pass,,79.26544,,Out,,Thibault Giresse,4434.0,,,,,,1,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,48,Guingamp,142,['5314119f-33c3-4c48-a4da-4414b7edffb4'],7,,,,,,,,,,,,,,,,,,,Guingamp,142,00:22:07.061,Pass,
,,,,,,,,,,,,,,,3.472506,,,,,,,,,,,,,,8f0d4fdc-6e14-490b-a57e-73d9e5d87c82,867,,"[7.0, 44.1]",3900612,22,,,,,0.2234766,,Right Foot,,,"[57.6, 55.6]",,High Pass,,51.890366,,,,Thiago Xavier Rodrigues Corrêa,7283.0,,,,,Goal Kick,1,From Goal Kick,Matthieu Dreyer,36553.0,Goalkeeper,49,Troyes,133,['f9f8a569-0f03-43a2-9ecd-4dac4e3e4840'],29,,,,,,,,,,,,,,,,,,,Troyes,133,00:22:29.421,Pass,
,,,,,,,,,,,,,,,1.193048,,,,,,,,,,,,,,a31a4eb4-58cb-4e98-b463-64f3ad103b0b,869,,"[57.6, 55.6]",3900612,22,,,,,0.05091138,,Head,,,"[73.3, 56.4]",,Low Pass,,15.720369,,,,Lossémy Karaboué,7301.0,,,,,,1,From Goal Kick,Thiago Xavier Rodrigues Corrêa,7283.0,Center Defensive Midfield,49,Troyes,133,['d9b54737-5629-44bd-ae61-0220f521fa46'],33,,,,,,,,,,,,,,,,,,,Troyes,133,00:22:33.033,Pass,
,,,,,,,,,,,,,,,2.522366,,,,,,,,,,,,,,5189637b-f6f7-445a-884e-434821c60551,872,,"[76.1, 56.4]",3900612,22,,,,,0.22906813,,Right Foot,,,"[95.4, 60.9]",,High Pass,,19.817669,,Incomplete,,Babacar Gueye,15796.0,,,,,,1,From Goal Kick,Lossémy Karaboué,7301.0,Right Midfield,49,Troyes,133,"['13ccbb5f-7e8c-4c96-9c94-55c3d6854bbc', 'f9ce363b-8368-4a14-be56-3b37f529000e']",34,,,,,,,,,,,,,,,,,,,Troyes,133,00:22:34.882,Pass,
,,,,,,,,,,,,,,,2.180882,,,,,,,,,,,,,,c7413ec9-39f5-40f6-bb33-c0b6df5e8ecc,876,,"[78.5, 80.0]",3900612,22,,,,,-2.8516784,,,,,"[54.7, 72.9]",,Low Pass,,24.836466,,,,Calvin Anele Ngcongca,401479.0,,,,,Throw-in,1,From Throw In,Mouhamadou Dabo,26752.0,Right Back,50,Troyes,133,['70afc31a-2c5d-4345-b06e-4da9d3269db8'],45,,,,,,,,,,,,,,,,,,,Troyes,133,00:22:45.826,Pass,
,,,,,,,,,,,,,,,1.332239,,,,,,,,,,,,,,94c671dd-afaf-47b0-9629-a8f5d3ca683c,879,,"[49.5, 72.0]",3900612,22,,,,,-1.6696686,,Right Foot,,,"[45.8, 34.7]",,Ground Pass,,37.483063,,,,Dušan Veškovac,42422.0,,,,,,1,From Throw In,Calvin Anele Ngcongca,401479.0,Right Center Back,50,Troyes,133,['3d7f293d-9b53-4589-8b20-3e3ba20c5d78'],49,,,,,,,,,,,,,,,,,,,Troyes,133,00:22:49.411,Pass,
,,,,,,,,,,,,,,,2.248053,,,,,,,,,,,,,,a3b552e7-4cd3-4dd2-9099-907d3dd05174,882,,"[44.7, 30.4]",3900612,22,,,,,-1.5747963,,Right Foot,,,"[44.6, 5.4]",,Ground Pass,,25.0002,,,,Charles Traoré,4390.0,,,,,,1,From Throw In,Dušan Veškovac,42422.0,Left Center Back,50,Troyes,133,['7cf09b66-6c78-4a5f-9baf-0e67019ce48e'],52,,,,,,,,,,,,,,,,,,,Troyes,133,00:22:52.291,Pass,
,,,,,,,,,,,,,,,0.948042,,,,,,,,,,,,,,94e5b47a-f54b-498f-b538-404633e43513,885,,"[48.7, 6.0]",3900612,22,,,,,0.21501487,,Left Foot,,,"[66.1, 9.8]",,Low Pass,,17.81011,,Incomplete,,Corentin Jean,3010.0,,,,,,1,From Throw In,Charles Traoré,4390.0,Left Back,50,Troyes,133,"['7a0bca28-5efd-4229-90bf-866acb47b058', 'af4ff319-ff7e-4c21-8c31-146c8d3aec13']",55,,,,,,,,,,,,,,,,,,,Troyes,133,00:22:55.358,Pass,
,,,,,,,,,,True,,,,,0.781005,,,,,,,,,,,,,,7a0bca28-5efd-4229-90bf-866acb47b058,887,,"[54.0, 70.3]",3900612,22,,,,,0.2992463,,Right Foot,,,"[63.4, 73.2]",,Ground Pass,,9.837174,,,,Yannis Salibur,3122.0,,,,,Interception,1,Regular Play,Jonathan Martins-Pereira,3364.0,Right Back,51,Guingamp,142,"['12c332ce-95e8-4195-b10e-5a91c63a6add', '94e5b47a-f54b-498f-b538-404633e43513']",56,,,,,,,,,,,,,,,,,,,Guingamp,142,00:22:56.306,Pass,
,,,,,,,,,,,,,,,0.727805,,,,,,,,,,,,,,a35a1227-708e-490f-851e-fc122ab544f3,891,,"[63.6, 74.1]",3900612,22,,,,,-3.0807981,,Left Foot,,,"[52.1, 73.4]",,Ground Pass,,11.521285,,,,Jonathan Martins-Pereira,3364.0,,,,,,1,Regular Play,Yannis Salibur,3122.0,Right Midfield,51,Guingamp,142,"['93e0dda6-3b07-4a42-a264-ece1f46748fb', 'e8b42c4e-b522-4be1-8983-90c30e864339']",57,,,,,,,,,,,,,,,,,,,Guingamp,142,00:22:57.848,Pass,True
,,,,,,,,,,,,,,,1.675498,,,,,,,,,,,,,,dc1b4fe4-5e38-4f0b-a0a6-af04ee1eb4fe,894,,"[54.5, 71.3]",3900612,22,,,,,-1.5048543,,Right Foot,,,"[55.2, 60.7]",,Ground Pass,,10.623088,,Unknown,,Lionel Mathis,401512.0,,,,,,1,Regular Play,Jonathan Martins-Pereira,3364.0,Right Back,51,Guingamp,142,['12611587-faf6-40cf-ab11-5958af570afe'],58,,,,,,,,,,,,,,,,,,,Guingamp,142,00:22:58.591,Pass,
,,,,,,,,,,,,,,,4.65894,,,,,,,,,,,,,,0574bed7-1346-4900-9e47-7eba54988bc9,899,,"[55.8, 59.0]",3900612,23,,True,,,-0.058755822,,Right Foot,,,"[111.9, 55.7]",,High Pass,,56.196976,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Christophe Kerbrat,2936.0,Right Center Back,52,Guingamp,142,['0d576659-f900-4bec-8956-f232b59fad98'],8,,,,,,,,,,,,,,,,,,,Guingamp,142,00:23:08.482,Pass,
,,,,,,,,,,,,,,,1.171105,,,,,,,,,,,,,,0d576659-f900-4bec-8956-f232b59fad98,900,,"[8.2, 24.4]",3900612,23,,,,,-1.4389132,,Head,,,"[10.8, 4.8]",,Low Pass,,19.771696,,,,Charles Traoré,4390.0,,,,,Recovery,1,From Free Kick,Calvin Anele Ngcongca,401479.0,Right Center Back,52,Guingamp,142,"['0574bed7-1346-4900-9e47-7eba54988bc9', 'f2f57898-7c33-4fb9-8c38-59b34e983c76']",13,,,,,,,,,,,,,,,,,,,Troyes,133,00:23:13.141,Pass,
,,,,,,,,,,,,,,,3.126667,,,,,,,,,,,,,,5c2b51c8-99d2-4f88-b72b-d6522f786e54,903,,"[12.9, 6.9]",3900612,23,,,,,-0.18977873,,Left Foot,,,"[48.3, 0.1]",,High Pass,,36.04719,,Out,,Corentin Jean,3010.0,,,,,,1,From Free Kick,Charles Traoré,4390.0,Left Back,52,Guingamp,142,['6c088c17-46c1-4626-b973-eca0bdd6558c'],14,,,,,,,,,,,,,,,,,,,Troyes,133,00:23:14.574,Pass,
,,,,,,,,,,,,,,,1.197025,,,,,,,,,,,,,,cc5daa33-6703-40e0-898b-9f71cb41a662,905,,"[80.0, 80.0]",3900612,23,,,,,-0.88206565,,,,,"[94.9, 61.9]",,High Pass,,23.443975,,,,Jimmy Briand,3213.0,,,,,Throw-in,1,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,53,Guingamp,142,['368c3060-9193-4222-891d-520166286a10'],20,,,,,,,,,,,,,,,,,,,Guingamp,142,00:23:20.440,Pass,
,,,,,,,,,,,,,,,0.897929,,,,,,,,,,,,,,f8dbda25-ec61-48a3-8f0e-bc035549de41,909,,"[93.9, 64.1]",3900612,23,,,,,1.506072,,Right Foot,,,"[94.6, 74.9]",,High Pass,,10.822661,,Incomplete,,Yannis Salibur,3122.0,,,,,,1,From Throw In,Jimmy Briand,3213.0,Right Center Forward,53,Guingamp,142,"['48b76de9-323a-44f6-a3e5-f96fc3532a33', '64b515a0-8aee-49f2-a487-82fc6ef92456', 'cd2d4246-48c8-47fc-a6f8-80b7b6cdd6bd']",21,,,,,,,,,,,,,,,,,,,Guingamp,142,00:23:21.679,Pass,True
,,,,,,,,,,,,,,,2.212597,,,,,,,,,,,,,,64b515a0-8aee-49f2-a487-82fc6ef92456,911,,"[25.5, 5.2]",3900612,23,,,,,0.21204165,,Head,,,"[39.9, 8.3]",,High Pass,,14.729901,,Incomplete,,Corentin Jean,3010.0,,,,,Recovery,1,From Throw In,Charles Traoré,4390.0,Left Back,53,Guingamp,142,"['392fdbaf-92dc-4bd9-a744-fd20c0d5c9e0', '77d7fe97-451e-4806-8689-4c231b1c0cea', 'f8dbda25-ec61-48a3-8f0e-bc035549de41']",22,,,,,,,,,,,,,,,,,,,Troyes,133,00:23:22.576,Pass,
,,,,,,,,,,,,,,,0.582488,,,,,,,,,,,,,,b11ef9cf-c85a-4701-b949-05d28ab4a069,915,,"[87.2, 72.2]",3900612,23,,,,,1.467004,,Right Foot,,,"[87.7, 77.0]",,Ground Pass,,4.8259716,,,,Yannis Salibur,3122.0,,,,,,1,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,53,Guingamp,142,['32fa500f-3870-4f26-9267-07bc019a3ecf'],26,,,,,,,,,,,,,,,,,,,Guingamp,142,00:23:26.433,Pass,
,,,,,,,,,,,,,,,1.247167,,,,,,,,,,,,,,93584e0f-8ea4-4275-80e5-d5d83e2f1179,919,,"[86.7, 74.4]",3900612,23,,,,,-1.3284632,,Left Foot,,,"[88.9, 65.5]",,Ground Pass,,9.167879,,Incomplete,,Jimmy Briand,3213.0,,,,,,1,From Throw In,Yannis Salibur,3122.0,Right Midfield,53,Guingamp,142,"['2ec6924f-9cee-4e30-a5e0-b59b6afdab97', '8931d327-123e-4c0b-81b6-513bd5c1b7d4', 'cd4e01eb-5851-4a9e-9990-ab0961f9f771']",28,,,,,,,,,,,,,,,,,,,Guingamp,142,00:23:28.448,Pass,True
,,,,,,,,,,True,,,,,0.79066,,,,,,,,,,,,,,8931d327-123e-4c0b-81b6-513bd5c1b7d4,921,,"[31.2, 14.6]",3900612,23,,,,,-0.11665544,,Left Foot,,,"[44.0, 13.1]",,Ground Pass,,12.887591,,,,Corentin Jean,3010.0,,,,,Interception,1,Regular Play,Thiago Xavier Rodrigues Corrêa,7283.0,Center Defensive Midfield,54,Troyes,133,"['93584e0f-8ea4-4275-80e5-d5d83e2f1179', 'cb774d9b-a9db-4108-9d77-28d00b5bcbdd']",29,,,,,,,,,,,,,,,,,,,Troyes,133,00:23:29.695,Pass,
,,,,,,,,,,,,,,,1.030665,,,,,,,,,,,,,,565ead86-528b-4c40-9e36-a755048321e6,925,,"[87.7, 20.4]",3900612,23,,,,,-0.92483824,,Right Foot,,,"[97.5, 7.4]",,Ground Pass,,16.280048,,,,Babacar Gueye,15796.0,,,,,,1,Regular Play,Corentin Jean,3010.0,Left Midfield,54,Troyes,133,"['121e765a-945c-4a12-8907-933e9664cdc3', '4e4146fa-b397-4dd2-9d70-33c2b8b89762']",35,,,,,,,,,,,,,,,,,,,Troyes,133,00:23:35.698,Pass,True
,,,,,,,,,,,,,,,0.022448,,,,,,,,,,,,,,e79d88e1-3018-4563-a857-e34cd30bfa54,928,,"[102.1, 15.3]",3900612,23,,,,,1.9904472,,Right Foot,,,"[99.2, 21.8]",,Ground Pass,,7.1175838,,Incomplete,,Corentin Jean,3010.0,,,,,,1,Regular Play,Babacar Gueye,15796.0,Center Forward,54,Troyes,133,"['4f097b0d-55ee-4666-b8ee-c53d13275e0f', 'ad023499-15af-462b-83dd-5ab63db068d9']",39,,,,,,,,,,,,,,,,,,,Troyes,133,00:23:39.646,Pass,
,,,,,,,,,,,,,,,0.882929,,,,,,,,,,,,,,3477383c-ddb9-4dae-8881-6832dfb5674e,931,,"[30.8, 66.5]",3900612,23,,,,,-2.1859825,,Other,,,"[25.5, 59.0]",,High Pass,,9.1836815,,,,Younousse Sankharé,3348.0,,,,,Recovery,1,Regular Play,Yannis Salibur,3122.0,Right Midfield,55,Guingamp,142,['cd56de2a-6e9c-4356-88c2-d8a4efe20231'],41,,,,,,,,,,,,,,,,,,,Guingamp,142,00:23:41.796,Pass,
,,,,,,,,,,,,,,,1.135387,,,,,,,,,,,,,,a896fef8-3696-4f54-81d4-d99212bcf061,934,,"[25.7, 66.0]",3900612,23,,,,,-0.23706743,,Right Foot,,,"[40.6, 62.4]",,Ground Pass,,15.328732,,,,Yannis Salibur,3122.0,,,,,,1,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,55,Guingamp,142,['03adfd0e-8686-493d-8054-445ffd967260'],43,,,,,,,,,,,,,,,,,,,Guingamp,142,00:23:43.597,Pass,
,,,,,,,,,,,,,,,1.887825,,,,,,,,,,,,,,adaf8216-29b9-441f-aa57-1b752a34a1a7,940,,"[51.2, 58.6]",3900612,24,,True,,,-1.7941455,,Right Foot,,,"[43.5, 24.7]",,Ground Pass,,34.763485,,,,Jérémy Sorbon,3124.0,,,,,Free Kick,1,From Free Kick,Lionel Mathis,401512.0,Right Defensive Midfield,56,Guingamp,142,['2817a829-cfa8-4c88-8a56-2001a8e0f9d2'],3,,,,,,,,,,,,,,,,,,,Guingamp,142,00:24:03.819,Pass,
,,,,,,,,,,,,,,,1.371898,,,,,,,,,,,,,,8cb504b4-46e7-4499-8e26-a75415dea292,942,,"[45.1, 20.4]",3900612,24,,,,,1.3711125,,Right Foot,,,"[50.2, 45.6]",,Ground Pass,,25.710892,,,,Lionel Mathis,401512.0,,,,,,1,From Free Kick,Jérémy Sorbon,3124.0,Left Center Back,56,Guingamp,142,['a6b82c82-83e2-4a31-a4da-848c3a92c17c'],7,,,,,,,,,,,,,,,,,,,Guingamp,142,00:24:07.176,Pass,
,,,,,,,,,,,,,,,1.729532,,,,,,,,,,,,,,44356959-093c-4d80-a238-a5c05dfd4ac8,946,,"[45.2, 45.4]",3900612,24,,,,,1.617455,,Right Foot,,,"[44.0, 71.1]",,Ground Pass,,25.728,,,,Jonathan Martins-Pereira,3364.0,,,,,,1,From Free Kick,Lionel Mathis,401512.0,Right Defensive Midfield,56,Guingamp,142,"['2ee26bc8-733f-4093-a9e2-a367406dfd37', 'fbfca041-ca83-4c1b-a5ba-1c9a7c5858a8']",9,,,,,,,,,,,,,,,,,,,Guingamp,142,00:24:09.732,Pass,True
,,,,,,,,,,,,,,,1.139222,,,,,,,,,,,,,,d58139f5-b8ec-4bf4-9289-3f9a557d7eed,949,,"[44.2, 71.1]",3900612,24,,,,,-0.5924789,,Right Foot,,,"[69.9, 53.8]",,Ground Pass,,30.980316,,,,Mevlüt Erdinç,20027.0,,,,,,1,From Free Kick,Jonathan Martins-Pereira,3364.0,Right Back,56,Guingamp,142,['11329826-faff-439c-b323-d07a8ecde64f'],13,,,,,,,,,,,,,,,,,,,Guingamp,142,00:24:13.258,Pass,
,,,,,,,,,,,,,,,1.48485,,,,,,,,,,,,,,448fac7c-3463-479d-9c4c-b7586d9b1e5b,958,,"[88.9, 48.5]",3900612,24,,,,,0.7123576,,Left Foot,,,"[97.7, 56.1]",,Ground Pass,,11.627554,,,,Lossémy Karaboué,7301.0,,,,,,1,From Free Kick,Babacar Gueye,15796.0,Center Forward,56,Guingamp,142,['16738815-4374-49ee-b719-482485919434'],21,,,,,,,,,,,,,,,,,,,Troyes,133,00:24:21.426,Pass,
,,,,,,,,,,,,,,,0.996867,,,,,,,,,,,,,,3f83576e-79e6-4773-be54-44fe2340efcc,964,,"[58.2, 19.4]",3900612,24,,,,,-1.699576,,Right Foot,,,"[56.4, 5.5]",,Ground Pass,,14.016062,,,,Thibault Giresse,4434.0,,,,,,1,From Free Kick,Jérémy Sorbon,3124.0,Left Center Back,56,Guingamp,142,['e44dcdd5-7b05-4c4c-b9a1-74662afa8d20'],29,,,,,,,,,,,,,,,,,,,Guingamp,142,00:24:29.475,Pass,
,,,,,,,,,,,,,,,1.052782,,,,,,,,,,,,,,ae06c52b-e473-4873-ad33-7e562a842c0f,967,,"[56.4, 5.5]",3900612,24,,,,,-0.17852987,,Left Foot,,,"[69.7, 3.1]",,Ground Pass,,13.514807,,,,Jimmy Briand,3213.0,,,,,,1,From Free Kick,Thibault Giresse,4434.0,Left Midfield,56,Guingamp,142,['b71875c2-daf8-4da1-beae-36cb1f40494b'],30,,,,,,,,,,,,,,,,,,,Guingamp,142,00:24:30.925,Pass,
,,,,,,,,,,,,,,,1.490564,,,,,,,,,,,,,,2e1e57d0-38ed-493f-8046-1ecf47c74a2d,970,,"[69.7, 3.0]",3900612,24,,,,,0.84635544,,Right Foot,,,"[79.7, 14.3]",,Ground Pass,,15.0894,,,,Jérémy Sorbon,3124.0,,,,,,1,From Free Kick,Jimmy Briand,3213.0,Right Center Forward,56,Guingamp,142,['ab27620a-32e5-4980-9e03-2cf860facc5a'],32,,,,,,,,,,,,,,,,,,,Guingamp,142,00:24:32.111,Pass,
,,,,,,,,,,,,,,,1.230043,,,,,,,,,,,,,,d554acfc-546c-4e5e-bf74-35477d755093,978,,"[31.2, 74.2]",3900612,24,,,,,-0.9087359,,Right Foot,,,"[36.5, 67.4]",,Ground Pass,,8.621485,,,,Thiago Xavier Rodrigues Corrêa,7283.0,,,,,,1,Regular Play,Mouhamadou Dabo,26752.0,Right Back,57,Troyes,133,['f74a7bb4-9ae2-4956-95a4-79f0a54f4b77'],37,,,,,,,,,,,,,,,,,,,Troyes,133,00:24:37.562,Pass,
,,,,,,,,,,,,,,,0.789041,,,,,,,,,,,,,,db56c11c-1927-4b97-ac03-4c444a2d2660,980,,"[36.3, 64.8]",3900612,24,,,,,-0.17103963,,Right Foot,,,"[47.3, 62.9]",,Ground Pass,,11.162885,,,,Karim Azamoum,2969.0,,,,,,1,Regular Play,Thiago Xavier Rodrigues Corrêa,7283.0,Center Defensive Midfield,57,Troyes,133,['589477f9-44e8-4958-bc55-eec9f7cbfda8'],38,,,,,,,,,,,,,,,,,,,Troyes,133,00:24:38.792,Pass,
,,,,,,,,,,,,,,,1.359281,,,,,,,,,,,,,,6d84c788-0381-4b6e-97b0-f7ecbd9e9b84,984,,"[51.2, 30.4]",3900612,24,,,,,-0.9158744,,Right Foot,,,"[70.4, 5.4]",,Ground Pass,,31.522057,,,,Corentin Jean,3010.0,,,,,,1,Regular Play,Karim Azamoum,2969.0,Right Center Midfield,57,Troyes,133,"['0449b1cf-66eb-4436-a7b2-1457d14877b8', 'fbcc0f97-01b9-404d-a54a-daa0e0031c8e']",43,,,,,,,,,,,,,,,,,,,Troyes,133,00:24:43.616,Pass,True
,,,,,,,,,,,,,,,1.561067,,,,,,,,,,,,,,7467bc69-3f48-4c60-8d51-6cc2263d3fb3,987,,"[70.9, 7.1]",3900612,24,,,,,1.4758446,,Right Foot,,,"[72.5, 23.9]",,Ground Pass,,16.876019,,,,Karim Azamoum,2969.0,,,,,,1,Regular Play,Corentin Jean,3010.0,Left Midfield,57,Troyes,133,['7eec2b17-f4db-4491-aa1f-bbb4fb2cff54'],45,,,,,,,,,,,,,,,,,,,Troyes,133,00:24:45.240,Pass,
,,,,,,,,,,,,,,,2.755099,,,,,,,,,,,,,,22853360-fdd6-4fa9-9226-31acc03c3b41,990,,"[92.0, 33.1]",3900612,24,,,,,-1.0060792,,Right Foot,,,"[112.4, 0.9]",,Ground Pass,,38.118237,,Out,,Corentin Jean,3010.0,,,,,,1,Regular Play,Karim Azamoum,2969.0,Right Center Midfield,57,Troyes,133,['1e5093d0-1df0-4dba-b441-634b4f8f59ba'],50,,,,,,,,,,,,,,,,,,,Troyes,133,00:24:50.041,Pass,
,,,,,,,,,,,,,,,1.101925,,,,,,,,,,,,,,55898531-cb32-45de-8531-affe980fc2cf,992,,"[15.4, 80.0]",3900612,25,,True,,,-1.5707964,,,,,"[15.4, 72.9]",,Low Pass,,7.1,,,,Lionel Mathis,401512.0,,,,,Throw-in,1,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,58,Guingamp,142,['203ec2a5-85f9-4876-9c05-8d0844db3ac5'],8,,,,,,,,,,,,,,,,,,,Guingamp,142,00:25:08.685,Pass,
,,,,,,,,,,,,,,,1.518121,,,,,,,,,,,,,,45c09a5d-33d0-4032-8042-920a6c54ecc5,994,,"[15.4, 68.2]",3900612,25,,True,,,2.158799,,Right Foot,,,"[10.8, 75.1]",,Ground Pass,,8.292768,,,,Jonathan Martins-Pereira,3364.0,,,,,,1,From Throw In,Lionel Mathis,401512.0,Right Defensive Midfield,58,Guingamp,142,['7047fb75-3873-43be-8aeb-1a97146d7a6c'],11,,,,,,,,,,,,,,,,,,,Guingamp,142,00:25:11.798,Pass,
,,,,,,,,,,,,,,,5.236691,,,,,,,,,,,,,,59e5a853-c974-4582-b4e4-eed67a61b59c,996,,"[10.8, 75.8]",3900612,25,,,,,-0.43730044,,Right Foot,,,"[67.7, 49.2]",,High Pass,,62.81059,,Incomplete,,Mevlüt Erdinç,20027.0,,,,,,1,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,58,Guingamp,142,"['94ff5cdc-63e5-44b7-9ff2-2154e4373375', 'a3853571-6cc4-42d3-b596-fb91b191c47a']",13,,,,,,,,,,,,,,,,,,,Guingamp,142,00:25:13.340,Pass,
,,,,,,,,,,,,,,,3.357307,,,,,,,,,,,,,,a3853571-6cc4-42d3-b596-fb91b191c47a,998,,"[52.4, 30.9]",3900612,25,,,,,0.0,,Right Foot,,,"[92.9, 30.9]",,High Pass,,40.5,,Incomplete,,Babacar Gueye,15796.0,,,,,Recovery,1,From Throw In,Calvin Anele Ngcongca,401479.0,Right Center Back,58,Guingamp,142,"['0158eacb-11bc-41dc-8aae-a4dc368fcd43', '56f5af9b-7496-4f15-81cc-78098f7bf8aa', '59e5a853-c974-4582-b4e4-eed67a61b59c']",18,,,,,,,,,,,,,,,,,,,Troyes,133,00:25:18.576,Pass,
,,,,,,,,,,,,,,,2.803488,,,,,,,,,,,,,,56f5af9b-7496-4f15-81cc-78098f7bf8aa,1000,,"[27.2, 49.2]",3900612,25,,,,,-0.2866772,,Head,,,"[44.5, 44.1]",,High Pass,,18.036076,,Unknown,,,,,,,,Recovery,1,From Throw In,Christophe Kerbrat,2936.0,Right Center Back,58,Guingamp,142,['a3853571-6cc4-42d3-b596-fb91b191c47a'],21,,,,,,,,,,,,,,,,,,,Guingamp,142,00:25:21.934,Pass,
,,,,,,,,,,,,,,,2.800024,,,,,,,,,,,,,,1598cd27-e545-48db-9a74-f0aafc65d554,1003,,"[80.7, 29.7]",3900612,25,,,,,0.56656456,,Right Foot,,,"[120.0, 54.7]",,High Pass,,46.577785,,Out,,Babacar Gueye,15796.0,,,,,Free Kick,1,From Free Kick,Karim Azamoum,2969.0,Right Center Midfield,59,Troyes,133,['a06f11ec-ffcd-4059-be84-b6c384bcdef5'],59,,,,,,,,,,,,,,,,,,,Troyes,133,00:25:59.280,Pass,
,,,,,,,,,,,,,,,3.066836,,,,,,,,,,,,,,7e63eaf7-ce21-4c98-8f28-c9fabe6af879,1005,,"[6.0, 36.0]",3900612,26,,,,,-0.3712927,,Right Foot,,,"[66.1, 12.6]",,High Pass,,64.49473,,Incomplete,,Thibault Giresse,4434.0,,,,,Goal Kick,1,From Goal Kick,Jonas Lössl,3322.0,Goalkeeper,60,Guingamp,142,"['15d6055a-94ae-4385-827f-2ec65b980922', 'e03aebda-fedd-4488-8b60-9118aa2b2594']",27,,,,,,,,,,,,,,,,,,,Guingamp,142,00:26:27.936,Pass,
,,,,,,,,,,,,,,,1.643651,,,,,,,,,,,,,,186351a9-79dc-4691-b9c3-460065641b28,1009,,"[62.2, 0.1]",3900612,26,,,,,2.870944,,,,,"[44.9, 4.9]",,Low Pass,,17.95355,,,,Jérémy Sorbon,3124.0,,,,,Throw-in,1,From Throw In,Dorian Lévêque,30182.0,Left Back,61,Guingamp,142,['7419ed4a-fe5b-4754-bfc2-e35368425332'],41,,,,,,,,,,,,,,,,,,,Guingamp,142,00:26:41.259,Pass,
,,,,,,,,,,,,,,,1.957058,,,,,,,,,,,,,,9fbc21d0-045e-4e3c-91b2-2de7d3c18674,1012,,"[38.5, 6.4]",3900612,26,,,,,1.4770283,,Right Foot,,,"[41.5, 38.3]",,Ground Pass,,32.040756,,,,Christophe Kerbrat,2936.0,,,,,,1,From Throw In,Jérémy Sorbon,3124.0,Left Center Back,61,Guingamp,142,['4bca61b5-4564-4117-ba03-cd1dca3da17c'],45,,,,,,,,,,,,,,,,,,,Guingamp,142,00:26:45.143,Pass,
,,,,,,,,,,,,,,,1.364267,,,,,,,,,,,,,,ef3c6efe-1075-481e-9053-43ad41041aab,1015,,"[44.5, 41.2]",3900612,26,,,,,-1.5999143,,Right Foot,,,"[43.9, 20.6]",,Ground Pass,,20.608736,,,,Jérémy Sorbon,3124.0,,,,,,1,From Throw In,Christophe Kerbrat,2936.0,Right Center Back,61,Guingamp,142,['ac9ce0c1-7183-40d3-b8ad-cda1508f2cfd'],48,,,,,,,,,,,,,,,,,,,Guingamp,142,00:26:48.332,Pass,
,,,,,,,,,,,,,,,1.130817,,,,,,,,,,,,,,53d08c62-0584-4ae8-a847-59c7c50c0767,1018,,"[45.2, 20.3]",3900612,26,,,,,-0.96850896,,Right Foot,,,"[52.9, 9.1]",,Ground Pass,,13.591541,,,,Younousse Sankharé,3348.0,,,,,,1,From Throw In,Jérémy Sorbon,3124.0,Left Center Back,61,Guingamp,142,['1b8999c8-5e0c-4899-8ef5-c262a1ec2d87'],50,,,,,,,,,,,,,,,,,,,Guingamp,142,00:26:50.544,Pass,
