50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.597309,,,,,,,,,,,,,b78a8a48-5576-459f-9601-b94c136cfbef,2466,,"[94.4, 33.1]",3901246,59,,,,,1.0516502,,Head,,,"[97.6, 38.7]",,Low Pass,,6.449806,,,Emiliano Sala,3114.0,,,,,,,2,From Throw In,Johan Audel,401477.0,Left Wing,122,Nantes,144,['13ffa5d7-a367-429f-a799-58cc428e0b37'],20,,,,,,,,,,,,,,,,,Nantes,144,00:14:20.959,Pass,
,,,,,,,,,,,,,,,1.608757,,,,,,,,,,,,,a9130c15-c37e-4dee-b81e-966a51a99061,2468,,"[97.6, 38.9]",3901246,59,,,,,-0.8430266,3e9d5aef-df15-40d0-bca0-c17f895e21c4,Right Foot,,,"[107.4, 27.9]",,Low Pass,,14.732278,,,Johan Audel,401477.0,True,,,,,,2,From Throw In,Emiliano Sala,3114.0,Center Forward,122,Nantes,144,['8ca398aa-9b0a-43ea-9841-fd69401e0056'],21,,,,,,,,,,,,,,,,,Nantes,144,00:14:21.556,Pass,
,,,,,,,,,,,,,,,3.723703,,,,,,,,,,,,,e9a15b8e-8fa9-4955-8caf-66b29364e76c,2474,,"[6.0, 36.0]",3901246,59,,,,,-0.18847929,,Right Foot,,,"[77.3, 22.4]",,High Pass,,72.585464,,Incomplete,Andy Delort,3038.0,,,,,,Goal Kick,2,From Goal Kick,Rémy Vercoutre,2963.0,Goalkeeper,123,Caen,140,"['db63c9fb-f7d9-4e5e-85b7-592ce78d5303', 'ef4c8378-5e5f-4809-8467-1c15f2baec31']",57,,,,,,,,,,,,,,,,,Caen,140,00:14:57.148,Pass,
,,,,,,,,,,,,,,,2.274699,,,,,,,,,,,,,db63c9fb-f7d9-4e5e-85b7-592ce78d5303,2477,,"[42.8, 57.7]",3901246,60,,,,True,-1.3659196,,,,,"[46.0, 42.3]",,High Pass,,15.728954,,,Guillaume Gillet,4380.0,,,,,,Recovery,2,Regular Play,Anthony Walongwa,4411.0,Right Center Back,124,Nantes,144,"['19dbe548-5946-40df-9768-57e2c5b6cadc', 'e7e6f33a-4435-454b-876b-33705dba2802', 'e9a15b8e-8fa9-4955-8caf-66b29364e76c']",0,,,,,,,,,,,,,,,,,Nantes,144,00:15:00.872,Pass,True
,,,,,,,,,,,,,,,2.117264,,,,,,,,,,,,,0ec1f4b9-250c-4f04-9391-624d250b840b,2480,,"[46.5, 41.9]",3901246,60,,,,,-1.0620666,,Right Foot,,,"[55.2, 26.3]",,High Pass,,17.86197,,,Johan Audel,401477.0,,,,,,,2,Regular Play,Guillaume Gillet,4380.0,Left Defensive Midfield,124,Nantes,144,['67952c31-cc9a-4472-bd96-a1d92c6d549f'],3,,,,,,,,,,,,,,,,,Nantes,144,00:15:03.156,Pass,
,,,,,,,,,,,,,,,0.195504,,,,,,,,,,,,,fd8c9478-d149-477f-aa1d-2e9f9ec786f1,2488,,"[66.8, 15.8]",3901246,60,,True,,,1.4621351,,Left Foot,,,"[67.4, 21.3]",,Ground Pass,,5.5326304,,,Guillaume Gillet,4380.0,,,,,,Free Kick,2,From Free Kick,Léo Dubois,3144.0,Left Back,125,Nantes,144,['3fa8bf06-6774-498f-88cf-f9f1bab3182b'],49,,,,,,,,,,,,,,,,,Nantes,144,00:15:49.568,Pass,
,,,,,,,,,,,,,,,1.694101,,,,,,,,,,,,,a1cd9bcc-b023-40ed-a38b-704b48ab0320,2490,,"[65.1, 24.1]",3901246,60,,,,,1.987102,,Right Foot,,,"[54.4, 48.3]",,Low Pass,,26.45997,,,Anthony Walongwa,4411.0,,,,,,,2,From Free Kick,Guillaume Gillet,4380.0,Left Defensive Midfield,125,Nantes,144,['1ec9d219-1018-4aa2-98d0-77a94aac2879'],50,,,,,,,,,,,,,,,,,Nantes,144,00:15:50.631,Pass,
,,,,,,,,,,,,,,,2.198098,,,,,,,,,,,,,cb68df6a-4995-4484-a3a7-2489c078ab3a,2493,,"[52.0, 45.5]",3901246,60,,,,,-1.8057377,,Right Foot,,,"[47.5, 26.7]",,Ground Pass,,19.331062,,,Lévy Koffi Djidji,3174.0,,,,,,,2,From Free Kick,Anthony Walongwa,4411.0,Right Center Back,125,Nantes,144,['933a65fa-efeb-4e3b-a2de-0b794fea9eb4'],53,,,,,,,,,,,,,,,,,Nantes,144,00:15:53.704,Pass,
,,,,,,,,,,,,,,,1.079309,,,,,,,,,,,,,6bd2104e-b4c4-4ec4-ba88-2197da1f49bb,2496,,"[51.8, 23.5]",3901246,60,,,,,0.11137924,,Right Foot,,,"[82.2, 26.9]",,High Pass,,30.58954,,,Ermir Lenjani,10746.0,,,,,,,2,From Free Kick,Lévy Koffi Djidji,3174.0,Left Center Back,125,Nantes,144,['b7696f71-ce5a-4090-b205-cc3bce4b9fba'],57,,,,,,,,,,,,,,,,,Nantes,144,00:15:57.385,Pass,
,,,,,,,,,,,,,,,0.64722,,,,,,,,,,,,,2ed541b3-8a0c-4b60-9d7c-10be53daba5b,2499,,"[82.2, 26.9]",3901246,60,,,,,0.3851575,,Left Foot,,,"[93.3, 31.4]",,Low Pass,,11.977479,,Incomplete,Johan Audel,401477.0,,,,,,,2,From Free Kick,Ermir Lenjani,10746.0,Left Wing,125,Nantes,144,"['b1a555af-7d20-46e7-b646-9c022c7083a9', 'cfd1e9ac-4070-4cbe-8568-7ec32cdb05e2']",58,,,,,,,,,,,,,,,,,Nantes,144,00:15:58.509,Pass,
,,,,,,,,,,,,,,,0.771997,,,,,,,,,,,,,7f141469-19ce-49a2-9fdc-be848d453835,2506,,"[75.4, 61.1]",3901246,61,,,,,2.9499443,,Right Foot,,,"[68.7, 62.4]",,Ground Pass,,6.824954,,,Jonathan Delaplace,2979.0,,,,,,,2,Regular Play,Andy Delort,3038.0,Center Forward,126,Caen,140,"['8c6aab36-9dfe-4b66-ae3e-6aa33af1b3e1', 'b5d2dd4b-6734-4c5e-bfd1-159c9d0c8fc3', 'eaaa8441-7937-471f-8fe9-f4d78c344ca8']",3,,,,,,,,,,,,,,,,,Caen,140,00:16:03.616,Pass,True
,,,,,,,,,,,,,,,0.658603,,,,,,,,,,,,,5c749357-95b1-4ac6-a49b-2a0762e908e9,2509,,"[68.7, 62.4]",3901246,61,,,,,0.70449406,,Left Foot,,,"[74.7, 67.5]",,Ground Pass,,7.874643,,,Andy Delort,3038.0,,,,,,,2,Regular Play,Jonathan Delaplace,2979.0,Right Center Midfield,126,Caen,140,['765ff1ed-abbf-462a-8c42-ab64ac24ef41'],4,,,,,,,,,,,,,,,,,Caen,140,00:16:04.437,Pass,
,,,,,,,,,,,,,,,2.961107,,,,,,,,,,,,,e85bfda0-33a8-430d-be7f-bc7d67800ddc,2512,,"[73.9, 69.7]",3901246,61,,,,,-0.48261854,,Right Foot,,,"[109.4, 51.1]",,High Pass,,40.07755,,Incomplete,Jonathan Delaplace,2979.0,,,,,,,2,Regular Play,Andy Delort,3038.0,Center Forward,126,Caen,140,"['a0c6de83-5fb6-4e66-b79c-a2b3e9cf66e3', 'c900025b-781d-4bdc-82c7-4df6ba6b7b96']",6,,,,,,,,,,,,,,,,,Caen,140,00:16:06.847,Pass,
,,,,,,,,,,,,,,,2.789124,,,,,,,,,,,,,b4c5695b-c8f1-4b20-bdec-d4fe6ee7e0f6,2516,,"[12.7, 36.3]",3901246,61,,,,,1.0840648,,Keeper Arm,,,"[27.2, 63.7]",,Ground Pass,,31.000162,,,Youssouf Sabaly,3404.0,,,,,,,2,From Keeper,Rémy Riou,25377.0,Goalkeeper,127,Nantes,144,['3ec09b56-f43b-4b4d-ac1e-194d313c16a3'],12,,,,,,,,,,,,,,,,,Nantes,144,00:16:12.942,Pass,
,,,,,,,,,,,,,,,0.973433,,,,,,,,,,,,,de81ea25-40d4-428f-83f2-df4a703dea7d,2519,,"[44.7, 67.8]",3901246,61,,,,,-1.7469186,,Right Foot,,,"[42.6, 56.0]",,Ground Pass,,11.985408,,,Adrien Thomasson,3375.0,,,,,,,2,From Keeper,Youssouf Sabaly,3404.0,Right Back,127,Nantes,144,['57a58b75-0f7e-4a74-b403-5f9dac158cda'],18,,,,,,,,,,,,,,,,,Nantes,144,00:16:18.068,Pass,
,,,,,,,,,,,,,,,1.434199,,,,,,,,,,,,,6dc3d251-8b53-4af4-8a75-84db6a62bdf9,2522,,"[41.1, 52.1]",3901246,61,,,,,-1.9446539,,Right Foot,,,"[36.0, 39.1]",,Ground Pass,,13.964598,,,Lévy Koffi Djidji,3174.0,,,,,,,2,From Keeper,Adrien Thomasson,3375.0,Right Defensive Midfield,127,Nantes,144,['ae3d92a9-afeb-4c77-bcda-72fb4f4f78f2'],20,,,,,,,,,,,,,,,,,Nantes,144,00:16:20.537,Pass,
,,,,,,,,,,,,,,,1.791782,,,,,,,,,,,,,5125e722-2cef-4c6c-b1e1-38824c2d926e,2525,,"[35.8, 37.6]",3901246,61,,,,,-1.5310822,,Right Foot,,,"[37.0, 7.4]",,Ground Pass,,30.223831,,,Léo Dubois,3144.0,,,,,,,2,From Keeper,Lévy Koffi Djidji,3174.0,Left Center Back,127,Nantes,144,['9b61fd1f-50cc-4f6b-a4bb-28c7bddcc19a'],23,,,,,,,,,,,,,,,,,Nantes,144,00:16:23.096,Pass,
,,,,,,,,,,,,,,,1.115642,,,,,,,,,,,,,907f0c98-0554-47a7-8077-fe9cc33821fc,2528,,"[54.8, 4.4]",3901246,61,,,,,0.08430673,,Left Foot,,,"[90.3, 7.4]",,Ground Pass,,35.626534,,Incomplete,Ermir Lenjani,10746.0,,,,,,,2,From Keeper,Léo Dubois,3144.0,Left Back,127,Nantes,144,"['a6346649-5901-4ecf-bce0-bf22be1d25ec', 'c2239626-62ec-4e4e-9fbf-abde54291b42']",27,,,,,,,,,,,,,,,,,Nantes,144,00:16:27.128,Pass,
,,,,,,,,,,,,,,,1.162581,,,,,,,,,,,,,5ea94a68-1256-49b1-92a0-03180f304708,2533,,"[6.3, 71.8]",3901246,61,,,,,0.22679885,,Right Foot,,,"[19.3, 74.8]",,Ground Pass,,13.341664,,,Dennis Appiah,22111.0,,,,,,,2,Regular Play,Damien Da Silva,4386.0,Right Center Back,128,Caen,140,['2229987f-15cc-4ef9-b90c-6b91d24c4c93'],31,,,,,,,,,,,,,,,,,Caen,140,00:16:31.899,Pass,
,,,,,,,,,,,,,,,0.598898,,,,,,,,,,,,,853094a7-1726-46ab-8edd-3bdbaafa73a1,2536,,"[20.8, 75.2]",3901246,61,,,,,-0.929432,,Right Foot,,,"[26.4, 67.7]",,Ground Pass,,9.360022,,,Jonathan Delaplace,2979.0,,,,,,,2,Regular Play,Dennis Appiah,22111.0,Right Back,128,Caen,140,['e364ffe1-fdb3-404f-81ce-ccc893a36e74'],34,,,,,,,,,,,,,,,,,Caen,140,00:16:34.249,Pass,
,,,,,,,,,,,,,,,1.245717,,,,,,,,,,,,,c2f57fc1-27f3-4376-9938-8554bf882bf7,2540,,"[26.6, 66.9]",3901246,61,,,,,-0.56810474,,Right Foot,,,"[50.1, 51.9]",,Ground Pass,,27.879204,,,Julien Féret,2959.0,,,,,,,2,Regular Play,Jonathan Delaplace,2979.0,Right Center Midfield,128,Caen,140,"['1e3d5a12-61ad-44f8-91d7-dbe8f7ea3475', '4588b1ef-985c-40ed-9b4f-625c0c47742a']",36,,,,,,,,,,,,,,,,,Caen,140,00:16:36.008,Pass,True
,,,,,,,,,,,,,,,2.707571,,,,,,,,,,,,,4ed99818-40ed-41fd-a690-2e2da0e2db75,2543,,"[51.4, 51.9]",3901246,61,,,,,-0.057724744,,Right Foot,,,"[91.2, 49.6]",,Ground Pass,,39.8664,,Pass Offside,Ronny Rodelin,2955.0,,,,Through Ball,True,,2,Regular Play,Julien Féret,2959.0,Left Center Midfield,128,Caen,140,['12516049-4caf-42f6-bb70-69471ea9cd64'],38,,,,,,,,,,,,,,,,,Caen,140,00:16:38.411,Pass,
,,,,,,,,,,,,,,,0.345361,,,,,,,,,,,,,6cd1623f-d691-4ad2-ade1-47bb08254130,2545,,"[38.1, 33.8]",3901246,61,,True,,,0.44464752,,Right Foot,,,"[72.1, 50.0]",,Ground Pass,,37.66218,,,Anthony Walongwa,4411.0,,,,,,Free Kick,2,From Free Kick,Lévy Koffi Djidji,3174.0,Left Center Back,129,Nantes,144,['51150528-51de-4fa8-ac3d-3783f440b50c'],59,,,,,,,,,,,,,,,,,Nantes,144,00:16:59.097,Pass,
,,,,,,,,,,,,,,,0.573289,,,,,,,,,,,,,c7d38007-7828-473f-a22a-de4ae45541c6,2547,,"[49.9, 55.1]",3901246,62,,True,,,0.3573087,,Right Foot,,,"[57.4, 57.9]",,Ground Pass,,8.005623,,,Adrien Thomasson,3375.0,,,,,,,2,From Free Kick,Anthony Walongwa,4411.0,Right Center Back,129,Nantes,144,['41f3674b-8bf7-4f61-a244-cbd0a06ae28a'],1,,,,,,,,,,,,,,,,,Nantes,144,00:17:01.257,Pass,
,,,,,,,,,,,,,,,1.136599,,,,,,,,,,,,,c1a6bf56-2957-42fa-84c1-2aa026801af2,2549,,"[58.2, 60.7]",3901246,62,,,,,1.3951117,,Right Foot,,,"[61.2, 77.6]",,Ground Pass,,17.164207,,,Youssouf Sabaly,3404.0,,,,,,,2,From Free Kick,Adrien Thomasson,3375.0,Right Defensive Midfield,129,Nantes,144,['66002542-2179-4ed9-9157-c6b001a5bfb8'],3,,,,,,,,,,,,,,,,,Nantes,144,00:17:03.618,Pass,
,,,,,,,,,,,,,,,4.315376,,,,,,,,,,,,,e80b2e75-18bf-42e2-b545-7ebab3790247,2552,,"[64.0, 77.8]",3901246,62,,,,,-0.1296262,,Right Foot,,,"[120.0, 70.5]",,High Pass,,56.4738,,Out,Johan Audel,401477.0,,,,,,,2,From Free Kick,Youssouf Sabaly,3404.0,Right Back,129,Nantes,144,['b0b55093-759c-40ec-9f3f-b6d846b07c64'],5,,,,,,,,,,,,,,,,,Nantes,144,00:17:05.583,Pass,
,,,,,,,,,,,,,,,3.674442,,,,,,,,,,,,,5cab5407-488f-49e2-83c1-6c129759d71b,2554,,"[6.0, 36.0]",3901246,62,,,,,-0.27347684,,Right Foot,,,"[77.3, 16.0]",,High Pass,,74.05194,,,Ronny Rodelin,2955.0,,,,,,Goal Kick,2,From Goal Kick,Rémy Vercoutre,2963.0,Goalkeeper,130,Caen,140,['6211b91b-47eb-48ec-83e9-7638ce5509a8'],35,,,,,,,,,,,,,,,,,Caen,140,00:17:35.364,Pass,
,,,,,,,,,,,,,,,2.003726,,,,,,,,,,,,,e6628806-4d74-4bbb-86b8-241cc558e634,2557,,"[77.3, 16.0]",3901246,62,,,,True,0.20160311,,,,,"[91.0, 18.8]",,High Pass,,13.983204,,Incomplete,Andy Delort,3038.0,,,,,,,2,From Goal Kick,Ronny Rodelin,2955.0,Left Midfield,130,Caen,140,"['31aa7b70-0172-4344-8499-0a4e29a48f92', '4166fddd-4737-4be8-a96e-9710231cef83', 'f89e6836-cf1e-4733-ac97-03bffe351365']",39,,,,,,,,,,,,,,,,,Caen,140,00:17:39.038,Pass,True
,,,,,,,,,,,,,,,1.794804,,,,,,,,,,,,,4166fddd-4737-4be8-a96e-9710231cef83,2559,,"[29.1, 61.3]",3901246,62,,,,,0.9537499,,Head,,,"[39.6, 76.1]",,High Pass,,18.146349,,Incomplete,Alejandro Bedoya,12351.0,,,,,,Recovery,2,From Goal Kick,Lévy Koffi Djidji,3174.0,Left Center Back,130,Caen,140,"['234bbd10-1174-4d54-8551-128ab00b8d12', '67fdd456-5094-4211-9edb-96c1b0ed4f56', 'e6628806-4d74-4bbb-86b8-241cc558e634']",41,,,,,,,,,,,,,,,,,Nantes,144,00:17:41.042,Pass,
,,,,,,,,,,,,,,,0.179524,,,,,,,,,,,,,4d8a21e1-6a8a-4f4d-b8b2-6f96e56c591a,2563,,"[92.5, 2.9]",3901246,62,,,,,1.0714496,,Left Foot,,,"[93.7, 5.1]",,Ground Pass,,2.505993,,Incomplete,Andy Delort,3038.0,,,,,,,2,From Goal Kick,Julien Féret,2959.0,Left Center Midfield,130,Caen,140,"['3a2fc60f-5b6d-4e39-a738-664784f8f596', 'e43453e7-49cd-424a-8e15-b9e8324f195b']",44,,,,,,,,,,,,,,,,,Caen,140,00:17:44.837,Pass,
,,,,,,,,,,,,,,,1.222963,,,,,,,,,,,,,7b4d9f6d-40e5-4611-920a-8a9a7c20e468,2567,,"[112.4, 6.8]",3901246,62,,,,,1.7631919,,Left Foot,,,"[107.9, 29.9]",,Low Pass,,23.534231,,Incomplete,Ronny Rodelin,2955.0,,,,,,Recovery,2,From Goal Kick,Andy Delort,3038.0,Center Forward,130,Caen,140,"['435a2c5e-37c3-47bf-a615-7985594b9910', '8117e90f-87ba-4e55-9064-a72189e7ada7', 'bd63e7c9-d476-4846-9c26-ff37e6db6d77']",47,,,,,,,,,,,,,,,,,Caen,140,00:17:47.800,Pass,True
,,,,,,,,,,,,,,,1.873631,,,,,,,,,,,,,aba2ea5c-2bf9-440c-aa17-9f8d97cbf42e,2571,,"[30.2, 56.2]",3901246,62,,,,,0.114876606,,Right Foot,,,"[48.4, 58.3]",,Low Pass,,18.320753,,,Johan Audel,401477.0,,,,,,Recovery,2,From Counter,Adrien Thomasson,3375.0,Right Defensive Midfield,131,Nantes,144,['d1cd28f8-3636-4bea-b890-3e16bb60c75c'],52,,,,,,,,,,,,,,,,,Nantes,144,00:17:52.395,Pass,
,,,,,,,,,,,,,,,1.746237,,,,,,,,,,,,,286b367d-e855-4f60-9b64-65bba18388da,2575,,"[54.4, 60.1]",3901246,62,,,,,0.24349828,,Left Foot,,,"[86.2, 68.0]",,Ground Pass,,32.766598,,,Emiliano Sala,3114.0,,,,,,,2,From Counter,Johan Audel,401477.0,Right Wing,131,Nantes,144,['a9bb9f66-83b6-4099-a32a-24e082325164'],56,,,,,,,,,,,,,,,,,Nantes,144,00:17:56.078,Pass,
,,,,,,,,,,,,,,,1.194052,,,,,,,,,,,,,32f0f18c-e461-4c58-a2b7-082a445e4929,2580,,"[79.6, 80.0]",3901246,63,,True,,,-2.55359,,,,,"[70.6, 74.0]",,Low Pass,,10.816654,,,Adrien Thomasson,3375.0,,,,,,Throw-in,2,From Throw In,Youssouf Sabaly,3404.0,Right Back,132,Nantes,144,['5e453083-760d-41db-b624-97f9a18564eb'],8,,,,,,,,,,,,,,,,,Nantes,144,00:18:08.966,Pass,
,,,,,,,,,,,,,,,1.601484,,,,,,,,,,,,,f872b92b-e56e-4def-9726-c580c81ae615,2583,,"[65.1, 59.8]",3901246,63,,,,,-2.1442368,,Left Foot,,,"[52.7, 40.6]",,Ground Pass,,22.856071,,,Lévy Koffi Djidji,3174.0,,,,,,,2,From Throw In,Adrien Thomasson,3375.0,Right Defensive Midfield,132,Nantes,144,"['b33f47f6-dee6-4782-92c1-a5151abf627e', 'fc5202fc-3564-4aa7-a7f0-d44b42c2a385']",12,,,,,,,,,,,,,,,,,Nantes,144,00:18:12.854,Pass,True
,,,,,,,,,,,,,,,3.066384,,,,,,,,,,,,,57b91e35-f113-4e21-8308-70f982452f58,2586,,"[56.3, 34.8]",3901246,63,,,,,0.7961762,,Right Foot,,,"[97.6, 77.0]",,High Pass,,59.046844,,,Alejandro Bedoya,12351.0,,,True,,,,2,From Throw In,Lévy Koffi Djidji,3174.0,Left Center Back,132,Nantes,144,['7f392944-9b1c-4963-9e99-dc124b2c3cde'],19,,,,,,,,,,,,,,,,,Nantes,144,00:18:19.599,Pass,
,,,,,,,,,,,,,,,1.617408,,,,,,,,,,,,,b7ab60a5-1aee-4cb9-ba07-b8cfa21e3b13,2588,,"[98.0, 76.5]",3901246,63,,,,,-2.89059,,Head,,,"[82.4, 72.5]",,Low Pass,,16.104658,,,Youssouf Sabaly,3404.0,,,,,,,2,From Throw In,Alejandro Bedoya,12351.0,Center Attacking Midfield,132,Nantes,144,['655ab9a6-75ea-4c1c-8dbf-4b8e49762082'],22,,,,,,,,,,,,,,,,,Nantes,144,00:18:22.666,Pass,
,,,,,,,,,,,,,,,1.682935,,,,,,,,,,,,,c0200e27-5b0d-4473-9bd1-2bdf0605fd55,2591,,"[97.6, 62.6]",3901246,63,,,,,-1.3464981,,Left Foot,True,,"[103.6, 36.3]",,Ground Pass,,26.975729,,Incomplete,Johan Audel,401477.0,,,,,,,2,From Throw In,Youssouf Sabaly,3404.0,Right Back,132,Nantes,144,"['4d1e6138-f325-4289-af89-eec2d89707d1', 'a512d45f-0fd9-4791-886f-0e2b0fca9fed']",28,,,,,,,,,,,,,,,,,Nantes,144,00:18:28.081,Pass,
,,,,,,,,,,,,,,,1.200221,,,,,,,,,,,,,38bd657f-eebb-4fb9-a2aa-f9b76a1d6a7e,2597,,"[90.1, 35.5]",3901246,63,,,,,-0.9272952,,Left Foot,,,"[99.1, 23.5]",,Ground Pass,,15.0,,,Guillaume Gillet,4380.0,,,,,,Recovery,2,From Throw In,Adrien Thomasson,3375.0,Right Defensive Midfield,132,Nantes,144,['7eeb331d-30f2-4221-a72b-01aa3a469ab5'],32,,,,,,,,,,,,,,,,,Nantes,144,00:18:32.315,Pass,
,,,,,,,,,,,,,,,1.221482,,,,,,,,,,,,,fba45233-1f0a-49eb-a03e-c489d33cc4e8,2602,,"[100.4, 25.4]",3901246,63,,,,,1.9264323,c0b575eb-7e7a-4728-8995-ebde0f377c5a,Left Foot,,,"[96.5, 35.9]",,Ground Pass,,11.200892,,,Adrien Thomasson,3375.0,True,,,,,,2,From Throw In,Guillaume Gillet,4380.0,Left Defensive Midfield,132,Nantes,144,"['2d6cf390-73db-4506-9edd-dcdb43bb6d3c', '498aec95-63b7-45c2-bb4b-b7962164665d', '6446ab65-156b-4959-9914-d68de7943cf9']",34,,,,,,,,,,,,,,,,,Nantes,144,00:18:34.949,Pass,True
,,,,,,,,,,,,,,,2.458541,,,,,,,,,,,,,3ec97ed6-99c1-4d55-b4e8-8d7f2dbad417,2611,,"[71.1, 36.3]",3901246,63,,,,,1.098553,,Right Foot,,,"[92.4, 78.0]",,High Pass,,46.824993,,,Alejandro Bedoya,12351.0,,,True,,,,2,From Throw In,Lévy Koffi Djidji,3174.0,Left Center Back,132,Nantes,144,['831468d1-8ef7-4918-87a1-e0e11043cbbb'],42,,,,,,,,,,,,,,,,,Nantes,144,00:18:42.241,Pass,
,,,,,,,,,,,,,,,1.118947,,,,,,,,,,,,,f68d7b02-932d-4948-bcf4-2faa0037639e,2614,,"[88.8, 73.5]",3901246,63,,,,,-2.3969882,,Right Foot,,,"[83.7, 68.8]",,Ground Pass,,6.935416,,,Youssouf Sabaly,3404.0,,,,,,,2,From Throw In,Alejandro Bedoya,12351.0,Center Attacking Midfield,132,Nantes,144,['a1ad1227-6a83-4092-9fc7-3ce5c817afe8'],47,,,,,,,,,,,,,,,,,Nantes,144,00:18:47.768,Pass,
,,,,,,,,,,,,,,,1.232871,,,,,,,,,,,,,80c3b117-12e4-4fd7-8295-08f18e80e299,2617,,"[84.1, 68.6]",3901246,63,,,,,0.70649254,,Right Foot,,,"[95.7, 78.5]",,Ground Pass,,15.250246,,,Ermir Lenjani,10746.0,,,,,,,2,From Throw In,Youssouf Sabaly,3404.0,Right Back,132,Nantes,144,['46d554c3-ba2c-4444-83c8-1c57aa1668f0'],49,,,,,,,,,,,,,,,,,Nantes,144,00:18:49.944,Pass,
,,,,,,,,,,,,,,,1.530594,,,,,,,,,,,,,0b67fd5f-ecc8-4c3c-b6c3-12772daa6aaa,2620,,"[93.9, 76.7]",3901246,63,,,,,-1.099486,,Left Foot,True,,"[109.8, 45.5]",,High Pass,,35.017853,,Incomplete,Emiliano Sala,3114.0,,,,,,,2,From Throw In,Ermir Lenjani,10746.0,Left Wing,132,Nantes,144,"['416b6547-b7dd-482e-a7e8-502e3f668a37', 'b3234dc0-e95e-463f-901f-21267c64ed9d']",52,,,,,,,,,,,,,,,,,Nantes,144,00:18:52.315,Pass,
,,,,,,,,,,,,,,,1.922829,,,,,,,,,,,,,906bf77a-b922-4447-9d5b-4fd3f683c498,2625,,"[91.4, 44.4]",3901246,63,,,,,-1.4618543,35a167c4-b66b-42f8-8df2-767fd659883a,Left Foot,,,"[93.5, 25.2]",,Ground Pass,,19.314503,,,Guillaume Gillet,4380.0,True,,,,,,2,From Throw In,Adrien Thomasson,3375.0,Right Defensive Midfield,132,Nantes,144,['98d98ac0-cfe6-4329-989d-8806491bcc99'],57,,,,,,,,,,,,,,,,,Nantes,144,00:18:57.522,Pass,
,,,,,,,,,,,,,,,4.684133,,,,,,,,,,,,,ec5f1741-a1c0-4d91-b664-e98da094f62a,2634,,"[8.2, 43.4]",3901246,64,,True,,,0.10542775,,Drop Kick,,,"[46.0, 47.4]",,High Pass,,38.01105,,Incomplete,,,,,,,,,2,From Keeper,Rémy Vercoutre,2963.0,Goalkeeper,133,Caen,140,['e4519929-2e71-4d30-bba7-ee2f5dead3fc'],21,,,,,,,,,,,,,,,,,Caen,140,00:19:21.373,Pass,
,,,,,,,,,,,,,,,2.171802,,,,,,,,,,,,,401885af-4716-4bb5-adf0-075a3afc5a4c,2636,,"[31.9, 11.1]",3901246,64,,,,,2.07262,,Right Foot,,,"[25.7, 22.4]",,Ground Pass,,12.889143,,,Lévy Koffi Djidji,3174.0,,,,,,,2,Regular Play,Léo Dubois,3144.0,Left Back,134,Nantes,144,['f6dacbaf-777c-41b2-ae07-7ca01070290a'],29,,,,,,,,,,,,,,,,,Nantes,144,00:19:29.987,Pass,
,,,,,,,,,,,,,,,2.017531,,,,,,,,,,,,,69a38a29-28df-45e6-94d0-58b91a718178,2639,,"[29.1, 26.3]",3901246,64,,,,,-0.036231473,,Right Foot,,,"[76.0, 24.6]",,High Pass,,46.9308,,,Emiliano Sala,3114.0,,,,,,,2,Regular Play,Lévy Koffi Djidji,3174.0,Left Center Back,134,Nantes,144,['2aa3f676-7761-4ee3-8811-f8209427db79'],34,,,,,,,,,,,,,,,,,Nantes,144,00:19:34.189,Pass,
,,,,,,,,,,,,,,,3.057771,,,,,,,,,,,,,6f7c6542-79f7-4724-ae34-a7b074d009a7,2641,,"[76.2, 23.7]",3901246,64,,,,,0.06484403,,Head,,,"[99.3, 25.2]",,High Pass,,23.14865,,Incomplete,Johan Audel,401477.0,,,,,,,2,Regular Play,Emiliano Sala,3114.0,Center Forward,134,Nantes,144,"['f840fca6-fc67-4ebf-9493-a2eef11e82c9', 'fe420fa5-70bb-476f-ae73-b9ece8adf22a']",36,,,,,,,,,,,,,,,,,Nantes,144,00:19:36.207,Pass,
