50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.029174,,,,,,,,,,,,,,abf2497b-2e04-49f6-9458-13683c012f66,1715,,"[92.2, 50.9]",3829492,45,,,,,0.6193123,,Right Foot,,,,"[102.3, 58.1]",Ground Pass,,12.403628,,,Incomplete,,Kolbeinn Sigþórsson,6284.0,,,,,,2,From Kick Off,Alejandro Bedoya,12351.0,Center Attacking Midfield,107,Nantes,144,"['38830b55-13f0-4121-a295-a5b718ba8e9a', 'c1a11a76-37fa-4989-928a-d9b4720968da']",18,,,,,,,,,,,,,,,,,Nantes,144,00:00:18.189,Pass,
,,,,,,,,,,,,,,,,1.385425,,,,,,,,,,,,,,b3999896-3635-4859-8476-a87f13b0e223,1722,,"[83.3, 64.1]",3829492,45,,,,,0.6647745,,Right Foot,,,,"[98.1, 75.7]",Ground Pass,,18.804255,,,,,Jules Iloki,3151.0,,,,,Recovery,2,From Kick Off,Léo Dubois,3144.0,Right Back,107,Nantes,144,['844b01c4-083b-49c2-a7cf-9af442801683'],22,,,,,,,,,,,,,,,,,Nantes,144,00:00:22.222,Pass,
,,,,,,,,,,,,,,,,0.60416,,,,,,,,,,,,,,39cbbcfc-f832-4867-9647-5b13d19deda2,1725,,"[98.1, 75.6]",3829492,45,,,,,-1.175316,,Right Foot,,,,"[102.4, 65.3]",Ground Pass,,11.161541,,,,,Kolbeinn Sigþórsson,6284.0,,,,,,2,From Kick Off,Jules Iloki,3151.0,Right Midfield,107,Nantes,144,['493ead91-5ac2-4313-a255-8f49622484bd'],24,,,,,,,,,,,,,,,,,Nantes,144,00:00:24.757,Pass,
,,,,,,,,,,,,,,,,0.861284,,,,,,,,,,,,,,41e6fca7-53f3-4c7e-ba74-d5833227b69f,1728,,"[98.1, 62.5]",3829492,45,,,,,-2.3442903,,Right Foot,,,,"[89.8, 54.0]",Ground Pass,,11.880236,,,,,Lucas Deaux,2943.0,,,,,,2,From Kick Off,Kolbeinn Sigþórsson,6284.0,Center Forward,107,Nantes,144,['6183a332-c929-4212-84ec-44aeb962d0d6'],27,,,,,,,,,,,,,,,,,Nantes,144,00:00:27.496,Pass,
,,,,,,,,,,,,,,,,0.857811,,,,,,,,,,,,,,956706f3-4ce5-4559-954d-aaf343e59f18,1730,,"[89.8, 54.0]",3829492,45,,,,,1.6217077,,Right Foot,,,,"[89.0, 69.7]",Ground Pass,,15.720369,,,,,Léo Dubois,3144.0,,,,,,2,From Kick Off,Lucas Deaux,2943.0,Right Defensive Midfield,107,Nantes,144,['be34b33f-0212-4300-a46c-425f831c4f0a'],28,,,,,,,,,,,,,,,,,Nantes,144,00:00:28.358,Pass,
,,,,,,,,,,,,,,,,1.525866,,,,,,,,,,,,,,91dc4691-7540-4a6c-b76e-cb9ee7743f5b,1736,,"[79.3, 77.3]",3829492,46,,,,,-0.97033536,0a60875b-d393-4768-9452-3f57551e9bc1,Right Foot,,,,"[103.2, 42.4]",High Pass,,42.29917,,,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,True,,,,Free Kick,2,From Free Kick,Léo Dubois,3144.0,Right Back,108,Nantes,144,['bf31da48-b95b-4eae-a371-6a0ecff93b62'],1,,,,,,,,,,,,,,,,,Nantes,144,00:01:01.265,Pass,
,,,,,,,,,,,,,,,,2.663264,,,,,,,,,,,,,,c57f80b3-4608-4966-b9e7-37447689392f,1740,,"[6.0, 36.0]",3829492,46,,True,,,-0.6794138,,Right Foot,,,,"[21.6, 23.4]",Ground Pass,,20.05293,,,,,Marko Baša,40523.0,,,,,Goal Kick,2,From Goal Kick,Mike Maignan,3761.0,Goalkeeper,109,Lille,143,['dc28a489-818e-449d-b0e2-6bf8d4a92e34'],14,,,,,,,,,,,,,,,,,Lille,143,00:01:14.463,Pass,
,,,,,,,,,,,,,,,,1.60798,,,,,,,,,,,,,,591826f6-4562-4333-9363-bef2303bc2fa,1742,,"[21.6, 23.9]",3829492,46,,True,,,-1.1874355,,Left Foot,,,,"[28.9, 5.8]",Ground Pass,,19.516659,,,,,Djibril Sidibé,3446.0,,,,,,2,From Goal Kick,Marko Baša,40523.0,Left Center Back,109,Lille,143,['56d16d33-cd8e-4afd-96fc-03fd84f2ae32'],18,,,,,,,,,,,,,,,,,Lille,143,00:01:18.204,Pass,
,,,,,,,,,,,,,,,,1.333345,,,,,,,,,,,,,,df0ec773-b21b-4dee-a46e-7354c265d129,1744,,"[28.8, 5.9]",3829492,46,,,,,1.9513026,,Right Foot,,,,"[21.6, 23.9]",Ground Pass,,19.386593,,,,,Marko Baša,40523.0,,,,,,2,From Goal Kick,Djibril Sidibé,3446.0,Left Back,109,Lille,143,['b5eb0b24-8488-44ac-b018-e4893a846a44'],19,,,,,,,,,,,,,,,,,Lille,143,00:01:19.868,Pass,
,,,,,,,,,,,,,,,,2.389288,,,,,,,,,,,,,,77086791-c95d-45a2-ab87-22fd237b55d5,1747,,"[33.5, 27.8]",3829492,46,,,,,1.3451461,,Left Foot,,,,"[40.8, 59.6]",Ground Pass,,32.627136,,,,,Renato Civelli,29057.0,,,,,,2,From Goal Kick,Marko Baša,40523.0,Left Center Back,109,Lille,143,['a01165a8-daac-4c5c-bd66-8f6ca1e73080'],24,,,,,,,,,,,,,,,,,Lille,143,00:01:24.903,Pass,
,,,,,,,,,,,,,,,,1.642845,,,,,,,,,,,,,,f7109e05-c770-4754-8438-05666075dd22,1751,,"[56.8, 72.0]",3829492,46,,,,,-0.072040066,,Right Foot,,,,"[85.9, 69.9]",High Pass,,29.175674,,,Incomplete,,,,,,,,,2,From Goal Kick,Renato Civelli,29057.0,Right Center Back,109,Lille,143,"['4c3ae449-4efa-43cf-8b04-65c51d8d7d58', 'cbf59cd6-29e9-466d-af2d-08fef91fb532']",31,,,,,,,,,,,,,,,,,Lille,143,00:01:31.230,Pass,True
,,,,,,,,,,,,,,,,1.717467,,,,,,,,,,,,,,cbf59cd6-29e9-466d-af2d-08fef91fb532,1752,,"[34.2, 10.2]",3829492,46,,,,,-0.48745263,,Head,,,,"[42.5, 5.8]",High Pass,,9.394147,,,,,Adrien Thomasson,3375.0,,,,,Recovery,2,From Goal Kick,Wilfried Moimbé,4249.0,Left Back,109,Lille,143,"['042994fd-b486-45ef-ae84-bb7f23227836', 'f7109e05-c770-4754-8438-05666075dd22']",32,,,,,,,,,,,,,,,,,Nantes,144,00:01:32.873,Pass,
,,,,,,,,,,,,,,,,1.00803,,,,,,,,,,,,,,9166442b-f785-4d3f-934c-553e8fcaf6b3,1755,,"[42.4, 5.8]",3829492,46,,,,True,0.2234766,,,,,,"[51.2, 7.8]",Low Pass,,9.024411,,,Incomplete,,Kolbeinn Sigþórsson,6284.0,,,,,,2,From Goal Kick,Adrien Thomasson,3375.0,Left Midfield,109,Lille,143,"['3ad0bfc4-0435-46dc-b1d9-4d0be954b3c7', 'efb570e4-6fe5-4f4d-942b-129fb797c8a7', 'f54e74e7-96ba-4921-8b43-1c6555c5d472']",34,,,,,,,,,,,,,,,,,Nantes,144,00:01:34.591,Pass,True
,,,,,,,,,,True,,,,,,1.404535,,,,,,,,,,,,,,3ad0bfc4-0435-46dc-b1d9-4d0be954b3c7,1757,,"[68.9, 72.3]",3829492,46,,,,,-0.7475375,,Right Foot,,,,"[82.6, 59.6]",High Pass,,18.681005,,,,,Sofiane Boufal,3625.0,,,,,Interception,2,From Goal Kick,Renato Civelli,29057.0,Right Center Back,109,Lille,143,"['9166442b-f785-4d3f-934c-553e8fcaf6b3', 'e1319046-e94a-4e32-a983-45af400b7f09']",35,,,,,,,,,,,,,,,,,Lille,143,00:01:35.599,Pass,
,,,,,,,,,,,,,,,,1.257244,,,,,,,,,,,,,,77d5b785-4c6e-4824-b6f9-682b8e6a2ac0,1761,,"[82.8, 59.6]",3829492,46,,,,,-3.056691,,Right Foot,,,,"[73.4, 58.8]",Low Pass,,9.433981,,,,,Mounir Obbadi,40697.0,,,,,,2,From Goal Kick,Sofiane Boufal,3625.0,Center Attacking Midfield,109,Lille,143,"['64b91275-64ca-48c6-877b-da56e7b58021', '7e8b6367-eb3d-4cee-9251-0f2d85b3186b']",37,,,,,,,,,,,,,,,,,Lille,143,00:01:37.628,Pass,True
,,,,,,,,,,,,,,,,0.719458,,,,,,,,,,,,,,c84b95d7-a03f-499a-85ec-4bb9ee026b7c,1764,,"[76.2, 58.6]",3829492,46,,,,,-0.9932881,,Right Foot,,,,"[86.3, 43.1]",Ground Pass,,18.50027,,,,,Yassine Benzia,3673.0,,,,,,2,From Goal Kick,Mounir Obbadi,40697.0,Right Defensive Midfield,109,Lille,143,['97f553ce-9cc5-45c1-9304-fe2ae732b467'],39,,,,,,,,,,,,,,,,,Lille,143,00:01:39.469,Pass,
,,,,,,,,,,,,,,,,0.794917,,,,,,,,,,,,,,e5dc791e-5f82-4944-9678-0dd7e5be071b,1767,,"[86.8, 42.8]",3829492,46,,,,,1.3151515,,Right Foot,,,,"[89.1, 51.6]",Ground Pass,,9.095603,,,Incomplete,,Sofiane Boufal,3625.0,,,,,,2,From Goal Kick,Yassine Benzia,3673.0,Center Forward,109,Lille,143,"['b82c80ef-0977-4f52-a489-aa0e1cd2675e', 'bae798bd-66a8-482b-9b64-3fc42e194657', 'd6d0934d-2f3e-4cf3-8c58-db0f45c3a60a']",40,,,,,,,,,,,,,,,,,Lille,143,00:01:40.188,Pass,True
,,,,,,,,,,,,,,,,0.909928,,,,,,,,,,,,,,53409d57-8e53-46b0-88ac-f114fa56c107,1771,,"[31.3, 28.5]",3829492,46,,,,,0.44179317,,Left Foot,,,,"[38.7, 32.0]",Ground Pass,,8.185964,,,,,Alejandro Bedoya,12351.0,,,,,,2,From Goal Kick,Birama Touré,7350.0,Left Defensive Midfield,109,Lille,143,['01e57b9b-e3aa-4be4-ab3b-fcead0a488f9'],41,,,,,,,,,,,,,,,,,Nantes,144,00:01:41.406,Pass,
,,,,,,,,,,,,,,,,0.147292,,,,,,,,,,,,,,6afb8a03-c06a-486d-a714-32865882c89e,1774,,"[38.7, 32.1]",3829492,46,,,,,2.819842,,Right Foot,,,,"[36.9, 32.7]",Ground Pass,,1.8973666,,,Incomplete,,Lucas Deaux,2943.0,,,,,,2,From Goal Kick,Alejandro Bedoya,12351.0,Center Attacking Midfield,109,Lille,143,"['8cc78577-fa7f-476f-8151-9ccb518363fc', 'f70ba5b0-d74d-4497-8281-4c5091d9c39f']",43,,,,,,,,,,,,,,,,,Nantes,144,00:01:43.139,Pass,
,,,,,,,,,,,,,,,,0.795173,,,,,,,,,,,,,,2c3426e7-3c8f-449c-966c-d1efe331f100,1779,,"[79.4, 46.3]",3829492,46,,,,,-2.4948342,,Right Foot,,,,"[69.6, 38.9]",Ground Pass,,12.280066,,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,2,From Goal Kick,Yassine Benzia,3673.0,Center Forward,109,Lille,143,['66183a7a-32ad-4a17-89bb-5e990e72796c'],44,,,,,,,,,,,,,,,,,Lille,143,00:01:44.647,Pass,
,,,,,,,,,,,,,,,,0.790409,,,,,,,,,,,,,,2c5cb9a2-a81f-4017-9c02-f0a141c55069,1782,,"[71.8, 39.1]",3829492,46,,,,,1.5430257,,Left Foot,,,,"[72.0, 46.3]",Ground Pass,,7.2027774,,,,,Mounir Obbadi,40697.0,,,,,,2,From Goal Kick,Rio Antonio Zoba Mavuba,40522.0,Left Defensive Midfield,109,Lille,143,['af461305-2f7f-4be8-acc3-d1af5660984f'],46,,,,,,,,,,,,,,,,,Lille,143,00:01:46.664,Pass,
,,,,,,,,,,,,,,,,1.969946,,,,,,,,,,,,,,b329f6cc-a1a4-42d6-b2f3-cbbad6c91a5f,1785,,"[71.8, 46.7]",3829492,46,,,,,0.6352595,,Right Foot,,,,"[101.1, 68.3]",High Pass,,36.401237,,,Incomplete,,Sébastien Corchia,6716.0,,,,,,2,From Goal Kick,Mounir Obbadi,40697.0,Right Defensive Midfield,109,Lille,143,"['500550d5-3f0f-4112-b7d5-8dce521ba506', '6ce1a84e-639a-40d4-9b18-4abc1b5d2b5c']",48,,,,,,,,,,,,,,,,,Lille,143,00:01:48.597,Pass,
,,,,,,,,,,,,,,,,1.386551,,,,,,,,,,,,,,24aca8df-b6c9-43cb-b1da-014c4782c7c8,1788,,"[105.5, 80.0]",3829492,46,,True,,,-2.6328628,,,,,,"[89.9, 71.3]",Low Pass,,17.86197,,,,,Mounir Obbadi,40697.0,,,,,Throw-in,2,From Throw In,Sébastien Corchia,6716.0,Right Back,110,Lille,143,['a490d1bd-7942-441a-b741-80feaa0b34d4'],58,,,,,,,,,,,,,,,,,Lille,143,00:01:58.302,Pass,
,,,,,,,,,,,,,,,,0.248966,,,,,,,,,,,,,,ea37f2e2-c9a4-4b42-87a4-a49b3a5277b0,1791,,"[95.5, 61.9]",3829492,47,,,,,-0.49394137,,Left Foot,,,,"[100.7, 59.1]",Ground Pass,,5.905929,,,Incomplete,,Baptiste Guillaume,3357.0,,,,,,2,From Throw In,Mounir Obbadi,40697.0,Right Defensive Midfield,110,Lille,143,"['095454fa-5505-41fd-a4ee-af75b35eb9be', '337f9799-4c65-4810-b87e-27790043b1e1']",2,,,,,,,,,,,,,,,,,Lille,143,00:02:02.077,Pass,
,,,,,,,,,,,,,,,,1.706378,,,,,,,,,,,,,,4f070a7f-b001-4e8a-aa17-293948a1126d,1796,,"[21.4, 21.5]",3829492,47,,,,,-0.008888654,,Left Foot,,,,"[43.9, 21.3]",High Pass,,22.500889,,,Unknown,,Kolbeinn Sigþórsson,6284.0,,,,,,2,From Throw In,Adrien Thomasson,3375.0,Left Midfield,110,Lille,143,['ae6aec6d-887c-4294-add8-0d8d6272c005'],3,,,,,,,,,,,,,,,,,Nantes,144,00:02:03.519,Pass,
,,,,,,,,,,,,,,,,1.183249,,,,,,,,,,,,,,32a32cc4-2150-4187-83b0-0f75b42e5e02,1800,,"[79.7, 59.1]",3829492,47,,,,,-0.6970756,610669cd-734e-42ca-ad1a-11dc3ea895cd,Right Foot,,,,"[104.9, 38.0]",High Pass,,32.867157,,,,,Marko Baša,40523.0,True,,,,Free Kick,2,From Free Kick,Sofiane Boufal,3625.0,Center Attacking Midfield,111,Lille,143,['e31b94e7-6aa9-44bb-b5f0-aca4daf8ba84'],30,,,,,,,,,,,,,,,,,Lille,143,00:02:30.812,Pass,
,,,,,,,,,,,,,,,,5.019638,,,,,,,,,,,,,,c227007d-f28e-4ec9-95e0-a0d15481d90d,1804,,"[6.1, 50.9]",3829492,47,,True,,,0.15410812,,Drop Kick,,,,"[98.8, 65.3]",High Pass,,93.81178,,,Incomplete,,Alejandro Bedoya,12351.0,,,,,,2,From Keeper,Rémy Riou,25377.0,Goalkeeper,112,Nantes,144,"['125b64ad-7812-4471-8fe5-252f62f7f9dd', '179de600-b8ae-4bbb-a629-72e3649c6037']",44,,,,,,,,,,,,,,,,,Nantes,144,00:02:44.825,Pass,
,,,,,,,,,,,,,,,,2.853723,,,,,,,,,,,,,,bb2f5ecc-7b76-488e-bdb9-bd0f00ee0875,1808,,"[21.1, 13.9]",3829492,47,,True,,,0.91015935,,Right Foot,,,,"[47.6, 48.0]",Ground Pass,,43.18634,,,,,Mounir Obbadi,40697.0,,,,,Free Kick,2,From Free Kick,Rio Antonio Zoba Mavuba,40522.0,Left Defensive Midfield,113,Lille,143,['9a6ac75f-c3bf-4e68-b413-daff64d37ddb'],56,,,,,,,,,,,,,,,,,Lille,143,00:02:56.877,Pass,
,,,,,,,,,,,,,,,,1.664484,,,,,,,,,,,,,,60bc9239-1073-4473-aa28-f6150224b673,1810,,"[49.4, 51.6]",3829492,48,,,,,1.1396576,,Right Foot,,,,"[60.9, 76.6]",Ground Pass,,27.518175,,,,,Sébastien Corchia,6716.0,,,,,,2,From Free Kick,Mounir Obbadi,40697.0,Right Defensive Midfield,113,Lille,143,['39c99aa9-b0cf-4b6e-9310-e0bac4983157'],4,,,,,,,,,,,,,,,,,Lille,143,00:03:04.514,Pass,
,,,,,,,,,,,,,,,,1.635414,,,,,,,,,,,,,,7077d82c-3c2a-468b-b48a-ea3f8711fb11,1814,,"[50.6, 73.4]",3829492,48,,,,,-2.4375854,,Right Foot,,,,"[32.7, 58.2]",Ground Pass,,23.482973,,,,,Renato Civelli,29057.0,,,,,,2,From Free Kick,Sébastien Corchia,6716.0,Right Back,113,Lille,143,"['7bf9aa08-c310-452b-a1ee-ae3ea85c8ffe', '907ef44b-3419-4e07-bfb4-b8570e5736a2']",7,,,,,,,,,,,,,,,,,Lille,143,00:03:07.989,Pass,True
,,,,,,,,,,,,,,,,1.489518,,,,,,,,,,,,,,3a7d255f-c969-474b-855d-676325c252ec,1817,,"[28.3, 60.9]",3829492,48,,,,,-2.4733033,,Left Foot,,,,"[11.2, 47.4]",Ground Pass,,21.786694,,,,,Mike Maignan,3761.0,,,,,,2,From Free Kick,Renato Civelli,29057.0,Right Center Back,113,Lille,143,['e6321931-bf33-405b-88e0-f52521f7ab9c'],10,,,,,,,,,,,,,,,,,Lille,143,00:03:10.635,Pass,
,,,,,,,,,,,,,,,,1.851235,,,,,,,,,,,,,,140a4954-8bd6-4aff-880a-258f8c7264ae,1820,,"[16.4, 44.2]",3829492,48,,,,,-1.1071488,,Right Foot,,,,"[26.1, 24.8]",Ground Pass,,21.68986,,,,,Marko Baša,40523.0,,,,,,2,From Free Kick,Mike Maignan,3761.0,Goalkeeper,113,Lille,143,['3e7db92e-16db-44a2-af74-e5805aed120e'],14,,,,,,,,,,,,,,,,,Lille,143,00:03:14.119,Pass,
,,,,,,,,,,,,,,,,1.681699,,,,,,,,,,,,,,01525a77-ea3b-43bc-aa10-06cc25f41c20,1822,,"[26.1, 24.8]",3829492,48,,,,,2.587811,,Right Foot,,,,"[13.0, 32.9]",Ground Pass,,15.401948,,,,,Mike Maignan,3761.0,,,,,,2,From Free Kick,Marko Baša,40523.0,Left Center Back,113,Lille,143,['94243422-7aba-487b-8358-2fb2c46c53e3'],15,,,,,,,,,,,,,,,,,Lille,143,00:03:15.971,Pass,
,,,,,,,,,,,,,,,,2.631193,,,,,,,,,,,,,,79c5c832-b79b-43a7-81c9-88b5f5ef4974,1825,,"[15.6, 35.1]",3829492,48,,,,,1.1887959,,Right Foot,,,,"[29.5, 69.7]",Ground Pass,,37.287666,,,,,Renato Civelli,29057.0,,,,,,2,From Free Kick,Mike Maignan,3761.0,Goalkeeper,113,Lille,143,['89177d65-5b63-4ade-b989-974caca503d8'],18,,,,,,,,,,,,,,,,,Lille,143,00:03:18.866,Pass,
,,,,,,,,,,,,,,,,1.122731,,,,,,,,,,,,,,70399ec0-9976-4127-82e8-fb911ca914d5,1828,,"[51.6, 68.6]",3829492,48,,,,,-0.9221539,,Right Foot,,,,"[61.0, 56.2]",Ground Pass,,15.560205,,,,,Mounir Obbadi,40697.0,,,,,,2,From Free Kick,Renato Civelli,29057.0,Right Center Back,113,Lille,143,['98673c84-b94f-4253-a7ad-763f5869d473'],25,,,,,,,,,,,,,,,,,Lille,143,00:03:25.644,Pass,
,,,,,,,,,,,,,,,,1.213064,,,,,,,,,,,,,,73399aea-33ef-444d-844c-2c12f8fe2d04,1831,,"[62.1, 56.2]",3829492,48,,,,,-0.16347644,,Right Foot,,,,"[71.8, 54.6]",Ground Pass,,9.831073,,,Incomplete,,Yassine Benzia,3673.0,,,,,,2,From Free Kick,Mounir Obbadi,40697.0,Right Defensive Midfield,113,Lille,143,"['69c4a86c-4850-43d8-9593-9c445aa28fa2', 'a40cfd5d-0a18-4cb3-b9dc-38694f8ceb45']",27,,,,,,,,,,,,,,,,,Lille,143,00:03:27.159,Pass,
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,5054061b-55ec-42a6-9659-fe8a448b1e7a,1838,,"[65.4, 37.3]",3829492,48,,True,,,-0.9140471,,Right Foot,,,,"[86.6, 9.8]",Ground Pass,,34.723045,,,,,Adrien Thomasson,3375.0,,,,,Free Kick,2,From Free Kick,Birama Touré,7350.0,Left Defensive Midfield,115,Nantes,144,['4e38cdbe-d578-4202-8780-32009007765b'],39,,,,,,,,,,,,,,,,,Nantes,144,00:03:39.623,Pass,
,,,,,,,,,,,,,,,,2.072729,,,,,,,,,,,,,,f9735aac-351b-47e7-967b-9cd66a56d326,1840,,"[86.6, 9.8]",3829492,48,,True,,,-0.35086852,,Right Foot,,,,"[101.9, 4.2]",Ground Pass,,16.292637,,,,,Wilfried Moimbé,4249.0,,,,,,2,From Free Kick,Adrien Thomasson,3375.0,Left Midfield,115,Nantes,144,['b88bf572-807f-4020-b1e7-8787de153209'],41,,,,,,,,,,,,,,,,,Nantes,144,00:03:41.840,Pass,
,,,,,,,,,,,,,,,,0.254903,,,,,,,,,,,,,,46c6bebb-6b03-47a8-a197-bb7934c844f6,1842,,"[102.0, 4.2]",3829492,48,,,,,1.2606282,,Left Foot,,,,"[104.5, 12.0]",Low Pass,,8.190848,,,Incomplete,,,,,,,,,2,From Free Kick,Wilfried Moimbé,4249.0,Left Back,115,Nantes,144,['f2149ff8-e916-4ad5-ba94-7ecb45a9cdb5'],43,,,,,,,,,,,,,,,,,Nantes,144,00:03:43.953,Pass,
,,,,,,,,,,,,,,,,1.118632,,,,,,,,,,,,,,2f5663d2-caca-48eb-9d1c-f77f979406a0,1847,,"[14.2, 78.0]",3829492,48,,,,,-1.8630648,,Left Foot,,,,"[10.8, 66.7]",Ground Pass,,11.800424,,,,,Sébastien Corchia,6716.0,,,,,,2,From Free Kick,Baptiste Guillaume,3357.0,Right Wing,115,Nantes,144,"['7c728435-f153-463e-b315-f63326ec2a03', 'a9cf47af-fa7a-48a7-9391-cb932d0ecfa2']",49,,,,,,,,,,,,,,,,,Lille,143,00:03:49.445,Pass,True
,,,,,,,,,,,,,,,,0.1155,,,,,,,,,,,,,,26693501-90e5-469f-832b-ab95d5a6ad72,1851,,"[9.6, 70.4]",3829492,48,,,,,0.3366748,,Right Foot,,,,"[11.6, 71.1]",Low Pass,,2.118962,,,Incomplete,,,,,,,,,2,From Free Kick,Sébastien Corchia,6716.0,Right Back,115,Nantes,144,"['39b7f5fe-419d-4dc0-bc53-a69e4545318a', 'c5c24695-80ee-4eb0-b583-7e4f053cb799']",51,,,,,,,,,,,,,,,,,Lille,143,00:03:51.515,Pass,True
,,,,,,,,,,,,,,,,2.693828,,,,,,,,,,,,,,276a761a-0ce4-4f89-924f-9088cea72de6,1860,,"[16.8, 70.4]",3829492,48,,,,,-0.22055891,,Right Foot,,,,"[67.2, 59.1]",High Pass,,51.651234,,,,,Yassine Benzia,3673.0,,,,,,2,From Counter,Sébastien Corchia,6716.0,Right Back,116,Lille,143,"['2ced81c7-365d-44eb-b450-aaf58d592b87', 'f7106aaf-a3d7-4109-9dd0-09d5245a988b']",58,,,,,,,,,,,,,,,,,Lille,143,00:03:58.676,Pass,True
,,,,,,,,,,,,,,,,1.600536,,,,,,,,,,,,,,84fac4c4-b1fd-4d98-9ae2-3786d9baaeca,1866,,"[75.6, 59.2]",3829492,49,,,,,-0.6853747,,Right Foot,,,,"[106.3, 34.1]",High Pass,,39.65476,,,,,Renato Civelli,29057.0,,,,,Free Kick,2,From Free Kick,Sofiane Boufal,3625.0,Center Attacking Midfield,117,Lille,143,['db89d17e-8445-4138-93c8-e29e6ed24325'],38,,,,,,,,,,,,,,,,,Lille,143,00:04:38.783,Pass,
,,,,,,,,,,,,,,,,1.693732,,,,,,,,,,,,,,aab098fc-e284-4753-a366-abb06bc8d7d2,1869,,"[106.6, 34.1]",3829492,49,,,,,-1.8391626,,Right Foot,,,,"[104.4, 26.1]",Ground Pass,,8.296988,,,,,Marko Baša,40523.0,,,,,,2,From Free Kick,Renato Civelli,29057.0,Right Center Back,117,Lille,143,"['039beffb-2f11-4353-82c8-9539d0e39279', '1984961d-819e-4ff9-a03b-5b20cbbfd9cc']",40,,,,,,,,,,,,,,,,,Lille,143,00:04:40.383,Pass,True
,,,,,,,,,,,,,,,,1.12722,,,,,,,,,,,,,,111afef5-4ada-4377-86c4-0f988578672e,1871,,"[104.4, 26.1]",3829492,49,,,,,3.1415927,,Right Foot,,,,"[99.3, 26.1]",Ground Pass,,5.1,,,,,Éric Bauthéac,40486.0,,,,,,2,From Free Kick,Marko Baša,40523.0,Left Center Back,117,Lille,143,['9194e937-e1dc-4f16-a989-6c7de8c011df'],42,,,,,,,,,,,,,,,,,Lille,143,00:04:42.077,Pass,
,,,,,,,,,,,,,,,,1.045638,,,,,,,,,,,,,,afbabd40-15ad-416f-9bd2-904e4365e084,1877,,"[112.9, 0.1]",3829492,50,,,,,1.1648463,,,,,,"[117.8, 11.5]",Low Pass,,12.408464,,,,,Éric Bauthéac,40486.0,,,,,Throw-in,2,From Throw In,Djibril Sidibé,3446.0,Left Back,118,Lille,143,['1bfa3b9b-f682-4511-81a1-99e6a6c081a0'],4,,,,,,,,,,,,,,,,,Lille,143,00:05:04.113,Pass,
,,,,,,,,,,,,,,,,0.276515,,,,,,,,,,,,,,7375f0e9-6012-4140-854f-4cfeeb11fc84,1881,,"[117.7, 8.1]",3829492,50,,,,,-1.9756881,,Left Foot,,,,"[115.9, 3.9]",Ground Pass,,4.5694637,,,Incomplete,,Djibril Sidibé,3446.0,,,,,,2,From Throw In,Éric Bauthéac,40486.0,Left Wing,118,Lille,143,"['3d90b1aa-df85-4db1-865c-24636baaa987', '5112e80d-d3bb-40d3-ba8a-f4a3d997fca1']",5,,,,,,,,,,,,,,,,,Lille,143,00:05:05.785,Pass,
,,,,,,,,,,,,,,,,0.972058,,,,,,,,,,,,,,ca905234-646c-4f14-b806-f8e1bd8626ce,1884,,"[113.8, 0.1]",3829492,50,,,,,1.3299499,,,,,,"[116.6, 11.5]",Low Pass,,11.738825,,,,,Éric Bauthéac,40486.0,,,,,Throw-in,2,From Throw In,Djibril Sidibé,3446.0,Left Back,119,Lille,143,['383a7104-6203-4b3c-ab61-4bb4354d6d62'],11,,,,,,,,,,,,,,,,,Lille,143,00:05:11.804,Pass,
,,,,,,,,,,,,,,,,1.927605,,,,,,,,,,,,,,a260df8f-0845-4aa5-bff5-f23487649d5d,1891,,"[120.0, 0.1]",3829492,50,,,,,1.8063413,,Left Foot,,,,"[110.4, 40.1]",High Pass,,41.13587,,,Incomplete,True,,,,True,Outswinging,,Corner,2,From Corner,Éric Bauthéac,40486.0,Left Wing,120,Lille,143,['78ba1d73-3d71-40d8-afef-76951a4cc025'],29,,,,,,,,,,,,,,,,,Lille,143,00:05:29.532,Pass,
