50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.017919,,,,,,,,,,,,,,6be1341a-3f8f-4785-a904-806af26f2037,1966,,"[70.9, 17.2]",3829499,60,,,,,-3.0440016,,Right Foot,,,,"[56.6, 15.8]",,Ground Pass,,14.368368,,,,,Loïc Perrin,4263.0,,,,,,,2,From Free Kick,Fabien Lemoine,7200.0,Left Defensive Midfield,139,Saint-Étienne,135,"['56b25519-8211-4a7e-9bd0-a639a511255d', '7c508b23-f1d9-45fc-8966-aa81c6e723de']",39,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:15:39.645,Pass,True
,,,,,,,,,,,,,,,,2.919562,,,,,,,,,,,,,,4760b70e-4940-47ab-8804-89d56161bc04,1969,,"[57.0, 19.2]",3829499,60,,,,,0.40572768,,Right Foot,,,,"[100.3, 37.8]",,High Pass,,47.125896,,,Incomplete,,Jean-Christophe Bahebeck,8469.0,,,,,,,2,From Free Kick,Loïc Perrin,4263.0,Left Center Back,139,Saint-Étienne,135,"['3518095f-9ffa-46da-b1f1-e1e4d77531bb', 'e6a70bc8-8839-4ad8-94d0-b0dcf81c1242']",41,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:15:41.743,Pass,
,,,,,,,,,,,,,,,,0.471095,,,,,,,,,,,,,,dcbcd407-1c0f-4e83-bf26-a8cfdd70376d,1976,,"[93.8, 41.3]",3829499,60,,,,,-0.04647813,,Right Foot,,,,"[98.1, 41.1]",,Low Pass,,4.304649,,,Incomplete,,Jean-Christophe Bahebeck,8469.0,,,,,,,2,From Free Kick,Valentin Eysseric,4254.0,Center Attacking Midfield,139,Saint-Étienne,135,"['294a2d88-a219-4f74-a2e3-3af4f5f62d2a', '58ff35d8-1edb-42df-a140-a2382e80630d', '7490d559-d932-4139-b889-d5c1088733e7']",46,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:15:46.505,Pass,True
,,,,,,,,,,,,,,,,1.501356,,,,,,,,,,,,,,a8bb052f-e5b6-4919-beff-7398667e5c7f,1981,,"[24.3, 16.8]",3829499,60,,,,,-0.09853914,,Left Foot,,,,"[50.6, 14.2]",,Ground Pass,,26.428205,,,,,Julien Féret,2959.0,,,,,,,2,Regular Play,Nicolas Seube,40698.0,Center Defensive Midfield,140,Caen,140,"['14f769ec-fc00-4af8-9518-a354f5bcacab', '57056429-86a6-43d5-bc9e-64480e11e5aa']",49,,,,,,,,,,,,,,,,,,,Caen,140,00:15:49.874,Pass,True
,,,,,,,,,,,,,,,,1.38369,,,,,,,,,,,,,,ab1bef88-10ff-4538-a132-28cc1e1c4c23,1984,,"[91.8, 23.3]",3829499,60,,,,,-0.27829966,,Right Foot,,,,"[106.5, 19.1]",,Ground Pass,,15.288231,,,,,Vincent Bessat,2992.0,,,,,,,2,Regular Play,Julien Féret,2959.0,Left Center Midfield,140,Caen,140,['3099a1b3-feb0-4d6e-af2a-9f45e3bdba56'],56,,,,,,,,,,,,,,,,,,,Caen,140,00:15:56.585,Pass,
,,,,,,,,,,,,,,,,1.283888,,,,,,,,,,,,,,4d3cc2b5-f7c5-4077-bb92-5074389ca329,1987,,"[107.3, 19.1]",3829499,60,,,,,1.2895641,244b15a0-7ae9-4111-bc1a-43eb5be59655,Left Foot,True,,,"[115.1, 46.1]",True,Low Pass,,28.104092,,,,,Andy Delort,3038.0,,,,,,,2,Regular Play,Vincent Bessat,2992.0,Left Wing,140,Caen,140,['a2b50e53-510a-4ceb-ad33-ee60131c08ab'],58,,,,,,,,,,,,,,,,,,,Caen,140,00:15:58.457,Pass,
,,,,,,,,,,,,,,,,0.982648,,,,,,,,,,,,,,fea89698-60bb-401e-ab00-6dd95117b469,1991,,"[61.0, 40.1]",3829499,61,,True,,,1.5323538,,Right Foot,,,,"[61.1, 42.7]",,Ground Pass,,2.6019223,,,,,Valentin Eysseric,4254.0,,,,,,Kick Off,2,From Kick Off,Robert Berič,4601.0,Center Forward,141,Saint-Étienne,135,['94205f24-4718-4473-84c1-1eb704c2c640'],48,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:16:48.098,Pass,
,,,,,,,,,,,,,,,,0.974838,,,,,,,,,,,,,,b95e7a4d-46dd-4ae6-8ef6-0a7af863a6b8,1993,,"[61.1, 42.7]",3829499,61,,True,,,-2.8133347,,Right Foot,,,,"[47.3, 38.0]",,Ground Pass,,14.578408,,,,,Fabien Lemoine,7200.0,,,,,,,2,From Kick Off,Valentin Eysseric,4254.0,Center Attacking Midfield,141,Saint-Étienne,135,['2584eb35-3485-4689-bbe5-560bb7389141'],49,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:16:49.562,Pass,
,,,,,,,,,,,,,,,,0.744694,,,,,,,,,,,,,,9402d2cb-36c9-4596-adbd-5db4a721aacb,1995,,"[48.3, 38.8]",3829499,61,,,,,1.6722982,,Right Foot,,,,"[47.2, 49.6]",,Ground Pass,,10.855874,,,,,Ismaël Tiémoko Diomandé,3797.0,,,,,,,2,From Kick Off,Fabien Lemoine,7200.0,Left Defensive Midfield,141,Saint-Étienne,135,['d47dd789-4570-4a70-b886-9103704c4378'],50,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:16:50.537,Pass,
,,,,,,,,,,,,,,,,0.781866,,,,,,,,,,,,,,7d62611f-bdbc-400e-814a-6929fe40e73f,1997,,"[47.5, 49.6]",3829499,61,,,,,-2.3134854,,Right Foot,,,,"[41.9, 43.5]",,Ground Pass,,8.280701,,,,,Moustapha Bayal Sall,401468.0,,,,,,,2,From Kick Off,Ismaël Tiémoko Diomandé,3797.0,Right Defensive Midfield,141,Saint-Étienne,135,['c77710af-3fec-4199-887e-466ca8b52528'],51,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:16:51.281,Pass,
,,,,,,,,,,,,,,,,1.971009,,,,,,,,,,,,,,b36f8cc3-60c0-4bfa-b0fe-17a89bf4ab79,2000,,"[40.1, 43.1]",3829499,61,,,,,-1.6359215,,Right Foot,,,,"[38.9, 24.7]",,Ground Pass,,18.439089,,,,,Loïc Perrin,4263.0,,,,,,,2,From Kick Off,Moustapha Bayal Sall,401468.0,Right Center Back,141,Saint-Étienne,135,['5e08cd2a-7e5d-4e33-83fd-0f6ebfbf7cae'],53,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:16:53.009,Pass,
,,,,,,,,,,,,,,,,0.62504,,,,,,,,,,,,,,0cc2200b-02ca-4a48-a03d-6b529cc484ae,2003,,"[50.7, 23.1]",3829499,61,,,,,-0.32334545,,Right Foot,,,,"[69.5, 16.8]",,Ground Pass,,19.827507,,,,,Fabien Lemoine,7200.0,,,,,,,2,From Kick Off,Loïc Perrin,4263.0,Left Center Back,141,Saint-Étienne,135,['e919d5df-2ecb-421f-b52b-9944ee30576e'],57,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:16:57.948,Pass,
,,,,,,,,,,,,,,,,1.140761,,,,,,,,,,,,,,2d3db877-f847-4b53-b581-12f01399c154,2006,,"[72.1, 24.9]",3829499,62,,,,,0.9845179,,Right Foot,,,,"[89.9, 51.7]",,Low Pass,,32.17266,,,,,Jean-Christophe Bahebeck,8469.0,,,,,,,2,From Kick Off,Fabien Lemoine,7200.0,Left Defensive Midfield,141,Saint-Étienne,135,['73694797-d735-480f-b2fe-86d8dcc6e88f'],1,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:17:01.119,Pass,
,,,,,,,,,,,,,,,,2.524633,,,,,,,,,,,,,,9d934cb9-663c-41d3-a977-a8bbc7b97514,2010,,"[25.9, 34.8]",3829499,62,,,,,-0.6450527,,Right Foot,,,,"[46.5, 19.3]",,High Pass,,25.780031,,,,,Vincent Bessat,2992.0,,,,,,Recovery,2,Regular Play,Damien Da Silva,4386.0,Left Center Back,142,Caen,140,['7e4582f0-c368-4362-a995-62b146577a88'],3,,,,,,,,,,,,,,,,,,,Caen,140,00:17:03.391,Pass,
,,,,,,,,,,,,,,,,0.60342,,,,,,,,,,,,,,cb806722-de4d-477c-8753-7de987a19da5,2013,,"[46.3, 20.5]",3829499,62,,,,,2.4421887,,Left Foot,,,,"[40.0, 25.8]",,Low Pass,,8.232861,,,,,Julien Féret,2959.0,,,,,,,2,Regular Play,Vincent Bessat,2992.0,Left Wing,142,Caen,140,['041fc75f-e78b-43cb-9575-73a1bb4db80c'],5,,,,,,,,,,,,,,,,,,,Caen,140,00:17:05.956,Pass,
,,,,,,,,,,,,,,,,2.089105,,,,,,,,,,,,,,466abf35-8624-4d37-ac52-05c8dda48519,2016,,"[41.6, 25.0]",3829499,62,,,,,-0.33929262,,Right Foot,,,,"[67.1, 16.0]",,High Pass,,27.041636,,,,,Vincent Bessat,2992.0,,,,,,,2,Regular Play,Julien Féret,2959.0,Left Center Midfield,142,Caen,140,['b29b4f36-8988-43ea-ad67-8ceaba30fabc'],6,,,,,,,,,,,,,,,,,,,Caen,140,00:17:06.640,Pass,
,,,,,,,,,,,,,,,,0.841708,,,,,,,,,,,,,,bd208373-9e27-4b19-ac85-366856751538,2019,,"[79.2, 9.3]",3829499,62,,,,,1.4367732,,Left Foot,,,,"[80.4, 18.2]",,Ground Pass,,8.980535,,,,,Andy Delort,3038.0,,,,,,,2,Regular Play,Vincent Bessat,2992.0,Left Wing,142,Caen,140,['ca68f09c-5759-408f-b570-808b08a9c642'],11,,,,,,,,,,,,,,,,,,,Caen,140,00:17:11.587,Pass,
,,,,,,,,,,,,,,,,1.648762,,,,,,,,,,,,,,0b0a547f-a4a8-40ac-b6f6-c5ed4b0085d4,2023,,"[78.2, 24.0]",3829499,62,,,,,3.0529368,,Right Foot,,,,"[64.7, 25.2]",,Ground Pass,,13.553228,,,,,Julien Féret,2959.0,,,,,,,2,Regular Play,Andy Delort,3038.0,Center Forward,142,Caen,140,"['51091dc9-9adb-469b-87f5-e0228609c70e', 'e30c7da8-7f48-4914-8887-977b5f3e12ff']",13,,,,,,,,,,,,,,,,,,,Caen,140,00:17:13.389,Pass,True
,,,,,,,,,,,,,,,,2.022436,,,,,,,,,,,,,,a87d5a8a-5390-4216-810a-c80ecc45fd8a,2026,,"[64.9, 25.0]",3829499,62,,,,,1.3456917,,Right Foot,,,,"[72.8, 59.5]",,High Pass,,35.392937,,,Incomplete,,Dennis Appiah,22111.0,,,,,,,2,Regular Play,Julien Féret,2959.0,Left Center Midfield,142,Caen,140,"['26f67718-2edd-43bc-a701-a8333428a7e9', 'd0cac7e5-6af8-4e00-b8a1-4b246410c760']",16,,,,,,,,,,,,,,,,,,,Caen,140,00:17:16.035,Pass,
,,,,,,,,,,True,,,,,,3.8133,,,,,,,,,,,,,,d0cac7e5-6af8-4e00-b8a1-4b246410c760,2028,,"[47.3, 20.6]",3829499,62,,,,,-2.9615,,Head,,,,"[10.5, 13.9]",,Low Pass,,37.404945,,,,,Jonathan Brison,7560.0,,,,,,Interception,2,Regular Play,Kévin Monnet-Paquet,4431.0,Left Wing,143,Saint-Étienne,135,"['46667bb8-297e-4b03-943b-ca3c2178ca89', 'a87d5a8a-5390-4216-810a-c80ecc45fd8a']",18,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:17:18.058,Pass,
,,,,,,,,,,,,,,,,1.281994,,,,,,,,,,,,,,553215e8-dbca-47c9-a149-f5a2c8e8035b,2031,,"[10.3, 14.9]",3829499,62,,,,,0.1270891,,Left Foot,,,,"[28.3, 17.2]",,Ground Pass,,18.146349,,,,,Fabien Lemoine,7200.0,,,,,,,2,Regular Play,Jonathan Brison,7560.0,Left Back,143,Saint-Étienne,135,['5a864149-cfe0-4851-b219-488d3db2b03d'],23,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:17:23.997,Pass,
,,,,,,,,,,,,,,,,0.816108,,,,,,,,,,,,,,efa66e1b-5cfc-454f-acaa-ed04589ea5fa,2034,,"[30.1, 20.6]",3829499,62,,,,,1.2242575,,Right Foot,,,,"[36.6, 38.6]",,Ground Pass,,19.13766,,,,,Ismaël Tiémoko Diomandé,3797.0,,,,,,,2,Regular Play,Fabien Lemoine,7200.0,Left Defensive Midfield,143,Saint-Étienne,135,['95ecc0a4-50cd-4220-a6e0-7a82ec40b582'],27,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:17:27.443,Pass,
,,,,,,,,,,,,,,,,1.413501,,,,,,,,,,,,,,95e8025c-3719-418b-9776-0c7244457a93,2037,,"[41.5, 39.8]",3829499,62,,,,,1.6975639,,Left Foot,,,,"[38.9, 60.2]",,Ground Pass,,20.56502,,,,,Moustapha Bayal Sall,401468.0,,,,,,,2,Regular Play,Ismaël Tiémoko Diomandé,3797.0,Right Defensive Midfield,143,Saint-Étienne,135,['d30fa1f2-7c43-4674-bd31-45a9c5962992'],30,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:17:30.866,Pass,
,,,,,,,,,,,,,,,,1.463317,,,,,,,,,,,,,,d675941f-aabe-4c7e-a81a-312710bfa6ab,2040,,"[50.7, 54.5]",3829499,62,,,,,0.7001549,,Right Foot,,,,"[74.2, 74.3]",,Ground Pass,,30.729301,,,,,Jean-Christophe Bahebeck,8469.0,,,,,,,2,Regular Play,Moustapha Bayal Sall,401468.0,Right Center Back,143,Saint-Étienne,135,['c6e30d09-ffc7-48f1-bc52-102c244e8ade'],37,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:17:37.549,Pass,
,,,,,,,,,,,,,,,,1.099076,,,,,,,,,,,,,,9a26c912-da64-45fb-a3a0-454f23772736,2043,,"[71.7, 74.7]",3829499,62,,,,,3.1415927,,Right Foot,,,,"[57.9, 74.7]",,Ground Pass,,13.8,,,,,François Clerc,7707.0,,,,,,,2,Regular Play,Jean-Christophe Bahebeck,8469.0,Right Wing,143,Saint-Étienne,135,['74d08485-91bb-4769-a851-3c5ce8d5df29'],40,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:17:40.898,Pass,
,,,,,,,,,,,,,,,,1.266847,,,,,,,,,,,,,,beda04f2-5da5-4f01-bab4-b179eefbd15b,2046,,"[57.2, 74.3]",3829499,62,,,,,-0.23447284,,Right Foot,,,,"[81.9, 68.4]",,High Pass,,25.394882,,,,,Robert Berič,4601.0,,,,,,,2,Regular Play,François Clerc,7707.0,Right Back,143,Saint-Étienne,135,['9a06b738-fdbf-4bd7-95b2-ffbd3fb50496'],42,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:17:42.580,Pass,
,,,,,,,,,,,,,,,,1.066022,,,,,,,,,,,,,,41c683f2-7dc5-4ec3-9c45-7dce33090073,2048,,"[82.5, 70.6]",3829499,62,,,,,1.3308301,,Other,,,,"[84.8, 80.0]",,Low Pass,,9.677293,,,Out,,Jean-Christophe Bahebeck,8469.0,,,,,,,2,Regular Play,Robert Berič,4601.0,Center Forward,143,Saint-Étienne,135,['de541731-9655-4a3e-8ff8-e5f6947163a8'],43,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:17:43.847,Pass,
,,,,,,,,,,,,,,,,1.910749,,,,,,,,,,,,,,88f3756c-5064-4a54-abb1-ce9bf39d1fae,2050,,"[34.1, 0.1]",3829499,62,,,,,0.240941,,,,,,"[51.6, 4.4]",,High Pass,,18.020544,,,,,Julien Féret,2959.0,,,,,,Throw-in,2,From Throw In,Emmanuel Imorou,4474.0,Left Back,144,Caen,140,['dec873f0-8bb9-4faf-8759-9b8e507da0b1'],56,,,,,,,,,,,,,,,,,,,Caen,140,00:17:56.989,Pass,
,,,,,,,,,,,,,,,,1.907345,,,,,,,,,,,,,,86727918-d299-41dd-a2ed-2a2773ec1f74,2052,,"[50.0, 4.4]",3829499,62,,,,True,0.019605331,,,,,,"[60.2, 4.6]",,High Pass,,10.201961,,,Incomplete,,Andy Delort,3038.0,,,,,,,2,From Throw In,Julien Féret,2959.0,Left Center Midfield,144,Caen,140,"['1590bd04-a0c5-4142-bcd3-294a37d17b2f', '53491c1a-1e79-4d4a-ac5b-efa202ac51c6', '79287206-e1c7-4abe-89af-252f3b54dcac']",58,,,,,,,,,,,,,,,,,,,Caen,140,00:17:58.899,Pass,True
,,,,,,,,,,,,,,,,1.006478,,,,,,,,,,,,,,fbfd738d-a81a-4cc7-8138-f4d614d9dc5d,2058,,"[51.8, 4.6]",3829499,63,,,,True,-0.027964735,,,,,,"[66.1, 4.2]",,High Pass,,14.3055935,,,,,Vincent Bessat,2992.0,,,,,,Recovery,2,From Throw In,Julien Féret,2959.0,Left Center Midfield,144,Caen,140,"['368af55c-51c2-4a7a-a017-c769fdfde65e', '4232b959-6a5b-46a7-9420-0b2164b5e9af']",2,,,,,,,,,,,,,,,,,,,Caen,140,00:18:02.520,Pass,True
,,,,,,,,,,,,,,,,3.502563,,,,,,,,,,,,,,55a3c236-cde1-4c65-978d-d24cc87cae11,2063,,"[49.7, 71.0]",3829499,63,,,,,-0.26836622,,Left Foot,,,,"[89.7, 60.0]",,High Pass,,41.484936,,,Incomplete,,Robert Berič,4601.0,,,,,,Recovery,2,From Throw In,Moustapha Bayal Sall,401468.0,Right Center Back,144,Caen,140,"['40cd16f8-b8a8-4ef5-94d0-4fc5ade00d35', '5fd8e321-a71d-4beb-a484-823758678dbf']",5,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:05.780,Pass,
,,,,,,,,,,,,,,,,0.833045,,,,,,,,,,,,,,7d9946ed-ba7f-4002-ae3e-7b86d1a92066,2066,,"[70.9, 80.0]",3829499,63,,,,,-1.1646982,,,,,,"[75.2, 70.0]",,Low Pass,,10.885311,,,,,Valentin Eysseric,4254.0,,,,,,Throw-in,2,From Throw In,François Clerc,7707.0,Right Back,145,Saint-Étienne,135,['e8af4fbf-88c8-4790-82e2-8c75bf19d0d7'],22,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:22.238,Pass,
,,,,,,,,,,,,,,,,0.797996,,,,,,,,,,,,,,61642d5b-8d2d-436f-a627-9634928f0367,2068,,"[75.2, 70.0]",3829499,63,,,,,2.113099,,Right Foot,,,,"[70.5, 77.8]",,Low Pass,,9.106591,,,,,François Clerc,7707.0,,,,,,,2,From Throw In,Valentin Eysseric,4254.0,Center Attacking Midfield,145,Saint-Étienne,135,['9ffdd01f-4559-446c-a4ce-211a6e636fe0'],23,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:23.071,Pass,
,,,,,,,,,,,,,,,,1.38229,,,,,,,,,,,,,,2edf35f3-0465-498e-98c5-7da8bd976a74,2072,,"[68.9, 77.4]",3829499,63,,,,,-0.25400776,,Right Foot,,,,"[79.3, 74.7]",,High Pass,,10.744766,,,,,Valentin Eysseric,4254.0,,,,,,,2,From Throw In,François Clerc,7707.0,Right Back,145,Saint-Étienne,135,"['2a1dace8-ea8e-4c4a-853b-ec5c76469b7b', 'bc408293-a126-49bb-9c0a-b21706f413a2']",24,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:24.454,Pass,True
,,,,,,,,,,,,,,,,0.086704,,,,,,,,,,,,,,48625a2c-0c23-4a50-bcb0-504d0e02f6d9,2076,,"[82.8, 74.3]",3829499,63,,,,,-0.24497867,,Right Foot,,,,"[86.0, 73.5]",,Low Pass,,3.2984846,,,Incomplete,,Jean-Christophe Bahebeck,8469.0,,,,,,,2,From Throw In,Valentin Eysseric,4254.0,Center Attacking Midfield,145,Saint-Étienne,135,"['83e2d9e9-4f54-4471-b87a-f5523fd263f9', '9cdf4e09-9376-41a1-8175-1901435ba5a8', 'e00f7612-9af0-4ba5-8afa-c00c56ab4490']",25,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:25.923,Pass,True
,,,,,,,,,,,,,,,,1.172119,,,,,,,,,,,,,,838aa02a-188f-44ef-be78-1905c86bb52f,2079,,"[86.0, 80.0]",3829499,63,,,,,-0.93021065,,,,,,"[94.2, 69.0]",,Low Pass,,13.720058,,,,,Robert Berič,4601.0,,,,,,Throw-in,2,From Throw In,François Clerc,7707.0,Right Back,146,Saint-Étienne,135,['1d14c806-ddea-41dc-bc19-0338ba8aa168'],37,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:37.138,Pass,
,,,,,,,,,,,,,,,,0.722589,,,,,,,,,,,,,,57178a7e-25c6-4284-b79b-ce09ccf87f7b,2082,,"[91.7, 70.8]",3829499,63,,,,,2.4618602,,Right Foot,,,,"[84.4, 76.7]",,Ground Pass,,9.38616,,,,,François Clerc,7707.0,,,,,,,2,From Throw In,Robert Berič,4601.0,Center Forward,146,Saint-Étienne,135,['058cd2b7-982c-4fc5-895a-f9bf7555d59f'],39,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:39.328,Pass,
,,,,,,,,,,,,,,,,0.135388,,,,,,,,,,,,,,4b90f093-3414-4b94-97cd-f13643d977f7,2086,,"[87.2, 75.7]",3829499,63,,,,,-1.022247,,Right Foot,,,,"[88.3, 73.9]",,Ground Pass,,2.1095023,,,Incomplete,,Robert Berič,4601.0,,,,,,,2,From Throw In,François Clerc,7707.0,Right Back,146,Saint-Étienne,135,"['54ac9de8-668b-43e0-ab46-63942641b6e8', 'bf46920b-f8eb-49ed-b201-e56e39a02ba9', 'd888e106-04f5-4ae8-b976-52d015425a9d']",40,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:40.681,Pass,True
,,,,,,,,,,,,,,,,1.799491,,,,,,,,,,,,,,5af05766-aa1f-4bcb-b975-08c9872c3cd1,2092,,"[42.7, 10.3]",3829499,63,,,,,0.6655817,,Right Foot,,,,"[65.5, 28.2]",,High Pass,,28.987066,,,Incomplete,,Ronny Rodelin,2955.0,,,,,,,2,From Throw In,Julien Féret,2959.0,Left Center Midfield,146,Saint-Étienne,135,"['cf0938c1-9b88-4ff0-9444-82583650738a', 'd74313e8-a7a6-485d-96a2-6a6138b39cda']",45,,,,,,,,,,,,,,,,,,,Caen,140,00:18:45.885,Pass,
,,,,,,,,,,,,,,,,1.059323,,,,,,,,,,,,,,d74313e8-a7a6-485d-96a2-6a6138b39cda,2094,,"[54.6, 51.9]",3829499,63,,,,,0.46531984,,Right Foot,,,,"[78.5, 63.9]",,Low Pass,,26.74341,,,Incomplete,,Robert Berič,4601.0,,,,,,Recovery,2,From Throw In,Loïc Perrin,4263.0,Left Center Back,146,Saint-Étienne,135,"['5af05766-aa1f-4bcb-b975-08c9872c3cd1', '8a526408-1830-4927-8f81-fb37c5acca5e', 'b2f42876-7980-4947-a7cf-cbb471d39e69']",47,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:47.685,Pass,
,,,,,,,,,,,,,,,,1.707709,,,,,,,,,,,,,,4b323313-9507-4c47-96d3-ff5239b7ee5f,2099,,"[48.8, 22.5]",3829499,63,,,,,-0.2417965,,Right Foot,,,,"[78.4, 15.2]",,High Pass,,30.486883,,,Pass Offside,,Ronny Rodelin,2955.0,,,,Through Ball,True,,2,From Throw In,Julien Féret,2959.0,Left Center Midfield,146,Saint-Étienne,135,['deaa854b-1675-4874-adab-53a932e28556'],50,,,,,,,,,,,,,,,,,,,Caen,140,00:18:50.777,Pass,
,,,,,,,,,,,,,,,,1.530116,,,,,,,,,,,,,,7ab704bb-0d04-4d99-bc0e-255bb07c148e,2101,,"[36.0, 61.0]",3829499,64,,True,,,-1.2514671,,Right Foot,,,,"[40.1, 48.6]",,Ground Pass,,13.060245,,,,,Ismaël Tiémoko Diomandé,3797.0,,,,,,Free Kick,2,From Free Kick,Stéphane Ruffier,4259.0,Goalkeeper,147,Saint-Étienne,135,['08d8f698-d4a6-4208-9277-048333124f5a'],1,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:01.536,Pass,
,,,,,,,,,,,,,,,,1.519044,,,,,,,,,,,,,,9eaefc3a-63d3-4a20-a0a0-168bdee5fc51,2103,,"[44.0, 53.3]",3829499,64,,,,,-1.7329124,,Right Foot,,,,"[40.5, 31.9]",,Ground Pass,,21.684326,,,,,Loïc Perrin,4263.0,,,,,,,2,From Free Kick,Ismaël Tiémoko Diomandé,3797.0,Right Defensive Midfield,147,Saint-Étienne,135,['aea227d1-5a61-4e84-9153-4772f697018d'],4,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:04.793,Pass,
,,,,,,,,,,,,,,,,1.399191,,,,,,,,,,,,,,d25fb5b0-15cc-4f5d-8a85-af813fcb2ffa,2106,,"[41.5, 29.0]",3829499,64,,,,,-1.005407,,Right Foot,,,,"[50.7, 14.5]",,Ground Pass,,17.172361,,,,,Jonathan Brison,7560.0,,,,,,,2,From Free Kick,Loïc Perrin,4263.0,Left Center Back,147,Saint-Étienne,135,['50d37f73-361f-46e7-a0e1-59b3a2e1de8a'],6,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:06.432,Pass,
,,,,,,,,,,,,,,,,1.878645,,,,,,,,,,,,,,14349841-d0a2-470a-8e77-468e5da29128,2109,,"[51.3, 13.3]",3829499,64,,,,,-0.08931399,,Left Foot,,,,"[78.1, 10.9]",,Ground Pass,,26.907248,,,,,Kévin Monnet-Paquet,4431.0,,,,,,,2,From Free Kick,Jonathan Brison,7560.0,Left Back,147,Saint-Étienne,135,['65e42219-cc58-4d1a-a32f-be7eeebaa31f'],8,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:08.875,Pass,
,,,,,,,,,,,,,,,,1.479265,,,,,,,,,,,,,,49acbf73-a5f6-42d0-81c8-73ed325261bb,2115,,"[82.7, 0.1]",3829499,64,,,,,0.2932547,,,,,,"[108.2, 7.8]",,Low Pass,,26.637192,,,,,Kévin Monnet-Paquet,4431.0,,,,,,Throw-in,2,From Throw In,Jonathan Brison,7560.0,Left Back,148,Saint-Étienne,135,['9f7266e7-388e-45af-a837-4c8bbce05858'],29,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:29.020,Pass,
