50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.894995,,,,,,,,,,,,,df9d7879-2bc5-4185-8fff-916e1d90644d,737,,"[40.1, 55.1]",3829415,17,,,,-1.5925913,,Right Foot,,"[39.3, 18.4]",,Ground Pass,,36.708717,,,,Sylvain Armand,40699.0,,,,,,1,Regular Play,Edson André Sitoe,3250.0,Center Back,44,Rennes,134,['4a0ddabb-e05e-4c89-a541-fdf30df6a644'],36,,,,,,,,,,,,,,,,Rennes,134,00:17:36.044,Pass,
,,,,,,,,,,,,,,,,,,1.281867,,,,,,,,,,,,,e06ac9d9-4f65-41a8-926c-10b60aee2213,741,,"[51.5, 13.6]",3829415,17,,,,0.8088314,,Left Foot,,"[76.5, 39.8]",,Ground Pass,,36.21381,,,,Giovanni-Guy Yann Sio,3018.0,,,,,,1,Regular Play,Sylvain Armand,40699.0,Left Center Back,44,Rennes,134,"['16a16706-3971-415f-9e26-ffbd091f8cd6', '5f10cc98-b6a0-4688-932e-6c873630556b']",41,,,,,,,,,,,,,,,,Rennes,134,00:17:41.517,Pass,True
,,,,,,,,,,,,,,,,,,0.594617,,,,,,,,,,,,,306920ee-bd75-4c67-84b2-e01ae4aa7108,744,,"[76.3, 35.9]",3829415,17,,,,-1.6222972,,Left Foot,,"[75.8, 26.2]",,Ground Pass,,9.712878,,,,Yacouba Sylla,29714.0,,,,,,1,Regular Play,Giovanni-Guy Yann Sio,3018.0,Center Forward,44,Rennes,134,['3fa327bf-7bb5-4bca-9ece-65f191dc4181'],43,,,,,,,,,,,,,,,,Rennes,134,00:17:43.759,Pass,
,,,,,,,,,,,,,,,,,,1.234632,,,,,,,,,,,,,b5f0450a-f8cf-4a61-9579-2e38df5a9113,748,,"[65.8, 21.4]",3829415,17,,,,1.9160972,,Right Foot,,"[60.8, 35.3]",,Ground Pass,,14.771933,,,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,,1,Regular Play,Yacouba Sylla,29714.0,Left Defensive Midfield,44,Rennes,134,"['2e92148f-4d9c-427f-95c2-d6dc96169c41', 'b720d743-3385-4d59-a68b-062d60c89cbe']",50,,,,,,,,,,,,,,,,Rennes,134,00:17:50.401,Pass,True
,,,,,,,,,,,,,,,,,,1.413078,,,,,,,,,,,,,cc794aa0-21c0-410a-b810-bf3b824f8579,752,,"[63.9, 41.8]",3829415,17,,,,1.3272104,,Left Foot,,"[68.1, 58.7]",,Ground Pass,,17.414074,,,,Pedro Filipe Teodósio Mendes,3753.0,,,,,,1,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Right Defensive Midfield,44,Rennes,134,"['1224f2e0-ddaf-4c88-bc4b-a2d4fa599d8c', '32f19ba4-18e4-4cce-84b9-7d6990b90bc3']",53,,,,,,,,,,,,,,,,Rennes,134,00:17:53.653,Pass,True
,,,,,,,,,,,,,,,,,,2.314421,,,,,,,,,,,,,e5ed0bc3-a731-47e6-8e89-c93506dad0f9,756,,"[81.3, 48.3]",3829415,17,,,,-0.3207435,,Left Foot,,"[111.1, 38.4]",,High Pass,,31.401434,,Incomplete,,Ermir Lenjani,10746.0,,,Through Ball,True,,1,Regular Play,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,44,Rennes,134,"['7eb61ae2-fd50-4709-84dd-224b40168c43', '88829dfc-40aa-4f03-84f1-457b547b8137']",59,,,,,,,,,,,,,,,,Rennes,134,00:17:59.904,Pass,
,,,,,,,,,,,,,,,,,,3.480526,,,,,,,,,,,,,ae2afe70-7bca-4f24-a940-b2393acd61a8,760,,"[15.8, 51.9]",3829415,18,,,,0.07823719,,Right Foot,,"[73.2, 56.4]",,High Pass,,57.576122,,Incomplete,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,,1,Regular Play,Jean-Louis Leca,7282.0,Goalkeeper,45,Bastia,2736,"['3f1f1585-e64a-4b96-83d2-43e0e1ef6d6c', 'e5fb7717-7862-4102-9746-a33f6361c5e8']",11,,,,,,,,,,,,,,,,Bastia,2736,00:18:11.035,Pass,
,,,,,,,,,,,,,,,,,,0.844879,,,,,,,,,,,,,df3accae-e7a5-4436-b7c3-52e9ea41a533,766,,"[85.0, 76.7]",3829415,18,,,,-1.48916,,Left Foot,,"[85.9, 65.7]",,Low Pass,,11.0367565,,,,François Kamano,3405.0,,,,,,1,Regular Play,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,45,Bastia,2736,"['9d876460-8e81-44d3-9db5-ad0d47ac9dc7', 'b72af24c-7df4-4302-870a-a13373f1f94b']",20,,,,,,,,,,,,,,,,Bastia,2736,00:18:20.498,Pass,True
,,,,,,,,,,,,,,,,,,3.62879,,,,,,,,,,,,,6729daaa-8a41-4982-8117-653d254c77c3,769,,"[112.7, 73.0]",3829415,18,,,,-1.6503096,,Right Foot,True,"[108.7, 22.8]",,High Pass,,50.35911,,Incomplete,,Floyd Ayité,15689.0,,True,,,,1,Regular Play,François Kamano,3405.0,Right Wing,45,Bastia,2736,"['00c362f3-eee1-4064-a204-36ed72bbbe59', 'f34d6b68-fd01-4f13-969e-1c06d5aba8cc']",26,,,,,,,,,,,,,,,,Bastia,2736,00:18:26.220,Pass,
,,,,,,,,,,,,,,,,,,0.121694,,,,,,,,,,,,,89d4ee9d-a2ce-40ea-aefe-427e9bd9ca04,774,,"[21.0, 77.1]",3829415,18,,,,0.0,,Right Foot,,"[26.3, 77.1]",,Low Pass,,5.3,,Incomplete,,,,,,,,,1,Regular Play,Steven Moreira,7197.0,Right Wing Back,45,Bastia,2736,['d85f8d5b-dacb-4516-b1ac-5f2024640cc8'],32,,,,,,,,,,,,,,,,Rennes,134,00:18:32.741,Pass,
,,,,,,,,,,,,,,,,,,0.972513,,,,,,,,,,,,,d2e6299d-eead-47a6-8295-8efb825eb1c9,779,,"[26.0, 80.0]",3829415,21,,,,-0.3893167,,,,"[45.5, 72.0]",,High Pass,,21.077238,,,,Pedro Henrique Konzen Medina da Silva,16503.0,,,,,Throw-in,1,From Throw In,Steven Moreira,7197.0,Right Wing Back,46,Rennes,134,['ffbca58c-edbd-41cd-8351-c787a0169852'],25,,,,,,,,,,,,,,,,Rennes,134,00:21:25.650,Pass,
,,,,,,,,,,,,,,,,,,0.094607,,,,,,,,,,,,,6e442698-d99f-45a1-8ce9-feee58e66149,781,,"[45.8, 71.2]",3829415,21,,,,-0.28255495,,Head,,"[48.9, 70.3]",,Low Pass,,3.2280025,,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,,,,,1,From Throw In,Pedro Henrique Konzen Medina da Silva,16503.0,Right Wing,46,Rennes,134,"['503a62cc-4c1f-4bbb-9273-442383bdbf42', 'a4e13798-b749-4e2d-b8c3-602f008c97a7']",26,,,,,,,,,,,,,,,,Rennes,134,00:21:26.622,Pass,
,,,,,,,,,,,,,,,,,,0.760896,,,,,,,,,,,,,b437298d-a519-47ca-9d94-59bac4ffea47,785,,"[69.5, 80.0]",3829415,21,,,,-1.0714496,,,,"[74.9, 70.1]",,Low Pass,,11.276968,,,,Giovanni-Guy Yann Sio,3018.0,,,,,Throw-in,1,From Throw In,Steven Moreira,7197.0,Right Wing Back,47,Rennes,134,['22c84718-4d67-4273-9360-c66bb14fe589'],45,,,,,,,,,,,,,,,,Rennes,134,00:21:45.017,Pass,
,,,,,,,,,,,,,,,,,,0.515821,,,,,,,,,,,,,2ec61ac3-bcf3-4f9f-9202-0ffc1921f97f,793,,"[44.9, 13.8]",3829415,21,,,,2.107707,,Left Foot,,"[42.4, 18.0]",,Ground Pass,,4.8877397,,,,Seko Fofana,7791.0,,,,,,1,Regular Play,Julian Palmieri,4508.0,Left Back,48,Bastia,2736,"['eda26a51-91b1-477f-ab2b-9e667e7a5752', 'f5281e01-0163-4914-ad9c-ed60e7f89129']",48,,,,,,,,,,,,,,,,Bastia,2736,00:21:48.659,Pass,True
,,,,,,,,,,,,,,,,,,1.466419,,,,,,,,,,,,,88f857e5-6227-40ce-8c3f-2181dae3e3b6,796,,"[42.4, 20.8]",3829415,21,,,,0.95003843,,Right Foot,,"[55.7, 39.4]",,Ground Pass,,22.865913,,,,François Kamano,3405.0,,,,,,1,Regular Play,Seko Fofana,7791.0,Left Defensive Midfield,48,Bastia,2736,['662bf6b7-f7ca-43c0-955f-c2d20adec8f3'],50,,,,,,,,,,,,,,,,Bastia,2736,00:21:50.034,Pass,
,,,,,,,,,,,,,,,,,,2.133021,,,,,,,,,,,,,7193fe18-47a9-4892-9278-131eca1d81a2,802,,"[44.1, 47.4]",3829415,21,,,,-1.5160565,,Left Foot,,"[44.9, 32.8]",,Ground Pass,,14.6219015,,,,Yacouba Sylla,29714.0,,,,,Recovery,1,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Right Defensive Midfield,49,Rennes,134,['de13d2ef-614b-4142-8f76-079fa8c68f7e'],55,,,,,,,,,,,,,,,,Rennes,134,00:21:55.334,Pass,
,,,,,,,,,,,,,,,,,,1.078047,,,,,,,,,,,,,b03ed530-b967-440c-95dc-c43b3a622ae1,805,,"[44.9, 32.8]",3829415,21,,,,-1.3639224,,Right Foot,,"[48.3, 16.6]",,Ground Pass,,16.552946,,,,Ludovic Baal,2985.0,,,,,,1,Regular Play,Yacouba Sylla,29714.0,Left Defensive Midfield,49,Rennes,134,['b18a32ae-27ab-4352-b979-193936c4ddbe'],58,,,,,,,,,,,,,,,,Rennes,134,00:21:58.475,Pass,
,,,,,,,,,,,,,,,,,,1.423523,,,,,,,,,,,,,c1c2a960-2adb-4bc7-99e5-365f0220f7f2,808,,"[82.0, 3.9]",3829415,22,,,,2.7707014,,Left Foot,,"[65.8, 10.2]",,Ground Pass,,17.381887,,,,Yacouba Sylla,29714.0,,,,,,1,Regular Play,Ludovic Baal,2985.0,Left Wing Back,49,Rennes,134,['ef68dab0-bbe4-4b0a-924d-0b6615a180f2'],4,,,,,,,,,,,,,,,,Rennes,134,00:22:04.594,Pass,
,,,,,,,,,,,,,,,,,,3.837448,,,,,,,,,,,,,95927a6f-9716-422e-bcfd-93e2f52ae3f4,811,,"[65.0, 17.3]",3829415,22,,,,1.0816765,,Right Foot,,"[94.7, 73.1]",,High Pass,,63.21179,,,,Steven Moreira,7197.0,,True,,,,1,Regular Play,Yacouba Sylla,29714.0,Left Defensive Midfield,49,Rennes,134,['7d969c5c-1ccf-471f-b7ee-8606ddb1da9b'],7,,,,,,,,,,,,,,,,Rennes,134,00:22:07.680,Pass,
,,,,,,,,,,,,,,,,,,2.166644,,,,,,,,,,,,,d023aec4-f611-4db8-a201-070fa38dd961,814,,"[91.8, 73.4]",3829415,22,,,,3.1415927,,Right Foot,,"[74.3, 73.4]",,Ground Pass,,17.5,,,,Pedro Filipe Teodósio Mendes,3753.0,,,,,,1,Regular Play,Steven Moreira,7197.0,Right Wing Back,49,Rennes,134,['1fb3e661-470f-49f8-a7ea-2c89fa7ea386'],11,,,,,,,,,,,,,,,,Rennes,134,00:22:11.694,Pass,
,,,,,,,,,,,,,,,,,,1.641927,,,,,,,,,,,,,92fa3aeb-0b95-4314-893d-a13857e0b989,817,,"[76.9, 72.6]",3829415,22,,,,-1.0017908,f3e15d3b-ebf3-4a84-ba2f-0961d75897a9,Right Foot,,"[100.5, 35.7]",,High Pass,,43.801483,,,,Pedro Henrique Konzen Medina da Silva,16503.0,True,,,,,1,Regular Play,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,49,Rennes,134,['071d1b7c-b00c-470b-8787-c4cf53778e37'],15,,,,,,,,,,,,,,,,Rennes,134,00:22:15.756,Pass,
,,,,,,,,,,,,,,,,,,3.611881,,,,,,,,,,,,,f7155550-213a-4294-adb7-bdb8a327c205,822,,"[6.0, 44.0]",3829415,22,,,,0.24799298,,Right Foot,,"[68.4, 59.8]",,High Pass,,64.36925,,,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,Goal Kick,1,From Goal Kick,Jean-Louis Leca,7282.0,Goalkeeper,50,Bastia,2736,['b3ea2640-5bf9-4e09-ba47-045d34fb724d'],44,,,,,,,,,,,,,,,,Bastia,2736,00:22:44.915,Pass,
,,,,,,,,,,,,,,,,,,1.309867,,,,,,,,,,,,,51c2a29f-eeaa-4a96-850b-6ee13e88913a,824,,"[68.4, 59.8]",3829415,22,,,,0.5309615,,Head,,"[85.6, 69.9]",,Low Pass,,19.946178,,,,François Kamano,3405.0,,,,,,1,From Goal Kick,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,50,Bastia,2736,['f4b5d433-d2b5-4376-a23d-b4dc48312158'],48,,,,,,,,,,,,,,,,Bastia,2736,00:22:48.526,Pass,
,,,,,,,,,,,,,,,,,,0.190214,,,,,,,,,,,,,e486cf82-3a81-45ed-bb00-6b702a21b37b,828,,"[79.6, 73.6]",3829415,22,,,,2.7004132,,Right Foot,,"[76.0, 75.3]",,Ground Pass,,3.981206,,Incomplete,,Alexander Djiku,2989.0,,,,,,1,From Goal Kick,François Kamano,3405.0,Right Wing,50,Bastia,2736,"['73c172a5-2623-415e-abf0-9977b418fb28', 'c2c01389-a9d0-45d5-9ce0-19ceac603a60']",51,,,,,,,,,,,,,,,,Bastia,2736,00:22:51.934,Pass,
,,,,,,,,,,,,,,,,,,1.121808,,,,,,,,,,,,,a1d6bebd-cdff-415c-b88a-13b48bcbba5e,833,,"[53.5, 0.1]",3829415,23,,,,0.52549523,,,,"[70.4, 9.9]",,High Pass,,19.535864,,,,Giovanni-Guy Yann Sio,3018.0,,,,,Throw-in,1,From Throw In,Ludovic Baal,2985.0,Left Wing Back,51,Rennes,134,['d6b724ec-ee79-483c-bf9e-07a02b081817'],5,,,,,,,,,,,,,,,,Rennes,134,00:23:05.780,Pass,
,,,,,,,,,,,,,,,,,,2.668153,,,,,,,,,,,,,f13612bc-cfb6-4fd8-8282-a2b1460a7e5a,840,,"[75.8, 4.3]",3829415,23,,,,0.64735466,,Right Foot,,"[117.2, 35.6]",,High Pass,,51.900387,,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,,,,Free Kick,1,From Free Kick,Pedro Henrique Konzen Medina da Silva,16503.0,Right Wing,52,Rennes,134,"['96637d26-2395-4c69-b776-2ad18d5f28d5', 'f600db26-34be-48da-a284-1b39743ec02d']",46,,,,,,,,,,,,,,,,Rennes,134,00:23:46.523,Pass,
,,,,,,,,,,,,,,,,,,2.659611,,,,,,,,,,,,,c301b248-7bc4-457e-b050-529e65d9f719,844,,"[15.8, 39.4]",3829415,23,,,,-0.9345821,,Keeper Arm,,"[37.0, 10.7]",,Low Pass,,35.680946,,,,Julian Palmieri,4508.0,,,,,,1,From Counter,Jean-Louis Leca,7282.0,Goalkeeper,53,Bastia,2736,['60087f98-c6a6-4866-b313-0b524a3ef51f'],57,,,,,,,,,,,,,,,,Bastia,2736,00:23:57.504,Pass,
,,,,,,,,,,,,,,,,,,1.239106,,,,,,,,,,,,,552cf5bd-a299-45fd-9f62-6ce331d8a49c,847,,"[67.3, 5.2]",3829415,24,,,,0.78961754,,Right Foot,,"[79.1, 17.1]",,Ground Pass,,16.75858,,,,Abdoulaye Sadio Diallo,31711.0,,,,,,1,From Counter,Julian Palmieri,4508.0,Left Back,53,Bastia,2736,['f923cac9-d8a6-4c1c-ad24-67e4486f8a5c'],5,,,,,,,,,,,,,,,,Bastia,2736,00:24:05.711,Pass,
,,,,,,,,,,,,,,,,,,2.11851,,,,,,,,,,,,,3fc46f57-dca3-49ca-a50d-90356dbf00b1,850,,"[87.6, 20.2]",3829415,24,,,,0.79720867,15ad80d0-1516-4949-a139-bab8983a8bb3,Right Foot,,"[112.7, 45.9]",,High Pass,,35.92353,,,,Evaeverson Lemos da Silva Brandão,401541.0,True,,,,,1,From Counter,Abdoulaye Sadio Diallo,31711.0,Center Attacking Midfield,53,Bastia,2736,['cec8b23e-d03d-4d22-828e-0bae01c15580'],9,,,,,,,,,,,,,,,,Bastia,2736,00:24:09.341,Pass,
,,,,,,,,,,,,,,,,,,2.408401,,,,,,,,,,,,,fac068a4-eccb-4a60-8460-b79e993fbd89,856,,"[7.0, 36.1]",3829415,24,True,,,-0.45587575,,Right Foot,,"[69.0, 5.7]",,High Pass,,69.051865,,,,Ludovic Baal,2985.0,,,,,Goal Kick,1,From Goal Kick,Benoît Guy Robert Costil,3354.0,Goalkeeper,54,Rennes,134,['41611906-4901-479d-bb8c-ff5184c14eed'],36,,,,,,,,,,,,,,,,Rennes,134,00:24:36.837,Pass,
,,,,,,,,,,,,,,,,,,1.783009,,,,,,,,,,,,,35aada5b-e315-4e71-bfbb-c93f8c69bee7,863,,"[33.1, 77.6]",3829415,24,,,,-0.47282165,,Right Foot,,"[54.8, 66.5]",,Ground Pass,,24.374166,,,,Abdoulaye Sadio Diallo,31711.0,,,,,,1,From Goal Kick,François Kamano,3405.0,Right Wing,54,Rennes,134,"['5358ccc7-d165-4373-a893-8a16fedfb7c6', 'a006c143-3c98-43aa-b29b-08418e69c5f6']",42,,,,,,,,,,,,,,,,Bastia,2736,00:24:42.755,Pass,True
,,,,,,,,,,,,,,,,,,1.260619,,,,,,,,,,,,,d88119da-24d6-480b-95b5-e28a2829f5ee,870,,"[58.3, 12.1]",3829415,24,,,,1.6806464,,Right Foot,,"[56.8, 25.7]",,Ground Pass,,13.68247,,,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,,1,From Goal Kick,Yacouba Sylla,29714.0,Left Defensive Midfield,54,Rennes,134,['d2e44674-458d-43ae-885b-89e5d7a8a36e'],46,,,,,,,,,,,,,,,,Rennes,134,00:24:46.775,Pass,
,,,,,,,,,,,,,,,,,,1.670634,,,,,,,,,,,,,e87e9752-3cca-4bf8-a0b0-28bfb180cb9c,875,,"[63.3, 19.5]",3829415,24,,,,-1.9052967,,Right Foot,,"[57.6, 3.1]",,Ground Pass,,17.362316,,,,Yacouba Sylla,29714.0,,,,,,1,From Goal Kick,Gélson da Conceição Tavares Fernandes,8672.0,Right Defensive Midfield,54,Rennes,134,"['8c6f04f9-44ab-4c91-8888-17cd394fee2f', 'c3e88d43-908f-459f-8d89-86e743ada6f4']",50,,,,,,,,,,,,,,,,Rennes,134,00:24:50.096,Pass,True
,,,,,,,,,,,,,,,,,,1.654233,,,,,,,,,,,,,1003f046-7db3-4379-9340-7960fea7b452,878,,"[56.5, 3.9]",3829415,24,,,,2.700842,,Right Foot,,"[30.0, 16.4]",,Ground Pass,,29.30017,,,,Sylvain Armand,40699.0,,,,,,1,From Goal Kick,Yacouba Sylla,29714.0,Left Defensive Midfield,54,Rennes,134,['5dc9f1b3-82a8-426f-a4e8-dabd48e05832'],52,,,,,,,,,,,,,,,,Rennes,134,00:24:52.787,Pass,
,,,,,,,,,,,,,,,,,,2.131727,,,,,,,,,,,,,c1334e4a-5927-4201-8d3f-c1b2b8e9fa17,881,,"[32.8, 10.5]",3829415,24,,,,-0.06749177,,Left Foot,,"[83.1, 7.1]",,High Pass,,50.41478,,Incomplete,,Ludovic Baal,2985.0,,,,,,1,From Goal Kick,Sylvain Armand,40699.0,Left Center Back,54,Rennes,134,"['0702cbec-09df-495c-b1d8-5c752e53d141', '6df82cf2-e08d-4d17-93af-6563f37a1f0e']",55,,,,,,,,,,,,,,,,Rennes,134,00:24:55.852,Pass,
,,,,,,,,,,,,,,,,,,1.08761,,,,,,,,,,,,,6f13406a-8a99-4756-a028-08bcb4b2a4ed,886,,"[85.4, 0.1]",3829415,25,True,,,1.9655875,,,,"[80.9, 10.9]",,Low Pass,,11.7,,,,Yacouba Sylla,29714.0,,,,,Throw-in,1,From Throw In,Ludovic Baal,2985.0,Left Wing Back,55,Rennes,134,['3c9877c3-98cc-4de1-b90c-dcbcf237fb67'],4,,,,,,,,,,,,,,,,Rennes,134,00:25:04.729,Pass,
,,,,,,,,,,,,,,,,,,2.201672,,,,,,,,,,,,,435c259d-3cea-4e6b-82bf-c21617cfb06d,888,,"[80.9, 12.3]",3829415,25,,,,1.224954,,Right Foot,,"[89.8, 37.0]",,High Pass,,26.254524,,Incomplete,,Pedro Henrique Konzen Medina da Silva,16503.0,,,,,,1,From Throw In,Yacouba Sylla,29714.0,Left Defensive Midfield,55,Rennes,134,"['a6f05e9c-bf8f-42dc-8684-ed406dcabc2e', 'edf79967-e0f3-4508-8a8c-20a92eba9a92']",6,,,,,,,,,,,,,,,,Rennes,134,00:25:06.949,Pass,
,,,,,,,,,,,,,,,,,,1.011477,,,,,,,,,,,,,edf79967-e0f3-4508-8a8c-20a92eba9a92,890,,"[30.3, 43.1]",3829415,25,,,,0.60228735,,Left Foot,,"[36.7, 47.5]",,Ground Pass,,7.7665954,,,,Seko Fofana,7791.0,,,,,Recovery,1,Regular Play,Julian Palmieri,4508.0,Left Back,56,Bastia,2736,"['435c259d-3cea-4e6b-82bf-c21617cfb06d', '9b38d9c9-81d5-4dbf-8054-e08ce16af468']",9,,,,,,,,,,,,,,,,Bastia,2736,00:25:09.150,Pass,
,,,,,,,,,,,,,,,,,,0.559305,,,,,,,,,,,,,3f9b91e3-664e-400e-a18e-791bc1469b72,893,,"[37.6, 48.1]",3829415,25,,,,-2.610819,,Right Foot,,"[28.4, 42.7]",,Ground Pass,,10.667708,,,,François Modesto,401194.0,,,,,,1,Regular Play,Seko Fofana,7791.0,Left Defensive Midfield,56,Bastia,2736,"['85ba7b66-acc4-4d22-8b24-94cadc68081b', 'a0583abb-d0b5-44c4-af3c-18a8513d6627']",10,,,,,,,,,,,,,,,,Bastia,2736,00:25:10.162,Pass,True
,,,,,,,,,,,,,,,,,,1.062936,,,,,,,,,,,,,c1ca87f3-10b0-4c8a-a8e7-1e9d75fac311,896,,"[30.1, 42.2]",3829415,25,,,,-1.4645984,,Right Foot,,"[32.2, 22.5]",,Ground Pass,,19.811613,,,,Julian Palmieri,4508.0,,,,,,1,Regular Play,François Modesto,401194.0,Left Center Back,56,Bastia,2736,['15065b9e-e463-419d-9fbe-dcdd3ce5e438'],11,,,,,,,,,,,,,,,,Bastia,2736,00:25:11.761,Pass,
,,,,,,,,,,,,,,,,,,3.59992,,,,,,,,,,,,,7058fbe1-266b-453e-9ebd-be022703475b,899,,"[32.2, 20.8]",3829415,25,,,,-0.13837498,,Left Foot,,"[83.9, 13.6]",,High Pass,,52.198948,,Incomplete,,Floyd Ayité,15689.0,,,,,,1,Regular Play,Julian Palmieri,4508.0,Left Back,56,Bastia,2736,"['27d4cda7-1c42-40e1-a621-8d05b6223b61', '98445ce9-13f2-40bc-a3f9-c9cfc92d7755']",14,,,,,,,,,,,,,,,,Bastia,2736,00:25:14.343,Pass,
,,,,,,,,,,,,,,,,,,0.928189,,,,,,,,,,,,,c6bb1d27-bf75-49a9-926f-7fb21942bde8,903,,"[76.4, 0.1]",3829415,25,True,,,1.8293401,,,,"[73.2, 12.2]",,Low Pass,,12.515989,,,,Seko Fofana,7791.0,,,,,Throw-in,1,From Throw In,Julian Palmieri,4508.0,Left Back,57,Bastia,2736,['1e96622a-5947-4e81-9c3b-28bcf8668362'],30,,,,,,,,,,,,,,,,Bastia,2736,00:25:30.238,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,fdbb5f95-50a6-4df6-b722-2884ab63d4e1,905,,"[72.0, 6.4]",3829415,25,,,,1.7582254,,Right Foot,,"[68.7, 23.8]",,Ground Pass,,17.710167,,,,Yannick Cahuzac,4350.0,,,,,,1,From Throw In,Seko Fofana,7791.0,Left Defensive Midfield,57,Bastia,2736,['34540273-66ea-40f6-a37c-46ca8c1b5af9'],34,,,,,,,,,,,,,,,,Bastia,2736,00:25:34.399,Pass,
,,,,,,,,,,,,,,,,,,0.695666,,,,,,,,,,,,,82578e38-7c05-412e-9ced-0e7c0341a876,908,,"[73.1, 29.1]",3829415,25,,,,0.18280989,,Right Foot,,"[85.0, 31.3]",,Ground Pass,,12.101653,,,,Abdoulaye Sadio Diallo,31711.0,,,,,,1,From Throw In,Yannick Cahuzac,4350.0,Right Defensive Midfield,57,Bastia,2736,['77caaeb7-0b7c-45a9-87e6-376c4821f0b6'],37,,,,,,,,,,,,,,,,Bastia,2736,00:25:37.479,Pass,
,,,,,,,,,,,,,,,,,,2.318903,,,,,,,,,,,,,4af37ca0-cde1-4bed-9d92-44645bcd4628,910,,"[85.0, 31.3]",3829415,25,,,,2.3093538,,Left Foot,,"[72.8, 44.7]",,Low Pass,,18.12181,,,,Yannick Cahuzac,4350.0,,,,,,1,From Throw In,Abdoulaye Sadio Diallo,31711.0,Center Attacking Midfield,57,Bastia,2736,['a1b8d516-8918-4882-978c-d298ea092081'],38,,,,,,,,,,,,,,,,Bastia,2736,00:25:38.175,Pass,
,,,,,,,,,,,,,,,,,,1.397627,,,,,,,,,,,,,cf9eaf26-3645-4c89-b4d2-7f079be7d3f7,913,,"[76.4, 50.6]",3829415,25,,,,1.359703,,Right Foot,,"[81.8, 75.8]",,Ground Pass,,25.772078,,,,Alexander Djiku,2989.0,,,,,,1,From Throw In,Yannick Cahuzac,4350.0,Right Defensive Midfield,57,Bastia,2736,['cab33a22-973e-445c-82ba-6a1968f74e5e'],43,,,,,,,,,,,,,,,,Bastia,2736,00:25:43.962,Pass,
,,,,,,,,,,,,,,,,,,0.666046,,,,,,,,,,,,,6b3735f8-cea9-4269-a22b-68db20bc5994,916,,"[81.8, 75.0]",3829415,25,,,,-1.2268273,,Right Foot,,"[84.2, 68.3]",,Ground Pass,,7.1168814,,,,Abdoulaye Sadio Diallo,31711.0,,,,,,1,From Throw In,Alexander Djiku,2989.0,Right Back,57,Bastia,2736,['964a66da-7f44-4532-a662-05b54c384091'],46,,,,,,,,,,,,,,,,Bastia,2736,00:25:46.265,Pass,
,,,,,,,,,,,,,,,,,,1.054024,,,,,,,,,,,,,65ad9673-60eb-43b2-8364-65a6df64bc19,923,,"[94.7, 56.7]",3829415,26,,,,-0.79224735,,Right Foot,,"[109.2, 42.0]",,High Pass,,20.648003,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Floyd Ayité,15689.0,Left Wing,58,Bastia,2736,['6a20ff76-c7dc-4e61-ba51-68a60232e15f'],47,,,,,,,,,,,,,,,,Bastia,2736,00:26:47.916,Pass,
