ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.556783,,,,,,,,,,,,,b7d4282a-79fe-4f59-855b-6d5b71411c6c,18,,,"[34.3, 61.3]",3901197,0,,,,,0.8935883,,Right Foot,,"[46.2, 76.1]",,Ground Pass,,18.990788,,,Mathieu Deplagne,2975.0,,,,,,1,From Kick Off,Vitorino Hilton da Silva,3674.0,Right Center Back,2,Montpellier,139,['93790385-8cf7-4dbb-9267-9dc411b20be2'],10,,,,,,,,,,,,,,,,,Montpellier,139,00:00:10.989,Pass,
,,,,,,,,,,,,,,,1.708214,,,,,,,,,,,,,6c851efd-5335-4500-8526-1be98cd1d7b8,21,,,"[46.2, 76.1]",3901197,0,,,,,-2.384527,,Right Foot,,"[33.5, 64.1]",,Ground Pass,,17.47255,,,Vitorino Hilton da Silva,3674.0,,,,,,1,From Kick Off,Mathieu Deplagne,2975.0,Right Back,2,Montpellier,139,['81ba1b76-6a14-4954-86e6-11f16c7c2e6d'],13,,,,,,,,,,,,,,,,,Montpellier,139,00:00:13.182,Pass,
,,,,,,,,,,,,,,,2.405601,,,,,,,,,,,,,3da7d1cd-3094-424b-b991-08ccf8b40b35,23,,,"[33.5, 64.1]",3901197,0,,,,,-1.3898402,,Right Foot,,"[40.8, 24.2]",,Low Pass,,40.562298,,,William Jean Rémy,4669.0,,,,,,1,From Kick Off,Vitorino Hilton da Silva,3674.0,Right Center Back,2,Montpellier,139,['938e5d42-de3b-4a85-b0db-fcf8dd1599f9'],14,,,,,,,,,,,,,,,,,Montpellier,139,00:00:14.890,Pass,
,,,,,,,,,,,,,,,0.847954,,,,,,,,,,,,,ac63f91b-abf9-47a1-b686-2f1771542935,26,,,"[51.2, 23.0]",3901197,0,,,,,-0.20805614,,Right Foot,,"[69.2, 19.2]",,Ground Pass,,18.396738,,,Ryad Boudebouz,6661.0,,,,,,1,From Kick Off,William Jean Rémy,4669.0,Left Center Back,2,Montpellier,139,['1b5a7079-2a15-4484-bfe6-570c9a0dcefc'],19,,,,,,,,,,,,,,,,,Montpellier,139,00:00:19.175,Pass,
,,,,,,,,,,,,,,,1.586866,,,,,,,,,,,,,8ba32b7c-094c-4797-909e-523e1699683f,32,,,"[11.5, 65.5]",3901197,0,,,,,-1.9936502,,Left Foot,,"[5.2, 51.5]",,Ground Pass,,15.352199,,,Jonas Lössl,3322.0,,,,,Recovery,1,Regular Play,Jonathan Martins-Pereira,3364.0,Right Back,3,Guingamp,142,['caeba4de-5913-43f2-b2d4-3d04f27e0aab'],24,,,,,,,,,,,,,,,,,Guingamp,142,00:00:24.747,Pass,
,,,,,,,,,,,,,,,3.425229,,,,,,,,,,,,,bda2fbaf-b7af-408e-99ef-be591d9250e1,35,,,"[5.6, 51.6]",3901197,0,,,,,0.22392061,,Right Foot,,"[64.0, 64.9]",,High Pass,,59.895325,,,Jimmy Briand,3213.0,,,,,,1,Regular Play,Jonas Lössl,3322.0,Goalkeeper,3,Guingamp,142,"['19d17e12-4ddb-4585-974f-f5be5a77414c', '6bf59d20-d16e-45fb-8b6e-0c9227e25451']",26,,,,,,,,,,,,,,,,,Guingamp,142,00:00:26.334,Pass,True
,,,,,,,,,,,,,,,1.619988,,,,,,,,,,,,,d0871950-c2e5-4a82-bc65-77cab7a7bd64,39,,,"[60.8, 18.4]",3901197,0,,,,,-1.82812,,Right Foot,,"[57.8, 7.0]",,Ground Pass,,11.78813,,,Jérôme Roussillon,3676.0,,,,,Recovery,1,Regular Play,Ellyes Joris Skhiri,3767.0,Center Defensive Midfield,4,Montpellier,139,['e7034f39-6886-4e61-bf90-25b29d03571f'],31,,,,,,,,,,,,,,,,,Montpellier,139,00:00:31.181,Pass,
,,,,,,,,,,,,,,,1.034002,,,,,,,,,,,,,6c5b561d-67bf-4125-8ccd-6eaccc7adc6f,42,,,"[57.6, 7.0]",3901197,0,,,,,0.34009713,,Left Foot,,"[70.6, 11.6]",,Ground Pass,,13.789851,,,Jonas Martin,2950.0,,,,,,1,Regular Play,Jérôme Roussillon,3676.0,Left Back,4,Montpellier,139,['c9dbdd73-9de6-4013-826d-30fa896f882d'],33,,,,,,,,,,,,,,,,,Montpellier,139,00:00:33.521,Pass,
,,,,,,,,,,,,,,,1.849465,,,,,,,,,,,,,9ddf234d-238f-4d45-955b-7aa1246581c7,55,,,"[71.6, 4.4]",3901197,0,,,,,1.8358392,,Left Foot,,"[67.8, 18.4]",,Ground Pass,,14.50655,,,Ellyes Joris Skhiri,3767.0,,,,,,1,Regular Play,Jérôme Roussillon,3676.0,Left Back,4,Montpellier,139,"['781b82f4-d731-4109-96a6-1883fd47f4a6', 'fa95a0d1-464f-4a24-b7bb-7ed6f1d55fab']",37,,,,,,,,,,,,,,,,,Montpellier,139,00:00:37.479,Pass,True
,,,,,,,,,,,,,,,0.524192,,,,,,,,,,,,,d9c6e40e-8356-466a-bbc3-722f0f7cb999,58,,,"[69.2, 21.6]",3901197,0,,,,,1.6639836,,Right Foot,,"[68.2, 32.3]",,Ground Pass,,10.746628,,,Morgan Sanson,3546.0,,,,,,1,Regular Play,Ellyes Joris Skhiri,3767.0,Center Defensive Midfield,4,Montpellier,139,['6ecb3d65-7c69-44a4-b136-27e1c77a487f'],40,,,,,,,,,,,,,,,,,Montpellier,139,00:00:40.329,Pass,
,,,,,,,,,,,,,,,1.394721,,,,,,,,,,,,,a59ad739-705c-4238-9679-a32ae6f42298,61,,,"[65.6, 34.4]",3901197,0,,,,,2.4770973,,Right Foot,,"[53.6, 43.8]",,Ground Pass,,15.24336,,,Vitorino Hilton da Silva,3674.0,,,,,,1,Regular Play,Morgan Sanson,3546.0,Right Center Midfield,4,Montpellier,139,['98cf0c2a-5503-4c47-8a37-beea5f7b084a'],41,,,,,,,,,,,,,,,,,Montpellier,139,00:00:41.889,Pass,
,,,,,,,,,,,,,,,3.07378,,,,,,,,,,,,,feb62886-bd1b-4581-83d0-b215effde3d5,65,,,"[62.8, 46.5]",3901197,0,,,,,-0.8636936,,Right Foot,,"[99.8, 3.2]",,High Pass,,56.95516,,,Jérôme Roussillon,3676.0,,True,,,,1,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,4,Montpellier,139,"['028d5f89-5021-4e8a-a6bb-7546ff1ed3b8', 'acdec33d-e5c2-4d12-8f49-0119665e3e10']",46,,,,,,,,,,,,,,,,,Montpellier,139,00:00:46.534,Pass,True
,,,,,,,,,,,,,,,1.487194,,,,,,,,,,,,,209d5488-192c-4b24-aafa-ddba5bcf4a7d,67,,,"[99.8, 3.2]",3901197,0,,,,,1.6642731,,Left Foot,,"[98.6, 16.0]",,Low Pass,,12.856127,,,Ryad Boudebouz,6661.0,,,,,,1,Regular Play,Jérôme Roussillon,3676.0,Left Back,4,Montpellier,139,['056b3054-ada9-4850-bab3-239cde1f4d66'],49,,,,,,,,,,,,,,,,,Montpellier,139,00:00:49.608,Pass,
,,,,,,,,,,,,,,,3.373575,,,,,,,,,,,,,c6ad08e5-9c57-43dc-ae9a-3cd1970c6a07,71,,,"[102.7, 4.0]",3901197,0,,,,,0.90675014,,Left Foot,,"[117.1, 22.4]",,High Pass,,23.364931,Incomplete,,,,,,,,,1,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,4,Montpellier,139,['eab4610b-8470-46b7-ac91-73f4986292f8'],56,,,,,,,,,,,,,,,,,Montpellier,139,00:00:56.468,Pass,
,,,,,,,,,,,,,,,2.757123,,,,,,,,,,,,,3ce46c3f-50d6-48d8-a1f2-f0d080852683,75,,,"[2.9, 68.9]",3901197,1,,,,,0.067820355,,Right Foot,,"[55.9, 72.5]",,High Pass,,53.122124,Incomplete,,,,,,,,,1,Regular Play,Christophe Kerbrat,2936.0,Right Center Back,5,Guingamp,142,"['752f301b-eef1-46c8-b3d1-842e6fe380f9', 'b114a2f3-46a4-414c-ae06-2d5d20773142']",2,,,,,,,,,,,,,,,,,Guingamp,142,00:01:02.040,Pass,True
,,,,,,,,,,,,,,,1.811216,,,,,,,,,,,,,bb3f76f4-8605-4b8d-8875-7de4aa879214,77,,,"[53.5, 80.0]",3901197,1,,,,,-0.24044868,,,,"[74.3, 74.9]",,High Pass,,21.416115,Incomplete,,Sloan Privat,4799.0,,,,,Throw-in,1,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,6,Guingamp,142,"['b4a9a4b0-e436-48dc-a62b-a51742efd4f3', 'd9a4fe4c-b683-41a1-856f-7aa90140b09a']",21,,,,,,,,,,,,,,,,,Guingamp,142,00:01:21.210,Pass,
,,,,,,,,,,,,,,,1.407142,,,,,,,,,,,,,be37ecf4-9118-478f-b3de-cb207619a6e7,81,,,"[73.1, 80.0]",3901197,1,,,,,-1.1730907,,,,"[82.3, 58.1]",,Low Pass,,23.753946,,,Jimmy Briand,3213.0,,,,,Throw-in,1,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,7,Guingamp,142,['a98c2799-f343-4fc0-b314-d237140e5708'],34,,,,,,,,,,,,,,,,,Guingamp,142,00:01:34.932,Pass,
,,,,,,,,,,,,,,,0.814327,,,,,,,,,,,,,60a12c82-61bd-473d-b217-dd246098142f,83,,,"[82.7, 58.2]",3901197,1,,,,,0.844154,,Right Foot,,"[86.7, 62.7]",,High Pass,,6.0207973,,,Yannis Salibur,3122.0,,,,,,1,From Throw In,Jimmy Briand,3213.0,Right Center Forward,7,Guingamp,142,['929d67ea-bfbd-4f85-8e6c-edfcc2270122'],36,,,,,,,,,,,,,,,,,Guingamp,142,00:01:36.339,Pass,
,,,,,,,,,,,,,,,0.80298,,,,,,,,,,,,,ac07925f-8228-4a07-9839-fcad4e59ca6f,85,,,"[86.7, 62.7]",3901197,1,,,,,-0.9374989,,Head,,"[92.5, 54.8]",,High Pass,,9.80051,Unknown,,,,,,,,,1,From Throw In,Yannis Salibur,3122.0,Right Midfield,7,Guingamp,142,,37,,,,,,,,,,,,,,,,,Guingamp,142,00:01:37.154,Pass,
,,,,,,,,,,,,,,,2.908408,,,,,,,,,,,,,460fdb1b-6506-486b-beac-b99e679eb47f,88,,,"[23.1, 21.9]",3901197,2,,,,,0.0077158962,,Right Foot,,"[87.9, 22.4]",,High Pass,,64.801926,,,Mustapha Yatabaré,30255.0,,,,,Free Kick,1,From Free Kick,Laurent Pionnier,40645.0,Goalkeeper,8,Montpellier,139,['ee05633b-2c89-4a59-b003-96994ae4adc1'],15,,,,,,,,,,,,,,,,,Montpellier,139,00:02:15.246,Pass,
,,,,,,,,,,,,,,,2.510297,,,,,,,,,,,,,343130fe-3d77-4bbe-8846-3490f101cb77,91,,,"[87.9, 22.4]",3901197,2,,,,True,0.957589,,,,"[97.4, 35.9]",,High Pass,,16.507574,Incomplete,,,,,,,,,1,From Free Kick,Mustapha Yatabaré,30255.0,Left Center Forward,8,Montpellier,139,"['50197129-0bf5-4514-a644-ba70bb485626', '5a796db6-38e9-4b32-b449-8ec771332ae3']",18,,,,,,,,,,,,,,,,,Montpellier,139,00:02:18.154,Pass,True
,,,,,,,,,,,,,,,1.544189,,,,,,,,,,,,,7384e98d-b86b-4963-bbf9-95d282f930cf,94,,,"[91.4, 35.1]",3901197,2,,,,,-2.5813606,,Right Foot,,"[80.4, 28.2]",,Low Pass,,12.984991,,,Ryad Boudebouz,6661.0,,,,,Recovery,1,From Free Kick,Souleymane Camara,3679.0,Right Center Forward,8,Montpellier,139,"['46b81faa-a046-4ead-979f-a1fb3e0b69ca', '87f21bdb-f402-418b-a0b4-6a25e3e138c5']",21,,,,,,,,,,,,,,,,,Montpellier,139,00:02:21.880,Pass,True
,,,,,,,,,,,,,,,0.816796,,,,,,,,,,,,,dd434e1c-ba5d-4023-ba61-c890b0f82efd,97,,,"[80.4, 28.2]",3901197,2,,,,,-1.3197936,,Left Foot,,"[82.4, 20.4]",,Low Pass,,8.052329,,,Jonas Martin,2950.0,,,,,,1,From Free Kick,Ryad Boudebouz,6661.0,Center Attacking Midfield,8,Montpellier,139,['1e847360-03e4-4dc0-9ac0-c8f0aa02be40'],23,,,,,,,,,,,,,,,,,Montpellier,139,00:02:23.489,Pass,
,,,,,,,,,,,,,,,3.347879,,,,,,,,,,,,,09ba56a2-0319-44bd-bdde-5ac9b831ac2d,101,,,"[82.0, 20.0]",3901197,2,,,,,-2.232644,,Right Foot,,"[68.6, 2.8]",,Low Pass,,21.803669,,,Jérôme Roussillon,3676.0,,,,,,1,From Free Kick,Jonas Martin,2950.0,Left Center Midfield,8,Montpellier,139,"['1f674bd7-79bd-4ec4-9348-682190da6adf', '9e853b01-d92a-43e5-b899-088d1b360768']",24,,,,,,,,,,,,,,,,,Montpellier,139,00:02:24.326,Pass,True
,,,,,,,,,,,,,,,1.457981,,,,,,,,,,,,,02d3ae3e-9014-4781-83a9-db02ddf6c1a5,105,,,"[64.2, 4.8]",3901197,2,,,,,-0.5404195,,Left Foot,,"[69.2, 1.8]",,Ground Pass,,5.8309517,,,Jonas Martin,2950.0,,,,,,1,From Free Kick,Jérôme Roussillon,3676.0,Left Back,8,Montpellier,139,"['4287c506-8d27-4293-b749-3eaf6e9c8f81', 'fb9e34fb-88ea-4af7-9c23-e9d09ea34ffa']",28,,,,,,,,,,,,,,,,,Montpellier,139,00:02:28.642,Pass,True
,,,,,,,,,,,,,,,0.962005,,,,,,,,,,,,,07323371-f175-433f-85b7-a21322843592,109,,,"[69.0, 3.0]",3901197,2,,,,,1.4464413,,Right Foot,,"[70.8, 17.4]",,Ground Pass,,14.512064,,,Ryad Boudebouz,6661.0,,,,,,1,From Free Kick,Jonas Martin,2950.0,Left Center Midfield,8,Montpellier,139,['6619fa50-4fc9-4775-a7b7-bad24953b225'],31,,,,,,,,,,,,,,,,,Montpellier,139,00:02:31.629,Pass,
,,,,,,,,,,,,,,,0.718031,,,,,,,,,,,,,0ce6ff3f-2aee-4973-8edc-73b9832cd7b1,112,,,"[71.0, 17.8]",3901197,2,,,,,-2.9927027,,Left Foot,,"[63.0, 16.6]",,Ground Pass,,8.089499,,,Ellyes Joris Skhiri,3767.0,,,,,,1,From Free Kick,Ryad Boudebouz,6661.0,Center Attacking Midfield,8,Montpellier,139,"['08c45827-3c98-410a-99a4-f72c64887532', '2c2bee87-98fb-4a29-a8c8-7d9310bf1296']",32,,,,,,,,,,,,,,,,,Montpellier,139,00:02:32.591,Pass,True
,,,,,,,,,,,,,,,1.319104,,,,,,,,,,,,,d5dd60c7-e286-4231-a3fc-7c8011a6dfeb,115,,,"[68.4, 21.1]",3901197,2,,,,,2.0734735,,Left Foot,,"[55.7, 44.2]",,Ground Pass,,26.360956,,,Vitorino Hilton da Silva,3674.0,,,,,,1,From Free Kick,Ellyes Joris Skhiri,3767.0,Center Defensive Midfield,8,Montpellier,139,['fdf8be66-08a9-409c-9168-3e9357f344f8'],34,,,,,,,,,,,,,,,,,Montpellier,139,00:02:34.739,Pass,
,,,,,,,,,,,,,,,0.848703,,,,,,,,,,,,,9c535e5d-9924-4c3a-be76-b3ea02b85e45,118,,,"[61.8, 45.7]",3901197,2,,,,,-0.03099782,,Right Foot,,"[87.6, 44.9]",,Low Pass,,25.8124,,,Ryad Boudebouz,6661.0,,,,,,1,From Free Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,8,Montpellier,139,['5160eba2-616f-41f2-9ddb-f78c3c5b2a40'],38,,,,,,,,,,,,,,,,,Montpellier,139,00:02:38.008,Pass,
,,,,,,,,,,,,,,,1.570702,,,,,,,,,,,,,2b9e9784-bd07-4248-b498-ed94c6bf4418,121,,,"[87.6, 44.9]",3901197,2,,,,,2.4756234,,Left Foot,,"[84.8, 47.1]",,High Pass,,3.5608988,Incomplete,,Souleymane Camara,3679.0,,,,,,1,From Free Kick,Ryad Boudebouz,6661.0,Center Attacking Midfield,8,Montpellier,139,"['8fa67059-e804-4795-ba41-465e86064248', 'eb843aed-5c8d-4dac-b5fe-861de33c1a1a']",38,,,,,,,,,,,,,,,,,Montpellier,139,00:02:38.874,Pass,
,,,,,,,,,,,,,,,0.969275,,,,,,,,,,,,,8fa67059-e804-4795-ba41-465e86064248,123,,,"[35.3, 33.0]",3901197,2,,,,,-3.0233352,,Head,,"[25.2, 31.8]",,High Pass,,10.171038,,,Jérémy Sorbon,3124.0,,,,,Recovery,1,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,9,Guingamp,142,"['2b9e9784-bd07-4248-b498-ed94c6bf4418', '3966ff47-2916-412d-b6a6-d254bd3d6bab']",40,,,,,,,,,,,,,,,,,Guingamp,142,00:02:40.445,Pass,
,,,,,,,,,,,,,,,1.877887,,,,,,,,,,,,,d690501e-215f-4247-9ab5-ca755890f203,126,,,"[25.2, 31.8]",3901197,2,,,,,-0.28693876,,Left Foot,,"[43.5, 26.4]",,High Pass,,19.080095,,,Sloan Privat,4799.0,,,,,,1,Regular Play,Jérémy Sorbon,3124.0,Left Center Back,9,Guingamp,142,['70ac52cb-a301-4521-b03a-b863d802ed0e'],41,,,,,,,,,,,,,,,,,Guingamp,142,00:02:41.614,Pass,
,,,,,,,,,,,,,,,1.981777,,,,,,,,,,,,,491875e1-7802-4269-a377-75a7bf777a83,128,,,"[43.5, 26.4]",3901197,2,,,,,1.170821,,Head,,"[48.7, 38.7]",,High Pass,,13.354026,Incomplete,,Jimmy Briand,3213.0,,,,,,1,Regular Play,Sloan Privat,4799.0,Left Center Forward,9,Guingamp,142,"['158c733a-8cfe-4a69-be32-8e4851a14625', 'dfa77e0f-7311-4bfb-98a6-abb442d117d1']",43,,,,,,,,,,,,,,,,,Guingamp,142,00:02:43.492,Pass,
