50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.734528,,,,,,,,,,,,,,6931bb25-5377-4483-9099-b2fb9c606125,1773,,,"[27.2, 52.5]",3900529,61,,,,-0.21866895,,Left Foot,,,,"[34.4, 50.9]",,Ground Pass,,7.3756356,,,,Younousse Sankharé,3348.0,,,,,,2,Regular Play,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,145,Guingamp,142,['612c941c-852b-4a3f-a4f5-5e0689f7ae8c'],19,,,,,,,,,,,,,,,,,,,Guingamp,142,00:16:19.511,Pass,
,,,,,,,,,,,,,,,,,0.711748,,,,,,,,,,,,,,6bd058f0-4534-4e10-8a79-e8bed08262b1,1784,,,"[75.3, 46.3]",3900529,61,,,,0.044089057,,Right Foot,,,,"[82.1, 46.6]",,Ground Pass,,6.8066144,,,,Romain Hamouma,4260.0,,,,,,2,Regular Play,Moustapha Bayal Sall,401468.0,Right Center Back,146,Saint-Étienne,135,['88892d34-0c21-4471-a7b4-5a0fb59f7988'],31,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:16:31.740,Pass,
,,,,,,,,,,,,,,,,,1.880694,,,,,,,,,,,,,,bbcfb69d-c044-4169-969f-1067236544f4,1791,,,"[40.0, 19.0]",3900529,62,,,,0.16799228,,Right Foot,,,,"[108.4, 30.6]",,High Pass,,69.376656,,Injury Clearance,,,,,,,,Recovery,2,Other,Jérémy Sorbon,3124.0,Left Center Back,148,Guingamp,142,,55,,,,,,,,,,,,,,,,,,,Guingamp,142,00:17:55.467,Pass,
,,,,,,,,,,,,,,,,,1.977797,,,,,,,,,,,,,,1c693593-3f9f-4ef3-ad6c-e5f0e7bb628a,1794,,,"[12.8, 50.1]",3900529,62,,,,0.3786997,,Keeper Arm,,,,"[31.9, 57.7]",,Ground Pass,,20.556507,,,,Moustapha Bayal Sall,401468.0,,,,,,2,Regular Play,Stéphane Ruffier,4259.0,Goalkeeper,149,Saint-Étienne,135,['9ca607dc-7b67-4ba9-bd39-a0fcc4717550'],59,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:17:59.228,Pass,
,,,,,,,,,,,,,,,,,1.229188,,,,,,,,,,,,,,666a65b1-8c7d-4ab5-b41e-c302916f2c3b,1797,,,"[32.0, 57.7]",3900529,63,,,,-0.44926012,,Right Foot,,,,"[43.2, 52.3]",,Ground Pass,,12.433825,,,,Fabien Lemoine,7200.0,,,,,,2,Regular Play,Moustapha Bayal Sall,401468.0,Right Center Back,149,Saint-Étienne,135,['c34e93df-45ec-4dc8-a993-8675aaba127b'],2,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:02.347,Pass,
,,,,,,,,,,,,,,,,,0.973231,,,,,,,,,,,,,,9a1dfea4-486a-4aa5-86bc-42010583e36e,1800,,,"[43.2, 52.3]",3900529,63,,,,2.2159448,,Right Foot,,,,"[35.9, 62.0]",,Ground Pass,,12.140017,,,,Moustapha Bayal Sall,401468.0,,,,,,2,Regular Play,Fabien Lemoine,7200.0,Right Defensive Midfield,149,Saint-Étienne,135,['1f9e41ac-d428-4885-a058-089fd1215c56'],3,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:03.576,Pass,
,,,,,,,,,,,,,,,,,1.076315,,,,,,,,,,,,,,897e2ea8-867d-488c-b0cb-f4bc638b7730,1804,,,"[41.3, 64.1]",3900529,63,,,,0.3026272,,Right Foot,,,,"[63.4, 71.0]",,Ground Pass,,23.152105,,Incomplete,,Romain Hamouma,4260.0,,,,,,2,Regular Play,Moustapha Bayal Sall,401468.0,Right Center Back,149,Saint-Étienne,135,"['3749c989-126d-4e45-9e4e-02f9b8bd2bcf', '4b61e08e-408f-4789-be88-8ce8a8f19cd8', '743ba8f7-4ae2-4f04-87cd-3d259aed95ce']",6,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:06.048,Pass,True
,,,,,,,,,,,,,,,,,1.399338,,,,,,,,,,,,,,743ba8f7-4ae2-4f04-87cd-3d259aed95ce,1806,,,"[56.7, 9.1]",3900529,63,,,,-0.044613235,,Right Foot,,,,"[67.9, 8.6]",,Ground Pass,,11.211155,,,,Yannis Salibur,3122.0,,,,,Recovery,2,Regular Play,Dorian Lévêque,30182.0,Left Back,150,Guingamp,142,"['897e2ea8-867d-488c-b0cb-f4bc638b7730', 'c550e751-567a-4771-bb03-19c9ee284010']",7,,,,,,,,,,,,,,,,,,,Guingamp,142,00:18:07.124,Pass,
,,,,,,,,,,,,,,,,,1.833997,,,,,,,,,,,,,,38ba3551-8cfb-4274-8b7c-d9dcab705691,1810,,,"[72.0, 8.7]",3900529,63,,,,0.8721365,,Right Foot,,,,"[80.4, 18.7]",,Ground Pass,,13.059862,,Incomplete,,Younousse Sankharé,3348.0,,,,,,2,Regular Play,Yannis Salibur,3122.0,Left Midfield,150,Guingamp,142,"['b35b7e19-d5e7-4355-bf86-dd275e6add28', 'ff6966b5-9883-4020-a4dd-ae7fc30466a1']",10,,,,,,,,,,,,,,,,,,,Guingamp,142,00:18:10.893,Pass,
,,,,,,,,,,,,,,,,,0.384468,,,,,,,,,,,,,,77214637-f50e-4ff7-912f-e2466a711969,1814,,,"[40.7, 65.3]",3900529,63,,,,-0.09966865,,Left Foot,,,,"[48.7, 64.5]",,Ground Pass,,8.039901,,Incomplete,,Romain Hamouma,4260.0,,,,,Recovery,2,Regular Play,Pierre-Yves Polomat,7347.0,Right Back,150,Guingamp,142,"['7c4ae6fd-d4fb-4dc8-87ce-cbe09a6402de', 'a9685112-188a-42af-9d7a-a288d96c776b']",14,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:14.512,Pass,
,,,,,,,,,,,,,,,,,2.122601,,,,,,,,,,,,,,4d0ec44b-b448-4c5e-8a45-897e3a17e74e,1819,,,"[85.4, 10.1]",3900529,63,,,,-0.31769103,,Right Foot,,,,"[107.6, 2.8]",,Ground Pass,,23.369425,,Incomplete,,Dorian Lévêque,30182.0,,,,,,2,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,150,Guingamp,142,"['5b5433df-6eb1-4df0-aa96-53fa3f2c1f1c', 'a7320300-533b-4da3-90e9-26774732fb08']",18,,,,,,,,,,,,,,,,,,,Guingamp,142,00:18:18.212,Pass,
,,,,,,,,,,,,,,,,,1.612271,,,,,,,,,,,,,,6d1fd5c3-c797-4cfe-a4d4-9b971c0181ea,1824,,,"[2.3, 69.0]",3900529,63,,,,-0.09204685,,Right Foot,,,,"[21.8, 67.2]",,Ground Pass,,19.582901,,Incomplete,,,,,,,,,2,Regular Play,Pierre-Yves Polomat,7347.0,Right Back,151,Saint-Étienne,135,['e92b3fa6-6a03-400c-97f7-9cdbf08183d1'],27,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:27.859,Pass,
,,,,,,,,,,,,,,,,,0.736271,,,,,,,,,,,,,,e8f045d2-a96d-49d6-8954-3dc36730bc4f,1828,,,"[29.0, 57.9]",3900529,63,,,,-1.456356,,Right Foot,,,,"[30.0, 49.2]",,Ground Pass,,8.757282,,,,Fabien Lemoine,7200.0,,,,,,2,Regular Play,Romain Hamouma,4260.0,Right Wing,151,Saint-Étienne,135,['5f158308-3725-4dee-a7d2-654adb2d8d17'],32,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:32.236,Pass,
,,,,,,,,,,,,,,,,,2.830596,,,,,,,,,,,,,,a77a0327-5909-46c6-b6a7-bf8197085cd7,1832,,,"[45.3, 39.0]",3900529,63,,,,-1.2793396,,Right Foot,,,,"[52.8, 14.0]",,Ground Pass,,26.100767,,,,Kévin Monnet-Paquet,4431.0,,,,,,2,Regular Play,Fabien Lemoine,7200.0,Right Defensive Midfield,151,Saint-Étienne,135,['53c4e4ec-2d7f-4353-8b1e-e19bcfde6fab'],35,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:35.325,Pass,
,,,,,,,,,,,,,,,,,1.378246,,,,,,,,,,,,,,4210845d-c6ba-4b25-826e-8a997e3d36cf,1835,,,"[55.4, 13.2]",3900529,63,,,,2.4708412,,Right Foot,,,,"[46.2, 20.5]",,Ground Pass,,11.74436,,,,Benoît Assou-Ekotto,3047.0,,,,,,2,Regular Play,Kévin Monnet-Paquet,4431.0,Left Wing,151,Saint-Étienne,135,['ef031cfc-1d85-49d5-b601-f0cc1920b4dc'],38,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:38.521,Pass,
,,,,,,,,,,,,,,,,,1.02392,,,,,,,,,,,,,,4e18deba-01f4-4088-b9e1-4c91fbd2bc18,1838,,,"[49.4, 19.1]",3900529,63,,,,0.14509194,,Left Foot,,,,"[71.3, 22.3]",,Ground Pass,,22.132555,,,,Valentin Eysseric,4254.0,,,,,,2,Regular Play,Benoît Assou-Ekotto,3047.0,Left Back,151,Saint-Étienne,135,['19a257af-9414-4469-ba56-b37b2f3aef89'],41,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:41.818,Pass,
,,,,,,,,,,,,,,,,,0.905391,,,,,,,,,,,,,,6f908bc7-7c15-4fdc-980b-91bb765a9592,1842,,,"[68.1, 20.9]",3900529,63,,,,-2.7651024,,Right Foot,,,,"[55.2, 15.8]",,Ground Pass,,13.871553,,,,Benoît Assou-Ekotto,3047.0,,,,,,2,Regular Play,Valentin Eysseric,4254.0,Center Attacking Midfield,151,Saint-Étienne,135,"['7a405efa-06f5-4d28-bf33-7ef83e6a1b75', 'a26d2ce0-a82e-4d3f-af37-5228b0ea0903']",43,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:43.831,Pass,True
,,,,,,,,,,,,,,,,,1.192376,,,,,,,,,,,,,,26781b1c-d389-4e0f-a111-301fecca6ccb,1845,,,"[55.2, 15.8]",3900529,63,,,,2.6501744,,Left Foot,,,,"[41.0, 23.4]",,Ground Pass,,16.1059,,,,Loïc Perrin,4263.0,,,,,,2,Regular Play,Benoît Assou-Ekotto,3047.0,Left Back,151,Saint-Étienne,135,['5aeabc47-a954-40ef-b849-3a014b2bd85a'],47,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:47.306,Pass,
,,,,,,,,,,,,,,,,,0.864062,,,,,,,,,,,,,,4ebecc50-4028-4738-8c77-6a0af8418bc4,1848,,,"[41.0, 23.4]",3900529,63,,,,0.20877719,,Right Foot,,,,"[52.8, 25.9]",,Ground Pass,,12.061924,,,,Fabien Lemoine,7200.0,,,,,,2,Regular Play,Loïc Perrin,4263.0,Left Center Back,151,Saint-Étienne,135,['2c5b441b-338e-4901-809d-62aa116fd6f4'],49,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:49.400,Pass,
,,,,,,,,,,,,,,,,,1.413333,,,,,,,,,,,,,,458e9824-5342-4591-9bab-fb1308cb6dc6,1852,,,"[50.1, 24.7]",3900529,63,,,,2.2360857,,Right Foot,,,,"[39.9, 37.7]",,Ground Pass,,16.523922,,,,Jérémy Clément,7442.0,,,,,,2,Regular Play,Fabien Lemoine,7200.0,Right Defensive Midfield,151,Saint-Étienne,135,"['78e1031a-07bf-43b2-b1e8-ba2287e04c27', '9859b39b-7903-4811-beda-8859f140b51f']",51,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:51.060,Pass,True
,,,,,,,,,,,,,,,,,0.72941,,,,,,,,,,,,,,29ea62bc-da46-4fef-8bf6-64816cbff786,1855,,,"[43.8, 35.8]",3900529,63,,,,-0.986051,,Left Foot,,,,"[48.5, 28.7]",,Ground Pass,,8.514693,,,,Fabien Lemoine,7200.0,,,,,,2,Regular Play,Jérémy Clément,7442.0,Left Defensive Midfield,151,Saint-Étienne,135,['cad99ecd-66c9-4995-b427-5fe30ca79d9e'],53,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:53.835,Pass,
,,,,,,,,,,,,,,,,,1.485587,,,,,,,,,,,,,,4b9e80d0-df33-491d-8150-4527837cf060,1859,,,"[54.6, 39.6]",3900529,63,,,,2.1424556,,Right Foot,,,,"[44.5, 55.3]",,Ground Pass,,18.668154,,,,Moustapha Bayal Sall,401468.0,,,,,,2,Regular Play,Fabien Lemoine,7200.0,Right Defensive Midfield,151,Saint-Étienne,135,['c4c37bfd-07cc-40db-afbf-71ebb48e2a4c'],57,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:57.276,Pass,
,,,,,,,,,,,,,,,,,3.751833,,,,,,,,,,,,,,1c7b61ac-7e5a-4a4e-84f4-53f414e95450,1862,,,"[52.3, 52.3]",3900529,64,,,,-0.2962265,,Right Foot,,,,"[108.0, 35.3]",,High Pass,,58.2365,,Incomplete,,,,,,,,,2,Regular Play,Moustapha Bayal Sall,401468.0,Right Center Back,151,Saint-Étienne,135,['66002b7f-cfa2-4dfa-a442-9de7f3dbf456'],0,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:00.594,Pass,
,,,,,,,,,,,,,,,,,1.474192,,,,,,,,,,,,,,cd8f84ac-7c71-45ac-84fb-aa41a8fdbffa,1865,,,"[16.0, 47.4]",3900529,64,,,,0.6407837,,Keeper Arm,,,,"[21.9, 51.8]",,Ground Pass,,7.3600273,,,,Christophe Kerbrat,2936.0,,,,,,2,Regular Play,Jonas Lössl,3322.0,Goalkeeper,151,Saint-Étienne,135,['bacf0852-dcbc-4a40-a196-0b627f4e37c3'],6,,,,,,,,,,,,,,,,,,,Guingamp,142,00:19:06.180,Pass,
,,,,,,,,,,,,,,,,,2.610805,,,,,,,,,,,,,,f8641cba-567d-467b-a171-144f904f5210,1869,,,"[33.1, 63.3]",3900529,64,,,,0.13406573,,Right Foot,,,,"[85.0, 70.3]",,High Pass,,52.369934,,Incomplete,,,,,,,,,2,Regular Play,Christophe Kerbrat,2936.0,Right Center Back,151,Saint-Étienne,135,['b05f12f5-9846-454c-b4e1-f07354fe0987'],11,,,,,,,,,,,,,,,,,,,Guingamp,142,00:19:11.123,Pass,
,,,,,,,,,,,,,,,,,1.476569,,,,,,,,,,,,,,b05f12f5-9846-454c-b4e1-f07354fe0987,1870,,,"[35.1, 9.8]",3900529,64,,,,-0.04230279,,Head,,,,"[54.0, 9.0]",,Low Pass,,18.916924,,,,Kévin Monnet-Paquet,4431.0,,,,,Recovery,2,Regular Play,Benoît Assou-Ekotto,3047.0,Left Back,151,Saint-Étienne,135,"['214ae0ff-39d4-4fd8-b085-a7cde5ef03ca', 'f8641cba-567d-467b-a171-144f904f5210']",13,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:13.734,Pass,
,,,,,,,,,,,,,,,,,1.279503,,,,,,,,,,,,,,3747e7dc-f9ad-4ac1-a495-1e79b10fc98a,1875,,,"[71.1, 72.7]",3900529,64,,,,-0.02666035,,Head,,,,"[78.6, 72.5]",,High Pass,,7.502666,,,,Yannis Salibur,3122.0,,,,,Recovery,2,Regular Play,Lars Christian Jacobsen,20199.0,Right Back,151,Saint-Étienne,135,['145b643f-1648-4cab-ba9b-38a6fc1a34f7'],16,,,,,,,,,,,,,,,,,,,Guingamp,142,00:19:16.476,Pass,
,,,,,,,,,,,,,,,,,1.260007,,,,,,,,,,,,,,f8eaf065-e0db-4629-b629-c8d10c3ef5c9,1877,,,"[79.0, 72.5]",3900529,64,,,,-1.2326539,,Head,,,,"[82.2, 63.4]",,High Pass,,9.646243,,Incomplete,,,,,,,,,2,Regular Play,Yannis Salibur,3122.0,Left Midfield,151,Saint-Étienne,135,['2e179718-888e-42ee-81f1-6b80de931a82'],17,,,,,,,,,,,,,,,,,,,Guingamp,142,00:19:17.756,Pass,
,,,,,,,,,,,,,,,,,1.10038,,,,,,,,,,,,,,2e179718-888e-42ee-81f1-6b80de931a82,1878,,,"[37.9, 16.7]",3900529,64,,,,-0.028294334,,Head,,,,"[48.5, 16.4]",,High Pass,,10.604244,,,,Jérémy Clément,7442.0,,,,,Recovery,2,Regular Play,Loïc Perrin,4263.0,Left Center Back,151,Saint-Étienne,135,"['52c0a9ba-7f7d-4dd1-997b-daeca0d44a77', 'f8eaf065-e0db-4629-b629-c8d10c3ef5c9']",19,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:19.016,Pass,
,,,,,,,,,,,,,,,,,0.981865,,,,,,,,,,,,,,52e14365-421b-4235-a76d-9b42c91473e2,1881,,,"[48.5, 16.4]",3900529,64,,,,2.1330812,,Left Foot,,,,"[43.9, 23.7]",,Ground Pass,,8.628442,,,,Fabien Lemoine,7200.0,,,,,,2,Regular Play,Jérémy Clément,7442.0,Left Defensive Midfield,151,Saint-Étienne,135,['ab401ace-b1b9-4d3d-b24e-f529c36e808e'],20,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:20.281,Pass,
,,,,,,,,,,,,,,,,,1.099015,,,,,,,,,,,,,,41d581d3-b7f5-40f2-9e46-657feeae945c,1884,,,"[44.3, 23.9]",3900529,64,,,,0.833971,,Right Foot,,,,"[58.0, 39.0]",,Ground Pass,,20.388721,,,,Romain Hamouma,4260.0,,,,,,2,Regular Play,Fabien Lemoine,7200.0,Right Defensive Midfield,151,Saint-Étienne,135,['84262560-9ab1-480e-9cde-11e2d83e5008'],22,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:22.312,Pass,
,,,,,,,,,,,,,,,,,0.734508,,,,,,,,,,,,,,379d02ad-a820-4bed-a2fb-4efc2b55943e,1887,,,"[57.4, 38.0]",3900529,64,,,,-0.4118073,,Right Foot,,,,"[66.1, 34.2]",,Ground Pass,,9.493682,,,,Valentin Eysseric,4254.0,,,,,,2,Regular Play,Romain Hamouma,4260.0,Right Wing,151,Saint-Étienne,135,['2304df05-23da-4f28-b4d8-5a455f5e0dae'],23,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:23.411,Pass,
,,,,,,,,,,,,,,,,,1.243968,,,,,,,,,,,,,,a8b10c2c-8757-4c2a-950e-570377088976,1890,,,"[67.6, 35.2]",3900529,64,,,,-0.8026378,,Right Foot,,,,"[73.3, 29.3]",,Ground Pass,,8.203658,,,,Jérémy Clément,7442.0,,,,,,2,Regular Play,Valentin Eysseric,4254.0,Center Attacking Midfield,151,Saint-Étienne,135,['4bd0d948-acdd-43db-8eec-e4310591997b'],24,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:24.323,Pass,
,,,,,,,,,,,,,,,,,2.394289,,,,,,,,,,,,,,15cb6f77-41db-4168-ada6-e3a7c292ee7a,1893,,,"[86.6, 22.4]",3900529,64,,,,0.12184244,,Left Foot,,,,"[111.1, 25.4]",,Ground Pass,,24.682991,,Incomplete,,Neal Maupay,4766.0,,,Through Ball,True,,2,Regular Play,Jérémy Clément,7442.0,Left Defensive Midfield,151,Saint-Étienne,135,"['2837aece-8302-480e-b82c-10982e643521', 'e360bbd2-f5e1-48f8-9f05-5bf0b3468bdf']",26,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:26.989,Pass,
,,,,,,,,,,,,,,,,,1.886711,,,,,,,,,,,,,,5292b7fa-7454-409d-9024-699ce3899540,1896,,,"[14.0, 56.8]",3900529,64,True,,,0.22954491,,Drop Kick,,,,"[64.5, 68.6]",,High Pass,,51.860294,,Unknown,,,,,,,,,2,From Keeper,Jonas Lössl,3322.0,Goalkeeper,152,Guingamp,142,,40,,,,,,,,,,,,,,,,,,,Guingamp,142,00:19:40.350,Pass,
,,,,,,,,,,,,,,,,,3.323667,,,,,,,,,,,,,,d9a704e7-f31b-4aa5-a36c-97239e25b21f,1899,,,"[64.5, 68.6]",3900529,65,True,,,-1.2202839,,Right Foot,,,,"[86.4, 8.7]",,High Pass,,63.777897,,,,Marcus Coco,3363.0,,True,,,Free Kick,2,From Free Kick,Christophe Kerbrat,2936.0,Right Center Back,153,Guingamp,142,['ebff558c-3876-4c54-b7b2-9574dfa36f93'],5,,,,,,,,,,,,,,,,,,,Guingamp,142,00:20:05.001,Pass,
,,,,,,,,,,,,,,,,,0.803664,,,,,,,,,,,,,,c54ca336-cf63-450d-9e00-6bbe1cc5bf04,1901,,,"[81.2, 9.3]",3900529,65,,,,-3.1235766,,Left Foot,,,,"[70.1, 9.1]",,Ground Pass,,11.101802,,,,Dorian Lévêque,30182.0,,,,,,2,From Free Kick,Marcus Coco,3363.0,Right Midfield,153,Guingamp,142,['120d8365-044d-4303-b034-269dcb159c1d'],11,,,,,,,,,,,,,,,,,,,Guingamp,142,00:20:11.313,Pass,
,,,,,,,,,,,,,,,,,1.048841,,,,,,,,,,,,,,a30cdb77-ebc5-4749-b304-4560db48a6cf,1904,,,"[77.2, 5.1]",3900529,65,,,,2.426255,,Left Foot,,,,"[71.1, 10.4]",,Ground Pass,,8.080841,,,,Younousse Sankharé,3348.0,,,,,,2,From Free Kick,Dorian Lévêque,30182.0,Left Back,153,Guingamp,142,['6e104ec3-7e9b-435d-9d13-c999aeb623d3'],15,,,,,,,,,,,,,,,,,,,Guingamp,142,00:20:15.277,Pass,
,,,,,,,,,,,,,,,,,0.725087,,,,,,,,,,,,,,f5f41943-5715-4a0a-a8ce-1038f46512ac,1907,,,"[71.1, 10.4]",3900529,65,,,,-0.94435114,,Left Foot,,,,"[76.6, 2.8]",,Ground Pass,,9.381365,,,,Dorian Lévêque,30182.0,,,,,,2,From Free Kick,Younousse Sankharé,3348.0,Left Defensive Midfield,153,Guingamp,142,['672b5351-198e-4274-ba12-c0f83b551011'],16,,,,,,,,,,,,,,,,,,,Guingamp,142,00:20:16.346,Pass,
,,,,,,,,,,,,,,,,,3.971517,,,,,,,,,,,,,,527f26ee-2d46-4c45-98f1-d9d7794bb589,1911,,,"[71.8, 4.5]",3900529,65,,,,2.982101,,Left Foot,,,,"[34.5, 10.5]",,Ground Pass,,37.77949,,,,Jérémy Sorbon,3124.0,,,,,,2,From Free Kick,Dorian Lévêque,30182.0,Left Back,153,Guingamp,142,"['3b6b25b0-9310-41e1-9d44-26a5b79a9e17', '4daf88ca-8d1d-47fa-9774-e808ef6ed7d9']",18,,,,,,,,,,,,,,,,,,,Guingamp,142,00:20:18.171,Pass,True
,,,,,,,,,,,,,,,,,2.395271,,,,,,,,,,,,,,ecc30f08-8382-4a66-8e9c-c691ec27f7d9,1914,,,"[26.1, 20.1]",3900529,65,,,,2.117985,,Right Foot,,,,"[11.6, 43.9]",,Ground Pass,,27.869158,,,,Jonas Lössl,3322.0,,,,,,2,From Free Kick,Jérémy Sorbon,3124.0,Left Center Back,153,Guingamp,142,['3c2a9a00-d46b-4a87-94ba-58e5bb9f9a5a'],26,,,,,,,,,,,,,,,,,,,Guingamp,142,00:20:26.973,Pass,
,,,,,,,,,,,,,,,,,1.208098,,,,,,,,,,,,,,24b14a4d-b0fc-4ca6-b5bf-f3a5301c0e0e,1917,,,"[12.5, 44.9]",3900529,65,,,,0.90908784,,Right Foot,,,,"[20.6, 55.3]",,Ground Pass,,13.182185,,,,Christophe Kerbrat,2936.0,,,,,,2,From Free Kick,Jonas Lössl,3322.0,Goalkeeper,153,Guingamp,142,['d999ef1b-0cca-4e41-87a1-764f72315af4'],33,,,,,,,,,,,,,,,,,,,Guingamp,142,00:20:33.676,Pass,
,,,,,,,,,,,,,,,,,1.079218,,,,,,,,,,,,,,f9180a99-cf6e-42a6-90f2-5cd84e251302,1920,,,"[21.3, 55.8]",3900529,65,,,,0.7784538,,Right Foot,,,,"[35.8, 70.1]",,Ground Pass,,20.365166,,,,Yannis Salibur,3122.0,,,,,,2,From Free Kick,Christophe Kerbrat,2936.0,Right Center Back,153,Guingamp,142,['f44ca800-0a43-43c8-8e56-8cac102047ee'],37,,,,,,,,,,,,,,,,,,,Guingamp,142,00:20:37.011,Pass,
,,,,,,,,,,,,,,,,,0.995886,,,,,,,,,,,,,,faf9dd18-1e1f-4b2e-a11f-32d4393cbee6,1923,,,"[35.9, 70.1]",3900529,65,,,,-2.9229238,,Left Foot,,,,"[21.5, 66.9]",,Ground Pass,,14.751271,,,,Christophe Kerbrat,2936.0,,,,,,2,From Free Kick,Yannis Salibur,3122.0,Left Midfield,153,Guingamp,142,['1d5ab6bd-e384-490e-ada8-dc4810be2da0'],39,,,,,,,,,,,,,,,,,,,Guingamp,142,00:20:39.153,Pass,
,,,,,,,,,,,,,,,,,0.253049,,,,,,,,,,,,,,0a658409-fe49-4ec1-8caf-4a87b9c6492b,1927,,,"[21.5, 75.5]",3900529,65,,,,0.14189705,,Right Foot,,,,"[24.3, 75.9]",,Low Pass,,2.828427,,Incomplete,,,,,,,,,2,From Free Kick,Christophe Kerbrat,2936.0,Right Center Back,153,Guingamp,142,"['2ef05861-46ec-4015-8628-db8fecaccb0c', 'd4160f49-d326-410d-af5a-8f5d734fb108']",41,,,,,,,,,,,,,,,,,,,Guingamp,142,00:20:41.389,Pass,True
,,,,,,,,,,,,,,,,,1.442242,,,,,,,,,,,,,,2eb80bb5-8dcb-4908-af4a-6418d6254d91,1929,,,"[33.1, 80.0]",3900529,66,,,,-0.30555764,,,,,,"[48.0, 75.3]",,High Pass,,15.6237,,Incomplete,,Mana Dembélé,7483.0,,,,,Throw-in,2,From Throw In,Lars Christian Jacobsen,20199.0,Right Back,154,Guingamp,142,"['10b543b0-406e-40e1-ba19-f111fa0dbcdd', '4f6c2863-7b69-44c6-980c-97ea99078b85']",3,,,,,,,,,,,,,,,,,,,Guingamp,142,00:21:03.063,Pass,
,,,,,,,,,,,,,,,,,1.511408,,,,,,,,,,,,,,10b543b0-406e-40e1-ba19-f111fa0dbcdd,1931,,,"[72.1, 4.8]",3900529,66,,,,1.5917723,,Head,,,,"[71.8, 19.1]",,High Pass,,14.303146,,,,Fabien Lemoine,7200.0,,,,,Interception,2,Regular Play,Kévin Monnet-Paquet,4431.0,Left Wing,155,Saint-Étienne,135,"['2eb80bb5-8dcb-4908-af4a-6418d6254d91', 'c363366a-a6b7-4f54-98ab-4db1c593e14c']",4,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:21:04.506,Pass,
,,,,,,,,,,,,,,,,,0.970149,,,,,,,,,,,,,,2201083c-806d-4a29-a1df-29de00233380,1934,,,"[71.8, 18.6]",3900529,66,,,,-0.30704573,,Head,,,,"[80.0, 16.0]",,Low Pass,,8.602325,,,,Valentin Eysseric,4254.0,,,,,,2,Regular Play,Fabien Lemoine,7200.0,Right Defensive Midfield,155,Saint-Étienne,135,['8eb6b5fa-cbb1-43d1-8da5-10663bcf7f76'],6,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:21:06.017,Pass,
