ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.491909,,,,,,,,,,,,,0559413d-6ef3-44da-ba44-d09410558979,3400,,"[31.7, 47.6]",3900582,84,,,True,0.39707944,,,,,,"[50.3, 55.4]",,Low Pass,,20.169283,,,,Nicolas de Roussel de Préville,4383.0,,,,,Recovery,2,From Counter,Aïssa Mandi,6648.0,Center Back,190,Stade de Reims,156,"['6b467e71-8e38-41cc-ae87-0b8943a70912', '6ba49971-52de-488f-bb6e-a90b95db2490', '8c35fb05-035d-47d6-b341-bd4ce2e66e69']",53,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:39:53.440,Pass,True
,,,,,,,,,,,,,,,,,2.806724,,,,,,,,,,,,,717e74c2-6ff3-412e-a95a-1e4712e56aa6,3409,,"[66.2, 47.2]",3900582,86,,,,-0.5982645,,Right Foot,,,,"[106.4, 19.8]",,High Pass,,48.64977,,,,Anthony Weber,7435.0,,,,,Free Kick,2,From Free Kick,Aïssa Mandi,6648.0,Center Back,191,Stade de Reims,156,['6408e3d0-c29e-4034-951e-5f18f71a7325'],25,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:41:25.519,Pass,
,,,,,,,,,,,,,,,,,1.677452,,,,,,,,,,,,,2597b60d-7ff1-4559-8140-cac1adaf0129,3412,,"[106.4, 19.8]",3900582,86,,,True,1.5032302,,,True,,,"[107.3, 33.1]",,High Pass,,13.330417,,Incomplete,,Odaïr Junior Lopes Fortes,401488.0,,,,,,2,From Free Kick,Anthony Weber,7435.0,Left Center Back,191,Stade de Reims,156,"['1ae698c9-5142-4a6d-b33b-08aa0aff447a', '88848088-1f11-4366-b3c1-038c96e4b917', 'e18fa2a0-8e47-4019-a859-b88c770b3452']",28,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:41:28.326,Pass,True
,,,,,,,,,,,,,,,,,2.609135,,,,,,,,,,,,,899bee78-582c-4a25-a3db-64eb3385dbb9,3421,,"[6.0, 36.0]",3900582,86,,,,-0.0017331005,,Left Foot,,,,"[63.7, 35.9]",,High Pass,,57.70009,,Incomplete,,Mohamed Larbi,10616.0,,,,,Goal Kick,2,From Goal Kick,Clément Maury,401508.0,Goalkeeper,192,Gazélec Ajaccio,160,"['72eed098-c09a-4cb9-aee2-2d9950908622', 'e7b8302f-c7a1-4385-a0ae-3a2e41c18cf4']",48,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:41:48.199,Pass,
,,,,,,,,,,,,,,,,,1.774002,,,,,,,,,,,,,72eed098-c09a-4cb9-aee2-2d9950908622,3423,,"[56.4, 44.2]",3900582,86,,,,-0.18763977,,Head,,,,"[80.1, 39.7]",,Low Pass,,24.123432,,Incomplete,,Odaïr Junior Lopes Fortes,401488.0,,,,,Recovery,2,From Goal Kick,Prince Oniangué,4545.0,Right Defensive Midfield,192,Gazélec Ajaccio,160,"['374868f4-9b0f-464a-bf23-5773848e3a00', '6e67c252-9c03-45f7-8edf-4dd75dad131b', '899bee78-582c-4a25-a3db-64eb3385dbb9']",50,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:41:50.808,Pass,
,,,,,,,,,,,,,,,,,2.387639,,,,,,,,,,,,,6e67c252-9c03-45f7-8edf-4dd75dad131b,3425,,"[40.0, 40.4]",3900582,86,,,,0.040078778,,Left Foot,,,,"[79.9, 42.0]",,High Pass,,39.932068,,,,Kévin Mayi,7430.0,,,,,Recovery,2,From Goal Kick,Abdou Kader Mangane,2953.0,Right Center Back,192,Gazélec Ajaccio,160,"['59e6d84e-7f38-4b38-aa19-4838c44c4a30', '72eed098-c09a-4cb9-aee2-2d9950908622']",52,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:41:52.582,Pass,
,,,,,,,,,,,,,,,,,1.255413,,,,,,,,,,,,,bd0fe1ac-8d80-4ba1-948e-eeaec00a6e6e,3427,,"[79.9, 42.0]",3900582,86,,,True,-1.371966,,,,,,"[82.6, 28.6]",,High Pass,,13.669309,,Incomplete,,Mohamed Larbi,10616.0,,,,,,2,From Goal Kick,Kévin Mayi,7430.0,Left Center Forward,192,Gazélec Ajaccio,160,"['37e1b20f-e16f-45b9-ab38-ae7784367708', '4fa1d2f1-8981-4afd-a259-77c4abf07187', 'c1e429b1-0ec5-4699-9cac-34d0a85b5a9c']",54,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:41:54.969,Pass,True
,,,,,,,,,,,,,,,,,1.946724,,,,,,,,,,,,,37e1b20f-e16f-45b9-ab38-ae7784367708,3430,,"[37.5, 51.5]",3900582,86,,,,-0.44610554,,Head,,,,"[58.2, 41.6]",,High Pass,,22.945587,,Incomplete,,Odaïr Junior Lopes Fortes,401488.0,,,,,Recovery,2,From Goal Kick,Mohamed Fofana,401455.0,Right Center Back,192,Gazélec Ajaccio,160,"['33e3cd95-c8d7-41cf-bcf3-957f10724f1c', 'bd0fe1ac-8d80-4ba1-948e-eeaec00a6e6e', 'c11b5a38-ee37-4082-9698-0d1afb8b4db2']",56,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:41:56.225,Pass,
,,,,,,,,,,,,,,,,,0.909544,,,,,,,,,,,,,33e3cd95-c8d7-41cf-bcf3-957f10724f1c,3432,,"[61.9, 38.5]",3900582,86,,,,-0.75976276,,Head,,,,"[73.9, 27.1]",,Low Pass,,16.551737,,,,Damjan Đoković,31911.0,,,,,Recovery,2,From Goal Kick,Jérôme Le Moigne,401507.0,Center Defensive Midfield,192,Gazélec Ajaccio,160,"['37e1b20f-e16f-45b9-ab38-ae7784367708', 'e2c813b9-5daa-4a60-9263-24a7a27169bd']",58,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:41:58.172,Pass,
,,,,,,,,,,,,,,,,,1.548057,,,,,,,,,,,,,f63877eb-b2de-4402-9b67-3af2eaa489bf,3438,,"[52.0, 46.6]",3900582,87,,,,1.1329257,,Right Foot,,,,"[62.3, 68.6]",,Ground Pass,,24.291769,,,,Alexandre Coeff,7428.0,,,,,,2,From Goal Kick,Abdou Kader Mangane,2953.0,Right Center Back,192,Gazélec Ajaccio,160,['14d4ff11-0e57-4e3f-a6f7-25c640ad6986'],3,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:42:03.115,Pass,
,,,,,,,,,,,,,,,,,0.94029,,,,,,,,,,,,,fcb4f89e-c240-4e08-845c-c0f4d3c71b84,3441,,"[67.9, 71.6]",3900582,87,,,,-1.5871882,,Right Foot,,,,"[67.7, 59.4]",,Ground Pass,,12.201639,,,,David Ducourtioux,401509.0,,,,,,2,From Goal Kick,Alexandre Coeff,7428.0,Right Back,192,Gazélec Ajaccio,160,['a5f00982-7eba-4c7c-aae6-6fbe1c9b482b'],5,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:42:05.974,Pass,
,,,,,,,,,,,,,,,,,3.635803,,,,,,,,,,,,,c08d32a8-a887-4e3e-9c06-75c29a1590ef,3444,,"[70.4, 60.9]",3900582,87,,,,0.4766762,,Right Foot,,,,"[107.0, 79.8]",,High Pass,,41.191868,,Out,,Alexandre Coeff,7428.0,,,,,,2,From Goal Kick,David Ducourtioux,401509.0,Right Center Midfield,192,Gazélec Ajaccio,160,['17311385-c165-4032-9742-7f70c678237b'],8,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:42:08.694,Pass,
,,,,,,,,,,,,,,,,,1.119418,,,,,,,,,,,,,430a5181-631c-4f2f-af1c-7f0cd50f3230,3449,,"[12.0, 0.1]",3900582,87,,,,0.16859694,,,,,,"[26.1, 2.5]",,High Pass,,14.302797,,Incomplete,,Odaïr Junior Lopes Fortes,401488.0,,,,,Throw-in,2,From Throw In,Franck Signorino,40521.0,Left Wing Back,193,Stade de Reims,156,"['ce6f3575-4202-4188-9437-ea0b1c372a29', 'dcf9844e-e0f3-4667-a538-2c41012890c7']",34,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:42:34.491,Pass,
,,,,,,,,,,,,,,,,,0.899954,,,,,,,,,,,,,ce6f3575-4202-4188-9437-ea0b1c372a29,3451,,"[94.0, 77.6]",3900582,87,,,,-1.1162809,,Head,,,,"[98.3, 68.8]",,Low Pass,,9.794386,,Incomplete,,Kévin Mayi,7430.0,,,,,Interception,2,From Throw In,David Ducourtioux,401509.0,Right Center Midfield,193,Stade de Reims,156,"['1ef6ff85-cd9c-46af-a906-603b89b6fdad', '430a5181-631c-4f2f-af1c-7f0cd50f3230', 'c9cc564c-f40e-4c3e-b145-e386aad49c2e']",35,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:42:35.611,Pass,
,,,,,,,,,,,,,,,,,1.241134,,,,,,,,,,,,,ae5d1c04-bfaf-4e4d-9293-b8cf9e9b296d,3455,,"[21.5, 11.8]",3900582,87,,,,0.024625562,,Right Foot,,,,"[41.8, 12.3]",,Low Pass,,20.306156,,Incomplete,,Hassane Kamara,7438.0,,,,,,2,From Throw In,Alexi Peuget,95699.0,Center Defensive Midfield,193,Stade de Reims,156,"['19c95109-2767-4b93-a76f-f4fb6a655383', '5f38c9a2-052e-47f7-a9eb-4aaa9a45e952']",37,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:42:37.557,Pass,
,,,,,,,,,,,,,,,,,2.464897,,,,,,,,,,,,,5f38c9a2-052e-47f7-a9eb-4aaa9a45e952,3459,,"[78.3, 67.8]",3900582,87,,,,0.38500577,,Right Foot,,,,"[93.6, 74.0]",,High Pass,,16.508482,,Incomplete,,Kévin Mayi,7430.0,,,,,Recovery,2,From Throw In,Jérôme Le Moigne,401507.0,Center Defensive Midfield,193,Stade de Reims,156,"['0feb0c55-24fd-4670-90a7-03f30712c79f', '4932762c-943e-49a5-847f-920425de0e3d', 'ae5d1c04-bfaf-4e4d-9293-b8cf9e9b296d', 'fc21d5b5-c035-43e1-af57-5dca9fbfd21f']",38,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:42:38.798,Pass,True
,,,,,,,,,,,,,,,,,2.769123,,,,,,,,,,,,,31ae1d80-884a-4cd6-9c6d-a7597988885f,3462,,"[81.4, 80.0]",3900582,87,,,,-2.3308032,,,,,,"[50.7, 47.7]",,High Pass,,44.56209,,,,Jérémie Bréchet,7603.0,,,,,Throw-in,2,From Throw In,Alexandre Coeff,7428.0,Right Back,194,Gazélec Ajaccio,160,['7db4793e-b763-4aea-9f2f-bd82d2477484'],48,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:42:48.011,Pass,
,,,,,,,,,,,,,,,,,2.672872,,,,,,,,,,,,,a5da455a-56b0-4f7b-8336-751e2291e608,3466,,"[48.5, 45.8]",3900582,87,,,,-2.6529021,,Right Foot,,,,"[28.0, 34.9]",,Ground Pass,,23.217667,,,,Clément Maury,401508.0,,,,,,2,From Throw In,Jérémie Bréchet,7603.0,Left Center Back,194,Gazélec Ajaccio,160,"['5058f4ad-a609-44ea-badc-56a62f68f9c3', 'e5dc778a-e3bb-42a0-8921-263a5eba6fd7']",51,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:42:51.534,Pass,True
,,,,,,,,,,,,,,,,,2.922661,,,,,,,,,,,,,93c558b6-acaf-4f55-b68a-c17be6174315,3469,,"[32.0, 34.5]",3900582,87,,,,0.4995108,,Left Foot,,,,"[74.7, 57.8]",,High Pass,,48.643394,,Incomplete,,David Ducourtioux,401509.0,,,,,,2,From Throw In,Clément Maury,401508.0,Goalkeeper,194,Gazélec Ajaccio,160,"['ab7c1d04-3fe1-4221-9871-2536fa85c800', 'b01a6ffa-14bf-4576-9725-9ee5b669280b']",55,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:42:55.664,Pass,
,,,,,,,,,,,,,,,,,2.20254,,,,,,,,,,,,,db5bfd9f-fc66-4158-a719-e425408eb68d,3475,,"[61.7, 58.1]",3900582,88,,,,0.2588565,,Right Foot,,,,"[93.8, 66.6]",,High Pass,,33.206326,,Incomplete,,Kévin Mayi,7430.0,,,,,,2,From Throw In,Abdou Kader Mangane,2953.0,Right Center Back,194,Gazélec Ajaccio,160,"['54eeda15-785a-4a21-8b2b-8e58c1aa18f2', '646e4c2b-5f3f-46f3-a413-6998524e22fc']",2,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:02.256,Pass,
,,,,,,,,,,,,,,,,,4.253008,,,,,,,,,,,,,646e4c2b-5f3f-46f3-a413-6998524e22fc,3477,,"[26.3, 13.5]",3900582,88,,,,-0.29625642,,Left Foot,,,,"[70.2, 0.1]",,High Pass,,45.899563,,Out,,Jaba Kankava,46801.0,,,,,Recovery,2,From Throw In,Franck Signorino,40521.0,Left Wing Back,194,Gazélec Ajaccio,160,"['014b89cd-8e68-460b-b1a7-363e623bea79', 'db5bfd9f-fc66-4158-a719-e425408eb68d']",4,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:43:04.459,Pass,
,,,,,,,,,,,,,,,,,3.935493,,,,,,,,,,,,,f830e9f0-565e-44b2-a583-e8596a135d40,3479,,"[49.3, 80.0]",3900582,88,,,,-2.7517657,,,,,,"[23.5, 69.4]",,Low Pass,,27.89265,,,,Clément Maury,401508.0,,,,,Throw-in,2,From Throw In,Abdou Kader Mangane,2953.0,Right Center Back,195,Gazélec Ajaccio,160,['ccae09fc-d698-4a9f-a17f-8f47165e027a'],12,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:12.050,Pass,
,,,,,,,,,,,,,,,,,3.036404,,,,,,,,,,,,,6d391385-f2b7-4f57-818a-58ff168aef16,3482,,"[23.8, 69.0]",3900582,88,,,,0.0,,Left Foot,,,,"[88.2, 69.0]",,High Pass,,64.4,,Incomplete,,Kévin Mayi,7430.0,,,,,,2,From Throw In,Clément Maury,401508.0,Goalkeeper,195,Gazélec Ajaccio,160,"['5f12910a-2c42-4273-8c2a-47e3130e0a12', 'a88592b2-abef-462f-bd64-3006e6042f1a']",15,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:15.986,Pass,
,,,,,,,,,,,,,,,,,0.791372,,,,,,,,,,,,,a88592b2-abef-462f-bd64-3006e6042f1a,3485,,"[31.9, 11.1]",3900582,88,,,True,-0.42285392,,,,,,"[39.9, 7.5]",,Low Pass,,8.772685,,,,Franck Signorino,40521.0,,,,,Recovery,2,Regular Play,Anthony Weber,7435.0,Left Center Back,196,Stade de Reims,156,"['4eb107ed-6e89-4541-9f28-ef84ebd25d1f', '57e9f762-f675-4655-9add-2a24533fec9c', '6d391385-f2b7-4f57-818a-58ff168aef16']",19,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:43:19.022,Pass,True
,,,,,,,,,,,,,,,,,2.427495,,,,,,,,,,,,,f8be6ee6-75a0-48df-a729-9d127ef09960,3488,,"[40.1, 8.0]",3900582,88,,,,0.3983719,,Left Foot,,,,"[69.8, 20.5]",,High Pass,,32.22328,,,,Jaba Kankava,46801.0,,,,,,2,Regular Play,Franck Signorino,40521.0,Left Wing Back,196,Stade de Reims,156,['bc465542-f568-43cd-8917-4061b9da18a5'],19,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:43:19.837,Pass,
,,,,,,,,,,,,,,,,,3.406794,,,,,,,,,,,,,8f246cc4-2bc9-4990-9c67-4944177895d9,3492,,"[75.5, 13.3]",3900582,88,,,,0.30390915,,Right Foot,,,,"[114.4, 25.5]",,Low Pass,,40.768246,,Incomplete,,Odaïr Junior Lopes Fortes,401488.0,,,,,,2,Regular Play,Jaba Kankava,46801.0,Left Center Midfield,196,Stade de Reims,156,"['85a4ce26-d5e5-4dad-8112-56d3f2f2d0a3', 'def7736e-c465-4da8-b590-c79bf7aefec9']",27,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:43:27.191,Pass,
,,,,,,,,,,,,,,,,,3.395294,,,,,,,,,,,,,9a2f34ac-232d-4ddf-a713-8aadd9779623,3496,,"[30.8, 31.0]",3900582,88,,,,0.23184247,,Left Foot,,,,"[90.1, 45.0]",,High Pass,,60.930206,,Incomplete,,Kévin Mayi,7430.0,,,,,,2,Regular Play,Clément Maury,401508.0,Goalkeeper,196,Stade de Reims,156,"['1ff70bf5-0c4b-4352-9118-f146c9970038', 'c3e9af93-5264-44fa-a59a-c7a1b67e381e']",42,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:42.654,Pass,
,,,,,,,,,,,,,,,,,2.429733,,,,,,,,,,,,,c3e9af93-5264-44fa-a59a-c7a1b67e381e,3498,,"[30.0, 35.1]",3900582,88,,,,-1.7403845,,Head,,,,"[27.5, 20.5]",,Low Pass,,14.812494,,,,Franck Signorino,40521.0,,,,,Recovery,2,Regular Play,Anthony Weber,7435.0,Left Center Back,196,Stade de Reims,156,"['3084d786-aad6-43b6-9342-4d00e01fe3d5', '9a2f34ac-232d-4ddf-a713-8aadd9779623']",46,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:43:46.050,Pass,
,,,,,,,,,,,,,,,,,2.984581,,,,,,,,,,,,,a795d755-006c-40a4-8bd0-96e4677150ec,3501,,"[27.1, 19.2]",3900582,88,,,,-0.48494485,,Left Foot,,,,"[62.4, 0.6]",,High Pass,,39.9005,,Out,,Odaïr Junior Lopes Fortes,401488.0,,,,,,2,Regular Play,Franck Signorino,40521.0,Left Wing Back,196,Stade de Reims,156,['c3aff56e-b4c8-49d7-9d95-320c82123079'],49,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:43:49.415,Pass,
,,,,,,,,,,,,,,,,,0.79415,,,,,,,,,,,,,b8e85177-9e44-4816-af36-4ef36ca9997c,3504,,"[68.9, 80.0]",3900582,88,,,,-0.5595068,,,,,,"[78.8, 73.8]",,Low Pass,,11.681182,,,,David Ducourtioux,401509.0,,,,,Throw-in,2,From Throw In,Issiaga Sylla,4352.0,Left Back,197,Gazélec Ajaccio,160,['fbfae0d3-b5a0-4b0c-85d6-363e56097ffa'],54,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:54.079,Pass,
,,,,,,,,,,,,,,,,,0.948147,,,,,,,,,,,,,57ca9b98-c7a5-4cf0-9c26-f9065cf04abb,3512,,"[42.6, 11.0]",3900582,88,,,,1.591412,,Right Foot,,,,"[42.4, 20.7]",,Ground Pass,,9.702062,,,,Jaba Kankava,46801.0,,,,,,2,Regular Play,Odaïr Junior Lopes Fortes,401488.0,Left Center Forward,198,Stade de Reims,156,['77fa4c6d-9603-4474-b5f1-11af500f9973'],57,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:43:57.178,Pass,
,,,,,,,,,,,,,,,,,0.808813,,,,,,,,,,,,,0cf11cdb-5854-4ecb-bac9-23abc357bc87,3516,,"[42.3, 20.3]",3900582,88,,,,2.3961732,,Right Foot,,,,"[35.8, 26.3]",,Ground Pass,,8.845903,,,,Aïssa Mandi,6648.0,,,,,,2,Regular Play,Jaba Kankava,46801.0,Left Center Midfield,198,Stade de Reims,156,['e7e6600a-a128-4b78-9ede-4a3fa803b77c'],59,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:43:59.706,Pass,
,,,,,,,,,,,,,,,,,4.348287,,,,,,,,,,,,,158d0847-de95-40bf-8966-ba048cb0c239,3519,,"[36.3, 26.1]",3900582,89,,,,-0.3786073,,Right Foot,,,,"[99.9, 0.8]",,High Pass,,68.447426,,Out,,Odaïr Junior Lopes Fortes,401488.0,,,,,,2,Regular Play,Aïssa Mandi,6648.0,Center Back,198,Stade de Reims,156,['64781009-2d27-4abd-b50d-f0cc60152eb7'],0,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:44:00.902,Pass,
,,,,,,,,,,,,,,,,,1.724454,,,,,,,,,,,,,1890b3e8-9959-4f17-b71e-515685d2bf92,3521,,"[19.2, 80.0]",3900582,89,,,,-0.73997486,,,,,,"[33.0, 67.4]",,Low Pass,,18.686893,,,,Jérôme Le Moigne,401507.0,,,,,Throw-in,2,From Throw In,Alexandre Coeff,7428.0,Right Back,199,Gazélec Ajaccio,160,['35f48037-f2fc-4de0-b697-87c3c6c8c2b3'],10,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:10.254,Pass,
,,,,,,,,,,,,,,,,,0.911331,,,,,,,,,,,,,98fa9c06-3493-4b59-8619-16a0bdcdd807,3524,,"[32.6, 66.8]",3900582,89,,,,2.1112158,,Right Foot,,,,"[27.8, 74.8]",,Ground Pass,,9.329523,,,,Alexandre Coeff,7428.0,,,,,,2,From Throw In,Jérôme Le Moigne,401507.0,Center Defensive Midfield,199,Gazélec Ajaccio,160,['f7d815c4-41ff-4325-b83d-c8ca94302884'],12,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:12.891,Pass,
,,,,,,,,,,,,,,,,,1.500813,,,,,,,,,,,,,b59826eb-e913-4ff9-8bae-923a3a083d46,3527,,"[27.8, 74.6]",3900582,89,,,,-1.7429872,,Right Foot,,,,"[25.4, 60.8]",,Ground Pass,,14.007141,,,,Abdou Kader Mangane,2953.0,,,,,,2,From Throw In,Alexandre Coeff,7428.0,Right Back,199,Gazélec Ajaccio,160,['db09cb20-7f38-46a4-ae4f-a50aceaf482a'],13,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:13.922,Pass,
,,,,,,,,,,,,,,,,,3.420892,,,,,,,,,,,,,9f35677b-9cc4-42f0-8ca1-cb139d1c0fa9,3530,,"[31.8, 60.8]",3900582,89,,,,-1.2169304,,Right Foot,,,,"[53.3, 2.6]",,High Pass,,62.04426,,,,Issiaga Sylla,4352.0,,True,,,,2,From Throw In,Abdou Kader Mangane,2953.0,Right Center Back,199,Gazélec Ajaccio,160,['6e8fa2b8-f1b7-4b04-aef1-1e8c67c58711'],18,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:18.717,Pass,
,,,,,,,,,,,,,,,,,0.280113,,,,,,,,,,,,,2456f630-a305-4d74-9917-9bbeaef14179,3533,,"[50.9, 4.5]",3900582,89,,,,1.19029,,Left Foot,,,,"[54.5, 13.5]",,Ground Pass,,9.693296,,,,Damjan Đoković,31911.0,,,,,,2,From Throw In,Issiaga Sylla,4352.0,Left Back,199,Gazélec Ajaccio,160,['e804dd5a-2063-4d13-a442-673cb4122634'],24,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:24.203,Pass,
,,,,,,,,,,,,,,,,,0.189909,,,,,,,,,,,,,e3e73971-ee43-4138-a679-e4d0cb4c4a92,3537,,"[55.1, 14.1]",3900582,89,,,,0.0,,Left Foot,,,,"[58.0, 14.1]",,Low Pass,,2.9,,Incomplete,,Grégory Pujol,401506.0,,,,,,2,From Throw In,Damjan Đoković,31911.0,Left Center Midfield,199,Gazélec Ajaccio,160,"['a4c1c0e4-0570-4ce4-8c74-d5f0851fb700', 'b4fdf861-ddb8-415e-8c83-03785d7385ca', 'c2ddd8a6-6a25-44c7-bf08-b578947dcd68']",24,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:24.657,Pass,True
,,,,,,,,,,,,,,,,,1.124064,,,,,,,,,,,,,491e9743-7f82-45e7-8bb8-79fe4b128559,3542,,"[67.3, 14.1]",3900582,89,,,,-1.3277632,,Left Foot,,,,"[70.3, 2.0]",,Ground Pass,,12.466354,,,,Issiaga Sylla,4352.0,,,,,,2,From Throw In,Damjan Đoković,31911.0,Left Center Midfield,199,Gazélec Ajaccio,160,['b9228f50-8a28-4d9a-b30c-63ad1975b640'],28,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:28.306,Pass,
,,,,,,,,,,,,,,,,,1.902277,,,,,,,,,,,,,a660c08b-ffea-4b04-88a7-28b93310b93c,3545,,"[70.7, 1.8]",3900582,89,,,,0.16387154,,Left Foot,,,,"[96.1, 6.0]",,High Pass,,25.744902,,Incomplete,,Mohamed Larbi,10616.0,,,,,,2,From Throw In,Issiaga Sylla,4352.0,Left Back,199,Gazélec Ajaccio,160,"['27c83a29-1448-4263-8f48-7d91a3978ec8', 'ae464523-98c5-4efd-ac91-0be402670a61']",30,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:30.886,Pass,
,,,,,,,,,,,,,,,,,3.454365,,,,,,,,,,,,,36a1636e-34a4-4b9c-9588-d7cec17ae5cd,3555,,"[117.7, 4.2]",3900582,89,,,,1.7649788,,Left Foot,True,,,"[107.1, 58.1]",,High Pass,,54.93241,,,,Alexandre Coeff,7428.0,,True,,,,2,From Throw In,Issiaga Sylla,4352.0,Left Back,199,Gazélec Ajaccio,160,['7ffe2891-0be5-40d6-9e47-4fe218fbdc54'],39,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:39.558,Pass,
,,,,,,,,,,,,,,,,,1.258873,,,,,,,,,,,,,b555f186-4e92-4af8-a5c7-5ed0f6a610ba,3558,,"[110.3, 57.6]",3900582,89,,,,-1.8994672,aaa03ebb-f302-4f0a-825a-153b74d80160,Right Foot,True,,,"[104.4, 40.3]",,Ground Pass,,18.278402,,,,Mohamed Larbi,10616.0,True,,,,,2,From Throw In,Alexandre Coeff,7428.0,Right Back,199,Gazélec Ajaccio,160,['edef677f-3ed7-4d85-989a-e2e3fb082456'],43,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:43.791,Pass,
,,,,,,,,,,,,,,,,,1.100125,,,,,,,,,,,,,22dd1bcf-4158-4e76-a6d0-179fd43f4005,3564,,"[88.8, 62.8]",3900582,89,,,,0.7236212,,Right Foot,,,,"[99.1, 71.9]",,Ground Pass,,13.74409,,,,Alexandre Coeff,7428.0,,,,,Recovery,2,From Throw In,David Ducourtioux,401509.0,Right Center Midfield,199,Gazélec Ajaccio,160,['88d581ea-d1b6-492f-a6b9-b613d83fd7f6'],49,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:49.091,Pass,
,,,,,,,,,,,,,,,,,0.898531,,,,,,,,,,,,,d319e864-e0b0-448f-a237-1f41ff57aceb,3567,,"[102.6, 72.4]",3900582,89,,,,-1.5483282,,Right Foot,,,,"[103.0, 54.6]",,Low Pass,,17.804493,,Incomplete,,Kévin Mayi,7430.0,,,,,,2,From Throw In,Alexandre Coeff,7428.0,Right Back,199,Gazélec Ajaccio,160,"['271192a6-ab24-492d-a189-65e21dc25e44', '99b33063-062b-47a2-8ae0-22ac0d37b368']",52,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:52.563,Pass,
