50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,4.161168,,,,,,,,,,,,9f44f0dd-384f-45df-bda6-f915c48ac95b,448,,,"[29.7, 44.9]",3901250,12,,,,,-1.1796709,,Right Foot,,,,"[45.7, 6.1]",,Ground Pass,,41.969513,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,1,Regular Play,Paul Baysse,4443.0,Left Center Back,30,OGC Nice,136,['09acfdc8-3bd9-4d20-9504-5929c2bb9bfa'],32,,,,,,,,,,,,,,,,OGC Nice,136,00:12:32.763,Pass,
,,,,,,,,,,,,,,,,,,,1.234829,,,,,,,,,,,,c84a3cc1-8cb4-4bd6-8fa4-2288ec4498ba,451,,,"[49.4, 6.1]",3901250,12,,,,,2.3778362,,Right Foot,,,,"[37.6, 17.4]",,Ground Pass,,16.337992,,,,Paul Baysse,4443.0,,,,,,1,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,30,OGC Nice,136,['1aee654a-6523-4335-9f27-e84f04a5fbf6'],38,,,,,,,,,,,,,,,,OGC Nice,136,00:12:38.435,Pass,
,,,,,,,,,,,,,,,,,,,1.40318,,,,,,,,,,,,501f3ec6-e11c-49a8-8d30-883ca186a91e,454,,,"[37.6, 20.6]",3901250,12,,,,,1.6975024,,Left Foot,,,,"[35.6, 36.3]",,Ground Pass,,15.826876,,,,Nampalys Mendy,4506.0,,,,,,1,Regular Play,Paul Baysse,4443.0,Left Center Back,30,OGC Nice,136,['3475b80f-4a63-41db-bb4b-79c99e20f70c'],40,,,,,,,,,,,,,,,,OGC Nice,136,00:12:40.487,Pass,
,,,,,,,,,,,,,,,,,,,2.413131,,,,,,,,,,,,7334df85-84c0-47a2-873e-2d967620a7cd,457,,,"[43.1, 38.3]",3901250,12,,,,,-1.2533998,,Right Foot,,,,"[49.9, 17.6]",,Ground Pass,,21.7883,,,,Paul Baysse,4443.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,30,OGC Nice,136,['92f66804-29ca-4a2f-98b2-0b7eff5486c6'],45,,,,,,,,,,,,,,,,OGC Nice,136,00:12:45.531,Pass,
,,,,,,,,,,,,,,,,,,,1.063068,,,,,,,,,,,,cbd07b53-7d50-4613-a6de-8bf3579f49b4,461,,,"[61.9, 13.7]",3901250,12,,,,,0.2652071,,Right Foot,,,,"[78.1, 18.1]",,Ground Pass,,16.7869,,,,Alassane Pléa,3230.0,,,,,,1,Regular Play,Paul Baysse,4443.0,Left Center Back,30,OGC Nice,136,"['1f098a1c-601a-4c7f-8fe7-a920cdadfbfa', '25af6c30-626e-4cef-93a7-e839e32b1265']",50,,,,,,,,,,,,,,,,OGC Nice,136,00:12:50.155,Pass,True
,,,,,,,,,,,,,,,,,,,0.782372,,,,,,,,,,,,639cbc71-e3f2-4dac-8310-83e1de9edabe,465,,,"[76.7, 12.0]",3901250,12,,,,,-2.241318,,Right Foot,,,,"[69.8, 3.3]",,Ground Pass,,11.1040535,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,1,Regular Play,Alassane Pléa,3230.0,Left Center Forward,30,OGC Nice,136,"['660d9eb2-a460-426e-8b3e-1f6dcf075127', '92f9c59b-2229-4d82-8c58-6f71ea0c2a5d']",52,,,,,,,,,,,,,,,,OGC Nice,136,00:12:52.521,Pass,True
,,,,,,,,,,,,,,,,,,,1.531646,,,,,,,,,,,,a8255513-a1a9-46e4-a443-2b4e80d8bdac,469,,,"[69.0, 6.1]",3901250,12,,,,,2.1689405,,Right Foot,,,,"[53.6, 28.7]",,Ground Pass,,27.348125,,,,Nampalys Mendy,4506.0,,,,,,1,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,30,OGC Nice,136,"['75c76c7c-272a-47ca-953d-b47d2322d707', 'd49f60c3-7799-4a73-8433-a2e72b72cc27']",55,,,,,,,,,,,,,,,,OGC Nice,136,00:12:55.343,Pass,True
,,,,,,,,,,,,,,,,,,,0.979179,,,,,,,,,,,,602d1e8f-f485-4310-939d-920cb6700e50,472,,,"[53.1, 29.4]",3901250,12,,,,,0.3731872,,Right Foot,,,,"[72.0, 36.8]",,Ground Pass,,20.297045,,,,Vincent Koziello,4264.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,30,OGC Nice,136,['ed38b0c1-d14d-47f6-a502-f88e0c2c5eaa'],57,,,,,,,,,,,,,,,,OGC Nice,136,00:12:57.935,Pass,
,,,,,,,,,,,,,,,,,,,1.697726,,,,,,,,,,,,8f76659f-bf55-41a9-aed8-418f9385573e,475,,,"[72.0, 36.6]",3901250,12,,,,,-2.3758,,Right Foot,,,,"[66.8, 31.6]",,Ground Pass,,7.2138753,,Incomplete,,Jean Michaël Seri,3359.0,,,,,,1,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,30,OGC Nice,136,"['912a8812-0cd4-42c4-aa05-123277480e4e', '9be3b61a-b387-49e4-a638-087ec448bfd7', 'cacc44d1-28a8-4bde-b0aa-8ae22b74d790']",58,,,,,,,,,,,,,,,,OGC Nice,136,00:12:58.915,Pass,True
,,,,,,,,,,,,,,,,,,,0.794317,,,,,,,,,,,,cacc44d1-28a8-4bde-b0aa-8ae22b74d790,478,,,"[53.3, 48.5]",3901250,13,,,,,-0.10768987,,Right Foot,,,,"[60.7, 47.7]",,Ground Pass,,7.4431176,,,,Valentin Eysseric,4254.0,,,,,Recovery,1,Regular Play,Fabien Lemoine,7200.0,Right Center Midfield,31,Saint-Étienne,135,"['714d1122-1df2-40ee-834d-c11f6c0a10d5', '8f76659f-bf55-41a9-aed8-418f9385573e', '97c1efeb-b655-4878-8cc0-4573ebc41000']",0,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:00.612,Pass,True
,,,,,,,,,,,,,,,,,,,0.809542,,,,,,,,,,,,611c341f-cded-4cb1-a182-aaa0b34c2d4d,481,,,"[58.5, 51.4]",3901250,13,,,,,-2.0622146,,Left Foot,,,,"[54.7, 44.3]",,Ground Pass,,8.05295,,,,Jérémy Clément,7442.0,,,,,,1,Regular Play,Valentin Eysseric,4254.0,Right Center Forward,31,Saint-Étienne,135,['f0b4a9fe-6935-4768-a145-5c0ae38e6f1f'],3,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:03.345,Pass,
,,,,,,,,,,,,,,,,,,,0.794313,,,,,,,,,,,,84d5e5ef-e065-4135-80bc-7bff535489c3,484,,,"[55.5, 44.3]",3901250,13,,,,,1.6275535,,Left Foot,,,,"[55.0, 53.1]",,Ground Pass,,8.814193,,,,Valentin Eysseric,4254.0,,,,,,1,Regular Play,Jérémy Clément,7442.0,Center Defensive Midfield,31,Saint-Étienne,135,['7ff13e0e-9b54-4f89-9ca3-0d84513ec26e'],4,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:04.598,Pass,
,,,,,,,,,,,,,,,,,,,1.316144,,,,,,,,,,,,05df1b59-4036-493f-9da0-412d18047e53,486,,,"[55.0, 53.1]",3901250,13,,,,,-2.7331772,,Left Foot,,,,"[37.9, 45.7]",,Ground Pass,,18.632498,,,,Florentin Pogba,4802.0,,,,,,1,Regular Play,Valentin Eysseric,4254.0,Right Center Forward,31,Saint-Étienne,135,['238b2fef-48d7-42a7-970c-547e612d8b48'],5,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:05.392,Pass,
,,,,,,,,,,,,,,,,,,,0.84151,,,,,,,,,,,,078d5e67-0f25-4747-ba4f-48cf85c537f3,489,,,"[37.3, 41.3]",3901250,13,,,,,-1.54494,,Left Foot,,,,"[37.6, 29.7]",,Ground Pass,,11.603879,,,,Benoît Assou-Ekotto,3047.0,,,,,,1,Regular Play,Florentin Pogba,4802.0,Center Back,31,Saint-Étienne,135,['0355a160-612e-43f5-869c-a61a2898dab2'],7,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:07.517,Pass,
,,,,,,,,,,,,,,,,,,,1.815076,,,,,,,,,,,,7b543a5a-b0e8-4026-8fea-d978bd734b0f,492,,,"[37.9, 25.6]",3901250,13,,,,,-0.93971694,,Left Foot,,,,"[55.0, 2.2]",,Ground Pass,,28.982237,,,,Franck Tabanou,3220.0,,,,,,1,Regular Play,Benoît Assou-Ekotto,3047.0,Left Center Back,31,Saint-Étienne,135,['e013417d-3dbc-4814-b152-5bcf3b2cad90'],9,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:09.504,Pass,
,,,,,,,,,,,,,,,,,,,1.440174,,,,,,,,,,,,214fbf9d-00aa-4a25-99fe-448c16a5c6a9,495,,,"[56.4, 2.7]",3901250,13,,,,,1.8883452,,Left Foot,,,,"[51.7, 17.0]",,Ground Pass,,15.052574,,,,Jérémy Clément,7442.0,,,,,,1,Regular Play,Franck Tabanou,3220.0,Left Wing Back,31,Saint-Étienne,135,['3584fac2-c3f9-4bbf-a435-4bc15636b4e0'],12,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:12.749,Pass,
,,,,,,,,,,,,,,,,,,,1.677307,,,,,,,,,,,,73ea0125-70e6-4525-8eb6-4b3394c6e6d9,498,,,"[51.6, 19.0]",3901250,13,,,,,2.0300386,,Left Foot,,,,"[42.6, 37.2]",,Ground Pass,,20.303694,,,,Florentin Pogba,4802.0,,,,,,1,Regular Play,Jérémy Clément,7442.0,Center Defensive Midfield,31,Saint-Étienne,135,['aaa76ea8-31ca-475a-adfd-e6cfd581d281'],15,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:15.389,Pass,
,,,,,,,,,,,,,,,,,,,1.433309,,,,,,,,,,,,51b0ed81-d616-45a7-8f64-a9238a3061a6,501,,,"[44.4, 39.6]",3901250,13,,,,,1.6365696,,Left Foot,,,,"[42.2, 73.0]",,Ground Pass,,33.472378,,,,Kévin Théophile-Catherine,3413.0,,,,,,1,Regular Play,Florentin Pogba,4802.0,Center Back,31,Saint-Étienne,135,['9a5bc9ad-463b-410f-8c4e-7dd283d74ccb'],18,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:18.251,Pass,
,,,,,,,,,,,,,,,,,,,1.143609,,,,,,,,,,,,2d13f106-8730-47ec-b2dd-120a0db9933a,504,,,"[43.7, 73.0]",3901250,13,,,,,0.25677365,,Right Foot,,,,"[61.6, 77.7]",,Ground Pass,,18.506756,,,,Kévin Malcuit,4382.0,,,,,,1,Regular Play,Kévin Théophile-Catherine,3413.0,Right Center Back,31,Saint-Étienne,135,['585d9c67-f72b-496f-9f96-cd8881763f5d'],20,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:20.896,Pass,
,,,,,,,,,,,,,,,,,,,1.699539,,,,,,,,,,,,141a639a-9c89-40a7-aae7-6ae2144d9390,506,,,"[61.6, 77.7]",3901250,13,,,,,-2.9647167,,Right Foot,,,,"[40.9, 74.0]",,Ground Pass,,21.028076,,,,Kévin Théophile-Catherine,3413.0,,,,,,1,Regular Play,Kévin Malcuit,4382.0,Right Wing Back,31,Saint-Étienne,135,['86d9579a-7c4c-43a2-affd-96d1d2afdbc0'],22,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:22.040,Pass,
,,,,,,,,,,,,,,,,,,,1.414357,,,,,,,,,,,,7d66d833-d909-4ba8-b26b-01fdde358d19,509,,,"[40.9, 70.8]",3901250,13,,,,,-1.6458762,,Right Foot,,,,"[39.2, 48.2]",,Ground Pass,,22.663847,,,,Florentin Pogba,4802.0,,,,,,1,Regular Play,Kévin Théophile-Catherine,3413.0,Right Center Back,31,Saint-Étienne,135,['4232402d-d8d1-4d4b-9521-f3dff905b979'],25,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:25.278,Pass,
,,,,,,,,,,,,,,,,,,,1.240806,,,,,,,,,,,,62a552af-dcc6-4ff3-8b05-1b0f064c7f06,512,,,"[42.9, 41.3]",3901250,13,,,,,-1.2886726,,Left Foot,,,,"[46.9, 27.5]",,Ground Pass,,14.36802,,,,Benoît Assou-Ekotto,3047.0,,,,,,1,Regular Play,Florentin Pogba,4802.0,Center Back,31,Saint-Étienne,135,['47d4f32e-7b6f-4d5c-b387-459221e72c90'],28,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:28.455,Pass,
,,,,,,,,,,,,,,,,,,,1.554414,,,,,,,,,,,,663c3ee0-8d60-4bc4-a1f3-3ebc13ca8478,515,,,"[52.0, 20.1]",3901250,13,,,,,1.6933672,,Left Foot,,,,"[48.6, 47.7]",,Ground Pass,,27.808632,,,,Jérémy Clément,7442.0,,,,,,1,Regular Play,Benoît Assou-Ekotto,3047.0,Left Center Back,31,Saint-Étienne,135,['6ef50556-1602-4acd-93a7-debf299a4765'],34,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:34.188,Pass,
,,,,,,,,,,,,,,,,,,,1.303489,,,,,,,,,,,,978ca3fe-0140-44c9-a057-fa96aeaac772,518,,,"[48.6, 52.9]",3901250,13,,,,,1.872658,,Left Foot,,,,"[43.4, 69.6]",,Ground Pass,,17.490854,,,,Kévin Théophile-Catherine,3413.0,,,,,,1,Regular Play,Jérémy Clément,7442.0,Center Defensive Midfield,31,Saint-Étienne,135,['cb155da7-054f-4fc4-ab1f-b5f4f90f7d75'],37,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:37.474,Pass,
,,,,,,,,,,,,,,,,,,,1.551431,,,,,,,,,,,,f6208241-b6b2-4924-99a1-ada6565cb075,521,,,"[43.9, 69.1]",3901250,13,,,,,-1.6568453,,Right Foot,,,,"[41.2, 37.8]",,Ground Pass,,31.416239,,,,Florentin Pogba,4802.0,,,,,,1,Regular Play,Kévin Théophile-Catherine,3413.0,Right Center Back,31,Saint-Étienne,135,['b1d2b87f-71ec-4b28-97e8-d13e6a71dc12'],40,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:40.439,Pass,
,,,,,,,,,,,,,,,,,,,1.46186,,,,,,,,,,,,15f21f9f-b754-4f60-8f84-ac586158421b,524,,,"[63.5, 34.2]",3901250,13,,,,,1.2924967,,Left Foot,,,,"[73.1, 67.8]",,Ground Pass,,34.944527,,,,Fabien Lemoine,7200.0,,,,,,1,Regular Play,Florentin Pogba,4802.0,Center Back,31,Saint-Étienne,135,['a4bce6c3-58a0-41d4-8261-07f42061b222'],46,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:46.594,Pass,
,,,,,,,,,,,,,,,,,,,3.524589,,,,,,,,,,,,3a731273-8b36-4509-8ea0-e3597b913e7c,527,,,"[83.0, 68.9]",3901250,13,,,,,-0.8912809,,Right Foot,,,,"[120.0, 23.1]",,High Pass,,58.878178,,Out,,,,,True,,,,1,Regular Play,Fabien Lemoine,7200.0,Right Center Midfield,31,Saint-Étienne,135,,50,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:50.072,Pass,
,,,,,,,,,,,,,,,,,,,3.242397,,,,,,,,,,,,6f2c4b72-0715-4b43-ae3d-0b1066e02688,528,,,"[7.0, 44.1]",3901250,14,,,,,0.13765885,,Right Foot,,,,"[69.8, 52.8]",,High Pass,,63.399765,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Yoan Cardinale,4257.0,Goalkeeper,32,OGC Nice,136,['26662727-5358-4dd3-8ed9-40d6cd6f01cb'],18,,,,,,,,,,,,,,,,OGC Nice,136,00:14:18.204,Pass,
,,,,,,,,,,,,,,,,,,,1.584299,,,,,,,,,,,,f35cbce9-5e13-4df7-9724-155021e3c094,532,,,"[36.3, 48.5]",3901250,14,,,,,1.2220253,,Right Foot,,,,"[43.9, 69.4]",,Ground Pass,,22.23893,,,,Kévin Malcuit,4382.0,,,,,,1,From Goal Kick,Kévin Théophile-Catherine,3413.0,Right Center Back,32,OGC Nice,136,['b0634b6a-4fa9-46c1-9bd8-fc15cf692cd2'],24,,,,,,,,,,,,,,,,Saint-Étienne,135,00:14:24.605,Pass,
,,,,,,,,,,,,,,,,,,,0.194873,,,,,,,,,,,,f6396355-74da-43ab-9f84-edb55b1ff57f,535,,,"[49.5, 75.7]",3901250,14,,,,,-0.72165483,,Right Foot,,,,"[52.0, 73.5]",,Ground Pass,,3.3301651,,Incomplete,,Fabien Lemoine,7200.0,,,,,,1,From Goal Kick,Kévin Malcuit,4382.0,Right Wing Back,32,OGC Nice,136,"['8c7391f4-5fd3-4773-a1fa-2d001a87c40a', 'b6936176-5f28-4fea-bce0-054097d49619']",27,,,,,,,,,,,,,,,,Saint-Étienne,135,00:14:27.477,Pass,
,,,,,,,,,,,,,,,,,,,2.234471,,,,,,,,,,,,4f040d34-3207-458b-a51d-0410e6917b88,542,,,"[120.0, 0.1]",3901250,15,,,,,1.6920986,,Right Foot,,,,"[114.1, 48.5]",,High Pass,True,48.75828,,Incomplete,,Paul Baysse,4443.0,,True,Inswinging,,Corner,1,From Corner,Jean Michaël Seri,3359.0,Left Center Midfield,33,OGC Nice,136,"['9e120b12-ef5e-4a30-9809-a7ef7187d8de', 'f0e2e789-632e-4114-8004-a8516efbd448']",8,,,,,,,,,,,,,,,,OGC Nice,136,00:15:08.441,Pass,
,,,,,,,,,,,,,,,,,,,0.932571,,,,,,,,,,,,0d816fe0-bd23-497a-befa-46504f9f3613,545,,,"[109.6, 80.0]",3901250,15,,,,,-1.6814536,,,,,,"[108.7, 71.9]",,Low Pass,,8.149847,,,,Vincent Koziello,4264.0,,,,,Throw-in,1,From Throw In,Jérémy Pied,4270.0,Right Back,34,OGC Nice,136,['27d7fa63-3fe8-4a6b-89d2-1f13d0415fea'],33,,,,,,,,,,,,,,,,OGC Nice,136,00:15:33.943,Pass,
,,,,,,,,,,,,,,,,,,,0.951239,,,,,,,,,,,,6cf203c5-840f-40c9-be44-6f0f75afec8e,550,,,"[116.3, 76.9]",3901250,15,,,,,-1.8122247,,Right Foot,,True,,"[111.4, 57.0]",,Ground Pass,,20.494389,,Incomplete,,Alassane Pléa,3230.0,,,,,,1,From Throw In,Vincent Koziello,4264.0,Right Center Midfield,34,OGC Nice,136,"['55303c66-f36d-4cd1-bdde-a870e140b194', '5966d9fc-3e93-46ab-b785-97ef7afa6752', '6c4d294d-81b1-426f-a813-240eb739aa80', '9c46afa2-565e-4ea6-a584-fbadf58b2c1d']",36,,,,,,,,,,,,,,,,OGC Nice,136,00:15:36.792,Pass,True
,,,,,,,,,,,,,,,,,,,0.525439,,,,,,,,,,,,f4cf1f80-01f4-496f-80d3-925e9cdd6d89,561,,,"[107.0, 72.4]",3901250,15,,,,,-2.508844,,Left Foot,,,,"[104.0, 70.2]",,Ground Pass,,3.720215,,,,Hatem Ben Arfa,16462.0,,,,,Recovery,1,From Throw In,Vincent Koziello,4264.0,Right Center Midfield,34,OGC Nice,136,"['6532f517-dade-40af-9b5d-bee56ec8f8cd', '7a4abab2-490d-4d09-b7a3-92773b91f20f']",42,,,,,,,,,,,,,,,,OGC Nice,136,00:15:42.055,Pass,True
,,,,,,,,,,,,,,,,,,,0.625823,,,,,,,,,,,,7a4b4489-7fd8-4a03-bab8-6efbc1969502,566,,,"[14.4, 15.5]",3901250,15,,,,,0.04542328,,Left Foot,,,,"[18.8, 15.7]",,Ground Pass,,4.404543,,Incomplete,,Jérémy Clément,7442.0,,,,,Recovery,1,From Throw In,Benoît Assou-Ekotto,3047.0,Left Center Back,34,OGC Nice,136,"['657be458-70f1-422d-ba83-604a6a41d242', 'b594c15d-a7c2-431b-8664-e5fe8ad99ed9', 'cbfbadcc-b963-4d9d-8493-9b4540d843eb']",43,,,,,,,,,,,,,,,,Saint-Étienne,135,00:15:43.613,Pass,True
,,,,,,,,,,,,,,,,,,,1.844042,,,,,,,,,,,,01a5d07d-794e-4737-b1e7-365f828a9f16,570,,,"[99.8, 60.9]",3901250,15,,,,,-2.9158762,,Right Foot,,,,"[86.3, 57.8]",,Ground Pass,,13.851354,,,,Nampalys Mendy,4506.0,,,,,,1,From Throw In,Vincent Koziello,4264.0,Right Center Midfield,34,OGC Nice,136,['d36340e3-5932-439f-ac5a-cfd63cb23a1c'],44,,,,,,,,,,,,,,,,OGC Nice,136,00:15:44.957,Pass,
,,,,,,,,,,,,,,,,,,,2.081006,,,,,,,,,,,,2a75ad52-8f77-4656-a26a-1ef3348ea9e6,574,,,"[85.0, 58.4]",3901250,15,,,,,-2.5976791,,Right Foot,,,,"[64.0, 45.7]",,Ground Pass,,24.541597,,,,Paul Baysse,4443.0,,,,,,1,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,34,OGC Nice,136,"['4c3c1074-3292-4f3f-af9e-ca27264d3bf6', 'ce238614-1d37-49c0-8224-851441cd8025']",47,,,,,,,,,,,,,,,,OGC Nice,136,00:15:47.157,Pass,True
,,,,,,,,,,,,,,,,,,,1.656185,,,,,,,,,,,,4f236485-cf03-4f24-bf21-578f79fa414f,577,,,"[65.4, 47.9]",3901250,15,,,,,1.388628,,Right Foot,,,,"[70.3, 74.5]",,Ground Pass,,27.04755,,,,Romain Genevois,2971.0,,,,,,1,From Throw In,Paul Baysse,4443.0,Left Center Back,34,OGC Nice,136,['3a09b83c-2b1b-4238-80df-96ae237a9c1a'],50,,,,,,,,,,,,,,,,OGC Nice,136,00:15:50.542,Pass,
,,,,,,,,,,,,,,,,,,,0.905548,,,,,,,,,,,,ff4cceec-70f2-445f-8698-a99c1d83ebd2,580,,,"[72.3, 74.6]",3901250,15,,,,,-0.30865088,,Right Foot,,,,"[86.1, 70.2]",,Ground Pass,,14.484474,,,,Hatem Ben Arfa,16462.0,,,,,,1,From Throw In,Romain Genevois,2971.0,Right Center Back,34,OGC Nice,136,['ff8e7a91-3276-4498-a27b-c3afccf938c9'],53,,,,,,,,,,,,,,,,OGC Nice,136,00:15:53.152,Pass,
,,,,,,,,,,,,,,,,,,,1.72084,,,,,,,,,,,,e30328db-c29f-47c4-abf9-3066c59b8559,586,,,"[83.8, 68.3]",3901250,16,,,,,-0.8374345,,Left Foot,,,,"[111.1, 38.0]",,High Pass,,40.784557,,Pass Offside,,Paul Baysse,4443.0,,,,,Free Kick,1,From Free Kick,Hatem Ben Arfa,16462.0,Center Attacking Midfield,35,OGC Nice,136,['3eb990f5-dd47-4e3c-8d54-177bc0c52931'],52,,,,,,,,,,,,,,,,OGC Nice,136,00:16:52.360,Pass,
,,,,,,,,,,,,,,,,,,,3.381742,,,,,,,,,,,,8dd87052-8ecd-45a3-b9ed-24062695769c,588,,,"[14.2, 43.5]",3901250,17,,,,,0.23895706,,Right Foot,,,,"[72.9, 57.8]",,High Pass,,60.41672,,Incomplete,,Valentin Eysseric,4254.0,,,,,Free Kick,1,From Free Kick,Stéphane Ruffier,4259.0,Goalkeeper,36,Saint-Étienne,135,"['af379616-7be6-4e9a-8254-51e4ded67b0b', 'd26d7ac2-16d6-4e54-8b98-51013ee91cc9']",34,,,,,,,,,,,,,,,,Saint-Étienne,135,00:17:34.749,Pass,
,,,,,,,,,,,,,,,,,,,1.534931,,,,,,,,,,,,d26d7ac2-16d6-4e54-8b98-51013ee91cc9,590,,,"[47.2, 22.3]",3901250,17,,,,True,-0.37131828,,,,,,"[58.5, 17.9]",,Low Pass,,12.126417,,Incomplete,,Alassane Pléa,3230.0,,,,,Recovery,1,From Free Kick,Paul Baysse,4443.0,Left Center Back,36,Saint-Étienne,135,"['83d1791c-88c5-47a4-80ee-c023c4cc6ce3', '8dd87052-8ecd-45a3-b9ed-24062695769c', '99dd4ae3-245a-4889-99d6-6b8d95c15ebf', 'a3a0e05e-4974-451e-b80a-31ccdcd71d38']",38,,,,,,,,,,,,,,,,OGC Nice,136,00:17:38.131,Pass,True
,,,,,,,,,,,,,,,,,,,0.765273,,,,,,,,,,,,d520ff20-e5a6-49fa-85df-9443f462ce48,598,,,"[56.3, 38.8]",3901250,17,,,,,1.1315341,,Right Foot,,,,"[60.2, 47.1]",,Ground Pass,,9.170606,,,,Valère Germain,3210.0,,,,,Recovery,1,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,37,OGC Nice,136,"['41143767-ec05-4b3b-93de-b6cd8df7ff1c', 'e1bcba7d-b2e5-41a4-a54b-a8c946bb81e7']",42,,,,,,,,,,,,,,,,OGC Nice,136,00:17:42.476,Pass,True
,,,,,,,,,,,,,,,,,,,0.397481,,,,,,,,,,,,1dd8f9e2-1cbb-4174-8abf-62d90e085f43,600,,,"[60.2, 47.1]",3901250,17,,,,,-1.3973006,,Right Foot,,,,"[61.9, 37.4]",,Ground Pass,,9.847842,,,,Hatem Ben Arfa,16462.0,,,,,,1,Regular Play,Valère Germain,3210.0,Right Center Forward,37,OGC Nice,136,"['2d8b5046-64b7-4490-a4b5-5f082e280a21', 'e1bcba7d-b2e5-41a4-a54b-a8c946bb81e7']",43,,,,,,,,,,,,,,,,OGC Nice,136,00:17:43.241,Pass,True
,,,,,,,,,,,,,,,,,,,1.006247,,,,,,,,,,,,d3ff973c-0f4e-4a52-94c6-7df38f212b67,605,,,"[55.8, 33.9]",3901250,17,,,,,-1.3787483,,Left Foot,,,,"[57.2, 26.7]",,Ground Pass,,7.3348484,,,,Jean Michaël Seri,3359.0,,,,,,1,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,37,OGC Nice,136,['a43a1b44-f79f-4c98-b3cf-99de235a84c8'],45,,,,,,,,,,,,,,,,OGC Nice,136,00:17:45.920,Pass,
,,,,,,,,,,,,,,,,,,,0.986195,,,,,,,,,,,,a482ac65-7db3-4b68-8be0-eb5aeb67a640,609,,,"[55.8, 27.7]",3901250,17,,,,,2.4592762,,Right Foot,,,,"[49.4, 32.9]",,Ground Pass,,8.246211,,,,Nampalys Mendy,4506.0,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,37,OGC Nice,136,"['2a32a113-7340-4be8-9947-46edde9c6414', '394ec5b6-995a-4fa2-9013-525b81a6fff2']",49,,,,,,,,,,,,,,,,OGC Nice,136,00:17:49.158,Pass,True
,,,,,,,,,,,,,,,,,,,0.84075,,,,,,,,,,,,219bba8e-9804-4003-921e-3e282edae495,612,,,"[49.4, 32.9]",3901250,17,,,,,-0.7557039,,Right Foot,,,,"[54.6, 28.0]",,Ground Pass,,7.1449285,,,,Jean Michaël Seri,3359.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,37,OGC Nice,136,['3a369bde-e55f-4a87-9e7e-2d161844baa3'],50,,,,,,,,,,,,,,,,OGC Nice,136,00:17:50.760,Pass,
