50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.996317,,,,,,,,,,,c1117de9-4a65-49dc-a978-885dc888ee0b,1829,,,"[41.5, 55.3]",3901212,47,,,,,2.9129572,,Right Foot,,,"[25.6, 59.0]",,Ground Pass,,16.324827,,,,,Jérémy Toulalan,3406.0,,,,,,2,Regular Play,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,105,AS Monaco,129,"['2172b214-0c60-419e-9e15-f8d6b3d64cec', 'b0d85e3b-4fa1-4550-b13e-1a54144910ad']",12,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:12.290,Pass,True
,,,,,,,,,,,,,,,,,,0.973835,,,,,,,,,,,7f7f7695-0d8c-49c0-9573-93e858c6e99a,1832,,,"[26.1, 60.3]",3901212,47,,,,,0.9222191,,Right Foot,,,"[38.0, 76.0]",,Ground Pass,,19.700254,,,,,Jemerson de Jesus Nascimento,3217.0,,,,,,2,Regular Play,Jérémy Toulalan,3406.0,Left Defensive Midfield,105,AS Monaco,129,['331f6df7-3259-4f1b-8fea-4947edce64ef'],15,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:15.573,Pass,
,,,,,,,,,,,,,,,,,,1.887221,,,,,,,,,,,5999c6bd-50ea-41e6-bfab-d1b8419994d6,1835,,,"[38.0, 76.0]",3901212,47,,,,,-2.242861,,Right Foot,,,"[27.1, 62.3]",,Ground Pass,,17.507141,,,,,Jérémy Toulalan,3406.0,,,,,,2,Regular Play,Jemerson de Jesus Nascimento,3217.0,Right Back,105,AS Monaco,129,['f8358bb1-6114-4f67-8800-325bce573dcd'],16,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:16.742,Pass,
,,,,,,,,,,,,,,,,,,2.91119,,,,,,,,,,,117454fb-e78e-4f18-8eaf-2a0e73fd00cc,1838,,,"[27.1, 60.5]",3901212,47,,,,,-1.009283,,Right Foot,,,"[63.9, 2.0]",,High Pass,,69.11215,,,,,Thomas Lemar,3245.0,,True,,,,2,Regular Play,Jérémy Toulalan,3406.0,Left Defensive Midfield,105,AS Monaco,129,['14470627-af41-4e84-ab0c-a828c1b5f986'],22,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:22.805,Pass,
,,,,,,,,,,,,,,,,,,2.380593,,,,,,,,,,,7cf0fa95-6e5a-43a7-97c8-49f855156709,1841,,,"[77.6, 7.7]",3901212,47,,,,,0.93343014,,Left Foot,,,"[106.7, 47.0]",,High Pass,,48.90092,,,Incomplete,,Nabil Dirar,5727.0,,,Through Ball,True,,2,Regular Play,Thomas Lemar,3245.0,Left Wing,105,AS Monaco,129,"['47193e66-ac34-4273-afe1-d3ee7f954a9a', 'e8480823-2b33-4d11-9664-477ed7471fae']",28,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:28.462,Pass,
,,,,,,,,,,,,,,,,,,1.910598,,,,,,,,,,,97e506f6-fd7e-4d0c-a674-28a2813e6f6c,1845,,,"[15.3, 32.4]",3901212,47,,,,,-0.44588298,,Keeper Arm,,,"[31.2, 24.8]",,Ground Pass,,17.622997,,,,,Mounir Obbadi,40697.0,,,,,,2,From Keeper,Vincent Enyeama,40484.0,Goalkeeper,106,Lille,143,['4ac95c09-4d29-4e9c-bb49-8ceebce62016'],31,,,,,,,,,,,,,,,,,,Lille,143,00:02:31.530,Pass,
,,,,,,,,,,,,,,,,,,1.815644,,,,,,,,,,,86f31655-d05d-49f4-8847-7817573a6a2c,1848,,,"[46.0, 25.9]",3901212,47,,,,,-1.5126609,,Right Foot,,,"[47.1, 7.0]",,Ground Pass,,18.931984,,,,,Sofiane Boufal,3625.0,,,,,,2,From Keeper,Mounir Obbadi,40697.0,Left Center Midfield,106,Lille,143,['333e4c22-0088-4f94-b24e-67eef7e7cdab'],34,,,,,,,,,,,,,,,,,,Lille,143,00:02:34.543,Pass,
,,,,,,,,,,,,,,,,,,0.165193,,,,,,,,,,,a4be0dc9-be99-45ca-8d06-967c40b89827,1858,,,"[78.6, 11.7]",3901212,47,,,,,1.5707964,,Right Foot,,,"[78.6, 25.7]",,Ground Pass,,14.0,,,Unknown,,Florent Balmont,3211.0,,,,,,2,From Keeper,Sofiane Boufal,3625.0,Left Wing,106,Lille,143,['7d7f352b-24b1-426e-a37f-573b4bcf42b6'],44,,,,,,,,,,,,,,,,,,Lille,143,00:02:44.408,Pass,
,,,,,,,,,,,,,,,,,,1.908708,,,,,,,,,,,71b6fe5e-d8a8-43e8-949b-e5cd4c1443de,1860,,,"[56.7, 62.3]",3901212,47,,True,,,-0.93028325,,Right Foot,,,"[68.7, 46.2]",,Ground Pass,,20.08009,,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,Recovery,2,Regular Play,Vágner Silva de Souza,18953.0,Center Forward,107,AS Monaco,129,['7d6b3112-7501-43c2-8a76-553daf755483'],46,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:46.765,Pass,
,,,,,,,,,,,,,,,,,,1.627049,,,,,,,,,,,339b311c-ea06-4b2e-a3f6-bf47b5fbbf28,1862,,,"[80.6, 36.2]",3901212,47,,,,,1.1842017,,Left Foot,,,"[85.2, 47.5]",,Ground Pass,,12.20041,,,,,Nabil Dirar,5727.0,,,,,,2,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,107,AS Monaco,129,['f75fa0e0-315f-40df-80e3-9194eff1b517'],53,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:53.532,Pass,
,,,,,,,,,,,,,,,,,,3.451001,,,,,,,,,,,7a8147ad-1e85-4efa-9122-313c1e2f9c63,1868,,,"[7.0, 36.1]",3901212,48,,,,,-0.19739556,,Right Foot,,,"[68.0, 23.9]",,High Pass,,62.20804,,,,,Éderzito António Macedo Lopes,15996.0,,,,,Goal Kick,2,From Goal Kick,Vincent Enyeama,40484.0,Goalkeeper,108,Lille,143,['6fd36247-4f69-488b-b509-fe4fd2491b08'],19,,,,,,,,,,,,,,,,,,Lille,143,00:03:19.491,Pass,
,,,,,,,,,,,,,,,,,,2.296728,,,,,,,,,,,5b64597b-fd19-45b1-911c-1969d64804cc,1870,,,"[68.0, 23.9]",3901212,48,,,,,-1.1599962,,Head,,,"[75.1, 7.6]",,Low Pass,,17.779202,,,,,Sofiane Boufal,3625.0,,,,,,2,From Goal Kick,Éderzito António Macedo Lopes,15996.0,Center Forward,108,Lille,143,['8e0dfdf1-f1c2-4184-8766-04358462b8e5'],22,,,,,,,,,,,,,,,,,,Lille,143,00:03:22.942,Pass,
,,,,,,,,,,,,,,,,,,1.762827,,,,,,,,,,,9449bf5e-0eeb-445b-884b-bcc7104ff1df,1876,,,"[87.5, 17.6]",3901212,49,,,,,0.92560124,,Right Foot,True,,"[108.8, 45.9]",,High Pass,,35.42005,,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Sofiane Boufal,3625.0,Left Wing,109,Lille,143,['95cce65b-0f75-410e-860b-301d95215b2e'],11,,,,,,,,,,,,,,,,,,Lille,143,00:04:11.092,Pass,
,,,,,,,,,,,,,,,,,,0.854752,,,,,,,,,,,51e8db63-21bc-47af-91e8-f210b31ed097,1880,,,"[27.1, 34.4]",3901212,49,,,,,1.2397002,,Left Foot,,,"[30.4, 44.0]",,High Pass,,10.151355,,,,,Vágner Silva de Souza,18953.0,,,,,Recovery,2,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,110,AS Monaco,129,"['5ad97895-5cb0-4aa5-9ca0-e817a3a7ddd2', '8f3df2f6-3581-44cd-903b-1cf8e4b65f4a']",16,,,,,,,,,,,,,,,,,,AS Monaco,129,00:04:16.700,Pass,True
,,,,,,,,,,,,,,,,,,0.440839,,,,,,,,,,,2e2c5b5f-f913-428f-9deb-31b053f743ca,1883,,,"[31.3, 44.0]",3901212,49,,,,,-1.047518,,Left Foot,,,"[35.8, 36.2]",,Low Pass,,9.004998,,,,,Jérémy Toulalan,3406.0,,,,,,2,Regular Play,Vágner Silva de Souza,18953.0,Center Forward,110,AS Monaco,129,['aceab905-6e2f-47f8-92cf-b964eac812ad'],17,,,,,,,,,,,,,,,,,,AS Monaco,129,00:04:17.665,Pass,
,,,,,,,,,,,,,,,,,,1.257993,,,,,,,,,,,06997e51-9bb0-4e8a-a5e5-fbf401449f6e,1886,,,"[35.8, 36.2]",3901212,49,,,,,2.2950463,,Right Foot,,,"[28.9, 44.0]",,Low Pass,,10.413933,,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,2,Regular Play,Jérémy Toulalan,3406.0,Left Defensive Midfield,110,AS Monaco,129,['c087a96f-864b-433e-9b8a-86994e5a9a98'],18,,,,,,,,,,,,,,,,,,AS Monaco,129,00:04:18.303,Pass,
,,,,,,,,,,,,,,,,,,1.135463,,,,,,,,,,,1070977d-079a-41c0-ba37-316cff29daf4,1890,,,"[28.9, 43.8]",3901212,49,,,,,-3.0648208,,Left Foot,,,"[22.4, 43.3]",,High Pass,,6.519202,,,,,Jemerson de Jesus Nascimento,3217.0,,,,,,2,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,110,AS Monaco,129,['7cb8dec6-1b6e-414b-95d6-a5a5ed8fb038'],20,,,,,,,,,,,,,,,,,,AS Monaco,129,00:04:20.045,Pass,
,,,,,,,,,,,,,,,,,,3.890804,,,,,,,,,,,68613ee6-fab7-40af-8758-324d3f8d5dd4,1893,,,"[22.4, 43.3]",3901212,49,,,,,0.36488923,,Right Foot,,,"[63.5, 59.0]",,High Pass,,43.99659,,,Incomplete,,Thomas Lemar,3245.0,,,,,,2,Regular Play,Jemerson de Jesus Nascimento,3217.0,Right Back,110,AS Monaco,129,"['494e5aaf-c0a8-4f4a-be87-03c80f53a270', 'ba316226-0cac-49cf-b2bb-012c88f898e0']",21,,,,,,,,,,,,,,,,,,AS Monaco,129,00:04:21.661,Pass,
,,,,,,,,,,,,,,,,,,1.895104,,,,,,,,,,,494e5aaf-c0a8-4f4a-be87-03c80f53a270,1896,,,"[56.6, 21.1]",3901212,49,,,,True,0.13613896,,,,,"[71.2, 23.1]",,High Pass,,14.73635,,,,,Mounir Obbadi,40697.0,,,,,Recovery,2,Regular Play,Sébastien Corchia,6716.0,Right Back,111,Lille,143,"['30b10268-7988-4e8e-a2fc-bb3b13c87ed8', '68613ee6-fab7-40af-8758-324d3f8d5dd4', 'f0fd789c-13ef-4f6f-8647-9a8458019a98']",25,,,,,,,,,,,,,,,,,,Lille,143,00:04:25.552,Pass,True
,,,,,,,,,,,,,,,,,,1.245572,,,,,,,,,,,9b91dd5c-cf7d-4e49-ad6e-84c56dd8741e,1899,,,"[71.2, 23.1]",3901212,49,,,,True,-0.97658265,,,,,"[76.2, 15.7]",,High Pass,,8.930845,,,,,Sofiane Boufal,3625.0,,,,,,2,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,111,Lille,143,"['9d404430-0f4d-4d94-b79f-637f6fb67ad7', 'f0c0677a-2d5c-4a8c-9a97-b28fd10cb90a']",27,,,,,,,,,,,,,,,,,,Lille,143,00:04:27.511,Pass,True
,,,,,,,,,,,,,,,,,,1.261082,,,,,,,,,,,c8b34eb1-866b-48ce-a3d0-02088211ad9a,1904,,,"[91.7, 13.3]",3901212,49,,,,,-1.1401038,,Right Foot,,,"[95.1, 5.9]",,Ground Pass,,8.143709,True,,Incomplete,,Djibril Sidibé,3446.0,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Wing,111,Lille,143,"['7dca30dd-619d-488a-94a0-28dd0035ee83', 'a6337cfe-100d-442d-bb7f-860453e4b0ae']",35,,,,,,,,,,,,,,,,,,Lille,143,00:04:35.090,Pass,
,,,,,,,,,,,,,,,,,,1.482841,,,,,,,,,,,7dca30dd-619d-488a-94a0-28dd0035ee83,1906,,,"[25.0, 74.2]",3901212,49,,,,,-0.08387356,,Left Foot,,,"[47.6, 72.3]",,Ground Pass,,22.679728,,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,Recovery,2,Regular Play,Nabil Dirar,5727.0,Right Wing,112,AS Monaco,129,"['202fa1d3-6564-495b-b4c7-a5e320fd71c1', 'c8b34eb1-866b-48ce-a3d0-02088211ad9a']",36,,,,,,,,,,,,,,,,,,AS Monaco,129,00:04:36.351,Pass,
,,,,,,,,,,,,,,,,,,1.919589,,,,,,,,,,,35a784a4-1d6d-4f72-ae16-363de0fdd8a5,1909,,,"[76.1, 47.7]",3901212,49,,,,,0.8550527,,Left Foot,,,"[94.1, 68.4]",,Ground Pass,,27.431551,,,,,Jérémy Toulalan,3406.0,,,,,,2,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,112,AS Monaco,129,['7ae807e3-625e-4f0e-b9a2-4652dab308e1'],43,,,,,,,,,,,,,,,,,,AS Monaco,129,00:04:43.263,Pass,
,,,,,,,,,,,,,,,,,,0.68344,,,,,,,,,,,2606feda-f4cb-46bf-9559-c514cbb202d1,1912,,,"[94.1, 68.4]",3901212,49,,,,,-0.6034335,,Right Foot,,,"[101.5, 63.3]",,Ground Pass,,8.987213,,,Incomplete,,Nabil Dirar,5727.0,,,,,,2,Regular Play,Jérémy Toulalan,3406.0,Left Defensive Midfield,112,AS Monaco,129,"['280e7e6a-c575-4791-97b8-cc84f5c40e87', '5d8faf74-9bf0-4e1c-9f97-19d06bca9b89']",46,,,,,,,,,,,,,,,,,,AS Monaco,129,00:04:46.802,Pass,
,,,,,,,,,,,,,,,,,,0.840723,,,,,,,,,,,6a9776ac-31e1-4eb1-8f02-208058462834,1916,,,"[18.2, 13.1]",3901212,49,,,,,0.892677,,Left Foot,,,"[26.9, 23.9]",,Ground Pass,,13.868309,,,,,Mounir Obbadi,40697.0,,,,,,2,Regular Play,Ibrahim Amadou,11332.0,Center Defensive Midfield,113,Lille,143,['66d26014-a0f8-48bc-b40d-35a58a9d2935'],51,,,,,,,,,,,,,,,,,,Lille,143,00:04:51.438,Pass,
,,,,,,,,,,,,,,,,,,0.970577,,,,,,,,,,,4cdda5b4-8350-4b70-a7d2-960215db103e,1919,,,"[25.1, 23.9]",3901212,49,,,,,0.85789657,,Right Foot,,,"[33.4, 33.5]",,Ground Pass,,12.690548,,,,,Florent Balmont,3211.0,,,,,,2,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,113,Lille,143,['e9850df1-1cf4-49eb-b533-4c36f47b0f71'],53,,,,,,,,,,,,,,,,,,Lille,143,00:04:53.617,Pass,
,,,,,,,,,,,,,,,,,,2.57587,,,,,,,,,,,0185e5ae-0aba-45f0-9241-751bced82aa4,1923,,,"[53.2, 45.2]",3901212,49,,,,,0.6429511,,Right Foot,,,"[82.3, 67.0]",,Ground Pass,,36.360004,,,,,Éderzito António Macedo Lopes,15996.0,,,,,,2,Regular Play,Florent Balmont,3211.0,Right Center Midfield,113,Lille,143,['20cd25e7-6c16-4958-abab-72f8a3c4b8f9'],58,,,,,,,,,,,,,,,,,,Lille,143,00:04:58.730,Pass,
,,,,,,,,,,,,,,,,,,1.03615,,,,,,,,,,,efca42fa-8c61-4255-83e5-150313a799e7,1927,,,"[82.5, 67.2]",3901212,50,,,,,-2.8927605,,Right Foot,,,"[70.3, 64.1]",,Ground Pass,,12.587692,,,,,Florent Balmont,3211.0,,,,,,2,Regular Play,Éderzito António Macedo Lopes,15996.0,Center Forward,113,Lille,143,"['38b06dca-0525-49b6-bf33-7812cce7d3f8', 'ed89c3ca-1bd3-4385-9f26-d3553c17f012']",4,,,,,,,,,,,,,,,,,,Lille,143,00:05:04.013,Pass,True
,,,,,,,,,,,,,,,,,,0.983133,,,,,,,,,,,1bfed33f-1f0e-4a3d-b4d0-367846457d51,1929,,,"[70.3, 64.1]",3901212,50,,,,,1.1841475,,Right Foot,,,"[76.0, 78.1]",,Ground Pass,,15.115886,,,,,Sébastien Corchia,6716.0,,,,,,2,Regular Play,Florent Balmont,3211.0,Right Center Midfield,113,Lille,143,['cbb178fd-49fe-4843-b5d0-ba1f2628c1e4'],5,,,,,,,,,,,,,,,,,,Lille,143,00:05:05.050,Pass,
,,,,,,,,,,,,,,,,,,0.697479,,,,,,,,,,,53e26e72-0b5a-416b-9355-f8b2a9b2f6d4,1932,,,"[83.0, 78.1]",3901212,50,,,,,-1.0743736,,Right Foot,,,"[89.5, 66.1]",,Ground Pass,,13.647344,,,Incomplete,,Éderzito António Macedo Lopes,15996.0,,,,,,2,Regular Play,Sébastien Corchia,6716.0,Right Back,113,Lille,143,"['08816024-25a5-4434-a4cb-3000c560c606', '7cc2bc31-addb-4eda-88b8-4c7de0e536ab']",8,,,,,,,,,,,,,,,,,,Lille,143,00:05:08.704,Pass,
,,,,,,,,,,,,,,,,,,1.071483,,,,,,,,,,,2177a5f3-e541-48a2-896b-ff3e5869c36a,1936,,,"[36.5, 14.9]",3901212,50,,,,,0.98830837,,Right Foot,,,"[44.8, 27.5]",,Ground Pass,,15.088075,,,,,Jérémy Toulalan,3406.0,,,,,,2,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,114,AS Monaco,129,['6c5e7e95-d22f-485c-9fca-9464157a0bcd'],11,,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:11.458,Pass,
,,,,,,,,,,,,,,,,,,0.856619,,,,,,,,,,,86f34789-ad20-40a4-944e-908889d64795,1939,,,"[49.8, 28.6]",3901212,50,,,,,-0.2841339,,Right Foot,,,"[61.1, 25.3]",,Ground Pass,,11.772,,,,,Vágner Silva de Souza,18953.0,,,,,,2,Regular Play,Jérémy Toulalan,3406.0,Left Defensive Midfield,114,AS Monaco,129,['0361f910-2c7b-44ed-8768-6b31f45a789c'],14,,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:14.063,Pass,
,,,,,,,,,,,,,,,,,,0.873966,,,,,,,,,,,71d4c2e5-d866-431c-b919-aa18fcd5bfd4,1942,,,"[59.3, 25.3]",3901212,50,,,,,-1.7566602,,Right Foot,,,"[57.1, 13.6]",,Ground Pass,,11.905041,,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,2,Regular Play,Vágner Silva de Souza,18953.0,Center Forward,114,AS Monaco,129,['f7384061-36a5-41ce-aa16-08d988781540'],15,,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:15.100,Pass,
,,,,,,,,,,,,,,,,,,0.737358,,,,,,,,,,,ecf4af41-c273-4ce1-be09-85bd9bff704d,1945,,,"[57.1, 13.6]",3901212,50,,,,,-1.0552473,,Right Foot,,,"[63.9, 1.6]",,Ground Pass,,13.792751,,,,,Thomas Lemar,3245.0,,,,,,2,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,114,AS Monaco,129,['d139a441-a07b-4c8c-bf32-b89b7c75a2ae'],16,,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:16.424,Pass,
,,,,,,,,,,,,,,,,,,0.900418,,,,,,,,,,,ba8cfc4d-c62e-4be8-a227-22679d073fc1,1948,,,"[74.1, 10.3]",3901212,50,,,,,0.68461716,,Left Foot,,,"[83.9, 18.3]",,Ground Pass,,12.650692,,,,,Vágner Silva de Souza,18953.0,,,,,,2,Regular Play,Thomas Lemar,3245.0,Left Wing,114,AS Monaco,129,['d843c507-fc93-44c9-a81f-8f691e4e818c'],20,,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:20.699,Pass,
,,,,,,,,,,,,,,,,,,1.088697,,,,,,,,,,,7c5b5e22-f307-44bb-9571-7596256f5e1e,1951,,,"[83.9, 18.3]",3901212,50,,,,,0.0,,Right Foot,,,"[83.9, 18.3]",,Ground Pass,,0.0,,,,,Fábio Henrique Tavares,3247.0,,,,,,2,Regular Play,Vágner Silva de Souza,18953.0,Center Forward,114,AS Monaco,129,['d2ec2c48-0c1c-4bad-9a99-86bc7a4eeb21'],23,,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:23.451,Pass,
,,,,,,,,,,,,,,,,,,1.88769,,,,,,,,,,,609a81be-3cff-4ac9-8a01-fad5f2cc0b80,1955,,,"[71.9, 29.0]",3901212,50,,,,,1.5201484,,Right Foot,,,"[73.0, 50.7]",,Ground Pass,,21.727861,,,,,Andrea Raggi,3374.0,,,,,,2,Regular Play,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,114,AS Monaco,129,"['3fa81b2f-46f5-480d-a535-9d5d9d9e4bf1', 'bb119ce6-dcdf-4646-a2c6-311bb6520aab']",25,,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:25.595,Pass,True
,,,,,,,,,,,,,,,,,,0.613093,,,,,,,,,,,8f2acffa-272b-495b-a04e-dd260fd1f35c,1958,,,"[73.0, 50.7]",3901212,50,,,,,-0.058755822,,Right Foot,,,"[79.8, 50.3]",,Ground Pass,,6.8117547,,,,,Nabil Dirar,5727.0,,,,,,2,Regular Play,Andrea Raggi,3374.0,Right Center Back,114,AS Monaco,129,['61a9a84a-eb97-4dff-be56-60be639e9e1f'],27,,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:27.806,Pass,
,,,,,,,,,,,,,,,,,,1.503148,,,,,,,,,,,ecbf5e2f-3917-43e5-9c79-c0471ec90c38,1961,,,"[79.8, 52.0]",3901212,50,,,,,1.1588585,,Right Foot,,,"[89.5, 74.2]",,Low Pass,,24.226639,,,,,Jemerson de Jesus Nascimento,3217.0,,,,,,2,Regular Play,Nabil Dirar,5727.0,Right Wing,114,AS Monaco,129,['52597f94-c216-4f35-9862-afb7670a7fe9'],29,,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:29.951,Pass,
,,,,,,,,,,,,,,,,,,1.851774,,,,,,,,,,,3ebc0f3a-fb8f-42f9-be71-9c497dd8d847,1964,,,"[93.0, 73.4]",3901212,50,,,,,-0.9911969,,Right Foot,True,,"[116.5, 37.5]",,High Pass,,42.907574,,,Incomplete,,,,,,,,,2,Regular Play,Jemerson de Jesus Nascimento,3217.0,Right Back,114,AS Monaco,129,['6db03916-9e08-46f1-b8f3-2892e6f61c4f'],33,,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:33.487,Pass,
,,,,,,,,,,,,,,,,,,1.936514,,,,,,,,,,,70cf617c-6693-4cd6-82da-e5567fe5f01e,1967,,,"[9.0, 39.6]",3901212,50,,,,,0.18195151,,Drop Kick,,,"[67.7, 50.4]",,High Pass,,59.685257,,,,,Éderzito António Macedo Lopes,15996.0,,,,,,2,Regular Play,Vincent Enyeama,40484.0,Goalkeeper,115,Lille,143,['b0902d7b-e4a7-4fa8-bd41-9a10625381c5'],45,,,,,,,,,,,,,,,,,,Lille,143,00:05:45.667,Pass,
,,,,,,,,,,,,,,,,,,0.734837,,,,,,,,,,,bfa648b7-19dc-403b-8add-2000c852fdb6,1971,,,"[68.2, 46.3]",3901212,50,,,,,-1.822012,,Right Foot,,,"[65.3, 35.0]",,Ground Pass,,11.66619,,,,,Mounir Obbadi,40697.0,,,,,,2,Regular Play,Éderzito António Macedo Lopes,15996.0,Center Forward,115,Lille,143,['1637f96f-5e80-45f7-bd4e-390aafcd88b5'],49,,,,,,,,,,,,,,,,,,Lille,143,00:05:49.617,Pass,
,,,,,,,,,,,,,,,,,,1.871054,,,,,,,,,,,11f82fd2-0794-42ec-a091-424a9c0f8b62,1974,,,"[65.3, 35.0]",3901212,50,,,,,-1.2629017,,Right Foot,,,"[73.6, 8.9]",,Ground Pass,,27.387953,,,,,Sofiane Boufal,3625.0,,,,,,2,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,115,Lille,143,['0f913543-0516-43e0-9fea-20400339c64e'],51,,,,,,,,,,,,,,,,,,Lille,143,00:05:51.275,Pass,
,,,,,,,,,,,,,,,,,,1.755516,,,,,,,,,,,39882613-1e01-4670-b89c-53c0ceb60af0,1977,,,"[89.5, 19.8]",3901212,50,,,,,0.42350006,,Right Foot,,,"[108.8, 28.5]",,Ground Pass,,21.170261,,,Pass Offside,,Djibril Sidibé,3446.0,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Wing,115,Lille,143,['4b0f52e6-4377-44a0-bc6b-0a9749d0c1fc'],56,,,,,,,,,,,,,,,,,,Lille,143,00:05:56.176,Pass,
,,,,,,,,,,,,,,,,,,1.568442,,,,,,,,,,,73155041-8c5c-4397-9e65-bf6334b117b6,1979,,,"[11.3, 51.6]",3901212,51,,True,,,0.63040143,,Right Foot,,,"[22.4, 59.7]",,Ground Pass,,13.7411785,,,,,Jemerson de Jesus Nascimento,3217.0,,,,,Free Kick,2,From Free Kick,Danijel Subašić,3444.0,Goalkeeper,116,AS Monaco,129,['179f67ed-3153-4507-a13e-e3bc4c9f58b9'],16,,,,,,,,,,,,,,,,,,AS Monaco,129,00:06:16.256,Pass,
,,,,,,,,,,,,,,,,,,0.948898,,,,,,,,,,,88efa24c-0549-42c0-8147-6020794c4ef8,1981,,,"[27.8, 64.2]",3901212,51,,,,,-1.1950443,,Right Foot,,,"[32.1, 53.3]",,Ground Pass,,11.717508,,,,,Jérémy Toulalan,3406.0,,,,,,2,From Free Kick,Jemerson de Jesus Nascimento,3217.0,Right Back,116,AS Monaco,129,['7ddbed9e-2e9b-4aae-a1bd-186bf95f9a12'],18,,,,,,,,,,,,,,,,,,AS Monaco,129,00:06:18.469,Pass,
,,,,,,,,,,,,,,,,,,1.719985,,,,,,,,,,,ff5522e3-511c-457b-b0eb-45b6c7181b8a,1984,,,"[29.3, 51.4]",3901212,51,,,,,-1.6511598,,Right Foot,,,"[26.9, 21.6]",,Ground Pass,,29.896488,,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,2,From Free Kick,Jérémy Toulalan,3406.0,Left Defensive Midfield,116,AS Monaco,129,['45709cd6-e02f-4543-89e4-4ca8534bc600'],20,,,,,,,,,,,,,,,,,,AS Monaco,129,00:06:20.895,Pass,
,,,,,,,,,,,,,,,,,,1.535149,,,,,,,,,,,b86e7846-4153-42ef-8138-51d9a53215ab,1987,,,"[31.3, 17.7]",3901212,51,,,,,-0.5470499,,Right Foot,,,"[55.6, 2.9]",,Ground Pass,,28.45224,,,,,Elderson Uwa Echiejile,27558.0,,,,,,2,From Free Kick,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,116,AS Monaco,129,['84ae71ab-22f2-4edc-a8e3-f09e62c8e05b'],24,,,,,,,,,,,,,,,,,,AS Monaco,129,00:06:24.562,Pass,
