50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.76817,,,,,,,,,,,,4b4ad928-a192-43bb-9260-aba2244f2de0,1931,,"[67.0, 38.3]",3901178,47,,,,,2.107707,,Left Foot,,,,"[62.0, 46.7]",,Ground Pass,,9.775479,,,,Rémy Cabella,3420.0,,,,,,,2,From Throw In,Michy Batshuayi Tunga,3457.0,Center Forward,114,Marseille,147,"['3b9feba9-5bb2-40e7-b271-e90fbcb3eb0d', '3fc2fafe-995a-4c7a-9af8-c72d6364ec5a']",21,,,,,,,,,,,,,,,,,Marseille,147,00:02:21.058,Pass,True
,,,,,,,,,,,,,,,,0.656596,,,,,,,,,,,,1ab95cb6-33f5-4d78-b7ac-6efae6823071,1934,,"[61.3, 45.8]",3901178,47,,,,,-1.5707964,,Left Foot,,,,"[61.3, 37.9]",,Ground Pass,,7.9,,,,Lucas Silva Borges,25199.0,,,,,,,2,From Throw In,Rémy Cabella,3420.0,Center Attacking Midfield,114,Marseille,147,['fa053e76-4695-488d-806d-344a78f4542e'],22,,,,,,,,,,,,,,,,,Marseille,147,00:02:22.710,Pass,
,,,,,,,,,,,,,,,,2.325035,,,,,,,,,,,,37eade08-8bd2-4e95-a47e-231ea100e672,1937,,"[61.3, 37.9]",3901178,47,,,,,1.41462,,Right Foot,,,,"[67.0, 74.1]",,Low Pass,,36.646008,,,,Mauricio Aníbal Isla Isla,18874.0,,,,,,,2,From Throw In,Lucas Silva Borges,25199.0,Right Defensive Midfield,114,Marseille,147,['35298809-6b5e-43d7-aa40-7fb5a069bdd0'],23,,,,,,,,,,,,,,,,,Marseille,147,00:02:23.447,Pass,
,,,,,,,,,,,,,,,,0.87834,,,,,,,,,,,,db38bdcc-e1d7-43af-9f9b-e04415000be9,1940,,"[64.8, 75.0]",3901178,47,,,,,-0.5088842,,Right Foot,,,,"[74.3, 69.7]",,Ground Pass,,10.878419,,,,Florian Thauvin,3254.0,,,,,,,2,From Throw In,Mauricio Aníbal Isla Isla,18874.0,Right Back,114,Marseille,147,['67b1e826-3a4c-492b-9743-263dba215d84'],27,,,,,,,,,,,,,,,,,Marseille,147,00:02:27.737,Pass,
,,,,,,,,,,,,,,,,0.866472,,,,,,,,,,,,a098d806-39e5-4956-9256-95e9f0033433,1942,,"[71.9, 68.3]",3901178,47,,True,,,2.479745,,Left Foot,,,,"[63.3, 75.0]",,Ground Pass,,10.9018345,,,,Mauricio Aníbal Isla Isla,18874.0,,,,,,,2,From Throw In,Florian Thauvin,3254.0,Right Wing,114,Marseille,147,['bd584279-0bc2-4c2a-b1c4-79eb91ffd389'],28,,,,,,,,,,,,,,,,,Marseille,147,00:02:28.695,Pass,
,,,,,,,,,,,,,,,,0.864269,,,,,,,,,,,,a444293f-cab9-4cdd-b2ac-e0e0e1849c79,1944,,"[62.2, 77.0]",3901178,47,,,,,-1.1205708,,Right Foot,,,,"[68.0, 65.0]",,Ground Pass,,13.328166,,,,Rémy Cabella,3420.0,,,,,,,2,From Throw In,Mauricio Aníbal Isla Isla,18874.0,Right Back,114,Marseille,147,['aeae1cc3-35dd-45ab-863f-fdb8c111e29b'],30,,,,,,,,,,,,,,,,,Marseille,147,00:02:30.401,Pass,
,,,,,,,,,,,,,,,,0.64573,,,,,,,,,,,,877a66eb-20cc-4bb2-b00a-6b37d2647106,1948,,"[67.0, 56.2]",3901178,47,,,,,-2.077895,,Right Foot,,,,"[63.5, 49.9]",,Ground Pass,,7.206941,,,,Lucas Silva Borges,25199.0,,,,,,,2,From Throw In,Rémy Cabella,3420.0,Center Attacking Midfield,114,Marseille,147,"['052fe339-1f1e-4e1a-9377-7d3d2176b9c0', 'edf7d6d8-3d1a-41ce-89f8-6bb099c26eed']",32,,,,,,,,,,,,,,,,,Marseille,147,00:02:32.043,Pass,True
,,,,,,,,,,,,,,,,0.810032,,,,,,,,,,,,862cff11-284b-4c97-9210-08c06c8ca5a6,1951,,"[63.5, 49.9]",3901178,47,,,,,-0.4154921,,Right Foot,,,,"[73.7, 45.4]",,Ground Pass,,11.148542,,,,Michy Batshuayi Tunga,3457.0,,,,,,,2,From Throw In,Lucas Silva Borges,25199.0,Right Defensive Midfield,114,Marseille,147,['afe482fd-61d1-4469-823f-e5b65cf85558'],32,,,,,,,,,,,,,,,,,Marseille,147,00:02:32.769,Pass,
,,,,,,,,,,,,,,,,0.581964,,,,,,,,,,,,993daa57-b7e5-402a-b10a-e864db8897ff,1954,,"[74.5, 45.2]",3901178,47,,,,,0.99945885,,Right Foot,,,,"[79.0, 52.2]",,Ground Pass,,8.321658,,Incomplete,,Rémy Cabella,3420.0,,,,,,,2,From Throw In,Michy Batshuayi Tunga,3457.0,Center Forward,114,Marseille,147,"['6bb58ea9-c7ba-4cc6-a49f-981f81ee8741', '93c024c5-1e22-4a99-884c-f779922c26f6']",33,,,,,,,,,,,,,,,,,Marseille,147,00:02:33.619,Pass,
,,,,,,,,,,,,,,,,0.126808,,,,,,,,,,,,93c024c5-1e22-4a99-884c-f779922c26f6,1956,,"[41.1, 27.9]",3901178,47,,,,,-0.27829966,,Left Foot,,,,"[44.6, 26.9]",,Ground Pass,,3.640055,,Incomplete,,Walid Mesloub,7766.0,,,,,,Recovery,2,From Throw In,Zargo Touré,7211.0,Left Center Back,114,Marseille,147,"['10fa59ba-eff2-493b-9b68-490f65be7588', '993daa57-b7e5-402a-b10a-e864db8897ff', 'a0b8d4fb-f8e1-41e5-942d-34844e05fcfd']",34,,,,,,,,,,,,,,,,,Lorient,165,00:02:34.201,Pass,
,,,,,,,,,,,,,,,,2.345269,,,,,,,,,,,,52cfd86a-6c0a-47f2-b771-a90efde8a21c,1961,,"[90.4, 55.2]",3901178,47,,,,,0.45599958,,Right Foot,,,,"[111.4, 65.5]",,Ground Pass,,23.389956,,,,Florian Thauvin,3254.0,,,,,,,2,From Throw In,Rémy Cabella,3420.0,Center Attacking Midfield,114,Marseille,147,['6a2e96e8-11d0-4eb6-abd5-8804280f6edf'],36,,,,,,,,,,,,,,,,,Marseille,147,00:02:36.659,Pass,
,,,,,,,,,,,,,,,,1.456097,,,,,,,,,,,,f7b29a19-3265-40ef-9f86-ea1b997e2cce,1964,,"[111.4, 65.5]",3901178,47,,,,,-1.6551031,,Right Foot,True,,,"[109.0, 37.1]",,High Pass,,28.501228,,Incomplete,,,,,,,,,,2,From Throw In,Florian Thauvin,3254.0,Right Wing,114,Marseille,147,['e78ee673-a1e3-40ff-b7c1-a9d56f5d7746'],39,,,,,,,,,,,,,,,,,Marseille,147,00:02:39.085,Pass,
,,,,,,,,,,,,,,,,2.148766,,,,,,,,,,,,5687271c-f75e-48d2-a043-ce3aa89fbeab,1969,,"[16.0, 40.6]",3901178,47,,,,,-0.69473827,,Left Foot,,,,"[35.8, 24.1]",,High Pass,,25.773825,,,,Maxime Barthelmé,7567.0,,,,,,,2,Regular Play,Jimmy Cabot,7336.0,Right Midfield,115,Lorient,165,['9389897e-021c-4489-a1df-7ae84bb03b51'],44,,,,,,,,,,,,,,,,,Lorient,165,00:02:44.653,Pass,
,,,,,,,,,,,,,,,,1.980061,,,,,,,,,,,,b971c434-0099-4999-9e71-d6c0096296b0,1971,,"[35.8, 24.1]",3901178,47,,,,,0.07224248,,Head,,,,"[51.0, 25.2]",,High Pass,,15.239751,,,,Abdul Majeed Waris,7615.0,,,,,,,2,Regular Play,Maxime Barthelmé,7567.0,Left Midfield,115,Lorient,165,['12b839dc-afdb-47ab-bfb1-bc810810abcc'],46,,,,,,,,,,,,,,,,,Lorient,165,00:02:46.842,Pass,
,,,,,,,,,,,,,,,,0.853628,,,,,,,,,,,,05c49a2d-08f0-4e59-af99-54f56b61756a,1979,,"[49.6, 19.6]",3901178,47,,,,,2.3961732,,Right Foot,,,,"[45.7, 23.2]",,Low Pass,,5.307542,,,,Walid Mesloub,7766.0,,,,,,Recovery,2,Regular Play,Abdul Majeed Waris,7615.0,Right Center Forward,115,Lorient,165,"['1a5ad2aa-3e61-47a7-8d48-67129e98b5c0', 'f25bb261-f7e3-4b3e-bc18-a23e5312d87b']",51,,,,,,,,,,,,,,,,,Lorient,165,00:02:51.673,Pass,True
,,,,,,,,,,,,,,,,2.356037,,,,,,,,,,,,3904e696-09d8-466e-a30a-1d3946bc9593,1983,,"[46.0, 25.2]",3901178,47,,,,,-0.4377215,,Right Foot,,,,"[71.0, 13.5]",,High Pass,,27.602354,,,,Maxime Barthelmé,7567.0,,,,,,,2,Regular Play,Walid Mesloub,7766.0,Left Defensive Midfield,115,Lorient,165,['69783a1c-334c-4bc0-89f7-a059a84fc1e0'],52,,,,,,,,,,,,,,,,,Lorient,165,00:02:52.686,Pass,
,,,,,,,,,,,,,,,,2.590286,,,,,,,,,,,,f3b22553-9050-4538-bdc8-1df99eb4ad4e,1989,,"[72.2, 6.2]",3901178,48,,True,,,2.6845968,,Left Foot,,,,"[54.1, 15.1]",,Ground Pass,,20.169779,,,,Zargo Touré,7211.0,,,,,,Free Kick,2,From Free Kick,Walid Mesloub,7766.0,Left Defensive Midfield,116,Lorient,165,['a826410f-325b-4da8-9e8c-5a65ec32ab0f'],27,,,,,,,,,,,,,,,,,Lorient,165,00:03:27.522,Pass,
,,,,,,,,,,,,,,,,0.598232,,,,,,,,,,,,baf9f7c3-417d-4980-98dc-aa8522d4a0a3,1991,,"[57.7, 17.9]",3901178,48,,,,,-0.6045986,,Right Foot,,,,"[63.2, 14.1]",,Ground Pass,,6.685058,,,,Walid Mesloub,7766.0,,,,,,,2,From Free Kick,Zargo Touré,7211.0,Left Center Back,116,Lorient,165,['f89b5b2d-e12f-4b33-98b1-85521e927d7d'],30,,,,,,,,,,,,,,,,,Lorient,165,00:03:30.228,Pass,
,,,,,,,,,,,,,,,,0.59456,,,,,,,,,,,,ba0660fc-214f-4146-b307-2e4575740a10,1995,,"[66.9, 14.3]",3901178,48,,,,,0.2845776,,Right Foot,,,,"[81.6, 18.6]",,Ground Pass,,15.316005,,Incomplete,,Benjamin Jeannot,3552.0,,,,,,,2,From Free Kick,Walid Mesloub,7766.0,Left Defensive Midfield,116,Lorient,165,"['0d9f2def-ada8-4828-9ebf-e488be274765', '7d581ef8-69a7-4b38-800f-c1837cdc0e93']",34,,,,,,,,,,,,,,,,,Lorient,165,00:03:34.738,Pass,
,,,,,,,,,,,,,,,,0.96947,,,,,,,,,,,,a3a2a84f-c91c-4331-a89f-2af218398193,1998,,"[83.5, 0.1]",3901178,48,,,,,1.104004,,,,,,"[89.9, 12.8]",,High Pass,,14.221462,,,,Maxime Barthelmé,7567.0,,,,,,Throw-in,2,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Back,117,Lorient,165,['01ce6592-792b-4f4d-ab20-df0e8b3d14c4'],43,,,,,,,,,,,,,,,,,Lorient,165,00:03:43.154,Pass,
,,,,,,,,,,,,,,,,1.19248,,,,,,,,,,,,ba4b55d9-fdd5-4be6-9b62-82559529eb16,2006,,"[36.8, 68.3]",3901178,48,,,,,-1.721372,,Right Foot,,,,"[34.6, 53.8]",,Ground Pass,,14.665947,,,,Lucas Silva Borges,25199.0,,,,,,,2,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,118,Marseille,147,['c9da07d9-26c2-46c1-8bae-74438d00f9c8'],46,,,,,,,,,,,,,,,,,Marseille,147,00:03:46.874,Pass,
,,,,,,,,,,,,,,,,0.862598,,,,,,,,,,,,888051f1-24bf-45ae-ac8f-9d084a11de1e,2009,,"[41.7, 49.6]",3901178,48,,,,,-1.1575791,,Right Foot,,,,"[47.4, 36.6]",,Ground Pass,,14.194717,,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,,2,Regular Play,Lucas Silva Borges,25199.0,Right Defensive Midfield,118,Marseille,147,['83abcb66-adfe-4981-b9e1-c11e44871101'],49,,,,,,,,,,,,,,,,,Marseille,147,00:03:49.749,Pass,
,,,,,,,,,,,,,,,,0.872751,,,,,,,,,,,,2b5d686a-79e5-4ae0-9e57-f19780cb933a,2013,,"[47.2, 26.5]",3901178,48,,,,,-1.4392081,,Right Foot,,,,"[49.9, 6.1]",,Ground Pass,,20.5779,,,,Javier Manquillo Gaitán,3075.0,,,,,,,2,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,118,Marseille,147,"['7aa828d8-e056-4768-a635-d013bca6e883', 'ab4a991c-8f02-477c-b358-139f18262fff']",52,,,,,,,,,,,,,,,,,Marseille,147,00:03:52.794,Pass,True
,,,,,,,,,,,,,,,,2.478188,,,,,,,,,,,,f22672fa-61b9-4a62-9637-b42ac27a6e43,2016,,"[57.6, 9.6]",3901178,49,,,,,-0.24239135,,Right Foot,,,,"[94.0, 0.6]",,Ground Pass,,37.49613,,Out,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,,2,Regular Play,Javier Manquillo Gaitán,3075.0,Left Back,118,Marseille,147,['77bee8d9-4cd6-430f-81fd-46f18ab225b7'],0,,,,,,,,,,,,,,,,,Marseille,147,00:04:00.338,Pass,
,,,,,,,,,,,,,,,,0.851971,,,,,,,,,,,,bb2ccf29-63fc-474f-8a7b-1e84ad1c86a3,2018,,"[28.6, 80.0]",3901178,49,,,,,-1.0112098,,,,,,"[34.3, 70.9]",,Low Pass,,10.737783,,,,Didier Ndong Ibrahim,22587.0,,,,,,Throw-in,2,From Throw In,Lamine Gassama,6335.0,Right Back,119,Lorient,165,['a14c7cb7-2298-4712-a5dd-4e9679e60fb8'],8,,,,,,,,,,,,,,,,,Lorient,165,00:04:08.876,Pass,
,,,,,,,,,,,,,,,,0.860153,,,,,,,,,,,,78e643d6-bced-46dd-bde8-0c17e655aac0,2021,,"[34.3, 70.9]",3901178,49,,,,,2.2943265,,Right Foot,,,,"[29.0, 76.9]",,Ground Pass,,8.005623,,,,Lamine Gassama,6335.0,,,,,,,2,From Throw In,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,119,Lorient,165,['cdf2f71d-804d-4046-a54f-b47f0760a963'],10,,,,,,,,,,,,,,,,,Lorient,165,00:04:10.044,Pass,
,,,,,,,,,,,,,,,,0.71622,,,,,,,,,,,,23be6f1b-3829-4976-b997-080a58a73f69,2024,,"[27.4, 78.9]",3901178,49,,,,,-0.97976345,,Right Foot,,,,"[32.5, 71.3]",,Ground Pass,,9.1525955,,,,Didier Ndong Ibrahim,22587.0,,,,,,,2,From Throw In,Lamine Gassama,6335.0,Right Back,119,Lorient,165,['dfe7d402-9417-4735-9f6c-53f35640a2d3'],11,,,,,,,,,,,,,,,,,Lorient,165,00:04:11.929,Pass,
,,,,,,,,,,,,,,,,0.938818,,,,,,,,,,,,efa43a71-f354-4bd2-ac31-ea51ac75c1d8,2028,,"[84.5, 14.7]",3901178,49,,,,,0.38050637,,Right Foot,,,,"[92.5, 17.9]",,Low Pass,,8.616263,,,,Michy Batshuayi Tunga,3457.0,,,,,,Recovery,2,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,120,Marseille,147,['cde5d0c3-2bfe-48f1-91ce-887d33949f48'],13,,,,,,,,,,,,,,,,,Marseille,147,00:04:13.259,Pass,
,,,,,,,,,,,,,,,,1.522319,,,,,,,,,,,,7fe4df86-43a5-4fe8-a223-2304817a1a7f,2032,,"[90.0, 24.2]",3901178,49,,,,,2.2712927,,Right Foot,,,,"[81.4, 34.4]",,Ground Pass,,13.341664,,,,Lucas Silva Borges,25199.0,,,,,,,2,Regular Play,Michy Batshuayi Tunga,3457.0,Center Forward,120,Marseille,147,"['479e801c-dd23-4ccd-8774-98ab0c1f75db', 'dd615e7d-2f56-4693-a9da-4c8f172dd192']",17,,,,,,,,,,,,,,,,,Marseille,147,00:04:17.039,Pass,True
,,,,,,,,,,,,,,,,2.186797,,,,,,,,,,,,c1692435-845c-46e8-9b00-4ffb82b74a96,2035,,"[81.4, 34.4]",3901178,49,,,,,-1.04947,,Right Foot,,,,"[98.4, 4.8]",,Low Pass,,34.13444,,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,,2,Regular Play,Lucas Silva Borges,25199.0,Right Defensive Midfield,120,Marseille,147,['0cf4e9ad-b95c-425a-b448-3eaab9159370'],18,,,,,,,,,,,,,,,,,Marseille,147,00:04:18.601,Pass,
,,,,,,,,,,,,,,,,0.08324,,,,,,,,,,,,7bb40f3c-ae62-477c-bad4-13f5c9ffc2ab,2038,,"[108.6, 5.3]",3901178,49,,,,,1.2722974,,Left Foot,,,,"[109.8, 9.2]",,High Pass,,4.080441,,Incomplete,,,,,,,,,,2,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,120,Marseille,147,['65d473c7-7f53-4e07-8be9-aa34332849b8'],22,,,,,,,,,,,,,,,,,Marseille,147,00:04:22.393,Pass,
,,,,,,,,,,,,,,,,1.806237,,,,,,,,,,,,0cb9229d-a5f4-4522-aca8-12d2018705a7,2041,,"[31.9, 59.4]",3901178,49,,,,,2.920764,,Head,,,,"[22.1, 61.6]",,High Pass,,10.043903,,,,Lamine Gassama,6335.0,,,,,,Recovery,2,Regular Play,Jimmy Cabot,7336.0,Right Midfield,121,Lorient,165,['92c54c9c-7bf7-4986-b4ad-ac9b12e3c03a'],25,,,,,,,,,,,,,,,,,Lorient,165,00:04:25.540,Pass,
,,,,,,,,,,,,,,,,1.003552,,,,,,,,,,,,56322f59-005b-465e-adef-075708ccc185,2045,,"[26.6, 62.0]",3901178,49,,,,,0.87919873,,Right Foot,,,,"[39.6, 77.7]",,Ground Pass,,20.383572,,,,Jimmy Cabot,7336.0,,,,,,,2,Regular Play,Lamine Gassama,6335.0,Right Back,121,Lorient,165,['fb33d9f3-827c-4e18-a481-ca3f72260232'],28,,,,,,,,,,,,,,,,,Lorient,165,00:04:28.178,Pass,
,,,,,,,,,,,,,,,,1.787314,,,,,,,,,,,,ea922056-afce-4938-860c-de7bd9f788a2,2049,,"[30.5, 77.5]",3901178,49,,,,,-2.4414377,,Left Foot,,,,"[7.0, 57.7]",,Ground Pass,,30.729301,,,,Benjamin Lecomte,3008.0,,,,,,,2,Regular Play,Jimmy Cabot,7336.0,Right Midfield,121,Lorient,165,['d8a2a939-e145-4495-8bae-aa43a819d985'],34,,,,,,,,,,,,,,,,,Lorient,165,00:04:34.093,Pass,
,,,,,,,,,,,,,,,,4.111309,,,,,,,,,,,,42152119-0782-4481-933b-930a40adf06e,2052,,"[6.4, 57.7]",3901178,49,,,,,0.5027397,,Right Foot,,,,"[43.5, 78.1]",,High Pass,,42.338753,,Incomplete,,,,,,,,,,2,Regular Play,Benjamin Lecomte,3008.0,Goalkeeper,121,Lorient,165,['817697a1-5537-4d16-b2f6-e8821debec1b'],36,,,,,,,,,,,,,,,,,Lorient,165,00:04:36.132,Pass,
,,,,,,,,,,,,,,,,1.998894,,,,,,,,,,,,817697a1-5537-4d16-b2f6-e8821debec1b,2053,,"[76.6, 2.0]",3901178,49,,,,,1.1476992,,Head,,,,"[84.3, 19.1]",,High Pass,,18.753666,,Incomplete,,Rémy Cabella,3420.0,,,,,,Recovery,2,Regular Play,Javier Manquillo Gaitán,3075.0,Left Back,121,Lorient,165,"['0903c5d5-bc1d-4854-80b1-6ef8d72406dc', '3a5930f0-7b41-4a85-babf-d35d846fce2a', '42152119-0782-4481-933b-930a40adf06e']",40,,,,,,,,,,,,,,,,,Marseille,147,00:04:40.244,Pass,
,,,,,,,,,,,,,,,,1.366163,,,,,,,,,,,,3a5930f0-7b41-4a85-babf-d35d846fce2a,2056,,"[35.8, 61.0]",3901178,49,,,,True,-2.379446,,,,,,"[27.0, 52.6]",,Low Pass,,12.165525,,,,Zargo Touré,7211.0,,,,,,Recovery,2,Regular Play,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,121,Lorient,165,"['06ef6083-4bf2-4895-97ea-4e5244e2d8e8', '817697a1-5537-4d16-b2f6-e8821debec1b', '9169ac95-3e03-45b0-86cd-21d22f95fcd2']",42,,,,,,,,,,,,,,,,,Lorient,165,00:04:42.243,Pass,True
,,,,,,,,,,,,,,,,0.581446,,,,,,,,,,,,8fb226ed-a4cd-45ad-9094-24cb39152f51,2059,,"[32.3, 49.5]",3901178,49,,,,,0.039978687,,Left Foot,,,,"[42.3, 49.9]",,Ground Pass,,10.007997,,,,Walid Mesloub,7766.0,,,,,,,2,Regular Play,Zargo Touré,7211.0,Left Center Back,121,Lorient,165,['43971511-921e-4839-86fe-9472f52a782f'],44,,,,,,,,,,,,,,,,,Lorient,165,00:04:44.790,Pass,
,,,,,,,,,,,,,,,,0.788341,,,,,,,,,,,,604615e6-a24d-43df-9345-774ec34fa31a,2062,,"[42.0, 49.5]",3901178,49,,,,,2.429235,,Right Foot,,,,"[39.8, 51.4]",,Ground Pass,,2.9068885,,Incomplete,,Didier Ndong Ibrahim,22587.0,,,,,,,2,Regular Play,Walid Mesloub,7766.0,Left Defensive Midfield,121,Lorient,165,"['04fa5a9d-e56e-4834-a4e7-5a21c934d20c', '07bf9e31-d9a9-4d95-8ac4-6a4c702aace4']",45,,,,,,,,,,,,,,,,,Lorient,165,00:04:45.595,Pass,
,,,,,,,,,,,,,,,,1.207722,,,,,,,,,,,,1bdb59cd-b807-43c6-9758-3908ba7a28a4,2066,,"[84.3, 19.1]",3901178,49,,,,,-1.1046362,,Right Foot,,,,"[92.3, 3.2]",,Ground Pass,,17.799158,,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,,2,Regular Play,Lucas Silva Borges,25199.0,Right Defensive Midfield,121,Lorient,165,['784e1c8f-4246-4f1d-a2c1-f6439642b885'],48,,,,,,,,,,,,,,,,,Marseille,147,00:04:48.377,Pass,
,,,,,,,,,,,,,,,,1.367543,,,,,,,,,,,,501cd7a3-28d8-47ac-aded-998d9a32ca72,2071,,"[10.3, 80.0]",3901178,50,,,,,-2.0647378,,,,,,"[4.0, 68.3]",,Low Pass,,13.288341,,,,Lindsay Rose,7346.0,,,,,,Throw-in,2,From Throw In,Lamine Gassama,6335.0,Right Back,122,Lorient,165,['38a6e4db-e7b5-4cb2-9a90-fe882983cbf0'],5,,,,,,,,,,,,,,,,,Lorient,165,00:05:05.598,Pass,
,,,,,,,,,,,,,,,,2.996539,,,,,,,,,,,,1dce7a6b-0603-489f-90d4-012507092f30,2074,,"[10.5, 67.5]",3901178,50,,,,,-0.010790948,,Right Foot,,,,"[66.1, 66.9]",,High Pass,,55.603237,,Incomplete,,Benjamin Jeannot,3552.0,,,,,,,2,From Throw In,Lindsay Rose,7346.0,Right Center Back,122,Lorient,165,"['47e531cd-9f76-4fc0-8c76-76e748c8e121', 'aff72706-d240-4779-94e6-bd2c04425714']",9,,,,,,,,,,,,,,,,,Lorient,165,00:05:09.825,Pass,
,,,,,,,,,,,,,,,,1.599381,,,,,,,,,,,,47e531cd-9f76-4fc0-8c76-76e748c8e121,2076,,"[54.0, 13.2]",3901178,50,,,,,-1.1006129,,Head,,,,"[57.1, 7.1]",,High Pass,,6.842514,,Incomplete,,,,,,,,,Recovery,2,From Throw In,Karim Rekik,8572.0,Left Center Back,122,Lorient,165,"['1dce7a6b-0603-489f-90d4-012507092f30', 'a35130f8-a198-426f-813f-0cab8fa74a37']",12,,,,,,,,,,,,,,,,,Marseille,147,00:05:12.822,Pass,
,,,,,,,,,,,,,,,,0.571133,,,,,,,,,,,,a35130f8-a198-426f-813f-0cab8fa74a37,2077,,"[63.0, 73.0]",3901178,50,,,,,-0.5093011,,Head,,,,"[70.7, 68.7]",,Low Pass,,8.819297,,,,Benjamin Jeannot,3552.0,,,,,,Recovery,2,From Throw In,Jimmy Cabot,7336.0,Right Midfield,122,Lorient,165,"['47e531cd-9f76-4fc0-8c76-76e748c8e121', 'f1bc868e-96c7-498d-84e8-827883023ced']",14,,,,,,,,,,,,,,,,,Lorient,165,00:05:14.421,Pass,
,,,,,,,,,,,,,,,,0.451078,,,,,,,,,,,,9f263497-f626-4526-b29e-b3b865756082,2080,,"[70.7, 68.7]",3901178,50,,,,,1.7577755,,Right Foot,,,,"[70.0, 72.4]",,Low Pass,,3.765634,,,,Jimmy Cabot,7336.0,,,,,,,2,From Throw In,Benjamin Jeannot,3552.0,Left Center Forward,122,Lorient,165,['268ee1dc-690c-4856-aaff-37413f71c4e0'],15,,,,,,,,,,,,,,,,,Lorient,165,00:05:15.137,Pass,
,,,,,,,,,,,,,,,,0.863101,,,,,,,,,,,,adc9f228-2fbc-4694-b05c-3aa13f31e355,2084,,"[69.6, 72.8]",3901178,50,,,,,-0.9549264,,Left Foot,,,,"[74.2, 66.3]",,Low Pass,,7.9630394,,,,Benjamin Jeannot,3552.0,,,,,,,2,From Throw In,Jimmy Cabot,7336.0,Right Midfield,122,Lorient,165,"['3348a349-bb9e-4440-9d19-3d8c4969d884', 'a9d2674f-414c-4428-b0da-09f3e51b5342']",15,,,,,,,,,,,,,,,,,Lorient,165,00:05:15.628,Pass,True
,,,,,,,,,,,,,,,,1.928619,,,,,,,,,,,,42e3840a-38d6-4c60-81d2-331ffbd1d197,2092,,"[64.7, 54.1]",3901178,50,,,,,-1.6146278,,Left Foot,,,,"[63.2, 19.9]",,Ground Pass,,34.23288,,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,,2,From Throw In,Benjamin Jeannot,3552.0,Left Center Forward,122,Lorient,165,['28357252-80dd-4c80-bfef-84a5c206d17d'],20,,,,,,,,,,,,,,,,,Lorient,165,00:05:20.204,Pass,
,,,,,,,,,,,,,,,,0.675457,,,,,,,,,,,,6f7cd0e8-fc47-471c-b1a3-56cfe034687d,2095,,"[66.3, 12.0]",3901178,50,,,,,-0.9218008,,Left Foot,,,,"[72.9, 3.3]",,Ground Pass,,10.920165,,,,Maxime Barthelmé,7567.0,,,,,,,2,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Back,122,Lorient,165,['c766c100-222e-4f66-8fe0-ac7e5e7f1330'],23,,,,,,,,,,,,,,,,,Lorient,165,00:05:23.732,Pass,
,,,,,,,,,,,,,,,,0.988777,,,,,,,,,,,,c425de2c-9ad3-4e1e-b935-a1fa73dca4e1,2098,,"[88.3, 11.0]",3901178,50,,,,,0.65695786,,Left Foot,,,,"[103.6, 22.8]",,Ground Pass,,19.321749,,Pass Offside,,Benjamin Jeannot,3552.0,,,,,,,2,From Throw In,Maxime Barthelmé,7567.0,Left Midfield,122,Lorient,165,['3994f870-b5b3-4d0c-94b1-92fec02e487a'],27,,,,,,,,,,,,,,,,,Lorient,165,00:05:27.181,Pass,
