50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.694832,,,,,,,,,,,,,75825b99-5dd8-4104-b993-91005e4d8d5a,356,,,"[14.6, 44.8]",3900587,10,,,,,-0.04331158,,Left Foot,,,,"[76.9, 42.1]",,High Pass,,62.35848,,,Incomplete,Alexandre Lacazette,3451.0,,,,,,1,Regular Play,Anthony Lopes,2947.0,Goalkeeper,23,Saint-Étienne,135,"['84b3b829-271f-417c-a787-0fa8b2124cba', 'd7ee6c84-cbb6-42c0-94a6-b13745fd4ea4']",1,,,,,,,,,,,,,,,,,,Lyon,137,00:10:01.364,Pass,
,,,,,,,,,,,,,,,,,,2.519042,,,,,,,,,,,,,84b3b829-271f-417c-a787-0fa8b2124cba,358,,,"[43.2, 38.0]",3900587,10,,,,,-2.8163579,,Head,,,,"[17.4, 29.3]",,High Pass,,27.227375,,,,Stéphane Ruffier,4259.0,,,,,Recovery,1,Regular Play,Moustapha Bayal Sall,401468.0,Right Center Back,23,Saint-Étienne,135,"['5d9b06c0-9003-4420-b403-f5ab26d48962', '75825b99-5dd8-4104-b993-91005e4d8d5a']",4,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:10:04.059,Pass,
,,,,,,,,,,,,,,,,,,2.216221,,,,,,,,,,,,,6dcdc182-664f-4165-9b90-582cf6bfc90e,361,,,"[17.8, 28.4]",3900587,10,,,,,-1.3316461,,Right Foot,,,,"[24.7, 0.1]",,High Pass,,29.129023,,,Out,,,,,,,,1,Regular Play,Stéphane Ruffier,4259.0,Goalkeeper,23,Saint-Étienne,135,['2d6807e0-7a88-4ce3-8dd2-9034ff88c5ed'],6,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:10:06.578,Pass,True
,,,,,,,,,,,,,,,,,,0.859153,,,,,,,,,,,,,ea26948e-6b21-49d4-b066-2a60edade884,362,,,"[81.4, 80.0]",3900587,10,,,,,-0.54455173,,,,,,"[88.5, 75.7]",,Low Pass,,8.300602,,,,Rachid Ghezzal,3372.0,,,,,Throw-in,1,From Throw In,Christophe Jallet,4410.0,Right Back,24,Lyon,137,['b3e30bab-cb21-4c9f-b2c3-fc512fcb3059'],15,,,,,,,,,,,,,,,,,,Lyon,137,00:10:15.107,Pass,
,,,,,,,,,,,,,,,,,,1.107827,,,,,,,,,,,,,41ab91c7-c0f7-4a94-a935-3968fa3426d5,368,,,"[78.7, 70.9]",3900587,11,,,,,-0.6097383,,Right Foot,,,,"[105.9, 51.9]",,High Pass,,33.17891,,,Incomplete,,,,,,,Free Kick,1,From Free Kick,Clément Grenier,3361.0,Left Wing,25,Lyon,137,['88d94ef1-66f4-414c-8201-603df7ccbcce'],9,,,,,,,,,,,,,,,,,,Lyon,137,00:11:09.880,Pass,
,,,,,,,,,,,,,,,,,,1.635099,,,,,,,,,,,,,56ac50fd-ebd6-4e03-83ac-3c9a11f725c4,370,,,"[66.3, 54.4]",3900587,11,,,,,-1.457133,,Left Foot,,,,"[68.8, 32.5]",,Ground Pass,,22.042233,,,,Jérémy Morel,2983.0,,,,,Recovery,1,From Free Kick,Mapou Yanga-Mbiwa,4463.0,Right Center Back,25,Lyon,137,['a035d96e-e451-4e6e-a226-6e30b61ece6d'],13,,,,,,,,,,,,,,,,,,Lyon,137,00:11:13.943,Pass,
,,,,,,,,,,,,,,,,,,1.279155,,,,,,,,,,,,,e49ac10e-3c33-41a2-8049-090806d3efa6,373,,,"[70.5, 24.0]",3900587,11,,,,,-0.6478114,,Left Foot,,,,"[89.0, 10.0]",,Ground Pass,,23.200216,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Free Kick,Jérémy Morel,2983.0,Left Back,25,Lyon,137,['19c04091-56f0-417d-b2ce-ebaef6dc9668'],17,,,,,,,,,,,,,,,,,,Lyon,137,00:11:17.136,Pass,
,,,,,,,,,,,,,,,,,,1.032668,,,,,,,,,,,,,8abefdb6-ed9b-47a8-b423-6db725dc915d,377,,,"[85.8, 7.7]",3900587,11,,,,,2.9404657,,Left Foot,,,,"[65.2, 11.9]",,Ground Pass,,21.023796,,,,Jérémy Morel,2983.0,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,25,Lyon,137,"['1be9abd1-416a-40c7-b229-8534be898630', '333eadc6-e115-4b11-a68f-1b5e974f4034']",19,,,,,,,,,,,,,,,,,,Lyon,137,00:11:19.503,Pass,True
,,,,,,,,,,,,,,,,,,3.00664,,,,,,,,,,,,,eaf319f6-1500-40a3-ab88-7070598bfa88,380,,,"[56.0, 10.9]",3900587,11,,,,,2.6094995,,Left Foot,,,,"[20.5, 31.8]",,Ground Pass,,41.19539,,,,Anthony Lopes,2947.0,,,,,,1,From Free Kick,Jérémy Morel,2983.0,Left Back,25,Lyon,137,['6e96fbac-57e4-4c40-b102-2763320ceee7'],21,,,,,,,,,,,,,,,,,,Lyon,137,00:11:21.634,Pass,
,,,,,,,,,,,,,,,,,,1.407026,,,,,,,,,,,,,b70edf7d-ec0e-4aa3-98ae-d9b7de5f8f70,383,,,"[22.4, 31.3]",3900587,11,,,,,1.2627436,,Left Foot,,,,"[31.5, 59.9]",,Ground Pass,,30.01283,,,,Mapou Yanga-Mbiwa,4463.0,,,,,,1,From Free Kick,Anthony Lopes,2947.0,Goalkeeper,25,Lyon,137,['5dce3043-72b3-4dab-96ba-7e261c4f61e9'],28,,,,,,,,,,,,,,,,,,Lyon,137,00:11:28.199,Pass,
,,,,,,,,,,,,,,,,,,1.034809,,,,,,,,,,,,,846e8250-9287-434b-ac42-59c2a9c39d1f,386,,,"[34.7, 60.9]",3900587,11,,,,,0.43358147,,Right Foot,,,,"[45.5, 65.9]",,Ground Pass,,11.90126,,,,Jordan Ferri,3118.0,,,,,,1,From Free Kick,Mapou Yanga-Mbiwa,4463.0,Right Center Back,25,Lyon,137,['18773b72-5054-4f11-a798-5f518f2ec5b8'],31,,,,,,,,,,,,,,,,,,Lyon,137,00:11:31.364,Pass,
,,,,,,,,,,,,,,,,,,0.971145,,,,,,,,,,,,,73b350d1-67cf-43ca-87ff-56e57cfb46d5,389,,,"[46.2, 72.5]",3900587,11,,,,,-0.55958647,,Right Foot,,,,"[55.3, 66.8]",,Ground Pass,,10.737783,,,,Rachid Ghezzal,3372.0,,,,,,1,From Free Kick,Jordan Ferri,3118.0,Right Center Midfield,25,Lyon,137,['820a64b7-98bc-48b1-83b7-e7db8717d383'],33,,,,,,,,,,,,,,,,,,Lyon,137,00:11:33.686,Pass,
,,,,,,,,,,,,,,,,,,1.40085,,,,,,,,,,,,,444d172e-0865-4eec-ada2-68db64a2229b,392,,,"[55.3, 66.8]",3900587,11,,,,,-2.251998,,Left Foot,,,,"[41.6, 49.9]",,Ground Pass,,21.755459,,,,Maxime Gonalons,6982.0,,,,,,1,From Free Kick,Rachid Ghezzal,3372.0,Right Wing,25,Lyon,137,['e4e22aaf-320f-45d0-a75f-7dce4244247e'],34,,,,,,,,,,,,,,,,,,Lyon,137,00:11:34.675,Pass,
,,,,,,,,,,,,,,,,,,0.850928,,,,,,,,,,,,,1ade3eff-b533-43a5-b476-1f649d04c44c,395,,,"[41.8, 45.1]",3900587,11,,,,,-0.9555432,,Left Foot,,,,"[51.2, 31.8]",,Ground Pass,,16.286497,,,,Corentin Tolisso,5480.0,,,,,,1,From Free Kick,Maxime Gonalons,6982.0,Center Defensive Midfield,25,Lyon,137,['ad65b6d8-4a84-48a4-ac33-c2245f2f4d85'],37,,,,,,,,,,,,,,,,,,Lyon,137,00:11:37.167,Pass,
,,,,,,,,,,,,,,,,,,1.485599,,,,,,,,,,,,,60bcbf07-ceb7-4774-a13a-f844b46f358d,399,,,"[56.3, 27.4]",3900587,11,,,,,-0.86510116,,Right Foot,,,,"[70.7, 10.5]",,Ground Pass,,22.202929,,,,Jérémy Morel,2983.0,,,,,,1,From Free Kick,Corentin Tolisso,5480.0,Left Center Midfield,25,Lyon,137,['21866a5c-613a-4ce4-86cd-343a9f54b1ca'],40,,,,,,,,,,,,,,,,,,Lyon,137,00:11:40.200,Pass,
,,,,,,,,,,,,,,,,,,1.495576,,,,,,,,,,,,,bad848bf-d161-493d-a438-d9e6473fc15c,403,,,"[68.4, 10.7]",3900587,11,,,,,2.5524313,,Left Foot,,,,"[48.5, 24.0]",,Ground Pass,,23.93533,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Free Kick,Jérémy Morel,2983.0,Left Back,25,Lyon,137,['4aa632bb-2522-421b-9c25-9219fdefdbdc'],43,,,,,,,,,,,,,,,,,,Lyon,137,00:11:43.660,Pass,
,,,,,,,,,,,,,,,,,,2.088623,,,,,,,,,,,,,e5a2d0d7-74d9-46ee-ba53-a30217e7e39d,406,,,"[48.7, 26.3]",3900587,11,,,,,1.4260529,,Left Foot,,,,"[53.0, 55.8]",,Ground Pass,,29.811743,,,,Jordan Ferri,3118.0,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,25,Lyon,137,['259d1ac0-7bb9-4c48-86a4-74bc9b261bf2'],47,,,,,,,,,,,,,,,,,,Lyon,137,00:11:47.666,Pass,
,,,,,,,,,,,,,,,,,,1.023413,,,,,,,,,,,,,e5665c36-b161-4a5d-a9e2-ae6814640d32,409,,,"[56.7, 64.1]",3900587,11,,,,,-0.15101534,,Right Foot,,,,"[70.5, 62.0]",,Ground Pass,,13.958868,,,,Rachid Ghezzal,3372.0,,,,,,1,From Free Kick,Jordan Ferri,3118.0,Right Center Midfield,25,Lyon,137,['2bd1e168-0882-4fef-bb80-cc54ba3d2f19'],52,,,,,,,,,,,,,,,,,,Lyon,137,00:11:52.405,Pass,
,,,,,,,,,,,,,,,,,,0.974476,,,,,,,,,,,,,d40bfce0-e09b-431b-9e7a-4f3acd191254,414,,,"[69.5, 63.4]",3900587,11,,,,,1.2029246,,Left Foot,,,,"[73.2, 73.0]",,Ground Pass,,10.288342,True,,Incomplete,Christophe Jallet,4410.0,,,,,,1,From Free Kick,Rachid Ghezzal,3372.0,Right Wing,25,Lyon,137,"['acb05732-c1ab-4f61-a2f1-bdb41cb4747b', 'dcc713a7-b965-4e76-a389-65ee1cbda2ad', 'df309218-571d-44a4-b182-4bfc4e02dbf1']",54,,,,,,,,,,,,,,,,,,Lyon,137,00:11:54.779,Pass,True
,,,,,,,,,,,,,,,,,,0.662397,,,,,,,,,,,,,1e8526e0-5abc-42fc-ad00-e6b4221554b1,419,,,"[53.3, 3.4]",3900587,11,,,,,0.5767164,,Right Foot,,,,"[63.6, 10.1]",,Ground Pass,,12.287392,,,,Alexander Toft Søderlund,3423.0,,,,,,1,Regular Play,Jean-Christophe Bahebeck,8469.0,Left Wing,26,Saint-Étienne,135,['821b8906-19d0-4ed3-8b9a-15108d3aa5cd'],56,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:11:56.722,Pass,
,,,,,,,,,,,,,,,,,,2.458006,,,,,,,,,,,,,e39d87be-775f-4f6f-969d-897ca74c2422,422,,,"[63.8, 9.9]",3900587,11,,,,,-0.32175055,,Right Foot,,,,"[85.1, 2.8]",,Ground Pass,,22.452171,,,,Vincent Pajot,3414.0,,,,,,1,Regular Play,Alexander Toft Søderlund,3423.0,Center Forward,26,Saint-Étienne,135,['d2a50fe4-ebbb-417e-92d6-e09d4206ec22'],57,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:11:57.426,Pass,
,,,,,,,,,,,,,,,,,,1.149555,,,,,,,,,,,,,bc6bc698-bc91-4b4e-9d52-eec3d1c8da47,429,,,"[72.3, 0.1]",3900587,12,,,,,0.4266275,,,,,,"[93.2, 9.6]",,Low Pass,,22.957787,,,,Jean-Christophe Bahebeck,8469.0,,,,,Throw-in,1,From Throw In,Pierre-Yves Polomat,7347.0,Left Back,27,Saint-Étienne,135,['61d8ccfe-bfd1-4fea-b0ee-0756f2e09215'],24,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:24.216,Pass,
,,,,,,,,,,,,,,,,,,0.97407,,,,,,,,,,,,,87ec7902-8f0b-4d09-98cb-fb7eea12108c,437,,,"[30.6, 58.3]",3900587,12,,,,,2.9937432,,Right Foot,,,,"[21.2, 59.7]",,Ground Pass,,9.503683,,,,Mapou Yanga-Mbiwa,4463.0,,,,,Recovery,1,From Throw In,Corentin Tolisso,5480.0,Left Center Midfield,27,Saint-Étienne,135,"['838f43ea-1ed0-43a4-9e7e-4a9e54e5f207', 'ff0a473a-6d2c-4c84-ba57-2f2cf00c60b0']",26,,,,,,,,,,,,,,,,,,Lyon,137,00:12:26.653,Pass,True
,,,,,,,,,,,,,,,,,,1.814086,,,,,,,,,,,,,f5e93615-7ca2-43da-b485-cfb58d67f165,440,,,"[21.9, 59.7]",3900587,12,,,,,0.025490228,,Right Foot,,,,"[57.2, 60.6]",,High Pass,,35.31147,,,Incomplete,Alexandre Lacazette,3451.0,,,,,,1,From Throw In,Mapou Yanga-Mbiwa,4463.0,Right Center Back,27,Saint-Étienne,135,"['3c58e272-3f43-49bd-958c-7ebfd5af189b', 'd8c5db20-28cc-4b29-a107-3a992dd266bc']",27,,,,,,,,,,,,,,,,,,Lyon,137,00:12:27.744,Pass,
,,,,,,,,,,,,,,,,,,1.811048,,,,,,,,,,,,,d8c5db20-28cc-4b29-a107-3a992dd266bc,442,,,"[62.9, 19.5]",3900587,12,,,,,-1.4552907,,Head,,,,"[65.0, 1.4]",,Low Pass,,18.221416,,,,Pierre-Yves Polomat,7347.0,,,,,Recovery,1,From Throw In,Florentin Pogba,4802.0,Left Center Back,27,Saint-Étienne,135,"['416d14df-15b5-4dce-a584-6971564483f4', 'f5e93615-7ca2-43da-b485-cfb58d67f165']",29,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:29.558,Pass,
,,,,,,,,,,,,,,,,,,1.461731,,,,,,,,,,,,,7fc8df7d-13e0-480e-b9fa-1eb455ff9cef,445,,,"[68.4, 0.9]",3900587,12,,,,,0.47501075,,Left Foot,,,,"[92.9, 13.5]",,Ground Pass,,27.550137,,,,Jean-Christophe Bahebeck,8469.0,,,,,,1,From Throw In,Pierre-Yves Polomat,7347.0,Left Back,27,Saint-Étienne,135,['4ee91bd1-30ed-4c42-afc5-e98c7b7c33ea'],32,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:32.685,Pass,
,,,,,,,,,,,,,,,,,,1.359189,,,,,,,,,,,,,6edb61ac-ea6d-4da8-8f9c-f70133f88040,449,,,"[92.7, 13.5]",3900587,12,,,,,1.5083776,,Right Foot,,,,"[93.2, 21.5]",,Ground Pass,,8.01561,,,,Alexander Toft Søderlund,3423.0,,,,,,1,From Throw In,Jean-Christophe Bahebeck,8469.0,Left Wing,27,Saint-Étienne,135,['d98b1040-7620-4e6b-b0c3-93a6fd373069'],34,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:34.295,Pass,
,,,,,,,,,,,,,,,,,,1.14061,,,,,,,,,,,,,ad2429d9-3bcc-40bf-8015-b2594313a1be,451,,,"[91.8, 21.8]",3900587,12,,,,,-0.13613896,,Left Foot,,,,"[99.1, 20.8]",,Ground Pass,,7.368175,,,Incomplete,Jean-Christophe Bahebeck,8469.0,,,,,,1,From Throw In,Alexander Toft Søderlund,3423.0,Center Forward,27,Saint-Étienne,135,"['4045f449-d97f-4172-8a98-62752b469d7c', 'eaa6bd24-b677-4c0c-a28c-c685a7f0a6e4']",35,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:35.654,Pass,
,,,,,,,,,,,,,,,,,,2.21729,,,,,,,,,,,,,0aab8696-3d8b-451b-a762-b5a2349922a4,457,,,"[65.7, 21.1]",3900587,12,,,,,2.166327,,Right Foot,,,,"[53.3, 39.4]",,Ground Pass,,22.105429,,,,Moustapha Bayal Sall,401468.0,,,,,,1,From Throw In,Fabien Lemoine,7200.0,Right Defensive Midfield,27,Saint-Étienne,135,['ab922104-c75e-4950-87bb-9c982e9f11cb'],41,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:41.879,Pass,
,,,,,,,,,,,,,,,,,,1.203051,,,,,,,,,,,,,20091c4e-a78e-4e31-97ad-c7f75a5e231f,460,,,"[53.5, 39.4]",3900587,12,,,,,-1.6271468,,Right Foot,,,,"[52.4, 19.9]",,Ground Pass,,19.531,,,,Florentin Pogba,4802.0,,,,,,1,From Throw In,Moustapha Bayal Sall,401468.0,Right Center Back,27,Saint-Étienne,135,['2948f840-4cb7-43bd-a8ef-1a080bebf919'],45,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:45.410,Pass,
,,,,,,,,,,,,,,,,,,1.136753,,,,,,,,,,,,,7d34e994-d142-4555-9cfb-e474f4d65268,463,,,"[52.4, 19.2]",3900587,12,,,,,2.324626,,Left Foot,,,,"[47.8, 24.1]",,Ground Pass,,6.720863,,,,Vincent Pajot,3414.0,,,,,,1,From Throw In,Florentin Pogba,4802.0,Left Center Back,27,Saint-Étienne,135,['abd13876-67e4-4dc8-b707-0f3a864c0fcf'],49,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:49.435,Pass,
,,,,,,,,,,,,,,,,,,1.840967,,,,,,,,,,,,,ee532157-703c-465a-9c2f-9357ff4a7c1b,466,,,"[47.8, 24.1]",3900587,12,,,,,1.553437,,Right Foot,,,,"[48.3, 52.9]",,Ground Pass,,28.80434,,,,Moustapha Bayal Sall,401468.0,,,,,,1,From Throw In,Vincent Pajot,3414.0,Left Defensive Midfield,27,Saint-Étienne,135,['427180e3-03d1-4c47-980d-2fd307230836'],51,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:51.793,Pass,
,,,,,,,,,,,,,,,,,,2.429633,,,,,,,,,,,,,da833d55-eb24-48b9-9077-765d5d971fde,469,,,"[54.5, 56.1]",3900587,12,,,,,-0.13562286,,Right Foot,,,,"[101.4, 49.7]",,High Pass,,47.33466,,,Incomplete,Alexander Toft Søderlund,3423.0,,,,,,1,From Throw In,Moustapha Bayal Sall,401468.0,Right Center Back,27,Saint-Étienne,135,"['54975dd0-32b3-45ab-9d69-21f8eccebd00', 'bbe80ced-eb6f-49f6-b316-0ab9d007fc06']",56,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:56.508,Pass,
,,,,,,,,,,,,,,,,,,2.217392,,,,,,,,,,,,,be354fbf-c24d-4776-8498-c772d32f5f76,475,,,"[91.1, 56.6]",3900587,13,,,,,0.55358994,,Right Foot,,,,"[105.5, 65.5]",,Ground Pass,,16.92838,,,Incomplete,Kévin Théophile-Catherine,3413.0,,,,,,1,From Throw In,Kévin Monnet-Paquet,4431.0,Right Wing,27,Saint-Étienne,135,"['25caa295-30d2-4193-9d07-284bf7619f00', 'c4931b19-592a-4516-89b4-ed9f603f2a3c']",1,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:01.055,Pass,
,,,,,,,,,,,,,,,,,,0.591866,,,,,,,,,,,,,366a725b-8ac4-4bb5-abb1-284df3c68c80,481,,,"[7.7, 17.1]",3900587,13,,,,,-0.85296434,,Left Foot,,,True,"[13.9, 10.0]",,Ground Pass,,9.426028,,,,Clément Grenier,3361.0,,,,,Recovery,1,Regular Play,Jérémy Morel,2983.0,Left Back,28,Lyon,137,['cdf12d2a-a410-4f3a-b6ff-d583f6631ea8'],4,,,,,,,,,,,,,,,,,,Lyon,137,00:13:04.963,Pass,
,,,,,,,,,,,,,,,,,,0.125368,,,,,,,,,,,,,65fc0176-542b-45ae-b45e-4b0bc37ea7b9,486,,,"[98.4, 72.4]",3900587,13,,,,,-2.6607053,,Right Foot,,,,"[96.1, 71.2]",,Ground Pass,,2.5942245,,,Incomplete,Fabien Lemoine,7200.0,,,,,Recovery,1,Regular Play,Kévin Monnet-Paquet,4431.0,Right Wing,28,Lyon,137,"['5887addc-dee5-4659-a3c7-1a611acf3cf9', '7cb3bc40-eba5-47dc-8ed0-e9b1c5660980', 'e8a6b3a5-0a87-45af-ac88-37883bc844bc']",7,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:07.434,Pass,True
,,,,,,,,,,,,,,,,,,1.7842,,,,,,,,,,,,,1a76509f-d51a-42f5-bea4-a566cef77686,491,,,"[22.4, 12.3]",3900587,13,,,,,0.8022316,,Right Foot,,,,"[37.0, 27.4]",,Ground Pass,,21.004047,,,,Jordan Ferri,3118.0,,,,,,1,Regular Play,Clément Grenier,3361.0,Left Wing,28,Lyon,137,['3973f0af-8b73-4237-b483-dd1e758be3e7'],9,,,,,,,,,,,,,,,,,,Lyon,137,00:13:09.054,Pass,
,,,,,,,,,,,,,,,,,,0.886477,,,,,,,,,,,,,9bb1629c-5289-4f1b-9e83-88f9354e25f5,494,,,"[37.5, 27.2]",3900587,13,,,,,-0.9707461,,Right Foot,,,,"[50.5, 8.2]",,Ground Pass,,23.021729,,,,Corentin Tolisso,5480.0,,,,,,1,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,28,Lyon,137,['d45a59b3-62db-4b1a-832c-1c5ff90dcb24'],12,,,,,,,,,,,,,,,,,,Lyon,137,00:13:12.158,Pass,
,,,,,,,,,,,,,,,,,,1.023753,,,,,,,,,,,,,f5fc839f-35ba-48b1-9257-f58af62a4f9b,498,,,"[65.4, 7.3]",3900587,13,,,,,-0.3660565,,Right Foot,,,,"[71.4, 5.0]",,Ground Pass,,6.4257298,,,,Clément Grenier,3361.0,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,28,Lyon,137,['792c2c0e-ada2-4454-9e47-fafb41d2bb4d'],15,,,,,,,,,,,,,,,,,,Lyon,137,00:13:15.984,Pass,
,,,,,,,,,,,,,,,,,,0.867789,,,,,,,,,,,,,fbe61a40-6f79-459b-8c36-3073fe19702c,509,,,"[74.6, 5.9]",3900587,13,,,,,2.3669467,,Left Foot,,,,"[65.2, 15.1]",,Ground Pass,,13.152946,,,,Maxime Gonalons,6982.0,,,,,Free Kick,1,From Free Kick,Jérémy Morel,2983.0,Left Back,29,Lyon,137,['4b4d3118-1dea-4c35-8e24-c4b189ffe569'],57,,,,,,,,,,,,,,,,,,Lyon,137,00:13:57.603,Pass,
,,,,,,,,,,,,,,,,,,1.684894,,,,,,,,,,,,,c47de9c1-d5a0-4476-b177-91372f3145e3,512,,,"[63.6, 22.2]",3900587,14,,,,,1.9637885,,Right Foot,,,,"[50.5, 53.8]",,Ground Pass,,34.20775,,,,Mapou Yanga-Mbiwa,4463.0,,,,,,1,From Free Kick,Maxime Gonalons,6982.0,Center Defensive Midfield,29,Lyon,137,['6d279959-50f0-49d2-906b-34405e1f080d'],1,,,,,,,,,,,,,,,,,,Lyon,137,00:14:01.297,Pass,
,,,,,,,,,,,,,,,,,,1.119587,,,,,,,,,,,,,c6184b00-130f-4b02-99a8-19e9d5da9c1e,515,,,"[51.2, 54.7]",3900587,14,,,,,1.4634264,,Left Foot,,,,"[53.0, 71.4]",,Ground Pass,,16.796726,,,,Christophe Jallet,4410.0,,,,,,1,From Free Kick,Mapou Yanga-Mbiwa,4463.0,Right Center Back,29,Lyon,137,['571dafad-bc21-44e0-b324-5f1cd6e4e0b4'],3,,,,,,,,,,,,,,,,,,Lyon,137,00:14:03.497,Pass,
,,,,,,,,,,,,,,,,,,1.290515,,,,,,,,,,,,,f8f57a39-460b-484c-b1cd-d0da760524b1,518,,,"[55.1, 71.8]",3900587,14,,,,,-2.4805496,,Right Foot,,,,"[42.5, 62.0]",,Ground Pass,,15.962456,,,,Mapou Yanga-Mbiwa,4463.0,,,,,,1,From Free Kick,Christophe Jallet,4410.0,Right Back,29,Lyon,137,['eda53b29-18e8-4eb2-b799-cec55dfcecb6'],6,,,,,,,,,,,,,,,,,,Lyon,137,00:14:06.851,Pass,
,,,,,,,,,,,,,,,,,,1.660524,,,,,,,,,,,,,339f9433-9373-45f4-bcae-25b59b755bfe,521,,,"[43.0, 59.9]",3900587,14,,,,,-1.3933884,,Right Foot,,,,"[50.1, 20.3]",,Ground Pass,,40.231457,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Free Kick,Mapou Yanga-Mbiwa,4463.0,Right Center Back,29,Lyon,137,['a2252491-74c0-4905-98f2-2f803403871d'],9,,,,,,,,,,,,,,,,,,Lyon,137,00:14:09.265,Pass,
,,,,,,,,,,,,,,,,,,0.877162,,,,,,,,,,,,,f094b7d8-f0a7-42e9-8022-9d5e6a39d1d9,525,,,"[61.8, 12.8]",3900587,14,,,,,-0.33205947,,Left Foot,,,,"[79.2, 6.8]",,Low Pass,,18.405434,,,,Jérémy Morel,2983.0,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,29,Lyon,137,"['2b872b92-a48d-4afe-82e1-f478b34a224b', 'ddb4564b-f7bf-45f8-a28a-d3a75133782e']",14,,,,,,,,,,,,,,,,,,Lyon,137,00:14:14.675,Pass,True
,,,,,,,,,,,,,,,,,,0.59891,,,,,,,,,,,,,56dee884-da72-40d4-bd14-5352204378a7,528,,,"[81.2, 7.0]",3900587,14,,,,,0.8726759,,Left Foot,,,,"[88.5, 15.7]",,Ground Pass,,11.356936,,,,Alexandre Lacazette,3451.0,,,,,,1,From Free Kick,Jérémy Morel,2983.0,Left Back,29,Lyon,137,['40861c35-ac87-41af-8321-7aa6eafc2c19'],16,,,,,,,,,,,,,,,,,,Lyon,137,00:14:16.730,Pass,
,,,,,,,,,,,,,,,,,,1.359081,,,,,,,,,,,,,4e9697b4-7681-42d2-ae9d-6c4fac57c1e1,534,,,"[84.4, 0.1]",3900587,14,,,,,2.5423002,,,,,,"[70.2, 9.8]",,Low Pass,,17.196802,,,,Maxime Gonalons,6982.0,,,,,Throw-in,1,From Throw In,Jérémy Morel,2983.0,Left Back,30,Lyon,137,['759af371-c7e9-4164-a2db-94fa2aa91f13'],23,,,,,,,,,,,,,,,,,,Lyon,137,00:14:23.344,Pass,
,,,,,,,,,,,,,,,,,,1.90389,,,,,,,,,,,,,ffbea577-a6bb-4754-b8bc-ebb85f829119,537,,,"[65.4, 12.5]",3900587,14,,,,,1.9044125,,Right Foot,,,,"[55.8, 40.2]",,Ground Pass,,29.316378,,,,Mapou Yanga-Mbiwa,4463.0,,,,,,1,From Throw In,Maxime Gonalons,6982.0,Center Defensive Midfield,30,Lyon,137,['c7cbfee0-b779-4124-82b3-27726be01aac'],26,,,,,,,,,,,,,,,,,,Lyon,137,00:14:26.182,Pass,
