50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,bf5dfc9b-66fd-4448-ba33-253396d7f2d2,2325,,"[57.5, 32.6]",3900563,68,,,,,2.326914,,Left Foot,,,,"[45.9, 44.9]",,Ground Pass,,16.907099,,,,Sylvain Armand,40699.0,,,,,,,2,Regular Play,Cheikh M''Bengue,3424.0,Left Back,144,Rennes,134,['0d572571-418b-49e6-9acf-467dfe009bc5'],34,,,,,,,,,,,,,,,,,Rennes,134,00:23:34.737,Pass,
,,,,,,,,,,,,,,,,,2.039999,,,,,,,,,,,,,13f5072c-f0a9-46e2-a035-d8b7d4f9d0dc,2328,,"[46.5, 45.1]",3900563,68,,,,,1.1409281,,Left Foot,,,,"[61.4, 77.6]",,High Pass,,35.75276,,,,Romain Danzé,4475.0,,,,,,,2,Regular Play,Sylvain Armand,40699.0,Left Center Back,144,Rennes,134,['dfbd8a57-b3e9-4000-86c0-e2272281e008'],38,,,,,,,,,,,,,,,,,Rennes,134,00:23:38.297,Pass,
,,,,,,,,,,,,,,,,,1.044231,,,,,,,,,,,,,9533b44a-2548-4337-802c-8bd85ee59aa1,2331,,"[63.5, 77.1]",3900563,68,,,,,-0.9168393,,Right Foot,,,,"[76.3, 60.4]",,Ground Pass,,21.041151,,,,Juan Fernando Quintero Paniagua,5692.0,,,,,,,2,Regular Play,Romain Danzé,4475.0,Right Back,144,Rennes,134,['04cb7869-f9bd-4aa6-86e3-270d242e0480'],41,,,,,,,,,,,,,,,,,Rennes,134,00:23:41.365,Pass,
,,,,,,,,,,,,,,,,,2.975588,,,,,,,,,,,,,9ed304a9-45c6-4dbe-8313-90515e44e78a,2334,,"[80.8, 57.9]",3900563,68,,,,,0.08599429,,Left Foot,,,,"[115.6, 60.9]",,Ground Pass,,34.92907,,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,,,,,,2,Regular Play,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,144,Rennes,134,"['586bf669-3977-4f35-96d0-9b20a86e2028', 'f1479499-2a8d-4567-8f85-c38e946b567b']",44,,,,,,,,,,,,,,,,,Rennes,134,00:23:44.080,Pass,
,,,,,,,,,,,,,,,,,0.066848,,,,,,,,,,,,,02b429c8-cbb9-4fbb-a1d3-b3433451c28b,2338,,"[3.6, 4.8]",3900563,68,,,,,0.348771,,Right Foot,,,,"[4.7, 5.2]",,Low Pass,,1.17047,,Incomplete,,,,,,,,,,2,Regular Play,Christophe Kerbrat,2936.0,Right Center Back,145,Guingamp,142,['a6c0f939-0dae-46bb-8110-2570f675ad9d'],52,,,,,,,,,,,,,,,,,Guingamp,142,00:23:52.721,Pass,
,,,,,,,,,,,,,,,,,1.587461,,,,,,,,,,,,,f3e02da3-6126-46cb-ae31-00d048585466,2342,,"[4.9, 0.1]",3900563,69,,,,,0.13874249,,,,,,"[27.1, 3.2]",,High Pass,,22.415396,,,,Sloan Privat,4799.0,,,,,,Throw-in,2,From Throw In,Laurent Dos Santos,7308.0,Left Back,146,Guingamp,142,['c38c86f1-1a3c-4aa5-b5c0-77451c0a0642'],7,,,,,,,,,,,,,,,,,Guingamp,142,00:24:07.552,Pass,
,,,,,,,,,,,,,,,,,1.349903,,,,,,,,,,,,,0023bf9b-cf7b-4d9b-aed1-81aca941524d,2346,,"[23.9, 8.0]",3900563,69,,,,,-2.429235,,Left Foot,,,,"[17.3, 2.3]",,Ground Pass,,8.720665,,,,Laurent Dos Santos,7308.0,,,,,,,2,From Throw In,Sloan Privat,4799.0,Left Center Forward,146,Guingamp,142,"['655edf9b-893a-4e89-b2db-5ad324ffe792', '71768248-1ba5-4ee6-928e-8206312c8a3d']",11,,,,,,,,,,,,,,,,,Guingamp,142,00:24:11.280,Pass,True
,,,,,,,,,,,,,,,,,1.622269,,,,,,,,,,,,,29b9fc61-839e-4fcc-88bf-33d245b30738,2348,,"[17.3, 2.3]",3900563,69,,,,,0.1382706,,Right Foot,,,,"[48.2, 6.6]",,High Pass,,31.197756,,,,Jimmy Briand,3213.0,,,,,,,2,From Throw In,Laurent Dos Santos,7308.0,Left Back,146,Guingamp,142,['4405d450-b6d7-45ff-aea0-e77c8d8d4bd6'],12,,,,,,,,,,,,,,,,,Guingamp,142,00:24:12.630,Pass,
,,,,,,,,,,,,,,,,,1.732131,,,,,,,,,,,,,96be51ff-ca32-4798-b08e-69e6c36fa975,2351,,"[48.2, 6.6]",3900563,69,,,,,0.7715102,,Right Foot,,,,"[62.8, 20.8]",,High Pass,,20.36664,,,,Nicolas Benezet,3301.0,,,,,,,2,From Throw In,Jimmy Briand,3213.0,Right Center Forward,146,Guingamp,142,['e96964d8-ee96-4eb9-9e42-0ca98ce6c9bc'],14,,,,,,,,,,,,,,,,,Guingamp,142,00:24:14.866,Pass,
,,,,,,,,,,,,,,,,,2.077099,,,,,,,,,,,,,a8c06633-5040-428c-884c-b3e6a92f3f15,2354,,"[75.1, 39.6]",3900563,69,,,,,1.2088064,,Right Foot,,,,"[85.4, 66.8]",,Ground Pass,,29.084875,,,,Yannis Salibur,3122.0,,,,,,,2,From Throw In,Nicolas Benezet,3301.0,Left Midfield,146,Guingamp,142,['b806b567-5d40-4956-a8e6-5570baf1240b'],19,,,,,,,,,,,,,,,,,Guingamp,142,00:24:19.613,Pass,
,,,,,,,,,,,,,,,,,0.881531,,,,,,,,,,,,,1b9192f0-b84c-491a-9951-351b31daacc3,2357,,"[98.7, 65.6]",3900563,69,,,,,0.8017901,,Left Foot,,,,"[104.7, 71.8]",,Ground Pass,,8.627862,,,,Jonathan Martins-Pereira,3364.0,,,,,,,2,From Throw In,Yannis Salibur,3122.0,Right Midfield,146,Guingamp,142,['360f99f2-cb39-40e9-b0fc-0ae747ad47e6'],23,,,,,,,,,,,,,,,,,Guingamp,142,00:24:23.799,Pass,
,,,,,,,,,,,,,,,,,0.180102,,,,,,,,,,,,,50ab55db-731f-4765-9f20-1fbac62851f2,2361,,"[119.0, 76.8]",3900563,69,,,,,-1.5707964,,Right Foot,,,,"[119.0, 74.7]",,Ground Pass,,2.1,,Incomplete,,,,,,,,,,2,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,146,Guingamp,142,"['6f82b8d7-9ad7-4abb-acdc-fad367926034', '7324f1fc-1720-4488-ac51-5a7e7dfe9d1a']",27,,,,,,,,,,,,,,,,,Guingamp,142,00:24:27.741,Pass,True
,,,,,,,,,,,,,,,,,1.354785,,,,,,,,,,,,,cf30fe86-2c36-4f46-aac8-baa9c51b4daf,2365,,"[107.6, 80.0]",3900563,70,,,,,-1.0390723,,,,,,"[116.6, 64.7]",,Low Pass,,17.750774,,,,Yannis Salibur,3122.0,,,,,,Throw-in,2,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,147,Guingamp,142,['95263717-b9e9-4322-8ca9-43b48e1d0cad'],20,,,,,,,,,,,,,,,,,Guingamp,142,00:25:20.174,Pass,
,,,,,,,,,,,,,,,,,1.065444,,,,,,,,,,,,,f38889df-ee0f-4e8f-b40f-4beb946d4b8a,2368,,"[117.4, 64.7]",3900563,70,,,,,2.0899425,,Left Foot,,,,"[110.2, 77.3]",,Ground Pass,,14.512064,,,,Jonathan Martins-Pereira,3364.0,,,,,,,2,From Throw In,Yannis Salibur,3122.0,Right Midfield,147,Guingamp,142,['db81b2ac-50c9-4566-bd18-0560c82aa8a1'],21,,,,,,,,,,,,,,,,,Guingamp,142,00:25:21.644,Pass,
,,,,,,,,,,,,,,,,,2.716091,,,,,,,,,,,,,d39217b1-d0aa-474d-af89-bf5915f6cc17,2370,,"[110.2, 77.3]",3900563,70,,,,,-1.5235502,,Right Foot,True,,,"[112.2, 35.0]",,High Pass,,42.347256,,Incomplete,,Jimmy Briand,3213.0,,,True,,,,2,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,147,Guingamp,142,"['37ad2108-ecfe-4b9a-82ab-c26cc4a8003f', 'beac6427-c449-4206-a15d-905bcfa3def4']",22,,,,,,,,,,,,,,,,,Guingamp,142,00:25:22.709,Pass,
,,,,,,,,,,,,,,,,,1.531133,,,,,,,,,,,,,c59e05ab-741b-4bff-bd12-6518544b9b49,2386,,"[44.1, 71.5]",3900563,70,,,,,-1.5622859,,Right Foot,,,,"[44.3, 48.0]",,Ground Pass,,23.50085,,,,Jérémy Sorbon,3124.0,,,,,,,2,From Throw In,Christophe Kerbrat,2936.0,Right Center Back,147,Guingamp,142,['703313a9-03ce-4871-aadb-e0cb1de6aa5f'],37,,,,,,,,,,,,,,,,,Guingamp,142,00:25:37.431,Pass,
,,,,,,,,,,,,,,,,,0.988743,,,,,,,,,,,,,f6480bec-eb78-4924-ab57-0a31a477f34f,2389,,"[51.3, 53.3]",3900563,70,,,,,0.83535653,,Left Foot,,,,"[58.9, 61.7]",,Ground Pass,,11.327842,,,,Lionel Mathis,401512.0,,,,,,,2,From Throw In,Jérémy Sorbon,3124.0,Left Center Back,147,Guingamp,142,['bc78141e-28fc-4948-a2b6-1e9708829b52'],41,,,,,,,,,,,,,,,,,Guingamp,142,00:25:41.563,Pass,
,,,,,,,,,,,,,,,,,1.566053,,,,,,,,,,,,,c3f280b2-913b-401d-9a7d-cbc54398c4fa,2392,,"[65.8, 64.9]",3900563,70,,,,,1.1610384,,Left Foot,,,,"[70.1, 74.8]",,Ground Pass,,10.793516,,,,Jonathan Martins-Pereira,3364.0,,,,,,,2,From Throw In,Lionel Mathis,401512.0,Right Defensive Midfield,147,Guingamp,142,['834c2186-e540-44eb-bbb2-a944fac83e21'],46,,,,,,,,,,,,,,,,,Guingamp,142,00:25:46.840,Pass,
,,,,,,,,,,,,,,,,,1.835407,,,,,,,,,,,,,d3c43c41-0370-42a2-8bca-db48db4622f9,2395,,"[70.1, 74.8]",3900563,70,,,,,-0.92835563,,Right Foot,,,,"[92.7, 44.6]",,High Pass,,37.72002,,,,Sloan Privat,4799.0,,,,,,,2,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,147,Guingamp,142,['ab5bad50-ddac-435e-b08a-b00e5adf28e9'],48,,,,,,,,,,,,,,,,,Guingamp,142,00:25:48.468,Pass,
,,,,,,,,,,,,,,,,,0.71371,,,,,,,,,,,,,f5c7cee9-02ad-4d10-81f8-098a57811655,2397,,"[92.7, 44.6]",3900563,70,,,,,-2.2390857,,Other,,,,"[88.2, 38.9]",,High Pass,,7.262231,,,,Jimmy Briand,3213.0,,,,,,,2,From Throw In,Sloan Privat,4799.0,Left Center Forward,147,Guingamp,142,['b7558ce6-d7c2-4efa-9975-6eee314c3b67'],50,,,,,,,,,,,,,,,,,Guingamp,142,00:25:50.304,Pass,
,,,,,,,,,,,,,,,,,1.127462,,,,,,,,,,,,,2bbaae4d-a046-498d-99ee-406170406a82,2400,,"[89.1, 39.3]",3900563,70,,,,,-0.14888994,,Right Foot,,,,"[103.1, 37.2]",,High Pass,,14.156624,,Incomplete,,Sloan Privat,4799.0,,,,,,,2,From Throw In,Jimmy Briand,3213.0,Right Center Forward,147,Guingamp,142,"['7359bd23-8bf7-4b8c-a601-2976ea76c911', '9af54d28-b06e-40fa-90f9-7e5a6e35433c']",52,,,,,,,,,,,,,,,,,Guingamp,142,00:25:52.077,Pass,
,,,,,,,,,,,,,,,,,2.395758,,,,,,,,,,,,,dc92f3c7-9a04-41a7-8a24-077c0f71cfcf,2403,,"[104.7, 24.4]",3900563,70,,,,,1.1689256,,Right Foot,,,,"[120.0, 60.4]",,High Pass,,39.116364,,Out,,,,,,,,,Recovery,2,From Throw In,Nicolas Benezet,3301.0,Left Midfield,147,Guingamp,142,,54,,,,,,,,,,,,,,,,,Guingamp,142,00:25:54.466,Pass,
,,,,,,,,,,,,,,,,,3.598816,,,,,,,,,,,,,78d10a44-cae4-4bbb-9dac-96c75235e06d,2404,,"[6.0, 36.0]",3900563,71,,,,,0.23987295,,Right Foot,,,,"[70.6, 51.8]",,High Pass,,66.504135,,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,,,,,Goal Kick,2,From Goal Kick,Benoît Guy Robert Costil,3354.0,Goalkeeper,148,Rennes,134,"['20890b0c-2803-4187-9060-7bc9784b2f26', '99ba7e50-7b8c-4284-8e93-430aa15ef37b']",23,,,,,,,,,,,,,,,,,Rennes,134,00:26:23.131,Pass,
,,,,,,,,,,,,,,,,,1.96382,,,,,,,,,,,,,99ba7e50-7b8c-4284-8e93-430aa15ef37b,2406,,"[49.5, 28.3]",3900563,71,,,,True,2.024394,,,,,,"[45.6, 36.3]",,High Pass,,8.9,,Incomplete,,Lionel Mathis,401512.0,,,,,,Recovery,2,From Goal Kick,Younousse Sankharé,3348.0,Left Defensive Midfield,148,Rennes,134,"['0a2124e8-7232-48af-a79e-059772a718f9', '43885af0-3e4a-4298-9e82-92bb0e112a3c', '78d10a44-cae4-4bbb-9dac-96c75235e06d', 'bc5840cf-5669-4c2b-832a-84857b0597dd']",26,,,,,,,,,,,,,,,,,Guingamp,142,00:26:26.730,Pass,True
,,,,,,,,,,,,,,,,,1.030578,,,,,,,,,,,,,726ba7b9-fecf-46b0-b3ab-4c8e8ddeb5d4,2418,,"[70.6, 21.9]",3900563,71,,,,,-0.8639762,,Left Foot,,,,"[82.3, 8.2]",,Ground Pass,,18.016104,,,,Nicolas Benezet,3301.0,,,,,,,2,From Goal Kick,Sloan Privat,4799.0,Left Center Forward,148,Rennes,134,['bd9c0b86-6ba7-4699-b766-abdb5b43afce'],35,,,,,,,,,,,,,,,,,Guingamp,142,00:26:35.174,Pass,
,,,,,,,,,,,,,,,,,1.646834,,,,,,,,,,,,,a82128ee-6667-47c2-bbd6-9a7d1cfad747,2427,,"[52.3, 56.1]",3900563,71,,,,,-1.6388727,,Right Foot,,,,"[51.1, 38.5]",,Ground Pass,,17.640862,,,,Abdoulaye Doucouré,3292.0,,,,,,,2,From Goal Kick,Pedro Henrique Konzen Medina da Silva,16503.0,Right Wing,148,Rennes,134,['53435989-55e8-4680-b2da-cf70cc89c320'],40,,,,,,,,,,,,,,,,,Rennes,134,00:26:40.769,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,48ebb077-3a57-4781-bd9f-634b07dce3da,2430,,"[84.4, 20.6]",3900563,71,,,,,-0.6369956,,Right Foot,,,,"[101.7, 7.8]",,Ground Pass,,21.520456,,,,Ousmane Dembélé,5477.0,,,,,,,2,From Goal Kick,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,148,Rennes,134,['d977493e-7e5d-43e3-807a-80d2ed74bc56'],46,,,,,,,,,,,,,,,,,Rennes,134,00:26:46.761,Pass,
,,,,,,,,,,,,,,,,,2.819119,,,,,,,,,,,,,3ea39562-7bf1-4c7c-8fb8-da512cfdb6be,2433,,"[108.3, 11.2]",3900563,71,,,,,1.3268278,,Left Foot,True,,,"[119.9, 57.8]",,Low Pass,,48.02208,,Out,,Giovanni-Guy Yann Sio,3018.0,,,True,,,,2,From Goal Kick,Ousmane Dembélé,5477.0,Left Wing,148,Rennes,134,['1f012ddb-782f-42d8-9a0a-5107c46b7637'],51,,,,,,,,,,,,,,,,,Rennes,134,00:26:51.961,Pass,
,,,,,,,,,,,,,,,,,2.301427,,,,,,,,,,,,,a29d938e-7409-4cd8-b468-c7c2f9065e89,2435,,"[7.0, 36.1]",3900563,72,,True,,,-0.48126695,,Right Foot,,,,"[25.0, 26.7]",,Ground Pass,,20.306648,,,,Younousse Sankharé,3348.0,,,,,,Goal Kick,2,From Goal Kick,Jonas Lössl,3322.0,Goalkeeper,149,Guingamp,142,['2ea68e8c-0d49-4b4f-8d66-e7f95e6dcd14'],2,,,,,,,,,,,,,,,,,Guingamp,142,00:27:02.990,Pass,
,,,,,,,,,,,,,,,,,1.390476,,,,,,,,,,,,,c4034263-1ae1-4790-9c00-e675c86baf1d,2437,,"[45.1, 22.6]",3900563,72,,,,,-0.5880026,,Left Foot,,,,"[61.9, 11.4]",,Ground Pass,,20.191088,,,,Nicolas Benezet,3301.0,,,,,,,2,From Goal Kick,Younousse Sankharé,3348.0,Left Defensive Midfield,149,Guingamp,142,['a84177c9-3316-40ff-8a71-98b4e95134a5'],6,,,,,,,,,,,,,,,,,Guingamp,142,00:27:06.978,Pass,
,,,,,,,,,,,,,,,,,0.946227,,,,,,,,,,,,,ce8fdca9-c681-4268-9354-ac518901b7f4,2440,,"[60.4, 12.2]",3900563,72,,,,,2.1970577,,Right Foot,,,,"[53.6, 21.6]",,Ground Pass,,11.601724,,,,Younousse Sankharé,3348.0,,,,,,,2,From Goal Kick,Nicolas Benezet,3301.0,Left Midfield,149,Guingamp,142,['12bb5673-f512-4d23-bcbf-1a089a219330'],8,,,,,,,,,,,,,,,,,Guingamp,142,00:27:08.698,Pass,
,,,,,,,,,,,,,,,,,2.024065,,,,,,,,,,,,,ce458ed3-4d1d-4001-a184-c19d45f9aded,2443,,"[54.3, 18.4]",3900563,72,,,,,-0.9866178,,Left Foot,,,,"[62.3, 6.3]",,Ground Pass,,14.505516,,,,Laurent Dos Santos,7308.0,,,,,,,2,From Goal Kick,Younousse Sankharé,3348.0,Left Defensive Midfield,149,Guingamp,142,['eed10017-c538-4e43-b274-83a11582193a'],10,,,,,,,,,,,,,,,,,Guingamp,142,00:27:10.385,Pass,
,,,,,,,,,,,,,,,,,1.065248,,,,,,,,,,,,,24d1416e-bf2e-4ae1-af0c-e4426fcb1749,2446,,"[70.4, 5.6]",3900563,72,,,,,2.1882021,,Left Foot,,,,"[63.3, 15.6]",,Ground Pass,,12.264175,,,,Younousse Sankharé,3348.0,,,,,,,2,From Goal Kick,Laurent Dos Santos,7308.0,Left Back,149,Guingamp,142,['c133dfa5-8478-4cec-b1af-8157ce060153'],13,,,,,,,,,,,,,,,,,Guingamp,142,00:27:13.552,Pass,
,,,,,,,,,,,,,,,,,1.368387,,,,,,,,,,,,,eafc9086-7683-496f-8b39-627d74d1abac,2449,,"[76.2, 13.4]",3900563,72,,,,,1.0379524,,Left Foot,,,,"[85.4, 29.0]",,Ground Pass,,18.110771,,,,Jimmy Briand,3213.0,,,,,,,2,From Goal Kick,Younousse Sankharé,3348.0,Left Defensive Midfield,149,Guingamp,142,['0add98ef-066e-49c3-b79a-ad27715083b7'],16,,,,,,,,,,,,,,,,,Guingamp,142,00:27:16.465,Pass,
,,,,,,,,,,,,,,,,,1.441611,,,,,,,,,,,,,e7620bf7-a858-4dee-be46-e8b565e9aa61,2453,,"[82.1, 38.0]",3900563,72,,,,,2.5927522,,Right Foot,,,,"[68.2, 46.5]",,Ground Pass,,16.292944,,,,Lionel Mathis,401512.0,,,,,,,2,From Goal Kick,Jimmy Briand,3213.0,Right Center Forward,149,Guingamp,142,['0e5d8f14-cc78-4d28-9749-2c6548ee0f20'],19,,,,,,,,,,,,,,,,,Guingamp,142,00:27:19.109,Pass,
,,,,,,,,,,,,,,,,,1.805218,,,,,,,,,,,,,7edd5835-19a4-4f83-b29f-c0c55d0921df,2456,,"[75.9, 58.2]",3900563,72,,,,,1.1842399,,Right Foot,,,,"[84.0, 78.1]",,Ground Pass,,21.485344,,,,Jonathan Martins-Pereira,3364.0,,,,,,,2,From Goal Kick,Lionel Mathis,401512.0,Right Defensive Midfield,149,Guingamp,142,['c33cbe2b-ac94-49d8-b204-d5e9b0f03d48'],21,,,,,,,,,,,,,,,,,Guingamp,142,00:27:21.641,Pass,
,,,,,,,,,,,,,,,,,2.9966,,,,,,,,,,,,,e81fa8e9-34ec-4808-8530-3f295e97ac0a,2459,,"[92.7, 77.6]",3900563,72,,,,,0.049604665,,Right Foot,,,,"[106.8, 78.3]",,Ground Pass,,14.117365,,,,Yannis Salibur,3122.0,,,,,,,2,From Goal Kick,Jonathan Martins-Pereira,3364.0,Right Back,149,Guingamp,142,['d597d2d3-92db-45ea-98a7-dcbf48f302fb'],24,,,,,,,,,,,,,,,,,Guingamp,142,00:27:24.317,Pass,
,,,,,,,,,,,,,,,,,2.187709,,,,,,,,,,,,,296337b2-9c5e-4e14-883e-4c8a184d3b8e,2464,,"[6.0, 36.0]",3900563,72,,True,,,0.50635666,,Right Foot,,,,"[74.7, 74.1]",,High Pass,,78.557625,,,,Pedro Henrique Konzen Medina da Silva,16503.0,,,,,,Goal Kick,2,From Goal Kick,Benoît Guy Robert Costil,3354.0,Goalkeeper,150,Rennes,134,['529cdc06-6334-4024-9749-a294a6f4821b'],50,,,,,,,,,,,,,,,,,Rennes,134,00:27:50.820,Pass,
,,,,,,,,,,,,,,,,,1.798105,,,,,,,,,,,,,7951f729-dee6-4192-acdd-9004daea4031,2468,,"[68.9, 80.0]",3900563,73,,,,,-0.19502027,,,,,,"[93.2, 75.2]",,Low Pass,,24.769537,,,,Giovanni-Guy Yann Sio,3018.0,,,,,,Throw-in,2,From Throw In,Romain Danzé,4475.0,Right Back,151,Rennes,134,['5dc4484a-7fa7-4a2a-bd80-a7f0e7e08b6a'],0,,,,,,,,,,,,,,,,,Rennes,134,00:28:00.835,Pass,
,,,,,,,,,,,,,,,,,1.139726,,,,,,,,,,,,,f6190e0a-4c0c-439a-810f-560aa1d6330b,2477,,"[40.3, 23.6]",3900563,73,,,,,1.7488892,,Left Foot,,,,"[37.6, 38.6]",,Ground Pass,,15.241063,,,,Lionel Mathis,401512.0,,,,,,,2,Regular Play,Jérémy Sorbon,3124.0,Left Center Back,152,Guingamp,142,['87fd7f45-8e63-467f-9eba-0297a8fa0c48'],6,,,,,,,,,,,,,,,,,Guingamp,142,00:28:06.755,Pass,
,,,,,,,,,,,,,,,,,1.621971,,,,,,,,,,,,,0ee1877d-48bf-4e93-b21b-953842aeb2f1,2480,,"[37.3, 38.6]",3900563,73,,,,,-3.1038747,,Right Foot,,,,"[32.0, 38.4]",,Ground Pass,,5.3037724,,,,Christophe Kerbrat,2936.0,,,,,,,2,Regular Play,Lionel Mathis,401512.0,Right Defensive Midfield,152,Guingamp,142,['0f4faec5-3687-4451-aaf2-4e89a4624eb6'],7,,,,,,,,,,,,,,,,,Guingamp,142,00:28:07.946,Pass,
,,,,,,,,,,,,,,,,,1.379613,,,,,,,,,,,,,e27af618-7d33-420d-a6f7-e804ee45c324,2483,,"[33.6, 38.4]",3900563,73,,,,,-0.42751876,,Right Foot,,,,"[50.5, 30.7]",,Ground Pass,,18.571484,,,,Younousse Sankharé,3348.0,,,,,,,2,Regular Play,Christophe Kerbrat,2936.0,Right Center Back,152,Guingamp,142,['71ec6d8c-2035-421a-a3d2-1afcd2c5bdce'],10,,,,,,,,,,,,,,,,,Guingamp,142,00:28:10.261,Pass,
,,,,,,,,,,,,,,,,,1.139684,,,,,,,,,,,,,14b5626e-870a-4bdb-8fba-fbf0c92c3fdd,2486,,"[66.6, 28.9]",3900563,73,,,,,-0.9648423,,Right Foot,,,,"[75.4, 16.2]",,Ground Pass,,15.45089,,,,Jimmy Briand,3213.0,,,,,,,2,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,152,Guingamp,142,['07d9e1ca-03fa-4881-b566-2e3fc4218d7f'],14,,,,,,,,,,,,,,,,,Guingamp,142,00:28:14.430,Pass,
,,,,,,,,,,,,,,,,,1.002574,,,,,,,,,,,,,94be5667-a321-41c7-8969-9709841a41b1,2489,,"[76.1, 16.4]",3900563,73,,,,,1.8313987,,Right Foot,,,,"[72.9, 28.4]",,Ground Pass,,12.41934,,,,Younousse Sankharé,3348.0,,,,,,,2,Regular Play,Jimmy Briand,3213.0,Right Center Forward,152,Guingamp,142,['779f3205-f514-47c4-9055-c017bc784f24'],16,,,,,,,,,,,,,,,,,Guingamp,142,00:28:16.847,Pass,
,,,,,,,,,,,,,,,,,1.520371,,,,,,,,,,,,,1097dfe1-dddd-4f8f-93a0-06c2889cfba1,2492,,"[72.9, 28.9]",3900563,73,,,,,1.4139556,,Right Foot,,,,"[76.3, 50.4]",,Ground Pass,,21.767178,,Incomplete,,Lionel Mathis,401512.0,,,,,,,2,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,152,Guingamp,142,"['14045f20-3cbf-4509-9d15-3fd7ffa6874a', '3aa7dbd4-0377-4476-8e3b-12379a9a884c']",18,,,,,,,,,,,,,,,,,Guingamp,142,00:28:18.585,Pass,
,,,,,,,,,,,,True,,,,,0.62594,,,,,,,,,,,,,3aa7dbd4-0377-4476-8e3b-12379a9a884c,2494,,"[43.8, 29.7]",3900563,73,,,,,2.8312051,,Right Foot,,,,"[38.5, 31.4]",,Ground Pass,,5.565968,,,,Abdoulaye Doucouré,3292.0,,,,,,Interception,2,Regular Play,Ousmane Dembélé,5477.0,Left Wing,153,Rennes,134,"['1097dfe1-dddd-4f8f-93a0-06c2889cfba1', '47d66afb-aeab-40e8-a5ef-bcff3272dff7']",20,,,,,,,,,,,,,,,,,Rennes,134,00:28:20.105,Pass,
,,,,,,,,,,,,,,,,,0.587942,,,,,,,,,,,,,95c9f75e-a95a-47ba-a0fb-c49e6d8d2661,2497,,"[40.3, 29.7]",3900563,73,,,,,0.6345528,,Right Foot,,,,"[47.5, 35.0]",,Low Pass,,8.940358,,,,Juan Fernando Quintero Paniagua,5692.0,,,,,,,2,Regular Play,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,153,Rennes,134,['0bc4fa67-eb80-401b-9b1b-06d8886ddf97'],21,,,,,,,,,,,,,,,,,Rennes,134,00:28:21.351,Pass,
,,,,,,,,,,,,,,,,,1.560862,,,,,,,,,,,,,cb804b3e-a031-4282-b14e-91bce1e79ea0,2501,,"[45.1, 36.4]",3900563,73,,,,,-2.8372178,,Left Foot,,,,"[26.0, 30.4]",,Low Pass,,20.020239,,,,Sylvain Armand,40699.0,,,,,,,2,Regular Play,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,153,Rennes,134,['68a14663-0814-4287-9d85-7e8b51a6c575'],22,,,,,,,,,,,,,,,,,Rennes,134,00:28:22.619,Pass,
,,,,,,,,,,,,,,,,,2.290522,,,,,,,,,,,,,17eddbb7-e04b-431e-90a0-ffb36e6384c8,2503,,"[26.0, 30.4]",3900563,73,,,,,-0.53634346,,Left Foot,,,,"[47.7, 17.5]",,Low Pass,,25.2448,,,,Ousmane Dembélé,5477.0,,,,,,,2,Regular Play,Sylvain Armand,40699.0,Left Center Back,153,Rennes,134,['e75939af-5ec2-4a53-bc2e-7177595b4762'],24,,,,,,,,,,,,,,,,,Rennes,134,00:28:24.180,Pass,
