50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.366837,,,,,,,,,,,,,9ec769f2-341e-410e-9c93-811dad018022,650,,,"[42.5, 20.0]",3901210,18,,,,,-1.6578771,,Right Foot,,,,"[41.4, 7.4]",,High Pass,,12.647924,,,,,Benoît Assou-Ekotto,3047.0,,,,,,Recovery,1,Regular Play,Moustapha Bayal Sall,401468.0,Right Center Back,38,Saint-Étienne,135,"['5c9ff50f-89fa-44a4-b4cc-73faa1063c13', 'ae5d5f40-10ec-4d22-b37b-8cbb1660896e']",2,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:02.368,Pass,
,,,,,,,,,,,,,,,,0.742338,,,,,,,,,,,,,011485bf-64de-4f5e-bcc1-375b27d0e214,653,,,"[40.2, 8.1]",3901210,18,,,,,0.9465501,,Left Foot,,,,"[48.7, 19.9]",,Ground Pass,,14.542696,,,,,Jérémy Clément,7442.0,,,,,,,1,Regular Play,Benoît Assou-Ekotto,3047.0,Left Back,38,Saint-Étienne,135,['e0c8a6bc-949c-4805-ab20-2c66359cd7d2'],4,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:04.985,Pass,
,,,,,,,,,,,,,,,,1.061666,,,,,,,,,,,,,cb2bd5c5-a126-4757-b84b-417d7a9a3c44,656,,,"[48.9, 19.0]",3901210,18,,,,,-0.046973966,,Left Foot,,,,"[72.3, 17.9]",,Ground Pass,,23.42584,,,,,Nolan Roux,3179.0,,,,,,,1,Regular Play,Jérémy Clément,7442.0,Center Defensive Midfield,38,Saint-Étienne,135,['c9255585-40c8-4a58-9c0b-85bd88eca7bf'],6,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:06.797,Pass,
,,,,,,,,,,,,,,,,1.159242,,,,,,,,,,,,,a0d05da2-d405-4480-b233-381adbc87b27,658,,,"[72.3, 17.9]",3901210,18,,,,,-2.3454423,,Right Foot,,,,"[63.1, 8.5]",,Low Pass,,13.152946,,,Incomplete,,,,,,,,,,1,Regular Play,Nolan Roux,3179.0,Center Forward,38,Saint-Étienne,135,['fb1f329b-2406-480a-b29d-00a32e41130d'],7,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:07.859,Pass,
,,,,,,,,,,,,,,,,1.607388,,,,,,,,,,,,,8d8fb357-d31c-49a6-afb4-62235f6b7736,661,,,"[59.6, 61.9]",3901210,18,,,,,-0.3784882,,Right Foot,,,,"[76.7, 55.1]",,High Pass,,18.402445,,,Incomplete,,Corentin Jean,3010.0,,,,,,,1,Regular Play,Benjamin Nivet,3002.0,Right Center Midfield,38,Saint-Étienne,135,"['41a3581b-da94-4d9c-91d7-87e0f7333d98', '7e57c7fb-a975-4b77-8d64-c2c930100e72']",11,,,,,,,,,,,,,,,,Troyes,133,00:18:11.016,Pass,
,,,,,,,,,,,,,,,,1.607965,,,,,,,,,,,,,51592fa7-4ccc-42bc-b287-017bc66ecdfa,665,,,"[40.5, 26.7]",3901210,18,,,,,1.7068795,,Right Foot,,,,"[37.2, 50.8]",,Low Pass,,24.324884,,,,,Kévin Théophile-Catherine,3413.0,,,,,,,1,Regular Play,Loïc Perrin,4263.0,Left Center Back,38,Saint-Étienne,135,['73d19ba7-2591-4f25-b495-a6204226a80c'],13,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:13.924,Pass,
,,,,,,,,,,,,,,,,4.033569,,,,,,,,,,,,,844522ad-56ca-4979-ba38-b5deefe95b2b,668,,,"[57.0, 65.3]",3901210,18,,,,,-0.23169753,,Right Foot,,,,"[112.1, 52.3]",,High Pass,,56.61281,True,,Incomplete,,Oussama Tannane,4265.0,,,,,,,1,Regular Play,Kévin Théophile-Catherine,3413.0,Right Back,38,Saint-Étienne,135,"['07ee7e74-b6c2-496e-bc30-9519cca74522', '2e71b8af-b2f3-4fb5-97f0-2b4c0cdcc5b8']",18,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:18.421,Pass,
,,,,,,,,,,,,,,,,2.301029,,,,,,,,,,,,,6ab970c5-f33b-4a81-9cfb-cae07414f8b5,671,,,"[10.2, 37.6]",3901210,18,,True,,,1.175703,,Right Foot,,,,"[20.0, 61.1]",,Ground Pass,,25.46154,,,,,Carlos Eduardo de Castro Lourenço,401472.0,,,,,,,1,Regular Play,Matthieu Dreyer,36553.0,Goalkeeper,39,Troyes,133,['449c8c29-53f0-4e3a-830b-5f43d0ecda16'],24,,,,,,,,,,,,,,,,Troyes,133,00:18:24.810,Pass,
,,,,,,,,,,,,,,,,0.970932,,,,,,,,,,,,,0d96d0d6-0c1e-4297-88b3-dc975df77c84,674,,,"[33.8, 64.8]",3901210,18,,,,,-0.21320452,,Right Foot,,,,"[43.5, 62.7]",,Ground Pass,,9.924717,,,,,Lossémy Karaboué,7301.0,,,,,,,1,Regular Play,Carlos Eduardo de Castro Lourenço,401472.0,Right Center Back,39,Troyes,133,"['1eb0ecfb-1070-4ef2-873a-5ade3fae6828', '28f44a9b-b040-48ef-a81e-f0fd144124a3']",30,,,,,,,,,,,,,,,,Troyes,133,00:18:30.425,Pass,True
,,,,,,,,,,,,,,,,2.369589,,,,,,,,,,,,,dac5b01e-db84-46ad-8594-b6de48339522,678,,,"[39.5, 61.1]",3901210,18,,,,,-2.9008453,,Right Foot,,,,"[22.8, 57.0]",,Ground Pass,,17.19593,,,,,Carlos Eduardo de Castro Lourenço,401472.0,,,,,,,1,Regular Play,Lossémy Karaboué,7301.0,Right Midfield,39,Troyes,133,"['06c6ffbc-77c2-478e-b79f-d1ef8f501628', '3ce8e44e-ad36-44bc-9258-61e2272a2ee6']",31,,,,,,,,,,,,,,,,Troyes,133,00:18:31.851,Pass,True
,,,,,,,,,,,,,,,,1.839303,,,,,,,,,,,,,67139f82-940c-4680-b84e-05ae8f41f094,680,,,"[22.6, 55.9]",3901210,18,,,,,-1.3240494,,Left Foot,,,,"[29.3, 29.3]",,Ground Pass,,27.430822,,,,,Matthieu Saunier,13730.0,,,,,,,1,Regular Play,Carlos Eduardo de Castro Lourenço,401472.0,Right Center Back,39,Troyes,133,['6a9fda35-d128-4b03-8f53-a928329e33a1'],34,,,,,,,,,,,,,,,,Troyes,133,00:18:34.221,Pass,
,,,,,,,,,,,,,,,,1.608,,,,,,,,,,,,,b5e05ddd-68d8-436f-bfe0-ca3686834eba,683,,,"[28.2, 28.0]",3901210,18,,,,,-0.18772735,,Right Foot,,,,"[56.1, 22.7]",,Ground Pass,,28.398943,,,,,Jessy Pi,7415.0,,,,,,,1,Regular Play,Matthieu Saunier,13730.0,Left Center Back,39,Troyes,133,['c2e251be-f0ed-4a53-a210-645bc9a383ba'],36,,,,,,,,,,,,,,,,Troyes,133,00:18:36.939,Pass,
,,,,,,,,,,,,,,,,2.031232,,,,,,,,,,,,,5037018a-2b8c-4a4c-91fe-836307aa5a27,693,,,"[77.9, 57.4]",3901210,19,,,,,-0.5722671,,Left Foot,,,,"[110.5, 36.4]",,High Pass,,38.778343,,,Incomplete,,Moustapha Bayal Sall,401468.0,,,,,,Free Kick,1,From Free Kick,Oussama Tannane,4265.0,Right Wing,40,Saint-Étienne,135,"['4ad64a5a-8877-48b7-8623-2611648957a6', '4db8d7da-c01a-41bb-9948-668b684c33cd']",28,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:28.813,Pass,
,,,,,,,,,,,,,,,,4.853476,,,,,,,,,,,,,fb7d893d-80a0-45be-8efd-d0a2cff52ec5,700,,,"[31.9, 44.6]",3901210,19,,,,,-1.5274445,,Right Foot,,,,"[33.8, 0.8]",,Ground Pass,,43.84119,,,Out,,Chris Mavinga,18162.0,,,True,,,,1,From Free Kick,Lossémy Karaboué,7301.0,Right Midfield,40,Saint-Étienne,135,"['608ecf98-5af3-47f0-b6a5-ca1485f2bfbb', 'b7dd93ad-0f44-4722-a0ed-1e40bb327f0e']",37,,,,,,,,,,,,,,,,Troyes,133,00:19:37.135,Pass,True
,,,,,,,,,,,,,,,,1.964012,,,,,,,,,,,,,2389c9f6-7b44-45c1-b929-57c83527ae6e,704,,,"[83.6, 80.0]",3901210,19,,,,,-2.9082956,,,,,,"[63.4, 75.2]",,Low Pass,,20.762466,,,,,Fabien Lemoine,7200.0,,,,,,Throw-in,1,From Throw In,Oussama Tannane,4265.0,Right Wing,41,Saint-Étienne,135,['3af7fb75-4030-4b76-b8b9-0c3a67ed472a'],45,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:45.007,Pass,
,,,,,,,,,,,,,,,,0.713292,,,,,,,,,,,,,3e30bc69-0d04-4c73-8946-41a222c72e7c,707,,,"[62.2, 76.2]",3901210,19,,,,,-1.7218117,,Right Foot,,,,"[60.1, 62.4]",,Ground Pass,,13.958868,,,,,Jérémy Clément,7442.0,,,,,,,1,From Throw In,Fabien Lemoine,7200.0,Right Center Midfield,41,Saint-Étienne,135,['7d517bb6-f5b0-46e0-bbf4-d923fb4a2b67'],48,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:48.292,Pass,
,,,,,,,,,,,,,,,,0.951257,,,,,,,,,,,,,f08407c0-1287-4686-b3c3-b46670ee0370,711,,,"[59.5, 62.4]",3901210,19,,,,,1.9714208,,Right Foot,,,,"[55.9, 70.9]",,Ground Pass,,9.2309265,,,,,Fabien Lemoine,7200.0,,,,,,,1,From Throw In,Jérémy Clément,7442.0,Center Defensive Midfield,41,Saint-Étienne,135,"['6ba31e96-d862-46a0-96fe-bf178c3518ae', '9c4ddb84-0298-4200-b6cd-54415d9d38f6']",49,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:49.085,Pass,True
,,,,,,,,,,,,,,,,0.903058,,,,,,,,,,,,,7c3be060-ea66-4e61-ab26-cf4949429947,714,,,"[71.2, 65.4]",3901210,19,,,,,0.29635185,,Right Foot,,,,"[84.3, 69.4]",,Ground Pass,,13.69708,,,,,Oussama Tannane,4265.0,,,,,,,1,From Throw In,Fabien Lemoine,7200.0,Right Center Midfield,41,Saint-Étienne,135,['358fea94-9e1e-4edb-9fc4-25aeaf5cc2ee'],55,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:55.377,Pass,
,,,,,,,,,,,,,,,,1.508595,,,,,,,,,,,,,95ebe240-42fe-4778-b1d3-2b85c6798cfb,720,,,"[84.8, 68.4]",3901210,20,,,,,-0.84258765,,Right Foot,True,,,"[109.5, 40.7]",,High Pass,,37.11307,,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Renaud Cohade,3200.0,Left Center Midfield,42,Saint-Étienne,135,['20bc08fd-3ada-481d-b19e-f4eb915e0db0'],32,,,,,,,,,,,,,,,,Saint-Étienne,135,00:20:32.450,Pass,
,,,,,,,,,,,,,,,,3.609248,,,,,,,,,,,,,4750cc4d-bb73-40cf-9f44-30e81196262e,725,,,"[84.0, 56.4]",3901210,20,,,,,2.6939554,,Left Foot,,,,"[56.3, 69.7]",,Ground Pass,,30.727512,,,,,Kévin Théophile-Catherine,3413.0,,,,,,,1,From Free Kick,Oussama Tannane,4265.0,Right Wing,42,Saint-Étienne,135,['ca7aef6f-37bc-4fea-8025-dcb321f5f100'],38,,,,,,,,,,,,,,,,Saint-Étienne,135,00:20:38.961,Pass,
,,,,,,,,,,,,,,,,2.099084,,,,,,,,,,,,,c9417393-323f-4e49-85f0-09799ead003f,728,,,"[56.3, 69.7]",3901210,20,,,,,-0.9526854,,Right Foot,,,,"[87.8, 25.4]",,High Pass,,54.35752,,,Incomplete,,Moustapha Bayal Sall,401468.0,,,True,,,,1,From Free Kick,Kévin Théophile-Catherine,3413.0,Right Back,42,Saint-Étienne,135,"['58ab6fdc-1bd7-4bf6-997d-06b83dc21446', 'f84ce6f2-a4f5-4986-aaea-88b5e892bec9']",42,,,,,,,,,,,,,,,,Saint-Étienne,135,00:20:42.690,Pass,
,,,,,,,,,,,,,,,,2.086948,,,,,,,,,,,,,f84ce6f2-a4f5-4986-aaea-88b5e892bec9,730,,,"[32.3, 54.7]",3901210,20,,,,,-0.35354197,,Head,,,,"[57.5, 45.4]",,High Pass,,26.861311,,,Incomplete,,Deniz Hümmet,27014.0,,,,,,Recovery,1,From Free Kick,Aloïs Confais,4413.0,Right Back,42,Saint-Étienne,135,"['5c2c6ca7-693d-4338-bbcc-a88eb9d7532e', 'c9417393-323f-4e49-85f0-09799ead003f', 'f4a8c240-fca9-49bd-85db-9e6134ed1651']",44,,,,,,,,,,,,,,,,Troyes,133,00:20:44.789,Pass,
,,,,,,,,,,,,,,,,2.318405,,,,,,,,,,,,,5c2c6ca7-693d-4338-bbcc-a88eb9d7532e,733,,,"[62.6, 34.7]",3901210,20,,,,,-1.4968573,,Left Foot,,,,"[64.0, 15.8]",,Low Pass,,18.95178,,,,,Benoît Assou-Ekotto,3047.0,,,,,,Recovery,1,From Free Kick,Jérémy Clément,7442.0,Center Defensive Midfield,42,Saint-Étienne,135,"['2ace2a72-9a31-43f4-86bf-78b826a8beb7', '4e46b841-e0da-4bd8-89b7-a404101f1106', 'f84ce6f2-a4f5-4986-aaea-88b5e892bec9']",46,,,,,,,,,,,,,,,,Saint-Étienne,135,00:20:46.876,Pass,True
,,,,,,,,,,,,,,,,1.551282,,,,,,,,,,,,,03cbbefe-4b55-4beb-8939-dc4f738d75d5,737,,,"[60.1, 4.3]",3901210,20,,,,,2.9781697,,Right Foot,,,,"[41.3, 7.4]",,Ground Pass,,19.053871,,,,,Jérémy Clément,7442.0,,,,,,,1,From Free Kick,Benoît Assou-Ekotto,3047.0,Left Back,42,Saint-Étienne,135,"['6afd2db8-2928-459f-a2c9-a76a40fc6ba9', '94c46dda-f09b-483b-8878-50fa90e99736']",52,,,,,,,,,,,,,,,,Saint-Étienne,135,00:20:52.687,Pass,True
,,,,,,,,,,,,,,,,0.87313,,,,,,,,,,,,,ec90089a-c170-46ca-bb18-ac03b01ea0c7,740,,,"[41.7, 7.0]",3901210,20,,,,,0.17548126,,Left Foot,,,,"[55.8, 9.5]",,Ground Pass,,14.319916,,,,,Loïc Perrin,4263.0,,,,,,,1,From Free Kick,Jérémy Clément,7442.0,Center Defensive Midfield,42,Saint-Étienne,135,['b785dfdf-cba4-4b38-a7b2-20267c91d6fa'],55,,,,,,,,,,,,,,,,Saint-Étienne,135,00:20:55.495,Pass,
,,,,,,,,,,,,,,,,1.337527,,,,,,,,,,,,,c6b04eae-7479-460f-bbc3-c737399e9ad4,743,,,"[55.4, 12.6]",3901210,20,,,,,1.674321,,Right Foot,,,,"[53.0, 35.7]",,Ground Pass,,23.22434,,,,,Fabien Lemoine,7200.0,,,,,,,1,From Free Kick,Loïc Perrin,4263.0,Left Center Back,42,Saint-Étienne,135,['66a071ce-2fde-4d77-b9b7-97913ebae41e'],59,,,,,,,,,,,,,,,,Saint-Étienne,135,00:20:59.201,Pass,
,,,,,,,,,,,,,,,,1.55022,,,,,,,,,,,,,07a13b0c-1df3-4680-b32c-1a311296cffc,746,,,"[55.8, 39.1]",3901210,21,,,,,0.49521607,,Right Foot,,,,"[93.2, 59.3]",,High Pass,,42.50647,,,Incomplete,,Kévin Théophile-Catherine,3413.0,,,,,,,1,From Free Kick,Fabien Lemoine,7200.0,Right Center Midfield,42,Saint-Étienne,135,"['383cbc37-e0ba-461e-a3af-b5104b457ae8', 'fb73fae5-3380-4988-b4fd-436b4cef54f7']",2,,,,,,,,,,,,,,,,Saint-Étienne,135,00:21:02.727,Pass,
,,,,,,,,,,,,,,,,0.778064,,,,,,,,,,,,,fb73fae5-3380-4988-b4fd-436b4cef54f7,748,,,"[26.9, 20.8]",3901210,21,,,,,-0.3366748,,Head,,,,"[36.9, 17.3]",,Low Pass,,10.5948105,,,,,Corentin Jean,3010.0,,,,,,Recovery,1,Regular Play,Chris Mavinga,18162.0,Left Back,43,Troyes,133,"['07a13b0c-1df3-4680-b32c-1a311296cffc', '5d714944-aabc-4049-930a-eab0fdfcdfd4']",4,,,,,,,,,,,,,,,,Troyes,133,00:21:04.277,Pass,
,,,,,,,,,,,,,,,,1.282321,,,,,,,,,,,,,cf3b28f3-3f09-4546-a9c3-6a815e2d8c00,757,,,"[64.7, 9.2]",3901210,21,,,,,1.5056711,,Right Foot,,,,"[66.8, 41.4]",,Ground Pass,,32.268406,,,,,Jessy Pi,7415.0,,,,,,,1,Regular Play,Corentin Jean,3010.0,Left Midfield,43,Troyes,133,"['41ef0735-f6ae-4c2b-ae4c-22d12aa5e86a', 'f577abd4-92c2-4fc7-af61-92514d20c828']",13,,,,,,,,,,,,,,,,Troyes,133,00:21:13.098,Pass,True
,,,,,,,,,,,,,,,,1.891121,,,,,,,,,,,,,8edca36f-7ce5-476a-b04d-284b19d7c436,760,,,"[70.2, 49.5]",3901210,21,,,,,1.2041322,,Right Foot,,,,"[80.3, 75.8]",,Ground Pass,,28.172682,,,,,Aloïs Confais,4413.0,,,,,,,1,Regular Play,Jessy Pi,7415.0,Left Center Midfield,43,Troyes,133,['f15db52b-69f2-4808-b8ab-1c0ca14c7299'],17,,,,,,,,,,,,,,,,Troyes,133,00:21:17.442,Pass,
,,,,,,,,,,,,,,,,1.266875,,,,,,,,,,,,,c5a6f8ef-ee6f-49e1-90c2-acf3382f1221,763,,,"[84.7, 76.8]",3901210,21,,,,,0.09374154,,Right Foot,,,,"[96.4, 77.9]",,Ground Pass,,11.7515955,,,,,Lossémy Karaboué,7301.0,,,,,,,1,Regular Play,Aloïs Confais,4413.0,Right Back,43,Troyes,133,['7196a28b-e78e-45f0-85a7-36db28db3ef1'],20,,,,,,,,,,,,,,,,Troyes,133,00:21:20.049,Pass,
,,,,,,,,,,,,,,,,0.942672,,,,,,,,,,,,,05a74a1a-9d6a-4392-bda4-a4cf4dcf8920,766,,,"[98.4, 76.6]",3901210,21,,,,,-1.2659934,,Right Foot,True,,,"[106.8, 49.9]",,High Pass,,27.990177,,,Incomplete,,,,,,,,,,1,Regular Play,Lossémy Karaboué,7301.0,Right Midfield,43,Troyes,133,['08a4fda4-89bb-44c5-b80b-b77738d98505'],22,,,,,,,,,,,,,,,,Troyes,133,00:21:22.717,Pass,
,,,,,,,,,,,,,,,,1.767237,,,,,,,,,,,,,6c44b434-c2e0-432d-8734-8a304730dba8,768,,,"[91.6, 58.2]",3901210,21,,,,True,1.1624283,,,,,,"[96.1, 68.6]",,High Pass,,11.331814,,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Thiago Xavier Rodrigues Corrêa,7283.0,Center Defensive Midfield,43,Troyes,133,"['8ed1055e-462c-4028-9274-5b73fc069ba5', 'ac773162-ab73-494b-aa54-06c9859324af']",26,,,,,,,,,,,,,,,,Troyes,133,00:21:26.563,Pass,True
,,,,,,,,,,,,,,,,2.414622,,,,,,,,,,,,,f96686a6-9a55-4eb0-8477-8b972241fc51,774,,,"[19.6, 20.8]",3901210,21,,,,,0.27666834,,Right Foot,,,,"[60.1, 32.3]",,High Pass,,42.10107,,,Incomplete,,,,,,,,,,1,Regular Play,Kévin Monnet-Paquet,4431.0,Left Wing,43,Troyes,133,"['192272a6-fedf-4e16-872c-b0b792844727', '682541d4-17f9-4664-9dab-8d5f088ca624', 'beb34f80-297a-44cb-affa-72b77e69c961']",29,,,,,,,,,,,,,,,,Saint-Étienne,135,00:21:29.591,Pass,True
,,,,,,,,,,,,,,,,0.955077,,,,,,,,,,,,,607a2157-aab2-45dd-95db-84e0fd5df2fe,777,,,"[60.2, 47.8]",3901210,21,,,,,0.4636476,,Right Foot,,,,"[70.6, 53.0]",,Ground Pass,,11.627554,,,,,Thiago Xavier Rodrigues Corrêa,7283.0,,,,,,,1,Regular Play,Matthieu Saunier,13730.0,Left Center Back,43,Troyes,133,['42298ea3-f2d9-4277-9ca0-7467be5dec6a'],32,,,,,,,,,,,,,,,,Troyes,133,00:21:32.701,Pass,
,,,,,,,,,,,,,,,,1.675082,,,,,,,,,,,,,9a1fbc01-c983-4340-b04a-8aaac79185e0,781,,,"[70.2, 53.4]",3901210,21,,,,,1.4330193,,Right Foot,,,,"[73.5, 77.2]",,Ground Pass,,24.027693,,,,,Aloïs Confais,4413.0,,,,,,,1,Regular Play,Thiago Xavier Rodrigues Corrêa,7283.0,Center Defensive Midfield,43,Troyes,133,"['30bed1dc-ca81-44bc-8008-e6ec5f9dc417', '5ba1ff12-999f-4ed9-abc3-38ac2bdd4753']",34,,,,,,,,,,,,,,,,Troyes,133,00:21:34.246,Pass,True
,,,,,,,,,,,,,,,,0.952921,,,,,,,,,,,,,c7a89f83-ad50-41a7-981a-7f0e9a0b8685,785,,,"[70.3, 77.6]",3901210,21,,,,,-2.6981444,,Right Foot,,,,"[62.3, 73.8]",,Ground Pass,,8.856636,,,,,Carlos Eduardo de Castro Lourenço,401472.0,,,,,,,1,Regular Play,Aloïs Confais,4413.0,Right Back,43,Troyes,133,['91d96308-f407-4362-aa1c-7beebd572db8'],38,,,,,,,,,,,,,,,,Troyes,133,00:21:38.447,Pass,
,,,,,,,,,,,,,,,,0.820683,,,,,,,,,,,,,f9a61386-2980-42f0-99dd-29328d9dd062,789,,,"[63.8, 70.6]",3901210,21,,,,,0.02483961,,Left Foot,,,,"[79.9, 71.0]",,Ground Pass,,16.104969,,,,,Lossémy Karaboué,7301.0,,,,,,,1,Regular Play,Carlos Eduardo de Castro Lourenço,401472.0,Right Center Back,43,Troyes,133,"['0eddfb32-cd46-48ad-af24-27ddee1b9827', 'e04ba921-4be3-47fc-893f-644f600a6ce6']",40,,,,,,,,,,,,,,,,Troyes,133,00:21:40.609,Pass,True
,,,,,,,,,,,,,,,,1.739196,,,,,,,,,,,,,bf31473b-c993-4aa3-ba2a-93f73b90ce91,793,,,"[79.6, 70.6]",3901210,21,,,,,2.4760985,,Right Foot,,,,"[70.3, 77.9]",,Ground Pass,,11.822859,,,,,Aloïs Confais,4413.0,,,,,,,1,Regular Play,Lossémy Karaboué,7301.0,Right Midfield,43,Troyes,133,"['700fd327-6b5e-441e-bba6-a34c1940d5c5', '8b5a4243-83c2-466a-bde2-bec913705a8e']",41,,,,,,,,,,,,,,,,Troyes,133,00:21:41.448,Pass,True
,,,,,,,,,,,,,,,,0.929133,,,,,,,,,,,,,ab46e2b5-ae9f-4583-959d-5c74799ee7d0,796,,,"[84.7, 76.8]",3901210,21,,,,,-2.4775465,,Right Foot,,,,"[77.8, 71.4]",,Ground Pass,,8.761849,,,,,Lossémy Karaboué,7301.0,,,,,,,1,Regular Play,Aloïs Confais,4413.0,Right Back,43,Troyes,133,['dd022f45-526d-4705-8bd6-7c469e0aa55b'],48,,,,,,,,,,,,,,,,Troyes,133,00:21:48.531,Pass,
,,,,,,,,,,,,,,,,2.577626,,,,,,,,,,,,,cd5c6f62-7ca1-47c4-bab7-a0200e21289f,799,,,"[76.3, 63.8]",3901210,21,,,,,-1.5451609,,Left Foot,,,,"[77.8, 5.3]",,High Pass,,58.519226,,,,,Chris Mavinga,18162.0,,,True,,,,1,Regular Play,Lossémy Karaboué,7301.0,Right Midfield,43,Troyes,133,['1f272aac-d8f2-42a1-b4f2-8766f9bc45b6'],50,,,,,,,,,,,,,,,,Troyes,133,00:21:50.875,Pass,
,,,,,,,,,,,,,,,,0.896039,,,,,,,,,,,,,dadbe28b-b905-4471-a137-63803c8bf7af,807,,,"[44.9, 67.3]",3901210,21,,,,,-0.7853982,,Left Foot,,,,"[52.6, 59.6]",,Ground Pass,,10.889444,,,,,Fabien Lemoine,7200.0,,,,,,,1,Regular Play,Oussama Tannane,4265.0,Right Wing,44,Saint-Étienne,135,"['357d3028-ecc9-457f-87f7-e94f19745a25', '36fd8fa0-f9cb-404e-b481-c3cdba159af2', 'b8053c04-2a53-476b-ad50-c126abe7504d']",56,,,,,,,,,,,,,,,,Saint-Étienne,135,00:21:56.313,Pass,True
,,,,,,,,,,,,,,,,1.277741,,,,,,,,,,,,,c71b5f11-9a7e-43fc-8a15-32daf5cc2317,810,,,"[52.6, 59.6]",3901210,21,,,,,-2.125478,,Right Foot,,,,"[46.9, 50.4]",,Ground Pass,,10.822661,,,,,Oussama Tannane,4265.0,,,,,,,1,Regular Play,Fabien Lemoine,7200.0,Right Center Midfield,44,Saint-Étienne,135,['6c4faa8d-d9c0-4a34-9424-5aa146876433'],57,,,,,,,,,,,,,,,,Saint-Étienne,135,00:21:57.249,Pass,
,,,,,,,,,,,,,,,,3.351593,,,,,,,,,,,,,688b7c70-6578-433c-8737-a91c94901bd7,812,,,"[46.9, 50.4]",3901210,21,,,,,-0.8217458,,Left Foot,,,,"[73.4, 21.9]",,Ground Pass,,38.916576,,,Incomplete,,Renaud Cohade,3200.0,,,,,,,1,Regular Play,Oussama Tannane,4265.0,Right Wing,44,Saint-Étienne,135,"['5e07d254-70b0-406b-8a9b-aed727721671', 'e1a8c7bb-0c00-4f15-b031-b64ef0f53801']",58,,,,,,,,,,,,,,,,Saint-Étienne,135,00:21:58.527,Pass,
,,,,,,,,,,,,,,,,0.849313,,,,,,,,,,,,,c344ff89-4dc1-4362-9591-9e7e990c8202,816,,,"[50.7, 69.5]",3901210,22,,,,,0.21755412,,Right Foot,,,,"[60.2, 71.6]",,Ground Pass,,9.729337,,,,,Benjamin Nivet,3002.0,,,,,,,1,Regular Play,Aloïs Confais,4413.0,Right Back,44,Saint-Étienne,135,['32f7a5bf-8dea-434a-9330-cb140d8812dc'],4,,,,,,,,,,,,,,,,Troyes,133,00:22:04.262,Pass,
,,,,,,,,,,,,,,,,0.482739,,,,,,,,,,,,,63b70e5a-cd6c-4485-886b-ff258fe46395,819,,,"[60.2, 71.6]",3901210,22,,,,,2.9406383,,Left Foot,,,,"[54.8, 72.7]",,Ground Pass,,5.510898,,,Incomplete,,Aloïs Confais,4413.0,,,,,,,1,Regular Play,Benjamin Nivet,3002.0,Right Center Midfield,44,Saint-Étienne,135,"['55b0147d-1dcb-4ed4-9f8f-adbac5c8e8fa', '8938079d-beee-479d-ae47-916618e23eab', 'a43fda6c-bbee-46a8-8184-0801ff582c16']",5,,,,,,,,,,,,,,,,Troyes,133,00:22:05.112,Pass,True
,,,,,,,,,,,,,,,,0.419868,,,,,,,,,,,,,4aae38ed-d020-44b2-aea8-c069a702b9b2,823,,,"[57.0, 2.2]",3901210,22,,,,,1.0595657,,Right Foot,,,,"[59.3, 6.3]",,Ground Pass,,4.7010636,,,,,Benoît Assou-Ekotto,3047.0,,,,,,,1,Regular Play,Renaud Cohade,3200.0,Left Center Midfield,44,Saint-Étienne,135,['bd31edf6-23b2-4c45-b37e-ceac6aad674d'],8,,,,,,,,,,,,,,,,Saint-Étienne,135,00:22:08.357,Pass,
