50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.410827,,,,,,,,,,,4d85f495-fb64-4b5f-95ff-798190d83016,2412,,"[20.5, 3.7]",3829446,62,,,,1.9900991,,Right Foot,,,"[9.0, 29.5]",Ground Pass,,28.246946,,,,Denis Petrić,34953.0,,,,,,,2,From Goal Kick,Chris Mavinga,18162.0,Left Center Back,131,Troyes,133,['5a0534b4-cf12-458c-bce9-e7682abe9aa3'],2,,,,,,,,,,,,,,,,Troyes,133,00:17:02.053,Pass,
,,,,,,,,,,,,,,,1.952581,,,,,,,,,,,ce51461a-d4ba-445f-b3e4-a3e9c28c15d4,2415,,"[8.7, 29.9]",3829446,62,,,,0.04864314,,Left Foot,,,"[58.0, 32.3]",High Pass,,49.358383,,,,Benjamin Nivet,3002.0,,,,,,,2,From Goal Kick,Denis Petrić,34953.0,Goalkeeper,131,Troyes,133,"['39228084-560a-4100-8e96-de107a7857e4', '6e75d379-6036-416e-be28-a61502a779fa']",4,,,,,,,,,,,,,,,,Troyes,133,00:17:04.464,Pass,True
,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,ec734c60-a95a-4b19-b94a-a1b80e546efc,2419,,"[56.3, 34.6]",3829446,62,,,,1.7382281,,Right Foot,,,"[55.1, 41.7]",Ground Pass,,7.2006946,,,,Stéphane Darbion,2993.0,,,,,,,2,From Goal Kick,Benjamin Nivet,3002.0,Right Center Forward,131,Troyes,133,"['809d4fe4-d408-4f1e-82a3-773656028929', 'faa238d0-a3ff-4584-9db1-ad204dac8555']",7,,,,,,,,,,,,,,,,Troyes,133,00:17:07.551,Pass,True
,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,61cced45-bcfe-4061-b3b8-7bc20d26d43f,2422,,"[66.5, 66.8]",3829446,62,,,,-1.686223,,Left Foot,,,"[64.1, 46.1]",Ground Pass,,20.838667,,,,Lossémy Karaboué,7301.0,,,,,,,2,From Goal Kick,Stéphane Darbion,2993.0,Right Midfield,131,Troyes,133,['f031769d-ff8d-4765-ab77-6b2b641c376b'],12,,,,,,,,,,,,,,,,Troyes,133,00:17:12.472,Pass,
,,,,,,,,,,,,,,,2.216879,,,,,,,,,,,d52853ef-3178-403f-87dc-e7afb45de34e,2425,,"[66.0, 46.1]",3829446,62,,,,-0.9460138,,Right Foot,,,"[96.0, 4.5]",High Pass,,51.288986,,,,Yoann Court,7376.0,,,True,,,,2,From Goal Kick,Lossémy Karaboué,7301.0,Left Defensive Midfield,131,Troyes,133,['6d510a61-c196-49f2-a307-59a0aba5ec9d'],14,,,,,,,,,,,,,,,,Troyes,133,00:17:14.807,Pass,
,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,67004d4c-b5ce-496d-8948-28bd6fb6b301,2428,,"[94.5, 5.6]",3829446,62,,,,2.011547,,Left Foot,,,"[89.5, 16.2]",Ground Pass,,11.720068,,,,Lossémy Karaboué,7301.0,,,,,,,2,From Goal Kick,Yoann Court,7376.0,Left Midfield,131,Troyes,133,['bd4e08fd-0666-43cf-90dc-7afc194b7f41'],20,,,,,,,,,,,,,,,,Troyes,133,00:17:20.842,Pass,
,,,,,,,,,,,,,,,1.199998,,,,,,,,,,,0c52c365-892e-40bd-a4ee-58a7b641e62d,2436,,"[30.1, 53.0]",3829446,62,,,,1.2397002,,Right Foot,,,"[34.5, 65.8]",Ground Pass,,13.535139,,,,Joris Marveaux,7590.0,,,,,,,2,Regular Play,Jonas Martin,2950.0,Left Center Midfield,132,Montpellier,139,['521bc00b-213c-42c2-9273-785677128551'],25,,,,,,,,,,,,,,,,Montpellier,139,00:17:25.953,Pass,
,,,,,,,,,,,,,,,1.738114,,,,,,,,,,,ccbd9f18-c431-46a7-a321-944548111aca,2439,,"[36.3, 64.1]",3829446,62,,,,-0.35049662,,Right Foot,,,"[54.9, 57.3]",Ground Pass,,19.80404,,,,Jonas Martin,2950.0,,,,,,,2,Regular Play,Joris Marveaux,7590.0,Center Defensive Midfield,132,Montpellier,139,['632d125c-33d1-4921-879f-eb76ce2cf09c'],27,,,,,,,,,,,,,,,,Montpellier,139,00:17:27.549,Pass,
,,,,,,,,,,,,,,,0.226422,,,,,,,,,,,ac4b8f35-fba9-4ed2-9d9b-733f8039a12b,2442,,"[56.6, 56.2]",3829446,62,,,,-1.5707964,,Right Foot,,,"[56.6, 55.1]",Ground Pass,,1.1,,Incomplete,,Kévin Bérigaud,2980.0,,,,,,,2,Regular Play,Jonas Martin,2950.0,Left Center Midfield,132,Montpellier,139,"['3be86c7c-85ca-4718-9987-eca8f2ea182d', 'cec754fb-3d00-4dbe-88e0-85e3a56a8b78', 'ffa757c2-c8db-44b7-b7e4-4707af212409']",29,,,,,,,,,,,,,,,,Montpellier,139,00:17:29.288,Pass,True
,,,,,,,,,,,,,,,1.905451,,,,,,,,,,,28810aeb-4fd8-4014-98db-2b4785728bea,2445,,"[64.6, 46.3]",3829446,62,,,,-1.4518634,,Left Foot,,,"[68.4, 14.5]",Low Pass,,32.026237,,,,Kévin Bérigaud,2980.0,,,,,,Recovery,2,Regular Play,Souleymane Camara,3679.0,Center Forward,132,Montpellier,139,['0db42606-0db7-438c-919e-5bd5ddf89b0c'],30,,,,,,,,,,,,,,,,Montpellier,139,00:17:30.859,Pass,
,,,,,,,,,,,,,,,0.324897,,,,,,,,,,,5b850068-e25c-4da3-8e60-35a4c85b52b2,2448,,"[84.2, 17.3]",3829446,62,,,,0.7678561,,Right Foot,,,"[87.1, 20.1]",Ground Pass,,4.031129,,Incomplete,,Souleymane Camara,3679.0,,,,,,,2,Regular Play,Kévin Bérigaud,2980.0,Left Attacking Midfield,132,Montpellier,139,"['5a18f886-3a9f-4e25-9b3d-4a826d01c440', '772ef042-7e66-4377-8f77-3950d7ef52cd']",35,,,,,,,,,,,,,,,,Montpellier,139,00:17:35.798,Pass,
,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,654b0a62-5c2a-4757-af9c-c5339100309d,2454,,"[84.2, 4.2]",3829446,62,,,,1.4792165,,Right Foot,,,"[85.1, 14.0]",Ground Pass,,9.84124,,,,Jonas Martin,2950.0,,,,,,,2,Regular Play,Djamel Bakar,7485.0,Right Attacking Midfield,132,Montpellier,139,"['5966510e-02ac-4548-a8ba-698c14b08c43', 'da2ac52e-51da-450e-9d8d-c2dd0e8aac76']",40,,,,,,,,,,,,,,,,Montpellier,139,00:17:40.767,Pass,True
,,,,,,,,,,,,,,,0.87957,,,,,,,,,,,4df5d082-7ff9-4787-8acd-120c89ea32fb,2457,,"[84.9, 14.8]",3829446,62,,,,0.3257991,ee79a981-2d1a-42d1-9efe-0babf1338d80,Right Foot,,,"[92.3, 17.3]",Ground Pass,,7.8108897,,,,Djamel Bakar,7485.0,True,,,,,,2,Regular Play,Jonas Martin,2950.0,Left Center Midfield,132,Montpellier,139,['8d0382f0-2474-401a-987c-7c5420f8b0d6'],42,,,,,,,,,,,,,,,,Montpellier,139,00:17:42.749,Pass,
,,,,,,,,,,,,,,,1.85171,,,,,,,,,,,bcba7938-848c-4997-998f-ff1924f93742,2462,,"[11.0, 33.8]",3829446,62,,,,-0.43010315,,Keeper Arm,,,"[41.3, 19.9]",Low Pass,,33.336166,,,,Yoann Court,7376.0,,,,,,,2,From Keeper,Denis Petrić,34953.0,Goalkeeper,133,Troyes,133,['87f40499-1538-466d-9528-497ce74b5d26'],47,,,,,,,,,,,,,,,,Troyes,133,00:17:47.650,Pass,
,,,,,,,,,,,,,,,1.030671,,,,,,,,,,,758ef4d2-963b-404f-9a12-3a93a89c021e,2466,,"[65.4, 54.3]",3829446,62,,,,-2.9623768,,Left Foot,,,"[51.6, 51.8]",Ground Pass,,14.024621,,,,Vitorino Hilton da Silva,3674.0,,,,,,Recovery,2,Regular Play,Bryan Dabo,3421.0,Right Back,134,Montpellier,139,"['dfa7f961-9d39-4b2b-b18e-75b5bf313a8f', 'e061ea38-24b0-448f-a42e-61f0053ab704']",51,,,,,,,,,,,,,,,,Montpellier,139,00:17:51.735,Pass,True
,,,,,,,,,,,,,,,2.052468,,,,,,,,,,,fb7cbc14-8ccd-4832-aea0-b80ad3862ce0,2469,,"[51.6, 51.8]",3829446,62,,,,0.6573473,,Right Foot,,,"[77.9, 72.1]",High Pass,,33.223186,,,,Paul Lasne,3682.0,,,,,,,2,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,134,Montpellier,139,['950db27a-9037-472b-90d2-cbf8adc63f88'],52,,,,,,,,,,,,,,,,Montpellier,139,00:17:52.806,Pass,
,,,,,,,,,,,,,,,1.25406,,,,,,,,,,,7a5f14e2-33eb-4734-bc4f-1f2885c395cc,2473,,"[100.1, 75.1]",3829446,63,,,,3.0097096,,Right Foot,,,"[90.3, 76.4]",Ground Pass,,9.885848,,,,Bryan Dabo,3421.0,,,,,,,2,Regular Play,Paul Lasne,3682.0,Right Center Midfield,134,Montpellier,139,['2ec49166-9f97-40b7-abb0-66c60f4f478c'],3,,,,,,,,,,,,,,,,Montpellier,139,00:18:03.913,Pass,
,,,,,,,,,,,,,,,1.133082,,,,,,,,,,,833dda76-db0f-4047-986a-055b787e28d3,2476,,"[92.5, 76.1]",3829446,63,,,,-1.2439045,,Right Foot,,,"[100.4, 52.8]",Ground Pass,,24.602846,,,,Djamel Bakar,7485.0,,,,,,,2,Regular Play,Bryan Dabo,3421.0,Right Back,134,Montpellier,139,['b5ef1ab2-332e-4eca-bc10-7b4a499c63c6'],6,,,,,,,,,,,,,,,,Montpellier,139,00:18:06.620,Pass,
,,,,,,,,,,,,,,,2.183507,,,,,,,,,,,f9d5f17c-2af5-4c69-97d6-170f91149dbb,2482,,"[120.0, 80.0]",3829446,63,,,,-1.7019539,a4df278b-dcab-4c22-95a4-f041143dea59,Right Foot,,,"[113.8, 33.0]",High Pass,,47.407173,,,True,Vitorino Hilton da Silva,3674.0,True,,True,Outswinging,,Corner,2,From Corner,Kévin Bérigaud,2980.0,Left Attacking Midfield,135,Montpellier,139,['d559c5ed-cf3e-48e3-bf6e-31700c0ff90e'],47,,,,,,,,,,,,,,,,Montpellier,139,00:18:47.285,Pass,
,,,,,,,,,,,,,,,2.4,,,,,,,,,,,8d9602f6-a3ae-4f1e-890f-c21e0b266a3e,2488,,"[6.0, 44.0]",3829446,64,True,,,1.2038994,,Left Foot,,,"[15.3, 68.2]",Ground Pass,,25.92547,,,,Matthieu Saunier,13730.0,,,,,,Goal Kick,2,From Goal Kick,Denis Petrić,34953.0,Goalkeeper,136,Troyes,133,['08859a53-d526-4a79-8de0-e505782d17b8'],26,,,,,,,,,,,,,,,,Troyes,133,00:19:26.268,Pass,
,,,,,,,,,,,,,,,1.14788,,,,,,,,,,,7ed5835f-acd5-4eef-be75-8f9d09c6e758,2490,,"[24.4, 67.5]",3829446,64,,,,-0.064548984,,Right Foot,,,"[50.7, 65.8]",High Pass,,26.354885,,Incomplete,,Fabien Camus,401470.0,,,,,,,2,From Goal Kick,Matthieu Saunier,13730.0,Right Center Back,136,Troyes,133,"['9b40274e-bea7-4558-86e6-c56ff114de2e', 'ac7eea9b-72f7-4a47-88ec-b98e3ab25dcf']",30,,,,,,,,,,,,,,,,Troyes,133,00:19:30.216,Pass,
,,,,,,,,,,,,,,,2.303535,,,,,,,,,,,ac7eea9b-72f7-4a47-88ec-b98e3ab25dcf,2492,,"[69.4, 14.3]",3829446,64,,,,-2.0074234,,Head,,,"[68.0, 11.3]",High Pass,,3.310589,,Unknown,,Kévin Bérigaud,2980.0,,,,,,Recovery,2,From Goal Kick,Jonas Martin,2950.0,Left Center Midfield,136,Troyes,133,"['4fe6197c-4421-46a9-b748-3d91fc14469a', '7ed5835f-acd5-4eef-be75-8f9d09c6e758']",31,,,,,,,,,,,,,,,,Montpellier,139,00:19:31.363,Pass,
,,,,,,,,,,,,,,,2.860566,,,,,,,,,,,9bfc4c57-4818-442b-87b3-b766c3f4d0ce,2497,,"[65.0, 5.2]",3829446,64,,,,2.718327,,Left Foot,,,"[44.8, 14.3]",Ground Pass,,22.155134,,,,William Jean Rémy,4669.0,,,,,,Free Kick,2,From Free Kick,Jérôme Roussillon,3676.0,Left Back,137,Montpellier,139,['5ed5b941-84da-4caa-a8b7-24eeff8b3c02'],52,,,,,,,,,,,,,,,,Montpellier,139,00:19:52.266,Pass,
,,,,,,,,,,,,,,,2.0,,,,,,,,,,,a4b16184-a307-42e3-af5f-9f01c06c4ad3,2500,,"[43.5, 14.9]",3829446,64,,,,1.6523589,,Right Foot,,,"[40.5, 51.6]",Ground Pass,,36.82241,,,,Vitorino Hilton da Silva,3674.0,,,,,,,2,From Free Kick,William Jean Rémy,4669.0,Left Center Back,137,Montpellier,139,['78c9eca7-d10d-447c-a644-cd68a10648a9'],55,,,,,,,,,,,,,,,,Montpellier,139,00:19:55.246,Pass,
,,,,,,,,,,,,,,,1.925362,,,,,,,,,,,ed04a457-f710-4985-8138-5388a24c2eb0,2503,,"[52.2, 52.8]",3829446,65,,,,1.1297144,,Right Foot,,,"[63.2, 76.1]",Ground Pass,,25.766064,,,,Bryan Dabo,3421.0,,,,,,,2,From Free Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,137,Montpellier,139,['ef8791fb-cf21-4a92-a73f-d24f367c3dca'],0,,,,,,,,,,,,,,,,Montpellier,139,00:20:00.098,Pass,
,,,,,,,,,,,,,,,1.327903,,,,,,,,,,,8670b2b9-f8aa-4af7-92bf-400262fd4e19,2507,,"[63.4, 76.4]",3829446,65,,,,-1.5258267,,Right Foot,,,"[64.3, 56.4]",Ground Pass,,20.020239,,,,Joris Marveaux,7590.0,,,,,,,2,From Free Kick,Bryan Dabo,3421.0,Right Back,137,Montpellier,139,"['759ee063-0940-4e8d-b2b9-b434a24e52d4', 'a1fc62e3-4070-4123-8bd4-9ec6718b36a7']",2,,,,,,,,,,,,,,,,Montpellier,139,00:20:02.932,Pass,True
,,,,,,,,,,,,,,,1.333475,,,,,,,,,,,40832190-5740-4fbd-aca3-9f5343ff73d6,2510,,"[65.1, 56.0]",3829446,65,,,,0.2489627,,Right Foot,,,"[76.9, 59.0]",Ground Pass,,12.175385,,,,Djamel Bakar,7485.0,,,,,,,2,From Free Kick,Joris Marveaux,7590.0,Center Defensive Midfield,137,Montpellier,139,['aafde5cb-78cf-4673-b373-112056ccbb47'],5,,,,,,,,,,,,,,,,Montpellier,139,00:20:05.945,Pass,
,,,,,,,,,,,,,,,1.937046,,,,,,,,,,,c6d5e8df-e528-4e4a-8c22-8a39e9d5c897,2513,,"[77.6, 59.2]",3829446,65,,,,1.0234445,,Right Foot,,,"[87.9, 76.1]",Ground Pass,,19.791412,,,,Bryan Dabo,3421.0,,,,,,,2,From Free Kick,Djamel Bakar,7485.0,Right Attacking Midfield,137,Montpellier,139,['f0343891-3601-4616-8ded-194ea9a8c616'],7,,,,,,,,,,,,,,,,Montpellier,139,00:20:07.695,Pass,
,,,,,,,,,,,,,,,3.560145,,,,,,,,,,,3eccdd6d-685b-4612-8ac5-827a94ae0b87,2523,,"[10.1, 11.1]",3829446,65,,,,-0.17286061,,Left Foot,,,"[73.1, 0.1]",High Pass,,63.953106,,Out,,Yoann Court,7376.0,,,,,,Free Kick,2,From Free Kick,Denis Petrić,34953.0,Goalkeeper,138,Troyes,133,['071b55bf-f5e9-40eb-b022-0b361ab7df1f'],45,,,,,,,,,,,,,,,,Troyes,133,00:20:45.500,Pass,
,,,,,,,,,,,,,,,1.493302,,,,,,,,,,,38ba4ea1-0e29-455e-9167-6c8c787207df,2525,,"[47.5, 80.0]",3829446,65,,,,-0.5826167,,,,,"[60.4, 71.5]",Low Pass,,15.448625,,,,Jonas Martin,2950.0,,,,,,Throw-in,2,From Throw In,Bryan Dabo,3421.0,Right Back,139,Montpellier,139,['178c0a11-4258-4970-aa19-cb3f0a617507'],58,,,,,,,,,,,,,,,,Montpellier,139,00:20:58.308,Pass,
,,,,,,,,,,,,,,,1.782287,,,,,,,,,,,ae4082d9-ec40-40cf-aaaf-35409bf1263a,2530,,"[63.4, 68.2]",3829446,66,,,,-1.9426523,,Left Foot,,,"[55.6, 48.2]",Low Pass,,21.467184,,,,Joris Marveaux,7590.0,,,,,,,2,From Throw In,Jonas Martin,2950.0,Left Center Midfield,139,Montpellier,139,"['68ff1069-9484-446d-a7f1-88dd8d867f9a', '8573efac-e163-4444-88fa-86723dd6a306', 'a510116f-8404-4028-89a3-e180effc7cf1']",1,,,,,,,,,,,,,,,,Montpellier,139,00:21:01.763,Pass,True
,,,,,,,,,,,,,,,1.217183,,,,,,,,,,,d815799d-7977-4675-971b-5455d2f3a8cf,2533,,"[59.9, 41.1]",3829446,66,,,,-0.5917762,,Right Foot,,,"[78.2, 28.8]",Ground Pass,,22.04949,,Incomplete,,Kévin Bérigaud,2980.0,,,,,,,2,From Throw In,Joris Marveaux,7590.0,Center Defensive Midfield,139,Montpellier,139,"['3dea3d47-2580-46a9-8fb1-73a91021300e', 'e50ac3ed-2192-4345-93d6-7852122a7005']",4,,,,,,,,,,,,,,,,Montpellier,139,00:21:04.830,Pass,
,,,,,,,,,,,,,,,2.468093,,,,,,,,,,,9053945b-a077-43b5-aec1-8bc473dce290,2538,,"[45.6, 0.1]",3829446,66,,,,0.22019741,,,,,"[73.3, 6.3]",High Pass,,28.385384,,,,Souleymane Camara,3679.0,,,,,,Throw-in,2,From Throw In,Jérôme Roussillon,3676.0,Left Back,140,Montpellier,139,['fe3f45a9-f9d7-442f-bcb7-c9871491f72f'],28,,,,,,,,,,,,,,,,Montpellier,139,00:21:28.716,Pass,
,,,,,,,,,,,,,,,1.9605,,,,,,,,,,,ad6170ea-b2c4-48db-8ca8-2376d4aca8a3,2541,,"[73.3, 6.3]",3829446,66,,,True,0.6673061,,,,,"[79.9, 11.5]",High Pass,,8.402381,,Incomplete,,Kévin Bérigaud,2980.0,,,,,,,2,From Throw In,Souleymane Camara,3679.0,Center Forward,140,Montpellier,139,"['526b91ba-57cb-46b7-948e-10ed7fbfe1fd', 'bcedffb7-ec11-4595-b0d9-ad433840e6f9', 'df0a67b9-b103-40dc-aefa-60593aa9928c']",31,,,,,,,,,,,,,,,,Montpellier,139,00:21:31.184,Pass,True
,,,,,,,,,,,,,,,0.976889,,,,,,,,,,,465ddeeb-c7b4-404d-859e-a3970adf2d37,2545,,"[43.5, 0.1]",3829446,66,,,,0.48447794,,,,,"[54.9, 6.1]",Low Pass,,12.882546,,,,Jonas Martin,2950.0,,,,,,Throw-in,2,From Throw In,Jérôme Roussillon,3676.0,Left Back,141,Montpellier,139,['c227640a-b0cf-4fc0-97fb-a4837ccb46a4'],44,,,,,,,,,,,,,,,,Montpellier,139,00:21:44.959,Pass,
,,,,,,,,,,,,,,,1.039523,,,,,,,,,,,93eec9ce-e25d-48e3-a6ee-54019bab6934,2563,,"[115.9, 72.1]",3829446,67,,,,-1.7795736,,Right Foot,True,,"[110.9, 48.5]",High Pass,,24.123848,,Incomplete,,,,,,,,,Free Kick,2,From Free Kick,Fabien Camus,401470.0,Right Midfield,143,Troyes,133,['53a63fe2-b2cb-42a6-82b3-66454ef56c77'],44,,,,,,,,,,,,,,,,Troyes,133,00:22:44.711,Pass,
,,,,,,,,,,,,,,,2.081899,,,,,,,,,,,4d22922e-1b8d-490c-baf4-a6682f11d6e1,2567,,"[79.2, 29.5]",3829446,67,,,,1.5098549,,Right Foot,,,"[81.0, 59.0]",Ground Pass,,29.554865,,,,Jessy Pi,7415.0,,,,,,,2,From Free Kick,Lossémy Karaboué,7301.0,Left Defensive Midfield,143,Troyes,133,['166f4e5d-a9fb-4e7b-a55f-a2b648d2936e'],49,,,,,,,,,,,,,,,,Troyes,133,00:22:49.597,Pass,
,,,,,,,,,,,,,,,1.902968,,,,,,,,,,,24cdebc6-9521-426f-8699-1f86a4a2fe4f,2570,,"[76.9, 76.5]",3829446,67,,,,-0.17488666,,Right Foot,,,"[103.5, 71.8]",Ground Pass,,27.012033,,,,Benjamin Nivet,3002.0,,,,,,,2,From Free Kick,Jessy Pi,7415.0,Right Defensive Midfield,143,Troyes,133,['4b374a9c-32b1-4bf8-ab11-b3df5b99bf55'],52,,,,,,,,,,,,,,,,Troyes,133,00:22:52.597,Pass,
,,,,,,,,,,,,,,,1.307542,,,,,,,,,,,b067a419-2d35-47af-81b5-5e0c882f4bce,2573,,"[113.1, 71.8]",3829446,67,,,,-1.1932662,,Right Foot,,,"[120.0, 54.4]",Ground Pass,,18.718172,,Out,,Fabien Camus,401470.0,,,,,,,2,From Free Kick,Benjamin Nivet,3002.0,Right Center Forward,143,Troyes,133,['e50c83eb-9bab-4130-9d4b-f3fb4f756f20'],56,,,,,,,,,,,,,,,,Troyes,133,00:22:56.709,Pass,
,,,,,,,,,,,,,,,3.452109,,,,,,,,,,,c20555e4-5e23-4d06-9498-4c2b2bb6562a,2575,,"[7.0, 44.1]",3829446,68,,,,0.28638357,,Right Foot,,,"[72.2, 63.3]",High Pass,,67.96823,,Incomplete,,Souleymane Camara,3679.0,,,,,,Goal Kick,2,From Goal Kick,Jonathan Ligali,42428.0,Goalkeeper,144,Montpellier,139,"['0e1c9223-6447-4055-ad74-3b629b3af20d', 'b934061d-610e-473d-a8a2-a16f7d934391']",24,,,,,,,,,,,,,,,,Montpellier,139,00:23:24.132,Pass,
,,,,,,,,,,,,,,,1.90466,,,,,,,,,,,b934061d-610e-473d-a8a2-a16f7d934391,2578,,"[47.9, 16.8]",3829446,68,,,True,-2.8508058,,,,,"[34.2, 12.7]",High Pass,,14.300349,,,,Quentin Othon,148132.0,,,,,,Recovery,2,From Goal Kick,Chris Mavinga,18162.0,Left Center Back,144,Montpellier,139,"['3ebd3de7-ccb4-4faa-b226-28680c1a7bfb', 'c20555e4-5e23-4d06-9498-4c2b2bb6562a', 'f97e1ea9-ab66-4b39-a90c-1e7fbd036e6d']",27,,,,,,,,,,,,,,,,Troyes,133,00:23:27.585,Pass,True
,,,,,,,,,,,,,,,4.313967,,,,,,,,,,,2496cd16-3f21-469e-bc3f-fda1ce7e7f0c,2581,,"[34.2, 12.7]",3829446,68,,,,0.011193562,,Left Foot,,,"[87.8, 13.3]",High Pass,,53.60336,,Incomplete,,Corentin Jean,3010.0,,,,,,,2,From Goal Kick,Quentin Othon,148132.0,Left Back,144,Montpellier,139,"['34db49f5-24d1-4df6-bea4-b2798f93380a', '4d77320b-e294-48dc-a2c8-f79098439c85', '80431b6e-08e7-404a-8c9d-c8df4963428a']",29,,,,,,,,,,,,,,,,Troyes,133,00:23:29.489,Pass,True
,,,,,,,,,,,,,,,0.171935,,,,,,,,,,,34db49f5-24d1-4df6-bea4-b2798f93380a,2583,,"[32.3, 66.8]",3829446,68,,,,-0.08047101,,Right Foot,,,"[38.5, 66.3]",Low Pass,,6.2201285,,Incomplete,,Kévin Bérigaud,2980.0,,,,,,Recovery,2,From Goal Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,144,Montpellier,139,"['2496cd16-3f21-469e-bc3f-fda1ce7e7f0c', 'afdac6d2-8159-4838-96ab-a316ef0b929a', 'b45e6ab3-68c1-41c9-b970-d84c30321388']",33,,,,,,,,,,,,,,,,Montpellier,139,00:23:33.803,Pass,
,,,,,,,,,,,,,,,0.820731,,,,,,,,,,,ec449817-9b21-4e3a-accd-50991f0d8582,2586,,"[46.1, 80.0]",3829446,68,,,,-0.42848623,,,,,"[54.2, 76.3]",Low Pass,,8.905055,,,,Paul Lasne,3682.0,,,,,,Throw-in,2,From Throw In,Bryan Dabo,3421.0,Right Back,145,Montpellier,139,['712c061d-cc0d-4f73-b106-c94071660127'],41,,,,,,,,,,,,,,,,Montpellier,139,00:23:41.255,Pass,
,,,,,,,,,,,,,,,1.9848,,,,,,,,,,,fb7fe988-d34c-4b62-b6f7-38b8eed319a2,2589,,"[54.2, 76.3]",3829446,68,,,,-2.9479706,,Left Foot,,,"[44.0, 74.3]",Ground Pass,,10.394229,,,,Bryan Dabo,3421.0,,,,,,,2,From Throw In,Paul Lasne,3682.0,Right Center Midfield,145,Montpellier,139,['0bdb00a4-7a14-47c4-86b5-8c85d08312a4'],42,,,,,,,,,,,,,,,,Montpellier,139,00:23:42.116,Pass,
,,,,,,,,,,,,,,,2.175059,,,,,,,,,,,14613ae8-534b-493c-ac4b-db2aa9fcebcc,2592,,"[44.5, 72.6]",3829446,68,,,,-1.9801167,,Left Foot,,,"[32.7, 45.4]",Ground Pass,,29.649282,,,,William Jean Rémy,4669.0,,,,,,,2,From Throw In,Bryan Dabo,3421.0,Right Back,145,Montpellier,139,['2295e968-0f13-451e-b4b9-ad6448ca5a9c'],44,,,,,,,,,,,,,,,,Montpellier,139,00:23:44.221,Pass,
,,,,,,,,,,,,,,,0.8,,,,,,,,,,,4da42710-f2c6-4116-bf9a-d3b5a754ae2b,2595,,"[38.6, 41.8]",3829446,68,,,,-1.5108682,,Right Foot,,,"[39.5, 26.8]",Ground Pass,,15.026976,,,,Jérôme Roussillon,3676.0,,,,,,,2,From Throw In,William Jean Rémy,4669.0,Left Center Back,145,Montpellier,139,['3f00f40e-98b7-41e6-8a59-d312173c5e69'],47,,,,,,,,,,,,,,,,Montpellier,139,00:23:47.248,Pass,
,,,,,,,,,,,,,,,1.4075,,,,,,,,,,,8c722c7c-ceba-4c84-9360-54b5e99bf0a4,2599,,"[42.5, 19.9]",3829446,68,,,,-0.91125995,,Left Foot,,,"[53.2, 6.1]",Ground Pass,,17.462244,,,,Kévin Bérigaud,2980.0,,,,,,,2,From Throw In,Jérôme Roussillon,3676.0,Left Back,145,Montpellier,139,"['06bbc1d2-fddc-4459-b303-8826c3900a60', 'e5f8b121-6d6f-4093-a3b0-9bc19f8108ab']",49,,,,,,,,,,,,,,,,Montpellier,139,00:23:49.104,Pass,True
,,,,,,,,,,,,,,,1.52159,,,,,,,,,,,796a8c10-78d7-47ee-91fd-70fa05b3c194,2602,,"[54.0, 10.3]",3829446,68,,,,3.0879529,,Right Foot,,,"[39.1, 11.1]",Ground Pass,,14.921461,,,,Jérôme Roussillon,3676.0,,,,,,,2,From Throw In,Kévin Bérigaud,2980.0,Left Attacking Midfield,145,Montpellier,139,['47399a15-3b91-45fe-81e0-03b7da625195'],51,,,,,,,,,,,,,,,,Montpellier,139,00:23:51.348,Pass,
