50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.796919,,,,,,,,,,,,,77c8daf2-121a-4ff6-a610-173b305c8669,2314,,,"[85.1, 8.4]",3829433,50,,,,1.012197,,Left Foot,True,,,"[105.6, 41.2]",,High Pass,,38.67932,,Incomplete,,Edinson Roberto Cavani Gómez,4319.0,,,,,,2,From Keeper,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,98,Paris Saint-Germain,131,"['8ac96190-9688-4b77-84c6-acc52259e859', 'ffe16b98-fa6d-4b19-b19d-77beb9c673ac']",39,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:39.130,Pass,
,,,,,,,,,,,,,,,,1.480842,,,,,,,,,,,,,ffe16b98-fa6d-4b19-b19d-77beb9c673ac,2316,,,"[14.5, 38.9]",3829433,50,,,,-0.5950053,,Head,,,,"[30.9, 27.8]",,High Pass,,19.803282,,Incomplete,,Jonas Martin,2950.0,,,,,Recovery,2,From Keeper,Daniel Congré,3011.0,Left Center Back,98,Paris Saint-Germain,131,"['01ca503c-8f77-420f-8cb0-842aa2e6e81c', '67eaca5b-bd13-4609-a4bd-3f9612f29080', '77c8daf2-121a-4ff6-a610-173b305c8669']",40,,,,,,,,,,,,,,,,,Montpellier,139,00:05:40.927,Pass,
,,,,,,,,,,,,,,,,0.275058,,,,,,,,,,,,,ebcd0bb4-bb5c-4058-b5b7-330d875b6eec,2321,,,"[93.3, 40.7]",3829433,50,,,,-0.066568166,,Right Foot,,,,"[100.8, 40.2]",,Ground Pass,,7.5166483,,Incomplete,,Blaise Matuidi,4375.0,,,,,,2,From Keeper,Lucas Rodrigues Moura da Silva,3745.0,Right Wing,98,Paris Saint-Germain,131,"['313b428c-d7f8-436e-bd49-02b6e981d1a4', '75de8995-0ddb-4634-b34c-27f6dcbcf998']",44,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:44.802,Pass,
,,,,,,,,,,,,,,,,1.12209,,,,,,,,,,,,,65ba0f9c-ea27-465a-878f-d4c195324b2c,2325,,,"[41.5, 28.0]",3829433,50,,,,-0.14189705,,Right Foot,,,,"[54.8, 26.1]",,Ground Pass,,13.435029,,Incomplete,,Ryad Boudebouz,6661.0,,,,,,2,From Keeper,Vitorino Hilton da Silva,3674.0,Right Center Back,98,Paris Saint-Germain,131,"['3c3de8d8-8742-4915-8057-a90c99a9815c', 'b5fcb7a2-b8a3-4640-8189-cc65a1dd7787']",49,,,,,,,,,,,,,,,,,Montpellier,139,00:05:49.805,Pass,
,,,,,,,,,,,,,,,,1.093469,,,,,,,,,,,,,0324d458-70e6-4b5a-bfd9-3f50618ab054,2330,,,"[75.4, 52.3]",3829433,50,,,,0.1290498,0b7f249a-955e-426b-9263-92f7397a5554,Right Foot,,,,"[88.5, 54.0]",,Ground Pass,,13.209845,,,,Edinson Roberto Cavani Gómez,4319.0,True,,,,,2,From Keeper,Thiago Emiliano da Silva,3295.0,Right Center Back,98,Paris Saint-Germain,131,"['19ca3923-daf4-4540-9281-687dd3bc84c2', 'c0208b1c-7a82-4884-9147-7f2b9a858959']",52,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:52.539,Pass,True
,,,,,,,,,,,,,,,,2.506604,,,,,,,,,,,,,47dee25e-623a-4696-bd7b-309355f056b7,2337,,,"[10.6, 41.3]",3829433,51,,,,1.0348966,,Keeper Arm,,,,"[26.1, 67.4]",,Ground Pass,,30.35556,,,,Bryan Dabo,3421.0,,,,,,2,From Keeper,Jonathan Ligali,42428.0,Goalkeeper,100,Montpellier,139,['d7e32f04-d6e7-45ec-a190-f7fce1854fbf'],1,,,,,,,,,,,,,,,,,Montpellier,139,00:06:01.628,Pass,
,,,,,,,,,,,,,,,,1.508933,,,,,,,,,,,,,85ded3b1-4770-4191-8145-2b979a9fff09,2340,,,"[32.8, 75.3]",3829433,51,,,,-0.1271302,,Left Foot,,,,"[46.1, 73.6]",,Ground Pass,,13.408206,,,,Paul Lasne,3682.0,,,,,,2,From Keeper,Bryan Dabo,3421.0,Right Back,100,Montpellier,139,['727fd6f6-9948-41fa-bc78-8fc24665ddb7'],7,,,,,,,,,,,,,,,,,Montpellier,139,00:06:07.170,Pass,
,,,,,,,,,,,,,,,,1.355483,,,,,,,,,,,,,c2c41463-a0e1-485f-a588-1da50c72c9a1,2343,,,"[46.1, 73.6]",3829433,51,,,,-3.0111895,,Left Foot,,,,"[27.8, 71.2]",,Ground Pass,,18.456707,,,,Bryan Dabo,3421.0,,,,,,2,From Keeper,Paul Lasne,3682.0,Right Center Midfield,100,Montpellier,139,['5be04ced-fccf-4e25-8066-aa4b4c629468'],9,,,,,,,,,,,,,,,,,Montpellier,139,00:06:09.357,Pass,
,,,,,,,,,,,,,,,,0.671624,,,,,,,,,,,,,4328f75e-055e-447b-9783-be122a93f324,2346,,,"[31.1, 68.1]",3829433,51,,,,0.8299546,,Right Foot,,,,"[38.6, 76.3]",,Ground Pass,,11.112605,,,,Paul Lasne,3682.0,,,,,,2,From Keeper,Bryan Dabo,3421.0,Right Back,100,Montpellier,139,['bc93b482-ac93-4979-a471-4c3670ffc142'],12,,,,,,,,,,,,,,,,,Montpellier,139,00:06:12.105,Pass,
,,,,,,,,,,,,,,,,1.447601,,,,,,,,,,,,,7a9bb812-db44-43bb-9802-56a602753331,2349,,,"[35.7, 71.7]",3829433,51,,,,-0.7487948,,Left Foot,,,,"[54.1, 54.6]",,Low Pass,,25.119116,,,,Jonas Martin,2950.0,,,,,,2,From Keeper,Paul Lasne,3682.0,Right Center Midfield,100,Montpellier,139,['e1180646-bc0a-44ae-ade1-9ce8eb9a5c52'],17,,,,,,,,,,,,,,,,,Montpellier,139,00:06:17.385,Pass,
,,,,,,,,,,,,,,,,1.457094,,,,,,,,,,,,,18df9450-1e05-4578-a63b-445e28bb7fff,2353,,,"[98.0, 53.9]",3829433,51,,,,-1.4062738,,Right Foot,,,,"[102.3, 28.0]",,Ground Pass,,26.254524,,,,Anthony Mounier,34565.0,,,,,,2,From Keeper,Jonas Martin,2950.0,Left Center Midfield,100,Montpellier,139,"['1c01fa55-80cb-4769-8a96-3cfa8920fef9', 'd1c0381e-77e0-46ae-9643-a88d5a4fe85b']",27,,,,,,,,,,,,,,,,,Montpellier,139,00:06:27.149,Pass,True
,,,,,,,,,,,,,,,,4.905891,,,,,,,,,,,,,edbc6b7f-42c4-4b4a-90fa-5f4e8ccb007f,2356,,,"[105.5, 27.3]",3829433,51,,,,1.457539,,Right Foot,,,,"[110.3, 69.5]",,High Pass,,42.472107,,,,Bryan Dabo,3421.0,,True,,,,2,From Keeper,Anthony Mounier,34565.0,Left Midfield,100,Montpellier,139,['44b78cd7-0467-4c75-b26e-d72ceff52a6c'],29,,,,,,,,,,,,,,,,,Montpellier,139,00:06:29.910,Pass,
,,,,,,,,,,,,,,,,0.373268,,,,,,,,,,,,,ffaf4e92-8d59-40b7-b087-3b8bca4c67e9,2362,,,"[115.6, 58.4]",3829433,51,,,,-1.6882654,,Right Foot,True,True,,"[113.7, 42.3]",,Ground Pass,,16.211723,,Incomplete,,Djamel Bakar,7485.0,,,,,,2,From Keeper,Bryan Dabo,3421.0,Right Back,100,Montpellier,139,"['06ea785c-6d56-4884-b0e4-17c684f0d63e', '94f13124-9965-451b-8592-8bc9275b928a']",39,,,,,,,,,,,,,,,,,Montpellier,139,00:06:39.091,Pass,
,,,,,,,,,,,,,,,,1.544199,,,,,,,,,,,,,f53f5c6c-a035-49b4-a8fb-1aab8bf957fe,2375,,,"[63.2, 43.0]",3829433,51,,,,1.478166,,Right Foot,,,,"[64.9, 61.3]",,Ground Pass,,18.378792,,,,Vitorino Hilton da Silva,3674.0,,,,,,2,From Keeper,Daniel Congré,3011.0,Left Center Back,100,Montpellier,139,['e3fd12d9-e3e6-4a7f-823c-84527c84ff97'],49,,,,,,,,,,,,,,,,,Montpellier,139,00:06:49.298,Pass,
,,,,,,,,,,,,,,,,2.678428,,,,,,,,,,,,,fa059929-fc3a-465d-9681-d0e3cd694ba5,2378,,,"[64.9, 61.3]",3829433,51,,,,-1.0365514,,Right Foot,,,,"[94.6, 11.1]",,High Pass,,58.32778,,,,Anthony Mounier,34565.0,,True,,,,2,From Keeper,Vitorino Hilton da Silva,3674.0,Right Center Back,100,Montpellier,139,['f5addbc4-b4d9-4754-aee7-90a255aacd41'],52,,,,,,,,,,,,,,,,,Montpellier,139,00:06:52.276,Pass,
,,,,,,,,,,,,,,,,3.746569,,,,,,,,,,,,,6e4ff6d1-9407-4ab4-98bb-48e0a1dc088f,2381,,,"[94.4, 11.1]",3829433,51,,,,1.2934735,,Left Foot,True,,,"[109.8, 65.2]",,High Pass,,56.249176,,Incomplete,,Ryad Boudebouz,6661.0,,True,,,,2,From Keeper,Anthony Mounier,34565.0,Left Midfield,100,Montpellier,139,"['a68f6ff8-a55a-40e4-af3b-184318e41a58', 'bfb04400-a420-41c0-982e-3def058982e7']",55,,,,,,,,,,,,,,,,,Montpellier,139,00:06:55.075,Pass,
,,,,,,,,,,,,,,,,1.168555,,,,,,,,,,,,,0e79c396-3a9b-4ccc-b0bb-9478f671312d,2384,,,"[98.5, 80.0]",3829433,52,,,,-2.2597208,,,,,,"[91.5, 71.5]",,High Pass,,11.011357,,,,Bryan Dabo,3421.0,,,,,Throw-in,2,From Throw In,Ryad Boudebouz,6661.0,Right Midfield,101,Montpellier,139,['5eda8ab9-79fc-4289-bae6-6c1214e1bb04'],3,,,,,,,,,,,,,,,,,Montpellier,139,00:07:03.398,Pass,
,,,,,,,,,,,,,,,,0.739875,,,,,,,,,,,,,4ad875f3-b66e-4075-8eba-31ce2029c80d,2388,,,"[90.0, 74.6]",3829433,52,,,,0.3152147,,Right Foot,,,,"[94.6, 76.1]",,Ground Pass,,4.838388,,,,Ryad Boudebouz,6661.0,,,,,,2,From Throw In,Bryan Dabo,3421.0,Right Back,101,Montpellier,139,['f2c33832-d99f-490f-8072-0206a6ce55a1'],10,,,,,,,,,,,,,,,,,Montpellier,139,00:07:10.071,Pass,
,,,,,,,,,,,,,,,,0.604242,,,,,,,,,,,,,a03c3bc5-ea4f-47e1-8594-28fa4f437989,2392,,,"[93.6, 76.5]",3829433,52,,,,3.050933,,Left Foot,,,,"[90.3, 76.8]",,Ground Pass,,3.3136084,,,,Bryan Dabo,3421.0,,,,,,2,From Throw In,Ryad Boudebouz,6661.0,Right Midfield,101,Montpellier,139,['bdb0367f-9bce-4cff-8046-5e0abbafe842'],12,,,,,,,,,,,,,,,,,Montpellier,139,00:07:12.247,Pass,
,,,,,,,,,,,,,,,,0.643356,,,,,,,,,,,,,e80acc48-586f-4849-b7bc-4b637b0fd360,2396,,,"[88.6, 78.5]",3829433,52,,,,-1.022247,,Right Foot,,,,"[94.1, 69.5]",,Ground Pass,,10.547511,,Incomplete,,Paul Lasne,3682.0,,,,,,2,From Throw In,Bryan Dabo,3421.0,Right Back,101,Montpellier,139,"['4f5a8a3d-efb5-4759-b802-b71529fa2554', '6a69ea9e-f133-4be9-91d0-9160e5255e0e']",12,,,,,,,,,,,,,,,,,Montpellier,139,00:07:12.891,Pass,
,,,,,,,,,,,,,,,,2.119879,,,,,,,,,,,,,407f0d03-b273-4880-865a-bed5f74b1056,2406,,,"[57.8, 39.0]",3829433,52,,,,-0.23246889,,Right Foot,,,,"[86.1, 32.3]",,Ground Pass,,29.082296,,Pass Offside,,Edinson Roberto Cavani Gómez,4319.0,,,Through Ball,True,,2,From Throw In,Adrien Rabiot,3026.0,Right Center Midfield,101,Montpellier,139,['198ac6d6-7329-455f-94b2-c666d2f3c8ac'],19,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:07:19.602,Pass,
,,,,,,,,,,,,,,,,3.493343,,,,,,,,,,,,,6377361a-1f26-4fd7-b7fb-23c16aa3c863,2408,,,"[34.8, 42.8]",3829433,52,True,,,0.96146995,,Right Foot,,,,"[41.5, 52.4]",,Ground Pass,,11.706836,,,,Bryan Dabo,3421.0,,,,,Free Kick,2,From Free Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,102,Montpellier,139,['90c148d7-bd4b-4712-9870-5228886d1d70'],40,,,,,,,,,,,,,,,,,Montpellier,139,00:07:40.390,Pass,
,,,,,,,,,,,,,,,,2.168642,,,,,,,,,,,,,1d4ae3e6-d7bd-4b56-9217-a877d9b8a4de,2410,,,"[42.2, 51.0]",3829433,52,True,,,0.8212394,,Right Foot,,,,"[54.3, 64.0]",,Ground Pass,,17.759787,,,,Ryad Boudebouz,6661.0,,,,,,2,From Free Kick,Bryan Dabo,3421.0,Right Back,102,Montpellier,139,['ed00a37f-3284-4af3-8a7f-ceb3b4cdc743'],45,,,,,,,,,,,,,,,,,Montpellier,139,00:07:45.825,Pass,
,,,,,,,,,,,,,,,,1.249989,,,,,,,,,,,,,e4eccdde-0890-4222-8f39-ebd16a095051,2412,,,"[71.2, 71.5]",3829433,52,,,,-2.496989,,Left Foot,,,,"[56.7, 60.6]",,Ground Pass,,18.14001,,,,Ramy Bensebaini,3191.0,,,,,,2,From Free Kick,Ryad Boudebouz,6661.0,Right Midfield,102,Montpellier,139,['9d8d9ac1-6201-4e9a-984c-3d564a787a15'],48,,,,,,,,,,,,,,,,,Montpellier,139,00:07:48.769,Pass,
,,,,,,,,,,,,,,,,0.893384,,,,,,,,,,,,,c1be48dc-4b3c-48b3-af04-d5de21ef7649,2415,,,"[56.7, 60.6]",3829433,52,,,,-1.6373645,,Left Foot,,,,"[55.8, 47.1]",,Ground Pass,,13.529966,,,,Jonas Martin,2950.0,,,,,,2,From Free Kick,Ramy Bensebaini,3191.0,Center Defensive Midfield,102,Montpellier,139,['12fc4bc6-636f-4747-946f-e5fa8512bcc6'],50,,,,,,,,,,,,,,,,,Montpellier,139,00:07:50.857,Pass,
,,,,,,,,,,,,,,,,1.079317,,,,,,,,,,,,,4a8c118b-170c-4aae-bd97-9d658400cfcc,2418,,,"[55.8, 47.1]",3829433,52,,,,2.5578363,,Right Foot,,,,"[44.9, 54.3]",,Ground Pass,,13.063308,,,,Vitorino Hilton da Silva,3674.0,,,,,,2,From Free Kick,Jonas Martin,2950.0,Left Center Midfield,102,Montpellier,139,['81fe4aeb-cdec-47c6-8383-d0b24691d1cf'],51,,,,,,,,,,,,,,,,,Montpellier,139,00:07:51.831,Pass,
,,,,,,,,,,,,,,,,2.491263,,,,,,,,,,,,,eb302ddf-03af-49ea-953b-c10d751bbb23,2422,,,"[43.0, 54.3]",3829433,52,,,,-1.1922324,,Left Foot,,,,"[64.2, 1.0]",,High Pass,,57.361397,,Out,,Jérôme Roussillon,3676.0,,True,,,,2,From Free Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,102,Montpellier,139,"['1fff3db1-64e5-45df-a86a-3e30efe9edd2', '7efd0910-4596-4bbd-be5b-4305de7bb801']",54,,,,,,,,,,,,,,,,,Montpellier,139,00:07:54.797,Pass,True
,,,,,,,,,,,,,,,,1.269891,,,,,,,,,,,,,c777d44e-ffc4-4c52-9a9f-cfad9a451b31,2424,,,"[58.1, 80.0]",3829433,53,,,,-1.2363882,,,,,,"[62.2, 68.2]",,Low Pass,,12.491998,,Incomplete,,Lucas Rodrigues Moura da Silva,3745.0,,,,,Throw-in,2,From Throw In,Serge Aurier,3481.0,Right Back,103,Paris Saint-Germain,131,"['5f0db023-89f2-4e95-abae-b9b9a493f662', '9c2a748c-9cb3-47f5-83b4-7475fa8985fe']",8,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:08:08.308,Pass,
,,,,,,,,,,,,,,,,1.442446,,,,,,,,,,,,,cf822068-0bc1-4b05-8ab2-e24061fc7f3a,2428,,,"[85.0, 23.7]",3829433,53,,,,1.8645169,,Left Foot,,,,"[80.1, 39.9]",,Ground Pass,,16.924833,,,,Paul Lasne,3682.0,,,,,,2,Regular Play,Anthony Mounier,34565.0,Left Midfield,104,Montpellier,139,['affcc427-3e55-4055-81ef-3f55ec24499a'],12,,,,,,,,,,,,,,,,,Montpellier,139,00:08:12.246,Pass,
,,,,,,,,,,,,,,,,0.723166,,,,,,,,,,,,,ecb09355-3bfc-4768-9397-3e58525ed449,2431,,,"[83.5, 45.9]",3829433,53,,,,-0.2551824,,Right Foot,,,,"[97.3, 42.3]",,Ground Pass,,14.261837,,,,Anthony Mounier,34565.0,,,,,,2,Regular Play,Paul Lasne,3682.0,Right Center Midfield,104,Montpellier,139,['5a124986-8622-4974-9eb6-471217f4de3d'],15,,,,,,,,,,,,,,,,,Montpellier,139,00:08:15.338,Pass,
,,,,,,,,,,,,,,,,1.655901,,,,,,,,,,,,,71cf51a1-14a4-4f45-8513-2d2beaa1d96e,2437,,,"[9.6, 46.0]",3829433,53,,,,-1.466374,,Keeper Arm,,,,"[12.0, 23.1]",,Ground Pass,,23.025421,,,,David Luiz Moreira Marinho,3956.0,,,,,,2,Regular Play,Kevin Trapp,4440.0,Goalkeeper,105,Paris Saint-Germain,131,['18e368ba-60c6-4fec-b501-95e1598fb47d'],27,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:08:27.421,Pass,
,,,,,,,,,,,,,,,,0.881494,,,,,,,,,,,,,446fc018-9629-42f3-a88b-582c1e073148,2440,,,"[23.1, 15.6]",3829433,53,,,,0.11234546,,Right Foot,,,,"[42.6, 17.8]",,Ground Pass,,19.62371,,,,Blaise Matuidi,4375.0,,,,,,2,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,105,Paris Saint-Germain,131,['acebe3e6-4b41-4a99-a333-1fb980e75ba7'],32,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:08:32.637,Pass,
,,,,,,,,,,,,,,,,1.665894,,,,,,,,,,,,,3643cb1b-df1c-4dfb-9ffb-fdae5a827022,2444,,,"[65.8, 3.8]",3829433,53,,,,2.273543,,Right Foot,,,,"[50.3, 22.1]",,Ground Pass,,23.982077,,,,Thiago Motta,4325.0,,,,,,2,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,105,Paris Saint-Germain,131,"['0fd29bcf-6d95-46ee-a8c9-e00545a94212', 'dd469743-c61c-4583-beb1-c19e67f13d84']",40,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:08:40.069,Pass,True
,,,,,,,,,,,,,,,,1.726119,,,,,,,,,,,,,09f641eb-2f06-4c10-80eb-2b2e88b676df,2447,,,"[50.3, 22.1]",3829433,53,,,,-2.3481302,,Right Foot,,,,"[38.0, 9.6]",,Ground Pass,,17.536818,,,,David Luiz Moreira Marinho,3956.0,,,,,,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,105,Paris Saint-Germain,131,['1b4fed40-481e-40b7-bb60-4a97c8bcfaae'],41,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:08:41.775,Pass,
,,,,,,,,,,,,,,,,0.971824,,,,,,,,,,,,,693a3686-97d7-4ec5-8051-a6083d2753f4,2450,,,"[47.0, 17.6]",3829433,53,,,,0.198644,,Right Foot,,,,"[62.4, 20.7]",,Ground Pass,,15.708915,,,,Thiago Motta,4325.0,,,,,,2,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,105,Paris Saint-Germain,131,['84e10d50-4707-4898-a298-d70457c71f24'],47,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:08:47.981,Pass,
,,,,,,,,,,,,,,,,0.857263,,,,,,,,,,,,,cac52b6c-06cf-4f44-966e-944abae6166b,2453,,,"[64.3, 21.2]",3829433,53,,,,-1.0478575,,Left Foot,,,,"[69.2, 12.7]",,Ground Pass,,9.811218,,,,Blaise Matuidi,4375.0,,,,,,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,105,Paris Saint-Germain,131,['95785eb8-f4c7-4edb-a357-a448d7d757c0'],49,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:08:49.113,Pass,
,,,,,,,,,,,,,,,,1.477863,,,,,,,,,,,,,11681d1d-cbb9-4118-9bd8-9bd03bc56435,2456,,,"[73.5, 12.7]",3829433,53,,,,1.1071488,,Left Foot,,,,"[87.5, 40.7]",,High Pass,,31.304953,,Pass Offside,,Edinson Roberto Cavani Gómez,4319.0,,,Through Ball,True,,2,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,105,Paris Saint-Germain,131,['c1b5476e-a20f-4a02-9a19-7df39658f07a'],50,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:08:50.615,Pass,
,,,,,,,,,,,,,,,,5.193963,,,,,,,,,,,,,47cac053-6555-4332-9aa7-1b9e82c535a3,2458,,,"[31.1, 36.7]",3829433,54,True,,,0.49199054,,Right Foot,,,,"[77.0, 61.3]",,High Pass,,52.07658,,Incomplete,,Paul Lasne,3682.0,,,,,Free Kick,2,From Free Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,106,Montpellier,139,"['884c1268-91e7-4d00-a8e3-b9bf5d01f1f5', 'bf4e8d41-9774-4e05-b16e-6d55fea89e63']",1,,,,,,,,,,,,,,,,,Montpellier,139,00:09:01.109,Pass,
,,,,,,,,,,,,,,,,0.71747,,,,,,,,,,,,,8c5de9db-02fd-471b-a242-b86051d065e2,2462,,,"[35.1, 15.6]",3829433,54,,,,0.65042144,,Right Foot,,,,"[44.3, 22.6]",,Ground Pass,,11.560277,,,,Adrien Rabiot,3026.0,,,,,,2,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,107,Paris Saint-Germain,131,['0aa92c53-bf51-4ab6-8fe8-ca42d5896f8a'],7,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:07.548,Pass,
,,,,,,,,,,,,,,,,0.712113,,,,,,,,,,,,,186c21f7-4db1-48e3-bef0-49cb150158db,2465,,,"[44.8, 22.6]",3829433,54,,,,0.52984905,,Left Foot,,,,"[51.8, 26.7]",,Ground Pass,,8.112336,,,,Blaise Matuidi,4375.0,,,,,,2,Regular Play,Adrien Rabiot,3026.0,Right Center Midfield,107,Paris Saint-Germain,131,['9fba632c-a46d-4a42-9a4f-0783bf3d0172'],9,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:09.890,Pass,
,,,,,,,,,,,,,,,,1.20898,,,,,,,,,,,,,a0f672a3-0f1b-4aff-a1c6-20585434596e,2468,,,"[56.4, 27.2]",3829433,54,,,,-0.04474623,,Left Foot,,,,"[83.2, 26.0]",,Ground Pass,,26.826853,,,,Ezequiel Iván Lavezzi,351521.0,,,,,,2,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,107,Paris Saint-Germain,131,['bf55f673-b85c-4470-8bef-1a70a7da15db'],11,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:11.929,Pass,
,,,,,,,,,,,,,,,,1.375076,,,,,,,,,,,,,fe5bf212-38dc-4574-825d-df1cf38d5044,2472,,,"[82.9, 20.0]",3829433,54,,,,-1.8555268,,Right Foot,,,,"[80.5, 11.8]",,Ground Pass,,8.5440035,,,,Blaise Matuidi,4375.0,,,,,,2,Regular Play,Ezequiel Iván Lavezzi,351521.0,Left Wing,107,Paris Saint-Germain,131,"['081fc880-0372-4676-a549-526510e75f55', 'c3049ed1-333a-4b7f-b157-b2fd88d4b0a6']",14,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:14.335,Pass,True
,,,,,,,,,,,,,,,,0.585061,,,,,,,,,,,,,ed7e03c4-3abd-47db-8ed9-cf58745f2936,2478,,,"[78.1, 12.0]",3829433,54,True,,,-0.847266,,Left Foot,,,,"[83.4, 6.0]",,Ground Pass,,8.005623,,,,Thiago Motta,4325.0,,,,,Free Kick,2,From Free Kick,Lucas Rodrigues Moura da Silva,3745.0,Right Wing,108,Paris Saint-Germain,131,['cb89c768-b1d6-414e-9eb2-95f0ae4cfd8c'],37,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:37.632,Pass,
,,,,,,,,,,,,,,,,0.847626,,,,,,,,,,,,,66a4c9f0-05a3-434b-b967-d75634bca7ef,2480,,,"[84.4, 5.7]",3829433,54,,,,-0.124354996,,Left Foot,,,,"[91.6, 4.8]",,Ground Pass,,7.256032,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,2,From Free Kick,Thiago Motta,4325.0,Center Defensive Midfield,108,Paris Saint-Germain,131,['1f6d1c05-f91e-402f-aa25-7b67976c9541'],38,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:38.878,Pass,
,,,,,,,,,,,,,,,,0.978124,,,,,,,,,,,,,9818683c-38a2-44ef-abe6-3c9929c04288,2483,,,"[92.3, 9.8]",3829433,54,,,,0.516483,,Left Foot,,,,"[108.5, 19.0]",,Ground Pass,,18.630083,,,,Blaise Matuidi,4375.0,,,,,,2,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,108,Paris Saint-Germain,131,['d533d267-afb5-473b-ac28-7b24928c6a47'],42,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:42.550,Pass,
,,,,,,,,,,,,,,,,0.123703,,,,,,,,,,,,,8e5675dd-defd-4e80-b01f-6b6b50ef9316,2487,,,"[111.9, 9.6]",3829433,54,,,,1.3854483,,Left Foot,,,,"[112.8, 14.4]",,Ground Pass,,4.883646,,Incomplete,,Edinson Roberto Cavani Gómez,4319.0,,,,,,2,From Free Kick,Blaise Matuidi,4375.0,Left Center Midfield,108,Paris Saint-Germain,131,"['48434a94-71dd-4814-a575-a53b31af1287', '7503b5a3-a958-469a-9eff-4d8fc24dbed0', 'b872852e-3054-48c7-a596-cc70568a2579']",46,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:46.501,Pass,True
,,,,,,,,,,,,,,,,3.404687,,,,,,,,,,,,,5bed06e5-ad12-4d97-b81d-a292e452cb1d,2491,,,"[7.0, 44.1]",3829433,55,,,,0.19802807,,Right Foot,,,,"[67.8, 56.3]",,High Pass,,62.011936,,Incomplete,,Jérôme Roussillon,3676.0,,,,,Goal Kick,2,From Goal Kick,Jonathan Ligali,42428.0,Goalkeeper,109,Montpellier,139,"['58bef631-5c1e-404f-9673-1b811629be77', '82268bfe-4bdd-4e7b-8401-b33997935406']",20,,,,,,,,,,,,,,,,,Montpellier,139,00:10:20.533,Pass,
