50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.412497,,,,,,,,,,,,,60b05bd0-e21c-496c-9eb7-9f602dfee642,3104,,"[84.6, 16.1]",3900603,81,,,,,0.25272045,,Head,,,"[102.8, 20.8]",,High Pass,,18.797073,,,,Mevlüt Erdinç,20027.0,,,,,Recovery,2,Regular Play,Julien Cardy,401525.0,Right Center Midfield,194,Toulouse,130,['3f5fc915-fba3-40d9-be74-6f2448a4d3cd'],54,,,,,,,,,,,,,,,,Guingamp,142,00:36:54.180,Pass,
,,,,,,,,,,,,,,,,1.258465,,,,,,,,,,,,,39debc2e-ddc6-41a3-8e3a-56fed846a3ae,3112,,"[21.0, 59.7]",3900603,82,,,,,0.08166848,,Right Foot,,,"[49.1, 62.0]",,Low Pass,,28.193972,,,,Wissam Ben Yedder,6723.0,,,,,Recovery,2,Regular Play,Jean-Daniel Akpa Akpro,31174.0,Center Defensive Midfield,194,Toulouse,130,"['74540083-5b6b-4b28-8fa3-8dbea569fdca', 'aaf12b0f-29bb-4da8-bfae-27d2826f2bda']",0,,,,,,,,,,,,,,,,Toulouse,130,00:37:00.963,Pass,True
,,,,,,,,,,,,,,,,1.515253,,,,,,,,,,,,,7c6534cb-8994-40a1-a351-3760a948a5ef,3115,,"[49.1, 61.7]",3900603,82,,,,,-1.3258177,,Left Foot,,,"[53.6, 43.7]",,High Pass,,18.553976,,,,Óscar Guido Trejo,11540.0,,,,,,2,Regular Play,Wissam Ben Yedder,6723.0,Center Attacking Midfield,194,Toulouse,130,['bf822420-eccf-4ba3-b7eb-8c5c6e04d0ce'],2,,,,,,,,,,,,,,,,Toulouse,130,00:37:02.764,Pass,
,,,,,,,,,,,,,,,,0.118472,,,,,,,,,,,,,7dfb779f-e6f4-47c8-a911-092e9cef8ce0,3119,,"[57.1, 41.9]",3900603,82,,,,,-1.2977877,,Right Foot,,,"[57.8, 39.4]",,Low Pass,,2.596151,,Incomplete,,Jacques François Moubandje,3024.0,,,,,,2,Regular Play,Óscar Guido Trejo,11540.0,Left Center Midfield,194,Toulouse,130,"['c0b470bd-9a91-482d-adef-1267cd1e64ec', 'c277ed0c-e33c-42dd-abdf-439e20c7ad2d']",5,,,,,,,,,,,,,,,,Toulouse,130,00:37:05.960,Pass,
,,,,,,,,,,,,,,,,3.178375,,,,,,,,,,,,,6d80a4bb-4e84-4c19-8844-4b50ce4e1c21,3123,,"[44.6, 32.2]",3900603,82,,,,,0.5097223,,Right Foot,,,"[96.3, 61.1]",,High Pass,,59.229218,,,,Jimmy Briand,3213.0,,,,,Free Kick,2,From Free Kick,Jérémy Sorbon,3124.0,Left Center Back,195,Guingamp,142,['75fd901f-1b33-49f1-8732-fc90ee7865f2'],42,,,,,,,,,,,,,,,,Guingamp,142,00:37:42.945,Pass,
,,,,,,,,,,,,,,,,2.585025,,,,,,,,,,,,,eb9874cd-b8f1-4f37-a896-43fa133b8c45,3125,,"[96.3, 61.1]",3900603,82,,,,True,-0.4919625,,,,,"[114.4, 51.4]",,Low Pass,,20.535336,,Incomplete,,Mevlüt Erdinç,20027.0,,,,,,2,From Free Kick,Jimmy Briand,3213.0,Right Midfield,195,Guingamp,142,"['72264f13-5095-4446-be5c-72c0760a74bb', 'bc07a4e6-8890-47a6-aee3-d4f48480eb1c', 'fd1b686e-5b65-4aeb-9122-92301e1b77f7']",46,,,,,,,,,,,,,,,,Guingamp,142,00:37:46.123,Pass,True
,,,,,,,,,,,,,,,,1.522759,,,,,,,,,,,,,ea7f76e5-c92e-4548-bed5-e5e779456c6d,3130,,"[10.0, 32.0]",3900603,82,,,,,-1.3611565,,Keeper Arm,,,"[14.0, 13.2]",,Ground Pass,,19.220821,,,,Marcel Tisserand,8677.0,,,,,,2,Regular Play,Alban Lafont,2981.0,Goalkeeper,196,Toulouse,130,['68cffe03-0ced-498a-b9a2-7945fa5b1c98'],51,,,,,,,,,,,,,,,,Toulouse,130,00:37:51.435,Pass,
,,,,,,,,,,,,,,,,4.22901,,,,,,,,,,,,,78341285-aaf5-4a8e-b4eb-342acd3f433f,3133,,"[39.4, 18.3]",3900603,82,,,,,0.0,,Right Foot,,,"[106.9, 18.3]",,High Pass,,67.5,,Incomplete,,Aleksandar Pešić,40431.0,,,,,,2,Regular Play,Marcel Tisserand,8677.0,Left Center Back,196,Toulouse,130,"['19b95f12-3b03-4575-8417-b504128e5d0b', '9c053fbe-57f4-4cca-aaea-dca138f8918b']",58,,,,,,,,,,,,,,,,Toulouse,130,00:37:58.277,Pass,
,,,,,,,,,,,,,,,,0.848804,,,,,,,,,,,,,0ac1c113-d076-4e92-ab71-ab4239ad1e79,3137,,"[99.3, 0.1]",3900603,83,,,,,2.3028102,,,,,"[93.1, 7.0]",,Low Pass,,9.276314,,,,Jean-Daniel Akpa Akpro,31174.0,,,,,Throw-in,2,From Throw In,Jacques François Moubandje,3024.0,Left Back,197,Toulouse,130,['e3a2d76a-dd43-4862-b8ac-6c064ac4e3e1'],12,,,,,,,,,,,,,,,,Toulouse,130,00:38:12.027,Pass,
,,,,,,,,,,,,,,,,1.157387,,,,,,,,,,,,,db4827fe-993b-46d2-ac55-038637384f96,3140,,"[93.5, 7.2]",3900603,83,,,,,-0.9318823,,Left Foot,,,"[96.1, 3.7]",,Low Pass,,4.360046,,,,Jacques François Moubandje,3024.0,,,,,,2,From Throw In,Jean-Daniel Akpa Akpro,31174.0,Center Defensive Midfield,197,Toulouse,130,['d24bdcdd-f330-4ed7-9d51-afe659c6aa69'],13,,,,,,,,,,,,,,,,Toulouse,130,00:38:13.066,Pass,
,,,,,,,,,,,,,,,,2.392699,,,,,,,,,,,,,b730a051-1d12-48b1-bfac-cb1309f4090e,3143,,"[96.1, 3.7]",3900603,83,,,,,0.11998821,,Left Foot,,,"[110.2, 5.4]",,Ground Pass,,14.202112,,,,Jean-Daniel Akpa Akpro,31174.0,,,,,,2,From Throw In,Jacques François Moubandje,3024.0,Left Back,197,Toulouse,130,['0aa2e4d6-fe37-43e8-b6b0-18ca89742ec0'],15,,,,,,,,,,,,,,,,Toulouse,130,00:38:15.150,Pass,
,,,,,,,,,,,,,,,,1.345275,,,,,,,,,,,,,4c253a5a-1721-43f0-a0e9-f1aef48e71bc,3149,,"[106.7, 0.1]",3900603,83,,,,,1.792393,cd8ceed7-7db0-4d55-a0c2-788b5929c3f1,,,,"[101.0, 25.4]",,Low Pass,,25.934147,,,,Óscar Guido Trejo,11540.0,True,,,,Throw-in,2,From Throw In,Jacques François Moubandje,3024.0,Left Back,198,Toulouse,130,['70fa6c6c-cc0f-4e5e-a939-c4b211f2342a'],25,,,,,,,,,,,,,,,,Toulouse,130,00:38:25.080,Pass,
,,,,,,,,,,,,,,,,1.606751,,,,,,,,,,,,,163b2bc5-0874-4ea5-afcf-384a3d9fc8cd,3156,,"[120.0, 0.1]",3900603,83,,,,,1.6945266,,Right Foot,,,"[115.1, 39.5]",,High Pass,True,39.703526,,Incomplete,,Aleksandar Pešić,40431.0,,,Inswinging,,Corner,2,From Corner,Wissam Ben Yedder,6723.0,Center Attacking Midfield,199,Toulouse,130,"['2dd368c0-514a-4652-8322-f6e4bf78b032', 'd67fe98b-ec70-49ef-b156-b437c366f4f9']",52,,,,,,,,,,,,,,,,Toulouse,130,00:38:52.983,Pass,
,,,,,,,,,,,,,,,,6.810941,,,,,,,,,,,,,0d64f44f-75d0-4a54-982f-108cf7fda7ee,3159,,"[7.6, 40.6]",3900603,84,,True,,,0.4984594,,Drop Kick,,,"[78.7, 79.3]",,High Pass,,80.94998,,Out,,Jimmy Briand,3213.0,,,,,,2,From Keeper,Jonas Lössl,3322.0,Goalkeeper,200,Guingamp,142,['34450891-f610-4255-a4cc-5286c881cf87'],3,,,,,,,,,,,,,,,,Guingamp,142,00:39:03.235,Pass,
,,,,,,,,,,,,,,,,2.032353,,,,,,,,,,,,,106915fd-b324-4ee2-8873-f73f69c2f4d9,3161,,"[40.6, 0.1]",3900603,84,,,,,0.56916064,,,,,"[59.2, 12.0]",,High Pass,,22.080988,,,,Óscar Guido Trejo,11540.0,,,,,Throw-in,2,From Throw In,Jacques François Moubandje,3024.0,Left Back,201,Toulouse,130,['3d5059cd-63b9-48d4-bab4-f649be451d41'],14,,,,,,,,,,,,,,,,Toulouse,130,00:39:14.278,Pass,
,,,,,,,,,,,,,,,,0.737524,,,,,,,,,,,,,8f134158-b2af-45f7-93c0-c200ae547cfa,3165,,"[75.1, 9.3]",3900603,84,,,,,-0.9119903,,Right Foot,,,"[79.9, 3.1]",,Ground Pass,,7.8409185,,,,Jacques François Moubandje,3024.0,,,,,,2,From Throw In,Óscar Guido Trejo,11540.0,Left Center Midfield,201,Toulouse,130,"['283e7adf-cca9-410a-bf79-6b8b6f025c65', '99ec9cf2-fe32-4328-9d2c-5b3832d9b19f']",19,,,,,,,,,,,,,,,,Toulouse,130,00:39:19.750,Pass,True
,,,,,,,,,,,,,,,,1.492923,,,,,,,,,,,,,9b6b49a4-2747-4ca3-ba1c-61471e613df0,3171,,"[93.5, 0.1]",3900603,84,,,,,0.2730087,,,,,"[111.0, 5.0]",,Low Pass,,18.173058,,,,Martin Braithwaite Christensen,4447.0,,,,,Throw-in,2,From Throw In,Jacques François Moubandje,3024.0,Left Back,202,Toulouse,130,['ba0156b2-3c2d-4c11-9445-5417d9f1fb9f'],28,,,,,,,,,,,,,,,,Toulouse,130,00:39:28.095,Pass,
,,,,,,,,,,,,,,,,2.172143,,,,,,,,,,,,,17faa104-4b36-417a-a46c-cc775e95870f,3177,,"[105.3, 0.1]",3900603,84,,,,,2.152781,,,,,"[90.1, 23.2]",,High Pass,,27.652306,,,,Óscar Guido Trejo,11540.0,,,,,Throw-in,2,From Throw In,Jacques François Moubandje,3024.0,Left Back,203,Toulouse,130,['fa45533a-d4d0-4692-b22b-f7eeba24efea'],37,,,,,,,,,,,,,,,,Toulouse,130,00:39:37.735,Pass,
,,,,,,,,,,,,,,,,1.614919,,,,,,,,,,,,,61caa326-0688-4538-a719-07780f25229b,3180,,"[90.1, 23.2]",3900603,84,,,,,-0.06386651,,Right Foot,,,"[107.3, 22.1]",,High Pass,,17.235138,,Unknown,,Martin Braithwaite Christensen,4447.0,,,,,,2,From Throw In,Óscar Guido Trejo,11540.0,Left Center Midfield,203,Toulouse,130,['f82cf490-4cab-4d5c-a805-a3928c38b892'],40,,,,,,,,,,,,,,,,Toulouse,130,00:39:40.369,Pass,
,,,,,,,,,,,,,,,,2.936502,,,,,,,,,,,,,1b451363-1733-4001-b885-2b23cc7a0f90,3184,,"[12.3, 58.2]",3900603,85,,True,,,-0.06924396,,Right Foot,,,"[74.3, 53.9]",,High Pass,,62.148933,,Incomplete,,Mevlüt Erdinç,20027.0,,,,,Free Kick,2,From Free Kick,Jonas Lössl,3322.0,Goalkeeper,204,Guingamp,142,"['625b75ec-d195-4c6a-b146-b13c93017870', 'e12088db-8289-4b70-a977-24a19614e64e']",8,,,,,,,,,,,,,,,,Guingamp,142,00:40:08.893,Pass,
,,,,,,,,,,,,,,,,1.661037,,,,,,,,,,,,,e12088db-8289-4b70-a977-24a19614e64e,3187,,"[45.8, 26.2]",3900603,85,,,,True,0.43240777,,,,,"[58.8, 32.2]",,Low Pass,,14.3178215,,,,Wissam Ben Yedder,6723.0,,,,,Recovery,2,Regular Play,Marcel Tisserand,8677.0,Left Center Back,205,Toulouse,130,"['1b451363-1733-4001-b885-2b23cc7a0f90', '216bfc4c-6931-41d3-9ef9-a70e7bf41ac6', 'e3af0955-fdd7-43af-b66b-26bbe5c0fa7b']",11,,,,,,,,,,,,,,,,Toulouse,130,00:40:11.829,Pass,True
,,,,,,,,,,,,,,,,0.782013,,,,,,,,,,,,,bd8c281a-1cf1-4c92-a921-3de0c8a2474a,3191,,"[58.4, 32.0]",3900603,85,,,,,-2.176341,,Left Foot,,,"[55.7, 28.1]",,Ground Pass,,4.7434163,,,,Tongo Hamed Doumbia,16522.0,,,,,,2,Regular Play,Wissam Ben Yedder,6723.0,Center Attacking Midfield,205,Toulouse,130,"['2dde3b88-8cee-4226-ad9d-9da18b3666d5', '81ab0e3d-3492-44cf-a208-f04e84a120e2']",14,,,,,,,,,,,,,,,,Toulouse,130,00:40:14.036,Pass,True
,,,,,,,,,,,,,,,,0.463783,,,,,,,,,,,,,aba0171d-591f-4c56-b90b-a322a31df012,3195,,"[57.1, 26.2]",3900603,85,,,,,-0.07827114,,Right Foot,,,"[67.3, 25.4]",,Ground Pass,,10.231324,,,,Óscar Guido Trejo,11540.0,,,,,,2,Regular Play,Tongo Hamed Doumbia,16522.0,Right Center Midfield,205,Toulouse,130,"['15c94963-9b43-4883-bc8b-7befdbfc1043', '9b230b64-f952-4f07-8307-e8948582aaf7']",15,,,,,,,,,,,,,,,,Toulouse,130,00:40:15.298,Pass,True
,,,,,,,,,,,,,,,,0.967753,,,,,,,,,,,,,8cf8a9f1-56f4-4de0-95ac-d0ab19c0b87e,3199,,"[73.6, 32.2]",3900603,85,,,,,1.1176379,,Right Foot,,,"[79.2, 43.7]",,Ground Pass,,12.791013,,,,Wissam Ben Yedder,6723.0,,,,,,2,Regular Play,Óscar Guido Trejo,11540.0,Left Center Midfield,205,Toulouse,130,"['4010fc58-5275-42c8-967e-a4a0ff7bc42a', 'de04d52f-5ee0-419d-abfd-fa00c1e11160']",17,,,,,,,,,,,,,,,,Toulouse,130,00:40:17.285,Pass,True
,,,,,,,,,,,,,,,,1.00073,,,,,,,,,,,,,17170bab-db1e-4344-a738-a86687bafac8,3203,,"[87.3, 42.9]",3900603,85,,,,,-1.0063677,5a8c5077-eefb-4881-8714-64da0757fe20,Right Foot,,,"[98.0, 26.0]",,Ground Pass,,20.0025,,,,Martin Braithwaite Christensen,4447.0,True,,,,,2,Regular Play,Wissam Ben Yedder,6723.0,Center Attacking Midfield,205,Toulouse,130,"['04e0efaa-389b-4066-af05-84ebe0f4b56b', 'f4831c0f-ceb1-4150-9105-af7ee99c0f70']",19,,,,,,,,,,,,,,,,Toulouse,130,00:40:19.464,Pass,True
,,,,,,,,,,,,,,,,12.881246,,,,,,,,,,,,,fd4e8b5c-22fc-4bbb-9143-8292b2b12aba,3209,,"[6.0, 44.0]",3900603,85,,True,,,-0.5135789,,Right Foot,,,"[77.8, 3.5]",,High Pass,,82.43476,,Incomplete,,,,,True,,,Goal Kick,2,From Goal Kick,Jonas Lössl,3322.0,Goalkeeper,206,Guingamp,142,['2199ccff-0970-4008-97e2-2e2755e44fd8'],50,,,,,,,,,,,,,,,,Guingamp,142,00:40:50.878,Pass,
,,,,,,,,,,,,,,,,1.240188,,,,,,,,,,,,,73f735c1-2f2c-4b8e-89f4-e324200d31d3,3211,,"[42.3, 76.6]",3900603,86,,,,,-2.0594387,,Right Foot,,,"[38.1, 68.7]",,Ground Pass,,8.947066,,,,Issa Diop,4349.0,,,,,,2,Regular Play,Wergiton do Rosário Calmon,3030.0,Right Back,207,Toulouse,130,['e5d90bdf-2adc-4301-877b-2f67cb9e7dc7'],4,,,,,,,,,,,,,,,,Toulouse,130,00:41:04.923,Pass,
,,,,,,,,,,,,,,,,3.398405,,,,,,,,,,,,,003f3825-58fa-4d1a-b742-dcf8822f5cff,3214,,"[39.7, 71.3]",3900603,86,,,,,-0.28594315,,Right Foot,,,"[89.7, 56.6]",,High Pass,,52.11612,,,,Aleksandar Pešić,40431.0,,,,,,2,Regular Play,Issa Diop,4349.0,Right Center Back,207,Toulouse,130,['50b10459-185f-4ef9-8bc0-8e612cf6d545'],8,,,,,,,,,,,,,,,,Toulouse,130,00:41:08.190,Pass,
,,,,,,,,,,,,,,,,0.201255,,,,,,,,,,,,,323575e6-72c4-4b1c-919b-4f957f30ea3d,3216,,"[89.8, 56.6]",3900603,86,,,,True,0.0,,,,,"[92.7, 56.6]",,Low Pass,,2.9,,Incomplete,,,,,,,,,2,Regular Play,Aleksandar Pešić,40431.0,Right Center Forward,207,Toulouse,130,"['5d95cbea-8cd2-4748-8602-a48472e4bfa3', 'acb8d571-5fcd-4843-9cde-585721827b57']",11,,,,,,,,,,,,,,,,Toulouse,130,00:41:11.387,Pass,True
,,,,,,,,,,,,,,,,1.374473,,,,,,,,,,,,,7e2725fa-1e8e-4b18-984a-8ccd5df01590,3221,,"[21.7, 22.3]",3900603,86,,,,,-0.88823694,,Right Foot,,,"[34.3, 6.8]",,Ground Pass,,19.975235,,,,Thibault Giresse,4434.0,,,,,Recovery,2,Regular Play,Jérémy Sorbon,3124.0,Left Center Back,208,Guingamp,142,['342750d1-e64a-4e25-95b4-497dfe5d1028'],14,,,,,,,,,,,,,,,,Guingamp,142,00:41:14.856,Pass,
,,,,,,,,,,,,,,,,1.64576,,,,,,,,,,,,,535363eb-0ec6-42ac-8e22-8dbdb342299d,3223,,"[34.3, 6.8]",3900603,86,,,,,-3.0883098,,Left Foot,,,"[26.8, 6.4]",,Ground Pass,,7.510659,,,,Dorian Lévêque,30182.0,,,,,,2,Regular Play,Thibault Giresse,4434.0,Left Midfield,208,Guingamp,142,['10cef723-6280-45ea-b8b3-266b47d49483'],16,,,,,,,,,,,,,,,,Guingamp,142,00:41:16.230,Pass,
,,,,,,,,,,,,,,,,3.357085,,,,,,,,,,,,,2c58491f-a6b3-40e0-b29d-04b38a633a23,3226,,"[27.0, 6.4]",3900603,86,,,,,0.0,,Left Foot,,,"[77.0, 6.4]",,High Pass,,50.0,,Incomplete,,Mevlüt Erdinç,20027.0,,,,,,2,Regular Play,Dorian Lévêque,30182.0,Left Back,208,Guingamp,142,"['14e9f3cc-a101-4e54-8a2a-30836eb330f4', '5d7fa9a7-0a7c-409a-8101-1df4bfcf2c90']",18,,,,,,,,,,,,,,,,Guingamp,142,00:41:18.076,Pass,
,,,,,,,,,,,,,,,,1.899066,,,,,,,,,,,,,14e9f3cc-a101-4e54-8a2a-30836eb330f4,3228,,"[43.1, 73.7]",3900603,86,,,,,-1.2972841,,Head,,,"[49.3, 51.6]",,Low Pass,,22.953213,,Incomplete,,Jean-Daniel Akpa Akpro,31174.0,,,,,Recovery,2,Regular Play,Issa Diop,4349.0,Right Center Back,208,Guingamp,142,"['2c58491f-a6b3-40e0-b29d-04b38a633a23', 'c71b058b-679a-4f96-bed8-8cffdbcf31d2', 'd97715f8-0a8f-4750-a68b-749ca106b987']",21,,,,,,,,,,,,,,,,Toulouse,130,00:41:21.433,Pass,
,,,,,,,,,,,,,,,,2.283562,,,,,,,,,,,,,40640196-d0e2-4ead-87f8-5b2682995618,3232,,"[72.9, 27.8]",3900603,86,,,,,-0.8679524,,Right Foot,,,"[92.3, 4.9]",,Ground Pass,,30.01283,,,,Thibault Giresse,4434.0,,,,,,2,Regular Play,Marcus Coco,3363.0,Right Midfield,208,Guingamp,142,['9055aa0f-d9d5-4a1c-abce-1457867ed1d7'],26,,,,,,,,,,,,,,,,Guingamp,142,00:41:26.957,Pass,
,,,,,,,,,,,,,,,,1.352375,,,,,,,,,,,,,4412df5d-f3a4-42e7-b25b-d9f095e18993,3236,,"[97.5, 5.7]",3900603,86,,,,,2.333976,,Left Foot,,,"[93.1, 10.3]",,Ground Pass,,6.3655324,,,,Marcus Coco,3363.0,,,,,,2,Regular Play,Thibault Giresse,4434.0,Left Midfield,208,Guingamp,142,"['40a93966-782b-47ec-9ba8-1cf7f83317b6', '6841e5af-07ef-429f-8cbd-beab5ed8fc0f']",30,,,,,,,,,,,,,,,,Guingamp,142,00:41:30.086,Pass,True
,,,,,,,,,,,,,,,,1.096228,,,,,,,,,,,,,85eb39ce-46b6-435a-a00d-fb07c60b555b,3244,,"[32.4, 58.4]",3900603,86,,,,,0.98279375,,Left Foot,,,"[42.2, 73.1]",,Ground Pass,,17.667202,,,,Wissam Ben Yedder,6723.0,,,,,,2,Regular Play,Jean-Daniel Akpa Akpro,31174.0,Center Defensive Midfield,209,Toulouse,130,['00218178-833f-41e0-85c8-dbc96275d9a6'],36,,,,,,,,,,,,,,,,Toulouse,130,00:41:36.044,Pass,
,,,,,,,,,,,,,,,,1.172204,,,,,,,,,,,,,0ceb0817-6794-40ee-8121-b647434a7e39,3247,,"[50.3, 70.0]",3900603,86,,,,,-1.4414772,,Right Foot,,,"[53.2, 47.7]",,Ground Pass,,22.487774,,,,Jean-Daniel Akpa Akpro,31174.0,,,,,,2,Regular Play,Wissam Ben Yedder,6723.0,Center Attacking Midfield,209,Toulouse,130,['e038b2a7-1673-4553-a932-c447a9f11804'],38,,,,,,,,,,,,,,,,Toulouse,130,00:41:38.869,Pass,
,,,,,,,,,,,,,,,,2.405927,,,,,,,,,,,,,dfccdeef-d4f9-45f7-84e9-dec819270f92,3255,,"[74.1, 33.0]",3900603,87,,,,,0.19982864,,Right Foot,,,"[105.7, 39.4]",,High Pass,,32.24159,,Incomplete,,Aleksandar Pešić,40431.0,,,,,Free Kick,2,From Free Kick,Jean-Daniel Akpa Akpro,31174.0,Center Defensive Midfield,210,Toulouse,130,"['72b599a3-8cd8-4307-b53a-1eb044aa1608', 'ee5c6f47-aa7e-4b76-a661-a1b5c6f2c226']",25,,,,,,,,,,,,,,,,Toulouse,130,00:42:25.411,Pass,
,,,,,,,,,,,,,,,,2.29376,,,,,,,,,,,,,2cee5484-5857-41f6-b371-71ceb8a8a81d,3263,,"[111.6, 26.6]",3900603,88,,,,,1.5976957,fad3ef03-b18d-47e9-96e4-ff5369de4aa4,Left Foot,,,"[111.0, 48.9]",,Ground Pass,,22.308071,,,,Tongo Hamed Doumbia,16522.0,True,,,,Recovery,2,Other,Jacques François Moubandje,3024.0,Left Back,211,Toulouse,130,['27a0900b-888d-48d5-b101-29fa512b2f46'],36,,,,,,,,,,,,,,,,Toulouse,130,00:43:36.992,Pass,
,,,,,,,,,,,,,,,,14.467851,,,,,,,,,,,,,8c187e33-1d73-4fac-8a09-fb993b4c7631,3268,,"[6.0, 36.0]",3900603,89,,True,,,0.7328151,,Right Foot,,,"[50.0, 75.6]",,High Pass,,59.195946,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Jonas Lössl,3322.0,Goalkeeper,212,Guingamp,142,['b1650749-2920-4b12-9ccf-82bdf30c706d'],6,,,,,,,,,,,,,,,,Guingamp,142,00:44:06.855,Pass,
,,,,,,,,,,,,,,,,2.819363,,,,,,,,,,,,,e4fad9a0-de36-4c3b-9d2b-283afd9cf8d2,3271,,"[72.8, 8.1]",3900603,89,,,,,0.68997926,,Right Foot,,,"[106.0, 35.5]",,High Pass,,43.046486,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,Free Kick,2,From Free Kick,Óscar Guido Trejo,11540.0,Left Center Midfield,213,Toulouse,130,"['7fcbb257-3dc8-4dd5-a867-caba85d69365', 'ac9de79e-3868-4678-bb70-e06ae8e75c5d']",37,,,,,,,,,,,,,,,,Toulouse,130,00:44:37.140,Pass,
,,,,,,,,,,,,,,,,3.559538,,,,,,,,,,,,,ef680a40-aaaa-4083-b3d1-7b00e14a51d1,3275,,"[14.8, 45.0]",3900603,90,,,,,0.31585672,,Right Foot,,,"[76.0, 65.0]",,High Pass,,64.38509,,Incomplete,,Marcus Coco,3363.0,,,,,Free Kick,2,From Free Kick,Jonas Lössl,3322.0,Goalkeeper,214,Guingamp,142,"['36434b06-0f7d-4bdc-91b8-5724fa28f791', 'bfabedbf-f394-464a-98ee-590f4085be60']",5,,,,,,,,,,,,,,,,Guingamp,142,00:45:05.790,Pass,
,,,,,,,,,,,,,,,,0.442374,,,,,,,,,,,,,bfabedbf-f394-464a-98ee-590f4085be60,3278,,"[44.1, 15.1]",3900603,90,,,,True,1.0405805,,,,,"[45.8, 18.0]",,Low Pass,,3.3615472,,,,Jean-Daniel Akpa Akpro,31174.0,,,,,Recovery,2,Regular Play,Jacques François Moubandje,3024.0,Left Back,215,Toulouse,130,"['3dae9ee2-0ecb-453e-8e40-4945e463bd8a', 'ef680a40-aaaa-4083-b3d1-7b00e14a51d1', 'f06213ae-996f-49d0-99be-26cd8252c956']",9,,,,,,,,,,,,,,,,Toulouse,130,00:45:09.350,Pass,True
,,,,,,,,,,,,,,,,2.503334,,,,,,,,,,,,,f7b27c8a-21bb-480c-b971-9b9960160b67,3282,,"[68.8, 69.2]",3900603,90,,,,,-0.042628188,,Head,,,"[89.9, 68.3]",,High Pass,,21.119186,,Incomplete,,Marcus Coco,3363.0,,,,,Recovery,2,Regular Play,Julien Cardy,401525.0,Right Center Midfield,215,Toulouse,130,"['b4d39eda-ef31-4feb-a9ae-78ab32ee46a5', 'ec73e435-14d7-43dd-b3e8-a53a71890ec7']",10,,,,,,,,,,,,,,,,Guingamp,142,00:45:10.919,Pass,
,,,,,,,,,,,,,,,,0.264188,,,,,,,,,,,,,762bc746-d3ed-4111-ac2a-7ee2f12552c9,3297,,"[6.5, 13.0]",3900603,90,,,,,0.14707835,,Right Foot,,,"[9.2, 13.4]",,Low Pass,,2.7294688,,Incomplete,,Óscar Guido Trejo,11540.0,,,,,,2,Regular Play,Marcel Tisserand,8677.0,Left Center Back,215,Toulouse,130,"['5d0e8212-d306-4518-8bb9-91b5ad8a02de', 'c21e6c36-5126-439a-856d-520811d7506e', 'e758fa64-eb56-4fa0-8074-41a745b5570a']",22,,,,,,,,,,,,,,,,Toulouse,130,00:45:22.834,Pass,True
,,,,,,,,,,,,,,,,2.174242,,,,,,,,,,,,,361b6b21-58da-41ae-8879-06ac1e2d020f,3300,,"[7.0, 44.1]",3900603,90,,,,,0.9652517,,Right Foot,,,"[23.2, 67.5]",,Ground Pass,,28.460499,,,,Wergiton do Rosário Calmon,3030.0,,,,,Goal Kick,2,From Goal Kick,Alban Lafont,2981.0,Goalkeeper,216,Toulouse,130,['cdfbe419-cdd5-47c5-bcb1-895e73920703'],29,,,,,,,,,,,,,,,,Toulouse,130,00:45:29.239,Pass,
,,,,,,,,,,,,,,,,3.097764,,,,,,,,,,,,,03e77458-4651-4b5f-8adc-a17e47a11837,3303,,"[35.0, 70.4]",3900603,90,,,,,-0.6101318,,Right Foot,,,"[80.2, 38.8]",,High Pass,,55.150703,,Unknown,,Aleksandar Pešić,40431.0,,,,,,2,From Goal Kick,Wergiton do Rosário Calmon,3030.0,Right Back,216,Toulouse,130,['49240be9-2b30-420b-a445-13ff52778dc5'],34,,,,,,,,,,,,,,,,Toulouse,130,00:45:34.734,Pass,
