50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.849132,,,,,,,,,,,,,,,,3654835b-a0ca-434d-b48b-4f1118840ff0,1689,,,"[34.1, 72.2]",3901217,47,,,,,0.69192135,,Right Foot,,,"[41.1, 78.0]",,Low Pass,,9.090654,,,Nicolas de Roussel de Préville,4383.0,,,,,Recovery,2,Regular Play,Anthony Weber,7435.0,Left Center Back,99,Stade de Reims,156,"['12ba2b68-0c4e-4bca-8892-a2a599d1d539', '6f2381ed-916a-44a8-8c67-ca2f729bb270']",36,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:36.084,Pass,
,,,,,,,,,,,,,,,,,,0.621602,,,,,,,,,,,,,,,,6a203a13-5916-4084-93db-9e7454bde751,1692,,,"[40.1, 78.7]",3901217,47,,,,,-2.4370985,,Right Foot,,,"[36.1, 75.3]",,Ground Pass,,5.249762,,,Antoine Conte,131849.0,,,,,,2,Regular Play,Nicolas de Roussel de Préville,4383.0,Left Wing,99,Stade de Reims,156,"['31f6889a-2280-4a0a-be9f-096e35df6253', 'fc7c8c7f-54da-4c58-91c3-f83905afd2ae']",36,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:36.933,Pass,True
,,,,,,,,,,,,,,,,,,0.696898,,,,,,,,,,,,,,,,5c6a882f-0d04-4557-be06-7c50ce6d36d6,1694,,,"[36.1, 75.3]",3901217,47,,,,,-0.27057034,,Right Foot,,,"[49.8, 71.5]",,Ground Pass,,14.217243,,,Antoine Devaux,7815.0,,,,,,2,Regular Play,Antoine Conte,131849.0,Right Back,99,Stade de Reims,156,['961dc619-a7f9-40d1-9216-1bf619252d14'],37,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:37.555,Pass,
,,,,,,,,,,,,,,,,,,0.669807,,,,,,,,,,,,,,,,3bf6a826-64ec-4856-8942-e8e9de54b3d4,1696,,,"[49.1, 71.5]",3901217,47,,,,,-0.39479113,,Right Foot,,,"[51.5, 70.5]",,Ground Pass,,2.6,Incomplete,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,2,Regular Play,Antoine Devaux,7815.0,Left Center Midfield,99,Stade de Reims,156,"['38901db5-ba66-4346-af5b-d9735232d854', 'ff3b8358-1fe4-4de5-be80-9a5143354d65']",38,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:38.252,Pass,
,,,,,,,,,,,,,,,,,,2.692782,,,,,,,,,,,,,,,,4131e140-e0b9-48bb-a7cd-fc953f22646e,1703,,,"[66.9, 18.7]",3901217,47,,,,,1.2874357,,Right Foot,,,"[79.8, 63.0]",,Low Pass,,46.140003,,,Aloïs Confais,4413.0,,True,,,,2,Regular Play,Chris Mavinga,18162.0,Left Back,100,Troyes,133,['5bc83f91-69c9-4bf4-9da0-3e8a853c61f4'],41,,,,,,,,,,,,,,,,,,,Troyes,133,00:02:41.603,Pass,
,,,,,,,,,,,,,,,,,,1.408155,,,,,,,,,,,,,,,,c0a18cd0-a47c-4d8c-90ae-e1cd250e0f2e,1706,,,"[116.0, 67.1]",3901217,47,,,,,-1.6913034,,Right Foot,True,,"[112.9, 41.5]",,High Pass,,25.787012,Incomplete,,Benjamin Nivet,3002.0,,,,,,2,Regular Play,Aloïs Confais,4413.0,Right Back,100,Troyes,133,"['40049c89-4112-44f2-b95c-a9c4db4b97d5', '4436df5b-484a-42ec-b85c-6e23dff78c2a']",48,,,,,,,,,,,,,,,,,,,Troyes,133,00:02:48.850,Pass,
,,,,,,,,,,,,,,,,,,1.288021,,,,,,,,,,,,,,,,1651de14-8175-4961-b8ee-e07fc3d15e73,1709,,,"[109.8, 80.0]",3901217,47,,,,,-1.6379222,,,,,"[109.0, 68.1]",,Low Pass,,11.926861,,,Benjamin Nivet,3002.0,,,,,Throw-in,2,From Throw In,Aloïs Confais,4413.0,Right Back,101,Troyes,133,['2fef3f34-006b-48fa-ac86-cfc7cfa8d56f'],58,,,,,,,,,,,,,,,,,,,Troyes,133,00:02:58.182,Pass,
,,,,,,,,,,,,,,,,,,0.686915,,,,,,,,,,,,,,,,2255f038-43d8-4e1e-b209-088128f2dac3,1712,,,"[109.0, 69.3]",3901217,47,,,,,-0.28605145,,Right Foot,,,"[112.4, 68.3]",,Ground Pass,,3.544009,,,Stéphane Darbion,2993.0,,,,,,2,From Throw In,Benjamin Nivet,3002.0,Center Attacking Midfield,101,Troyes,133,"['50cda9e7-12d7-4f60-a80c-5e955c754053', '8cdc7ba4-5a8e-4aa3-a8bb-bf02525c4109']",59,,,,,,,,,,,,,,,,,,,Troyes,133,00:02:59.470,Pass,True
,,,,,,,,,,,,,,,,,,1.020942,,,,,,,,,,,,,,,,5ef2b354-d6c1-48ee-92d1-27139e2e5800,1714,,,"[112.4, 68.1]",3901217,48,,,,,-2.2647076,,Left Foot,,,"[102.5, 56.2]",,Ground Pass,,15.479664,,,Benjamin Nivet,3002.0,,,,,,2,From Throw In,Stéphane Darbion,2993.0,Right Wing,101,Troyes,133,['eab76f9d-a3b9-45ea-9114-b5c799ba0d4b'],0,,,,,,,,,,,,,,,,,,,Troyes,133,00:03:00.157,Pass,
,,,,,,,,,,,,,,,,,,1.062657,,,,,,,,,,,,,,,,1f905a73-d091-4b84-aca6-3e55820ce8fe,1717,,,"[102.5, 55.3]",3901217,48,,,,,-1.9391452,,Right Foot,,,"[98.1, 43.9]",,Ground Pass,,12.219656,Incomplete,,Corentin Jean,3010.0,,,,,,2,From Throw In,Benjamin Nivet,3002.0,Center Attacking Midfield,101,Troyes,133,"['4ee83543-6344-4d82-99d7-8be2cda080d0', 'c9f601d6-567b-4e4f-a60c-d56002418103', 'f8cc1ef9-c293-4ad7-8afd-a0441a297745']",1,,,,,,,,,,,,,,,,,,,Troyes,133,00:03:01.178,Pass,True
,,,,,,,,,,,,,,,,,,1.07049,,,,,,,,,,,,,,,,5b32a8ec-d01b-4aca-8439-bab21f714372,1721,,,"[22.2, 34.8]",3901217,48,,,,,-0.7114591,,Right Foot,,,"[30.9, 27.3]",,Ground Pass,,11.486514,,,Prince Oniangué,4545.0,,,,,,2,Regular Play,Antoine Devaux,7815.0,Left Center Midfield,102,Stade de Reims,156,['2001e860-d80d-4cd8-8521-84bcde2293bf'],2,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:03:02.946,Pass,
,,,,,,,,,,,,,,,,,,1.216598,,,,,,,,,,,,,,,,70f09494-0e38-4ef7-b416-d987a000883e,1723,,,"[30.6, 27.6]",3901217,48,,,,,0.06137533,,Right Foot,,,"[48.5, 28.7]",,Ground Pass,,17.933767,,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,2,Regular Play,Prince Oniangué,4545.0,Right Center Midfield,102,Stade de Reims,156,['576ea5d9-00d3-44a6-9208-6d2ffbe20e08'],4,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:03:04.017,Pass,
,,,,,,,,,,,,,,,,,,1.507438,,,,,,,,,,,,,,,,cc8ee67c-f3d3-4a80-a02f-197817492273,1727,,,"[48.7, 28.9]",3901217,48,,,,,-0.051805455,,Left Foot,,,"[62.2, 28.2]",,Ground Pass,,13.518136,Incomplete,,Prince Oniangué,4545.0,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,102,Stade de Reims,156,"['8686288b-a145-4ade-bc90-11fb28cfe0b7', '90ed6acc-b686-4394-a465-b58269363354', 'ba916fc0-a39b-4e8d-b0c5-4a2678ee15f8']",6,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:03:06.772,Pass,True
,,,,,,,,,,,,,,,,,,6.32285,,,,,,,,,,,,,,,,8686288b-a145-4ade-bc90-11fb28cfe0b7,1729,,,"[57.9, 51.9]",3901217,48,,,,,0.08948307,,Right Foot,,,"[119.2, 57.4]",,High Pass,,61.54624,Incomplete,,Corentin Jean,3010.0,,,,,Recovery,2,Regular Play,Matthieu Saunier,13730.0,Left Center Back,102,Stade de Reims,156,"['50ab00a1-4c83-4ff6-9655-b1b729e76d90', 'cc8ee67c-f3d3-4a80-a02f-197817492273', 'f285276a-97f8-4f7d-86ec-ddcbd50b05af']",8,,,,,,,,,,,,,,,,,,,Troyes,133,00:03:08.280,Pass,
,,,,,,,,,,,,,,,,,,3.993487,,,,,,,,,,,,,,,,a387f755-187d-48ef-9c17-4a581573285d,1733,,,"[17.1, 44.9]",3901217,48,,,,,-0.32575855,,Drop Kick,,,"[76.9, 24.7]",,High Pass,,63.119568,Incomplete,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,2,Regular Play,Johann Carrasso,7641.0,Goalkeeper,102,Stade de Reims,156,"['22ece32f-3180-4c5f-8b11-2ca4dcd6a312', 'd33871f2-10f2-4c4c-bc47-25970e66f687']",26,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:03:26.702,Pass,
,,,,,,,,,,,,,,,,,,1.843108,,,,,,,,,,,,,,,,22ece32f-3180-4c5f-8b11-2ca4dcd6a312,1736,,,"[43.2, 55.4]",3901217,48,,,,True,-0.74791574,,,,,"[51.5, 47.7]",,High Pass,,11.321661,,,Benjamin Nivet,3002.0,,,,,Recovery,2,Regular Play,Thiago Xavier Rodrigues Corrêa,7283.0,Right Defensive Midfield,103,Troyes,133,"['006a651e-6416-46fd-8de5-7abf83e89dae', '94eac8b9-fe40-4903-91e0-b0293a357a12', 'a387f755-187d-48ef-9c17-4a581573285d']",30,,,,,,,,,,,,,,,,,,,Troyes,133,00:03:30.695,Pass,True
,,,,,,,,,,,,,,,,,,0.866684,,,,,,,,,,,,,,,,55e386cc-afb9-4333-91f7-780210a3e7d3,1739,,,"[51.1, 49.4]",3901217,48,,,,,1.2291808,,Right Foot,,,"[54.3, 58.4]",,Ground Pass,,9.551963,,,Stéphane Darbion,2993.0,,,,,,2,Regular Play,Benjamin Nivet,3002.0,Center Attacking Midfield,103,Troyes,133,['f930f394-da1f-459b-ad8c-940b7052a2b1'],33,,,,,,,,,,,,,,,,,,,Troyes,133,00:03:33.199,Pass,
,,,,,,,,,,,,,,,,,,0.998519,,,,,,,,,,,,,,,,6230eaf6-362b-4d53-9e65-cfe8acccf03a,1741,,,"[54.0, 58.4]",3901217,48,,,,,2.9889433,,Left Foot,,,"[48.8, 59.2]",,Ground Pass,,5.2611785,,,Thiago Xavier Rodrigues Corrêa,7283.0,,,,,,2,Regular Play,Stéphane Darbion,2993.0,Right Wing,103,Troyes,133,['c52c7851-cd4a-48f8-b454-7e6ab5c8ffa2'],34,,,,,,,,,,,,,,,,,,,Troyes,133,00:03:34.066,Pass,
,,,,,,,,,,,,,,,,,,0.749224,,,,,,,,,,,,,,,,5fac2788-97ce-4c4a-8890-14e660522d1d,1743,,,"[49.1, 59.1]",3901217,48,,,,,-0.43113875,,Right Foot,,,"[64.1, 52.2]",,Low Pass,,16.510906,Incomplete,,Corentin Jean,3010.0,,,,,,2,Regular Play,Thiago Xavier Rodrigues Corrêa,7283.0,Right Defensive Midfield,103,Troyes,133,"['67c9511b-eb6f-433c-8a52-08a7fcffa3d8', '87ec35d8-1573-45d4-a41a-3ed52fccdb00']",35,,,,,,,,,,,,,,,,,,,Troyes,133,00:03:35.064,Pass,
,,,,,,,,,,,,,,,,,,1.07422,,,,,,,,,,,,,,,,7e2d49ba-eed6-4440-a411-dda906acaf18,1746,,,"[59.9, 50.4]",3901217,48,,,,,0.48052365,,Right Foot,,,"[69.3, 55.3]",,Ground Pass,,10.6004715,,,Stéphane Darbion,2993.0,,,,,Recovery,2,Regular Play,Benjamin Nivet,3002.0,Center Attacking Midfield,103,Troyes,133,['d27a16cf-e2ef-4e35-8bb8-a3ea47838b81'],36,,,,,,,,,,,,,,,,,,,Troyes,133,00:03:36.674,Pass,
,,,,,,,,,,,,,,,,,,1.25332,,,,,,,,,,,,,,,,0a803be2-0c16-47c4-a009-05d3a059a9d2,1753,,,"[113.5, 80.0]",3901217,49,,,,,-1.8284526,,,,,"[109.6, 65.2]",,High Pass,,15.305228,,,Benjamin Nivet,3002.0,,,,,Throw-in,2,From Throw In,Aloïs Confais,4413.0,Right Back,104,Troyes,133,['aea027b2-b357-4db2-96fe-6ff4efc2f11b'],0,,,,,,,,,,,,,,,,,,,Troyes,133,00:04:00.234,Pass,
,,,,,,,,,,,,,,,,,,1.851066,,,,,,,,,,,,,,,,73d89c9f-df05-48ff-9140-46d3d33fe149,1757,,,"[109.4, 68.3]",3901217,49,,,,,-1.8080031,,Right Foot,,,"[107.2, 59.2]",,Ground Pass,,9.362158,,,Stéphane Darbion,2993.0,,,,,,2,From Throw In,Benjamin Nivet,3002.0,Center Attacking Midfield,104,Troyes,133,"['428775fa-400d-4f67-b6c7-0eb5c9ce53cd', '93834149-5676-4e50-91a5-a8cbf18c689c']",2,,,,,,,,,,,,,,,,,,,Troyes,133,00:04:02.400,Pass,True
,,,,,,,,,,,,,,,,,,1.485335,,,,,,,,,,,,,,,,3738435d-c43d-4b3e-bebf-f843113d6e85,1761,,,"[105.2, 55.3]",3901217,49,,,,,-1.1923081,fa7b917b-c29c-45b9-80de-587344aa17cd,Left Foot,,,"[112.0, 38.2]",True,High Pass,,18.402445,,,Fabien Camus,401470.0,,,,,,2,From Throw In,Stéphane Darbion,2993.0,Right Wing,104,Troyes,133,['8555c1bd-c09d-443c-909c-cf2ad0435d9e'],4,,,,,,,,,,,,,,,,,,,Troyes,133,00:04:04.511,Pass,
,,,,,,,,,,,,,,,,,,0.91485,,,,,,,,,,,,,,,,d822140a-539e-4c01-a67d-549ef35ca843,1765,,,"[61.0, 40.1]",3901217,50,,True,,,2.5913455,,Right Foot,,,"[49.1, 47.4]",,Ground Pass,,13.960659,,,Antoine Devaux,7815.0,,,,,Kick Off,2,From Kick Off,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,105,Stade de Reims,156,['677416ce-6426-48cc-9c1b-96b8cbbe321f'],5,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:05:05.848,Pass,
,,,,,,,,,,,,,,,,,,0.771366,,,,,,,,,,,,,,,,66d15ad2-e71f-4546-956c-2b376a26b416,1767,,,"[49.4, 48.8]",3901217,50,,True,,,0.9689896,,Right Foot,,,"[67.6, 75.3]",,High Pass,,32.147938,Incomplete,,,,,,,,,2,From Kick Off,Antoine Devaux,7815.0,Left Center Midfield,105,Stade de Reims,156,['f3359142-5b2e-420f-a66a-030125bee3be'],6,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:05:06.762,Pass,
,,,,,,,,,,,,,,,,,,1.041476,,,,,,,,,,,,,,,,f3359142-5b2e-420f-a66a-030125bee3be,1769,,,"[52.5, 4.8]",3901217,50,,,,,-3.0053453,,Right Foot,,,"[40.1, 3.1]",,Ground Pass,,12.515989,,,Chris Mavinga,18162.0,,,,,Recovery,2,Regular Play,Fabien Camus,401470.0,Left Wing,106,Troyes,133,"['66d15ad2-e71f-4546-956c-2b376a26b416', 'bb08bbce-76a0-4a75-ad88-2a0a9a259502', 'f954de46-576c-4f82-800b-857ebf2f94e6']",7,,,,,,,,,,,,,,,,,,,Troyes,133,00:05:07.534,Pass,True
,,,,,,,,,,,,,,,,,,1.024553,,,,,,,,,,,,,,,,eafa0bc1-3477-47c5-b972-87f9be95af6e,1773,,,"[42.5, 3.4]",3901217,50,,,,,0.5532943,,Left Foot,,,"[66.3, 18.1]",,High Pass,,27.973738,Incomplete,,Corentin Jean,3010.0,,,,,,2,Regular Play,Chris Mavinga,18162.0,Left Back,106,Troyes,133,"['353d7665-9d92-43bc-96b7-d00506a0aa0f', 'e569bb8a-546a-4058-9930-5d9efa99e6ca']",10,,,,,,,,,,,,,,,,,,,Troyes,133,00:05:10.653,Pass,
,,,,,,,,,,,,,,,,,,1.580135,,,,,,,,,,,,,,,,d1738bd8-e096-4682-a123-f212616c0688,1776,,,"[55.8, 0.1]",3901217,50,,,,,0.39169994,,,,,"[74.2, 7.7]",,High Pass,,19.907787,,,Fabien Camus,401470.0,,,,,Throw-in,2,From Throw In,Chris Mavinga,18162.0,Left Back,107,Troyes,133,['3cf95db8-5bd3-45ad-a321-4713ec9bfc7d'],24,,,,,,,,,,,,,,,,,,,Troyes,133,00:05:24.750,Pass,
,,,,,,,,,,,,,,,,,,0.926287,,,,,,,,,,,,,,,,3d68e75f-e891-4080-8a16-7fcf2be5d400,1778,,,"[74.2, 7.7]",3901217,50,,,,,2.8753407,,Right Foot,,,"[65.4, 10.1]",,Low Pass,,9.121404,,,Benjamin Nivet,3002.0,,,,,,2,From Throw In,Fabien Camus,401470.0,Left Wing,107,Troyes,133,['c143b29d-09e0-459f-b837-148ea4b5dc00'],26,,,,,,,,,,,,,,,,,,,Troyes,133,00:05:26.330,Pass,
,,,,,,,,,,,,,,,,,,1.096677,,,,,,,,,,,,,,,,c42814c9-3e66-409d-9ac7-9c3ba386da2c,1780,,,"[65.4, 10.8]",3901217,50,,,,,0.41012734,,Right Foot,,,"[74.6, 14.8]",,Low Pass,,10.031949,,,Fabien Camus,401470.0,,,,,,2,From Throw In,Benjamin Nivet,3002.0,Center Attacking Midfield,107,Troyes,133,['10d98a5b-5dee-43af-8bf8-63fa8bb79881'],27,,,,,,,,,,,,,,,,,,,Troyes,133,00:05:27.256,Pass,
,,,,,,,,,,,,,,,,,,1.092784,,,,,,,,,,,,,,,,e1bd7453-b3ac-4092-8a08-3b48ff76aadd,1784,,,"[76.0, 20.8]",3901217,50,,,,,-0.23816678,,Right Foot,,,"[93.3, 16.6]",,Ground Pass,,17.802528,,,Stéphane Darbion,2993.0,,,,,,2,From Throw In,Fabien Camus,401470.0,Left Wing,107,Troyes,133,"['c12f77cf-b1ef-4f7c-9ba7-0f46692670b2', 'e015353f-cd7b-42e4-9666-b4806d513911']",29,,,,,,,,,,,,,,,,,,,Troyes,133,00:05:29.798,Pass,True
,,,,,,,,,,,,,,,,,,0.872001,,,,,,,,,,,,,,,,8a555bc5-2c84-4d3d-a743-225a641e77a2,1787,,,"[116.6, 12.8]",3901217,50,,,,,2.9634998,,Left Foot,,,"[106.6, 14.6]",,Ground Pass,,10.160708,,,Corentin Jean,3010.0,,,,,,2,From Throw In,Stéphane Darbion,2993.0,Right Wing,107,Troyes,133,['edf19f3d-723e-4c93-9a52-87d6810ca047'],34,,,,,,,,,,,,,,,,,,,Troyes,133,00:05:34.380,Pass,
,,,,,,,,,,,,,,,,,,1.046463,,,,,,,,,,,,,,,,cfdef380-8170-4cf1-a5c6-4142b2f9c78f,1791,,,"[112.9, 6.5]",3901217,50,,,,,1.6458762,,Left Foot,,,"[111.2, 29.1]",,Low Pass,,22.663847,Incomplete,,Fabien Camus,401470.0,,,,,,2,From Throw In,Corentin Jean,3010.0,Center Forward,107,Troyes,133,"['120654c0-535c-409b-9749-d9bd06ec263c', '48c08225-f754-491a-8bd1-3e99327d6a2e', '75d972bd-c6a7-4c8c-a41b-b4f917bb3097']",37,,,,,,,,,,,,,,,,,,,Troyes,133,00:05:37.469,Pass,True
,,,,,,,,,,,,,,,,,,0.760769,,,,,,,,,,,,,,,,a1f405dc-6b3a-47ee-9520-0fdc92ce4a84,1794,,,"[95.1, 17.6]",3901217,50,,,,,-0.7157436,,Right Foot,,,"[99.7, 13.6]",,Ground Pass,,6.0959,,,Benjamin Nivet,3002.0,,,,,Recovery,2,From Throw In,Jessy Pi,7415.0,Left Defensive Midfield,107,Troyes,133,['4f3a4665-4fef-469f-a33a-a0648c23a0d1'],41,,,,,,,,,,,,,,,,,,,Troyes,133,00:05:41.201,Pass,
,,,,,,,,,,,,,,,,,,1.364416,,,,,,,,,,,,,,,,2e5a9b64-fc64-4bb1-b8e9-1493e31ae7f9,1796,,,"[99.7, 13.6]",3901217,50,,,,,-1.5848799,,Left Foot,,,"[99.6, 6.5]",,Ground Pass,,7.100704,,,Corentin Jean,3010.0,,,,,,2,From Throw In,Benjamin Nivet,3002.0,Center Attacking Midfield,107,Troyes,133,['b48356d6-7998-4aad-9188-c25a24cd31b3'],41,,,,,,,,,,,,,,,,,,,Troyes,133,00:05:41.962,Pass,
,,,,,,,,,,,,,,,,,,0.9937,,,,,,,,,,,,,,,,d278e365-1803-4357-acd7-4591dae6229f,1799,,,"[99.6, 7.3]",3901217,50,,,,,2.206485,,Right Foot,,,"[92.0, 17.6]",,Ground Pass,,12.80039,,,Jessy Pi,7415.0,,,,,,2,From Throw In,Corentin Jean,3010.0,Center Forward,107,Troyes,133,['08ed49cb-cf1b-46a4-ad2b-665ccd9c1a4d'],44,,,,,,,,,,,,,,,,,,,Troyes,133,00:05:44.446,Pass,
,,,,,,,,,,,,,,,,,,0.458428,,,,,,,,,,,,,,,,1d36f45e-859c-4362-b991-cc6c45fcdd3c,1809,,,"[112.8, 26.1]",3901217,50,,,,,1.9195673,,Right Foot,,,"[112.4, 27.2]",,Ground Pass,,1.17047,Incomplete,,Stéphane Darbion,2993.0,,,,,,2,From Throw In,Jessy Pi,7415.0,Left Defensive Midfield,107,Troyes,133,"['2e99b8ed-cc1d-43b9-ae12-866258dd552a', 'd9740e25-778d-465a-bb8e-182618f969cc']",54,,,,,,,,,,,,,,,,,,,Troyes,133,00:05:54.134,Pass,
,,,,,,,,,,,,,,,,,,3.491044,,,,,,,,,,,,,,,,7bef2738-f64c-45a5-87b6-9f1994f2e79c,1824,,,"[16.2, 68.2]",3901217,51,,,,,-0.11514427,,Right Foot,,,"[87.1, 60.0]",,High Pass,,71.37261,Incomplete,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,Free Kick,2,From Free Kick,Johann Carrasso,7641.0,Goalkeeper,108,Stade de Reims,156,"['cd3da71b-036b-4a95-b797-b49345bc342d', 'e8bbcbed-a0c4-4372-8ce3-ea8931d9d18c']",22,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:06:22.240,Pass,
,,,,,,,,,,,,,,,,,,1.484974,,,,,,,,,,,,,,,,e8bbcbed-a0c4-4372-8ce3-ea8931d9d18c,1827,,,"[33.0, 20.1]",3901217,51,,,,True,0.01858522,,,,,"[59.9, 20.6]",,Low Pass,,26.904646,,,Fabien Camus,401470.0,,,,,Recovery,2,Regular Play,Thiago Xavier Rodrigues Corrêa,7283.0,Right Defensive Midfield,109,Troyes,133,"['6a424f03-0547-4361-b7d6-a3e10e1addec', '7bef2738-f64c-45a5-87b6-9f1994f2e79c', '90fc84de-32c4-45af-8859-46448c2f2ce1']",25,,,,,,,,,,,,,,,,,,,Troyes,133,00:06:25.731,Pass,True
,,,,,,,,,,,,,,,,,,1.173907,,,,,,,,,,,,,,,,fb73d60d-367b-40c6-8991-be6dfac11655,1829,,,"[59.6, 21.2]",3901217,51,,,,,2.55359,,Left Foot,,,"[51.2, 26.8]",,Low Pass,,10.095544,,,Thiago Xavier Rodrigues Corrêa,7283.0,,,,,,2,Regular Play,Fabien Camus,401470.0,Left Wing,109,Troyes,133,['38388adf-38f9-4ec2-aa5e-ec23def20664'],27,,,,,,,,,,,,,,,,,,,Troyes,133,00:06:27.216,Pass,
,,,,,,,,,,,,,,,,,,0.796191,,,,,,,,,,,,,,,,91a071c5-8d6d-41a9-ad80-2f4f24dffac5,1833,,,"[50.8, 25.4]",3901217,51,,,,,-2.0607536,,Right Foot,,,"[47.6, 19.4]",,Ground Pass,,6.8,,,Jessy Pi,7415.0,,,,,,2,Regular Play,Thiago Xavier Rodrigues Corrêa,7283.0,Right Defensive Midfield,109,Troyes,133,['12865db8-52e4-4483-9620-b133aa844d4e'],31,,,,,,,,,,,,,,,,,,,Troyes,133,00:06:31.547,Pass,
,,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,,,58190131-12b0-46cb-aeaf-f5663bb4cce3,1837,,,"[47.4, 20.4]",3901217,51,,,,,2.190384,,Right Foot,,,"[37.2, 34.7]",,Ground Pass,,17.565022,,,Carlos Eduardo de Castro Lourenço,401472.0,,,,,,2,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,109,Troyes,133,"['dfcc4fb7-37c8-48f3-9f82-37d0156de395', 'e89a9b5c-e361-4a1f-9dd8-a812a235bef1']",32,,,,,,,,,,,,,,,,,,,Troyes,133,00:06:32.918,Pass,True
,,,,,,,,,,,,,,,,,,0.932749,,,,,,,,,,,,,,,,49828c59-563b-4a9d-8455-6464ede952da,1840,,,"[37.7, 36.3]",3901217,51,,,,,0.5775591,,Right Foot,,,"[46.6, 42.1]",,Ground Pass,,10.623088,,,Thiago Xavier Rodrigues Corrêa,7283.0,,,,,,2,Regular Play,Carlos Eduardo de Castro Lourenço,401472.0,Right Center Back,109,Troyes,133,['c8f5f5da-3d43-4500-a381-f9dbfa259275'],35,,,,,,,,,,,,,,,,,,,Troyes,133,00:06:35.221,Pass,
,,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,,,eda82817-5078-444e-92ec-fb755e8a75b8,1843,,,"[48.7, 43.9]",3901217,51,,,,,0.4133304,,Right Foot,,,"[65.8, 51.4]",,Ground Pass,,18.67244,,,Stéphane Darbion,2993.0,,,,,,2,Regular Play,Thiago Xavier Rodrigues Corrêa,7283.0,Right Defensive Midfield,109,Troyes,133,['5361eddc-2a97-48dc-a578-684cd120f596'],37,,,,,,,,,,,,,,,,,,,Troyes,133,00:06:37.861,Pass,
,,,,,,,,,,,,,,,,,,0.71128,,,,,,,,,,,,,,,,c59b1c7c-36c7-46df-b159-daa6d0f7c969,1847,,,"[86.3, 65.2]",3901217,51,,,,,-0.5083106,,Left Foot,,,"[93.3, 61.3]",,Ground Pass,,8.013114,Incomplete,,Corentin Jean,3010.0,,,,,,2,Regular Play,Stéphane Darbion,2993.0,Right Wing,109,Troyes,133,"['41bd3044-a9e2-4f56-b22c-695ce179d2ec', '49b89ba7-2797-4b1c-9263-f2041ef86f13', '511e318e-d354-4a70-b173-d35ca63f66b8']",42,,,,,,,,,,,,,,,,,,,Troyes,133,00:06:42.120,Pass,True
,,,,,,,,,,,,,,,,,,1.147871,,,,,,,,,,,,,,,,13d91075-a669-44c9-9605-f9e02d5cf110,1850,,,"[31.0, 22.9]",3901217,51,,,,,-0.43320018,,Right Foot,,,"[39.0, 19.2]",,Ground Pass,,8.814193,,,Prince Oniangué,4545.0,,,,,Recovery,2,Regular Play,Jaba Kankava,46801.0,Center Defensive Midfield,109,Troyes,133,['39f68a64-9b61-4bb8-a62c-febad24e52e1'],44,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:06:44.224,Pass,
