50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,2.606627,,,,,,,,,,,,c3a9b6a5-f0e8-40da-bde7-40d7a634ada2,16,,"[27.1, 73.2]",3900551,0,,,,,0.34038195,,Head,,,"[31.9, 74.9]",,High Pass,,5.0921507,,,Yann Jouffre,3102.0,,,,,Recovery,1,Regular Play,Lamine Koné,13286.0,Right Center Back,3,Lorient,165,"['5a9ce365-fee4-47f7-a008-1441cde9d8c1', 'd64c77a1-43d4-450d-a8b6-6d78a98f9a42']",10,,,,,,,,,,,,,,,,,Lorient,165,00:00:10.401,Pass,
,,,,,,,,,,,,,,0.821906,,,,,,,,,,,,d587d36e-f19b-4a86-94df-3670d4bad8b8,21,,"[34.0, 74.2]",3900551,0,,,,,-3.1012106,,Left Foot,,,"[24.1, 73.8]",,Ground Pass,,9.908077,,,Lamine Gassama,6335.0,,,,,,1,Regular Play,Yann Jouffre,3102.0,Right Midfield,3,Lorient,165,"['12b440cb-08f3-4366-8581-b3192709bf3e', '7cfdf04f-a07b-4296-9863-a20d35e7fe14', '9f4b7af4-69d8-42e9-a1b7-d174c936c745']",15,,,,,,,,,,,,,,,,,Lorient,165,00:00:15.200,Pass,True
,,,,,,,,,,,,,,5.492872,,,,,,,,,,,,062e64f4-2785-4d40-a6a4-42dcbc2f8c24,25,,"[24.7, 74.9]",3900551,0,,,,,-0.043183014,,Right Foot,,,"[89.5, 72.1]",,High Pass,,64.860466,,Incomplete,Benjamin Moukandjo Bilé,33178.0,,,,,,1,Regular Play,Lamine Gassama,6335.0,Right Back,3,Lorient,165,"['59bdc4b4-150f-43a9-aafc-2db1449e51eb', '8ffef81d-be94-4b15-896b-b5e63c25ae06', 'ee7ed141-34fd-4ffb-8f59-e23a57280c57']",17,,,,,,,,,,,,,,,,,Lorient,165,00:00:17.103,Pass,True
,,,,,,,,,,,,,,2.167412,,,,,,,,,,,,8ffef81d-be94-4b15-896b-b5e63c25ae06,27,,"[30.6, 8.0]",3900551,0,,,,,2.164546,,Right Foot,,,"[14.4, 32.0]",,Ground Pass,,28.955828,,,Vincent Enyeama,40484.0,,,,,Recovery,1,Regular Play,Bakary Adama Soumaoro,3677.0,Left Center Back,3,Lorient,165,"['062e64f4-2785-4d40-a6a4-42dcbc2f8c24', '713b28fa-6ead-4273-bdcd-7d98c13e8721']",22,,,,,,,,,,,,,,,,,Lille,143,00:00:22.596,Pass,
,,,,,,,,,,,,,,3.748802,,,,,,,,,,,,5699c22f-837f-4198-bf48-36483da716d4,30,,"[14.6, 31.8]",3900551,0,,,,,0.09872561,,Right Foot,,,"[67.1, 37.0]",,High Pass,,52.756897,,Incomplete,,,,,,,,1,Regular Play,Vincent Enyeama,40484.0,Goalkeeper,3,Lorient,165,"['5e8cf0b9-b704-4709-8bde-e68c9706c333', 'aaaa8023-4223-4a53-b78e-14bfc40c499a']",24,,,,,,,,,,,,,,,,,Lille,143,00:00:24.763,Pass,True
,,,,,,,,,,,,,,1.092009,,,,,,,,,,,,f561ed2e-cb4a-430a-b17b-40b3b008360c,34,,"[54.1, 40.3]",3900551,0,,,,,-0.56192154,,Right Foot,,,"[59.5, 36.9]",,Ground Pass,,6.3812222,,,François Bellugou,3140.0,,,,,,1,Regular Play,Zargo Touré,7211.0,Left Center Back,3,Lorient,165,"['47eb6d61-7b18-4304-bb0b-d8400295b532', 'ce6153b9-0f0e-44c8-bbe9-8db3d16cea15']",29,,,,,,,,,,,,,,,,,Lorient,165,00:00:29.774,Pass,True
,,,,,,,,,,,,,,0.574848,,,,,,,,,,,,f2914541-0682-4183-bf53-525d4aff7980,38,,"[60.8, 38.8]",3900551,0,,,,,2.6011732,,Right Foot,,,"[55.8, 41.8]",,Ground Pass,,5.8309517,,,Didier Ndong Ibrahim,22587.0,,,,,,1,Regular Play,François Bellugou,3140.0,Left Defensive Midfield,3,Lorient,165,"['2963759f-5d9a-42dd-abc0-822d941927db', '436d0ec1-ea33-4e16-8f4c-19e54cda1640']",31,,,,,,,,,,,,,,,,,Lorient,165,00:00:31.433,Pass,True
,,,,,,,,,,,,,,2.331543,,,,,,,,,,,,b9832ca2-95f7-4155-8638-cd7fb6c02e09,40,,"[55.8, 41.8]",3900551,0,,,,,-1.7113273,,Right Foot,,,"[50.0, 0.8]",,Ground Pass,,41.40821,,Out,,,,True,,,,1,Regular Play,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,3,Lorient,165,,32,,,,,,,,,,,,,,,,,Lorient,165,00:00:32.008,Pass,
,,,,,,,,,,,,,,2.787389,,,,,,,,,,,,eb93e90b-e8a6-4446-b022-a10efdcc6339,41,,"[68.6, 80.0]",3900551,0,,True,,,-2.2675385,,,,,"[48.1, 55.5]",,High Pass,,31.945265,,,Renato Civelli,29057.0,,,,,Throw-in,1,From Throw In,Djibril Sidibé,3446.0,Right Back,4,Lille,143,['8c9e9842-ce26-4b16-b04a-05c50248c8c5'],39,,,,,,,,,,,,,,,,,Lille,143,00:00:39.749,Pass,
,,,,,,,,,,,,,,2.790938,,,,,,,,,,,,58157635-9032-49dd-ad8a-301e3d360cbd,43,,"[56.1, 48.8]",3900551,0,,,,,-0.7436314,,Right Foot,,,"[91.0, 16.7]",,High Pass,,47.417507,,Incomplete,Éric Bauthéac,40486.0,,,,,,1,From Throw In,Renato Civelli,29057.0,Right Center Back,4,Lille,143,"['c1464f3e-0bc6-48d2-a89f-5c224ae1bdf5', 'd07bd169-51c7-45e8-9dc1-b16f2540c9a3']",45,,,,,,,,,,,,,,,,,Lille,143,00:00:45.746,Pass,
,,,,,,,,,,,,,,1.923753,,,,,,,,,,,,c1464f3e-0bc6-48d2-a89f-5c224ae1bdf5,45,,"[29.1, 63.4]",3900551,0,,,,True,-0.028161567,,,,,"[43.3, 63.0]",,High Pass,,14.205632,,Incomplete,Yann Jouffre,3102.0,,,,,Recovery,1,From Throw In,Lamine Gassama,6335.0,Right Back,4,Lille,143,"['4f171db7-6005-47d7-a67a-1a7e2cce322a', '58157635-9032-49dd-ad8a-301e3d360cbd', 'fb8dc4d0-a569-42ba-9124-b01068b9e532', 'fc1eaa10-efca-4355-8536-4618d8456503']",48,,,,,,,,,,,,,,,,,Lorient,165,00:00:48.537,Pass,True
,,,,,,,,,,,,,,2.177337,,,,,,,,,,,,fc1eaa10-efca-4355-8536-4618d8456503,48,,"[76.8, 17.1]",3900551,0,,,,,-1.506599,,Head,,,"[77.7, 3.1]",,High Pass,,14.028899,,,Benjamin Pavard,5476.0,,,,,Recovery,1,From Throw In,Mounir Obbadi,40697.0,Left Center Midfield,4,Lille,143,"['c1464f3e-0bc6-48d2-a89f-5c224ae1bdf5', 'e8055612-8d4e-4fc7-9561-c2859681e7b4']",50,,,,,,,,,,,,,,,,,Lille,143,00:00:50.461,Pass,
,,,,,,,,,,,,,,0.88896,,,,,,,,,,,,f159c0f2-c1e0-4f3a-85c7-c1903ebe4a54,52,,"[77.7, 4.1]",3900551,0,,,,,1.7876699,,Right Foot,,,"[76.4, 10.0]",,Ground Pass,,6.041523,,,Mounir Obbadi,40697.0,,,,,,1,From Throw In,Benjamin Pavard,5476.0,Left Back,4,Lille,143,"['7c49ac73-8ba5-4326-8578-71fe428b8876', 'e47c9502-e959-4d51-a471-a5a044d0ec8f']",52,,,,,,,,,,,,,,,,,Lille,143,00:00:52.785,Pass,True
,,,,,,,,,,,,,,1.413984,,,,,,,,,,,,cdcfea76-abe6-4084-94d8-7b4a55580e55,59,,"[44.8, 74.4]",3900551,0,,,,,-0.109089,,Left Foot,,,"[65.8, 72.1]",,Ground Pass,,21.125576,,,Valentin Lavigne,7432.0,,,,,Recovery,1,From Throw In,Yann Jouffre,3102.0,Right Midfield,4,Lille,143,"['25599e14-8a5d-4b5c-a59a-56bc14b9354e', '945a1368-b10e-44d0-bb83-d11d4a451ae7']",54,,,,,,,,,,,,,,,,,Lorient,165,00:00:54.749,Pass,True
,,,,,,,,,,,,,,1.517983,,,,,,,,,,,,a430c53c-1e91-4481-b968-d2648c5a93f3,64,,"[28.6, 24.4]",3900551,1,,,,,-0.07047135,,Right Foot,,,"[37.1, 23.8]",,Ground Pass,,8.521151,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,1,From Throw In,Bakary Adama Soumaoro,3677.0,Left Center Back,4,Lille,143,['6cc6d2ce-bad2-41a6-9841-d37986160e05'],1,,,,,,,,,,,,,,,,,Lille,143,00:01:01.214,Pass,
,,,,,,,,,,,,,,1.298854,,,,,,,,,,,,2b44a864-92a3-4ed8-beb3-faaf576508ce,67,,"[37.1, 24.0]",3900551,1,,,,,-0.4751745,,Right Foot,,,"[50.9, 16.9]",,Ground Pass,,15.519342,,,Mounir Obbadi,40697.0,,,,,,1,From Throw In,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,4,Lille,143,['9c4a6f67-523b-4ff7-9ef4-a0b6004a88a1'],4,,,,,,,,,,,,,,,,,Lille,143,00:01:04.013,Pass,
,,,,,,,,,,,,,,1.311897,,,,,,,,,,,,fd6e9f5f-7f58-463f-b046-119686080c97,70,,"[50.7, 16.7]",3900551,1,,,,,-1.2003039,,Right Foot,,,"[55.4, 4.6]",,Ground Pass,,12.980755,,,Benjamin Pavard,5476.0,,,,,,1,From Throw In,Mounir Obbadi,40697.0,Left Center Midfield,4,Lille,143,['ac9b1f5e-5b54-41d1-8c23-18f5a6ad60c8'],6,,,,,,,,,,,,,,,,,Lille,143,00:01:06.481,Pass,
,,,,,,,,,,,,,,1.788447,,,,,,,,,,,,198e7afb-6ce3-4c3b-8490-70f799b70511,73,,"[53.5, 4.6]",3900551,1,,,,,2.1493206,,Right Foot,,,"[40.7, 24.2]",,Ground Pass,,23.409399,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,1,From Throw In,Benjamin Pavard,5476.0,Left Back,4,Lille,143,['8cd786dc-8255-4141-baf0-2a9d5235f87e'],8,,,,,,,,,,,,,,,,,Lille,143,00:01:08.636,Pass,
,,,,,,,,,,,,,,2.44738,,,,,,,,,,,,38b112ca-8eda-4f41-9f28-a06aa631a29e,76,,"[42.2, 25.7]",3900551,1,,,,,1.3019819,,Right Foot,,,"[52.2, 62.0]",,Ground Pass,,37.652225,,,Florent Balmont,3211.0,,,,,,1,From Throw In,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,4,Lille,143,['0652f8c3-c580-439e-bf00-71931f2e776b'],12,,,,,,,,,,,,,,,,,Lille,143,00:01:12.467,Pass,
,,,,,,,,,,,,,,0.992071,,,,,,,,,,,,1f48dded-4b12-408e-b3c2-5539b956be38,79,,"[58.7, 62.7]",3900551,1,,,,,0.8250599,,Right Foot,,,"[70.8, 75.8]",,Ground Pass,,17.833115,,,Djibril Sidibé,3446.0,,,,,,1,From Throw In,Florent Balmont,3211.0,Right Center Midfield,4,Lille,143,['187cd2b7-ec53-4d7e-9ed6-ae2d365889e6'],16,,,,,,,,,,,,,,,,,Lille,143,00:01:16.001,Pass,
,,,,,,,,,,,,,,3.203061,,,,,,,,,,,,e274fce0-296a-418e-826f-ccef031695a8,87,,"[7.0, 36.1]",3900551,1,,,,,-0.39574385,,Left Foot,,,"[66.6, 11.2]",,High Pass,,64.59234,,Incomplete,Benjamin Moukandjo Bilé,33178.0,,,,,Goal Kick,1,From Goal Kick,Benjamin Lecomte,3008.0,Goalkeeper,5,Lorient,165,"['792d56a3-2982-44d0-8f6e-9d00846ae231', 'bd46c5b5-7afc-41e1-9279-4e67255e2ca0']",51,,,,,,,,,,,,,,,,,Lorient,165,00:01:51.082,Pass,
,,,,,,,,,,,,,,2.596605,,,,,,,,,,,,bd46c5b5-7afc-41e1-9279-4e67255e2ca0,90,,"[53.5, 68.9]",3900551,1,,,,True,-0.32682666,,,,,"[71.2, 62.9]",,High Pass,,18.689302,,,Yassine Benzia,3673.0,,,,,Recovery,1,From Goal Kick,Djibril Sidibé,3446.0,Right Back,5,Lorient,165,"['220ee0d1-f6b5-44e3-8379-b5ac23da8bb8', '5f355bf5-a6c6-4633-96d6-24e8870f05eb', 'e274fce0-296a-418e-826f-ccef031695a8']",54,,,,,,,,,,,,,,,,,Lille,143,00:01:54.285,Pass,True
,,,,,,,,,,,,,,2.123308,,,,,,,,,,,,03ba7859-c828-4d0e-b53b-ccb251f39c80,94,,"[36.4, 27.2]",3900551,1,,,,,2.7075531,,Right Foot,,,"[13.1, 38.0]",,Ground Pass,,25.681316,,,Benjamin Lecomte,3008.0,,,,,Recovery,1,From Goal Kick,Lamine Koné,13286.0,Right Center Back,5,Lorient,165,['0ef3ea3e-3239-4794-8e7f-ff9e9271f259'],59,,,,,,,,,,,,,,,,,Lorient,165,00:01:59.510,Pass,
,,,,,,,,,,,,,,1.733031,,,,,,,,,,,,a8ffa0d7-ffd7-419a-8adf-74e4552d8874,97,,"[13.1, 37.7]",3900551,2,,,,,0.17636615,,Left Foot,,,"[23.2, 39.5]",,Ground Pass,,10.259142,,,Lamine Koné,13286.0,,,,,,1,From Goal Kick,Benjamin Lecomte,3008.0,Goalkeeper,5,Lorient,165,['583b1a0e-7db6-40cc-bf44-a32f2b23c4b1'],3,,,,,,,,,,,,,,,,,Lorient,165,00:02:03.156,Pass,
,,,,,,,,,,,,,,1.849948,,,,,,,,,,,,ca2389ea-fac3-4367-be17-0d2743f7567c,100,,"[24.7, 41.4]",3900551,2,,,,,1.1675665,,Left Foot,,,"[34.0, 63.2]",,Ground Pass,,23.700844,,,Lamine Gassama,6335.0,,,,,,1,From Goal Kick,Lamine Koné,13286.0,Right Center Back,5,Lorient,165,['49e7dec7-6ba0-41fa-a7b4-4b3707e6bfa8'],6,,,,,,,,,,,,,,,,,Lorient,165,00:02:06.241,Pass,
,,,,,,,,,,,,,,1.755627,,,,,,,,,,,,ca8e5cd5-3137-4f3a-91b3-f207d2e606a9,103,,"[36.8, 69.3]",3900551,2,,,,,-0.939544,,Right Foot,,,"[47.4, 54.8]",,Ground Pass,,17.961348,,,Didier Ndong Ibrahim,22587.0,,,,,,1,From Goal Kick,Lamine Gassama,6335.0,Right Back,5,Lorient,165,['c5796542-d929-47aa-8aa7-849e089591c2'],9,,,,,,,,,,,,,,,,,Lorient,165,00:02:09.620,Pass,
,,,,,,,,,,,,,,2.672781,,,,,,,,,,,,c980c71d-4beb-4a5d-97e9-796f0772e2e5,108,,"[47.2, 51.8]",3900551,2,,,,,-1.6709625,,Right Foot,,,"[45.2, 31.9]",,Ground Pass,,20.00025,,,Zargo Touré,7211.0,,,,,,1,From Goal Kick,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,5,Lorient,165,"['3cea6721-c94a-4029-bbb6-5218963b69eb', '478a0ddf-8b74-47fc-aaf6-dd655ecefa68']",12,,,,,,,,,,,,,,,,,Lorient,165,00:02:12.905,Pass,True
,,,,,,,,,,,,,,1.054104,,,,,,,,,,,,ebb06535-b3d4-4223-8cb4-cbd92082deec,110,,"[45.2, 31.9]",3900551,2,,,,,-0.4029116,,Right Foot,,,"[69.6, 21.5]",,Ground Pass,,26.52395,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,1,From Goal Kick,Zargo Touré,7211.0,Left Center Back,5,Lorient,165,['1a504746-c85d-4f38-9353-0514a9b67e93'],15,,,,,,,,,,,,,,,,,Lorient,165,00:02:15.578,Pass,
,,,,,,,,,,,,,,1.218485,,,,,,,,,,,,6370937f-9c26-4ea6-8be9-ef1d5d2e3f78,114,,"[69.6, 27.4]",3900551,2,,,,,2.721396,,Left Foot,,,"[64.9, 29.5]",,Ground Pass,,5.147815,,,Didier Ndong Ibrahim,22587.0,,,,,,1,From Goal Kick,Raphaël Adelino José Guerreiro,5209.0,Left Midfield,5,Lorient,165,"['2c946db9-bc40-414a-b4bc-47f580e66c33', '4ab0b806-93a7-4063-a4d3-d8df5d7ccb22']",17,,,,,,,,,,,,,,,,,Lorient,165,00:02:17.569,Pass,True
,,,,,,,,,,,,,,1.447709,,,,,,,,,,,,0d8c6e2b-4b4d-4175-8446-ef078a48865e,117,,"[63.4, 25.2]",3900551,2,,,,,-1.6162196,,Right Foot,,,"[63.0, 16.4]",,Ground Pass,,8.809086,,,Vincent Le Goff,7199.0,,,,,,1,From Goal Kick,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,5,Lorient,165,['4afd56e9-31b3-4524-910c-1f38251e23eb'],19,,,,,,,,,,,,,,,,,Lorient,165,00:02:19.771,Pass,
,,,,,,,,,,,,,,1.859363,,,,,,,,,,,,f7604db8-b04c-4562-b643-cec62fce45ce,119,,"[62.1, 16.6]",3900551,2,,,,,2.9308941,,Left Foot,,,"[44.8, 20.3]",,Ground Pass,,17.69124,,,Zargo Touré,7211.0,,,,,,1,From Goal Kick,Vincent Le Goff,7199.0,Left Back,5,Lorient,165,['dcd4b27c-576b-4f61-b1ca-bbd0539edd15'],21,,,,,,,,,,,,,,,,,Lorient,165,00:02:21.219,Pass,
,,,,,,,,,,,,,,2.606491,,,,,,,,,,,,09281ef8-b289-4a46-8ff7-2e31f877cf4d,122,,"[52.2, 17.4]",3900551,2,,,,,-0.22464974,,Right Foot,,,"[96.4, 7.3]",,High Pass,,45.339275,,,Benjamin Moukandjo Bilé,33178.0,,,,,,1,From Goal Kick,Zargo Touré,7211.0,Left Center Back,5,Lorient,165,['5d2d0ff8-ff6e-4f66-81f7-9d71f876047b'],24,,,,,,,,,,,,,,,,,Lorient,165,00:02:24.939,Pass,
,,,,,,,,,,,,,,0.809958,,,,,,,,,,,,e99d23b0-2084-4207-8f9c-35c6331c15bc,125,,"[100.1, 9.0]",3900551,2,,,,,1.670465,,Right Foot,,,"[98.8, 22.0]",,Ground Pass,,13.064838,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,1,From Goal Kick,Benjamin Moukandjo Bilé,33178.0,Right Center Forward,5,Lorient,165,['d46322b0-50c6-46ca-a6ec-8ade7114019b'],30,,,,,,,,,,,,,,,,,Lorient,165,00:02:30.143,Pass,
