ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[49.7, 46.3]",,,,,,,,,,,,0.929033,,,,,,,,,,,,,,,c0d1e304-598b-49b3-a65e-477da51aa37c,1849,,,"[49.7, 46.3]",3900540,44,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Vincent Koziello,4264.0,Right Defensive Midfield,87,OGC Nice,136,"['5d1b18bd-2a82-488a-948d-3a1a9e319982', 'e31a7c56-10b4-48de-abce-0a30baeaef0a']",32,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:44:32.999,Carry,
,,,"[43.6, 71.4]",,,,,,,,,,,,2.302868,,,,,,,,,,,,,,,69c2dc7d-2854-412a-9615-958ae2967318,1852,,,"[42.2, 72.2]",3900540,44,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Romain Genevois,2971.0,Right Wing Back,87,OGC Nice,136,"['49222f19-7b13-4e84-b558-5c1fb6529398', 'd320f972-3828-4553-a341-a88145f8527f']",35,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:44:35.555,Carry,
,,,"[30.6, 16.0]",,,,,,,,,,,,0.495787,,,,,,,,,,,,,,,f74d283d-08ec-4720-bf13-cac9b2673fee,1859,,,"[28.9, 16.0]",3900540,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,88,Paris Saint-Germain,131,"['079d70b0-ed1d-47b7-a244-18a805c48996', 'e839d8c6-8b18-4aee-be4c-7ee7834b8879']",44,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:44.030,Carry,
,,,"[46.3, 5.9]",,,,,,,,,,,,1.542679,,,,,,,,,,,,,,,11d689ef-8b05-4469-8324-bb29c7fc1761,1864,,,"[39.6, 7.3]",3900540,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Layvin Kurzawa,4326.0,Left Back,88,Paris Saint-Germain,131,"['4a9005a0-a517-4697-8560-6147dafd6e0b', '4c4b400e-7918-4a87-94e7-c8c9c6f90d56', '874b358b-75d9-435f-a487-482111e44fcb']",46,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:46.815,Carry,True
,,,"[79.8, 42.2]",,,,,,,,,,,,3.393502,,,,,,,,,,,,,,,9b32a444-3ddb-4e37-a858-0f138ff48493,1870,,,"[72.7, 57.6]",3900540,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Center Attacking Midfield,89,OGC Nice,136,"['41822404-fcb8-4a94-85b4-a9abeea85767', 'b6fbd145-d418-4cbe-8f46-4a1d54f46e44', 'c74a7209-aa74-4071-8ec0-f5a2b7616c61']",50,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:44:50.118,Carry,True
,,,"[106.6, 20.5]",,,,,,,,,,,,1.337058,,,,,,,,,,,,,,,637c089a-86e7-4a1e-8a09-e08eac5279fa,1877,,,"[95.0, 14.0]",3900540,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxime Le Marchand,3229.0,Left Center Back,89,OGC Nice,136,"['6c260805-c615-4533-b734-f23dfef77cdd', '972bcc9c-b420-4781-afd4-d79b16708943', 'f4e21385-450d-4975-b149-d2bdc5196b0d']",57,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:44:57.152,Carry,True
,,,"[3.8, 77.3]",,,,,,,,,,,,3.322727,,,,,,,,,,,,,,,a63ebb4e-d6ee-408a-b36d-e58e356bf1e5,1881,,,"[13.5, 59.6]",3900540,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Left Center Back,90,Paris Saint-Germain,131,"['1f0cf707-cd7c-402b-9f66-6750970eeb0b', '6c699dc0-73c5-41a6-9dec-902a78566e94', 'fbd7015b-2d22-42c8-a88b-bbe9f634864e']",58,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:58.489,Carry,True
,,,"[13.2, 66.0]",,,,,,,,,,,,1.880481,,,,,,,,,,,,,,,01a7cd6f-4934-483f-8c61-e79d4fd6c80b,1885,,,"[8.6, 68.7]",3900540,45,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,90,Paris Saint-Germain,131,"['42e8dff8-cdd8-4f95-aa7e-e1101020dc92', '5bb88006-86e6-49d6-a11c-35aa846d9159', 'da3c3a2e-2af6-4d07-b99b-82d4517fa7f5']",3,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:45:03.045,Carry,True
,,,"[48.4, 32.2]",,,,,,,,,,,,0.914222,,,,,,,,,,,,,,,b3081a56-80b1-4556-80b0-75beb73e3c43,1897,,,"[48.4, 32.2]",3900540,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Thiago Motta,4325.0,Center Defensive Midfield,91,Paris Saint-Germain,131,"['2eabec8d-1c1b-4d41-87ad-55b39b5e8ca0', '56afee73-d901-4578-8ed6-fd9f187703d0']",4,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:04.131,Carry,
,,,"[49.0, 29.7]",,,,,,,,,,,,1.066495,,,,,,,,,,,,,,,ab18f2c3-a003-43e5-96e9-c7e9b8ceceda,1902,,,"[47.3, 27.7]",3900540,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Thiago Motta,4325.0,Center Defensive Midfield,91,Paris Saint-Germain,131,"['6795f130-b619-4990-82b2-5f641b00bd9e', 'af489cdb-b8c9-4b3d-956e-391561f96938']",6,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:06.820,Carry,
,,,"[51.4, 34.2]",,,,,,,,,,,,3.558583,,,,,,,,,,,,,,,67e3fc99-4bc0-410f-ac5e-776b702e7b8a,1907,,,"[49.9, 32.7]",3900540,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Thiago Motta,4325.0,Center Defensive Midfield,91,Paris Saint-Germain,131,"['2d4f11ae-5503-45a0-8688-35a1123a65c4', '7a24ea6f-ebf5-47ff-8f48-12d454f5bd02']",9,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:09.539,Carry,
,,,"[70.2, 8.3]",,,,,,,,,,,,0.087562,,,,,,,,,,,,,,,76de767a-992c-4681-9949-229acff76bf8,1914,,,"[70.2, 8.3]",3900540,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Blaise Matuidi,4375.0,Left Center Midfield,91,Paris Saint-Germain,131,"['3031a4d2-588d-497d-abc4-8709f56b6407', 'bc01609a-6a16-4419-af57-98f2b9941e5b']",17,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:17.307,Carry,
,,,"[111.3, 21.1]",,,,,,,,,,,,2.487073,,,,,,,,,,,,,,,38182b12-7363-4d46-b0bb-7799f2c77ac4,1917,,,"[96.3, 5.1]",3900540,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Layvin Kurzawa,4326.0,Left Back,91,Paris Saint-Germain,131,"['410b9d05-5f0f-4672-91e5-9062d3e2aa24', '52a035de-33e4-4e60-9956-337854195fe2']",18,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:18.953,Carry,
,,,"[46.0, 24.3]",,,,,,,,,,,,0.183987,,,,,,,,,,,,,,,6a5126ce-ce91-40ee-bf38-2a0701eb863a,1936,,,"[42.6, 23.5]",3900540,46,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jean Michaël Seri,3359.0,Left Center Midfield,93,OGC Nice,136,"['320d72ce-e698-456b-9604-ea9af1deb5ec', '8c9c963c-178f-468c-bc33-b62ef64e52e6', '9da1df4b-ddd8-47a7-8481-c4110a91b44e', 'f9f5e2b7-52d4-49ea-8a65-94f6d4697479']",3,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:03.038,Carry,True
,,,"[49.2, 30.1]",,,,,,,,,,,,1.278344,,,,,,,,,,,,,,,997465de-88d6-4b94-a04a-c4d8dfc84cc2,1941,,,"[49.9, 32.3]",3900540,46,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Vincent Koziello,4264.0,Right Center Midfield,93,OGC Nice,136,"['004f01e4-6506-4926-bfdc-be16f16f2759', '3aa5a7e7-20c3-4734-8b60-c43cee02b244']",4,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:04.485,Carry,
,,,"[43.9, 6.4]",,,,,,,,,,,,1.752062,,,,,,,,,,,,,,,94520cb8-cef4-48cc-af3c-cd8eb2e9ed1e,1944,,,"[43.9, 6.4]",3900540,46,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Maxime Le Marchand,3229.0,Left Back,93,OGC Nice,136,"['3e0e97a1-1726-49ae-8372-118ad52b42d3', 'f0753aba-66c4-4f22-b33f-ef7296ca2514']",7,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:07.247,Carry,
,,,"[42.2, 22.4]",,,,,,,,,,,,0.399999,,,,,,,,,,,,,,,af16982b-9874-478f-95e9-a03e07db06bd,1948,,,"[41.1, 22.0]",3900540,46,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jean Michaël Seri,3359.0,Left Center Midfield,93,OGC Nice,136,"['a5203946-1ecb-4cf1-9c14-c63147c3799d', 'af3e2114-6564-4741-994b-3754deb73cf9', 'cd6c88b6-310f-4920-bfad-607bbf7fb8c3']",9,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:09.902,Carry,True
,,,"[43.7, 37.8]",,,,,,,,,,,,1.345577,,,,,,,,,,,,,,,f6d85211-d2ba-4f9f-999a-b5f20a44d29b,1951,,,"[44.1, 31.6]",3900540,46,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Nampalys Mendy,4506.0,Center Defensive Midfield,93,OGC Nice,136,"['7eb3ca2c-1981-496f-877b-3eae5e8c0773', 'ee003bb2-ece0-479f-a8cf-39495e1fe6d6']",11,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:11.466,Carry,
,,,"[31.7, 63.9]",,,,,,,,,,,,0.177546,,,,,,,,,,,,,,,9d7c6d66-5493-44b0-88b1-2f2eff93e1d2,1954,,,"[31.7, 63.9]",3900540,46,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Paul Baysse,4443.0,Right Center Back,93,OGC Nice,136,"['31b352d3-2dea-4509-86c1-c903b8ca55de', '52f3c121-0097-4daa-a2fc-a6942ec661a8']",14,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:14.983,Carry,
,,,"[49.5, 77.2]",,,,,,,,,,,,0.133554,,,,,,,,,,,,,,,f4d8ab11-cb4f-489b-bc1e-f249fdf5231f,1957,,,"[49.5, 77.2]",3900540,46,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Romain Genevois,2971.0,Right Back,93,OGC Nice,136,"['84e9b26a-5da1-4de6-b793-56bd1fa34f07', 'f8432bc3-bc1a-4ccd-bd18-caf1e315ecb6']",16,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:16.397,Carry,
,,,"[54.6, 64.3]",,,,,,,,,,,,1.754846,,,,,,,,,,,,,,,89283493-a645-4a07-9385-365dee7a5d54,1966,,,"[62.5, 61.8]",3900540,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,95,OGC Nice,136,"['07d19161-e599-4737-8ccb-bbc2f082979f', '4c8e47f6-0019-4061-ad6c-bfc8308c6c40']",39,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:39.509,Carry,
,,,"[43.2, 66.9]",,,,,,,,,,,,0.814223,,,,,,,,,,,,,,,8bb0c91b-97f1-4afe-b1fe-16a164714d21,1969,,,"[44.7, 69.3]",3900540,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paul Baysse,4443.0,Right Center Back,95,OGC Nice,136,"['952db4f7-65d9-449b-9f2e-e21d44d87a1c', 'dd009879-4a5b-4f74-a432-d3e26b48a58f']",42,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:42.572,Carry,
,,,"[40.3, 44.0]",,,,,,,,,,,,1.263494,,,,,,,,,,,,,,,3d9141ba-a9ae-4768-8678-7ef1fe6937b3,1972,,,"[40.3, 54.1]",3900540,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jean Michaël Seri,3359.0,Left Center Midfield,95,OGC Nice,136,"['4308430e-ec36-4a0f-890f-19c03072b37d', '5c3556db-f248-4c2d-9cbd-e44ba2cec845', '7270c2e8-fd9f-457e-aaaa-d804440920f7']",44,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:44.738,Carry,True
,,,"[42.8, 5.5]",,,,,,,,,,,,3.169756,,,,,,,,,,,,,,,cb8774d2-d37f-4f0a-876c-b186aa26a21e,1983,,,"[39.4, 8.3]",3900540,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maxime Le Marchand,3229.0,Left Back,95,OGC Nice,136,"['aa4c05d5-2866-4c53-8692-bbec80a7dd08', 'aad5b9fe-e933-40ce-8a02-22f8daef8bce', 'c2448ea1-619c-4466-8545-ce9d420cf258']",51,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:51.438,Carry,True
,,,"[42.4, 24.6]",,,,,,,,,,,,2.449703,,,,,,,,,,,,,,,9f8097ea-1ade-4114-8359-c7abc8c310f9,1987,,,"[41.5, 14.5]",3900540,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jean Michaël Seri,3359.0,Left Center Midfield,95,OGC Nice,136,"['47d67822-994e-48ba-9c32-3ef0025860bf', 'c1acd07a-97f2-4097-ae46-76e07ba0b797']",55,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:55.530,Carry,
,,,"[70.0, 70.5]",,,,,,,,,,,,4.415577,,,,,,,,,,,,,,,fd4661e8-3140-4ed0-8404-3c17507d19cf,1990,,,"[57.6, 70.3]",3900540,47,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Romain Genevois,2971.0,Right Back,95,OGC Nice,136,"['d0db4d73-2898-48ab-b1c4-bd39aca06c5b', 'd78590fa-6ea9-4c9e-a129-fc6da1d6fd65']",0,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:00.686,Carry,
,,,"[55.4, 58.8]",,,,,,,,,,,,1.199998,,,,,,,,,,,,,,,715661e4-2e18-4043-9bde-b79ec8cb278e,1995,,,"[55.9, 58.8]",3900540,47,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vincent Koziello,4264.0,Right Center Midfield,95,OGC Nice,136,"['0b0429ce-dd4d-4994-810b-e2df3b1b1655', 'b8e99e3a-dcf1-48d2-9591-9185405e614b']",7,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:07.198,Carry,
,,,"[55.9, 44.7]",,,,,,,,,,,,0.434713,,,,,,,,,,,,,,,0b927ed0-d51c-4e50-bf03-acf1b3d71cf4,1998,,,"[55.9, 44.9]",3900540,47,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jean Michaël Seri,3359.0,Left Center Midfield,95,OGC Nice,136,"['02e9ce98-2fdb-41a2-bfad-d18f5374aa85', '47772a1f-d843-4485-b648-0e3f3626b3d6']",9,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:09.411,Carry,
,,,"[70.4, 26.5]",,,,,,,,,,,,4.117593,,,,,,,,,,,,,,,96bb733c-75d1-453e-adfb-62b727999569,2001,,,"[55.7, 29.7]",3900540,47,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mathieu Bodmer,4373.0,Left Center Back,95,OGC Nice,136,"['168bf17a-8b54-4ed6-a218-c363cdecd15f', '2be39490-20de-4c7d-bba4-bfaa86d78d9d']",11,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:11.212,Carry,
,,,"[91.6, 59.0]",,,,,,,,,,,,5.679206,,,,,,,,,,,,,,,d08eb51b-89b6-45fe-8a88-ebc79fa4166b,2008,,,"[83.7, 73.7]",3900540,47,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hatem Ben Arfa,16462.0,Right Center Forward,95,OGC Nice,136,"['12b450e1-fb7e-424e-8178-a7fdeceff7a9', '9372d3b2-92eb-4769-8c5b-0584f1fc82ea']",21,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:21.054,Carry,
,,,"[82.6, 53.2]",,,,,,,,,,,,1.726573,,,,,,,,,,,,,,,091221ff-a570-451c-ba8e-da35bb1c232d,2011,,,"[82.6, 53.2]",3900540,47,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jean Michaël Seri,3359.0,Left Center Midfield,95,OGC Nice,136,"['606eeed2-892a-4a6a-8fc9-7ccfcb59826c', 'f6cc1dca-8bff-4fc2-9e94-1edd7160e6bd']",28,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:28.484,Carry,
,,,"[39.0, 25.8]",,,,,,,,,,,,2.468313,,,,,,,,,,,,,,,b090598d-27bc-45e8-a2ff-d9d0732b238c,2015,,,"[27.9, 25.6]",3900540,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Emiliano da Silva,3295.0,Left Center Back,96,Paris Saint-Germain,131,"['605e1c5c-7cc4-478a-b582-a2022ea1b9d2', '674d07f2-f2d4-4f8c-b40b-e6cb6b97e2fb', 'd10011e0-272c-4834-9270-4ea44185f813']",31,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:31.178,Carry,True
,,,"[48.6, 20.0]",,,,,,,,,,,,0.288043,,,,,,,,,,,,,,,9519b4f6-e2ad-4c83-9587-8d46d1c632bf,2020,,,"[46.9, 20.9]",3900540,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,96,Paris Saint-Germain,131,"['128dfa27-2fa7-4971-aafc-1f5ccf4d22f9', '66d33194-d869-4b4a-ad43-a34fd6593577']",34,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:34.679,Carry,
,,,"[69.2, 31.2]",,,,,,,,,,,,0.664144,,,,,,,,,,,,,,,fbfc9828-85ce-44d3-92b4-6ad56b58fff3,2023,,,"[64.0, 31.8]",3900540,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,96,Paris Saint-Germain,131,"['dc10bc40-430b-4cf4-a240-8920c9c04a64', 'fcbf76fd-14c0-4ad0-8ca6-e47f5b03311a']",36,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:36.465,Carry,
,,,"[84.8, 20.3]",,,,,,,,,,,,1.201835,,,,,,,,,,,,,,,a46fc521-e81d-47a5-a3ba-3c5ec51b0d55,2026,,,"[83.9, 20.5]",3900540,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Left Wing,96,Paris Saint-Germain,131,"['3c2ea3a8-0dcb-436a-846a-35c5ba422bde', 'b626e178-f841-4a2e-891d-0739c0f336ef']",38,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:38.329,Carry,
,,,"[98.5, 4.9]",,,,,,,,,,,,1.622486,,,,,,,,,,,,,,,4611b13d-f342-471d-855f-5468db90ed2f,2035,,,"[89.3, 1.6]",3900540,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Layvin Kurzawa,4326.0,Left Back,97,Paris Saint-Germain,131,"['1d4b70e4-9250-447c-99e1-ff1a2e71dc78', '76d9c55a-9cd0-44d0-bb8b-12c4859e2cb2', 'b839ccd7-0b5f-46af-b15f-bdd2262abf6a']",57,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:57.880,Carry,True
,,,"[94.6, 5.1]",,,,,,,,,,,,0.856434,,,,,,,,,,,,,,,bc943d20-2a17-459e-8f52-250615711562,2040,,,"[98.2, 3.4]",3900540,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Edinson Roberto Cavani Gómez,4319.0,Left Wing,97,Paris Saint-Germain,131,"['2412775a-67bf-43b6-9530-490f64738801', 'b247a4b3-9a3d-4b69-88c3-4ce9529cc7b6', 'f5bf59e8-1b03-4d01-ab1b-ce8a5fcea4ce']",0,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:00.687,Carry,True
,,,"[95.9, 60.3]",,,,,,,,,,,,3.467346,,,,,,,,,,,,,,,f21beca3-a87f-4e8b-91c6-a6adce65a72b,2044,,,"[89.0, 62.8]",3900540,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ángel Fabián Di María Hernández,2995.0,Right Wing,97,Paris Saint-Germain,131,"['3ba9ee6a-5d87-4bf1-bc80-17394f729d87', 'e6e02ad3-d944-41ba-b83c-12658f834ff5']",4,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:04.062,Carry,
,,,"[116.6, 49.1]",,,,,,,,,,,,0.089414,,,,,,,,,,,,,,,2a6b00dd-f4fa-49ae-9bb1-620d50cdaf6d,2048,,,"[118.1, 51.5]",3900540,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Serge Aurier,3481.0,Right Back,97,Paris Saint-Germain,131,"['37acf1cd-8546-4b9e-9d91-c16ea99e49ff', '7f2adc65-438f-43b5-9ae2-b33fc1851c51']",9,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:09.258,Carry,
,,,"[111.1, 4.2]",,,,,,,,,,,,3.621999,,,,,,,,,,,,,,,7094d7d8-f763-49b2-9ced-23177451cc72,2051,,,"[114.5, 7.4]",3900540,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Layvin Kurzawa,4326.0,Left Back,97,Paris Saint-Germain,131,"['0d8a37c6-5923-49f3-b2c1-abe5b8894e19', '3ad2f1ce-6ac8-40bc-aee1-94be964b13b2', 'd83c9b38-5aeb-4c4c-8f0f-55785c47654b']",12,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:12.402,Carry,True
,,,"[2.0, 77.4]",,,,,,,,,,,,2.45145,,,,,,,,,,,,,,,c20aff1d-3efa-4097-9d62-dfad9daa3c08,2055,,,"[9.0, 75.9]",3900540,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vincent Koziello,4264.0,Right Center Midfield,97,Paris Saint-Germain,131,"['6b792ba4-b11e-4b35-a633-836b4ad056ac', 'ab140adb-e162-4505-85c8-7975b0a0b29f']",16,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:04:16.024,Carry,
,,,"[46.9, 24.1]",,,,,,,,,,,,2.041472,,,,,,,,,,,,,,,f7a9e839-e5ba-40b1-a14d-ac6ae6984248,2063,,,"[48.0, 25.0]",3900540,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Emiliano da Silva,3295.0,Left Center Back,98,Paris Saint-Germain,131,"['62e98243-9468-4aa4-aec3-6a6a551b337c', '81f47e03-31c2-4d9c-93f2-978d53f6592b']",30,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:30.239,Carry,
,,,"[63.6, 67.3]",,,,,,,,,,,,1.255713,,,,,,,,,,,,,,,c0668ba7-57e6-45a2-90b6-a30e995873c9,2066,,,"[63.8, 69.0]",3900540,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Serge Aurier,3481.0,Right Back,98,Paris Saint-Germain,131,"['3bf0f5ae-227e-430e-99af-10f806df367b', '91127cdc-6de3-4faf-8a89-1ebd9339cdf5']",34,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:34.810,Carry,
,,,"[67.2, 44.4]",,,,,,,,,,,,2.553062,,,,,,,,,,,,,,,e9873073-7125-4cb3-ad8b-0a6353ffa110,2069,,,"[55.9, 45.5]",3900540,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Motta,4325.0,Center Defensive Midfield,98,Paris Saint-Germain,131,"['66a691d6-7cda-4692-a151-cc7b54deec87', 'eb40f5d7-91e1-4a70-b5ec-497a16c25d2f']",37,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:37.622,Carry,
,,,"[71.9, 5.5]",,,,,,,,,,,,0.652595,,,,,,,,,,,,,,,673b47f3-7e70-4bfd-ad36-1013d43f934e,2072,,,"[71.9, 5.5]",3900540,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Layvin Kurzawa,4326.0,Left Back,98,Paris Saint-Germain,131,"['7235fda9-07e7-4cc8-a338-fb8740b19ac8', 'd0004007-4390-49b5-97fa-b3392bbac759']",43,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:43.058,Carry,
,,,"[69.2, 9.3]",,,,,,,,,,,,1.473839,,,,,,,,,,,,,,,38df18ef-cd09-47ac-a4e9-90053419dee7,2075,,,"[68.9, 8.9]",3900540,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Blaise Matuidi,4375.0,Left Center Midfield,98,Paris Saint-Germain,131,"['26707c53-71f3-4650-bd08-956068a40676', '38c21755-0d19-44b7-bfd0-b4d96e0e5fcb']",44,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:44.548,Carry,
,,,"[68.7, 17.7]",,,,,,,,,,,,1.290639,,,,,,,,,,,,,,,a2e883ca-11f0-4e0e-868b-32a78bb584cc,2078,,,"[67.0, 16.8]",3900540,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Motta,4325.0,Center Defensive Midfield,98,Paris Saint-Germain,131,"['034bb32f-5f05-456e-b6c5-01edb8209594', '635d299e-036d-4adb-b248-751cc96582a8']",47,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:47.339,Carry,
,,,"[54.6, 23.5]",,,,,,,,,,,,0.896328,,,,,,,,,,,,,,,cdd35776-c7e4-49fd-ae7a-149c5a37fbdf,2081,,,"[54.6, 23.5]",3900540,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Emiliano da Silva,3295.0,Left Center Back,98,Paris Saint-Germain,131,"['1911033e-dd65-419d-a956-5033954bec96', '779907b7-f16f-4f10-ba48-86172bb5fb39']",50,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:50.676,Carry,
