50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.064173,,,,,,,,,,,,,,527f47ef-5703-40d8-93f5-f4aaf5dbdc63,534,,"[115.5, 17.7]",3901191,11,,,,-1.8684965,,Right Foot,,,,"[112.8, 8.9]",,Ground Pass,,9.20489,,,,Issiaga Sylla,4352.0,,,,,,1,From Throw In,Jacques Zoua Daogari,401505.0,Left Center Forward,23,Gazélec Ajaccio,160,"['3fa48060-dd06-4a7e-a13c-ceafb5859eed', '98212e5a-dfee-48f2-8f89-da35cb459513']",3,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:11:03.379,Pass,True
,,,,,,,,,,,,,,,,1.17524,,,,,,,,,,,,,,765f82de-5894-4f58-a0e3-4bbfdf22f01f,537,,"[112.8, 8.9]",3901191,11,,,,2.2301989,1ef1a565-5aa8-4976-bce7-e88b139fc8b7,Left Foot,,,,"[99.7, 25.8]",,Ground Pass,,21.382704,,,,Mohamed Larbi,10616.0,True,,,,,1,From Throw In,Issiaga Sylla,4352.0,Left Wing Back,23,Gazélec Ajaccio,160,['19390e50-caa2-4642-80db-578546264fdb'],5,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:11:05.660,Pass,
,,,,,,,,,,,,,,,,1.756162,,,,,,,,,,,,,,98c4d52c-f953-4590-8928-4b27641902e7,542,,"[19.7, 57.5]",3901191,11,True,,,-1.1886797,,Left Foot,,,,"[24.0, 46.8]",,High Pass,,11.531695,,,,Nampalys Mendy,4506.0,,,,,,1,Regular Play,Yoan Cardinale,4257.0,Goalkeeper,24,OGC Nice,136,['61d585f1-69e0-4360-9bcc-88c018b5f57f'],33,,,,,,,,,,,,,,,,,OGC Nice,136,00:11:33.474,Pass,
,,,,,,,,,,,,,,,,2.270299,,,,,,,,,,,,,,07474780-93b3-4195-be45-c9bfa084e0f5,544,,"[25.3, 44.6]",3901191,11,True,,,0.51076573,,Left Foot,,,,"[69.2, 69.2]",,Low Pass,,50.32266,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,24,OGC Nice,136,['879d9a26-06f8-480a-80fd-ce258caa472a'],35,,,,,,,,,,,,,,,,,OGC Nice,136,00:11:35.707,Pass,
,,,,,,,,,,,,,,,,0.841374,,,,,,,,,,,,,,9fe0c1c8-cf95-4904-aab8-2f8875c14f54,546,,"[68.9, 72.7]",3901191,11,,,,-1.0164888,,Right Foot,,,,"[75.4, 62.2]",,Ground Pass,,12.349089,,,,Hatem Ben Arfa,16462.0,,,,,,1,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Right Back,24,OGC Nice,136,['85ed5d17-b737-42b2-9c04-2bcb291dbee4'],39,,,,,,,,,,,,,,,,,OGC Nice,136,00:11:39.007,Pass,
,,,,,,,,,,,,,,,,0.877956,,,,,,,,,,,,,,00573a7d-f803-49d4-98cc-9d446eaef88b,548,,"[75.4, 62.2]",3901191,11,,,,2.1962814,,Left Foot,,,,"[68.9, 71.2]",,Ground Pass,,11.101802,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,1,Regular Play,Hatem Ben Arfa,16462.0,Center Attacking Midfield,24,OGC Nice,136,['2d2319f9-6783-40f6-b7a3-5f60349277fe'],39,,,,,,,,,,,,,,,,,OGC Nice,136,00:11:39.848,Pass,
,,,,,,,,,,,,,,,,1.191546,,,,,,,,,,,,,,a709b5e7-3b6f-4265-b6e2-baadaba672de,550,,"[69.4, 71.8]",3901191,11,,,,-1.5042281,,Right Foot,,,,"[70.4, 56.8]",,Ground Pass,,15.033297,,,,Rémi Walter,3136.0,,,,,,1,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Right Back,24,OGC Nice,136,['22436f11-6803-4cf2-997d-3de31d012233'],40,,,,,,,,,,,,,,,,,OGC Nice,136,00:11:40.726,Pass,
,,,,,,,,,,,,,,,,0.788386,,,,,,,,,,,,,,d28d3690-0841-4758-a3c1-8c495752c984,553,,"[71.9, 54.1]",3901191,11,,,,-0.77559453,,Left Foot,,,,"[82.2, 44.0]",,Ground Pass,,14.425672,,,,Alassane Pléa,3230.0,,,,,,1,Regular Play,Rémi Walter,3136.0,Right Center Midfield,24,OGC Nice,136,['bd68f38b-fe3e-4ca3-b499-d2ceaf0b707b'],42,,,,,,,,,,,,,,,,,OGC Nice,136,00:11:42.535,Pass,
,,,,,,,,,,,,,,,,0.860438,,,,,,,,,,,,,,4894e7e4-ce99-45bd-9b78-2a7a7e9c6440,559,,"[37.9, 37.8]",3901191,11,,,,0.23329695,,Left Foot,,,,"[48.0, 40.2]",,Low Pass,,10.381233,,,,Khalid Boutaïb,5726.0,,,,,Recovery,1,Regular Play,David Ducourtioux,401509.0,Right Center Midfield,25,Gazélec Ajaccio,160,['b94bb8fc-f9b2-44fb-952d-40e3dd685d18'],45,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:11:45.061,Pass,
,,,,,,,,,,,,,,,,1.2032,,,,,,,,,,,,,,4ec19351-953b-4330-8926-25960f1305dd,562,,"[48.2, 38.7]",3901191,11,,,,-1.4785479,,Right Foot,,,,"[50.3, 16.0]",,Ground Pass,,22.79693,,,,Issiaga Sylla,4352.0,,,,,,1,Regular Play,Khalid Boutaïb,5726.0,Right Center Forward,25,Gazélec Ajaccio,160,['9b82109e-4d8c-4b0f-af44-e10828c16901'],47,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:11:47.178,Pass,
,,,,,,,,,,,,,,,,0.739621,,,,,,,,,,,,,,16f11370-807d-4373-b71f-d609df5616a4,564,,"[50.3, 16.0]",3901191,11,,,,2.167973,,Left Foot,,,,"[45.2, 23.5]",,Ground Pass,,9.06973,,,,Mohamed Larbi,10616.0,,,,,,1,Regular Play,Issiaga Sylla,4352.0,Left Wing Back,25,Gazélec Ajaccio,160,['60a225fc-a322-410e-a5a1-c17a6af8cd25'],48,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:11:48.381,Pass,
,,,,,,,,,,,,,,,,1.187011,,,,,,,,,,,,,,5851bde9-a389-41d0-a286-707f1ba65a66,567,,"[37.5, 25.8]",3901191,11,,,,0.8816252,,Right Foot,,,,"[49.2, 40.0]",,Ground Pass,,18.399185,,,,Jérôme Le Moigne,401507.0,,,,,,1,Regular Play,Mohamed Larbi,10616.0,Left Center Midfield,25,Gazélec Ajaccio,160,['ae6684a7-b1fd-4c2b-b6d8-4d6b35867283'],53,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:11:53.450,Pass,
,,,,,,,,,,,,,,,,1.961631,,,,,,,,,,,,,,9dae90a0-2605-478e-88c7-869e9652842c,571,,"[46.9, 30.3]",3901191,11,,,,-1.0180074,,Left Foot,,,,"[65.1, 0.8]",,High Pass,,34.662518,,Out,,Issiaga Sylla,4352.0,,,,,,1,Regular Play,Jérôme Le Moigne,401507.0,Center Defensive Midfield,25,Gazélec Ajaccio,160,"['59f61db9-25ca-46be-a44e-fa3aac5778b3', '9d838f72-3455-45fb-a96b-59af3c0d8491']",55,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:11:55.842,Pass,True
,,,,,,,,,,,,,,,,0.762691,,,,,,,,,,,,,,3a96b5e5-bdcf-4571-9f01-7c24ed7e2ae1,573,,"[52.3, 80.0]",3901191,12,True,,,-0.5251086,,,,,,"[64.9, 72.7]",,Low Pass,,14.561936,,,,Rémi Walter,3136.0,,,,,Throw-in,1,From Throw In,Ricardo Domingos Barbosa Pereira,6352.0,Right Back,26,OGC Nice,136,['0c18eb6c-23f0-4747-b561-a3299e434c8b'],5,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:05.619,Pass,
,,,,,,,,,,,,,,,,1.126859,,,,,,,,,,,,,,085e7484-ef0c-47ce-8a93-efb128c3c1fc,575,,"[64.9, 72.7]",3901191,12,True,,,2.8647945,,Left Foot,,,,"[56.1, 75.2]",,Ground Pass,,9.148224,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,1,From Throw In,Rémi Walter,3136.0,Right Center Midfield,26,OGC Nice,136,['d0b78ba9-fd27-4fb2-91ee-b84d887d4180'],6,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:06.382,Pass,
,,,,,,,,,,,,,,,,1.004167,,,,,,,,,,,,,,5264a176-99af-4796-8e6e-40458499bfa9,577,,"[56.1, 75.2]",3901191,12,,,,-2.0094492,,Right Foot,,,,"[52.3, 67.1]",,Ground Pass,,8.947066,,,,Rémi Walter,3136.0,,,,,,1,From Throw In,Ricardo Domingos Barbosa Pereira,6352.0,Right Back,26,OGC Nice,136,['aac847e6-80a6-4d97-9eb6-42d8c3a48a6a'],7,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:07.735,Pass,
,,,,,,,,,,,,,,,,1.981716,,,,,,,,,,,,,,c8840573-673b-4e99-9492-7f28afddfbce,580,,"[49.3, 73.7]",3901191,12,,,,-2.801615,,Left Foot,,,,"[26.4, 65.6]",,Ground Pass,,24.290327,,,,Paul Baysse,4443.0,,,,,,1,From Throw In,Rémi Walter,3136.0,Right Center Midfield,26,OGC Nice,136,['9842cd3b-2034-4d76-84f8-5d88cd6889c9'],10,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:10.247,Pass,
,,,,,,,,,,,,,,,,2.165814,,,,,,,,,,,,,,b30a30aa-2008-41fb-958d-752660430b93,582,,"[26.4, 65.2]",3901191,12,,,,-1.3801575,,Right Foot,,,,"[31.9, 36.7]",,Ground Pass,,29.02585,,,,Maxime Le Marchand,3229.0,,,,,,1,From Throw In,Paul Baysse,4443.0,Right Center Back,26,OGC Nice,136,['5b9b4af3-b6b3-4ad5-ba3f-1c557d01ea94'],12,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:12.229,Pass,
,,,,,,,,,,,,,,,,1.859873,,,,,,,,,,,,,,9f02e481-a42b-4f54-8fac-82f6bc44a57e,585,,"[37.9, 17.7]",3901191,12,,,,-0.7060946,,Left Foot,,,,"[54.2, 3.8]",,Ground Pass,,21.421951,,,,Jérémy Pied,4270.0,,,,,,1,From Throw In,Maxime Le Marchand,3229.0,Left Center Back,26,OGC Nice,136,['33cca99f-76a4-4599-8e08-5073c75c46aa'],15,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:15.569,Pass,
,,,,,,,,,,,,,,,,0.582655,,,,,,,,,,,,,,35ebdfd1-2ed7-407a-bd35-8334e8d2e272,588,,"[62.9, 17.5]",3901191,12,,,,1.3860127,,Right Foot,,,,"[64.9, 28.2]",,Ground Pass,,10.885311,,,,Jean Michaël Seri,3359.0,,,,,,1,From Throw In,Jérémy Pied,4270.0,Left Back,26,OGC Nice,136,['ec49a03c-44f7-424c-97a7-e53e9261b346'],21,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:21.041,Pass,
,,,,,,,,,,,,,,,,0.960959,,,,,,,,,,,,,,8adca760-358e-4bf2-9b05-b03ad1f3a137,591,,"[64.7, 30.3]",3901191,12,,,,1.7914435,,Right Foot,,,,"[62.3, 41.0]",,Ground Pass,,10.965857,,,,Hatem Ben Arfa,16462.0,,,,,,1,From Throw In,Jean Michaël Seri,3359.0,Left Center Midfield,26,OGC Nice,136,['54c1f773-713f-46cd-a426-c500efb6f1c6'],23,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:23.378,Pass,
,,,,,,,,,,,,,,,,1.579624,,,,,,,,,,,,,,4be3d63d-f190-48ca-ad9d-a184b4a5a73c,594,,"[63.8, 37.4]",3901191,12,,,,-1.3402156,,Left Foot,,,,"[71.5, 4.6]",,Ground Pass,,33.69169,,,,Jérémy Pied,4270.0,,,,,,1,From Throw In,Hatem Ben Arfa,16462.0,Center Attacking Midfield,26,OGC Nice,136,['aabebe5b-a214-438a-9e96-368d83c3a0ad'],26,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:26.742,Pass,
,,,,,,,,,,,,,,,,1.136217,,,,,,,,,,,,,,717a6da0-b711-4711-b5cc-37598938bc46,597,,"[80.9, 17.3]",3901191,12,,,,0.48995733,,Right Foot,,,,"[98.9, 26.9]",,Ground Pass,,20.4,,Incomplete,,Nampalys Mendy,4506.0,,,,,,1,From Throw In,Jérémy Pied,4270.0,Left Back,26,OGC Nice,136,"['b1bf3a52-325e-440d-9df3-c49a4029720a', 'b8323cc8-8db8-4bb4-8188-1e6ec826f897']",30,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:30.777,Pass,
,,,,,,,,,,,,,,,,0.99993,,,,,,,,,,,,,,5b3d66a6-704a-41cc-9f9a-40772148ae1b,602,,"[53.7, 8.5]",3901191,12,,,,1.2966288,,Left Foot,,,,"[59.1, 27.7]",,Ground Pass,,19.944923,,,,Jean Michaël Seri,3359.0,,,,,,1,From Throw In,Maxime Le Marchand,3229.0,Left Center Back,26,OGC Nice,136,['3c43b1cd-c2f2-4584-8986-e3037d6ae0e3'],37,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:37.792,Pass,
,,,,,,,,,,,,,,,,0.647248,,,,,,,,,,,,,,a1782309-e344-4a1d-8efa-ba634dd38979,605,,"[65.3, 35.9]",3901191,12,,,,-1.4823183,,Right Foot,,,,"[66.4, 23.5]",,Ground Pass,,12.448695,,,,Hatem Ben Arfa,16462.0,,,,,,1,From Throw In,Jean Michaël Seri,3359.0,Left Center Midfield,26,OGC Nice,136,['8293695c-ab8a-4c90-9460-b9bb2bebcd22'],40,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:40.986,Pass,
,,,,,,,,,,,,,,,,1.925559,,,,,,,,,,,,,,8c785fd7-3bac-4e22-afa7-ad83435d0f0e,610,,"[74.5, 51.5]",3901191,12,,,,1.592532,,Left Foot,,,,"[74.1, 69.9]",,Ground Pass,,18.404346,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,1,From Throw In,Hatem Ben Arfa,16462.0,Center Attacking Midfield,26,OGC Nice,136,"['939627cc-1372-4b55-9c48-1d945b0aa716', 'de33e00e-443f-40b4-8307-f92bb7d0cd88']",47,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:47.355,Pass,True
,,,,,,,,,,,,,,,,2.871576,,,,,,,,,,,,,,35d59987-3452-4cd6-88bd-c38971fc114e,614,,"[67.9, 53.8]",3901191,12,,,,-1.2326736,,Left Foot,,,,"[85.2, 4.6]",,High Pass,,52.152946,,,,Jérémy Pied,4270.0,,True,,,,1,From Throw In,Ricardo Domingos Barbosa Pereira,6352.0,Right Back,26,OGC Nice,136,['d3e41f67-5f52-4687-a27a-2105964224e6'],51,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:51.140,Pass,
,,,,,,,,,,,,,,,,1.058292,,,,,,,,,,,,,,2b299b09-56fc-49a0-a568-10e609fd0e88,623,,"[11.8, 77.2]",3901191,13,,,,-0.06428897,,Right Foot,,,,"[35.1, 75.7]",,Ground Pass,,23.348234,,,,Khalid Boutaïb,5726.0,,,,,,1,From Throw In,Alassane Touré,90746.0,Right Wing Back,26,OGC Nice,136,"['9038008a-d138-4286-91be-5fcbc51e2ddc', '946937a8-7822-420f-a373-11b12df3e2f9', '94ddfb24-c2c8-40ee-b696-bd3fd3381a4f']",2,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:13:02.256,Pass,True
,,,,,,,,,,,,,,,,1.585915,,,,,,,,,,,,,,c83b7838-26f2-496f-b9df-146dca94ce4e,628,,"[78.6, 3.8]",3901191,13,,,,3.0971775,,Right Foot,,,,"[65.1, 4.4]",,Ground Pass,,13.513327,,,,Maxime Le Marchand,3229.0,,,,,Recovery,1,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,26,OGC Nice,136,"['94493488-84e2-4dff-a93d-555dc6e6b623', 'bb873418-0a4c-47fb-b64d-c3afe8e61bda']",5,,,,,,,,,,,,,,,,,OGC Nice,136,00:13:05.014,Pass,True
,,,,,,,,,,,,,,,,1.15783,,,,,,,,,,,,,,3fb46515-7067-48d6-b44e-50831cf3207f,631,,"[59.7, 6.8]",3901191,13,,,,0.87605804,,Left Foot,,,,"[67.7, 16.4]",,Ground Pass,,12.4964,,,,Nampalys Mendy,4506.0,,,,,,1,From Throw In,Maxime Le Marchand,3229.0,Left Center Back,26,OGC Nice,136,['8c677006-bc30-4a1a-8683-d786420e2046'],7,,,,,,,,,,,,,,,,,OGC Nice,136,00:13:07.824,Pass,
,,,,,,,,,,,,,,,,2.215574,,,,,,,,,,,,,,32c6796c-d0e7-4dd1-b8ba-415b2538293e,634,,"[52.3, 22.4]",3901191,13,,,,1.6716206,,Right Foot,,,,"[49.7, 48.1]",,Ground Pass,,25.831182,,,,Paul Baysse,4443.0,,,,,,1,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,26,OGC Nice,136,['14475ad1-4225-4e1d-b814-bb3a6a012e43'],11,,,,,,,,,,,,,,,,,OGC Nice,136,00:13:11.058,Pass,
,,,,,,,,,,,,,,,,1.222645,,,,,,,,,,,,,,6371a491-2c8c-4075-abf2-4e63c91a19d6,637,,"[52.7, 59.4]",3901191,13,,,,0.8866136,,Left Foot,,,,"[64.2, 73.5]",,Ground Pass,,18.195055,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,1,From Throw In,Paul Baysse,4443.0,Right Center Back,26,OGC Nice,136,['69902511-6fe2-4b41-b91c-d13a70285dee'],14,,,,,,,,,,,,,,,,,OGC Nice,136,00:13:14.152,Pass,
,,,,,,,,,,,,,,,,2.474623,,,,,,,,,,,,,,48fa220b-e409-4211-abc5-f9b1e9706217,640,,"[65.3, 73.1]",3901191,13,,,,-0.050462175,84692826-c7d8-460b-b89f-c9af3ccc5b14,Right Foot,,,,"[95.0, 71.6]",True,Ground Pass,,29.737854,,,,Hatem Ben Arfa,16462.0,,,,,,1,From Throw In,Ricardo Domingos Barbosa Pereira,6352.0,Right Back,26,OGC Nice,136,['72ed30e2-6be5-4c2a-8ad7-716d1405a389'],16,,,,,,,,,,,,,,,,,OGC Nice,136,00:13:16.394,Pass,
,,,,,,,,,,,,,,,,0.463992,,,,,,,,,,,,,,a3aa56fc-32ae-442b-bb79-0ea021b77388,651,,"[61.0, 40.1]",3901191,14,True,,,2.9572682,,Right Foot,,,,"[49.2, 42.3]",,Ground Pass,,12.003333,,,,Khalid Boutaïb,5726.0,,,,,Kick Off,1,From Kick Off,Jacques Zoua Daogari,401505.0,Left Center Forward,27,Gazélec Ajaccio,160,['7bedec92-6517-44ed-81f9-68bcc5352bde'],16,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:14:16.673,Pass,
,,,,,,,,,,,,,,,,2.416152,,,,,,,,,,,,,,39f49905-70f1-47d8-a860-9c9d2926c8b2,653,,"[80.3, 53.2]",3901191,14,,,,1.1530933,,Left Foot,,,,"[88.2, 71.0]",,Ground Pass,,19.474342,,Incomplete,,Alassane Touré,90746.0,,,,,,1,From Kick Off,Khalid Boutaïb,5726.0,Right Center Forward,27,Gazélec Ajaccio,160,"['64aa190a-4a98-4582-a7cc-a36f9fd79947', 'f09c70e1-7301-42b5-9808-e8445d9b549e']",20,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:14:20.481,Pass,
,,,,,,,,,,,,,,,,2.06066,,,,,,,,,,,,,,f09c70e1-7301-42b5-9808-e8445d9b549e,656,,"[31.9, 9.1]",3901191,14,,,,-0.16202857,,Left Foot,,,,"[52.7, 5.7]",,Ground Pass,,21.076054,,,,Alassane Pléa,3230.0,,,,,Recovery,1,Regular Play,Jérémy Pied,4270.0,Left Back,28,OGC Nice,136,"['07f80e19-13e7-4c53-9dfe-53a4279969ec', '39f49905-70f1-47d8-a860-9c9d2926c8b2', '5686dde5-ba75-4973-9eb4-17eaafb6b28c']",22,,,,,,,,,,,,,,,,,OGC Nice,136,00:14:22.897,Pass,True
,,,,,,,,,,,,,,,,1.199341,,,,,,,,,,,,,,9a984c95-1bb6-40d5-ab86-b26054654d5d,659,,"[48.4, 2.9]",3901191,14,,,,2.3606389,,Right Foot,,,,"[37.1, 14.1]",,Ground Pass,,15.91006,,,,Nampalys Mendy,4506.0,,,,,,1,Regular Play,Alassane Pléa,3230.0,Left Center Forward,28,OGC Nice,136,['5d4498ce-7199-412d-8e08-65f0d0888339'],26,,,,,,,,,,,,,,,,,OGC Nice,136,00:14:26.544,Pass,
,,,,,,,,,,,,,,,,0.815363,,,,,,,,,,,,,,b0f92e76-cbae-4edf-a85c-fc10ab729992,661,,"[37.3, 14.7]",3901191,14,,,,0.36120376,,Right Foot,,,,"[46.3, 18.1]",,Ground Pass,,9.6208105,,,,Jean Michaël Seri,3359.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,28,OGC Nice,136,['9484b467-e4d0-4041-8f70-c0af91eb0122'],27,,,,,,,,,,,,,,,,,OGC Nice,136,00:14:27.743,Pass,
,,,,,,,,,,,,,,,,0.925913,,,,,,,,,,,,,,3d8f0e84-0c65-4c98-9895-89a441254d00,663,,"[46.3, 18.1]",3901191,14,,,,-2.6960154,,Left Foot,,,,"[39.6, 14.9]",,Ground Pass,,7.4249578,,,,Nampalys Mendy,4506.0,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,28,OGC Nice,136,['58f98c77-fd61-4334-af99-b3f94bf0eebb'],28,,,,,,,,,,,,,,,,,OGC Nice,136,00:14:28.559,Pass,
,,,,,,,,,,,,,,,,0.972153,,,,,,,,,,,,,,45dac74b-1e03-4fc3-bad9-fd1e557b6c24,666,,"[33.9, 14.1]",3901191,14,,,,0.9258808,,Left Foot,,,,"[42.4, 25.4]",,Ground Pass,,14.140014,,,,Rémi Walter,3136.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,28,OGC Nice,136,['5c88530e-cacf-49a7-812d-b52da77d0f21'],33,,,,,,,,,,,,,,,,,OGC Nice,136,00:14:33.037,Pass,
,,,,,,,,,,,,,,,,1.184271,,,,,,,,,,,,,,14d9d6bf-9a1b-4011-bc5f-12aae932d676,669,,"[43.5, 27.1]",3901191,14,,,,-1.4808755,,Left Foot,,,,"[44.6, 14.9]",,Ground Pass,,12.24949,,,,Jean Michaël Seri,3359.0,,,,,,1,Regular Play,Rémi Walter,3136.0,Right Center Midfield,28,OGC Nice,136,['8a71b9a7-67e5-4677-a04d-0da9c42223fb'],35,,,,,,,,,,,,,,,,,OGC Nice,136,00:14:35.898,Pass,
,,,,,,,,,,,,,,,,1.679704,,,,,,,,,,,,,,866dfd5f-84e2-451e-ac0a-2b1178f82a3c,672,,"[44.8, 13.4]",3901191,14,,,,-0.85480523,,Right Foot,,,,"[53.5, 3.4]",,Ground Pass,,13.25481,,,,Jérémy Pied,4270.0,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,28,OGC Nice,136,['d46b8337-b757-49c2-b2ec-a31b5c081ff6'],37,,,,,,,,,,,,,,,,,OGC Nice,136,00:14:37.729,Pass,
,,,,,,,,,,,,,,,,1.734823,,,,,,,,,,,,,,f1e8cb1f-3014-4078-9b78-7f3b2b0abb8d,675,,"[54.4, 2.7]",3901191,14,,,,2.7123444,,Right Foot,,,,"[34.3, 11.9]",,Ground Pass,,22.105429,,,,Maxime Le Marchand,3229.0,,,,,,1,Regular Play,Jérémy Pied,4270.0,Left Back,28,OGC Nice,136,['c9761c9f-e653-4766-86de-70d9bca62f08'],40,,,,,,,,,,,,,,,,,OGC Nice,136,00:14:40.988,Pass,
,,,,,,,,,,,,,,,,1.665819,,,,,,,,,,,,,,9fc7bcb9-bb11-4431-8a94-458babe322de,678,,"[32.1, 13.4]",3901191,14,,,,1.586924,,Left Foot,,,,"[31.5, 50.6]",,Ground Pass,,37.204838,,,,Paul Baysse,4443.0,,,,,,1,Regular Play,Maxime Le Marchand,3229.0,Left Center Back,28,OGC Nice,136,['763154be-efbf-4a3b-b4e3-4033b6c3d4af'],44,,,,,,,,,,,,,,,,,OGC Nice,136,00:14:44.142,Pass,
,,,,,,,,,,,,,,,,1.322409,,,,,,,,,,,,,,1bc67722-015a-4f1d-8138-e28be87cdb33,681,,"[36.9, 56.8]",3901191,14,,,,1.2593547,,Left Foot,,,,"[41.6, 71.4]",,Ground Pass,,15.337862,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,1,Regular Play,Paul Baysse,4443.0,Right Center Back,28,OGC Nice,136,['3c7897b9-4680-41a0-b54b-4e808c18b889'],47,,,,,,,,,,,,,,,,,OGC Nice,136,00:14:47.728,Pass,
,,,,,,,,,,,,,,,,1.008063,,,,,,,,,,,,,,cba76897-1874-4721-a624-4e098d948808,684,,"[41.6, 71.4]",3901191,14,,,,-1.3699485,,Right Foot,,,,"[45.0, 54.7]",,Ground Pass,,17.042593,,,,Rémi Walter,3136.0,,,,,,1,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Right Back,28,OGC Nice,136,['4f7261c2-486f-4d38-9ddc-56f3c0572912'],50,,,,,,,,,,,,,,,,,OGC Nice,136,00:14:50.526,Pass,
,,,,,,,,,,,,,,,,1.642841,,,,,,,,,,,,,,359611a5-53ab-40b9-b85f-f7a377b9a786,689,,"[33.0, 48.1]",3901191,14,,,,-1.932,,Left Foot,,,,"[26.2, 30.1]",,Ground Pass,,19.241621,,,,Maxime Le Marchand,3229.0,,,,,,1,Regular Play,Rémi Walter,3136.0,Right Center Midfield,28,OGC Nice,136,"['c6f287ab-78fd-483e-b3af-2d4e2dc4aaba', 'f9fde86e-50a9-4e8a-b9a6-6326c8115c49']",53,,,,,,,,,,,,,,,,,OGC Nice,136,00:14:53.245,Pass,True
,,,,,,,,,,,,,,,,1.405892,,,,,,,,,,,,,,69f95abf-f6ca-4cd6-a8de-3fac31e53fa5,692,,"[32.4, 23.9]",3901191,14,,,,-1.1861916,,Right Foot,,,,"[40.9, 2.9]",,Ground Pass,,22.655022,,,,Jérémy Pied,4270.0,,,,,,1,Regular Play,Maxime Le Marchand,3229.0,Left Center Back,28,OGC Nice,136,['9f32f62b-9957-4b9e-9bf2-6c8eabc915e8'],56,,,,,,,,,,,,,,,,,OGC Nice,136,00:14:56.346,Pass,
