50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.025655,,,,,,,,,,,,,,,,43d23fae-656e-4ea1-ace2-83dac54a545d,2688,,,"[75.7, 4.9]",3900559,67,,,,,3.1415927,,Right Foot,,,"[74.1, 4.9]",,Ground Pass,,1.6,,,Incomplete,,Benjamin Mendy,3261.0,,,,,,2,From Throw In,Michy Batshuayi Tunga,3457.0,Center Forward,133,Marseille,147,"['13f763f9-0469-4298-a6ea-2acb74a9a9e4', '2ca255ef-b43e-436f-a3b5-766613a566cf', '34434208-a604-4f78-b07d-da2e11282767']",27,,,,,,,,,,,,,,,,,Marseille,147,00:22:27.386,Pass,True
,,,,,,,,,,,,,,,,,1.612566,,,,,,,,,,,,,,,,747733da-eb8d-4f0b-a974-f158d534cd7a,2694,,,"[50.4, 74.0]",3900559,67,,,,,-1.1652229,,Right Foot,,,"[58.0, 56.3]",,Ground Pass,,19.26266,,,Incomplete,,Mohamed Larbi,10616.0,,,,,,2,From Throw In,Amos Youga,7389.0,Left Defensive Midfield,133,Marseille,147,"['194c7648-1901-49e9-a1be-3742c5231581', '324036cf-807e-428d-bdcf-6d9989bcb413', 'dfe5c047-f9ef-4dbe-a63a-87b651fa6166']",28,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:22:28.846,Pass,True
,,,,,,,,,,,,,,,,,1.152783,,,,,,,,,,,,,,,,e885251b-dac5-4781-99b1-faa2ef204829,2698,,,"[51.9, 15.8]",3900559,67,,,,,2.6164842,,Right Foot,,,"[39.3, 23.1]",,Ground Pass,,14.561936,,,,,Rolando Jorge Pires da Fonseca,19813.0,,,,,,2,From Throw In,Mauricio Aníbal Isla Isla,18874.0,Left Defensive Midfield,133,Marseille,147,['9852cc25-07e4-47b1-8c25-eb8ae5b737f4'],31,,,,,,,,,,,,,,,,,Marseille,147,00:22:31.920,Pass,
,,,,,,,,,,,,,,,,,4.002441,,,,,,,,,,,,,,,,24c03d08-ef0e-495a-b21e-c58d1bccb781,2701,,,"[37.5, 24.5]",3900559,67,,,,,1.1190529,,Right Foot,,,"[62.1, 75.2]",,High Pass,,56.352905,,,,,Rémy Cabella,3420.0,,True,,,,2,From Throw In,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,133,Marseille,147,['15bf232d-b54b-4364-bc82-ed6bb0e303db'],34,,,,,,,,,,,,,,,,,Marseille,147,00:22:34.272,Pass,
,,,,,,,,,,,,,,,,,0.922405,,,,,,,,,,,,,,,,9d10a063-63ce-4e3b-b818-fb4c5c1534db,2707,,,"[63.5, 69.2]",3900559,67,,,,,1.5707964,,Right Foot,,,"[63.5, 75.2]",,Ground Pass,,6.0,,,,,Rémy Cabella,3420.0,,,,,Free Kick,2,From Free Kick,Mauricio Aníbal Isla Isla,18874.0,Left Defensive Midfield,134,Marseille,147,['8a064244-edd4-4bf8-be1b-82691badf8de'],46,,,,,,,,,,,,,,,,,Marseille,147,00:22:46.352,Pass,
,,,,,,,,,,,,,,,,,1.087203,,,,,,,,,,,,,,,,01fb375d-ce24-4224-b982-eb1ca2893553,2710,,,"[65.3, 77.9]",3900559,67,,,,,-2.177784,,Right Foot,,,"[62.8, 74.3]",,Ground Pass,,4.382921,,,,,Brice Dja Djédjé,7857.0,,,,,,2,From Free Kick,Rémy Cabella,3420.0,Right Wing,134,Marseille,147,['1b4a40a3-48bc-46b4-a169-801dc3b30b17'],49,,,,,,,,,,,,,,,,,Marseille,147,00:22:49.626,Pass,
,,,,,,,,,,,,,,,,,1.000387,,,,,,,,,,,,,,,,10933695-3632-4b61-bc62-819046af9f09,2713,,,"[64.8, 74.1]",3900559,67,,,,,0.62604654,,Left Foot,,,"[71.3, 78.8]",,Ground Pass,,8.021222,,,,,Rémy Cabella,3420.0,,,,,,2,From Free Kick,Brice Dja Djédjé,7857.0,Right Back,134,Marseille,147,['26479d15-d5c5-4e75-8cd9-05e61a3da5eb'],52,,,,,,,,,,,,,,,,,Marseille,147,00:22:52.113,Pass,
,,,,,,,,,,,,,,,,,0.938581,,,,,,,,,,,,,,,,1895d69a-0de8-462e-b312-8dea748a1210,2718,,,"[76.4, 80.0]",3900559,67,,,,,-1.5707964,,,,,"[76.4, 72.4]",,Low Pass,,7.6,,,,,Mauricio Aníbal Isla Isla,18874.0,,,,,Throw-in,2,From Throw In,Brice Dja Djédjé,7857.0,Right Back,135,Marseille,147,['7d5dab38-2144-4e4a-ad72-1615ccb94f6e'],59,,,,,,,,,,,,,,,,,Marseille,147,00:22:59.418,Pass,
,,,,,,,,,,,,,,,,,0.695731,,,,,,,,,,,,,,,,2dea1cbe-075f-4fcc-b0b1-64da8e1c2d31,2721,,,"[79.4, 72.4]",3900559,68,,,,,0.031904064,,Right Foot,,,"[88.8, 72.7]",,Ground Pass,,9.404786,,,,,Rémy Cabella,3420.0,,,,,,2,From Throw In,Mauricio Aníbal Isla Isla,18874.0,Left Defensive Midfield,135,Marseille,147,['44804cf9-c03b-4fce-ada9-e14d48c0e182'],1,,,,,,,,,,,,,,,,,Marseille,147,00:23:01.366,Pass,
,,,,,,,,,,,,,,,,,0.984193,,,,,,,,,,,,,,,,6bc6d8b7-fd9d-4056-9175-04b172969c99,2727,,,"[38.6, 3.1]",3900559,68,,,,,0.5942137,,Right Foot,,,"[46.0, 8.1]",,Ground Pass,,8.930845,,,,,Mohamed Larbi,10616.0,,,,,Recovery,2,Regular Play,David Ducourtioux,401509.0,Left Midfield,136,Gazélec Ajaccio,160,['1bf029a6-492b-461e-9b82-ad2d6c3a49ab'],3,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:23:03.278,Pass,
,,,,,,,,,,,,,,,,,1.327961,,,,,,,,,,,,,,,,52a2209c-c540-444b-9f78-3a4a2561e85c,2730,,,"[46.0, 9.5]",3900559,68,,,,,1.6348796,,Right Foot,,,"[44.8, 28.2]",,Ground Pass,,18.738462,,,,,Amos Youga,7389.0,,,,,,2,Regular Play,Mohamed Larbi,10616.0,Center Attacking Midfield,136,Gazélec Ajaccio,160,['7b907f6c-419e-4575-a9d1-00543180b9d6'],4,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:23:04.809,Pass,
,,,,,,,,,,,,,,,,,1.862574,,,,,,,,,,,,,,,,1a73b35f-b43a-4e3c-ab2b-767f86f72fa8,2739,,,"[79.2, 31.6]",3900559,68,,,,,-1.0427219,,Left Foot,,,"[94.6, 5.2]",,Ground Pass,,30.563377,,,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,2,Regular Play,Benjamin Mendy,3261.0,Left Back,137,Marseille,147,['1d387d87-755f-4db1-b5b6-d0bcaa7dfe04'],14,,,,,,,,,,,,,,,,,Marseille,147,00:23:14.786,Pass,
,,,,,,,,,,,,,,,,,0.29179,,,,,,,,,,,,,,,,3172fc45-2e64-41ce-b85d-14da5205f8b1,2745,,,"[100.6, 12.0]",3900559,68,,,,,1.7342727,,Right Foot,,,"[99.0, 21.7]",,Ground Pass,,9.831073,,,Incomplete,,Mauricio Aníbal Isla Isla,18874.0,,,,,,2,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,137,Marseille,147,"['a5548064-0f03-49bb-8be9-b1456edd2891', 'ae4bc089-f3c5-41ec-a533-95f167c3e8ef']",19,,,,,,,,,,,,,,,,,Marseille,147,00:23:19.188,Pass,
,,,,,,,,,,,,,,,,,1.567923,,,,,,,,,,,,,,,,d25de946-be78-4c2d-9917-d0180c638c48,2750,,,"[38.9, 53.8]",3900559,68,,,,,-1.0813608,,Right Foot,,,"[49.5, 33.9]",,Ground Pass,,22.547062,,,,,Mohamed Larbi,10616.0,,,,,,2,Regular Play,John Tshibumbu,7721.0,Right Midfield,138,Gazélec Ajaccio,160,['fdd32b81-1bcb-45ea-8135-7fef3104953f'],22,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:23:22.118,Pass,
,,,,,,,,,,,,,,,,,1.917318,,,,,,,,,,,,,,,,194d3d43-bacd-4ad5-9419-d4c86218c008,2754,,,"[56.2, 41.8]",3900559,68,,,,,1.1991763,,Right Foot,,,"[69.1, 74.9]",,Ground Pass,,35.52492,,,,,John Tshibumbu,7721.0,,,,,,2,Regular Play,Mohamed Larbi,10616.0,Center Attacking Midfield,138,Gazélec Ajaccio,160,"['7b52f42a-1769-47a4-af16-2af2e3a47178', 'a3024060-29cb-4e56-85fa-ab86bec1e965']",25,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:23:25.861,Pass,True
,,,,,,,,,,,,,,,,,2.244097,,,,,,,,,,,,,,,,399d5899-1baa-47cb-a805-5fd24e81787a,2757,,,"[95.5, 55.8]",3900559,68,,,,,0.51636255,,Right Foot,,,"[111.0, 64.6]",,Ground Pass,,17.82386,,,,,Mohamed Larbi,10616.0,,,,,,2,Regular Play,John Tshibumbu,7721.0,Right Midfield,138,Gazélec Ajaccio,160,['de9aa4e2-9a63-4e9c-ab04-58363e11c082'],32,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:23:32.089,Pass,
,,,,,,,,,,,,,,,,,2.601693,,,,,,,,,,,,,,,,b834de96-aa25-4316-9fe8-91ce85ee433b,2761,,,"[98.1, 73.8]",3900559,68,,,,,-3.1165082,,Right Foot,,,"[70.2, 73.1]",,Ground Pass,,27.90878,,,,,Alexandre Coeff,7428.0,,,,,,2,Regular Play,Mohamed Larbi,10616.0,Center Attacking Midfield,138,Gazélec Ajaccio,160,['7a5b037c-7cc2-4432-bcac-436c0d01cd33'],37,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:23:37.750,Pass,
,,,,,,,,,,,,,,,,,2.668355,,,,,,,,,,,,,,,,bd6819f8-eb27-47cb-8d20-6766f493e1b8,2763,,,"[70.2, 73.1]",3900559,68,,,,,-1.4296501,,Right Foot,,,"[75.5, 35.8]",,Ground Pass,,37.67466,,,,,David Ducourtioux,401509.0,,,,,,2,Regular Play,Alexandre Coeff,7428.0,Right Back,138,Gazélec Ajaccio,160,['bf782977-19f1-423d-b180-5124c17098e2'],40,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:23:40.352,Pass,
,,,,,,,,,,,,,,,,,2.18668,,,,,,,,,,,,,,,,bc4aae61-88ec-48a2-bda3-32dd783c11ad,2765,,,"[75.5, 33.3]",3900559,68,,,,,-1.3330581,,Right Foot,,,"[82.6, 4.0]",,Ground Pass,,30.147968,,,,,Issiaga Sylla,4352.0,,,,,,2,Regular Play,David Ducourtioux,401509.0,Left Midfield,138,Gazélec Ajaccio,160,['1357a68b-bbfa-4908-86f6-b595b5f62aaf'],43,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:23:43.020,Pass,
,,,,,,,,,,,,,,,,,0.629529,,,,,,,,,,,,,,,,26b79f2d-998f-4709-8a10-108d57fd39b6,2768,,,"[95.5, 6.0]",3900559,68,,,,,1.7319872,,Left Foot,,,"[93.5, 18.3]",,Ground Pass,,12.461541,,,,,Jérôme Le Moigne,401507.0,,,,,,2,Regular Play,Issiaga Sylla,4352.0,Left Back,138,Gazélec Ajaccio,160,['1c533730-d8b4-4254-9ea1-79710ec62347'],47,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:23:47.966,Pass,
,,,,,,,,,,,,,,,,,2.439546,,,,,,,,,,,,,,,,e82aa01a-e264-4f92-a0af-36c0e2ef581b,2770,,,"[93.5, 18.3]",3900559,68,,,,,-0.21169232,,Right Foot,,,"[116.3, 13.4]",,Ground Pass,,23.320591,,,,,Issiaga Sylla,4352.0,,,,,,2,Regular Play,Jérôme Le Moigne,401507.0,Right Defensive Midfield,138,Gazélec Ajaccio,160,['a09c1415-8bc5-48e9-88b1-a5734cd13f1d'],48,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:23:48.596,Pass,
,,,,,,,,,,,,,,,,,0.717958,,,,,,,,,,,,,,,,4a223b7a-1ec9-4f58-bcde-3ca0a79eed5b,2772,,,"[116.3, 13.4]",3900559,68,,,,,1.6783608,,Left Foot,True,,"[114.0, 34.7]",,Ground Pass,,21.423819,,,Incomplete,,,,,,,,,2,Regular Play,Issiaga Sylla,4352.0,Left Back,138,Gazélec Ajaccio,160,['ff8f6387-6773-41f6-8c47-c3c883094171'],51,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:23:51.035,Pass,
,,,,,,,,,,,,,,,,,6.467434,,,,,,,,,,,,,,,,641cb49c-e570-435a-a8df-67055e1b085f,2778,,,"[7.9, 74.1]",3900559,68,,,,,0.030174566,,Left Foot,,,"[84.1, 76.4]",,High Pass,,76.2347,,,Incomplete,,,,,,,,,2,Regular Play,Rémy Cabella,3420.0,Right Wing,138,Gazélec Ajaccio,160,"['4d6f7e8b-2b73-4bcc-b8fe-dfe2c76710c9', 'bede544f-9a24-4f5a-9c12-a891213c52d8']",59,,,,,,,,,,,,,,,,,Marseille,147,00:23:59.838,Pass,True
,,,,,,,,,,,,,,,,,1.764176,,,,,,,,,,,,,,,,f252cd45-5154-407c-a216-98112aeb5904,2781,,,"[34.2, 12.1]",3900559,69,,,,,1.4691075,,Left Foot,,,"[37.7, 46.4]",,Ground Pass,,34.478107,,,,,Abdou Kader Mangane,2953.0,,,,,,2,Regular Play,Jérémie Bréchet,7603.0,Left Center Back,138,Gazélec Ajaccio,160,['c80965b4-caf2-4fbb-8b78-4e2a431a595d'],7,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:24:07.764,Pass,
,,,,,,,,,,,,,,,,,1.365794,,,,,,,,,,,,,,,,0421da61-1a22-4f30-891f-47507821cf21,2784,,,"[39.3, 46.4]",3900559,69,,,,,-1.1479424,,Right Foot,,,"[50.1, 22.4]",,Ground Pass,,26.318054,,,,,Jérôme Le Moigne,401507.0,,,,,,2,Regular Play,Abdou Kader Mangane,2953.0,Right Center Back,138,Gazélec Ajaccio,160,['d83736cf-d5df-433d-a6fb-a164e446af9e'],10,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:24:10.903,Pass,
,,,,,,,,,,,,,,,,,1.162179,,,,,,,,,,,,,,,,937a9039-5005-42ac-be15-eb01cc894a18,2787,,,"[53.3, 22.4]",3900559,69,,,,,0.09559812,,Right Foot,,,"[67.9, 23.8]",,Ground Pass,,14.666969,,,,,David Ducourtioux,401509.0,,,,,,2,Regular Play,Jérôme Le Moigne,401507.0,Right Defensive Midfield,138,Gazélec Ajaccio,160,['28d99382-9ffc-4065-8a69-30de250f97e5'],13,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:24:13.381,Pass,
,,,,,,,,,,,,,,,,,2.087111,,,,,,,,,,,,,,,,c27169e6-dce8-41cc-9ed1-54060e5bd594,2790,,,"[68.8, 30.7]",3900559,69,,,,,1.4060025,,Right Foot,,,"[76.4, 76.4]",,High Pass,,46.327637,,,,,Alexandre Coeff,7428.0,,True,,,,2,Regular Play,David Ducourtioux,401509.0,Left Midfield,138,Gazélec Ajaccio,160,['a3692cd9-a52e-4416-8ee9-567c3ec57260'],17,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:24:17.552,Pass,
,,,,,,,,,,,,,,,,,2.578823,,,,,,,,,,,,,,,,fedf0efb-d55c-4f41-8583-e4e095cae1bb,2792,,,"[76.2, 76.4]",3900559,69,,,,,-2.179706,,Head,,,"[63.3, 57.9]",,High Pass,,22.553492,,,,,Amos Youga,7389.0,,,,,,2,Regular Play,Alexandre Coeff,7428.0,Right Back,138,Gazélec Ajaccio,160,['c7eea030-2b12-42dd-a232-70f8f15a0d8c'],19,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:24:19.639,Pass,
,,,,,,,,,,,,,,,,,1.243367,,,,,,,,,,,,,,,,d93e0eca-2c52-4890-9151-454691de2433,2795,,,"[63.0, 58.8]",3900559,69,,,,,-0.9456878,,Right Foot,,,"[70.0, 49.1]",,Ground Pass,,11.962023,,,,,David Ducourtioux,401509.0,,,,,,2,Regular Play,Amos Youga,7389.0,Left Defensive Midfield,138,Gazélec Ajaccio,160,['8fb218ad-9974-4093-a879-84e6a622e690'],23,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:24:23.280,Pass,
,,,,,,,,,,,,,,,,,1.709816,,,,,,,,,,,,,,,,2fbaf5fc-f9f3-4c12-bd30-4c859ad1c1df,2798,,,"[70.0, 48.7]",3900559,69,,,,,1.8530538,,Right Foot,,,"[64.2, 68.7]",,Ground Pass,,20.824024,,,,,Amos Youga,7389.0,,,,,,2,Regular Play,David Ducourtioux,401509.0,Left Midfield,138,Gazélec Ajaccio,160,['5d443307-de9f-4f96-b55c-0790c05e5b93'],24,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:24:24.563,Pass,
,,,,,,,,,,,,,,,,,0.77857,,,,,,,,,,,,,,,,bc2a6d5f-0245-40a8-85e6-ef5a2efde661,2802,,,"[71.4, 72.9]",3900559,69,,,,,-0.7578822,,Right Foot,,,"[82.6, 62.3]",,Ground Pass,,15.420765,,,Incomplete,,John Tshibumbu,7721.0,,,,,,2,Regular Play,Amos Youga,7389.0,Left Defensive Midfield,138,Gazélec Ajaccio,160,"['9ac0b347-57ee-4049-998b-eef2347d066f', 'b9c36ab1-1d5e-40e7-99a3-16c32aa872c8', 'c00b7809-1c68-4b74-81eb-f8a9cd7c2eca']",27,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:24:27.119,Pass,True
,,,,,,,,,,,,,,,,,1.75955,,,,,,,,,,,,,,,,8b0efeb6-57e0-455e-b06c-71c3b8027b68,2810,,,"[67.7, 54.4]",3900559,69,,,,,-2.0590136,,Right Foot,,,"[56.6, 33.5]",,Ground Pass,,23.664742,,,,,Jérémie Bréchet,7603.0,,,,,,2,Regular Play,Jérôme Le Moigne,401507.0,Right Defensive Midfield,138,Gazélec Ajaccio,160,['b5f8ef02-c8c8-4612-b505-50a1bc4a9dac'],35,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:24:35.066,Pass,
,,,,,,,,,,,,,,,,,1.067526,,,,,,,,,,,,,,,,400b809d-a695-46b7-ac19-7c117f5fa170,2813,,,"[61.5, 31.8]",3900559,69,,,,,-0.35470566,,Left Foot,,,"[75.0, 26.8]",,Ground Pass,,14.39618,,,,,Mohamed Larbi,10616.0,,,,,,2,Regular Play,Jérémie Bréchet,7603.0,Left Center Back,138,Gazélec Ajaccio,160,['dbebdcc1-8c40-4926-a471-29104ae23c12'],37,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:24:37.737,Pass,
,,,,,,,,,,,,,,,,,1.632387,,,,,,,,,,,,,,,,c19f7158-9e8e-414a-81b7-7a53b20f1be0,2816,,,"[80.3, 28.2]",3900559,69,,,,,1.7463114,,Right Foot,,,"[76.7, 48.5]",,Ground Pass,,20.616741,,,,,David Ducourtioux,401509.0,,,,,,2,Regular Play,Mohamed Larbi,10616.0,Center Attacking Midfield,138,Gazélec Ajaccio,160,['221d622e-3dca-4b47-9f8e-bcc59341dd71'],42,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:24:42.949,Pass,
,,,,,,,,,,,,,,,,,0.920422,,,,,,,,,,,,,,,,5f9f59f0-b8cc-4a26-bb2c-01b1cf93ee5d,2820,,,"[85.9, 66.0]",3900559,69,,,,,1.4819221,,Right Foot,,,"[86.8, 76.1]",,Ground Pass,,10.140019,,,,,Alexandre Coeff,7428.0,,,,,,2,Regular Play,David Ducourtioux,401509.0,Left Midfield,138,Gazélec Ajaccio,160,"['772f50d6-be0c-48f1-b3a1-4655a1539e31', 'a21fbffa-649e-4fe7-a862-32c20de4dd18']",49,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:24:49.552,Pass,True
,,,,,,,,,,,,,,,,,1.662985,,,,,,,,,,,,,,,,f73a689f-8a0e-47dc-96d5-f81f1592dc8c,2822,,,"[86.8, 76.4]",3900559,69,,,,,-2.7899365,,Left Foot,,,"[72.9, 71.3]",,Ground Pass,,14.80608,,,,,Amos Youga,7389.0,,,,,,2,Regular Play,Alexandre Coeff,7428.0,Right Back,138,Gazélec Ajaccio,160,['37fdc3ec-7216-4c32-86ca-73ad1bee1278'],50,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:24:50.472,Pass,
,,,,,,,,,,,,,,,,,1.566359,,,,,,,,,,,,,,,,39e602c4-88b2-4f76-8e50-94f3d771e3f9,2825,,,"[67.7, 66.9]",3900559,69,,,,,-2.2555585,,Left Foot,,,"[53.9, 50.0]",,Ground Pass,,21.81857,,,,,Abdou Kader Mangane,2953.0,,,,,,2,Regular Play,Amos Youga,7389.0,Left Defensive Midfield,138,Gazélec Ajaccio,160,['da7efa4b-a00e-48ce-9116-9fbf41366530'],53,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:24:53.351,Pass,
,,,,,,,,,,,,,,,,,1.613875,,,,,,,,,,,,,,,,52a8e843-0215-4fb8-809c-58d96ea821b0,2829,,,"[47.7, 52.6]",3900559,69,,,,,-2.7119555,,Left Foot,,,"[20.2, 40.0]",,Ground Pass,,30.249132,,,,,Clément Maury,401508.0,,,,,,2,Regular Play,Abdou Kader Mangane,2953.0,Right Center Back,138,Gazélec Ajaccio,160,"['1dce6717-48dc-445b-b7a3-4a87f4ad19a1', '4565d491-39f9-4e12-8639-2be67eb86483']",56,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:24:56.689,Pass,True
,,,,,,,,,,,,,,,,,3.399293,,,,,,,,,,,,,,,,d03ec10e-8830-4893-a054-c735eac32de0,2832,,,"[23.4, 29.5]",3900559,70,,,,,-0.51789296,,Left Foot,,,"[75.0, 0.1]",,High Pass,,59.38788,,,Out,,Issiaga Sylla,4352.0,,,,,,2,Regular Play,Clément Maury,401508.0,Goalkeeper,138,Gazélec Ajaccio,160,['c4865d8d-42b6-4e8d-a215-60781d642ade'],1,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:25:01.000,Pass,
,,,,,,,,,,,,,,,,,0.941217,,,,,,,,,,,,,,,,3a088f21-68de-4061-a7e1-fdd46fb54a2f,2834,,,"[41.9, 80.0]",3900559,70,,,,,-0.12970254,,,,,"[60.3, 77.6]",,High Pass,,18.555862,,,Incomplete,,Rémy Cabella,3420.0,,,,,Throw-in,2,From Throw In,Brice Dja Djédjé,7857.0,Right Back,139,Marseille,147,"['7c446bd1-571b-4def-aea9-0b91946996ba', 'e52c0b4c-0b8f-4a8a-8e24-0da5a507a5ef']",8,,,,,,,,,,,,,,,,,Marseille,147,00:25:08.037,Pass,
,,,,,,,,,,,,,,,,,1.008034,,,,,,,,,,,,,,,,3fce8a36-1e9e-4165-a9ff-97ca855028c4,2837,,,"[60.3, 22.2]",3900559,70,,,,,0.5748886,,Head,,,"[67.4, 26.8]",,High Pass,,8.459906,,,Incomplete,,Mohamed Larbi,10616.0,,,,,Recovery,2,From Throw In,Jérôme Le Moigne,401507.0,Right Defensive Midfield,139,Marseille,147,"['10b1d604-8ec2-45b4-828f-aa85aa3a8a91', 'f0a6d454-5cfe-41d9-b054-9c44ec189b26']",12,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:25:12.666,Pass,
,,,,,,,,,,,,,,,,,2.615438,,,,,,,,,,,,,,,,10b1d604-8ec2-45b4-828f-aa85aa3a8a91,2839,,,"[52.7, 53.3]",3900559,70,,,,,-2.8115778,,Right Foot,,,"[34.6, 47.1]",,Low Pass,,19.132433,,,,,Benjamin Mendy,3261.0,,,,,Interception,2,From Throw In,Lassana Diarra,3181.0,Right Defensive Midfield,139,Marseille,147,"['3fce8a36-1e9e-4165-a9ff-97ca855028c4', '6561bb82-42dd-4b96-9649-67451255e0c8']",13,,,,,,,,,,,,,,,,,Marseille,147,00:25:13.674,Pass,
,,,,,,,,,,,,,,,,,1.21114,,,,,,,,,,,,,,,,81223f0e-4212-4296-a65e-f196f3aff605,2843,,,"[31.7, 31.0]",3900559,70,,,,,0.848605,,Left Foot,,,"[42.8, 43.6]",,Ground Pass,,16.791962,,,,,Mauricio Aníbal Isla Isla,18874.0,,,,,,2,From Throw In,Benjamin Mendy,3261.0,Left Back,139,Marseille,147,['720fc920-d631-4bb4-b929-37bd675f11ce'],19,,,,,,,,,,,,,,,,,Marseille,147,00:25:19.432,Pass,
,,,,,,,,,,,,,,,,,0.856649,,,,,,,,,,,,,,,,b8b24a35-b31d-4c1b-bfe9-dd3c7b6a7467,2847,,,"[65.3, 45.0]",3900559,70,,,,,0.088007376,,Right Foot,,,"[78.9, 46.2]",,Ground Pass,,13.652839,,,,,Michy Batshuayi Tunga,3457.0,,,,,,2,From Throw In,Mauricio Aníbal Isla Isla,18874.0,Left Defensive Midfield,139,Marseille,147,"['23f491c3-55df-4a95-84ac-0fb4d1b82306', '7f635e60-f57d-430b-b7c1-7b81f62dbf00']",25,,,,,,,,,,,,,,,,,Marseille,147,00:25:25.153,Pass,True
,,,,,,,,,,,,,,,,,1.396625,,,,,,,,,,,,,,,,cb36f297-4d86-46b9-bbfe-0add0e5b7884,2850,,,"[79.7, 47.4]",3900559,70,,,,,0.98652506,,Right Foot,,,"[83.8, 53.6]",,Ground Pass,,7.4330344,,,Incomplete,,Mauricio Aníbal Isla Isla,18874.0,,,,,,2,From Throw In,Michy Batshuayi Tunga,3457.0,Center Forward,139,Marseille,147,"['585bb264-def1-454a-8d68-159c46535138', 'f76c401b-e0dd-4f9b-affc-0e820e8b4703']",27,,,,,,,,,,,,,,,,,Marseille,147,00:25:27.099,Pass,
,,,,,,,,,,,,,,,,,1.651166,,,,,,,,,,,,,,,,6f9a3b74-5cbe-4918-88f7-3f3bc35629ff,2854,,,"[76.2, 54.2]",3900559,70,,,,,1.7251151,,Right Foot,,,"[74.8, 63.2]",,Ground Pass,,9.108238,,,,,Brice Dja Djédjé,7857.0,,,,,Recovery,2,From Throw In,Michy Batshuayi Tunga,3457.0,Center Forward,139,Marseille,147,"['3ff17170-9079-41f6-a7fc-e4863efc3008', '62f0aeb7-50ab-4127-bd59-6fb43bca18d0']",30,,,,,,,,,,,,,,,,,Marseille,147,00:25:30.667,Pass,True
