50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.095092,,,,,,,,,,,,03311fb0-acd3-4cc5-a524-63272fc93e73,1717,,"[23.9, 45.8]",3901242,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Romain Thomas,3549.0,Left Center Back,101,Marseille,147,"['79a98c2a-31b7-4526-8410-eac6e452cc32', '7ed7d46a-60bf-467a-90c6-b1f6aa203787']",35,,,,,,,,,,,,,,,,,Angers,145,00:45:35.645,Pressure,
,,,,,,,,,,,,,,,,,,1.46392,,,,,,,,,,,,348c0200-b68b-4e1b-a994-b2e4fe73c909,1739,,"[63.5, 9.4]",3901242,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gilles Sunu,3111.0,Left Wing,103,Marseille,147,"['461e22ee-be40-4fc7-9809-ffab2def5d12', 'f93f5902-78b0-479a-9e7c-3964444c051b']",7,,,,,,,,,,,,,,,,,Angers,145,00:00:07.697,Pressure,
,,,,,,,,,,,,,,,,,,1.101995,,,,,,,,,,,,4c7a0a8c-133b-49f3-9ba0-9d6111ed5348,1753,,"[32.1, 7.3]",3901242,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gilles Sunu,3111.0,Left Wing,104,Marseille,147,['877d8551-b07d-46be-91b3-3d3740bb15b1'],30,,,,,,,,,,,,,,,,,Angers,145,00:00:30.285,Pressure,
,,,,,,,,,,,,,,,,,,0.739798,,,,,,,,,,,,4d349cb3-81d0-46fc-9d56-bfca8fb4d12f,1757,,"[33.3, 10.2]",3901242,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Grégory Bourillon,7230.0,Center Defensive Midfield,104,Marseille,147,['f1aa4079-9cab-438b-bb55-65f4aaf1a6b1'],31,,,,,,,,,,,,,,,,,Angers,145,00:00:31.987,Pressure,
,,,,,,,,,,,,,,,,,,0.593401,,,,,,,,,,,,2c74e335-c969-4b6a-b9db-e928fc978677,1768,,"[48.2, 9.4]",3901242,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Lamine Yattara,7337.0,Center Forward,105,Angers,145,"['49dc77d1-c9f8-416e-bac5-9b749ab69a49', 'ef245cb2-2538-4387-b133-ad1bdfa10391']",36,,,,,,,,,,,,,,,,,Angers,145,00:00:36.448,Pressure,
,,,,,,,,,,,,,,,,,,0.319999,,,,,,,,,,,,b734bb72-6d00-47c7-b777-b688f3ae228b,1774,,"[76.9, 73.7]",3901242,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Thauvin,3254.0,Right Midfield,105,Angers,145,['e0982674-4462-44e8-bdb8-dd0e9b7439a4'],38,,,,,,,,,,,,,,,,,Marseille,147,00:00:38.480,Pressure,
,,,,,,,,,,,,,,,,,,0.759994,,,,,,,,,,,,b8e33850-827d-461f-bd58-83c8c61f5b67,1775,,"[72.5, 71.7]",3901242,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Manquillo Gaitán,3075.0,Right Back,105,Angers,145,,38,,,,,,,,,,,,,,,,,Marseille,147,00:00:38.800,Pressure,
,,,,,,,,,,,,,,,,,,0.663359,,,,,,,,,,,,878505c1-fade-47e0-bfbc-297cb31fd654,1779,,"[30.4, 13.8]",3901242,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Romain Thomas,3549.0,Left Center Back,106,Marseille,147,"['d65c3448-e90c-4abd-a4cb-afc1c729a389', 'fcfde831-7d11-49fd-af8e-0d0d7c0f48fc']",1,,,,,,,,,,,,,,,,,Angers,145,00:01:01.894,Pressure,
,,,,,,,,,,,,,,,,,,2.364674,,,,,,,,,,,,4a545251-d870-46df-a140-b64d28d0e326,1786,,"[25.7, 8.7]",3901242,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arnold Bouka Moutou,4906.0,Left Back,106,Marseille,147,"['9bf846db-fca3-4ede-841d-8acd27446458', 'bd453746-5916-4b39-b4c7-abf8916ddd88', 'd0b186bc-0567-42e7-9dd9-3478d62b05bc']",4,,,,,,,,,,,,,,,,,Angers,145,00:01:04.236,Pressure,
,,,,,,,,,,,,,,,,,,0.584303,,,,,,,,,,,,ab91d8de-d49b-4b5a-b0f1-546ee3136856,1790,,"[106.3, 76.2]",3901242,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Manquillo Gaitán,3075.0,Right Back,106,Marseille,147,,7,,,,,,,,,,,,,,,,,Marseille,147,00:01:07.499,Pressure,
,,,,,,,,,,,,,,,,,,1.028477,,,,,,,,,,,,fbc948e7-3391-4eb9-b18b-f603e7703fd2,1807,,"[92.5, 74.9]",3901242,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Billy Ketkeophomphone,4441.0,Right Wing,108,Angers,145,"['45cd65b6-3972-4add-8d43-ffea6af4a800', 'bf015597-cca6-41ad-926b-ab640129012f']",52,,,,,,,,,,,,,,,,,Angers,145,00:01:52.030,Pressure,
,,,,,,,,,,,,,,,,,,1.396739,,,,,,,,,,,,3b538f23-b8c1-4db0-93a9-0f80a9e5a6af,1821,,"[107.7, 70.7]",3901242,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Billy Ketkeophomphone,4441.0,Right Wing,109,Marseille,147,['d2cf1ff1-86c5-41e4-beae-994173be6393'],16,,,,,,,,,,,,,,,,,Angers,145,00:02:16.783,Pressure,
,,,,,,,,,,,,,,,,,,1.327934,,,,,,,,,,,,5dffb74c-2782-4a04-9c66-563e0be211ef,1834,,"[79.7, 59.1]",3901242,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Mangani,3185.0,Left Center Midfield,110,Marseille,147,['c4211282-4986-46c5-a109-5d4b594367fc'],33,,,,,,,,,,,,,,,,,Angers,145,00:02:33.938,Pressure,
,,,,,,,,,,,,,,,,,,2.646078,,,,,,,,,,,,0519e02b-1ba9-4299-b3a8-6522480bc0e2,1835,,"[72.4, 57.3]",3901242,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cheikh N''Doye,5676.0,Right Center Midfield,110,Marseille,147,"['af5c49c7-aee8-4a55-94f4-6729c294ede4', 'e2afa3c1-7f01-49d8-ac66-7727c457509c']",35,,,,,,,,,,,,,,,,,Angers,145,00:02:35.617,Pressure,
,,,,,,,,,,,,,,,,,,0.715396,,,,,,,,,,,,1f5f33d7-f8f1-49d8-ac48-4902962fd531,1842,,"[12.3, 25.1]",3901242,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arnold Bouka Moutou,4906.0,Left Back,110,Marseille,147,['61ef9adb-3865-4136-9643-154c121ae06c'],43,,,,,,,,,,,,,,,,,Angers,145,00:02:43.764,Pressure,
,,,,,,,,,,,,,,,,,,0.585907,,,,,,,,,,,,e2b40a74-eceb-4293-b711-7cfa7032c660,1845,,"[27.2, 34.8]",3901242,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Mangani,3185.0,Left Center Midfield,110,Marseille,147,,45,,,,,,,,,,,,,,,,,Angers,145,00:02:45.704,Pressure,
,,,,,,,,,,,,,,,,,,0.585659,,,,,,,,,,,,42b96adb-63f7-42b2-b88d-d693b7fa7b08,1849,,"[24.3, 45.0]",3901242,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Grégory Bourillon,7230.0,Center Defensive Midfield,110,Marseille,147,"['846c5a10-cb22-43b9-8792-4816ca8f5029', 'b2d4fe6a-a54d-4e78-9643-59a51aa6dbed']",47,,,,,,,,,,,,,,,,,Angers,145,00:02:47.450,Pressure,
,,,,,,,,,,,,,,,,,,0.359998,,,,,,,,,,,,8700f39d-fcdd-4c83-9ea4-019a70c6dd3d,1871,,"[48.4, 21.8]",3901242,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,André-Frank Zambo Anguissa,3141.0,Left Defensive Midfield,111,Angers,145,"['8f7b6e69-0f63-410c-93ae-f02a3ba9e3d4', '96aa1a24-363f-47b5-8a39-99a349850f56']",31,,,,,,,,,,,,,,,,,Marseille,147,00:03:31.109,Pressure,
,,,,,,,,,,,,,,,,,,0.279998,,,,,,,,,,,,35ac9798-7d4a-435b-b4bb-5b58ce22b8b5,1876,,"[41.0, 16.9]",3901242,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Fletcher,9554.0,Right Center Forward,112,Angers,145,"['3ef84e6a-ab9f-4822-9d03-a960d8c8150b', '4aea3f57-67b5-40ea-b5da-d6dff79ec01c']",42,,,,,,,,,,,,,,,,,Marseille,147,00:03:42.186,Pressure,
,,,,,,,,,,,,,,,,,,2.239979,,,,,,,,,,,,d4b76a79-0406-42dd-8902-926702bc4a89,1879,,"[39.3, 4.6]",3901242,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Fletcher,9554.0,Right Center Forward,112,Angers,145,"['48b1eda4-0c51-4ba0-a3cf-b41f8d64510b', '6d518171-d689-4e6b-8703-66d9aa5e9876']",42,,,,,,,,,,,,,,,,,Marseille,147,00:03:42.826,Pressure,
,,,,,,,,,,,,,,,,,,0.482137,,,,,,,,,,,,18811b4e-d6d9-4995-b414-22279fe3db23,1884,,"[87.7, 70.6]",3901242,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yoann Andreu,3203.0,Right Back,112,Angers,145,['8b0d1aee-97ba-4c14-ae2b-e390849ba722'],46,,,,,,,,,,,,,,,,,Angers,145,00:03:46.185,Pressure,
,,,,,,,,,,,,,,,,,,1.051243,,,,,,,,,,,,8717f3ef-9c86-4787-9bda-59996d248d57,1886,,"[34.7, 33.6]",3901242,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abdelaziz Barrada,23933.0,Right Defensive Midfield,112,Angers,145,['8527ea4e-dc87-4c01-8e7a-fcf11fc76fe6'],48,,,,,,,,,,,,,,,,,Marseille,147,00:03:48.336,Pressure,
,,,,,,,,,,,,,,,,,,1.199996,,,,,,,,,,,,8b01ebab-12e1-4a67-9ee1-5f4667319f86,1893,,"[42.3, 68.2]",3901242,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Florian Thauvin,3254.0,Right Midfield,112,Angers,145,"['d6eba90f-ddfc-42e7-bb92-4e34712bad13', 'de2d7e6d-5c0b-4f41-9178-f4c0b011daf1']",55,,,,,,,,,,,,,,,,,Marseille,147,00:03:55.905,Pressure,
,,,,,,,,,,,,,,,,,,0.799993,,,,,,,,,,,,9b2e575c-0ab0-47d0-a207-8ee60b9b65f9,1903,,"[36.5, 16.6]",3901242,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Romain Alessandrini,15296.0,Left Midfield,112,Angers,145,"['2a9d5427-f982-479d-96a4-832304d4b88d', 'e9187b6b-54e9-44f5-b257-b9edf5c5a9c2']",6,,,,,,,,,,,,,,,,,Marseille,147,00:04:06.745,Pressure,
,,,,,,,,,,,,,,,,,,1.44,,,,,,,,,,,,54789dde-995c-4bfc-9841-cea3bd3861f8,1927,,"[46.4, 32.8]",3901242,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Karim Rekik,8572.0,Left Center Back,112,Angers,145,"['06402237-0160-4f56-a24a-b283fb27c5ee', '35b408c4-e456-4d97-8d97-b9a3730715ea', 'f80bb1d8-78f0-4d22-9afc-459f754b3b78']",31,,,,,,,,,,,,,,,,,Marseille,147,00:04:31.345,Pressure,
,,,,,,,,,,,,,,,,,,3.585647,,,,,,,,,,,,c85cffa2-8f2b-4abd-b4d4-5060b887c2d5,1934,,"[42.7, 21.6]",3901242,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benjamin Mendy,3261.0,Left Back,112,Angers,145,"['86168d59-fc4f-4e73-93e6-53fc21fa27b0', '8a923352-d2b9-4447-8c93-8b5e86906442']",36,,,,,,,,,,,,,,,,,Marseille,147,00:04:36.825,Pressure,
,,,,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,2ef23ee9-c253-413d-9bd6-1da12cc966e5,1940,,"[50.5, 28.5]",3901242,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michy Batshuayi Tunga,3457.0,Left Center Forward,112,Angers,145,"['49dd2037-2cea-49a6-87d5-ba78226964f8', 'b3148e55-3649-47e6-9187-455dd6575d46']",43,,,,,,,,,,,,,,,,,Marseille,147,00:04:43.185,Pressure,
,,,,,,,,,,,,,,,,,,0.76,,,,,,,,,,,,baadd671-d56f-4320-811b-581efb9ce176,1956,,"[24.0, 43.4]",3901242,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Karim Rekik,8572.0,Left Center Back,112,Angers,145,['febd085b-fdde-49f9-8d9d-45ffcc5df516'],57,,,,,,,,,,,,,,,,,Marseille,147,00:04:57.545,Pressure,
,,,,,,,,,,,True,,,,,,,0.989622,,,,,,,,,,,,a7857889-465d-455d-a8b7-d13b93072f3e,1970,,"[59.1, 46.4]",3901242,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André-Frank Zambo Anguissa,3141.0,Left Defensive Midfield,114,Angers,145,"['0f232ff9-8f45-4487-8969-3aeff8ab7dc9', '2e70a978-330e-4ee2-8774-c3cc00fee868', 'e7ba322a-e0ba-4178-b1bb-017cdb661362']",33,,,,,,,,,,,,,,,,,Marseille,147,00:05:33.650,Pressure,
,,,,,,,,,,,True,,,,,,,0.44,,,,,,,,,,,,f95d048e-1f67-4d21-bebe-a80b8e6fe36a,1974,,"[59.1, 43.4]",3901242,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André-Frank Zambo Anguissa,3141.0,Left Defensive Midfield,114,Angers,145,"['82ec711d-eec9-4d3a-bb92-5a3ac92036b7', 'b33e21d8-9a3a-4e10-8a15-c75edbb6c79e']",35,,,,,,,,,,,,,,,,,Marseille,147,00:05:35.472,Pressure,
,,,,,,,,,,,,,,,,,,0.457214,,,,,,,,,,,,b8c72f0f-594d-42a7-9359-0faa5727f142,1983,,"[86.4, 28.6]",3901242,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gilles Sunu,3111.0,Left Wing,115,Angers,145,['41332122-9844-4712-a58e-29fee4aa99de'],30,,,,,,,,,,,,,,,,,Angers,145,00:07:30.719,Pressure,
,,,,,,,,,,,True,,,,,,,1.170333,,,,,,,,,,,,2f13ae1a-b890-4af3-a58f-fee381ff8ea2,2001,,"[105.4, 26.5]",3901242,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Lamine Yattara,7337.0,Center Forward,118,Marseille,147,['d10eb48e-1e94-490f-81ca-86aeed2f34ec'],15,,,,,,,,,,,,,,,,,Angers,145,00:08:15.554,Pressure,
,,,,,,,,,,,,,,,,,,0.458797,,,,,,,,,,,,23d8e3e9-2f61-47f4-b02a-0d50451c8a2b,2025,,"[56.7, 15.5]",3901242,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Thomas,3549.0,Left Center Back,118,Marseille,147,"['98656200-79e3-48ff-93e0-14ca34d00088', '9f649c4c-fd53-47e4-950c-08757f1c0559', 'be24d408-48f7-4ac5-828f-52d20c702d44']",37,,,,,,,,,,,,,,,,,Angers,145,00:08:37.410,Pressure,
,,,,,,,,,,,,,,,,,,2.743038,,,,,,,,,,,,8a9c8d17-3896-437a-957c-e2175036d219,2031,,"[62.5, 36.5]",3901242,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Billy Ketkeophomphone,4441.0,Right Wing,118,Marseille,147,"['3222be5b-7084-427b-b3c4-6ec96638ba06', 'c1da8ba5-cc1c-45fd-8eef-f2eb017848bc', 'f43c9741-b2ce-4e89-8b80-0f70136c3140']",39,,,,,,,,,,,,,,,,,Angers,145,00:08:39.828,Pressure,
,,,,,,,,,,,,,,,,,,0.589381,,,,,,,,,,,,44499430-94b6-451c-a487-63741be0c5b6,2039,,"[9.4, 44.5]",3901242,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Thomas,3549.0,Left Center Back,118,Marseille,147,"['05c8b8a9-1421-49e8-8775-022ec586a947', '0b02a037-2c23-461b-961d-dad305f4ee49']",52,,,,,,,,,,,,,,,,,Angers,145,00:08:52.191,Pressure,
,,,,,,,,,,,,,,,,,,0.719643,,,,,,,,,,,,3a0ca174-1dc9-4f49-8a4b-7965348026a9,2076,,"[13.1, 67.5]",3901242,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Romain Saïss,5219.0,Right Center Back,122,Marseille,147,['08f7916b-2e29-4f09-9e5f-085fc9fc7440'],41,,,,,,,,,,,,,,,,,Angers,145,00:09:41.003,Pressure,
,,,,,,,,,,,,,,,,,,1.409796,,,,,,,,,,,,22a9fb35-21e4-4f98-af78-3db51ba15c13,2092,,"[63.8, 67.1]",3901242,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheikh N''Doye,5676.0,Right Center Midfield,123,Angers,145,,56,,,,,,,,,,,,,,,,,Angers,145,00:09:56.344,Pressure,
,,,,,,,,,,,,,,,,,,0.846391,,,,,,,,,,,,e04d3146-27a8-4c83-94b2-62340f45e829,2104,,"[73.0, 58.5]",3901242,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheikh N''Doye,5676.0,Right Center Midfield,124,Marseille,147,['d3c2f06e-29b4-4a48-9498-e978dddb6698'],6,,,,,,,,,,,,,,,,,Angers,145,00:10:06.196,Pressure,
,,,,,,,,,,,,,,,,,,0.792015,,,,,,,,,,,,4f8277d9-1dd3-4d2d-b6a0-c4449fee2931,2106,,"[49.5, 55.7]",3901242,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Saïss,5219.0,Right Center Back,124,Marseille,147,"['0b2a8f4c-d8b2-4bf4-822e-c84a331bb71f', '56b67ae2-beb8-4759-afe0-773fb4c6e421', '7dc64617-a183-462c-836f-dad6acc61845']",7,,,,,,,,,,,,,,,,,Angers,145,00:10:07.732,Pressure,
,,,,,,,,,,,,,,,,,,2.661979,,,,,,,,,,,,e1891e58-1609-40b1-8ea9-40819ae95110,2140,,"[59.4, 20.1]",3901242,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Lamine Yattara,7337.0,Center Forward,126,Angers,145,"['41335e38-87b5-4c00-a5c0-a54b61763a9e', '744dd75d-0de8-4824-854a-4859225a2bca']",34,,,,,,,,,,,,,,,,,Angers,145,00:11:34.001,Pressure,
,,,,,,,,,,,True,,,,,,,0.579122,,,,,,,,,,,,bee63844-c11a-4385-867b-c486810cc865,2144,,"[58.7, 17.5]",3901242,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Lamine Yattara,7337.0,Center Forward,127,Marseille,147,,38,,,,,,,,,,,,,,,,,Angers,145,00:11:38.147,Pressure,
,,,,,,,,,,,,,,,,,,1.22478,,,,,,,,,,,,87833a03-7eb8-4fb6-a262-78895b0686b7,2157,,"[23.1, 34.8]",3901242,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Thomas,3549.0,Left Center Back,127,Marseille,147,"['92a0554a-776c-4fd2-8e0e-2d42b11e6c98', '9812fed1-6e6a-4877-8a4a-c2074ea68609']",47,,,,,,,,,,,,,,,,,Angers,145,00:11:47.316,Pressure,
,,,,,,,,,,,,,,,,,,0.578488,,,,,,,,,,,,dbf160fd-06f9-437a-b7a5-925e9594c72e,2160,,"[27.2, 42.9]",3901242,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheikh N''Doye,5676.0,Right Center Midfield,127,Marseille,147,"['92a0554a-776c-4fd2-8e0e-2d42b11e6c98', 'f86a5713-a923-49bd-9f45-dfbca9cdeb8f']",48,,,,,,,,,,,,,,,,,Angers,145,00:11:48.161,Pressure,
,,,,,,,,,,,,,,,,,,0.714253,,,,,,,,,,,,229f5e30-c953-4c59-abde-f3de6585c168,2184,,"[23.6, 37.4]",3901242,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arnold Bouka Moutou,4906.0,Left Back,130,Marseille,147,"['56813f0e-ba6e-4569-9d91-e5cccf4c5e87', '88eabe8f-7d25-4e21-88c8-e046d0b0bd1c']",56,,,,,,,,,,,,,,,,,Angers,145,00:12:56.260,Pressure,
,,,,,,,,,,,,,,,,,,1.101956,,,,,,,,,,,,4502a3fb-8186-4e42-9053-3c7cad928edf,2203,,"[108.8, 29.2]",3901242,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gilles Sunu,3111.0,Left Wing,131,Marseille,147,"['4898399f-a041-417b-877f-c18265ceedb0', '791ed9fb-d9bd-4be0-8e6c-9bb21c1930b6']",38,,,,,,,,,,,,,,,,,Angers,145,00:13:38.049,Pressure,
,,,,,,,,,,,,,,,,,,0.639996,,,,,,,,,,,,3dab8503-1d89-45cd-856c-2500cc6bbf1a,2231,,"[42.3, 32.3]",3901242,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Romain Alessandrini,15296.0,Left Midfield,132,Angers,145,"['1538ef0a-8b35-4995-8780-c5f38777573c', '1d58d55a-75cb-42fa-9d18-0155d9dc90a5']",7,,,,,,,,,,,,,,,,,Marseille,147,00:14:07.390,Pressure,
,,,,,,,,,,,,,,,,,,1.703656,,,,,,,,,,,,0f1e604f-9e48-4139-af06-8fa4bdf5e0f9,2244,,"[110.2, 41.7]",3901242,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Lamine Yattara,7337.0,Center Forward,133,Marseille,147,"['66584fc0-d74b-4e5a-a3e0-da03e9f46ba5', 'ece9731a-a7f5-43b3-a41b-0182206fe80d']",23,,,,,,,,,,,,,,,,,Angers,145,00:14:23.961,Pressure,
,,,,,,,,,,,,,,,,,,0.759995,,,,,,,,,,,,a3e5d1f7-aae7-44bc-93c4-28faa046b866,2271,,"[40.2, 48.9]",3901242,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André-Frank Zambo Anguissa,3141.0,Left Defensive Midfield,134,Angers,145,"['17d1702d-0d34-4e1f-917b-dfe7e6e4d97a', 'fd8c32f4-8ae8-4c85-8dcc-28443ad133c0']",54,,,,,,,,,,,,,,,,,Marseille,147,00:14:54.336,Pressure,
,,,,,,,,,,,,,,,,,,0.719995,,,,,,,,,,,,bfe5a46b-b833-4a0b-8f96-270e9bb90f36,2275,,"[33.5, 50.5]",3901242,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André-Frank Zambo Anguissa,3141.0,Left Defensive Midfield,134,Angers,145,['80b620dd-d3e2-48f4-9d43-7315bea1d7cb'],57,,,,,,,,,,,,,,,,,Marseille,147,00:14:57.176,Pressure,
,,,,,,,,,,,,,,,,,,0.799995,,,,,,,,,,,,df2b5756-e721-444f-9237-f06df7e60c4a,2289,,"[64.8, 34.1]",3901242,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André-Frank Zambo Anguissa,3141.0,Left Defensive Midfield,136,Angers,145,['43f65ab4-d40c-4cf2-8997-c66fb969ec4f'],29,,,,,,,,,,,,,,,,,Marseille,147,00:15:29.487,Pressure,
,,,,,,,,,,,,,,,,,,0.359997,,,,,,,,,,,,2bcc446f-b7dd-4505-b95e-289c45397433,2294,,"[102.9, 31.8]",3901242,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michy Batshuayi Tunga,3457.0,Left Center Forward,136,Angers,145,"['a0cb58e8-5527-4316-9ef1-8dd02d710024', 'dc2fab13-43c0-4d97-855f-3c1d6837ebc9']",34,,,,,,,,,,,,,,,,,Marseille,147,00:15:34.847,Pressure,
,,,,,,,,,,,,,,,,,,2.039985,,,,,,,,,,,,a00a8dd4-8a62-4805-944d-61b5267abb41,2326,,"[26.1, 57.7]",3901242,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Thauvin,3254.0,Right Midfield,136,Angers,145,"['0d52cd41-210e-47a0-b128-d525e23e5c84', '2abb1e77-21f8-44c1-bafa-1b3edb3199d4', 'a4c193e2-7b44-406f-9795-3677e2c130ef']",8,,,,,,,,,,,,,,,,,Marseille,147,00:16:08.849,Pressure,
,,,,,,,,,,,,,,,,,,0.602855,,,,,,,,,,,,a8d8b727-b310-4241-ad1b-4dc032778202,2335,,"[61.2, 33.7]",3901242,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Thomas Mangani,3185.0,Left Center Midfield,137,Marseille,147,['57fdf273-5f54-421d-9d79-a5bb790790f3'],42,,,,,,,,,,,,,,,,,Angers,145,00:16:42.305,Pressure,
,,,,,,,,,,,True,,,,,,,0.239998,,,,,,,,,,,,967d50ac-dda6-4e49-9d6f-2ccd2f746c53,2340,,"[47.9, 48.1]",3901242,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André-Frank Zambo Anguissa,3141.0,Left Defensive Midfield,138,Angers,145,['fbcf8616-8c13-45fa-8169-9cd8aec83460'],44,,,,,,,,,,,,,,,,,Marseille,147,00:16:44.187,Pressure,
,,,,,,,,,,,True,,,,,,,0.519997,,,,,,,,,,,,15d24b50-c493-48a0-b912-b41c3d822630,2345,,"[44.3, 51.0]",3901242,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André-Frank Zambo Anguissa,3141.0,Left Defensive Midfield,138,Angers,145,"['251ad458-b122-4575-a8e7-b1a5710b514b', '4a85f69c-9b54-4c6b-b5f1-be024d6972ad']",46,,,,,,,,,,,,,,,,,Marseille,147,00:16:46.267,Pressure,
,,,,,,,,,,,,,,,,,,2.319983,,,,,,,,,,,,1a864b3f-46b6-4fd1-8f74-a86938d39c33,2352,,"[44.5, 74.8]",3901242,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Manquillo Gaitán,3075.0,Right Back,138,Angers,145,['a73771e0-9e46-40a5-a854-84e88e061660'],49,,,,,,,,,,,,,,,,,Marseille,147,00:16:49.747,Pressure,
,,,,,,,,,,,,,,,,,,0.639994,,,,,,,,,,,,f3bbfff0-9129-4c0c-b628-1787fe542cd7,2353,,"[54.2, 70.1]",3901242,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Thauvin,3254.0,Right Midfield,138,Angers,145,,52,,,,,,,,,,,,,,,,,Marseille,147,00:16:52.067,Pressure,
