50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,303870ba-69d8-43cc-9cca-4c1932e9c3c5,1630,,"[40.9, 13.8]",3901145,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ryad Boudebouz,6661.0,Center Attacking Midfield,80,Montpellier,139,['54d08afa-2e7e-4bd5-bc7b-83322ea3568d'],23,,,,,,,,,,,,,,,,Montpellier,139,00:37:23.085,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,82995412-c2a1-4a53-aa7e-12e33049eabd,1633,,"[36.0, 50.4]",3901145,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,80,Montpellier,139,['0c440107-9460-4fb4-9d99-dc4cbad9053f'],26,,,,,,,,,,,,,,,,Montpellier,139,00:37:26.663,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cfeb7c6-b13a-4c33-af31-1eb1be2b0045,1636,,"[38.8, 20.5]",3901145,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Congré,3011.0,Left Center Back,80,Montpellier,139,['9e729f7c-1ca1-4921-b8fc-f826f8ce4274'],29,,,,,,,,,,,,,,,,Montpellier,139,00:37:29.571,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5667a3ea-da35-42b8-9f54-5224e19b21b9,1639,,"[48.8, 11.1]",3901145,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ryad Boudebouz,6661.0,Center Attacking Midfield,80,Montpellier,139,['16fc2fcb-6cd4-4d55-96c4-7ec1373b91a9'],31,,,,,,,,,,,,,,,,Montpellier,139,00:37:31.325,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb12ede4-101f-40be-8944-a8035c076886,1642,,"[71.7, 13.4]",3901145,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bryan Dabo,3421.0,Right Defensive Midfield,80,Montpellier,139,['f92a8750-b56f-4aec-922f-21a855ea716c'],33,,,,,,,,,,,,,,,,Montpellier,139,00:37:33.954,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,827d6335-a41c-4fb3-be8f-f8cd4a4a5e6e,1653,,"[91.8, 27.7]",3901145,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mustapha Yatabaré,30255.0,Center Forward,80,Montpellier,139,['d1420bb7-eb20-4dad-995f-2e712ae8da62'],40,,,,,,,,,,,,,,,,Montpellier,139,00:37:40.305,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,191c74b3-e7ee-4abf-91cb-4e8605ddf839,1659,,"[55.8, 21.7]",3901145,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pierrick Capelle,3071.0,Left Center Midfield,81,Angers,145,['50a35b97-9230-410c-9090-885774458886'],6,,,,,,,,,,,,,,,,Angers,145,00:38:06.017,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,45092f38-eaa6-4f89-9e76-5e45deb18d11,1666,,"[58.7, 14.7]",3901145,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arnold Bouka Moutou,4906.0,Left Wing,81,Angers,145,['486a8926-e817-487a-93ac-5df9187e4029'],8,,,,,,,,,,,,,,,,Angers,145,00:38:08.325,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,78fd242f-4fca-4781-9a04-94b3fd5188f1,1671,,"[75.6, 41.9]",3901145,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ryad Boudebouz,6661.0,Center Attacking Midfield,81,Angers,145,['3c8dd6a2-447b-4546-b18c-981218c75626'],10,,,,,,,,,,,,,,,,Montpellier,139,00:38:10.915,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,30c1d5f7-aeea-4ee9-8795-cfbd48f3e7a9,1680,,"[85.0, 65.4]",3901145,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Billy Ketkeophomphone,4441.0,Right Wing,82,Angers,145,['ee36158f-00d3-4b13-b046-4453f5404fad'],32,,,,,,,,,,,,,,,,Angers,145,00:38:32.300,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a41123e0-f3ed-4ae5-b6c2-d2b8e0a268e1,1683,,"[100.8, 72.9]",3901145,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charles Diers,401484.0,Right Center Midfield,83,Angers,145,['73dd55a7-8957-491d-bcaa-da355c131509'],45,,,,,,,,,,,,,,,,Angers,145,00:38:45.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf1886e7-7084-4ab2-a317-1cb8225d8d98,1685,,"[93.5, 68.2]",3901145,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Billy Ketkeophomphone,4441.0,Right Wing,83,Angers,145,['db96073e-44c3-4f5c-8386-cd87e73f88c5'],45,,,,,,,,,,,,,,,,Angers,145,00:38:45.914,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4068e331-0580-43b2-94f2-74e263b74eab,1691,,"[111.0, 45.9]",3901145,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Romain Thomas,3549.0,Left Center Back,84,Angers,145,['824f03a4-7e30-48af-99a2-d7052ceff929'],53,,,,,,,,,,,,,,,,Angers,145,00:39:53.746,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c45d5d9e-32ff-4a47-b1cb-5baff570d807,1696,,"[16.1, 10.4]",3901145,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Congré,3011.0,Left Center Back,85,Montpellier,139,['49d54e86-a97d-495a-980f-75fcfea1d0be'],21,,,,,,,,,,,,,,,,Montpellier,139,00:40:21.538,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2df8f01a-6742-430f-8758-17b61e450059,1699,,"[22.5, 49.1]",3901145,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,85,Montpellier,139,['44c75c40-b824-495e-bd8b-ae8fffcb9e80'],28,,,,,,,,,,,,,,,,Montpellier,139,00:40:28.395,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa595d2d-ae9f-4d3f-8db4-f0040ca75a84,1702,,"[26.6, 21.1]",3901145,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Congré,3011.0,Left Center Back,85,Montpellier,139,['5b09ad33-bf03-49c8-8d8f-3badc4becbaf'],30,,,,,,,,,,,,,,,,Montpellier,139,00:40:30.223,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a4617e3-656e-41a1-9938-f790db77b12d,1705,,"[40.3, 53.4]",3901145,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ryad Boudebouz,6661.0,Center Attacking Midfield,85,Montpellier,139,['d4412804-e227-4793-b76f-48a80b3f46b8'],36,,,,,,,,,,,,,,,,Montpellier,139,00:40:36.535,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8bf8e09-5607-4de3-9014-dd3588c600f4,1709,,"[25.9, 45.3]",3901145,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,85,Montpellier,139,['8cde2eeb-6e75-465e-a48a-7d57483b4a4f'],40,,,,,,,,,,,,,,,,Montpellier,139,00:40:40.448,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2434b8ba-08aa-4987-84ae-2f4fbfededb6,1712,,"[60.8, 53.6]",3901145,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bryan Dabo,3421.0,Right Defensive Midfield,85,Montpellier,139,['26e7eb28-799d-4da2-9561-3c7a0288f2bf'],41,,,,,,,,,,,,,,,,Montpellier,139,00:40:41.759,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2a08662-01f7-4d59-a1b9-708ef33ed818,1715,,"[54.2, 64.5]",3901145,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,William Jean Rémy,4669.0,Right Back,85,Montpellier,139,['02821644-a7a5-482b-80b9-ecabac562187'],43,,,,,,,,,,,,,,,,Montpellier,139,00:40:43.384,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,75475f97-370e-4a64-82c6-dacfe81a4101,1718,,"[43.5, 59.6]",3901145,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ryad Boudebouz,6661.0,Center Attacking Midfield,85,Montpellier,139,['a79c5c9d-7c8e-4551-9cdd-07dda07480cb'],44,,,,,,,,,,,,,,,,Montpellier,139,00:40:44.814,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b252895-c1c5-49e2-9ee0-6ad519af3c2c,1721,,"[51.2, 54.9]",3901145,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jamel Saihi,40530.0,Left Defensive Midfield,85,Montpellier,139,['1adf8092-01eb-4fce-a9d1-f9b5b258525b'],47,,,,,,,,,,,,,,,,Montpellier,139,00:40:47.151,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,de5e76b5-7937-4e7d-8d8d-4e85b6010dbf,1724,,"[48.2, 58.8]",3901145,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ryad Boudebouz,6661.0,Center Attacking Midfield,85,Montpellier,139,['a562cb71-6930-4e17-aa13-73aec4caa88c'],47,,,,,,,,,,,,,,,,Montpellier,139,00:40:47.759,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c2ab3bd-8de4-4dc1-a867-b838b522c3e7,1727,,"[41.3, 21.3]",3901145,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Congré,3011.0,Left Center Back,85,Montpellier,139,['462c53bc-b815-4d9e-9aef-4f8facb1aab4'],51,,,,,,,,,,,,,,,,Montpellier,139,00:40:51.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c28f4592-7b98-43d5-97b6-8e06cc30a4cf,1730,,"[63.4, 18.8]",3901145,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bryan Dabo,3421.0,Right Defensive Midfield,85,Montpellier,139,['59d44cfa-2953-4e15-a2c5-a981561db279'],54,,,,,,,,,,,,,,,,Montpellier,139,00:40:54.008,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e8090dc-6718-4778-b15f-37295b5141ee,1736,,"[43.5, 52.3]",3901145,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,86,Montpellier,139,['7ea4cbcd-d3d0-491a-bfb0-588889a4351c'],16,,,,,,,,,,,,,,,,Montpellier,139,00:41:16.409,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e6c2e64-233b-4283-aadc-5a49f633708f,1738,,"[50.8, 66.9]",3901145,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ryad Boudebouz,6661.0,Center Attacking Midfield,86,Montpellier,139,['818beae6-6202-4e1c-8250-55dfb34ea075'],18,,,,,,,,,,,,,,,,Montpellier,139,00:41:18.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf9c5cce-ecc7-4e57-b9c2-838101996d3a,1741,,"[52.0, 35.2]",3901145,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jamel Saihi,40530.0,Left Defensive Midfield,86,Montpellier,139,['86205ea4-b914-44ca-bf7a-960b15d794fe'],20,,,,,,,,,,,,,,,,Montpellier,139,00:41:20.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,587a1424-47da-49df-8fcb-b80fe76e6a66,1744,,"[40.5, 15.8]",3901145,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Congré,3011.0,Left Center Back,86,Montpellier,139,['f2e9a6b7-e19b-4781-ba83-59ac58b05e0e'],23,,,,,,,,,,,,,,,,Montpellier,139,00:41:23.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0098b1d-2bdd-408c-a43b-38e31d1aeba6,1747,,"[37.3, 45.1]",3901145,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,86,Montpellier,139,['f7522710-93cf-4e2b-a86d-b19a4f6ea46e'],26,,,,,,,,,,,,,,,,Montpellier,139,00:41:26.581,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6de531c2-9031-40e1-ab23-21bd1132f0f7,1750,,"[51.4, 55.3]",3901145,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ryad Boudebouz,6661.0,Center Attacking Midfield,86,Montpellier,139,['d057635d-eafa-4d43-a993-0bd1f633a42b'],29,,,,,,,,,,,,,,,,Montpellier,139,00:41:29.062,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,53397602-2e97-4ac0-a928-ab455d7f3f2f,1754,,"[35.1, 20.5]",3901145,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Congré,3011.0,Left Center Back,86,Montpellier,139,['f02b1df2-d086-4bf8-bb87-37707e6df28e'],33,,,,,,,,,,,,,,,,Montpellier,139,00:41:33.848,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c12c7ef1-e651-450a-b646-559d2b28b887,1757,,"[45.6, 61.1]",3901145,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ryad Boudebouz,6661.0,Center Attacking Midfield,86,Montpellier,139,['5de1fe74-a3a8-44d5-b3ae-eab03a0673b3'],39,,,,,,,,,,,,,,,,Montpellier,139,00:41:39.421,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,05eafb66-1a16-439c-a404-1840d87ceee6,1762,,"[36.0, 25.4]",3901145,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Congré,3011.0,Left Center Back,86,Montpellier,139,['5eb56113-0cd4-4a6a-ac46-a7cb3450b9ee'],45,,,,,,,,,,,,,,,,Montpellier,139,00:41:45.889,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9ad1f63e-9d7c-4dab-bf4b-68b8163e0e69,1765,,"[99.3, 47.2]",3901145,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mustapha Yatabaré,30255.0,Center Forward,86,Montpellier,139,['7a5459ad-b9e4-4650-a124-fbe30b804e53'],49,,,,,,,,,,,,,,,,Montpellier,139,00:41:49.904,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,baae3419-bc9f-41e2-97f6-1bc103eb3750,1770,,"[68.1, 13.6]",3901145,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierrick Capelle,3071.0,Left Center Midfield,87,Angers,145,['8d85f50f-f881-42f4-975e-f514b90cc306'],1,,,,,,,,,,,,,,,,Angers,145,00:42:01.898,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3b513ca-85df-4bcd-9c90-b61c87a80f00,1777,,"[70.4, 8.5]",3901145,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arnold Bouka Moutou,4906.0,Left Wing,87,Angers,145,['75e70fed-a9c3-47f8-aa7d-edd50491f3bc'],6,,,,,,,,,,,,,,,,Angers,145,00:42:06.376,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,64361eaa-a479-4871-8f63-bb4021da9edc,1780,,"[78.1, 23.5]",3901145,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Lamine Yattara,7337.0,Center Forward,87,Angers,145,"['1e83f690-2a3a-4b4b-b559-3a90f07ee2d1', '37a3c3e6-32ae-45ad-b547-c3f5f1ef630c']",7,,,,,,,,,,,,,,,,Angers,145,00:42:07.619,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,00e7adf6-8562-4790-b030-2c25bd42c153,1782,,"[93.1, 5.1]",3901145,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arnold Bouka Moutou,4906.0,Left Wing,87,Angers,145,['36c1f9a5-9014-408a-92a9-4dda0ad75eec'],9,,,,,,,,,,,,,,,,Angers,145,00:42:09.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,54987214-e42d-4d19-856b-9e05543178ff,1790,,"[22.5, 60.5]",3901145,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bryan Dabo,3421.0,Right Defensive Midfield,88,Montpellier,139,['61711253-5a69-456a-8342-1defe753e3c2'],15,,,,,,,,,,,,,,,,Montpellier,139,00:42:15.629,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f215527f-cfb1-4a90-b5e1-70836a1ecda8,1794,,"[11.8, 57.9]",3901145,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,88,Montpellier,139,['d1ecefea-9877-4857-85ea-d058525f1c81'],16,,,,,,,,,,,,,,,,Montpellier,139,00:42:16.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,47f30cfc-8773-4337-9419-e34f84ff7e3d,1799,,"[5.0, 41.0]",3901145,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Ligali,42428.0,Goalkeeper,88,Montpellier,139,"['e30182d0-6ef8-44ff-9215-932098c7bbbe', 'f86fb4cb-3341-4e1d-abfc-90abcbe946af']",21,,,,,,,,,,,,,,,,Montpellier,139,00:42:21.670,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7680934a-0fd0-4af9-972c-fe201a1c1bc8,1801,,"[62.1, 72.2]",3901145,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Souleymane Camara,3679.0,Right Wing,88,Montpellier,139,['bf8adfb3-011f-41cc-b66d-b7e406d26645'],24,,,,,,,,,,,,,,,,Montpellier,139,00:42:24.695,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,17447e8d-1da4-439f-beb4-24210b6ac27b,1806,,"[73.4, 67.5]",3901145,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ryad Boudebouz,6661.0,Center Attacking Midfield,89,Montpellier,139,['c394efa4-a1aa-4845-8ecc-7a8bbbfd7535'],47,,,,,,,,,,,,,,,,Montpellier,139,00:42:47.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b73bd2e-6d06-41bf-a750-0c30a50826ec,1809,,"[65.5, 73.7]",3901145,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,William Jean Rémy,4669.0,Right Back,89,Montpellier,139,['cb8c72af-f0aa-4f72-b696-8d76a53ffa0e'],48,,,,,,,,,,,,,,,,Montpellier,139,00:42:48.630,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,363ba483-cd38-49f2-8c24-5afb7c43bdc4,1812,,"[65.9, 59.8]",3901145,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bryan Dabo,3421.0,Right Defensive Midfield,89,Montpellier,139,['7b17c0e0-104a-4bd6-9ded-a67ecd7689bd'],49,,,,,,,,,,,,,,,,Montpellier,139,00:42:49.687,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d99ccfa-2eed-4e4c-a704-6a13ad986022,1816,,"[80.9, 39.9]",3901145,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kévin Bérigaud,2980.0,Left Wing,89,Montpellier,139,['276083bd-0288-4a78-b146-d350f8340bcb'],51,,,,,,,,,,,,,,,,Montpellier,139,00:42:51.779,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b4334622-d01a-4fb1-be89-2738053f5cb9,1818,,"[86.9, 44.0]",3901145,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mustapha Yatabaré,30255.0,Center Forward,89,Montpellier,139,['78ce2df8-d762-4fe4-9716-0c64848834d8'],52,,,,,,,,,,,,,,,,Montpellier,139,00:42:52.176,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f3e7a03a-498d-4800-a9fd-e0df105fec26,1820,,"[43.5, 20.3]",3901145,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pierrick Capelle,3071.0,Left Center Midfield,89,Montpellier,139,['a37fa55f-c667-45c8-b070-23eb8cc3d422'],53,,,,,,,,,,,,,,,,Angers,145,00:42:53.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d29f85be-88c2-4679-9e34-24fcf539d6b0,1822,,"[105.7, 75.0]",3901145,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bryan Dabo,3421.0,Right Defensive Midfield,89,Montpellier,139,['1122fb54-5905-44af-ba6c-a31bf6f02b22'],55,,,,,,,,,,,,,,,,Montpellier,139,00:42:55.518,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cd3b7fa-58e3-4418-b573-f79aa0fd3ceb,1826,,"[107.4, 56.8]",3901145,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ryad Boudebouz,6661.0,Center Attacking Midfield,89,Montpellier,139,"['80646e3e-00c0-4f08-bc05-238faefc9fff', 'c557766e-a698-4b0e-9d1b-6c9eb04c170c']",58,,,,,,,,,,,,,,,,Montpellier,139,00:42:58.142,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdbddae7-a24f-44aa-bfbd-01c58e30a0bf,1833,,"[113.0, 66.7]",3901145,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Souleymane Camara,3679.0,Right Wing,89,Montpellier,139,['2ec9137a-5388-468b-8159-875aa5ee3a96'],2,,,,,,,,,,,,,,,,Montpellier,139,00:43:02.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e10688b9-fca4-4210-a20c-ea7acf1ecfb1,1839,,"[101.9, 46.6]",3901145,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jamel Saihi,40530.0,Left Defensive Midfield,90,Montpellier,139,['5fa9f8cd-6aaf-419b-b9f3-2838e1487558'],28,,,,,,,,,,,,,,,,Montpellier,139,00:43:28.168,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f1e30bff-c086-4323-94b0-33d58fe09f43,1848,,"[69.3, 4.0]",3901145,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Arnold Bouka Moutou,4906.0,Left Wing,91,Angers,145,['8cd7f86e-40ed-4429-a500-bb703126df02'],53,,,,,,,,,,,,,,,,Angers,145,00:43:53.225,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a1f41b5-def0-4b2c-bae1-e586d6b08315,1850,,"[25.3, 61.3]",3901145,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vitorino Hilton da Silva,3674.0,Right Center Back,92,Montpellier,139,['6ff7f54c-f0e9-4e57-9f54-6d083052543e'],4,,,,,,,,,,,,,,,,Montpellier,139,00:44:04.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f0bc5f7-ce5f-47d1-81da-07dcd2ed77af,1853,,"[13.7, 38.2]",3901145,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Ligali,42428.0,Goalkeeper,92,Montpellier,139,['241a544d-1087-4c24-8d54-90c228f05365'],6,,,,,,,,,,,,,,,,Montpellier,139,00:44:06.749,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,103323cc-df0e-43be-b0d0-af15db2a8eb9,1856,,"[23.4, 22.4]",3901145,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Congré,3011.0,Left Center Back,92,Montpellier,139,['87255709-dbab-4ee5-96b7-689d594c1fbf'],8,,,,,,,,,,,,,,,,Montpellier,139,00:44:08.541,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f6b461c-c64e-4202-baad-cb5b84f78131,1859,,"[34.9, 16.4]",3901145,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jamel Saihi,40530.0,Left Defensive Midfield,92,Montpellier,139,['f75ba18f-2d0b-4eee-80f5-c586e61f71fa'],13,,,,,,,,,,,,,,,,Montpellier,139,00:44:13.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e5ce16a-3ae5-432d-aa44-28a29cb1cf89,1862,,"[25.7, 12.3]",3901145,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Congré,3011.0,Left Center Back,92,Montpellier,139,['b4fde2dd-a2e5-46b1-8ef5-6879f9819953'],14,,,,,,,,,,,,,,,,Montpellier,139,00:44:14.276,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,57c5bb24-3bdb-4db9-b3f2-a7598e2ecafb,1865,,"[6.7, 32.4]",3901145,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Ligali,42428.0,Goalkeeper,92,Montpellier,139,['258c3c0f-9a58-49e1-a225-7f0e31aa6ece'],16,,,,,,,,,,,,,,,,Montpellier,139,00:44:16.989,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b306416a-dad9-41ae-b964-7dba9c8a7d15,1868,,"[21.9, 9.1]",3901145,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Congré,3011.0,Left Center Back,92,Montpellier,139,['1a2e7039-6675-48c8-9cdb-e14cc4f1957e'],20,,,,,,,,,,,,,,,,Montpellier,139,00:44:20.594,Ball Receipt*,
