50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[32.8, 32.7]",,,,,,,,,,,,,2.572534,,,,,,,,,,,,,70995bff-a535-4574-9276-b8e8588aab16,954,,,"[28.5, 30.7]",3901152,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sylvain Armand,40699.0,Left Center Back,39,Rennes,134,"['c194475c-1213-42f9-a745-9df1c6b6183f', 'e046161e-2a06-4e33-ad0f-947bce1c338a']",37,,,,,,,,,,,,,,,,Rennes,134,00:19:37.364,Carry,
,,,,"[52.0, 65.8]",,,,,,,,,,,,,2.138791,,,,,,,,,,,,,5c793892-8164-468a-aeef-d468d1c760d8,957,,,"[39.4, 69.3]",3901152,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,39,Rennes,134,"['1db3d7f7-21d7-4531-9402-326814aef252', 'd1570811-edac-4686-823e-468ab49312f1']",42,,,,,,,,,,,,,,,,Rennes,134,00:19:42.732,Carry,
,,,,"[68.0, 76.7]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,97e40bf1-668b-4de6-880c-e030ae825641,961,,,"[68.0, 76.7]",3901152,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mehdi Zeffane,3195.0,Right Back,39,Rennes,134,"['09aff448-5690-4e6c-8b32-ffdde8ca39ec', '3977b5e6-a124-4c19-93fd-e261b2b06869', 'b88620d9-aa5e-4206-90db-11c90733b884']",46,,,,,,,,,,,,,,,,Rennes,134,00:19:46.088,Carry,True
,,,,"[62.7, 2.8]",,,,,,,,,,,,,0.815343,,,,,,,,,,,,,2dfe8875-5b86-4498-94ed-2977367c8f34,971,,,"[62.7, 2.8]",3901152,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hervé Bazile,2991.0,Left Midfield,40,Caen,140,"['2434177f-7195-402a-98b0-0284b71f3f34', '7cd58e0e-49e1-4725-9446-4cdd7686e43f', 'ff22722b-1115-43c8-902d-0324cdfffed4']",58,,,,,,,,,,,,,,,,Caen,140,00:19:58.515,Carry,True
,,,,"[64.8, 55.4]",,,,,,,,,,,,,4.819658,,,,,,,,,,,,,890702c8-3b84-47ce-acc6-dca3231c100f,975,,,"[62.9, 58.4]",3901152,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoann Gourcuff,4602.0,Left Center Midfield,41,Rennes,134,"['07b2d111-01a9-46e2-bb94-d27538101b71', '0d26e869-6778-4509-99f4-05e8e6f999e2', 'e1a4367a-1e9f-46d2-9d39-cc55cc0cbbdb']",1,,,,,,,,,,,,,,,,Rennes,134,00:20:01.614,Carry,True
,,,,"[62.8, 62.4]",,,,,,,,,,,,,0.355101,,,,,,,,,,,,,3f1b5ad7-8f81-4f9e-bafc-05c617459329,979,,,"[62.8, 62.4]",3901152,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Right Center Midfield,41,Rennes,134,"['a48923d0-2594-44a8-9623-33bd766ce77c', 'cc47d98f-a53f-4282-b4f0-eff7ebb674be']",7,,,,,,,,,,,,,,,,Rennes,134,00:20:07.492,Carry,
,,,,"[68.7, 66.3]",,,,,,,,,,,,,0.661573,,,,,,,,,,,,,ffe31ee2-a734-4224-bd5f-4c47ca00e556,982,,,"[68.7, 66.3]",3901152,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Midfield,41,Rennes,134,"['17445f2b-38de-4d9e-950b-bce9057d8b37', '8252c477-35f9-462f-bafc-eed28ee7bd79']",8,,,,,,,,,,,,,,,,Rennes,134,00:20:08.826,Carry,
,,,,"[63.2, 59.4]",,,,,,,,,,,,,0.529846,,,,,,,,,,,,,6d663c8c-ea02-4905-a98f-0675f8b4ac6a,985,,,"[63.2, 59.4]",3901152,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Right Center Midfield,41,Rennes,134,"['0857db7f-4a72-47dd-9658-06d4bdad0f6d', 'a4c5a2eb-556c-4bb1-919e-17f1278defd8']",10,,,,,,,,,,,,,,,,Rennes,134,00:20:10.342,Carry,
,,,,"[64.8, 48.5]",,,,,,,,,,,,,0.12,,,,,,,,,,,,,aa30b24b-a389-4831-8bb0-fd38be37db61,988,,,"[62.8, 48.6]",3901152,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin André,2990.0,Center Defensive Midfield,41,Rennes,134,"['d38bb59f-41d7-48ce-b560-6a71ff6fea03', 'fb59de2d-e759-4117-96cf-4d74c1963b0d']",11,,,,,,,,,,,,,,,,Rennes,134,00:20:11.643,Carry,
,,,,"[3.0, 8.0]",,,,,,,,,,,,,0.955245,,,,,,,,,,,,,5ccf993e-5f33-456c-aa56-44676bcc07e8,991,,,"[3.0, 8.0]",3901152,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Bessat,2992.0,Left Back,42,Caen,140,"['39bd8307-7b75-4e36-8b8e-dbd5a38640b0', '7fd7db77-a566-4649-ac69-f9743f4dfabd']",16,,,,,,,,,,,,,,,,Caen,140,00:20:16.972,Carry,
,,,,"[9.5, 32.7]",,,,,,,,,,,,,2.789595,,,,,,,,,,,,,744ba7ab-2174-4027-935c-31c2ec921482,994,,,"[3.7, 30.7]",3901152,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rémy Vercoutre,2963.0,Goalkeeper,42,Caen,140,"['4149f14e-5428-41e5-825f-332273e0e068', 'ef8fbac7-edba-4a34-88cd-827ba677601f']",20,,,,,,,,,,,,,,,,Caen,140,00:20:20.070,Carry,
,,,,"[72.8, 66.1]",,,,,,,,,,,,,4.508073,,,,,,,,,,,,,81e8498c-26de-4a54-91a4-89242aa64414,997,,,"[47.3, 73.5]",3901152,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Appiah,22111.0,Right Back,42,Caen,140,"['28f7f06e-fc06-4a3a-8c24-c859d3866fbd', '836565c1-da2b-4e66-b05e-635b10070013', 'd3c86cb6-1d74-41f3-ba8a-91a7c7b0bc50']",25,,,,,,,,,,,,,,,,Caen,140,00:20:25.220,Carry,True
,,,,"[83.0, 46.1]",,,,,,,,,,,,,0.943462,,,,,,,,,,,,,e68f1486-94cf-4b58-b65d-368ddeb2b6fd,1002,,,"[79.2, 47.0]",3901152,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronny Rodelin,2955.0,Left Center Forward,42,Caen,140,"['594f3ed9-5f83-40a6-b73f-7476ac2411ce', '7a17334b-4a2d-4be0-9672-8041bdc95afa', 'b9e453e5-390e-4506-b160-428b9795323e']",31,,,,,,,,,,,,,,,,Caen,140,00:20:31.135,Carry,True
,,,,"[91.1, 10.8]",,,,,,,,,,,,,1.914457,,,,,,,,,,,,,013abcb2-8bea-4cb8-84e7-a29b6e300d8a,1006,,,"[90.6, 15.1]",3901152,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hervé Bazile,2991.0,Left Midfield,42,Caen,140,"['63aaeb69-7ecb-4256-87b2-2930ea2c2db1', 'b64538dd-7739-4e60-bc35-9ac8f562ebe3']",33,,,,,,,,,,,,,,,,Caen,140,00:20:33.675,Carry,
,,,,"[14.2, 47.6]",,,,,,,,,,,,,8.438133,,,,,,,,,,,,,99d12553-7fe3-475c-9878-191acd1641c5,1010,,,"[5.0, 50.9]",3901152,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benoît Guy Robert Costil,3354.0,Goalkeeper,43,Rennes,134,"['71a16cf2-4159-4826-b650-bc93f41be6de', 'c933dbb4-9d91-4334-8e06-b529b7ad0d5f']",38,,,,,,,,,,,,,,,,Rennes,134,00:20:38.157,Carry,
,,,,"[19.8, 61.2]",,,,,,,,,,,,,1.513661,,,,,,,,,,,,,16eaa6f0-9c98-4621-bd57-a423ba8960b6,1013,,,"[19.8, 61.2]",3901152,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,43,Rennes,134,"['1d459906-6367-4950-9989-b7d3559caca7', 'd64de9a3-0ce9-4f75-9999-a98604b2a6b5']",48,,,,,,,,,,,,,,,,Rennes,134,00:20:48.432,Carry,
,,,,"[34.2, 34.0]",,,,,,,,,,,,,1.206922,,,,,,,,,,,,,eb7d189c-2a4f-4f72-a62f-930d4e56d4f2,1016,,,"[26.4, 39.1]",3901152,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvain Armand,40699.0,Left Center Back,43,Rennes,134,"['dbb2fcf6-c716-41fb-931b-77b16ab6f686', 'dc0ad6ce-3bba-4aef-95d6-cf1c457b2982']",51,,,,,,,,,,,,,,,,Rennes,134,00:20:51.865,Carry,
,,,,"[35.0, 13.2]",,,,,,,,,,,,,1.053043,,,,,,,,,,,,,6148dc49-ece3-453f-9e98-538b4cc2a51b,1019,,,"[35.0, 13.2]",3901152,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheikh M''Bengue,3424.0,Left Back,43,Rennes,134,"['4a323e56-01b9-4921-afd6-0ed06fa80159', 'bb4af03f-0545-4e13-ab08-3bad1d074a77']",54,,,,,,,,,,,,,,,,Rennes,134,00:20:54.837,Carry,
,,,,"[39.8, 32.4]",,,,,,,,,,,,,1.414384,,,,,,,,,,,,,3fbe10db-ab88-4f9f-bb91-2da3003c3ee9,1022,,,"[38.3, 32.4]",3901152,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin André,2990.0,Center Defensive Midfield,43,Rennes,134,"['a6a32822-a267-4efd-b17d-4311095c2e74', 'c1ee1413-354c-4c62-bd21-3052e2a19c08']",57,,,,,,,,,,,,,,,,Rennes,134,00:20:57.268,Carry,
,,,,"[29.7, 39.8]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,853661e2-99c0-4b9d-a872-4f53ed96118a,1025,,,"[29.7, 39.8]",3901152,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvain Armand,40699.0,Left Center Back,43,Rennes,134,"['338c3faf-ab8c-4b78-a23e-9327d5585b09', 'ed1a1813-bea8-4b1a-acce-2ee8c37741b2']",0,,,,,,,,,,,,,,,,Rennes,134,00:21:00.447,Carry,
,,,,"[28.5, 60.0]",,,,,,,,,,,,,1.408185,,,,,,,,,,,,,afeae0aa-c03f-47a0-8570-fa606187cbb4,1028,,,"[27.8, 61.5]",3901152,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,43,Rennes,134,"['36022df2-48c0-4eb7-9d2a-6c78ac9e312d', 'acc674c8-ae4c-4218-b332-1d001062c625']",2,,,,,,,,,,,,,,,,Rennes,134,00:21:02.799,Carry,
,,,,"[35.5, 34.5]",,,,,,,,,,,,,3.191899,,,,,,,,,,,,,eea0de38-e77c-4ba1-81c5-cf270ce1550b,1031,,,"[34.7, 38.7]",3901152,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvain Armand,40699.0,Left Center Back,43,Rennes,134,"['196e1b19-5a1e-47d1-af40-ff648770c1ac', '8c953824-22da-439b-9da8-62c9f77657b9']",5,,,,,,,,,,,,,,,,Rennes,134,00:21:05.994,Carry,
,,,,"[33.7, 21.9]",,,,,,,,,,,,,1.471157,,,,,,,,,,,,,2d8d1f72-b050-434e-b6ee-fab58fe67d2e,1034,,,"[41.0, 11.6]",3901152,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheikh M''Bengue,3424.0,Left Back,43,Rennes,134,"['7ef21920-24f7-4af4-8cd2-e6fc3a23ee59', 'dc0137cf-ad21-4a6f-ae8f-60d9ca60133a', 'e5b6d30f-04e2-4321-a8a9-f523dfb2a3ee']",10,,,,,,,,,,,,,,,,Rennes,134,00:21:10.605,Carry,True
,,,,"[42.7, 19.1]",,,,,,,,,,,,,0.246266,,,,,,,,,,,,,4df239cb-f975-4d80-b3fc-a5178f969bf5,1039,,,"[47.6, 23.3]",3901152,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin André,2990.0,Center Defensive Midfield,43,Rennes,134,"['3d709737-c848-4902-b9dc-8cbdb1543d86', '8731867a-4185-4524-a647-27611f84be8d', 'afa12d56-cc9b-4898-a472-19d27fe84a77']",12,,,,,,,,,,,,,,,,Rennes,134,00:21:12.883,Carry,True
,,,,"[41.8, 25.4]",,,,,,,,,,,,,0.857554,,,,,,,,,,,,,e7296f77-d13a-4cf0-b58d-2aed04107284,1044,,,"[43.8, 18.6]",3901152,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benjamin André,2990.0,Center Defensive Midfield,44,Rennes,134,"['5a67bcfa-38e4-47cd-9cfb-613edd07479e', '83dfe5a9-00e2-4cf2-8c22-1fe21a18afbb', 'edb22e09-1709-48cb-a4ca-c45480b90aa0']",18,,,,,,,,,,,,,,,,Rennes,134,00:21:18.840,Carry,True
,,,,"[39.6, 45.3]",,,,,,,,,,,,,1.939748,,,,,,,,,,,,,a515c380-bbbd-45d3-a2b3-b4e71560be5c,1056,,,"[34.5, 38.2]",3901152,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alaeddine Yahia,7444.0,Right Center Back,45,Caen,140,"['65fa715c-b40e-4672-89b2-797f49505b1c', '9fbfec91-e2cb-483e-a19d-1e77b2a278fb']",28,,,,,,,,,,,,,,,,Caen,140,00:21:28.605,Carry,
,,,,"[40.4, 65.5]",,,,,,,,,,,,,1.807636,,,,,,,,,,,,,614055bd-aedc-4511-86f6-8b8ceb63e98d,1059,,,"[40.4, 65.2]",3901152,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Appiah,22111.0,Right Back,45,Caen,140,"['216759e0-af36-4bbc-8927-e4b32adcdf6b', '453b8266-1046-430b-84c9-b18b39b04079']",31,,,,,,,,,,,,,,,,Caen,140,00:21:31.855,Carry,
,,,,"[8.6, 50.5]",,,,,,,,,,,,,2.114168,,,,,,,,,,,,,e8ad5dd4-f3d9-4d32-a059-aef6d65f5879,1062,,,"[11.4, 45.7]",3901152,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rémy Vercoutre,2963.0,Goalkeeper,45,Caen,140,"['29e64cec-4ab8-4bc6-a642-48b41e83a45c', '9253f7ac-1af7-43d7-896a-4cc259b7506b']",37,,,,,,,,,,,,,,,,Caen,140,00:21:37.346,Carry,
,,,,"[41.1, 60.9]",,,,,,,,,,,,,2.025676,,,,,,,,,,,,,c761f23e-0813-4f7c-8ad0-9ebb906b207a,1077,,,"[38.0, 59.9]",3901152,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,47,Rennes,134,"['10e4228a-ef4d-45bf-8f6f-3608fc376951', 'aee6bb5a-9fe4-452e-b1fa-2fa40115ea01']",38,,,,,,,,,,,,,,,,Rennes,134,00:22:38.772,Carry,
,,,,"[52.6, 2.1]",,,,,,,,,,,,,1.853754,,,,,,,,,,,,,5e3554e3-a866-4ed2-8678-04a6593a4b82,1081,,,"[56.3, 15.6]",3901152,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hervé Bazile,2991.0,Left Midfield,47,Rennes,134,"['0ae20b06-e7d8-49a4-9ecb-cd0f5a6d8e52', '94c2d22d-a9a1-40be-afee-e671cf9f026e']",44,,,,,,,,,,,,,,,,Caen,140,00:22:44.818,Carry,
,,,,"[49.1, 66.3]",,,,,,,,,,,,,2.748223,,,,,,,,,,,,,63c34026-85ff-4e76-ad87-1d4b165d84d8,1085,,,"[44.1, 75.6]",3901152,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,47,Rennes,134,"['88dfa541-ced7-458b-991a-6ad887ea8b57', 'cb03f0ec-2b87-4466-95f6-ecfb4089bc39']",48,,,,,,,,,,,,,,,,Rennes,134,00:22:48.035,Carry,
,,,,"[51.2, 57.7]",,,,,,,,,,,,,1.237115,,,,,,,,,,,,,2556b981-6901-47f3-95af-dd804b2e28bf,1088,,,"[48.1, 55.4]",3901152,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Benjamin André,2990.0,Center Defensive Midfield,47,Rennes,134,"['0fe2d75a-2389-4396-917e-de5167ebc5ef', '1cfc078b-ba05-4781-81d5-47d2ca634be6', 'eeec81bc-7bcd-4d40-a3cf-43794bb971bd']",51,,,,,,,,,,,,,,,,Rennes,134,00:22:51.943,Carry,True
,,,,"[47.4, 6.9]",,,,,,,,,,,,,2.871175,,,,,,,,,,,,,0374c65d-bfab-407c-803f-305990e70dc0,1094,,,"[36.9, 14.2]",3901152,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Bessat,2992.0,Left Back,48,Caen,140,"['8418c407-f76e-43b3-82b1-1954eec32d8d', 'ed49a08b-1ecb-48f6-8d6c-28da816e7779']",57,,,,,,,,,,,,,,,,Caen,140,00:22:57.073,Carry,
,,,,"[76.0, 7.9]",,,,,,,,,,,,,0.061226,,,,,,,,,,,,,ed8aae86-863d-4601-a09f-6e25feb112f7,1097,,,"[76.0, 7.9]",3901152,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andy Delort,3038.0,Right Center Forward,48,Caen,140,"['ccce5523-69f1-4ea1-833d-1e795e60cb0e', 'da781750-2b43-445f-a05a-f690494eb349']",1,,,,,,,,,,,,,,,,Caen,140,00:23:01.862,Carry,
,,,,"[39.0, 72.0]",,,,,,,,,,,,,1.361717,,,,,,,,,,,,,3ad9c74d-32f3-4dc1-9fa9-692580ddac48,1101,,,"[49.0, 68.6]",3901152,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin André,2990.0,Center Defensive Midfield,48,Caen,140,"['737ceabc-0565-4422-bbd6-ba8f77dd9520', 'aaad2190-aa1a-479b-ba22-1a942a8545f5']",2,,,,,,,,,,,,,,,,Rennes,134,00:23:02.603,Carry,
,,,,"[82.6, 10.5]",,,,,,,,,,,,,0.224245,,,,,,,,,,,,,1c50082e-2be9-4496-8e06-6db957c843e4,1104,,,"[82.6, 10.5]",3901152,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andy Delort,3038.0,Right Center Forward,48,Caen,140,"['bb46d634-6af7-4c56-8a21-afdc12f950c4', 'd30816c0-f779-4919-b115-b13df81c91c7', 'f663b844-98e2-413d-a92c-63ff65392a07']",4,,,,,,,,,,,,,,,,Caen,140,00:23:04.011,Carry,True
,,,,"[89.2, 11.8]",,,,,,,,,,,,,2.088595,,,,,,,,,,,,,e19efc05-a6b3-40cc-89a3-b5bdeb1d7b3c,1107,,,"[82.6, 10.5]",3901152,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andy Delort,3038.0,Right Center Forward,48,Caen,140,"['6f921694-d82b-43fa-b334-5db9cdb6293a', 'ca6de5ce-9d00-4551-bb39-baf9a16c9f72', 'd30816c0-f779-4919-b115-b13df81c91c7', 'f663b844-98e2-413d-a92c-63ff65392a07']",4,,,,,,,,,,,,,,,,Caen,140,00:23:04.236,Carry,True
,,,,"[93.3, 65.1]",,,,,,,,,,,,,0.68942,,,,,,,,,,,,,84d7f82d-80d2-422b-b9bf-d7ef346b1aa5,1113,,,"[92.5, 58.1]",3901152,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hervé Bazile,2991.0,Left Midfield,49,Caen,140,"['00710295-b416-492b-99ab-68df9563dd57', 'dd571e96-52ca-4157-9391-0794b267fc2c']",7,,,,,,,,,,,,,,,,Caen,140,00:24:07.066,Carry,
,,,,"[95.3, 62.9]",,,,,,,,,,,,,0.694555,,,,,,,,,,,,,02c188a4-1f37-4aa6-a320-9aeb275bb9e4,1122,,,"[95.3, 62.9]",3901152,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronny Rodelin,2955.0,Left Center Forward,51,Caen,140,"['60a536cd-cadc-45ab-9ffc-270f6b63c6cb', 'd2c2d061-252a-4c6c-82e8-e45a9af79b3e']",29,,,,,,,,,,,,,,,,Caen,140,00:24:29.829,Carry,
,,,,"[112.2, 71.3]",,,,,,,,,,,,,0.280635,,,,,,,,,,,,,a8f0c864-19c8-4272-a0d1-a6a85117c187,1126,,,"[107.6, 69.0]",3901152,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andy Delort,3038.0,Right Center Forward,51,Caen,140,"['31646bbc-e715-4d18-886c-5c4a5c2e30ae', 'c34a2153-c33d-4010-85fa-5b2ffbcf5c4b', 'cf66860e-5707-4cb7-80c7-2afbd59281f1']",32,,,,,,,,,,,,,,,,Caen,140,00:24:32.478,Carry,True
,,,,"[35.1, 66.8]",,,,,,,,,,,,,0.039999,,,,,,,,,,,,,d0cc187b-df27-45aa-9e69-7fc80e000647,1138,,,"[35.7, 67.3]",3901152,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Midfield,52,Rennes,134,"['3ee7390b-1938-4e39-aa51-268a5c3a5f72', '69f8a528-9d2b-4851-8d18-aae66fd7bd95', '7aea0acb-7994-4e68-b095-631588fee7b4']",39,,,,,,,,,,,,,,,,Rennes,134,00:24:39.492,Carry,True
,,,,"[22.0, 66.9]",,,,,,,,,,,,,1.141177,,,,,,,,,,,,,23f6f44d-d10f-4b04-a7d5-cf999a8d0e31,1141,,,"[21.8, 66.9]",3901152,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehdi Zeffane,3195.0,Right Back,52,Rennes,134,"['3dcef67b-c065-4d57-9e58-5607bf10c758', '89a18c8b-0e6d-41d5-bdac-69a107bbbe47']",40,,,,,,,,,,,,,,,,Rennes,134,00:24:40.327,Carry,
,,,,"[16.7, 57.7]",,,,,,,,,,,,,0.081762,,,,,,,,,,,,,dcac7ea9-9161-4dd7-8700-8f371ce02fb1,1144,,,"[16.7, 57.7]",3901152,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,52,Rennes,134,"['5591065b-8ed3-48d5-ae61-a62e9a2ca5b6', 'bbf6f67b-1acd-4740-8cd3-18dc6296c78e']",42,,,,,,,,,,,,,,,,Rennes,134,00:24:42.987,Carry,
,,,,"[21.4, 75.7]",,,,,,,,,,,,,1.418992,,,,,,,,,,,,,078f0c03-6987-4fec-b499-605970de6a6a,1147,,,"[21.2, 68.7]",3901152,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehdi Zeffane,3195.0,Right Back,52,Rennes,134,"['9c8df1bb-b764-409f-b7b8-30986ca1857c', 'deebcc33-f60a-4539-a2d8-403a2d296d2e']",44,,,,,,,,,,,,,,,,Rennes,134,00:24:44.851,Carry,
,,,,"[9.5, 68.6]",,,,,,,,,,,,,3.270314,,,,,,,,,,,,,f1e7f817-73d8-4620-9ba5-1f1ab96bd9dc,1150,,,"[9.5, 68.6]",3901152,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,52,Rennes,134,"['325c666d-80d6-428d-9c16-2a2b00f6d7b1', 'e33ca804-2a8c-4ef7-9f7f-b83c7bb7ef6e']",47,,,,,,,,,,,,,,,,Rennes,134,00:24:47.874,Carry,
,,,,"[13.8, 51.9]",,,,,,,,,,,,,10.954198,,,,,,,,,,,,,9cceaaf9-735a-42ab-8c68-59d75f2ea680,1153,,,"[6.5, 51.9]",3901152,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benoît Guy Robert Costil,3354.0,Goalkeeper,52,Rennes,134,"['01dd8f81-a65d-41a9-b7c7-2614cea55ca5', 'd0d8e231-5f1f-4606-a663-093e29afc811']",53,,,,,,,,,,,,,,,,Rennes,134,00:24:53.156,Carry,
,,,,"[53.5, 52.6]",,,,,,,,,,,,,0.119413,,,,,,,,,,,,,cdbd0f53-f54c-4283-b669-c4b7e888c0e6,1162,,,"[53.5, 52.6]",3901152,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronny Rodelin,2955.0,Left Center Forward,53,Caen,140,"['236e1e98-7921-4534-9c2e-e43f7c5192b1', 'dd412bbf-2ce4-4396-ae12-d62d972d884d']",10,,,,,,,,,,,,,,,,Caen,140,00:25:10.017,Carry,
,,,,"[52.5, 54.7]",,,,,,,,,,,,,2.807483,,,,,,,,,,,,,7665e012-aabf-40c8-ae3a-8495e56c0d89,1165,,,"[48.3, 56.4]",3901152,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hervé Bazile,2991.0,Left Midfield,53,Caen,140,"['632d97fd-650b-4eac-92fb-bdddb8ef048f', 'e086ad8e-1034-4438-84f0-fbf10aac7048']",11,,,,,,,,,,,,,,,,Caen,140,00:25:11.271,Carry,
,,,,"[63.0, 72.1]",,,,,,,,,,,,,2.529484,,,,,,,,,,,,,0c6ea395-ed56-4ed6-83bb-2ebb6c5ffb57,1168,,,"[52.6, 68.5]",3901152,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronny Rodelin,2955.0,Left Center Forward,53,Caen,140,"['49f560f1-d27f-49ae-b0dc-8ede9ada2e5c', '8d186d47-adca-42dc-a71d-5fdfd657b917']",14,,,,,,,,,,,,,,,,Caen,140,00:25:14.957,Carry,
,,,,"[41.1, 66.2]",,,,,,,,,,,,,3.79461,,,,,,,,,,,,,9c4a228b-0792-4bbf-880d-62c0fcb51f83,1172,,,"[33.7, 57.7]",3901152,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehdi Zeffane,3195.0,Right Back,54,Rennes,134,"['14643568-8b18-4af4-8bea-acc6e06282c5', '67d00a38-bd52-40ba-a463-c1ac4dfff7c3']",19,,,,,,,,,,,,,,,,Rennes,134,00:25:19.606,Carry,
,,,,"[42.4, 58.3]",,,,,,,,,,,,,0.16,,,,,,,,,,,,,590ccb3e-9264-4e8b-b4f4-58c7dcd4ff6b,1175,,,"[42.4, 58.3]",3901152,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Right Center Midfield,54,Rennes,134,"['04ca0c95-c1f2-4f5b-8164-233000be86cd', '4ef65e9e-0fb3-4a1b-b7ce-a55daa8414ab']",24,,,,,,,,,,,,,,,,Rennes,134,00:25:24.171,Carry,
