50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.125307,,,,,,,,,,,,,5207ab10-3b7c-4038-9a42-435f1b3001c8,570,,"[12.7, 36.3]",3901251,13,,,,,0.8163161,,Left Foot,,,"[26.8, 51.3]",Ground Pass,,20.586647,,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,,1,Regular Play,Steve Mandanda,3543.0,Goalkeeper,27,Marseille,147,['f561e091-9440-4e4e-bae9-ab568d181fe7'],51,,,,,,,,,,,,,,,,,,,Marseille,147,00:13:51.593,Pass,
,,,,,,,,,,,,,,,,,1.931738,,,,,,,,,,,,,d2f6dc12-bd9f-4591-88db-039b23650404,573,,"[29.2, 53.2]",3901251,13,,,,,0.618543,,Right Foot,,,"[40.3, 61.1]",Ground Pass,,13.624243,,,,,Lassana Diarra,3181.0,,,,,,,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,27,Marseille,147,['ecb0bb5f-eb81-47ce-9792-783d30596d8b'],53,,,,,,,,,,,,,,,,,,,Marseille,147,00:13:53.578,Pass,
,,,,,,,,,,,,,,,,,1.06757,,,,,,,,,,,,,1882ddba-558d-45cf-bc2f-b0ad8792c21e,576,,"[44.1, 65.4]",3901251,13,,,,,0.7853982,,Right Foot,,,"[52.0, 73.3]",Ground Pass,,11.172287,,,,,Brice Dja Djédjé,7857.0,,,,,,,1,Regular Play,Lassana Diarra,3181.0,Left Defensive Midfield,27,Marseille,147,['0ac8e46e-feb1-489c-aa3c-dac57cf20ee0'],57,,,,,,,,,,,,,,,,,,,Marseille,147,00:13:57.111,Pass,
,,,,,,,,,,,,,,,,,0.853685,,,,,,,,,,,,,ecd8ae99-f26c-445d-b707-fef8fc4bd32c,579,,"[51.0, 73.7]",3901251,13,,,,,-2.3466709,,Right Foot,,,"[45.8, 68.4]",Ground Pass,,7.4249578,,,,,Lassana Diarra,3181.0,,,,,,,1,Regular Play,Brice Dja Djédjé,7857.0,Right Back,27,Marseille,147,['2efc6110-f73a-447c-80f0-c8ac2ea782d3'],58,,,,,,,,,,,,,,,,,,,Marseille,147,00:13:58.962,Pass,
,,,,,,,,,,,,,,,,,0.978049,,,,,,,,,,,,,6a28f57e-aac8-4776-92ef-2db4e96b95b5,582,,"[44.1, 67.3]",3901251,14,,,,,-2.1193457,,Right Foot,,,"[38.6, 58.3]",Ground Pass,,10.547511,,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,,1,Regular Play,Lassana Diarra,3181.0,Left Defensive Midfield,27,Marseille,147,['b80d5f21-90f8-4f3f-997d-2b545600df38'],0,,,,,,,,,,,,,,,,,,,Marseille,147,00:14:00.415,Pass,
,,,,,,,,,,,,,,,,,0.975247,,,,,,,,,,,,,be96b462-41b4-4395-bbc7-e6de7125337c,585,,"[37.7, 54.5]",3901251,14,,,,,-1.3448371,,Right Foot,,,"[43.7, 28.4]",Ground Pass,,26.780777,,,,,Abdelaziz Barrada,23933.0,,,,,,,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,27,Marseille,147,['2455a5ed-3eda-4dd7-967e-6c2e56a1187e'],2,,,,,,,,,,,,,,,,,,,Marseille,147,00:14:02.434,Pass,
,,,,,,,,,,,,,,,,,0.856883,,,,,,,,,,,,,5734a350-6128-49b4-aab2-7cba4b2b9c53,588,,"[56.7, 33.9]",3901251,14,,,,,0.37506425,,Right Foot,,,"[69.4, 38.9]",Ground Pass,,13.648809,,,,,Florian Thauvin,3254.0,,,,,,,1,Regular Play,Abdelaziz Barrada,23933.0,Right Defensive Midfield,27,Marseille,147,['0e158d5d-a807-43b1-aaac-0dfe66b8e125'],7,,,,,,,,,,,,,,,,,,,Marseille,147,00:14:07.258,Pass,
,,,,,,,,,,,,,,,,,2.540074,,,,,,,,,,,,,49759056-8cda-4a2a-a1fa-736c033eec58,593,,"[83.7, 34.2]",3901251,14,,,,,-0.48552963,,Left Foot,,,"[107.2, 21.8]",Ground Pass,,26.570848,,,,,Steven Fletcher,9554.0,,,,,,,1,Regular Play,Florian Thauvin,3254.0,Right Wing,27,Marseille,147,"['c739c3fc-abcb-42b3-be33-8aeefaf57a47', 'ecb4aeff-5af2-47cf-838e-12a5fc00fddd']",10,,,,,,,,,,,,,,,,,,,Marseille,147,00:14:10.130,Pass,True
,,,,,,,,,,,,,,,,,0.329671,,,,,,,,,,,,,dab153f7-72d9-441a-a28d-345a98c0ed64,596,,"[110.2, 19.0]",3901251,14,,,,,1.4618543,,Left Foot,,,"[110.9, 25.4]",Low Pass,,6.4381676,,,Incomplete,,Florian Thauvin,3254.0,,,,,,,1,Regular Play,Steven Fletcher,9554.0,Center Attacking Midfield,27,Marseille,147,"['d3452353-98f9-470b-8236-d72bcb79477b', 'f189e0e9-7edd-4ac2-baed-fdb2696ec53c']",12,,,,,,,,,,,,,,,,,,,Marseille,147,00:14:12.945,Pass,
,,,,,,,,,,,,,,,,,1.379306,,,,,,,,,,,,,dbe65dd4-0e4e-4a50-93f5-04656d9e71b9,599,,"[120.0, 0.1]",3901251,14,,,,,1.6471503,,Right Foot,,,"[117.2, 36.7]",High Pass,True,36.706947,,,Incomplete,,Michy Batshuayi Tunga,3457.0,,,,Inswinging,,Corner,1,From Corner,Abdelaziz Barrada,23933.0,Right Defensive Midfield,28,Marseille,147,"['d89c3829-d295-4e7a-9a5d-12e9a5aba800', 'eeaa5ba4-0965-48ba-9364-a0189e6363fa']",45,,,,,,,,,,,,,,,,,,,Marseille,147,00:14:45.934,Pass,
,,,,,,,,,,,,,,,,,1.173568,,,,,,,,,,,,,0238ef22-a6dc-412c-a8ff-3fbe8784e226,602,,"[99.3, 20.5]",3901251,14,,,,,1.1137276,,Left Foot,,,"[105.3, 32.7]",Low Pass,,13.595588,,,Incomplete,,,,,,,,,Recovery,1,From Corner,Romain Alessandrini,15296.0,Left Wing,28,Marseille,147,['ce88d4cf-b80b-440e-97b6-2f58e4d571bb'],49,,,,,,,,,,,,,,,,,,,Marseille,147,00:14:49.605,Pass,
,,,,,,,,,,,,,,,,,1.774562,,,,,,,,,,,,,f1321bc7-82e0-4480-9036-ae031cf1e5de,606,,"[33.6, 13.8]",3901251,14,,,,,1.3144546,,Right Foot,,,"[42.8, 48.9]",Ground Pass,,36.28567,,,,,Lassana Diarra,3181.0,,,,,,,1,From Corner,Steve Mandanda,3543.0,Goalkeeper,28,Marseille,147,['c6f9ba7a-2d46-42fb-a8ee-a781835cddd0'],58,,,,,,,,,,,,,,,,,,,Marseille,147,00:14:58.860,Pass,
,,,,,,,,,,,,,,,,,1.105492,,,,,,,,,,,,,124bfd91-a117-4bfe-b2ff-da111da9fb26,609,,"[44.8, 52.6]",3901251,15,,,,,0.98756695,,Right Foot,,,"[57.6, 72.0]",Ground Pass,,23.242203,,,,,Brice Dja Djédjé,7857.0,,,,,,,1,From Corner,Lassana Diarra,3181.0,Left Defensive Midfield,28,Marseille,147,['5e98bc43-ffcf-4493-9f99-c938d4d2bdf7'],1,,,,,,,,,,,,,,,,,,,Marseille,147,00:15:01.795,Pass,
,,,,,,,,,,,,,,,,,0.72356,,,,,,,,,,,,,ea8ccb9a-6a52-4199-84b1-2c54c71a1a95,612,,"[57.0, 71.4]",3901251,15,,,,,-2.4566307,,Right Foot,,,"[49.9, 65.6]",Ground Pass,,9.167879,,,,,Lassana Diarra,3181.0,,,,,,,1,From Corner,Brice Dja Djédjé,7857.0,Right Back,28,Marseille,147,['f92d6038-04fd-4111-9e11-dc9f8f7b7d4d'],4,,,,,,,,,,,,,,,,,,,Marseille,147,00:15:04.158,Pass,
,,,,,,,,,,,,,,,,,0.849348,,,,,,,,,,,,,ea3d866c-9c11-4d57-8342-a44e1d68ff06,615,,"[51.2, 65.8]",3901251,15,,,,,0.83571535,,Right Foot,,,"[57.8, 73.1]",Ground Pass,,9.84124,,,,,Brice Dja Djédjé,7857.0,,,,,,,1,From Corner,Lassana Diarra,3181.0,Left Defensive Midfield,28,Marseille,147,['0204b9f0-37f7-41f6-83b0-485f3b082550'],8,,,,,,,,,,,,,,,,,,,Marseille,147,00:15:08.096,Pass,
,,,,,,,,,,,,,,,,,2.177397,,,,,,,,,,,,,f222254e-b8fe-458c-acdc-40c2f0315436,625,,"[75.1, 3.8]",3901251,15,,True,,,1.3153878,,Left Foot,,,"[79.8, 21.8]",Ground Pass,,18.603495,,,,,Prince Oniangué,4545.0,,,,,,Free Kick,1,From Free Kick,Jaba Kankava,46801.0,Left Center Midfield,30,Stade de Reims,156,['e9de645e-8e89-4f22-bea9-be060fdbc196'],19,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:19.242,Pass,
,,,,,,,,,,,,,,,,,1.311703,,,,,,,,,,,,,42515b77-c5f4-4d7a-b87e-279998403a61,627,,"[87.5, 28.8]",3901251,15,,True,,,-2.5829933,,Right Foot,,,"[77.9, 22.8]",Ground Pass,,11.320777,,,,,Jaba Kankava,46801.0,,,,,,,1,From Free Kick,Prince Oniangué,4545.0,Right Center Midfield,30,Stade de Reims,156,['bfbb54e2-dbc2-42ad-aea1-66b0438e73ea'],25,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:25.154,Pass,
,,,,,,,,,,,,,,,,,2.025097,,,,,,,,,,,,,dd6ef07a-770f-4a03-9026-0ab60a7042a7,629,,"[76.4, 21.1]",3901251,15,,,True,,-1.4113572,,Left Foot,,,"[79.6, 1.2]",Ground Pass,,20.155643,,,Injury Clearance,,,,,,,,,,1,From Free Kick,Jaba Kankava,46801.0,Left Center Midfield,30,Stade de Reims,156,,29,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:29.877,Pass,
,,,,,,,,,,,,,,,,,0.900364,,,,,,,,,,,,,c48f3ff9-3019-4416-8a75-3072be24dc9f,632,,"[44.1, 80.0]",3901251,16,,,,,-1.3864719,,,,,"[46.3, 68.2]",Low Pass,,12.003333,,,,,Lassana Diarra,3181.0,,,,,,Throw-in,1,From Throw In,Florian Thauvin,3254.0,Right Wing,31,Marseille,147,['40d39fe9-41cb-43f5-8b21-410c46f2299e'],45,,,,,,,,,,,,,,,,,,,Marseille,147,00:16:45.017,Pass,
,,,,,,,,,,,,,,,,,5.674727,,,,,,,,,,,,,157d7b07-2d27-4954-8ffb-438858c1eb8a,635,,"[47.1, 68.8]",3901251,16,,,,,-0.013310362,,Right Foot,,,"[107.2, 68.0]",High Pass,,60.105324,,,Injury Clearance,,,,,,,,,,1,From Throw In,Lassana Diarra,3181.0,Left Defensive Midfield,31,Marseille,147,,47,,,,,,,,,,,,,,,,,,,Marseille,147,00:16:47.094,Pass,
,,,,,,,,,,,,,,,,,1.593641,,,,,,,,,,,,,b85ce661-c22a-4e94-bb07-6cebe3d29e9a,636,,"[12.9, 11.7]",3901251,16,,,,,1.7420009,,Right Foot,,,"[9.2, 33.1]",Ground Pass,,21.717505,,,,,Kossi Agassa,401454.0,,,,,,Recovery,1,Regular Play,Mohamed Fofana,401455.0,Left Center Back,32,Stade de Reims,156,['f52d6218-e89f-4e3d-89b0-9a1388342921'],52,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:16:52.868,Pass,
,,,,,,,,,,,,,,,,,1.164184,,,,,,,,,,,,,125e5ddf-88e7-436b-9aa9-ee99169e634b,640,,"[9.9, 34.6]",3901251,16,,,,,1.080839,,Right Foot,,,"[19.5, 52.6]",Ground Pass,,20.4,,,,,Antoine Devaux,7815.0,,,,,,,1,Regular Play,Kossi Agassa,401454.0,Goalkeeper,32,Stade de Reims,156,['25caf408-d8d2-47d0-9fc0-e652ecfddd24'],55,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:16:55.427,Pass,
,,,,,,,,,,,,,,,,,1.385744,,,,,,,,,,,,,8c30f326-e932-4937-aed0-7c9c0b2663dd,643,,"[27.8, 64.3]",3901251,16,,,,,0.046121117,,Right Foot,,,"[47.3, 65.2]",Ground Pass,,19.520758,,,,,Prince Oniangué,4545.0,,,,,,,1,Regular Play,Antoine Devaux,7815.0,Center Defensive Midfield,32,Stade de Reims,156,['63063358-9cba-4cbf-a035-1f7c77b15587'],59,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:16:59.003,Pass,
,,,,,,,,,,,,,,,,,4.67653,,,,,,,,,,,,,3bcce6c6-63d5-4874-b5c6-67da41f6dc47,646,,"[46.9, 66.0]",3901251,17,,,,,3.1258636,,Right Foot,,,"[2.4, 66.7]",High Pass,,44.505505,,,,,Kossi Agassa,401454.0,,,,,,,1,Regular Play,Prince Oniangué,4545.0,Right Center Midfield,32,Stade de Reims,156,['c3bdb156-d7d4-4aa9-a934-a2e7f58125a1'],0,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:00.453,Pass,
,,,,,,,,,,,,,,,,,2.004946,,,,,,,,,,,,,bfbefc3e-1d75-4595-baf2-5422fe3da894,649,,"[2.8, 69.0]",3901251,17,,,,,0.09172304,,Right Foot,,,"[45.2, 72.9]",High Pass,,42.578987,,,,,Antoine Conte,131849.0,,,,,,,1,Regular Play,Kossi Agassa,401454.0,Goalkeeper,32,Stade de Reims,156,['13643945-c08e-4c47-869f-81316084e672'],5,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:05.145,Pass,
,,,,,,,,,,,,,,,,,0.440105,,,,,,,,,,,,,b58ebaf8-01ea-4eb4-ac81-905504f95265,651,,"[45.2, 72.9]",3901251,17,,,,,0.0,,Right Foot,,,"[51.2, 72.9]",Low Pass,,6.0,,,Incomplete,,Nicolas de Roussel de Préville,4383.0,,,,,,,1,Regular Play,Antoine Conte,131849.0,Right Back,32,Stade de Reims,156,"['018a9eee-477c-4a44-aa47-ca6f336ccf02', '883b9251-736f-41bc-a295-74aa09ae5161']",7,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:07.150,Pass,
,,,,,,,,,,,,,,,,,1.020312,,,,,,,,,,,,,e2391763-73d2-4a2e-af55-2f1d16aa708e,655,,"[71.5, 13.2]",3901251,17,,,,,-0.81026864,,Left Foot,,,"[81.3, 2.9]",Ground Pass,,14.217243,,,,,Romain Alessandrini,15296.0,,,,,,,1,Regular Play,Benjamin Mendy,3261.0,Left Back,32,Stade de Reims,156,['b8471c98-1a68-4440-9c86-0c49938da7af'],9,,,,,,,,,,,,,,,,,,,Marseille,147,00:17:09.768,Pass,
,,,,,,,,,,,,,,,,,1.537721,,,,,,,,,,,,,4864f3c3-45d1-425c-a172-a3fc5d5778a7,658,,"[83.5, 2.9]",3901251,17,,,,,1.0743736,,Left Foot,,,"[101.7, 36.5]",High Pass,,38.212563,,,Pass Offside,,Florian Thauvin,3254.0,,,,,,,1,Regular Play,Romain Alessandrini,15296.0,Left Wing,32,Stade de Reims,156,['3286f6ac-e307-416d-baee-795aa3b62cb9'],12,,,,,,,,,,,,,,,,,,,Marseille,147,00:17:12.181,Pass,
,,,,,,,,,,,,,,,,,2.898232,,,,,,,,,,,,,a6a1ed7e-cc18-491b-9c5a-a81c2f01b27a,660,,"[18.7, 42.1]",3901251,17,,True,,,-0.68322206,,Right Foot,,,"[64.4, 4.9]",High Pass,,58.92648,,,,,Diego Rigonato Rodrigues,7363.0,,,,,,Free Kick,1,From Free Kick,Kossi Agassa,401454.0,Goalkeeper,33,Stade de Reims,156,['36b450a9-a09f-4d93-9182-5b06b6185264'],50,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:50.953,Pass,
,,,,,,,,,,,,,,,,,1.83857,,,,,,,,,,,,,278bc91e-8b10-4e39-bb4a-007721741b8a,662,,"[55.4, 3.8]",3901251,17,,,,,0.2536741,,Right Foot,,,"[74.3, 8.7]",High Pass,,19.524857,,,,,Grejohn Kyei,7367.0,,,,,,,1,From Free Kick,Diego Rigonato Rodrigues,7363.0,Left Midfield,33,Stade de Reims,156,['fb6b04f6-40f3-4fb3-9ea0-5c2097bf7226'],55,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:55.883,Pass,
,,,,,,,,,,,,,,,,,1.239691,,,,,,,,,,,,,b207f2b1-a256-4723-87da-f3b4303c00ec,666,,"[76.2, 8.5]",3901251,17,,,,,-2.1066077,,Left Foot,,,"[74.3, 5.3]",Low Pass,,3.7215588,,,,,Diego Rigonato Rodrigues,7363.0,,,,,,,1,From Free Kick,Grejohn Kyei,7367.0,Center Forward,33,Stade de Reims,156,"['a87d3cac-1975-4419-bebd-e1816ebaeaf5', 'e0b4a79f-f143-4855-9b65-1b77619dd925']",58,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:58.142,Pass,True
,,,,,,,,,,,,,,,,,0.00791,,,,,,,,,,,,,fa7952e7-f481-4362-8137-99bd87e49330,669,,"[76.0, 4.7]",3901251,17,,,,,2.5431738,,Right Foot,,,"[73.8, 6.2]",Ground Pass,,2.6627054,,,Incomplete,,Jaba Kankava,46801.0,,,,,,,1,From Free Kick,Diego Rigonato Rodrigues,7363.0,Left Midfield,33,Stade de Reims,156,"['0e82c69a-d0a7-422e-bea4-0e1dab1eb249', 'a42410e3-494a-4fc0-8502-c58d38ea3fd9']",59,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:59.422,Pass,
,,,,,,,,,,,,,,,,,0.498097,,,,,,,,,,,,,0e82c69a-d0a7-422e-bea4-0e1dab1eb249,671,,"[46.3, 73.9]",3901251,17,,,,,-0.7853982,,Right Foot,,,"[47.3, 72.9]",Ground Pass,,1.4142135,,,,,Lassana Diarra,3181.0,,,,,,Recovery,1,Regular Play,Brice Dja Djédjé,7857.0,Right Back,34,Marseille,147,"['0dc6b1c0-8407-444c-b3b7-4167f9181fb0', 'fa7952e7-f481-4362-8137-99bd87e49330']",59,,,,,,,,,,,,,,,,,,,Marseille,147,00:17:59.430,Pass,
,,,,,,,,,,,,,,,,,1.678752,,,,,,,,,,,,,b0d8838e-436a-4c0c-84d9-455cf889f363,675,,"[47.1, 73.7]",3901251,17,,,,,0.12891077,,Left Foot,,,"[52.5, 74.4]",Low Pass,,5.4451814,,,,,Florian Thauvin,3254.0,,,,,,,1,Regular Play,Lassana Diarra,3181.0,Left Defensive Midfield,34,Marseille,147,"['077ba195-b847-4b96-9be6-6cd21cc0ac65', '5781dd5e-fb1c-44a0-b759-ae431c1a6155']",59,,,,,,,,,,,,,,,,,,,Marseille,147,00:17:59.944,Pass,True
,,,,,,,,,,,,,,,,,2.952453,,,,,,,,,,,,,28824df4-e8e7-4ca2-957c-b80e1a27a97f,681,,"[44.6, 80.0]",3901251,18,,,,,-2.014337,,,,,"[34.1, 57.9]",High Pass,,24.46753,,,,,Karim Rekik,8572.0,,,,,,Throw-in,1,From Throw In,Brice Dja Djédjé,7857.0,Right Back,35,Marseille,147,['0295ff2b-4e99-4a43-a121-a880e19fd02d'],7,,,,,,,,,,,,,,,,,,,Marseille,147,00:18:07.824,Pass,
,,,,,,,,,,,,,,,,,3.837727,,,,,,,,,,,,,740b1430-64f6-40d1-a82b-5f6c7ede19a4,684,,"[33.2, 38.6]",3901251,18,,,,,-1.2372121,,Left Foot,,,"[43.7, 8.3]",Ground Pass,,32.06774,,,,,Benjamin Mendy,3261.0,,,,,,,1,From Throw In,Karim Rekik,8572.0,Left Center Back,35,Marseille,147,['bb99c3c2-df7f-4b88-8df1-24a039882b4b'],12,,,,,,,,,,,,,,,,,,,Marseille,147,00:18:12.054,Pass,
,,,,,,,,,,,,,,,,,0.719123,,,,,,,,,,,,,f0126663-e88b-4ea1-b5f1-0a9911d81b25,687,,"[45.2, 6.8]",3901251,18,,,,,-0.4290294,,Left Foot,,,"[54.6, 2.5]",Ground Pass,,10.336827,,,,,Romain Alessandrini,15296.0,,,,,,,1,From Throw In,Benjamin Mendy,3261.0,Left Back,35,Marseille,147,['a1d4e375-befe-4774-adb8-31c8721d1b5f'],16,,,,,,,,,,,,,,,,,,,Marseille,147,00:18:16.074,Pass,
,,,,,,,,,,,,,,,,,1.096281,,,,,,,,,,,,,04193c5b-e5fc-433e-adcd-298b9ef6295c,690,,"[55.2, 2.1]",3901251,18,,,,,3.048116,,Left Foot,,,"[48.8, 2.7]",Ground Pass,,6.4280634,,,,,Benjamin Mendy,3261.0,,,,,,,1,From Throw In,Romain Alessandrini,15296.0,Left Wing,35,Marseille,147,['9e129d44-12d2-4fb7-8e27-6026d82aaa21'],16,,,,,,,,,,,,,,,,,,,Marseille,147,00:18:16.920,Pass,
,,,,,,,,,,,,,,,,,1.763194,,,,,,,,,,,,,33b20170-1157-4874-8c38-c03b7229ed6b,694,,"[48.2, 2.1]",3901251,18,,,,,2.4907925,,Left Foot,,,"[37.3, 10.4]",Ground Pass,,13.700365,,,,,Karim Rekik,8572.0,,,,,,,1,From Throw In,Benjamin Mendy,3261.0,Left Back,35,Marseille,147,"['7acb79a4-481b-4a4e-bf6d-232d3ccaddf1', 'd95ee9d4-b853-490d-8f92-4c120825ed5b']",18,,,,,,,,,,,,,,,,,,,Marseille,147,00:18:18.137,Pass,True
,,,,,,,,,,,,,,,,,0.859813,,,,,,,,,,,,,3ecf4ade-1524-4a69-a3fe-dd4c0d0df48b,697,,"[50.5, 23.7]",3901251,18,,,,,-1.5997738,,Right Foot,,,"[50.3, 16.8]",Ground Pass,,6.902898,,,,,Abdelaziz Barrada,23933.0,,,,,,,1,From Throw In,Karim Rekik,8572.0,Left Center Back,35,Marseille,147,['046e2d1f-f2bb-4707-acb1-386a2e2dd74f'],26,,,,,,,,,,,,,,,,,,,Marseille,147,00:18:26.309,Pass,
,,,,,,,,,,,,,,,,,2.56559,,,,,,,,,,,,,0d9bb423-18c7-4b7a-8749-bb9158b4b62b,701,,"[46.0, 15.8]",3901251,18,,,,,2.4898314,,Right Foot,,,"[15.2, 39.3]",Ground Pass,,38.74132,,,,,Steve Mandanda,3543.0,,,,,,,1,From Throw In,Abdelaziz Barrada,23933.0,Right Defensive Midfield,35,Marseille,147,"['158fdc16-5428-42f5-aed2-d822b5d6eae0', '870693f1-9bf1-431e-bd7d-9612cc6c5742']",28,,,,,,,,,,,,,,,,,,,Marseille,147,00:18:28.785,Pass,True
,,,,,,,,,,,,,,,,,1.23967,,,,,,,,,,,,,6bb34f79-7a40-4fa4-bd46-29f0077bda9c,704,,"[14.6, 46.1]",3901251,18,,,,,0.5644286,,Right Foot,,,"[31.5, 56.8]",Ground Pass,,20.0025,,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,,1,From Throw In,Steve Mandanda,3543.0,Goalkeeper,35,Marseille,147,['ef47f0b9-df37-4668-bc4b-e781fbd411de'],33,,,,,,,,,,,,,,,,,,,Marseille,147,00:18:33.015,Pass,
,,,,,,,,,,,,,,,,,0.864591,,,,,,,,,,,,,b5761ddf-5c8c-4b82-a550-b0969d9052e8,707,,"[43.1, 60.0]",3901251,18,,,,,-0.026839191,,Right Foot,,,"[58.0, 59.6]",Ground Pass,,14.905368,,,,,Steven Fletcher,9554.0,,,,,,,1,From Throw In,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,35,Marseille,147,['0b32b555-e320-4e76-84fe-f3b2009eeb47'],36,,,,,,,,,,,,,,,,,,,Marseille,147,00:18:36.514,Pass,
,,,,,,,,,,,,,,,,,1.097872,,,,,,,,,,,,,ae89519f-c452-4af8-be63-04b7f5b4b960,711,,"[57.0, 58.3]",3901251,18,,,,,2.4154856,,Left Foot,,,"[45.4, 68.6]",Ground Pass,,15.5128975,,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,,1,From Throw In,Steven Fletcher,9554.0,Center Attacking Midfield,35,Marseille,147,"['005c2e44-1c09-425c-9bca-0a9dddcc16fd', 'b296c28c-d277-4a16-ae22-08071b8f0a95']",37,,,,,,,,,,,,,,,,,,,Marseille,147,00:18:37.839,Pass,True
,,,,,,,,,,,,,,,,,2.618355,,,,,,,,,,,,,baa7f34e-c36f-4eab-b8e4-10a586e2a26d,714,,"[46.3, 72.0]",3901251,18,,,,,0.026372781,,Right Foot,,,"[88.0, 73.1]",High Pass,,41.714504,,,Incomplete,,Brice Dja Djédjé,7857.0,,,,,,,1,From Throw In,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,35,Marseille,147,"['2d94128b-a823-4917-9ae2-8567fb993867', '5d03bbe1-da50-4077-91f2-93cd38a9cc15']",40,,,,,,,,,,,,,,,,,,,Marseille,147,00:18:40.613,Pass,
,,,,,,,,,,,,,,,,,0.77805,,,,,,,,,,,,,98e53f67-698b-4100-b088-f662e2f1e1ed,718,,"[91.8, 80.0]",3901251,18,,,,,-1.607144,,,,,"[91.4, 69.0]",Low Pass,,11.00727,,,,,Florian Thauvin,3254.0,,,,,,Throw-in,1,From Throw In,Brice Dja Djédjé,7857.0,Right Back,36,Marseille,147,['eb8e5985-f721-4d3b-ae15-b587b3d58d5e'],48,,,,,,,,,,,,,,,,,,,Marseille,147,00:18:48.784,Pass,
,,,,,,,,,,,,,,,,,0.857823,,,,,,,,,,,,,f4d3e7e0-53c0-43da-bce4-29cd9468a27b,724,,"[91.8, 80.0]",3901251,19,,,,,-1.2120256,,,,,"[96.3, 68.0]",Low Pass,,12.816006,,,,,Steven Fletcher,9554.0,,,,,,Throw-in,1,From Throw In,Brice Dja Djédjé,7857.0,Right Back,37,Marseille,147,['94ea9551-04b1-4107-969b-261d73aee204'],0,,,,,,,,,,,,,,,,,,,Marseille,147,00:19:00.254,Pass,
,,,,,,,,,,,,,,,,,1.194272,,,,,,,,,,,,,f94ae42e-77a2-46b3-8d8a-34514cfadccd,728,,"[95.5, 69.5]",3901251,19,,,,,2.1045046,,Left Foot,,,"[91.6, 76.1]",Low Pass,,7.6661596,,,,,Brice Dja Djédjé,7857.0,,,,,,,1,From Throw In,Steven Fletcher,9554.0,Center Attacking Midfield,37,Marseille,147,"['8ebd57d8-70f4-4bc2-9563-db1e5534dd04', 'e9cd97f8-9856-48c9-9cc0-3e2ca0d805a3']",1,,,,,,,,,,,,,,,,,,,Marseille,147,00:19:01.258,Pass,True
