50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cea001c-6feb-4a5c-8eec-844914c4cc78,1127,,"[44.4, 3.2]",3829468,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brou Benjamin Angoua,40527.0,Left Back,66,Guingamp,142,['2507069c-ab40-46a1-a441-dff125de2fcd'],46,,,,,,,,,,,,,,,,Guingamp,142,00:28:46.990,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2e83f6b-6503-4aab-b495-493751500f03,1130,,"[13.7, 34.4]",3829468,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Lössl,3322.0,Goalkeeper,66,Guingamp,142,['b8818f98-1e98-4d58-b996-65845611ad1d'],50,,,,,,,,,,,,,,,,Guingamp,142,00:28:50.598,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0fb0796-4a6c-4576-bee2-b2ea868e9bc4,1133,,"[27.6, 75.1]",3829468,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lars Christian Jacobsen,20199.0,Right Back,66,Guingamp,142,['065d8776-6354-403e-afe8-bc6addd3427f'],54,,,,,,,,,,,,,,,,Guingamp,142,00:28:54.344,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c66955a-14b5-4173-b092-8dd7c1c5d581,1136,,"[16.5, 57.2]",3829468,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christophe Kerbrat,2936.0,Right Center Back,66,Guingamp,142,['ac4a7c09-3e74-461e-a7d0-df2bb1ec87ff'],57,,,,,,,,,,,,,,,,Guingamp,142,00:28:57.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83a284f1-1bdd-4db7-afe9-91c699fefb2d,1139,,"[38.3, 74.1]",3829468,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lars Christian Jacobsen,20199.0,Right Back,66,Guingamp,142,['e02fbb35-9c1b-405b-9eba-428b39b241eb'],2,,,,,,,,,,,,,,,,Guingamp,142,00:29:02.523,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90cd9f34-7a2a-49f3-9627-fffa517eeb85,1143,,"[80.0, 74.8]",3829468,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcus Coco,3363.0,Right Midfield,66,Guingamp,142,['17ee1f78-f2b9-4afe-9838-2b22d2086216'],11,,,,,,,,,,,,,,,,Guingamp,142,00:29:11.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667f94db-3859-4302-adf7-36f515d51b1d,1147,,"[22.2, 54.8]",3829468,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdou Kader Mangane,2953.0,Right Center Back,67,Gazélec Ajaccio,160,['d32bbaaf-c5a3-4167-96f9-096113266f26'],18,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:29:18.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2abeb39c-1132-4f4d-a36a-4a9d37de6862,1150,,"[32.5, 20.2]",3829468,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémie Bréchet,7603.0,Left Center Back,67,Gazélec Ajaccio,160,['357df48b-bed4-4898-bd33-566b530a504d'],21,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:29:21.940,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2e7fdf3-5738-4242-a18c-d3673a7c8c4e,1153,,"[95.5, 16.0]",3829468,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grégory Pujol,401506.0,Left Wing,67,Gazélec Ajaccio,160,['c9eec8d4-26bf-4292-8a42-8a00fcb087d3'],26,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:29:26.765,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170ef0a4-389f-4eda-81b0-b12af68d3e82,1160,,"[75.0, 26.0]",3829468,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérôme Le Moigne,401507.0,Center Defensive Midfield,67,Gazélec Ajaccio,160,['48b0e69b-f407-4216-bb81-26e6acb8c50a'],34,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:29:34.269,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3228d70-d47e-47fc-ae39-f08301df774c,1163,,"[66.6, 65.3]",3829468,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandre Coeff,7428.0,Right Back,67,Gazélec Ajaccio,160,['c68659eb-c37c-4bc6-a3c7-ce6db9bd81b7'],37,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:29:37.233,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4590abee-f366-4701-bf74-94ad25ed47d0,1166,,"[83.7, 76.8]",3829468,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Ducourtioux,401509.0,Right Center Midfield,67,Gazélec Ajaccio,160,['66321a5b-f720-40f3-8280-dc0e772fae57'],42,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:29:42.772,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0dafe283-cea8-4c4b-b43f-9526d071f0d4,1169,,"[78.1, 69.3]",3829468,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérôme Le Moigne,401507.0,Center Defensive Midfield,67,Gazélec Ajaccio,160,['b4a0d97f-592a-4508-b5e3-a3037d0efa06'],47,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:29:47.115,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41d3edc9-a57a-414c-a3df-505766d8ce30,1172,,"[64.7, 37.5]",3829468,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémie Bréchet,7603.0,Left Center Back,67,Gazélec Ajaccio,160,['6adaf407-bd82-4649-a173-857da9c47bc8'],51,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:29:51.986,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed686e82-8ae2-460d-aedd-59f7ccff53dc,1175,,"[85.8, 22.6]",3829468,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Khalid Boutaïb,5726.0,Right Wing,67,Gazélec Ajaccio,160,['dd4f6bef-8e5a-48e4-8442-57a1409c6f5d'],55,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:29:55.419,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40c079c0-d7cd-4359-a9c1-53f8589f32e6,1177,,"[78.2, 33.1]",3829468,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damjan Đoković,31911.0,Left Center Midfield,67,Gazélec Ajaccio,160,['b84fa67d-7ad9-4f74-b092-147389fba0cf'],56,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:29:56.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e128856b-70d1-451e-86bc-91aae457257d,1180,,"[99.7, 37.2]",3829468,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jacques Zoua Daogari,401505.0,Center Forward,67,Gazélec Ajaccio,160,['f27d2fa1-98d5-43ca-b74a-49e3cd941bb2'],58,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:29:58.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc3ce9f6-f3ed-4071-a88e-4a849c9108c4,1183,,"[93.6, 40.2]",3829468,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grégory Pujol,401506.0,Left Wing,67,Gazélec Ajaccio,160,['5e6f8163-991c-4bf4-82ca-3b5fc4ce6ed3'],59,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:29:59.401,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9deb1c48-a59d-4a72-8c62-a1ca710dbaba,1187,,"[66.4, 30.0]",3829468,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jimmy Briand,3213.0,Right Center Forward,69,Guingamp,142,['5a18b661-db48-4455-86ef-6eda3f89b265'],16,,,,,,,,,,,,,,,,Guingamp,142,00:30:16.737,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c4c7c5e-f42c-4d40-b28c-f30c33c1dd10,1190,,"[65.5, 46.7]",3829468,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jacques Zoua Daogari,401505.0,Center Forward,69,Guingamp,142,['bc599de3-45f4-43fa-b071-3c168816b8b6'],18,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:30:18.062,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33167110-b51d-489b-b34e-9cc252459566,1192,,"[62.2, 33.2]",3829468,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Younousse Sankharé,3348.0,Left Defensive Midfield,69,Guingamp,142,['0d949465-da51-4486-a4ed-f676008c5a5b'],18,,,,,,,,,,,,,,,,Guingamp,142,00:30:18.906,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47a32a95-9431-48f2-bb05-f4aad452431a,1195,,"[51.7, 16.0]",3829468,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Brou Benjamin Angoua,40527.0,Left Back,69,Guingamp,142,['55635174-22f0-49fb-b975-2f2771f5d6e5'],21,,,,,,,,,,,,,,,,Guingamp,142,00:30:21.336,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e358e95-315f-4426-8fca-2a2ec6c78aa7,1199,,"[65.1, 13.8]",3829468,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jimmy Briand,3213.0,Right Center Forward,69,Guingamp,142,['70b55dc0-dfad-4450-9c02-0c765a70f397'],23,,,,,,,,,,,,,,,,Guingamp,142,00:30:23.630,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4fbbe2d-4619-4fdf-91ad-15c42e25dfd3,1202,,"[63.5, 2.9]",3829468,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Nicolas Benezet,3301.0,Left Midfield,69,Guingamp,142,['86d5bec4-e03a-455d-ab0a-c2d066137845'],25,,,,,,,,,,,,,,,,Guingamp,142,00:30:25.498,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070cd610-d566-491d-8215-7476d65440e4,1205,,"[49.8, 10.1]",3829468,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Brou Benjamin Angoua,40527.0,Left Back,69,Guingamp,142,['07e3738a-16e9-4c57-bb79-6905885b2a4e'],26,,,,,,,,,,,,,,,,Guingamp,142,00:30:26.982,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a658f997-17c8-4b36-a77e-c061b0a6421f,1208,,"[54.6, 9.5]",3829468,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Nicolas Benezet,3301.0,Left Midfield,69,Guingamp,142,['c3650f68-aa40-4234-9bad-a0446dba0210'],27,,,,,,,,,,,,,,,,Guingamp,142,00:30:27.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72fb4aee-1003-4931-b350-ae0d0bafe947,1211,,"[46.9, 3.7]",3829468,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Brou Benjamin Angoua,40527.0,Left Back,69,Guingamp,142,['71622b0e-2079-4ca3-8890-4958a04e7f4e'],28,,,,,,,,,,,,,,,,Guingamp,142,00:30:28.769,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d6af146-58db-46c0-846d-de4a46ece387,1214,,"[32.3, 15.3]",3829468,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jérémy Sorbon,3124.0,Left Center Back,69,Guingamp,142,['d84cc6ba-5971-4a97-aa3b-35a36a91d428'],31,,,,,,,,,,,,,,,,Guingamp,142,00:30:31.115,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214279b2-0dc8-4c2a-8b38-1c6328b3e2f8,1217,,"[39.8, 71.5]",3829468,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lars Christian Jacobsen,20199.0,Right Back,69,Guingamp,142,['773bf8bb-d430-4393-a330-b56cdd34f29e'],38,,,,,,,,,,,,,,,,Guingamp,142,00:30:38.126,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3022278-3028-44aa-9628-ed760fafb777,1223,,"[33.5, 42.0]",3829468,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Sorbon,3124.0,Left Center Back,70,Guingamp,142,['e0d1ae68-e940-4283-b75b-054e3b446073'],55,,,,,,,,,,,,,,,,Guingamp,142,00:30:55.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156298cc-c4b0-4f92-a62a-e4222797394f,1225,,"[38.1, 25.6]",3829468,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Mathis,401512.0,Right Defensive Midfield,70,Guingamp,142,['f32c15f1-2e11-4444-b95b-d08ee2878cff'],57,,,,,,,,,,,,,,,,Guingamp,142,00:30:57.779,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541096e3-c4cc-4fe1-8248-f9df9c12fb74,1228,,"[63.8, 25.6]",3829468,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jimmy Briand,3213.0,Right Center Forward,70,Guingamp,142,"['3a071037-c672-441c-9fc4-7f80729f1f7c', '53173cac-447d-49ef-bff3-442103b26071']",0,,,,,,,,,,,,,,,,Guingamp,142,00:31:00.245,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8231b55-75be-47f2-984e-62886877a467,1231,,"[64.0, 69.6]",3829468,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lars Christian Jacobsen,20199.0,Right Back,70,Guingamp,142,['bffa8b22-f53b-4351-adc2-edfa262030a6'],4,,,,,,,,,,,,,,,,Guingamp,142,00:31:04.978,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35c3e6a4-b952-49b3-a035-80c245f7c3e4,1238,,"[81.8, 52.5]",3829468,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jimmy Briand,3213.0,Right Center Forward,70,Guingamp,142,['c25dd31a-4d80-46d0-a025-dc5962e20d76'],10,,,,,,,,,,,,,,,,Guingamp,142,00:31:10.955,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47052de2-cc34-4bcd-9851-304a34345fc5,1241,,"[92.9, 49.6]",3829468,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcus Coco,3363.0,Right Midfield,70,Guingamp,142,['c073f7bd-2eac-4acb-a7ff-f210c9f6fd13'],11,,,,,,,,,,,,,,,,Guingamp,142,00:31:11.724,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081a91fa-0098-4573-bf3c-8dd6f49fe445,1243,,"[39.8, 22.5]",3829468,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Grégory Pujol,401506.0,Left Wing,70,Guingamp,142,['300b346d-5424-42c2-a57b-5a4a5d020372'],12,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:31:12.503,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a64bbc42-a247-4663-989d-19284fa13d56,1246,,"[84.1, 24.1]",3829468,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jacques Zoua Daogari,401505.0,Center Forward,70,Guingamp,142,['088d3ba1-97c8-4b70-b0e4-620a863cf5b4'],19,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:31:19.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50bb2a32-36d7-4379-b85d-c9c979699273,1250,,"[38.3, 10.5]",3829468,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Brou Benjamin Angoua,40527.0,Left Back,70,Guingamp,142,['47b4afdb-7761-49c9-8c61-e2a1cd0f71a7'],21,,,,,,,,,,,,,,,,Guingamp,142,00:31:21.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53c6f1b3-8a89-4f84-943a-073619219f26,1252,,"[57.0, 39.2]",3829468,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jimmy Briand,3213.0,Right Center Forward,70,Guingamp,142,['971c87cf-ab3b-449f-bb46-14227f9aa9a9'],27,,,,,,,,,,,,,,,,Guingamp,142,00:31:27.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1b129dd-e854-4b90-8a09-a133ffbf85c0,1254,,"[49.9, 9.5]",3829468,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Brou Benjamin Angoua,40527.0,Left Back,70,Guingamp,142,['d881fcd3-1973-4fe1-b1ad-620fc1024e6b'],29,,,,,,,,,,,,,,,,Guingamp,142,00:31:29.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f0257cc-6f77-4216-9918-fd9415289046,1257,,"[58.2, 24.5]",3829468,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Younousse Sankharé,3348.0,Left Defensive Midfield,70,Guingamp,142,['14b7950d-c7b0-4af4-a2da-e185afeb005a'],32,,,,,,,,,,,,,,,,Guingamp,142,00:31:32.271,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c822e4d-bfdc-472a-a34a-84b75bc55f20,1260,,"[38.1, 20.2]",3829468,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Sorbon,3124.0,Left Center Back,70,Guingamp,142,['6a131a24-6009-4801-8093-6bf8ca695d18'],33,,,,,,,,,,,,,,,,Guingamp,142,00:31:33.511,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13c2ff0a-17f5-4084-b933-d04aad60ee45,1263,,"[7.3, 42.5]",3829468,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonas Lössl,3322.0,Goalkeeper,70,Guingamp,142,['14e77523-bcb7-4f84-b313-f272113d19ed'],36,,,,,,,,,,,,,,,,Guingamp,142,00:31:36.777,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdae7fe5-6d1f-4696-9315-c3427841d3b8,1266,,"[22.1, 31.8]",3829468,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Sorbon,3124.0,Left Center Back,70,Guingamp,142,['1f33bc13-518b-41e1-a5fc-f067dee89bae'],39,,,,,,,,,,,,,,,,Guingamp,142,00:31:39.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92aab3e2-3ab4-4787-a172-ec2e1d95efa6,1269,,"[25.0, 69.9]",3829468,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christophe Kerbrat,2936.0,Right Center Back,70,Guingamp,142,['d95159f2-b69d-4c40-b475-8140e4e7dc5c'],41,,,,,,,,,,,,,,,,Guingamp,142,00:31:41.497,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1a44ec5-19c8-4be6-9d4b-7cc68303ad70,1272,,"[45.9, 73.2]",3829468,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lars Christian Jacobsen,20199.0,Right Back,70,Guingamp,142,['edbd46b4-237c-477b-b36c-d44937995d17'],44,,,,,,,,,,,,,,,,Guingamp,142,00:31:44.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cccdab1-6c2b-4a05-9fee-238220a2653b,1275,,"[108.0, 65.2]",3829468,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcus Coco,3363.0,Right Midfield,70,Guingamp,142,['b43918a4-a621-4d0c-bad7-003a0f16e502'],53,,,,,,,,,,,,,,,,Guingamp,142,00:31:53.001,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10ab1ceb-65a3-4bed-8c93-520de1e5861d,1302,,"[54.6, 21.0]",3829468,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Grégory Pujol,401506.0,Left Wing,72,Gazélec Ajaccio,160,['d3ee260f-992a-4c19-a6bc-f0399afa41f9'],33,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:32:33.415,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94d0731b-1ad6-4a8e-85bf-76f1fcc4a4d5,1305,,"[77.9, 34.6]",3829468,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jacques Zoua Daogari,401505.0,Center Forward,72,Gazélec Ajaccio,160,"['58ca2dbd-3b13-4ba1-9ed5-8fe0d4888aed', '78672828-b466-4a93-8c8d-96d6d32b3088']",35,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:32:35.040,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955fd8e5-7682-429c-9e4e-0ad78aceb574,1310,,"[30.9, 71.7]",3829468,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Mathis,401512.0,Right Defensive Midfield,73,Guingamp,142,['42f807eb-8beb-421a-83bc-bea472e18e18'],54,,,,,,,,,,,,,,,,Guingamp,142,00:32:54.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98706dac-6513-4fd1-bcd6-c4d2718d86cf,1312,,"[23.8, 73.6]",3829468,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lars Christian Jacobsen,20199.0,Right Back,73,Guingamp,142,['ebd379cc-e4f1-4547-94ca-d200fc2a134e'],55,,,,,,,,,,,,,,,,Guingamp,142,00:32:55.307,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae486762-8bb2-428a-bccd-401cc3e40d36,1319,,"[65.1, 58.3]",3829468,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sloan Privat,4799.0,Left Center Forward,74,Guingamp,142,"['08f27976-a31e-4d45-9ef4-ed7766078adf', '4184a919-a1bb-4f53-8636-71c5bee4ea90']",5,,,,,,,,,,,,,,,,Guingamp,142,00:33:05.534,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dae77143-85c0-4ccb-931f-876d1d22e10b,1323,,"[63.2, 37.1]",3829468,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Younousse Sankharé,3348.0,Left Defensive Midfield,74,Guingamp,142,['bffd62cd-fb54-4254-89a7-11b29521228a'],9,,,,,,,,,,,,,,,,Guingamp,142,00:33:09.890,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b49c4531-07bb-4006-9340-cb2d500d7c50,1326,,"[73.9, 5.0]",3829468,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas Benezet,3301.0,Left Midfield,74,Guingamp,142,['8c4a785e-53e8-4bc1-9714-3e0448113a2a'],12,,,,,,,,,,,,,,,,Guingamp,142,00:33:12.162,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b483e9b-ac4b-431c-916a-5235196b75db,1343,,"[108.8, 66.1]",3829468,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jimmy Briand,3213.0,Right Center Forward,74,Guingamp,142,['60473a4b-81e5-4791-9d78-9b830ed2b994'],24,,,,,,,,,,,,,,,,Guingamp,142,00:33:24.527,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe129004-fa8f-41de-a99d-07ef9304f1f0,1345,,"[39.1, 5.2]",3829468,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Khalid Boutaïb,5726.0,Right Wing,75,Gazélec Ajaccio,160,['d630b15e-0735-47a2-aeda-65d17e1b1c3a'],42,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:33:42.393,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c70d554-48cf-4e35-838c-5106e75ffb0a,1348,,"[70.3, 7.3]",3829468,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jacques Zoua Daogari,401505.0,Center Forward,76,Gazélec Ajaccio,160,['7a717363-33f2-4015-a925-f6ac935651df'],52,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:33:52.607,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f7d7fa5-9db4-4f7b-827f-fe518da3d6ac,1353,,"[36.4, 73.8]",3829468,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcus Coco,3363.0,Right Midfield,77,Guingamp,142,['06fd4e56-fb97-463d-938c-a69d9ed2a638'],15,,,,,,,,,,,,,,,,Guingamp,142,00:34:15.580,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac4f3868-8801-4a93-a47f-8b5ef2049f74,1355,,"[97.9, 2.8]",3829468,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Khalid Boutaïb,5726.0,Right Wing,77,Guingamp,142,['8d43a635-826f-4011-b07b-b58e13557c68'],17,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:34:17.532,Ball Receipt*,
