50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.484999,,,,,,,,,,,,8cbd1d73-cdaf-4a86-b56d-5a30f3935e42,17,,"[68.3, 1.9]",3901182,0,,,,,0.0,,Right Foot,,,"[79.6, 1.9]",,Low Pass,,11.3,,,,,Emiliano Sala,3114.0,,,,,,1,From Throw In,Adryan Oliveira Tavares,31687.0,Left Midfield,3,Nantes,144,['4887e718-6da2-4171-a7ba-2cfc20208f38'],11,,,,,,,,,,,,,,,,,,Nantes,144,00:00:11.933,Pass,
,,,,,,,,,,,,,,,,,,1.326567,,,,,,,,,,,,dae55fa6-6002-425f-9a64-cbc1c65b92c6,22,,"[79.6, 0.8]",3901182,0,,,,,1.4753426,,Right Foot,,,"[80.5, 10.2]",,Ground Pass,,9.4429865,,,,,Adryan Oliveira Tavares,31687.0,,,,,,1,From Throw In,Emiliano Sala,3114.0,Right Center Forward,3,Nantes,144,"['30ec2aa0-2b46-4b33-adc3-27f9e9ae3a78', '8df74e25-9c87-44ec-b045-d449301d66f3']",14,,,,,,,,,,,,,,,,,,Nantes,144,00:00:14.568,Pass,True
,,,,,,,,,,,,,,,,,,1.512579,,,,,,,,,,,,db0245a7-a7c7-4496-85a2-a180180cc5c9,28,,"[95.2, 14.3]",3901182,0,,,,,0.9492697,,Right Foot,True,,"[111.1, 36.5]",,High Pass,,27.306593,,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Adryan Oliveira Tavares,31687.0,Left Midfield,4,Nantes,144,['1fde96bd-6d65-432c-9fc5-54bc2508f3cb'],58,,,,,,,,,,,,,,,,,,Nantes,144,00:00:58.453,Pass,
,,,,,,,,,,,,,,,,,,0.87324,,,,,,,,,,,,2c3fd9f7-2b10-4fb6-ac6b-e919b6cd1b3e,32,,"[108.3, 54.5]",3901182,1,,,,,-1.4443558,,Left Foot,,,"[109.8, 42.7]",,Ground Pass,,11.894957,,,Incomplete,,Kolbeinn Sigþórsson,6284.0,,,,,,1,From Free Kick,Alejandro Bedoya,12351.0,Right Midfield,4,Nantes,144,"['3edbc490-4262-4ee4-ae2f-4b66b420cacb', '771c72b1-efdb-4060-b900-ddd8487bf03f']",3,,,,,,,,,,,,,,,,,,Nantes,144,00:01:03.021,Pass,
,,,,,,,,,,,,,,,,,,3.990247,,,,,,,,,,,,64a50468-3fc7-4da5-9855-43965f8e98ba,38,,"[61.7, 46.1]",3901182,1,,,,,0.5926408,,Right Foot,,,"[111.3, 79.5]",,High Pass,,59.797325,,,Out,,Alejandro Bedoya,12351.0,,,,,,1,From Free Kick,Youssouf Sabaly,3404.0,Right Back,4,Nantes,144,"['2709709e-f31a-4d42-a94a-5815fe2329ae', '5dbef0fa-a119-405f-8047-5da60dadc873']",8,,,,,,,,,,,,,,,,,,Nantes,144,00:01:08.876,Pass,True
,,,,,,,,,,,,,,,,,,1.803405,,,,,,,,,,,,715860ae-82b1-4efa-9f82-e1bd24025098,40,,"[14.4, 0.1]",3901182,1,,,,,0.18845835,,,,,"[33.8, 3.8]",,High Pass,,19.749683,,,Incomplete,,Billy Ketkeophomphone,4441.0,,,,,Throw-in,1,From Throw In,Vincent Manceau,3431.0,Left Back,5,Angers,145,"['0b559786-22f6-4693-84da-d7489fda6f92', '4be14975-b510-4c4f-8bc8-f003b6aede1f']",28,,,,,,,,,,,,,,,,,,Angers,145,00:01:28.357,Pass,
,,,,,,,,,,,,,,,,,,1.726748,,,,,,,,,,,,4be14975-b510-4c4f-8bc8-f003b6aede1f,42,,"[86.3, 76.3]",3901182,1,,,,,-0.1746722,,Head,,,"[98.2, 74.2]",,High Pass,,12.083874,,,Incomplete,,Emiliano Sala,3114.0,,,,,Recovery,1,From Throw In,Youssouf Sabaly,3404.0,Right Back,5,Angers,145,"['25edaa31-383e-4c8f-b143-f2d2052165be', '715860ae-82b1-4efa-9f82-e1bd24025098', '9771108c-1341-4ddc-a676-ee869d08959e']",30,,,,,,,,,,,,,,,,,,Nantes,144,00:01:30.160,Pass,
,,,,,,,,,,,,,,,,,,1.307191,,,,,,,,,,,,25edaa31-383e-4c8f-b143-f2d2052165be,45,,"[21.9, 5.9]",3901182,1,,,,True,0.2965458,,,,,"[29.1, 8.1]",,High Pass,,7.528612,,,,,Thomas Mangani,3185.0,,,,,Recovery,1,From Throw In,Pierrick Capelle,3071.0,Left Midfield,5,Angers,145,"['4be14975-b510-4c4f-8bc8-f003b6aede1f', 'aedf9f7b-3977-4cd4-988a-061ec33ccfb3', 'af399572-3faa-4318-8019-b5d75b949090']",31,,,,,,,,,,,,,,,,,,Angers,145,00:01:31.887,Pass,True
,,,,,,,,,,,,,,,,,,1.146168,,,,,,,,,,,,9ad260c4-ccf6-4664-9f49-569732bf1ab3,49,,"[26.6, 13.4]",3901182,1,,,,,1.3108562,,Left Foot,,,"[29.1, 22.8]",,Low Pass,,9.726768,,,Incomplete,,Cheikh N''Doye,5676.0,,,,,,1,From Throw In,Thomas Mangani,3185.0,Left Center Midfield,5,Angers,145,"['a6aaab94-f6b9-4d36-a7eb-2b049eeaa8a4', 'b981f104-95bb-4b78-81de-9350238b7c98', 'eee5bac0-17ab-4e94-83b6-317de3d6d817']",34,,,,,,,,,,,,,,,,,,Angers,145,00:01:34.398,Pass,True
,,,,,,,,,,,,,,,,,,1.619242,,,,,,,,,,,,a6aaab94-f6b9-4d36-a7eb-2b049eeaa8a4,52,,"[91.0, 57.3]",3901182,1,,,,,0.045944657,,Right Foot,,,"[99.7, 57.7]",,High Pass,,8.70919,,,Incomplete,,Kolbeinn Sigþórsson,6284.0,,,,,Recovery,1,From Throw In,Guillaume Gillet,4380.0,Right Defensive Midfield,5,Angers,145,"['9ad260c4-ccf6-4664-9f49-569732bf1ab3', 'bebbc156-a204-45c1-9060-6633e361df8c', 'c58e5328-d7c7-4666-b74a-013f76ed28df', 'c650280a-05f1-4d85-bd65-c14c04bf17e1']",35,,,,,,,,,,,,,,,,,,Nantes,144,00:01:35.544,Pass,True
,,,,,,,,,,,,,,,,,,1.465002,,,,,,,,,,,,0cc3e764-b0d8-40f2-99a1-67e1a12d31a6,56,,"[24.0, 16.0]",3901182,1,,,,,-2.314798,,Left Foot,,,"[15.9, 7.2]",,Low Pass,,11.960351,,,,,Vincent Manceau,3431.0,,,,,Recovery,1,From Throw In,Pierrick Capelle,3071.0,Left Midfield,5,Angers,145,['99914888-1f11-4994-9632-d8da20d213c6'],38,,,,,,,,,,,,,,,,,,Angers,145,00:01:38.091,Pass,
,,,,,,,,,,,,,,,,,,1.623874,,,,,,,,,,,,fda2c7b0-2e47-4481-8bfe-aac96cfbd2f1,61,,"[14.6, 6.6]",3901182,1,,,,,-0.93283534,,Right Foot,,,"[18.9, 0.8]",,Low Pass,,7.220111,,,Out,,Pierrick Capelle,3071.0,,,,,,1,From Throw In,Vincent Manceau,3431.0,Left Back,5,Angers,145,"['7c5a675f-17a1-4345-bf22-cf2086fd1b9d', '8bfee4b7-7cba-4062-81c2-0655c0c22d5c']",39,,,,,,,,,,,,,,,,,,Angers,145,00:01:39.622,Pass,True
,,,,,,,,,,,,,,,,,,1.024084,,,,,,,,,,,,391526d8-d822-4b57-ac95-e3b281e5fe23,63,,"[101.2, 80.0]",3901182,1,,,,,-1.0871514,,,,,"[106.4, 70.1]",,Low Pass,,11.182576,,,,,Emiliano Sala,3114.0,,,,,Throw-in,1,From Throw In,Youssouf Sabaly,3404.0,Right Back,6,Nantes,144,['c3fe5900-ea2d-4595-8cc4-608a7765cba7'],45,,,,,,,,,,,,,,,,,,Nantes,144,00:01:45.462,Pass,
,,,,,,,,,,,,,,,,,,0.660131,,,,,,,,,,,,eda07c54-bf87-4009-a6c4-d647eaea2728,66,,"[106.4, 69.2]",3901182,1,,,,,2.1995926,,Right Foot,,,"[100.8, 76.9]",,Low Pass,,9.521029,,,,,Youssouf Sabaly,3404.0,,,,,,1,From Throw In,Emiliano Sala,3114.0,Right Center Forward,6,Nantes,144,['3c24533d-8612-47ac-9b37-ad4a962d06b4'],46,,,,,,,,,,,,,,,,,,Nantes,144,00:01:46.754,Pass,
,,,,,,,,,,,,,,,,,,1.470836,,,,,,,,,,,,d2d00ff7-80b9-41f3-9122-974c3d3e6ffc,71,,"[98.2, 76.7]",3901182,1,,,,,-2.6320004,,Right Foot,,,"[91.4, 72.9]",,Ground Pass,,7.7897367,,,,,Guillaume Gillet,4380.0,,,,,,1,From Throw In,Youssouf Sabaly,3404.0,Right Back,6,Nantes,144,"['91d0879a-bd58-44ab-9c66-4a113532ad89', 'a0b0e9df-e7ca-45d0-a4ac-5d976f6de53e']",50,,,,,,,,,,,,,,,,,,Nantes,144,00:01:50.740,Pass,True
,,,,,,,,,,,,,,,,,,0.57061,,,,,,,,,,,,c6897dbb-fecf-4577-8ddb-7feff2924655,74,,"[90.5, 72.0]",3901182,1,,,,,0.38991785,,Right Foot,,,"[97.8, 75.0]",,Ground Pass,,7.892401,,,,,Youssouf Sabaly,3404.0,,,,,,1,From Throw In,Guillaume Gillet,4380.0,Right Defensive Midfield,6,Nantes,144,"['38a02c80-3174-4311-84d0-ad44efabf5ac', 'f033aa99-9532-4bc9-95de-59458ca3b5b6']",52,,,,,,,,,,,,,,,,,,Nantes,144,00:01:52.211,Pass,True
,,,,,,,,,,,,,,,,,,0.870923,,,,,,,,,,,,f13452c0-7ba8-417c-8f53-5ee7edba519d,77,,"[97.8, 75.0]",3901182,1,,,,,2.8119683,,Right Foot,,,"[94.0, 76.3]",,Ground Pass,,4.016217,,,,,Rémi Gomis,401478.0,,,,,,1,From Throw In,Youssouf Sabaly,3404.0,Right Back,6,Nantes,144,['a380415d-fae3-4433-af20-106efcf74cdd'],53,,,,,,,,,,,,,,,,,,Nantes,144,00:01:53.201,Pass,
,,,,,,,,,,,,,,,,,,0.058726,,,,,,,,,,,,054e0fb3-e3d7-4275-8cf5-130132745f4a,81,,"[95.0, 76.3]",3901182,1,,,,,-1.0040671,,Right Foot,,,"[95.7, 75.2]",,Ground Pass,,1.3038405,,,Incomplete,,,,,,,,,1,From Throw In,Rémi Gomis,401478.0,Left Defensive Midfield,6,Nantes,144,"['62a395b9-3bc5-4d42-99cd-2a39e163aaf3', '65d31311-8eaa-4b1b-8600-da59b636036e']",54,,,,,,,,,,,,,,,,,,Nantes,144,00:01:54.357,Pass,True
,,,,,,,,,,,,,,,,,,0.837594,,,,,,,,,,,,e52487fb-5c18-4061-ac2f-6eb72301989f,84,,"[112.1, 80.0]",3901182,2,,,,,-1.2364678,,,,,"[115.4, 70.5]",,Low Pass,,10.056838,,,,,Alejandro Bedoya,12351.0,,,,,Throw-in,1,From Throw In,Youssouf Sabaly,3404.0,Right Back,7,Nantes,144,['9b75010b-6c98-49fc-9e91-401ea986ccf0'],3,,,,,,,,,,,,,,,,,,Nantes,144,00:02:03.854,Pass,
,,,,,,,,,,,,,,,,,,1.575779,,,,,,,,,,,,e751eb87-ff12-4e51-8205-6877d1b56fb9,88,,"[114.1, 71.8]",3901182,2,,,,,2.2455373,,Right Foot,,,"[108.1, 79.3]",,Ground Pass,,9.604687,,,Out,,Youssouf Sabaly,3404.0,,,,,,1,From Throw In,Alejandro Bedoya,12351.0,Right Midfield,7,Nantes,144,"['84528ebd-ffb7-4646-a779-0e13a2ef97da', 'e4ca9cbd-cc80-48d5-93b7-1bbe4265d4cd']",5,,,,,,,,,,,,,,,,,,Nantes,144,00:02:05.452,Pass,True
,,,,,,,,,,,,,,,,,,1.157214,,,,,,,,,,,,8aa128be-40be-422c-831b-4f00905e6112,90,,"[15.4, 0.1]",3901182,2,,,,,1.3825748,,,,,"[17.4, 10.6]",,Low Pass,,10.688779,,,,,Romain Saïss,5219.0,,,,,Throw-in,1,From Throw In,Vincent Manceau,3431.0,Left Back,8,Angers,145,['ee727e0a-9ff4-409a-95ea-109fbd30d5df'],18,,,,,,,,,,,,,,,,,,Angers,145,00:02:18.407,Pass,
,,,,,,,,,,,,,,,,,,1.280091,,,,,,,,,,,,695f33e3-709e-4ff4-920d-177c17b3cb32,93,,"[17.2, 10.0]",3901182,2,,,,,-0.16366059,,Left Foot,,,"[39.0, 6.4]",,Low Pass,,22.09525,,,Incomplete,,Pierrick Capelle,3071.0,,,,,,1,From Throw In,Romain Saïss,5219.0,Center Defensive Midfield,8,Angers,145,"['ae6d1d79-59f8-40e2-a0f9-955a909b7fd6', 'd857f5b6-05c4-4cd5-bee2-3264b7275e92', 'f2647579-489f-4fa6-a260-4a39b663845f']",19,,,,,,,,,,,,,,,,,,Angers,145,00:02:19.565,Pass,True
,,,,,,,,,,,,,,,,,,0.556873,,,,,,,,,,,,d857f5b6-05c4-4cd5-bee2-3264b7275e92,95,,"[81.1, 73.7]",3901182,2,,,,,-0.38486364,,Head,,,"[89.0, 70.5]",,High Pass,,8.523497,,,Incomplete,,Kolbeinn Sigþórsson,6284.0,,,,,Interception,1,From Throw In,Rémi Gomis,401478.0,Left Defensive Midfield,8,Angers,145,"['5383bcad-2228-4a55-882d-5423b9314f7d', '695f33e3-709e-4ff4-920d-177c17b3cb32', '8d0df345-d1c1-43e3-96a7-ab103763f3d0']",20,,,,,,,,,,,,,,,,,,Nantes,144,00:02:20.845,Pass,
,,,,,,,,,,,,,,,,,,0.751924,,,,,,,,,,,,fc7487da-2c04-4d14-92c3-336287cbfd9d,98,,"[32.1, 9.2]",3901182,2,,,,True,-0.035699114,,,,,"[40.5, 8.9]",,High Pass,,8.405355,,,Incomplete,,Pierrick Capelle,3071.0,,,,,,1,From Throw In,Thomas Mangani,3185.0,Left Center Midfield,8,Angers,145,"['651d6af0-f4a4-4a3f-b86d-2986babeca41', 'f009a525-abe2-4ba7-87d4-c566315058b8', 'fa99627a-8fbc-4421-90e5-fcf694c1753e']",23,,,,,,,,,,,,,,,,,,Angers,145,00:02:23.442,Pass,True
,,,,,,,,,,,,,,,,,,1.249306,,,,,,,,,,,,651d6af0-f4a4-4a3f-b86d-2986babeca41,101,,"[79.6, 71.2]",3901182,2,,,,,0.38831872,,Head,,,"[88.4, 74.8]",,High Pass,,9.507892,,,,,Alejandro Bedoya,12351.0,,,,,Recovery,1,Regular Play,Rémi Gomis,401478.0,Left Defensive Midfield,9,Nantes,144,"['98032ae9-4a72-4001-a3d4-1ab4924d64bb', 'fc7487da-2c04-4d14-92c3-336287cbfd9d']",24,,,,,,,,,,,,,,,,,,Nantes,144,00:02:24.194,Pass,
,,,,,,,,,,,,,,,,,,0.730971,,,,,,,,,,,,a8bdc759-7eaf-45c4-9023-191030b34c43,103,,"[88.4, 74.8]",3901182,2,,,,,2.9733858,,Head,,,"[83.1, 75.7]",,Low Pass,,5.375872,,,,,Youssouf Sabaly,3404.0,,,,,,1,Regular Play,Alejandro Bedoya,12351.0,Right Midfield,9,Nantes,144,['99174204-5d49-4980-aefc-2d72edba2196'],25,,,,,,,,,,,,,,,,,,Nantes,144,00:02:25.443,Pass,
,,,,,,,,,,,,,,,,,,1.064704,,,,,,,,,,,,cbc1aab4-c1dd-44dd-ac16-08097622d914,106,,"[85.8, 76.7]",3901182,2,,,,,-0.7303358,,Right Foot,,,"[92.5, 70.7]",,Low Pass,,8.993887,,,Incomplete,,Kolbeinn Sigþórsson,6284.0,,,,,,1,Regular Play,Youssouf Sabaly,3404.0,Right Back,9,Nantes,144,"['0fa1df16-ef0f-4555-9456-55ae1ac43393', '5c2feeea-f7ec-4f11-b75a-8caf0bce1860']",26,,,,,,,,,,,,,,,,,,Nantes,144,00:02:26.718,Pass,
,,,,,,,,,,,,,,,,,,0.812372,,,,,,,,,,,,d511bf1e-5c38-4b10-b3da-aa7eb04e900e,111,,"[81.8, 64.7]",3901182,2,,,,True,-0.35415816,,,,,"[93.7, 60.3]",,High Pass,,12.687395,,,Incomplete,,Emiliano Sala,3114.0,,,,,Recovery,1,Regular Play,Rémi Gomis,401478.0,Left Defensive Midfield,9,Nantes,144,"['704077e2-4d85-4edb-b4fb-a6373581e605', 'b1892d94-0045-49c9-921e-ebf457f02a0b', 'b2e567e0-68cf-45a3-b037-3a0b601541d2']",29,,,,,,,,,,,,,,,,,,Nantes,144,00:02:29.592,Pass,True
,,,,,,,,,,,,,,,,,,1.56425,,,,,,,,,,,,6747d469-cc81-4a24-91fa-aebc3e2055ca,115,,"[33.8, 25.4]",3901182,2,,,,,-0.3388638,,Head,,,"[46.0, 21.1]",,High Pass,,12.93561,,,Incomplete,,Billy Ketkeophomphone,4441.0,,,,,Recovery,1,Regular Play,Romain Thomas,3549.0,Left Center Back,9,Nantes,144,"['028060bf-e562-421d-8c38-0226fd567e4e', '0ca5a8ad-c20d-4069-b83a-b958a92ba1f7']",33,,,,,,,,,,,,,,,,,,Angers,145,00:02:33.725,Pass,
,,,,,,,,,,,,,,,,,,1.086775,,,,,,,,,,,,0ca5a8ad-c20d-4069-b83a-b958a92ba1f7,117,,"[74.1, 59.0]",3901182,2,,,,,1.9246215,,Head,,,"[70.0, 70.1]",,Low Pass,,11.833005,,,,,Youssouf Sabaly,3404.0,,,,,Recovery,1,Regular Play,Rémi Gomis,401478.0,Left Defensive Midfield,9,Nantes,144,"['36a03aef-a044-4118-b50d-9923dc13010a', '6747d469-cc81-4a24-91fa-aebc3e2055ca']",35,,,,,,,,,,,,,,,,,,Nantes,144,00:02:35.289,Pass,
,,,,,,,,,,,,,,,,,,1.230767,,,,,,,,,,,,bedf1332-5176-44a4-8093-61238749a9dd,119,,"[70.0, 70.1]",3901182,2,,,,,-0.09347678,,Head,,,"[79.6, 69.2]",,High Pass,,9.642096,,,,,Alejandro Bedoya,12351.0,,,,,,1,Regular Play,Youssouf Sabaly,3404.0,Right Back,9,Nantes,144,['e7e019fc-6c69-4843-8c00-88fe6ad79294'],36,,,,,,,,,,,,,,,,,,Nantes,144,00:02:36.376,Pass,
