50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7f187fa-7b6b-497a-86e2-956cf557de0b,3318,,"[65.9, 71.8]",3829493,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sébastien Corchia,6716.0,Right Wing Back,202,Lille,143,['84ec0768-d09d-40c7-87bd-c0d2499ea0a4'],19,,,,,,,,,,,,,,,,,,Lille,143,00:43:19.634,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70c03983-95e9-44a8-9041-0a93f7a2866e,3324,,"[55.6, 6.9]",3829493,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Quentin Cornette,4599.0,Left Wing,203,Montpellier,139,"['14e690a8-0e79-4cf5-a3c2-958bf41efb80', 'ab6f2713-f78f-460f-8850-19aa772ab96d']",28,,,,,,,,,,,,,,,,,,Montpellier,139,00:43:28.544,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1fe395f-2e50-4a14-880c-06f7ce949f84,3327,,"[49.2, 17.8]",3829493,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonas Martin,2950.0,Left Defensive Midfield,203,Montpellier,139,['d0b827b6-28b2-4cfc-b9f8-8a33ab60245e'],30,,,,,,,,,,,,,,,,,,Montpellier,139,00:43:30.611,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a8507b5-f96b-41f1-b9f9-cead313d82c5,3331,,"[38.6, 61.4]",3829493,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellyes Joris Skhiri,3767.0,Right Back,203,Montpellier,139,['7652d8bd-b6ac-492f-8ac4-6dbe8a3210b2'],34,,,,,,,,,,,,,,,,,,Montpellier,139,00:43:34.778,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58317cd2-7fe0-44cf-8317-f89e52704925,3335,,"[64.1, 76.7]",3829493,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paul Lasne,3682.0,Right Wing,203,Montpellier,139,"['22c420cf-e82b-4f26-aa44-e5794a4d4cb1', '3cfb5744-c7d2-49c4-8c1a-2607c74e9b34']",39,,,,,,,,,,,,,,,,,,Montpellier,139,00:43:39.561,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3baa7dd1-2753-4ea6-a960-c6f24ff691ea,3338,,"[50.1, 77.3]",3829493,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellyes Joris Skhiri,3767.0,Right Back,203,Montpellier,139,['9432d16c-e45b-479b-9091-a2d68e124bf1'],41,,,,,,,,,,,,,,,,,,Montpellier,139,00:43:41.419,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f89f96ae-4fd9-47bc-a091-270a7a5f6751,3341,,"[56.9, 55.9]",3829493,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ryad Boudebouz,6661.0,Center Attacking Midfield,203,Montpellier,139,['72b5f32c-e696-4ff1-8758-49e962409bb2'],43,,,,,,,,,,,,,,,,,,Montpellier,139,00:43:43.690,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3b38d97-16c5-4ac3-9400-e86e33d0bef3,3344,,"[86.9, 4.0]",3829493,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérôme Roussillon,3676.0,Left Back,203,Montpellier,139,['04d0d77d-4939-4ff5-a85d-0f9793411969'],49,,,,,,,,,,,,,,,,,,Montpellier,139,00:43:49.581,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a24639f5-76de-423f-b4ee-a30182919d47,3352,,"[13.9, 74.5]",3829493,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sébastien Corchia,6716.0,Right Wing Back,204,Lille,143,['de7d79f0-699f-4d1c-a9e5-0acb8a8af4ef'],55,,,,,,,,,,,,,,,,,,Lille,143,00:43:55.328,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c38cd4b-3345-4b23-a6fd-c6f90aff6b5c,3357,,"[38.8, 69.6]",3829493,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mounir Obbadi,40697.0,Right Defensive Midfield,204,Lille,143,['1bf2b964-4809-40c0-8cc4-a1a81f6e1b1f'],59,,,,,,,,,,,,,,,,,,Lille,143,00:43:59.807,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7f67589-07b9-48ae-a92b-a6cf5aa5042c,3361,,"[53.7, 71.7]",3829493,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Serhou Guirassy,9102.0,Center Forward,205,Lille,143,"['46dfa9da-5c4f-435d-ba8c-41dabce88754', 'a93da63e-faa9-41f6-a22b-b37969e90727']",18,,,,,,,,,,,,,,,,,,Lille,143,00:44:18.430,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ff96c4a-7d14-46cf-a398-8de970846569,3372,,"[75.9, 20.9]",3829493,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,206,Montpellier,139,['80401065-28b9-4336-876a-ff95e9310e96'],23,,,,,,,,,,,,,,,,,,Montpellier,139,00:44:23.457,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f15bc867-26b5-47a1-b139-dc11c495b431,3378,,"[51.5, 24.6]",3829493,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,206,Montpellier,139,['fbad6e8b-d84f-4836-9b27-b781a085cdb4'],26,,,,,,,,,,,,,,,,,,Montpellier,139,00:44:26.970,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f11786a-494a-42ca-8df7-be2330ccdd87,3381,,"[46.5, 18.7]",3829493,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Congré,3011.0,Left Center Back,206,Montpellier,139,['c48553a0-b8ce-4c1a-8e7b-13d482cd4e3c'],29,,,,,,,,,,,,,,,,,,Montpellier,139,00:44:29.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee76dfbe-2708-4314-9820-1b038eaa1b15,3384,,"[54.2, 23.9]",3829493,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Martin,2950.0,Left Defensive Midfield,206,Montpellier,139,['ad19060e-0f36-40e1-9a49-9753d62a3964'],30,,,,,,,,,,,,,,,,,,Montpellier,139,00:44:30.121,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854d2126-f32e-4721-8f59-b60def817db3,3388,,"[69.3, 26.3]",3829493,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,206,Montpellier,139,"['1cff0821-fa95-4be3-a16e-2b79e07498a0', '5da47476-5bcf-46c1-aa42-2049049599f9']",33,,,,,,,,,,,,,,,,,,Montpellier,139,00:44:33.528,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0c51c47-3a17-43e4-8866-29af2d21b0fb,3391,,"[64.5, 25.5]",3829493,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Martin,2950.0,Left Defensive Midfield,206,Montpellier,139,['3b1a099d-2e43-4918-960b-43081a04db09'],34,,,,,,,,,,,,,,,,,,Montpellier,139,00:44:34.438,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ece14148-e513-4a07-8a34-dfd3948d2ac7,3395,,"[76.4, 18.0]",3829493,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Quentin Cornette,4599.0,Left Wing,206,Montpellier,139,['e36ecfc8-9eff-4cb2-936d-f7cc88064b32'],37,,,,,,,,,,,,,,,,,,Montpellier,139,00:44:37.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6d6ee6c-1451-4baf-a5fc-c3113f50c703,3397,,"[49.2, 29.7]",3829493,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,206,Montpellier,139,['4080edc6-d829-4375-a656-77234f6df76c'],39,,,,,,,,,,,,,,,,,,Montpellier,139,00:44:39.855,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52f923ed-f45c-4223-868c-e9215c061cc5,3402,,"[43.0, 20.4]",3829493,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Congré,3011.0,Left Center Back,206,Montpellier,139,['580d8285-a997-4005-8a6c-218740eafaa9'],43,,,,,,,,,,,,,,,,,,Montpellier,139,00:44:43.750,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c0927a5-1e94-4d0c-a9b3-0bf5e114c8af,3405,,"[68.1, 51.3]",3829493,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,William Jean Rémy,4669.0,Right Defensive Midfield,206,Montpellier,139,['14bb9050-e09b-477d-b688-0e73aa29c73a'],46,,,,,,,,,,,,,,,,,,Montpellier,139,00:44:46.753,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d54adf7-2973-4f23-a3a2-7db63bbe7a3c,3408,,"[82.3, 76.9]",3829493,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellyes Joris Skhiri,3767.0,Right Back,206,Montpellier,139,['f949b4cc-407c-4463-ab60-e598c2f729d3'],49,,,,,,,,,,,,,,,,,,Montpellier,139,00:44:49.582,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c83c9f19-14c2-4950-9039-dbc1bbcc029e,3412,,"[85.6, 57.5]",3829493,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,206,Montpellier,139,"['07ad36c2-5737-4711-8856-5e6b2622a890', 'afe221b5-747d-448f-86d8-63b4726052fa']",53,,,,,,,,,,,,,,,,,,Montpellier,139,00:44:53.227,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,eee25eb6-7fee-4829-97ef-5fba1e39b96b,3419,,"[70.9, 3.8]",3829493,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Serhou Guirassy,9102.0,Center Forward,207,Lille,143,['aed4e2ec-05c5-4806-8818-11b673ce9b80'],58,,,,,,,,,,,,,,,,,,Lille,143,00:44:58.632,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e148d975-c247-4781-b77d-e2b239dc1ce8,3423,,"[61.9, 4.5]",3829493,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rio Antonio Zoba Mavuba,40522.0,Left Defensive Midfield,208,Lille,143,['624c19b0-9fc7-4371-bd3e-71f159f3d164'],57,,,,,,,,,,,,,,,,,,Lille,143,00:45:57.741,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,88ff1fcb-b973-472f-8e72-83d8ad8a1ea8,3427,,"[87.3, 10.0]",3829493,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Serhou Guirassy,9102.0,Center Forward,208,Lille,143,['b01937bc-2b3e-4ecc-a666-a5aa57c1f71f'],0,,,,,,,,,,,,,,,,,,Lille,143,00:46:00.796,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a251694d-71b8-43fb-a3a8-0bf96a119c7e,3431,,"[42.6, 64.3]",3829493,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Martin,2950.0,Left Defensive Midfield,209,Montpellier,139,['bb1a6a89-df75-4fbc-9958-c5f569bdcbb9'],3,,,,,,,,,,,,,,,,,,Montpellier,139,00:46:03.449,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bb7902f-6dd0-4c99-9d8d-19ce42cf3c08,3438,,"[28.4, 58.1]",3829493,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,209,Montpellier,139,['358c0564-3ea3-45a5-8277-7fbc1a812450'],6,,,,,,,,,,,,,,,,,,Montpellier,139,00:46:06.750,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c0e5c11-4fd6-4eff-999b-4eaac91ecd35,3441,,"[86.2, 65.0]",3829493,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,209,Montpellier,139,['35c85489-aeb8-44b0-9a43-084d530f7563'],11,,,,,,,,,,,,,,,,,,Montpellier,139,00:46:11.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef6b7891-9d81-4ab5-8ebf-efbba3f82c20,3444,,"[36.4, 6.0]",3829493,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Pavard,5476.0,Left Center Back,209,Montpellier,139,['e908100f-2c4c-4b62-99bb-1a44aef1d568'],13,,,,,,,,,,,,,,,,,,Lille,143,00:46:13.141,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a1baebe-a97f-4306-b435-181774796282,3447,,"[70.6, 78.2]",3829493,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,209,Montpellier,139,['32c593cc-f680-4c5c-a4a0-133f28a7450a'],16,,,,,,,,,,,,,,,,,,Montpellier,139,00:46:16.701,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f29ca08b-a10c-4e60-9928-37067c16e228,3450,,"[107.2, 76.7]",3829493,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellyes Joris Skhiri,3767.0,Right Back,209,Montpellier,139,['2709355f-d590-49d4-bf41-661318331420'],23,,,,,,,,,,,,,,,,,,Montpellier,139,00:46:23.482,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cd20f4e-dbbe-4bf7-9d20-bf874ac54b8a,3453,,"[106.5, 55.1]",3829493,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,209,Montpellier,139,['07ad63a8-e148-4044-ba7a-31c887435d24'],24,,,,,,,,,,,,,,,,,,Montpellier,139,00:46:24.812,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,047b7b5e-1178-48bc-8b86-50cba5305075,3460,,"[80.5, 8.4]",3829493,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérôme Roussillon,3676.0,Left Back,209,Montpellier,139,['2ed259b5-5970-4a96-ab5b-0d0a974a5b35'],34,,,,,,,,,,,,,,,,,,Montpellier,139,00:46:34.404,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c976b7c-e6f4-48ea-91e5-c32b68656356,3464,,"[90.8, 19.5]",3829493,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Quentin Cornette,4599.0,Left Wing,209,Montpellier,139,['f27e7e4f-6301-45a0-a5c9-87a9418f9727'],36,,,,,,,,,,,,,,,,,,Montpellier,139,00:46:36.355,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd5baa3d-bf39-4fc9-a07e-f68e1c51d473,3466,,"[86.0, 16.4]",3829493,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérôme Roussillon,3676.0,Left Back,209,Montpellier,139,['82132e92-ad81-4a6d-89f2-02e6f7d4ecac'],37,,,,,,,,,,,,,,,,,,Montpellier,139,00:46:37.480,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,569bcd65-b40a-4e52-877c-c3700115026b,3468,,"[37.8, 69.9]",3829493,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yassine Benzia,3673.0,Left Wing,209,Montpellier,139,['676f807b-bda2-43a3-87e6-f85cb88565e6'],38,,,,,,,,,,,,,,,,,,Lille,143,00:46:38.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64d0cbae-9427-47b9-9a67-7db79e8ba9ac,3472,,"[31.2, 55.3]",3829493,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Renato Civelli,29057.0,Center Back,210,Lille,143,['edec53e5-3226-45e3-95db-5c67c9d27a6c'],54,,,,,,,,,,,,,,,,,,Lille,143,00:46:54.208,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f162707-d7b1-4b72-9780-0aa1c3a465c0,3475,,"[80.0, 62.8]",3829493,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yassine Benzia,3673.0,Left Wing,210,Lille,143,['cedcac51-00d2-48df-a1a9-13316ff1d073'],57,,,,,,,,,,,,,,,,,,Lille,143,00:46:57.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f725f77-c1ce-4a4d-a8c2-cb9fb180c842,3480,,"[99.6, 73.5]",3829493,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Serhou Guirassy,9102.0,Center Forward,211,Lille,143,"['699b77a5-00b2-4014-9770-13a92cf91abd', '859f2e81-0441-4b90-acd3-4097012e9923']",14,,,,,,,,,,,,,,,,,,Lille,143,00:47:14.071,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7fd8771-9bf0-482a-a951-096cf304e353,3485,,"[21.2, 7.5]",3829493,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonas Martin,2950.0,Left Defensive Midfield,212,Montpellier,139,"['082ebd9c-4201-4ba5-818b-a8bb4b00d6c1', 'b958f566-9461-477c-8c0d-6c650cb367a5']",25,,,,,,,,,,,,,,,,,,Montpellier,139,00:47:25.435,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d67497f-8a9e-4291-af26-0bd8976b29b9,3493,,"[27.1, 66.6]",3829493,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellyes Joris Skhiri,3767.0,Right Back,212,Montpellier,139,['2a2dbb16-cb2d-430f-9155-021d7c8c0fd8'],32,,,,,,,,,,,,,,,,,,Montpellier,139,00:47:32.086,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,59fde19c-9c90-4496-9994-80ca697e6a71,3496,,"[94.7, 76.1]",3829493,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paul Lasne,3682.0,Right Wing,212,Montpellier,139,['90daa9ae-04e7-48b1-a094-4ca5d861d8d5'],38,,,,,,,,,,,,,,,,,,Montpellier,139,00:47:38.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e96760c5-1a5d-4b81-9a2e-f1d55f241e38,3502,,"[27.7, 13.9]",3829493,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rio Antonio Zoba Mavuba,40522.0,Left Defensive Midfield,212,Montpellier,139,['d5851c6b-c1a8-4c93-a96f-bd26b4d401d4'],42,,,,,,,,,,,,,,,,,,Lille,143,00:47:42.491,Ball Receipt*,
,,,,,"[53.1, 43.1]",,,,,,,,,,,,1.150011,,,,,,,,,,,,9e80c9b5-9938-41e5-9236-527e55b49192,9,,"[54.5, 42.3]",3829493,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mounir Obbadi,40697.0,Right Defensive Midfield,2,Lille,143,"['88f5914c-b29a-4d32-8d30-f1089153d426', 'b8e1aef8-535d-4021-bfc4-17d910310bde', 'be2d2d82-39d4-4905-8981-ababe86595b8']",2,,,,,,,,,,,,,,,,,,Lille,143,00:00:02.049,Carry,True
,,,,,"[36.6, 60.8]",,,,,,,,,,,,1.332667,,,,,,,,,,,,d5cdb41e-5127-44b2-b6bc-7b925eeaf152,13,,"[36.6, 60.8]",3829493,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Stopilla Sunzu,23203.0,Right Center Back,2,Lille,143,"['1822de4c-50f7-4226-b8cd-071766cd70d9', 'c9b2c5b6-50f5-477f-b7a8-a6864e9eefd9']",4,,,,,,,,,,,,,,,,,,Lille,143,00:00:04.635,Carry,
,,,,,"[76.3, 49.9]",,,,,,,,,,,,0.685812,,,,,,,,,,,,a5bd8cac-b7ba-4ac7-8861-e13707afcf2f,21,,"[76.4, 52.7]",3829493,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lenny Nangis,7303.0,Right Wing,2,Lille,143,"['2cecd2e3-fa66-4e3d-8541-7b6b5e07f821', '8186c2e4-51a8-42a3-8922-15c89e27e98e', 'fab3fd1c-cd0b-43f8-9dc4-cb43f099c432']",11,,,,,,,,,,,,,,,,,,Lille,143,00:00:11.496,Carry,True
,,,,,"[43.3, 33.3]",,,,,,,,,,,,2.567988,,,,,,,,,,,,557c59a0-9e07-424a-b605-9925e4263c68,27,,"[44.4, 28.4]",3829493,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,William Jean Rémy,4669.0,Right Defensive Midfield,2,Lille,143,"['7c1b75c6-2216-44cf-8072-04d9318f0a66', 'a7bd9239-3f58-4856-bc85-b430427973bd']",14,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:14.381,Carry,
,,,,,"[36.2, 51.2]",,,,,,,,,,,,3.302808,,,,,,,,,,,,c015aec5-a332-40c3-9452-3bfc53d5c136,32,,"[30.6, 50.5]",3829493,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Renato Civelli,29057.0,Center Back,2,Lille,143,"['6bf5a96c-31af-4d21-a578-4f831873d57d', 'a9878492-8e01-422a-b241-6ad386e10c2d']",21,,,,,,,,,,,,,,,,,,Lille,143,00:00:21.869,Carry,
,,,,,"[34.3, 9.7]",,,,,,,,,,,,1.175815,,,,,,,,,,,,9472f91d-b498-40f4-a7c2-1933a884781f,35,,"[37.8, 11.1]",3829493,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Benjamin Pavard,5476.0,Left Center Back,2,Lille,143,"['03e393ae-4229-4ec5-9c2d-8e9448140d5f', '128c5541-dd8d-4a1d-8eee-de4ea3cc48aa']",27,,,,,,,,,,,,,,,,,,Lille,143,00:00:27.856,Carry,
,,,,,"[21.1, 31.4]",,,,,,,,,,,,1.208433,,,,,,,,,,,,02980438-1ea8-4bb5-9ac7-747214861690,38,,"[12.8, 28.3]",3829493,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mike Maignan,3761.0,Goalkeeper,2,Lille,143,"['0b2623d3-6431-4a16-9b65-5c2827f215e0', 'bb5aa2f2-92ff-4447-8308-298d01807128']",30,,,,,,,,,,,,,,,,,,Lille,143,00:00:30.873,Carry,
,,,,,"[30.3, 62.5]",,,,,,,,,,,,5.841841,,,,,,,,,,,,70778ad8-ec1c-405a-bf34-8e750d4a27c5,41,,"[23.3, 54.0]",3829493,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Renato Civelli,29057.0,Center Back,2,Lille,143,"['c3afb6a9-b73d-46a0-a68c-5989d8a2f798', 'edef7181-080a-4fbd-8148-1d3bf510476f']",33,,,,,,,,,,,,,,,,,,Lille,143,00:00:33.149,Carry,
,,,,,"[73.3, 49.9]",,,,,,,,,,,,0.845889,,,,,,,,,,,,5b0e3c99-75f6-433a-bea3-baab6b1ebc26,49,,"[73.3, 49.9]",3829493,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rio Antonio Zoba Mavuba,40522.0,Left Defensive Midfield,2,Lille,143,"['269ebffd-5d80-495f-817a-9464d4fbdba3', '571c7722-6acf-4c96-881d-d004522f12bb']",47,,,,,,,,,,,,,,,,,,Lille,143,00:00:47.276,Carry,
,,,,,"[89.2, 56.2]",,,,,,,,,,,,2.901836,,,,,,,,,,,,65c6b71e-dce0-49ff-81ba-db5b322ea8e0,55,,"[80.5, 54.0]",3829493,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gadji Celi Carmen Junior Tallo,10330.0,Center Forward,2,Lille,143,"['69eefa2a-0827-4ed0-8ceb-799d6bd76eec', 'c4fe0e56-f673-4535-aefe-8f53595ddf72']",49,,,,,,,,,,,,,,,,,,Lille,143,00:00:49.689,Carry,
,,,,,"[65.9, 31.6]",,,,,,,,,,,,2.089315,,,,,,,,,,,,288657a3-f3fc-40bc-831b-ddbb6baade3d,62,,"[63.1, 35.7]",3829493,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ramy Bensebaini,3191.0,Left Defensive Midfield,4,Montpellier,139,"['6213b61f-9e99-4e36-82d8-f47009cdecca', 'ac131f73-50b0-427a-907d-7a3df0b06f4f', 'cafacac9-fc03-4398-8fd7-22d06da55e1d']",13,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:13.685,Carry,True
,,,,,"[66.3, 22.1]",,,,,,,,,,,,4.346833,,,,,,,,,,,,0dd964f3-3f2c-402e-9ec4-c3263b8dc096,66,,"[54.2, 48.5]",3829493,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mounir Obbadi,40697.0,Right Defensive Midfield,5,Lille,143,"['9ec9b2f7-e947-48b0-a462-bb7102638d3e', '9f7506a3-4811-4cd9-a6ab-d871c09527dc', 'c3d52e7d-b75c-4916-ac27-afccfa7e4e03']",15,,,,,,,,,,,,,,,,,,Lille,143,00:01:15.774,Carry,True
,,,,,"[54.7, 17.2]",,,,,,,,,,,,1.135546,,,,,,,,,,,,dec758cb-40d3-4ab3-8981-0b86969d2e7c,71,,"[59.0, 14.8]",3829493,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofiane Boufal,3625.0,Left Wing,5,Lille,143,"['3a58d4f5-237b-426f-85f7-8b59c23743d0', '494454af-99b4-403b-ac45-1900fd19f931']",21,,,,,,,,,,,,,,,,,,Lille,143,00:01:21.592,Carry,
